@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,0.134,1.641,?,?,1.209,2.487
?,1.19,1.993,0.0,4.0,-1.358,3.689
3.332,0.134,?,?,0.0,2.242,3.806
2.748,0.223,2.048,0.0,?,0.8,?
4.135,0.58,1.263,1.0,2.0,?,5.538
3.485,0.223,?,0.0,0.0,1.94,?
2.377,0.827,?,0.0,0.0,2.239,?
?,0.58,?,0.0,?,1.701,3.483
?,0.827,0.938,0.0,0.0,2.239,3.991
3.314,0.331,1.173,?,0.0,3.112,3.812
3.788,0.693,1.365,0.0,2.0,?,?
?,1.685,0.396,0.0,0.0,?,6.72
?,1.443,0.902,0.0,?,4.926,6.006
1.925,1.364,?,0.0,0.0,?,5.591
?,0.827,?,0.0,0.0,2.239,5.083
2.215,0.887,0.888,0.0,0.0,1.395,?
3.905,?,?,1.0,0.0,2.65,4.947
3.023,0.56,1.349,?,0.0,1.239,3.917
2.726,0.496,1.179,0.0,1.0,1.06,?
2.568,?,?,0.0,0.0,2.461,3.594
?,0.827,0.999,?,?,?,4.393
2.439,?,0.924,0.0,0.0,1.748,4.856
2.781,?,?,?,?,1.515,3.846
?,?,1.542,0.0,1.0,4.234,?
1.733,?,0.81,0.0,?,3.11,4.63
?,?,0.938,?,0.0,2.239,3.91
2.215,0.887,0.888,?,?,1.395,3.932
2.377,0.827,0.938,?,0.0,2.239,5.146
?,?,0.805,?,0.0,1.61,?
2.583,0.762,1.104,0.0,1.0,?,?
2.11,0.58,0.805,0.0,0.0,1.61,3.787
2.329,0.711,?,0.0,1.0,1.229,3.097
2.512,0.134,0.862,?,0.0,1.506,3.078
1.512,0.57,0.879,?,?,-0.317,2.445
2.092,1.359,?,1.0,?,?,4.796
?,?,2.299,0.0,0.0,-0.41,1.897
3.052,?,0.903,0.0,?,?,4.906
?,?,?,3.0,0.0,2.048,4.473
3.554,0.629,0.945,0.0,?,3.315,3.459
2.726,0.496,1.179,0.0,1.0,1.06,2.126
?,0.496,?,?,0.0,?,?
2.778,0.83,?,0.0,0.0,3.562,6.652
2.634,?,?,?,0.0,0.943,?
2.08,?,0.816,0.0,0.0,?,?
2.536,0.496,?,?,?,0.204,3.03
2.034,?,1.727,?,0.0,?,2.072
2.755,?,?,0.0,0.0,2.957,3.746
1.892,1.441,?,0.0,0.0,3.426,?
3.402,0.604,1.517,0.0,?,?,?
3.219,?,1.127,0.0,?,2.604,?
3.137,0.251,?,?,?,?,2.412
3.195,0.496,1.133,0.0,1.0,2.222,4.446
1.0,?,0.968,0.0,1.0,0.996,3.499
?,1.068,?,0.0,0.0,2.538,3.327
?,1.278,0.896,?,0.0,4.634,5.361
2.019,1.126,0.793,?,0.0,?,?
2.217,0.764,0.859,1.0,0.0,2.269,5.308
2.019,1.126,0.793,?,0.0,3.314,5.001
2.025,0.932,0.851,1.0,0.0,?,?
?,?,0.954,0.0,0.0,?,4.181
?,0.223,?,?,0.0,?,0.534
3.651,?,0.911,0.0,2.0,2.278,4.54
3.252,0.223,1.077,?,?,?,4.093
?,?,?,0.0,?,?,?
?,0.251,1.56,0.0,0.0,?,4.132
?,0.496,0.849,?,1.0,1.237,3.133
2.233,?,0.841,1.0,0.0,?,5.251
?,1.062,0.852,0.0,0.0,2.463,?
2.469,0.582,?,?,0.0,2.688,4.002
3.08,?,1.583,1.0,?,1.442,3.757
1.634,0.798,1.093,0.0,0.0,0.68,?
3.596,0.972,0.941,0.0,1.0,4.179,?
1.634,?,1.19,0.0,0.0,0.501,2.319
?,1.112,?,?,?,?,4.706
3.333,0.405,0.963,1.0,0.0,2.974,4.632
?,0.223,1.778,?,?,0.347,0.778
?,0.223,?,0.0,?,0.202,0.855
?,0.629,?,0.0,?,?,0.361
?,1.586,?,0.0,?,3.291,?
1.333,?,1.148,0.0,?,-0.386,3.487
2.034,?,2.672,?,?,?,0.841
0.973,0.988,1.489,0.0,?,0.18,2.725
?,1.259,0.966,1.0,2.0,?,8.604
3.029,0.331,2.13,0.0,1.0,?,1.885
3.003,0.134,?,?,0.0,2.242,?
?,0.134,?,0.0,?,2.274,?
2.555,1.11,?,?,0.0,0.289,2.601
?,0.223,1.55,0.0,?,3.661,4.51
3.98,0.223,1.723,0.0,?,2.894,?
1.783,0.331,1.667,?,0.0,0.087,?
?,0.251,1.719,0.0,0.0,0.087,2.458
4.191,0.762,?,0.0,?,?,?
3.065,0.923,1.317,?,0.0,1.271,2.015
?,0.405,1.083,1.0,0.0,?,5.842
3.005,1.683,0.774,0.0,?,4.804,7.287
?,?,1.228,1.0,2.0,4.235,6.665
3.027,0.331,?,0.0,?,?,3.009
2.448,?,0.921,0.0,0.0,1.701,?
3.461,0.223,?,?,1.0,2.357,?
4.219,1.033,0.963,0.0,1.0,4.246,9.354
2.479,0.887,0.954,0.0,?,?,4.208
3.676,?,1.524,0.0,1.0,2.289,3.976
?,0.693,1.312,1.0,0.0,1.21,4.832
2.684,?,?,?,?,3.076,4.404
2.396,0.223,1.778,0.0,0.0,0.347,?
2.748,0.223,1.705,?,0.0,0.8,1.589
3.035,0.223,1.662,0.0,0.0,?,?
?,0.0,0.917,?,0.0,2.255,3.502
1.439,1.079,1.867,?,0.0,?,3.402
?,0.88,1.466,0.0,3.0,1.95,?
5.158,0.134,1.791,0.0,0.0,?,6.04
2.526,?,1.201,1.0,0.0,?,3.561
?,?,1.166,?,0.0,4.268,?
3.376,?,0.915,0.0,0.0,5.934,?
3.98,0.452,2.013,0.0,0.0,-0.022,1.81
4.305,0.223,1.348,?,?,3.909,5.192
?,0.582,?,?,0.0,1.548,3.046
?,?,1.556,0.0,?,4.098,5.912
2.938,?,?,0.0,?,1.02,4.593
?,0.223,?,?,0.0,4.907,6.634
?,0.223,1.319,0.0,?,1.795,4.804
2.165,0.134,1.912,0.0,?,-0.172,2.3
1.126,0.134,1.431,0.0,0.0,-0.317,1.399
1.429,0.223,1.75,1.0,?,-0.317,?
1.429,?,1.804,0.0,0.0,-0.564,?
?,?,1.432,0.0,1.0,1.672,2.856
0.965,0.64,1.695,?,1.0,0.202,3.272
?,0.134,2.92,?,0.0,?,?
?,0.223,1.705,0.0,0.0,0.8,1.063
1.279,?,1.313,?,?,0.58,2.925
3.08,0.223,1.583,0.0,1.0,1.442,3.061
?,1.028,?,0.0,1.0,0.996,2.693
1.832,?,1.364,0.0,0.0,?,?
?,1.443,1.905,?,0.0,2.957,4.44
1.094,1.236,1.461,0.0,1.0,0.996,1.911
2.931,1.71,0.935,?,2.0,5.124,?
?,0.83,1.455,1.0,0.0,2.459,4.184
3.641,0.331,1.933,?,0.0,1.971,3.246
2.137,?,1.179,?,0.0,?,?
?,0.0,1.375,2.0,?,3.038,4.465
3.668,?,?,0.0,0.0,2.502,3.782
?,?,1.176,0.0,0.0,1.074,2.975
?,1.586,1.0,?,4.0,3.558,?
2.33,0.58,?,0.0,2.0,-0.741,0.89
3.465,0.0,0.963,4.0,?,3.267,?
?,0.223,1.633,0.0,0.0,?,2.182
2.866,?,1.288,0.0,?,1.442,1.906
3.738,?,1.584,1.0,2.0,2.558,4.422
?,1.033,0.902,0.0,0.0,3.157,?
3.739,0.0,1.204,1.0,1.0,3.374,?
?,0.223,1.154,0.0,?,1.737,2.686
3.815,?,?,?,0.0,-0.45,4.691
4.628,1.209,?,0.0,0.0,?,4.551
3.41,0.223,1.278,1.0,?,1.947,2.737
2.739,0.0,?,1.0,1.0,?,?
2.748,0.223,1.705,0.0,0.0,0.8,1.691
2.024,0.83,?,0.0,0.0,?,2.928
2.665,?,1.762,0.0,0.0,?,?
?,0.223,?,0.0,0.0,0.8,1.305
2.462,0.223,1.625,0.0,1.0,?,?
2.377,0.331,1.734,0.0,0.0,-0.534,1.474
?,1.531,1.059,0.0,0.0,3.089,6.16
1.439,1.079,1.867,0.0,?,2.226,3.213
1.126,1.079,1.44,1.0,1.0,2.081,3.47
1.636,0.331,1.265,?,?,?,2.766
2.024,0.405,2.065,0.0,?,0.133,2.269
1.5,?,1.868,0.0,0.0,2.604,?
3.957,0.223,1.269,2.0,3.0,?,4.577
?,?,0.892,0.0,0.0,4.804,?
?,?,0.864,0.0,0.0,4.878,3.715
3.044,?,?,1.0,?,?,?
3.776,0.405,0.92,0.0,0.0,?,4.691
?,?,0.889,0.0,?,?,?
3.645,0.223,1.155,0.0,?,?,4.81
3.921,?,1.398,?,0.0,1.622,3.416
3.993,0.223,1.214,1.0,0.0,3.563,4.611
2.507,0.405,1.652,0.0,?,0.888,2.495
4.566,0.357,1.394,?,1.0,?,6.923
?,1.278,0.974,0.0,?,4.658,5.372
2.118,?,2.539,?,?,-0.406,3.845
?,?,1.602,1.0,1.0,0.052,4.384
3.361,0.223,1.342,0.0,?,2.129,5.485
?,?,?,0.0,1.0,?,3.971
?,?,1.386,0.0,0.0,2.899,?
?,0.0,?,0.0,0.0,3.958,4.984
3.003,0.134,1.032,0.0,0.0,2.152,4.171
?,0.916,1.19,0.0,?,1.936,7.849
?,0.405,0.921,0.0,0.0,?,4.578
3.426,?,1.792,0.0,?,2.59,?
3.888,0.693,0.978,0.0,?,4.633,6.6
3.477,?,?,0.0,?,?,4.116
4.05,0.693,1.381,0.0,?,?,?
4.05,0.693,1.381,0.0,2.0,?,5.367
?,0.331,1.301,2.0,?,2.209,?
4.073,?,1.171,0.0,2.0,4.091,5.224
2.744,?,?,0.0,0.0,3.018,4.284
3.252,0.134,0.875,0.0,?,2.859,5.292
2.815,0.56,1.585,?,2.0,0.43,?
?,0.854,2.591,0.0,0.0,-0.816,2.689
3.265,0.496,0.962,0.0,?,?,4.732
2.085,?,0.895,0.0,0.0,4.063,4.89
2.351,1.586,1.25,?,?,3.659,6.416
2.822,0.811,?,0.0,?,-2.089,?
3.315,0.916,?,0.0,2.0,-0.439,2.501
1.417,?,0.648,?,?,2.042,4.421
2.118,0.934,0.913,?,0.0,?,4.988
1.925,1.16,0.801,?,0.0,3.314,4.499
?,?,?,0.0,1.0,1.237,2.537
2.43,?,0.946,0.0,0.0,?,3.568
1.822,0.829,0.834,?,0.0,2.509,3.731
?,?,0.831,0.0,?,1.348,?
?,0.93,1.075,0.0,0.0,?,?
?,0.811,0.702,?,?,4.412,?
2.982,?,1.151,0.0,?,1.783,?
2.019,?,0.793,0.0,0.0,3.314,4.73
2.508,0.58,0.941,0.0,?,1.701,3.789
?,0.223,?,?,0.0,2.813,?
?,0.64,0.92,1.0,0.0,2.37,4.75
?,0.405,0.876,?,?,1.667,4.725
?,0.0,0.868,?,0.0,3.677,4.199
?,0.499,?,0.0,0.0,?,?
3.012,0.223,0.76,0.0,0.0,2.637,?
3.315,0.223,0.799,0.0,0.0,3.127,4.507
2.11,?,?,?,0.0,?,?
4.278,?,1.345,0.0,0.0,3.546,4.668
3.179,?,0.805,0.0,0.0,3.386,4.322
2.834,?,1.009,0.0,0.0,2.066,3.448
2.448,?,1.121,0.0,?,?,2.904
?,0.134,?,0.0,0.0,2.502,3.861
?,0.134,1.518,?,0.0,?,3.959
3.585,0.331,1.491,0.0,0.0,2.224,3.53
3.086,0.948,?,?,?,?,?
3.465,0.0,0.837,?,?,3.876,4.809
?,?,0.799,0.0,0.0,3.127,4.44
1.855,?,1.44,?,?,1.587,?
2.866,?,?,2.0,0.0,1.335,3.411
2.137,0.223,1.179,0.0,0.0,0.655,?
3.036,?,?,?,1.0,2.351,4.247
3.111,0.405,?,?,?,1.756,?
2.677,0.331,1.582,0.0,1.0,0.586,2.895
1.962,1.345,?,?,0.0,3.617,5.348
2.442,0.934,?,0.0,1.0,2.991,4.208
3.171,0.134,1.011,?,0.0,2.186,?
2.982,?,?,0.0,1.0,?,?
?,0.638,?,4.0,1.0,?,4.561
?,0.496,?,?,0.0,1.132,4.628
2.435,1.113,?,0.0,1.0,2.354,2.839
3.247,?,1.221,0.0,1.0,?,4.262
2.928,1.113,?,0.0,1.0,2.927,?
3.235,?,0.996,0.0,?,?,5.354
3.177,0.629,0.871,0.0,0.0,?,3.365
2.495,0.56,0.835,1.0,0.0,1.099,4.023
2.233,0.57,0.883,?,?,?,3.325
3.179,0.0,1.063,0.0,0.0,2.942,?
?,0.223,0.953,0.0,0.0,1.859,?
?,0.499,0.99,0.0,0.0,?,?
2.126,0.83,0.899,?,0.0,3.478,4.194
?,0.582,0.839,0.0,?,?,4.353
2.62,?,?,0.0,0.0,3.045,3.753
?,0.134,?,0.0,0.0,1.859,?
2.086,0.64,0.838,0.0,?,2.127,3.995
?,0.0,?,0.0,0.0,3.259,4.192
?,?,1.023,0.0,0.0,2.193,3.92
2.477,0.83,0.983,0.0,?,?,4.54
2.477,?,0.983,0.0,?,3.795,4.743
2.08,0.891,0.816,?,0.0,2.729,4.332
2.888,0.251,?,?,0.0,1.246,1.935
?,0.891,?,0.0,?,2.729,?
?,?,0.896,?,0.0,4.634,5.815
1.925,1.16,0.801,0.0,0.0,3.314,5.192
?,0.223,0.883,0.0,0.0,3.887,6.644
3.814,0.331,?,0.0,1.0,?,?
2.888,0.405,1.472,1.0,?,?,5.105
2.824,0.223,1.051,0.0,0.0,1.533,4.05
1.855,?,1.244,?,0.0,1.587,3.487
2.802,0.223,1.6,1.0,0.0,?,3.937
1.92,?,1.738,0.0,0.0,?,3.408
?,?,1.6,0.0,?,1.064,?
2.435,0.331,1.532,?,?,0.586,2.014
3.611,0.331,?,0.0,0.0,1.393,2.859
2.215,?,0.888,0.0,0.0,1.395,4.084
3.16,?,0.809,?,0.0,3.842,5.939
3.26,0.405,1.151,1.0,0.0,2.11,3.835
1.965,0.405,?,1.0,?,?,3.66
?,0.629,0.75,?,0.0,0.736,3.46
2.348,0.762,0.85,0.0,0.0,?,3.769
?,0.223,1.12,?,0.0,2.813,4.463
3.407,0.0,1.111,?,0.0,3.259,4.279
2.824,?,1.0,?,1.0,2.102,2.87
?,0.64,0.92,0.0,1.0,2.102,3.615
2.08,0.496,0.858,0.0,0.0,1.887,?
?,1.17,0.996,?,0.0,1.391,3.575
2.765,0.331,0.951,?,?,1.49,2.55
?,0.496,0.946,0.0,?,?,?
2.252,1.075,0.885,?,0.0,2.005,5.303
2.508,0.58,?,0.0,0.0,1.701,3.242
?,0.58,0.941,?,0.0,1.701,?
2.251,?,0.871,?,0.0,?,4.416
?,?,0.86,0.0,0.0,1.886,4.239
3.739,0.0,1.25,2.0,2.0,3.267,4.638
3.332,0.134,?,0.0,0.0,?,3.415
2.43,0.496,0.946,0.0,0.0,?,3.441
2.815,0.56,1.585,?,?,?,4.59
1.5,?,1.669,?,?,?,?
?,?,?,?,?,1.024,?
3.86,0.223,1.429,0.0,?,?,?
?,1.316,1.074,?,?,1.119,?
3.69,?,?,0.0,2.0,4.449,?
?,0.932,1.045,?,?,4.832,?
2.16,1.16,1.607,0.0,0.0,1.94,3.13
4.327,0.56,1.254,?,5.0,?,6.683
?,1.636,?,0.0,2.0,?,8.433
3.401,?,1.185,0.0,1.0,2.791,?
2.086,?,0.766,?,0.0,3.909,6.093
3.08,0.223,1.462,?,0.0,1.442,?
?,0.134,1.722,0.0,0.0,-1.174,3.017
3.101,1.535,?,?,1.0,1.655,6.238
3.599,0.702,1.514,2.0,1.0,?,6.183
2.986,0.961,1.669,0.0,4.0,?,3.152
2.804,?,0.618,?,6.0,1.317,?
3.67,?,?,?,?,?,2.964
3.475,0.405,?,1.0,2.0,3.148,?
?,0.728,2.226,0.0,2.0,0.736,?
?,0.872,0.867,2.0,3.0,?,4.04
?,0.916,0.878,0.0,6.0,?,4.818
2.831,1.393,1.077,0.0,1.0,0.906,5.317
4.057,1.032,1.183,?,?,?,?
