@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
4.717,0.223,1.288,1.0,1.0,?,?
3.143,?,1.641,0.0,0.0,1.209,2.487
3.423,?,1.993,?,4.0,-1.358,3.689
3.332,0.134,1.068,0.0,0.0,?,3.806
2.748,0.223,2.048,0.0,0.0,?,1.462
4.135,?,1.263,1.0,2.0,?,5.538
?,0.223,1.614,0.0,0.0,?,2.853
2.377,0.827,0.938,?,0.0,?,5.005
2.508,0.58,0.941,?,?,1.701,?
2.377,?,0.938,0.0,0.0,?,3.991
?,0.331,1.173,1.0,0.0,3.112,3.812
3.788,?,1.365,0.0,?,?,4.664
?,1.685,0.396,0.0,0.0,?,6.72
2.26,?,0.902,?,0.0,4.926,6.006
1.925,1.364,?,0.0,0.0,4.19,5.591
2.377,?,0.938,0.0,0.0,2.239,5.083
2.215,0.887,0.888,?,0.0,1.395,4.33
3.905,0.56,?,1.0,0.0,2.65,4.947
3.023,0.56,1.349,1.0,?,1.239,3.917
2.726,0.496,?,?,1.0,1.06,3.661
2.568,?,?,0.0,?,?,3.594
2.636,0.827,0.999,0.0,?,2.573,4.393
2.439,0.93,0.924,?,0.0,?,4.856
2.781,?,1.147,0.0,0.0,1.515,3.846
4.137,?,1.542,0.0,?,4.234,?
?,?,0.81,0.0,0.0,3.11,4.63
2.377,0.827,0.938,?,0.0,2.239,3.91
?,?,0.888,0.0,0.0,?,3.932
?,0.827,?,0.0,0.0,?,?
2.11,?,0.805,?,?,1.61,3.391
2.583,0.762,?,0.0,?,1.968,?
2.11,0.58,0.805,?,0.0,1.61,?
2.329,0.711,?,?,1.0,1.229,3.097
2.512,?,0.862,0.0,?,?,?
1.512,?,0.879,0.0,?,-0.317,2.445
2.092,1.359,2.273,?,1.0,1.246,?
1.774,0.429,2.299,0.0,0.0,?,?
?,0.638,0.903,0.0,0.0,3.237,?
3.314,0.331,1.397,3.0,?,2.048,4.473
3.554,0.629,0.945,?,0.0,3.315,3.459
?,?,1.179,?,1.0,1.06,2.126
2.983,0.496,2.106,0.0,0.0,-0.521,1.68
2.778,0.83,1.046,?,0.0,3.562,?
2.634,0.223,1.298,0.0,0.0,?,3.131
?,?,?,?,0.0,2.729,?
?,0.496,1.482,0.0,1.0,0.204,3.03
2.034,0.64,1.727,?,?,0.8,2.072
2.755,0.83,1.656,0.0,0.0,2.957,3.746
1.892,?,0.776,0.0,0.0,3.426,?
?,0.604,1.517,?,?,?,5.086
?,0.811,?,0.0,?,2.604,4.759
3.137,?,1.335,?,0.0,1.141,2.412
3.195,0.496,1.133,?,1.0,2.222,4.446
1.0,1.15,0.968,?,1.0,0.996,?
?,1.068,?,?,?,2.538,3.327
2.126,1.278,0.896,0.0,?,4.634,5.361
?,?,0.793,0.0,0.0,?,?
2.217,0.764,0.859,1.0,0.0,2.269,?
2.019,1.126,0.793,0.0,0.0,3.314,5.001
2.025,0.932,0.851,?,0.0,2.212,4.672
2.479,0.887,?,?,0.0,1.748,?
1.946,0.223,1.929,?,0.0,-0.172,?
3.651,1.151,0.911,?,2.0,2.278,4.54
3.252,0.223,1.077,?,?,2.51,4.093
2.987,1.076,0.921,0.0,1.0,?,6.077
3.405,0.251,1.56,0.0,?,?,4.132
2.43,?,?,0.0,1.0,?,3.133
?,1.07,0.841,1.0,?,3.377,?
?,1.062,0.852,0.0,0.0,?,4.399
?,0.582,?,0.0,0.0,2.688,?
?,0.223,1.583,1.0,0.0,?,3.757
1.634,0.798,1.093,0.0,0.0,?,?
?,0.972,0.941,0.0,1.0,4.179,?
1.634,0.713,1.19,0.0,0.0,0.501,?
?,1.112,1.314,?,?,?,4.706
3.333,0.405,0.963,1.0,0.0,?,4.632
2.396,0.223,1.778,0.0,0.0,0.347,0.778
2.026,?,1.667,0.0,?,?,?
1.751,0.629,?,0.0,0.0,?,?
2.189,1.586,2.0,0.0,0.0,3.291,?
1.333,?,1.148,0.0,?,-0.386,?
2.034,0.331,?,?,0.0,?,?
0.973,0.988,1.489,?,1.0,0.18,2.725
?,1.259,0.966,1.0,?,?,8.604
3.029,0.331,2.13,?,1.0,0.967,1.885
3.003,0.134,1.413,?,0.0,2.242,?
3.74,0.134,?,0.0,0.0,2.274,4.396
?,1.11,1.686,?,0.0,0.289,2.601
3.86,0.223,1.55,0.0,1.0,?,?
3.98,0.223,1.723,0.0,0.0,2.894,4.703
?,0.331,1.667,?,0.0,0.087,?
?,0.251,?,?,0.0,?,?
4.191,0.762,2.195,?,0.0,?,2.618
?,0.923,1.317,?,0.0,1.271,2.015
3.961,0.405,1.083,1.0,?,?,5.842
3.005,1.683,0.774,0.0,0.0,4.804,7.287
4.36,0.405,1.228,1.0,?,4.235,6.665
3.027,0.331,?,0.0,1.0,?,?
2.448,0.638,0.921,?,?,1.701,3.513
3.461,0.223,1.111,0.0,1.0,2.357,?
?,1.033,0.963,0.0,1.0,?,9.354
?,0.887,0.954,?,?,1.748,4.208
3.676,0.405,1.524,0.0,1.0,2.289,3.976
3.033,?,1.312,1.0,0.0,1.21,?
2.684,0.988,1.226,?,?,?,?
?,?,1.778,?,0.0,0.347,1.121
?,0.223,?,?,0.0,0.8,1.589
3.035,0.223,?,0.0,0.0,?,2.217
?,0.0,0.917,0.0,?,2.255,3.502
1.439,?,1.867,0.0,0.0,2.226,?
3.444,0.88,1.466,?,?,1.95,?
?,0.134,?,?,?,?,6.04
2.526,0.713,?,1.0,0.0,?,?
3.593,1.236,?,?,0.0,4.268,7.607
3.376,?,0.915,0.0,?,5.934,?
?,0.452,2.013,0.0,0.0,-0.022,1.81
4.305,0.223,1.348,3.0,?,3.909,5.192
2.926,?,1.939,0.0,0.0,?,3.046
4.166,?,1.556,0.0,0.0,4.098,5.912
?,1.385,1.225,?,2.0,1.02,4.593
4.536,?,1.29,0.0,0.0,?,6.634
?,0.223,1.319,0.0,0.0,1.795,?
?,0.134,?,0.0,?,-0.172,2.3
1.126,0.134,1.431,0.0,0.0,-0.317,1.399
?,0.223,1.75,1.0,0.0,?,3.076
?,0.223,?,0.0,0.0,?,2.72
1.0,0.83,1.432,0.0,1.0,1.672,2.856
?,0.64,1.695,0.0,1.0,0.202,3.272
?,?,2.92,?,?,?,?
2.748,0.223,1.705,0.0,0.0,?,1.063
1.279,0.811,?,?,0.0,?,?
3.08,0.223,?,?,1.0,1.442,3.061
1.523,?,1.512,0.0,1.0,0.996,2.693
?,?,1.364,0.0,?,-0.792,?
1.701,1.443,?,?,0.0,2.957,4.44
?,?,1.461,0.0,1.0,?,?
?,1.71,0.935,?,2.0,?,7.017
2.126,0.83,?,1.0,0.0,2.459,4.184
3.641,0.331,1.933,?,0.0,1.971,3.246
2.137,0.223,1.179,0.0,?,?,3.841
3.514,0.0,1.375,2.0,?,3.038,4.465
3.668,?,?,0.0,0.0,2.502,3.782
?,0.429,?,0.0,0.0,?,2.975
2.465,?,1.0,0.0,4.0,3.558,7.591
?,?,?,0.0,2.0,?,0.89
?,0.0,0.963,4.0,0.0,3.267,3.407
3.277,0.223,1.633,?,0.0,1.587,?
?,0.223,?,?,0.0,1.442,?
?,1.131,1.584,1.0,?,2.558,?
?,?,?,0.0,?,3.157,3.693
?,?,1.204,1.0,1.0,?,5.689
3.191,0.223,1.154,0.0,0.0,1.737,2.686
3.815,1.825,1.351,0.0,0.0,?,4.691
?,?,1.968,0.0,?,2.437,?
3.41,0.223,1.278,1.0,2.0,?,2.737
?,?,1.3,?,1.0,?,2.953
?,0.223,1.705,0.0,?,0.8,1.691
2.024,?,?,0.0,0.0,2.226,2.928
?,0.251,?,?,0.0,-0.534,?
2.748,0.223,1.705,?,?,0.8,?
?,0.223,1.625,0.0,1.0,?,1.352
2.377,?,1.734,0.0,0.0,-0.534,1.474
3.2,?,1.059,0.0,0.0,3.089,6.16
?,?,?,?,0.0,2.226,3.213
?,1.079,1.44,?,1.0,2.081,?
1.636,0.331,1.265,1.0,1.0,?,2.766
2.024,0.405,?,0.0,1.0,0.133,2.269
1.5,1.278,1.868,0.0,0.0,?,3.916
?,?,1.269,2.0,3.0,2.998,4.577
?,?,0.892,?,0.0,4.804,?
?,?,0.864,0.0,0.0,4.878,?
3.044,?,0.959,?,0.0,3.762,?
3.776,0.405,?,?,?,3.306,4.691
?,0.934,?,0.0,0.0,4.436,5.264
3.645,0.223,1.155,0.0,0.0,?,4.81
3.921,?,?,0.0,0.0,1.622,3.416
3.993,0.223,1.214,1.0,0.0,3.563,4.611
2.507,?,1.652,0.0,2.0,0.888,2.495
4.566,0.357,1.394,4.0,1.0,3.903,6.923
2.377,1.278,?,0.0,?,4.658,5.372
?,0.956,?,0.0,?,-0.406,3.845
2.523,0.56,1.602,?,1.0,?,?
3.361,?,1.342,0.0,0.0,2.129,5.485
3.7,0.223,1.556,?,1.0,?,3.971
2.818,0.83,1.386,?,0.0,2.899,3.92
3.465,0.0,0.802,0.0,?,3.958,?
3.003,0.134,1.032,0.0,0.0,2.152,4.171
4.268,0.916,1.19,0.0,2.0,1.936,7.849
3.26,?,0.921,?,0.0,2.782,?
?,0.85,1.792,0.0,0.0,2.59,4.377
3.888,0.693,0.978,0.0,2.0,4.633,6.6
?,0.693,?,?,2.0,2.577,4.116
4.05,?,1.381,0.0,?,3.618,?
?,?,?,0.0,?,3.618,5.367
3.557,0.331,?,?,?,?,4.711
?,0.693,?,0.0,?,?,5.224
2.744,0.496,0.753,0.0,0.0,?,?
3.252,?,0.875,0.0,0.0,2.859,5.292
?,0.56,1.585,0.0,?,0.43,2.758
2.031,?,2.591,0.0,0.0,-0.816,?
3.265,0.496,?,0.0,1.0,?,?
2.085,?,0.895,?,?,4.063,4.89
2.351,1.586,1.25,?,?,3.659,6.416
2.822,0.811,?,0.0,0.0,?,0.6
3.315,0.916,1.753,0.0,2.0,-0.439,?
?,0.898,0.648,0.0,?,2.042,4.421
2.118,0.934,?,1.0,0.0,2.956,4.988
?,?,0.801,?,0.0,?,4.499
2.536,0.429,0.871,?,1.0,?,2.537
2.43,?,?,?,0.0,?,?
?,0.829,0.834,?,?,?,3.731
2.125,0.638,0.831,0.0,0.0,1.348,2.939
3.098,0.93,1.075,0.0,0.0,?,?
3.26,0.811,0.702,0.0,?,4.412,6.298
2.982,?,?,0.0,?,1.783,?
?,1.126,0.793,0.0,0.0,?,4.73
2.508,0.58,0.941,0.0,0.0,?,?
3.461,0.223,1.12,?,?,2.813,4.672
?,0.64,?,?,?,2.37,?
?,0.405,?,?,0.0,?,4.725
3.394,?,0.868,?,0.0,3.677,4.199
?,?,0.8,0.0,0.0,3.945,?
?,0.223,0.76,0.0,0.0,?,4.538
3.315,?,0.799,0.0,0.0,3.127,4.507
2.11,1.15,0.72,1.0,?,3.157,?
4.278,?,?,0.0,0.0,3.546,?
?,?,0.805,0.0,0.0,3.386,4.322
2.834,0.134,1.009,0.0,0.0,2.066,3.448
?,?,?,0.0,?,?,2.904
3.921,?,1.789,0.0,?,?,?
?,0.134,1.518,?,0.0,2.813,3.959
?,0.331,1.491,0.0,0.0,?,3.53
3.086,0.948,0.751,0.0,?,3.586,5.107
3.465,0.0,0.837,0.0,0.0,3.876,4.809
3.315,?,?,0.0,0.0,3.127,4.44
1.855,1.179,1.44,0.0,0.0,1.587,?
2.866,0.223,?,2.0,0.0,?,3.411
2.137,0.223,1.179,0.0,0.0,0.655,?
?,?,1.205,0.0,1.0,2.351,?
?,0.405,1.05,?,2.0,1.756,?
2.677,?,1.582,0.0,?,0.586,2.895
1.962,?,0.783,0.0,?,?,?
2.442,0.934,0.984,0.0,1.0,2.991,4.208
3.171,0.134,1.011,0.0,0.0,2.186,3.984
2.982,0.496,1.151,0.0,1.0,1.783,3.665
3.874,0.638,1.352,?,1.0,?,4.561
2.43,0.496,0.83,1.0,?,?,4.628
2.435,1.113,1.109,0.0,1.0,?,?
3.247,0.874,?,?,1.0,2.659,4.262
?,1.113,1.185,?,1.0,2.927,4.141
3.235,1.131,?,0.0,0.0,?,5.354
3.177,?,?,?,?,3.315,3.365
2.495,0.56,0.835,1.0,?,1.099,4.023
2.233,0.57,?,0.0,0.0,1.501,?
?,?,?,0.0,?,?,3.811
2.728,?,?,0.0,0.0,1.859,3.897
?,0.499,0.99,?,?,3.21,4.23
2.126,0.83,0.899,0.0,?,3.478,4.194
?,0.582,0.839,?,?,2.127,4.353
2.62,0.288,0.839,0.0,0.0,?,3.753
?,?,0.95,0.0,0.0,?,3.12
2.086,0.64,?,?,0.0,?,?
3.407,?,1.111,?,0.0,?,4.192
?,0.223,?,0.0,0.0,?,3.92
?,0.83,0.983,0.0,0.0,3.795,?
2.477,?,0.983,0.0,0.0,3.795,4.743
2.08,0.891,0.816,0.0,0.0,2.729,4.332
?,0.251,0.944,0.0,0.0,?,1.935
?,0.891,0.816,0.0,0.0,?,4.989
?,1.278,0.896,?,0.0,4.634,?
?,1.16,0.801,?,0.0,3.314,?
?,0.223,0.883,0.0,?,?,?
3.814,0.331,1.225,0.0,?,3.345,?
?,0.405,?,1.0,2.0,1.522,5.105
2.824,0.223,1.051,0.0,?,1.533,?
1.855,1.067,1.244,0.0,0.0,?,?
2.802,0.223,1.6,1.0,?,1.064,3.937
1.92,1.079,1.738,0.0,?,2.604,?
2.802,0.223,?,0.0,1.0,1.064,1.748
?,0.331,1.532,0.0,1.0,0.586,?
3.611,0.331,?,0.0,0.0,?,2.859
2.215,0.887,0.888,0.0,0.0,1.395,4.084
3.16,1.028,?,0.0,0.0,3.842,5.939
?,?,?,?,0.0,2.11,3.835
1.965,?,1.169,?,0.0,-0.145,?
1.783,0.629,0.75,1.0,0.0,0.736,3.46
2.348,?,0.85,0.0,0.0,?,?
3.461,?,1.12,0.0,0.0,2.813,?
?,0.0,1.111,0.0,0.0,3.259,4.279
?,0.223,?,0.0,1.0,2.102,2.87
2.233,0.64,0.92,?,?,2.102,?
?,0.496,0.858,0.0,?,?,?
2.434,1.17,?,1.0,?,1.391,3.575
2.765,0.331,0.951,?,1.0,1.49,2.55
2.43,0.496,0.946,0.0,0.0,2.241,?
2.252,1.075,0.885,0.0,0.0,2.005,5.303
2.508,?,0.941,0.0,0.0,1.701,3.242
2.508,?,0.941,0.0,0.0,1.701,3.345
2.251,0.638,?,1.0,0.0,?,4.416
2.094,?,?,0.0,0.0,?,4.239
3.739,0.0,1.25,2.0,?,3.267,4.638
?,0.134,1.519,0.0,?,2.51,3.415
2.43,0.496,0.946,?,0.0,2.241,3.441
?,0.56,1.585,1.0,?,0.43,4.59
1.5,?,1.669,?,?,?,2.661
3.126,0.693,1.69,2.0,2.0,?,?
3.86,0.223,1.429,?,0.0,2.502,3.919
1.814,1.316,?,?,1.0,1.119,3.35
3.69,?,1.295,?,?,4.449,5.749
4.211,0.932,1.045,0.0,?,?,8.916
2.16,?,?,0.0,0.0,1.94,3.13
4.327,?,1.254,2.0,5.0,3.399,6.683
3.057,1.636,0.995,0.0,2.0,4.452,8.433
3.401,0.732,1.185,?,?,?,?
2.086,?,0.766,?,0.0,?,6.093
?,0.223,1.462,?,0.0,1.442,2.494
3.41,0.134,1.722,0.0,0.0,-1.174,3.017
3.101,1.535,1.326,?,1.0,1.655,?
3.599,?,?,2.0,1.0,3.247,6.183
2.986,?,?,0.0,?,1.798,?
2.804,1.11,0.618,0.0,?,?,6.254
?,?,?,0.0,3.0,2.288,2.964
3.475,?,0.875,1.0,2.0,3.148,4.803
?,0.728,2.226,?,2.0,0.736,3.109
?,?,0.867,2.0,3.0,3.983,4.04
?,0.916,0.878,?,6.0,2.918,4.818
?,?,1.077,0.0,?,0.906,?
4.057,1.032,?,1.0,3.0,4.754,?
