@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
3.046,0.0,1.333,4.0,0.0,2.352,3.614
2.217,0.659,0.788,0.0,0.0,1.758,3.727
4.258,0.223,?,0.0,?,?,5.741
4.717,0.223,1.288,?,1.0,4.804,?
3.143,0.134,?,0.0,0.0,1.209,2.487
3.423,1.19,?,0.0,4.0,?,3.689
?,0.134,1.068,0.0,0.0,2.242,3.806
2.748,?,2.048,0.0,?,?,1.462
?,0.58,?,1.0,?,2.904,?
3.485,?,1.614,?,0.0,1.94,?
?,?,0.938,0.0,0.0,2.239,5.005
2.508,?,?,?,0.0,?,?
2.377,0.827,0.938,?,0.0,2.239,?
3.314,0.331,?,?,?,3.112,3.812
?,0.693,1.365,0.0,?,2.576,4.664
2.086,1.685,0.396,0.0,0.0,?,6.72
2.26,1.443,0.902,?,0.0,4.926,6.006
1.925,?,0.421,0.0,0.0,4.19,?
2.377,?,0.938,0.0,0.0,?,5.083
2.215,0.887,?,?,?,1.395,?
?,?,1.399,1.0,?,?,?
3.023,?,1.349,1.0,0.0,?,3.917
2.726,0.496,1.179,0.0,?,1.06,3.661
2.568,?,?,?,0.0,2.461,?
2.636,0.827,0.999,0.0,?,2.573,?
2.439,?,0.924,0.0,?,1.748,?
2.781,?,1.147,0.0,0.0,1.515,?
4.137,?,1.542,0.0,1.0,?,?
?,1.077,0.81,0.0,?,?,4.63
?,?,?,0.0,0.0,2.239,?
2.215,0.887,0.888,?,0.0,1.395,3.932
?,0.827,0.938,0.0,0.0,2.239,5.146
2.11,0.58,0.805,0.0,0.0,1.61,3.391
2.583,0.762,?,?,1.0,1.968,3.882
?,?,0.805,?,0.0,?,3.787
2.329,?,?,0.0,1.0,1.229,?
2.512,?,0.862,0.0,?,1.506,3.078
?,0.57,0.879,0.0,?,-0.317,?
2.092,1.359,2.273,1.0,1.0,1.246,?
?,0.429,?,0.0,0.0,?,1.897
3.052,0.638,0.903,?,?,?,4.906
3.314,?,1.397,3.0,0.0,2.048,4.473
3.554,?,0.945,?,0.0,3.315,?
2.726,0.496,1.179,0.0,?,?,?
2.983,?,2.106,0.0,0.0,-0.521,1.68
2.778,0.83,?,?,0.0,?,6.652
2.634,0.223,1.298,?,0.0,?,?
?,?,0.816,0.0,0.0,2.729,4.62
2.536,0.496,1.482,0.0,1.0,?,3.03
?,0.64,?,0.0,0.0,0.8,?
?,?,1.656,0.0,0.0,?,?
1.892,1.441,0.776,0.0,?,3.426,?
?,0.604,1.517,?,0.0,3.451,5.086
3.219,0.811,1.127,?,0.0,?,4.759
?,?,1.335,?,?,1.141,2.412
?,0.496,1.133,0.0,1.0,?,4.446
?,1.15,?,0.0,1.0,?,3.499
3.343,1.068,0.923,?,0.0,?,3.327
2.126,1.278,0.896,0.0,0.0,4.634,?
2.019,1.126,0.793,?,0.0,?,4.737
?,?,0.859,?,0.0,?,5.308
2.019,1.126,0.793,?,0.0,3.314,?
2.025,0.932,0.851,1.0,0.0,?,?
?,?,?,0.0,0.0,?,4.181
1.946,?,1.929,?,?,-0.172,0.534
3.651,1.151,?,0.0,2.0,2.278,4.54
?,?,?,0.0,?,?,4.093
2.987,?,0.921,0.0,1.0,3.318,6.077
?,0.251,1.56,0.0,?,1.272,4.132
2.43,0.496,0.849,0.0,1.0,1.237,3.133
2.233,1.07,0.841,?,0.0,3.377,5.251
2.065,1.062,0.852,0.0,0.0,2.463,4.399
2.469,?,0.913,0.0,?,2.688,?
3.08,0.223,1.583,1.0,?,1.442,3.757
?,0.798,1.093,?,0.0,?,2.569
3.596,?,?,0.0,1.0,4.179,4.828
?,0.713,1.19,?,0.0,?,2.319
3.675,1.112,?,0.0,1.0,3.474,4.706
3.333,0.405,0.963,1.0,?,2.974,4.632
2.396,0.223,?,?,?,?,0.778
?,0.223,?,?,?,?,0.855
1.751,0.629,1.483,0.0,0.0,-0.317,?
2.189,1.586,2.0,?,0.0,?,?
?,?,1.148,0.0,1.0,-0.386,?
?,?,?,1.0,?,-0.273,0.841
0.973,0.988,1.489,0.0,1.0,?,2.725
?,1.259,0.966,?,2.0,4.279,8.604
3.029,?,2.13,0.0,1.0,?,1.885
3.003,0.134,1.413,0.0,?,2.242,?
3.74,0.134,?,?,?,2.274,4.396
2.555,1.11,?,0.0,0.0,0.289,2.601
3.86,0.223,1.55,0.0,1.0,3.661,4.51
3.98,0.223,1.723,0.0,0.0,2.894,4.703
1.783,0.331,?,0.0,0.0,0.087,1.777
2.126,0.251,1.719,?,?,?,?
4.191,0.762,2.195,?,?,?,2.618
?,0.923,?,0.0,0.0,?,2.015
3.961,0.405,?,1.0,0.0,3.987,5.842
3.005,1.683,0.774,?,0.0,4.804,7.287
4.36,?,?,?,2.0,4.235,?
3.027,?,?,0.0,?,1.807,3.009
2.448,?,0.921,0.0,0.0,?,?
?,0.223,?,?,1.0,2.357,3.393
4.219,1.033,?,0.0,1.0,4.246,?
2.479,?,0.954,0.0,?,1.748,4.208
?,?,1.524,0.0,1.0,2.289,3.976
?,0.693,1.312,1.0,?,1.21,4.832
?,0.988,1.226,0.0,1.0,3.076,4.404
2.396,0.223,1.778,0.0,0.0,0.347,1.121
?,0.223,1.705,?,0.0,0.8,1.589
3.035,?,?,?,0.0,1.209,2.217
2.585,0.0,0.917,?,0.0,?,3.502
1.439,1.079,1.867,0.0,0.0,2.226,3.402
3.444,0.88,?,?,3.0,?,?
5.158,?,?,0.0,0.0,?,6.04
?,0.713,1.201,1.0,?,2.213,?
3.593,?,1.166,0.0,0.0,?,7.607
3.376,1.278,?,?,0.0,5.934,4.862
3.98,0.452,2.013,0.0,0.0,-0.022,1.81
4.305,0.223,1.348,3.0,?,3.909,5.192
2.926,0.582,?,0.0,0.0,1.548,?
?,?,1.556,0.0,0.0,4.098,5.912
2.938,1.385,?,?,2.0,1.02,4.593
4.536,0.223,1.29,?,?,?,?
3.134,?,1.319,0.0,0.0,?,4.804
2.165,?,?,0.0,0.0,?,2.3
1.126,0.134,?,0.0,?,-0.317,?
1.429,0.223,1.75,?,0.0,?,3.076
1.429,?,?,0.0,0.0,-0.564,2.72
1.0,0.83,?,?,1.0,1.672,2.856
0.965,0.64,1.695,0.0,1.0,?,3.272
3.001,?,2.92,?,0.0,-2.884,?
2.748,?,1.705,?,0.0,0.8,1.063
?,0.811,1.313,0.0,?,?,?
3.08,?,1.583,0.0,?,1.442,?
1.523,?,1.512,0.0,1.0,0.996,2.693
1.832,1.209,?,?,0.0,-0.792,?
1.701,1.443,1.905,?,?,2.957,4.44
?,1.236,?,0.0,1.0,?,?
2.931,1.71,0.935,?,?,5.124,7.017
2.126,0.83,?,?,0.0,2.459,4.184
?,0.331,?,?,0.0,?,3.246
2.137,?,?,0.0,0.0,0.655,3.841
3.514,0.0,1.375,2.0,2.0,3.038,4.465
3.668,0.134,?,0.0,0.0,2.502,3.782
2.632,?,1.176,?,?,1.074,2.975
?,?,1.0,?,?,3.558,7.591
2.33,0.58,1.776,0.0,2.0,-0.741,0.89
?,0.0,0.963,4.0,0.0,3.267,3.407
3.277,?,?,0.0,0.0,1.587,?
2.866,0.223,1.288,0.0,0.0,?,1.906
?,1.131,1.584,1.0,?,2.558,4.422
?,?,?,0.0,0.0,3.157,3.693
3.739,0.0,?,?,1.0,3.374,?
3.191,?,?,0.0,0.0,1.737,2.686
3.815,?,1.351,?,0.0,?,?
?,?,1.968,?,?,?,4.551
3.41,0.223,1.278,?,2.0,1.947,2.737
?,0.0,?,1.0,1.0,1.974,2.953
2.748,0.223,1.705,0.0,?,0.8,1.691
2.024,0.83,?,?,0.0,?,?
2.665,0.251,?,0.0,0.0,-0.534,1.817
2.748,0.223,1.705,0.0,0.0,?,1.305
?,?,?,0.0,1.0,0.655,1.352
2.377,?,1.734,0.0,0.0,-0.534,?
3.2,?,1.059,0.0,0.0,3.089,6.16
1.439,1.079,1.867,0.0,0.0,?,?
?,?,1.44,?,1.0,2.081,?
1.636,0.331,1.265,1.0,1.0,-0.38,2.766
2.024,0.405,2.065,0.0,1.0,?,?
?,1.278,1.868,0.0,?,?,3.916
?,0.223,?,2.0,?,2.998,4.577
3.383,1.408,0.892,0.0,0.0,4.804,5.44
3.819,0.615,0.864,0.0,0.0,4.878,3.715
3.044,1.028,?,1.0,?,3.762,5.95
?,0.405,0.92,0.0,0.0,3.306,4.691
3.39,?,0.889,0.0,0.0,4.436,5.264
?,0.223,1.155,?,?,3.105,4.81
3.921,0.251,1.398,?,0.0,1.622,3.416
3.993,0.223,1.214,1.0,?,3.563,4.611
2.507,0.405,1.652,0.0,2.0,?,?
4.566,0.357,1.394,4.0,1.0,?,6.923
2.377,1.278,0.974,?,?,4.658,5.372
?,0.956,2.539,0.0,0.0,-0.406,3.845
?,0.56,1.602,?,1.0,?,4.384
3.361,?,?,?,?,2.129,5.485
3.7,?,1.556,0.0,1.0,3.358,3.971
2.818,0.83,1.386,?,0.0,2.899,?
?,0.0,0.802,0.0,0.0,3.958,?
3.003,?,1.032,?,0.0,2.152,?
?,?,1.19,0.0,2.0,1.936,7.849
?,0.405,0.921,0.0,?,?,4.578
3.426,0.85,?,?,0.0,2.59,4.377
3.888,?,0.978,?,2.0,?,6.6
3.477,0.693,1.344,0.0,2.0,2.577,?
?,?,1.381,0.0,?,?,5.49
?,0.693,?,0.0,?,3.618,?
3.557,0.331,1.301,?,1.0,2.209,?
4.073,0.693,1.171,0.0,2.0,4.091,5.224
2.744,0.496,0.753,0.0,0.0,?,?
3.252,0.134,0.875,0.0,0.0,2.859,5.292
?,0.56,?,0.0,2.0,?,2.758
2.031,?,?,0.0,0.0,?,?
?,0.496,0.962,0.0,?,3.055,4.732
2.085,1.079,0.895,0.0,0.0,4.063,?
2.351,1.586,1.25,0.0,4.0,?,6.416
2.822,0.811,?,0.0,0.0,?,?
3.315,?,1.753,0.0,2.0,-0.439,?
1.417,0.898,0.648,?,0.0,2.042,?
2.118,0.934,0.913,1.0,0.0,2.956,4.988
?,1.16,0.801,?,0.0,3.314,4.499
2.536,?,0.871,0.0,1.0,1.237,2.537
?,0.496,0.946,0.0,0.0,2.241,?
1.822,0.829,?,?,0.0,2.509,3.731
2.125,?,?,0.0,0.0,1.348,2.939
3.098,0.93,1.075,0.0,?,?,6.236
3.26,?,?,0.0,0.0,4.412,?
2.982,?,1.151,?,?,1.783,3.522
?,1.126,0.793,0.0,0.0,3.314,?
2.508,0.58,?,0.0,0.0,1.701,3.789
3.461,?,1.12,0.0,0.0,?,?
2.233,0.64,?,1.0,0.0,?,4.75
?,0.405,?,?,?,?,4.725
3.394,0.0,0.868,0.0,0.0,3.677,4.199
?,?,0.8,?,0.0,3.945,4.849
3.012,0.223,0.76,0.0,?,2.637,4.538
3.315,0.223,0.799,?,0.0,?,?
2.11,1.15,0.72,?,0.0,3.157,5.518
4.278,?,1.345,0.0,0.0,?,4.668
3.179,?,0.805,0.0,0.0,?,4.322
2.834,?,?,?,0.0,2.066,?
2.448,0.638,?,0.0,0.0,1.701,?
3.921,0.134,1.789,0.0,?,?,3.861
3.532,0.134,1.518,?,0.0,2.813,3.959
3.585,?,1.491,?,?,2.224,3.53
3.086,?,0.751,0.0,0.0,3.586,5.107
3.465,0.0,0.837,0.0,0.0,3.876,4.809
3.315,0.223,?,?,0.0,3.127,4.44
?,1.179,?,0.0,0.0,1.587,2.838
2.866,0.223,1.288,2.0,0.0,1.335,3.411
2.137,0.223,1.179,0.0,0.0,0.655,3.288
3.036,0.405,1.205,0.0,1.0,?,4.247
3.111,0.405,1.05,0.0,2.0,?,5.169
2.677,0.331,1.582,0.0,1.0,?,2.895
?,1.345,0.783,?,0.0,3.617,5.348
?,?,0.984,0.0,1.0,2.991,4.208
3.171,0.134,1.011,?,?,2.186,3.984
?,0.496,1.151,0.0,1.0,?,?
3.874,0.638,?,?,1.0,2.575,4.561
2.43,0.496,?,1.0,0.0,?,?
2.435,1.113,1.109,0.0,?,2.354,2.839
3.247,0.874,1.221,0.0,1.0,2.659,?
2.928,1.113,1.185,?,1.0,2.927,4.141
3.235,1.131,0.996,0.0,0.0,2.723,5.354
3.177,0.629,?,0.0,0.0,?,3.365
2.495,?,?,1.0,?,?,4.023
?,?,0.883,0.0,0.0,?,3.325
?,0.0,1.063,0.0,0.0,?,?
2.728,0.223,0.953,0.0,0.0,1.859,3.897
2.62,?,0.99,0.0,0.0,3.21,?
?,0.83,0.899,0.0,0.0,3.478,4.194
2.216,?,0.839,?,0.0,2.127,?
2.62,0.288,0.839,0.0,0.0,3.045,3.753
?,0.134,?,0.0,0.0,1.859,3.12
2.086,0.64,0.838,0.0,0.0,?,3.995
3.407,0.0,1.111,?,0.0,3.259,4.192
3.012,?,?,0.0,0.0,2.193,3.92
2.477,0.83,?,?,?,?,4.54
2.477,0.83,?,0.0,?,3.795,4.743
2.08,?,0.816,?,?,2.729,4.332
?,?,0.944,?,0.0,1.246,1.935
2.08,?,0.816,?,0.0,2.729,4.989
2.126,1.278,?,0.0,0.0,4.634,5.815
1.925,?,?,0.0,0.0,3.314,5.192
3.69,?,?,0.0,0.0,3.887,6.644
3.814,?,1.225,?,?,3.345,3.698
2.888,?,?,?,2.0,1.522,?
2.824,?,1.051,0.0,?,?,4.05
1.855,1.067,1.244,?,?,1.587,?
?,0.223,1.6,1.0,0.0,1.064,3.937
1.92,1.079,1.738,0.0,?,2.604,3.408
2.802,?,?,0.0,1.0,?,1.748
?,0.331,1.532,0.0,?,?,2.014
3.611,?,2.017,0.0,0.0,?,2.859
?,0.887,0.888,0.0,?,1.395,4.084
?,1.028,0.809,?,0.0,3.842,5.939
3.26,0.405,1.151,1.0,0.0,?,?
1.965,?,?,1.0,0.0,-0.145,3.66
?,?,0.75,1.0,?,?,3.46
2.348,?,0.85,0.0,0.0,2.621,?
?,0.223,1.12,0.0,?,?,?
3.407,?,?,?,0.0,?,?
?,?,1.0,0.0,?,2.102,2.87
2.233,0.64,0.92,0.0,?,?,3.615
2.08,0.496,0.858,?,0.0,1.887,?
2.434,?,0.996,1.0,0.0,?,3.575
?,?,?,0.0,?,1.49,2.55
2.43,0.496,0.946,?,0.0,?,3.66
2.252,1.075,0.885,0.0,?,?,5.303
2.508,0.58,?,0.0,0.0,?,3.242
2.508,?,0.941,0.0,0.0,?,3.345
?,0.638,0.871,1.0,0.0,1.61,4.416
2.094,0.827,0.86,0.0,?,1.886,?
3.739,?,1.25,2.0,?,3.267,4.638
3.332,0.134,1.519,?,?,2.51,?
?,0.496,?,0.0,0.0,?,3.441
2.815,0.56,1.585,1.0,1.0,?,?
?,?,1.669,0.0,1.0,-0.386,2.661
3.126,0.693,?,?,?,?,4.282
?,?,1.429,0.0,?,2.502,?
?,1.316,1.074,?,?,?,3.35
3.69,1.159,1.295,?,2.0,?,5.749
?,0.932,1.045,0.0,1.0,4.832,8.916
2.16,?,1.607,?,0.0,1.94,3.13
4.327,?,1.254,?,?,3.399,6.683
3.057,?,0.995,?,?,4.452,?
3.401,0.732,?,?,1.0,2.791,3.529
2.086,?,0.766,0.0,0.0,3.909,?
?,?,?,2.0,0.0,1.442,?
?,?,?,0.0,0.0,-1.174,?
?,1.535,?,0.0,?,?,6.238
?,0.702,1.514,?,1.0,3.247,6.183
?,0.961,?,0.0,4.0,1.798,3.152
2.804,?,0.618,?,6.0,?,?
3.67,0.728,?,0.0,?,2.288,?
3.475,0.405,0.875,1.0,2.0,?,?
2.801,?,?,?,2.0,?,3.109
3.652,0.872,?,2.0,?,3.983,?
?,?,0.878,0.0,6.0,2.918,4.818
2.831,1.393,1.077,0.0,1.0,0.906,?
4.057,1.032,1.183,?,3.0,4.754,?
