@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
0.0,0.0,0.0,5.472,2.657,0.577,?,0.0,6.67
?,?,1.0,?,?,1.104,?,0.0,5.02
32.67,?,0.0,3.355,?,?,?,1.0,4.821
?,?,?,?,?,0.723,0.0,0.0,?
?,?,0.0,?,?,0.467,?,2.0,6.21
126.44,?,?,-0.172,?,?,4.0,0.0,?
26.02,?,?,2.729,1.975,?,?,?,?
52.04,65.794,4.0,3.586,2.758,0.518,?,0.0,5.381
26.02,?,?,2.127,?,0.597,?,0.0,?
?,32.897,2.0,?,1.908,?,1.0,?,?
115.47,?,4.0,?,?,?,5.0,1.0,?
?,?,2.0,3.31,?,?,0.0,?,4.535
?,45.652,0.0,?,?,?,0.0,1.0,?
20.31,?,?,?,?,?,?,1.0,?
?,110.688,?,2.843,?,?,?,1.0,4.022
?,65.155,?,?,?,1.265,1.0,0.0,3.47
?,?,?,?,2.031,0.867,0.0,?,?
74.6,135.657,2.0,-0.45,?,?,?,2.0,2.764
?,78.828,1.0,?,?,?,?,?,3.474
155.68,?,?,?,?,?,?,?,?
116.67,?,4.0,-1.96,2.021,?,1.0,?,3.908
49.33,?,?,3.988,3.047,0.694,?,?,4.121
20.23,42.683,1.0,?,1.334,0.961,?,0.0,?
23.47,?,?,-0.081,1.577,?,1.0,0.0,?
?,107.366,2.0,-0.937,?,1.936,?,?,?
?,42.683,1.0,?,?,?,0.0,0.0,?
?,42.683,1.0,3.314,?,?,0.0,?,?
56.15,36.022,2.0,3.112,2.997,?,2.0,0.0,3.531
105.86,19.91,?,?,2.116,?,2.0,0.0,5.922
?,?,0.0,2.509,2.09,?,1.0,?,3.64
0.0,0.0,?,4.76,?,?,0.0,?,6.173
24.06,?,?,?,?,0.849,?,?,4.651
?,11.0,?,3.275,?,?,0.0,0.0,?
?,0.0,?,?,?,0.732,?,0.0,?
?,9.507,0.0,?,?,?,0.0,0.0,?
?,0.0,0.0,?,1.8,?,?,?,2.48
