@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,?,?,4.013,3.218,1.104,?,0.0,?
32.67,?,0.0,3.355,?,?,2.0,1.0,?
0.0,0.0,?,?,?,?,?,0.0,5.422
?,?,0.0,?,?,?,2.0,2.0,6.21
?,152.848,?,?,2.629,?,?,0.0,?
?,32.897,2.0,?,1.975,0.462,?,?,?
?,65.794,4.0,3.586,?,?,2.0,?,?
?,32.897,2.0,2.127,1.918,?,?,0.0,6.108
26.02,32.897,?,2.127,?,?,1.0,0.0,5.19
115.47,?,4.0,?,?,?,?,1.0,4.006
57.53,110.512,2.0,?,?,?,?,0.0,?
39.44,?,0.0,4.332,4.121,1.12,0.0,1.0,8.164
20.31,?,?,0.198,1.782,?,1.0,?,?
87.28,110.688,1.0,?,3.244,0.745,3.0,?,4.022
?,65.155,1.0,1.191,?,1.265,?,?,3.47
37.3,?,1.0,?,?,0.867,0.0,0.0,4.462
74.6,?,?,?,?,1.075,?,2.0,2.764
?,?,?,?,2.472,0.988,0.0,?,?
155.68,277.562,4.0,?,3.033,?,?,4.0,3.103
?,?,?,?,?,?,?,1.0,3.908
?,85.839,?,?,3.047,?,?,1.0,4.121
?,?,?,0.347,1.334,?,?,0.0,?
23.47,?,?,-0.081,?,?,1.0,?,?
?,?,?,-0.937,?,1.936,0.0,0.0,0.46
20.23,?,?,3.617,?,?,?,0.0,?
20.23,?,?,?,?,0.409,?,?,?
?,?,2.0,?,?,?,?,0.0,3.531
105.86,19.91,0.0,?,2.116,0.508,2.0,?,?
?,?,0.0,?,2.09,?,1.0,?,?
?,?,?,4.76,2.859,0.7,0.0,0.0,?
24.06,35.776,2.0,3.326,?,?,2.0,0.0,4.651
?,11.0,?,3.275,2.727,?,0.0,0.0,3.953
?,0.0,0.0,5.165,?,0.732,?,?,6.219
13.14,9.507,?,?,2.614,?,0.0,?,?
0.0,?,?,?,1.8,?,?,0.0,?
