@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,0.0,?,?,2.657,0.577,?,?,?
?,?,?,4.013,?,?,?,0.0,5.02
?,45.055,?,?,3.097,0.889,2.0,?,?
0.0,0.0,?,4.416,?,?,0.0,0.0,5.422
47.58,?,?,?,?,?,?,2.0,?
?,152.848,3.0,?,2.629,?,?,?,3.839
26.02,?,2.0,?,1.975,?,?,0.0,?
?,?,?,?,?,0.518,2.0,0.0,5.381
?,?,2.0,2.127,?,?,1.0,0.0,6.108
26.02,32.897,2.0,?,?,0.597,1.0,0.0,5.19
115.47,84.479,4.0,0.038,?,?,5.0,?,4.006
57.53,?,?,?,?,?,?,0.0,?
39.44,?,0.0,?,?,?,?,?,?
20.31,28.269,?,0.198,1.782,1.559,1.0,?,?
87.28,?,1.0,?,?,0.745,3.0,1.0,?
?,?,?,?,?,1.265,?,?,?
37.3,?,?,1.667,?,0.867,0.0,?,?
?,?,2.0,?,1.823,?,0.0,2.0,?
?,?,?,?,?,0.988,?,?,?
155.68,?,?,-1.358,?,?,2.0,4.0,3.103
116.67,180.366,?,-1.96,?,?,1.0,1.0,?
?,85.839,?,3.988,3.047,0.694,?,1.0,?
?,42.683,1.0,0.347,?,0.961,0.0,?,2.579
?,?,?,?,1.577,2.001,?,?,?
58.92,?,2.0,-0.937,2.299,?,0.0,?,?
?,42.683,1.0,?,2.074,0.34,0.0,0.0,6.11
20.23,42.683,1.0,?,?,0.409,?,?,?
?,36.022,?,3.112,?,0.701,2.0,?,?
105.86,19.91,0.0,?,?,0.508,2.0,0.0,?
?,50.747,0.0,?,?,?,1.0,0.0,?
?,?,0.0,?,?,0.7,?,0.0,?
?,?,?,?,2.837,0.849,?,?,?
9.23,?,0.0,?,?,0.874,?,0.0,?
0.0,?,0.0,?,?,?,?,0.0,6.219
13.14,9.507,0.0,?,?,?,0.0,0.0,4.995
0.0,?,0.0,2.255,1.8,?,?,0.0,2.48
