@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,?,1.0,4.013,?,1.104,3.0,0.0,?
?,?,0.0,?,?,0.889,2.0,?,?
?,0.0,0.0,4.416,?,0.723,?,0.0,?
?,?,?,?,2.324,?,2.0,2.0,6.21
126.44,?,3.0,-0.172,?,1.025,4.0,0.0,3.839
26.02,?,?,2.729,1.975,?,1.0,0.0,?
52.04,65.794,?,3.586,?,0.518,2.0,0.0,5.381
?,?,?,2.127,?,?,1.0,?,6.108
?,?,2.0,2.127,1.908,0.597,1.0,?,5.19
115.47,84.479,4.0,?,?,?,?,?,4.006
?,110.512,2.0,?,?,?,0.0,0.0,?
?,?,0.0,?,?,1.12,0.0,1.0,?
20.31,28.269,0.0,?,1.782,1.559,?,?,4.906
?,?,?,2.843,3.244,?,?,1.0,?
47.56,65.155,1.0,1.191,?,1.265,?,?,3.47
37.3,?,?,1.667,?,?,0.0,0.0,?
?,135.657,?,?,1.823,?,0.0,2.0,2.764
46.53,78.828,?,2.378,2.472,?,0.0,?,?
155.68,277.562,?,-1.358,?,?,?,?,3.103
?,180.366,?,-1.96,?,1.83,1.0,1.0,3.908
49.33,?,?,?,?,?,1.0,1.0,?
20.23,42.683,1.0,?,1.334,?,?,?,?
23.47,?,?,-0.081,1.577,2.001,1.0,?,2.959
?,107.366,2.0,?,2.299,1.936,?,0.0,0.46
?,?,?,3.617,2.074,?,?,0.0,6.11
20.23,?,?,?,2.027,?,0.0,0.0,5.461
56.15,36.022,?,?,2.997,?,2.0,0.0,3.531
105.86,19.91,0.0,?,2.116,?,?,?,?
45.82,50.747,0.0,?,2.09,?,1.0,?,?
0.0,?,?,4.76,2.859,0.7,?,?,?
?,?,2.0,?,?,0.849,2.0,?,?
9.23,?,?,3.275,?,?,0.0,?,?
0.0,?,0.0,?,?,?,0.0,?,6.219
?,9.507,0.0,2.859,?,?,?,?,?
?,?,0.0,2.255,?,?,?,?,2.48
