@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,?,1.0,4.013,?,1.104,3.0,0.0,5.02
?,?,0.0,?,3.097,0.889,2.0,1.0,?
?,0.0,0.0,4.416,2.57,?,?,?,?
?,?,?,?,2.324,0.467,2.0,2.0,6.21
?,?,?,?,2.629,1.025,?,0.0,?
26.02,?,?,?,?,?,1.0,0.0,5.437
?,65.794,4.0,?,?,?,2.0,?,5.381
26.02,?,?,?,?,0.597,1.0,?,6.108
?,?,?,?,1.908,?,1.0,?,?
?,84.479,?,?,2.278,?,5.0,1.0,?
57.53,?,?,3.31,3.267,1.169,0.0,?,?
39.44,?,0.0,4.332,?,1.12,?,1.0,?
?,?,0.0,0.198,?,1.559,?,1.0,4.906
87.28,110.688,?,2.843,3.244,0.745,?,?,4.022
?,65.155,1.0,?,2.899,?,1.0,?,?
?,67.828,1.0,1.667,2.031,?,?,0.0,?
?,?,2.0,?,?,?,?,2.0,?
46.53,78.828,?,2.378,?,0.988,?,?,3.474
155.68,?,?,-1.358,3.033,?,?,?,3.103
116.67,180.366,4.0,-1.96,?,1.83,?,1.0,?
49.33,?,2.0,3.988,3.047,0.694,?,?,4.121
?,42.683,1.0,?,?,0.961,?,0.0,?
23.47,?,?,-0.081,?,2.001,?,?,2.959
?,107.366,?,?,2.299,1.936,0.0,0.0,?
20.23,42.683,1.0,3.617,2.074,0.34,?,0.0,6.11
?,42.683,1.0,?,2.027,0.409,0.0,?,?
56.15,?,?,3.112,2.997,?,?,?,3.531
105.86,?,?,0.623,?,0.508,?,?,?
45.82,?,0.0,?,2.09,0.617,?,0.0,3.64
?,0.0,?,?,?,0.7,?,0.0,?
24.06,35.776,2.0,?,2.837,0.849,?,0.0,4.651
9.23,11.0,?,3.275,2.727,0.874,?,?,3.953
0.0,0.0,0.0,5.165,3.111,0.732,?,0.0,?
?,?,?,2.859,2.614,0.827,?,?,4.995
0.0,?,0.0,?,?,0.917,?,0.0,2.48
