@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
0.0,0.0,0.0,5.472,?,?,0.0,?,6.67
50.94,76.132,?,4.013,3.218,?,?,?,?
?,45.055,?,?,?,0.889,?,1.0,?
?,?,?,?,2.57,0.723,?,?,5.422
47.58,62.119,?,?,2.324,0.467,?,?,6.21
?,152.848,3.0,?,2.629,?,4.0,0.0,?
26.02,32.897,?,2.729,1.975,?,1.0,0.0,?
?,65.794,4.0,3.586,?,?,2.0,0.0,5.381
?,?,?,?,1.918,?,1.0,?,6.108
26.02,32.897,?,?,1.908,0.597,1.0,0.0,?
?,?,4.0,0.038,?,?,?,1.0,4.006
?,?,2.0,3.31,3.267,?,0.0,0.0,?
39.44,?,?,4.332,4.121,1.12,?,1.0,8.164
?,?,?,?,1.782,?,?,1.0,4.906
?,?,1.0,2.843,3.244,?,?,?,?
?,?,?,?,2.899,?,?,?,?
37.3,67.828,1.0,1.667,2.031,0.867,?,?,?
74.6,135.657,?,?,?,1.075,?,?,?
?,?,1.0,2.378,?,0.988,0.0,?,3.474
?,277.562,?,-1.358,?,?,?,4.0,?
116.67,180.366,4.0,-1.96,2.021,1.83,1.0,?,?
?,?,?,3.988,3.047,?,1.0,1.0,4.121
?,?,1.0,0.347,1.334,0.961,?,0.0,?
?,45.808,?,-0.081,1.577,?,1.0,0.0,?
58.92,107.366,?,?,?,?,?,?,0.46
?,?,?,3.617,?,?,0.0,0.0,6.11
?,42.683,?,3.314,?,?,?,?,5.461
?,?,2.0,3.112,2.997,?,?,?,?
?,?,?,?,2.116,0.508,?,?,5.922
45.82,?,0.0,2.509,2.09,?,?,?,?
0.0,0.0,?,4.76,?,?,0.0,0.0,6.173
?,?,2.0,?,2.837,?,2.0,0.0,?
9.23,?,0.0,3.275,2.727,0.874,?,?,?
?,0.0,?,?,3.111,?,?,?,?
13.14,9.507,?,2.859,2.614,0.827,0.0,?,4.995
?,0.0,0.0,2.255,?,?,0.0,0.0,2.48
