@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,57.0,?,?,69.0,?,?,30.0,?,176.0,228.0,708.0,?,?,?,?,186.0,196.0,opel
83.0,44.0,?,144.0,61.0,?,147.0,45.0,?,?,170.0,?,180.0,74.0,1.0,1.0,185.0,?,?
85.0,?,?,126.0,56.0,6.0,114.0,?,17.0,135.0,134.0,?,?,?,?,7.0,?,202.0,van
99.0,55.0,?,206.0,?,13.0,222.0,30.0,25.0,180.0,?,?,213.0,71.0,?,3.0,?,196.0,opel
?,?,85.0,?,56.0,11.0,157.0,43.0,20.0,155.0,?,363.0,175.0,76.0,5.0,?,184.0,195.0,van
100.0,50.0,?,?,?,6.0,?,?,22.0,158.0,206.0,531.0,198.0,?,?,?,197.0,198.0,bus
?,44.0,?,?,60.0,6.0,?,44.0,19.0,146.0,?,347.0,178.0,81.0,1.0,?,182.0,186.0,bus
?,?,66.0,133.0,?,6.0,136.0,49.0,?,?,?,274.0,162.0,?,5.0,14.0,?,189.0,saab
?,41.0,?,159.0,?,?,?,46.0,?,150.0,165.0,?,?,?,?,?,195.0,203.0,van
?,54.0,?,210.0,66.0,11.0,?,?,?,?,221.0,?,216.0,71.0,14.0,?,188.0,197.0,saab
?,35.0,66.0,147.0,62.0,9.0,131.0,50.0,18.0,?,159.0,?,?,66.0,8.0,?,?,201.0,van
?,?,106.0,?,68.0,10.0,208.0,32.0,?,166.0,?,640.0,218.0,?,?,23.0,189.0,199.0,?
?,41.0,?,148.0,?,5.0,150.0,?,?,138.0,?,333.0,173.0,80.0,?,?,182.0,185.0,?
?,?,47.0,110.0,55.0,?,117.0,57.0,17.0,122.0,?,203.0,139.0,89.0,?,9.0,180.0,?,van
?,33.0,40.0,?,?,3.0,112.0,?,17.0,119.0,130.0,184.0,?,86.0,?,21.0,181.0,?,saab
?,44.0,68.0,120.0,53.0,?,151.0,?,?,147.0,170.0,?,178.0,86.0,?,?,?,183.0,bus
?,?,104.0,189.0,59.0,?,208.0,32.0,24.0,?,220.0,?,197.0,70.0,1.0,22.0,187.0,198.0,?
?,42.0,?,158.0,?,9.0,134.0,49.0,18.0,?,?,268.0,?,?,7.0,13.0,?,?,van
?,?,78.0,?,56.0,?,160.0,43.0,?,167.0,?,?,185.0,?,?,?,?,192.0,?
96.0,37.0,74.0,199.0,74.0,?,?,39.0,20.0,128.0,188.0,?,136.0,72.0,?,?,?,?,bus
?,45.0,?,?,56.0,8.0,151.0,45.0,?,145.0,170.0,332.0,?,81.0,?,10.0,?,184.0,bus
?,?,101.0,189.0,57.0,10.0,?,?,25.0,177.0,225.0,731.0,?,71.0,7.0,17.0,188.0,?,opel
79.0,47.0,?,141.0,?,?,153.0,?,19.0,?,?,?,?,77.0,6.0,?,?,189.0,?
?,?,77.0,172.0,?,8.0,?,?,?,125.0,174.0,?,126.0,?,?,?,?,205.0,opel
?,45.0,73.0,164.0,?,?,159.0,42.0,20.0,146.0,182.0,379.0,?,65.0,11.0,15.0,?,?,opel
?,?,?,?,?,?,149.0,46.0,?,?,?,?,?,83.0,8.0,4.0,?,182.0,bus
101.0,?,108.0,228.0,69.0,?,215.0,?,?,168.0,?,684.0,214.0,71.0,2.0,16.0,188.0,199.0,?
?,47.0,75.0,?,53.0,?,157.0,?,20.0,165.0,168.0,?,?,77.0,1.0,?,182.0,191.0,van
93.0,41.0,75.0,124.0,51.0,7.0,?,49.0,18.0,?,164.0,284.0,?,77.0,5.0,15.0,184.0,?,van
?,36.0,73.0,191.0,?,6.0,?,?,?,126.0,184.0,?,124.0,71.0,?,19.0,199.0,?,?
?,39.0,?,176.0,?,7.0,?,39.0,20.0,?,190.0,?,?,?,?,24.0,192.0,199.0,saab
103.0,55.0,103.0,211.0,65.0,11.0,212.0,?,24.0,?,?,?,?,72.0,5.0,16.0,?,?,opel
?,34.0,53.0,127.0,58.0,?,?,58.0,17.0,121.0,137.0,197.0,127.0,?,?,20.0,?,189.0,saab
95.0,?,66.0,126.0,?,?,133.0,52.0,18.0,?,158.0,?,?,78.0,11.0,?,184.0,183.0,van
?,?,?,230.0,69.0,11.0,?,?,?,176.0,?,716.0,?,71.0,?,4.0,187.0,?,?
?,44.0,80.0,140.0,58.0,11.0,?,44.0,?,157.0,?,349.0,176.0,74.0,5.0,17.0,?,193.0,van
94.0,?,?,170.0,67.0,?,142.0,46.0,18.0,142.0,164.0,310.0,?,65.0,10.0,8.0,?,203.0,?
93.0,?,85.0,161.0,65.0,?,?,?,?,157.0,179.0,354.0,178.0,?,2.0,?,?,?,van
112.0,50.0,?,186.0,56.0,11.0,?,?,?,159.0,?,676.0,203.0,71.0,?,?,191.0,?,saab
91.0,36.0,77.0,?,56.0,7.0,155.0,?,19.0,126.0,?,361.0,123.0,?,8.0,?,195.0,?,?
92.0,43.0,69.0,158.0,56.0,7.0,149.0,44.0,19.0,143.0,170.0,?,?,63.0,14.0,18.0,?,203.0,opel
99.0,48.0,?,196.0,63.0,10.0,201.0,?,23.0,152.0,?,?,199.0,?,8.0,?,?,197.0,saab
?,58.0,101.0,?,?,12.0,?,?,25.0,182.0,225.0,748.0,?,71.0,?,1.0,185.0,196.0,opel
83.0,37.0,54.0,118.0,55.0,4.0,129.0,?,18.0,127.0,?,245.0,140.0,?,4.0,?,?,?,?
91.0,39.0,?,189.0,?,?,175.0,?,21.0,?,197.0,457.0,156.0,69.0,0.0,?,191.0,198.0,?
?,?,?,?,56.0,?,118.0,?,17.0,?,143.0,?,153.0,?,10.0,8.0,193.0,199.0,?
89.0,35.0,?,?,?,?,?,?,17.0,128.0,147.0,237.0,?,?,4.0,?,?,207.0,van
103.0,49.0,?,194.0,60.0,10.0,185.0,?,22.0,?,?,?,178.0,62.0,?,8.0,?,208.0,saab
80.0,45.0,71.0,?,56.0,?,?,45.0,19.0,?,171.0,337.0,176.0,79.0,3.0,?,181.0,187.0,bus
86.0,42.0,65.0,116.0,53.0,6.0,152.0,45.0,19.0,141.0,175.0,?,?,?,5.0,?,179.0,183.0,bus
?,46.0,?,187.0,61.0,?,?,40.0,20.0,154.0,189.0,?,175.0,63.0,?,9.0,198.0,207.0,saab
?,?,?,?,?,?,119.0,55.0,?,?,?,212.0,?,?,7.0,?,200.0,?,van
?,?,62.0,113.0,53.0,?,?,?,17.0,?,?,?,135.0,79.0,0.0,7.0,181.0,185.0,?
82.0,?,?,150.0,69.0,5.0,148.0,45.0,19.0,?,?,322.0,?,80.0,?,0.0,?,184.0,bus
?,?,?,?,66.0,7.0,?,?,?,151.0,197.0,452.0,205.0,66.0,?,3.0,195.0,202.0,saab
91.0,?,?,157.0,?,?,?,45.0,?,157.0,165.0,?,140.0,?,1.0,26.0,197.0,?,van
?,45.0,80.0,162.0,?,9.0,?,46.0,19.0,?,161.0,?,?,?,?,10.0,?,207.0,?
107.0,57.0,106.0,179.0,?,8.0,?,26.0,?,172.0,275.0,?,232.0,?,?,?,?,184.0,?
87.0,44.0,70.0,179.0,75.0,6.0,146.0,?,19.0,?,?,?,178.0,69.0,6.0,1.0,194.0,201.0,?
83.0,46.0,?,137.0,59.0,?,148.0,45.0,19.0,146.0,?,?,183.0,75.0,8.0,0.0,185.0,?,bus
86.0,?,?,129.0,55.0,7.0,135.0,?,?,136.0,?,266.0,165.0,74.0,3.0,4.0,180.0,?,?
?,?,109.0,?,68.0,?,?,31.0,?,?,?,675.0,212.0,68.0,?,?,189.0,202.0,?
94.0,37.0,?,?,71.0,?,?,42.0,19.0,127.0,?,?,132.0,67.0,2.0,?,197.0,?,bus
100.0,44.0,93.0,?,62.0,8.0,186.0,35.0,22.0,147.0,202.0,?,151.0,66.0,?,?,?,?,opel
?,?,?,154.0,65.0,?,151.0,44.0,?,?,178.0,?,?,76.0,5.0,11.0,185.0,189.0,?
86.0,46.0,?,?,?,6.0,151.0,45.0,19.0,?,170.0,334.0,188.0,82.0,9.0,11.0,180.0,?,?
?,53.0,110.0,231.0,67.0,12.0,?,31.0,24.0,165.0,?,692.0,222.0,67.0,?,?,192.0,206.0,?
?,?,?,?,?,?,156.0,44.0,?,?,171.0,?,?,78.0,7.0,17.0,183.0,191.0,?
89.0,48.0,85.0,?,?,?,?,39.0,20.0,153.0,188.0,427.0,?,?,16.0,5.0,?,?,?
?,41.0,70.0,155.0,?,7.0,?,?,?,?,?,309.0,147.0,?,4.0,?,?,195.0,?
?,?,84.0,136.0,55.0,?,154.0,44.0,?,?,174.0,350.0,164.0,?,6.0,2.0,?,?,van
96.0,47.0,103.0,?,69.0,?,?,33.0,23.0,?,?,?,?,73.0,?,?,?,?,?
88.0,?,57.0,132.0,62.0,6.0,135.0,50.0,?,125.0,?,?,?,83.0,?,16.0,?,184.0,?
98.0,?,66.0,?,55.0,7.0,?,51.0,?,?,160.0,251.0,?,69.0,3.0,12.0,?,?,van
89.0,45.0,81.0,?,102.0,43.0,?,44.0,20.0,160.0,?,347.0,?,?,9.0,?,183.0,192.0,van
?,42.0,76.0,159.0,65.0,?,?,42.0,19.0,138.0,?,362.0,?,76.0,?,?,?,?,?
93.0,36.0,63.0,139.0,57.0,8.0,132.0,50.0,18.0,136.0,?,260.0,121.0,?,?,27.0,193.0,201.0,?
109.0,55.0,102.0,169.0,51.0,?,?,27.0,26.0,?,265.0,870.0,247.0,84.0,10.0,11.0,184.0,?,?
90.0,?,75.0,164.0,?,?,?,43.0,19.0,131.0,?,345.0,?,?,0.0,?,195.0,?,bus
98.0,?,?,207.0,?,5.0,?,33.0,22.0,161.0,212.0,570.0,221.0,75.0,4.0,6.0,194.0,195.0,?
?,37.0,66.0,?,54.0,?,?,52.0,?,?,148.0,252.0,142.0,72.0,17.0,?,183.0,?,?
?,40.0,?,192.0,64.0,9.0,177.0,38.0,21.0,135.0,?,465.0,165.0,66.0,?,?,?,?,?
98.0,?,?,171.0,61.0,?,172.0,?,?,?,?,457.0,141.0,72.0,4.0,?,199.0,?,?
?,53.0,?,?,?,?,215.0,31.0,24.0,?,?,?,?,?,?,?,188.0,197.0,saab
93.0,?,?,?,59.0,7.0,151.0,44.0,19.0,?,?,?,174.0,?,15.0,?,?,?,?
94.0,37.0,?,193.0,?,?,158.0,?,19.0,133.0,?,?,127.0,70.0,?,14.0,200.0,?,bus
89.0,36.0,68.0,149.0,?,?,?,50.0,18.0,134.0,153.0,265.0,119.0,62.0,?,?,201.0,?,van
85.0,45.0,?,130.0,?,?,151.0,45.0,19.0,?,?,334.0,187.0,?,2.0,?,?,186.0,bus
86.0,?,?,152.0,63.0,6.0,?,?,19.0,145.0,170.0,?,176.0,71.0,6.0,1.0,189.0,?,bus
?,?,?,?,?,?,207.0,?,?,?,227.0,?,200.0,?,5.0,?,190.0,203.0,?
107.0,?,?,?,57.0,11.0,?,31.0,24.0,?,?,?,?,66.0,6.0,5.0,189.0,?,opel
?,?,?,197.0,59.0,10.0,192.0,34.0,?,?,210.0,?,195.0,64.0,?,?,?,?,?
?,48.0,?,215.0,?,?,205.0,?,23.0,158.0,222.0,624.0,?,?,9.0,?,?,206.0,opel
?,?,90.0,188.0,61.0,?,?,?,21.0,158.0,211.0,?,220.0,69.0,6.0,19.0,?,199.0,?
93.0,45.0,?,142.0,?,?,157.0,?,20.0,?,?,?,?,?,?,?,184.0,?,?
?,41.0,70.0,155.0,64.0,?,148.0,45.0,?,138.0,172.0,?,?,72.0,?,?,?,?,?
96.0,52.0,?,?,67.0,?,?,?,23.0,163.0,?,589.0,?,?,12.0,20.0,?,201.0,opel
?,42.0,?,126.0,55.0,7.0,?,45.0,?,142.0,173.0,336.0,173.0,81.0,0.0,?,?,184.0,?
93.0,40.0,?,?,?,7.0,?,?,18.0,145.0,160.0,?,?,78.0,8.0,?,?,184.0,?
?,41.0,66.0,131.0,56.0,?,126.0,53.0,18.0,144.0,159.0,?,?,?,?,?,191.0,194.0,?
95.0,45.0,?,208.0,64.0,10.0,187.0,36.0,?,?,202.0,520.0,158.0,?,?,?,?,211.0,saab
89.0,37.0,?,?,54.0,5.0,120.0,56.0,17.0,127.0,?,213.0,147.0,?,7.0,?,181.0,183.0,?
?,51.0,?,?,?,?,220.0,30.0,?,?,247.0,?,209.0,?,?,7.0,188.0,?,bus
105.0,54.0,100.0,?,?,10.0,?,30.0,25.0,?,?,718.0,202.0,73.0,0.0,?,187.0,199.0,?
?,57.0,109.0,194.0,?,6.0,260.0,?,28.0,175.0,288.0,982.0,261.0,85.0,11.0,21.0,?,183.0,bus
?,?,65.0,?,56.0,?,149.0,46.0,19.0,143.0,?,322.0,171.0,85.0,6.0,3.0,180.0,?,bus
98.0,?,96.0,?,66.0,?,?,?,22.0,157.0,?,533.0,231.0,?,?,1.0,191.0,?,saab
94.0,?,?,179.0,?,?,?,?,21.0,131.0,188.0,435.0,144.0,66.0,?,?,?,?,?
?,44.0,63.0,?,?,7.0,151.0,45.0,19.0,?,166.0,?,?,?,?,4.0,179.0,182.0,?
106.0,?,?,201.0,61.0,?,181.0,36.0,?,158.0,197.0,494.0,180.0,?,19.0,15.0,?,209.0,?
89.0,44.0,82.0,?,54.0,?,149.0,?,?,144.0,?,332.0,168.0,68.0,?,14.0,188.0,193.0,opel
93.0,?,?,?,?,9.0,?,45.0,19.0,?,164.0,?,?,?,?,17.0,?,?,van
89.0,38.0,80.0,169.0,?,?,161.0,41.0,20.0,?,?,389.0,?,?,?,?,?,?,?
98.0,44.0,?,160.0,63.0,8.0,142.0,?,18.0,?,?,300.0,171.0,63.0,?,2.0,?,?,van
104.0,52.0,96.0,?,59.0,9.0,188.0,?,?,161.0,206.0,530.0,205.0,?,11.0,?,193.0,200.0,opel
?,?,109.0,?,66.0,11.0,?,30.0,25.0,?,?,?,236.0,70.0,10.0,25.0,?,200.0,?
?,42.0,65.0,?,?,7.0,150.0,45.0,19.0,140.0,171.0,327.0,172.0,?,?,8.0,180.0,182.0,?
107.0,?,102.0,?,55.0,7.0,234.0,?,26.0,171.0,243.0,822.0,?,77.0,?,?,?,187.0,bus
?,?,?,?,?,11.0,222.0,30.0,?,175.0,229.0,720.0,213.0,?,?,14.0,?,200.0,saab
89.0,44.0,?,?,54.0,?,156.0,44.0,20.0,151.0,163.0,352.0,?,76.0,?,12.0,184.0,?,van
?,51.0,?,188.0,62.0,5.0,203.0,32.0,23.0,158.0,222.0,?,?,77.0,8.0,?,?,?,bus
97.0,45.0,?,?,?,10.0,151.0,?,?,?,?,?,171.0,?,18.0,20.0,197.0,?,van
87.0,41.0,73.0,158.0,?,7.0,151.0,?,19.0,138.0,175.0,341.0,?,73.0,3.0,?,?,?,bus
89.0,40.0,72.0,155.0,?,7.0,?,45.0,19.0,?,?,321.0,145.0,?,4.0,10.0,192.0,?,bus
?,?,75.0,?,?,6.0,140.0,48.0,18.0,?,158.0,290.0,162.0,?,3.0,?,183.0,190.0,opel
?,37.0,?,?,?,4.0,?,50.0,18.0,?,?,?,?,85.0,?,6.0,?,183.0,saab
?,54.0,101.0,190.0,58.0,?,222.0,?,25.0,171.0,224.0,728.0,203.0,71.0,13.0,6.0,189.0,198.0,?
99.0,?,101.0,219.0,68.0,?,224.0,30.0,?,?,228.0,737.0,?,?,11.0,20.0,187.0,?,?
?,54.0,106.0,188.0,57.0,?,236.0,28.0,26.0,164.0,256.0,833.0,?,81.0,6.0,?,185.0,185.0,bus
?,?,?,228.0,65.0,?,212.0,31.0,24.0,?,228.0,668.0,220.0,?,21.0,25.0,194.0,205.0,saab
88.0,?,77.0,167.0,59.0,?,?,?,?,145.0,175.0,?,177.0,?,9.0,12.0,?,?,opel
95.0,44.0,?,?,?,?,?,46.0,19.0,?,163.0,?,166.0,?,?,6.0,199.0,?,?
89.0,40.0,69.0,?,58.0,?,132.0,?,18.0,?,?,?,?,61.0,16.0,6.0,?,209.0,opel
97.0,46.0,?,?,66.0,?,?,?,?,151.0,208.0,?,?,66.0,?,32.0,?,?,?
88.0,?,58.0,137.0,?,5.0,148.0,46.0,?,?,163.0,319.0,157.0,86.0,12.0,0.0,180.0,?,saab
91.0,46.0,78.0,148.0,?,9.0,?,45.0,19.0,152.0,168.0,?,199.0,70.0,13.0,?,189.0,?,van
?,47.0,69.0,?,?,6.0,?,44.0,19.0,147.0,171.0,340.0,195.0,75.0,?,0.0,183.0,?,?
98.0,50.0,?,?,63.0,9.0,?,?,21.0,?,195.0,472.0,197.0,65.0,?,?,193.0,?,?
93.0,?,88.0,188.0,62.0,10.0,183.0,?,?,?,208.0,504.0,?,?,3.0,?,189.0,197.0,opel
91.0,?,?,171.0,69.0,?,150.0,?,?,144.0,170.0,340.0,?,69.0,?,1.0,195.0,?,bus
109.0,49.0,109.0,?,?,?,?,32.0,?,?,?,635.0,?,?,13.0,31.0,191.0,202.0,saab
87.0,?,82.0,?,60.0,?,?,?,?,?,?,?,?,70.0,?,?,?,?,opel
100.0,?,?,206.0,63.0,9.0,186.0,?,22.0,156.0,?,?,176.0,?,?,5.0,197.0,205.0,?
108.0,52.0,109.0,?,?,12.0,216.0,31.0,24.0,?,?,687.0,214.0,72.0,10.0,?,?,?,?
101.0,?,105.0,195.0,61.0,10.0,198.0,?,23.0,?,?,?,?,66.0,7.0,38.0,192.0,?,?
95.0,47.0,81.0,?,?,?,168.0,39.0,?,?,196.0,?,185.0,67.0,4.0,4.0,191.0,?,?
?,47.0,85.0,147.0,?,?,?,44.0,19.0,151.0,?,349.0,186.0,74.0,13.0,?,186.0,197.0,van
87.0,?,77.0,153.0,?,7.0,?,?,?,?,?,350.0,?,?,?,14.0,?,189.0,?
108.0,?,?,203.0,?,?,202.0,?,23.0,164.0,?,?,235.0,68.0,12.0,?,190.0,200.0,saab
90.0,47.0,?,149.0,60.0,?,?,43.0,?,?,179.0,355.0,?,75.0,1.0,?,?,196.0,van
82.0,37.0,?,134.0,63.0,7.0,?,51.0,?,?,151.0,?,143.0,82.0,11.0,?,?,185.0,saab
?,45.0,68.0,148.0,64.0,?,146.0,46.0,?,142.0,?,317.0,180.0,?,5.0,1.0,183.0,?,?
?,?,81.0,?,57.0,8.0,161.0,?,20.0,?,187.0,388.0,197.0,?,?,?,187.0,193.0,?
96.0,41.0,77.0,177.0,64.0,5.0,177.0,36.0,?,134.0,205.0,?,148.0,74.0,?,?,196.0,198.0,?
?,45.0,?,?,71.0,?,161.0,?,20.0,144.0,?,?,?,?,7.0,?,196.0,?,?
?,?,?,164.0,?,9.0,156.0,?,20.0,149.0,?,359.0,?,?,1.0,13.0,192.0,202.0,?
?,47.0,77.0,204.0,72.0,?,?,?,?,150.0,188.0,?,?,69.0,?,16.0,199.0,203.0,?
?,36.0,?,?,?,?,118.0,?,17.0,125.0,138.0,?,?,?,9.0,15.0,180.0,?,van
109.0,52.0,95.0,189.0,58.0,4.0,?,29.0,25.0,?,262.0,?,?,82.0,?,19.0,?,?,bus
104.0,51.0,?,193.0,59.0,11.0,217.0,31.0,24.0,?,232.0,694.0,203.0,72.0,15.0,?,190.0,201.0,saab
87.0,37.0,?,132.0,57.0,?,?,?,?,129.0,154.0,243.0,132.0,71.0,1.0,14.0,186.0,192.0,?
82.0,36.0,54.0,117.0,53.0,?,125.0,?,?,126.0,146.0,229.0,128.0,78.0,1.0,?,?,184.0,?
105.0,56.0,?,209.0,?,11.0,217.0,?,24.0,173.0,?,?,?,?,?,?,188.0,199.0,?
80.0,39.0,60.0,?,56.0,?,?,?,?,131.0,151.0,281.0,142.0,80.0,?,5.0,179.0,?,?
106.0,?,100.0,227.0,67.0,?,?,?,?,?,280.0,?,262.0,88.0,5.0,11.0,182.0,182.0,?
81.0,?,71.0,141.0,?,?,153.0,44.0,?,?,177.0,347.0,190.0,?,1.0,14.0,?,187.0,bus
?,?,?,224.0,67.0,?,?,?,?,?,?,704.0,206.0,?,6.0,18.0,?,199.0,?
?,44.0,?,145.0,56.0,?,?,48.0,19.0,143.0,159.0,?,174.0,68.0,?,18.0,188.0,197.0,opel
94.0,49.0,87.0,159.0,64.0,?,157.0,43.0,20.0,158.0,?,363.0,203.0,?,?,?,183.0,194.0,?
99.0,43.0,89.0,?,63.0,8.0,186.0,35.0,22.0,?,210.0,521.0,?,68.0,6.0,?,191.0,199.0,saab
?,?,?,145.0,?,?,152.0,44.0,19.0,155.0,?,?,?,?,4.0,?,?,197.0,?
?,47.0,?,333.0,?,49.0,155.0,?,?,155.0,?,354.0,187.0,?,?,9.0,?,?,?
?,57.0,?,207.0,63.0,11.0,227.0,?,?,?,234.0,?,205.0,?,6.0,?,?,198.0,opel
?,42.0,65.0,113.0,?,?,152.0,45.0,?,?,?,332.0,?,85.0,4.0,?,?,?,?
?,?,70.0,160.0,?,25.0,140.0,47.0,18.0,?,?,296.0,130.0,67.0,4.0,?,192.0,202.0,?
93.0,44.0,?,?,65.0,?,?,44.0,19.0,?,170.0,?,143.0,?,?,17.0,?,?,?
86.0,?,75.0,165.0,68.0,?,154.0,?,19.0,?,176.0,?,?,74.0,7.0,3.0,?,194.0,?
90.0,?,83.0,?,?,?,176.0,37.0,21.0,154.0,?,467.0,222.0,?,1.0,2.0,?,?,?
97.0,?,76.0,169.0,60.0,?,?,?,20.0,131.0,189.0,?,136.0,72.0,?,0.0,?,192.0,?
108.0,?,106.0,177.0,?,5.0,256.0,26.0,?,170.0,285.0,?,?,87.0,11.0,2.0,?,181.0,bus
89.0,?,75.0,162.0,?,5.0,?,43.0,?,?,?,?,?,?,?,?,188.0,195.0,bus
98.0,38.0,70.0,186.0,68.0,6.0,164.0,?,?,136.0,189.0,413.0,129.0,?,3.0,?,200.0,203.0,bus
87.0,42.0,64.0,?,?,10.0,?,50.0,18.0,141.0,?,265.0,159.0,67.0,7.0,0.0,193.0,201.0,?
107.0,53.0,108.0,?,64.0,?,206.0,32.0,?,163.0,?,?,202.0,65.0,21.0,22.0,194.0,205.0,saab
?,37.0,?,?,59.0,?,153.0,44.0,?,?,?,348.0,?,69.0,?,21.0,?,?,?
101.0,?,105.0,162.0,?,10.0,212.0,?,?,?,226.0,?,204.0,74.0,12.0,?,186.0,?,opel
?,?,?,?,62.0,8.0,140.0,?,?,?,161.0,294.0,124.0,62.0,?,3.0,?,208.0,van
103.0,48.0,101.0,?,62.0,12.0,200.0,33.0,?,158.0,215.0,595.0,?,?,8.0,?,192.0,?,?
88.0,40.0,73.0,173.0,?,7.0,150.0,?,?,137.0,174.0,?,151.0,69.0,?,?,196.0,200.0,?
?,38.0,?,?,59.0,8.0,134.0,51.0,?,?,?,259.0,?,76.0,1.0,23.0,179.0,?,opel
?,38.0,75.0,?,53.0,?,144.0,47.0,19.0,?,?,?,?,69.0,1.0,?,186.0,?,saab
86.0,45.0,71.0,?,66.0,7.0,146.0,45.0,19.0,?,167.0,322.0,176.0,?,?,6.0,189.0,?,bus
86.0,?,?,175.0,60.0,9.0,170.0,39.0,?,134.0,?,?,138.0,?,1.0,?,191.0,199.0,?
?,?,77.0,?,64.0,?,161.0,?,20.0,151.0,?,?,174.0,?,?,2.0,?,201.0,saab
78.0,36.0,?,?,?,?,?,57.0,?,?,135.0,209.0,135.0,?,?,?,?,184.0,?
80.0,?,?,133.0,60.0,7.0,150.0,?,19.0,146.0,?,330.0,176.0,81.0,6.0,15.0,?,?,?
?,36.0,?,?,?,6.0,140.0,48.0,18.0,123.0,161.0,287.0,?,66.0,?,35.0,194.0,202.0,opel
?,45.0,?,?,56.0,11.0,?,?,20.0,156.0,170.0,?,173.0,?,10.0,?,?,193.0,?
101.0,?,108.0,?,54.0,?,?,?,?,?,?,685.0,?,?,4.0,?,?,201.0,opel
89.0,?,?,?,?,?,141.0,?,18.0,?,164.0,?,173.0,66.0,?,?,193.0,199.0,bus
96.0,?,?,183.0,?,6.0,149.0,43.0,?,127.0,178.0,?,127.0,69.0,?,17.0,?,?,bus
87.0,43.0,70.0,?,72.0,7.0,152.0,44.0,19.0,?,177.0,341.0,?,76.0,6.0,?,?,?,bus
?,?,72.0,144.0,56.0,6.0,133.0,50.0,18.0,?,158.0,263.0,?,?,?,20.0,?,?,saab
?,?,58.0,?,51.0,6.0,133.0,?,18.0,?,?,255.0,150.0,86.0,6.0,0.0,?,182.0,van
98.0,48.0,101.0,195.0,61.0,?,?,31.0,23.0,?,227.0,?,193.0,?,?,7.0,189.0,196.0,?
90.0,34.0,?,158.0,59.0,7.0,140.0,?,18.0,?,?,298.0,?,61.0,1.0,3.0,?,207.0,saab
?,?,70.0,?,54.0,?,149.0,45.0,?,?,?,326.0,186.0,?,8.0,4.0,?,?,?
91.0,41.0,93.0,197.0,65.0,?,183.0,36.0,?,137.0,?,?,153.0,66.0,11.0,?,193.0,200.0,opel
89.0,36.0,69.0,142.0,57.0,7.0,?,50.0,18.0,?,154.0,?,128.0,66.0,?,36.0,193.0,203.0,?
?,53.0,?,?,63.0,11.0,220.0,?,25.0,167.0,228.0,?,214.0,?,10.0,24.0,188.0,197.0,?
86.0,?,?,?,59.0,?,?,?,?,132.0,190.0,?,148.0,67.0,7.0,?,193.0,?,?
112.0,?,104.0,?,?,11.0,208.0,?,24.0,?,?,?,186.0,?,15.0,22.0,191.0,?,saab
?,37.0,?,?,62.0,9.0,?,?,18.0,134.0,159.0,280.0,?,68.0,11.0,?,194.0,?,van
?,53.0,?,?,?,?,217.0,31.0,24.0,?,226.0,?,?,67.0,?,9.0,188.0,?,saab
99.0,47.0,?,226.0,74.0,5.0,?,32.0,?,148.0,?,629.0,186.0,?,4.0,?,192.0,191.0,bus
?,38.0,?,?,?,7.0,?,45.0,19.0,?,177.0,327.0,149.0,?,6.0,29.0,?,191.0,saab
85.0,42.0,70.0,?,56.0,7.0,150.0,45.0,19.0,145.0,?,328.0,?,82.0,10.0,?,181.0,185.0,?
?,51.0,105.0,?,54.0,10.0,208.0,32.0,24.0,?,220.0,641.0,?,72.0,9.0,20.0,?,197.0,saab
?,?,68.0,145.0,60.0,?,?,51.0,18.0,130.0,?,253.0,121.0,?,3.0,14.0,195.0,203.0,van
?,42.0,?,123.0,?,?,?,?,?,?,164.0,262.0,?,78.0,16.0,12.0,185.0,?,van
84.0,?,71.0,?,55.0,?,150.0,45.0,19.0,134.0,?,330.0,165.0,?,12.0,1.0,180.0,186.0,opel
?,?,?,195.0,?,?,177.0,?,21.0,156.0,203.0,?,?,67.0,7.0,?,192.0,?,?
98.0,47.0,109.0,202.0,59.0,11.0,199.0,?,?,154.0,?,?,?,61.0,1.0,33.0,194.0,208.0,saab
101.0,?,98.0,194.0,60.0,10.0,?,?,22.0,161.0,?,?,?,67.0,?,?,?,?,saab
?,?,?,136.0,?,11.0,161.0,?,20.0,153.0,172.0,?,185.0,77.0,11.0,8.0,183.0,191.0,?
91.0,36.0,60.0,126.0,56.0,6.0,119.0,56.0,?,?,139.0,?,?,67.0,?,14.0,192.0,198.0,van
?,50.0,?,204.0,64.0,?,185.0,?,?,?,209.0,517.0,193.0,66.0,?,11.0,194.0,201.0,?
102.0,?,101.0,238.0,72.0,4.0,?,28.0,?,163.0,267.0,844.0,?,85.0,7.0,22.0,184.0,?,bus
