@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,55.0,101.0,206.0,?,?,?,30.0,?,180.0,225.0,?,213.0,71.0,2.0,3.0,186.0,196.0,opel
88.0,?,?,139.0,56.0,11.0,157.0,43.0,20.0,?,176.0,363.0,175.0,?,5.0,?,184.0,195.0,?
?,?,?,?,67.0,6.0,?,34.0,22.0,?,206.0,531.0,?,74.0,6.0,?,?,198.0,?
?,44.0,72.0,139.0,?,6.0,?,?,?,146.0,180.0,347.0,178.0,?,?,15.0,182.0,186.0,bus
86.0,41.0,66.0,133.0,56.0,?,?,?,18.0,136.0,?,?,?,74.0,?,?,?,?,saab
?,?,79.0,?,63.0,8.0,144.0,?,?,150.0,?,?,?,?,?,?,195.0,?,van
?,54.0,?,210.0,66.0,11.0,218.0,31.0,?,169.0,?,704.0,216.0,71.0,?,0.0,188.0,?,saab
?,35.0,66.0,147.0,?,9.0,131.0,50.0,18.0,127.0,159.0,?,115.0,?,8.0,7.0,196.0,201.0,van
105.0,54.0,106.0,?,?,?,208.0,32.0,?,?,217.0,640.0,218.0,?,14.0,23.0,?,?,saab
86.0,41.0,64.0,?,61.0,?,150.0,45.0,19.0,138.0,?,?,173.0,80.0,5.0,?,?,185.0,?
85.0,35.0,47.0,110.0,55.0,3.0,117.0,57.0,17.0,?,136.0,203.0,139.0,89.0,?,9.0,180.0,184.0,?
85.0,?,40.0,115.0,?,3.0,?,?,17.0,?,130.0,184.0,127.0,86.0,12.0,21.0,?,?,?
81.0,44.0,68.0,?,53.0,6.0,151.0,45.0,?,?,?,?,178.0,?,4.0,5.0,179.0,183.0,bus
100.0,52.0,104.0,?,59.0,10.0,208.0,32.0,?,?,220.0,642.0,197.0,70.0,1.0,?,?,?,saab
?,?,?,158.0,68.0,9.0,134.0,?,18.0,?,163.0,268.0,170.0,?,?,13.0,?,201.0,van
90.0,?,78.0,?,56.0,11.0,?,43.0,20.0,167.0,?,366.0,185.0,76.0,1.0,?,182.0,192.0,?
?,37.0,74.0,199.0,?,5.0,165.0,?,?,128.0,?,?,136.0,?,1.0,3.0,196.0,200.0,?
?,45.0,65.0,?,56.0,8.0,151.0,45.0,19.0,145.0,?,?,186.0,81.0,1.0,10.0,179.0,?,bus
?,?,?,189.0,?,?,222.0,?,25.0,177.0,?,731.0,211.0,71.0,7.0,?,188.0,197.0,opel
79.0,?,74.0,141.0,?,?,153.0,43.0,19.0,?,175.0,?,?,?,?,10.0,183.0,189.0,?
?,?,77.0,172.0,?,?,157.0,42.0,19.0,125.0,?,?,?,63.0,5.0,?,198.0,205.0,opel
?,?,?,164.0,?,?,?,42.0,?,?,182.0,?,?,?,11.0,15.0,195.0,?,?
85.0,?,?,?,?,7.0,149.0,46.0,19.0,144.0,166.0,320.0,172.0,83.0,?,?,179.0,182.0,bus
101.0,?,108.0,228.0,?,?,?,31.0,?,?,?,?,214.0,?,?,?,?,199.0,?
85.0,47.0,?,121.0,53.0,?,?,44.0,20.0,?,?,358.0,?,?,1.0,7.0,?,?,van
93.0,?,?,?,?,7.0,140.0,?,?,?,164.0,284.0,149.0,77.0,?,?,184.0,185.0,van
95.0,?,?,191.0,73.0,?,?,41.0,19.0,126.0,?,?,?,?,2.0,?,199.0,204.0,bus
?,?,83.0,?,59.0,7.0,?,39.0,20.0,?,?,?,142.0,67.0,0.0,24.0,192.0,199.0,saab
103.0,55.0,103.0,211.0,65.0,11.0,212.0,31.0,24.0,165.0,229.0,673.0,?,?,?,16.0,?,?,opel
?,?,53.0,127.0,?,6.0,?,?,?,121.0,?,197.0,127.0,70.0,?,20.0,185.0,189.0,saab
95.0,?,?,?,52.0,8.0,133.0,52.0,?,?,158.0,253.0,?,?,11.0,8.0,184.0,183.0,?
104.0,58.0,103.0,?,?,11.0,219.0,30.0,?,176.0,?,716.0,?,71.0,?,4.0,187.0,?,?
84.0,?,80.0,?,58.0,?,?,44.0,?,157.0,166.0,349.0,176.0,?,?,17.0,183.0,193.0,?
94.0,?,68.0,170.0,?,?,142.0,?,18.0,?,164.0,?,177.0,65.0,?,?,?,203.0,?
93.0,?,85.0,?,?,?,?,?,19.0,157.0,?,?,?,76.0,2.0,9.0,184.0,196.0,van
112.0,?,110.0,?,?,11.0,?,31.0,24.0,159.0,232.0,676.0,203.0,71.0,18.0,?,?,202.0,?
?,?,?,?,56.0,7.0,155.0,42.0,19.0,126.0,177.0,361.0,?,?,?,15.0,195.0,201.0,?
92.0,43.0,69.0,158.0,?,7.0,149.0,?,19.0,143.0,170.0,333.0,?,63.0,14.0,?,?,203.0,?
?,48.0,?,?,63.0,10.0,?,33.0,23.0,?,?,?,199.0,?,8.0,?,188.0,197.0,saab
?,58.0,?,208.0,65.0,?,?,30.0,25.0,182.0,225.0,?,216.0,71.0,6.0,1.0,185.0,?,?
83.0,37.0,?,118.0,?,?,?,?,?,127.0,146.0,245.0,?,81.0,?,13.0,180.0,184.0,?
91.0,39.0,?,189.0,63.0,?,?,38.0,21.0,132.0,?,457.0,?,69.0,0.0,23.0,191.0,?,saab
?,?,?,131.0,56.0,6.0,?,?,?,137.0,143.0,209.0,153.0,?,10.0,8.0,193.0,199.0,van
89.0,35.0,70.0,138.0,58.0,?,126.0,?,17.0,?,147.0,237.0,112.0,?,?,19.0,199.0,207.0,van
103.0,49.0,100.0,194.0,?,?,?,?,22.0,?,202.0,?,178.0,?,?,8.0,?,208.0,?
?,45.0,71.0,128.0,?,?,151.0,45.0,19.0,147.0,171.0,?,176.0,?,3.0,16.0,181.0,?,bus
86.0,?,?,116.0,53.0,6.0,152.0,45.0,19.0,?,?,335.0,172.0,85.0,5.0,4.0,179.0,?,bus
100.0,?,81.0,?,61.0,9.0,166.0,40.0,20.0,154.0,189.0,415.0,175.0,63.0,13.0,9.0,198.0,207.0,saab
86.0,?,60.0,?,60.0,7.0,?,?,?,?,?,212.0,?,?,?,?,?,207.0,van
?,37.0,?,113.0,53.0,?,122.0,55.0,17.0,?,143.0,218.0,135.0,79.0,0.0,7.0,181.0,?,van
82.0,45.0,68.0,?,69.0,5.0,?,?,19.0,?,?,?,184.0,80.0,?,?,?,?,?
?,47.0,?,200.0,?,7.0,?,38.0,21.0,151.0,197.0,452.0,205.0,66.0,?,3.0,?,202.0,?
91.0,43.0,88.0,157.0,61.0,9.0,?,?,?,157.0,165.0,326.0,?,64.0,?,26.0,197.0,207.0,van
96.0,?,80.0,162.0,63.0,?,?,?,19.0,148.0,161.0,?,161.0,64.0,?,?,199.0,207.0,van
107.0,57.0,106.0,179.0,?,8.0,?,26.0,28.0,172.0,275.0,?,?,83.0,?,20.0,181.0,184.0,bus
87.0,44.0,70.0,179.0,75.0,6.0,146.0,?,19.0,141.0,?,326.0,?,69.0,6.0,1.0,194.0,201.0,?
83.0,?,73.0,137.0,59.0,?,148.0,?,19.0,?,167.0,327.0,183.0,75.0,8.0,0.0,185.0,?,bus
?,41.0,66.0,129.0,55.0,7.0,?,50.0,?,?,?,?,165.0,74.0,3.0,4.0,180.0,187.0,?
109.0,?,?,?,68.0,11.0,214.0,31.0,24.0,169.0,226.0,675.0,212.0,68.0,?,32.0,189.0,?,?
94.0,37.0,73.0,?,71.0,7.0,154.0,?,?,127.0,171.0,362.0,132.0,67.0,2.0,8.0,?,206.0,bus
?,44.0,93.0,?,62.0,?,186.0,?,22.0,147.0,?,521.0,?,?,0.0,2.0,193.0,?,opel
82.0,?,?,154.0,65.0,?,151.0,?,19.0,143.0,?,?,?,?,5.0,11.0,185.0,?,?
?,?,73.0,125.0,57.0,?,151.0,?,?,?,?,334.0,188.0,?,9.0,?,180.0,184.0,bus
?,53.0,?,231.0,67.0,?,?,31.0,24.0,165.0,231.0,?,?,67.0,16.0,28.0,192.0,206.0,?
?,?,?,?,?,10.0,156.0,44.0,20.0,160.0,171.0,351.0,177.0,?,?,17.0,183.0,191.0,van
89.0,48.0,85.0,?,64.0,?,169.0,?,20.0,153.0,?,427.0,190.0,?,16.0,?,?,201.0,saab
83.0,41.0,70.0,?,65.0,?,?,46.0,?,?,168.0,?,?,71.0,?,?,188.0,?,?
88.0,43.0,?,?,55.0,11.0,154.0,44.0,19.0,?,?,?,164.0,?,?,2.0,185.0,196.0,van
96.0,47.0,?,215.0,?,10.0,?,33.0,?,147.0,?,?,?,?,6.0,?,187.0,194.0,opel
?,37.0,57.0,132.0,62.0,6.0,?,50.0,18.0,125.0,?,265.0,?,83.0,16.0,?,?,184.0,saab
98.0,38.0,?,130.0,55.0,?,?,?,?,?,160.0,?,?,?,3.0,?,191.0,194.0,van
?,45.0,81.0,?,102.0,43.0,?,?,?,160.0,?,347.0,?,90.0,9.0,17.0,183.0,192.0,van
87.0,42.0,?,159.0,65.0,?,?,42.0,?,?,184.0,?,157.0,?,?,12.0,189.0,193.0,bus
93.0,?,63.0,139.0,57.0,?,?,?,18.0,?,158.0,260.0,121.0,67.0,3.0,?,?,201.0,van
109.0,55.0,102.0,?,51.0,6.0,241.0,27.0,26.0,165.0,265.0,?,247.0,84.0,10.0,11.0,184.0,183.0,?
90.0,38.0,75.0,164.0,?,7.0,151.0,43.0,?,?,?,?,139.0,?,?,?,?,204.0,bus
98.0,?,86.0,?,?,5.0,?,33.0,22.0,?,212.0,570.0,221.0,75.0,4.0,?,194.0,?,?
?,37.0,?,?,54.0,?,?,52.0,18.0,?,?,252.0,142.0,72.0,17.0,7.0,183.0,?,?
?,?,98.0,?,?,?,177.0,?,21.0,?,194.0,?,165.0,?,?,?,195.0,205.0,saab
98.0,40.0,77.0,171.0,?,6.0,?,?,21.0,139.0,197.0,457.0,141.0,72.0,4.0,?,199.0,201.0,bus
?,53.0,98.0,?,?,10.0,215.0,31.0,?,169.0,224.0,?,218.0,73.0,8.0,?,?,197.0,?
93.0,43.0,?,166.0,59.0,7.0,151.0,?,?,141.0,182.0,342.0,174.0,68.0,15.0,?,?,?,?
94.0,37.0,72.0,?,?,?,158.0,?,?,133.0,184.0,?,?,70.0,0.0,14.0,200.0,?,bus
89.0,?,68.0,?,60.0,8.0,?,?,?,134.0,153.0,265.0,?,?,6.0,?,?,209.0,van
85.0,45.0,70.0,130.0,?,8.0,?,45.0,19.0,146.0,171.0,334.0,187.0,79.0,2.0,5.0,181.0,186.0,?
?,45.0,?,?,63.0,?,?,?,19.0,?,170.0,?,?,?,6.0,?,?,?,?
?,48.0,?,202.0,61.0,?,?,32.0,24.0,153.0,227.0,635.0,?,70.0,5.0,28.0,190.0,?,?
?,?,103.0,186.0,?,?,?,31.0,24.0,?,217.0,676.0,189.0,66.0,6.0,?,189.0,198.0,opel
?,?,?,?,?,?,?,34.0,22.0,?,210.0,?,195.0,64.0,14.0,?,196.0,202.0,?
?,48.0,?,215.0,?,10.0,?,32.0,23.0,158.0,?,?,168.0,65.0,9.0,?,195.0,?,opel
90.0,50.0,90.0,188.0,61.0,?,?,36.0,21.0,158.0,211.0,492.0,220.0,?,6.0,?,?,?,?
93.0,45.0,?,?,56.0,?,157.0,43.0,20.0,?,180.0,364.0,?,75.0,1.0,21.0,184.0,197.0,van
82.0,41.0,?,155.0,?,7.0,148.0,45.0,19.0,?,?,328.0,152.0,?,?,17.0,187.0,195.0,?
96.0,?,?,?,?,9.0,198.0,?,?,?,217.0,?,226.0,?,12.0,?,192.0,201.0,?
?,42.0,63.0,?,55.0,7.0,152.0,?,?,142.0,?,?,?,81.0,?,15.0,?,184.0,?
93.0,40.0,62.0,?,?,?,131.0,?,18.0,145.0,160.0,?,156.0,78.0,8.0,6.0,184.0,184.0,van
91.0,41.0,66.0,131.0,?,9.0,?,53.0,?,144.0,?,237.0,155.0,?,3.0,?,191.0,194.0,van
95.0,45.0,105.0,208.0,64.0,?,?,36.0,?,150.0,?,520.0,?,64.0,7.0,?,198.0,211.0,saab
89.0,?,?,111.0,54.0,?,120.0,?,17.0,?,?,?,?,82.0,?,4.0,?,?,van
102.0,51.0,?,194.0,?,?,?,?,25.0,?,247.0,731.0,209.0,?,7.0,7.0,188.0,186.0,bus
105.0,54.0,100.0,?,69.0,10.0,221.0,30.0,25.0,170.0,232.0,718.0,?,?,0.0,?,?,199.0,?
113.0,57.0,?,194.0,?,?,260.0,?,?,?,?,982.0,?,?,11.0,21.0,182.0,183.0,?
?,43.0,?,127.0,?,8.0,149.0,46.0,19.0,143.0,169.0,322.0,171.0,?,?,?,180.0,182.0,?
98.0,51.0,?,?,66.0,10.0,?,?,?,157.0,?,?,231.0,68.0,10.0,?,191.0,199.0,saab
94.0,?,88.0,?,?,7.0,170.0,39.0,?,131.0,?,435.0,?,66.0,2.0,28.0,?,?,?
?,44.0,63.0,?,54.0,?,?,45.0,19.0,147.0,?,?,?,?,3.0,4.0,?,182.0,?
?,49.0,96.0,201.0,61.0,10.0,181.0,?,?,?,?,?,?,62.0,?,?,?,209.0,opel
?,44.0,82.0,136.0,54.0,?,?,45.0,?,?,?,332.0,168.0,68.0,?,14.0,188.0,193.0,?
93.0,?,?,170.0,?,9.0,?,?,?,?,164.0,334.0,143.0,65.0,?,17.0,196.0,206.0,van
?,38.0,?,?,59.0,?,?,?,?,131.0,?,389.0,137.0,68.0,5.0,15.0,?,197.0,?
98.0,?,78.0,?,63.0,?,142.0,?,18.0,?,?,300.0,171.0,63.0,?,2.0,?,207.0,van
104.0,?,?,?,59.0,?,?,?,22.0,161.0,?,?,205.0,67.0,11.0,8.0,193.0,200.0,opel
99.0,?,109.0,220.0,66.0,?,?,30.0,25.0,176.0,?,?,236.0,70.0,?,25.0,188.0,?,opel
?,42.0,65.0,125.0,54.0,7.0,150.0,?,19.0,?,171.0,327.0,?,?,2.0,8.0,180.0,182.0,bus
?,57.0,102.0,?,55.0,7.0,?,28.0,26.0,171.0,243.0,822.0,229.0,77.0,?,11.0,?,187.0,bus
109.0,?,103.0,?,63.0,?,222.0,?,?,175.0,?,720.0,?,71.0,?,14.0,187.0,?,saab
89.0,?,?,125.0,54.0,10.0,?,44.0,20.0,?,163.0,?,176.0,?,?,12.0,?,?,van
99.0,?,88.0,188.0,62.0,5.0,?,?,23.0,?,222.0,625.0,219.0,77.0,8.0,?,?,190.0,?
?,?,91.0,161.0,?,?,151.0,45.0,19.0,148.0,166.0,334.0,171.0,?,?,?,197.0,205.0,van
87.0,?,73.0,?,64.0,?,?,44.0,19.0,138.0,175.0,341.0,152.0,73.0,?,8.0,?,194.0,bus
?,?,72.0,?,63.0,?,146.0,45.0,19.0,135.0,175.0,321.0,145.0,72.0,4.0,?,192.0,196.0,?
?,40.0,75.0,146.0,?,6.0,?,48.0,18.0,135.0,?,290.0,162.0,?,?,21.0,183.0,190.0,?
83.0,37.0,?,131.0,61.0,?,135.0,50.0,18.0,127.0,?,?,?,?,3.0,?,?,?,?
102.0,54.0,101.0,190.0,58.0,10.0,222.0,30.0,25.0,171.0,224.0,728.0,?,?,13.0,6.0,189.0,?,?
?,?,?,?,?,10.0,224.0,30.0,?,178.0,228.0,?,213.0,74.0,11.0,20.0,187.0,196.0,opel
101.0,?,?,?,57.0,7.0,?,28.0,26.0,?,?,833.0,?,?,6.0,?,?,?,?
?,52.0,110.0,?,65.0,?,?,31.0,?,163.0,?,?,?,66.0,?,25.0,194.0,205.0,saab
?,?,?,167.0,59.0,?,151.0,44.0,19.0,?,175.0,?,?,64.0,?,12.0,?,208.0,opel
95.0,?,?,158.0,62.0,10.0,145.0,?,19.0,148.0,163.0,?,166.0,64.0,10.0,6.0,199.0,?,van
89.0,?,69.0,?,58.0,6.0,132.0,?,18.0,137.0,155.0,260.0,?,61.0,?,?,?,?,?
?,46.0,?,?,?,8.0,192.0,?,22.0,151.0,208.0,?,?,66.0,1.0,?,191.0,200.0,opel
88.0,38.0,?,137.0,?,5.0,?,46.0,19.0,131.0,163.0,319.0,?,86.0,12.0,?,180.0,?,saab
?,?,?,?,61.0,9.0,?,45.0,?,?,168.0,323.0,199.0,?,13.0,?,189.0,?,?
81.0,47.0,69.0,146.0,?,6.0,?,?,?,?,171.0,340.0,?,?,5.0,0.0,183.0,?,bus
98.0,?,90.0,192.0,?,9.0,?,?,?,?,?,472.0,197.0,?,10.0,?,193.0,?,saab
93.0,42.0,88.0,188.0,62.0,10.0,?,36.0,21.0,?,?,504.0,168.0,70.0,?,12.0,189.0,197.0,opel
?,45.0,76.0,171.0,?,7.0,?,?,19.0,144.0,?,340.0,?,69.0,12.0,1.0,195.0,?,bus
?,?,109.0,193.0,59.0,10.0,207.0,?,24.0,156.0,225.0,?,213.0,?,13.0,31.0,?,?,saab
87.0,45.0,?,?,60.0,8.0,156.0,42.0,19.0,?,181.0,366.0,174.0,70.0,?,?,?,196.0,opel
?,49.0,?,206.0,63.0,?,?,35.0,22.0,?,202.0,519.0,?,62.0,?,5.0,197.0,205.0,opel
?,52.0,109.0,?,?,12.0,216.0,?,24.0,?,?,687.0,214.0,72.0,?,28.0,189.0,?,saab
101.0,46.0,?,195.0,61.0,?,?,?,23.0,150.0,?,578.0,195.0,?,?,?,?,?,?
95.0,47.0,?,176.0,59.0,7.0,?,?,20.0,152.0,196.0,?,?,67.0,4.0,4.0,191.0,?,saab
?,47.0,85.0,147.0,58.0,10.0,?,44.0,19.0,151.0,?,349.0,?,74.0,?,?,186.0,?,?
87.0,?,?,153.0,59.0,7.0,?,44.0,19.0,?,181.0,?,172.0,75.0,15.0,14.0,?,189.0,?
108.0,?,105.0,?,62.0,11.0,?,33.0,?,164.0,?,608.0,235.0,?,12.0,3.0,?,200.0,saab
90.0,47.0,85.0,?,60.0,10.0,155.0,43.0,19.0,155.0,?,?,?,75.0,1.0,?,?,?,?
82.0,37.0,?,134.0,63.0,7.0,135.0,?,18.0,?,151.0,264.0,?,82.0,?,?,?,185.0,saab
84.0,?,?,148.0,64.0,?,146.0,46.0,19.0,142.0,168.0,317.0,?,75.0,5.0,?,183.0,187.0,bus
?,47.0,81.0,156.0,57.0,?,?,41.0,?,149.0,187.0,388.0,197.0,72.0,?,15.0,?,193.0,opel
96.0,41.0,77.0,177.0,64.0,?,?,?,21.0,?,205.0,?,?,?,0.0,?,196.0,198.0,?
?,?,?,187.0,?,5.0,161.0,40.0,20.0,?,178.0,399.0,186.0,?,7.0,7.0,196.0,203.0,bus
97.0,47.0,87.0,?,64.0,9.0,?,43.0,20.0,149.0,?,359.0,182.0,68.0,1.0,13.0,192.0,?,van
96.0,47.0,?,?,72.0,6.0,?,?,20.0,?,188.0,429.0,?,69.0,6.0,?,199.0,203.0,?
87.0,36.0,53.0,117.0,?,4.0,118.0,57.0,17.0,?,138.0,205.0,138.0,?,9.0,15.0,180.0,183.0,van
109.0,52.0,?,?,58.0,?,?,29.0,?,?,262.0,776.0,?,?,?,19.0,187.0,186.0,bus
104.0,?,?,?,?,?,217.0,31.0,24.0,?,232.0,694.0,203.0,?,?,?,190.0,?,?
87.0,37.0,60.0,?,57.0,6.0,128.0,52.0,18.0,129.0,154.0,243.0,132.0,71.0,?,14.0,186.0,192.0,?
?,36.0,?,117.0,53.0,?,125.0,54.0,?,?,146.0,?,128.0,78.0,1.0,5.0,?,184.0,?
105.0,56.0,98.0,?,?,?,217.0,?,?,173.0,225.0,?,216.0,72.0,2.0,?,?,199.0,?
80.0,39.0,?,122.0,56.0,?,139.0,49.0,18.0,131.0,?,281.0,?,80.0,0.0,?,179.0,?,?
?,?,?,?,?,4.0,250.0,27.0,?,162.0,?,923.0,?,?,?,11.0,182.0,182.0,bus
81.0,46.0,71.0,141.0,61.0,?,?,44.0,?,?,?,347.0,190.0,80.0,?,?,182.0,?,bus
100.0,51.0,109.0,224.0,67.0,9.0,217.0,?,24.0,?,?,?,206.0,72.0,?,?,189.0,199.0,?
?,44.0,71.0,145.0,56.0,?,142.0,?,?,143.0,?,296.0,?,?,7.0,18.0,?,197.0,?
94.0,49.0,87.0,159.0,?,?,?,43.0,?,158.0,179.0,363.0,?,75.0,?,?,183.0,194.0,van
99.0,?,89.0,195.0,63.0,8.0,186.0,?,?,144.0,210.0,?,166.0,68.0,6.0,?,?,?,saab
90.0,?,?,?,58.0,?,152.0,44.0,19.0,?,?,345.0,184.0,?,?,2.0,186.0,197.0,van
94.0,47.0,85.0,333.0,?,?,?,43.0,?,155.0,320.0,?,?,135.0,12.0,9.0,?,?,van
100.0,57.0,107.0,207.0,63.0,11.0,227.0,?,?,180.0,?,?,205.0,72.0,?,19.0,186.0,198.0,?
86.0,?,?,113.0,?,8.0,?,45.0,?,141.0,169.0,332.0,171.0,?,4.0,16.0,?,183.0,bus
?,38.0,70.0,?,66.0,25.0,140.0,?,?,139.0,?,296.0,130.0,?,?,?,192.0,202.0,?
?,44.0,90.0,166.0,?,10.0,153.0,44.0,19.0,156.0,170.0,?,143.0,66.0,?,?,194.0,203.0,?
?,47.0,?,?,?,6.0,154.0,43.0,19.0,146.0,176.0,?,190.0,?,7.0,?,188.0,194.0,?
90.0,49.0,?,?,63.0,?,176.0,37.0,?,154.0,205.0,?,222.0,70.0,?,?,?,?,saab
?,37.0,76.0,169.0,60.0,8.0,?,41.0,20.0,131.0,?,391.0,136.0,?,?,0.0,188.0,192.0,?
108.0,57.0,?,177.0,51.0,?,?,?,28.0,?,285.0,?,261.0,?,?,2.0,?,?,?
?,41.0,75.0,?,66.0,5.0,153.0,?,?,136.0,?,352.0,154.0,72.0,2.0,?,188.0,?,bus
98.0,38.0,?,?,?,?,164.0,39.0,20.0,136.0,189.0,413.0,129.0,71.0,3.0,?,200.0,?,bus
87.0,?,?,?,64.0,10.0,?,50.0,18.0,141.0,?,?,159.0,67.0,?,0.0,?,201.0,van
107.0,53.0,108.0,213.0,64.0,12.0,206.0,?,?,?,?,627.0,?,?,?,?,194.0,205.0,saab
?,?,?,?,59.0,8.0,?,?,19.0,?,179.0,?,?,69.0,?,?,191.0,197.0,opel
?,52.0,105.0,162.0,53.0,?,?,31.0,24.0,163.0,?,?,?,74.0,?,11.0,?,?,opel
96.0,39.0,?,?,62.0,?,140.0,47.0,18.0,150.0,?,?,124.0,?,?,3.0,?,208.0,?
103.0,48.0,101.0,?,62.0,?,200.0,33.0,23.0,158.0,?,595.0,164.0,66.0,8.0,?,?,202.0,opel
?,40.0,?,?,68.0,?,?,44.0,19.0,137.0,174.0,?,151.0,69.0,2.0,?,?,?,?
80.0,38.0,?,130.0,59.0,?,134.0,51.0,?,126.0,152.0,?,135.0,?,1.0,23.0,179.0,188.0,?
91.0,38.0,75.0,136.0,53.0,6.0,144.0,47.0,?,131.0,?,305.0,149.0,?,1.0,7.0,186.0,191.0,saab
?,45.0,71.0,155.0,66.0,?,?,?,19.0,144.0,167.0,?,?,72.0,5.0,6.0,189.0,196.0,?
86.0,?,86.0,175.0,?,9.0,?,39.0,21.0,134.0,191.0,433.0,138.0,?,1.0,28.0,?,199.0,saab
89.0,45.0,?,?,64.0,9.0,161.0,41.0,20.0,151.0,190.0,?,174.0,66.0,?,?,?,201.0,saab
?,36.0,51.0,116.0,56.0,?,120.0,57.0,?,124.0,135.0,209.0,?,?,?,12.0,177.0,?,opel
80.0,43.0,71.0,133.0,60.0,7.0,?,?,?,146.0,170.0,330.0,176.0,?,6.0,?,180.0,184.0,bus
88.0,?,78.0,?,62.0,6.0,140.0,48.0,18.0,123.0,161.0,287.0,?,?,?,?,?,202.0,opel
85.0,45.0,82.0,?,?,11.0,?,43.0,?,156.0,170.0,362.0,173.0,76.0,10.0,21.0,183.0,193.0,?
101.0,53.0,108.0,184.0,54.0,12.0,216.0,31.0,24.0,172.0,220.0,685.0,?,68.0,4.0,24.0,?,?,opel
?,44.0,70.0,?,64.0,6.0,141.0,?,?,143.0,164.0,?,173.0,66.0,9.0,11.0,?,?,bus
?,?,?,183.0,70.0,6.0,149.0,?,19.0,127.0,178.0,341.0,?,69.0,?,17.0,201.0,205.0,bus
87.0,43.0,70.0,?,?,?,152.0,44.0,?,?,177.0,341.0,?,76.0,6.0,?,184.0,187.0,?
?,34.0,72.0,?,56.0,?,133.0,50.0,18.0,123.0,158.0,263.0,?,?,?,20.0,?,?,?
?,39.0,58.0,117.0,51.0,?,133.0,?,18.0,139.0,?,255.0,150.0,?,6.0,0.0,?,182.0,van
98.0,?,101.0,195.0,61.0,?,?,31.0,23.0,152.0,?,650.0,193.0,71.0,?,7.0,189.0,196.0,opel
?,?,?,?,59.0,7.0,?,47.0,18.0,?,165.0,298.0,117.0,61.0,1.0,3.0,201.0,207.0,?
?,45.0,?,?,?,?,149.0,45.0,19.0,145.0,169.0,326.0,186.0,81.0,8.0,4.0,181.0,184.0,bus
?,?,?,197.0,65.0,9.0,183.0,36.0,21.0,?,?,504.0,153.0,66.0,11.0,?,193.0,?,opel
?,?,69.0,?,?,7.0,135.0,?,18.0,126.0,154.0,266.0,128.0,66.0,3.0,?,193.0,?,opel
106.0,53.0,?,203.0,?,11.0,?,30.0,25.0,?,228.0,710.0,214.0,?,10.0,24.0,188.0,197.0,opel
86.0,?,?,?,?,?,169.0,39.0,20.0,?,190.0,428.0,?,?,7.0,33.0,193.0,202.0,?
?,?,104.0,?,?,11.0,208.0,32.0,?,?,223.0,639.0,?,67.0,15.0,22.0,?,202.0,?
84.0,?,?,145.0,?,9.0,136.0,?,18.0,?,?,?,?,?,?,?,194.0,202.0,?
?,53.0,?,206.0,61.0,11.0,217.0,?,24.0,168.0,?,694.0,209.0,?,?,9.0,?,?,saab
99.0,?,?,?,?,5.0,202.0,32.0,?,148.0,?,629.0,186.0,?,?,?,?,191.0,bus
?,38.0,83.0,?,54.0,?,149.0,?,19.0,132.0,177.0,327.0,?,74.0,6.0,29.0,185.0,?,?
85.0,42.0,70.0,130.0,?,7.0,?,45.0,?,145.0,?,328.0,?,82.0,10.0,?,?,185.0,bus
?,51.0,?,168.0,?,?,208.0,?,?,162.0,220.0,641.0,?,72.0,9.0,20.0,?,197.0,saab
?,?,68.0,145.0,?,6.0,?,51.0,?,130.0,150.0,253.0,121.0,65.0,3.0,?,195.0,203.0,?
?,?,?,?,?,7.0,135.0,51.0,18.0,144.0,164.0,262.0,?,78.0,?,12.0,185.0,185.0,?
?,40.0,?,131.0,55.0,7.0,150.0,?,?,?,167.0,330.0,165.0,?,12.0,1.0,?,186.0,opel
91.0,49.0,86.0,195.0,63.0,8.0,177.0,37.0,?,?,?,473.0,?,?,7.0,?,192.0,198.0,?
?,47.0,109.0,?,59.0,11.0,199.0,?,23.0,154.0,?,?,?,?,?,33.0,194.0,?,saab
101.0,51.0,98.0,?,60.0,?,?,?,?,161.0,219.0,572.0,219.0,67.0,0.0,?,192.0,201.0,saab
90.0,?,73.0,?,58.0,?,161.0,?,20.0,153.0,?,?,185.0,77.0,?,?,183.0,?,?
91.0,36.0,60.0,?,?,?,119.0,56.0,17.0,130.0,139.0,211.0,118.0,67.0,6.0,14.0,192.0,198.0,van
99.0,50.0,88.0,204.0,?,10.0,185.0,35.0,?,?,?,517.0,?,?,?,?,?,201.0,opel
?,53.0,?,238.0,72.0,4.0,238.0,?,?,?,267.0,844.0,242.0,?,7.0,?,?,184.0,bus
