@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,0.638,?,?,?,3.237,4.906
?,0.331,?,3.0,0.0,2.048,4.473
?,?,?,0.0,?,?,?
?,0.496,?,?,?,1.06,2.126
2.983,0.496,?,?,?,?,?
2.778,0.83,1.046,0.0,0.0,3.562,?
2.634,0.223,1.298,?,?,0.943,3.131
2.08,0.891,0.816,?,?,?,4.62
?,?,1.482,?,?,?,3.03
?,0.64,?,0.0,?,0.8,2.072
2.755,0.83,1.656,?,?,?,?
1.892,1.441,?,?,0.0,?,?
?,?,1.517,?,0.0,3.451,?
3.219,?,1.127,0.0,?,2.604,?
3.137,0.251,?,0.0,0.0,1.141,2.412
?,0.496,?,0.0,1.0,?,4.446
1.0,?,0.968,0.0,?,0.996,?
3.343,1.068,0.923,0.0,0.0,2.538,3.327
?,?,0.896,?,0.0,?,5.361
?,1.126,?,0.0,0.0,?,?
2.217,?,0.859,1.0,0.0,2.269,5.308
2.019,1.126,0.793,?,0.0,?,5.001
?,0.932,?,?,0.0,?,4.672
2.479,0.887,0.954,0.0,0.0,1.748,?
?,0.223,1.929,0.0,0.0,-0.172,?
3.651,1.151,0.911,?,2.0,?,?
?,?,?,?,?,2.51,4.093
2.987,1.076,0.921,?,?,3.318,?
?,?,1.56,?,?,1.272,4.132
?,0.496,0.849,?,1.0,1.237,?
?,?,0.841,1.0,0.0,3.377,?
?,1.062,0.852,?,?,2.463,?
?,0.582,0.913,?,0.0,2.688,4.002
3.08,?,1.583,?,?,1.442,3.757
?,0.798,?,?,0.0,?,2.569
3.596,?,0.941,0.0,1.0,?,?
1.634,?,?,0.0,0.0,0.501,2.319
?,1.112,1.314,0.0,1.0,?,4.706
3.333,0.405,0.963,1.0,0.0,2.974,4.632
?,?,1.778,?,?,0.347,?
2.026,0.223,?,0.0,?,0.202,?
?,?,?,0.0,?,?,?
2.189,1.586,?,0.0,0.0,?,?
?,0.754,1.148,?,1.0,?,3.487
2.034,0.331,2.672,?,?,-0.273,0.841
0.973,0.988,?,?,?,0.18,2.725
3.828,?,0.966,?,2.0,4.279,8.604
?,?,?,?,1.0,0.967,1.885
?,0.134,1.413,0.0,?,2.242,2.647
3.74,0.134,?,?,0.0,?,?
2.555,1.11,?,0.0,?,?,2.601
?,?,?,?,?,3.661,4.51
?,?,1.723,0.0,?,?,4.703
1.783,0.331,?,0.0,0.0,0.087,?
?,?,?,0.0,0.0,0.087,2.458
?,0.762,2.195,?,?,?,2.618
3.065,0.923,?,?,0.0,1.271,2.015
3.961,0.405,1.083,1.0,?,3.987,5.842
3.005,1.683,0.774,?,?,4.804,7.287
4.36,?,1.228,?,2.0,?,6.665
?,0.331,1.011,0.0,1.0,1.807,?
?,0.638,0.921,?,0.0,?,3.513
?,0.223,1.111,0.0,?,?,?
4.219,?,0.963,0.0,1.0,4.246,?
2.479,0.887,0.954,?,?,1.748,?
3.676,0.405,1.524,0.0,?,2.289,3.976
?,?,1.312,1.0,?,1.21,?
2.684,?,1.226,0.0,1.0,3.076,?
?,0.223,1.778,?,?,0.347,1.121
2.748,0.223,?,0.0,0.0,0.8,1.589
3.035,?,1.662,0.0,?,1.209,?
?,?,0.917,0.0,0.0,?,?
1.439,1.079,?,0.0,0.0,?,?
3.444,0.88,?,?,?,?,?
?,?,1.791,0.0,?,3.118,6.04
?,?,?,?,0.0,2.213,?
?,1.236,1.166,0.0,0.0,4.268,7.607
3.376,?,0.915,?,0.0,?,?
3.98,0.452,2.013,?,?,-0.022,?
4.305,?,?,3.0,2.0,3.909,5.192
2.926,0.582,?,0.0,?,1.548,3.046
4.166,?,1.556,0.0,?,?,?
?,1.385,1.225,0.0,2.0,?,?
4.536,0.223,?,0.0,0.0,?,?
?,?,1.319,0.0,?,1.795,?
2.165,0.134,1.912,0.0,?,-0.172,2.3
1.126,?,1.431,?,?,-0.317,1.399
1.429,0.223,1.75,?,?,-0.317,3.076
?,?,1.804,0.0,0.0,-0.564,?
1.0,?,?,0.0,1.0,?,2.856
0.965,0.64,?,?,1.0,0.202,3.272
3.001,0.134,2.92,0.0,?,-2.884,2.375
2.748,?,?,0.0,?,0.8,1.063
1.279,0.811,1.313,0.0,0.0,?,2.925
?,0.223,?,0.0,1.0,1.442,3.061
?,1.028,?,?,1.0,0.996,?
1.832,1.209,?,0.0,0.0,?,3.828
1.701,1.443,1.905,?,0.0,2.957,4.44
1.094,?,1.461,?,1.0,0.996,?
?,?,0.935,?,2.0,5.124,?
?,?,1.455,?,0.0,2.459,?
?,0.331,?,1.0,?,?,3.246
2.137,0.223,1.179,0.0,?,?,3.841
?,?,1.375,2.0,?,?,4.465
3.668,?,1.132,?,0.0,2.502,3.782
2.632,0.429,?,0.0,0.0,1.074,?
2.465,?,1.0,?,4.0,?,7.591
2.33,0.58,?,?,2.0,?,?
3.465,0.0,?,4.0,0.0,3.267,3.407
?,0.223,?,0.0,?,?,2.182
?,?,?,0.0,0.0,?,?
?,?,1.584,?,?,2.558,4.422
2.08,?,0.902,?,0.0,3.157,3.693
3.739,?,1.204,?,1.0,3.374,5.689
?,0.223,?,?,0.0,1.737,2.686
?,?,1.351,0.0,0.0,?,4.691
4.628,1.209,?,0.0,0.0,2.437,?
3.41,?,1.278,?,?,1.947,2.737
?,0.0,1.3,1.0,1.0,?,2.953
2.748,0.223,?,0.0,0.0,?,?
?,0.83,1.761,?,?,2.226,?
?,0.251,?,?,0.0,-0.534,?
?,?,?,0.0,?,?,?
2.462,?,?,?,?,?,1.352
?,0.331,?,0.0,0.0,?,?
3.2,1.531,1.059,0.0,?,?,6.16
1.439,?,1.867,0.0,0.0,2.226,?
1.126,1.079,1.44,?,?,?,3.47
?,0.331,1.265,1.0,?,-0.38,?
2.024,?,2.065,0.0,?,0.133,2.269
1.5,1.278,1.868,0.0,?,?,?
3.957,0.223,?,2.0,3.0,2.998,4.577
3.383,?,0.892,0.0,?,?,?
?,0.615,0.864,?,0.0,4.878,?
?,1.028,0.959,1.0,0.0,?,5.95
3.776,?,0.92,0.0,0.0,3.306,4.691
3.39,0.934,?,0.0,0.0,?,5.264
3.645,0.223,1.155,?,0.0,?,?
?,?,1.398,0.0,0.0,1.622,3.416
3.993,0.223,1.214,1.0,?,3.563,4.611
2.507,0.405,?,?,2.0,0.888,?
4.566,?,1.394,4.0,?,3.903,6.923
2.377,1.278,?,0.0,0.0,4.658,5.372
?,0.956,?,0.0,?,-0.406,3.845
?,0.56,1.602,?,1.0,?,4.384
?,0.223,1.342,0.0,?,?,?
?,0.223,1.556,0.0,1.0,?,3.971
2.818,0.83,1.386,0.0,0.0,2.899,3.92
3.465,?,?,?,0.0,3.958,?
3.003,0.134,1.032,0.0,0.0,2.152,4.171
?,0.916,1.19,0.0,?,1.936,?
?,?,0.921,0.0,?,?,4.578
?,0.85,?,0.0,?,2.59,4.377
?,0.693,?,0.0,2.0,?,6.6
3.477,0.693,1.344,0.0,?,?,4.116
4.05,0.693,1.381,?,2.0,?,?
4.05,?,?,0.0,2.0,3.618,5.367
3.557,0.331,?,2.0,1.0,2.209,4.711
4.073,0.693,1.171,0.0,?,4.091,5.224
?,?,0.753,?,0.0,3.018,?
3.252,0.134,0.875,0.0,?,2.859,5.292
?,?,?,?,2.0,0.43,2.758
2.031,0.854,2.591,0.0,?,?,2.689
?,0.496,0.962,?,?,3.055,4.732
2.085,1.079,?,0.0,0.0,4.063,4.89
?,1.586,?,0.0,4.0,?,?
?,0.811,1.524,?,?,?,0.6
3.315,0.916,?,?,?,?,?
?,0.898,0.648,?,0.0,?,?
2.118,0.934,?,?,0.0,?,?
1.925,1.16,?,?,?,3.314,4.499
?,0.429,0.871,0.0,1.0,1.237,2.537
2.43,?,0.946,0.0,0.0,2.241,?
1.822,?,?,0.0,0.0,2.509,3.731
?,?,0.831,?,?,1.348,2.939
3.098,0.93,?,0.0,0.0,2.702,6.236
?,?,?,?,0.0,?,6.298
2.982,?,1.151,0.0,?,?,3.522
2.019,?,0.793,?,?,3.314,4.73
2.508,0.58,0.941,0.0,0.0,?,?
?,?,?,0.0,?,?,4.672
2.233,0.64,?,1.0,?,2.37,?
2.477,0.405,?,1.0,0.0,1.667,4.725
?,?,?,0.0,?,3.677,4.199
2.937,?,?,0.0,0.0,3.945,?
3.012,0.223,0.76,0.0,0.0,2.637,4.538
3.315,0.223,?,0.0,?,3.127,4.507
?,1.15,?,1.0,?,3.157,5.518
4.278,?,1.345,?,0.0,?,4.668
?,0.0,0.805,0.0,0.0,?,4.322
?,0.134,1.009,0.0,?,?,3.448
?,?,1.121,0.0,0.0,1.701,?
3.921,0.134,?,0.0,?,?,3.861
?,?,1.518,?,?,2.813,?
3.585,?,?,0.0,0.0,2.224,3.53
?,?,?,0.0,?,3.586,5.107
3.465,?,0.837,0.0,?,3.876,?
3.315,0.223,0.799,0.0,?,?,?
?,?,1.44,?,0.0,?,2.838
2.866,?,?,?,0.0,?,3.411
2.137,0.223,1.179,?,0.0,0.655,3.288
?,0.405,1.205,0.0,1.0,2.351,4.247
3.111,0.405,?,0.0,2.0,?,5.169
2.677,0.331,1.582,?,1.0,?,2.895
1.962,?,?,0.0,0.0,3.617,?
2.442,0.934,0.984,0.0,?,?,?
?,?,1.011,0.0,0.0,?,3.984
2.982,0.496,1.151,0.0,1.0,1.783,?
3.874,?,?,?,?,?,?
?,0.496,?,1.0,0.0,1.132,4.628
2.435,1.113,?,?,?,?,2.839
?,?,1.221,0.0,1.0,?,4.262
?,?,1.185,?,1.0,?,?
3.235,1.131,0.996,0.0,?,?,5.354
?,?,?,?,0.0,?,3.365
2.495,0.56,0.835,1.0,?,?,4.023
?,0.57,0.883,0.0,0.0,?,?
3.179,?,1.063,0.0,?,2.942,?
?,0.223,?,0.0,0.0,?,3.897
2.62,0.499,0.99,0.0,0.0,3.21,4.23
?,0.83,0.899,0.0,?,?,4.194
?,0.582,?,?,0.0,2.127,4.353
?,0.288,0.839,0.0,0.0,?,?
?,0.134,0.95,0.0,?,1.859,3.12
2.086,0.64,?,0.0,0.0,?,?
?,0.0,1.111,0.0,0.0,3.259,?
3.012,?,1.023,0.0,?,2.193,?
2.477,?,0.983,0.0,0.0,3.795,?
2.477,0.83,0.983,0.0,?,?,4.743
?,?,?,0.0,0.0,?,?
?,?,0.944,0.0,0.0,?,1.935
2.08,?,0.816,0.0,0.0,?,?
2.126,1.278,?,0.0,0.0,?,5.815
?,?,0.801,?,?,3.314,?
3.69,0.223,?,?,0.0,3.887,6.644
3.814,0.331,1.225,?,?,?,3.698
2.888,0.405,1.472,?,2.0,1.522,?
?,?,1.051,0.0,?,?,4.05
?,1.067,1.244,0.0,0.0,1.587,3.487
2.802,?,1.6,1.0,0.0,1.064,3.937
1.92,1.079,1.738,?,?,2.604,?
?,0.223,1.6,0.0,1.0,1.064,?
?,0.331,1.532,?,?,0.586,2.014
3.611,0.331,?,0.0,0.0,1.393,2.859
?,?,0.888,0.0,?,1.395,?
3.16,1.028,0.809,0.0,0.0,3.842,5.939
?,0.405,1.151,?,0.0,?,3.835
?,0.405,1.169,?,0.0,-0.145,?
1.783,0.629,0.75,1.0,0.0,0.736,?
2.348,?,0.85,0.0,0.0,?,3.769
3.461,0.223,1.12,0.0,0.0,2.813,?
3.407,?,?,0.0,?,3.259,4.279
?,?,1.0,0.0,?,?,2.87
?,?,0.92,0.0,1.0,2.102,3.615
?,0.496,?,0.0,0.0,?,?
?,1.17,0.996,?,?,1.391,3.575
2.765,?,0.951,0.0,?,1.49,2.55
2.43,?,?,?,0.0,2.241,3.66
2.252,1.075,0.885,0.0,0.0,2.005,?
2.508,0.58,?,?,?,1.701,?
?,?,0.941,?,0.0,1.701,3.345
?,0.638,?,1.0,0.0,1.61,4.416
2.094,0.827,0.86,?,?,?,4.239
3.739,?,?,?,?,3.267,4.638
3.332,?,1.519,?,?,2.51,3.415
2.43,?,?,?,0.0,2.241,3.441
2.815,0.56,1.585,1.0,1.0,0.43,4.59
?,0.405,1.669,0.0,?,?,?
?,?,?,2.0,2.0,1.024,?
?,0.223,1.429,0.0,?,?,?
?,1.316,?,0.0,1.0,1.119,?
?,?,1.295,0.0,2.0,4.449,?
?,?,1.045,0.0,1.0,4.832,8.916
2.16,1.16,?,0.0,0.0,1.94,?
4.327,0.56,?,?,5.0,?,6.683
3.057,1.636,0.995,0.0,2.0,4.452,?
?,0.732,1.185,0.0,?,2.791,3.529
2.086,?,0.766,?,0.0,?,6.093
3.08,0.223,?,?,?,1.442,?
?,0.134,?,0.0,?,?,3.017
?,1.535,1.326,0.0,1.0,1.655,6.238
3.599,?,1.514,2.0,1.0,3.247,6.183
2.986,0.961,1.669,0.0,4.0,?,?
?,?,0.618,0.0,6.0,?,?
3.67,0.728,2.11,0.0,3.0,?,?
?,?,0.875,1.0,2.0,3.148,4.803
2.801,0.728,2.226,0.0,2.0,0.736,3.109
?,0.872,0.867,2.0,3.0,3.983,?
?,0.916,?,0.0,6.0,2.918,?
2.831,?,?,0.0,1.0,?,5.317
4.057,?,1.183,1.0,3.0,?,8.201
