@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,0.638,?,?,?,3.237,4.906
?,?,?,3.0,0.0,2.048,?
3.554,0.629,0.945,?,?,3.315,?
?,0.496,?,0.0,1.0,1.06,2.126
2.983,0.496,?,?,?,?,1.68
?,?,1.046,?,0.0,?,?
?,0.223,1.298,?,?,?,3.131
2.08,?,?,0.0,?,?,4.62
2.536,0.496,1.482,0.0,?,0.204,3.03
2.034,?,?,?,?,0.8,?
2.755,?,1.656,0.0,0.0,2.957,?
1.892,1.441,0.776,0.0,?,3.426,?
?,0.604,1.517,0.0,0.0,3.451,5.086
3.219,?,1.127,?,?,2.604,4.759
3.137,0.251,1.335,?,?,?,2.412
3.195,0.496,1.133,0.0,1.0,?,4.446
1.0,1.15,?,?,1.0,0.996,3.499
3.343,1.068,?,0.0,?,2.538,3.327
?,1.278,?,?,0.0,4.634,5.361
2.019,?,0.793,?,0.0,?,?
2.217,0.764,?,1.0,0.0,?,?
2.019,?,0.793,?,?,3.314,5.001
2.025,?,0.851,1.0,0.0,2.212,4.672
2.479,0.887,0.954,?,?,?,4.181
1.946,0.223,1.929,0.0,0.0,-0.172,?
?,1.151,?,0.0,2.0,?,4.54
3.252,0.223,1.077,?,0.0,?,4.093
2.987,1.076,0.921,0.0,?,?,6.077
3.405,0.251,1.56,?,0.0,?,?
2.43,?,?,0.0,?,1.237,?
?,1.07,0.841,1.0,0.0,?,?
2.065,?,?,?,?,?,4.399
?,0.582,0.913,0.0,0.0,?,4.002
3.08,?,1.583,?,0.0,1.442,3.757
1.634,?,1.093,0.0,?,0.68,?
?,?,?,0.0,?,4.179,?
1.634,?,1.19,0.0,0.0,0.501,?
?,1.112,1.314,?,?,3.474,?
3.333,0.405,0.963,1.0,0.0,2.974,?
2.396,?,?,?,?,?,0.778
?,0.223,?,0.0,?,0.202,0.855
?,0.629,?,?,?,?,0.361
?,1.586,2.0,0.0,?,3.291,?
?,0.754,?,0.0,1.0,?,3.487
?,0.331,?,1.0,?,-0.273,0.841
0.973,0.988,?,0.0,1.0,?,?
?,1.259,0.966,1.0,?,4.279,?
?,0.331,2.13,?,1.0,?,1.885
?,0.134,1.413,?,?,?,2.647
3.74,0.134,?,0.0,0.0,2.274,?
2.555,?,1.686,0.0,0.0,?,2.601
?,0.223,?,0.0,1.0,3.661,4.51
3.98,?,1.723,0.0,?,?,4.703
1.783,0.331,?,0.0,?,0.087,?
?,0.251,1.719,0.0,0.0,?,2.458
4.191,0.762,2.195,0.0,0.0,1.239,2.618
?,0.923,?,?,0.0,1.271,2.015
3.961,0.405,1.083,1.0,?,?,5.842
3.005,1.683,0.774,?,?,4.804,7.287
?,0.405,1.228,1.0,2.0,4.235,6.665
3.027,?,1.011,?,?,?,?
2.448,0.638,?,0.0,0.0,1.701,3.513
3.461,0.223,1.111,?,?,2.357,3.393
4.219,?,0.963,?,1.0,4.246,9.354
?,0.887,?,0.0,?,1.748,4.208
?,0.405,1.524,?,1.0,2.289,?
?,0.693,1.312,?,?,1.21,?
?,0.988,1.226,?,1.0,3.076,?
?,0.223,1.778,?,?,?,?
2.748,?,1.705,?,0.0,0.8,1.589
?,0.223,1.662,?,0.0,1.209,?
2.585,0.0,?,0.0,0.0,?,3.502
?,1.079,?,?,0.0,2.226,3.402
3.444,?,?,0.0,3.0,1.95,4.004
5.158,0.134,?,0.0,?,3.118,6.04
?,?,1.201,?,0.0,2.213,?
3.593,1.236,?,?,?,4.268,7.607
?,1.278,?,0.0,0.0,5.934,4.862
3.98,0.452,2.013,0.0,?,?,1.81
4.305,?,?,3.0,2.0,3.909,5.192
2.926,?,1.939,0.0,?,1.548,?
4.166,?,?,0.0,?,4.098,?
2.938,1.385,1.225,?,2.0,?,?
4.536,0.223,?,0.0,0.0,?,6.634
?,0.223,?,0.0,?,1.795,4.804
2.165,0.134,1.912,0.0,?,-0.172,2.3
1.126,0.134,1.431,?,?,-0.317,1.399
1.429,0.223,?,1.0,?,?,3.076
1.429,?,1.804,0.0,0.0,-0.564,?
1.0,0.83,1.432,0.0,1.0,1.672,?
0.965,0.64,1.695,?,?,?,3.272
?,?,?,0.0,?,-2.884,?
2.748,0.223,1.705,?,0.0,0.8,?
?,0.811,?,?,0.0,0.58,2.925
3.08,0.223,1.583,?,?,1.442,?
?,1.028,1.512,?,?,?,2.693
?,1.209,1.364,0.0,?,-0.792,?
?,1.443,?,0.0,?,2.957,4.44
?,1.236,1.461,0.0,1.0,?,1.911
2.931,1.71,0.935,2.0,?,5.124,7.017
?,0.83,?,?,?,2.459,4.184
?,0.331,1.933,?,0.0,1.971,3.246
?,?,?,0.0,0.0,0.655,3.841
?,0.0,1.375,?,?,3.038,4.465
3.668,?,1.132,0.0,0.0,2.502,3.782
?,0.429,1.176,0.0,0.0,1.074,2.975
?,1.586,?,0.0,?,3.558,?
?,0.58,1.776,?,?,-0.741,?
3.465,0.0,?,4.0,0.0,3.267,?
?,0.223,?,?,0.0,1.587,?
2.866,?,1.288,?,0.0,?,?
?,1.131,1.584,1.0,2.0,?,4.422
?,1.033,0.902,0.0,?,3.157,3.693
3.739,?,?,1.0,1.0,3.374,?
?,?,?,0.0,0.0,1.737,?
?,1.825,?,?,0.0,?,4.691
4.628,1.209,?,0.0,0.0,2.437,4.551
?,0.223,1.278,?,2.0,1.947,?
2.739,?,1.3,?,1.0,1.974,2.953
?,0.223,1.705,?,?,0.8,?
?,0.83,?,0.0,0.0,?,?
?,0.251,1.762,0.0,0.0,?,1.817
?,0.223,1.705,?,0.0,?,1.305
2.462,0.223,1.625,0.0,1.0,?,1.352
?,0.331,1.734,0.0,?,?,?
3.2,1.531,?,0.0,0.0,?,?
?,1.079,?,?,0.0,2.226,3.213
1.126,1.079,1.44,1.0,?,?,3.47
?,0.331,?,?,?,?,?
2.024,?,2.065,?,?,0.133,2.269
1.5,?,1.868,?,0.0,?,3.916
?,0.223,1.269,2.0,3.0,?,4.577
3.383,?,0.892,?,0.0,4.804,5.44
3.819,0.615,0.864,?,?,4.878,?
?,?,0.959,?,0.0,?,5.95
?,0.405,0.92,0.0,0.0,3.306,?
3.39,0.934,0.889,?,?,?,?
3.645,0.223,1.155,0.0,?,3.105,?
3.921,0.251,1.398,?,0.0,?,3.416
3.993,0.223,?,1.0,0.0,3.563,?
?,0.405,1.652,0.0,2.0,0.888,2.495
4.566,?,?,?,?,3.903,6.923
?,1.278,0.974,?,?,4.658,?
2.118,0.956,2.539,0.0,?,-0.406,3.845
2.523,?,1.602,?,?,0.052,4.384
3.361,0.223,1.342,0.0,0.0,?,5.485
3.7,0.223,1.556,0.0,?,?,?
2.818,?,1.386,?,?,?,3.92
3.465,0.0,0.802,0.0,0.0,3.958,4.984
?,0.134,1.032,0.0,?,?,4.171
4.268,0.916,1.19,0.0,2.0,?,?
3.26,0.405,0.921,0.0,0.0,2.782,?
3.426,0.85,1.792,?,?,2.59,4.377
?,0.693,?,?,2.0,4.633,6.6
?,0.693,1.344,?,2.0,2.577,4.116
4.05,?,1.381,0.0,?,3.618,?
4.05,0.693,1.381,0.0,2.0,?,5.367
?,0.331,1.301,?,1.0,?,4.711
4.073,?,1.171,0.0,2.0,4.091,?
?,?,0.753,0.0,0.0,3.018,4.284
?,0.134,0.875,?,0.0,?,?
2.815,0.56,?,?,2.0,0.43,2.758
?,0.854,2.591,0.0,?,?,?
3.265,0.496,0.962,?,1.0,?,?
2.085,?,?,?,0.0,?,?
?,1.586,?,?,4.0,3.659,6.416
2.822,?,?,0.0,?,?,?
3.315,0.916,1.753,0.0,2.0,?,?
?,0.898,0.648,0.0,0.0,2.042,?
2.118,0.934,0.913,1.0,?,2.956,4.988
?,1.16,?,?,0.0,?,4.499
2.536,0.429,0.871,?,?,?,?
?,?,?,?,0.0,2.241,3.568
1.822,?,0.834,0.0,0.0,?,?
2.125,0.638,?,0.0,?,?,2.939
?,?,1.075,0.0,0.0,?,6.236
3.26,0.811,0.702,0.0,0.0,?,6.298
?,0.496,1.151,0.0,1.0,1.783,3.522
?,?,0.793,?,0.0,3.314,4.73
2.508,0.58,0.941,0.0,0.0,1.701,3.789
?,0.223,?,?,0.0,?,?
2.233,0.64,0.92,1.0,0.0,2.37,4.75
?,0.405,?,1.0,0.0,1.667,?
3.394,?,?,?,0.0,3.677,?
2.937,0.499,?,0.0,?,?,?
3.012,0.223,?,0.0,?,2.637,4.538
3.315,?,?,0.0,0.0,?,?
2.11,1.15,0.72,1.0,?,3.157,?
4.278,?,?,0.0,0.0,3.546,4.668
?,?,0.805,0.0,?,3.386,?
?,0.134,1.009,0.0,0.0,?,?
2.448,0.638,1.121,0.0,?,1.701,?
?,0.134,1.789,?,0.0,?,3.861
?,0.134,1.518,?,0.0,2.813,?
?,?,?,0.0,0.0,2.224,?
3.086,0.948,?,0.0,0.0,?,5.107
?,0.0,0.837,?,0.0,?,4.809
3.315,?,?,?,?,?,4.44
1.855,?,1.44,0.0,0.0,1.587,2.838
2.866,0.223,1.288,?,0.0,1.335,3.411
?,0.223,1.179,0.0,0.0,?,3.288
?,0.405,?,?,1.0,2.351,?
?,0.405,1.05,0.0,2.0,1.756,?
2.677,?,1.582,?,1.0,0.586,?
1.962,1.345,0.783,0.0,0.0,3.617,5.348
2.442,?,0.984,?,1.0,2.991,?
3.171,0.134,1.011,?,0.0,2.186,3.984
2.982,0.496,1.151,0.0,1.0,?,?
?,?,1.352,?,1.0,2.575,4.561
?,0.496,0.83,1.0,?,?,4.628
?,?,?,?,?,2.354,2.839
?,0.874,?,0.0,1.0,2.659,4.262
2.928,?,1.185,?,1.0,?,4.141
?,1.131,0.996,?,0.0,2.723,5.354
3.177,0.629,?,0.0,0.0,?,?
?,0.56,?,?,0.0,?,4.023
2.233,0.57,?,?,?,?,3.325
3.179,0.0,1.063,?,0.0,2.942,?
?,0.223,?,0.0,0.0,1.859,?
2.62,0.499,0.99,0.0,0.0,3.21,?
2.126,0.83,?,?,?,?,?
2.216,0.582,0.839,0.0,?,2.127,?
2.62,0.288,?,0.0,0.0,3.045,3.753
2.834,?,?,0.0,0.0,?,3.12
2.086,?,?,0.0,0.0,2.127,3.995
?,0.0,?,0.0,0.0,3.259,?
?,?,1.023,0.0,?,2.193,?
2.477,?,0.983,0.0,?,3.795,4.54
2.477,0.83,?,0.0,0.0,3.795,4.743
?,0.891,?,?,0.0,2.729,?
?,?,?,?,?,?,?
2.08,?,?,0.0,0.0,?,4.989
2.126,1.278,0.896,?,0.0,?,5.815
?,1.16,?,?,0.0,3.314,5.192
?,?,0.883,0.0,0.0,?,?
?,0.331,1.225,?,?,?,?
?,0.405,1.472,1.0,?,?,5.105
2.824,0.223,?,0.0,?,?,?
1.855,1.067,?,?,?,1.587,3.487
2.802,0.223,?,?,0.0,?,3.937
1.92,1.079,1.738,?,0.0,2.604,3.408
2.802,?,1.6,?,1.0,1.064,?
?,0.331,1.532,?,?,0.586,2.014
?,0.331,2.017,0.0,?,1.393,2.859
2.215,?,?,0.0,?,1.395,4.084
3.16,?,0.809,0.0,?,3.842,5.939
3.26,?,?,1.0,0.0,?,?
1.965,0.405,1.169,1.0,?,-0.145,3.66
?,0.629,?,?,?,0.736,3.46
2.348,?,0.85,0.0,?,?,3.769
?,0.223,1.12,?,0.0,2.813,?
3.407,0.0,1.111,?,0.0,3.259,?
?,0.223,1.0,0.0,1.0,2.102,2.87
?,?,?,?,1.0,2.102,3.615
2.08,0.496,?,?,0.0,1.887,?
?,?,?,1.0,0.0,1.391,3.575
2.765,?,?,0.0,1.0,1.49,2.55
2.43,0.496,0.946,?,?,2.241,3.66
?,1.075,?,0.0,0.0,?,?
2.508,?,0.941,?,?,1.701,?
2.508,0.58,?,0.0,?,1.701,3.345
?,?,0.871,1.0,?,1.61,4.416
2.094,0.827,0.86,0.0,0.0,?,4.239
3.739,0.0,1.25,2.0,2.0,3.267,4.638
?,?,?,0.0,?,?,?
2.43,0.496,0.946,0.0,0.0,?,3.441
?,?,?,?,?,?,4.59
1.5,?,1.669,0.0,1.0,?,?
?,0.693,1.69,?,?,?,4.282
?,?,1.429,?,?,?,3.919
1.814,1.316,1.074,0.0,1.0,?,?
3.69,?,?,0.0,2.0,4.449,5.749
?,?,1.045,0.0,1.0,4.832,8.916
2.16,1.16,?,0.0,?,1.94,3.13
?,?,1.254,2.0,?,3.399,6.683
3.057,?,?,0.0,?,?,8.433
?,0.732,1.185,0.0,1.0,?,3.529
?,?,0.766,?,?,3.909,6.093
?,?,?,2.0,?,?,?
3.41,0.134,1.722,0.0,?,-1.174,3.017
?,?,1.326,?,?,?,6.238
3.599,0.702,?,2.0,1.0,3.247,6.183
2.986,0.961,1.669,0.0,?,1.798,?
?,1.11,?,?,6.0,?,6.254
3.67,0.728,2.11,0.0,3.0,2.288,2.964
3.475,0.405,?,1.0,2.0,?,?
2.801,0.728,2.226,?,2.0,?,?
?,0.872,?,2.0,3.0,3.983,4.04
3.763,0.916,0.878,0.0,6.0,2.918,?
2.831,?,1.077,?,1.0,0.906,?
4.057,1.032,1.183,?,?,4.754,?
