@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
3.314,0.331,1.397,3.0,0.0,2.048,4.473
3.554,0.629,0.945,0.0,?,3.315,?
2.726,0.496,1.179,0.0,1.0,1.06,2.126
2.983,0.496,2.106,0.0,?,?,?
2.778,?,?,?,?,?,6.652
2.634,0.223,1.298,0.0,0.0,?,?
2.08,?,?,?,?,2.729,?
?,0.496,1.482,?,?,?,?
?,?,1.727,?,?,?,2.072
2.755,?,1.656,?,0.0,2.957,3.746
?,?,?,0.0,?,3.426,?
3.402,0.604,?,0.0,?,3.451,?
?,?,1.127,?,0.0,2.604,?
3.137,0.251,1.335,0.0,0.0,?,2.412
3.195,?,?,0.0,1.0,2.222,?
1.0,?,0.968,?,1.0,0.996,3.499
3.343,1.068,?,0.0,0.0,?,?
?,?,?,?,?,4.634,5.361
?,1.126,0.793,0.0,?,3.314,4.737
2.217,0.764,0.859,1.0,0.0,2.269,5.308
2.019,?,0.793,?,?,3.314,?
?,0.932,0.851,1.0,0.0,2.212,4.672
2.479,?,?,?,?,1.748,?
?,0.223,1.929,?,0.0,-0.172,0.534
?,1.151,?,0.0,2.0,2.278,?
3.252,0.223,?,?,0.0,2.51,?
2.987,1.076,0.921,0.0,?,3.318,?
3.405,?,?,0.0,?,?,?
?,0.496,?,?,1.0,1.237,3.133
?,1.07,?,?,?,3.377,5.251
2.065,1.062,?,0.0,?,2.463,4.399
?,0.582,0.913,0.0,?,?,?
3.08,?,1.583,1.0,?,1.442,3.757
1.634,?,1.093,0.0,0.0,0.68,2.569
3.596,?,?,?,1.0,?,4.828
1.634,0.713,1.19,0.0,?,0.501,2.319
3.675,1.112,1.314,0.0,?,?,?
3.333,0.405,0.963,1.0,0.0,?,?
?,?,1.778,0.0,0.0,?,?
2.026,?,1.667,0.0,?,0.202,0.855
1.751,0.629,1.483,0.0,?,?,0.361
?,1.586,2.0,0.0,?,?,5.242
?,?,1.148,?,1.0,-0.386,3.487
?,0.331,2.672,1.0,0.0,-0.273,0.841
?,0.988,1.489,0.0,1.0,0.18,2.725
3.828,?,?,?,2.0,4.279,?
3.029,0.331,?,?,1.0,?,1.885
?,?,?,?,0.0,?,?
?,0.134,?,0.0,0.0,2.274,4.396
?,?,?,0.0,0.0,?,2.601
?,0.223,?,?,1.0,3.661,?
?,0.223,?,0.0,?,?,4.703
1.783,0.331,?,?,?,0.087,1.777
?,0.251,1.719,?,0.0,0.087,?
4.191,?,?,0.0,0.0,1.239,?
?,?,?,0.0,0.0,1.271,2.015
3.961,?,?,1.0,0.0,3.987,?
3.005,1.683,0.774,?,0.0,4.804,?
4.36,0.405,1.228,1.0,2.0,4.235,6.665
?,?,?,0.0,1.0,?,3.009
2.448,0.638,0.921,0.0,0.0,1.701,?
3.461,0.223,?,0.0,1.0,2.357,3.393
4.219,?,0.963,?,1.0,4.246,9.354
?,?,0.954,?,?,?,4.208
?,?,1.524,?,?,2.289,3.976
3.033,?,1.312,1.0,?,1.21,4.832
2.684,0.988,1.226,0.0,1.0,3.076,4.404
2.396,0.223,1.778,0.0,0.0,0.347,?
2.748,0.223,?,0.0,?,0.8,?
3.035,0.223,?,0.0,0.0,1.209,?
2.585,?,?,0.0,?,?,3.502
1.439,1.079,?,0.0,?,?,?
?,0.88,?,0.0,3.0,?,4.004
?,0.134,?,?,0.0,?,6.04
2.526,?,?,?,?,2.213,?
?,?,?,?,0.0,4.268,7.607
?,1.278,0.915,0.0,0.0,5.934,4.862
?,0.452,2.013,?,0.0,-0.022,?
4.305,?,?,?,2.0,3.909,?
?,?,1.939,0.0,0.0,?,3.046
4.166,?,?,0.0,0.0,4.098,5.912
2.938,1.385,1.225,?,?,1.02,4.593
?,0.223,1.29,?,0.0,4.907,?
3.134,0.223,1.319,?,0.0,1.795,?
2.165,0.134,1.912,0.0,?,-0.172,2.3
?,0.134,1.431,0.0,?,-0.317,1.399
1.429,0.223,?,1.0,0.0,?,3.076
?,?,?,?,0.0,?,2.72
1.0,0.83,1.432,?,?,1.672,?
0.965,0.64,1.695,?,?,0.202,?
?,?,2.92,0.0,0.0,-2.884,?
?,?,1.705,0.0,0.0,0.8,1.063
1.279,0.811,1.313,0.0,0.0,?,?
?,?,?,?,1.0,1.442,?
1.523,1.028,1.512,0.0,1.0,0.996,2.693
1.832,1.209,?,0.0,0.0,-0.792,3.828
1.701,1.443,?,0.0,0.0,2.957,4.44
?,?,?,?,?,0.996,1.911
2.931,?,?,2.0,2.0,5.124,7.017
2.126,?,1.455,?,0.0,?,4.184
?,0.331,1.933,1.0,?,?,3.246
?,0.223,?,0.0,?,0.655,?
3.514,0.0,?,2.0,?,3.038,?
3.668,?,?,?,0.0,2.502,?
2.632,?,?,0.0,0.0,1.074,2.975
2.465,1.586,1.0,0.0,4.0,?,7.591
?,?,?,0.0,?,?,0.89
?,0.0,?,?,0.0,?,3.407
3.277,?,?,?,0.0,1.587,2.182
2.866,0.223,?,0.0,0.0,?,1.906
?,?,1.584,1.0,2.0,2.558,?
?,?,0.902,0.0,0.0,3.157,?
3.739,0.0,1.204,1.0,1.0,3.374,?
3.191,?,1.154,0.0,?,1.737,?
3.815,1.825,?,?,0.0,-0.45,4.691
?,1.209,?,0.0,?,2.437,4.551
3.41,?,1.278,1.0,?,?,?
2.739,0.0,1.3,1.0,?,?,2.953
2.748,?,1.705,?,?,0.8,1.691
2.024,?,1.761,?,?,2.226,2.928
?,?,?,?,0.0,-0.534,?
2.748,0.223,1.705,0.0,0.0,0.8,?
2.462,0.223,1.625,0.0,?,0.655,1.352
2.377,?,?,0.0,?,-0.534,1.474
3.2,?,?,?,?,?,6.16
1.439,1.079,1.867,0.0,0.0,2.226,3.213
?,1.079,1.44,?,1.0,?,?
1.636,0.331,?,?,?,-0.38,?
2.024,?,?,0.0,1.0,0.133,2.269
1.5,?,1.868,0.0,0.0,?,?
?,?,1.269,2.0,3.0,?,4.577
3.383,1.408,?,0.0,0.0,4.804,5.44
?,0.615,?,0.0,0.0,4.878,3.715
3.044,1.028,0.959,?,0.0,3.762,?
3.776,?,0.92,0.0,?,3.306,4.691
3.39,0.934,?,0.0,?,4.436,5.264
?,0.223,1.155,?,0.0,3.105,4.81
3.921,0.251,1.398,0.0,0.0,1.622,?
3.993,?,1.214,1.0,?,3.563,4.611
2.507,0.405,?,?,?,0.888,?
4.566,0.357,?,4.0,1.0,3.903,6.923
2.377,1.278,0.974,0.0,0.0,4.658,5.372
?,?,2.539,0.0,?,-0.406,?
?,?,?,?,1.0,0.052,4.384
3.361,0.223,1.342,?,?,?,?
?,0.223,?,0.0,?,3.358,3.971
2.818,0.83,1.386,0.0,0.0,2.899,?
3.465,?,?,?,?,3.958,4.984
3.003,0.134,1.032,0.0,?,2.152,4.171
4.268,?,1.19,0.0,2.0,1.936,?
3.26,0.405,0.921,?,0.0,?,?
3.426,0.85,?,0.0,?,?,4.377
3.888,0.693,0.978,0.0,2.0,?,6.6
3.477,?,?,0.0,?,2.577,4.116
4.05,0.693,1.381,0.0,?,?,5.49
?,?,1.381,0.0,2.0,3.618,?
?,0.331,1.301,2.0,1.0,?,4.711
4.073,0.693,?,0.0,2.0,4.091,5.224
?,?,?,0.0,0.0,?,4.284
3.252,0.134,?,0.0,0.0,2.859,5.292
2.815,0.56,1.585,0.0,?,?,2.758
2.031,0.854,2.591,?,?,-0.816,?
?,0.496,0.962,0.0,1.0,3.055,4.732
?,1.079,0.895,0.0,0.0,4.063,4.89
2.351,?,?,?,4.0,3.659,6.416
?,0.811,1.524,0.0,?,?,0.6
3.315,?,?,?,2.0,-0.439,?
1.417,?,0.648,?,0.0,?,4.421
2.118,?,0.913,1.0,?,2.956,?
1.925,?,?,0.0,0.0,3.314,4.499
2.536,0.429,?,?,?,1.237,?
?,0.496,?,?,0.0,?,3.568
1.822,?,0.834,0.0,0.0,2.509,?
2.125,0.638,0.831,0.0,?,?,2.939
3.098,0.93,1.075,?,0.0,2.702,6.236
3.26,?,0.702,?,?,4.412,?
2.982,?,?,?,1.0,?,?
2.019,?,0.793,?,?,?,4.73
?,?,?,0.0,0.0,1.701,?
?,?,1.12,0.0,0.0,?,?
2.233,0.64,?,?,0.0,2.37,4.75
2.477,0.405,0.876,1.0,0.0,1.667,4.725
3.394,?,0.868,?,0.0,?,?
2.937,?,0.8,?,?,3.945,4.849
3.012,?,?,?,0.0,?,4.538
3.315,0.223,0.799,?,0.0,?,4.507
2.11,1.15,?,1.0,?,3.157,5.518
?,0.405,1.345,0.0,?,3.546,4.668
?,?,0.805,?,0.0,?,4.322
2.834,0.134,?,0.0,?,2.066,3.448
2.448,?,1.121,0.0,0.0,1.701,?
?,?,1.789,?,?,2.502,?
3.532,?,1.518,0.0,0.0,2.813,?
?,0.331,1.491,0.0,?,2.224,3.53
?,?,?,0.0,0.0,3.586,5.107
3.465,0.0,0.837,0.0,?,?,4.809
3.315,0.223,?,0.0,0.0,3.127,?
1.855,1.179,1.44,0.0,0.0,1.587,?
?,0.223,?,2.0,?,1.335,3.411
2.137,0.223,1.179,0.0,0.0,0.655,3.288
3.036,0.405,1.205,0.0,1.0,2.351,4.247
3.111,?,1.05,?,2.0,?,5.169
2.677,0.331,1.582,0.0,1.0,0.586,2.895
1.962,?,?,?,0.0,?,?
2.442,0.934,?,?,1.0,2.991,4.208
3.171,0.134,1.011,0.0,0.0,2.186,3.984
2.982,?,1.151,?,?,1.783,?
?,0.638,?,?,1.0,2.575,4.561
?,?,?,1.0,0.0,?,4.628
2.435,1.113,1.109,0.0,1.0,?,2.839
3.247,?,1.221,?,1.0,2.659,4.262
2.928,?,1.185,0.0,?,2.927,?
?,1.131,0.996,0.0,0.0,2.723,5.354
?,0.629,0.871,?,?,?,?
?,0.56,?,?,0.0,1.099,4.023
2.233,0.57,0.883,0.0,0.0,1.501,?
3.179,0.0,1.063,0.0,0.0,2.942,?
2.728,0.223,0.953,0.0,?,?,?
?,?,?,0.0,?,?,4.23
2.126,0.83,?,0.0,0.0,3.478,?
2.216,?,0.839,0.0,0.0,2.127,?
?,0.288,0.839,0.0,?,?,?
2.834,0.134,?,0.0,0.0,1.859,?
?,0.64,?,0.0,0.0,?,?
3.407,0.0,?,0.0,0.0,3.259,?
?,0.223,1.023,0.0,?,2.193,3.92
?,?,?,?,?,?,?
2.477,?,?,?,0.0,?,?
2.08,?,0.816,0.0,0.0,2.729,4.332
?,0.251,0.944,0.0,0.0,?,1.935
?,0.891,0.816,0.0,0.0,2.729,4.989
2.126,1.278,?,0.0,0.0,4.634,5.815
?,1.16,0.801,0.0,0.0,?,5.192
3.69,0.223,0.883,0.0,?,?,?
?,0.331,?,0.0,1.0,3.345,3.698
2.888,0.405,1.472,1.0,?,1.522,?
2.824,?,?,0.0,?,?,?
?,1.067,1.244,0.0,?,?,?
?,0.223,1.6,1.0,?,?,3.937
1.92,1.079,?,0.0,0.0,2.604,3.408
?,?,?,0.0,?,1.064,?
2.435,0.331,1.532,0.0,?,0.586,?
3.611,0.331,?,0.0,0.0,?,2.859
2.215,?,0.888,0.0,?,?,4.084
3.16,1.028,0.809,?,?,3.842,5.939
3.26,0.405,1.151,1.0,0.0,2.11,3.835
1.965,0.405,1.169,1.0,?,-0.145,3.66
?,?,?,1.0,?,0.736,3.46
?,0.762,?,?,?,?,3.769
?,0.223,?,?,0.0,2.813,?
?,0.0,?,0.0,0.0,3.259,4.279
?,?,1.0,0.0,1.0,2.102,2.87
2.233,?,0.92,?,?,2.102,?
2.08,0.496,?,?,0.0,1.887,?
2.434,?,?,?,0.0,1.391,3.575
?,?,?,0.0,1.0,?,2.55
?,0.496,?,0.0,?,2.241,?
?,1.075,?,0.0,?,?,5.303
2.508,?,0.941,0.0,0.0,1.701,3.242
2.508,0.58,0.941,0.0,0.0,1.701,3.345
?,0.638,0.871,?,0.0,?,?
2.094,0.827,?,?,0.0,?,4.239
?,?,?,?,?,3.267,?
?,0.134,1.519,?,0.0,?,?
2.43,0.496,?,0.0,0.0,?,?
?,?,1.585,1.0,1.0,?,4.59
?,0.405,1.669,?,1.0,?,2.661
3.126,?,?,2.0,2.0,?,?
3.86,?,?,0.0,?,2.502,3.919
1.814,1.316,1.074,0.0,?,?,3.35
3.69,1.159,1.295,0.0,2.0,4.449,?
4.211,0.932,1.045,0.0,?,?,8.916
2.16,1.16,?,0.0,0.0,1.94,3.13
?,0.56,1.254,2.0,?,?,?
3.057,1.636,0.995,0.0,2.0,4.452,?
3.401,0.732,1.185,0.0,1.0,?,3.529
?,?,0.766,?,0.0,3.909,6.093
?,0.223,?,2.0,0.0,1.442,2.494
?,?,?,0.0,?,?,3.017
?,1.535,?,?,1.0,1.655,6.238
?,?,1.514,?,1.0,?,?
?,?,?,0.0,4.0,1.798,3.152
?,1.11,?,0.0,6.0,1.317,?
3.67,0.728,?,0.0,?,2.288,2.964
3.475,0.405,?,?,?,?,?
?,?,?,?,2.0,0.736,3.109
3.652,0.872,?,?,3.0,?,4.04
3.763,?,0.878,?,6.0,?,4.818
2.831,1.393,?,?,1.0,?,5.317
4.057,?,?,1.0,?,4.754,?
