@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
60.0,3,7590.0,1,?,3,?,?,0,0,5.0,?,?,?,1,?,?,?,?,3,1,3,3,?,0,540.0,5,0.0,324.0,864.0,0,?,1,?,876.0,?,?,?,0.0,0.0,?,?,?,?,3,8.0,6,?,?,?,1,?,264.0,4,4,?,?,168.0,0.0,?,?,0.0,?,?,?,4,169500.0
30.0,?,8967.0,1,?,?,0,0,?,?,5.0,?,1920.0,1950.0,1,1,2,?,3,?,0,?,2,3,?,0.0,?,?,961.0,?,0,2,1,?,?,?,?,1077.0,?,0.0,?,?,2.0,1.0,?,6.0,?,0.0,?,1920.0,?,?,?,?,?,0,?,?,0.0,0.0,?,0.0,0.0,?,8,?,67000.0
60.0,?,8125.0,1,3,3,0,?,?,?,?,5.0,2006.0,2007.0,1,?,3,100.0,2,?,?,2,3,3,?,812.0,?,?,280.0,1092.0,0,0,?,?,1112.0,438.0,?,1550.0,?,?,?,0.0,2.0,1.0,2,?,?,?,1,2007.0,0,2.0,438.0,?,?,?,?,?,0.0,?,?,0.0,0.0,2009,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,1996.0,?,?,2,?,?,3,2,?,3,?,2,?,5,0.0,474.0,?,0,?,?,4,1288.0,?,0.0,?,?,0.0,1.0,1.0,1.0,1.0,?,4.0,?,2.0,1,1996.0,?,?,500.0,?,4,?,?,30.0,?,?,224.0,?,?,?,?,?,?
20.0,?,8767.0,1,?,3,0,?,0,?,?,5.0,2005.0,?,?,?,2,?,?,?,2,?,?,?,?,24.0,5,?,1286.0,?,?,?,?,4,?,0.0,0.0,1310.0,0.0,?,2.0,?,3.0,?,?,?,6,?,?,2005.0,0,?,400.0,4,4,?,?,?,?,0.0,0.0,0.0,?,?,?,?,164990.0
30.0,?,?,?,?,?,0,?,?,?,5.0,?,?,?,1,?,?,?,?,3,?,3,?,3,?,0.0,?,?,?,?,?,?,?,?,672.0,?,?,?,?,?,?,0.0,2.0,1.0,?,?,6,0.0,?,1940.0,2,?,240.0,4,?,?,168.0,0.0,0.0,0.0,0.0,?,?,2008,8,?,108000.0
?,?,12090.0,?,?,3,0,0,0,0,?,5.0,?,1998.0,?,?,?,?,?,?,2,?,?,?,5,?,5,0.0,1141.0,1141.0,0,2,1,4,1165.0,1098.0,0.0,?,?,0.0,?,1.0,4.0,1.0,?,?,6,?,?,1998.0,0,2.0,420.0,4,?,?,144.0,123.0,?,0.0,?,?,?,?,8,0,258000.0
?,?,10364.0,1,0,?,?,?,0,?,6.0,5.0,1995.0,?,?,1,2,?,?,3,2,?,3,?,5,0.0,5,0.0,806.0,806.0,?,2,?,4,806.0,766.0,0.0,1572.0,0.0,0.0,?,1.0,3.0,1.0,3,?,?,1.0,3,?,?,2.0,373.0,?,4,?,?,?,?,0.0,?,?,?,?,?,?,?
20.0,3,?,?,?,?,0,?,?,0,?,4.0,?,1993.0,1,?,?,0.0,3,3,1,?,3,3,1,?,?,0.0,?,1281.0,?,?,?,4,1620.0,?,?,1620.0,1.0,0.0,2.0,?,3.0,1.0,?,?,2,?,1,1993.0,2,?,?,?,?,?,120.0,?,?,?,?,0.0,?,?,8,?,?
?,?,?,1,3,3,0,4,?,0,6.0,?,?,1950.0,?,?,2,?,?,3,?,3,3,?,5,?,5,0.0,?,1064.0,?,0,1,0,?,?,?,?,0.0,?,1.0,?,?,1.0,3,?,1,0.0,5,?,2,?,240.0,?,?,?,?,0.0,?,?,?,?,0.0,?,8,4,115000.0
?,3,?,1,?,3,0,?,?,0,6.0,7.0,1915.0,?,?,?,?,?,3,3,?,?,?,?,5,0.0,?,?,840.0,?,?,0,1,?,?,?,0.0,1680.0,?,0.0,?,0.0,?,?,3,?,?,?,?,1960.0,2,?,308.0,?,4,?,?,?,160.0,0.0,0.0,?,0.0,2008,?,?,177000.0
?,?,?,?,?,?,0,0,0,?,?,5.0,2006.0,?,?,1,1,?,?,3,?,?,?,3,?,?,?,?,?,?,0,?,?,4,1071.0,1101.0,?,2172.0,?,0.0,?,1.0,3.0,1.0,2,?,?,1.0,?,?,1,?,947.0,4,4,2,?,?,?,?,0.0,0.0,?,?,?,?,280000.0
?,1,?,1,3,?,?,4,?,?,?,?,2007.0,?,1,1,?,100.0,?,?,2,0,3,3,?,789.0,?,?,245.0,1034.0,?,0,1,4,?,1028.0,0.0,2078.0,1.0,0.0,?,1.0,3.0,?,?,?,6,1.0,?,2008.0,?,?,836.0,4,4,2,0.0,102.0,?,0.0,0.0,?,0.0,2008,6,5,?
?,?,9571.0,?,?,3,0,4,?,0,5.0,3.0,?,1958.0,?,?,?,?,?,?,1,3,0,3,5,0.0,5,0.0,1276.0,?,?,?,1,?,1276.0,?,?,?,?,0.0,1.0,0.0,?,1.0,3,5.0,4,?,1,?,?,?,350.0,?,4,?,0.0,?,0.0,?,?,0.0,0.0,2009,0,?,?
?,3,34650.0,?,3,?,0,4,0,?,?,?,?,?,?,?,?,?,?,3,1,?,3,?,?,1056.0,5,?,0.0,?,0,4,0,?,1056.0,0.0,?,1056.0,?,0.0,1.0,?,3.0,?,3,?,?,0.0,?,1955.0,0,?,?,4,4,2,?,?,?,?,?,0.0,?,?,8,4,?
?,1,4403.0,1,1,?,?,4,0,0,7.0,5.0,2009.0,2009.0,1,?,3,432.0,0,3,?,0,3,?,?,?,?,?,?,1470.0,?,0,?,?,?,?,?,1478.0,1.0,0.0,?,1.0,?,?,?,7.0,?,1.0,1,2009.0,0,?,484.0,4,4,?,?,144.0,?,0.0,?,?,?,2010,6,5,?
30.0,?,8960.0,1,3,?,0,4,0,?,?,?,?,?,1,1,2,0.0,3,3,?,3,3,?,5,0.0,5,?,?,1008.0,0,?,?,?,1028.0,0.0,0.0,1028.0,0.0,?,1.0,0.0,?,1.0,?,5.0,6,?,5,1927.0,?,?,360.0,?,?,?,0.0,?,130.0,?,?,?,0.0,2010,8,?,?
60.0,?,11228.0,?,?,?,0,?,0,0,?,?,1993.0,1993.0,1,?,?,0.0,?,3,?,?,3,?,1,?,?,?,499.0,?,?,0,?,?,1080.0,?,0.0,?,0.0,1.0,?,1.0,?,?,2,9.0,?,?,?,1993.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,?,4,228000.0
20.0,3,8899.0,1,?,?,?,4,?,0,?,?,?,?,1,?,?,0.0,2,?,2,?,3,?,?,24.0,5,?,1316.0,?,0,?,?,?,1340.0,0.0,0.0,1340.0,0.0,0.0,?,?,?,1.0,2,?,?,?,1,2007.0,?,2.0,?,?,4,?,?,?,0.0,?,?,0.0,?,2007,?,?,?
60.0,3,7844.0,1,3,?,?,?,0,?,6.0,7.0,1978.0,?,?,?,1,?,?,?,?,3,?,?,0,?,?,0.0,463.0,672.0,0,?,1,4,?,?,?,1400.0,0.0,?,1.0,?,?,?,3,?,?,?,1,?,?,2.0,?,?,4,2,0.0,0.0,0.0,?,?,?,0.0,2006,?,?,?
70.0,?,?,1,?,?,0,4,0,?,?,6.0,1918.0,1950.0,3,?,?,0.0,?,?,0,?,3,?,?,?,5,0.0,242.0,?,?,?,0,?,1370.0,1254.0,0.0,2624.0,1.0,?,?,1.0,?,?,3,?,6,1.0,?,1918.0,2,3.0,?,4,?,?,?,0.0,?,?,0.0,0.0,0.0,?,?,4,239000.0
?,3,8160.0,?,?,?,0,?,?,0,5.0,?,1940.0,1950.0,?,1,?,?,3,3,0,?,3,?,?,312.0,?,?,444.0,756.0,?,1,0,1,756.0,378.0,?,1134.0,?,?,?,?,?,?,?,7.0,?,?,5,1940.0,2,1.0,?,4,4,1,?,0.0,?,0.0,?,0.0,0.0,2007,8,?,126000.0
?,3,?,1,?,?,0,?,0,0,5.0,6.0,1968.0,1968.0,?,1,?,0.0,?,3,1,3,?,?,1,775.0,?,0.0,281.0,?,?,0,?,?,?,?,?,?,?,?,?,0.0,?,1.0,3,?,?,1.0,?,?,2,1.0,304.0,4,4,?,?,85.0,?,0.0,0.0,0.0,?,2010,?,?,?
?,?,?,1,?,?,?,?,?,2,?,?,?,1998.0,?,1,1,200.0,3,?,?,?,1,?,2,?,?,?,35.0,1344.0,0,?,?,?,1344.0,?,?,1344.0,2.0,?,?,?,2.0,?,?,8.0,6,?,?,?,?,?,?,4,?,2,?,0.0,0.0,?,0.0,0.0,?,?,?,2,206300.0
?,?,?,?,0,3,0,?,0,?,?,7.0,?,2000.0,1,1,?,?,?,?,?,2,?,?,0,?,?,?,?,?,?,?,1,?,?,0.0,0.0,?,?,?,2.0,?,3.0,?,2,?,6,1.0,?,1977.0,?,2.0,529.0,4,4,2,?,?,0.0,?,0.0,?,0.0,2009,8,4,215000.0
?,3,21750.0,1,?,?,0,?,1,0,?,?,1954.0,1954.0,3,?,2,?,?,?,?,?,3,?,?,?,5,?,?,988.0,?,?,?,?,?,0.0,0.0,?,0.0,?,1.0,?,2.0,1.0,3,?,6,0.0,?,?,1,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,?,113000.0
60.0,?,9200.0,1,3,?,?,4,?,0,?,5.0,1998.0,?,1,?,1,473.0,2,3,?,?,?,?,?,986.0,?,0.0,484.0,1470.0,?,?,1,4,?,1160.0,?,?,?,0.0,?,?,4.0,?,?,8.0,?,?,?,1998.0,?,3.0,696.0,?,4,?,?,?,0.0,?,0.0,?,?,?,8,4,?
?,3,?,?,3,3,0,4,0,0,?,?,1956.0,?,1,?,1,?,3,?,?,?,3,?,3,616.0,5,0.0,?,1196.0,0,2,?,0,?,?,?,1196.0,?,?,?,?,?,1.0,3,6.0,6,1.0,1,?,1,?,297.0,?,?,2,0.0,?,?,?,?,?,0.0,?,8,?,?
60.0,4,3378.0,?,3,1,?,4,0,?,?,?,1946.0,?,1,1,?,0.0,?,2,?,3,3,?,5,0.0,5,?,?,?,?,2,?,?,707.0,?,?,1389.0,?,0.0,?,?,3.0,1.0,?,?,?,2.0,?,1947.0,2,1.0,?,4,4,?,?,?,126.0,?,0.0,0.0,0.0,?,?,4,?
?,?,12800.0,?,3,?,?,?,1,0,?,5.0,1989.0,?,?,1,1,145.0,?,?,?,?,3,1,2,?,?,0.0,0.0,?,?,?,?,4,?,?,?,1644.0,?,?,2.0,0.0,2.0,?,2,5.0,6,?,?,1989.0,0,2.0,569.0,?,?,?,?,0.0,0.0,?,?,0.0,?,2009,8,?,275000.0
20.0,?,8593.0,1,?,?,?,?,?,0,4.0,?,?,?,3,?,?,?,?,3,1,3,3,?,4,288.0,?,0.0,619.0,907.0,?,?,1,?,?,?,0.0,907.0,0.0,0.0,1.0,?,3.0,1.0,3,5.0,?,?,?,?,?,?,?,4,?,2,?,?,0.0,?,0.0,0.0,0.0,?,?,4,?
?,?,6762.0,1,?,3,0,?,?,0,7.0,?,?,?,?,?,?,108.0,2,?,2,?,?,3,2,?,?,0.0,?,1208.0,0,0,?,?,?,0.0,?,1208.0,1.0,0.0,2.0,0.0,?,?,2,?,6,0.0,?,2007.0,1,?,628.0,?,?,2,105.0,54.0,0.0,0.0,?,0.0,?,2007,6,5,195400.0
20.0,3,11457.0,?,0,?,?,?,0,?,6.0,?,?,1988.0,?,?,?,?,3,3,1,?,?,?,?,?,?,?,?,1392.0,?,?,1,?,1412.0,0.0,?,1412.0,?,?,2.0,?,?,1.0,?,?,?,1.0,1,1988.0,2,?,576.0,?,4,?,?,?,169.0,?,0.0,0.0,?,?,8,4,?
?,4,?,?,?,?,?,4,?,3,6.0,5.0,?,?,?,1,1,?,3,3,?,3,3,?,0,?,?,?,?,483.0,0,?,1,?,483.0,?,0.0,987.0,0.0,0.0,?,1.0,2.0,?,?,4.0,?,?,5,?,2,?,264.0,4,4,?,0.0,?,0.0,?,?,0.0,0.0,?,0,?,?
160.0,4,1920.0,?,?,?,?,?,?,?,?,5.0,?,?,?,?,1,?,3,?,?,3,3,?,0,471.0,5,?,?,?,0,0,?,4,765.0,?,0.0,1365.0,1.0,?,1.0,?,?,1.0,3,6.0,?,0.0,?,?,2,2.0,?,4,?,?,240.0,?,?,?,0.0,0.0,0.0,2007,?,4,?
60.0,?,?,1,0,3,0,0,?,0,6.0,?,1997.0,?,1,?,2,0.0,3,3,2,2,3,3,5,0.0,5,?,926.0,?,0,?,1,?,?,678.0,0.0,1604.0,0.0,0.0,?,?,?,?,3,7.0,6,1.0,1,?,?,2.0,470.0,4,4,2,?,?,0.0,?,?,?,0.0,?,8,?,?
?,?,10667.0,1,?,?,0,1,0,0,?,6.0,?,1996.0,?,?,2,0.0,?,?,2,2,?,0,2,?,?,344.0,70.0,799.0,?,?,?,?,827.0,834.0,?,?,?,?,?,1.0,?,?,?,?,6,?,1,1996.0,1,?,?,4,4,?,?,?,0.0,?,?,0.0,?,2009,5,?,?
?,4,4400.0,?,?,3,0,4,?,?,6.0,8.0,1920.0,?,?,?,?,?,3,?,0,?,?,3,5,0.0,?,?,648.0,?,?,4,1,0,734.0,384.0,0.0,?,0.0,0.0,1.0,0.0,2.0,1.0,3,?,6,?,?,1990.0,2,2.0,440.0,4,4,?,0.0,0.0,?,?,0.0,?,0.0,?,?,?,?
?,4,?,?,3,?,?,?,?,0,6.0,7.0,1926.0,2004.0,?,1,?,?,?,3,?,?,3,3,?,?,5,0.0,884.0,?,?,2,?,4,904.0,0.0,0.0,904.0,?,0.0,1.0,?,?,?,3,4.0,?,?,5,?,?,?,?,4,4,2,?,?,105.0,0.0,0.0,0.0,?,?,8,?,119000.0
?,?,?,1,3,?,0,4,?,0,5.0,6.0,?,2002.0,?,1,?,0.0,3,3,2,3,?,3,3,365.0,5,0.0,?,?,0,?,0,4,694.0,0.0,0.0,?,0.0,?,1.0,0.0,2.0,?,?,4.0,6,1.0,?,?,2,1.0,?,2,4,1,0.0,0.0,?,?,0.0,?,0.0,2007,8,4,90350.0
?,?,12354.0,?,3,3,0,?,0,?,?,8.0,1920.0,2000.0,1,1,2,0.0,?,3,0,3,0,?,?,0.0,5,?,?,684.0,0,2,?,?,?,?,?,?,0.0,0.0,?,0.0,3.0,?,?,7.0,6,?,5,?,?,?,?,?,4,2,0.0,?,?,?,?,?,?,?,4,?,?
20.0,3,15431.0,?,3,?,?,?,0,0,?,5.0,2008.0,2008.0,3,?,3,200.0,0,3,2,0,?,?,?,1767.0,0,?,?,?,0,?,1,?,?,?,0.0,2402.0,?,0.0,2.0,?,2.0,?,0,?,6,?,1,?,?,3.0,672.0,?,4,?,?,72.0,?,?,170.0,0.0,0.0,2009,?,?,555000.0
?,4,?,?,?,3,0,?,?,?,5.0,7.0,1930.0,1992.0,1,?,?,?,3,3,?,?,?,3,5,0.0,?,?,1078.0,?,0,?,?,4,?,445.0,?,1573.0,?,?,?,0.0,3.0,1.0,?,?,?,?,?,1930.0,2,?,?,4,?,?,?,0.0,?,0.0,0.0,?,0.0,?,8,4,?
120.0,?,3922.0,?,3,3,?,?,?,?,7.0,?,?,?,1,?,?,72.0,2,?,?,0,3,?,?,?,5,?,1258.0,?,?,?,1,4,?,?,0.0,?,0.0,0.0,?,?,?,1.0,?,6.0,?,1.0,?,2007.0,0,3.0,?,?,?,2,144.0,?,?,?,?,0.0,?,?,?,?,?
60.0,3,?,1,3,3,0,?,?,?,?,?,?,?,1,1,?,0.0,2,2,2,?,3,?,2,642.0,?,0.0,273.0,?,0,0,?,4,?,?,0.0,?,?,0.0,?,?,4.0,1.0,2,8.0,?,?,1,?,2,2.0,493.0,4,4,?,144.0,133.0,?,0.0,0.0,?,0.0,?,?,4,?
?,?,?,1,?,?,?,?,0,0,?,?,1956.0,1956.0,3,?,2,?,3,?,?,?,3,3,?,0.0,?,0.0,?,?,0,1,1,4,1689.0,0.0,?,1689.0,?,?,1.0,0.0,?,1.0,?,?,?,?,?,1956.0,?,?,480.0,?,4,?,0.0,0.0,0.0,0.0,?,?,0.0,?,?,4,127500.0
?,3,?,1,0,3,0,?,?,0,6.0,6.0,1966.0,?,1,?,?,0.0,2,3,?,3,3,3,0,?,4,713.0,557.0,?,?,?,?,?,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,?,?,?,2,?,?,?,?,1966.0,0,?,578.0,?,4,?,0.0,?,0.0,?,0.0,?,?,2010,8,?,?
?,3,11214.0,?,?,?,0,0,0,?,?,?,?,1999.0,?,?,?,0.0,2,?,?,2,?,3,?,?,5,0.0,930.0,930.0,0,?,?,?,956.0,930.0,0.0,1886.0,?,0.0,2.0,?,4.0,?,2,?,6,?,1,1998.0,0,2.0,?,4,?,?,89.0,?,0.0,?,?,0.0,?,2006,?,?,?
?,4,8600.0,?,?,?,0,?,0,0,6.0,6.0,1937.0,?,?,1,?,?,?,3,0,?,?,?,?,?,?,0.0,?,?,0,4,?,?,?,596.0,?,1376.0,0.0,?,2.0,0.0,?,1.0,?,7.0,6,?,5,1937.0,?,1.0,?,4,4,?,0.0,?,?,?,?,?,0.0,2006,8,4,?
?,?,6000.0,?,3,?,?,?,?,?,?,?,1948.0,?,1,1,2,0.0,?,2,?,?,?,3,0,?,5,0.0,318.0,649.0,0,?,?,?,?,?,?,1183.0,?,0.0,?,1.0,?,1.0,?,6.0,?,?,?,?,?,?,308.0,?,4,2,0.0,?,0.0,0.0,0.0,0.0,0.0,?,?,4,120000.0
?,?,?,?,3,?,?,?,?,0,?,?,?,?,3,1,?,?,?,?,?,3,?,?,5,?,?,?,?,?,0,0,1,?,813.0,0.0,0.0,?,?,0.0,1.0,?,2.0,1.0,?,?,?,?,?,1932.0,2,?,270.0,?,?,?,0.0,113.0,0.0,0.0,0.0,0.0,0.0,?,8,?,110000.0
20.0,3,70761.0,1,?,2,0,?,?,?,?,5.0,1975.0,?,1,?,?,?,?,3,?,?,3,1,?,655.0,5,0.0,878.0,1533.0,?,4,?,?,?,0.0,?,1533.0,1.0,?,2.0,0.0,2.0,1.0,?,?,6,?,?,?,?,2.0,?,4,4,2,200.0,54.0,0.0,?,0.0,?,?,?,8,4,?
?,?,?,1,0,3,0,0,0,?,?,5.0,1996.0,1997.0,3,?,?,42.0,2,3,?,?,3,3,0,742.0,?,?,130.0,?,?,?,?,4,888.0,868.0,0.0,1756.0,1.0,0.0,?,1.0,?,?,?,7.0,?,0.0,?,1996.0,?,?,?,?,?,?,144.0,122.0,0.0,?,0.0,?,?,?,8,4,204000.0
?,?,?,?,?,?,?,4,0,0,?,?,2008.0,2008.0,?,1,2,?,?,3,?,2,?,3,?,0.0,?,?,768.0,768.0,0,?,?,4,786.0,?,0.0,1590.0,0.0,0.0,2.0,?,?,?,?,?,6,?,1,?,?,2.0,?,?,?,?,0.0,30.0,?,0.0,?,?,0.0,?,8,?,210000.0
?,?,9297.0,?,?,?,?,4,0,?,?,5.0,1976.0,1976.0,?,1,2,0.0,3,?,1,?,3,3,0,1606.0,5,0.0,122.0,1728.0,0,4,?,?,1728.0,?,0.0,1728.0,?,0.0,2.0,0.0,?,2.0,?,?,6,?,5,?,2,2.0,560.0,?,?,?,?,?,?,?,?,?,?,2006,?,?,188000.0
?,?,9600.0,?,3,?,?,?,?,?,?,6.0,?,?,?,1,?,?,3,3,?,?,?,?,0,916.0,?,?,?,1242.0,0,?,1,?,1242.0,0.0,?,1242.0,0.0,?,1.0,1.0,?,?,?,?,?,1.0,?,1973.0,2,?,528.0,4,?,?,?,?,?,0.0,?,?,?,?,?,?,?
?,?,4571.0,?,?,?,0,4,0,0,5.0,?,1916.0,1950.0,?,?,?,?,?,3,0,3,?,?,?,?,5,0.0,624.0,624.0,0,1,0,?,?,720.0,0.0,1344.0,0.0,?,?,?,?,1.0,3,7.0,6,0.0,5,1916.0,?,3.0,?,1,1,2,0.0,0.0,?,?,0.0,0.0,?,?,0,0,98000.0
20.0,?,53227.0,?,?,?,0,?,?,?,4.0,?,?,1994.0,?,?,2,?,3,3,1,2,?,?,1,?,?,?,248.0,1364.0,0,0,?,?,?,?,?,?,1.0,0.0,1.0,0.0,?,?,2,?,2,2.0,1,1954.0,0,?,529.0,?,?,?,224.0,?,?,?,0.0,?,0.0,?,?,?,256000.0
70.0,4,?,?,?,?,0,?,?,?,8.0,?,1925.0,?,?,?,?,0.0,?,?,2,?,?,3,5,0.0,?,0.0,588.0,?,?,?,1,4,?,?,0.0,?,?,?,1.0,0.0,3.0,?,2,7.0,?,?,5,1925.0,?,1.0,228.0,?,4,2,192.0,?,?,0.0,0.0,?,?,?,?,?,?
?,?,7015.0,1,?,?,?,?,?,0,?,4.0,1950.0,1950.0,1,?,?,?,3,3,1,3,?,3,?,185.0,5,?,524.0,?,?,4,?,4,?,?,?,?,1.0,?,?,0.0,3.0,1.0,2,5.0,?,?,5,1950.0,2,?,?,?,4,2,?,0.0,?,?,0.0,0.0,0.0,?,?,4,?
?,1,8004.0,?,?,?,?,?,?,0,?,5.0,?,2009.0,?,?,3,?,2,?,2,?,?,3,2,?,?,?,288.0,?,?,0,?,?,832.0,1103.0,0.0,1935.0,?,?,2.0,?,?,1.0,?,8.0,6,?,3,2009.0,?,?,552.0,?,4,?,0.0,?,?,0.0,0.0,0.0,?,?,6,5,263435.0
?,?,?,?,?,?,0,4,?,?,7.0,9.0,1936.0,2007.0,?,?,?,?,2,2,2,?,?,?,0,?,?,?,0.0,560.0,?,?,1,?,575.0,?,0.0,?,?,0.0,1.0,?,?,?,?,6.0,6,0.0,5,?,1,?,576.0,4,4,?,?,?,?,0.0,0.0,?,?,2009,?,4,155000.0
20.0,?,8281.0,1,?,?,0,4,?,0,5.0,?,?,1965.0,?,?,?,0.0,?,?,?,3,?,?,4,553.0,?,?,?,?,0,2,1,4,864.0,0.0,?,?,?,?,?,?,3.0,1.0,3,5.0,?,?,?,?,?,?,360.0,?,?,?,?,?,?,0.0,?,?,0.0,?,?,4,?
70.0,3,?,?,0,1,?,?,1,0,6.0,?,1934.0,?,3,1,2,?,3,?,?,3,?,3,3,326.0,5,0.0,?,?,0,1,1,?,849.0,?,?,?,0.0,?,?,1.0,3.0,?,3,6.0,?,1.0,5,1939.0,?,?,240.0,4,4,?,0.0,0.0,?,?,0.0,?,0.0,2008,?,4,188700.0
?,?,3072.0,1,?,3,0,4,0,?,?,5.0,2004.0,?,?,?,1,18.0,?,?,2,?,3,?,5,0.0,?,?,?,1375.0,0,0,?,?,?,?,?,?,0.0,0.0,2.0,?,?,?,2,?,6,?,1,?,0,?,?,?,?,?,144.0,?,?,?,?,0.0,?,?,?,4,?
20.0,3,10628.0,?,?,3,?,?,0,0,7.0,5.0,?,?,0,?,?,0.0,3,2,1,?,?,1,?,?,?,0.0,?,?,?,4,?,4,?,0.0,0.0,?,1.0,0.0,?,0.0,2.0,?,3,?,6,1.0,?,?,2,?,?,?,4,?,?,?,0.0,0.0,176.0,?,0.0,2007,8,?,167000.0
?,3,9480.0,1,?,?,?,4,?,0,5.0,7.0,1942.0,?,1,1,3,?,3,?,?,?,3,?,3,?,?,?,342.0,728.0,0,?,1,?,?,?,0.0,?,0.0,?,1.0,1.0,3.0,?,?,?,?,2.0,1,1942.0,?,1.0,?,4,?,?,168.0,0.0,0.0,?,?,?,0.0,2007,8,?,?
20.0,?,?,1,?,3,?,?,?,?,8.0,5.0,2006.0,?,?,?,?,?,2,?,?,?,?,3,?,0.0,5,0.0,1626.0,1626.0,?,0,?,4,?,?,0.0,?,0.0,?,?,?,3.0,1.0,2,?,6,?,?,2006.0,?,3.0,?,?,4,2,0.0,44.0,?,?,0.0,0.0,?,?,8,?,?
60.0,3,?,?,0,?,?,?,0,0,6.0,5.0,1993.0,?,1,?,?,?,?,?,2,?,?,?,2,?,?,0.0,406.0,?,0,0,?,?,832.0,878.0,0.0,1710.0,0.0,?,2.0,?,?,1.0,2,7.0,?,0.0,?,1993.0,1,?,?,4,?,?,?,?,0.0,?,0.0,0.0,0.0,?,8,4,187000.0
120.0,?,?,?,?,?,0,?,0,?,8.0,5.0,?,?,1,1,?,0.0,?,?,2,?,3,?,?,368.0,1,1120.0,0.0,1488.0,0,?,?,?,1502.0,?,0.0,1502.0,1.0,0.0,1.0,?,?,1.0,?,?,6,?,1,?,?,?,?,?,4,?,?,54.0,?,?,140.0,0.0,?,?,?,?,212000.0
60.0,3,?,1,3,3,?,4,?,?,?,6.0,?,1977.0,?,?,?,?,?,?,1,?,3,?,5,0.0,?,0.0,808.0,?,0,?,1,?,1161.0,?,0.0,1969.0,?,0.0,2.0,1.0,3.0,1.0,?,8.0,?,?,?,?,?,2.0,534.0,?,4,?,?,?,0.0,?,276.0,0.0,?,2007,8,?,?
180.0,4,3675.0,1,3,?,0,?,0,4,6.0,5.0,?,2005.0,1,?,1,80.0,3,3,?,2,3,?,2,?,5,?,88.0,547.0,?,0,?,4,?,0.0,0.0,?,1.0,?,1.0,?,?,1.0,?,5.0,?,0.0,2,?,?,2.0,?,4,?,2,?,28.0,0.0,?,?,0.0,?,2008,?,4,?
?,?,?,?,?,3,0,?,?,0,8.0,5.0,?,2007.0,1,1,?,304.0,?,?,?,0,?,?,2,?,5,0.0,?,1976.0,?,0,1,4,?,0.0,0.0,?,1.0,?,2.0,?,2.0,?,?,7.0,?,1.0,?,?,?,3.0,908.0,?,4,2,250.0,63.0,?,?,0.0,0.0,?,?,?,?,440000.0
120.0,?,?,?,?,?,?,?,0,4,?,?,?,2000.0,1,1,?,0.0,?,?,?,2,?,?,?,?,?,0.0,298.0,1494.0,?,0,1,4,?,?,?,?,?,?,?,0.0,?,1.0,?,?,?,0.0,?,2000.0,?,?,?,4,?,2,?,?,0.0,0.0,?,0.0,0.0,2007,8,?,251000.0
