@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
?,3,7175.0,?,?,3,0,4,?,4,?,?,?,1984.0,1,1,?,0.0,3,?,?,2,3,3,?,623.0,?,?,0.0,744.0,0,4,1,?,752.0,?,?,752.0,1.0,0.0,?,0.0,2.0,?,3,?,6,?,1,?,2,1.0,?,4,4,?,353.0,0.0,0.0,0.0,90.0,?,0.0,?,?,4,125000.0
20.0,?,?,1,3,?,0,?,0,0,?,?,?,1953.0,?,?,?,0.0,3,3,2,3,?,?,1,428.0,3,180.0,?,608.0,?,4,?,4,?,0.0,?,?,1.0,0.0,1.0,?,3.0,1.0,3,?,?,?,1,?,?,?,?,4,4,?,?,0.0,?,?,0.0,0.0,0.0,?,?,?,123000.0
?,3,?,1,3,3,0,4,0,?,7.0,5.0,?,?,?,1,?,?,2,3,?,2,?,3,?,0.0,5,?,?,?,0,0,1,4,?,1081.0,0.0,?,0.0,?,?,1.0,?,1.0,2,?,?,1.0,3,?,0,?,?,?,4,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?
85.0,?,8846.0,?,?,?,0,?,0,?,?,?,?,?,1,?,?,0.0,2,3,2,2,3,?,2,298.0,5,?,?,870.0,0,?,?,4,?,0.0,0.0,914.0,?,0.0,?,?,?,?,3,5.0,6,?,5,?,2,?,?,?,?,2,?,?,0.0,?,?,0.0,0.0,?,8,4,148000.0
60.0,?,?,?,?,?,?,0,?,?,?,5.0,2004.0,2005.0,?,1,2,0.0,2,?,2,2,3,3,?,?,5,?,1580.0,?,0,?,?,?,?,886.0,?,2466.0,?,0.0,?,0.0,4.0,?,?,?,?,1.0,?,2004.0,?,?,610.0,4,4,?,159.0,214.0,0.0,0.0,0.0,?,?,?,?,4,?
20.0,3,11394.0,?,3,?,0,0,0,?,9.0,?,?,?,?,?,3,?,?,?,2,0,?,?,2,1445.0,5,?,411.0,1856.0,0,?,1,4,?,0.0,?,?,1.0,0.0,?,1.0,?,1.0,?,?,?,1.0,?,?,0,?,834.0,4,?,2,113.0,0.0,?,0.0,?,0.0,?,2010,6,5,?
?,?,8123.0,1,0,?,?,?,?,?,6.0,5.0,2000.0,2000.0,?,?,1,?,?,3,2,?,3,3,?,0.0,5,0.0,982.0,?,?,0,1,?,1007.0,793.0,0.0,1800.0,?,?,2.0,?,?,1.0,3,7.0,6,?,?,2000.0,?,2.0,?,?,?,2,100.0,?,?,?,0.0,0.0,0.0,2009,?,4,179000.0
?,3,5000.0,?,3,?,0,4,0,?,?,6.0,1924.0,1950.0,1,1,2,0.0,?,3,0,?,?,3,3,218.0,?,0.0,808.0,?,?,?,?,4,1026.0,?,0.0,1691.0,0.0,?,?,?,3.0,1.0,?,?,6,?,?,1924.0,?,1.0,308.0,?,4,2,?,?,?,0.0,?,0.0,0.0,2010,8,?,?
?,1,?,?,?,?,?,?,0,0,?,5.0,2006.0,?,1,?,?,?,?,?,?,2,1,?,5,?,5,0.0,?,1293.0,?,0,1,?,1301.0,0.0,?,?,?,?,2.0,?,?,?,2,5.0,6,1.0,1,?,?,2.0,572.0,4,?,2,216.0,?,0.0,?,?,?,?,2006,?,5,187750.0
?,3,9245.0,1,?,?,?,?,0,?,?,?,?,?,1,1,?,0.0,2,3,2,2,3,0,5,0.0,?,0.0,?,?,0,0,1,4,939.0,?,?,?,0.0,0.0,?,?,?,1.0,2,8.0,6,0.0,1,2006.0,?,?,?,?,4,?,144.0,53.0,?,?,?,?,0.0,?,?,?,213500.0
45.0,?,9000.0,?,3,?,?,0,?,?,?,?,?,?,1,1,2,?,?,?,0,?,0,?,?,?,?,?,784.0,784.0,0,?,0,?,784.0,?,?,?,0.0,0.0,1.0,0.0,2.0,1.0,3,?,?,0.0,5,?,2,2.0,?,1,?,?,0.0,?,?,?,?,0.0,?,2009,8,4,?
60.0,?,53107.0,?,1,2,?,0,1,?,6.0,?,?,?,1,?,2,?,?,3,2,2,?,0,2,985.0,5,?,?,1580.0,?,0,?,4,?,874.0,?,1953.0,?,0.0,?,?,?,1.0,2,?,?,2.0,?,1992.0,?,?,501.0,?,?,2,216.0,?,?,0.0,?,0.0,0.0,?,?,4,240000.0
120.0,?,3182.0,?,?,?,?,?,?,4,?,?,?,2005.0,1,1,?,16.0,2,?,2,2,?,?,2,?,?,?,1232.0,?,0,0,1,4,?,?,0.0,1269.0,0.0,?,?,0.0,?,1.0,?,6.0,6,?,?,2004.0,0,2.0,430.0,?,4,?,?,?,?,?,144.0,?,0.0,?,?,4,192000.0
?,3,?,1,?,?,?,?,?,?,6.0,?,1976.0,1976.0,?,?,1,?,?,3,1,3,?,0,0,631.0,5,?,410.0,?,?,?,?,4,?,?,?,?,?,0.0,?,0.0,?,?,3,?,6,1.0,5,?,?,1.0,352.0,4,4,?,?,?,0.0,0.0,?,0.0,?,2009,8,?,?
20.0,3,?,1,?,?,?,1,0,0,7.0,?,1999.0,2000.0,?,1,?,125.0,2,3,?,?,3,3,5,?,5,0.0,1468.0,?,?,0,?,4,?,0.0,?,?,?,?,?,0.0,3.0,?,?,?,?,0.0,?,?,1,?,?,?,4,?,120.0,?,?,0.0,0.0,?,0.0,2008,?,?,191000.0
60.0,3,12474.0,1,?,?,0,4,0,?,?,?,2007.0,?,1,1,?,?,?,3,?,0,3,?,2,?,?,?,402.0,1682.0,?,?,?,4,?,?,?,?,?,0.0,2.0,1.0,3.0,1.0,0,9.0,?,?,?,?,0,?,846.0,?,?,2,?,?,0.0,?,0.0,0.0,0.0,?,?,?,426000.0
50.0,?,?,?,?,3,?,?,0,?,5.0,?,1900.0,1950.0,1,?,?,0.0,?,?,0,?,?,?,4,241.0,?,?,229.0,861.0,?,0,1,?,?,?,?,1367.0,?,?,1.0,0.0,4.0,1.0,3,?,?,0.0,5,1978.0,2,?,?,?,?,?,?,?,112.0,?,0.0,?,0.0,?,8,?,?
?,3,?,1,0,?,?,1,0,0,6.0,5.0,?,?,1,?,2,0.0,3,?,2,?,3,3,0,?,?,?,?,?,0,?,?,?,804.0,?,?,1961.0,1.0,?,2.0,?,3.0,1.0,?,?,6,1.0,?,?,?,?,?,4,4,2,?,?,0.0,?,?,?,?,2009,?,?,215000.0
50.0,?,?,?,?,3,0,?,?,?,5.0,6.0,?,1950.0,?,1,2,?,3,?,?,?,3,?,5,0.0,?,0.0,?,735.0,?,2,1,0,735.0,299.0,?,?,0.0,0.0,?,0.0,2.0,?,3,5.0,6,?,?,1940.0,?,?,?,4,?,?,0.0,39.0,0.0,?,0.0,0.0,0.0,2007,?,4,109000.0
20.0,?,?,1,?,3,0,?,?,?,5.0,?,?,?,?,?,?,?,?,3,?,3,3,?,1,739.0,?,?,?,1144.0,?,?,1,4,1144.0,0.0,0.0,?,1.0,0.0,?,0.0,?,1.0,3,?,?,?,1,?,2,1.0,?,4,?,2,44.0,0.0,?,?,0.0,0.0,0.0,?,8,4,129000.0
20.0,3,?,?,3,2,?,?,?,?,?,?,1972.0,1972.0,3,?,?,0.0,3,?,?,?,3,0,?,777.0,5,?,117.0,?,?,4,1,4,894.0,0.0,?,894.0,?,?,1.0,0.0,?,1.0,?,6.0,?,?,?,?,?,2.0,?,4,?,2,215.0,0.0,0.0,?,0.0,0.0,0.0,?,?,4,123000.0
?,3,?,?,3,3,?,?,0,0,5.0,5.0,1962.0,?,?,?,1,?,3,3,?,3,3,?,0,540.0,?,?,324.0,?,0,4,?,?,876.0,?,0.0,1812.0,0.0,0.0,?,0.0,4.0,1.0,3,8.0,?,1.0,?,?,1,1.0,264.0,4,?,?,?,168.0,?,?,0.0,0.0,?,2007,8,?,?
?,?,?,?,3,?,?,?,?,?,5.0,2.0,?,?,?,1,?,0.0,?,?,0,1,2,3,5,0.0,5,?,961.0,?,?,?,1,?,1077.0,?,0.0,1077.0,0.0,?,1.0,0.0,?,?,?,6.0,1,0.0,5,1920.0,2,1.0,?,3,?,?,?,?,0.0,0.0,?,?,0.0,?,8,?,67000.0
?,1,8125.0,?,3,3,?,4,?,?,7.0,5.0,?,?,?,?,?,?,2,?,?,?,3,3,?,?,?,?,?,?,0,?,1,?,?,?,0.0,?,?,0.0,2.0,?,2.0,1.0,?,7.0,?,?,1,?,?,2.0,438.0,4,4,2,0.0,168.0,?,?,?,0.0,?,2009,?,4,241000.0
?,3,?,?,?,?,?,?,0,4,8.0,?,?,1996.0,?,?,2,?,?,3,2,2,3,3,?,786.0,?,?,?,1260.0,0,0,1,?,?,?,?,1288.0,?,?,?,1.0,?,?,?,4.0,6,2.0,1,1996.0,?,2.0,500.0,4,4,?,?,30.0,0.0,0.0,?,?,0.0,2008,8,?,245500.0
?,?,8767.0,1,0,?,?,?,?,0,?,?,2005.0,?,?,1,2,?,2,?,?,2,3,0,?,24.0,?,0.0,1286.0,?,0,?,1,?,?,?,?,?,0.0,?,2.0,0.0,3.0,1.0,?,?,?,?,?,2005.0,0,2.0,?,?,?,?,?,?,0.0,0.0,0.0,?,?,?,?,?,164990.0
30.0,?,10200.0,?,?,3,0,4,0,?,?,?,?,1997.0,1,1,?,?,3,?,?,?,3,?,5,0.0,?,?,?,672.0,0,0,?,4,672.0,?,?,672.0,?,0.0,1.0,0.0,?,1.0,?,?,6,?,5,?,?,1.0,240.0,?,4,0,168.0,?,0.0,0.0,0.0,?,0.0,?,?,?,?
?,3,12090.0,?,3,3,?,0,0,0,?,?,1998.0,1998.0,3,?,1,650.0,?,?,?,?,?,3,5,0.0,?,?,?,?,0,2,?,?,1165.0,1098.0,?,?,0.0,0.0,2.0,1.0,?,1.0,?,?,6,1.0,?,?,?,?,?,4,?,2,144.0,123.0,0.0,0.0,0.0,?,?,?,?,0,258000.0
60.0,?,10364.0,?,?,3,?,4,0,?,6.0,5.0,1995.0,1996.0,?,?,2,0.0,?,3,2,?,3,3,5,?,5,0.0,?,?,0,2,?,4,?,766.0,?,?,0.0,0.0,2.0,1.0,?,1.0,3,7.0,6,?,3,?,?,2.0,373.0,4,4,2,?,?,?,?,?,0.0,?,2007,8,4,168000.0
20.0,?,9991.0,?,?,3,0,0,?,0,4.0,?,?,1993.0,?,?,?,0.0,3,?,1,?,3,?,1,1116.0,?,?,?,?,?,0,?,?,1620.0,0.0,0.0,?,?,?,?,?,3.0,1.0,3,?,2,?,?,1993.0,2,2.0,490.0,?,4,?,120.0,?,0.0,0.0,?,?,?,?,8,?,?
50.0,?,10480.0,?,3,3,0,?,0,0,6.0,?,1936.0,1950.0,?,?,2,?,?,?,?,?,3,?,5,?,5,?,?,1064.0,0,0,?,?,1166.0,0.0,?,?,?,?,1.0,?,3.0,1.0,3,?,?,0.0,?,?,?,?,240.0,4,4,?,0.0,?,0.0,?,0.0,0.0,0.0,2008,8,4,115000.0
70.0,?,15576.0,?,?,?,0,4,0,0,6.0,7.0,1915.0,?,?,1,2,?,?,3,0,2,?,?,?,?,5,?,?,840.0,?,?,?,?,?,840.0,?,?,0.0,?,2.0,0.0,4.0,?,3,8.0,6,?,?,?,?,?,308.0,?,?,?,?,0.0,?,?,?,?,?,?,8,4,?
60.0,?,14154.0,1,3,?,?,0,0,0,7.0,?,2006.0,?,1,1,?,350.0,?,3,2,0,1,?,?,?,5,?,?,?,?,0,1,4,1071.0,?,0.0,?,0.0,0.0,2.0,?,?,1.0,2,9.0,?,1.0,?,?,1,?,947.0,?,?,2,192.0,?,?,?,?,0.0,?,?,?,?,?
?,1,10800.0,?,3,3,0,4,0,?,8.0,?,2007.0,2008.0,1,?,3,100.0,2,?,2,0,?,3,2,?,?,0.0,?,?,0,?,1,?,1050.0,?,?,2078.0,?,0.0,2.0,?,3.0,1.0,?,8.0,6,1.0,1,2008.0,?,3.0,836.0,4,4,2,0.0,?,0.0,?,?,0.0,0.0,?,?,5,339750.0
20.0,?,?,?,?,3,0,?,0,0,?,?,?,1958.0,?,?,2,0.0,?,?,1,?,0,?,?,0.0,5,0.0,1276.0,1276.0,0,?,1,?,?,0.0,?,1276.0,0.0,0.0,1.0,0.0,3.0,?,3,5.0,4,?,?,?,?,1.0,?,?,?,2,?,?,0.0,?,0.0,0.0,0.0,?,?,0,?
190.0,3,?,1,?,0,0,4,?,?,?,?,?,?,3,?,?,?,3,?,?,?,3,?,4,?,5,?,?,?,0,4,0,?,?,?,?,?,1.0,0.0,?,?,?,?,?,5.0,?,0.0,?,?,0,2.0,572.0,4,?,2,?,?,0.0,?,0.0,0.0,0.0,2006,?,?,?
?,?,4403.0,?,?,?,?,4,0,?,7.0,5.0,?,?,1,?,3,?,0,?,?,?,?,?,2,578.0,5,0.0,892.0,?,0,?,?,?,1478.0,?,0.0,?,?,?,?,?,2.0,1.0,?,?,6,?,1,?,?,2.0,484.0,4,4,?,0.0,?,0.0,?,0.0,?,0.0,2010,?,?,?
?,?,?,?,?,?,0,4,?,0,?,?,?,?,?,1,?,?,3,3,1,3,?,3,5,?,5,0.0,1008.0,?,0,2,?,?,1028.0,0.0,0.0,1028.0,?,?,?,0.0,2.0,1.0,?,?,6,1.0,?,?,?,2.0,360.0,4,4,2,?,0.0,130.0,0.0,?,0.0,?,?,8,4,?
60.0,?,11228.0,?,1,?,0,1,0,?,?,?,1993.0,1993.0,1,1,2,0.0,2,?,2,2,?,3,?,?,2,531.0,499.0,1080.0,?,0,?,?,?,1017.0,0.0,2097.0,?,1.0,?,?,3.0,?,?,9.0,?,?,?,?,2,3.0,?,4,?,2,?,?,?,0.0,0.0,?,?,2008,8,4,?
?,?,8899.0,?,0,?,?,?,0,?,?,5.0,?,2007.0,1,?,?,0.0,?,?,?,2,?,?,?,?,5,0.0,1316.0,1340.0,0,0,1,?,1340.0,?,?,1340.0,0.0,?,2.0,0.0,?,?,?,?,6,0.0,1,2007.0,0,?,?,4,4,?,?,30.0,0.0,0.0,0.0,0.0,?,2007,?,5,181134.0
?,3,7844.0,?,?,3,?,?,?,0,6.0,?,1978.0,1978.0,?,?,1,203.0,3,3,?,?,3,?,0,?,5,0.0,?,?,?,?,1,4,672.0,728.0,0.0,?,0.0,?,?,?,3.0,1.0,3,?,?,1.0,1,1978.0,?,?,?,?,4,2,?,0.0,0.0,0.0,0.0,?,0.0,2006,8,4,?
70.0,3,22420.0,1,0,?,?,?,0,0,6.0,6.0,?,?,?,1,2,0.0,3,?,?,2,?,?,?,?,5,?,242.0,1370.0,1,?,?,0,1370.0,?,?,?,1.0,0.0,2.0,?,4.0,1.0,3,?,?,1.0,5,?,?,3.0,864.0,?,4,0,?,0.0,?,?,0.0,?,?,?,?,4,?
?,?,?,1,?,?,0,?,0,?,?,?,1940.0,1950.0,1,?,2,?,?,?,0,3,?,3,0,?,?,0.0,?,?,?,1,0,?,?,?,0.0,1134.0,1.0,?,1.0,1.0,3.0,1.0,3,7.0,6,0.0,?,?,2,1.0,240.0,4,?,1,0.0,?,0.0,?,?,0.0,?,2007,?,1,?
?,3,8450.0,1,?,?,?,?,?,0,?,?,?,1968.0,1,?,2,0.0,3,3,1,?,3,3,1,?,?,0.0,281.0,?,?,?,1,?,?,0.0,0.0,?,?,0.0,?,?,?,?,3,6.0,?,1.0,1,1968.0,2,1.0,304.0,4,?,?,?,85.0,184.0,0.0,0.0,0.0,?,2010,8,4,142000.0
?,4,7060.0,1,3,3,?,?,?,2,7.0,5.0,1997.0,1998.0,1,?,?,200.0,3,2,?,2,1,1,?,?,5,?,35.0,1344.0,0,?,?,4,1344.0,?,?,1344.0,?,0.0,2.0,?,?,?,3,8.0,6,0.0,1,?,0,4.0,784.0,?,?,?,?,0.0,?,?,?,?,0.0,2008,?,?,206300.0
20.0,?,?,?,?,3,0,?,?,0,?,?,1977.0,?,?,?,?,126.0,?,3,1,?,?,3,0,1246.0,?,?,?,1602.0,0,2,?,?,?,0.0,0.0,1602.0,?,1.0,2.0,0.0,3.0,?,?,?,6,1.0,?,?,?,2.0,529.0,?,?,?,240.0,?,0.0,0.0,?,0.0,?,2009,?,4,215000.0
?,3,21750.0,?,3,?,0,4,?,?,5.0,5.0,1954.0,1954.0,3,1,?,?,3,3,?,3,?,?,5,0.0,?,0.0,988.0,988.0,0,?,1,0,?,?,0.0,?,?,?,1.0,0.0,2.0,?,3,4.0,?,?,?,?,1,2.0,?,?,?,?,?,0.0,?,0.0,?,0.0,?,2008,8,4,113000.0
?,?,?,1,3,3,0,4,?,?,?,5.0,1998.0,?,1,?,1,473.0,?,3,?,2,?,?,?,?,5,0.0,484.0,1470.0,?,2,1,4,1470.0,1160.0,?,?,?,0.0,2.0,1.0,4.0,?,?,8.0,6,1.0,?,?,?,?,?,4,?,2,0.0,?,0.0,?,?,?,?,?,?,4,?
20.0,3,?,?,3,?,0,4,?,0,6.0,?,1956.0,1956.0,?,?,1,74.0,?,3,1,2,3,3,3,616.0,5,0.0,580.0,1196.0,0,?,?,?,?,?,0.0,1196.0,1.0,0.0,1.0,?,2.0,1.0,3,?,6,?,1,?,1,1.0,297.0,4,4,?,0.0,?,0.0,?,?,?,?,?,?,4,?
?,4,?,1,3,?,?,4,?,?,7.0,8.0,1946.0,1992.0,?,?,2,0.0,3,2,1,3,3,?,?,?,?,?,651.0,?,0,2,1,?,707.0,682.0,0.0,1389.0,0.0,?,?,?,?,1.0,3,?,?,2.0,?,1947.0,2,1.0,240.0,4,?,1,0.0,?,?,?,?,?,?,2009,8,?,?
?,3,12800.0,1,?,2,?,4,1,?,7.0,?,?,1989.0,1,?,?,?,?,3,2,2,?,?,?,1518.0,?,0.0,?,?,0,2,?,?,?,0.0,0.0,1644.0,?,?,2.0,?,2.0,?,2,5.0,?,?,1,?,0,2.0,569.0,4,4,?,80.0,?,?,0.0,396.0,0.0,?,2009,8,4,?
20.0,?,?,1,0,3,0,?,?,?,?,6.0,1957.0,1957.0,?,1,?,0.0,3,3,?,3,3,?,4,288.0,5,?,?,907.0,?,0,1,?,907.0,0.0,?,907.0,?,0.0,1.0,?,3.0,?,?,5.0,?,0.0,5,1964.0,?,1.0,352.0,?,?,2,?,?,?,?,?,0.0,0.0,?,8,?,?
?,?,?,?,3,3,?,4,0,0,?,?,?,?,1,?,?,108.0,?,3,2,?,?,?,2,?,5,?,?,1208.0,?,?,1,4,?,?,?,?,1.0,0.0,2.0,0.0,2.0,1.0,2,?,6,0.0,?,?,?,2.0,?,4,?,?,?,?,0.0,0.0,0.0,0.0,0.0,2007,6,5,195400.0
20.0,3,?,?,?,3,0,0,?,0,6.0,5.0,1988.0,1988.0,?,1,2,?,?,?,1,2,?,2,?,1005.0,5,0.0,387.0,1392.0,0,?,?,?,?,?,0.0,?,?,?,?,?,3.0,?,2,?,6,?,1,1988.0,2,?,576.0,?,4,?,?,?,?,0.0,?,0.0,?,2009,?,?,175000.0
?,4,1680.0,1,3,3,0,?,0,?,?,5.0,1971.0,?,1,?,1,232.0,3,?,?,?,3,3,?,?,5,?,96.0,?,?,4,1,?,483.0,?,0.0,?,0.0,0.0,?,?,2.0,?,?,?,6,0.0,5,?,2,1.0,?,4,?,2,?,?,0.0,0.0,?,?,?,?,?,0,?
160.0,?,1920.0,?,?,?,0,?,0,?,?,?,1971.0,?,?,1,1,?,3,?,1,3,?,3,0,471.0,5,0.0,?,765.0,0,?,1,?,765.0,?,0.0,1365.0,?,0.0,1.0,?,?,?,3,6.0,2,?,?,1971.0,2,?,?,?,4,?,240.0,36.0,0.0,?,0.0,0.0,?,2007,?,4,?
?,3,?,1,?,3,?,0,?,?,6.0,5.0,1997.0,1998.0,1,?,2,?,3,3,2,2,3,3,5,?,5,?,926.0,926.0,0,?,1,4,?,?,0.0,?,?,?,?,1.0,3.0,1.0,3,?,?,?,?,?,0,2.0,?,?,4,2,?,?,?,0.0,?,?,0.0,2008,8,?,?
60.0,?,?,?,?,3,0,1,0,?,?,6.0,?,?,1,1,?,?,?,3,2,?,?,?,?,?,?,?,70.0,?,0,?,1,4,827.0,?,0.0,1661.0,1.0,0.0,?,?,?,1.0,2,?,?,?,1,?,1,2.0,550.0,?,?,2,?,?,0.0,?,0.0,?,?,?,?,?,?
50.0,?,4400.0,1,?,?,0,4,0,?,6.0,8.0,1920.0,1950.0,1,?,?,?,3,3,0,?,?,3,5,?,?,0.0,?,?,0,4,1,?,?,?,?,1118.0,?,?,?,?,2.0,?,3,?,6,0.0,?,1990.0,?,?,?,?,4,?,?,?,0.0,?,0.0,0.0,?,?,8,4,116000.0
45.0,4,6000.0,1,3,?,0,?,?,?,?,7.0,?,?,1,?,2,?,2,3,?,3,3,?,?,0.0,?,0.0,?,?,?,2,?,?,904.0,0.0,?,?,0.0,0.0,1.0,0.0,?,1.0,3,?,?,0.0,?,1926.0,?,1.0,180.0,?,4,?,?,?,?,0.0,?,0.0,?,2009,?,?,119000.0
30.0,?,4280.0,1,?,3,0,?,?,0,?,6.0,1913.0,2002.0,?,?,2,0.0,3,?,?,3,?,?,?,?,?,0.0,?,440.0,0,?,?,?,?,?,0.0,?,0.0,0.0,?,0.0,?,1.0,?,?,?,1.0,5,?,?,?,352.0,?,?,?,0.0,0.0,?,0.0,0.0,?,0.0,?,8,?,90350.0
50.0,?,12354.0,1,3,?,?,?,?,0,6.0,?,1920.0,?,?,?,?,?,3,?,0,?,?,?,?,0.0,?,?,684.0,684.0,0,?,1,4,?,?,0.0,?,?,0.0,?,0.0,3.0,1.0,?,7.0,6,?,5,?,?,?,?,4,4,?,0.0,?,0.0,?,0.0,?,800.0,?,4,4,110000.0
20.0,?,15431.0,?,3,?,0,?,?,0,?,?,2008.0,2008.0,?,?,?,200.0,?,3,?,0,?,?,2,?,?,539.0,788.0,3094.0,?,?,1,4,?,0.0,?,?,?,?,?,0.0,2.0,1.0,?,10.0,?,?,?,2008.0,0,?,672.0,4,?,2,?,?,?,?,170.0,0.0,?,2009,?,4,555000.0
50.0,?,6240.0,1,3,?,0,?,?,0,?,7.0,?,?,?,?,?,?,3,3,?,?,3,3,?,0.0,?,0.0,1078.0,1078.0,0,?,?,4,?,?,?,1573.0,0.0,?,?,?,?,?,?,8.0,?,1.0,5,1930.0,2,2.0,?,4,?,1,0.0,0.0,?,?,?,0.0,?,2008,?,4,?
?,3,?,1,3,?,0,4,0,?,7.0,5.0,2006.0,2007.0,?,?,1,?,2,3,2,0,3,?,5,?,5,?,1258.0,?,0,0,?,?,?,0.0,0.0,?,?,0.0,?,?,2.0,1.0,?,6.0,6,?,1,?,?,?,648.0,?,4,2,144.0,?,0.0,?,?,0.0,?,?,?,?,?
?,3,8750.0,1,?,?,0,4,0,?,?,?,?,?,1,1,?,0.0,2,?,?,2,?,?,?,?,5,?,273.0,?,0,?,1,?,933.0,975.0,0.0,1908.0,?,?,?,1.0,?,?,2,8.0,?,1.0,?,1994.0,?,2.0,493.0,?,4,2,144.0,133.0,0.0,?,?,0.0,?,2008,8,?,210000.0
20.0,3,9855.0,1,3,3,0,0,?,0,?,?,?,?,3,?,2,?,3,3,1,?,?,3,5,?,?,0.0,?,?,0,1,?,4,?,0.0,?,?,?,?,?,0.0,?,?,3,?,?,?,?,1956.0,?,?,?,?,4,?,?,0.0,?,0.0,?,0.0,?,?,?,4,?
20.0,3,16492.0,?,0,?,0,?,?,0,6.0,6.0,?,?,?,?,?,?,2,?,?,3,3,3,?,247.0,?,713.0,557.0,1517.0,0,0,1,4,1888.0,0.0,?,1888.0,0.0,?,2.0,1.0,2.0,?,?,6.0,?,?,?,?,?,?,?,?,?,2,?,?,?,0.0,?,0.0,0.0,?,8,4,?
?,3,11214.0,?,0,?,0,?,0,0,?,?,1998.0,1999.0,?,?,?,?,2,3,2,?,?,3,?,?,?,0.0,?,930.0,0,2,1,4,?,?,0.0,1886.0,?,0.0,2.0,?,?,?,2,10.0,6,?,1,1998.0,?,?,?,?,4,2,89.0,0.0,0.0,0.0,0.0,?,?,2006,8,?,?
?,?,?,1,?,0,0,4,0,?,6.0,?,?,?,?,1,?,?,?,3,?,3,?,?,5,0.0,5,?,780.0,?,0,?,1,4,780.0,596.0,0.0,?,?,?,?,0.0,?,?,?,7.0,6,?,5,1937.0,2,?,?,?,4,?,0.0,?,0.0,0.0,?,0.0,0.0,2006,?,?,119500.0
?,4,6000.0,?,?,3,0,4,?,?,?,7.0,?,?,?,1,?,?,?,?,?,?,?,3,?,?,?,0.0,?,649.0,?,0,1,4,679.0,504.0,?,1183.0,?,0.0,1.0,?,2.0,1.0,?,?,6,0.0,?,?,2,1.0,?,4,?,2,0.0,176.0,0.0,?,0.0,?,?,?,?,?,120000.0
30.0,4,?,?,?,?,0,4,0,?,6.0,?,1930.0,2005.0,?,?,2,?,3,3,0,3,?,3,5,?,5,?,?,813.0,?,?,?,0,813.0,0.0,0.0,?,?,0.0,?,0.0,?,?,2,5.0,6,?,5,?,2,1.0,?,1,?,0,0.0,?,0.0,0.0,?,?,?,2006,8,?,110000.0
20.0,?,70761.0,1,0,2,0,?,?,?,?,?,1975.0,1975.0,1,?,2,0.0,3,3,1,?,?,1,0,?,?,?,878.0,?,0,4,?,?,?,0.0,0.0,?,?,0.0,?,?,?,1.0,?,?,6,?,?,1975.0,?,2.0,576.0,?,?,2,?,?,0.0,0.0,?,0.0,?,2006,?,4,280000.0
60.0,3,?,?,0,?,0,?,?,?,?,?,1996.0,1997.0,3,1,?,42.0,2,3,2,0,?,3,?,?,5,0.0,130.0,872.0,?,0,1,4,888.0,?,0.0,?,?,0.0,?,?,3.0,1.0,3,7.0,?,0.0,1,?,0,2.0,?,4,?,?,?,122.0,?,?,0.0,?,0.0,2007,?,4,204000.0
