@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
8.6,0.18,0.36,1.8,0.04,24.0,187.0,0.9956,3.25,0.55,9.5,6.0
7.8,?,0.34,1.6,?,27.0,154.0,?,?,?,10.5,?
6.0,?,0.34,1.3,0.046,6.0,29.0,0.9924,3.29,0.63,?,5.0
6.1,0.24,0.27,?,0.062,?,152.0,0.9966,?,?,9.5,6.0
8.0,?,0.3,17.45,0.056,43.0,?,0.9997,3.05,?,9.2,6.0
?,0.21,0.6,2.1,0.046,47.0,165.0,?,3.05,0.54,10.1,?
8.0,?,?,?,0.05,?,84.0,0.9936,?,?,9.8,7.0
6.4,0.28,?,?,0.045,61.0,?,0.9952,3.09,0.46,?,?
?,0.28,0.43,?,0.045,60.0,?,0.9952,3.09,?,9.4,?
?,?,?,1.3,0.063,18.0,136.0,0.9928,3.31,0.48,10.4,7.0
?,0.36,0.26,3.3,0.038,40.0,?,0.9911,3.34,?,11.3,6.0
6.6,0.18,0.28,?,?,18.0,?,0.993,?,0.64,10.8,6.0
5.8,0.36,?,?,0.038,40.0,?,0.9911,3.34,0.55,11.3,6.0
5.1,0.52,0.06,2.7,0.052,30.0,?,0.9932,3.32,0.43,?,?
6.6,0.22,?,?,?,45.0,?,0.993,3.37,0.55,?,7.0
8.3,0.15,?,1.3,?,32.0,146.0,0.993,3.08,?,?,?
7.6,?,?,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3,6.0
7.7,?,0.41,1.7,0.048,60.0,?,0.9932,?,0.66,?,7.0
8.3,?,?,?,0.057,31.0,98.0,0.9943,3.15,?,10.3,6.0
6.2,0.25,0.47,11.6,0.048,?,210.0,0.9968,3.19,0.5,9.5,5.0
?,0.16,0.27,?,?,63.0,?,?,?,0.43,8.9,?
?,?,?,2.8,0.036,19.0,?,0.9926,3.03,0.29,10.2,?
6.8,0.37,0.47,?,0.071,44.0,?,?,?,?,9.2,5.0
7.6,?,?,1.4,?,25.0,109.0,?,3.11,0.75,?,6.0
7.1,0.18,0.42,1.4,0.045,?,157.0,0.9916,2.95,?,10.5,?
8.3,0.14,0.26,1.5,?,56.0,189.0,0.9946,3.21,0.62,9.5,6.0
8.6,0.2,0.42,1.5,0.041,?,125.0,?,3.11,0.49,11.4,7.0
8.6,0.2,0.42,1.5,?,35.0,?,?,3.11,0.49,11.4,7.0
?,0.19,?,7.05,0.019,?,?,0.9935,?,0.37,11.1,8.0
7.6,0.19,0.38,10.6,0.06,48.0,?,0.9962,?,0.38,?,6.0
6.8,0.34,0.74,?,0.088,?,185.0,?,?,0.7,12.0,?
6.2,0.15,0.46,1.6,0.039,?,?,0.993,3.38,?,9.7,6.0
6.6,?,0.44,?,?,?,140.0,0.993,?,0.51,10.2,6.0
8.0,0.55,0.17,8.2,0.04,13.0,60.0,0.9956,3.09,0.3,9.5,4.0
7.0,?,?,1.5,0.052,51.0,128.0,0.9941,3.41,?,10.4,?
6.3,0.6,0.44,11.0,?,?,245.0,?,3.19,0.57,?,4.0
7.1,0.2,?,2.1,0.054,24.0,?,0.9948,3.48,0.62,10.5,?
6.2,0.34,?,7.6,?,45.0,232.0,0.9955,3.35,0.62,?,6.0
7.1,0.3,0.36,6.8,0.055,?,234.0,0.9972,3.49,0.64,10.2,6.0
7.1,0.3,0.36,?,0.055,44.5,?,?,3.49,0.64,10.2,6.0
7.9,?,?,10.6,0.244,?,227.0,0.9983,2.87,?,9.1,3.0
8.8,0.17,0.38,1.8,?,39.0,148.0,0.9942,?,?,?,6.0
7.5,0.17,0.37,1.5,0.06,18.0,75.0,0.9936,?,0.88,10.7,5.0
?,0.47,0.24,?,0.044,11.0,77.0,0.9956,3.21,0.56,?,5.0
?,?,0.34,5.3,?,?,104.0,0.9953,3.37,?,9.3,7.0
7.5,0.17,0.34,1.4,0.035,?,?,0.9918,3.05,0.74,11.0,?
8.2,0.68,0.3,?,?,17.0,138.0,?,3.22,0.71,10.8,4.0
7.7,0.275,0.3,?,0.039,19.0,75.0,0.992,?,?,10.7,5.0
?,0.49,?,5.2,?,?,104.0,0.9952,?,?,?,4.0
?,0.33,0.48,19.45,?,55.0,?,1.001,?,?,8.8,5.0
7.2,0.21,?,1.6,?,23.0,94.0,0.9924,?,?,10.9,7.0
7.3,0.15,0.4,2.0,0.05,24.0,92.0,0.9932,?,0.45,10.5,5.0
?,0.19,0.1,1.3,?,?,107.0,0.9937,3.29,0.45,10.0,5.0
7.0,?,0.52,1.7,0.029,?,?,0.9918,3.07,0.43,10.4,?
8.3,0.4,0.38,1.1,0.038,15.0,?,0.9934,3.03,0.43,9.2,?
6.1,0.37,0.36,4.7,?,36.0,116.0,0.991,?,0.62,12.6,6.0
7.3,0.24,0.34,7.5,0.048,29.0,152.0,?,3.1,0.54,?,5.0
6.9,0.21,0.81,1.1,0.137,52.0,123.0,0.9932,?,?,?,?
7.6,0.29,0.42,1.3,?,18.0,86.0,0.9908,2.99,?,11.3,5.0
9.4,0.29,?,?,0.05,?,119.0,?,?,0.69,10.3,4.0
7.0,?,0.52,1.7,0.029,5.0,61.0,?,3.07,0.43,10.4,5.0
?,0.26,0.41,2.2,0.049,?,111.0,?,?,0.44,?,?
7.5,0.21,0.34,1.2,0.06,26.0,111.0,0.9931,3.51,?,10.7,6.0
?,0.51,?,?,0.093,35.0,197.0,0.9981,3.41,0.47,9.0,5.0
?,0.21,0.34,1.2,0.06,26.0,111.0,?,3.51,?,10.7,6.0
?,0.3,0.2,?,0.077,?,166.0,?,3.3,?,8.7,4.0
?,?,?,2.0,0.054,30.0,121.0,?,3.09,0.72,11.6,7.0
7.0,0.21,0.28,?,?,45.0,185.0,0.9966,3.34,0.55,?,5.0
6.7,0.26,0.26,4.0,0.079,35.5,?,0.9956,3.31,?,9.5,5.0
6.7,?,?,4.1,0.073,36.0,?,0.9956,?,?,?,5.0
8.1,0.26,?,1.9,?,48.0,?,?,3.37,?,10.9,6.0
8.3,0.22,0.38,14.8,0.054,?,?,?,3.22,0.5,9.7,5.0
6.4,0.3,?,5.5,0.048,62.0,172.0,0.9942,3.08,?,?,?
7.5,0.19,0.34,?,?,33.0,125.0,?,?,0.49,11.1,7.0
?,0.33,0.44,?,?,9.0,?,?,?,0.4,12.6,7.0
6.9,0.2,0.36,?,0.031,38.0,147.0,0.9931,3.35,0.56,11.0,6.0
8.0,0.37,?,1.6,?,?,166.0,0.992,3.0,?,?,7.0
8.3,0.22,0.38,14.8,0.054,32.0,126.0,?,3.22,0.5,?,?
8.2,?,0.33,9.1,?,?,118.0,0.9953,?,0.4,?,7.0
7.7,0.34,0.3,?,0.048,?,?,0.9951,?,0.47,10.9,5.0
?,0.55,0.45,12.0,0.049,27.0,?,0.9974,?,0.5,?,6.0
?,0.4,0.19,3.2,?,28.0,124.0,?,3.22,0.54,12.7,7.0
7.5,0.28,0.33,7.7,0.048,42.0,180.0,0.9974,?,0.59,?,6.0
7.8,0.26,0.44,1.3,0.037,?,132.0,?,3.18,?,10.0,?
6.5,0.26,0.34,16.3,0.051,?,197.0,1.0004,3.49,0.42,9.8,5.0
6.3,0.34,0.29,6.2,0.046,29.0,227.0,?,3.29,0.53,10.1,6.0
?,0.15,?,4.7,0.059,31.0,118.0,?,?,0.39,?,7.0
?,?,0.25,5.8,0.038,52.0,155.0,0.995,3.28,?,9.4,6.0
6.3,0.27,0.25,?,0.038,52.0,155.0,?,3.28,0.38,9.4,6.0
7.4,0.2,0.37,16.95,0.048,?,190.0,0.9995,3.03,?,9.2,?
6.3,?,0.21,?,0.035,29.0,142.0,0.9942,?,0.33,?,7.0
7.3,0.31,0.69,10.2,0.041,?,160.0,0.9977,3.06,0.45,8.6,5.0
?,0.24,?,3.8,?,21.0,128.0,0.992,3.55,?,11.2,?
7.0,0.24,0.32,1.3,?,39.0,123.0,?,3.17,0.42,11.2,?
?,0.2,0.37,16.95,?,43.0,190.0,0.9995,?,?,9.2,6.0
7.0,0.17,0.33,?,0.034,17.0,?,?,3.19,?,10.6,?
?,0.21,0.58,17.1,0.049,62.0,213.0,1.0006,3.01,0.51,9.3,?
7.2,0.21,0.35,14.5,0.048,35.0,178.0,0.9982,3.05,?,?,6.0
?,0.21,0.4,1.2,0.069,?,156.0,?,3.42,0.43,?,?
8.4,0.17,?,6.7,?,29.0,132.0,0.9945,3.1,?,10.6,7.0
?,0.24,?,?,?,?,183.0,0.9963,3.09,0.32,8.8,?
?,0.24,?,?,0.033,25.0,97.0,?,?,0.38,11.0,?
6.5,0.28,0.26,8.8,0.04,44.0,139.0,0.9956,3.32,?,?,6.0
?,0.23,?,?,?,29.0,142.0,0.9942,?,?,?,?
?,0.29,?,10.6,0.039,32.0,120.0,?,?,?,10.1,6.0
5.8,0.29,0.21,2.6,?,?,120.0,0.9894,3.39,0.79,14.0,7.0
6.3,0.27,0.25,5.8,0.038,52.0,155.0,0.995,3.28,?,9.4,?
6.3,0.17,?,2.8,?,45.0,107.0,0.9908,?,0.43,11.8,6.0
6.3,0.16,0.4,1.6,?,59.0,148.0,0.9914,?,0.53,11.4,5.0
?,0.29,0.39,6.7,?,6.0,?,?,3.12,0.42,10.7,5.0
7.3,0.31,0.69,10.2,0.041,?,160.0,?,3.06,0.45,8.6,5.0
5.5,0.32,0.45,?,0.028,25.0,191.0,0.9922,3.51,0.49,11.5,7.0
?,0.24,0.45,?,0.027,21.0,128.0,?,3.55,0.49,11.2,8.0
7.2,0.37,?,?,?,27.0,87.0,0.9903,3.3,0.59,12.6,?
6.1,0.29,0.27,?,?,13.0,76.0,0.9893,3.21,0.51,?,7.0
9.2,?,0.4,?,?,18.0,151.0,0.9952,3.04,?,9.3,4.0
7.2,?,0.15,2.0,?,27.0,87.0,0.9903,3.3,0.59,12.6,7.0
?,0.18,?,1.3,0.04,15.0,96.0,0.9912,?,0.61,?,6.0
6.5,?,0.34,?,0.053,55.0,177.0,?,?,?,9.9,?
7.4,?,0.4,?,0.047,22.0,102.0,0.9937,?,0.44,?,5.0
6.5,0.52,0.17,1.4,0.047,5.0,?,?,3.26,0.32,10.0,4.0
7.0,0.15,0.38,?,0.047,?,96.0,?,?,0.39,10.4,?
5.9,0.415,0.13,?,0.04,11.0,64.0,?,3.29,0.52,10.5,?
8.1,0.45,0.34,8.3,0.037,33.0,?,0.9976,3.31,?,9.7,5.0
?,0.415,?,?,0.04,?,64.0,0.9922,?,?,?,?
?,0.5,0.16,12.9,0.042,26.0,?,?,3.28,?,9.0,5.0
?,0.105,?,?,?,34.0,?,?,3.54,0.45,?,6.0
6.0,0.4,0.3,1.6,0.047,30.0,117.0,?,3.17,0.48,10.1,6.0
?,0.25,?,1.45,?,40.0,89.0,0.9911,3.35,?,11.4,?
?,?,0.45,?,0.042,11.0,124.0,?,?,0.46,10.8,5.0
?,?,0.4,?,0.044,?,135.0,0.9937,2.96,0.49,?,?
6.3,?,0.45,13.0,0.047,?,182.0,?,3.2,0.46,?,?
6.5,0.115,0.29,1.95,0.038,73.0,166.0,?,?,0.25,12.9,?
?,?,0.29,5.85,?,?,?,0.992,3.23,0.32,12.0,7.0
5.7,0.1,?,?,0.047,21.0,?,?,?,0.46,9.5,5.0
?,0.25,0.29,5.3,0.031,?,117.0,?,?,?,11.8,7.0
6.9,?,?,1.2,0.048,36.0,159.0,0.9936,3.19,0.43,?,6.0
6.9,0.23,0.34,4.0,0.047,24.0,128.0,0.9944,3.2,?,9.7,?
?,0.39,0.31,14.35,0.043,28.0,162.0,0.9988,3.17,0.54,9.1,5.0
8.7,0.22,?,?,0.053,27.0,114.0,0.994,?,0.43,10.0,5.0
?,0.41,0.34,4.7,?,19.0,127.0,0.9953,3.25,0.42,?,5.0
?,0.25,?,12.85,0.048,?,161.0,0.9986,?,0.47,?,?
?,0.26,0.42,5.2,0.027,?,?,0.9914,?,0.4,12.3,8.0
6.1,?,0.37,8.4,0.031,70.0,170.0,?,?,?,11.7,8.0
?,0.28,0.46,3.2,0.058,?,133.0,0.996,3.14,0.58,9.5,5.0
9.0,0.31,0.49,6.9,0.034,26.0,91.0,0.9937,?,0.34,11.5,5.0
?,0.16,0.33,1.0,0.076,?,?,0.9921,?,?,10.6,6.0
?,?,0.49,7.3,?,30.0,146.0,0.998,?,0.61,10.2,5.0
?,?,0.46,3.2,0.058,39.0,133.0,0.996,?,0.58,?,5.0
7.2,0.24,?,?,0.048,?,131.0,0.9933,3.25,0.45,?,5.0
7.2,?,0.32,1.5,0.047,?,?,0.9933,?,?,10.5,5.0
6.8,0.32,0.18,7.5,0.041,71.0,?,?,3.14,?,?,?
?,0.27,0.32,?,0.031,15.0,?,0.9936,?,0.41,10.6,?
?,0.34,?,?,0.041,12.0,188.0,?,3.17,?,?,5.0
?,0.17,?,5.7,0.025,29.0,111.0,?,3.2,0.49,10.8,6.0
6.7,0.25,0.23,7.2,0.038,?,?,?,3.14,0.35,9.5,5.0
6.9,?,0.17,?,0.042,?,219.0,?,3.13,0.4,?,?
?,0.32,0.18,7.5,0.041,?,223.0,0.9959,3.14,?,?,?
?,0.6,0.0,1.3,0.042,24.0,79.0,0.9937,3.31,0.38,9.4,4.0
5.3,?,0.07,?,?,26.0,102.0,0.992,3.5,0.35,10.6,6.0
?,0.16,0.3,4.8,0.037,37.0,171.0,0.9967,3.47,0.44,9.0,4.0
7.6,0.33,0.36,2.1,0.034,?,172.0,?,3.42,?,10.5,4.0
7.8,?,0.29,16.85,0.054,23.0,?,0.9998,?,0.38,9.0,?
?,0.3,0.29,16.85,0.054,23.0,135.0,0.9998,?,0.38,9.0,6.0
5.7,0.26,?,?,0.201,73.5,189.5,0.9942,3.27,0.38,?,?
7.8,0.3,?,?,0.054,23.0,?,0.9998,?,0.38,?,?
7.5,?,0.34,?,?,50.0,153.0,0.9945,3.29,?,9.6,?
7.8,0.3,0.29,?,0.054,?,135.0,?,3.16,0.38,?,6.0
?,?,0.41,7.4,?,29.0,?,0.9946,3.15,0.6,10.2,7.0
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6.0
8.2,?,0.49,0.9,0.057,15.0,73.0,0.9928,?,?,?,?
?,0.24,0.32,?,?,?,?,0.9946,3.52,0.41,10.4,5.0
6.1,?,0.27,0.8,0.039,13.0,82.0,0.9927,3.23,0.32,?,5.0
?,?,0.43,?,?,22.0,?,?,3.22,?,?,6.0
7.2,0.2,?,1.0,0.037,21.0,74.0,0.9918,?,?,11.0,5.0
7.5,0.14,?,1.3,?,50.0,153.0,0.9945,?,?,9.6,?
7.7,0.25,?,4.5,?,20.0,115.0,?,3.38,0.5,9.9,6.0
8.2,0.61,0.45,5.4,0.03,15.0,118.0,0.9954,?,0.34,?,5.0
7.6,?,?,1.9,0.036,10.0,119.0,0.9913,3.01,0.7,12.8,?
7.4,0.22,?,2.0,0.045,?,101.0,0.9931,3.42,0.55,?,?
7.2,0.26,0.26,12.7,0.036,?,214.0,0.9986,3.41,?,10.0,6.0
?,0.25,?,8.6,0.042,?,173.0,0.9965,3.0,0.44,9.1,?
?,?,0.35,11.1,?,?,198.0,0.9984,3.36,0.5,9.4,7.0
6.8,0.25,0.29,2.0,0.042,?,189.0,0.9952,?,0.54,10.2,6.0
?,0.44,0.4,2.8,0.036,35.0,?,0.9956,2.97,?,?,5.0
7.2,0.2,?,4.5,0.044,31.0,109.0,0.9949,3.23,0.36,9.4,5.0
8.2,?,0.45,5.4,0.03,?,118.0,0.9954,3.14,0.34,9.6,5.0
7.5,?,0.45,?,?,?,125.0,?,?,0.36,10.1,6.0
?,?,?,2.0,0.045,31.0,?,?,3.42,0.55,11.4,5.0
?,0.26,0.3,2.2,0.025,33.0,?,0.992,3.21,0.47,?,6.0
7.9,0.46,0.32,?,?,40.0,?,0.9912,?,?,12.8,?
6.5,0.41,?,11.8,0.065,65.0,225.0,0.9978,?,?,?,5.0
7.5,0.32,0.37,1.2,?,22.0,?,0.9938,3.09,0.43,9.3,5.0
6.6,0.21,?,?,0.026,?,104.0,?,3.25,0.4,?,8.0
7.1,0.21,0.3,1.4,0.037,45.0,143.0,0.9932,3.13,?,?,?
7.6,0.26,0.47,1.6,0.068,5.0,?,0.9944,3.1,?,9.6,5.0
7.6,?,?,1.9,0.036,10.0,119.0,?,3.01,?,?,?
6.9,0.25,0.26,?,0.024,36.0,135.0,0.9948,3.16,?,10.7,?
?,?,0.32,?,0.074,29.0,107.0,?,2.96,0.42,9.2,?
7.3,0.22,?,?,0.042,?,129.5,0.9998,3.36,?,9.1,7.0
6.2,0.37,0.22,8.3,?,36.0,?,?,3.33,0.6,?,6.0
?,0.22,0.45,14.2,?,53.0,141.0,0.9992,3.03,0.46,9.2,6.0
?,0.25,0.26,?,0.024,?,135.0,0.9948,3.16,0.72,10.7,7.0
7.3,0.22,0.4,14.75,?,44.5,?,0.9998,?,0.41,9.1,7.0
7.1,0.26,0.32,?,0.074,29.0,107.0,0.998,2.96,0.42,?,6.0
?,?,0.37,6.9,0.02,?,?,?,3.0,0.48,10.7,7.0
6.8,0.18,?,1.5,0.027,37.0,93.0,0.992,3.3,0.45,?,6.0
7.0,0.17,0.37,?,?,?,75.0,0.9922,?,?,10.8,7.0
6.4,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,?,?,?,5.0
5.0,?,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,?,10.7,6.0
?,0.33,0.16,1.5,0.049,?,97.0,0.9917,3.48,0.44,10.7,6.0
?,?,?,1.5,0.047,11.0,200.0,0.9954,?,0.46,9.4,5.0
?,?,0.46,15.55,0.037,?,171.0,?,?,0.35,8.8,?
6.4,0.3,?,?,?,35.0,?,0.9955,3.1,0.37,9.0,?
6.3,0.21,0.4,?,0.031,?,?,0.9917,?,0.49,11.5,6.0
8.0,0.23,0.46,?,0.03,30.0,?,0.9907,?,?,?,6.0
9.2,0.28,0.41,1.0,0.042,14.0,59.0,0.9922,?,0.25,10.5,6.0
?,0.27,0.39,?,0.064,28.0,?,0.9958,?,0.3,?,5.0
7.6,0.32,0.36,?,?,32.0,?,?,3.23,?,?,6.0
?,0.33,0.16,?,?,?,97.0,0.9917,?,0.44,10.7,6.0
9.7,0.24,0.45,1.2,?,11.0,59.0,?,?,?,?,6.0
8.0,?,0.42,7.1,0.045,41.0,169.0,?,3.17,?,?,5.0
8.2,0.37,?,1.0,?,17.0,?,0.9906,3.04,0.32,11.7,8.0
8.0,0.61,0.38,12.1,?,24.0,220.0,?,2.94,0.48,?,5.0
7.2,0.26,0.44,7.1,0.027,?,126.0,0.993,?,?,11.1,8.0
8.2,?,?,1.0,?,?,93.0,?,?,?,?,8.0
6.4,0.23,?,1.15,0.044,15.5,?,?,?,?,11.0,?
?,0.4,?,?,?,50.0,?,0.992,3.51,0.58,?,?
7.6,?,0.39,1.2,0.038,21.0,?,0.994,?,0.67,?,6.0
8.0,?,0.42,7.1,0.045,41.0,169.0,?,3.17,0.43,?,5.0
?,0.23,?,2.3,0.033,?,102.0,?,3.26,0.54,12.3,?
6.8,0.32,?,3.4,0.023,?,87.0,0.9902,3.14,0.53,?,6.0
7.2,0.23,0.39,2.3,0.033,29.0,102.0,?,3.26,?,?,?
?,0.18,0.38,?,0.039,20.0,110.0,?,3.1,?,10.5,5.0
9.4,?,0.53,1.2,?,25.0,?,0.9921,3.23,0.28,12.5,6.0
8.3,0.33,?,?,0.033,?,?,0.9911,3.2,0.32,12.4,?
7.3,?,0.3,13.0,0.043,?,238.0,0.9986,?,0.41,8.7,6.0
7.9,?,?,4.5,0.03,40.0,114.0,0.992,3.17,0.54,12.4,7.0
7.9,0.44,0.37,5.85,?,?,93.0,0.992,3.16,0.54,?,7.0
7.7,0.39,0.3,5.2,?,29.0,131.0,?,?,0.44,?,6.0
7.7,0.26,0.31,1.3,0.043,47.0,155.0,0.9937,?,?,10.1,6.0
7.8,?,?,?,0.036,46.0,195.0,?,?,0.48,10.5,5.0
?,0.32,0.37,?,0.023,19.0,87.0,0.9902,?,0.53,12.7,?
7.3,0.24,0.39,?,?,35.0,116.0,?,?,0.51,10.9,?
7.1,0.44,0.37,?,0.041,35.0,128.0,0.9896,3.07,?,?,?
10.3,?,0.48,2.2,?,28.0,164.0,0.998,3.19,?,9.7,?
7.9,0.14,?,1.8,?,?,178.0,?,3.45,?,?,6.0
7.4,?,0.42,?,0.036,33.0,?,0.9938,3.4,?,10.6,7.0
8.1,0.43,?,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3,7.0
?,0.44,?,2.7,0.041,35.0,?,0.9896,?,0.43,13.5,7.0
6.4,0.26,?,?,?,23.0,?,0.9944,3.29,0.32,?,?
8.0,0.66,0.72,?,?,62.0,?,0.9999,2.92,0.68,9.4,4.0
8.0,0.2,0.4,5.2,0.055,?,167.0,0.9953,?,?,10.6,7.0
7.2,?,?,1.1,?,?,80.0,0.992,3.25,0.4,?,6.0
7.2,0.18,0.31,1.1,0.045,20.0,?,?,?,0.4,?,7.0
8.4,0.57,0.44,10.7,0.051,46.0,195.0,0.9981,?,0.51,10.4,5.0
5.3,?,0.23,5.15,0.034,?,160.0,0.9952,3.82,?,?,7.0
5.7,?,0.33,1.1,0.049,28.0,150.0,0.9927,3.13,0.42,9.3,5.0
?,0.245,?,1.1,?,24.0,152.0,?,3.12,?,9.3,6.0
7.3,0.25,0.41,1.8,?,52.0,165.0,0.9911,3.29,?,?,7.0
7.0,?,0.73,1.0,?,?,150.0,?,3.08,?,9.2,5.0
?,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,3.81,0.57,10.3,6.0
?,?,0.65,1.4,0.046,?,157.0,?,?,0.62,?,6.0
?,0.17,0.27,?,0.036,?,?,0.9948,3.28,?,10.2,6.0
6.9,?,0.16,6.8,?,65.0,212.0,0.9955,3.08,0.39,?,6.0
6.2,?,?,6.8,?,64.0,?,0.9951,?,?,9.3,?
?,0.23,?,7.1,0.037,63.0,236.0,0.9952,?,0.34,9.2,?
7.3,0.19,0.68,1.5,0.05,31.0,156.0,0.9946,?,?,9.4,6.0
?,0.18,0.65,1.4,0.046,28.0,157.0,0.9946,3.33,0.62,9.4,6.0
?,0.29,?,1.45,?,77.5,223.0,0.9944,?,0.46,?,6.0
7.2,0.14,?,?,0.036,15.0,?,?,3.46,0.39,9.9,?
?,0.31,0.34,?,0.059,36.0,174.0,?,3.46,0.62,?,7.0
?,0.28,?,4.2,0.028,36.0,116.0,0.991,2.99,?,12.3,8.0
?,0.22,0.42,14.6,0.044,45.0,?,?,3.21,0.69,8.6,7.0
?,?,?,10.5,?,21.0,145.0,?,3.04,0.35,9.4,5.0
?,0.35,0.56,13.8,0.048,55.0,?,0.9993,3.07,?,9.4,6.0
8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6,?
8.1,0.5,0.47,?,0.037,23.0,126.0,?,3.21,0.42,10.9,5.0
7.0,0.39,0.31,5.3,0.169,32.0,162.0,?,?,?,?,?
8.1,0.5,?,?,0.037,23.0,126.0,?,3.21,?,?,5.0
8.4,0.35,0.56,13.8,0.048,55.0,190.0,?,?,0.58,9.4,6.0
?,0.22,0.27,?,0.064,20.0,132.0,0.9938,3.22,?,?,?
8.0,?,0.42,14.6,0.044,45.0,163.0,?,3.21,0.69,8.6,7.0
7.6,0.31,0.29,?,0.04,21.0,145.0,?,3.04,0.35,9.4,5.0
7.0,?,?,4.9,?,?,133.0,?,3.33,?,10.8,6.0
6.6,0.27,0.3,1.9,0.025,14.0,?,0.9928,3.29,0.62,?,6.0
?,0.16,0.41,1.7,?,29.0,140.0,0.991,?,?,?,?
?,0.27,0.34,1.8,?,?,168.0,0.9911,2.99,0.48,12.1,?
?,0.31,0.74,10.7,?,51.0,147.0,0.9977,3.02,0.43,8.7,?
8.0,?,0.36,8.8,0.026,?,?,?,3.07,0.25,12.7,8.0
7.7,?,0.34,1.8,0.028,?,?,0.9911,2.99,0.48,12.1,7.0
7.8,0.16,?,1.7,0.026,29.0,140.0,0.991,3.02,0.78,?,6.0
6.6,?,0.29,1.8,?,40.0,147.0,?,3.06,0.44,?,7.0
?,?,?,?,0.032,35.0,110.0,?,3.02,?,?,?
7.2,0.32,0.33,1.4,0.029,29.0,109.0,0.9902,3.15,?,12.8,7.0
6.6,0.16,?,1.6,0.034,15.0,78.0,0.992,?,0.44,11.2,6.0
?,0.16,0.33,1.5,?,16.0,98.0,0.994,3.14,0.42,9.7,6.0
7.5,0.23,0.32,9.2,0.038,54.0,191.0,0.9966,3.04,?,?,?
?,0.17,0.3,?,?,?,?,?,3.5,0.54,10.3,6.0
?,0.39,?,4.3,0.03,10.0,?,0.993,?,0.87,11.6,?
6.9,?,0.22,?,0.031,10.0,102.0,0.993,3.0,0.86,11.6,?
7.5,0.23,0.32,9.2,0.038,54.0,191.0,0.9966,3.04,0.56,?,6.0
?,?,0.33,5.0,0.045,?,131.0,0.9942,?,0.44,10.9,6.0
7.3,0.42,0.38,6.8,0.045,29.0,122.0,0.9925,?,?,12.6,?
?,?,?,5.2,0.04,?,?,0.9925,3.3,?,?,6.0
?,?,?,4.75,?,45.0,?,0.9928,?,0.4,?,5.0
9.0,?,0.38,5.9,0.045,52.0,159.0,0.995,2.93,0.35,10.2,6.0
6.9,0.2,0.4,?,0.032,51.0,176.0,?,3.22,0.27,11.4,5.0
?,0.19,0.42,6.4,0.067,?,212.0,?,3.3,0.33,9.6,6.0
?,0.2,0.36,8.1,0.035,?,?,0.9952,3.05,0.3,?,6.0
8.0,0.59,?,17.35,0.038,61.0,?,1.0,2.95,?,?,5.0
7.9,0.14,0.45,1.8,0.05,17.0,114.0,0.9948,3.33,0.49,?,7.0
6.8,0.24,0.4,?,?,?,?,0.99,?,?,?,8.0
?,0.14,0.59,1.5,0.049,?,142.0,0.9958,2.98,0.62,?,5.0
?,0.15,0.68,?,0.046,22.0,130.0,0.9948,?,0.45,10.4,6.0
?,0.17,0.55,?,0.049,?,94.0,0.9949,3.02,0.61,?,6.0
?,0.365,0.08,?,0.041,37.0,142.0,0.997,3.46,0.39,?,6.0
6.3,0.23,0.22,?,?,?,116.0,0.9927,3.23,?,10.7,?
?,?,0.54,1.3,0.04,16.0,160.0,0.9938,?,?,10.5,5.0
9.2,0.32,0.42,?,?,14.0,186.0,?,?,0.48,?,5.0
6.4,0.31,0.4,6.2,0.04,46.0,169.0,0.9953,3.15,0.46,9.3,?
8.1,0.2,0.36,?,0.044,63.0,162.0,0.997,3.1,0.46,?,6.0
?,0.255,0.26,2.0,0.026,?,?,?,?,0.39,11.2,?
7.0,0.15,0.34,?,0.039,21.0,?,0.9927,?,0.62,10.8,5.0
?,0.15,?,1.1,0.044,?,96.0,?,?,0.51,10.3,?
6.4,0.25,?,6.6,0.038,59.0,?,0.9955,3.03,0.42,8.8,5.0
7.6,0.19,0.42,?,?,?,114.0,0.9914,?,0.74,?,6.0
7.3,0.43,0.37,?,0.028,17.0,?,?,?,?,?,6.0
5.1,0.31,0.3,0.9,0.037,28.0,152.0,0.992,3.54,0.56,10.1,?
?,0.2,0.26,?,0.093,40.0,161.0,?,3.44,0.66,11.0,5.0
6.9,0.16,0.35,?,?,?,182.0,?,3.25,0.62,10.8,6.0
7.7,?,0.48,2.3,0.04,28.0,114.0,0.9911,3.2,0.52,12.8,?
6.5,0.22,0.72,6.8,0.042,33.0,168.0,0.9958,3.12,0.36,9.2,6.0
6.8,0.26,?,1.5,0.047,44.0,167.0,0.9928,?,?,?,?
5.2,0.37,0.33,1.2,0.028,13.0,81.0,0.9902,?,0.38,11.7,?
