@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
8.2,?,0.36,1.0,?,?,93.0,0.9906,3.04,?,11.7,8.0
?,0.61,?,12.1,0.301,24.0,220.0,0.9993,2.94,0.48,9.2,5.0
7.2,0.26,?,7.1,?,?,?,0.993,?,0.34,11.1,8.0
?,0.37,?,1.0,0.034,17.0,93.0,?,3.04,?,11.7,8.0
6.4,0.23,0.33,1.15,0.044,15.5,217.5,?,3.33,0.44,?,6.0
5.9,0.4,?,6.0,0.034,50.0,127.0,0.992,?,0.58,?,7.0
7.6,?,0.39,?,0.038,21.0,115.0,0.994,3.16,0.67,?,?
8.0,0.28,0.42,7.1,0.045,?,169.0,0.9959,3.17,?,10.6,?
7.2,0.23,0.39,2.3,0.033,29.0,?,?,3.26,0.54,12.3,7.0
6.8,0.32,0.37,3.4,0.023,19.0,87.0,?,3.14,?,?,6.0
?,?,?,2.3,?,29.0,102.0,?,?,0.54,12.3,?
6.9,?,?,6.5,0.039,?,110.0,?,3.1,0.42,?,5.0
?,0.26,0.53,1.2,0.047,?,109.0,?,3.23,?,12.5,6.0
?,0.33,0.42,1.15,0.033,18.0,96.0,0.9911,3.2,?,12.4,3.0
7.3,?,0.3,?,?,46.0,238.0,0.9986,3.06,0.41,8.7,?
?,0.41,0.37,4.5,?,?,114.0,0.992,3.17,0.54,12.4,7.0
?,?,?,5.85,0.033,?,93.0,?,3.16,0.54,12.6,7.0
7.7,0.39,?,5.2,0.037,29.0,?,?,3.38,0.44,11.0,6.0
7.7,?,?,1.3,0.043,?,155.0,0.9937,?,0.5,10.1,6.0
7.8,0.32,0.31,?,0.036,46.0,?,0.993,3.03,?,?,5.0
6.8,0.32,0.37,3.4,0.023,19.0,87.0,0.9902,?,0.53,12.7,6.0
7.3,?,?,3.6,0.024,35.0,?,?,3.17,0.51,10.9,5.0
7.1,?,?,2.7,0.041,?,128.0,0.9896,?,?,13.5,7.0
?,0.25,?,2.2,0.042,?,?,?,3.19,0.59,?,5.0
?,?,?,1.8,0.041,44.0,178.0,?,3.45,?,9.2,6.0
7.4,?,0.42,2.1,0.036,33.0,187.0,0.9938,?,?,?,7.0
8.1,0.43,?,6.6,?,?,?,?,?,0.39,?,?
?,?,0.37,?,?,35.0,?,0.9896,3.07,0.43,?,7.0
6.4,0.26,?,?,0.037,23.0,?,0.9944,3.29,0.32,10.1,?
8.0,0.66,?,?,0.042,?,233.0,?,2.92,?,9.4,4.0
8.0,?,?,?,0.055,?,167.0,0.9953,?,0.4,?,7.0
7.2,0.21,?,?,?,25.0,?,?,3.25,0.4,11.3,6.0
7.2,0.18,?,?,?,20.0,?,0.9925,3.32,0.4,?,7.0
8.4,0.57,0.44,10.7,?,46.0,?,0.9981,3.15,?,10.4,5.0
5.3,?,0.23,?,0.034,48.0,160.0,0.9952,?,0.51,10.5,7.0
?,0.245,?,?,?,28.0,150.0,0.9927,3.13,?,?,5.0
5.6,?,0.32,?,0.047,?,?,0.9927,?,?,9.3,6.0
7.3,?,?,1.8,0.037,52.0,165.0,0.9911,?,?,?,7.0
7.0,0.16,0.73,1.0,0.138,58.0,150.0,0.9936,3.08,?,9.2,5.0
6.4,0.22,0.34,1.8,?,29.0,104.0,0.9959,3.81,0.57,10.3,6.0
?,0.18,0.65,1.4,0.046,28.0,157.0,0.9946,3.33,0.62,?,6.0
?,?,?,6.7,0.036,?,?,0.9948,3.28,0.35,10.2,6.0
?,?,?,?,?,?,212.0,0.9955,?,0.39,9.0,6.0
?,?,0.38,6.8,0.036,?,245.0,0.9951,3.06,0.36,9.3,?
6.4,0.23,0.3,?,0.037,63.0,?,0.9952,3.06,?,9.2,?
?,0.19,0.68,1.5,?,?,?,0.9946,3.32,0.64,?,6.0
7.3,0.18,?,1.4,0.046,28.0,?,0.9946,3.33,?,9.4,6.0
?,0.29,0.46,1.45,0.039,?,223.0,0.9944,2.92,?,9.5,6.0
7.2,0.14,0.35,1.2,?,15.0,73.0,?,3.46,0.39,?,?
?,0.31,0.34,7.4,0.059,36.0,?,0.9963,?,0.62,11.1,7.0
7.5,?,?,?,0.028,36.0,?,?,2.99,0.41,12.3,?
8.0,?,0.42,14.6,?,45.0,?,1.0003,3.21,0.69,8.6,7.0
7.6,0.31,0.29,10.5,0.04,?,145.0,0.9966,3.04,?,?,5.0
8.4,0.35,?,13.8,0.048,?,190.0,?,3.07,0.58,9.4,?
?,0.22,?,14.6,0.044,45.0,163.0,?,3.21,?,8.6,?
8.1,0.5,0.47,1.1,?,23.0,126.0,0.9938,?,?,10.9,5.0
7.0,0.39,0.31,5.3,?,32.0,?,0.9965,3.2,0.48,9.4,5.0
8.1,0.5,?,1.1,0.037,23.0,126.0,?,3.21,?,?,5.0
8.4,0.35,0.56,13.8,?,?,?,0.9993,?,0.58,?,6.0
?,0.22,0.27,1.5,0.064,20.0,?,0.9938,?,0.46,?,?
8.0,?,0.42,14.6,?,45.0,163.0,1.0003,3.21,?,8.6,7.0
?,0.31,0.29,10.5,0.04,21.0,?,0.9966,3.04,0.35,9.4,5.0
7.0,?,0.36,4.9,0.083,10.0,133.0,?,3.33,?,?,?
6.6,0.27,0.3,1.9,0.025,14.0,153.0,?,3.29,?,10.5,6.0
7.8,0.16,0.41,?,0.026,?,140.0,0.991,?,0.78,12.5,?
7.7,0.27,0.34,1.8,0.028,26.0,?,?,2.99,0.48,12.1,7.0
7.4,?,0.74,10.7,?,51.0,?,0.9977,3.02,0.43,?,5.0
8.0,?,0.36,?,0.026,50.0,?,0.9927,3.07,0.25,?,8.0
7.7,?,?,1.8,0.028,?,168.0,0.9911,?,?,12.1,?
7.8,0.16,0.41,1.7,0.026,29.0,140.0,0.991,?,0.78,?,6.0
6.6,0.16,0.29,?,0.05,40.0,147.0,?,?,?,11.4,7.0
8.3,?,?,1.6,?,35.0,110.0,0.9907,3.02,?,?,7.0
7.2,?,0.33,1.4,0.029,29.0,?,0.9902,?,0.51,12.8,7.0
6.6,0.16,0.3,1.6,0.034,15.0,?,0.992,?,?,11.2,6.0
8.4,0.16,0.33,1.5,?,?,98.0,0.994,?,0.42,9.7,6.0
7.5,0.23,0.32,9.2,0.038,54.0,?,0.9966,3.04,0.56,9.7,6.0
6.2,0.17,0.3,1.1,0.037,14.0,?,0.993,?,?,?,6.0
6.9,0.39,0.22,?,0.03,?,?,0.993,?,?,11.6,4.0
6.9,?,?,4.2,0.031,10.0,102.0,0.993,3.0,0.86,11.6,?
7.5,0.23,?,9.2,0.038,54.0,191.0,0.9966,3.04,0.56,9.7,6.0
7.5,0.38,0.33,5.0,0.045,30.0,?,0.9942,?,0.44,10.9,6.0
?,0.42,0.38,?,?,?,122.0,0.9925,3.19,?,12.6,?
7.3,?,?,5.2,0.04,?,163.0,0.9925,?,0.47,12.4,6.0
?,?,?,4.75,0.042,45.0,166.0,0.9928,?,0.4,?,5.0
?,0.245,0.38,5.9,0.045,52.0,159.0,0.995,2.93,0.35,10.2,?
6.9,0.2,0.4,7.7,0.032,51.0,176.0,?,3.22,?,11.4,5.0
7.4,0.19,0.42,6.4,?,39.0,212.0,0.9958,3.3,0.33,9.6,?
8.2,?,0.36,8.1,?,?,163.0,0.9952,3.05,?,10.3,6.0
8.0,?,0.71,17.35,0.038,61.0,?,1.0,?,?,9.3,5.0
?,0.14,0.45,1.8,0.05,?,114.0,0.9948,?,0.49,10.7,7.0
6.8,0.24,0.4,1.8,?,?,105.0,?,?,?,?,?
9.7,0.14,0.59,1.5,0.049,?,142.0,0.9958,2.98,0.62,?,5.0
?,0.15,0.68,?,0.046,22.0,130.0,?,3.02,?,10.4,6.0
9.4,0.17,0.55,1.6,0.049,14.0,94.0,?,?,0.61,10.3,6.0
5.2,0.365,?,?,0.041,?,142.0,0.997,?,0.39,?,6.0
?,0.23,?,3.75,?,37.0,116.0,0.9927,3.23,0.5,?,?
9.6,0.25,0.54,1.3,?,16.0,160.0,?,?,0.43,?,5.0
9.2,0.32,0.42,1.3,0.046,14.0,186.0,0.9949,3.08,0.48,9.6,5.0
6.4,?,0.4,6.2,?,?,?,0.9953,3.15,?,9.3,6.0
8.1,?,0.36,9.7,?,63.0,?,?,3.1,?,10.0,6.0
?,0.255,0.26,2.0,?,40.0,190.0,0.9932,?,?,11.2,6.0
?,0.15,0.34,1.4,?,21.0,177.0,?,3.32,?,?,?
6.4,0.15,0.31,?,?,25.0,96.0,0.9932,3.54,0.51,10.3,6.0
?,?,0.53,6.6,?,59.0,234.0,0.9955,?,0.42,8.8,5.0
7.6,?,?,1.5,?,?,114.0,?,?,0.74,12.8,6.0
7.3,0.43,0.37,4.6,0.028,?,?,0.991,3.23,0.43,13.2,6.0
5.1,0.31,0.3,0.9,0.037,28.0,?,0.992,3.54,?,?,6.0
?,0.2,0.26,1.7,0.093,40.0,?,0.9924,3.44,0.66,?,5.0
6.9,0.16,0.35,1.3,0.043,21.0,182.0,?,3.25,0.62,?,?
7.7,0.32,0.48,2.3,0.04,28.0,114.0,0.9911,3.2,?,12.8,7.0
6.5,?,0.72,6.8,0.042,33.0,168.0,0.9958,3.12,0.36,9.2,6.0
?,?,?,?,?,44.0,167.0,?,3.12,0.44,10.5,?
5.2,0.37,?,1.2,0.028,13.0,81.0,?,3.37,?,?,6.0
8.4,0.19,?,2.1,0.052,?,104.0,0.994,2.85,0.46,9.5,5.0
?,0.21,0.41,2.2,?,24.0,108.0,0.994,2.85,?,9.5,5.0
?,0.15,?,8.8,0.058,?,?,?,3.4,0.4,?,6.0
7.9,?,0.64,?,0.05,69.0,210.0,1.0004,3.15,0.51,?,7.0
7.8,0.21,0.39,?,0.034,62.0,180.0,?,?,0.75,?,8.0
9.0,?,0.5,1.2,0.048,26.0,107.0,?,?,0.34,12.4,6.0
?,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,?,?
7.8,?,0.36,7.0,0.042,?,161.0,0.9941,?,0.37,11.2,8.0
6.7,0.18,?,6.4,0.048,40.0,251.0,0.9956,3.29,0.52,10.0,5.0
6.7,0.18,?,6.4,0.048,40.0,251.0,0.9956,?,0.52,10.0,?
8.4,?,?,?,?,?,116.0,0.9959,2.99,0.39,?,?
?,?,0.32,0.8,0.04,50.0,121.0,0.9922,3.27,0.33,?,6.0
7.6,0.54,?,2.0,?,?,151.0,0.9931,?,?,10.4,5.0
?,?,0.27,12.15,0.033,?,116.0,?,2.99,0.39,10.8,6.0
?,?,0.31,12.4,0.059,52.0,181.0,0.9984,3.51,0.47,?,?
?,0.23,0.37,1.9,0.041,51.0,165.0,0.9908,3.26,?,12.2,8.0
?,0.39,0.37,?,0.043,?,113.0,?,3.39,0.48,12.7,8.0
7.0,?,?,6.2,?,?,163.0,0.9928,3.21,?,12.2,7.0
8.2,?,?,6.3,0.039,?,162.0,?,3.15,0.34,?,7.0
7.8,0.29,0.36,?,?,38.0,161.0,0.9941,3.26,0.37,11.2,8.0
?,?,0.39,0.9,?,15.0,61.0,0.9924,2.96,?,10.4,?
8.0,0.57,0.39,3.9,?,22.0,?,0.9917,3.29,0.67,?,7.0
6.5,?,0.33,3.9,0.027,?,130.0,?,3.28,0.39,?,7.0
5.7,0.21,0.24,2.3,?,?,189.0,0.995,3.65,0.72,10.1,?
6.7,?,?,6.4,0.048,40.0,?,0.9956,3.29,?,10.0,5.0
?,?,?,?,0.04,43.0,?,0.9955,3.43,0.41,9.0,5.0
?,0.19,0.41,?,0.04,38.0,143.0,0.9907,2.92,0.42,?,?
7.3,0.22,0.41,?,0.05,55.0,191.0,?,3.32,?,8.9,6.0
6.3,0.29,0.4,6.5,0.039,43.0,167.0,0.9953,3.15,?,9.3,?
6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,?,12.0,8.0
6.5,0.19,0.32,1.4,?,31.0,?,0.9922,3.36,0.54,?,7.0
6.2,0.12,0.26,5.7,0.044,56.0,158.0,0.9951,3.52,?,10.5,?
?,?,0.28,5.7,0.038,56.0,189.5,?,3.59,0.43,?,7.0
6.4,0.25,0.33,1.4,0.04,42.0,115.0,0.9906,3.19,0.48,11.3,?
?,0.32,0.16,1.4,?,15.0,?,0.994,3.22,?,9.5,4.0
7.6,0.19,?,?,?,?,143.0,0.9907,2.92,0.42,?,5.0
?,0.13,0.28,1.2,0.046,?,140.0,0.9927,?,0.33,10.1,7.0
7.0,?,0.41,?,0.037,22.0,95.0,0.9914,?,0.43,10.9,6.0
?,0.27,0.24,3.8,?,19.0,115.0,0.9958,3.15,0.45,?,5.0
?,?,?,?,?,55.0,191.0,?,?,?,8.9,6.0
7.4,0.64,0.47,14.15,?,?,185.0,?,2.9,0.49,9.3,?
?,0.28,0.39,?,?,23.0,116.0,0.9941,3.25,0.4,10.4,6.0
8.3,?,?,?,0.042,41.0,162.0,0.9944,3.1,0.38,12.0,7.0
10.7,0.22,0.56,8.2,?,?,181.0,?,2.87,0.68,9.5,6.0
?,0.22,?,8.2,0.044,?,181.0,?,2.87,0.68,9.5,?
6.9,0.23,0.34,2.7,0.032,?,121.0,?,?,0.38,?,7.0
6.2,?,0.32,1.7,0.032,30.0,?,0.9911,?,0.41,11.2,7.0
6.9,0.27,0.41,?,0.047,6.0,?,0.9929,3.15,0.69,11.4,?
6.9,0.28,0.41,?,0.05,10.0,136.0,0.993,3.16,?,11.4,6.0
6.9,0.28,0.3,1.6,?,46.0,?,?,?,0.38,11.1,7.0
6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,3.1,?,?,6.0
6.9,0.38,0.32,8.5,0.044,36.0,?,?,3.38,0.35,12.0,7.0
5.7,?,0.3,5.7,?,24.0,98.0,?,3.54,0.61,12.3,7.0
6.6,0.56,0.16,3.1,0.045,?,?,?,3.12,?,9.1,?
7.1,0.36,0.56,1.3,0.046,?,102.0,0.9923,3.24,?,?,6.0
6.8,?,?,1.6,0.047,5.0,133.0,0.993,3.23,0.7,11.4,?
?,0.33,0.29,1.3,0.042,26.0,138.0,0.9956,3.77,0.64,?,?
5.6,0.49,0.13,4.5,0.039,17.0,116.0,0.9907,3.42,0.9,13.7,7.0
6.6,0.42,?,2.8,0.034,15.0,85.0,0.99,3.28,0.51,13.4,6.0
7.3,0.18,?,?,?,?,?,?,3.2,0.48,11.3,7.0
?,?,0.4,0.9,0.037,73.0,180.0,0.9926,3.06,?,10.0,6.0
?,0.19,?,7.4,0.034,33.0,?,0.995,?,?,10.1,6.0
6.2,0.16,?,1.4,0.029,?,81.0,0.99,?,0.42,12.2,6.0
6.6,0.42,0.33,2.8,0.034,15.0,?,0.99,?,0.51,13.4,6.0
?,0.135,0.3,4.6,0.042,?,101.0,0.9946,3.31,?,?,?
5.6,0.49,?,?,0.039,17.0,?,0.9907,3.42,0.9,?,?
?,0.19,?,1.6,0.039,27.0,?,0.9898,?,0.46,?,?
7.3,0.18,0.29,?,0.044,?,143.0,0.9918,3.2,?,11.3,7.0
7.3,0.25,0.36,?,?,?,?,0.9986,3.04,0.46,8.9,7.0
7.3,0.25,0.36,13.1,?,35.0,200.0,0.9986,3.04,0.46,8.9,?
7.0,?,?,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5,?
7.3,0.25,0.36,13.1,0.05,?,?,?,3.04,0.46,8.9,7.0
6.3,0.67,0.48,12.6,?,57.0,222.0,?,3.17,0.52,9.3,?
7.4,0.4,0.29,5.4,0.044,31.0,?,0.994,3.3,0.5,?,?
7.1,0.26,?,?,0.044,?,128.0,0.9937,3.34,0.64,10.9,?
?,0.31,0.48,6.6,0.043,?,73.0,?,?,0.38,?,5.0
6.3,0.39,0.24,?,0.069,9.0,117.0,?,3.15,0.35,10.2,?
?,0.22,?,6.8,0.034,12.0,90.0,0.9944,3.01,?,10.5,8.0
7.1,?,?,?,?,16.0,78.0,0.993,2.91,0.78,?,6.0
7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,?,0.46,?,7.0
7.9,0.2,0.34,1.2,0.04,?,?,0.9932,3.14,0.41,10.6,6.0
7.1,0.26,?,5.9,0.037,39.0,97.0,?,3.31,0.4,?,?
7.0,0.2,0.34,5.7,0.035,?,?,0.9928,?,?,11.5,?
6.9,0.3,?,4.1,?,26.0,155.0,0.9925,3.25,?,12.3,8.0
8.1,0.29,?,7.1,0.042,22.0,124.0,0.9944,?,0.41,10.8,6.0
5.8,0.17,0.3,1.4,?,55.0,130.0,0.9909,3.29,0.38,?,6.0
?,0.415,0.02,0.8,?,22.0,63.0,?,3.36,0.36,9.3,?
6.6,0.23,?,?,0.045,16.0,128.0,0.9934,3.36,0.6,10.0,6.0
8.6,0.55,0.35,15.55,0.057,35.5,?,1.0001,3.04,0.63,11.0,3.0
?,0.35,?,1.0,?,18.0,?,0.992,3.13,0.55,10.2,?
?,0.14,?,1.6,0.04,?,103.0,0.9916,3.07,0.4,10.8,7.0
?,?,?,11.8,?,?,137.0,0.998,3.1,0.34,?,4.0
6.2,0.18,0.49,?,0.047,?,90.0,0.9919,?,?,?,6.0
5.3,0.165,?,1.1,0.051,25.0,?,0.9925,?,0.47,?,5.0
9.8,0.25,0.74,10.0,?,36.0,?,?,3.06,?,10.0,4.0
?,0.29,0.49,7.1,0.042,22.0,?,0.9944,3.14,0.41,10.8,6.0
?,0.22,0.49,0.9,0.052,?,?,0.991,3.25,0.35,?,6.0
7.2,0.22,?,?,?,34.0,140.0,?,3.05,0.34,12.7,?
7.4,0.25,?,1.1,?,35.0,?,0.9917,3.13,0.55,11.3,5.0
8.2,0.18,0.49,1.1,0.033,28.0,?,0.9923,3.0,0.68,10.4,?
?,0.22,0.49,1.5,0.051,18.0,87.0,0.9928,?,0.46,?,5.0
7.0,0.39,?,1.0,0.048,8.0,?,0.9923,?,0.31,10.1,?
6.1,?,0.49,?,?,18.0,87.0,?,3.3,0.46,9.6,5.0
6.5,0.36,0.49,?,0.03,16.0,94.0,?,?,?,12.1,?
7.1,0.29,0.49,1.2,?,32.0,99.0,0.9893,3.07,?,?,?
?,?,?,1.1,0.042,35.0,156.0,?,3.13,0.55,11.3,5.0
6.9,0.23,?,14.2,?,19.0,?,0.9982,?,0.5,9.6,5.0
8.5,0.56,0.74,?,?,51.0,243.0,1.0005,2.99,?,9.2,?
?,0.18,0.49,1.1,?,28.0,?,0.9923,3.0,0.68,10.4,7.0
6.3,0.23,0.49,7.1,0.05,?,?,0.9951,3.23,0.34,9.5,5.0
?,0.25,?,7.6,0.052,67.0,226.0,0.9956,3.16,?,8.9,5.0
?,0.26,?,13.6,0.05,?,?,?,3.03,?,?,5.0
?,0.31,?,1.4,?,17.0,117.0,0.9928,3.16,?,10.5,?
8.0,0.25,0.49,?,?,?,117.0,0.9938,3.08,0.34,9.4,?
7.0,0.18,?,?,0.04,34.0,125.0,0.9914,?,0.4,?,6.0
7.8,?,0.49,13.0,0.033,37.0,?,0.9955,3.14,?,11.3,6.0
8.3,0.2,?,?,0.044,?,130.0,0.9924,?,0.42,?,6.0
6.3,0.27,0.49,1.2,0.063,35.0,?,0.9911,3.38,0.42,12.2,?
?,0.16,0.49,?,0.055,18.0,150.0,0.9917,?,?,11.2,?
7.4,0.16,0.49,1.2,0.055,?,?,0.9917,?,0.47,11.2,6.0
?,0.19,0.49,6.6,0.036,49.0,172.0,?,3.2,?,11.5,?
?,?,0.49,13.0,?,?,158.0,0.9955,3.14,0.35,11.3,?
7.2,?,0.49,1.1,?,11.0,138.0,0.9929,3.01,0.42,9.3,5.0
7.8,0.43,0.49,13.0,0.033,37.0,?,?,3.14,?,?,6.0
7.6,?,0.49,14.0,0.034,37.0,?,0.9958,3.14,0.38,?,?
?,?,0.49,19.8,0.054,50.0,231.0,1.0012,?,0.54,9.2,5.0
6.9,0.34,0.74,?,0.069,?,150.0,0.9968,?,0.81,?,5.0
?,0.27,0.49,?,0.063,?,?,0.9911,3.38,0.42,12.2,6.0
?,0.2,0.74,4.45,0.044,33.0,?,0.9924,3.25,0.42,12.2,6.0
7.1,?,?,2.7,?,?,144.0,?,3.31,0.41,12.2,?
?,0.11,0.49,?,0.048,?,?,0.9946,3.24,0.42,?,6.0
?,0.17,0.74,3.6,0.05,29.0,?,0.9928,3.28,0.4,12.4,?
6.4,0.145,0.49,5.4,0.048,?,164.0,?,?,0.44,10.8,6.0
7.4,0.16,0.49,1.2,?,18.0,150.0,?,3.23,?,11.2,6.0
?,0.19,0.49,1.2,0.051,?,137.0,0.9918,?,?,11.0,6.0
8.0,0.44,0.49,9.1,0.031,?,151.0,0.9926,3.16,?,12.7,?
7.0,0.2,0.74,0.8,0.044,?,163.0,?,3.46,0.53,10.2,5.0
?,0.19,0.49,6.6,?,49.0,172.0,0.9932,3.2,?,?,6.0
7.1,0.25,0.49,3.0,?,?,96.0,0.9903,?,0.39,12.3,7.0
?,?,0.24,1.6,0.046,15.0,60.0,0.9928,3.19,0.39,?,5.0
7.2,0.4,?,1.1,?,?,?,0.9929,3.01,?,9.3,5.0
?,0.52,0.49,?,0.034,?,156.0,?,3.14,0.38,11.8,7.0
?,0.43,0.49,13.0,?,37.0,?,?,?,?,11.3,6.0
7.8,0.21,?,1.35,?,?,48.0,0.9911,3.15,?,11.4,5.0
7.0,0.2,0.49,5.9,?,39.0,128.0,0.9938,3.21,0.48,10.8,?
6.9,0.25,?,3.6,0.057,13.0,?,0.9942,?,0.48,9.5,4.0
7.2,0.08,0.49,1.3,0.05,18.0,148.0,0.9945,3.46,?,10.2,6.0
7.1,0.85,0.49,8.7,0.028,?,184.0,0.9962,3.22,?,10.7,5.0
?,0.51,0.24,?,0.04,10.0,?,0.992,3.05,0.29,10.8,6.0
7.9,0.22,0.24,4.6,?,39.0,159.0,0.9927,2.99,0.28,11.5,6.0
7.7,0.16,0.49,?,0.056,20.0,124.0,0.9948,3.32,?,10.7,?
7.2,0.08,0.49,1.3,?,?,148.0,0.9945,?,0.44,10.2,6.0
6.6,0.25,0.24,1.7,0.048,26.0,124.0,0.9942,3.37,0.6,10.1,?
6.7,0.16,0.49,2.4,0.046,57.0,187.0,?,?,0.81,10.4,6.0
6.9,0.25,0.24,3.6,0.057,13.0,?,0.9942,2.99,?,9.5,4.0
7.5,?,0.24,?,?,8.0,?,0.9958,3.14,0.5,?,3.0
?,0.28,?,1.5,?,20.0,?,?,2.98,0.39,10.6,6.0
?,0.15,0.49,0.9,?,17.0,51.0,0.9932,3.3,0.7,9.4,6.0
6.7,0.25,0.74,?,?,?,?,1.0004,3.51,0.45,9.8,6.0
?,?,0.74,13.3,?,?,224.0,0.9972,3.18,0.54,9.5,6.0
7.9,0.16,0.74,17.85,0.037,52.0,187.0,0.9998,2.99,0.41,9.3,?
5.6,0.185,?,1.1,0.03,?,?,?,?,?,?,6.0
7.5,0.2,0.49,?,?,8.0,?,?,3.06,0.62,11.1,5.0
8.0,0.3,0.49,9.4,0.046,47.0,188.0,0.9964,3.14,0.48,10.0,?
?,0.34,0.49,9.0,?,39.0,180.0,?,3.13,0.38,12.3,8.0
7.7,0.35,0.49,8.65,0.033,?,186.0,?,3.14,0.38,?,?
7.6,0.29,0.49,9.6,0.03,?,197.0,?,3.13,0.38,12.3,7.0
?,0.62,0.24,1.1,0.039,?,62.0,0.9934,?,0.32,10.4,?
6.8,0.27,0.49,?,0.044,35.0,?,0.99,3.13,0.48,12.1,?
7.7,?,?,1.8,?,23.0,86.0,0.9914,3.16,?,12.5,?
6.7,0.51,0.24,2.1,?,14.0,155.0,0.9904,3.22,0.6,?,?
7.4,?,?,9.3,?,26.0,132.0,0.994,2.99,?,11.0,7.0
8.3,0.2,?,1.7,0.04,34.0,169.0,0.9938,3.05,?,10.1,5.0
?,0.3,?,1.2,?,17.0,121.0,0.9933,3.13,?,9.2,?
6.8,0.36,0.24,?,0.039,24.0,?,0.9909,3.27,0.34,?,7.0
?,?,0.74,12.8,0.045,?,?,0.9942,?,0.38,?,8.0
9.2,0.18,?,1.5,0.041,?,?,0.9945,3.04,0.49,9.8,7.0
8.1,?,0.49,8.1,?,51.0,205.0,?,3.1,?,?,?
7.8,0.26,0.74,?,0.044,59.0,160.0,?,3.22,0.64,10.0,6.0
6.8,0.21,0.49,?,?,50.0,170.0,0.9991,3.55,0.44,9.8,6.0
7.9,0.2,?,1.6,0.053,?,?,0.993,3.16,0.47,?,?
8.0,0.18,?,1.8,0.061,10.0,145.0,?,?,0.48,10.0,5.0
8.8,?,?,3.2,0.042,15.0,?,?,3.02,0.51,?,6.0
?,0.22,0.49,9.4,0.034,29.0,134.0,0.9939,2.99,0.32,11.0,7.0
7.3,0.22,0.49,?,0.031,48.0,?,0.9937,3.01,0.28,11.2,6.0
7.4,0.19,0.49,9.3,0.03,26.0,?,?,?,?,11.0,7.0
7.3,0.155,?,1.3,0.039,?,136.0,?,3.14,?,10.5,6.0
8.2,?,?,9.6,0.037,53.0,154.0,0.9951,3.02,0.33,10.6,?
8.2,0.24,0.49,9.3,?,52.0,163.0,0.9952,3.02,0.33,10.6,6.0
8.4,0.23,0.49,?,0.035,22.0,95.0,0.9935,3.04,0.34,?,6.0
8.3,0.2,0.49,1.7,0.04,34.0,?,?,?,0.37,?,5.0
8.3,0.2,0.49,1.7,0.038,?,167.0,0.9939,3.05,?,?,6.0
?,0.3,0.24,1.2,0.034,17.0,?,?,3.13,?,9.2,5.0
6.9,0.21,0.49,1.4,0.041,15.0,164.0,?,3.25,0.63,11.0,5.0
?,0.25,?,9.0,?,31.0,?,0.998,3.34,?,10.0,?
?,?,0.49,18.15,?,41.0,?,0.9997,3.28,0.39,8.7,6.0
?,0.27,0.74,12.5,0.037,?,156.0,0.9981,3.04,0.44,8.7,?
14.2,?,0.49,1.1,0.037,33.0,?,0.992,3.15,0.54,11.1,6.0
?,0.28,?,7.7,0.045,48.0,195.0,?,3.04,?,11.0,6.0
?,?,0.49,?,0.037,?,156.0,0.992,?,0.54,11.1,?
6.6,0.21,?,18.15,0.042,41.0,?,0.9997,3.28,0.39,8.7,?
?,?,?,12.5,0.037,47.0,156.0,0.9981,3.04,0.44,8.7,?
?,0.3,?,8.1,0.037,26.0,?,0.9943,?,?,?,?
7.5,0.23,0.49,7.7,0.049,61.0,209.0,?,3.14,?,?,7.0
7.3,?,?,5.0,0.028,32.0,107.0,0.9936,?,?,10.8,?
7.1,0.18,0.74,15.6,0.044,?,176.0,0.9996,3.38,?,9.0,?
8.5,0.15,0.49,1.5,?,17.0,122.0,0.9932,3.03,0.4,10.3,6.0
?,0.13,0.49,?,?,6.0,24.0,0.9926,?,?,9.9,?
?,?,?,1.0,0.04,32.0,?,?,3.13,0.41,10.0,?
6.0,0.17,?,1.0,0.034,26.0,106.0,?,?,?,9.8,?
7.3,?,0.49,5.0,?,32.0,107.0,0.9936,3.24,0.54,10.8,6.0
7.1,?,0.74,15.6,?,44.0,176.0,?,3.38,0.67,9.0,6.0
7.1,0.53,0.24,?,0.029,29.0,86.0,0.993,?,?,9.1,4.0
7.2,?,0.49,1.3,0.037,27.0,104.0,?,?,0.57,10.6,6.0
7.3,?,?,1.1,?,28.0,99.0,?,?,0.72,?,6.0
?,?,0.49,1.0,0.028,?,?,0.9926,2.91,0.32,9.9,5.0
7.9,0.12,0.49,5.2,?,33.0,152.0,0.9952,3.18,0.47,10.6,6.0
?,0.29,0.49,4.7,0.034,?,156.0,?,3.13,?,9.9,6.0
?,0.3,0.49,?,0.034,36.0,158.0,0.9945,3.12,0.45,?,?
?,?,?,?,0.025,?,102.0,?,?,0.59,12.8,6.0
8.5,0.15,0.49,1.5,?,17.0,122.0,0.9932,3.03,0.4,10.3,6.0
