@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real


@data
?,?,-0.66732,-0.74944,?,-0.18084,?,0.67183,?,?,-0.6191399999999999,-0.23825,-0.1727,0.5526,?,1.5077,?,?,-0.28572,?,?,0.020912,0.07407799999999999,0.0033689,-0.25884,0.18967,-0.10642,?,?,-0.44033,-0.42073999999999995,0.5526,?,0.5974,?,0.9339200000000001,?,?,-0.21993000000000001,-0.26431,-0.27266,1.2034,0.30551,-0.57834,?,?,-0.55678,-0.4899,0.054724,?,0.086951
?,-0.73548,?,-0.74944,-0.62739,-0.18084,?,?,0.14138,?,-0.62665,-0.23825,-0.17579,?,-0.15783,0.49456000000000006,-0.1541,0.58673,0.23337,?,0.28778000000000004,0.75548,-0.039083,0.48425,0.20318,0.18967,?,?,?,-0.44033,0.27397,0.0058338999999999995,0.12254000000000001,?,?,-0.35231999999999997,?,0.049589,-0.17484,?,-0.22705999999999998,1.716,0.30551,-0.57834,-1.7422,-0.5454100000000001,-0.55678,-0.4899,-0.42362,-0.46486000000000005,0.56867
-0.8343700000000001,-0.76955,-0.74135,?,?,-0.16562000000000002,?,0.67183,?,?,-0.62541,-0.23825,-0.16953,?,-0.17207999999999998,?,?,?,0.030312000000000002,-0.020972,?,?,0.040221,?,0.0012102,?,0.076513,?,?,?,-0.10496,?,?,-0.22559,0.17978,?,-0.24378000000000002,?,?,-0.26431,-0.25781,?,0.30551,-0.57834,-1.5652,-0.5454100000000001,-0.55678,?,-0.39085,?,?
-0.77387,?,-0.66732,?,-0.62739,?,?,0.67183,?,-0.64141,?,-0.23825,-0.17373,?,?,0.75697,-0.15492999999999998,?,0.08093099999999999,-0.020972,0.72949,?,?,0.0033689,?,?,0.025241999999999997,?,0.11657000000000001,?,-0.16812,0.35378000000000004,0.12254000000000001,?,-0.020493,0.41943,-0.20354,0.15507,?,?,?,1.5451,0.30551,?,-1.6788,-0.38996,?,-0.4899,?,?,?
-0.5062399999999999,-0.58481,?,-0.49441999999999997,-0.40892,?,0.39949,0.67183,0.059521000000000004,?,?,?,-0.20817,0.10525,?,?,-0.15693,0.58673,0.094175,-0.28811,0.54778,?,-0.13892000000000002,0.0033689,?,?,?,?,0.029751,?,-0.10496,?,0.12254000000000001,-0.22559,?,-0.35231999999999997,-0.26179,-0.16232,?,?,?,1.8869,?,-0.57834,?,-0.5454100000000001,-0.55678,-0.4899,?,-0.46486000000000005,0.68376
?,-0.7028300000000001,-0.59637,-0.67872,-0.56502,-0.19541,0.57977,?,0.12364000000000001,?,?,-0.23825,?,?,-0.14579,?,-0.15445,0.58673,0.13224,-0.020972,0.58404,0.75548,?,?,-0.088849,?,0.078127,?,0.097437,-0.14384,-0.35758,0.35378000000000004,?,0.18591,-0.020493,?,?,?,?,0.16644,?,1.8869,0.30551,?,-1.7487,-0.36984,-0.55678,-0.4899,-0.33088,-0.46486000000000005,?
-0.7158800000000001,?,?,?,-0.56502,-0.19541,0.57977,0.67183,0.12364000000000001,-0.64141,?,-0.23825,?,0.5526,?,1.0208,?,0.58673,?,-0.020972,?,?,-0.017778,0.0033689,?,?,0.025362,-0.1035,?,-0.3415,-0.48389,0.5526,?,?,0.17978,?,-0.21943000000000001,?,?,?,-0.23342,1.3743,0.30551,-0.57834,?,-0.40413000000000004,?,-0.4899,?,-0.46486000000000005,?
?,?,?,?,-0.5506300000000001,-0.35577,0.62963,0.67183,0.14138,-0.64141,-0.62665,?,?,0.5526,-0.17469,1.1494,-0.1562,?,-0.08984099999999999,-0.020972,?,0.020912,-0.014171000000000001,?,?,?,-0.032392000000000004,?,0.024987,-0.44033,?,0.5526,0.12254000000000001,0.18591,-0.020493,?,-0.24061,?,?,-0.26431,-0.25356999999999996,1.3743,?,?,?,?,?,?,?,-0.33954,0.24279
-0.9020799999999999,-0.86961,?,?,?,-0.34436,0.75153,?,0.21541,?,-0.63258,?,-0.14845,0.40349,-0.15842,0.5423399999999999,-0.15373,0.58673,?,-0.020972,0.12717,0.75548,0.072587,0.48425,0.004792,?,0.036552,-0.10695999999999999,?,-0.24266999999999997,-0.35758,0.40349,0.33757,-0.22559,-0.020493,0.41943,-0.17071,0.16637000000000002,?,0.058754999999999995,?,1.8869,0.58405,-0.57834,?,-0.5454100000000001,-0.55678,-0.4899,-0.11125,-0.46486000000000005,0.2541
-0.9754299999999999,?,-0.59637,?,?,-0.3667,?,?,?,-0.64141,?,-0.23825,-0.1414,0.5029,?,?,-0.15559,?,0.096112,-0.020972,0.49796,0.75548,0.031324,?,?,?,0.11470999999999999,?,0.07195399999999999,?,?,0.5029,?,-0.22559,?,0.41943,-0.21306999999999998,0.082552,-0.17831,?,-0.22918000000000002,1.8869,0.30551,-0.5462,?,-0.28715,-0.5241399999999999,?,?,?,0.30621
-0.8401299999999999,-0.73548,?,-0.82837,-0.70415,-0.0059001,0.62963,0.67183,?,?,?,-0.23825,-0.17115,0.30407,?,?,?,0.58673,0.28691,-0.020972,0.067472,?,?,?,?,0.18967,0.19937,-0.11043,?,?,-0.16812,?,0.33757,?,-0.42105,?,-0.14635,0.23889000000000002,-0.11357,0.27414,-0.16344,1.8869,?,?,?,-0.5454100000000001,?,-0.4899,?,?,0.43048000000000003
-0.78077,-0.7028300000000001,-0.67392,?,?,-0.02412,0.57977,?,?,-0.64141,?,-0.23825,?,?,?,0.54561,-0.15417999999999998,?,?,-0.020972,0.073127,0.75548,0.23115,0.48425,0.40953,?,?,-0.11043,-7.0167E-4,-0.3415,?,0.25437,0.33757,0.18591,-0.42105,?,-0.20248,0.02416,-0.17368,0.38182,-0.22175999999999998,?,0.51442,?,-1.6336,-0.5454100000000001,-0.53127,?,-0.24768,-0.46486000000000005,?
?,?,-0.60428,-0.68661,?,-0.0416,0.53194,?,0.12401,-0.64141,-0.63874,-0.23825,?,?,-0.15872999999999998,?,?,?,0.17585,?,0.36513,?,?,0.0033689,-0.065117,?,0.045418,-0.11302999999999999,0.0081956,-0.24266999999999997,?,-0.093579,0.12254000000000001,-0.22559,?,-0.35231999999999997,-0.25649,?,-0.22571,-0.15662,-0.27054,1.8869,0.30551,-0.57834,?,?,?,-0.4899,?,?,0.56935
-0.72383,?,?,-0.68661,-0.5788300000000001,-0.2094,0.59753,0.67183,0.12401,-0.64141,?,-0.23825,-0.18558,?,?,?,-0.15559,0.58673,0.25504,?,?,?,-0.068833,0.0033689,-0.051227999999999996,0.18967,?,?,0.062687,?,0.084502,0.10525,0.12254000000000001,-0.22559,?,-0.35231999999999997,?,-0.013512999999999999,-0.20374,-0.048934,-0.25145,1.8869,0.30551,-0.57834,-1.6177,-0.5454100000000001,-0.55678,?,-0.59243,?,?
?,?,?,-0.68661,?,?,0.59753,0.67183,0.15875999999999998,?,-0.6643899999999999,?,-0.17668,?,?,?,?,?,?,?,?,?,-0.013835,?,?,?,?,-0.1035,0.053797000000000005,-0.3415,-0.041807,0.20465999999999998,0.12254000000000001,-0.22559,?,-0.35231999999999997,?,?,-0.21299,-0.048934,-0.25675,?,0.30551,?,-1.7795,?,-0.55678,-0.4899,-0.39991,?,?
-0.5062399999999999,-0.58481,-0.33987,?,-0.40892,-0.090004,?,0.67183,?,-0.64141,-0.63258,-0.23825,-0.20351,?,-0.17669,?,?,0.58673,-0.21215,?,?,0.020912,?,0.0033689,?,?,?,-0.11302999999999999,?,-0.045005,-0.35758,0.30407,?,-0.22559,-0.42105,-0.35231999999999997,?,-0.24708000000000002,?,-0.26431,-0.27902,1.2034,?,-0.57834,-1.0838,?,?,-0.4899,?,-0.46486000000000005,?
?,-0.55809,-0.2818,-0.5051899999999999,-0.42463,?,?,0.67183,?,-0.64141,-0.6409199999999999,-0.23825,-0.21116999999999997,0.35378000000000004,-0.15774000000000002,0.8839899999999999,-0.15592,0.58673,0.25490999999999997,?,?,?,-0.049264999999999996,0.0033689,0.01832,0.18967,0.12557000000000001,?,0.090312,-0.24266999999999997,?,0.35378000000000004,?,-0.22559,-0.42105,-0.35231999999999997,-0.24166999999999997,-0.056837,-0.20720999999999998,?,?,1.5451,?,-0.57834,-1.5199,-0.46202,?,-0.4899,?,-0.46486000000000005,0.42153
-0.55557,-0.61258,-0.40021999999999996,?,-0.53408,0.086712,0.44191,0.67183,0.074611,?,?,?,-0.1984,0.20465999999999998,-0.153,?,-0.15675999999999998,0.58673,0.2294,-0.020972,?,?,?,?,?,?,?,-0.1035,0.061777,-0.24266999999999997,?,0.20465999999999998,?,-0.22559,-0.42105,?,-0.26073,-0.11335,?,-0.15662,?,?,0.30551,-0.57834,-1.4212,-0.5454100000000001,?,-0.4899,-0.5443899999999999,?,0.6903
-0.55557,-0.61258,-0.40021999999999996,-0.55597,?,-0.074502,0.44191,?,0.074611,-0.64141,-0.63142,-0.23825,-0.1965,?,?,1.248,-0.15696,0.58673,?,?,0.47103,0.020912,0.096489,?,-0.31666,?,?,-0.10695999999999999,?,-0.24266999999999997,-0.54705,0.5526,0.12254000000000001,?,?,?,?,-0.11900000000000001,-0.20605,-0.26431,-0.25463,1.2034,?,?,-1.4138,-0.5454100000000001,-0.55678,-0.4899,?,-0.32561,?
?,-0.55809,-0.2818,?,-0.42463,?,?,0.67183,0.045001,-0.64141,-0.64813,?,-0.213,?,-0.16236,?,-0.15705,0.58673,0.096336,?,?,?,?,0.0033689,-0.24,0.18967,?,-0.11302999999999999,0.035648,-0.045005,-0.041807,0.05554,0.12254000000000001,-0.22559,?,-0.35231999999999997,-0.26602,-0.17645,?,?,-0.27902,1.716,0.30551,-0.57834,-1.2879,-0.5454100000000001,-0.55678,-0.4899,-0.53452,-0.32752,?
?,-0.62612,-0.86003,-1.0033,-0.8807,0.21568,?,?,0.15557,?,-0.65978,-0.23825,-0.15423,?,?,?,-0.15595,0.58673,0.12224000000000002,-0.28811,0.36462,?,?,0.0033689,-0.029686,0.18967,?,?,0.039722,-0.44033,-0.29443,0.45319,?,?,?,?,-0.24484,-0.050244,-0.20143,0.058754999999999995,-0.25887,1.2034,?,-0.57834,?,?,-0.55678,-0.4899,-0.36202,?,0.47827
-1.0594,-0.5223300000000001,?,-1.0106,-0.92314,0.44945,0.64673,?,?,?,-0.6852600000000001,-0.23825,-0.1586,0.5526,?,?,-0.15680999999999998,0.58673,0.051748,-0.28811,0.32845,?,?,?,-0.098151,?,?,-0.094832,?,?,?,?,0.8393,-0.22559,?,-0.35231999999999997,?,?,-0.21993000000000001,?,-0.28114,1.2034,1.0019,-0.57834,-0.87644,-0.5454100000000001,-0.55678,?,-0.6020399999999999,-0.26434,0.68707
-0.9876799999999999,-0.7317899999999999,?,-0.9251799999999999,-0.76498,-0.26005,0.78317,?,0.15745,-0.64141,-0.6349600000000001,?,?,0.25437,?,0.58805,-0.15504,?,0.18779,-0.020972,0.30353,0.75548,0.11222,0.48425,0.12716,?,?,?,0.026766,-0.44033,?,0.25437,?,-0.22559,-0.22077,-0.09507,-0.21836999999999998,?,-0.18178,?,?,1.5451,0.37515,?,?,-0.5454100000000001,-0.55678,-0.4899,?,?,0.55591
?,-0.54133,-0.46169,-0.73974,-0.67183,?,0.49166000000000004,0.67183,0.066702,?,-0.65471,?,-0.20001,?,-0.16621,0.46318000000000004,-0.15479,0.58673,0.16124000000000002,-0.28811,0.35427,0.75548,0.19426,0.48425,0.39296,?,0.1499,?,0.093337,-0.3415,-0.16812,0.30407,0.19422,?,-0.42105,?,-0.21943000000000001,0.007206699999999999,-0.17484,?,-0.23235999999999998,1.5451,0.37515,-0.57834,?,-0.5454100000000001,-0.55678,-0.4899,?,-0.38653000000000004,0.5252600000000001
-0.9830700000000001,?,-0.83814,-0.91969,-0.81703,?,?,0.67183,0.1998,?,?,-0.23825,?,?,?,0.20945,-0.15288,0.58673,-0.021287999999999998,?,0.081727,?,0.23817,0.48425,0.48073,?,?,-0.094832,0.03128,-0.3415,?,?,0.19422,?,-0.22077,0.41943,-0.18766,?,?,-0.26431,?,1.5451,?,?,-1.7338,-0.5454100000000001,-0.55678,-0.4899,-0.46433,-0.46486000000000005,0.6096699999999999
-0.922,-0.7028300000000001,-0.83814,-0.91969,-0.81703,?,0.7570100000000001,?,0.15808,-0.64141,-0.62859,-0.23825,-0.16038,0.30407,-0.14167000000000002,0.51639,?,0.58673,?,-0.020972,?,?,0.16416,0.48425,?,0.18967,?,-0.094832,?,?,?,0.30407,0.19422,-0.22559,-0.42105,?,?,0.039229,-0.17368,?,-0.22918000000000002,?,0.37515,?,?,-0.5454100000000001,?,-0.4899,-0.38882,-0.46486000000000005,0.53363
?,-0.67333,?,?,-0.6864399999999999,?,0.70854,?,0.14138,?,?,?,-0.16716,?,-0.15577,0.61542,?,0.58673,0.16579000000000002,-0.28811,0.19699,?,0.15949000000000002,?,0.26626,0.18967,?,?,0.030402999999999996,-0.3415,-0.10496,0.25437,0.19422,-0.22559,-0.42105,-0.35231999999999997,?,-0.029524,-0.1864,0.058754999999999995,-0.24297,1.8869,0.37515,-0.55189,?,-0.5454100000000001,?,-0.45638,-0.32687,-0.46486000000000005,?
?,-0.51765,-0.40652,-0.8093199999999999,-0.74385,0.537,?,0.67183,0.05331,?,?,?,?,?,-0.16848,0.62746,?,?,?,-0.28811,0.36607,?,?,?,0.37406999999999996,0.18967,?,?,0.086641,-0.3415,-0.10496,?,0.19422,?,?,?,-0.23849,?,?,?,?,1.5451,0.37515,?,-1.6764,?,-0.55678,?,-0.34995,-0.46486000000000005,0.49448000000000003
-0.7591399999999999,-0.61759,-0.63945,-0.8590700000000001,-0.7738,?,?,0.67183,0.10985,-0.64141,-0.63855,-0.23825,-0.17726,0.35378000000000004,-0.14858,?,-0.1549,0.58673,0.22443000000000002,?,?,0.75548,0.17017000000000002,?,?,?,0.1448,?,0.035581,?,-0.23126999999999998,0.35378000000000004,?,-0.22559,-0.42105,-0.35231999999999997,-0.2226,-0.007861799999999999,?,0.16644,-0.23765999999999998,1.8869,0.37515,-0.57834,-1.6336,-0.5454100000000001,-0.55678,-0.4899,-0.37551,-0.38061,0.49448000000000003
?,-0.57281,?,-0.75078,?,?,?,?,?,-0.64141,-0.68315,-0.23825,?,0.25437,?,0.67686,-0.15587,?,0.068738,-0.28811,0.26446,?,?,0.48425,0.4355,?,0.08969400000000001,-0.094832,0.039195999999999995,-0.3415,?,0.25437,0.19422,-0.22559,-0.42105,-0.35231999999999997,?,-0.086033,?,?,?,?,0.37515,?,?,-0.5454100000000001,-0.55678,-0.4899,?,?,?
-0.96034,-0.8277200000000001,?,?,?,?,0.9270200000000001,0.67183,0.16613,-0.64141,?,?,?,0.6520199999999999,?,?,?,?,0.1847,-0.28811,0.069338,?,0.021225,0.48425,-0.090781,?,0.11010999999999999,?,-0.084649,-0.3415,-0.6102,0.6520199999999999,0.19422,?,-0.42105,-0.35231999999999997,?,-0.081323,?,-0.048934,?,1.5451,0.37515,?,-1.3098,-0.5454100000000001,-0.55678,-0.4899,?,0.032307999999999996,?
-0.9262100000000001,-0.80865,-0.89854,?,?,-0.50255,?,?,?,-0.64141,?,?,-0.15288,?,-0.15658,0.64064,-0.15700999999999998,0.58673,?,-0.28811,?,0.020912,-0.0017155,0.0033689,-0.087638,0.18967,?,-0.094832,-0.08835,?,-0.67335,0.6520199999999999,0.19422,?,-0.42105,-0.35231999999999997,-0.24695999999999999,-0.090741,-0.21761,-0.048934,-0.25993,?,0.37515,-0.52893,?,?,-0.5066,?,?,0.032307999999999996,0.27381
?,-0.80865,-0.89854,-0.89461,?,-0.40805,0.8960899999999999,0.67183,?,?,-0.61888,-0.23825,-0.15342999999999998,?,-0.15632000000000001,0.65191,-0.15704,?,0.20895,-0.28811,?,?,0.0060755,0.0033689,-0.096322,0.18967,?,-0.094832,?,-0.44033,?,0.6520199999999999,0.19422,-0.22559,?,?,-0.24802,-0.086033,-0.21877,-0.048934,?,1.5451,0.37515,?,-1.329,-0.5454100000000001,?,-0.45833999999999997,?,?,0.31939
-0.9262100000000001,-0.80865,?,-0.89461,-0.8267899999999999,-0.40805,0.8960899999999999,0.67183,0.15606,?,-0.61888,-0.23825,-0.15342999999999998,?,-0.15632000000000001,?,-0.15704,?,0.20895,-0.28811,0.081785,0.020912,?,0.0033689,?,?,0.12167,?,-0.079859,?,-0.54705,?,?,?,-0.42105,-0.35231999999999997,-0.24802,?,?,?,?,1.5451,?,-0.55343,-1.329,-0.5454100000000001,-0.5314800000000001,?,?,-0.047101,?
?,-0.79002,-0.85721,-0.89654,?,?,0.86587,0.67183,0.14622000000000002,?,-0.61956,-0.23825,?,0.70172,?,?,-0.15709,?,0.2119,-0.28811,0.15374000000000002,0.020912,0.022186,?,-0.10440999999999999,?,0.12545,?,-0.061855999999999994,-0.44033,?,0.70172,?,-0.22559,-0.42105,-0.35231999999999997,-0.24802,-0.073789,?,?,-0.26099,1.5451,0.37515,?,?,-0.5454100000000001,-0.5314800000000001,-0.45833999999999997,?,-0.13065,0.34493
-0.96034,-0.8277200000000001,-0.98411,?,-0.86392,-0.40256,?,0.67183,0.16613,-0.64141,-0.62222,?,-0.15067,0.6520199999999999,-0.15550999999999998,0.64064,-0.15697,0.58673,?,-0.28811,?,0.75548,0.027813,?,?,0.18967,0.1153,-0.094832,-0.08043,-0.44033,-0.54705,?,?,?,?,?,-0.2459,?,?,-0.048934,-0.25887,?,0.37515,-0.5536399999999999,?,?,?,-0.4586,-0.30684,?,0.32445999999999997
-0.82835,-0.75398,-0.7773100000000001,?,-0.80053,-0.24109,?,?,0.12719,-0.64141,-0.62885,?,-0.16433,0.75143,?,0.65747,?,0.58673,?,-0.28811,0.10615,0.020912,?,?,-0.08457100000000001,0.18967,?,-0.094832,?,-0.44033,?,?,0.19422,-0.22559,?,?,-0.24908000000000002,-0.087916,-0.21993000000000001,-0.048934,-0.26206,1.5451,0.37515,?,-1.2631,-0.5454100000000001,?,?,-0.31076,?,0.30432
-0.89285,-0.79002,?,-0.85439,-0.7905,?,?,?,0.14622000000000002,-0.64141,-0.62756,-0.23825,?,0.75143,?,0.63539,-0.15697,0.58673,?,?,0.06683099999999999,?,?,?,-0.09776499999999999,0.18967,0.11218,-0.094832,-0.085254,?,-0.67335,0.75143,?,?,?,-0.35231999999999997,-0.24484,?,?,?,-0.25781,?,0.37515,?,-1.2815,-0.5454100000000001,-0.5323,-0.45935,?,?,0.31445
?,?,-0.85721,?,-0.7905,-0.41341999999999995,?,0.67183,0.14622000000000002,?,-0.62756,-0.23825,?,0.75143,?,0.63539,-0.15697,0.58673,?,?,?,?,?,0.0033689,-0.09776499999999999,?,0.11218,-0.094832,?,?,-0.67335,0.75143,0.19422,?,-0.42105,?,?,-0.08038200000000001,-0.2153,-0.048934,?,1.5451,?,-0.55423,-1.2815,?,-0.5323,?,?,?,?
?,?,-0.98411,-0.93576,-0.86392,-0.49816000000000005,?,?,0.17107999999999998,-0.64141,?,-0.23825,-0.14982,0.70172,-0.15488,?,?,0.58673,?,-0.28811,?,0.75548,?,0.48425,-0.089029,0.18967,0.10955,?,?,?,?,0.70172,0.19422,?,-0.42105,-0.35231999999999997,?,?,?,?,?,1.5451,?,?,-1.3263,-0.5454100000000001,?,?,?,-0.066995,0.29994
?,?,-0.94181,-0.9387,-0.8315,-0.31999,0.86587,?,?,-0.64141,-0.62617,?,-0.14705,0.75143,?,0.63769,?,?,0.20728000000000002,?,0.05910599999999999,0.020912,0.014780000000000001,0.0033689,?,?,0.10952,-0.094832,-0.089757,-0.44033,?,0.75143,?,?,0.17978,0.41943,?,-0.083207,-0.21877,?,?,?,0.37515,-0.52852,?,?,-0.5314800000000001,-0.45833999999999997,?,-0.047101,0.31939
?,-0.7718,?,?,?,-0.32629,?,0.67183,0.1366,?,?,?,?,0.75143,?,?,-0.1571,?,?,-0.28811,0.091682,?,-3.6893E-4,0.0033689,-0.10008,0.18967,0.11993,-0.094832,?,-0.44033,-0.67335,?,0.19422,-0.22559,-0.42105,-0.35231999999999997,-0.24908000000000002,-0.091683,-0.21993000000000001,?,-0.26206,?,0.37515,-0.5536399999999999,?,-0.5454100000000001,-0.53169,-0.4586,-0.30684,0.032307999999999996,?
-0.89285,-0.79002,?,-0.85439,-0.7905,-0.41341999999999995,0.86587,?,?,?,-0.62356,-0.23825,?,?,-0.1568,0.6659999999999999,?,0.58673,0.2119,?,0.077106,?,-0.0098431,0.0033689,?,?,?,?,-0.083452,-0.3415,-0.67335,0.70172,?,-0.22559,?,-0.35231999999999997,-0.24908000000000002,-0.093568,-0.21993000000000001,-0.048934,?,1.5451,0.37515,-0.52852,?,-0.5454100000000001,-0.50618,-0.42677,-0.2775,0.036451,0.26832
-0.9636399999999999,-0.8423200000000001,?,-0.89654,-0.7905,-0.41341999999999995,0.86587,0.67183,0.15589,-0.64141,-0.62488,-0.23825,-0.1498,0.75143,?,0.5924,-0.15685,0.58673,?,-0.28811,0.083549,0.020912,0.0034304,?,-0.1191,0.18967,0.12080999999999999,?,-0.09005099999999999,-0.44033,?,0.75143,0.19422,-0.22559,?,-0.35231999999999997,-0.23955,?,-0.21068,0.058754999999999995,?,1.5451,0.37515,-0.55499,-1.3431,-0.5454100000000001,-0.5330699999999999,-0.46031000000000005,-0.33297,?,0.33376
-0.9636399999999999,-0.8423200000000001,-0.85721,?,?,?,0.86587,0.67183,0.15589,-0.64141,-0.62488,?,?,?,-0.15563,0.5924,-0.15685,?,0.20162,-0.28811,0.083549,?,?,0.0033689,-0.1191,0.18967,0.12080999999999999,?,?,-0.44033,?,?,0.19422,-0.22559,?,-0.35231999999999997,-0.23955,?,-0.21068,?,-0.25251,?,?,-0.55499,?,?,?,-0.46031000000000005,-0.33297,0.005118999999999999,?
-0.8975700000000001,-0.75398,?,-0.8590700000000001,-0.80053,?,0.87885,0.67183,?,?,?,-0.23825,?,?,?,0.65747,?,0.58673,?,?,?,?,?,?,-0.094776,0.18967,0.13041,-0.094832,-0.087253,-0.44033,-0.67335,0.75143,0.19422,?,-0.42105,-0.35231999999999997,?,-0.091683,?,-0.048934,?,1.5451,?,?,?,-0.5454100000000001,?,?,-0.28581999999999996,?,0.27921
-0.8656200000000001,?,?,-0.82057,-0.76573,-0.42882,0.8498100000000001,0.67183,?,-0.64141,?,-0.23825,-0.15963,0.75143,-0.15705999999999998,?,?,0.58673,?,-0.28811,?,0.020912,0.0039113,?,?,?,0.14332999999999999,-0.094832,-0.082702,?,?,0.75143,?,-0.22559,-0.42105,-0.35231999999999997,?,-0.095451,?,-0.048934,?,1.5451,0.37515,-0.52893,-1.2537,?,-0.53169,-0.4586,-0.2817,-0.050554,0.29913
-0.8975700000000001,-0.80513,?,-0.9002899999999999,?,?,?,0.67183,0.13665,-0.64141,?,-0.23825,-0.15625,?,-0.15617,0.69135,-0.15719,?,0.2375,?,0.10107999999999999,?,-0.008208,0.0033689,-0.083077,0.18967,0.13732,?,?,-0.44033,?,?,?,-0.22559,-0.42105,-0.35231999999999997,-0.2512,-0.095451,-0.22339,-0.048934,-0.26418,?,0.37515,-0.5281,-1.2914,-0.5454100000000001,?,?,-0.27325,0.040664,0.26275
-0.97677,?,?,?,-0.79515,?,?,0.67183,0.18965,?,-0.66969,?,-0.11399000000000001,0.75143,-0.15055,?,?,?,?,-0.28811,?,0.020912,?,0.0033689,-0.06980599999999999,?,0.18665,-0.094832,-0.13512000000000002,?,-0.67335,?,0.19422,-0.22559,-0.42105,-0.35231999999999997,-0.2512,-0.073789,-0.22339,?,-0.26418,1.5451,?,-0.45971000000000006,-1.2724,-0.51364,-0.4845,-0.39971,-0.25336,0.092153,0.22699
-0.97677,-0.73447,-0.52362,-0.91219,?,?,0.62187,0.67183,?,?,-0.66432,?,-0.14298,?,-0.15334,?,?,0.58673,0.37366,-0.28811,0.10171000000000001,?,-0.013258,0.0033689,?,?,0.2216,-0.094832,?,-0.44033,?,?,0.19422,-0.22559,-0.42105,?,-0.25438,-0.085091,?,?,?,?,?,-0.43251999999999996,-1.2724,-0.5128699999999999,?,-0.36671,?,0.10574000000000001,0.20979
-0.8975700000000001,-0.75398,-0.86003,?,-0.80053,-0.4238,?,0.67183,?,-0.64141,?,-0.23825,-0.1611,?,?,0.5819,-0.1569,0.58673,?,-0.28811,?,0.020912,-0.0055148,?,-0.10428,0.18967,0.13280999999999998,?,-0.09259500000000001,?,-0.67335,?,?,-0.22559,-0.42105,-0.35231999999999997,?,-0.073789,-0.21183000000000002,-0.048934,?,1.5451,?,-0.5088199999999999,-1.1935,-0.5143800000000001,?,?,-0.24213,?,?
-0.86024,?,?,?,-0.7550399999999999,-0.41867,?,?,0.1366,?,?,-0.23825,-0.16096,0.75143,-0.15662,0.65747,-0.15707000000000002,0.58673,0.21479,-0.28811,0.071072,0.020912,?,0.0033689,-0.091426,?,?,-0.094832,-0.08447400000000001,-0.44033,?,?,?,-0.22559,-0.42105,?,-0.24908000000000002,?,?,-0.048934,?,?,0.37515,-0.50483,-1.2353,-0.5454100000000001,?,?,?,0.028232999999999998,0.2541
-0.9978100000000001,-0.80865,?,-0.93725,?,-0.40805,0.93304,0.67183,?,?,-0.61625,-0.23825,?,?,-0.15496,0.6659999999999999,?,?,?,?,?,0.75548,0.026659,0.48425,?,?,0.12224000000000002,?,-0.085258,?,-0.6102,0.70172,?,-0.22559,-0.42105,?,?,-0.083207,-0.21877,?,-0.26099,1.5451,0.37515,?,?,-0.5454100000000001,?,-0.4899,-0.32821,0.036451,0.31939
-0.9636399999999999,-0.8423200000000001,-0.85721,-0.89654,-0.7905,?,0.86587,?,0.15589,?,-0.62488,-0.23825,-0.14925,0.75143,?,?,-0.15703,0.58673,0.19037,-0.28811,0.060782,0.020912,0.004825100000000001,0.0033689,-0.089699,0.18967,0.11083,-0.094832,-0.09214800000000001,-0.44033,-0.67335,0.75143,0.19422,?,?,-0.35231999999999997,-0.2459,-0.084149,-0.21761,-0.048934,-0.25887,1.5451,0.37515,?,-1.2631,?,-0.5319,?,-0.31076,0.028232999999999998,0.30432
?,-0.80513,?,?,-0.80053,-0.24109,0.80743,0.67183,?,-0.64141,-0.63648,-0.23825,?,0.75143,-0.15481,?,-0.15705,?,0.23615999999999998,-0.28811,0.09106900000000001,?,-0.008015600000000001,?,-0.10184,0.18967,?,?,-0.090663,-0.44033,-0.67335,?,?,-0.22559,-0.42105,-0.35231999999999997,-0.2459,-0.06907999999999999,-0.21761,?,?,?,0.37515,-0.53013,-1.3363,?,?,?,?,?,?
