@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
toyota,gas,?,two,?,rwd,?,98.4,176.2,65.6,?,?,ohc,?,?,mpfi,?,3.5,9.3,?,?,24.0,?,17669.0,2
toyota,?,?,four,sedan,fwd,front,102.4,175.6,66.5,54.9,2326.0,ohc,four,122.0,?,?,?,8.7,92.0,?,29.0,34.0,?,?
toyota,diesel,?,four,sedan,fwd,front,?,?,66.5,54.9,2480.0,?,four,110.0,idi,?,3.35,22.5,73.0,4500.0,?,?,10698.0,-1
?,gas,std,four,hatchback,fwd,front,102.4,175.6,?,53.9,2414.0,ohc,four,?,?,3.31,?,?,92.0,4200.0,27.0,?,9988.0,-1
toyota,gas,std,four,sedan,?,?,102.4,175.6,66.5,54.9,2414.0,ohc,four,122.0,?,3.31,3.54,?,92.0,4200.0,?,32.0,10898.0,-1
toyota,?,?,four,?,fwd,front,102.4,?,?,53.9,2458.0,ohc,four,122.0,mpfi,3.31,3.54,8.7,?,4200.0,27.0,32.0,11248.0,?
toyota,?,std,two,hatchback,?,front,102.9,183.5,67.7,52.0,2976.0,dohc,six,?,mpfi,3.27,3.35,9.3,161.0,?,20.0,24.0,16558.0,3
toyota,gas,std,two,hatchback,?,?,102.9,?,67.7,52.0,3016.0,dohc,?,171.0,mpfi,3.27,3.35,?,?,5200.0,?,24.0,15998.0,3
toyota,gas,std,four,sedan,rwd,?,104.5,187.8,?,54.1,3131.0,dohc,?,171.0,mpfi,?,3.35,9.2,156.0,5200.0,20.0,24.0,15690.0,?
toyota,gas,std,four,wagon,?,front,104.5,187.8,?,54.1,3151.0,dohc,?,161.0,mpfi,?,?,9.2,156.0,?,19.0,?,15750.0,-1
volkswagen,diesel,std,two,?,?,?,97.3,171.7,65.5,55.7,?,ohc,four,97.0,idi,3.01,3.4,?,?,?,37.0,46.0,?,2
?,?,std,two,?,fwd,front,97.3,171.7,65.5,?,?,ohc,four,109.0,mpfi,?,3.4,9.0,85.0,5250.0,27.0,34.0,7975.0,2
volkswagen,?,std,four,sedan,fwd,front,97.3,171.7,65.5,?,2264.0,ohc,four,97.0,?,3.01,3.4,?,?,4800.0,37.0,46.0,7995.0,2
volkswagen,?,std,?,?,fwd,front,?,171.7,65.5,55.7,2212.0,?,?,?,?,3.19,?,9.0,85.0,?,27.0,?,8195.0,2
volkswagen,?,std,four,sedan,fwd,?,97.3,171.7,?,55.7,2275.0,ohc,four,?,?,?,?,?,85.0,5250.0,27.0,34.0,?,?
volkswagen,diesel,turbo,?,?,?,front,97.3,171.7,?,55.7,2319.0,ohc,four,?,idi,3.01,3.4,?,68.0,4500.0,37.0,42.0,9495.0,2
?,gas,std,four,sedan,?,front,?,?,65.5,55.7,2300.0,ohc,four,?,mpfi,3.19,3.4,10.0,100.0,5500.0,26.0,32.0,9995.0,2
?,gas,std,two,convertible,?,?,94.5,159.3,64.2,55.6,?,?,?,109.0,mpfi,3.19,3.4,?,?,5500.0,?,29.0,?,?
volkswagen,?,std,two,hatchback,fwd,front,94.5,?,64.0,?,2221.0,ohc,four,?,mpfi,3.19,3.4,8.5,?,?,24.0,?,9980.0,3
volkswagen,?,std,four,sedan,?,?,?,180.2,?,?,?,ohc,five,?,mpfi,?,3.4,?,110.0,5500.0,19.0,?,13295.0,0
volkswagen,?,?,four,?,?,front,100.4,180.2,66.9,55.1,2579.0,ohc,four,?,idi,?,3.4,?,68.0,?,33.0,?,?,0
?,gas,std,four,?,?,front,?,183.1,?,?,2563.0,?,four,109.0,?,3.19,3.4,9.0,88.0,5500.0,25.0,?,12290.0,0
volvo,?,std,?,sedan,rwd,front,104.3,188.8,67.2,56.2,2912.0,?,four,?,mpfi,3.78,?,9.5,114.0,5400.0,23.0,28.0,12940.0,-2
?,gas,std,?,?,rwd,front,104.3,188.8,67.2,57.5,3034.0,ohc,four,141.0,mpfi,?,3.15,?,?,?,?,28.0,?,-1
volvo,gas,std,?,?,?,?,104.3,188.8,67.2,56.2,2935.0,?,four,141.0,mpfi,?,?,9.5,114.0,5400.0,?,28.0,15985.0,-2
volvo,?,std,four,wagon,rwd,front,104.3,188.8,67.2,57.5,3042.0,ohc,four,141.0,mpfi,?,3.15,?,?,?,?,?,?,?
volvo,?,turbo,?,sedan,?,?,?,188.8,67.2,56.2,3045.0,ohc,four,?,mpfi,?,3.15,7.5,162.0,?,17.0,22.0,?,-2
?,gas,turbo,four,wagon,rwd,front,?,188.8,?,?,?,ohc,?,?,mpfi,3.62,3.15,7.5,?,5100.0,17.0,22.0,18950.0,-1
?,gas,std,four,sedan,rwd,front,109.1,188.8,68.9,55.5,2952.0,ohc,four,?,?,3.78,?,?,?,?,23.0,28.0,16845.0,-1
volvo,?,turbo,?,sedan,?,?,109.1,188.8,68.8,55.5,3049.0,ohc,four,141.0,mpfi,?,3.15,8.7,160.0,5300.0,19.0,25.0,?,?
volvo,?,std,four,sedan,rwd,?,?,?,?,?,3012.0,ohcv,six,?,?,3.58,2.87,8.8,134.0,5500.0,?,23.0,21485.0,-1
volvo,diesel,?,four,?,rwd,front,?,188.8,68.9,55.5,3217.0,?,six,145.0,idi,3.01,3.4,?,106.0,4800.0,?,?,22470.0,-1
?,gas,turbo,four,sedan,rwd,?,109.1,?,68.9,55.5,3062.0,ohc,four,141.0,mpfi,3.78,3.15,?,114.0,5400.0,19.0,25.0,22625.0,-1
