@relation dataset

@attribute v1 real
@attribute v2 real
@attribute v3 real
@attribute v4 real
@attribute v5 real
@attribute v6 real
@attribute v7 real
@attribute v8 real
@attribute v9 real
@attribute v10 real
@attribute v11 real
@attribute v12 real
@attribute v13 real
@attribute v14 real
@attribute v15 real
@attribute v16 real
@attribute v17 real
@attribute v18 real
@attribute v20 {0.0, 1.0, 2.0, 3.0}
@attribute v21 {0.0, 1.0, 2.0, 3.0}
@attribute v22 real
@attribute v23 real
@attribute v24 {0.0, 1.0}
@attribute v25 {0.0, 1.0}
@attribute v26 {0.0, 1.0, 2.0, 3.0}
@attribute v27 real
@attribute v28 real
@attribute v29 {0.0, 1.0}
@attribute v30 real
@attribute v31 real
@attribute v32 real
@attribute v33 real
@attribute v34 real
@attribute v35 real
@attribute v36 real
@attribute v37 real
@attribute v38 real
@attribute v39 real
@attribute v40 {0.0, 1.0, 2.0, 3.0, 4.0}
@attribute v41 real
@attribute class {0, 1}


@data
?,?,0.0,0.0,?,0.0,0.0,?,3.0,?,?,?,2.373,0.971,8.597,0.0,?,?,?,?,?,?,0.0,?,?,?,0.322,0.0,0.0,1.542,0.0,?,1.0,?,2.983,2.167,1.0,?,?,0.0,1
3.0,1.8227,0.0,?,?,?,0.0,?,0.0,?,0.0,?,1.883,?,6.594,?,0.975,1.174,0.0,0.0,?,?,0.0,?,0.0,1.414,?,?,?,1.333,0.0,?,?,?,?,?,1.0,?,0.0,?,1
3.618,2.3911,?,?,0.0,?,0.0,?,2.0,?,?,?,?,1.522,?,?,0.97,1.161,?,?,?,?,?,0.0,0.0,1.732,?,0.0,0.0,2.094,0.0,?,2.0,?,?,1.9,?,6.432,0.0,?,?
?,1.8205,?,0.0,?,0.0,0.0,22.2,2.0,?,0.0,0.0,?,0.918,6.594,0.0,?,?,?,0.0,1.06,?,?,0.0,0.0,1.414,?,0.0,?,1.333,0.0,?,0.0,1.0,2.651,3.167,?,5.86,?,?,1
?,?,?,0.0,?,0.0,0.0,25.0,?,1.0,?,0.0,2.199,?,8.318,0.0,0.988,?,?,0.0,?,0.0,?,0.0,0.0,?,-0.552,0.0,?,1.0,0.0,?,0.0,?,2.97,?,?,?,?,0.0,1
?,3.1402,0.0,?,?,?,?,?,3.0,?,?,0.0,2.946,1.891,?,2.0,0.973,?,0.0,?,?,0.0,0.0,0.0,0.0,2.042,0.038,?,0.0,2.602,?,0.0,0.0,1.0,3.096,?,0.0,7.197,0.0,0.0,?
3.879,2.6274,0.0,0.0,0.0,0.0,0.0,29.6,2.0,1.0,0.0,0.0,2.938,?,8.743,?,0.973,?,0.0,0.0,?,?,0.0,0.0,?,1.902,?,0.0,?,3.685,0.0,0.0,0.0,?,?,?,?,7.087,0.0,0.0,1
3.95,2.7989,?,?,?,0.0,?,?,?,1.0,0.0,0.0,3.364,2.807,9.296,1.0,0.969,?,?,0.0,?,0.0,0.0,?,?,?,-0.002,?,0.0,?,0.0,0.0,?,?,?,1.857,0.0,7.552,?,?,?
5.391,3.7046,?,0.0,0.0,?,?,?,8.0,?,0.0,0.0,?,1.735,?,?,?,1.139,0.0,0.0,1.532,?,?,?,?,2.358,?,0.0,?,?,?,?,?,?,?,2.108,?,9.921,?,0.0,1
3.732,2.477,?,0.0,?,0.0,?,?,2.0,?,?,0.0,2.597,1.585,?,2.0,1.005,1.156,?,0.0,?,?,?,?,?,?,-0.229,0.0,0.0,2.488,?,0.0,0.0,2.0,2.897,?,0.0,?,?,0.0,1
?,?,?,0.0,0.0,?,?,32.7,?,1.0,0.0,0.0,3.68,?,?,1.0,0.968,1.14,0.0,0.0,1.202,0.0,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,0.0,0.0,?,?,1.816,0.0,?,0.0,?,1
3.414,?,0.0,0.0,?,?,0.0,30.0,1.0,1.0,0.0,?,2.263,1.0,7.408,1.0,0.998,?,0.0,?,1.141,?,?,0.0,0.0,?,?,?,0.0,1.707,?,0.0,0.0,1.0,?,3.125,?,?,?,?,?
3.414,?,?,0.0,?,?,0.0,18.2,?,1.0,?,0.0,2.211,1.0,7.408,0.0,1.007,1.178,?,0.0,?,0.0,0.0,?,0.0,1.618,?,?,0.0,1.707,0.0,?,?,3.0,2.79,?,1.0,6.251,0.0,?,1
4.334,3.1387,?,?,0.0,0.0,?,26.3,2.0,?,?,0.0,2.746,1.557,8.944,2.0,0.998,?,?,0.0,1.099,0.0,0.0,?,0.0,?,?,?,0.0,?,0.0,0.0,0.0,1.0,3.114,2.548,0.0,?,?,0.0,1
3.0,2.311,?,0.0,?,0.0,?,28.6,1.0,1.0,0.0,?,?,0.918,6.594,0.0,?,1.149,0.0,0.0,1.177,0.0,0.0,?,0.0,1.414,0.903,0.0,?,?,0.0,0.0,0.0,0.0,2.991,?,0.0,6.578,0.0,?,1
4.17,?,?,0.0,0.0,?,0.0,30.8,2.0,1.0,?,?,2.466,?,8.597,?,0.989,?,?,0.0,?,0.0,?,0.0,?,1.848,0.363,0.0,9.505,?,0.0,0.0,0.0,0.0,3.18,?,0.0,7.056,0.0,0.0,1
4.414,3.1682,?,?,0.0,0.0,0.0,31.6,?,1.0,?,0.287,?,1.379,9.222,1.0,0.98,?,0.0,?,?,0.0,0.0,?,0.0,2.0,0.126,?,?,2.133,0.0,0.0,0.0,?,?,2.5,0.0,7.473,?,0.0,?
4.414,?,0.0,?,0.0,0.0,0.0,?,2.0,?,0.0,?,2.847,1.379,?,?,?,1.139,?,0.0,1.209,?,0.0,0.0,?,2.0,?,0.0,20.067,2.133,?,0.0,0.0,0.0,3.426,3.262,0.0,7.758,0.0,?,1
4.236,3.1869,0.0,0.0,0.0,?,0.0,?,?,?,0.0,-0.671,3.78,?,9.867,?,0.977,?,0.0,0.0,1.212,0.0,?,0.0,0.0,1.993,?,0.0,?,?,?,0.0,0.0,1.0,3.33,?,0.0,8.337,?,0.0,1
?,4.0241,?,0.0,?,?,?,31.6,2.0,?,0.0,?,3.082,?,?,?,1.021,1.142,?,0.0,?,?,0.0,?,0.0,?,?,0.0,20.676,?,0.0,0.0,?,0.0,?,3.093,?,7.912,?,?,1
?,3.5408,0.0,?,0.0,?,0.0,?,2.0,4.0,0.0,?,?,3.664,?,?,0.982,1.14,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,?,?,?,0.0,0.0,?,0.0,3.474,2.083,0.0,8.622,?,0.0,1
4.836,5.6969,0.0,?,0.0,?,?,32.5,?,6.0,0.0,-0.851,?,?,10.906,?,0.989,?,0.0,?,?,?,?,0.0,?,?,0.0,0.0,37.824,4.685,0.0,?,0.0,0.0,?,2.268,0.0,8.951,0.0,0.0,?
4.476,?,0.0,0.0,0.0,0.0,?,?,3.0,2.0,0.0,-0.195,2.917,?,9.345,2.0,0.998,1.146,0.0,0.0,1.153,?,0.0,?,?,2.042,-0.079,?,?,2.34,?,?,0.0,?,3.389,?,?,?,0.0,?,?
4.235,3.3919,0.0,0.0,0.0,0.0,0.0,28.6,2.0,?,0.0,-0.255,?,?,9.118,?,?,1.149,0.0,?,?,0.0,0.0,?,0.0,?,?,?,10.129,?,0.0,?,?,?,?,2.685,0.0,?,0.0,0.0,?
4.38,3.3996,0.0,?,0.0,?,0.0,30.8,1.0,4.0,0.0,?,3.345,?,9.625,5.0,1.019,1.144,0.0,0.0,1.138,0.0,0.0,0.0,0.0,2.044,?,0.0,?,4.178,?,?,0.0,1.0,?,3.028,0.0,?,?,0.0,?
4.412,3.4435,0.0,0.0,?,?,?,?,?,?,?,?,4.587,4.437,?,8.0,0.974,1.137,0.0,?,1.208,?,0.0,0.0,0.0,2.086,0.0,?,?,?,0.0,0.0,0.0,?,?,1.899,?,9.075,0.0,0.0,1
4.243,3.0402,?,0.0,0.0,0.0,0.0,?,?,4.0,0.0,?,3.477,?,9.716,4.0,1.008,?,?,?,1.139,0.0,0.0,0.0,0.0,2.0,?,?,20.288,?,?,0.0,?,2.0,3.337,?,0.0,8.169,?,0.0,1
4.237,3.0152,0.0,0.0,0.0,0.0,?,?,0.0,?,0.0,-1.396,3.699,2.948,9.917,4.0,0.995,?,?,?,1.158,?,?,?,0.0,?,0.0,?,20.53,7.174,?,0.0,?,?,3.335,2.63,0.0,?,?,0.0,1
4.412,?,?,?,0.0,0.0,0.0,30.6,?,8.0,?,-0.554,4.201,?,?,8.0,?,1.144,?,?,1.146,0.0,0.0,?,0.0,2.085,?,0.0,?,?,?,0.0,0.0,0.0,3.397,2.311,0.0,8.752,0.0,0.0,1
?,?,?,0.0,0.0,?,?,30.4,2.0,?,0.0,?,?,?,9.59,?,1.027,?,?,?,?,0.0,?,0.0,?,?,?,?,21.21,?,0.0,0.0,0.0,?,3.486,2.985,0.0,8.051,?,?,1
4.399,?,1.0,0.0,?,?,?,32.3,2.0,4.0,0.0,-0.228,4.363,4.044,10.513,8.0,?,1.138,0.0,0.0,1.202,?,?,?,?,2.08,0.0,0.0,23.602,?,?,?,0.0,0.0,?,?,?,9.017,?,0.0,?
?,?,0.0,0.0,?,0.0,0.0,?,?,4.0,0.0,-1.853,3.192,?,9.565,?,1.036,?,0.0,?,1.13,0.0,0.0,0.0,?,?,?,?,20.872,2.691,0.0,?,?,0.0,3.586,?,0.0,?,?,0.0,1
4.67,4.0218,?,?,?,0.0,?,33.3,?,?,?,?,3.447,2.21,9.961,?,?,?,0.0,?,?,0.0,0.0,?,?,2.147,?,?,11.115,?,?,?,0.0,0.0,3.53,?,0.0,8.143,?,0.0,1
4.644,?,?,?,0.0,0.0,0.0,33.3,?,2.0,?,0.185,?,1.922,9.536,6.0,?,?,?,?,1.197,0.0,0.0,?,?,2.089,-0.025,0.0,10.696,?,?,0.0,0.0,0.0,3.525,2.533,0.0,?,0.0,0.0,1
?,3.122,?,0.0,0.0,?,0.0,33.3,2.0,?,0.0,0.238,3.939,?,10.195,?,?,?,?,0.0,1.21,?,0.0,0.0,0.0,2.094,0.0,0.0,11.181,?,0.0,0.0,0.0,?,3.525,?,0.0,8.459,0.0,0.0,?
4.343,?,0.0,0.0,?,0.0,?,33.3,?,?,?,-2.514,?,?,?,4.0,1.09,?,0.0,0.0,1.108,?,?,?,?,2.0,?,0.0,?,2.682,?,0.0,?,2.0,3.519,4.167,0.0,8.016,0.0,?,1
?,3.2723,?,0.0,?,?,0.0,?,1.0,3.0,0.0,-1.19,?,0.971,?,0.0,1.083,1.162,0.0,0.0,1.018,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,3.333,4.433,?,7.299,?,?,1
4.588,4.0275,?,?,0.0,0.0,0.0,32.0,3.0,3.0,0.0,?,3.256,1.859,?,5.0,1.007,?,0.0,0.0,1.174,?,0.0,0.0,?,?,0.014,?,?,3.114,?,0.0,0.0,?,?,2.833,?,8.066,?,0.0,?
4.17,3.3821,?,0.0,0.0,0.0,0.0,40.0,1.0,0.0,?,0.56,2.559,0.971,8.597,0.0,0.987,1.133,?,?,?,0.0,?,0.0,?,1.848,0.401,?,0.0,?,0.0,?,1.0,?,3.452,3.033,1.0,7.564,0.0,?,?
5.098,?,?,0.0,0.0,0.0,0.0,?,?,3.0,0.0,0.0,3.176,?,9.872,?,?,1.159,?,0.0,1.131,?,0.0,0.0,?,?,?,?,19.811,?,0.0,?,?,2.0,4.692,?,1.0,?,?,0.0,?
?,3.5181,1.0,?,0.0,?,0.0,27.3,1.0,?,?,?,?,?,?,1.0,1.057,1.146,0.0,0.0,1.174,0.0,?,1.0,?,1.902,?,0.0,9.587,?,0.0,0.0,0.0,0.0,3.815,3.296,0.0,8.172,?,?,1
5.098,3.1338,1.0,0.0,0.0,0.0,?,27.3,?,4.0,0.0,0.0,?,?,?,4.0,?,1.145,?,0.0,1.168,0.0,0.0,0.0,0.0,?,0.0,?,10.364,?,0.0,0.0,?,2.0,4.45,2.459,0.0,?,0.0,?,1
4.372,3.4629,?,?,?,0.0,0.0,38.5,2.0,0.0,?,?,?,1.922,?,0.0,0.964,?,?,?,1.288,0.0,?,0.0,0.0,2.031,-0.023,?,?,3.412,?,0.0,0.0,?,3.363,2.033,?,?,?,0.0,?
?,2.2197,?,?,0.0,?,0.0,?,?,2.0,0.0,?,?,?,8.723,1.0,1.028,1.151,?,0.0,?,?,0.0,?,?,2.214,-0.228,0.0,?,?,0.0,0.0,0.0,1.0,?,?,?,?,?,0.0,1
3.802,2.8425,?,0.0,?,0.0,?,31.6,?,1.0,?,0.0,2.746,?,?,?,?,1.142,?,0.0,1.169,?,0.0,0.0,0.0,1.848,0.129,?,?,2.885,0.0,0.0,0.0,1.0,3.104,2.357,?,?,0.0,0.0,?
?,3.0785,?,?,?,0.0,?,28.0,?,2.0,0.0,0.0,2.975,1.975,9.118,2.0,0.989,?,?,0.0,1.137,0.0,?,0.0,?,?,0.043,?,0.0,?,?,?,0.0,?,?,?,0.0,7.316,?,0.0,1
4.752,3.995,0.0,0.0,0.0,?,0.0,31.0,4.0,?,?,?,?,3.022,?,10.0,?,1.143,?,0.0,?,0.0,0.0,?,0.0,2.161,0.0,?,23.23,8.486,0.0,0.0,?,0.0,3.451,?,0.0,8.618,0.0,?,1
4.618,4.7233,0.0,0.0,?,0.0,0.0,33.3,?,?,?,-1.035,3.305,1.79,?,?,1.035,?,0.0,?,1.163,0.0,0.0,0.0,?,2.136,0.016,0.0,20.666,?,?,?,?,0.0,?,?,0.0,?,?,0.0,1
?,?,?,0.0,0.0,0.0,?,10.0,0.0,2.0,?,-0.713,2.978,0.918,9.184,0.0,1.082,1.175,0.0,0.0,1.152,0.0,?,?,0.0,?,-0.274,0.0,?,1.521,0.0,0.0,0.0,4.0,?,4.148,2.0,8.83,0.0,?,?
4.77,?,?,0.0,0.0,?,2.0,41.7,?,0.0,0.0,0.0,3.164,?,9.882,0.0,?,1.121,0.0,?,1.299,?,0.0,?,0.0,?,?,0.0,0.0,1.74,0.0,?,?,0.0,?,1.867,0.0,?,?,0.0,?
4.517,?,?,?,2.0,0.0,?,40.0,1.0,?,1.0,?,3.073,1.409,9.391,0.0,?,1.129,?,0.0,1.266,1.0,0.0,?,0.0,2.149,-0.024,?,0.0,2.036,0.0,0.0,?,2.0,3.553,2.074,?,?,?,0.0,1
4.414,?,?,?,0.0,0.0,1.0,46.2,0.0,1.0,?,0.0,?,?,9.183,?,0.998,?,?,0.0,1.264,1.0,0.0,0.0,?,2.101,?,0.0,?,?,?,?,0.0,?,3.566,2.524,0.0,?,0.0,0.0,1
4.732,3.3319,?,0.0,?,?,2.0,?,0.0,2.0,?,0.0,3.025,0.875,?,?,?,1.119,0.0,?,1.219,?,?,?,?,2.194,0.047,?,0.0,?,0.0,2.0,?,?,3.67,?,0.0,8.008,0.0,?,?
4.607,?,0.0,?,?,?,2.0,?,?,?,0.0,?,?,?,?,4.0,1.011,1.122,0.0,0.0,?,1.0,0.0,?,0.0,2.194,-0.026,0.0,0.0,1.544,0.0,?,0.0,1.0,3.649,2.537,?,8.058,0.0,?,?
?,?,0.0,0.0,0.0,?,?,40.7,0.0,2.0,0.0,0.0,?,?,10.067,?,?,1.123,0.0,0.0,1.248,1.0,?,0.0,0.0,?,?,?,0.0,2.0,0.0,?,0.0,0.0,?,2.192,?,?,0.0,?,1
4.97,3.567,3.0,0.0,?,?,4.0,46.2,0.0,?,?,0.0,3.66,0.861,10.06,2.0,1.073,?,0.0,0.0,?,?,0.0,?,?,?,0.015,?,?,?,?,?,0.0,?,?,?,0.0,?,0.0,3.0,?
?,2.9304,0.0,0.0,0.0,?,2.0,43.5,?,1.0,0.0,?,?,1.273,9.947,2.0,0.984,?,0.0,0.0,1.28,?,?,0.0,?,2.251,-0.007,?,10.288,1.951,?,0.0,0.0,0.0,3.671,2.333,0.0,8.238,0.0,?,?
4.869,3.2685,0.0,?,0.0,0.0,?,40.9,?,3.0,0.0,0.0,3.404,?,?,?,?,1.123,0.0,0.0,?,1.0,0.0,0.0,?,2.29,?,0.0,10.337,?,0.0,2.0,?,?,3.743,2.75,0.0,?,?,0.0,1
5.156,?,0.0,0.0,?,?,?,?,?,?,0.0,-3.296,3.788,0.75,10.813,?,?,1.093,0.0,0.0,?,6.0,?,0.0,0.0,2.532,0.0,0.0,44.736,1.508,?,?,?,?,?,?,?,9.007,?,0.0,?
?,?,0.0,0.0,0.0,?,2.0,40.0,2.0,4.0,0.0,-1.016,3.678,1.875,?,?,?,?,0.0,0.0,1.21,?,0.0,0.0,?,?,0.0,0.0,23.088,2.707,?,0.0,?,?,?,2.667,?,?,2.0,?,1
?,?,0.0,?,?,?,3.0,?,?,4.0,0.0,?,?,1.563,?,13.0,1.003,?,?,?,?,2.0,0.0,0.0,?,?,0.0,0.0,24.332,?,0.0,0.0,?,?,?,2.406,0.0,?,2.0,0.0,1
5.072,?,?,0.0,?,0.0,?,43.8,?,?,0.0,?,3.808,?,?,12.0,1.015,?,0.0,0.0,1.235,?,0.0,?,?,2.351,?,?,?,3.342,0.0,0.0,?,0.0,3.795,2.704,?,?,?,0.0,1
4.876,3.0864,0.0,0.0,0.0,0.0,2.0,41.7,0.0,4.0,0.0,?,3.571,1.59,10.236,?,1.03,1.121,0.0,0.0,1.203,1.0,?,0.0,0.0,2.297,?,0.0,22.051,?,0.0,0.0,0.0,0.0,3.755,?,?,8.591,2.0,0.0,?
?,2.9844,?,0.0,?,0.0,2.0,41.7,?,2.0,0.0,-0.87,3.39,?,10.136,?,?,1.121,?,?,?,1.0,0.0,0.0,?,2.278,0.004,0.0,?,2.113,0.0,0.0,0.0,?,3.718,2.611,0.0,?,?,0.0,?
?,?,0.0,?,0.0,0.0,2.0,53.3,0.0,?,0.0,?,3.39,?,10.226,8.0,?,1.097,0.0,0.0,1.249,3.0,?,0.0,0.0,2.424,0.004,0.0,21.666,1.027,0.0,0.0,?,0.0,3.866,2.924,0.0,?,?,?,?
4.828,2.2467,?,?,?,?,2.0,50.0,0.0,?,0.0,?,3.838,0.584,?,?,?,1.104,0.0,0.0,1.248,?,0.0,?,0.0,2.265,0.0,0.0,22.962,4.401,0.0,0.0,?,?,?,?,0.0,?,?,0.0,?
5.12,3.2785,0.0,0.0,0.0,?,3.0,36.8,3.0,6.0,?,-1.775,?,2.419,10.778,18.0,1.004,?,0.0,0.0,1.195,1.0,0.0,?,0.0,2.4,?,?,?,3.368,?,0.0,?,?,3.852,?,0.0,?,3.0,?,1
4.732,3.0836,0.0,0.0,?,?,?,46.7,?,2.0,0.0,?,?,?,?,4.0,1.02,1.111,0.0,0.0,1.235,?,0.0,?,0.0,?,-0.026,?,?,?,0.0,0.0,0.0,?,?,2.926,?,?,0.0,0.0,?
4.77,3.1187,0.0,0.0,?,0.0,2.0,41.2,?,2.0,2.0,?,3.249,1.185,9.882,4.0,?,?,?,?,1.219,1.0,?,?,?,?,0.015,0.0,?,1.74,?,1.0,2.0,3.0,3.707,3.0,?,?,0.0,0.0,1
4.951,2.7402,0.0,0.0,0.0,0.0,?,38.7,2.0,3.0,0.0,-0.464,?,?,10.241,9.0,1.002,1.127,?,?,?,1.0,?,?,0.0,2.29,-0.001,?,11.465,3.744,?,1.0,0.0,1.0,?,2.522,0.0,8.502,1.0,0.0,?
4.923,3.3133,0.0,0.0,?,0.0,2.0,43.8,?,3.0,?,-1.113,?,?,?,7.0,?,?,?,?,1.207,?,0.0,0.0,0.0,?,0.015,0.0,10.262,?,0.0,?,0.0,2.0,3.741,3.2,?,8.303,?,0.0,1
4.972,3.3935,0.0,0.0,?,0.0,2.0,?,?,4.0,0.0,-1.648,?,?,?,8.0,?,?,?,0.0,?,1.0,0.0,0.0,0.0,?,?,?,21.185,?,?,?,0.0,1.0,3.761,?,0.0,8.567,0.0,?,1
4.845,?,?,0.0,?,?,2.0,40.0,?,?,0.0,-0.746,?,?,10.281,8.0,1.016,1.125,?,?,1.217,1.0,?,0.0,0.0,?,?,0.0,?,3.549,?,?,0.0,0.0,3.718,2.667,?,8.635,0.0,0.0,1
5.31,?,?,0.0,0.0,0.0,1.0,?,?,3.0,0.0,0.0,3.425,?,?,?,?,1.112,?,0.0,?,?,0.0,0.0,0.0,2.288,0.015,?,20.777,1.726,0.0,1.0,?,1.0,4.734,?,?,?,?,?,?
?,2.2808,0.0,?,0.0,?,?,35.3,?,?,0.0,?,2.801,0.802,?,2.0,?,?,?,0.0,?,?,0.0,?,?,?,?,?,10.463,0.975,0.0,0.0,0.0,0.0,?,2.31,0.0,7.446,0.0,0.0,?
?,2.736,0.0,0.0,0.0,0.0,3.0,52.4,0.0,2.0,0.0,-0.884,3.532,0.985,?,4.0,1.009,?,?,0.0,1.296,?,?,0.0,0.0,?,0.001,?,?,?,?,?,?,?,?,?,?,8.68,0.0,?,1
?,2.6955,?,?,?,?,3.0,47.1,0.0,?,0.0,?,3.359,?,?,?,1.037,1.11,0.0,?,1.243,3.0,?,0.0,?,2.36,0.004,0.0,10.31,?,0.0,2.0,0.0,0.0,3.775,2.591,0.0,?,0.0,?,1
?,2.8449,0.0,?,?,?,0.0,?,0.0,1.0,1.0,?,2.898,0.802,9.183,2.0,1.016,1.128,?,?,1.254,1.0,?,?,?,2.101,-0.082,0.0,10.249,?,0.0,?,?,1.0,3.535,2.738,1.0,?,?,0.0,1
?,2.8471,0.0,0.0,?,0.0,?,?,0.0,2.0,?,-0.995,3.539,0.985,10.277,2.0,1.02,1.108,?,?,1.277,3.0,0.0,?,?,2.359,?,0.0,?,1.762,0.0,?,?,1.0,?,2.667,1.0,?,0.0,?,1
?,?,0.0,0.0,0.0,0.0,0.0,30.8,?,4.0,0.0,-0.318,3.354,?,10.091,?,?,1.144,?,0.0,?,1.0,0.0,?,?,2.274,0.004,0.0,?,2.257,0.0,0.0,?,0.0,3.477,?,?,8.121,0.0,0.0,?
?,2.3925,0.0,0.0,0.0,0.0,0.0,?,?,1.0,?,?,?,0.75,9.272,2.0,?,1.147,?,?,?,1.0,?,0.0,?,?,?,0.0,10.572,1.017,?,0.0,?,1.0,3.355,?,?,7.556,0.0,?,1
4.983,4.2631,?,0.0,0.0,?,0.0,?,?,6.0,0.0,?,3.342,?,?,8.0,1.044,1.16,?,0.0,?,0.0,0.0,0.0,0.0,2.247,?,?,0.0,2.666,?,0.0,?,6.0,3.397,3.694,0.0,?,0.0,0.0,?
?,1.8975,?,0.0,0.0,0.0,?,31.6,?,6.0,?,?,?,3.866,10.735,?,0.991,1.142,?,?,1.157,?,?,?,?,2.361,?,?,11.756,?,0.0,?,?,?,?,2.267,0.0,8.727,0.0,?,1
?,?,0.0,?,1.0,0.0,?,?,?,?,?,-0.462,?,?,10.493,9.0,?,1.155,0.0,0.0,1.083,?,0.0,?,0.0,?,-0.001,?,10.741,?,0.0,?,3.0,?,3.551,3.256,1.0,8.338,?,0.0,?
3.732,2.4945,0.0,0.0,0.0,0.0,0.0,22.2,1.0,?,2.0,?,2.553,1.585,?,?,?,1.171,0.0,0.0,1.119,0.0,0.0,?,?,1.802,-0.212,?,?,2.488,0.0,0.0,?,?,2.89,2.167,2.0,6.675,0.0,0.0,?
?,2.9244,0.0,0.0,?,?,0.0,?,2.0,0.0,2.0,0.0,?,?,9.522,0.0,?,1.145,0.0,?,1.194,0.0,0.0,0.0,0.0,?,?,?,0.0,6.909,?,0.0,2.0,1.0,3.005,1.618,?,?,0.0,?,?
?,2.958,?,?,0.0,?,?,32.1,2.0,?,0.0,?,4.008,3.792,10.039,?,0.965,?,0.0,0.0,?,?,0.0,?,0.0,1.987,?,0.0,?,?,?,?,?,?,3.01,1.685,0.0,8.228,0.0,?,?
4.235,?,0.0,0.0,?,0.0,0.0,?,2.0,?,0.0,0.0,2.946,1.975,9.118,1.0,0.973,?,0.0,0.0,1.168,0.0,0.0,?,0.0,?,0.039,0.0,0.0,3.449,0.0,?,?,?,3.064,2.093,?,?,?,?,?
4.236,1.599,?,?,0.0,0.0,0.0,?,?,1.0,0.0,0.0,3.78,3.974,9.949,?,0.967,1.14,0.0,?,1.189,?,0.0,0.0,?,2.236,0.0,?,0.0,8.475,?,0.0,?,0.0,3.322,1.611,0.0,8.211,?,?,1
4.362,?,0.0,0.0,?,0.0,0.0,?,3.0,?,?,0.0,?,1.906,9.059,2.0,0.993,1.151,?,0.0,?,0.0,0.0,0.0,?,?,-0.074,0.0,?,?,?,0.0,0.0,?,?,2.667,0.0,?,?,?,1
4.414,?,0.0,0.0,0.0,0.0,?,?,3.0,1.0,0.0,1.188,2.812,1.379,9.222,1.0,0.985,1.134,0.0,0.0,?,0.0,0.0,?,0.0,2.0,0.135,0.0,10.178,2.133,0.0,0.0,0.0,?,?,2.619,0.0,7.714,0.0,0.0,1
4.0,3.2163,0.0,?,0.0,0.0,0.0,25.0,?,2.0,?,-0.833,2.334,0.811,8.318,0.0,1.053,1.156,0.0,?,?,?,?,0.0,?,?,-0.687,?,?,?,0.0,0.0,0.0,1.0,3.304,?,?,7.178,0.0,0.0,1
?,3.402,?,?,0.0,?,0.0,32.8,2.0,?,0.0,-0.327,4.486,4.297,10.675,6.0,0.974,1.14,0.0,0.0,1.193,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,8.926,?,?,?
?,4.002,?,0.0,0.0,0.0,0.0,32.4,4.0,4.0,0.0,-0.28,4.039,?,?,?,?,1.141,?,0.0,1.18,?,?,0.0,?,2.14,?,0.0,23.596,8.016,0.0,0.0,?,0.0,3.408,?,?,8.619,0.0,0.0,1
4.386,3.408,0.0,0.0,?,0.0,0.0,32.5,?,4.0,0.0,-0.09,4.167,3.774,10.379,?,?,1.14,0.0,0.0,1.186,?,?,0.0,?,2.068,0.0,?,?,?,0.0,0.0,0.0,?,3.376,?,?,8.67,0.0,?,1
4.263,3.1913,?,0.0,0.0,?,?,?,0.0,?,0.0,-1.68,3.41,2.187,9.533,?,1.038,?,0.0,0.0,?,?,0.0,?,?,2.0,0.015,?,?,4.143,?,0.0,?,2.0,3.643,3.379,?,8.478,?,?,1
4.17,3.4143,0.0,0.0,?,?,?,?,?,1.0,?,-0.481,?,0.971,8.597,1.0,1.02,?,0.0,?,1.174,0.0,?,0.0,0.0,1.848,0.425,?,9.472,1.542,?,0.0,1.0,2.0,3.379,3.533,1.0,7.404,0.0,0.0,?
?,?,?,?,1.0,?,0.0,31.3,3.0,2.0,?,?,?,2.134,9.916,5.0,0.991,1.145,0.0,?,?,?,0.0,0.0,0.0,2.122,?,?,10.961,?,0.0,0.0,3.0,0.0,?,2.372,1.0,?,0.0,0.0,1
4.347,?,0.0,0.0,?,0.0,?,?,1.0,2.0,2.0,?,3.233,2.3,?,4.0,0.998,?,0.0,?,1.169,0.0,0.0,0.0,0.0,?,0.014,0.0,10.535,4.098,0.0,?,1.0,1.0,?,?,?,7.864,0.0,?,1
4.343,3.9399,?,?,0.0,0.0,?,33.3,?,4.0,?,?,3.047,?,9.309,4.0,?,1.139,?,0.0,?,?,?,0.0,0.0,2.0,?,?,19.107,2.682,0.0,0.0,?,?,3.519,?,?,8.016,0.0,?,1
?,3.6148,0.0,0.0,?,0.0,0.0,25.0,1.0,3.0,0.0,-1.185,?,?,9.184,?,?,1.156,0.0,0.0,1.066,?,0.0,0.0,0.0,2.0,?,0.0,9.449,?,0.0,?,?,2.0,3.424,4.0,?,7.507,0.0,?,?
4.691,3.9139,?,0.0,?,0.0,?,26.7,0.0,5.0,0.0,-2.845,3.138,1.436,?,?,1.086,1.153,0.0,?,1.066,?,?,0.0,0.0,2.117,0.053,0.0,19.412,2.428,?,?,?,?,3.49,4.241,?,8.03,0.0,0.0,?
?,?,?,?,?,0.0,0.0,?,1.0,3.0,?,-0.644,?,1.5,?,4.0,1.032,1.143,?,0.0,1.156,?,0.0,?,?,?,-0.088,?,20.291,2.34,0.0,0.0,?,0.0,?,3.292,?,7.864,0.0,?,?
