@relation dataset

@attribute v1 real
@attribute v2 real
@attribute v3 real
@attribute v4 real
@attribute v5 real
@attribute v6 real
@attribute v7 real
@attribute v8 real
@attribute v9 real
@attribute v10 real
@attribute v11 real
@attribute v12 real
@attribute v13 real
@attribute v14 real
@attribute v15 real
@attribute v16 real
@attribute v17 real
@attribute v18 real
@attribute v20 {0.0, 1.0, 2.0, 3.0}
@attribute v21 {0.0, 1.0, 2.0, 3.0}
@attribute v22 real
@attribute v23 real
@attribute v24 {0.0, 1.0}
@attribute v25 {0.0, 1.0}
@attribute v26 {0.0, 1.0, 2.0, 3.0}
@attribute v27 real
@attribute v28 real
@attribute v29 {0.0, 1.0}
@attribute v30 real
@attribute v31 real
@attribute v32 real
@attribute v33 real
@attribute v34 real
@attribute v35 real
@attribute v36 real
@attribute v37 real
@attribute v38 real
@attribute v39 real
@attribute v40 {0.0, 1.0, 2.0, 3.0, 4.0}
@attribute v41 real
@attribute class {0, 1}


@data
4.17,?,?,?,?,0.0,?,?,?,?,2.0,0.0,?,?,8.597,?,0.97,?,0.0,0.0,1.133,?,0.0,?,0.0,1.848,?,0.0,0.0,1.542,0.0,?,1.0,?,?,?,?,?,0.0,0.0,?
?,?,?,?,0.0,0.0,0.0,?,0.0,0.0,?,?,?,?,6.594,0.0,0.975,?,0.0,?,1.126,0.0,?,0.0,0.0,1.414,0.764,?,0.0,1.333,0.0,?,0.0,1.0,?,2.167,1.0,?,?,0.0,?
3.618,2.3911,0.0,0.0,0.0,0.0,0.0,25.0,?,0.0,0.0,0.0,2.359,1.522,7.853,?,?,?,?,0.0,?,0.0,?,?,0.0,?,0.33,0.0,0.0,?,0.0,?,?,?,2.848,?,1.0,6.432,0.0,?,?
?,1.8205,?,0.0,?,0.0,?,22.2,2.0,1.0,?,0.0,?,?,6.594,0.0,0.998,?,0.0,0.0,?,0.0,?,?,0.0,1.414,?,?,0.0,1.333,?,0.0,0.0,1.0,?,?,0.0,?,?,0.0,1
?,2.5101,0.0,0.0,0.0,0.0,?,25.0,?,?,?,?,2.199,0.811,8.318,0.0,0.988,1.156,0.0,?,?,?,0.0,0.0,?,?,-0.552,?,0.0,?,0.0,?,0.0,1.0,2.97,2.833,0.0,?,0.0,?,1
?,?,0.0,?,?,?,0.0,29.6,3.0,1.0,0.0,0.0,2.946,1.891,9.202,?,0.973,?,0.0,?,1.16,?,0.0,0.0,0.0,2.042,0.038,0.0,?,2.602,0.0,0.0,0.0,1.0,?,2.093,?,7.197,0.0,0.0,?
?,2.6274,0.0,0.0,0.0,0.0,0.0,29.6,2.0,1.0,?,0.0,2.938,2.281,8.743,?,0.973,1.146,0.0,0.0,?,0.0,0.0,?,0.0,?,?,?,?,?,0.0,0.0,0.0,1.0,?,2.056,0.0,?,0.0,0.0,1
3.95,?,0.0,?,0.0,0.0,?,?,?,1.0,?,0.0,3.364,?,9.296,1.0,0.969,?,0.0,?,1.18,0.0,?,0.0,0.0,?,-0.002,0.0,?,?,0.0,0.0,0.0,1.0,?,1.857,0.0,7.552,0.0,?,1
5.391,?,?,?,0.0,?,0.0,?,?,4.0,?,0.0,?,1.735,?,?,0.979,?,0.0,?,1.532,0.0,?,?,0.0,2.358,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,5.127,2.108,?,9.921,0.0,?,?
?,?,?,?,?,0.0,0.0,?,2.0,?,?,?,?,?,8.16,2.0,1.005,1.156,?,?,1.069,?,?,0.0,?,?,-0.229,0.0,0.0,?,?,?,?,?,2.897,3.0,0.0,?,0.0,0.0,?
?,?,0.0,0.0,0.0,0.0,0.0,?,2.0,1.0,0.0,0.0,?,3.301,?,1.0,?,?,0.0,0.0,1.202,0.0,0.0,0.0,?,1.975,0.0,0.0,0.0,?,0.0,0.0,0.0,?,3.129,1.816,0.0,7.984,?,?,1
3.414,?,?,?,0.0,?,0.0,30.0,1.0,?,0.0,?,?,?,?,1.0,0.998,1.146,?,0.0,?,?,?,0.0,0.0,1.618,?,0.0,?,1.707,?,0.0,?,?,2.974,3.125,0.0,6.631,0.0,0.0,?
3.414,?,0.0,?,?,?,?,18.2,2.0,1.0,?,?,?,1.0,7.408,?,?,1.178,0.0,0.0,?,0.0,0.0,?,0.0,1.618,?,?,0.0,1.707,?,0.0,?,3.0,2.79,3.25,?,?,?,?,?
4.334,3.1387,?,0.0,0.0,0.0,0.0,26.3,2.0,?,?,?,2.746,1.557,8.944,?,0.998,?,0.0,?,1.099,0.0,0.0,0.0,?,?,?,?,0.0,2.195,0.0,0.0,0.0,?,3.114,?,0.0,?,?,?,1
3.0,2.311,0.0,0.0,0.0,?,0.0,?,1.0,1.0,0.0,?,2.03,0.918,6.594,0.0,?,?,?,?,1.177,0.0,?,0.0,?,?,0.903,?,8.806,1.333,?,0.0,?,0.0,?,3.667,?,?,0.0,0.0,1
?,2.8963,?,?,?,0.0,0.0,?,?,1.0,0.0,?,?,?,8.597,2.0,?,?,0.0,0.0,?,0.0,?,0.0,0.0,?,0.363,?,9.505,?,?,0.0,0.0,?,3.18,?,0.0,?,0.0,?,1
4.414,?,0.0,?,0.0,0.0,?,31.6,3.0,1.0,?,?,?,?,9.222,?,0.98,?,?,?,1.224,?,0.0,0.0,0.0,2.0,?,0.0,?,2.133,?,0.0,0.0,?,3.325,?,0.0,7.473,0.0,0.0,1
4.414,3.4137,0.0,0.0,?,0.0,0.0,33.3,?,?,0.0,?,2.847,1.379,9.222,2.0,1.013,1.139,0.0,0.0,1.209,?,0.0,0.0,?,2.0,?,?,?,?,0.0,0.0,0.0,?,3.426,?,?,7.758,0.0,?,1
4.236,3.1869,0.0,0.0,0.0,0.0,0.0,?,1.0,?,?,-0.671,3.78,3.284,9.867,?,?,1.136,0.0,0.0,1.212,0.0,?,?,?,1.993,0.0,0.0,10.319,?,0.0,0.0,0.0,1.0,?,2.133,?,8.337,0.0,0.0,?
4.523,?,0.0,?,0.0,0.0,?,31.6,?,3.0,?,-0.913,3.082,1.837,9.454,?,1.021,1.142,?,?,?,?,0.0,0.0,0.0,2.074,?,?,?,2.57,?,?,?,0.0,3.494,?,?,?,0.0,?,?
4.475,3.5408,0.0,0.0,0.0,0.0,0.0,?,2.0,4.0,0.0,-0.855,4.103,3.664,10.32,?,?,?,0.0,0.0,?,0.0,0.0,?,0.0,2.105,?,?,?,9.847,0.0,?,0.0,?,?,?,?,?,0.0,0.0,?
4.836,?,?,0.0,0.0,?,?,32.5,?,6.0,0.0,?,4.293,2.929,10.906,17.0,?,1.14,0.0,0.0,1.178,?,0.0,?,0.0,?,0.0,?,37.824,4.685,0.0,0.0,0.0,?,3.526,2.268,0.0,?,0.0,?,?
4.476,3.7418,0.0,0.0,0.0,?,0.0,30.0,3.0,2.0,0.0,-0.195,?,1.5,9.345,2.0,0.998,1.146,0.0,?,?,0.0,?,?,?,2.042,-0.079,0.0,10.191,?,0.0,0.0,0.0,0.0,?,2.625,0.0,?,?,?,?
?,3.3919,?,0.0,0.0,?,?,?,2.0,3.0,?,?,3.039,?,9.118,?,1.014,?,0.0,?,?,0.0,?,?,?,1.962,0.048,?,?,3.449,?,?,?,0.0,?,?,0.0,?,?,?,1
4.38,3.3996,?,0.0,0.0,?,?,30.8,?,4.0,?,-1.068,3.345,2.252,9.625,5.0,?,1.144,0.0,?,?,0.0,0.0,0.0,?,2.044,-0.008,0.0,20.772,?,?,0.0,0.0,1.0,3.379,?,0.0,?,0.0,0.0,1
4.412,3.4435,?,?,0.0,0.0,?,33.9,?,4.0,0.0,-0.268,4.587,4.437,?,?,?,1.137,0.0,0.0,1.208,0.0,?,?,0.0,2.086,0.0,0.0,23.892,17.114,0.0,?,0.0,0.0,3.395,1.899,0.0,9.075,?,?,1
4.243,3.0402,0.0,0.0,?,?,?,31.3,?,?,?,?,?,2.522,9.716,4.0,1.008,1.143,?,0.0,?,?,?,0.0,?,2.0,-0.002,0.0,?,5.475,?,0.0,0.0,?,3.337,?,0.0,8.169,?,0.0,1
4.237,3.0152,?,0.0,0.0,?,0.0,31.8,?,4.0,0.0,?,3.699,2.948,?,?,?,1.142,?,?,1.158,0.0,0.0,?,?,?,?,0.0,20.53,7.174,?,?,?,2.0,?,?,0.0,?,0.0,0.0,?
?,3.7308,0.0,0.0,0.0,0.0,0.0,?,2.0,8.0,?,-0.554,4.201,?,?,?,1.002,?,?,?,1.146,0.0,?,0.0,0.0,2.085,0.0,?,?,10.723,0.0,?,0.0,0.0,3.397,?,?,?,?,?,1
4.544,?,?,?,0.0,?,0.0,?,?,?,0.0,-1.072,?,?,9.59,?,1.027,?,0.0,?,?,0.0,?,0.0,0.0,2.101,?,0.0,21.21,3.207,?,0.0,?,?,3.486,2.985,0.0,8.051,0.0,?,1
4.399,3.455,1.0,?,0.0,?,0.0,?,2.0,4.0,?,?,?,?,?,?,0.979,1.138,0.0,?,?,0.0,?,0.0,?,?,0.0,0.0,23.602,12.745,?,0.0,0.0,0.0,3.645,?,0.0,9.017,0.0,0.0,1
4.706,4.2802,?,?,0.0,0.0,0.0,?,?,4.0,0.0,-1.853,3.192,1.922,?,?,1.036,?,?,?,1.13,0.0,?,0.0,0.0,?,-0.028,0.0,20.872,2.691,0.0,0.0,0.0,0.0,3.586,3.133,0.0,?,0.0,0.0,1
?,?,0.0,0.0,?,?,0.0,33.3,?,?,0.0,0.218,3.447,2.21,9.961,?,?,1.139,0.0,?,?,?,?,?,?,2.147,-0.002,0.0,?,?,?,0.0,?,?,3.53,2.262,?,8.143,?,0.0,1
4.644,3.7043,0.0,0.0,0.0,0.0,0.0,33.3,?,2.0,0.0,0.185,3.146,?,?,6.0,0.993,1.139,0.0,0.0,1.197,0.0,?,?,0.0,?,-0.025,?,10.696,3.237,0.0,?,0.0,?,?,2.533,0.0,7.913,?,0.0,1
4.644,3.122,0.0,0.0,0.0,?,?,33.3,2.0,?,?,?,3.939,3.418,10.195,6.0,0.973,1.138,0.0,?,?,0.0,0.0,?,?,?,0.0,0.0,?,9.52,0.0,0.0,0.0,0.0,3.525,?,?,8.459,0.0,?,1
?,3.9399,0.0,0.0,?,0.0,0.0,33.3,?,4.0,?,-2.514,?,1.5,9.309,4.0,1.09,1.139,0.0,0.0,?,0.0,0.0,?,0.0,2.0,-0.097,0.0,?,2.682,0.0,0.0,0.0,?,?,4.167,?,8.016,?,0.0,1
?,3.2723,0.0,0.0,?,0.0,?,?,1.0,?,?,-1.19,?,0.971,?,0.0,?,?,0.0,0.0,?,0.0,?,?,?,?,0.46,0.0,?,1.542,?,?,?,?,3.333,4.433,0.0,?,?,?,1
4.588,?,0.0,?,?,0.0,0.0,?,3.0,?,0.0,-0.579,?,1.859,?,?,?,?,?,0.0,1.174,?,?,?,?,2.12,0.014,0.0,21.203,3.114,0.0,0.0,?,0.0,3.48,2.833,0.0,?,?,?,1
4.17,3.3821,?,?,0.0,?,0.0,40.0,1.0,0.0,2.0,0.56,2.559,0.971,?,0.0,?,?,0.0,?,?,?,0.0,0.0,0.0,1.848,?,0.0,?,1.542,0.0,0.0,?,?,?,?,?,?,0.0,?,?
5.098,3.8431,1.0,0.0,?,?,?,17.6,0.0,3.0,0.0,0.0,?,?,9.872,?,1.041,?,?,0.0,1.131,0.0,0.0,?,0.0,2.112,-0.085,?,19.811,2.472,?,0.0,1.0,2.0,4.692,3.552,?,9.315,?,?,1
?,?,1.0,?,0.0,0.0,?,27.3,?,?,0.0,-0.738,2.953,1.459,8.755,1.0,?,1.146,0.0,?,1.174,0.0,?,1.0,?,?,-0.263,0.0,9.587,?,0.0,?,0.0,0.0,?,?,0.0,8.172,?,1.0,?
?,?,1.0,0.0,0.0,0.0,?,27.3,?,?,0.0,0.0,3.72,2.911,?,?,?,1.145,0.0,0.0,1.168,0.0,?,0.0,0.0,?,?,0.0,10.364,?,0.0,?,0.0,?,?,?,0.0,?,?,0.0,1
4.372,?,0.0,0.0,0.0,?,0.0,38.5,2.0,0.0,0.0,?,3.129,?,?,?,?,?,?,?,1.288,0.0,?,0.0,?,2.031,-0.023,0.0,?,?,?,0.0,?,0.0,3.363,?,?,?,0.0,?,1
?,2.2197,0.0,0.0,?,?,0.0,?,1.0,2.0,0.0,?,?,?,8.723,1.0,1.028,?,?,0.0,?,1.0,0.0,?,?,2.214,-0.228,?,0.0,1.542,?,0.0,?,?,3.325,2.767,0.0,?,?,0.0,1
3.802,?,0.0,?,?,?,0.0,31.6,2.0,?,?,?,2.746,?,8.394,?,0.98,?,0.0,?,1.169,0.0,0.0,?,0.0,1.848,?,0.0,?,?,0.0,0.0,0.0,?,3.104,2.357,?,7.119,?,0.0,?
4.235,?,?,?,0.0,?,?,28.0,2.0,2.0,0.0,?,2.975,?,9.118,?,?,1.15,?,0.0,1.137,0.0,0.0,0.0,?,?,0.043,?,0.0,?,0.0,0.0,0.0,1.0,3.112,2.315,?,?,0.0,0.0,1
4.752,3.995,?,?,0.0,?,0.0,?,4.0,?,?,-0.307,3.987,3.022,?,10.0,1.0,1.143,0.0,0.0,1.149,0.0,0.0,?,?,2.161,0.0,?,?,?,0.0,0.0,0.0,0.0,?,2.375,0.0,8.618,0.0,?,1
?,4.7233,?,0.0,0.0,0.0,?,33.3,2.0,4.0,0.0,?,?,?,9.768,6.0,1.035,?,0.0,?,1.163,?,0.0,?,0.0,2.136,?,?,20.666,?,?,0.0,?,0.0,?,?,?,?,0.0,0.0,?
4.562,?,1.0,0.0,?,0.0,0.0,?,?,?,0.0,-0.713,2.978,0.918,9.184,0.0,1.082,1.175,?,0.0,1.152,0.0,0.0,0.0,0.0,?,?,0.0,9.461,?,0.0,?,0.0,4.0,4.307,4.148,2.0,8.83,0.0,0.0,1
?,2.8938,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,3.164,?,?,?,0.966,?,?,0.0,?,1.0,?,?,0.0,2.236,0.012,0.0,0.0,1.74,?,0.0,0.0,0.0,3.646,1.867,0.0,8.083,0.0,?,?
4.517,?,0.0,?,?,0.0,?,40.0,1.0,?,?,?,3.073,1.409,9.391,?,0.976,?,?,0.0,?,1.0,?,0.0,0.0,2.149,?,0.0,0.0,?,?,0.0,1.0,?,3.553,2.074,1.0,7.884,?,0.0,1
4.414,3.135,0.0,?,?,?,1.0,46.2,0.0,?,0.0,0.0,2.884,0.802,9.183,2.0,?,1.112,?,0.0,?,1.0,0.0,?,0.0,?,?,?,0.0,0.975,?,?,0.0,?,3.566,?,0.0,7.811,?,0.0,?
4.732,3.3319,0.0,0.0,?,0.0,?,42.9,?,?,0.0,0.0,?,0.875,?,?,?,1.119,?,0.0,1.219,1.0,0.0,?,?,2.194,0.047,?,?,?,?,2.0,0.0,2.0,3.67,?,?,8.008,?,0.0,?
?,3.1517,0.0,?,?,0.0,2.0,?,0.0,?,0.0,?,?,1.187,9.631,4.0,?,1.122,0.0,0.0,1.214,1.0,?,?,?,?,-0.026,0.0,?,1.544,?,2.0,?,1.0,3.649,?,?,8.058,0.0,?,1
4.898,?,?,0.0,?,?,3.0,?,?,?,?,0.0,3.451,1.546,10.067,?,0.994,?,0.0,0.0,?,?,0.0,0.0,?,?,?,0.0,0.0,2.0,0.0,?,?,0.0,3.729,2.192,0.0,8.364,0.0,?,1
?,?,3.0,0.0,0.0,0.0,?,?,0.0,1.0,?,0.0,3.66,?,10.06,2.0,1.073,?,0.0,0.0,1.334,1.0,?,1.0,0.0,2.307,?,?,0.0,?,0.0,?,0.0,?,?,2.9,?,?,?,3.0,?
4.782,2.9304,?,0.0,0.0,0.0,?,?,?,1.0,0.0,?,3.294,?,9.947,2.0,?,?,0.0,0.0,?,1.0,?,0.0,?,2.251,-0.007,0.0,10.288,?,0.0,0.0,0.0,0.0,3.671,2.333,0.0,8.238,0.0,?,1
?,?,0.0,0.0,?,0.0,?,40.9,1.0,?,?,0.0,?,1.528,10.009,?,?,1.123,?,?,1.22,?,0.0,?,0.0,2.29,?,0.0,?,?,0.0,?,?,1.0,3.743,?,0.0,8.362,?,0.0,?
?,2.4524,0.0,0.0,?,?,4.0,?,0.0,6.0,?,-3.296,3.788,?,10.813,16.0,?,1.093,?,?,?,6.0,0.0,0.0,?,2.532,?,0.0,44.736,1.508,0.0,?,0.0,0.0,3.986,?,0.0,?,4.0,0.0,1
5.072,?,?,0.0,?,0.0,?,40.0,?,?,0.0,-1.016,?,?,10.32,10.0,?,?,0.0,0.0,?,?,0.0,?,0.0,?,?,0.0,?,2.707,0.0,0.0,?,0.0,3.793,?,0.0,?,2.0,?,1
?,2.2282,?,0.0,0.0,0.0,3.0,44.2,?,4.0,0.0,?,4.037,?,?,13.0,1.003,1.116,?,?,?,2.0,0.0,0.0,0.0,2.355,?,0.0,?,?,?,0.0,0.0,0.0,?,2.406,?,?,?,0.0,1
?,3.1939,0.0,0.0,0.0,0.0,2.0,?,0.0,?,?,?,?,2.123,?,12.0,1.015,1.117,0.0,0.0,?,1.0,?,0.0,0.0,2.351,0.0,0.0,?,3.342,0.0,0.0,?,0.0,?,2.704,?,8.776,2.0,0.0,1
?,3.0864,0.0,?,?,0.0,2.0,41.7,?,4.0,?,?,3.571,?,?,10.0,?,?,0.0,0.0,1.203,1.0,0.0,?,?,2.297,0.001,0.0,22.051,?,?,0.0,?,?,3.755,2.833,?,?,2.0,?,1
?,2.9844,0.0,?,?,0.0,?,?,?,2.0,0.0,?,3.39,?,10.136,?,0.998,1.121,0.0,0.0,1.238,?,?,0.0,?,2.278,0.004,?,10.482,2.113,?,0.0,?,1.0,?,2.611,0.0,?,?,0.0,?
4.982,2.8539,?,?,0.0,0.0,2.0,53.3,0.0,?,?,?,3.39,?,10.226,8.0,1.05,?,0.0,?,1.249,3.0,?,0.0,0.0,?,?,?,21.666,1.027,?,?,0.0,?,?,?,?,8.527,2.0,0.0,1
?,?,0.0,0.0,0.0,0.0,?,50.0,0.0,4.0,0.0,-1.417,3.838,?,?,?,1.026,1.104,?,?,1.248,2.0,0.0,0.0,0.0,?,0.0,?,?,4.401,?,0.0,0.0,?,?,?,0.0,8.88,0.0,0.0,1
?,3.2785,0.0,0.0,0.0,?,?,36.8,?,?,?,-1.775,?,?,?,18.0,1.004,?,0.0,?,?,?,0.0,0.0,?,2.4,?,0.0,?,3.368,0.0,0.0,?,?,?,2.481,?,?,?,0.0,1
4.732,3.0836,0.0,?,?,0.0,1.0,46.7,?,?,0.0,-0.879,?,1.187,9.642,4.0,1.02,1.111,0.0,?,1.235,1.0,0.0,0.0,?,2.194,?,0.0,10.201,?,0.0,?,0.0,1.0,3.663,2.926,0.0,?,?,?,?
4.77,3.1187,?,?,?,?,?,41.2,?,2.0,2.0,-0.931,?,?,9.882,4.0,1.024,?,?,?,?,1.0,0.0,0.0,?,2.236,0.015,0.0,?,?,0.0,1.0,?,?,3.707,3.0,1.0,8.288,?,0.0,?
4.951,2.7402,0.0,0.0,?,0.0,?,38.7,?,3.0,?,-0.464,3.59,2.071,10.241,9.0,1.002,1.127,0.0,?,1.223,1.0,0.0,?,?,?,-0.001,?,?,?,?,1.0,0.0,?,?,2.522,?,8.502,?,0.0,1
?,?,0.0,0.0,0.0,0.0,2.0,43.8,0.0,3.0,?,?,3.261,1.185,9.911,?,1.04,1.117,0.0,?,1.207,1.0,?,?,0.0,2.267,0.015,0.0,?,1.563,?,?,0.0,?,?,3.2,0.0,8.303,?,?,1
4.972,3.3935,0.0,0.0,0.0,0.0,?,42.9,1.0,4.0,0.0,-1.648,?,1.508,10.173,8.0,?,?,0.0,?,?,?,0.0,0.0,0.0,2.307,-0.002,?,?,2.228,0.0,?,0.0,?,3.761,3.09,0.0,?,?,0.0,?
4.845,?,0.0,?,?,0.0,?,?,?,?,?,-0.746,3.678,2.125,10.281,?,1.016,?,0.0,?,?,1.0,0.0,0.0,?,2.282,0.0,0.0,?,3.549,0.0,?,0.0,?,3.718,?,0.0,8.635,?,?,?
?,?,?,?,0.0,?,1.0,37.5,?,3.0,?,0.0,3.425,?,?,6.0,?,?,0.0,0.0,?,1.0,?,0.0,?,2.288,?,0.0,20.777,?,0.0,1.0,0.0,1.0,4.734,3.258,0.0,9.474,0.0,?,?
4.414,2.2808,0.0,?,0.0,?,0.0,35.3,0.0,?,?,0.464,2.801,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,?,10.463,?,0.0,0.0,0.0,0.0,3.344,2.31,0.0,7.446,0.0,0.0,1
?,?,0.0,?,0.0,0.0,3.0,52.4,0.0,2.0,0.0,-0.884,?,0.985,?,?,1.009,?,?,0.0,1.296,3.0,0.0,0.0,?,?,0.001,?,?,?,?,0.0,?,1.0,?,2.59,0.0,8.68,?,0.0,1
?,?,?,?,0.0,?,3.0,47.1,?,3.0,?,?,?,?,10.07,6.0,1.037,?,?,0.0,?,3.0,0.0,0.0,0.0,2.36,0.004,?,?,1.496,0.0,?,0.0,?,3.775,?,0.0,8.386,0.0,?,1
4.414,?,?,?,0.0,0.0,0.0,?,0.0,1.0,1.0,0.041,2.898,0.802,?,2.0,?,1.128,0.0,?,1.254,?,0.0,0.0,?,?,-0.082,0.0,?,0.975,0.0,?,2.0,1.0,3.535,?,1.0,?,0.0,?,1
4.963,2.8471,0.0,0.0,1.0,0.0,2.0,50.0,0.0,?,3.0,-0.995,?,0.985,?,2.0,?,?,?,?,1.277,?,0.0,0.0,0.0,?,0.001,0.0,10.582,?,0.0,0.0,4.0,1.0,?,?,1.0,?,0.0,?,?
4.789,2.8739,0.0,0.0,?,0.0,0.0,?,3.0,?,0.0,-0.318,3.354,1.425,10.091,?,1.019,1.144,?,?,1.149,1.0,?,?,0.0,?,?,0.0,10.582,2.257,0.0,?,?,0.0,3.477,?,?,8.121,0.0,?,1
4.362,2.3925,0.0,0.0,?,0.0,0.0,?,?,1.0,2.0,?,2.93,?,9.272,2.0,?,1.147,0.0,0.0,1.177,?,0.0,0.0,0.0,2.091,0.041,0.0,?,1.017,?,?,2.0,1.0,?,2.333,?,7.556,?,0.0,1
4.983,4.2631,0.0,?,?,0.0,?,23.1,2.0,?,?,0.0,?,1.792,?,?,1.044,?,0.0,?,?,0.0,0.0,0.0,?,?,-0.008,?,?,?,0.0,0.0,0.0,6.0,3.397,3.694,0.0,?,0.0,0.0,?
4.977,1.8975,?,0.0,0.0,?,0.0,31.6,?,6.0,?,?,?,?,10.735,?,0.991,?,0.0,0.0,1.157,?,0.0,0.0,?,2.361,?,0.0,11.756,?,?,0.0,0.0,?,?,2.267,0.0,8.727,0.0,0.0,?
5.164,?,0.0,0.0,1.0,0.0,0.0,?,2.0,6.0,1.0,?,3.592,1.437,10.493,?,1.042,?,?,0.0,?,?,?,0.0,?,2.402,-0.001,?,10.741,2.081,0.0,?,3.0,5.0,?,3.256,1.0,?,?,0.0,?
3.732,2.4945,?,?,0.0,0.0,?,?,1.0,0.0,?,?,2.553,1.585,?,?,?,1.171,?,0.0,1.119,0.0,0.0,0.0,0.0,?,-0.212,?,?,?,0.0,?,?,3.0,2.89,?,2.0,6.675,?,?,1
3.966,?,?,?,2.0,0.0,0.0,30.8,2.0,0.0,?,?,?,3.146,9.522,0.0,0.964,?,0.0,0.0,?,?,?,?,0.0,1.97,?,?,0.0,6.909,0.0,?,2.0,?,3.005,1.618,1.0,7.749,0.0,?,1
?,2.958,0.0,0.0,?,?,0.0,32.1,2.0,1.0,?,0.0,?,3.792,10.039,1.0,?,?,0.0,0.0,1.198,0.0,0.0,?,0.0,?,0.0,?,0.0,?,?,0.0,?,?,3.01,1.685,?,8.228,0.0,0.0,?
4.235,?,?,0.0,0.0,0.0,?,29.6,2.0,?,0.0,?,2.946,1.975,?,1.0,0.973,?,0.0,?,1.168,?,0.0,0.0,0.0,?,0.039,?,0.0,?,0.0,?,0.0,1.0,3.064,?,0.0,7.229,?,0.0,1
4.236,?,?,?,0.0,?,0.0,32.8,?,1.0,0.0,0.0,3.78,3.974,?,1.0,?,1.14,0.0,?,?,?,?,?,?,2.236,0.0,?,?,8.475,?,0.0,0.0,0.0,3.322,?,0.0,?,?,0.0,?
4.362,3.0285,0.0,0.0,?,0.0,?,?,?,?,0.0,0.0,?,?,?,2.0,0.993,?,0.0,0.0,1.123,?,0.0,0.0,?,2.0,?,0.0,0.0,2.524,0.0,?,?,2.0,3.076,2.667,0.0,?,0.0,0.0,?
4.414,?,0.0,0.0,0.0,?,0.0,?,?,?,?,1.188,?,?,?,1.0,0.985,1.134,0.0,0.0,?,?,?,0.0,?,2.0,?,0.0,10.178,?,?,0.0,0.0,0.0,?,?,0.0,7.714,0.0,0.0,1
?,3.2163,0.0,0.0,?,0.0,0.0,25.0,1.0,2.0,?,-0.833,?,0.811,?,?,1.053,?,0.0,?,?,?,?,0.0,0.0,?,-0.687,?,9.0,1.0,?,?,0.0,?,3.304,4.167,?,7.178,?,0.0,?
4.412,3.402,0.0,?,?,0.0,?,?,2.0,4.0,?,-0.327,?,4.297,?,6.0,0.974,?,?,?,1.193,0.0,?,?,0.0,?,0.0,?,?,?,?,0.0,?,0.0,3.405,?,0.0,8.926,?,0.0,?
4.534,4.002,0.0,0.0,?,0.0,0.0,?,4.0,?,0.0,?,4.039,3.181,?,10.0,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2.14,0.0,0.0,?,?,?,?,?,0.0,?,2.154,?,8.619,0.0,?,?
4.386,?,0.0,0.0,?,?,?,32.5,2.0,?,0.0,-0.09,4.167,?,10.379,8.0,0.98,?,0.0,0.0,1.186,0.0,0.0,0.0,?,?,0.0,0.0,?,10.97,?,0.0,0.0,?,3.376,2.044,?,8.67,0.0,0.0,?
4.263,?,1.0,?,0.0,0.0,0.0,28.6,0.0,4.0,0.0,?,?,2.187,9.533,4.0,1.038,1.135,?,?,1.159,0.0,0.0,0.0,0.0,?,?,0.0,19.933,4.143,0.0,?,?,?,3.643,?,0.0,8.478,0.0,0.0,?
4.17,?,0.0,?,0.0,0.0,?,?,0.0,1.0,1.0,-0.481,?,0.971,?,?,1.02,1.154,?,0.0,?,0.0,0.0,?,0.0,?,0.425,?,?,1.542,0.0,0.0,1.0,?,3.379,?,1.0,7.404,?,0.0,1
4.65,?,?,0.0,1.0,?,0.0,31.3,3.0,2.0,0.0,?,?,?,9.916,5.0,0.991,?,0.0,0.0,?,0.0,0.0,?,0.0,2.122,0.004,0.0,?,?,0.0,?,?,?,?,?,?,8.131,0.0,?,1
?,?,?,?,?,0.0,?,30.8,?,?,2.0,-0.193,?,2.3,9.338,4.0,?,?,?,?,1.169,0.0,?,0.0,0.0,?,?,0.0,?,4.098,?,0.0,?,1.0,?,2.515,?,7.864,?,0.0,1
?,?,0.0,0.0,?,?,?,33.3,0.0,?,?,?,3.047,1.5,?,4.0,1.09,?,?,0.0,?,?,?,0.0,0.0,?,-0.097,0.0,?,2.682,0.0,?,?,?,?,4.167,0.0,?,0.0,0.0,1
?,?,0.0,0.0,?,0.0,0.0,25.0,1.0,3.0,0.0,-1.185,2.71,?,9.184,?,?,?,?,0.0,1.066,0.0,0.0,?,0.0,?,?,0.0,9.449,1.521,0.0,0.0,0.0,2.0,3.424,4.0,0.0,?,0.0,0.0,?
4.691,3.9139,?,0.0,?,0.0,0.0,26.7,0.0,5.0,0.0,?,?,1.436,?,5.0,?,1.153,?,0.0,1.066,?,0.0,?,?,2.117,0.053,0.0,?,?,?,?,0.0,3.0,?,?,?,?,0.0,0.0,?
?,3.72,?,0.0,0.0,?,0.0,31.3,1.0,3.0,?,-0.644,?,?,?,4.0,?,1.143,?,?,1.156,?,0.0,0.0,0.0,2.042,?,0.0,20.291,?,0.0,0.0,0.0,0.0,?,3.292,?,7.864,0.0,?,?
