@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
?,2.7989,?,?,0.0,?,?,?,2.0,1.0,?,0.0,?,2.807,9.296,?,0.969,?,0.0,?,1.18,0.0,?,0.0,?,1.956,?,0.0,0.0,?,0.0,?,0.0,1.0,?,1.857,0.0,?,0.0,?,?
5.391,3.7046,?,?,?,0.0,0.0,26.7,8.0,4.0,?,?,?,1.735,?,12.0,?,1.139,?,0.0,?,0.0,?,0.0,0.0,2.358,?,?,?,1.69,0.0,0.0,?,0.0,5.127,?,0.0,9.921,?,0.0,1
?,2.477,?,0.0,0.0,?,?,25.0,2.0,?,?,?,2.597,?,?,?,1.005,1.156,0.0,0.0,?,?,0.0,0.0,?,1.802,-0.229,?,0.0,2.488,?,0.0,?,?,2.897,?,0.0,6.732,?,?,1
?,?,0.0,0.0,0.0,?,?,?,2.0,?,0.0,?,?,3.301,?,?,?,1.14,0.0,?,1.202,?,0.0,0.0,0.0,1.975,0.0,0.0,0.0,7.718,0.0,0.0,?,1.0,?,?,0.0,7.984,0.0,?,1
3.414,2.4719,?,?,?,?,0.0,30.0,?,?,0.0,0.0,2.263,?,7.408,1.0,0.998,1.146,?,0.0,?,?,?,0.0,0.0,1.618,?,0.0,?,1.707,0.0,?,?,?,2.974,3.125,0.0,?,?,0.0,1
?,?,?,0.0,0.0,?,?,?,2.0,1.0,0.0,?,2.211,1.0,7.408,?,?,?,0.0,?,0.999,0.0,0.0,?,0.0,?,?,0.0,0.0,?,?,?,?,?,?,3.25,1.0,6.251,0.0,?,?
?,?,0.0,0.0,0.0,0.0,?,?,?,2.0,?,0.0,?,1.557,?,?,0.998,?,?,0.0,?,?,0.0,?,0.0,?,?,0.0,0.0,?,0.0,0.0,?,?,?,2.548,0.0,7.098,0.0,0.0,?
?,2.311,?,?,?,0.0,0.0,?,?,?,0.0,0.0,2.03,0.918,?,?,1.014,1.149,?,0.0,?,0.0,0.0,?,?,?,0.903,0.0,8.806,1.333,0.0,0.0,?,0.0,?,3.667,?,?,0.0,?,?
?,2.8963,?,0.0,0.0,?,?,?,?,?,0.0,?,2.466,0.971,?,?,0.989,1.144,?,?,?,0.0,0.0,?,?,?,?,?,9.505,?,0.0,0.0,0.0,?,?,?,0.0,?,?,0.0,1
?,?,0.0,?,?,?,?,?,?,1.0,?,?,?,?,?,1.0,0.98,?,0.0,?,?,?,0.0,0.0,0.0,2.0,?,0.0,?,?,0.0,?,?,?,3.325,?,?,7.473,?,?,1
?,?,?,?,0.0,0.0,?,33.3,2.0,?,?,?,?,?,?,?,?,1.139,0.0,?,?,0.0,0.0,?,?,?,0.144,0.0,20.067,?,?,0.0,0.0,0.0,?,3.262,?,?,?,0.0,1
?,3.1869,?,0.0,?,?,0.0,34.6,?,?,0.0,-0.671,?,3.284,?,?,0.977,1.136,?,0.0,1.212,0.0,?,0.0,0.0,1.993,?,0.0,?,8.066,?,?,0.0,1.0,?,?,0.0,?,0.0,0.0,1
4.523,?,?,0.0,?,0.0,0.0,?,?,3.0,?,-0.913,3.082,?,?,?,?,1.142,?,0.0,?,?,?,0.0,?,?,?,0.0,20.676,?,?,0.0,0.0,?,?,?,?,?,?,0.0,?
4.475,3.5408,?,?,0.0,?,0.0,?,2.0,4.0,0.0,-0.855,4.103,?,10.32,6.0,?,1.14,?,?,1.181,?,?,0.0,?,2.105,?,0.0,23.157,?,0.0,?,?,0.0,?,2.083,?,?,?,?,1
4.836,5.6969,?,0.0,?,0.0,0.0,?,?,6.0,?,?,?,2.929,?,17.0,?,?,0.0,?,?,?,?,0.0,0.0,2.262,?,0.0,?,4.685,0.0,0.0,0.0,0.0,3.526,?,?,8.951,0.0,0.0,1
?,?,0.0,0.0,0.0,0.0,0.0,?,3.0,?,?,?,2.917,?,?,?,?,1.146,?,?,1.153,?,0.0,?,0.0,2.042,?,?,10.191,?,0.0,?,0.0,0.0,3.389,2.625,0.0,?,0.0,0.0,?
?,3.3919,?,?,?,?,0.0,28.6,?,3.0,?,?,3.039,?,9.118,1.0,?,1.149,?,0.0,?,?,?,?,0.0,?,0.048,0.0,?,3.449,?,0.0,0.0,0.0,3.35,2.685,?,?,0.0,?,?
?,?,0.0,0.0,0.0,0.0,?,?,1.0,4.0,0.0,?,?,?,9.625,?,?,?,0.0,?,1.138,0.0,?,?,0.0,?,?,?,20.772,?,?,0.0,0.0,?,?,?,0.0,?,0.0,0.0,1
4.412,?,?,0.0,?,0.0,0.0,?,?,?,?,?,4.587,?,?,8.0,0.974,1.137,?,?,1.208,0.0,0.0,0.0,?,2.086,?,0.0,?,?,?,0.0,?,0.0,3.395,?,0.0,?,0.0,?,1
4.243,3.0402,0.0,?,0.0,?,0.0,?,?,?,0.0,-1.48,3.477,2.522,9.716,4.0,?,?,?,?,1.139,?,0.0,?,0.0,?,-0.002,?,?,5.475,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,1
?,3.0152,0.0,0.0,0.0,0.0,?,31.8,?,?,0.0,?,3.699,?,?,?,?,1.142,0.0,0.0,?,0.0,?,0.0,?,?,0.0,?,20.53,?,?,?,?,?,3.335,?,0.0,?,0.0,?,1
4.412,?,0.0,0.0,0.0,?,?,30.6,?,?,?,?,?,3.774,?,?,1.002,?,?,?,1.146,0.0,?,0.0,0.0,?,?,0.0,?,?,0.0,?,0.0,0.0,3.397,2.311,?,8.752,?,?,1
4.544,?,0.0,0.0,?,0.0,0.0,30.4,2.0,4.0,?,-1.072,?,2.187,?,6.0,?,1.145,0.0,0.0,1.142,0.0,?,0.0,?,2.101,?,0.0,21.21,3.207,?,?,0.0,0.0,?,2.985,?,?,?,0.0,1
?,?,1.0,?,?,?,?,32.3,2.0,?,?,-0.228,4.363,4.044,?,?,0.979,?,?,?,1.202,0.0,0.0,0.0,0.0,2.08,?,?,?,12.745,?,?,0.0,0.0,?,1.976,?,?,?,?,?
?,?,0.0,0.0,?,0.0,?,?,?,?,?,?,?,1.922,9.565,?,1.036,1.146,?,0.0,?,?,?,0.0,0.0,?,-0.028,?,?,?,0.0,?,?,?,3.586,?,?,?,?,?,1
?,?,?,0.0,?,0.0,0.0,?,3.0,?,0.0,0.218,3.447,2.21,?,?,?,1.139,0.0,0.0,1.203,?,?,0.0,?,?,?,?,?,?,?,0.0,?,0.0,3.53,?,0.0,8.143,0.0,0.0,1
?,?,?,0.0,0.0,?,?,33.3,2.0,?,0.0,0.185,?,1.922,?,?,0.993,?,?,?,?,?,?,0.0,?,?,?,0.0,10.696,3.237,0.0,?,0.0,?,3.525,2.533,?,7.913,?,0.0,1
?,3.122,?,?,?,?,0.0,?,2.0,?,0.0,0.238,3.939,?,?,6.0,0.973,?,?,?,?,0.0,0.0,?,?,2.094,0.0,?,11.181,?,0.0,?,?,?,?,1.931,?,8.459,0.0,0.0,1
?,?,?,?,?,?,?,33.3,0.0,4.0,0.0,-2.514,?,1.5,?,?,1.09,1.139,?,0.0,?,0.0,0.0,0.0,?,?,?,?,?,2.682,0.0,0.0,0.0,2.0,3.519,?,?,8.016,?,?,?
4.17,3.2723,?,?,?,?,?,?,1.0,3.0,?,-1.19,2.555,?,8.597,0.0,?,1.162,0.0,?,1.018,0.0,?,?,?,?,0.46,0.0,9.118,1.542,0.0,0.0,0.0,2.0,?,?,0.0,7.299,0.0,?,1
?,?,?,?,?,0.0,?,32.0,?,3.0,?,-0.579,?,?,9.768,?,?,1.141,0.0,?,1.174,0.0,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,0.0,8.066,0.0,0.0,1
?,?,0.0,?,0.0,?,?,40.0,1.0,?,2.0,?,?,0.971,8.597,?,0.987,?,0.0,?,1.332,0.0,?,0.0,?,1.848,0.401,0.0,0.0,?,?,?,?,?,?,?,?,7.564,?,?,?
5.098,3.8431,?,?,?,?,?,?,?,?,0.0,0.0,3.176,?,?,3.0,?,1.159,0.0,?,?,0.0,?,?,?,2.112,-0.085,0.0,19.811,?,?,0.0,?,?,?,3.552,1.0,9.315,0.0,0.0,?
4.214,?,?,0.0,?,0.0,?,?,?,?,?,-0.738,2.953,1.459,?,1.0,?,1.146,?,?,1.174,0.0,?,1.0,?,?,?,?,?,?,0.0,?,0.0,0.0,?,3.296,0.0,8.172,0.0,?,?
5.098,?,?,0.0,0.0,0.0,?,?,1.0,4.0,?,0.0,3.72,2.911,10.229,4.0,?,?,?,?,1.168,?,0.0,?,0.0,?,?,?,?,6.651,0.0,?,?,2.0,4.45,?,?,9.153,?,?,?
?,3.4629,0.0,?,?,?,0.0,38.5,?,?,0.0,2.495,3.129,?,?,?,?,?,0.0,?,?,?,0.0,0.0,0.0,?,?,0.0,0.0,?,0.0,0.0,0.0,?,3.363,?,0.0,?,0.0,0.0,1
?,2.2197,0.0,0.0,0.0,0.0,0.0,27.3,?,?,0.0,0.0,?,?,8.723,1.0,?,1.151,?,?,?,?,0.0,0.0,0.0,2.214,-0.228,?,0.0,1.542,?,?,?,?,3.325,?,0.0,7.303,?,0.0,1
3.802,?,?,0.0,0.0,0.0,0.0,31.6,?,?,0.0,0.0,?,?,?,?,?,1.142,0.0,?,?,?,?,0.0,0.0,?,0.129,?,?,2.885,?,?,0.0,1.0,?,2.357,0.0,7.119,?,0.0,1
?,3.0785,?,?,0.0,0.0,?,28.0,?,?,?,?,?,?,9.118,?,0.989,?,?,0.0,?,?,0.0,0.0,?,1.962,0.043,?,?,3.449,0.0,0.0,?,?,?,?,?,7.316,0.0,0.0,?
?,3.995,0.0,?,?,?,0.0,31.0,?,?,?,-0.307,?,?,?,10.0,1.0,?,0.0,0.0,1.149,?,0.0,?,0.0,?,?,0.0,23.23,?,0.0,?,0.0,0.0,3.451,2.375,0.0,8.618,0.0,0.0,?
4.618,4.7233,0.0,0.0,0.0,?,0.0,?,?,4.0,?,?,?,1.79,?,?,1.035,?,0.0,?,?,?,?,0.0,0.0,2.136,?,?,?,?,0.0,0.0,?,?,3.493,3.152,?,?,?,0.0,1
4.562,4.1592,1.0,0.0,?,0.0,0.0,?,?,2.0,?,-0.713,2.978,0.918,?,?,1.082,?,?,?,1.152,?,0.0,?,0.0,?,-0.274,?,?,?,?,0.0,0.0,?,4.307,4.148,?,?,?,0.0,1
?,2.8938,0.0,?,0.0,?,2.0,41.7,?,0.0,?,?,3.164,?,9.882,0.0,0.966,?,?,?,1.299,1.0,0.0,?,?,2.236,?,?,?,1.74,?,?,0.0,?,3.646,1.867,?,8.083,0.0,?,?
?,?,?,0.0,?,?,1.0,40.0,1.0,0.0,?,?,?,1.409,?,0.0,0.976,1.129,?,0.0,1.266,?,0.0,?,0.0,2.149,?,?,0.0,?,?,0.0,1.0,2.0,3.553,?,?,7.884,0.0,?,1
?,3.135,0.0,0.0,?,0.0,1.0,?,?,1.0,?,?,?,0.802,?,2.0,?,?,0.0,0.0,1.264,1.0,?,0.0,0.0,?,-0.08,0.0,0.0,?,?,1.0,0.0,1.0,3.566,?,?,?,0.0,?,?
4.732,?,?,0.0,?,?,2.0,?,?,2.0,?,?,3.025,?,9.579,4.0,1.022,?,?,0.0,1.219,?,0.0,?,0.0,2.194,?,0.0,0.0,0.854,0.0,2.0,0.0,?,?,2.917,?,8.008,0.0,?,?
?,3.1517,0.0,?,0.0,?,?,?,?,2.0,0.0,0.0,3.118,?,9.631,?,1.011,?,0.0,0.0,?,1.0,?,0.0,?,2.194,-0.026,?,?,?,0.0,2.0,?,?,?,?,0.0,?,0.0,0.0,1
4.898,3.1976,?,0.0,?,0.0,3.0,?,?,2.0,?,?,?,1.546,10.067,?,?,1.123,?,0.0,1.248,1.0,0.0,?,?,?,-0.002,?,?,?,?,2.0,0.0,?,?,?,0.0,?,0.0,?,?
4.97,?,3.0,0.0,?,0.0,?,46.2,?,?,0.0,0.0,3.66,0.861,10.06,?,?,?,0.0,?,1.334,?,?,?,0.0,2.307,0.015,0.0,?,0.962,0.0,4.0,0.0,1.0,?,2.9,0.0,?,0.0,?,1
4.782,?,0.0,0.0,0.0,0.0,2.0,?,?,1.0,?,0.0,?,1.273,?,?,0.984,1.117,?,?,?,?,?,?,?,?,-0.007,?,?,1.951,?,0.0,0.0,?,?,2.333,0.0,?,0.0,0.0,?
?,3.2685,0.0,0.0,?,?,?,?,1.0,3.0,?,?,3.404,1.528,?,6.0,1.018,?,?,?,1.22,?,0.0,?,0.0,2.29,0.004,0.0,10.337,?,?,2.0,?,1.0,3.743,?,0.0,8.362,?,0.0,1
?,?,0.0,0.0,?,?,4.0,?,0.0,?,0.0,?,?,0.75,10.813,?,?,1.093,?,?,?,6.0,0.0,0.0,?,?,?,0.0,?,1.508,0.0,?,?,0.0,3.986,?,0.0,?,?,0.0,?
5.072,3.2754,?,?,?,0.0,?,40.0,?,?,?,-1.016,?,?,10.32,?,1.016,?,?,?,1.21,1.0,?,?,0.0,2.349,0.0,?,?,2.707,0.0,0.0,?,?,3.793,?,0.0,8.642,2.0,0.0,1
?,2.2282,?,0.0,0.0,0.0,?,?,?,4.0,?,?,4.037,?,?,13.0,1.003,1.116,0.0,0.0,?,?,?,0.0,?,?,0.0,0.0,24.332,4.684,?,0.0,0.0,?,3.798,2.406,0.0,9.005,?,?,?
5.072,?,0.0,?,?,0.0,2.0,?,?,?,0.0,?,3.808,2.123,?,12.0,?,?,0.0,0.0,1.235,?,0.0,0.0,?,2.351,0.0,?,?,?,0.0,0.0,0.0,?,3.795,2.704,0.0,8.776,?,?,?
?,?,?,0.0,0.0,?,?,?,?,?,0.0,-0.858,3.571,1.59,10.236,?,?,1.121,0.0,0.0,?,?,?,0.0,?,?,0.001,?,22.051,2.573,?,?,0.0,?,3.755,2.833,0.0,8.591,?,?,1
?,2.9844,?,?,?,0.0,?,41.7,2.0,2.0,0.0,-0.87,3.39,?,?,4.0,0.998,?,?,0.0,?,?,0.0,?,0.0,?,0.004,0.0,10.482,?,0.0,0.0,?,?,?,2.611,0.0,8.382,?,?,?
?,2.8539,0.0,0.0,?,0.0,2.0,?,?,3.0,0.0,?,?,0.762,?,?,?,?,?,0.0,1.249,?,?,?,?,?,?,0.0,?,?,0.0,?,?,0.0,?,2.924,?,8.527,2.0,?,?
4.828,?,0.0,?,?,0.0,2.0,?,?,4.0,?,?,3.838,0.584,10.424,10.0,1.026,?,0.0,0.0,?,2.0,?,0.0,?,2.265,?,0.0,22.962,?,?,0.0,0.0,?,3.715,?,?,?,0.0,0.0,1
5.12,?,0.0,?,0.0,?,3.0,36.8,?,6.0,0.0,-1.775,?,?,10.778,18.0,?,1.131,0.0,?,?,1.0,?,?,0.0,2.4,?,0.0,36.905,?,0.0,0.0,0.0,0.0,3.852,2.481,0.0,9.032,3.0,?,?
4.732,?,0.0,?,0.0,0.0,1.0,?,?,?,?,-0.879,?,?,?,?,?,1.111,?,0.0,?,1.0,?,?,0.0,2.194,?,0.0,?,1.659,0.0,?,0.0,?,3.663,2.926,?,?,?,?,1
?,?,?,0.0,?,?,?,?,?,2.0,2.0,?,?,?,9.882,4.0,1.024,1.127,0.0,0.0,?,?,0.0,0.0,0.0,?,?,0.0,10.271,1.74,0.0,1.0,?,3.0,?,?,1.0,8.288,?,?,?
?,?,?,0.0,0.0,0.0,?,?,2.0,3.0,0.0,?,3.59,2.071,?,9.0,?,?,?,0.0,1.223,1.0,0.0,0.0,?,2.29,?,?,11.465,3.744,0.0,?,0.0,1.0,?,2.522,0.0,?,?,0.0,?
?,3.3133,?,0.0,?,?,2.0,43.8,?,3.0,?,?,?,?,?,7.0,?,1.117,?,0.0,1.207,1.0,?,0.0,0.0,?,?,0.0,?,?,0.0,?,?,?,3.741,3.2,?,8.303,0.0,?,1
4.972,3.3935,?,?,?,?,2.0,?,1.0,?,?,-1.648,3.513,?,?,?,?,?,?,0.0,1.211,1.0,?,0.0,0.0,?,-0.002,?,21.185,?,0.0,1.0,?,?,?,3.09,0.0,?,0.0,?,1
?,?,0.0,?,0.0,0.0,?,40.0,?,?,0.0,?,?,2.125,?,?,?,?,0.0,?,?,?,0.0,?,0.0,2.282,0.0,0.0,22.67,3.549,?,?,0.0,?,3.718,?,0.0,8.635,0.0,?,1
5.31,3.4619,?,0.0,?,0.0,1.0,?,?,3.0,0.0,?,?,1.185,10.25,?,1.044,1.112,?,?,?,?,0.0,?,?,2.288,?,0.0,20.777,?,0.0,1.0,0.0,?,4.734,?,?,?,0.0,?,1
4.414,2.2808,0.0,?,0.0,0.0,?,35.3,?,1.0,0.0,0.464,2.801,0.802,?,2.0,0.985,?,?,0.0,?,?,?,0.0,?,2.101,-0.069,?,?,0.975,0.0,?,?,0.0,3.344,2.31,?,?,?,0.0,1
4.963,?,?,?,0.0,0.0,3.0,52.4,0.0,?,?,-0.884,?,?,10.277,4.0,?,1.099,?,0.0,?,?,0.0,?,?,2.359,?,?,?,1.762,?,?,0.0,1.0,3.881,?,?,?,?,0.0,1
4.877,2.6955,0.0,0.0,?,?,?,?,?,3.0,?,?,3.359,0.943,?,?,?,1.11,0.0,0.0,1.243,?,?,0.0,0.0,2.36,?,0.0,?,1.496,?,2.0,?,?,3.775,?,?,8.386,0.0,0.0,?
4.414,?,0.0,?,?,?,0.0,?,0.0,?,1.0,0.041,?,?,?,2.0,?,1.128,?,0.0,1.254,1.0,?,?,?,?,?,?,?,?,?,0.0,?,?,3.535,2.738,?,7.809,?,?,1
?,2.8471,?,?,?,0.0,2.0,50.0,?,?,?,-0.995,3.539,?,10.277,?,1.02,1.108,?,?,?,?,0.0,?,0.0,2.359,?,0.0,10.582,?,?,0.0,?,1.0,3.899,2.667,?,8.702,?,?,1
?,2.8739,?,?,?,?,0.0,?,3.0,?,0.0,?,?,1.425,10.091,6.0,?,?,0.0,0.0,1.149,1.0,0.0,?,0.0,2.274,?,0.0,?,2.257,?,0.0,?,0.0,?,?,0.0,8.121,0.0,?,?
4.362,?,?,?,0.0,?,0.0,?,?,1.0,2.0,0.225,2.93,?,9.272,2.0,0.992,1.147,?,?,1.177,?,?,0.0,0.0,?,0.041,?,?,1.017,0.0,?,?,?,?,?,1.0,?,?,0.0,1
4.983,?,0.0,?,?,?,?,23.1,?,6.0,0.0,?,3.342,?,10.074,8.0,?,1.16,?,?,?,0.0,0.0,?,0.0,2.247,-0.008,0.0,?,2.666,0.0,?,?,?,3.397,?,0.0,?,?,0.0,?
?,?,?,0.0,?,0.0,?,?,1.0,6.0,0.0,?,4.19,3.866,10.735,9.0,?,?,?,0.0,?,1.0,?,0.0,0.0,?,?,?,11.756,10.593,?,?,0.0,?,?,2.267,0.0,8.727,?,0.0,1
?,3.0492,0.0,0.0,1.0,0.0,0.0,?,2.0,?,1.0,-0.462,?,?,10.493,9.0,1.042,?,?,0.0,?,?,?,0.0,?,2.402,?,?,?,2.081,0.0,0.0,3.0,?,?,?,?,8.338,0.0,?,?
3.732,?,?,0.0,0.0,0.0,0.0,?,?,0.0,?,?,?,1.585,8.16,?,?,1.171,0.0,0.0,1.119,?,0.0,?,?,1.802,?,?,?,2.488,0.0,0.0,2.0,?,2.89,?,?,?,0.0,0.0,?
3.966,2.9244,?,?,2.0,0.0,?,?,?,?,2.0,?,?,3.146,?,0.0,?,?,0.0,?,?,?,0.0,0.0,0.0,1.97,0.0,0.0,?,6.909,0.0,0.0,?,1.0,?,1.618,1.0,?,?,?,1
3.986,?,?,0.0,?,0.0,0.0,32.1,?,?,0.0,?,?,?,10.039,1.0,?,1.141,0.0,0.0,1.198,?,0.0,0.0,?,1.987,0.0,0.0,?,?,0.0,?,0.0,1.0,3.01,?,0.0,8.228,0.0,0.0,1
4.235,?,?,?,?,0.0,?,?,?,?,?,0.0,2.946,?,?,1.0,?,?,?,0.0,1.168,0.0,0.0,0.0,?,?,?,?,0.0,3.449,0.0,0.0,0.0,?,?,?,0.0,7.229,0.0,0.0,?
?,?,?,?,?,0.0,0.0,?,?,?,?,?,3.78,3.974,9.949,1.0,?,?,0.0,?,1.189,1.0,?,0.0,0.0,?,0.0,?,0.0,8.475,?,0.0,?,0.0,3.322,?,0.0,8.211,?,?,?
4.362,3.0285,0.0,0.0,?,0.0,?,?,?,?,0.0,0.0,?,1.906,9.059,?,?,1.151,0.0,?,1.123,0.0,?,0.0,?,?,-0.074,0.0,0.0,2.524,0.0,?,0.0,?,3.076,2.667,?,?,0.0,0.0,?
?,?,?,?,0.0,?,0.0,?,3.0,1.0,0.0,1.188,?,?,9.222,1.0,?,?,0.0,0.0,1.258,0.0,?,?,?,?,0.135,0.0,10.178,?,0.0,?,?,?,?,2.619,0.0,7.714,?,0.0,1
4.0,?,0.0,0.0,?,?,0.0,?,?,2.0,0.0,-0.833,?,?,?,?,1.053,?,?,?,?,?,?,0.0,0.0,1.732,?,?,?,?,0.0,0.0,?,?,3.304,?,?,?,0.0,?,?
4.412,?,0.0,0.0,?,?,?,?,?,4.0,?,-0.327,4.486,4.297,10.675,6.0,0.974,1.14,?,0.0,1.193,?,?,0.0,?,?,?,?,?,15.507,0.0,0.0,0.0,?,?,1.889,0.0,?,?,?,?
?,4.002,?,?,?,?,?,?,?,?,0.0,-0.28,?,?,?,10.0,0.983,1.141,0.0,0.0,?,0.0,?,?,?,2.14,0.0,?,23.596,?,0.0,?,?,?,?,?,?,8.619,?,0.0,?
4.386,3.408,0.0,?,?,0.0,?,32.5,2.0,4.0,0.0,?,?,3.774,10.379,8.0,?,1.14,0.0,0.0,1.186,?,?,0.0,?,2.068,0.0,?,23.377,?,0.0,?,0.0,?,?,2.044,0.0,?,0.0,0.0,1
4.263,3.1913,?,0.0,?,0.0,0.0,28.6,0.0,4.0,?,?,?,?,9.533,4.0,1.038,1.135,0.0,0.0,?,?,0.0,0.0,?,?,0.015,?,?,?,?,0.0,0.0,2.0,3.643,?,?,8.478,0.0,0.0,1
?,?,?,?,?,0.0,?,30.0,0.0,?,?,-0.481,2.548,0.971,?,1.0,1.02,?,?,0.0,?,0.0,?,0.0,0.0,?,?,0.0,?,1.542,?,?,?,?,?,3.533,1.0,7.404,?,0.0,?
?,?,?,?,1.0,0.0,?,?,3.0,?,?,?,3.39,2.134,?,?,?,1.145,0.0,0.0,?,?,0.0,0.0,?,2.122,0.004,?,?,3.936,?,0.0,3.0,0.0,?,?,1.0,?,?,?,1
4.347,3.4478,0.0,0.0,1.0,0.0,0.0,30.8,?,2.0,2.0,-0.193,?,?,?,?,?,?,?,0.0,1.169,?,?,?,0.0,?,?,?,10.535,?,?,?,?,1.0,3.405,2.515,1.0,7.864,?,0.0,?
?,?,0.0,0.0,0.0,?,0.0,?,0.0,?,0.0,?,3.047,?,?,?,?,1.139,?,0.0,?,0.0,?,0.0,0.0,2.0,-0.097,0.0,19.107,2.682,?,0.0,?,2.0,3.519,?,0.0,8.016,?,?,1
?,3.6148,?,?,?,?,?,25.0,?,?,?,-1.185,?,?,?,2.0,?,1.156,?,?,?,0.0,0.0,0.0,?,?,-0.265,?,9.449,1.521,0.0,0.0,?,?,3.424,?,?,7.507,?,?,1
?,3.9139,?,0.0,?,?,0.0,?,0.0,5.0,?,-2.845,?,1.436,?,?,1.086,?,0.0,0.0,1.066,0.0,0.0,?,?,?,?,0.0,19.412,?,0.0,?,0.0,3.0,3.49,4.241,?,?,?,0.0,?
?,3.72,?,0.0,0.0,?,0.0,31.3,1.0,3.0,0.0,?,?,1.5,9.345,?,?,?,0.0,0.0,1.156,0.0,0.0,0.0,0.0,2.042,?,0.0,?,2.34,0.0,0.0,0.0,0.0,?,3.292,?,?,?,0.0,?
4.385,3.9908,?,0.0,0.0,0.0,?,?,0.0,?,?,-1.569,3.819,?,9.999,10.0,?,?,?,0.0,1.135,0.0,0.0,?,0.0,2.061,0.0,0.0,?,6.884,0.0,?,?,0.0,3.432,?,?,?,0.0,0.0,1
4.791,4.5316,0.0,?,2.0,?,?,23.1,?,?,?,?,3.354,1.73,9.99,?,?,1.173,?,0.0,1.117,0.0,?,0.0,?,2.194,?,?,20.829,2.395,0.0,?,?,?,3.467,3.083,?,?,0.0,?,1
?,3.3317,0.0,0.0,0.0,?,0.0,34.8,?,?,?,?,?,?,9.389,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,0.042,?,10.396,3.193,0.0,0.0,?,0.0,3.349,?,?,7.827,?,?,?
?,?,1.0,?,0.0,0.0,?,46.7,?,?,0.0,0.0,3.185,?,9.311,0.0,?,1.107,0.0,0.0,1.323,1.0,0.0,1.0,0.0,2.136,?,?,0.0,1.481,0.0,?,?,?,3.692,2.16,0.0,?,0.0,?,?
?,2.6738,?,?,2.0,0.0,1.0,?,?,?,?,?,3.482,1.911,9.989,?,1.007,1.125,?,0.0,1.256,?,0.0,?,?,?,-0.002,?,?,3.267,?,?,3.0,1.0,3.611,2.692,?,8.461,?,?,?
?,2.7215,0.0,?,?,?,2.0,?,?,?,3.0,-0.393,3.547,?,?,3.0,1.002,1.126,0.0,?,?,1.0,?,0.0,?,?,?,?,?,?,?,?,?,1.0,?,?,1.0,8.548,?,?,1
?,?,?,0.0,2.0,?,?,?,?,1.0,?,?,?,1.705,?,1.0,0.993,1.127,?,0.0,1.253,?,?,0.0,0.0,2.166,-0.008,0.0,10.506,?,0.0,0.0,?,?,?,2.394,1.0,8.223,?,0.0,?
?,?,0.0,0.0,0.0,?,2.0,36.2,1.0,?,0.0,?,3.874,3.355,?,2.0,?,?,0.0,?,1.236,?,0.0,?,?,?,0.0,0.0,?,?,0.0,?,?,1.0,?,?,0.0,8.486,?,?,?
4.562,3.2113,?,0.0,0.0,0.0,?,42.9,0.0,?,0.0,0.0,3.025,?,?,?,1.022,?,?,?,1.209,1.0,0.0,?,?,?,0.047,?,0.0,1.14,0.0,?,?,?,?,2.917,0.0,8.003,0.0,0.0,1
4.77,3.031,0.0,0.0,0.0,0.0,2.0,45.0,?,1.0,?,0.125,3.217,1.185,9.882,?,0.987,?,?,?,?,?,?,?,?,2.236,?,0.0,?,?,?,?,?,0.0,?,2.4,?,?,?,0.0,1
?,2.4853,?,0.0,?,0.0,?,36.1,?,?,0.0,?,4.22,?,?,12.0,0.984,?,?,?,?,1.0,0.0,0.0,?,2.351,?,?,24.843,?,0.0,?,0.0,?,?,2.144,?,?,2.0,0.0,1
4.882,?,0.0,?,0.0,0.0,2.0,44.4,0.0,4.0,?,?,3.451,?,10.136,8.0,?,?,?,0.0,1.194,?,0.0,?,?,?,?,0.0,?,?,0.0,0.0,0.0,?,?,3.389,0.0,8.529,0.0,0.0,1
?,2.3785,?,?,0.0,0.0,3.0,50.0,?,?,0.0,-0.439,3.716,?,10.35,?,?,1.104,0.0,?,1.266,2.0,0.0,?,0.0,?,?,0.0,?,3.405,?,2.0,?,1.0,3.736,?,0.0,?,1.0,?,1
?,2.6687,0.0,0.0,0.0,0.0,?,?,?,0.0,?,?,?,1.185,9.882,?,?,1.128,0.0,0.0,?,?,?,0.0,?,2.236,0.012,0.0,?,1.74,0.0,0.0,?,0.0,?,1.75,?,?,?,?,?
?,?,0.0,?,2.0,0.0,0.0,?,?,0.0,4.0,?,?,?,9.971,0.0,0.967,?,0.0,?,1.185,?,0.0,?,?,?,?,0.0,?,2.829,?,0.0,?,1.0,3.269,?,?,?,0.0,?,1
