@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,2.5101,0.0,?,0.0,?,0.0,25.0,2.0,?,0.0,?,?,0.811,?,0.0,0.988,?,0.0,0.0,?,?,0.0,?,0.0,0.0,?,-0.552,?,?,1.0,0.0,0.0,0.0,1.0,?,?,?,6.539,?,0.0,?
4.444,?,?,0.0,0.0,?,?,?,?,?,?,?,?,1.891,9.202,?,?,?,0.0,0.0,?,1.16,?,?,?,0.0,2.042,0.038,0.0,0.0,?,0.0,0.0,0.0,?,?,2.093,0.0,?,?,0.0,2
3.879,?,0.0,?,0.0,?,0.0,29.6,?,1.0,0.0,0.0,2.938,2.281,8.743,?,0.973,?,0.0,?,0.0,?,?,0.0,0.0,?,?,?,0.0,0.0,?,0.0,0.0,?,?,2.936,2.056,?,?,0.0,0.0,?
?,?,?,0.0,?,?,0.0,31.0,?,?,?,0.0,?,2.807,?,?,0.969,?,?,?,0.0,?,0.0,?,?,?,?,-0.002,?,0.0,5.698,?,?,0.0,?,2.976,?,0.0,7.552,0.0,0.0,?
5.391,3.7046,1.0,0.0,?,0.0,?,?,8.0,4.0,0.0,0.0,?,?,?,12.0,?,?,0.0,?,?,1.532,?,?,0.0,0.0,?,?,?,?,?,0.0,0.0,?,?,?,?,?,9.921,?,?,?
3.732,2.477,0.0,0.0,0.0,0.0,?,?,?,2.0,0.0,?,?,1.585,8.16,2.0,1.005,?,0.0,0.0,0.0,?,?,?,?,0.0,1.802,-0.229,0.0,0.0,2.488,?,?,?,2.0,2.897,3.0,0.0,6.732,?,0.0,?
3.973,3.0163,?,0.0,?,0.0,0.0,?,2.0,1.0,0.0,0.0,?,3.301,?,1.0,0.968,1.14,?,0.0,0.0,1.202,?,?,?,?,?,0.0,?,?,7.718,?,?,?,?,?,?,0.0,?,0.0,0.0,?
3.414,2.4719,0.0,0.0,?,0.0,?,30.0,?,?,0.0,?,?,?,?,?,0.998,?,?,0.0,0.0,?,?,0.0,0.0,?,?,?,0.0,?,?,?,0.0,0.0,?,2.974,3.125,0.0,6.631,?,0.0,?
?,?,0.0,0.0,?,0.0,?,?,2.0,1.0,?,?,2.211,1.0,7.408,?,?,1.178,0.0,?,?,0.999,0.0,?,0.0,?,?,-0.603,0.0,0.0,?,?,?,?,?,?,3.25,1.0,6.251,0.0,?,2
?,3.1387,0.0,0.0,0.0,?,0.0,?,2.0,2.0,0.0,0.0,2.746,1.557,?,2.0,0.998,?,?,0.0,0.0,1.099,?,?,?,0.0,1.97,0.135,0.0,0.0,2.195,0.0,?,0.0,?,3.114,?,0.0,7.098,?,0.0,?
?,?,0.0,?,?,?,0.0,?,?,1.0,0.0,?,?,0.918,6.594,?,1.014,1.149,?,0.0,0.0,1.177,?,?,?,0.0,1.414,?,?,8.806,1.333,?,?,0.0,?,2.991,?,?,6.578,0.0,0.0,2
?,2.8963,?,?,?,0.0,0.0,?,?,1.0,?,0.0,?,0.971,8.597,?,?,?,0.0,0.0,?,1.196,?,0.0,?,0.0,1.848,0.363,?,9.505,1.542,?,?,?,?,?,?,?,7.056,0.0,?,2
?,?,0.0,0.0,0.0,0.0,0.0,?,3.0,1.0,?,0.287,2.768,?,?,?,0.98,1.142,0.0,0.0,?,1.224,?,0.0,0.0,0.0,2.0,?,?,10.254,?,?,0.0,0.0,?,3.325,2.5,0.0,?,?,0.0,?
?,3.4137,?,?,?,?,?,33.3,?,2.0,?,?,2.847,1.379,9.222,?,?,1.139,0.0,?,?,?,0.0,?,?,?,2.0,0.144,0.0,?,?,?,0.0,0.0,?,3.426,?,?,7.758,?,?,2
?,?,?,?,?,0.0,0.0,34.6,1.0,?,?,-0.671,3.78,3.284,?,?,0.977,?,0.0,?,?,1.212,0.0,?,0.0,?,1.993,?,?,?,?,?,?,?,1.0,3.33,?,?,8.337,?,0.0,2
4.523,?,0.0,0.0,?,0.0,0.0,?,2.0,?,0.0,-0.913,3.082,?,?,6.0,1.021,?,?,?,0.0,?,0.0,?,?,0.0,2.074,0.048,?,?,?,0.0,0.0,0.0,?,?,3.093,0.0,?,?,?,?
4.475,3.5408,?,0.0,?,0.0,0.0,32.4,?,?,?,?,?,3.664,10.32,?,0.982,?,?,?,0.0,?,0.0,0.0,0.0,?,2.105,?,0.0,23.157,9.847,?,0.0,0.0,?,?,?,?,8.622,0.0,0.0,?
4.836,5.6969,0.0,?,0.0,?,?,?,6.0,6.0,0.0,-0.851,4.293,?,?,?,?,?,?,0.0,?,1.178,0.0,0.0,?,0.0,2.262,0.0,0.0,37.824,?,0.0,?,0.0,?,?,?,0.0,8.951,0.0,0.0,2
4.476,?,0.0,0.0,?,?,?,?,?,?,?,-0.195,2.917,1.5,9.345,?,?,?,?,0.0,?,1.153,?,0.0,0.0,?,?,?,0.0,10.191,2.34,0.0,?,0.0,?,3.389,?,?,7.628,0.0,?,2
?,3.3919,?,0.0,0.0,0.0,?,?,?,?,?,?,?,1.975,?,?,?,?,?,0.0,0.0,1.124,?,?,?,0.0,?,0.048,0.0,10.129,3.449,?,0.0,?,?,?,2.685,?,7.677,?,0.0,2
4.38,3.3996,0.0,?,0.0,0.0,0.0,?,?,4.0,0.0,?,?,?,9.625,?,1.019,?,0.0,0.0,0.0,?,?,?,0.0,?,2.044,?,0.0,20.772,?,?,?,0.0,?,3.379,?,?,?,?,?,2
4.412,3.4435,0.0,0.0,0.0,?,?,33.9,2.0,?,0.0,?,?,4.437,10.757,?,?,1.137,?,?,0.0,1.208,?,?,0.0,?,2.086,0.0,?,23.892,?,?,?,?,0.0,?,?,?,?,?,0.0,2
4.243,?,0.0,?,?,0.0,?,31.3,0.0,4.0,0.0,?,?,2.522,?,?,?,?,?,?,?,1.139,0.0,?,?,?,?,?,?,20.288,?,0.0,0.0,?,2.0,?,?,0.0,8.169,0.0,0.0,2
4.237,?,0.0,0.0,0.0,0.0,?,?,0.0,4.0,0.0,-1.396,?,?,?,?,0.995,?,?,?,0.0,1.158,0.0,0.0,?,?,?,0.0,0.0,20.53,?,?,0.0,0.0,?,3.335,2.63,0.0,8.317,?,0.0,?
?,3.7308,?,0.0,0.0,?,?,?,?,?,?,?,4.201,3.774,10.379,?,1.002,?,?,0.0,?,1.146,0.0,?,0.0,?,?,0.0,?,?,?,?,?,0.0,0.0,3.397,2.311,?,8.752,0.0,?,?
?,?,?,0.0,?,0.0,?,?,2.0,?,0.0,?,3.272,?,?,?,1.027,?,?,0.0,0.0,1.142,?,?,?,0.0,?,0.015,0.0,?,?,0.0,0.0,0.0,?,3.486,?,?,8.051,0.0,0.0,2
?,?,?,?,0.0,?,?,32.3,?,4.0,0.0,?,?,?,?,?,0.979,1.138,?,?,?,?,0.0,?,0.0,0.0,2.08,0.0,?,23.602,?,0.0,?,0.0,?,3.645,1.976,0.0,9.017,?,?,?
?,4.2802,?,?,?,?,0.0,?,?,4.0,0.0,?,?,1.922,?,2.0,?,?,0.0,0.0,0.0,1.13,?,0.0,0.0,0.0,?,?,?,20.872,2.691,?,?,?,?,?,?,?,8.016,?,0.0,2
4.67,?,?,?,0.0,?,0.0,33.3,3.0,2.0,0.0,0.218,?,2.21,9.961,7.0,0.983,?,?,?,0.0,1.203,0.0,0.0,?,0.0,2.147,-0.002,?,?,?,0.0,?,0.0,0.0,3.53,?,?,?,?,0.0,?
?,3.7043,0.0,?,?,0.0,?,33.3,2.0,2.0,0.0,0.185,?,?,?,?,0.993,1.139,?,0.0,?,?,?,0.0,0.0,?,?,?,0.0,?,?,0.0,?,0.0,0.0,3.525,?,?,7.913,?,?,2
4.644,?,?,?,?,?,?,?,?,?,0.0,0.238,?,?,?,?,?,?,0.0,?,0.0,1.21,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,1.931,?,8.459,0.0,0.0,2
?,3.9399,?,0.0,0.0,?,?,?,0.0,4.0,?,?,3.047,1.5,9.309,4.0,?,?,?,0.0,?,?,0.0,?,0.0,0.0,2.0,?,0.0,19.107,?,0.0,0.0,0.0,?,3.519,4.167,0.0,8.016,0.0,0.0,2
?,?,?,?,?,0.0,?,?,1.0,?,?,-1.19,?,?,?,?,?,?,?,0.0,0.0,1.018,?,0.0,?,0.0,1.848,?,?,?,?,0.0,?,?,2.0,3.333,?,0.0,?,?,0.0,2
4.588,?,?,?,0.0,0.0,?,?,?,3.0,0.0,?,?,1.859,?,5.0,?,1.141,0.0,?,?,1.174,?,0.0,0.0,0.0,2.12,0.014,0.0,?,?,0.0,0.0,?,?,3.48,2.833,0.0,?,?,0.0,2
4.17,3.3821,?,?,?,0.0,0.0,?,?,0.0,2.0,0.56,2.559,?,8.597,0.0,0.987,?,?,?,0.0,1.332,?,?,0.0,?,1.848,0.401,?,?,?,?,0.0,1.0,?,?,?,?,?,?,0.0,2
?,?,?,?,?,?,0.0,17.6,?,3.0,0.0,0.0,?,1.5,?,3.0,1.041,1.159,0.0,0.0,0.0,?,0.0,0.0,?,?,?,?,?,19.811,?,?,0.0,1.0,?,4.692,?,1.0,9.315,0.0,0.0,?
?,?,?,0.0,0.0,0.0,0.0,27.3,?,2.0,?,-0.738,2.953,?,?,?,1.057,?,0.0,?,?,1.174,0.0,0.0,1.0,0.0,?,?,?,?,2.052,0.0,0.0,?,?,?,?,?,8.172,0.0,?,2
5.098,?,1.0,?,0.0,?,?,?,?,?,?,?,3.72,?,?,?,0.992,?,0.0,0.0,0.0,1.168,0.0,0.0,0.0,?,?,?,?,10.364,?,0.0,0.0,0.0,?,?,2.459,?,9.153,?,0.0,?
4.372,3.4629,0.0,?,0.0,0.0,0.0,38.5,?,?,0.0,2.495,3.129,1.922,9.494,?,0.964,?,?,?,?,?,?,?,0.0,?,2.031,?,?,0.0,?,0.0,?,?,0.0,?,2.033,?,?,?,?,?
?,2.2197,0.0,0.0,0.0,?,?,27.3,1.0,2.0,0.0,?,?,?,8.723,1.0,1.028,?,0.0,0.0,0.0,?,1.0,?,?,0.0,?,?,?,?,1.542,0.0,0.0,?,1.0,3.325,2.767,0.0,?,?,0.0,?
?,?,?,?,?,?,0.0,31.6,?,?,0.0,0.0,?,1.95,?,1.0,?,1.142,0.0,?,?,?,?,?,0.0,?,?,0.129,?,0.0,?,?,0.0,?,?,3.104,?,?,?,0.0,?,2
?,3.0785,?,0.0,0.0,0.0,?,28.0,?,2.0,0.0,?,2.975,1.975,?,2.0,0.989,?,?,?,?,?,?,?,0.0,0.0,1.962,?,?,?,3.449,0.0,0.0,0.0,1.0,?,?,?,7.316,?,?,?
4.752,?,?,?,0.0,0.0,0.0,31.0,?,6.0,?,?,3.987,3.022,10.465,10.0,1.0,1.143,0.0,?,?,1.149,?,?,?,0.0,2.161,0.0,0.0,23.23,8.486,0.0,0.0,0.0,0.0,?,2.375,0.0,8.618,0.0,?,2
?,?,?,0.0,?,?,?,33.3,2.0,?,0.0,-1.035,?,1.79,9.768,6.0,1.035,1.139,0.0,0.0,?,1.163,0.0,?,?,?,2.136,0.016,0.0,?,?,?,0.0,0.0,0.0,?,3.152,?,?,?,?,?
4.562,?,?,0.0,0.0,0.0,?,10.0,0.0,2.0,0.0,-0.713,?,?,9.184,?,1.082,1.175,0.0,0.0,0.0,1.152,0.0,0.0,?,0.0,2.0,?,?,?,1.521,?,?,0.0,?,4.307,4.148,?,?,0.0,0.0,?
4.77,2.8938,?,0.0,0.0,0.0,?,41.7,3.0,0.0,0.0,0.0,3.164,1.185,?,0.0,0.966,?,?,0.0,?,?,1.0,?,0.0,0.0,?,0.012,0.0,?,?,0.0,?,?,0.0,3.646,1.867,?,?,0.0,?,2
?,?,0.0,?,?,?,1.0,?,1.0,?,1.0,0.0,?,1.409,9.391,0.0,?,1.129,0.0,0.0,?,1.266,1.0,?,?,?,2.149,-0.024,0.0,0.0,?,0.0,0.0,?,2.0,3.553,2.074,?,7.884,0.0,0.0,2
?,3.135,?,?,?,?,1.0,?,?,1.0,?,0.0,2.884,?,?,?,0.998,1.112,?,0.0,0.0,1.264,?,?,?,?,2.101,?,?,?,?,?,?,0.0,1.0,3.566,2.524,?,?,0.0,0.0,?
?,3.3319,0.0,?,0.0,?,2.0,?,?,2.0,?,?,?,?,?,?,1.022,?,0.0,0.0,?,1.219,?,?,?,0.0,2.194,0.047,0.0,?,0.854,?,2.0,0.0,?,3.67,?,?,?,?,0.0,?
?,?,0.0,?,0.0,?,?,?,?,2.0,0.0,0.0,3.118,1.187,?,?,1.011,?,0.0,?,?,1.214,1.0,?,?,?,?,-0.026,?,0.0,?,0.0,?,?,1.0,3.649,2.537,0.0,8.058,?,?,2
4.898,3.1976,?,?,0.0,?,?,40.7,0.0,?,0.0,0.0,?,1.546,?,?,0.994,1.123,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,0.0,2.0,0.0,0.0,3.729,2.192,?,8.364,?,?,?
?,3.567,3.0,?,0.0,0.0,4.0,?,?,?,0.0,?,3.66,0.861,10.06,2.0,1.073,1.099,?,0.0,0.0,?,?,0.0,?,0.0,2.307,?,?,?,0.962,0.0,?,?,1.0,4.106,2.9,?,9.154,?,3.0,?
?,2.9304,?,?,?,?,2.0,43.5,2.0,?,?,?,3.294,1.273,?,?,0.984,?,0.0,?,?,?,?,0.0,0.0,0.0,?,-0.007,?,10.288,?,0.0,0.0,?,?,3.671,2.333,?,?,0.0,?,2
?,?,0.0,?,0.0,0.0,?,40.9,?,3.0,?,0.0,3.404,?,?,6.0,?,?,?,?,?,1.22,?,?,0.0,?,?,?,?,?,?,?,?,0.0,1.0,?,2.75,?,?,0.0,0.0,2
?,2.4524,?,0.0,0.0,?,?,55.6,?,?,0.0,?,3.788,0.75,?,16.0,?,1.093,0.0,0.0,?,?,6.0,0.0,?,?,?,?,?,44.736,1.508,0.0,0.0,0.0,?,3.986,3.271,0.0,?,?,?,2
?,3.2754,0.0,?,?,0.0,?,?,2.0,4.0,0.0,?,3.678,1.875,10.32,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,?,0.0,0.0,23.088,?,0.0,?,0.0,?,3.793,?,0.0,8.642,?,?,2
?,?,0.0,0.0,?,?,?,?,?,4.0,0.0,-1.025,4.037,1.563,?,?,?,?,?,0.0,?,1.243,?,?,?,?,2.355,?,?,?,4.684,?,?,?,0.0,3.798,?,0.0,?,?,0.0,2
5.072,?,0.0,?,?,?,?,?,?,4.0,0.0,-1.165,?,?,10.379,12.0,1.015,?,0.0,0.0,0.0,?,1.0,0.0,?,0.0,2.351,0.0,?,23.409,?,0.0,?,?,?,3.795,?,0.0,8.776,?,0.0,?
4.876,3.0864,0.0,0.0,0.0,0.0,?,?,0.0,?,?,?,?,1.59,?,?,?,1.121,?,0.0,0.0,1.203,1.0,?,?,0.0,?,?,0.0,22.051,2.573,?,0.0,0.0,?,3.755,?,0.0,8.591,?,?,2
?,?,?,0.0,0.0,0.0,?,41.7,2.0,2.0,?,?,?,?,?,4.0,?,?,?,?,0.0,?,1.0,0.0,?,?,2.278,?,0.0,?,2.113,?,0.0,0.0,?,3.718,?,0.0,8.382,0.0,0.0,?
?,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,-1.101,?,?,10.226,?,?,1.097,?,?,0.0,1.249,?,0.0,?,0.0,2.424,0.004,0.0,?,?,?,?,0.0,?,3.866,?,?,8.527,?,?,2
4.828,?,?,?,?,?,?,?,0.0,?,0.0,-1.417,3.838,?,?,10.0,1.026,1.104,?,0.0,0.0,?,2.0,?,0.0,0.0,2.265,0.0,0.0,22.962,4.401,?,?,?,?,3.715,?,?,8.88,?,0.0,2
?,3.2785,0.0,?,?,?,3.0,?,3.0,?,?,-1.775,?,?,?,18.0,1.004,?,0.0,0.0,?,?,?,?,0.0,?,?,0.0,0.0,?,3.368,?,0.0,?,0.0,?,2.481,0.0,?,3.0,0.0,?
4.732,3.0836,0.0,0.0,?,0.0,?,46.7,?,?,?,-0.879,?,?,9.642,4.0,?,1.111,?,0.0,0.0,?,1.0,0.0,?,?,2.194,?,0.0,?,?,?,0.0,?,?,3.663,?,?,8.161,0.0,0.0,2
?,3.1187,0.0,0.0,1.0,?,2.0,41.2,0.0,2.0,?,?,3.249,?,9.882,4.0,?,?,?,?,0.0,?,1.0,?,0.0,0.0,2.236,?,0.0,10.271,?,0.0,?,2.0,3.0,?,3.0,1.0,8.288,0.0,?,?
4.951,2.7402,?,?,0.0,0.0,2.0,?,?,3.0,0.0,-0.464,3.59,2.071,?,?,?,?,?,?,0.0,1.223,?,0.0,?,0.0,?,?,0.0,?,?,0.0,1.0,0.0,?,?,?,0.0,8.502,?,?,2
?,3.3133,?,0.0,?,?,2.0,?,?,3.0,?,?,?,1.185,?,?,?,?,0.0,?,?,?,1.0,?,0.0,?,2.267,0.015,?,?,1.563,?,1.0,0.0,?,3.741,3.2,0.0,?,0.0,0.0,2
4.972,3.3935,0.0,0.0,0.0,0.0,2.0,42.9,1.0,4.0,0.0,-1.648,3.513,1.508,?,8.0,?,?,?,?,?,?,1.0,?,?,?,2.307,-0.002,?,?,2.228,0.0,?,0.0,?,?,?,0.0,?,0.0,?,?
4.845,?,0.0,?,?,?,2.0,40.0,1.0,4.0,?,-0.746,?,2.125,10.281,?,1.016,?,0.0,0.0,0.0,?,1.0,0.0,?,0.0,?,?,?,22.67,3.549,?,?,?,0.0,?,?,0.0,8.635,?,0.0,?
?,?,1.0,?,0.0,0.0,?,37.5,?,?,0.0,?,3.425,1.185,10.25,?,?,1.112,?,?,0.0,?,?,?,0.0,?,2.288,0.015,?,20.777,1.726,?,?,?,?,4.734,3.258,?,?,?,?,?
?,?,?,0.0,?,?,?,35.3,?,1.0,0.0,?,?,?,?,2.0,0.985,1.134,0.0,?,0.0,1.197,1.0,?,?,?,2.101,?,0.0,?,0.975,0.0,?,0.0,?,3.344,?,0.0,?,?,0.0,2
4.963,2.736,?,0.0,0.0,0.0,3.0,52.4,?,?,?,-0.884,?,0.985,?,4.0,?,1.099,?,?,?,?,?,0.0,?,0.0,2.359,?,?,10.645,1.762,?,0.0,?,1.0,?,?,0.0,?,0.0,0.0,2
4.877,?,0.0,0.0,?,0.0,?,?,0.0,?,0.0,0.0,?,0.943,?,?,?,?,?,?,?,1.243,?,?,0.0,0.0,2.36,0.004,?,10.31,1.496,0.0,?,?,?,3.775,2.591,0.0,?,?,0.0,?
?,?,?,?,0.0,?,0.0,?,0.0,1.0,?,0.041,?,?,?,2.0,1.016,1.128,?,?,?,1.254,1.0,?,0.0,0.0,2.101,-0.082,0.0,?,0.975,?,0.0,?,1.0,?,?,1.0,?,?,?,?
?,?,?,0.0,?,0.0,?,50.0,0.0,2.0,3.0,?,?,0.985,?,?,1.02,1.108,0.0,?,0.0,1.277,?,?,?,?,2.359,0.001,0.0,10.582,1.762,0.0,0.0,?,1.0,3.899,?,1.0,8.702,?,0.0,?
?,2.8739,?,?,?,?,0.0,30.8,?,?,?,-0.318,?,?,?,?,1.019,?,?,?,0.0,?,?,?,?,?,?,0.004,0.0,?,2.257,?,?,0.0,?,3.477,2.556,?,?,?,0.0,2
4.362,2.3925,0.0,0.0,?,0.0,?,?,?,?,?,?,?,?,9.272,?,?,1.147,?,?,?,1.177,?,?,0.0,?,?,?,?,?,?,0.0,0.0,?,1.0,3.355,2.333,1.0,7.556,0.0,0.0,?
4.983,4.2631,0.0,0.0,?,0.0,0.0,?,2.0,?,0.0,?,3.342,?,10.074,?,1.044,1.16,0.0,?,0.0,1.011,0.0,?,0.0,0.0,2.247,?,0.0,0.0,2.666,0.0,?,0.0,6.0,?,?,?,7.88,0.0,0.0,2
4.977,1.8975,0.0,0.0,0.0,?,?,?,?,6.0,?,-0.336,?,?,?,?,0.991,1.142,0.0,?,?,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
5.164,?,?,0.0,?,?,0.0,?,2.0,6.0,?,?,3.592,?,?,?,?,?,?,0.0,0.0,?,?,?,?,0.0,2.402,-0.001,0.0,10.741,?,?,?,?,?,3.551,3.256,1.0,8.338,0.0,?,2
?,?,0.0,?,0.0,0.0,?,22.2,?,0.0,2.0,?,?,?,?,?,0.979,?,0.0,0.0,0.0,?,0.0,?,?,0.0,?,-0.212,?,0.0,?,?,0.0,2.0,3.0,2.89,2.167,2.0,?,0.0,?,?
3.966,?,?,0.0,2.0,?,?,?,2.0,0.0,2.0,?,3.545,?,9.522,?,?,1.145,?,?,0.0,?,?,?,?,0.0,1.97,0.0,0.0,?,?,?,0.0,?,1.0,3.005,?,?,?,0.0,0.0,?
3.986,?,0.0,?,0.0,?,?,?,2.0,?,0.0,?,4.008,?,?,?,0.965,?,?,0.0,0.0,1.198,0.0,0.0,0.0,?,1.987,?,0.0,0.0,?,?,?,0.0,1.0,?,?,?,?,?,?,?
4.235,2.7848,0.0,?,0.0,0.0,0.0,29.6,?,?,0.0,0.0,2.946,?,9.118,?,0.973,?,0.0,?,0.0,?,?,0.0,?,?,1.962,?,0.0,0.0,3.449,?,?,0.0,?,?,2.093,?,?,?,0.0,2
?,1.599,?,0.0,0.0,?,0.0,?,1.0,1.0,0.0,0.0,?,?,?,1.0,0.967,1.14,0.0,?,0.0,1.189,?,0.0,?,?,2.236,?,0.0,?,8.475,0.0,?,?,0.0,?,1.611,0.0,?,?,?,2
?,?,?,0.0,0.0,0.0,0.0,27.3,3.0,2.0,?,0.0,?,?,?,2.0,0.993,1.151,?,?,?,?,?,0.0,?,0.0,?,-0.074,0.0,0.0,2.524,0.0,?,?,?,3.076,?,0.0,7.149,0.0,?,2
4.414,3.7375,?,0.0,0.0,0.0,?,?,?,?,?,1.188,2.812,?,9.222,1.0,?,1.134,?,0.0,0.0,1.258,0.0,?,?,?,2.0,?,0.0,?,?,0.0,0.0,?,?,3.467,2.619,0.0,?,?,0.0,?
?,?,?,?,0.0,0.0,0.0,?,?,2.0,0.0,?,2.334,?,8.318,0.0,?,1.156,?,0.0,?,1.076,?,0.0,0.0,?,?,-0.687,?,9.0,1.0,0.0,?,0.0,1.0,?,?,?,?,0.0,?,?
?,?,?,?,0.0,?,0.0,?,2.0,4.0,?,?,4.486,4.297,?,?,0.974,1.14,?,?,?,1.193,?,0.0,0.0,0.0,2.086,?,?,?,?,?,0.0,0.0,?,?,?,0.0,?,0.0,0.0,?
?,?,?,0.0,0.0,0.0,?,?,4.0,4.0,?,?,4.039,3.181,?,10.0,?,?,0.0,0.0,?,1.18,?,?,?,0.0,2.14,0.0,?,?,8.016,0.0,?,?,0.0,3.408,?,?,8.619,0.0,?,?
4.386,3.408,?,0.0,0.0,0.0,?,?,2.0,?,0.0,-0.09,?,?,10.379,?,?,?,?,?,?,1.186,0.0,0.0,?,0.0,?,?,?,23.377,10.97,?,?,?,0.0,?,?,0.0,8.67,0.0,?,?
?,?,1.0,?,?,?,0.0,?,0.0,4.0,?,?,?,2.187,9.533,4.0,?,1.135,0.0,?,?,1.159,0.0,0.0,0.0,?,2.0,0.015,0.0,?,4.143,?,0.0,0.0,2.0,?,3.379,0.0,?,?,?,?
?,3.4143,0.0,?,?,0.0,?,30.0,0.0,1.0,1.0,-0.481,?,?,8.597,1.0,?,?,?,?,0.0,1.174,0.0,0.0,?,?,?,0.425,0.0,?,?,?,?,1.0,?,3.379,?,?,7.404,0.0,0.0,?
4.65,?,0.0,?,1.0,?,?,31.3,3.0,?,?,?,3.39,?,9.916,?,0.991,1.145,?,?,0.0,?,0.0,?,0.0,0.0,?,0.004,?,10.961,?,?,?,3.0,0.0,3.527,?,?,8.131,0.0,?,?
4.347,?,?,?,?,0.0,0.0,30.8,?,?,?,?,?,2.3,?,4.0,?,?,?,0.0,0.0,1.169,0.0,0.0,0.0,?,?,0.014,?,?,?,0.0,?,?,1.0,?,?,1.0,?,?,0.0,2
?,3.9399,?,?,0.0,0.0,?,33.3,?,4.0,?,-2.514,?,1.5,9.309,4.0,?,?,?,0.0,0.0,1.108,?,0.0,0.0,?,2.0,-0.097,0.0,19.107,2.682,0.0,0.0,?,2.0,3.519,4.167,?,8.016,0.0,?,2
?,?,?,?,?,?,?,25.0,1.0,3.0,?,?,?,?,9.184,?,?,1.156,0.0,?,0.0,?,?,?,?,0.0,?,?,0.0,9.449,1.521,0.0,?,0.0,?,?,4.0,0.0,7.507,0.0,?,?
?,3.9139,?,0.0,0.0,0.0,0.0,?,?,5.0,?,?,?,1.436,9.666,?,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,2.117,0.053,0.0,?,2.428,?,0.0,?,3.0,3.49,?,0.0,8.03,0.0,0.0,2
4.476,?,0.0,0.0,?,?,?,31.3,?,?,?,?,2.985,?,9.345,4.0,?,?,0.0,?,?,?,0.0,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,0.0,7.864,0.0,0.0,2
4.385,?,0.0,0.0,?,?,?,32.4,0.0,7.0,?,?,3.819,?,9.999,10.0,?,?,0.0,0.0,?,?,0.0,?,0.0,0.0,2.061,0.0,?,21.678,6.884,0.0,0.0,?,?,?,?,0.0,?,0.0,?,2
?,4.5316,?,0.0,2.0,?,0.0,23.1,2.0,2.0,?,?,3.354,?,?,2.0,1.018,1.173,?,0.0,0.0,1.117,?,?,?,0.0,?,?,?,?,?,0.0,0.0,?,?,?,?,4.0,?,0.0,?,?
?,?,0.0,0.0,0.0,?,?,?,?,1.0,0.0,?,3.027,?,?,?,?,?,?,?,?,1.236,?,0.0,0.0,0.0,2.0,?,?,10.396,?,0.0,?,0.0,0.0,3.349,2.37,0.0,7.827,?,?,?
?,2.8945,?,?,?,?,?,46.7,1.0,?,?,0.0,3.185,1.125,9.311,?,?,1.107,?,?,0.0,1.323,1.0,?,?,0.0,?,0.043,?,?,?,?,0.0,?,?,3.692,2.16,?,?,?,1.0,2
?,?,0.0,?,?,0.0,1.0,41.7,1.0,?,3.0,-0.396,3.482,1.911,9.989,3.0,?,?,?,?,0.0,1.256,?,?,0.0,0.0,?,?,?,21.674,3.267,0.0,1.0,3.0,?,3.611,2.692,1.0,?,0.0,0.0,?
?,?,?,0.0,2.0,?,2.0,40.7,?,?,?,?,?,1.876,?,?,1.002,?,?,?,?,?,?,?,?,0.0,2.236,?,0.0,?,3.356,?,?,3.0,1.0,3.659,?,?,?,?,?,?
?,?,0.0,0.0,?,?,?,40.9,?,1.0,?,0.008,?,?,?,1.0,?,?,0.0,?,0.0,1.253,?,?,0.0,0.0,2.166,?,?,10.506,2.905,?,?,?,?,?,2.394,1.0,?,?,?,2
?,?,?,0.0,0.0,?,2.0,?,1.0,1.0,0.0,?,?,3.355,?,2.0,0.97,1.132,?,?,?,1.236,1.0,?,0.0,0.0,?,0.0,?,?,8.143,0.0,1.0,0.0,1.0,?,?,0.0,8.486,?,?,?
4.562,3.2113,?,0.0,0.0,?,2.0,?,?,2.0,0.0,0.0,?,0.875,?,4.0,1.022,?,0.0,0.0,?,?,?,?,?,?,?,0.047,?,?,1.14,0.0,2.0,?,?,?,2.917,0.0,?,0.0,?,?
