@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,?,0.0,0.0,?,?,?,?,2.0,?,0.0,0.0,?,0.811,8.318,?,?,1.156,0.0,?,?,?,?,0.0,0.0,0.0,1.732,?,?,0.0,?,0.0,0.0,?,?,2.97,2.833,?,6.539,0.0,0.0,2
4.444,3.1402,?,0.0,?,0.0,0.0,?,3.0,1.0,0.0,0.0,?,1.891,9.202,2.0,0.973,?,0.0,?,?,1.16,0.0,0.0,?,?,2.042,0.038,?,?,2.602,0.0,0.0,?,1.0,?,2.093,?,?,?,0.0,?
3.879,2.6274,0.0,?,0.0,0.0,0.0,29.6,?,1.0,?,0.0,?,?,8.743,?,0.973,1.146,0.0,0.0,0.0,?,0.0,0.0,0.0,?,?,?,0.0,0.0,?,?,0.0,0.0,1.0,2.936,2.056,?,7.087,0.0,?,?
3.95,2.7989,0.0,0.0,0.0,0.0,?,31.0,2.0,?,0.0,?,?,?,?,?,0.969,1.143,?,0.0,?,1.18,?,0.0,0.0,?,?,-0.002,?,?,5.698,?,?,0.0,1.0,?,1.857,0.0,7.552,0.0,?,?
5.391,?,?,?,0.0,?,?,26.7,8.0,?,0.0,0.0,3.838,?,?,?,?,1.139,?,0.0,0.0,1.532,?,?,?,0.0,?,0.0,?,?,1.69,?,0.0,?,?,5.127,?,0.0,?,?,0.0,2
?,?,?,?,?,0.0,?,25.0,2.0,2.0,0.0,0.0,?,1.585,8.16,2.0,?,1.156,?,?,?,1.069,0.0,?,0.0,0.0,1.802,?,?,0.0,?,?,?,0.0,2.0,?,?,0.0,?,?,0.0,?
3.973,?,0.0,?,0.0,0.0,0.0,32.7,2.0,1.0,0.0,?,?,3.301,?,?,?,?,0.0,0.0,?,1.202,0.0,?,0.0,?,1.975,0.0,0.0,?,7.718,?,0.0,?,1.0,3.129,1.816,?,7.984,?,?,2
?,2.4719,?,0.0,?,0.0,0.0,?,1.0,?,0.0,?,?,?,7.408,1.0,?,1.146,?,0.0,?,1.141,0.0,0.0,?,0.0,?,-0.611,?,?,1.707,0.0,?,0.0,?,?,3.125,0.0,?,0.0,0.0,2
?,?,?,?,?,0.0,?,18.2,2.0,?,0.0,0.0,2.211,?,7.408,0.0,1.007,1.178,?,?,0.0,?,0.0,0.0,0.0,?,?,-0.603,?,?,?,0.0,?,?,?,?,?,?,6.251,?,?,2
4.334,?,0.0,?,0.0,?,?,26.3,?,2.0,0.0,0.0,2.746,1.557,8.944,2.0,?,?,0.0,?,0.0,?,0.0,0.0,0.0,?,?,0.135,?,?,?,?,?,0.0,1.0,3.114,2.548,?,?,0.0,?,?
?,?,?,?,0.0,0.0,?,28.6,1.0,1.0,?,0.0,?,0.918,6.594,0.0,?,1.149,?,?,0.0,1.177,?,0.0,?,?,?,?,0.0,8.806,?,?,?,0.0,0.0,?,?,?,6.578,0.0,0.0,2
4.17,?,?,0.0,0.0,?,?,?,?,?,0.0,0.0,2.466,?,8.597,2.0,?,?,?,?,0.0,1.196,0.0,?,?,0.0,1.848,?,?,?,1.542,?,?,0.0,?,3.18,?,?,?,?,?,?
?,3.1682,0.0,?,0.0,?,?,?,3.0,?,?,?,?,1.379,9.222,?,?,?,?,?,0.0,1.224,0.0,?,?,?,2.0,0.126,?,?,?,0.0,0.0,0.0,0.0,?,2.5,0.0,?,?,?,2
4.414,3.4137,0.0,0.0,0.0,0.0,?,33.3,?,2.0,0.0,?,?,?,?,2.0,?,1.139,?,0.0,?,?,?,0.0,0.0,0.0,2.0,?,?,20.067,2.133,?,0.0,0.0,?,?,3.262,?,?,?,?,?
?,?,?,?,0.0,0.0,0.0,?,?,?,0.0,?,3.78,3.284,?,?,0.977,1.136,0.0,0.0,0.0,1.212,0.0,0.0,?,?,1.993,?,0.0,10.319,8.066,0.0,?,?,?,3.33,?,?,?,0.0,?,2
?,?,?,?,?,0.0,?,?,2.0,?,0.0,-0.913,?,?,9.454,6.0,?,?,0.0,0.0,0.0,1.121,?,?,?,?,?,0.048,?,?,2.57,0.0,?,0.0,?,?,?,?,?,0.0,0.0,2
4.475,3.5408,0.0,0.0,0.0,0.0,?,?,?,?,0.0,-0.855,4.103,3.664,?,6.0,0.982,1.14,?,?,0.0,1.181,0.0,?,?,0.0,?,?,0.0,?,?,0.0,0.0,?,?,3.474,?,?,8.622,0.0,?,?
4.836,?,?,?,?,0.0,?,32.5,6.0,6.0,?,-0.851,?,2.929,?,?,?,1.14,0.0,?,?,?,?,?,?,0.0,?,0.0,?,37.824,?,0.0,0.0,?,?,?,2.268,0.0,8.951,0.0,0.0,2
4.476,?,0.0,?,0.0,?,?,?,?,2.0,0.0,-0.195,?,?,?,?,?,1.146,?,?,?,?,?,0.0,0.0,0.0,2.042,-0.079,?,10.191,?,?,0.0,?,0.0,?,2.625,0.0,?,0.0,0.0,2
?,?,0.0,0.0,0.0,?,?,?,2.0,3.0,?,?,3.039,?,?,1.0,?,1.149,0.0,?,0.0,?,?,0.0,?,?,?,?,?,?,3.449,0.0,?,0.0,?,3.35,?,?,?,0.0,?,2
4.38,3.3996,?,?,0.0,0.0,0.0,?,?,4.0,?,?,3.345,?,?,5.0,1.019,?,0.0,0.0,0.0,?,0.0,0.0,?,0.0,?,?,0.0,?,?,?,0.0,?,?,3.379,3.028,0.0,?,0.0,?,2
?,3.4435,0.0,0.0,0.0,0.0,0.0,33.9,2.0,?,0.0,-0.268,?,4.437,10.757,?,?,1.137,0.0,0.0,0.0,1.208,?,?,0.0,0.0,2.086,0.0,?,23.892,?,?,?,0.0,?,?,1.899,0.0,9.075,0.0,0.0,?
4.243,3.0402,0.0,?,0.0,0.0,?,?,0.0,4.0,0.0,?,3.477,2.522,?,?,?,1.143,?,?,0.0,?,0.0,?,?,0.0,?,-0.002,0.0,?,5.475,?,0.0,?,2.0,?,?,?,8.169,0.0,0.0,2
?,?,0.0,?,0.0,0.0,0.0,31.8,0.0,?,?,?,3.699,?,9.917,?,?,?,?,?,0.0,?,?,?,?,0.0,?,?,0.0,?,?,0.0,?,?,2.0,?,2.63,0.0,8.317,?,0.0,?
?,?,0.0,?,0.0,?,?,?,?,?,?,-0.554,4.201,3.774,?,8.0,1.002,1.144,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,0.0,3.397,?,?,?,0.0,?,?
4.544,3.9936,0.0,?,?,?,?,?,?,4.0,?,-1.072,?,?,9.59,6.0,1.027,?,?,?,?,1.142,?,0.0,0.0,0.0,?,0.015,?,?,3.207,0.0,?,?,0.0,3.486,2.985,0.0,?,?,?,?
4.399,?,?,?,?,0.0,0.0,32.3,?,?,0.0,?,?,4.044,10.513,?,?,?,?,?,0.0,1.202,0.0,0.0,0.0,0.0,2.08,0.0,?,?,12.745,0.0,0.0,0.0,0.0,3.645,1.976,?,?,?,?,?
4.706,?,?,?,0.0,0.0,?,30.0,2.0,?,?,-1.853,3.192,?,9.565,?,?,1.146,0.0,0.0,0.0,1.13,?,?,0.0,?,?,?,0.0,?,2.691,?,0.0,0.0,?,?,?,?,8.016,0.0,0.0,?
?,4.0218,?,0.0,?,0.0,0.0,?,3.0,?,?,?,?,?,9.961,?,?,1.139,0.0,0.0,?,?,0.0,0.0,?,?,2.147,?,?,?,3.769,0.0,?,?,?,?,?,0.0,?,?,0.0,2
4.644,3.7043,0.0,0.0,?,?,0.0,?,2.0,2.0,0.0,?,?,?,9.536,?,?,1.139,0.0,0.0,?,1.197,0.0,?,0.0,0.0,2.089,?,?,?,?,0.0,?,0.0,?,3.525,?,?,?,?,0.0,2
?,3.122,?,?,0.0,0.0,?,33.3,2.0,2.0,0.0,0.238,3.939,3.418,10.195,?,0.973,?,0.0,0.0,0.0,1.21,?,0.0,?,?,?,0.0,0.0,?,9.52,0.0,?,?,?,3.525,1.931,?,8.459,?,?,?
4.343,3.9399,0.0,0.0,?,?,0.0,33.3,?,?,0.0,-2.514,3.047,?,?,?,1.09,1.139,?,0.0,0.0,?,?,0.0,0.0,0.0,2.0,?,?,?,?,0.0,?,?,?,?,?,?,8.016,?,?,2
4.17,?,?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,8.597,?,?,?,?,0.0,0.0,1.018,0.0,0.0,0.0,0.0,1.848,?,0.0,?,?,0.0,?,0.0,?,?,?,?,?,?,?,?
4.588,4.0275,0.0,?,0.0,?,0.0,?,3.0,3.0,0.0,?,?,1.859,?,5.0,1.007,1.141,?,0.0,?,?,?,0.0,?,?,2.12,0.014,0.0,?,?,?,0.0,?,?,?,?,?,8.066,?,?,2
4.17,3.3821,0.0,?,?,?,?,?,?,0.0,2.0,?,?,0.971,?,0.0,?,1.133,0.0,?,?,1.332,?,?,0.0,?,?,?,0.0,?,?,?,0.0,1.0,?,3.452,3.033,?,?,?,0.0,?
?,3.8431,?,0.0,?,?,?,17.6,0.0,3.0,?,0.0,?,?,9.872,3.0,1.041,1.159,0.0,?,0.0,?,?,0.0,?,?,2.112,?,0.0,?,?,0.0,?,?,?,?,?,1.0,9.315,?,0.0,?
4.214,3.5181,1.0,0.0,?,?,?,?,1.0,?,?,?,?,?,?,?,?,?,?,0.0,?,1.174,?,?,?,0.0,1.902,?,?,9.587,?,0.0,0.0,0.0,0.0,?,3.296,?,?,0.0,1.0,?
5.098,3.1338,?,?,?,?,0.0,27.3,1.0,4.0,0.0,0.0,?,2.911,10.229,4.0,0.992,?,0.0,?,?,?,?,0.0,?,?,2.121,0.0,0.0,10.364,6.651,0.0,0.0,?,?,4.45,2.459,?,?,0.0,0.0,?
4.372,?,?,0.0,?,?,0.0,?,?,?,0.0,?,3.129,?,?,0.0,0.964,1.128,0.0,?,?,1.288,?,0.0,0.0,0.0,?,?,?,?,3.412,?,?,0.0,?,3.363,2.033,?,?,?,?,2
4.17,2.2197,?,?,?,?,?,?,1.0,?,?,0.0,?,1.393,?,?,?,?,0.0,0.0,?,1.018,1.0,?,0.0,?,?,-0.228,?,?,1.542,?,?,?,1.0,3.325,2.767,0.0,7.303,?,0.0,2
3.802,?,?,?,0.0,0.0,0.0,31.6,?,1.0,?,?,2.746,1.95,?,1.0,0.98,?,?,?,0.0,1.169,0.0,?,0.0,0.0,?,0.129,?,?,?,?,0.0,0.0,1.0,?,?,0.0,7.119,0.0,?,?
4.235,3.0785,?,?,0.0,0.0,?,28.0,?,?,?,0.0,2.975,1.975,9.118,?,?,?,0.0,0.0,0.0,?,0.0,?,0.0,?,?,?,0.0,?,3.449,0.0,0.0,0.0,1.0,3.112,2.315,?,?,?,0.0,2
4.752,3.995,0.0,0.0,?,0.0,?,31.0,?,?,0.0,-0.307,?,3.022,10.465,10.0,?,1.143,0.0,0.0,0.0,1.149,0.0,0.0,?,?,2.161,0.0,?,?,?,?,0.0,?,0.0,?,?,?,?,?,?,2
4.618,?,?,0.0,0.0,0.0,?,33.3,2.0,4.0,0.0,-1.035,3.305,1.79,9.768,6.0,1.035,?,?,?,?,1.163,0.0,?,0.0,?,?,0.016,?,?,2.612,0.0,?,0.0,0.0,?,?,?,?,0.0,?,?
?,4.1592,?,0.0,0.0,0.0,0.0,10.0,0.0,?,0.0,-0.713,2.978,?,9.184,0.0,?,1.175,0.0,?,0.0,1.152,0.0,?,0.0,?,2.0,?,0.0,?,1.521,0.0,?,0.0,4.0,?,4.148,2.0,?,?,0.0,2
4.77,2.8938,?,0.0,?,0.0,2.0,?,3.0,?,0.0,?,3.164,1.185,9.882,?,0.966,?,?,?,0.0,?,?,0.0,?,?,2.236,0.012,?,?,1.74,0.0,?,?,?,?,?,?,?,0.0,0.0,2
4.517,2.6422,0.0,?,2.0,0.0,?,?,?,?,1.0,?,?,1.409,?,0.0,0.976,?,?,0.0,?,1.266,1.0,?,0.0,0.0,2.149,-0.024,0.0,0.0,?,0.0,0.0,?,2.0,?,?,?,7.884,?,?,?
?,?,0.0,0.0,0.0,0.0,?,46.2,0.0,?,0.0,?,?,?,?,?,0.998,?,?,0.0,0.0,?,?,?,?,?,2.101,-0.08,0.0,?,0.975,?,1.0,0.0,1.0,?,?,0.0,?,?,0.0,2
?,3.3319,?,0.0,0.0,0.0,?,?,?,?,?,?,3.025,?,9.579,?,1.022,?,?,?,0.0,?,1.0,?,?,0.0,2.194,?,?,0.0,0.854,0.0,2.0,?,2.0,3.67,?,?,8.008,0.0,0.0,?
?,3.1517,0.0,0.0,0.0,?,?,41.2,0.0,?,0.0,?,?,?,?,4.0,1.011,1.122,?,0.0,?,1.214,?,0.0,?,0.0,?,?,0.0,0.0,?,?,2.0,?,?,?,2.537,?,8.058,0.0,?,?
4.898,3.1976,0.0,0.0,?,?,3.0,40.7,0.0,?,?,0.0,3.451,1.546,?,?,0.994,1.123,0.0,0.0,?,?,1.0,0.0,?,?,?,-0.002,0.0,0.0,2.0,0.0,2.0,?,?,3.729,?,?,?,?,?,2
4.97,?,?,?,?,?,?,?,?,?,0.0,0.0,3.66,0.861,10.06,2.0,?,1.099,0.0,?,?,1.334,1.0,0.0,1.0,0.0,?,?,?,?,?,?,4.0,0.0,1.0,4.106,2.9,?,9.154,?,3.0,2
4.782,2.9304,0.0,?,?,?,?,?,2.0,1.0,?,0.0,3.294,1.273,9.947,2.0,0.984,1.117,0.0,?,0.0,?,?,0.0,0.0,0.0,?,-0.007,0.0,?,?,0.0,0.0,?,0.0,3.671,2.333,?,8.238,0.0,0.0,2
4.869,3.2685,0.0,0.0,0.0,?,3.0,40.9,?,3.0,0.0,0.0,3.404,?,?,?,?,?,?,?,0.0,1.22,?,0.0,?,?,2.29,?,0.0,10.337,?,?,?,?,?,3.743,?,0.0,8.362,0.0,?,?
?,?,0.0,?,0.0,0.0,4.0,?,0.0,6.0,?,-3.296,?,0.75,?,16.0,1.103,?,?,?,?,1.225,?,0.0,0.0,0.0,?,0.0,?,?,1.508,?,?,0.0,?,?,3.271,0.0,?,4.0,0.0,?
5.072,3.2754,?,0.0,?,?,?,?,?,4.0,0.0,-1.016,?,1.875,10.32,10.0,?,?,?,0.0,0.0,?,?,?,0.0,?,?,0.0,?,23.088,?,?,0.0,?,?,3.793,2.667,0.0,8.642,?,?,2
?,2.2282,0.0,?,0.0,0.0,3.0,?,1.0,4.0,0.0,?,4.037,1.563,?,13.0,?,?,?,0.0,?,1.243,?,?,0.0,?,2.355,0.0,?,?,?,?,?,0.0,0.0,?,?,0.0,?,2.0,?,?
5.072,3.1939,0.0,?,0.0,0.0,2.0,?,0.0,?,0.0,?,3.808,?,?,?,?,?,0.0,0.0,?,?,1.0,0.0,?,?,2.351,?,?,?,3.342,?,0.0,?,0.0,?,?,0.0,8.776,?,?,2
?,?,?,0.0,0.0,?,2.0,?,?,?,0.0,-0.858,3.571,1.59,?,?,?,1.121,0.0,?,?,?,1.0,?,0.0,0.0,?,0.001,?,?,2.573,0.0,?,0.0,0.0,?,2.833,?,?,2.0,?,?
4.842,?,0.0,?,?,0.0,2.0,?,?,?,0.0,-0.87,?,?,10.136,?,0.998,?,0.0,0.0,?,?,1.0,0.0,0.0,?,?,?,?,10.482,?,?,?,?,?,3.718,?,?,8.382,?,0.0,?
?,2.8539,?,0.0,0.0,0.0,?,53.3,?,?,0.0,-1.101,?,?,10.226,8.0,1.05,1.097,?,0.0,?,?,3.0,?,0.0,?,2.424,?,?,21.666,?,?,?,?,?,3.866,?,?,8.527,2.0,0.0,2
?,?,0.0,0.0,?,?,2.0,?,0.0,4.0,0.0,?,?,?,?,?,?,?,?,0.0,0.0,?,2.0,?,?,?,2.265,0.0,0.0,22.962,?,0.0,0.0,?,0.0,?,?,0.0,?,?,0.0,?
?,?,?,?,?,0.0,?,?,?,?,?,-1.775,4.156,2.419,10.778,?,?,?,0.0,?,0.0,1.195,?,0.0,?,0.0,?,0.0,?,?,?,0.0,?,?,?,3.852,?,?,?,3.0,0.0,?
?,?,0.0,0.0,?,?,?,?,?,?,0.0,-0.879,?,1.187,9.642,4.0,1.02,?,0.0,0.0,?,1.235,1.0,?,?,0.0,2.194,-0.026,0.0,?,1.659,?,0.0,?,?,?,?,?,8.161,0.0,0.0,?
?,?,?,0.0,?,?,2.0,?,?,2.0,2.0,-0.931,3.249,?,9.882,4.0,?,?,0.0,0.0,0.0,1.219,?,0.0,0.0,?,?,0.015,?,?,1.74,0.0,?,?,?,?,3.0,1.0,?,?,?,2
?,?,0.0,?,0.0,0.0,?,38.7,2.0,3.0,?,?,3.59,?,?,?,?,?,0.0,?,0.0,1.223,1.0,?,?,0.0,2.29,?,0.0,11.465,3.744,?,?,?,1.0,?,2.522,?,?,1.0,?,2
?,3.3133,0.0,?,0.0,?,?,?,0.0,?,?,-1.113,?,1.185,?,7.0,?,1.117,?,0.0,?,1.207,1.0,0.0,0.0,?,?,0.015,0.0,10.262,1.563,?,1.0,?,?,?,3.2,?,?,0.0,?,2
4.972,?,0.0,0.0,0.0,?,?,42.9,1.0,4.0,0.0,?,3.513,1.508,?,8.0,?,1.119,0.0,?,?,1.211,1.0,?,?,?,2.307,-0.002,?,?,?,?,?,?,1.0,3.761,?,?,?,0.0,0.0,?
4.845,?,0.0,0.0,?,?,?,40.0,?,4.0,0.0,?,3.678,2.125,?,?,1.016,?,?,0.0,?,?,?,0.0,0.0,0.0,?,0.0,?,?,?,?,?,?,?,3.718,?,?,?,0.0,?,?
?,3.4619,?,0.0,0.0,?,1.0,?,?,3.0,?,?,?,?,10.25,6.0,?,1.112,?,0.0,0.0,1.246,1.0,?,0.0,0.0,?,0.015,0.0,20.777,1.726,?,?,?,?,?,?,?,9.474,0.0,0.0,2
4.414,?,?,0.0,0.0,?,0.0,?,0.0,?,0.0,0.464,2.801,0.802,?,2.0,0.985,1.134,?,?,0.0,1.197,?,0.0,?,?,2.101,-0.069,0.0,?,0.975,?,0.0,?,?,?,?,0.0,?,0.0,0.0,?
4.963,?,0.0,0.0,?,?,?,?,0.0,2.0,0.0,-0.884,?,0.985,?,?,?,1.099,?,0.0,0.0,1.296,3.0,0.0,?,?,2.359,0.001,?,10.645,1.762,?,0.0,?,?,?,?,0.0,?,0.0,0.0,2
?,2.6955,?,0.0,?,?,?,?,0.0,?,?,?,3.359,?,?,6.0,1.037,?,?,?,0.0,?,3.0,0.0,?,?,?,0.004,0.0,?,?,?,2.0,0.0,0.0,3.775,?,0.0,8.386,0.0,0.0,?
4.414,?,0.0,0.0,?,0.0,?,?,?,1.0,?,0.041,?,0.802,9.183,?,1.016,1.128,0.0,0.0,?,?,1.0,?,0.0,0.0,?,-0.082,?,10.249,0.975,0.0,?,?,1.0,3.535,?,1.0,7.809,0.0,0.0,2
?,2.8471,0.0,0.0,1.0,0.0,?,50.0,?,2.0,?,-0.995,3.539,0.985,?,2.0,?,?,0.0,?,?,?,3.0,0.0,?,?,2.359,?,0.0,?,?,0.0,0.0,?,1.0,?,2.667,?,?,?,?,?
?,?,?,0.0,?,0.0,0.0,30.8,3.0,4.0,0.0,?,?,1.425,10.091,6.0,1.019,?,0.0,0.0,0.0,1.149,?,?,?,?,2.274,0.004,?,10.582,?,0.0,0.0,0.0,?,?,?,0.0,?,0.0,?,?
4.362,?,?,?,0.0,?,0.0,31.6,0.0,?,2.0,?,?,0.75,9.272,2.0,0.992,1.147,?,?,0.0,1.177,1.0,?,0.0,0.0,2.091,0.041,?,?,1.017,0.0,?,?,?,?,2.333,?,?,?,0.0,?
?,?,?,?,?,0.0,0.0,23.1,2.0,6.0,0.0,?,3.342,1.792,?,?,?,?,?,?,?,?,0.0,?,?,0.0,2.247,-0.008,?,0.0,?,0.0,0.0,0.0,?,?,?,0.0,7.88,?,0.0,2
?,?,?,?,?,?,?,31.6,1.0,6.0,?,-0.336,?,?,10.735,?,?,?,0.0,0.0,0.0,1.157,?,0.0,?,?,2.361,0.0,?,11.756,10.593,?,?,0.0,3.0,?,?,0.0,?,?,0.0,2
?,3.0492,0.0,?,?,0.0,0.0,?,2.0,6.0,?,-0.462,3.592,?,?,?,1.042,?,?,0.0,0.0,1.083,?,?,0.0,0.0,2.402,?,?,?,2.081,0.0,?,?,?,3.551,?,?,8.338,?,?,2
3.732,?,?,?,?,?,0.0,?,?,?,?,?,2.553,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,0.0,1.802,?,0.0,0.0,?,?,0.0,2.0,?,2.89,2.167,2.0,6.675,?,0.0,?
3.966,?,0.0,?,?,?,0.0,?,2.0,?,2.0,?,3.545,?,?,0.0,0.964,1.145,0.0,0.0,?,1.194,0.0,0.0,?,?,1.97,0.0,?,0.0,6.909,?,?,2.0,1.0,?,1.618,?,?,?,?,2
3.986,?,?,?,0.0,?,0.0,?,?,?,0.0,?,?,3.792,?,?,0.965,?,?,0.0,?,1.198,0.0,?,?,0.0,1.987,0.0,0.0,?,10.955,0.0,?,?,?,?,1.685,0.0,8.228,?,0.0,?
4.235,?,0.0,0.0,0.0,0.0,?,?,2.0,1.0,?,?,2.946,1.975,?,?,0.973,?,?,0.0,?,?,0.0,?,?,0.0,1.962,?,0.0,?,?,0.0,0.0,?,?,3.064,2.093,?,7.229,?,0.0,?
4.236,1.599,?,?,?,?,0.0,?,1.0,1.0,?,0.0,?,?,?,1.0,?,1.14,?,?,0.0,?,?,?,?,0.0,?,0.0,0.0,0.0,8.475,0.0,?,0.0,?,3.322,?,?,?,?,?,2
?,?,?,0.0,?,0.0,?,?,?,?,?,0.0,2.867,1.906,9.059,?,?,1.151,?,?,0.0,1.123,?,?,?,?,2.0,?,0.0,?,?,?,0.0,?,2.0,?,?,?,?,0.0,?,2
4.414,?,0.0,0.0,?,?,0.0,35.3,?,1.0,?,?,2.812,?,9.222,1.0,?,?,0.0,?,0.0,1.258,?,?,0.0,?,2.0,0.135,0.0,?,?,?,?,?,?,?,2.619,0.0,7.714,?,?,2
4.0,3.2163,0.0,?,0.0,?,0.0,?,?,?,?,?,2.334,?,8.318,0.0,1.053,?,0.0,0.0,?,1.076,0.0,?,0.0,0.0,?,-0.687,?,9.0,?,0.0,0.0,?,1.0,3.304,?,?,?,0.0,0.0,?
?,?,0.0,?,0.0,0.0,?,?,2.0,?,0.0,?,?,4.297,?,?,0.974,1.14,?,?,0.0,?,?,?,?,?,?,?,?,23.775,15.507,0.0,0.0,?,?,?,?,0.0,?,?,0.0,?
4.534,?,?,?,?,?,?,32.4,4.0,4.0,?,?,?,?,10.485,10.0,0.983,?,?,?,?,?,?,0.0,?,?,?,0.0,0.0,23.596,8.016,?,0.0,0.0,?,?,?,0.0,?,0.0,0.0,?
?,3.408,0.0,?,0.0,?,?,32.5,?,4.0,?,?,4.167,3.774,10.379,8.0,0.98,?,0.0,?,0.0,?,?,0.0,0.0,0.0,?,0.0,0.0,?,?,?,0.0,?,0.0,3.376,?,0.0,?,0.0,0.0,2
4.263,?,?,?,?,?,0.0,28.6,?,4.0,0.0,-1.68,3.41,?,?,4.0,1.038,1.135,0.0,0.0,0.0,1.159,?,?,?,?,?,?,0.0,19.933,?,?,0.0,0.0,2.0,?,?,?,?,?,0.0,?
?,3.4143,?,?,0.0,0.0,?,?,0.0,1.0,?,-0.481,2.548,?,8.597,1.0,1.02,1.154,?,0.0,?,?,?,0.0,?,0.0,?,0.425,?,?,1.542,0.0,?,1.0,2.0,3.379,?,1.0,?,0.0,?,?
?,?,?,0.0,1.0,?,0.0,31.3,?,2.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,?,?,2.122,0.004,0.0,10.961,?,0.0,0.0,?,0.0,?,?,1.0,8.131,?,?,?
?,?,?,0.0,1.0,?,?,30.8,1.0,2.0,?,-0.193,?,2.3,9.338,?,?,?,0.0,?,?,?,0.0,?,0.0,?,?,0.014,?,?,?,?,0.0,1.0,1.0,3.405,?,1.0,7.864,?,?,?
4.343,3.9399,?,?,?,?,0.0,?,?,?,0.0,-2.514,?,1.5,?,4.0,?,?,?,0.0,0.0,?,0.0,0.0,0.0,?,2.0,?,?,?,2.682,0.0,?,0.0,2.0,?,?,0.0,8.016,0.0,?,?
?,?,?,0.0,0.0,?,0.0,25.0,1.0,?,0.0,-1.185,?,0.918,9.184,?,?,1.156,?,0.0,?,?,0.0,0.0,0.0,?,2.0,-0.265,0.0,9.449,?,0.0,0.0,?,2.0,?,4.0,0.0,?,0.0,0.0,?
4.691,?,0.0,?,?,?,?,26.7,0.0,5.0,?,-2.845,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,?,?,4.241,0.0,?,?,0.0,?
4.476,3.72,?,?,?,?,0.0,31.3,1.0,3.0,?,?,?,?,9.345,4.0,?,1.143,0.0,?,?,?,0.0,0.0,?,0.0,2.042,?,0.0,20.291,2.34,?,0.0,0.0,?,3.458,?,?,7.864,0.0,0.0,?
?,?,?,0.0,?,?,0.0,32.4,0.0,7.0,?,-1.569,?,3.09,9.999,?,?,1.141,?,?,?,1.135,?,0.0,0.0,0.0,2.061,?,?,21.678,6.884,?,0.0,0.0,0.0,3.432,?,0.0,8.562,0.0,?,2
?,4.5316,?,0.0,?,0.0,0.0,23.1,?,?,8.0,?,3.354,?,9.99,2.0,1.018,1.173,?,?,0.0,1.117,0.0,?,0.0,?,2.194,?,?,?,2.395,0.0,?,?,?,?,3.083,4.0,8.19,?,0.0,?
?,?,0.0,0.0,?,?,0.0,?,3.0,1.0,0.0,?,?,?,?,?,0.979,1.135,0.0,?,0.0,?,?,?,?,?,?,0.042,0.0,10.396,?,?,0.0,0.0,0.0,3.349,?,?,?,0.0,?,2
4.499,?,1.0,?,?,?,?,?,?,0.0,?,0.0,?,?,9.311,?,?,1.107,0.0,0.0,?,1.323,?,0.0,?,0.0,2.136,0.043,?,?,1.481,0.0,?,0.0,?,3.692,?,0.0,8.337,0.0,1.0,2
4.651,?,0.0,0.0,?,?,1.0,41.7,1.0,?,?,?,3.482,?,?,3.0,?,?,?,?,0.0,1.256,1.0,0.0,0.0,0.0,?,?,0.0,?,?,0.0,?,?,?,?,2.692,1.0,?,?,0.0,?
?,?,0.0,?,2.0,?,?,?,?,2.0,?,-0.393,?,?,?,?,?,?,0.0,?,0.0,?,?,0.0,0.0,?,?,?,?,21.814,?,0.0,1.0,?,1.0,3.659,2.619,1.0,?,?,?,?
?,?,?,0.0,2.0,?,?,40.9,1.0,?,2.0,?,?,?,9.722,?,0.993,?,0.0,?,0.0,1.253,?,0.0,0.0,?,?,?,0.0,?,?,?,?,2.0,?,3.567,?,?,?,?,?,?
4.653,?,?,?,0.0,0.0,2.0,36.2,?,?,?,0.0,3.874,?,?,2.0,0.97,?,?,0.0,?,1.236,?,0.0,?,?,?,?,?,?,?,?,1.0,?,?,3.64,?,?,8.486,0.0,0.0,?
4.562,3.2113,0.0,?,0.0,?,2.0,?,0.0,2.0,?,0.0,?,?,?,?,?,1.119,?,0.0,0.0,1.209,?,0.0,?,?,2.17,?,?,?,?,0.0,2.0,0.0,?,3.646,?,?,?,?,?,2
4.77,?,0.0,?,?,?,?,?,2.0,1.0,?,0.125,3.217,?,9.882,2.0,?,1.114,?,0.0,0.0,1.294,1.0,0.0,?,0.0,?,?,?,?,?,0.0,?,0.0,0.0,?,2.4,?,?,0.0,?,?
