@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.2022,0.26797,0.94544,?,?,0.022778,?,0.066259,?,?,0.0061942,7.3522E-4,1.3669
0.19287,?,?,0.93641,?,0.47284,0.019693,?,?,0.1303,?,?,4.4001E-4,?
0.49634,?,?,0.94687,?,?,0.017327,?,?,0.12748,?,?,2.3865E-4,?
?,1.1208,?,?,0.99474,0.49836,0.024394,?,?,?,0.027709,0.0059808,?,2.4866
0.39606,1.1647,0.29415,0.94064,0.99298,0.5486,?,0.11598,0.051625,0.12014,0.014228,?,?,?
0.41933,?,?,?,0.98947,0.50688,?,?,?,0.12508,?,0.003903,?,?
0.45767,1.1629,?,?,?,0.63919,0.020279,0.074844,0.028432,0.095746,?,?,1.478E-4,0.78535
?,?,0.91397,0.84991,0.97368,?,?,?,0.012512,0.060688,?,0.0010735,?,?
0.99611,?,?,?,?,0.14581,?,?,0.011176,0.057808,?,9.8398E-4,?,?
?,12.009,?,?,?,?,0.19898,7.2062,0.010215,0.051104,?,?,?,0.39905
0.99456,?,0.90444,?,0.98421,0.19638,0.020897,0.079479,0.016599,0.075247,?,0.0019012,4.441E-5,?
0.997,12.548,?,?,?,0.16105,?,?,0.010116,?,?,0.0010891,?,?
?,10.913,0.93836,?,?,?,0.15334,?,?,?,?,?,?,?
?,9.6915,0.91233,0.88256,0.93509,?,0.049695,0.44946,0.013721,0.067649,0.0045556,0.0015063,?,0.41054
0.99502,?,?,0.68687,0.86842,0.14478,?,?,0.013268,0.068973,?,0.001673,?,0.37492
?,9.1366,?,0.69234,?,?,0.17918,?,?,0.044172,0.0019474,?,?,0.1694
0.99593,10.12,?,?,0.90702,0.15053,?,2.7342,?,0.052333,0.0027313,?,?,?
?,?,0.91119,?,0.98421,0.17712,0.055414,?,0.016168,0.079996,?,0.0024534,?,0.38686
?,2.0735,?,?,?,?,0.010097,0.018554,0.041404,?,?,?,?,?
?,?,0.52863,0.9836,?,0.60784,?,0.0018332,0.026902,?,0.0082832,0.0024385,1.6093E-4,?
0.86248,?,0.51338,0.98831,?,?,0.0057488,?,0.052681,?,?,?,4.5928E-4,?
?,2.3455,0.57721,?,1.0,?,0.0044044,?,?,0.077826,0.0060204,?,2.1043E-4,?
0.88566,?,0.54993,0.98635,?,0.59039,0.0037601,?,?,0.12459,0.015285,?,2.0409E-4,0.84271
0.88078,?,0.54028,?,?,0.71926,0.0031646,0.0018226,?,0.12906,0.016385,?,3.2291E-4,?
?,?,?,?,?,0.67974,0.0091286,?,?,?,?,?,1.7873E-4,?
0.88661,2.2553,?,0.98284,?,0.67537,0.012123,?,0.022251,0.083617,0.0069433,?,1.6304E-4,?
?,?,0.46807,0.98691,1.0,?,0.0049353,0.0044331,0.034814,?,0.011672,?,?,0.80348
?,?,?,?,0.99825,?,?,?,0.015559,?,?,?,?,?
0.78676,1.6815,0.41383,?,0.99825,?,?,?,0.016538,0.076334,0.0057932,0.0019786,7.0661E-5,?
?,?,?,0.97906,?,0.74423,?,?,0.067277,?,0.024383,0.0079843,6.6857E-4,?
?,?,0.29569,?,1.0,?,?,?,?,?,?,0.010017,0.0020084,2.2733
?,?,0.42041,0.98477,1.0,0.76317,0.0074486,?,0.064127,0.14621,0.020929,0.0061549,?,?
?,1.6662,?,?,?,0.75126,0.0098445,0.017638,0.020477,0.09052,0.0081274,0.0031335,1.2137E-4,0.4391
0.69398,?,0.32457,?,0.99474,?,?,?,0.079016,?,?,0.0079652,?,1.5438
?,?,0.47287,0.97829,0.99825,0.65353,?,0.010004,0.06789,?,0.019765,0.004991,9.6699E-4,1.4857
0.68878,1.4399,0.32986,?,1.0,0.7847,0.0070802,?,?,0.17243,0.028872,?,0.0010143,1.5313
0.72174,?,0.35707,?,0.99649,0.78622,?,?,0.040677,0.11435,?,?,3.6093E-4,0.98926
0.73067,?,0.34921,?,?,0.81119,?,?,?,0.16841,0.02758,?,?,?
0.65119,?,0.30387,?,1.0,0.80081,0.0082573,0.012409,0.10567,0.185,0.033093,?,0.0013911,1.9632
?,?,0.37089,0.97599,0.99825,0.77145,?,?,0.11997,?,?,?,0.001837,?
?,?,?,?,0.97895,?,0.025787,0.12103,0.023523,?,?,?,6.9318E-5,?
0.99569,?,?,0.91515,?,?,0.023896,?,0.020381,0.082596,?,?,?,0.67264
0.9967,?,0.914,?,?,?,0.019976,?,0.020667,0.085514,0.0072595,?,4.6487E-5,?
0.99841,?,?,?,0.9,0.094537,0.035845,0.23384,?,?,0.0044268,?,1.7724E-5,?
?,?,?,0.8807,?,0.12132,?,?,?,0.054827,0.002997,?,4.3787E-5,0.50576
0.99512,10.377,0.90564,0.92135,?,?,0.016647,?,?,?,0.0051092,?,?,?
?,?,0.90851,0.92586,?,?,?,?,?,0.06961,0.0048222,0.0013129,?,0.59218
?,?,?,?,0.98947,?,?,0.010855,0.021258,?,?,?,9.5565E-5,?
0.9953,10.63,?,0.88866,?,0.15967,0.025636,?,?,?,0.0042611,?,?,?
?,?,0.90328,0.91594,?,0.16244,?,?,0.017258,?,?,0.0014641,?,?
0.99871,?,0.94834,0.851,?,?,0.073048,?,0.0078165,?,?,7.5332E-4,?,0.34029
?,?,?,?,0.99825,?,0.01972,?,?,0.17022,0.028158,0.0074614,0.0010974,2.3847
?,2.458,0.5977,0.9861,?,0.61429,?,?,?,0.16706,?,0.007219,9.6593E-4,?
0.90755,?,0.62394,?,0.99825,0.55674,0.031714,0.18305,?,0.16213,0.025613,0.0074124,?,1.6951
?,?,0.62919,?,?,?,?,0.0084289,0.082187,?,0.027693,?,?,?
0.9166,2.6711,?,0.98228,?,?,0.017465,?,?,?,?,0.0081985,?,?
0.8942,2.4203,0.59323,?,1.0,0.60794,?,0.055294,?,?,?,0.0098155,?,?
0.93847,?,0.67312,?,1.0,0.53234,?,?,0.07629,?,?,0.011932,7.2251E-4,1.2434
?,?,0.581,?,1.0,?,?,0.011052,?,0.1591,?,?,?,?
0.91707,?,0.63359,0.96002,?,0.53972,0.012062,?,?,0.18433,0.032861,?,0.0014149,?
?,?,?,?,?,0.48413,0.015435,?,?,0.18338,0.032533,0.0091801,?,1.8033
0.91861,?,0.64707,?,0.95614,0.51186,?,0.36915,0.041345,0.13297,0.017374,?,?,0.83183
0.39093,1.1025,0.73351,0.72022,?,?,0.076072,1.0532,0.059213,0.15747,0.024197,?,?,1.2042
0.47124,1.1349,?,?,0.47368,?,?,?,0.098618,?,?,0.016848,?,?
?,1.0456,?,?,?,0.22278,0.075187,?,0.074488,0.17993,?,?,?,1.3541
?,1.0558,0.77733,?,0.66316,?,0.08041,1.1768,0.10395,?,0.031585,0.0080165,0.0014315,?
?,1.1866,0.78745,?,0.6,0.14029,?,0.95524,?,?,?,0.010852,?,1.8568
?,1.1417,0.81725,?,?,0.12523,0.09186,1.5358,0.11488,?,?,?,8.2033E-4,?
?,?,0.75319,0.72152,0.71404,0.13686,?,1.1358,0.14122,?,?,?,?,?
0.35344,1.0329,?,0.70737,?,0.13503,0.089763,?,0.097663,?,0.041101,0.016123,4.5288E-4,?
0.59988,1.1427,?,?,0.47544,?,0.11337,?,?,?,0.018121,0.00619,?,1.1526
0.47195,1.0901,0.85409,?,0.39649,0.078376,0.13227,3.184,?,?,0.034074,?,?,1.5623
