@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.2318,?,?,0.99123,?,0.015115,0.041582,0.059148,?,?,0.0057336,?,?
?,?,?,0.93638,?,0.47846,?,?,0.1074,0.18794,?,?,0.0015026,?
0.4803,1.2022,?,?,?,0.52139,?,0.09443,?,?,0.021485,?,7.3522E-4,1.3669
?,1.0551,?,?,0.99474,0.47284,?,?,0.055935,?,0.016694,0.0045832,?,?
?,1.1832,0.22855,0.94687,?,0.58613,?,?,0.047106,0.12748,0.015992,?,2.3865E-4,?
?,?,0.27473,?,0.99474,0.49836,?,0.1083,0.10809,?,0.027709,0.0059808,?,2.4866
?,1.1647,0.29415,?,0.99298,?,?,0.11598,0.051625,?,?,0.003721,?,?
0.41933,1.1928,0.30567,0.93428,0.98947,0.50688,0.020948,?,0.057408,0.12508,0.015404,?,?,?
0.45767,1.1629,?,0.94275,?,?,0.020279,0.074844,0.028432,?,0.0090841,?,1.478E-4,?
0.99541,9.4912,0.91397,?,?,0.17429,?,1.227,0.012512,0.060688,?,?,5.216E-5,0.41928
?,?,?,?,0.99123,0.14581,0.064792,0.76404,?,0.057808,0.0033307,9.8398E-4,?,?
?,?,?,?,?,0.11114,0.19898,7.2062,0.010215,0.051104,?,6.6765E-4,?,?
0.99456,9.7351,0.90444,0.93346,0.98421,0.19638,0.020897,0.079479,0.016599,?,0.0056302,0.0019012,4.441E-5,0.48992
0.997,12.548,0.92397,0.93876,?,0.16105,?,?,0.010116,0.057812,0.0033311,0.0010891,?,?
?,10.913,0.93836,?,0.93684,?,?,4.2796,?,0.055629,?,?,3.6128E-5,?
0.99551,?,?,?,0.93509,0.17567,?,?,?,?,?,0.0015063,?,0.41054
?,?,?,?,0.86842,0.14478,0.18853,6.4689,?,?,0.0047347,0.001673,3.4802E-5,?
?,9.1366,?,0.69234,?,?,?,5.8432,0.0054072,0.044172,?,?,6.9241E-6,?
0.99593,?,0.92461,0.80662,0.90702,0.15053,?,?,?,0.052333,0.0027313,9.0459E-4,?,?
0.99422,9.1985,?,?,?,?,?,?,?,?,?,?,?,0.38686
?,2.0735,0.52269,?,0.99474,?,0.010097,?,?,0.12163,?,?,2.7608E-4,0.9458
?,?,?,?,?,?,?,?,?,0.091391,?,0.0024385,1.6093E-4,0.73904
?,?,0.51338,0.98831,?,0.71419,?,?,?,0.13941,?,?,4.5928E-4,1.0667
?,?,0.57721,?,?,?,?,0.0035306,?,0.077826,0.0060204,0.0015394,?,?
?,2.2029,0.54993,0.98635,1.0,0.59039,?,?,?,0.12459,?,?,?,?
?,2.147,?,0.98989,?,0.71926,?,0.0018226,0.044894,0.12906,0.016385,0.0056383,3.2291E-4,?
0.88485,2.2398,0.55754,0.97997,0.99825,0.67974,?,0.015166,0.025658,?,?,?,?,?
?,?,0.56472,?,?,0.67537,?,?,?,?,?,?,?,?
0.83188,?,?,0.98691,1.0,?,0.0049353,0.0044331,?,?,0.011672,0.0036787,3.005E-4,?
0.85278,1.9935,?,0.98449,?,?,?,0.0084843,?,0.070923,0.005005,0.0015733,?,0.44798
?,?,?,0.97686,?,0.7686,?,?,0.016538,?,?,0.0019786,7.0661E-5,0.43227
0.69887,?,0.34694,0.97906,1.0,?,0.0070445,0.0090318,0.067277,0.15809,0.024383,?,6.6857E-4,?
?,?,?,?,?,?,0.010821,?,0.1363,0.20829,?,0.010017,?,?
?,?,0.42041,0.98477,1.0,?,?,?,?,?,?,?,6.5287E-4,1.3662
?,1.6662,?,?,1.0,?,?,0.017638,?,0.09052,0.0081274,?,1.2137E-4,0.4391
0.69398,?,0.32457,?,?,?,?,?,?,0.16552,0.026666,?,?,?
?,?,0.47287,0.97829,?,0.65353,?,0.010004,0.06789,?,?,0.004991,9.6699E-4,1.4857
?,1.4399,?,?,1.0,?,?,?,0.083675,0.17243,0.028872,?,?,1.5313
?,1.5301,?,0.97994,?,0.78622,0.013545,?,?,0.11435,?,0.0038198,3.6093E-4,0.98926
?,1.5145,?,0.98686,?,?,0.017693,0.056975,?,?,?,?,?,?
0.65119,1.4026,?,?,?,?,0.0082573,?,?,?,0.033093,0.0087245,?,?
0.71999,1.569,?,?,?,0.77145,0.013975,0.035546,?,0.19286,?,?,0.001837,2.1311
0.99571,?,?,0.90652,?,0.16732,0.025787,0.12103,0.023523,?,0.0079387,0.0028882,6.9318E-5,0.73774
?,?,0.90578,?,?,?,?,0.10392,0.020381,?,0.0067759,?,5.0484E-5,0.67264
0.9967,11.361,0.914,0.91815,0.93684,?,0.019976,?,0.020667,?,0.0072595,0.0028469,4.6487E-5,?
0.99841,16.832,?,?,?,0.094537,0.035845,?,?,0.066682,0.0044268,?,1.7724E-5,0.41828
0.99799,?,?,0.8807,?,0.12132,0.032164,0.18828,?,?,?,?,4.3787E-5,?
0.99512,10.377,?,?,?,0.17941,?,?,0.0204,0.071662,0.0051092,?,?,?
0.99505,10.736,0.90851,?,0.99649,?,?,?,?,?,?,?,1.3111E-4,0.59218
?,?,0.90385,?,?,?,0.0077228,?,0.021258,0.080385,0.0064203,?,9.5565E-5,0.66405
0.9953,10.63,?,?,?,0.15967,0.025636,0.11961,0.014782,?,?,0.0012831,?,0.52178
?,?,0.90328,?,?,?,0.033129,?,0.017258,0.070646,?,?,7.1555E-5,?
0.99871,?,?,0.851,0.90702,0.086183,?,0.97117,?,?,?,7.5332E-4,1.2922E-5,0.34029
0.9109,?,?,0.97388,?,0.55818,0.01972,?,?,?,?,?,0.0010974,2.3847
?,?,0.5977,?,1.0,0.61429,?,0.0081731,0.08902,?,?,?,9.6593E-4,1.8937
?,?,0.62394,?,?,0.55674,0.031714,0.18305,0.079387,0.16213,0.025613,0.0074124,?,?
?,?,0.62919,?,?,0.57926,0.0068053,0.0084289,?,?,?,0.0085027,?,1.7157
0.9166,2.6711,?,?,1.0,?,?,?,?,?,?,?,0.0014211,1.973
0.8942,?,?,?,?,0.60794,?,?,0.10102,?,?,?,0.0011793,?
?,3.0198,?,?,?,?,0.0076393,?,?,?,0.03144,?,7.2251E-4,1.2434
?,2.3875,0.581,0.98796,?,0.63833,?,?,0.07304,0.1591,?,0.0073807,?,?
0.91707,2.6504,?,0.96002,0.99298,0.53972,?,?,0.10121,?,?,0.0089657,?,1.7979
?,2.803,?,?,?,?,0.015435,0.04336,?,0.18338,?,?,?,?
?,?,?,0.94843,0.95614,0.51186,?,?,?,?,?,?,1.8923E-4,?
0.39093,?,?,0.72022,?,0.17954,?,1.0532,?,?,0.024197,?,?,?
0.47124,?,?,?,0.47368,?,?,?,?,?,?,0.016848,?,?
0.3687,1.0456,0.77124,0.74413,0.77368,?,?,?,?,0.17993,?,?,?,1.3541
?,1.0558,0.77733,0.73454,?,0.1688,0.08041,?,?,?,?,0.0080165,0.0014315,1.9975
?,1.1866,?,0.73496,?,0.14029,?,0.95524,?,0.18451,?,?,5.9383E-4,1.8568
?,1.1417,0.81725,?,0.58772,0.12523,?,?,0.11488,0.20861,0.041703,?,8.2033E-4,?
0.28064,?,?,0.72152,0.71404,?,0.078996,1.1358,?,0.2183,?,0.012002,0.0015154,?
?,1.0329,0.78147,0.70737,0.61579,?,0.089763,1.4664,0.097663,0.20703,0.041101,?,?,1.6935
0.59988,?,?,?,0.47544,0.15747,0.11337,?,0.050389,?,?,?,?,1.1526
0.47195,1.0901,0.85409,0.53598,?,0.078376,0.13227,3.184,0.082007,0.18782,0.034074,0.013487,3.2855E-4,1.5623
