@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,0.25044,?,0.99474,?,?,?,?,0.1303,0.016694,0.0045832,?,?
?,?,?,?,?,0.58613,0.017327,?,0.047106,0.12748,?,?,?,?
0.33254,?,?,?,?,?,?,0.1083,0.10809,?,0.027709,?,0.0012335,2.4866
0.39606,1.1647,?,?,0.99298,?,?,0.11598,?,0.12014,0.014228,?,?,?
0.41933,?,0.30567,?,0.98947,0.50688,?,?,0.057408,0.12508,0.015404,0.003903,?,?
0.45767,1.1629,0.24078,?,0.99298,0.63919,?,0.074844,0.028432,?,?,?,?,?
0.99541,?,0.91397,0.84991,0.97368,?,0.082108,?,0.012512,?,0.0036695,0.0010735,5.216E-5,0.41928
0.99611,?,?,?,?,?,?,0.76404,?,0.057808,?,9.8398E-4,3.9298E-5,0.3731
0.99767,12.009,?,?,?,0.11114,0.19898,7.2062,0.010215,0.051104,?,6.6765E-4,4.5324E-5,?
?,?,0.90444,?,?,0.19638,0.020897,?,0.016599,?,?,?,4.441E-5,?
0.997,?,?,?,?,0.16105,?,?,?,?,?,?,?,0.3101
?,10.913,?,0.70085,?,0.11552,?,4.2796,0.010649,0.055629,?,8.9618E-4,?,?
?,?,0.91233,?,?,0.17567,0.049695,0.44946,?,?,0.0045556,?,4.4371E-5,?
0.99502,?,?,?,0.86842,0.14478,0.18853,6.4689,0.013268,0.068973,?,0.001673,?,?
?,?,?,0.69234,?,?,?,5.8432,0.0054072,0.044172,0.0019474,?,?,?
0.99593,?,0.92461,?,0.90702,0.15053,0.12257,2.7342,0.0082902,?,0.0027313,?,1.5362E-5,0.27303
0.99422,?,0.91119,0.8375,?,0.17712,?,0.55887,?,?,0.0063587,0.0024534,?,0.38686
0.86224,2.0735,?,?,?,?,0.010097,0.018554,?,0.12163,0.014579,0.0048689,?,?
0.87024,2.1094,?,?,?,?,?,0.0018332,?,?,?,?,?,0.73904
?,?,0.51338,?,?,0.71419,?,0.0060148,0.052681,0.13941,?,0.006376,4.5928E-4,?
0.90305,?,?,?,1.0,?,?,?,?,0.077826,?,0.0015394,?,?
0.88566,2.2029,?,?,1.0,0.59039,0.0037601,?,0.039469,0.12459,?,?,?,0.84271
?,?,0.54028,?,?,0.71926,0.0031646,0.0018226,?,0.12906,0.016385,?,3.2291E-4,0.96576
?,?,?,0.97997,0.99825,?,?,0.015166,0.025658,?,?,0.0021518,1.7873E-4,0.75154
0.88661,?,0.56472,0.98284,1.0,0.67537,0.012123,0.026749,0.022251,0.083617,0.0069433,0.0020893,1.6304E-4,0.60779
0.83188,?,?,0.98691,1.0,0.75011,0.0049353,?,0.034814,0.10867,?,0.0036787,?,?
0.85278,?,0.50107,?,0.99825,?,0.0068277,?,0.015559,?,?,0.0015733,?,0.44798
0.78676,1.6815,0.41383,0.97686,?,?,0.013524,0.033289,0.016538,?,0.0057932,0.0019786,?,?
0.69887,1.4947,?,0.97906,1.0,0.74423,?,?,?,?,?,?,6.6857E-4,?
0.60555,1.3891,?,?,1.0,?,0.010821,0.02131,0.1363,?,?,0.010017,0.0020084,2.2733
0.79495,?,?,0.98477,1.0,?,0.0074486,?,0.064127,?,0.020929,?,6.5287E-4,?
0.75535,?,?,0.97627,?,?,0.0098445,?,0.020477,0.09052,0.0081274,0.0031335,?,0.4391
?,1.4542,?,?,?,0.79449,0.0063863,0.0074227,?,?,0.026666,?,?,?
?,1.8698,?,?,?,?,?,0.010004,0.06789,0.142,0.019765,?,?,1.4857
0.68878,?,?,?,?,?,?,0.0091235,?,0.17243,0.028872,?,?,1.5313
0.72174,?,0.35707,0.97994,?,0.78622,?,?,?,0.11435,0.012908,0.0038198,?,0.98926
?,1.5145,?,0.98686,1.0,0.81119,?,?,?,0.16841,0.02758,?,?,?
?,1.4026,0.30387,0.9799,?,?,?,?,?,?,?,0.0087245,?,?
?,?,0.37089,0.97599,?,0.77145,0.013975,?,?,0.19286,?,?,?,2.1311
?,10.352,0.90609,?,?,0.16732,?,0.12103,?,0.089455,0.0079387,?,?,0.73774
0.99569,9.9653,?,0.91515,?,0.17113,?,0.10392,0.020381,0.082596,?,0.0024074,5.0484E-5,0.67264
0.9967,11.361,?,?,?,0.14435,0.019976,?,0.020667,0.085514,?,0.0028469,4.6487E-5,0.67925
?,?,0.94116,?,0.9,?,0.035845,0.23384,?,0.066682,0.0044268,0.0017052,?,0.41828
?,?,0.93667,?,0.95789,?,?,?,?,0.054827,0.002997,?,?,0.50576
0.99512,10.377,?,0.92135,0.99825,?,?,0.050433,?,0.071662,?,0.0012661,1.7021E-4,0.71514
0.99505,10.736,?,0.92586,?,0.18236,?,0.14856,?,0.06961,0.0048222,?,1.3111E-4,0.59218
?,?,0.90385,0.96551,0.98947,?,?,0.010855,?,?,?,0.0019168,?,0.66405
0.9953,?,0.90598,?,0.95789,0.15967,?,0.11961,0.014782,?,0.0042611,?,?,0.52178
?,10.007,?,0.91594,0.97719,0.16244,0.033129,0.19975,0.017258,0.070646,?,0.0014641,7.1555E-5,?
0.99871,19.038,0.94834,?,0.90702,?,?,0.97117,0.0078165,0.048089,?,7.5332E-4,1.2922E-5,0.34029
0.9109,2.5488,0.6106,0.97388,?,0.55818,?,?,0.10132,0.17022,?,0.0074614,0.0010974,?
0.90391,?,?,?,?,0.61429,?,0.0081731,0.08902,0.16706,?,?,?,?
0.90755,2.582,0.62394,0.96837,0.99825,?,?,0.18305,?,0.16213,0.025613,0.0074124,?,1.6951
0.91708,?,?,?,?,0.57926,0.0068053,?,0.082187,?,0.027693,0.0085027,6.4002E-4,1.7157
0.9166,?,?,0.98228,?,?,?,?,0.10368,0.181,0.031721,0.0081985,0.0014211,1.973
0.8942,?,0.59323,?,1.0,?,0.01743,0.055294,0.10102,0.18748,0.033957,?,0.0011793,?
?,?,?,0.98733,?,?,?,0.010621,0.07629,0.18017,0.03144,0.011932,?,1.2434
?,?,?,?,?,0.63833,?,0.011052,?,0.1591,?,0.0073807,?,1.408
0.91707,?,?,?,?,0.53972,0.012062,?,0.10121,0.18433,?,0.0089657,0.0014149,1.7979
?,2.803,?,0.976,1.0,?,0.015435,0.04336,?,?,?,?,?,1.8033
0.91861,?,?,?,?,?,?,0.36915,0.041345,0.13297,?,0.0070233,?,?
0.39093,1.1025,0.73351,0.72022,?,?,?,?,?,0.15747,?,0.0095408,?,?
0.47124,1.1349,?,0.65915,?,?,0.096492,?,?,0.21062,0.042478,0.016848,?,1.5913
?,?,?,0.74413,?,?,?,1.0289,0.074488,?,?,0.012414,3.469E-4,?
?,1.0558,0.77733,0.73454,?,?,0.08041,?,?,?,0.031585,?,?,?
?,?,0.78745,0.73496,?,0.14029,0.072447,?,0.09277,?,?,0.010852,5.9383E-4,?
?,1.1417,0.81725,0.68511,0.58772,?,0.09186,1.5358,?,0.20861,0.041703,0.013344,8.2033E-4,?
0.28064,?,0.75319,?,?,?,?,1.1358,0.14122,?,0.045488,?,0.0015154,2.4059
?,?,?,0.70737,0.61579,?,?,1.4664,0.097663,?,0.041101,0.016123,4.5288E-4,?
?,?,?,?,?,0.15747,?,2.3394,0.050389,0.13585,?,?,2.6454E-4,?
?,?,0.85409,0.53598,?,?,0.13227,?,0.082007,?,0.034074,0.013487,3.2855E-4,1.5623
