@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.0551,?,0.93641,0.99474,0.47284,?,?,?,0.1303,?,0.0045832,?,?
0.49634,?,0.22855,?,?,?,?,0.054638,?,0.12748,0.015992,?,?,?
?,1.1208,0.27473,?,?,?,0.024394,?,?,0.16882,0.027709,?,?,?
0.39606,?,?,0.94064,0.99298,?,0.025244,0.11598,0.051625,?,0.014228,?,3.8216E-4,?
0.41933,?,?,?,?,?,?,0.079866,?,?,0.015404,?,?,1.6497
0.45767,1.1629,?,0.94275,?,0.63919,0.020279,?,0.028432,0.095746,0.0090841,0.002812,1.478E-4,0.78535
0.99541,?,0.91397,0.84991,0.97368,0.17429,?,1.227,0.012512,0.060688,0.0036695,0.0010735,5.216E-5,?
0.99611,?,?,0.86962,?,0.14581,?,?,0.011176,0.057808,0.0033307,?,3.9298E-5,0.3731
0.99767,12.009,0.94529,?,?,?,0.19898,?,0.010215,0.051104,?,?,?,0.39905
?,9.7351,0.90444,0.93346,0.98421,0.19638,0.020897,?,?,?,?,0.0019012,?,0.48992
?,12.548,0.92397,?,?,0.16105,0.026941,0.1321,0.010116,?,0.0033311,0.0010891,?,?
?,10.913,0.93836,?,0.93684,0.11552,0.15334,4.2796,0.010649,?,?,8.9618E-4,?,0.37415
?,?,0.91233,0.88256,?,?,0.049695,0.44946,0.013721,0.067649,0.0045556,?,?,0.41054
0.99502,?,0.92789,?,?,0.14478,?,?,?,0.068973,?,?,?,?
?,9.1366,0.92503,?,?,0.15101,0.17918,5.8432,?,0.044172,?,7.0285E-4,6.9241E-6,?
0.99593,?,0.92461,?,0.90702,0.15053,0.12257,2.7342,0.0082902,?,?,?,?,0.27303
0.99422,9.1985,?,0.8375,?,?,0.055414,?,0.016168,?,0.0063587,0.0024534,5.5348E-5,?
?,?,?,0.98686,?,?,0.010097,0.018554,0.041404,?,?,?,2.7608E-4,?
?,2.1094,?,0.9836,?,?,0.0031737,?,?,0.091391,0.0082832,0.0024385,1.6093E-4,0.73904
0.86248,?,0.51338,0.98831,1.0,0.71419,0.0057488,?,?,0.13941,?,0.006376,4.5928E-4,1.0667
?,2.3455,?,?,?,?,?,0.0035306,?,0.077826,0.0060204,?,2.1043E-4,?
0.88566,?,?,?,1.0,?,0.0037601,?,?,0.12459,?,?,?,?
0.88078,2.147,?,?,?,?,?,0.0018226,0.044894,0.12906,?,?,?,?
?,2.2398,?,0.97997,0.99825,0.67974,?,0.015166,?,0.087206,0.0075476,0.0021518,?,?
0.88661,?,0.56472,?,1.0,?,0.012123,0.026749,?,?,0.0069433,0.0020893,1.6304E-4,?
0.83188,1.8445,?,?,1.0,?,?,?,0.034814,0.10867,0.011672,0.0036787,?,?
0.85278,1.9935,?,0.98449,?,0.72127,?,0.0084843,?,0.070923,0.005005,?,6.9367E-5,0.44798
0.78676,1.6815,0.41383,?,0.99825,?,?,0.033289,0.016538,?,?,?,?,?
0.69887,1.4947,?,?,?,?,?,?,0.067277,?,0.024383,0.0079843,6.6857E-4,1.2554
?,?,?,0.97439,1.0,0.73603,?,0.02131,0.1363,0.20829,?,?,0.0020084,2.2733
0.79495,?,?,0.98477,?,?,?,0.010098,?,?,?,0.0061549,?,?
0.75535,1.6662,0.4065,0.97627,1.0,?,0.0098445,?,?,?,?,0.0031335,?,0.4391
?,1.4542,0.32457,?,0.99474,?,?,?,?,?,0.026666,?,7.7178E-4,1.5438
0.81992,?,0.47287,?,0.99825,0.65353,?,?,?,?,0.019765,?,?,?
0.68878,?,0.32986,?,?,0.7847,0.0070802,?,0.083675,?,0.028872,?,0.0010143,?
0.72174,?,?,?,0.99649,?,0.013545,?,0.040677,0.11435,?,0.0038198,?,?
0.73067,?,?,0.98686,?,0.81119,0.017693,0.056975,?,0.16841,0.02758,0.0081927,?,?
0.65119,?,0.30387,0.9799,?,0.80081,0.0082573,?,0.10567,0.185,?,0.0087245,?,1.9632
?,1.569,0.37089,?,?,0.77145,0.013975,?,0.11997,0.19286,?,?,?,2.1311
0.99571,?,?,?,0.97895,0.16732,0.025787,0.12103,?,?,0.0079387,0.0028882,?,0.73774
?,9.9653,?,?,?,?,0.023896,0.10392,0.020381,?,0.0067759,0.0024074,5.0484E-5,?
?,?,?,0.91815,?,?,0.019976,0.072629,?,0.085514,?,0.0028469,?,0.67925
0.99841,16.832,?,0.85531,?,0.094537,?,0.23384,?,?,?,0.0017052,1.7724E-5,?
?,15.068,?,0.8807,?,?,0.032164,0.18828,?,?,?,?,4.3787E-5,0.50576
?,?,?,?,?,0.17941,?,0.050433,?,?,?,?,?,?
0.99505,10.736,?,0.92586,?,?,?,0.14856,0.017761,0.06961,0.0048222,?,?,?
0.99518,?,?,0.96551,0.98947,0.20051,?,0.010855,0.021258,0.080385,0.0064203,0.0019168,?,?
?,?,0.90598,?,0.95789,?,0.025636,?,0.014782,?,?,0.0012831,6.4365E-5,0.52178
0.99515,10.007,?,?,0.97719,0.16244,?,0.19975,0.017258,0.070646,0.004966,?,7.1555E-5,?
0.99871,?,0.94834,0.851,0.90702,0.086183,?,?,?,0.048089,?,?,1.2922E-5,?
?,?,0.6106,0.97388,?,?,?,?,?,?,?,?,0.0010974,?
0.90391,2.458,?,?,1.0,0.61429,0.0067013,0.0081731,?,0.16706,0.027151,0.007219,?,?
0.90755,2.582,?,?,?,0.55674,0.031714,?,?,?,0.025613,?,?,1.6951
?,2.6498,0.62919,?,1.0,?,?,0.0084289,?,?,?,0.0085027,6.4002E-4,?
0.9166,2.6711,?,?,?,?,?,?,?,?,0.031721,0.0081985,0.0014211,1.973
0.8942,?,0.59323,0.98407,?,0.60794,0.01743,?,0.10102,?,?,0.0098155,?,1.8275
?,3.0198,0.67312,?,?,?,0.0076393,?,0.07629,?,0.03144,0.011932,7.2251E-4,1.2434
?,?,?,0.98796,1.0,0.63833,?,0.011052,?,0.1591,?,?,?,1.408
?,?,0.63359,0.96002,?,0.53972,0.012062,?,?,0.18433,0.032861,?,?,1.7979
?,2.803,?,0.976,?,0.48413,0.015435,0.04336,0.098946,0.18338,?,0.0091801,0.0013297,?
0.91861,2.8114,0.64707,?,0.95614,?,0.045037,?,0.041345,0.13297,0.017374,0.0070233,1.8923E-4,0.83183
?,?,0.73351,0.72022,0.69474,?,0.076072,?,0.059213,0.15747,0.024197,0.0095408,2.4731E-4,1.2042
?,?,?,0.65915,?,?,0.096492,?,?,?,?,0.016848,5.8101E-4,1.5913
0.3687,1.0456,0.77124,?,0.77368,0.22278,?,?,0.074488,?,0.031359,0.012414,3.469E-4,?
0.14986,1.0558,?,0.73454,?,?,?,1.1768,0.10395,?,?,?,0.0014315,1.9975
0.68069,1.1866,?,0.73496,?,?,?,0.95524,?,?,?,?,?,?
0.37522,1.1417,?,?,0.58772,?,?,?,?,?,?,?,?,?
0.28064,?,0.75319,0.72152,?,?,?,?,?,?,?,?,0.0015154,?
0.35344,1.0329,?,?,?,0.13503,0.089763,?,0.097663,0.20703,?,?,?,?
?,1.1427,0.71532,?,0.47544,?,0.11337,?,?,0.13585,0.018121,0.00619,?,1.1526
0.47195,?,0.85409,?,0.39649,0.078376,?,3.184,0.082007,0.18782,?,0.013487,?,1.5623
