@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,0.3,?,7.8,0.046,?,?,?,3.1,0.37,?,5.0
?,?,0.4,?,0.031,48.0,?,0.9917,3.42,0.49,11.5,?
?,?,?,?,0.03,?,125.0,?,?,?,?,?
?,?,0.41,?,0.042,14.0,?,0.9922,2.96,?,10.5,?
?,?,?,6.7,?,?,?,?,3.29,?,?,?
7.6,?,?,?,0.04,?,?,?,?,?,?,6.0
?,0.33,?,?,?,?,?,?,?,?,?,?
?,0.24,?,1.2,?,?,59.0,0.9926,?,?,10.8,?
8.0,?,?,?,?,?,?,?,?,0.43,?,5.0
?,?,0.36,?,?,?,?,0.9906,?,?,?,8.0
?,0.61,?,12.1,?,?,220.0,0.9993,?,?,9.2,5.0
?,?,?,7.1,?,?,?,0.993,?,0.34,11.1,?
?,0.37,?,?,0.034,?,93.0,?,?,?,11.7,?
?,0.23,?,1.15,0.044,?,217.5,?,3.33,0.44,?,6.0
5.9,?,?,6.0,?,50.0,127.0,?,?,?,?,7.0
?,?,0.39,?,0.038,?,115.0,0.994,3.16,0.67,?,?
8.0,0.28,?,7.1,?,?,169.0,?,?,?,10.6,?
7.2,0.23,0.39,2.3,0.033,29.0,?,?,3.26,?,?,7.0
?,0.32,0.37,3.4,0.023,?,87.0,?,3.14,?,?,6.0
?,?,?,2.3,?,?,102.0,?,?,0.54,?,?
?,?,?,6.5,0.039,?,?,?,?,?,?,?
?,0.26,?,1.2,?,?,?,?,3.23,?,12.5,?
?,?,?,?,0.033,?,96.0,0.9911,?,?,?,3.0
?,?,0.3,?,?,46.0,?,0.9986,3.06,?,?,?
?,0.41,0.37,?,?,?,114.0,?,3.17,?,12.4,7.0
?,?,?,?,0.033,?,93.0,?,?,0.54,12.6,?
?,?,?,5.2,0.037,29.0,?,?,3.38,?,11.0,?
7.7,?,?,?,?,?,155.0,0.9937,?,0.5,10.1,?
?,0.32,0.31,?,?,46.0,?,0.993,?,?,?,?
6.8,?,?,3.4,?,19.0,?,?,?,?,12.7,?
7.3,?,?,3.6,?,35.0,?,?,3.17,?,?,5.0
7.1,?,?,2.7,?,?,?,0.9896,?,?,?,?
?,0.25,?,2.2,0.042,?,?,?,?,0.59,?,?
?,?,?,1.8,?,44.0,?,?,?,?,9.2,?
7.4,?,0.42,2.1,0.036,33.0,187.0,0.9938,?,?,?,?
?,0.43,?,6.6,?,?,?,?,?,?,?,?
?,?,?,?,?,35.0,?,0.9896,?,?,?,?
?,?,?,?,?,23.0,?,?,3.29,?,?,?
8.0,?,?,?,0.042,?,233.0,?,2.92,?,?,4.0
?,?,?,?,?,?,?,0.9953,?,0.4,?,?
7.2,0.21,?,?,?,25.0,?,?,3.25,?,11.3,?
?,?,?,?,?,?,?,0.9925,3.32,?,?,?
8.4,0.57,0.44,?,?,46.0,?,?,3.15,?,?,?
5.3,?,?,?,0.034,48.0,160.0,0.9952,?,0.51,?,7.0
?,?,?,?,?,28.0,?,0.9927,3.13,?,?,5.0
?,?,0.32,?,0.047,?,?,0.9927,?,?,?,?
7.3,?,?,?,0.037,52.0,165.0,0.9911,?,?,?,7.0
?,0.16,0.73,?,0.138,?,150.0,?,3.08,?,?,?
6.4,?,?,1.8,?,29.0,104.0,0.9959,3.81,?,?,?
?,?,0.65,?,0.046,28.0,?,?,?,?,?,6.0
?,?,?,6.7,?,?,?,?,?,?,?,6.0
?,?,?,?,?,?,?,?,?,?,?,6.0
?,?,?,6.8,0.036,?,?,0.9951,?,0.36,9.3,?
6.4,0.23,0.3,?,0.037,63.0,?,?,?,?,9.2,?
?,0.19,0.68,?,?,?,?,0.9946,3.32,?,?,?
7.3,0.18,?,1.4,?,?,?,0.9946,?,?,9.4,6.0
?,?,0.46,?,0.039,?,223.0,0.9944,2.92,?,9.5,?
?,?,?,1.2,?,15.0,73.0,?,3.46,0.39,?,?
?,0.31,0.34,?,?,?,?,0.9963,?,0.62,11.1,7.0
7.5,?,?,?,?,?,?,?,?,?,12.3,?
?,?,?,14.6,?,45.0,?,?,3.21,?,8.6,7.0
7.6,?,?,?,0.04,?,?,0.9966,3.04,?,?,5.0
8.4,0.35,?,13.8,?,?,190.0,?,3.07,?,9.4,?
?,0.22,?,14.6,?,45.0,?,?,3.21,?,?,?
?,0.5,0.47,1.1,?,23.0,126.0,0.9938,?,?,?,?
?,0.39,0.31,?,?,32.0,?,0.9965,?,?,9.4,5.0
8.1,?,?,?,0.037,?,126.0,?,3.21,?,?,5.0
8.4,0.35,0.56,?,?,?,?,0.9993,?,?,?,6.0
?,0.22,0.27,1.5,?,20.0,?,0.9938,?,0.46,?,?
?,?,0.42,?,?,?,163.0,?,?,?,8.6,7.0
?,?,0.29,10.5,?,?,?,0.9966,?,0.35,?,?
7.0,?,0.36,?,?,10.0,133.0,?,?,?,?,?
?,?,0.3,1.9,0.025,14.0,?,?,3.29,?,10.5,6.0
7.8,?,0.41,?,0.026,?,140.0,0.991,?,0.78,?,?
7.7,?,0.34,1.8,0.028,26.0,?,?,?,0.48,12.1,7.0
?,?,?,10.7,?,?,?,?,3.02,?,?,?
?,?,?,?,0.026,?,?,0.9927,3.07,0.25,?,?
7.7,?,?,1.8,?,?,?,?,?,?,12.1,?
7.8,0.16,0.41,1.7,?,29.0,140.0,0.991,?,0.78,?,6.0
?,?,?,?,0.05,40.0,147.0,?,?,?,?,7.0
?,?,?,1.6,?,35.0,110.0,0.9907,3.02,?,?,?
?,?,0.33,?,0.029,29.0,?,0.9902,?,0.51,?,?
?,0.16,?,?,?,?,?,?,?,?,11.2,?
8.4,?,0.33,?,?,?,98.0,0.994,?,?,9.7,6.0
?,0.23,0.32,9.2,?,?,?,?,3.04,0.56,?,?
6.2,0.17,?,?,0.037,?,?,0.993,?,?,?,6.0
?,0.39,0.22,?,0.03,?,?,0.993,?,?,?,4.0
?,?,?,?,0.031,?,102.0,?,?,?,?,?
?,0.23,?,9.2,0.038,54.0,?,0.9966,3.04,?,9.7,?
?,?,?,5.0,?,30.0,?,0.9942,?,?,?,?
?,?,0.38,?,?,?,?,?,?,?,?,?
7.3,?,?,?,?,?,163.0,0.9925,?,?,12.4,6.0
?,?,?,?,0.042,?,166.0,?,?,0.4,?,5.0
?,0.245,?,?,0.045,52.0,?,0.995,2.93,?,?,?
?,0.2,?,?,?,?,176.0,?,3.22,?,11.4,?
7.4,0.19,0.42,?,?,39.0,212.0,0.9958,3.3,?,?,?
8.2,?,0.36,8.1,?,?,163.0,?,3.05,?,?,6.0
?,?,?,17.35,0.038,61.0,?,?,?,?,?,5.0
?,0.14,?,?,0.05,?,114.0,0.9948,?,0.49,?,7.0
?,0.24,0.4,1.8,?,?,?,?,?,?,?,?
9.7,0.14,0.59,1.5,0.049,?,?,0.9958,?,0.62,?,5.0
?,?,0.68,?,?,?,130.0,?,3.02,?,?,?
?,?,?,1.6,0.049,?,?,?,?,0.61,?,6.0
5.2,?,?,?,0.041,?,142.0,0.997,?,0.39,?,6.0
?,0.23,?,3.75,?,?,?,?,3.23,?,?,?
9.6,?,0.54,1.3,?,16.0,160.0,?,?,0.43,?,?
9.2,0.32,?,?,0.046,14.0,186.0,?,?,?,9.6,?
6.4,?,0.4,?,?,?,?,0.9953,3.15,?,9.3,6.0
8.1,?,?,9.7,?,?,?,?,3.1,?,10.0,?
?,0.255,?,2.0,?,40.0,?,?,?,?,?,6.0
?,0.15,?,1.4,?,?,177.0,?,?,?,?,?
?,0.15,0.31,?,?,25.0,?,0.9932,?,?,10.3,?
?,?,0.53,?,?,59.0,234.0,?,?,0.42,8.8,5.0
7.6,?,?,?,?,?,114.0,?,?,0.74,?,6.0
7.3,0.43,0.37,4.6,?,?,?,0.991,3.23,0.43,13.2,?
?,?,?,0.9,0.037,?,?,?,3.54,?,?,?
?,0.2,0.26,1.7,0.093,40.0,?,?,3.44,0.66,?,?
?,?,?,1.3,0.043,?,182.0,?,?,0.62,?,?
?,?,0.48,2.3,0.04,?,?,0.9911,3.2,?,12.8,?
?,?,0.72,?,0.042,33.0,168.0,0.9958,?,?,?,6.0
?,?,?,?,?,44.0,?,?,3.12,0.44,10.5,?
5.2,0.37,?,?,0.028,13.0,81.0,?,?,?,?,6.0
8.4,0.19,?,2.1,?,?,104.0,0.994,2.85,?,?,5.0
?,?,0.41,2.2,?,24.0,?,0.994,2.85,?,?,5.0
?,?,?,8.8,?,?,?,?,3.4,0.4,?,?
7.9,?,?,?,0.05,69.0,210.0,?,3.15,?,?,7.0
?,0.21,?,?,?,62.0,?,?,?,?,?,8.0
?,?,?,1.2,?,?,107.0,?,?,0.34,?,6.0
?,?,0.24,?,?,?,189.0,0.995,?,0.72,?,?
7.8,?,0.36,7.0,?,?,161.0,?,?,?,11.2,8.0
6.7,?,?,6.4,?,?,?,0.9956,?,0.52,?,?
6.7,0.18,?,6.4,0.048,40.0,251.0,0.9956,?,?,10.0,?
?,?,?,?,?,?,116.0,?,2.99,0.39,?,?
?,?,0.32,?,0.04,?,?,0.9922,3.27,?,?,?
7.6,0.54,?,2.0,?,?,?,0.9931,?,?,?,?
?,?,0.27,12.15,0.033,?,116.0,?,2.99,?,10.8,?
?,?,0.31,12.4,?,?,181.0,0.9984,?,0.47,?,?
?,0.23,?,?,?,51.0,?,?,3.26,?,?,?
?,0.39,?,?,0.043,?,113.0,?,?,0.48,?,?
?,?,?,6.2,?,?,163.0,0.9928,3.21,?,12.2,?
?,?,?,?,0.039,?,?,?,3.15,0.34,?,7.0
7.8,0.29,0.36,?,?,38.0,?,0.9941,3.26,?,?,?
?,?,?,0.9,?,?,?,0.9924,2.96,?,10.4,?
?,0.57,0.39,?,?,?,?,0.9917,3.29,?,?,?
?,?,?,?,0.027,?,?,?,?,0.39,?,?
5.7,0.21,0.24,2.3,?,?,?,?,?,?,10.1,?
6.7,?,?,6.4,0.048,?,?,?,3.29,?,?,?
?,?,?,?,0.04,43.0,?,0.9955,?,0.41,9.0,?
?,0.19,0.41,?,0.04,?,143.0,?,2.92,0.42,?,?
?,0.22,?,?,0.05,55.0,?,?,3.32,?,?,6.0
6.3,0.29,0.4,6.5,?,?,?,?,3.15,?,?,?
6.8,0.35,0.32,2.4,?,35.0,103.0,0.9911,?,?,?,8.0
6.5,?,0.32,?,?,?,?,0.9922,3.36,?,?,7.0
?,?,?,?,?,?,158.0,0.9951,3.52,?,10.5,?
?,?,?,5.7,0.038,56.0,?,?,?,?,?,?
?,0.25,0.33,1.4,?,42.0,115.0,0.9906,3.19,?,11.3,?
?,?,0.16,1.4,?,?,?,0.994,?,?,9.5,4.0
7.6,0.19,?,?,?,?,143.0,0.9907,2.92,?,?,5.0
?,0.13,0.28,1.2,0.046,?,140.0,0.9927,?,0.33,?,7.0
7.0,?,?,?,0.037,22.0,95.0,?,?,?,10.9,?
?,?,0.24,3.8,?,?,?,0.9958,?,0.45,?,5.0
?,?,?,?,?,55.0,191.0,?,?,?,?,6.0
7.4,?,?,14.15,?,?,185.0,?,?,0.49,9.3,?
?,?,0.39,?,?,?,116.0,0.9941,?,?,10.4,6.0
8.3,?,?,?,?,41.0,?,0.9944,?,0.38,12.0,7.0
?,0.22,0.56,?,?,?,181.0,?,?,0.68,?,?
?,?,?,8.2,0.044,?,?,?,2.87,0.68,9.5,?
?,?,0.34,?,?,?,?,?,?,0.38,?,7.0
?,?,0.32,?,0.032,?,?,0.9911,?,0.41,11.2,7.0
6.9,?,?,?,0.047,?,?,0.9929,3.15,?,11.4,?
?,0.28,?,?,?,?,136.0,0.993,3.16,?,?,6.0
?,?,0.3,1.6,?,?,?,?,?,?,?,?
6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,3.1,?,?,6.0
6.9,0.38,?,8.5,0.044,36.0,?,?,3.38,?,12.0,?
5.7,?,0.3,?,?,?,?,?,3.54,?,?,?
6.6,?,?,?,?,?,?,?,?,?,?,?
7.1,0.36,0.56,1.3,0.046,?,?,0.9923,?,?,?,6.0
?,?,?,?,0.047,5.0,?,0.993,?,?,11.4,?
?,0.33,0.29,1.3,0.042,?,138.0,?,3.77,0.64,?,?
5.6,?,?,?,?,17.0,116.0,0.9907,?,?,13.7,7.0
?,0.42,?,2.8,?,?,?,?,?,?,13.4,6.0
7.3,0.18,?,?,?,?,?,?,?,?,11.3,?
?,?,?,0.9,0.037,?,?,?,3.06,?,?,?
?,?,?,?,0.034,33.0,?,0.995,?,?,?,?
?,0.16,?,?,0.029,?,?,?,?,?,12.2,6.0
6.6,?,0.33,2.8,0.034,15.0,?,0.99,?,0.51,13.4,6.0
?,0.135,?,?,?,?,101.0,?,?,?,?,?
?,?,?,?,0.039,17.0,?,0.9907,3.42,?,?,?
?,0.19,?,1.6,?,?,?,?,?,?,?,?
7.3,?,?,?,?,?,143.0,?,3.2,?,11.3,7.0
?,?,?,?,?,?,?,0.9986,?,0.46,?,7.0
7.3,0.25,0.36,?,?,?,?,0.9986,3.04,0.46,8.9,?
?,?,?,?,0.035,?,?,?,3.19,?,11.5,?
?,0.25,0.36,13.1,?,?,?,?,?,0.46,8.9,7.0
6.3,?,0.48,?,?,?,?,?,3.17,?,?,?
7.4,?,?,?,?,?,?,0.994,3.3,0.5,?,?
7.1,0.26,?,?,0.044,?,128.0,0.9937,3.34,0.64,10.9,?
?,?,0.48,6.6,0.043,?,73.0,?,?,?,?,5.0
?,?,?,?,?,?,117.0,?,3.15,?,10.2,?
?,?,?,?,0.034,12.0,90.0,?,3.01,?,10.5,8.0
?,?,?,?,?,16.0,78.0,0.993,?,?,?,6.0
7.3,?,0.36,?,0.05,35.0,200.0,?,?,0.46,?,?
7.9,0.2,0.34,1.2,?,?,?,?,3.14,?,10.6,6.0
7.1,0.26,?,?,0.037,?,?,?,?,0.4,?,?
7.0,?,?,5.7,0.035,?,?,0.9928,?,?,?,?
?,0.3,?,4.1,?,26.0,155.0,0.9925,3.25,?,12.3,8.0
8.1,0.29,?,7.1,?,22.0,124.0,0.9944,?,0.41,10.8,?
?,0.17,?,?,?,?,?,0.9909,?,?,?,?
?,0.415,?,?,?,?,?,?,?,0.36,9.3,?
?,0.23,?,?,0.045,?,?,?,?,?,10.0,?
?,0.55,?,15.55,0.057,35.5,?,?,3.04,0.63,11.0,3.0
?,?,?,1.0,?,?,?,0.992,3.13,0.55,10.2,?
?,?,?,?,?,?,103.0,0.9916,3.07,0.4,?,?
?,?,?,?,?,?,137.0,?,?,?,?,4.0
?,?,0.49,?,0.047,?,?,?,?,?,?,?
5.3,?,?,1.1,?,?,?,?,?,?,?,?
?,?,0.74,10.0,?,?,?,?,?,?,?,4.0
?,?,?,7.1,0.042,22.0,?,?,3.14,0.41,?,?
?,?,0.49,0.9,0.052,?,?,?,3.25,0.35,?,6.0
7.2,?,?,?,?,?,140.0,?,3.05,0.34,?,?
?,0.25,?,?,?,?,?,0.9917,3.13,?,?,?
8.2,?,0.49,1.1,?,?,?,0.9923,3.0,0.68,10.4,?
?,0.22,0.49,?,0.051,18.0,87.0,0.9928,?,?,?,?
7.0,?,?,1.0,0.048,8.0,?,?,?,0.31,?,?
?,?,0.49,?,?,?,?,?,?,0.46,9.6,5.0
?,?,?,?,0.03,16.0,?,?,?,?,?,?
7.1,0.29,0.49,1.2,?,32.0,?,?,3.07,?,?,?
?,?,?,?,0.042,35.0,156.0,?,?,0.55,11.3,5.0
6.9,0.23,?,?,?,19.0,?,0.9982,?,?,?,?
?,0.56,0.74,?,?,?,?,?,?,?,?,?
?,0.18,?,?,?,28.0,?,0.9923,3.0,0.68,?,7.0
?,0.23,0.49,7.1,?,?,?,0.9951,3.23,0.34,9.5,5.0
?,0.25,?,7.6,0.052,67.0,?,0.9956,3.16,?,8.9,5.0
?,0.26,?,13.6,0.05,?,?,?,?,?,?,5.0
?,0.31,?,1.4,?,17.0,?,?,3.16,?,10.5,?
?,0.25,0.49,?,?,?,?,?,3.08,?,?,?
?,?,?,?,?,34.0,?,0.9914,?,?,?,6.0
?,?,?,13.0,?,?,?,0.9955,3.14,?,?,?
?,0.2,?,?,0.044,?,?,0.9924,?,0.42,?,?
?,0.27,0.49,1.2,?,?,?,?,3.38,0.42,?,?
?,0.16,?,?,0.055,18.0,?,0.9917,?,?,11.2,?
7.4,?,?,1.2,0.055,?,?,0.9917,?,0.47,11.2,?
?,0.19,?,6.6,0.036,?,172.0,?,3.2,?,?,?
?,?,?,13.0,?,?,?,0.9955,?,0.35,?,?
7.2,?,0.49,?,?,?,138.0,?,3.01,0.42,?,?
?,0.43,0.49,?,0.033,37.0,?,?,?,?,?,?
?,?,0.49,14.0,?,37.0,?,?,3.14,0.38,?,?
?,?,0.49,19.8,?,50.0,231.0,?,?,0.54,9.2,?
6.9,?,?,?,?,?,?,?,?,?,?,5.0
?,0.27,0.49,?,0.063,?,?,0.9911,?,?,12.2,6.0
?,?,?,?,0.044,33.0,?,0.9924,3.25,0.42,?,6.0
7.1,?,?,2.7,?,?,144.0,?,3.31,0.41,?,?
?,?,0.49,?,?,?,?,0.9946,3.24,?,?,6.0
?,?,?,?,?,29.0,?,?,3.28,0.4,?,?
6.4,0.145,0.49,?,?,?,?,?,?,0.44,10.8,?
7.4,0.16,?,?,?,18.0,150.0,?,?,?,11.2,?
?,?,0.49,?,0.051,?,137.0,0.9918,?,?,11.0,6.0
8.0,0.44,0.49,?,0.031,?,?,?,3.16,?,?,?
7.0,?,0.74,?,0.044,?,163.0,?,?,0.53,?,?
?,?,0.49,?,?,49.0,?,0.9932,3.2,?,?,6.0
7.1,?,?,3.0,?,?,96.0,0.9903,?,?,12.3,7.0
?,?,?,?,0.046,?,60.0,0.9928,?,0.39,?,5.0
?,0.4,?,1.1,?,?,?,?,3.01,?,?,?
?,?,0.49,?,0.034,?,?,?,3.14,?,?,7.0
?,?,?,13.0,?,?,?,?,?,?,?,?
7.8,?,?,1.35,?,?,48.0,0.9911,?,?,11.4,5.0
7.0,0.2,0.49,5.9,?,?,128.0,0.9938,?,?,?,?
6.9,0.25,?,3.6,?,13.0,?,?,?,?,?,?
7.2,0.08,0.49,1.3,0.05,18.0,?,0.9945,3.46,?,10.2,?
?,?,?,?,?,?,?,0.9962,3.22,?,?,5.0
?,?,0.24,?,?,?,?,?,3.05,0.29,?,6.0
7.9,?,0.24,?,?,39.0,159.0,?,2.99,0.28,?,?
7.7,?,?,?,?,20.0,124.0,?,3.32,?,10.7,?
7.2,0.08,0.49,?,?,?,148.0,0.9945,?,0.44,10.2,6.0
6.6,?,0.24,?,0.048,26.0,124.0,?,?,?,10.1,?
?,?,?,2.4,0.046,57.0,?,?,?,0.81,10.4,?
?,0.25,0.24,3.6,0.057,13.0,?,?,2.99,?,?,4.0
?,?,?,?,?,8.0,?,?,3.14,0.5,?,?
?,0.28,?,1.5,?,?,?,?,2.98,0.39,10.6,6.0
?,0.15,?,0.9,?,17.0,51.0,?,?,?,9.4,?
6.7,0.25,0.74,?,?,?,?,?,?,?,9.8,?
?,?,0.74,?,?,?,224.0,?,3.18,0.54,9.5,6.0
7.9,0.16,0.74,17.85,?,52.0,?,0.9998,?,0.41,9.3,?
?,0.185,?,?,0.03,?,?,?,?,?,?,?
7.5,?,0.49,?,?,8.0,?,?,3.06,?,11.1,?
8.0,?,?,9.4,?,47.0,?,0.9964,?,0.48,?,?
?,0.34,0.49,9.0,?,39.0,?,?,?,0.38,12.3,?
7.7,0.35,0.49,?,0.033,?,?,?,3.14,0.38,?,?
7.6,0.29,?,9.6,0.03,?,197.0,?,3.13,0.38,?,?
?,0.62,?,1.1,0.039,?,62.0,?,?,?,?,?
6.8,0.27,?,?,?,?,?,0.99,3.13,0.48,12.1,?
?,?,?,1.8,?,?,86.0,0.9914,3.16,?,?,?
6.7,?,0.24,2.1,?,14.0,155.0,0.9904,?,0.6,?,?
7.4,?,?,?,?,26.0,?,?,?,?,?,7.0
?,?,?,?,?,?,169.0,0.9938,?,?,10.1,5.0
?,0.3,?,1.2,?,17.0,121.0,?,?,?,9.2,?
6.8,?,?,?,0.039,24.0,?,0.9909,3.27,0.34,?,7.0
?,?,?,12.8,?,?,?,?,?,?,?,8.0
9.2,?,?,1.5,?,?,?,?,3.04,0.49,?,7.0
?,?,0.49,8.1,?,51.0,?,?,?,?,?,?
?,0.26,0.74,?,0.044,?,160.0,?,?,?,?,?
6.8,?,?,?,?,50.0,?,0.9991,3.55,0.44,?,6.0
7.9,0.2,?,?,0.053,?,?,?,3.16,0.47,?,?
?,?,?,1.8,0.061,?,145.0,?,?,0.48,?,5.0
?,?,?,3.2,0.042,15.0,?,?,?,0.51,?,?
?,0.22,0.49,9.4,?,?,?,0.9939,2.99,?,?,7.0
7.3,0.22,?,?,?,?,?,0.9937,3.01,0.28,?,6.0
?,?,0.49,9.3,?,?,?,?,?,?,?,7.0
?,?,?,?,0.039,?,136.0,?,?,?,?,6.0
?,?,?,9.6,0.037,?,154.0,?,3.02,0.33,10.6,?
8.2,0.24,0.49,?,?,52.0,163.0,?,3.02,?,?,?
8.4,?,?,?,0.035,22.0,95.0,0.9935,3.04,?,?,?
?,0.2,?,1.7,?,?,?,?,?,0.37,?,5.0
?,?,?,?,0.038,?,167.0,0.9939,3.05,?,?,6.0
?,?,0.24,?,0.034,?,?,?,3.13,?,9.2,5.0
?,?,0.49,?,?,15.0,164.0,?,?,?,11.0,5.0
?,0.25,?,?,?,?,?,0.998,?,?,?,?
?,?,0.49,18.15,?,?,?,?,3.28,?,8.7,6.0
?,0.27,0.74,12.5,?,?,156.0,0.9981,3.04,?,8.7,?
?,?,?,?,0.037,?,?,0.992,3.15,?,11.1,?
?,?,?,?,?,48.0,195.0,?,?,?,?,?
?,?,0.49,?,?,?,156.0,0.992,?,?,?,?
6.6,?,?,18.15,0.042,?,?,?,?,?,?,?
?,?,?,?,?,47.0,156.0,?,3.04,0.44,8.7,?
?,?,?,?,?,26.0,?,?,?,?,?,?
?,?,0.49,7.7,0.049,61.0,?,?,?,?,?,7.0
?,?,?,5.0,0.028,32.0,107.0,?,?,?,10.8,?
7.1,0.18,0.74,?,?,?,176.0,?,3.38,?,9.0,?
?,?,0.49,1.5,?,?,122.0,0.9932,?,?,10.3,?
?,?,?,?,?,?,24.0,0.9926,?,?,9.9,?
?,?,?,1.0,?,?,?,?,3.13,0.41,10.0,?
6.0,0.17,?,?,?,26.0,106.0,?,?,?,?,?
7.3,?,?,5.0,?,?,107.0,0.9936,?,0.54,10.8,?
?,?,?,15.6,?,44.0,176.0,?,3.38,0.67,9.0,?
7.1,0.53,0.24,?,?,29.0,86.0,?,?,?,9.1,4.0
7.2,?,0.49,1.3,?,27.0,?,?,?,0.57,10.6,6.0
?,?,?,1.1,?,28.0,?,?,?,0.72,?,6.0
?,?,0.49,1.0,?,?,?,0.9926,?,?,9.9,5.0
7.9,0.12,?,?,?,?,152.0,0.9952,3.18,?,?,6.0
?,0.29,0.49,?,0.034,?,156.0,?,?,?,?,6.0
?,?,?,?,?,?,158.0,0.9945,?,0.45,?,?
?,?,?,?,0.025,?,102.0,?,?,0.59,12.8,6.0
8.5,?,0.49,1.5,?,?,122.0,?,?,0.4,?,?
?,?,?,5.2,?,?,?,?,?,0.48,10.6,?
6.6,?,0.99,?,?,45.0,129.0,0.9936,?,?,?,6.0
7.3,?,0.49,?,0.038,?,?,0.9912,?,?,12.6,?
6.9,?,?,?,0.057,?,?,0.9962,?,0.63,?,7.0
?,?,?,?,?,?,?,0.9965,?,0.6,?,?
6.9,0.24,?,1.3,?,35.0,?,?,3.45,?,?,?
?,0.23,0.49,10.0,?,?,?,0.9967,3.08,?,?,?
?,?,0.49,5.2,0.051,?,157.0,?,?,0.48,?,?
?,0.43,?,?,?,?,?,0.9963,?,?,?,4.0
?,?,?,?,?,14.0,56.0,?,2.96,?,?,4.0
?,?,0.74,?,0.033,33.0,?,?,3.29,?,?,?
9.1,?,0.49,?,0.059,?,112.0,?,3.15,0.46,?,?
?,?,?,?,0.027,26.0,126.0,?,3.3,?,?,7.0
?,0.3,0.74,?,?,33.0,156.0,0.991,?,?,?,6.0
?,?,0.49,?,?,?,?,0.9958,3.15,?,10.1,?
?,?,?,3.5,?,?,117.0,0.9938,3.14,0.51,10.1,?
?,?,?,18.05,?,36.0,?,?,?,?,9.2,?
?,?,?,1.8,?,?,?,0.9946,?,?,?,?
?,?,?,?,?,49.0,188.0,?,3.52,?,9.7,?
?,?,?,5.0,0.038,?,?,0.9945,?,?,?,?
?,0.3,0.74,?,?,?,?,0.9946,3.21,0.45,9.9,5.0
7.4,?,0.49,8.2,0.055,?,?,?,3.52,0.58,9.7,6.0
?,?,0.49,?,?,?,?,?,3.54,0.5,10.3,6.0
?,0.26,?,3.1,?,?,?,?,3.16,0.35,10.3,?
?,?,?,?,?,23.0,?,?,?,?,10.5,?
?,0.17,?,?,?,61.0,?,?,?,?,?,?
?,0.27,?,1.4,?,?,74.0,?,?,0.44,9.8,?
?,0.64,0.49,?,?,?,?,0.9946,?,0.58,10.6,4.0
6.4,?,?,?,0.046,?,168.0,0.9978,?,0.68,?,5.0
7.6,0.31,?,13.4,0.062,50.0,?,?,3.22,?,?,?
?,0.31,?,?,0.046,?,119.0,1.0004,3.18,0.45,9.5,5.0
9.0,?,?,7.2,?,?,?,?,?,?,?,?
?,0.24,?,7.4,?,?,108.0,?,3.03,0.33,11.9,?
6.4,0.18,?,11.9,?,?,168.0,?,?,0.68,?,?
?,?,?,?,0.045,52.0,?,0.9956,?,?,?,6.0
?,?,0.74,13.5,0.039,?,?,?,?,0.4,8.7,?
9.3,?,?,?,?,?,147.0,?,?,?,9.8,5.0
6.4,?,?,?,?,52.0,209.0,0.9956,?,?,9.2,6.0
7.3,0.3,?,13.5,0.039,?,?,0.9982,?,0.4,?,?
?,?,?,?,?,27.0,122.0,0.9926,?,?,11.2,?
?,?,0.74,?,?,30.0,165.0,?,3.08,0.82,12.3,?
?,?,?,6.4,0.042,49.0,?,?,3.34,0.44,10.4,?
?,?,?,?,0.047,?,111.0,0.9916,?,?,?,?
8.6,?,?,7.3,?,?,?,0.9953,3.13,?,?,?
?,?,?,?,0.047,37.0,136.0,?,?,?,9.4,?
6.4,0.27,0.49,7.3,0.046,53.0,?,0.9956,3.24,?,9.2,6.0
6.6,0.55,?,?,?,56.0,?,?,?,?,?,5.0
?,?,0.49,7.3,?,53.0,?,?,?,?,?,?
6.3,?,0.74,1.4,?,24.0,?,?,3.27,?,?,?
6.7,?,0.49,1.6,0.167,?,?,?,?,?,?,?
7.0,0.29,0.49,3.8,0.047,?,136.0,0.9938,2.95,?,9.4,?
8.2,?,0.49,?,0.046,55.0,223.0,0.996,?,0.52,?,6.0
?,?,?,4.7,?,27.0,77.0,0.9906,3.28,?,?,5.0
?,0.41,?,?,?,10.0,53.0,0.98815,?,0.5,13.5,?
6.7,?,?,2.8,?,?,137.0,?,?,?,?,?
?,0.26,?,?,0.032,31.0,113.0,?,3.37,?,?,9.0
?,?,?,?,?,44.0,109.0,?,?,?,?,6.0
?,0.19,?,?,?,?,118.0,0.9935,3.34,0.38,?,?
?,0.27,?,?,?,59.0,?,1.0024,?,?,?,?
?,?,0.49,11.8,?,46.0,212.0,?,?,0.46,?,7.0
7.5,?,?,?,?,?,?,?,?,?,?,?
8.2,?,?,?,0.04,?,?,?,3.12,?,?,6.0
7.8,?,0.49,?,0.027,?,?,0.9919,3.03,?,?,7.0
8.0,?,0.49,?,0.035,42.0,120.0,0.9928,?,?,10.6,?
?,?,0.49,11.7,0.035,?,?,?,?,0.34,?,?
7.5,?,?,?,?,?,?,0.9932,?,?,?,?
