@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
5.0,?,0.16,?,0.049,10.0,97.0,?,?,?,10.7,?
8.9,?,0.32,?,?,11.0,?,0.9954,?,?,?,?
?,0.26,?,?,0.037,?,?,?,2.94,0.35,8.8,?
?,?,0.38,7.8,0.046,?,192.0,?,3.1,?,?,?
6.3,0.21,?,1.7,?,?,134.0,?,3.42,0.49,?,?
?,?,0.46,1.5,0.03,30.0,?,0.9907,?,0.47,?,?
9.2,?,0.41,?,?,14.0,59.0,?,?,0.25,?,?
?,0.27,?,?,?,?,?,?,3.29,?,9.7,5.0
7.6,?,?,?,0.04,32.0,155.0,0.993,?,0.52,11.3,6.0
?,0.33,?,?,?,?,?,?,?,0.44,?,?
9.7,?,?,?,0.033,?,?,?,2.74,?,10.8,6.0
?,?,0.42,?,0.045,?,?,?,?,0.43,10.6,?
?,?,?,1.0,?,?,93.0,?,3.04,?,?,8.0
8.0,?,0.38,?,0.301,?,220.0,?,?,0.48,9.2,?
?,?,?,?,?,?,126.0,0.993,?,?,?,8.0
?,?,?,?,0.034,?,?,?,3.04,?,?,?
6.4,?,?,1.15,?,?,217.5,0.992,3.33,0.44,11.0,6.0
5.9,0.4,?,6.0,?,?,127.0,?,3.51,?,?,?
?,?,0.39,?,?,21.0,?,0.994,?,?,?,6.0
?,0.28,?,?,?,41.0,169.0,0.9959,3.17,?,?,5.0
7.2,0.23,?,?,?,?,?,0.9908,3.26,0.54,12.3,?
?,?,?,?,?,19.0,?,?,?,0.53,?,?
?,0.23,0.39,?,0.033,?,?,?,3.26,0.54,?,7.0
6.9,?,?,?,?,?,?,?,3.1,?,?,?
9.4,?,?,?,?,?,109.0,?,3.23,0.28,?,6.0
8.3,?,?,?,?,18.0,?,0.9911,?,?,12.4,?
?,0.29,?,?,?,46.0,238.0,?,3.06,?,?,6.0
7.9,?,0.37,4.5,0.03,40.0,?,?,?,0.54,12.4,7.0
7.9,?,?,5.85,0.033,?,93.0,?,?,?,?,?
7.7,0.39,0.3,?,?,?,?,0.9943,3.38,0.44,11.0,6.0
?,0.26,?,?,0.043,?,?,?,?,?,10.1,6.0
7.8,?,?,?,0.036,?,?,?,?,?,10.5,?
?,?,0.37,?,?,?,87.0,?,3.14,?,12.7,?
?,?,?,3.6,0.024,35.0,?,0.9928,?,?,?,?
?,?,?,?,?,?,?,?,?,?,13.5,7.0
10.3,?,0.48,?,0.042,?,164.0,0.998,3.19,0.59,9.7,?
7.9,?,0.28,?,0.041,44.0,?,?,?,?,?,?
7.4,0.18,0.42,?,?,?,?,?,3.4,?,?,7.0
8.1,0.43,?,?,?,?,?,0.9918,?,0.39,?,?
?,?,0.37,2.7,0.041,?,128.0,?,?,?,?,7.0
?,?,?,?,?,?,131.0,0.9944,?,?,10.1,?
8.0,0.66,?,17.55,?,?,?,?,?,?,?,?
8.0,?,?,5.2,?,?,?,?,3.18,?,?,7.0
?,?,?,?,?,?,?,0.992,3.25,?,?,?
?,?,?,?,?,20.0,73.0,?,?,?,10.8,?
8.4,0.57,0.44,?,0.051,46.0,?,?,?,?,?,5.0
?,?,0.23,?,0.034,?,?,0.9952,?,0.51,?,7.0
?,?,?,1.1,?,?,?,0.9927,3.13,?,9.3,?
?,0.245,?,?,?,?,152.0,?,?,0.42,9.3,6.0
7.3,?,0.41,?,?,?,165.0,0.9911,3.29,0.39,?,7.0
7.0,?,0.73,?,?,58.0,150.0,?,?,?,9.2,?
?,?,0.34,?,?,?,?,?,?,0.57,?,?
?,0.18,0.65,?,?,?,157.0,?,?,?,9.4,?
6.4,0.17,?,?,?,88.0,?,0.9948,3.28,?,10.2,?
?,?,0.16,?,?,?,212.0,0.9955,?,?,9.0,?
?,?,?,6.8,0.036,?,?,0.9951,3.06,?,9.3,6.0
?,0.23,?,7.1,?,?,236.0,0.9952,3.06,?,9.2,?
7.3,0.19,?,1.5,?,?,?,?,3.32,0.64,?,?
7.3,0.18,?,?,?,?,?,?,?,?,?,6.0
9.6,0.29,?,1.45,0.039,?,223.0,?,?,?,?,6.0
?,?,0.35,?,0.036,?,73.0,0.9938,3.46,0.39,?,5.0
6.9,?,0.34,7.4,?,?,?,0.9963,?,0.62,?,?
?,0.28,?,4.2,0.028,?,116.0,?,2.99,?,?,?
8.0,?,?,14.6,?,?,?,1.0003,3.21,?,?,7.0
7.6,?,?,10.5,0.04,21.0,?,0.9966,3.04,0.35,9.4,5.0
?,0.35,?,?,?,?,?,?,3.07,0.58,?,6.0
?,?,?,?,0.044,?,?,1.0003,3.21,0.69,8.6,7.0
?,0.5,?,?,?,?,?,?,3.21,0.42,10.9,?
?,?,?,5.3,0.169,?,162.0,?,3.2,?,?,5.0
?,?,?,?,?,23.0,?,?,3.21,?,?,5.0
?,0.35,?,?,?,55.0,?,?,?,?,9.4,6.0
?,?,?,?,?,?,?,0.9938,?,?,?,?
?,?,0.42,14.6,0.044,?,163.0,1.0003,3.21,?,?,7.0
?,?,?,10.5,?,21.0,?,?,?,?,9.4,5.0
?,0.24,0.36,4.9,?,?,?,0.9942,?,?,?,?
6.6,?,?,?,?,14.0,?,?,?,0.62,10.5,?
?,0.16,?,1.7,0.026,?,140.0,?,?,?,?,?
?,?,?,1.8,?,26.0,?,?,?,?,?,7.0
7.4,0.31,?,?,0.039,?,?,0.9977,3.02,?,8.7,?
8.0,?,?,8.8,0.026,50.0,?,?,3.07,0.25,12.7,?
7.7,0.27,0.34,1.8,0.028,26.0,?,?,?,?,12.1,?
?,?,0.41,?,?,?,?,?,?,0.78,12.5,6.0
6.6,?,0.29,1.8,?,40.0,147.0,?,?,?,11.4,7.0
8.3,?,?,1.6,?,?,?,0.9907,3.02,?,?,7.0
?,?,0.33,?,?,?,?,?,?,?,?,7.0
?,?,?,1.6,?,15.0,?,0.992,?,0.44,11.2,6.0
8.4,0.16,?,?,0.033,?,?,?,?,?,9.7,6.0
?,0.23,?,?,?,?,?,0.9966,3.04,?,?,6.0
6.2,0.17,?,?,?,?,79.0,0.993,3.5,?,?,?
6.9,?,?,?,?,?,102.0,?,3.0,0.87,11.6,4.0
?,?,?,?,?,?,?,?,3.0,?,?,?
7.5,?,0.32,9.2,?,54.0,?,0.9966,?,?,?,6.0
7.5,?,0.33,?,0.045,?,131.0,?,?,?,10.9,?
?,0.42,0.38,?,?,?,122.0,0.9925,?,?,12.6,?
?,0.34,0.39,?,?,?,163.0,0.9925,3.3,?,?,6.0
?,?,?,?,?,?,?,?,?,0.4,11.5,?
9.0,?,?,?,?,?,?,?,?,?,?,6.0
?,?,0.4,?,?,?,?,0.9939,?,?,11.4,?
?,?,?,?,0.067,?,212.0,?,3.3,0.33,?,6.0
8.2,?,0.36,?,0.035,?,?,0.9952,?,?,10.3,?
?,?,0.71,?,?,?,?,?,2.95,?,?,5.0
7.9,0.14,0.45,?,0.05,?,?,0.9948,?,?,?,?
?,?,?,1.8,?,34.0,105.0,0.99,?,?,?,?
9.7,?,0.59,1.5,?,?,?,0.9958,?,0.62,?,5.0
9.2,0.15,0.68,1.6,?,?,130.0,?,?,?,10.4,?
?,0.17,?,1.6,0.049,14.0,?,?,?,0.61,?,6.0
?,?,?,?,?,?,?,0.997,3.46,0.39,9.9,?
6.3,?,?,3.75,?,37.0,116.0,?,?,0.5,10.7,?
9.6,?,0.54,1.3,?,16.0,160.0,?,?,?,?,?
?,0.32,?,1.3,?,14.0,186.0,?,?,?,?,?
6.4,?,?,?,?,?,169.0,0.9953,3.15,?,?,6.0
8.1,?,?,?,0.044,?,?,?,?,0.46,10.0,6.0
7.9,0.255,?,2.0,?,?,?,?,3.04,0.39,?,6.0
7.0,0.15,0.34,?,0.039,21.0,?,?,?,?,10.8,5.0
6.4,?,0.31,?,0.044,?,?,0.9932,3.54,?,?,6.0
?,?,?,6.6,?,?,234.0,?,?,?,8.8,?
?,?,?,1.5,0.044,?,114.0,?,3.04,0.74,?,6.0
7.3,?,?,4.6,0.028,?,114.0,0.991,?,0.43,?,6.0
5.1,?,?,?,?,28.0,152.0,?,?,?,?,?
?,0.2,0.26,?,0.093,?,?,0.9924,3.44,?,11.0,5.0
?,0.16,?,?,0.043,?,182.0,0.9927,?,?,?,6.0
?,0.32,?,?,0.04,28.0,114.0,?,?,?,12.8,?
?,?,?,6.8,?,33.0,168.0,0.9958,3.12,0.36,9.2,6.0
?,?,?,?,0.047,?,?,?,?,?,?,6.0
5.2,?,?,?,?,?,?,0.9902,?,0.38,?,?
8.4,0.19,?,?,0.052,?,104.0,?,2.85,?,?,5.0
8.3,?,?,2.2,0.05,24.0,?,0.994,?,?,?,5.0
?,?,?,8.8,0.058,?,110.0,?,?,0.4,?,6.0
7.9,0.16,?,?,?,69.0,210.0,?,3.15,?,9.3,7.0
7.8,0.21,?,1.8,?,?,180.0,0.991,?,?,?,?
?,0.24,?,1.2,0.048,?,?,?,3.21,0.34,?,?
?,?,0.24,?,?,?,189.0,?,3.65,?,?,?
7.8,0.29,0.36,7.0,?,?,161.0,0.9941,3.26,?,11.2,?
6.7,0.18,?,?,0.048,?,251.0,0.9956,3.29,?,?,?
?,0.18,?,6.4,0.048,?,251.0,0.9956,3.29,0.52,?,5.0
8.4,?,0.27,?,?,?,?,?,?,?,10.8,?
?,0.16,?,?,?,50.0,?,0.9922,?,?,10.0,?
?,0.54,?,2.0,?,?,151.0,0.9931,3.04,0.33,?,5.0
8.4,?,?,?,0.033,?,?,0.9959,?,0.39,?,6.0
?,?,0.31,12.4,?,?,?,?,3.51,?,?,?
?,?,?,?,?,51.0,?,?,3.26,?,12.2,?
7.3,0.39,?,?,0.043,36.0,?,0.991,?,?,?,?
?,?,?,?,?,?,?,?,?,?,12.2,?
?,0.35,?,?,0.039,?,?,?,3.15,?,?,7.0
7.8,0.29,0.36,7.0,?,38.0,?,?,?,0.37,?,8.0
?,?,?,0.9,?,15.0,?,?,2.96,?,?,?
8.0,?,0.39,?,?,22.0,?,?,?,?,?,?
6.5,0.37,0.33,3.9,0.027,?,130.0,0.9906,?,0.39,?,?
?,?,?,?,0.047,60.0,?,?,3.65,?,10.1,?
6.7,?,?,?,?,40.0,?,0.9956,?,0.52,?,?
7.8,0.13,?,1.8,?,?,?,0.9955,?,?,9.0,?
?,0.19,0.41,1.1,0.04,38.0,?,?,2.92,0.42,?,?
7.3,0.22,0.41,?,0.05,?,191.0,1.0,3.32,0.59,?,?
?,?,0.4,6.5,0.039,43.0,167.0,?,?,0.44,9.3,?
6.8,?,?,?,?,?,103.0,?,?,?,?,?
6.5,?,?,?,?,?,?,?,3.36,?,?,?
?,0.12,?,?,0.044,?,158.0,0.9951,?,?,?,?
?,0.13,?,?,?,56.0,?,?,?,?,10.6,7.0
?,?,?,?,0.04,42.0,115.0,?,3.19,?,11.3,7.0
?,0.32,?,1.4,0.051,?,96.0,?,3.22,?,9.5,4.0
?,?,0.41,1.1,?,?,?,?,2.92,?,11.4,5.0
?,0.13,0.28,1.2,0.046,35.0,?,?,3.33,?,?,?
?,?,?,?,?,?,?,?,?,0.43,?,?
?,?,0.24,?,?,?,?,0.9958,?,?,?,?
7.3,0.22,?,?,0.05,?,?,?,?,0.59,?,?
7.4,?,0.47,?,0.168,42.0,185.0,0.9984,2.9,0.49,?,?
7.6,?,?,?,?,?,116.0,?,3.25,?,?,6.0
8.3,0.26,0.41,9.2,0.042,?,?,0.9944,?,?,12.0,?
10.7,0.22,0.56,?,0.044,37.0,?,0.998,2.87,?,9.5,6.0
10.7,?,?,?,?,?,?,?,?,?,9.5,6.0
?,0.23,?,2.7,?,?,?,?,3.14,0.38,12.4,?
6.2,?,?,?,?,30.0,130.0,?,?,0.41,11.2,?
6.9,?,?,?,?,?,134.0,0.9929,?,?,?,6.0
?,0.28,?,?,?,10.0,?,?,?,0.71,?,6.0
?,?,0.3,1.6,?,46.0,?,?,?,?,11.1,?
?,?,?,?,?,?,126.0,?,3.1,0.42,10.4,6.0
?,?,?,8.5,0.044,?,152.0,?,?,?,12.0,?
?,?,?,?,0.039,?,98.0,0.992,?,0.61,12.3,?
?,?,0.16,3.1,0.045,?,92.0,0.994,?,0.35,?,6.0
?,?,?,1.3,0.046,25.0,?,?,?,?,?,6.0
?,0.23,?,?,?,?,133.0,0.993,3.23,?,?,?
?,?,?,?,0.042,?,?,?,?,?,9.5,5.0
5.6,0.49,?,4.5,0.039,17.0,?,0.9907,?,0.9,13.7,7.0
6.6,0.42,?,?,0.034,15.0,?,?,3.28,?,?,?
7.3,?,?,?,?,12.0,?,0.9918,?,?,11.3,?
?,?,0.4,0.9,?,73.0,?,?,?,0.34,10.0,?
?,?,0.26,7.4,?,33.0,?,?,3.49,0.42,?,?
6.2,?,?,1.4,?,?,?,?,?,?,12.2,?
?,?,?,?,0.034,15.0,?,0.99,?,?,?,6.0
?,?,0.3,4.6,?,?,?,0.9946,?,?,?,?
?,0.49,?,?,?,17.0,?,0.9907,3.42,0.9,13.7,?
6.9,?,?,1.6,0.039,?,98.0,?,?,?,12.3,?
?,?,?,1.2,?,?,?,?,?,?,?,?
?,?,0.36,?,?,35.0,200.0,0.9986,?,?,?,?
7.3,?,?,?,0.05,35.0,?,0.9986,?,0.46,?,?
7.0,?,?,?,?,?,?,?,3.19,?,?,?
7.3,?,?,13.1,?,?,200.0,?,?,0.46,8.9,?
?,?,0.48,12.6,0.052,?,?,?,3.17,0.52,?,?
7.4,0.4,?,?,0.044,?,122.0,?,3.3,?,?,?
7.1,0.26,?,?,?,?,128.0,?,3.34,0.64,?,8.0
9.0,?,?,6.6,?,11.0,?,0.9938,?,?,?,?
6.3,?,?,6.9,?,?,?,0.9942,?,0.35,?,?
8.2,0.22,?,6.8,0.034,12.0,?,0.9944,?,?,?,?
7.1,?,?,3.6,?,?,78.0,0.993,?,0.78,11.4,?
?,?,?,?,?,35.0,?,0.9986,?,?,?,?
7.9,0.2,?,?,0.04,?,118.0,?,?,?,?,?
7.1,0.26,?,?,?,39.0,?,?,?,?,11.6,6.0
7.0,0.2,?,?,0.035,?,?,?,?,0.46,?,?
6.9,?,?,4.1,0.035,?,155.0,0.9925,?,?,?,?
?,?,0.49,?,?,?,?,?,?,0.41,?,?
?,0.17,?,1.4,0.037,?,130.0,?,?,0.38,11.3,?
5.9,0.415,?,?,0.038,22.0,?,?,?,?,9.3,5.0
?,?,?,?,?,?,?,?,?,0.6,10.0,6.0
8.6,0.55,?,?,?,?,?,?,3.04,?,?,3.0
?,?,?,?,?,?,132.0,?,3.13,?,?,5.0
?,?,?,1.6,0.04,?,?,?,3.07,0.4,?,?
?,0.28,?,?,0.042,29.0,137.0,?,?,?,?,?
?,0.18,0.49,?,?,?,?,0.9919,3.27,0.37,11.6,?
?,?,?,1.1,0.051,?,105.0,0.9925,?,0.47,9.1,5.0
?,?,0.74,?,?,?,?,0.9977,?,?,10.0,4.0
8.1,?,?,7.1,0.042,22.0,?,?,?,?,?,?
6.8,?,?,0.9,?,?,128.0,0.991,3.25,?,?,6.0
?,?,?,?,0.045,?,140.0,0.99,?,0.34,12.7,6.0
7.4,?,0.49,?,?,35.0,?,?,?,0.55,?,?
?,?,?,?,?,?,81.0,?,3.0,?,10.4,?
?,0.22,0.49,?,?,?,87.0,?,3.3,0.46,?,?
7.0,0.39,?,1.0,0.048,?,?,0.9923,?,?,?,4.0
6.1,?,?,?,?,18.0,87.0,?,3.3,0.46,9.6,5.0
6.5,?,?,2.9,?,?,94.0,?,3.1,?,?,7.0
?,?,0.49,?,?,?,?,?,?,?,12.2,6.0
?,0.25,?,?,0.042,?,?,?,3.13,?,?,5.0
?,?,0.24,14.2,?,?,?,?,3.17,0.5,9.6,5.0
?,?,?,?,?,?,?,?,2.99,?,9.2,?
8.2,?,?,?,?,28.0,?,0.9923,3.0,0.68,10.4,?
?,?,0.49,?,0.05,67.0,?,?,?,0.34,?,?
?,?,0.49,?,?,?,?,?,?,?,?,5.0
?,?,0.74,?,?,56.0,162.0,?,?,?,?,?
7.2,?,?,1.4,0.057,?,?,0.9928,?,0.35,?,?
?,0.25,0.49,?,0.061,?,?,?,3.08,0.34,9.4,?
?,?,?,5.3,0.04,34.0,?,0.9914,?,?,?,?
7.8,?,0.49,?,?,37.0,158.0,?,3.14,?,?,?
?,?,?,4.45,?,33.0,130.0,0.9924,?,?,12.2,?
?,?,0.49,?,?,?,?,?,3.38,0.42,?,?
?,0.16,0.49,?,?,18.0,?,?,3.23,?,?,6.0
7.4,0.16,0.49,1.2,0.055,18.0,150.0,?,3.23,0.47,?,6.0
?,?,0.49,6.6,?,?,172.0,?,?,?,11.5,?
?,?,?,?,?,37.0,?,?,?,?,?,6.0
?,?,?,1.1,?,?,138.0,0.9929,3.01,?,?,?
?,?,?,13.0,?,?,158.0,?,?,?,?,6.0
?,?,?,?,0.034,?,?,0.9958,3.14,?,?,7.0
8.3,?,0.49,?,?,?,?,?,?,?,?,?
?,?,?,?,0.069,?,150.0,?,3.0,0.81,?,?
?,?,0.49,?,?,?,?,?,3.38,?,?,?
?,?,0.74,?,0.044,33.0,?,?,?,?,?,6.0
7.1,?,?,?,0.044,42.0,?,?,?,0.41,12.2,?
?,?,?,4.5,?,?,?,0.9946,3.24,?,?,?
?,?,?,3.6,?,29.0,?,0.9928,?,?,?,6.0
6.4,0.145,0.49,?,0.048,?,?,?,?,0.44,?,?
7.4,?,0.49,1.2,?,?,150.0,0.9917,3.23,?,?,6.0
?,0.19,?,?,?,?,?,?,?,0.46,?,?
?,?,0.49,?,0.031,?,?,?,3.16,?,?,?
7.0,?,?,?,0.044,19.0,163.0,0.9931,?,0.53,?,?
?,?,?,6.6,0.036,?,172.0,0.9932,?,?,?,?
7.1,?,0.49,?,?,?,?,?,3.13,?,12.3,?
?,?,?,?,0.046,?,?,?,?,?,9.8,?
7.2,?,0.49,?,?,?,?,0.9929,?,0.42,?,5.0
?,?,?,?,?,37.0,?,?,3.14,0.38,11.8,?
?,0.43,?,?,?,37.0,158.0,?,?,?,11.3,?
?,?,?,1.35,0.052,?,48.0,0.9911,?,?,11.4,5.0
7.0,?,0.49,5.9,?,?,?,?,?,?,?,?
?,?,0.24,3.6,?,?,?,0.9942,2.99,?,9.5,?
7.2,0.08,?,?,?,?,148.0,?,?,0.44,?,?
?,?,0.49,8.7,?,?,184.0,?,?,0.36,?,5.0
?,?,0.24,?,0.04,?,?,0.992,?,?,10.8,6.0
7.9,0.22,?,4.6,0.044,?,159.0,0.9927,?,?,?,?
?,0.16,?,?,?,?,?,0.9948,3.32,?,?,6.0
?,?,?,?,0.05,?,?,?,3.46,?,?,?
6.6,?,?,?,?,?,124.0,?,?,0.6,10.1,?
?,?,?,?,?,?,?,?,?,0.81,10.4,?
6.9,0.25,?,?,?,?,?,?,2.99,?,?,4.0
?,0.32,?,?,?,?,?,?,3.14,0.5,9.1,?
7.4,?,?,?,0.034,?,?,0.9918,?,?,10.6,6.0
?,0.15,?,?,?,?,?,0.9932,?,0.7,?,6.0
6.7,?,0.74,?,0.054,?,?,?,3.51,0.45,9.8,6.0
?,?,0.74,?,0.044,?,?,0.9972,3.18,0.54,?,?
7.9,?,0.74,?,?,52.0,187.0,?,2.99,?,?,5.0
?,0.185,0.49,1.1,?,?,?,0.9918,3.55,?,10.3,?
?,?,?,?,?,8.0,?,?,?,?,11.1,?
?,0.3,0.49,9.4,?,?,188.0,?,?,?,?,5.0
?,?,?,9.0,?,?,?,?,3.13,0.38,12.3,8.0
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,0.03,?,?,?,3.13,0.38,?,7.0
?,?,?,?,?,?,?,0.9934,?,?,?,5.0
?,?,0.49,1.2,?,35.0,?,?,?,0.48,12.1,?
7.7,?,0.49,?,0.041,?,?,?,3.16,0.42,12.5,?
6.7,0.51,0.24,?,0.043,?,?,0.9904,3.22,?,13.0,?
?,?,?,9.3,?,26.0,?,0.994,?,?,11.0,?
8.3,?,?,1.7,?,?,?,0.9938,?,?,?,?
?,?,?,?,0.034,?,?,?,?,0.36,?,?
?,0.36,?,?,0.039,?,?,0.9909,?,?,12.6,?
?,0.17,?,?,?,?,?,?,?,?,?,?
9.2,0.18,?,1.5,0.041,39.0,?,?,?,?,?,7.0
?,?,0.49,8.1,?,?,?,0.9954,?,0.52,?,6.0
?,0.26,0.74,?,?,?,?,0.996,?,?,?,?
6.8,0.21,?,?,?,?,170.0,0.9991,?,0.44,9.8,?
7.9,?,0.49,?,0.053,?,144.0,0.993,?,?,10.5,?
?,0.18,?,1.8,0.061,?,?,0.9942,?,0.48,?,5.0
?,?,0.74,?,?,?,?,?,?,?,11.2,?
?,?,?,9.4,?,?,?,0.9939,?,?,11.0,?
7.3,?,0.49,?,?,?,?,0.9937,3.01,0.28,11.2,?
?,?,?,?,0.03,?,?,0.994,2.99,0.32,?,?
?,0.155,0.49,?,0.039,?,?,0.9926,?,?,?,6.0
?,?,?,9.6,?,?,154.0,?,?,?,10.6,?
?,0.24,?,9.3,0.038,?,163.0,?,3.02,?,10.6,6.0
8.4,?,0.49,7.8,?,?,95.0,?,3.04,0.34,?,?
8.3,?,0.49,1.7,0.04,?,?,?,?,0.37,?,5.0
?,0.2,0.49,?,?,?,?,0.9939,3.05,0.37,10.1,?
6.6,0.3,0.24,?,0.034,?,?,0.9933,3.13,?,?,5.0
?,?,?,?,?,?,164.0,0.9927,3.25,?,?,?
8.0,0.25,?,?,?,?,?,?,3.34,?,?,?
6.6,?,0.49,18.15,0.042,41.0,158.0,?,?,0.39,8.7,6.0
?,?,?,?,0.037,47.0,?,0.9981,?,0.44,?,5.0
?,0.27,?,1.1,?,33.0,156.0,?,?,?,11.1,6.0
7.9,?,?,7.7,?,?,?,?,?,?,11.0,?
?,?,0.49,1.1,0.037,33.0,?,0.992,3.15,?,?,6.0
6.6,0.21,0.49,?,?,?,158.0,?,3.28,0.39,?,?
?,?,?,?,?,47.0,?,?,?,0.44,?,?
?,?,?,?,0.037,26.0,?,?,3.1,0.3,?,?
?,0.23,?,?,?,?,?,?,3.14,0.3,?,7.0
7.3,0.26,0.49,?,?,?,107.0,?,3.24,0.54,10.8,?
7.1,0.18,?,15.6,?,44.0,?,?,3.38,?,9.0,6.0
?,?,0.49,1.5,?,?,122.0,?,?,?,10.3,6.0
?,?,0.49,1.0,?,6.0,?,0.9926,?,0.32,?,5.0
?,?,0.49,?,?,32.0,148.0,0.9936,3.13,0.41,10.0,6.0
?,0.17,0.49,1.0,0.034,26.0,106.0,0.992,3.21,0.42,9.8,?
?,?,0.49,5.0,?,32.0,?,?,?,?,10.8,6.0
?,0.18,?,15.6,?,44.0,?,0.9996,?,0.67,?,?
?,?,?,?,0.029,?,?,?,?,?,9.1,?
7.2,0.16,?,1.3,?,27.0,?,?,?,?,?,6.0
7.3,?,?,?,?,28.0,?,?,?,0.72,?,?
8.9,0.13,?,?,?,6.0,?,0.9926,?,?,9.9,?
7.9,0.12,0.49,?,?,?,?,?,3.18,?,?,6.0
?,0.29,?,?,?,35.0,?,0.9945,3.13,?,?,?
6.7,?,?,4.8,?,36.0,158.0,?,?,0.45,?,?
?,?,0.24,1.8,?,?,102.0,?,?,0.59,?,?
?,?,?,?,?,17.0,?,?,3.03,?,?,6.0
?,0.18,?,?,?,?,?,?,3.18,0.48,10.6,?
?,0.19,0.99,1.2,?,?,129.0,0.9936,3.09,0.31,?,?
7.3,0.21,?,1.8,?,?,?,0.9912,?,?,?,?
6.9,?,0.49,7.6,?,?,?,?,?,?,?,7.0
?,?,?,8.2,0.056,32.0,?,?,3.29,?,?,7.0
6.9,?,?,1.3,?,?,?,0.9932,3.45,?,10.7,?
?,?,0.49,10.0,0.036,?,?,?,3.08,0.58,?,?
7.9,0.18,?,?,?,36.0,157.0,?,?,?,?,6.0
?,?,?,?,?,12.0,115.0,0.9963,?,0.57,9.0,4.0
8.8,0.35,0.49,1.0,?,?,?,0.992,?,?,?,?
?,?,0.74,?,0.033,?,156.0,?,3.29,?,12.8,6.0
9.1,0.28,0.49,?,?,10.0,?,?,3.15,0.46,10.1,?
7.1,0.34,0.49,?,0.027,?,?,?,3.3,?,?,?
7.8,?,0.74,?,?,33.0,156.0,?,?,0.52,?,6.0
9.1,?,0.49,2.0,0.059,?,?,?,?,?,?,?
?,?,0.49,?,?,?,117.0,0.9938,?,0.51,?,6.0
?,?,?,?,?,36.0,?,?,3.06,?,9.2,?
7.5,?,?,?,?,?,?,?,3.33,0.44,?,5.0
?,?,?,?,0.055,?,?,?,?,?,?,6.0
?,?,?,?,?,35.0,?,?,?,0.46,?,?
?,?,0.74,4.6,?,?,?,0.9946,?,?,9.9,5.0
?,?,?,?,?,?,?,?,?,?,?,?
6.9,0.22,?,?,?,50.0,?,?,?,?,10.3,?
?,?,0.49,?,0.045,?,?,0.9931,3.16,?,10.3,5.0
?,?,?,?,0.048,23.0,?,?,2.88,?,10.5,?
?,0.17,0.74,?,0.053,?,?,?,3.63,0.76,10.5,?
?,?,0.49,?,?,20.0,?,0.9931,3.32,0.44,9.8,6.0
?,?,0.49,?,?,17.0,?,?,3.31,0.58,?,?
6.4,?,0.74,?,0.046,?,?,0.9978,?,0.68,10.1,?
?,?,?,?,?,?,?,?,?,?,?,?
9.8,?,0.49,15.4,0.046,?,119.0,?,?,?,?,5.0
9.0,?,?,?,?,32.0,?,0.9938,2.94,0.32,?,6.0
8.4,?,?,7.4,0.039,46.0,108.0,0.9934,3.03,?,11.9,7.0
?,?,?,11.9,?,54.0,168.0,0.9978,?,0.68,10.1,5.0
?,?,?,7.8,0.045,52.0,?,?,3.21,?,?,6.0
7.3,0.3,0.74,?,0.039,?,165.0,?,3.02,?,8.7,?
?,0.31,?,1.3,?,?,?,?,3.11,0.46,?,5.0
?,?,?,?,?,?,209.0,?,?,?,?,6.0
?,?,0.74,?,?,46.0,?,?,3.02,?,8.7,5.0
7.0,0.27,?,?,?,?,?,0.9926,?,0.48,11.2,?
?,?,?,1.2,?,30.0,165.0,0.991,3.08,?,12.3,6.0
?,0.12,?,?,?,?,161.0,?,3.34,0.44,?,6.0
?,?,?,?,?,25.0,?,0.9916,?,?,10.7,?
8.6,0.16,0.49,?,0.043,?,63.0,0.9953,?,?,?,?
7.0,?,0.49,?,0.047,?,?,?,?,0.4,?,6.0
?,?,?,?,0.046,?,?,?,?,0.43,9.2,6.0
?,?,?,?,?,56.0,122.0,?,3.15,?,?,?
6.4,?,?,?,0.046,?,?,?,?,0.43,?,6.0
?,?,?,?,?,24.0,108.0,0.9932,?,0.39,9.9,?
6.7,?,0.49,?,0.167,20.0,?,?,?,?,?,?
7.0,?,?,?,?,?,?,0.9938,2.95,?,?,6.0
8.2,0.34,0.49,?,?,55.0,223.0,0.996,?,?,?,?
5.6,?,?,?,?,27.0,?,0.9906,3.28,?,?,?
?,0.41,?,?,0.034,?,?,0.98815,?,0.5,13.5,?
6.7,0.41,?,?,?,?,137.0,?,3.24,?,?,?
7.1,?,0.49,2.2,0.032,31.0,?,0.9903,?,0.42,?,?
?,?,?,?,0.031,44.0,?,0.9906,?,?,?,?
?,0.19,?,?,?,44.0,118.0,0.9935,?,0.38,?,7.0
6.9,0.27,?,23.5,0.057,?,?,1.0024,?,0.47,?,?
8.1,0.2,?,?,0.048,?,?,?,3.09,?,?,7.0
?,?,?,?,?,?,?,0.9906,?,0.46,12.5,6.0
?,?,?,5.2,?,?,100.0,0.9941,?,0.34,?,?
?,?,?,?,?,?,87.0,?,3.03,0.32,11.3,?
?,0.14,?,1.5,?,?,120.0,0.9928,?,0.4,?,?
8.0,0.29,0.49,11.7,0.035,?,131.0,0.9958,3.14,0.34,10.8,?
