@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
6.4,?,0.38,?,0.046,35.0,192.0,0.9955,3.1,?,9.0,?
?,?,?,1.7,?,?,?,?,?,?,?,?
?,0.23,0.46,?,?,?,125.0,?,?,?,?,?
?,?,?,?,0.042,?,?,?,?,0.25,10.5,?
7.3,?,0.39,?,?,?,?,?,?,0.3,?,5.0
?,0.32,?,?,?,32.0,?,?,3.23,0.52,?,6.0
?,0.33,?,1.5,0.049,10.0,97.0,?,3.48,0.44,?,?
?,?,?,?,?,?,?,?,?,0.47,?,?
?,?,?,7.1,0.045,41.0,?,?,?,0.43,10.6,?
?,0.37,0.36,?,?,17.0,?,?,3.04,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,0.26,0.44,7.1,?,?,?,0.993,3.02,?,?,?
?,?,?,1.0,0.034,17.0,?,0.9906,?,?,11.7,?
?,0.23,?,?,0.044,15.5,?,?,?,0.44,?,?
5.9,?,?,?,?,?,?,0.992,?,0.58,?,?
?,0.28,?,1.2,?,?,115.0,?,3.16,?,10.0,6.0
8.0,0.28,0.42,7.1,0.045,?,?,?,3.17,0.43,?,?
?,?,0.39,?,?,?,?,0.9908,3.26,?,?,?
?,?,0.37,?,?,19.0,?,0.9902,?,?,12.7,?
7.2,0.23,?,2.3,0.033,29.0,?,?,?,?,?,7.0
?,?,?,?,?,?,110.0,?,?,?,10.5,?
9.4,0.26,?,1.2,?,?,109.0,?,?,0.28,?,?
8.3,?,0.42,1.15,?,18.0,96.0,0.9911,3.2,0.32,?,3.0
?,?,?,?,0.043,?,?,?,3.06,0.41,?,?
?,?,0.37,?,0.03,?,?,?,3.17,0.54,?,7.0
7.9,0.44,0.37,5.85,0.033,27.0,?,0.992,?,0.54,?,?
7.7,0.39,0.3,?,?,29.0,?,?,3.38,?,?,6.0
?,?,?,?,0.043,47.0,155.0,?,?,?,10.1,?
?,0.32,0.31,?,?,46.0,?,?,3.03,0.48,?,5.0
?,0.32,?,3.4,0.023,?,?,0.9902,?,?,?,?
?,?,?,?,0.024,?,116.0,0.9928,?,?,?,?
7.1,0.44,?,?,0.041,35.0,?,0.9896,?,?,?,7.0
?,?,0.48,?,?,28.0,?,?,3.19,0.59,?,5.0
?,?,?,1.8,0.041,?,178.0,?,?,?,?,6.0
?,0.18,?,?,?,?,?,?,3.4,0.41,?,?
?,0.43,?,6.6,0.033,?,?,0.9918,?,0.39,?,7.0
7.1,?,?,2.7,0.041,35.0,?,?,?,?,13.5,?
6.4,?,?,5.1,0.037,?,?,0.9944,?,0.32,?,5.0
8.0,?,?,17.55,?,?,?,0.9999,2.92,?,?,?
?,0.2,?,?,?,41.0,167.0,?,3.18,?,?,?
7.2,?,0.34,1.1,?,25.0,?,0.992,3.25,?,11.3,6.0
?,0.18,0.31,1.1,0.045,?,73.0,?,?,?,10.8,?
8.4,?,?,?,?,?,195.0,?,?,0.51,?,?
?,?,?,?,?,48.0,?,?,3.82,?,?,?
?,?,?,1.1,?,?,?,?,?,0.42,?,?
5.6,?,?,?,0.047,24.0,?,?,3.12,?,?,?
7.3,?,0.41,1.8,?,?,?,?,?,0.39,12.2,?
?,0.16,0.73,1.0,0.138,58.0,150.0,0.9936,?,?,?,5.0
6.4,?,?,1.8,?,29.0,?,?,?,0.57,10.3,?
?,0.18,0.65,?,?,28.0,157.0,0.9946,3.33,?,?,6.0
?,?,0.27,6.7,?,88.0,?,?,?,?,10.2,6.0
?,0.29,0.16,6.8,0.034,?,?,0.9955,?,?,?,?
6.2,0.21,0.38,?,?,?,?,0.9951,3.06,0.36,9.3,?
?,?,0.3,?,?,63.0,?,0.9952,3.06,?,?,6.0
7.3,?,0.68,1.5,?,31.0,156.0,0.9946,?,?,?,?
?,0.18,?,?,0.046,?,?,0.9946,3.33,?,?,?
9.6,0.29,?,1.45,?,?,?,?,?,?,?,6.0
?,0.14,?,1.2,0.036,?,73.0,?,3.46,?,9.9,?
?,0.31,0.34,7.4,?,36.0,?,0.9963,?,?,?,7.0
?,?,0.34,?,0.028,?,?,?,?,0.41,?,?
8.0,?,?,?,?,45.0,163.0,?,?,?,8.6,7.0
7.6,0.31,0.29,?,?,?,?,0.9966,3.04,?,9.4,5.0
?,0.35,0.56,13.8,?,55.0,190.0,?,?,0.58,?,6.0
?,0.22,0.42,?,0.044,?,163.0,1.0003,?,?,?,7.0
?,?,?,1.1,0.037,23.0,?,?,?,?,?,?
?,0.39,0.31,?,?,32.0,162.0,?,?,?,?,?
?,?,?,?,?,?,?,?,?,0.42,?,5.0
8.4,0.35,?,?,?,?,?,?,?,?,?,?
?,?,?,1.5,?,?,132.0,0.9938,?,?,?,6.0
?,0.22,0.42,?,0.044,?,?,1.0003,3.21,?,8.6,?
?,?,?,?,0.04,?,?,?,?,0.35,?,?
7.0,?,0.36,?,?,?,133.0,?,3.33,0.37,?,?
6.6,0.27,?,?,?,?,153.0,0.9928,3.29,?,10.5,6.0
7.8,0.16,?,1.7,?,?,?,0.991,?,?,12.5,?
?,0.27,?,1.8,0.028,26.0,?,?,?,?,?,?
?,?,?,10.7,?,51.0,147.0,?,?,0.43,?,?
?,?,?,?,?,?,?,0.9927,?,0.25,?,?
?,0.27,?,?,0.028,?,?,0.9911,?,?,12.1,?
?,?,?,?,?,29.0,?,0.991,?,?,?,6.0
?,?,?,1.8,?,?,147.0,?,?,0.44,?,?
8.3,0.21,0.4,?,?,35.0,?,?,?,?,12.9,?
7.2,?,?,?,?,?,?,0.9902,?,0.51,?,?
?,0.16,?,1.6,?,15.0,78.0,?,?,0.44,11.2,6.0
?,?,?,?,?,16.0,?,0.994,?,0.42,9.7,?
?,?,?,?,?,54.0,?,0.9966,?,?,?,?
6.2,0.17,?,1.1,0.037,14.0,?,0.993,?,?,10.3,6.0
6.9,0.39,?,4.3,0.03,?,?,0.993,3.0,0.87,?,?
6.9,?,0.22,?,?,?,?,0.993,3.0,?,11.6,4.0
7.5,0.23,?,?,?,?,?,0.9966,3.04,0.56,9.7,6.0
7.5,?,0.33,5.0,0.045,30.0,131.0,?,3.32,?,10.9,6.0
7.3,?,?,?,?,29.0,122.0,?,?,?,?,?
?,0.34,?,?,?,45.0,?,?,3.3,0.47,?,?
?,0.23,0.28,4.75,?,?,166.0,?,?,?,11.5,5.0
9.0,0.245,0.38,?,0.045,?,159.0,0.995,?,0.35,?,6.0
?,?,?,?,0.032,51.0,?,0.9939,?,?,?,?
7.4,?,?,?,?,39.0,?,?,?,0.33,?,?
?,0.2,?,?,0.035,60.0,163.0,0.9952,?,?,?,6.0
?,?,0.71,?,?,?,?,1.0,?,?,9.3,5.0
?,?,?,1.8,?,17.0,?,?,?,0.49,?,7.0
?,0.24,?,?,?,34.0,105.0,?,3.13,0.49,?,?
9.7,?,0.59,?,0.049,23.0,142.0,?,2.98,?,9.5,5.0
?,0.15,?,?,?,?,?,?,3.02,?,?,?
9.4,?,?,1.6,?,14.0,?,?,?,0.61,10.3,?
5.2,0.365,?,13.5,?,?,?,?,?,?,?,?
6.3,?,0.22,?,?,37.0,?,?,3.23,?,?,?
9.6,?,0.54,1.3,0.04,?,?,?,?,0.43,?,?
?,?,0.42,?,?,?,?,?,3.08,?,9.6,5.0
6.4,0.31,?,6.2,0.04,46.0,?,0.9953,3.15,0.46,?,6.0
?,0.2,?,?,?,?,?,0.997,3.1,?,?,?
?,?,?,?,0.026,40.0,?,?,3.04,?,?,?
?,?,?,1.4,0.039,?,?,?,3.32,0.62,?,5.0
?,0.15,?,?,0.044,25.0,96.0,0.9932,?,?,10.3,6.0
?,?,?,6.6,0.038,?,?,?,?,0.42,?,5.0
7.6,?,0.42,?,0.044,?,?,?,?,?,?,?
7.3,0.43,0.37,?,0.028,17.0,?,0.991,?,?,13.2,6.0
?,?,0.3,0.9,0.037,?,?,?,3.54,?,?,?
6.2,0.2,?,?,0.093,40.0,161.0,?,?,?,?,?
?,?,0.35,?,?,?,?,?,?,?,?,?
7.7,0.32,?,?,?,?,?,0.9911,3.2,0.52,?,7.0
?,0.22,0.72,?,0.042,?,?,?,3.12,?,9.2,?
6.8,?,?,?,0.047,?,167.0,0.9928,3.12,?,?,?
?,?,0.33,?,0.028,13.0,?,?,?,?,?,6.0
?,?,0.43,2.1,?,20.0,?,?,2.85,?,?,5.0
?,0.21,0.41,?,?,?,108.0,?,2.85,?,9.5,?
?,0.15,0.32,8.8,?,24.0,?,?,3.4,0.4,?,6.0
7.9,?,?,?,?,?,?,?,3.15,?,9.3,7.0
7.8,0.21,?,?,?,?,180.0,?,3.09,?,12.6,?
9.0,0.24,0.5,?,0.048,?,107.0,?,?,?,?,?
5.7,0.21,0.24,?,0.047,?,?,?,?,0.72,10.1,6.0
?,?,0.36,7.0,0.042,?,?,?,?,0.37,11.2,?
?,0.18,0.3,6.4,?,?,?,?,3.29,?,?,?
?,?,0.3,?,0.048,?,?,?,3.29,?,?,?
8.4,?,?,12.15,0.033,?,?,?,?,0.39,?,?
7.2,?,?,0.8,0.04,?,?,?,?,0.33,10.0,?
?,?,?,2.0,?,?,?,0.9931,3.04,?,?,5.0
?,0.58,0.27,12.15,0.033,?,116.0,?,?,?,10.8,?
?,?,0.31,12.4,?,?,?,?,?,?,?,6.0
?,?,0.37,1.9,0.041,?,?,?,?,?,?,8.0
?,0.39,?,1.1,0.043,36.0,?,0.991,?,0.48,12.7,8.0
?,0.46,0.39,6.2,?,?,?,?,3.21,0.35,12.2,7.0
8.2,?,0.4,?,0.039,35.0,162.0,?,3.15,?,?,?
7.8,0.29,0.36,7.0,0.042,?,?,?,?,0.37,11.2,?
?,0.35,0.39,?,?,15.0,61.0,?,?,0.28,?,?
8.0,?,0.39,?,0.034,?,?,?,?,0.67,?,?
?,0.37,?,?,?,?,130.0,?,3.28,?,?,?
5.7,0.21,0.24,?,0.047,60.0,189.0,?,?,0.72,10.1,6.0
?,0.18,?,?,?,?,?,0.9956,?,0.52,?,5.0
?,0.13,?,?,0.04,?,?,0.9955,?,0.41,?,5.0
7.6,0.19,?,1.1,?,38.0,143.0,0.9907,?,?,11.4,5.0
?,?,?,15.4,0.05,?,?,?,?,0.59,8.9,?
6.3,0.29,?,?,?,?,?,0.9953,3.15,?,?,?
6.8,?,?,?,?,?,?,?,?,?,12.0,8.0
?,?,0.32,1.4,0.04,31.0,?,?,?,0.54,?,?
6.2,0.12,?,5.7,?,?,158.0,?,?,0.37,10.5,?
?,0.13,?,?,?,56.0,?,0.9948,3.59,?,?,?
?,?,?,1.4,?,?,115.0,0.9906,?,0.48,11.3,7.0
?,0.32,?,1.4,?,15.0,96.0,?,3.22,0.38,?,?
7.6,?,0.41,?,0.04,38.0,?,0.9907,?,0.42,?,?
6.7,?,0.28,?,?,?,140.0,0.9927,?,0.33,?,?
?,0.14,0.41,0.9,0.037,22.0,?,0.9914,3.25,0.43,?,6.0
?,?,0.24,?,?,19.0,115.0,0.9958,?,0.45,8.9,5.0
7.3,?,?,15.4,?,55.0,191.0,?,?,?,?,?
?,?,?,?,0.168,42.0,?,?,?,0.49,?,?
7.6,0.28,?,1.9,?,23.0,?,?,3.25,?,?,?
?,?,?,?,?,41.0,162.0,0.9944,?,0.38,?,7.0
?,0.22,0.56,?,?,?,?,?,?,?,?,6.0
?,?,?,?,0.044,37.0,?,?,?,0.68,?,6.0
?,?,0.34,?,0.032,?,?,0.9902,3.14,?,12.4,?
?,0.3,?,1.7,?,30.0,130.0,?,?,?,?,7.0
6.9,0.27,?,1.7,?,?,?,0.9929,3.15,0.69,?,?
?,?,?,?,?,?,136.0,?,?,0.71,?,6.0
?,?,?,?,0.047,?,?,?,3.35,?,?,?
?,?,0.2,0.9,0.054,?,?,?,?,?,?,?
?,?,?,?,0.044,36.0,152.0,?,?,?,12.0,7.0
?,?,0.3,?,0.039,24.0,?,0.992,?,?,?,7.0
6.6,0.56,0.16,3.1,?,28.0,?,?,?,0.35,?,6.0
?,?,0.56,?,?,25.0,?,?,?,0.33,?,?
6.8,0.23,?,1.6,?,?,?,?,?,?,11.4,?
6.2,?,?,?,?,26.0,?,?,?,?,?,?
?,0.49,?,?,0.039,?,?,?,?,?,?,?
6.6,?,?,?,0.034,15.0,85.0,?,3.28,?,13.4,?
7.3,?,?,?,?,?,143.0,?,?,0.48,?,?
8.1,0.19,?,?,0.037,?,?,0.9926,3.06,0.34,10.0,?
?,?,0.26,?,?,?,?,?,3.49,0.42,?,6.0
?,0.16,0.47,?,?,?,81.0,?,?,?,?,6.0
?,0.42,?,?,?,15.0,?,?,?,0.51,?,?
?,0.135,0.3,?,?,?,?,0.9946,?,?,?,?
?,?,?,?,?,?,?,0.9907,?,?,?,?
?,?,0.33,1.6,0.039,27.0,98.0,?,?,0.46,12.3,?
?,?,0.29,?,?,?,?,0.9918,3.2,?,?,?
?,?,?,?,?,35.0,200.0,?,?,0.46,8.9,?
7.3,0.25,?,13.1,?,35.0,?,?,?,?,?,?
7.0,?,?,?,?,?,?,0.9928,?,?,11.5,?
7.3,0.25,0.36,?,?,35.0,?,0.9986,?,?,8.9,?
?,?,?,?,0.052,?,?,0.9979,3.17,?,9.3,6.0
7.4,?,0.29,?,0.044,31.0,?,0.994,?,?,?,8.0
?,?,?,?,?,?,?,0.9937,?,?,10.9,?
9.0,0.31,?,6.6,?,11.0,73.0,0.9938,?,?,?,?
?,?,?,?,0.069,?,?,0.9942,?,?,?,?
?,?,?,?,?,12.0,90.0,?,?,?,10.5,8.0
7.1,0.19,0.28,?,?,?,78.0,?,?,0.78,?,?
?,?,?,?,0.05,?,200.0,0.9986,?,0.46,?,7.0
?,?,?,1.2,?,29.0,?,0.9932,?,?,10.6,?
?,0.26,0.32,5.9,?,?,?,0.9934,3.31,?,11.6,6.0
?,?,0.34,?,0.035,?,83.0,?,?,0.46,?,6.0
?,0.3,?,4.1,?,26.0,155.0,0.9925,?,?,?,8.0
8.1,0.29,0.49,?,?,22.0,124.0,?,?,0.41,?,?
?,0.17,?,1.4,0.037,55.0,?,?,?,?,11.3,6.0
5.9,?,0.02,?,0.038,22.0,63.0,?,3.36,0.36,?,5.0
?,?,?,1.3,?,16.0,128.0,?,3.36,?,10.0,6.0
8.6,0.55,?,?,?,35.5,?,?,?,?,?,?
?,0.35,?,1.0,0.044,18.0,?,?,?,0.55,?,5.0
?,?,?,?,0.04,27.0,103.0,0.9916,?,?,10.8,7.0
?,?,?,?,?,?,?,?,?,?,10.1,?
?,?,?,4.5,0.047,17.0,90.0,0.9919,3.27,?,?,6.0
?,?,?,1.1,?,25.0,?,?,3.32,0.47,?,?
?,?,?,?,0.056,36.0,225.0,0.9977,?,?,10.0,4.0
8.1,0.29,0.49,7.1,0.042,?,?,?,3.14,?,10.8,?
?,?,?,0.9,0.052,26.0,?,?,?,0.35,?,?
?,?,?,?,0.045,34.0,?,?,3.05,?,?,6.0
7.4,?,0.49,?,?,35.0,156.0,?,3.13,0.55,11.3,5.0
8.2,0.18,0.49,?,?,28.0,?,?,?,0.68,?,?
6.1,?,?,?,0.051,18.0,87.0,?,3.3,?,?,5.0
?,0.39,0.24,?,0.048,?,?,?,?,?,10.1,?
?,?,0.49,?,0.051,18.0,87.0,0.9928,?,?,9.6,?
6.5,0.36,?,?,?,16.0,94.0,0.9902,?,?,?,7.0
?,0.29,0.49,1.2,?,?,?,0.9893,3.07,?,12.2,?
?,?,?,?,0.042,?,?,?,?,0.55,?,5.0
6.9,?,?,14.2,?,?,?,?,3.17,0.5,9.6,?
8.5,0.56,?,?,?,?,?,?,?,?,9.2,5.0
?,0.18,?,?,0.033,?,?,0.9923,?,?,?,?
?,?,?,?,0.05,67.0,210.0,0.9951,?,0.34,9.5,5.0
?,?,0.49,7.6,0.052,67.0,?,?,?,?,?,?
?,?,0.74,?,?,56.0,162.0,?,?,?,?,?
7.2,0.31,?,?,?,?,117.0,0.9928,?,0.35,?,5.0
?,?,?,1.2,?,?,?,?,?,0.34,?,5.0
7.0,?,0.49,?,0.04,34.0,?,?,3.24,?,?,?
7.8,?,0.49,13.0,0.033,?,?,0.9955,3.14,?,?,?
?,0.2,?,?,?,33.0,?,0.9924,?,?,?,6.0
?,?,?,?,0.063,35.0,92.0,0.9911,?,?,?,6.0
?,?,0.49,1.2,0.055,?,?,?,3.23,?,11.2,?
?,0.16,?,?,?,18.0,150.0,?,?,0.47,?,6.0
?,?,0.49,6.6,0.036,?,?,?,?,0.27,11.5,?
?,?,?,13.0,?,37.0,158.0,?,3.14,0.35,11.3,?
?,0.4,0.49,1.1,0.048,?,?,?,?,0.42,?,?
?,0.43,?,?,0.033,37.0,?,?,?,?,11.3,?
7.6,0.52,?,?,?,?,?,0.9958,?,?,11.8,7.0
8.3,0.21,0.49,?,0.054,50.0,231.0,?,?,?,?,?
?,?,?,?,?,?,?,0.9968,?,0.81,9.2,?
6.3,0.27,?,1.2,0.063,?,?,?,3.38,0.42,?,?
?,0.2,?,?,0.044,33.0,130.0,0.9924,?,?,?,6.0
?,0.22,0.74,?,0.044,?,?,?,?,?,12.2,6.0
?,0.11,0.49,?,0.048,?,133.0,0.9946,?,?,?,?
?,0.17,0.74,?,?,?,128.0,0.9928,3.28,0.4,?,6.0
?,?,0.49,?,?,?,164.0,?,?,0.44,?,?
7.4,0.16,0.49,?,0.055,?,?,0.9917,3.23,?,?,6.0
?,0.19,?,?,?,11.0,?,0.9918,?,?,11.0,?
?,0.44,0.49,9.1,?,46.0,?,0.9926,3.16,?,12.7,?
?,0.2,?,0.8,?,?,?,0.9931,?,?,?,?
?,0.19,?,?,0.036,?,?,0.9932,3.2,0.27,?,6.0
?,?,?,3.0,0.03,?,?,?,3.13,0.39,?,7.0
?,?,0.24,1.6,?,?,?,?,3.19,0.39,?,5.0
?,?,0.49,?,0.048,11.0,138.0,?,?,?,9.3,?
?,?,?,?,0.034,?,?,0.9958,?,0.38,?,7.0
?,0.43,?,?,0.033,?,158.0,0.9955,?,0.35,11.3,?
?,?,0.49,?,?,6.0,?,?,3.15,?,11.4,5.0
?,0.2,?,?,?,39.0,?,?,?,0.48,10.8,?
?,?,?,3.6,?,?,?,?,2.99,0.48,9.5,?
?,?,?,?,0.05,?,148.0,?,?,0.44,10.2,?
?,?,?,8.7,0.028,?,?,0.9962,3.22,0.36,?,5.0
?,0.51,0.24,?,0.04,?,?,?,3.05,0.29,?,6.0
7.9,0.22,?,4.6,?,?,?,?,?,0.28,?,6.0
7.7,0.16,?,?,?,?,124.0,?,3.32,0.49,10.7,6.0
7.2,?,?,?,0.05,?,?,0.9945,?,?,10.2,6.0
?,?,0.24,?,?,?,124.0,?,?,0.6,10.1,6.0
?,?,?,2.4,?,?,?,?,?,?,10.4,?
?,0.25,?,?,0.057,?,85.0,?,?,?,?,4.0
?,0.32,0.24,4.6,0.053,?,?,?,3.14,0.5,9.1,3.0
7.4,?,?,1.5,0.034,20.0,?,?,?,?,?,?
6.2,?,0.49,?,0.033,17.0,?,?,?,?,?,6.0
?,?,?,19.4,?,?,?,1.0004,?,?,9.8,?
6.5,0.26,?,13.3,0.044,?,?,0.9972,?,?,9.5,?
?,?,0.74,?,0.037,?,?,?,?,?,9.3,?
5.6,?,0.49,?,?,?,?,?,3.55,0.45,10.3,?
?,0.2,?,1.3,0.031,?,97.0,?,?,0.62,?,5.0
8.0,?,?,9.4,?,?,?,0.9964,3.14,?,?,5.0
8.0,?,0.49,?,0.033,?,?,?,?,?,12.3,8.0
?,?,0.49,8.65,?,42.0,?,?,?,?,?,?
?,0.29,0.49,?,0.03,?,197.0,?,?,0.38,12.3,7.0
?,?,?,?,0.039,?,62.0,?,3.41,0.32,10.4,5.0
6.8,0.27,0.49,?,?,?,?,0.99,3.13,0.48,?,?
?,0.27,?,?,?,23.0,?,?,?,?,?,?
?,?,?,2.1,?,14.0,155.0,?,?,?,?,?
7.4,?,0.49,?,?,?,?,?,2.99,?,11.0,7.0
?,0.2,?,?,?,34.0,?,?,?,0.37,10.1,?
?,?,?,1.2,?,?,?,0.9933,?,?,9.2,5.0
?,0.36,0.24,?,0.039,24.0,124.0,0.9909,?,?,?,?
?,0.17,?,12.8,?,24.0,?,?,3.26,0.38,?,8.0
?,?,0.49,?,0.041,?,?,?,?,?,?,7.0
?,0.2,?,8.1,?,?,?,0.9954,?,?,11.0,?
?,?,?,7.5,?,59.0,?,0.996,3.22,0.64,?,6.0
?,0.21,?,?,?,50.0,?,?,3.55,?,?,?
7.9,?,?,1.6,0.053,?,?,0.993,3.16,?,?,?
?,0.18,?,1.8,?,?,145.0,0.9942,?,?,?,?
?,?,?,3.2,0.042,15.0,126.0,?,3.02,0.51,?,?
?,?,?,9.4,?,29.0,?,0.9939,?,?,11.0,7.0
7.3,?,?,?,?,?,?,0.9937,?,0.28,?,?
?,0.19,0.49,?,?,26.0,?,?,2.99,?,?,7.0
?,0.155,?,1.3,0.039,?,?,?,3.14,?,?,?
8.2,0.22,?,?,0.037,?,?,?,3.02,?,10.6,6.0
8.2,?,0.49,9.3,?,52.0,?,0.9952,?,?,?,6.0
?,0.23,?,?,?,?,?,0.9935,?,?,?,6.0
8.3,0.2,?,1.7,?,34.0,?,?,3.05,?,10.1,?
8.3,0.2,?,1.7,?,?,?,?,3.05,?,?,?
?,0.3,?,?,?,?,?,?,?,0.36,?,?
?,?,?,1.4,?,?,?,?,3.25,?,?,5.0
?,?,?,?,?,?,185.0,0.998,3.34,?,10.0,6.0
6.6,0.21,?,?,0.042,?,158.0,?,3.28,?,?,?
?,0.27,?,12.5,?,?,156.0,?,?,?,?,?
?,?,?,1.1,0.037,?,?,?,3.15,?,?,6.0
7.9,?,?,?,?,?,?,?,?,0.55,11.0,?
?,?,?,1.1,?,?,156.0,0.992,3.15,0.54,?,?
6.6,?,?,?,?,?,158.0,0.9997,3.28,0.39,?,?
?,?,?,?,0.037,47.0,156.0,0.9981,3.04,?,?,?
?,?,0.49,8.1,0.037,?,174.0,?,3.1,0.3,11.2,?
?,0.23,?,7.7,?,61.0,?,0.9941,?,?,?,?
?,?,0.49,5.0,?,32.0,?,?,?,?,10.8,6.0
?,0.18,?,?,?,?,?,?,?,?,9.0,6.0
8.5,?,?,?,0.031,?,?,?,?,?,?,6.0
?,?,?,?,?,6.0,?,?,2.91,0.32,?,?
8.1,0.28,?,?,0.04,?,148.0,?,?,0.41,?,?
?,?,?,1.0,0.034,26.0,106.0,?,3.21,?,?,?
7.3,0.26,?,?,0.028,?,?,?,?,?,?,?
7.1,?,?,?,?,?,176.0,?,?,0.67,9.0,?
?,0.53,0.24,0.8,?,29.0,86.0,0.993,3.16,0.32,?,?
?,?,0.49,?,0.037,27.0,104.0,?,3.23,0.57,10.6,6.0
?,0.14,0.49,?,?,28.0,99.0,0.9928,3.2,?,10.6,6.0
8.9,?,0.49,?,0.028,?,?,?,2.91,?,9.9,?
7.9,?,?,?,?,?,?,?,3.18,?,10.6,?
6.7,0.29,?,?,0.034,35.0,?,0.9945,?,?,9.9,?
?,?,?,?,?,36.0,?,?,?,?,9.9,?
7.1,?,?,?,?,?,102.0,0.9903,?,?,?,?
?,?,?,?,0.031,17.0,?,?,?,0.4,10.3,6.0
?,0.18,?,?,?,36.0,157.0,?,3.18,?,10.6,?
6.6,?,?,?,0.122,?,129.0,?,3.09,?,8.7,6.0
7.3,?,?,?,0.038,?,?,0.9912,3.32,?,12.6,?
6.9,0.3,?,?,?,25.0,?,0.9962,?,?,11.0,?
7.9,?,?,?,?,32.0,164.0,?,?,?,11.2,?
?,?,0.49,?,?,?,?,0.9932,3.45,?,?,?
7.6,?,?,10.0,?,?,?,?,3.08,?,?,?
7.9,?,0.49,?,?,?,157.0,0.9953,3.18,?,?,?
?,0.43,?,?,?,?,115.0,?,3.27,?,?,4.0
8.8,?,0.49,?,?,?,56.0,0.992,2.96,0.33,?,?
?,?,?,1.8,?,?,?,0.991,?,?,?,?
?,?,0.49,2.0,?,10.0,112.0,?,?,?,?,?
?,?,0.49,1.5,?,?,126.0,0.99,?,0.33,12.2,?
?,0.3,0.74,1.8,?,33.0,?,?,?,0.52,12.8,6.0
?,?,?,?,0.059,10.0,?,0.9958,?,?,?,?
8.5,?,?,3.5,?,?,117.0,?,?,?,?,6.0
7.6,?,0.49,?,0.046,36.0,158.0,?,?,?,?,?
7.5,0.19,?,1.8,?,19.0,?,?,3.33,?,9.9,?
?,?,?,?,0.055,49.0,?,0.9974,?,?,9.7,6.0
?,?,0.74,5.0,0.038,?,?,?,?,0.46,?,?
?,?,?,4.6,?,?,?,0.9946,?,0.45,?,5.0
?,?,?,?,0.055,?,?,0.9974,?,?,9.7,6.0
?,0.22,?,7.0,?,?,?,?,?,0.5,?,?
7.8,?,?,?,0.045,?,116.0,?,?,?,10.3,?
8.5,?,?,?,?,?,108.0,0.9947,2.88,0.34,10.5,4.0
?,?,?,2.4,0.053,?,?,0.9953,?,0.76,10.5,?
?,0.27,?,?,?,20.0,?,?,3.32,0.44,?,?
7.1,?,?,1.8,0.05,?,128.0,?,3.31,0.58,?,4.0
?,?,?,11.9,0.046,54.0,168.0,?,?,?,10.1,?
7.6,0.31,0.49,13.4,?,?,191.0,?,?,0.53,?,?
?,?,0.49,?,0.046,?,119.0,1.0004,3.18,?,9.5,?
?,?,0.49,?,?,?,84.0,0.9938,?,?,?,6.0
?,?,?,?,?,46.0,108.0,?,3.03,?,11.9,?
?,0.18,?,?,0.046,54.0,?,?,?,0.68,10.1,?
6.4,?,?,7.8,0.045,52.0,?,?,?,?,?,6.0
?,0.3,0.74,13.5,?,?,165.0,?,3.02,0.4,?,5.0
?,?,?,?,?,?,147.0,?,?,?,?,?
?,?,0.74,?,?,?,209.0,?,3.21,?,9.2,?
?,0.3,0.74,?,?,?,?,?,?,0.4,?,5.0
7.0,0.27,?,1.5,?,27.0,?,0.9926,?,?,?,?
?,?,?,1.2,0.028,?,?,0.991,3.08,?,?,?
?,?,?,6.4,?,?,?,0.9945,3.34,?,?,6.0
?,?,?,1.2,?,?,?,0.9916,3.13,?,10.7,6.0
?,?,?,7.3,0.043,9.0,?,?,?,0.59,?,6.0
7.0,?,0.49,3.8,?,37.0,?,0.9938,?,0.4,?,6.0
?,?,0.49,?,0.046,?,206.0,?,?,?,?,6.0
?,0.55,?,?,?,56.0,?,0.9906,3.15,0.3,?,?
?,0.27,?,?,0.046,53.0,?,?,?,0.43,9.2,?
?,0.24,?,?,?,24.0,108.0,?,3.27,0.39,?,?
?,0.33,0.49,1.6,?,?,94.0,?,?,0.5,?,?
?,?,?,?,?,37.0,?,0.9938,?,0.4,9.4,6.0
8.2,?,0.49,?,?,?,?,0.996,?,?,?,?
?,0.39,?,?,0.034,27.0,?,?,3.28,?,?,?
?,0.41,?,?,?,10.0,?,?,3.32,?,?,7.0
6.7,?,?,?,0.048,39.0,?,?,?,?,?,5.0
?,?,?,?,?,31.0,113.0,0.9903,?,?,?,9.0
?,0.32,0.49,?,?,?,109.0,0.9906,3.07,0.46,12.5,?
?,0.19,?,?,0.04,?,?,0.9935,?,?,?,?
?,?,0.49,23.5,?,59.0,?,1.0024,2.98,0.47,?,5.0
8.1,?,?,11.8,?,?,212.0,?,?,0.46,10.0,?
7.5,?,?,?,?,44.0,?,0.9906,3.07,0.46,12.5,?
8.2,0.26,?,?,?,?,?,?,?,?,?,?
?,0.26,?,?,?,?,?,?,?,?,11.3,?
8.0,?,?,1.5,0.035,?,120.0,?,3.26,0.4,10.6,?
?,0.29,?,?,?,?,?,?,?,?,?,5.0
?,0.19,0.49,?,0.047,?,140.0,?,3.4,0.47,10.7,?
