@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
7.6,?,?,?,0.036,?,119.0,?,3.01,?,?,?
6.9,?,0.26,?,0.024,36.0,135.0,?,?,?,?,?
?,?,0.32,?,?,29.0,?,?,?,?,?,?
7.3,?,?,?,?,?,?,?,3.36,?,9.1,7.0
?,0.37,0.22,8.3,?,36.0,?,?,3.33,0.6,?,?
?,0.22,0.45,?,?,53.0,?,?,?,0.46,9.2,?
?,0.25,?,?,?,?,?,0.9948,3.16,?,10.7,7.0
?,?,0.4,14.75,?,?,?,?,?,0.41,9.1,7.0
7.1,0.26,0.32,?,0.074,?,?,0.998,2.96,0.42,?,?
?,?,?,?,?,?,?,?,?,?,10.7,?
6.8,?,?,1.5,?,37.0,93.0,?,3.3,?,?,6.0
?,?,?,?,?,?,75.0,0.9922,?,?,10.8,7.0
6.4,0.3,0.38,7.8,?,35.0,?,?,?,?,?,5.0
5.0,?,?,1.5,0.049,10.0,?,?,3.48,?,10.7,?
?,0.33,?,1.5,0.049,?,?,0.9917,?,?,10.7,6.0
?,?,?,1.5,0.047,11.0,?,?,?,0.46,9.4,5.0
?,?,?,15.55,0.037,?,?,?,?,?,?,?
?,0.3,?,?,?,?,?,0.9955,3.1,0.37,9.0,?
?,0.21,0.4,?,0.031,?,?,0.9917,?,?,11.5,6.0
?,0.23,0.46,?,?,?,?,0.9907,?,?,?,?
?,?,0.41,1.0,0.042,?,59.0,0.9922,?,?,10.5,6.0
?,0.27,0.39,?,0.064,28.0,?,?,?,0.3,?,5.0
?,0.32,0.36,?,?,32.0,?,?,?,?,?,6.0
?,?,?,?,?,?,97.0,0.9917,?,?,?,6.0
9.7,0.24,0.45,1.2,?,11.0,59.0,?,?,?,?,?
?,?,0.42,?,?,41.0,169.0,?,?,?,?,5.0
8.2,0.37,?,?,?,17.0,?,?,3.04,0.32,11.7,8.0
8.0,0.61,0.38,?,?,?,?,?,2.94,0.48,?,?
7.2,?,?,7.1,0.027,?,126.0,0.993,?,?,11.1,8.0
?,?,?,?,?,?,?,?,?,?,?,?
6.4,0.23,?,?,?,15.5,?,?,?,?,11.0,?
?,?,?,?,?,50.0,?,0.992,?,0.58,?,?
?,?,?,1.2,0.038,21.0,?,0.994,?,0.67,?,6.0
?,?,?,?,0.045,?,169.0,?,3.17,0.43,?,5.0
?,0.23,?,?,0.033,?,102.0,?,3.26,0.54,?,?
6.8,0.32,?,3.4,0.023,?,?,0.9902,?,0.53,?,?
7.2,0.23,0.39,?,?,?,?,?,?,?,?,?
?,?,?,?,0.039,20.0,?,?,?,?,?,?
?,?,?,1.2,?,25.0,?,?,3.23,0.28,12.5,6.0
8.3,0.33,?,?,0.033,?,?,?,?,?,?,?
7.3,?,?,?,0.043,?,?,0.9986,?,?,8.7,6.0
7.9,?,?,?,0.03,?,114.0,0.992,3.17,?,?,?
7.9,?,?,5.85,?,?,?,0.992,3.16,0.54,?,7.0
?,0.39,?,?,?,29.0,?,?,?,0.44,?,6.0
7.7,?,?,?,0.043,47.0,?,?,?,?,10.1,6.0
?,?,?,?,?,?,?,?,?,?,?,?
?,0.32,?,?,0.023,19.0,87.0,?,?,0.53,12.7,?
7.3,?,0.39,?,?,35.0,116.0,?,?,0.51,10.9,?
7.1,0.44,?,?,?,35.0,?,0.9896,?,?,?,?
?,?,?,2.2,?,28.0,164.0,0.998,3.19,?,9.7,?
?,0.14,?,1.8,?,?,178.0,?,?,?,?,?
7.4,?,0.42,?,?,33.0,?,?,?,?,10.6,7.0
8.1,0.43,?,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3,7.0
?,?,?,2.7,0.041,35.0,?,0.9896,?,?,13.5,?
6.4,?,?,?,?,23.0,?,?,?,?,?,?
?,0.66,?,?,?,62.0,?,?,?,0.68,?,4.0
8.0,0.2,?,5.2,0.055,?,167.0,?,?,?,10.6,?
7.2,?,?,?,?,?,?,?,3.25,?,?,6.0
7.2,?,?,?,0.045,20.0,?,?,?,?,?,?
?,?,0.44,10.7,?,46.0,?,?,?,?,?,?
5.3,?,0.23,5.15,?,?,160.0,0.9952,3.82,?,?,?
5.7,?,?,?,?,28.0,?,0.9927,?,?,9.3,5.0
?,0.245,?,1.1,?,?,?,?,3.12,?,9.3,?
7.3,?,0.41,?,?,?,?,0.9911,?,?,?,7.0
?,?,0.73,?,?,?,150.0,?,?,?,?,5.0
?,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,3.81,0.57,?,?
?,?,0.65,?,0.046,?,157.0,?,?,0.62,?,?
?,0.17,0.27,?,0.036,?,?,?,?,?,?,6.0
6.9,?,0.16,6.8,?,?,212.0,0.9955,3.08,0.39,?,?
6.2,?,?,?,?,64.0,?,?,?,?,?,?
?,?,?,7.1,0.037,?,?,0.9952,?,0.34,9.2,?
7.3,0.19,0.68,1.5,?,31.0,?,0.9946,?,?,9.4,?
?,0.18,0.65,1.4,?,28.0,157.0,?,?,0.62,?,6.0
?,0.29,?,1.45,?,?,?,?,?,0.46,?,6.0
7.2,0.14,?,?,?,15.0,?,?,?,?,9.9,?
?,0.31,0.34,?,0.059,?,174.0,?,?,?,?,?
?,0.28,?,4.2,0.028,?,116.0,?,?,?,12.3,8.0
?,?,0.42,14.6,?,45.0,?,?,3.21,0.69,8.6,?
?,?,?,?,?,21.0,145.0,?,3.04,?,?,5.0
?,?,0.56,13.8,?,55.0,?,0.9993,3.07,?,?,6.0
8.0,?,0.42,14.6,0.044,45.0,163.0,?,3.21,0.69,8.6,?
8.1,0.5,0.47,?,?,?,126.0,?,?,?,10.9,?
7.0,0.39,?,5.3,?,?,?,?,?,?,?,?
8.1,?,?,?,0.037,23.0,126.0,?,?,?,?,5.0
8.4,?,?,13.8,0.048,55.0,?,?,?,?,?,?
?,0.22,?,?,?,?,?,0.9938,3.22,?,?,?
8.0,?,?,?,?,?,163.0,?,3.21,?,8.6,?
?,?,0.29,?,0.04,21.0,145.0,?,3.04,0.35,9.4,5.0
?,?,?,4.9,?,?,?,?,3.33,?,10.8,?
6.6,?,?,1.9,0.025,14.0,?,?,?,?,?,?
?,?,0.41,1.7,?,29.0,140.0,?,?,?,?,?
?,?,?,?,?,?,?,0.9911,2.99,?,12.1,?
?,?,?,10.7,?,?,147.0,?,?,0.43,8.7,?
?,?,0.36,8.8,?,?,?,?,3.07,?,12.7,?
?,?,0.34,?,?,?,?,0.9911,2.99,?,12.1,7.0
7.8,0.16,?,1.7,0.026,?,?,0.991,3.02,?,?,6.0
6.6,?,?,?,?,?,147.0,?,?,0.44,?,7.0
?,?,?,?,?,35.0,110.0,?,3.02,?,?,?
?,?,0.33,?,?,?,?,0.9902,?,?,?,7.0
6.6,0.16,?,1.6,?,15.0,78.0,0.992,?,0.44,11.2,?
?,?,?,1.5,?,16.0,98.0,0.994,3.14,0.42,?,6.0
?,?,?,?,?,54.0,191.0,?,?,?,?,?
?,0.17,?,?,?,?,?,?,3.5,0.54,?,6.0
?,0.39,?,4.3,?,?,?,0.993,?,?,11.6,?
6.9,?,0.22,?,0.031,?,?,?,3.0,0.86,11.6,?
7.5,0.23,0.32,9.2,?,?,191.0,0.9966,?,?,?,?
?,?,0.33,?,?,?,131.0,0.9942,?,0.44,10.9,?
?,0.42,0.38,?,?,?,122.0,0.9925,?,?,?,?
?,?,?,5.2,?,?,?,?,3.3,?,?,?
?,?,?,4.75,?,45.0,?,?,?,0.4,?,?
9.0,?,0.38,5.9,?,?,?,?,2.93,?,?,6.0
6.9,0.2,0.4,?,0.032,51.0,?,?,?,?,11.4,5.0
?,?,?,6.4,?,?,212.0,?,3.3,0.33,9.6,?
?,0.2,0.36,?,?,?,?,0.9952,?,0.3,?,6.0
?,0.59,?,17.35,0.038,?,?,1.0,?,?,?,?
?,0.14,0.45,1.8,0.05,17.0,114.0,0.9948,3.33,?,?,7.0
6.8,0.24,?,?,?,?,?,0.99,?,?,?,8.0
?,?,?,?,?,?,?,0.9958,?,0.62,?,?
?,0.15,0.68,?,?,22.0,?,0.9948,?,?,?,?
?,?,0.55,?,0.049,?,?,0.9949,3.02,0.61,?,6.0
?,0.365,?,?,0.041,?,?,0.997,?,0.39,?,?
6.3,0.23,?,?,?,?,116.0,0.9927,3.23,?,10.7,?
?,?,?,?,0.04,16.0,160.0,?,?,?,?,5.0
?,0.32,0.42,?,?,14.0,?,?,?,?,?,5.0
?,0.31,0.4,?,?,46.0,169.0,0.9953,3.15,?,9.3,?
8.1,0.2,?,?,?,63.0,162.0,?,3.1,?,?,6.0
?,?,?,?,?,?,?,?,?,?,11.2,?
7.0,0.15,?,?,?,?,?,?,?,0.62,10.8,5.0
?,0.15,?,1.1,0.044,?,?,?,?,0.51,10.3,?
6.4,?,?,?,0.038,?,?,0.9955,3.03,0.42,8.8,5.0
7.6,0.19,0.42,?,?,?,?,0.9914,?,?,?,6.0
?,0.43,?,?,0.028,17.0,?,?,?,?,?,6.0
5.1,0.31,?,?,0.037,28.0,?,?,?,?,10.1,?
?,?,?,?,?,?,?,?,3.44,0.66,?,5.0
?,?,0.35,?,?,?,182.0,?,?,?,10.8,?
7.7,?,0.48,2.3,?,?,114.0,0.9911,3.2,0.52,?,?
6.5,?,0.72,?,0.042,33.0,?,0.9958,3.12,0.36,9.2,?
6.8,0.26,?,1.5,?,44.0,?,?,?,?,?,?
5.2,0.37,?,?,?,?,81.0,?,?,0.38,?,?
8.4,?,?,2.1,?,?,?,?,2.85,0.46,9.5,?
?,?,?,2.2,?,?,108.0,?,?,0.45,9.5,?
?,0.15,0.32,?,?,?,110.0,?,?,?,?,?
?,0.16,0.64,?,?,?,?,1.0004,3.15,0.51,?,7.0
7.8,0.21,0.39,1.8,?,62.0,180.0,?,?,?,12.6,?
?,?,?,?,0.048,?,?,?,?,0.34,12.4,6.0
5.7,0.21,0.24,2.3,?,60.0,?,?,?,?,?,?
7.8,?,0.36,7.0,0.042,38.0,?,?,?,?,?,?
6.7,0.18,?,?,?,?,?,?,?,?,10.0,?
?,0.18,0.3,?,?,?,?,0.9956,?,?,?,?
8.4,?,?,?,0.033,?,116.0,0.9959,?,0.39,?,6.0
?,?,?,?,?,50.0,?,0.9922,?,0.33,10.0,?
?,?,?,?,?,13.0,?,?,3.04,?,10.4,?
8.4,?,0.27,12.15,?,?,?,?,?,?,10.8,6.0
?,0.25,0.31,?,?,?,?,?,3.51,0.47,?,6.0
?,0.23,?,1.9,0.041,?,165.0,0.9908,?,?,12.2,?
7.3,?,?,?,0.043,?,?,0.991,?,?,12.7,8.0
?,0.46,0.39,6.2,0.039,46.0,?,?,3.21,0.35,12.2,7.0
8.2,?,0.4,?,?,?,?,?,3.15,0.34,?,7.0
?,?,?,7.0,?,?,161.0,?,?,0.37,11.2,?
?,?,0.39,0.9,?,15.0,?,?,?,?,10.4,?
?,?,0.39,?,0.034,22.0,122.0,?,?,?,?,?
?,?,?,?,0.027,?,130.0,?,?,?,12.7,7.0
?,?,0.24,2.3,0.047,?,?,?,?,?,10.1,?
?,?,0.3,?,?,?,?,?,3.29,?,10.0,?
?,0.13,?,?,?,43.0,?,0.9955,3.43,?,?,?
7.6,?,0.41,?,?,?,?,?,?,?,11.4,?
7.3,?,?,15.4,0.05,?,?,?,3.32,?,?,6.0
?,?,?,6.5,?,?,167.0,?,?,?,9.3,?
6.8,?,?,?,0.048,35.0,?,?,?,?,?,?
6.5,?,0.32,1.4,?,?,132.0,0.9922,?,0.54,?,?
?,?,?,?,0.044,?,158.0,?,?,0.37,?,?
6.0,0.13,?,5.7,?,?,189.5,0.9948,3.59,?,?,?
?,?,?,1.4,0.04,?,?,?,3.19,?,?,?
6.9,0.32,0.16,?,?,15.0,?,0.994,?,?,9.5,4.0
7.6,?,?,?,0.04,?,143.0,0.9907,?,0.42,?,?
?,0.13,?,?,?,?,140.0,0.9927,?,?,10.1,?
?,0.14,0.41,?,0.037,?,?,?,?,?,?,?
7.6,?,0.24,?,?,?,?,?,3.15,?,?,?
7.3,?,0.41,15.4,?,?,191.0,?,?,?,8.9,6.0
?,?,0.47,14.15,0.168,?,185.0,?,?,?,9.3,?
?,?,?,?,?,23.0,116.0,0.9941,?,0.4,10.4,?
?,?,0.41,9.2,?,41.0,162.0,?,?,?,?,7.0
?,?,?,8.2,0.044,?,?,0.998,2.87,0.68,?,?
10.7,0.22,?,8.2,0.044,?,181.0,0.998,2.87,?,?,?
6.9,?,0.34,?,0.032,24.0,121.0,?,3.14,?,12.4,?
?,?,0.32,1.7,?,?,130.0,?,3.28,?,?,?
?,?,?,?,0.047,?,?,0.9929,3.15,?,?,?
?,?,?,?,0.05,10.0,?,?,?,0.71,?,6.0
?,?,?,?,0.047,46.0,132.0,?,?,?,?,7.0
?,?,0.2,0.9,?,5.0,?,?,?,?,?,?
?,?,0.32,?,0.044,?,?,0.9932,?,?,12.0,?
?,?,?,5.7,?,?,?,?,?,?,?,?
?,0.56,0.16,?,?,?,92.0,0.994,?,0.35,?,6.0
?,0.36,?,?,0.046,25.0,?,?,3.24,?,?,6.0
6.8,?,?,?,0.047,5.0,?,?,?,?,?,?
6.2,?,0.29,1.3,?,?,138.0,0.9956,3.77,?,9.5,?
5.6,?,?,?,0.039,17.0,?,?,3.42,?,13.7,?
?,0.42,?,?,0.034,15.0,85.0,?,3.28,?,?,6.0
?,?,0.29,?,?,12.0,143.0,?,3.2,0.48,?,?
?,?,0.4,0.9,?,?,180.0,?,?,0.34,?,6.0
?,?,?,?,?,?,123.0,?,?,?,10.1,?
?,0.16,?,?,?,?,?,?,3.26,0.42,?,?
?,?,0.33,2.8,?,?,?,0.99,3.28,?,?,6.0
?,0.135,?,?,0.042,19.0,101.0,?,?,?,9.3,?
?,0.49,0.13,4.5,?,?,?,?,?,?,13.7,?
?,?,0.33,?,?,27.0,98.0,?,?,?,?,?
?,?,0.29,1.2,?,12.0,?,?,?,?,?,?
7.3,?,?,13.1,0.05,?,?,?,3.04,?,8.9,7.0
?,?,0.36,13.1,?,?,?,?,?,0.46,?,?
?,0.2,0.34,?,0.035,32.0,83.0,0.9928,?,?,?,?
?,?,?,?,?,35.0,?,?,3.04,?,8.9,7.0
6.3,0.67,?,12.6,?,?,222.0,?,?,0.52,9.3,?
?,?,?,?,?,?,122.0,?,3.3,0.5,11.1,?
?,?,?,?,?,29.0,?,0.9937,?,0.64,?,8.0
?,?,?,?,0.043,?,73.0,?,?,?,11.6,?
6.3,?,0.24,6.9,?,?,?,?,?,0.35,?,4.0
8.2,0.22,0.36,?,?,?,?,0.9944,3.01,0.38,10.5,8.0
7.1,?,0.28,?,0.033,16.0,?,0.993,2.91,?,?,?
7.3,?,?,13.1,0.05,?,?,0.9986,3.04,0.46,?,?
7.9,?,?,?,0.04,?,?,?,3.14,0.41,?,?
?,0.26,0.32,?,?,?,?,?,3.31,?,?,?
7.0,0.2,?,5.7,0.035,?,?,0.9928,?,0.46,?,6.0
6.9,?,0.33,?,?,?,155.0,?,?,?,12.3,?
8.1,?,?,7.1,?,?,124.0,?,?,?,?,6.0
?,?,0.3,?,0.037,55.0,?,0.9909,?,?,?,?
?,0.415,?,?,0.038,22.0,?,0.9932,?,?,?,5.0
?,?,?,?,?,?,?,?,3.36,?,?,?
?,?,0.35,?,?,35.5,?,?,?,0.63,?,?
6.9,0.35,0.74,?,?,?,132.0,?,3.13,?,10.2,?
7.6,?,0.74,1.6,0.04,27.0,103.0,?,3.07,?,?,7.0
?,?,?,11.8,0.042,?,137.0,0.998,?,0.34,?,?
?,?,0.49,?,0.047,17.0,90.0,?,?,0.37,?,?
?,0.165,?,?,?,?,?,?,?,?,?,5.0
?,0.25,0.74,?,?,?,?,?,3.06,?,?,?
8.1,0.29,0.49,?,?,?,?,?,3.14,?,?,?
6.8,?,?,?,?,?,?,0.991,?,?,?,?
7.2,0.22,0.49,?,?,?,140.0,0.99,?,?,?,6.0
?,?,?,1.1,0.042,35.0,?,0.9917,?,0.55,?,5.0
?,0.18,?,1.1,0.033,?,?,?,3.0,?,?,?
?,0.22,?,?,0.051,18.0,?,?,3.3,0.46,?,5.0
?,0.39,?,?,?,8.0,?,?,?,?,10.1,4.0
?,?,0.49,?,?,?,87.0,?,3.3,?,?,5.0
?,?,?,2.9,0.03,?,94.0,?,3.1,0.49,12.1,7.0
7.1,?,?,1.2,?,32.0,?,?,?,?,12.2,6.0
?,?,?,?,?,?,156.0,0.9917,3.13,0.55,11.3,?
?,?,?,14.2,0.053,19.0,?,0.9982,?,?,?,5.0
?,0.56,?,?,?,?,?,1.0005,2.99,?,?,?
8.2,?,?,1.1,0.033,?,?,0.9923,3.0,?,?,7.0
?,?,?,7.1,?,?,?,?,?,0.34,?,?
?,?,0.49,?,?,67.0,226.0,0.9956,3.16,0.47,8.9,?
7.2,?,0.74,?,?,?,?,0.998,3.03,?,?,?
7.2,0.31,0.24,1.4,0.057,?,?,0.9928,3.16,0.35,?,5.0
8.0,?,?,1.2,?,?,?,0.9938,?,?,?,?
7.0,?,?,?,?,?,?,?,?,0.4,?,6.0
?,?,?,?,?,37.0,?,0.9955,?,0.35,11.3,6.0
?,0.2,?,?,?,?,130.0,?,?,?,12.2,?
6.3,?,0.49,1.2,?,?,?,?,3.38,?,?,?
7.4,0.16,0.49,1.2,0.055,?,?,?,?,0.47,11.2,?
?,?,?,?,?,?,150.0,0.9917,?,0.47,?,6.0
?,?,?,6.6,0.036,49.0,?,?,?,?,11.5,?
7.8,0.43,?,?,0.033,37.0,?,?,?,?,?,?
?,0.4,0.49,1.1,?,?,?,?,?,?,9.3,5.0
7.8,?,?,?,0.033,37.0,?,0.9955,3.14,?,?,?
?,?,0.49,?,0.034,?,?,0.9958,3.14,?,11.8,?
?,?,?,?,?,50.0,?,1.0012,2.99,?,9.2,?
?,?,0.74,?,0.069,44.0,?,0.9968,3.0,?,?,5.0
6.3,?,?,1.2,0.063,?,92.0,?,?,0.42,?,?
?,?,?,?,?,33.0,?,0.9924,?,?,?,?
7.1,0.22,0.74,2.7,?,42.0,?,0.991,3.31,0.41,?,?
7.9,0.11,0.49,4.5,0.048,?,?,0.9946,?,?,?,6.0
8.5,0.17,0.74,?,?,?,?,0.9928,3.28,?,?,?
6.4,?,?,?,?,54.0,?,?,?,?,10.8,?
?,0.16,?,?,?,?,?,?,?,0.47,?,?
?,0.19,?,1.2,?,?,?,0.9918,?,0.46,?,?
?,0.44,?,9.1,?,?,151.0,?,?,0.27,?,?
7.0,0.2,?,?,?,?,163.0,0.9931,?,?,10.2,?
6.9,?,?,?,0.036,?,?,0.9932,3.2,0.27,?,?
7.1,?,?,3.0,0.03,30.0,?,?,?,?,12.3,7.0
?,?,0.24,?,0.046,?,60.0,0.9928,3.19,?,?,5.0
7.2,?,?,1.1,?,?,?,?,3.01,?,?,?
?,?,0.49,?,0.034,37.0,156.0,0.9958,3.14,?,?,?
?,?,?,13.0,?,37.0,?,?,?,?,?,?
7.8,?,0.49,?,?,?,48.0,?,3.15,?,?,5.0
7.0,0.2,?,?,0.038,?,128.0,0.9938,3.21,0.48,?,6.0
6.9,0.25,0.24,?,?,13.0,85.0,0.9942,?,?,?,?
?,0.08,?,1.3,0.05,18.0,148.0,0.9945,?,?,10.2,?
?,0.85,?,?,0.028,?,184.0,?,?,?,?,5.0
7.6,0.51,?,?,0.04,10.0,?,?,?,0.29,?,6.0
?,0.22,?,4.6,0.044,39.0,159.0,?,?,?,11.5,?
?,0.16,?,?,?,20.0,?,?,?,0.49,10.7,6.0
?,0.08,?,?,0.05,?,?,?,?,?,10.2,?
6.6,0.25,?,?,0.048,?,?,0.9942,?,0.6,?,?
6.7,0.16,?,2.4,0.046,?,?,0.9952,3.62,?,10.4,?
?,?,0.24,3.6,0.057,13.0,?,0.9942,?,?,9.5,4.0
?,?,?,4.6,?,?,134.0,?,?,0.5,9.1,?
?,?,?,?,0.034,?,?,0.9918,?,?,10.6,?
6.2,?,?,?,?,?,?,0.9932,?,?,?,?
?,?,?,19.4,0.054,44.0,?,?,?,?,?,?
?,?,?,13.3,0.044,68.0,224.0,?,?,0.54,?,6.0
?,?,?,17.85,?,52.0,?,0.9998,2.99,0.41,?,5.0
5.6,?,?,?,?,?,117.0,0.9918,?,?,?,?
7.5,?,0.49,?,0.031,?,?,?,3.06,0.62,11.1,?
?,0.3,0.49,?,?,?,?,?,?,?,10.0,5.0
?,0.34,?,9.0,?,39.0,180.0,?,?,0.38,12.3,?
?,?,0.49,?,?,42.0,?,?,?,0.38,12.4,8.0
?,0.29,0.49,?,?,45.0,197.0,?,?,?,?,?
?,0.62,0.24,?,0.039,6.0,62.0,0.9934,3.41,0.32,10.4,5.0
?,?,0.49,1.2,?,?,126.0,0.99,3.13,?,?,?
7.7,?,?,?,0.041,23.0,86.0,?,3.16,?,?,6.0
?,0.51,?,?,?,?,155.0,?,3.22,?,13.0,?
?,?,?,?,?,26.0,?,?,?,0.32,11.0,7.0
?,?,?,?,?,34.0,?,?,?,?,10.1,5.0
?,0.3,0.24,?,?,?,?,?,3.13,0.36,?,?
?,?,?,4.6,0.039,?,?,?,?,?,?,7.0
?,?,0.74,?,?,?,?,?,3.26,?,?,?
?,?,?,?,0.041,?,?,?,?,?,?,7.0
?,0.2,?,?,0.051,?,?,?,3.1,?,11.0,?
7.8,?,0.74,?,0.044,?,?,?,?,?,10.0,6.0
?,0.21,?,?,?,50.0,?,0.9991,3.55,0.44,?,?
?,0.2,0.49,1.6,0.053,?,144.0,0.993,?,0.47,?,?
?,?,0.49,?,?,10.0,145.0,?,3.23,?,?,?
8.8,?,?,?,?,?,?,?,?,0.51,?,?
?,?,?,?,?,29.0,134.0,0.9939,2.99,?,?,?
7.3,?,0.49,9.9,?,?,161.0,?,3.01,0.28,11.2,?
?,?,0.49,?,?,?,132.0,?,2.99,0.32,?,7.0
?,?,?,1.3,?,?,?,?,3.14,0.77,?,?
8.2,?,?,9.6,?,?,?,?,3.02,?,?,6.0
8.2,?,?,?,0.038,?,?,?,?,?,?,6.0
?,?,?,?,0.035,?,?,0.9935,?,0.34,?,?
8.3,?,0.49,?,?,34.0,169.0,?,3.05,?,10.1,5.0
8.3,?,?,1.7,0.038,?,?,?,?,0.37,10.1,?
?,?,?,?,?,17.0,?,?,3.13,0.36,?,?
6.9,?,?,1.4,?,?,164.0,?,3.25,0.63,?,?
8.0,?,?,?,?,31.0,185.0,?,?,?,10.0,?
6.6,?,0.49,?,0.042,41.0,?,?,?,?,?,?
7.2,0.27,?,?,?,47.0,156.0,0.9981,?,?,8.7,?
?,0.27,?,1.1,0.037,33.0,?,?,3.15,0.54,11.1,?
?,?,?,?,?,?,?,0.9954,?,?,?,6.0
?,0.27,?,?,?,?,?,?,?,0.54,11.1,?
6.6,0.21,0.49,?,?,41.0,158.0,?,3.28,?,8.7,?
?,?,?,12.5,0.037,47.0,156.0,?,3.04,0.44,8.7,?
?,0.3,0.49,?,?,?,?,?,?,?,?,?
?,?,?,?,0.049,?,?,?,3.14,?,11.1,?
?,?,?,?,?,?,107.0,0.9936,?,?,?,6.0
?,?,?,15.6,0.044,44.0,?,0.9996,3.38,?,?,?
8.5,?,?,1.5,?,?,?,?,?,?,?,?
?,?,?,?,?,6.0,?,0.9926,2.91,?,?,5.0
?,?,0.49,1.0,?,32.0,?,?,3.13,?,?,?
6.0,0.17,0.49,1.0,?,?,?,?,?,0.42,9.8,6.0
7.3,?,?,?,?,?,?,0.9936,?,?,?,?
?,0.18,0.74,?,?,44.0,176.0,0.9996,3.38,0.67,9.0,?
?,0.53,?,?,?,?,?,0.993,3.16,0.32,?,4.0
?,?,0.49,1.3,?,?,?,0.9924,?,?,10.6,?
?,?,?,?,0.038,28.0,?,?,?,?,?,?
8.9,?,?,1.0,?,6.0,24.0,0.9926,?,0.32,?,5.0
7.9,0.12,?,?,0.049,33.0,?,?,3.18,?,?,6.0
6.7,?,?,?,0.034,35.0,156.0,?,3.13,?,?,?
6.7,?,0.49,?,?,36.0,158.0,0.9945,3.12,0.45,?,6.0
7.1,0.36,?,?,0.025,32.0,102.0,?,?,0.59,?,?
?,?,0.49,?,0.031,?,122.0,0.9932,?,?,10.3,6.0
?,?,?,?,?,?,?,?,3.18,0.48,?,?
6.6,?,?,1.2,0.122,45.0,129.0,0.9936,?,?,?,6.0
7.3,0.21,0.49,1.8,?,44.0,152.0,?,3.32,?,?,7.0
6.9,?,0.49,7.6,0.057,?,156.0,?,3.43,?,11.0,?
?,?,?,8.2,0.056,?,?,0.9965,?,?,?,?
6.9,?,?,?,?,?,?,?,3.45,0.57,?,?
?,?,?,?,?,?,?,0.9967,?,?,9.6,6.0
?,?,0.49,5.2,?,36.0,?,?,?,?,?,?
6.2,?,?,?,0.045,12.0,?,0.9963,3.27,?,?,4.0
?,0.35,?,1.0,?,?,?,?,2.96,?,?,?
7.8,?,?,?,?,33.0,156.0,?,?,?,?,6.0
9.1,0.28,?,?,0.059,?,?,?,3.15,?,10.1,5.0
?,0.34,0.49,1.5,?,26.0,126.0,?,?,?,?,?
?,0.3,0.74,?,0.033,33.0,?,0.991,?,?,12.8,?
9.1,?,0.49,?,?,?,?,?,?,0.46,10.1,5.0
8.5,0.19,?,?,0.044,?,?,?,3.14,0.51,10.1,?
7.6,?,?,?,0.046,?,?,0.9996,3.06,0.41,9.2,?
?,0.19,0.49,1.8,?,19.0,110.0,?,3.33,0.44,?,5.0
?,0.3,?,8.2,0.055,49.0,?,0.9974,?,?,?,?
?,?,?,5.0,?,35.0,?,?,?,0.46,9.9,5.0
6.6,?,0.74,?,?,?,?,?,3.21,0.45,9.9,?
7.4,0.3,?,8.2,?,?,?,0.9974,?,0.58,?,6.0
?,?,?,7.0,?,?,168.0,?,?,0.5,?,6.0
7.8,0.26,0.49,?,0.045,?,?,?,?,?,?,5.0
8.5,0.17,0.49,8.8,?,?,108.0,0.9947,2.88,?,?,?
?,0.17,0.74,?,0.053,61.0,182.0,0.9953,?,?,?,?
6.2,?,0.49,?,?,?,74.0,?,?,0.44,?,?
?,?,0.49,?,0.05,17.0,128.0,?,3.31,?,?,?
6.4,?,?,?,?,54.0,168.0,?,3.58,?,?,5.0
?,?,?,?,0.062,?,191.0,?,?,?,?,?
?,?,0.49,15.4,0.046,13.0,119.0,?,?,?,?,?
?,?,?,?,0.039,?,?,?,?,0.32,?,?
8.4,?,0.49,?,0.039,46.0,108.0,?,?,0.33,?,?
6.4,?,0.74,?,?,54.0,?,0.9978,?,0.68,?,?
6.4,0.25,?,7.8,0.045,52.0,?,?,3.21,?,?,?
?,?,?,13.5,?,46.0,165.0,0.9982,3.02,?,?,5.0
?,0.31,0.49,1.3,?,?,147.0,?,?,0.46,?,5.0
?,?,0.74,?,?,?,209.0,?,3.21,?,?,?
7.3,?,?,?,0.039,?,?,0.9982,?,?,?,?
?,0.27,?,1.5,?,27.0,122.0,?,3.35,0.48,?,6.0
?,0.14,0.74,1.2,?,?,?,?,?,?,?,?
?,0.12,?,?,?,49.0,?,0.9945,?,0.44,?,6.0
6.8,0.21,?,1.2,?,?,111.0,?,?,0.41,10.7,?
8.6,0.16,0.49,?,?,?,?,?,?,0.59,10.5,?
?,?,?,3.8,0.047,37.0,136.0,?,?,0.4,?,?
?,?,?,?,0.046,?,?,?,3.24,?,?,6.0
?,?,?,?,?,?,?,0.9906,?,0.3,11.9,?
?,0.27,?,?,0.046,53.0,?,?,?,?,?,?
6.3,0.24,?,?,0.172,24.0,108.0,?,?,?,?,6.0
?,?,?,?,0.167,20.0,94.0,?,?,0.5,11.4,6.0
7.0,0.29,0.49,?,?,?,?,0.9938,2.95,0.4,9.4,?
