@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,0.41,?,?,0.03,?,?,0.992,?,?,?,?
7.9,?,?,?,0.033,27.0,?,?,?,?,?,7.0
?,?,?,5.2,0.037,?,131.0,?,3.38,0.44,11.0,?
?,?,0.31,1.3,0.043,47.0,?,?,?,0.5,10.1,6.0
?,0.32,0.31,1.7,?,?,?,?,?,0.48,?,5.0
6.8,0.32,?,3.4,?,?,87.0,0.9902,3.14,?,12.7,?
?,0.24,0.39,?,0.024,?,116.0,0.9928,?,?,10.9,5.0
?,?,?,2.7,?,?,128.0,?,?,0.43,?,?
?,?,0.48,?,?,28.0,164.0,0.998,3.19,0.59,9.7,?
7.9,?,0.28,?,0.041,?,?,0.9954,?,0.43,?,6.0
7.4,?,0.42,?,?,?,?,0.9938,?,?,10.6,?
?,?,0.42,6.6,?,36.0,141.0,0.9918,?,0.39,?,7.0
?,?,?,2.7,0.041,35.0,128.0,0.9896,?,?,13.5,7.0
6.4,0.26,?,5.1,?,23.0,?,0.9944,?,?,10.1,5.0
?,?,?,?,0.042,?,?,0.9999,2.92,0.68,9.4,?
8.0,0.2,?,?,?,?,167.0,?,3.18,?,10.6,?
?,?,?,1.1,?,25.0,80.0,0.992,3.25,?,11.3,6.0
7.2,?,?,?,?,?,?,0.9925,?,?,?,?
8.4,0.57,?,?,?,?,195.0,?,3.15,?,10.4,5.0
?,0.26,?,?,0.034,?,?,?,3.82,?,?,?
5.7,?,0.33,?,?,28.0,150.0,?,3.13,0.42,9.3,5.0
5.6,?,?,?,?,?,152.0,0.9927,?,?,?,6.0
7.3,?,0.41,1.8,0.037,52.0,165.0,?,?,?,12.2,?
?,0.16,?,1.0,0.138,58.0,150.0,?,?,0.3,?,5.0
6.4,0.22,0.34,?,?,?,?,0.9959,?,?,10.3,6.0
7.3,0.18,0.65,1.4,?,?,157.0,0.9946,3.33,0.62,9.4,6.0
?,?,?,?,?,?,?,?,?,0.35,?,?
6.9,0.29,?,6.8,?,?,212.0,?,3.08,0.39,9.0,?
?,?,0.38,?,?,?,?,0.9951,?,0.36,?,?
6.4,?,?,?,?,63.0,236.0,?,3.06,0.34,?,6.0
7.3,?,?,?,?,?,156.0,?,3.32,0.64,?,?
?,?,?,?,?,?,?,?,?,0.62,9.4,6.0
?,?,?,?,?,77.5,223.0,?,?,?,?,?
7.2,?,?,?,?,15.0,73.0,?,?,?,9.9,?
?,0.31,0.34,?,?,36.0,?,0.9963,?,0.62,?,?
?,?,?,?,?,36.0,?,?,?,?,?,?
8.0,0.22,0.42,14.6,?,?,?,?,3.21,0.69,?,?
7.6,0.31,?,?,?,?,?,0.9966,3.04,?,9.4,5.0
?,?,0.56,?,0.048,?,?,?,?,0.58,?,?
?,?,?,14.6,?,?,163.0,?,3.21,0.69,?,?
8.1,0.5,?,?,?,23.0,?,?,?,?,?,?
7.0,?,0.31,?,0.169,?,162.0,0.9965,?,0.48,?,?
8.1,?,0.47,?,?,?,?,?,?,0.42,10.9,5.0
?,0.35,?,13.8,0.048,?,?,?,?,?,9.4,?
6.2,0.22,?,1.5,?,20.0,132.0,?,3.22,?,?,?
8.0,0.22,?,?,?,45.0,?,1.0003,?,?,?,?
7.6,?,?,10.5,?,21.0,?,?,?,0.35,?,?
?,?,0.36,?,0.083,?,?,?,?,?,10.8,6.0
?,0.27,0.3,?,0.025,?,?,0.9928,?,?,10.5,?
?,?,?,?,?,?,?,?,3.02,?,?,6.0
?,?,0.34,?,0.028,?,168.0,?,2.99,0.48,?,7.0
?,?,?,?,0.039,?,147.0,0.9977,3.02,?,?,?
?,?,?,8.8,?,?,?,?,?,?,12.7,?
7.7,?,?,?,0.028,?,168.0,?,?,0.48,12.1,7.0
?,0.16,?,?,0.026,?,140.0,?,?,?,12.5,?
6.6,?,0.29,1.8,?,?,?,0.9912,3.06,?,?,7.0
?,0.21,?,?,0.032,?,?,0.9907,3.02,0.6,?,?
?,?,0.33,?,?,?,?,?,3.15,?,12.8,?
6.6,0.16,?,1.6,?,?,?,?,?,0.44,11.2,?
8.4,0.16,0.33,?,0.033,16.0,?,?,?,0.42,9.7,?
7.5,?,0.32,?,0.038,54.0,191.0,?,?,0.56,?,6.0
6.2,?,0.3,?,?,?,?,?,?,0.54,?,?
6.9,?,0.22,4.3,0.03,?,?,0.993,3.0,?,11.6,?
6.9,?,?,?,0.031,?,102.0,?,3.0,?,?,?
?,?,?,9.2,?,?,191.0,?,?,0.56,9.7,?
?,0.38,?,5.0,0.045,?,?,?,3.32,0.44,?,6.0
7.3,?,?,?,?,?,?,?,?,?,12.6,?
7.3,0.34,0.39,?,0.04,?,163.0,0.9925,?,?,12.4,6.0
?,0.23,?,4.75,0.042,45.0,?,?,?,?,11.5,?
?,0.245,0.38,?,0.045,52.0,?,?,2.93,0.35,?,?
6.9,?,0.4,?,?,?,?,?,3.22,?,11.4,?
7.4,?,?,?,?,39.0,?,?,3.3,0.33,9.6,?
?,?,0.36,?,0.035,?,?,0.9952,3.05,?,?,6.0
?,?,0.71,?,?,?,228.0,1.0,2.95,?,9.3,?
?,0.14,0.45,?,?,?,114.0,0.9948,3.33,0.49,?,?
?,?,?,1.8,?,?,?,0.99,?,?,?,8.0
?,?,0.59,?,?,?,?,?,2.98,?,?,?
9.2,0.15,0.68,?,?,?,130.0,0.9948,?,0.45,10.4,?
?,?,0.55,?,0.049,?,?,?,?,?,10.3,?
?,0.365,?,13.5,0.041,?,142.0,?,?,?,9.9,6.0
6.3,?,0.22,3.75,?,37.0,?,0.9927,?,0.5,?,6.0
9.6,?,?,?,0.04,?,160.0,?,?,0.43,10.5,?
9.2,?,?,?,?,?,?,0.9949,?,0.48,9.6,?
?,0.31,?,?,0.04,?,169.0,?,3.15,?,?,?
?,0.2,0.36,9.7,?,?,162.0,?,3.1,0.46,?,6.0
7.9,?,?,?,0.026,40.0,?,?,?,?,?,6.0
?,0.15,0.34,?,0.039,21.0,177.0,0.9927,?,?,?,?
?,?,0.31,?,?,25.0,96.0,?,3.54,0.51,?,6.0
?,?,0.53,?,0.038,?,?,?,?,?,?,?
?,0.19,0.42,1.5,?,?,114.0,0.9914,3.04,?,?,?
7.3,0.43,?,?,?,?,?,?,?,?,?,6.0
5.1,0.31,0.3,0.9,?,?,152.0,?,3.54,0.56,?,6.0
6.2,0.2,?,?,?,?,161.0,0.9924,?,?,11.0,?
?,?,0.35,1.3,?,?,?,?,?,0.62,10.8,?
7.7,?,?,?,?,28.0,?,?,3.2,?,12.8,?
6.5,?,?,?,0.042,33.0,168.0,0.9958,3.12,0.36,?,6.0
6.8,?,?,1.5,?,?,?,?,3.12,?,10.5,?
5.2,0.37,0.33,?,?,?,?,?,3.37,0.38,?,6.0
?,?,?,?,0.052,20.0,?,0.994,?,0.46,9.5,5.0
8.3,?,?,2.2,?,24.0,?,0.994,?,?,9.5,?
?,?,?,?,0.058,24.0,110.0,0.9972,?,?,?,?
7.9,?,?,?,?,69.0,210.0,?,3.15,0.51,?,?
7.8,?,?,?,?,62.0,?,?,3.09,0.75,12.6,?
9.0,0.24,?,?,0.048,?,?,?,?,?,12.4,6.0
?,?,?,2.3,?,?,189.0,0.995,?,?,?,6.0
7.8,?,?,?,?,?,?,0.9941,3.26,?,?,?
?,?,0.3,?,?,?,?,?,3.29,0.52,10.0,?
?,?,?,?,?,40.0,?,?,?,?,?,5.0
?,0.58,?,?,0.033,?,116.0,?,2.99,?,10.8,6.0
7.2,0.16,?,0.8,?,?,?,?,?,?,?,?
?,?,?,?,0.029,13.0,151.0,?,?,?,?,?
?,0.58,?,?,?,?,?,?,2.99,0.39,10.8,6.0
?,0.25,?,12.4,0.059,?,?,?,3.51,?,9.8,?
?,0.23,?,1.9,?,?,?,0.9908,?,?,?,8.0
7.3,?,?,1.1,?,?,?,?,?,0.48,12.7,?
7.0,?,?,6.2,?,46.0,?,?,?,0.35,12.2,?
8.2,?,?,?,?,?,?,?,?,?,11.9,?
7.8,?,?,7.0,?,?,?,?,3.26,?,?,?
?,0.35,?,0.9,0.042,?,?,?,2.96,0.28,?,?
8.0,?,?,3.9,?,?,?,?,3.29,?,?,7.0
?,?,0.33,?,?,?,?,0.9906,?,0.39,?,?
?,0.21,0.24,2.3,?,60.0,?,?,3.65,0.72,10.1,?
?,?,0.3,6.4,0.048,40.0,251.0,?,?,?,?,5.0
?,?,?,?,0.04,43.0,?,0.9955,?,0.41,9.0,?
7.6,?,0.41,?,0.04,?,?,?,?,0.42,?,?
?,?,0.41,15.4,?,?,191.0,1.0,?,?,?,6.0
6.3,?,?,?,?,43.0,167.0,0.9953,?,0.44,9.3,6.0
?,?,?,?,?,?,?,?,3.28,?,?,?
6.5,0.19,0.32,?,0.04,?,132.0,?,?,0.54,?,?
?,0.12,0.26,5.7,?,56.0,?,0.9951,?,0.37,?,?
6.0,?,?,5.7,?,?,?,0.9948,3.59,?,?,7.0
?,?,?,?,?,42.0,?,0.9906,3.19,0.48,11.3,?
6.9,0.32,?,1.4,0.051,?,?,?,?,?,?,?
?,?,0.41,?,?,?,?,?,2.92,?,?,5.0
?,?,0.28,1.2,0.046,35.0,?,?,?,?,10.1,?
?,0.14,0.41,?,?,22.0,?,0.9914,?,?,?,6.0
7.6,?,0.24,?,0.058,?,?,?,3.15,?,8.9,?
7.3,?,0.41,15.4,0.05,?,?,1.0,?,?,?,?
?,?,?,?,0.168,42.0,?,?,?,?,?,?
?,?,0.39,?,?,23.0,116.0,?,3.25,?,?,?
8.3,?,?,9.2,0.042,?,?,?,?,?,12.0,?
?,?,0.56,8.2,?,?,?,?,2.87,?,?,?
10.7,?,?,8.2,?,37.0,?,?,2.87,0.68,?,6.0
?,?,?,?,?,24.0,?,0.9902,3.14,?,12.4,7.0
?,?,?,1.7,?,?,130.0,0.9911,?,?,?,?
6.9,?,0.41,1.7,0.047,?,134.0,0.9929,?,?,?,?
?,?,?,1.7,?,?,?,?,3.16,?,?,?
6.9,?,?,?,?,46.0,?,?,3.35,?,?,?
?,0.46,0.2,?,0.054,?,?,0.992,?,0.42,?,?
?,0.38,?,?,?,36.0,152.0,?,3.38,0.35,?,?
5.7,0.43,?,?,0.039,?,?,?,3.54,?,?,?
6.6,0.56,0.16,?,?,?,92.0,?,3.12,?,?,6.0
?,?,0.56,?,0.046,25.0,102.0,?,?,0.33,?,?
?,0.23,?,?,?,?,133.0,?,?,?,?,6.0
6.2,0.33,?,1.3,0.042,26.0,?,?,?,?,?,?
?,0.49,?,4.5,?,17.0,?,0.9907,?,?,?,?
6.6,0.42,0.33,?,?,15.0,?,0.99,3.28,?,13.4,?
?,0.18,?,?,?,?,?,?,?,0.48,11.3,?
8.1,?,0.4,?,?,73.0,?,0.9926,?,?,?,?
5.9,0.19,?,?,0.034,?,?,?,?,?,?,6.0
?,?,?,?,0.029,?,81.0,?,?,?,?,?
6.6,?,0.33,2.8,?,?,85.0,0.99,?,0.51,?,6.0
5.7,?,?,4.6,0.042,19.0,101.0,?,?,0.42,?,?
?,0.49,?,4.5,0.039,?,?,?,?,?,13.7,?
6.9,0.19,0.33,1.6,?,?,98.0,?,?,0.46,?,?
7.3,0.18,?,1.2,?,?,143.0,?,?,0.48,11.3,?
?,0.25,?,?,0.05,?,?,0.9986,?,0.46,?,?
7.3,?,?,?,?,?,?,?,?,?,8.9,7.0
?,?,0.34,5.7,?,?,83.0,0.9928,?,0.46,?,6.0
7.3,?,0.36,?,?,?,200.0,?,3.04,0.46,?,?
?,?,?,?,0.052,?,?,?,3.17,?,?,?
?,?,?,?,?,31.0,?,0.994,?,?,?,8.0
7.1,?,?,2.2,?,?,?,0.9937,?,?,10.9,?
?,0.31,0.48,?,?,?,73.0,0.9938,?,?,11.6,?
?,0.39,0.24,?,0.069,?,117.0,0.9942,3.15,?,10.2,?
?,0.22,?,6.8,?,?,?,0.9944,?,?,?,?
?,?,0.28,?,?,?,78.0,?,2.91,0.78,?,?
?,0.25,?,13.1,0.05,?,?,?,3.04,0.46,?,?
?,?,?,?,?,29.0,118.0,?,?,0.41,10.6,6.0
?,0.26,?,5.9,0.037,39.0,?,?,3.31,?,11.6,6.0
?,?,?,5.7,?,?,?,?,?,0.46,?,?
?,?,?,?,0.035,?,155.0,?,3.25,0.79,12.3,8.0
8.1,0.29,?,?,?,?,124.0,0.9944,3.14,0.41,10.8,6.0
?,?,0.3,?,0.037,55.0,130.0,0.9909,?,0.38,?,6.0
?,?,?,?,0.038,22.0,63.0,0.9932,?,?,?,?
6.6,0.23,0.26,1.3,0.045,16.0,?,0.9934,?,0.6,?,?
?,?,?,?,0.057,?,?,?,3.04,?,11.0,?
6.9,?,0.74,?,?,18.0,?,0.992,3.13,?,?,5.0
7.6,?,0.74,?,0.04,27.0,?,?,?,?,10.8,?
?,?,?,11.8,0.042,?,137.0,0.998,3.1,0.34,?,4.0
6.2,?,0.49,?,?,?,90.0,?,?,?,?,?
?,0.165,0.24,1.1,0.051,25.0,105.0,?,3.32,?,9.1,5.0
?,0.25,?,?,0.056,?,?,0.9977,3.06,0.43,10.0,?
?,0.29,0.49,7.1,0.042,22.0,?,?,3.14,?,10.8,?
6.8,?,0.49,?,?,?,?,?,?,?,11.4,6.0
?,?,?,1.0,?,34.0,?,?,3.05,0.34,?,?
7.4,?,?,1.1,?,35.0,?,?,3.13,?,11.3,5.0
?,0.18,0.49,?,0.033,28.0,?,0.9923,3.0,?,?,7.0
6.1,?,?,?,?,?,87.0,?,?,?,9.6,?
7.0,0.39,?,?,?,8.0,119.0,0.9923,?,?,10.1,4.0
?,0.22,?,?,0.051,?,87.0,?,3.3,0.46,?,5.0
6.5,0.36,?,2.9,?,16.0,94.0,?,3.1,?,?,?
?,0.29,0.49,1.2,?,32.0,?,0.9893,?,0.33,12.2,6.0
?,?,0.49,1.1,?,35.0,?,?,?,0.55,11.3,?
?,0.23,?,?,0.053,?,94.0,?,?,?,9.6,5.0
8.5,?,0.74,17.85,?,51.0,?,?,?,?,9.2,5.0
?,?,?,1.1,?,?,?,0.9923,?,?,?,7.0
6.3,0.23,?,?,0.05,67.0,?,?,?,0.34,?,?
6.1,?,?,?,?,67.0,?,0.9956,?,0.47,8.9,5.0
7.2,0.26,?,?,?,?,?,?,?,0.44,8.8,?
7.2,0.31,0.24,1.4,?,?,?,?,?,?,?,?
?,0.25,0.49,?,?,?,117.0,0.9938,3.08,?,9.4,?
7.0,0.18,?,5.3,?,?,?,?,?,?,?,?
7.8,0.43,0.49,13.0,?,?,?,0.9955,?,?,?,?
8.3,?,?,4.45,?,33.0,?,0.9924,?,?,?,6.0
6.3,?,?,?,?,?,?,0.9911,?,?,?,6.0
7.4,?,0.49,?,?,18.0,150.0,?,3.23,?,11.2,?
7.4,?,0.49,?,?,?,150.0,?,?,?,11.2,6.0
?,0.19,0.49,?,?,49.0,?,?,?,0.27,11.5,?
7.8,0.43,0.49,?,?,?,158.0,0.9955,3.14,?,?,?
?,?,?,?,?,?,138.0,?,3.01,?,?,?
7.8,?,?,?,0.033,37.0,?,0.9955,3.14,?,11.3,6.0
7.6,?,?,?,0.034,?,?,0.9958,?,?,11.8,?
?,0.21,?,19.8,?,50.0,231.0,?,?,?,?,?
?,0.34,?,?,?,44.0,150.0,?,?,0.81,?,5.0
6.3,?,?,?,?,?,?,0.9911,?,?,?,6.0
?,?,?,4.45,?,?,130.0,0.9924,?,?,?,?
7.1,?,?,?,0.044,42.0,?,0.991,3.31,0.41,?,?
?,0.11,?,?,0.048,?,133.0,0.9946,3.24,0.42,?,?
8.5,?,?,?,0.05,29.0,?,?,?,0.4,12.4,6.0
?,0.145,?,5.4,?,?,?,0.9946,3.56,?,?,?
?,?,?,?,?,18.0,?,0.9917,?,?,?,?
?,?,?,?,?,?,137.0,0.9918,3.06,?,?,6.0
?,0.44,?,?,0.031,?,151.0,?,?,0.27,?,8.0
?,0.2,0.74,0.8,0.044,19.0,163.0,0.9931,?,?,?,5.0
?,0.19,?,?,0.036,49.0,172.0,?,?,?,?,?
7.1,?,?,3.0,?,?,96.0,?,3.13,?,?,7.0
?,?,?,?,0.046,?,?,?,3.19,?,9.8,5.0
?,0.4,0.49,?,?,?,138.0,0.9929,?,?,?,?
?,0.52,0.49,?,?,37.0,?,?,?,?,?,?
7.8,0.43,?,?,?,?,?,0.9955,?,?,?,6.0
7.8,?,0.49,1.35,?,6.0,?,?,3.15,?,11.4,?
?,0.2,?,?,0.038,?,128.0,0.9938,?,?,?,?
6.9,?,?,3.6,?,?,85.0,?,?,0.48,9.5,?
7.2,0.08,?,?,?,18.0,?,?,?,?,?,6.0
?,?,?,8.7,0.028,?,184.0,?,?,0.36,?,?
?,?,?,1.2,?,10.0,104.0,0.992,?,0.29,?,6.0
?,0.22,0.24,4.6,0.044,?,?,0.9927,2.99,?,?,?
?,0.16,0.49,?,0.056,20.0,?,?,3.32,0.49,?,?
7.2,0.08,0.49,?,0.05,18.0,148.0,?,?,?,10.2,?
?,?,0.24,1.7,0.048,26.0,?,0.9942,?,?,?,?
?,?,?,?,0.046,?,?,0.9952,?,0.81,?,?
?,0.25,0.24,3.6,?,13.0,?,?,2.99,0.48,9.5,4.0
7.5,0.32,?,?,?,?,134.0,?,?,?,?,3.0
7.4,0.28,0.49,?,?,?,?,?,?,?,?,?
?,?,0.49,?,?,17.0,?,?,?,0.7,9.4,6.0
?,?,0.74,19.4,?,?,?,?,?,?,?,?
?,?,0.74,?,0.044,68.0,224.0,?,?,0.54,9.5,6.0
7.9,?,0.74,17.85,?,52.0,?,0.9998,?,0.41,9.3,?
?,?,?,?,?,?,?,?,?,0.45,?,6.0
7.5,?,?,1.3,?,8.0,97.0,?,3.06,0.62,11.1,?
8.0,0.3,0.49,?,0.046,?,?,?,3.14,0.48,?,?
?,0.34,?,?,0.033,?,180.0,0.9936,3.13,?,?,?
?,?,?,8.65,?,?,186.0,?,3.14,?,12.4,8.0
?,0.29,?,?,?,45.0,?,?,3.13,0.38,?,7.0
6.7,?,?,?,?,6.0,?,0.9934,3.41,0.32,10.4,?
6.8,?,?,?,?,?,?,?,?,?,?,?
7.7,?,?,1.8,?,23.0,86.0,0.9914,?,0.42,?,6.0
6.7,?,?,?,?,?,155.0,?,?,0.6,?,?
?,0.19,?,9.3,0.03,26.0,132.0,?,?,?,?,7.0
?,0.2,0.49,?,?,?,169.0,?,?,0.37,?,?
6.6,0.3,0.24,?,0.034,?,?,0.9933,?,0.36,?,5.0
?,?,?,?,?,24.0,124.0,0.9909,?,0.34,?,7.0
?,?,?,?,?,24.0,126.0,0.9942,3.26,?,?,?
?,0.18,?,?,?,?,?,?,3.04,0.49,?,7.0
?,?,0.49,8.1,0.051,?,?,?,3.1,0.52,?,6.0
?,?,0.74,?,0.044,59.0,?,0.996,?,?,10.0,?
6.8,0.21,0.49,?,0.06,50.0,?,0.9991,?,0.44,?,?
7.9,?,0.49,?,?,15.0,?,?,?,?,?,?
8.0,?,0.49,1.8,?,?,?,?,?,?,?,?
?,0.23,?,3.2,?,15.0,126.0,?,?,0.51,11.2,6.0
7.3,?,0.49,9.4,0.034,29.0,134.0,0.9939,?,0.32,?,7.0
?,0.22,?,9.9,?,?,?,0.9937,?,?,?,?
?,?,0.49,?,0.03,?,?,?,?,?,?,?
?,?,?,?,0.039,34.0,?,?,3.14,0.77,?,6.0
?,?,?,?,?,53.0,154.0,0.9951,?,0.33,10.6,6.0
8.2,0.24,0.49,9.3,?,?,?,0.9952,?,?,?,?
?,?,?,7.8,?,22.0,?,0.9935,3.04,?,?,?
8.3,?,0.49,?,0.04,34.0,169.0,?,?,0.37,?,?
8.3,?,0.49,1.7,0.038,?,167.0,?,?,0.37,?,?
?,?,0.24,?,?,17.0,?,?,?,?,9.2,5.0
?,?,?,?,0.041,15.0,?,?,?,0.63,?,?
8.0,?,?,?,?,31.0,?,?,3.34,?,?,6.0
?,0.21,0.49,?,0.042,41.0,?,?,?,0.39,8.7,?
?,?,0.74,?,0.037,47.0,156.0,0.9981,?,?,?,5.0
14.2,0.27,?,?,0.037,?,?,0.992,?,?,11.1,6.0
7.9,?,0.49,7.7,?,?,195.0,0.9954,3.04,?,?,6.0
?,?,0.49,?,0.037,33.0,?,?,3.15,?,11.1,6.0
?,0.21,?,?,?,41.0,?,?,3.28,?,?,?
7.2,?,0.74,?,0.037,?,156.0,0.9981,3.04,0.44,8.7,?
?,?,0.49,?,?,26.0,174.0,?,3.1,?,11.2,?
?,?,?,7.7,?,61.0,209.0,?,?,?,11.1,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,15.6,?,?,?,0.9996,3.38,0.67,?,?
?,?,?,1.5,?,?,?,?,3.03,0.4,?,?
8.9,0.13,0.49,?,?,6.0,24.0,0.9926,2.91,0.32,9.9,5.0
8.1,0.28,?,1.0,0.04,?,?,?,?,?,10.0,6.0
?,?,0.49,1.0,?,?,106.0,0.992,?,0.42,9.8,?
?,0.26,?,?,?,?,107.0,?,?,?,?,6.0
?,0.18,0.74,?,?,?,?,0.9996,3.38,0.67,9.0,?
7.1,0.53,?,?,0.029,?,?,0.993,?,0.32,?,4.0
?,0.16,?,?,?,27.0,104.0,?,?,?,?,?
?,0.14,?,?,0.038,28.0,?,?,3.2,?,10.6,?
?,?,0.49,?,0.028,6.0,?,?,?,?,?,?
7.9,?,0.49,5.2,?,?,?,?,?,?,?,?
6.7,?,?,4.7,?,35.0,156.0,0.9945,3.13,0.45,?,6.0
?,?,0.49,4.8,?,?,158.0,0.9945,?,0.45,?,?
?,0.36,0.24,?,0.025,?,102.0,0.9903,?,0.59,12.8,?
?,?,?,1.5,0.031,17.0,?,0.9932,?,?,10.3,6.0
7.9,0.18,?,5.2,0.051,?,157.0,?,?,0.48,10.6,?
?,0.19,0.99,?,?,?,?,0.9936,3.09,0.31,8.7,6.0
?,?,?,?,?,44.0,?,0.9912,?,?,?,?
6.9,?,?,?,0.057,25.0,?,?,3.43,0.63,?,7.0
7.9,0.42,0.49,8.2,?,32.0,?,?,?,?,?,?
?,?,0.49,1.3,0.032,?,148.0,?,?,?,10.7,7.0
?,0.23,?,?,?,?,?,?,3.08,?,?,?
?,0.18,0.49,5.2,?,?,?,0.9953,?,0.48,10.6,?
6.2,?,?,6.4,?,12.0,?,?,3.27,?,?,4.0
?,0.35,0.49,1.0,?,?,?,?,?,?,?,?
7.8,0.3,?,1.8,0.033,33.0,?,?,?,?,?,?
9.1,?,?,2.0,0.059,?,112.0,0.9958,?,?,10.1,?
?,0.34,?,?,0.027,26.0,?,0.99,3.3,0.33,?,?
?,0.3,?,?,?,?,156.0,?,3.29,?,?,?
?,?,?,?,?,?,112.0,0.9958,3.15,?,10.1,5.0
?,?,?,3.5,0.044,29.0,?,0.9938,?,?,10.1,?
7.6,0.18,0.49,18.05,0.046,36.0,158.0,?,3.06,?,?,5.0
7.5,?,?,?,?,?,?,0.9946,?,?,9.9,?
7.4,?,0.49,8.2,0.055,49.0,?,?,3.52,?,9.7,6.0
?,0.3,0.74,5.0,?,35.0,?,?,3.21,?,?,5.0
6.6,?,0.74,4.6,0.041,?,?,?,3.21,?,?,5.0
?,?,?,?,0.055,49.0,?,?,?,0.58,9.7,?
?,?,?,?,?,50.0,?,?,?,0.5,?,6.0
7.8,0.26,0.49,?,0.045,21.0,?,0.9931,?,?,?,5.0
?,?,?,?,0.048,?,?,0.9947,2.88,0.34,?,?
6.8,0.17,0.74,?,?,61.0,?,?,3.63,?,10.5,?
?,?,?,1.4,?,?,74.0,0.9931,?,0.44,9.8,6.0
7.1,?,?,1.8,0.05,?,128.0,?,3.31,?,10.6,4.0
6.4,0.18,?,?,?,?,?,0.9978,?,?,10.1,?
?,0.31,?,?,?,?,191.0,0.9989,3.22,0.53,9.0,?
9.8,?,?,?,?,?,?,1.0004,3.18,?,?,5.0
?,0.3,?,?,?,?,84.0,0.9938,2.94,?,?,6.0
?,?,?,?,0.039,46.0,?,?,?,0.33,?,?
?,?,?,11.9,?,?,?,?,?,?,?,5.0
?,0.25,?,?,0.045,?,?,?,3.21,?,?,?
7.3,0.3,0.74,?,?,?,165.0,?,?,?,8.7,?
?,0.31,?,1.3,0.042,34.0,147.0,0.9948,?,0.46,9.8,?
6.4,?,0.74,?,0.045,52.0,?,?,?,0.42,?,?
?,?,0.74,13.5,?,46.0,?,?,3.02,0.4,?,5.0
?,?,0.74,1.5,?,27.0,?,0.9926,?,0.48,?,6.0
7.9,0.14,?,1.2,0.028,30.0,?,0.991,?,?,?,6.0
6.4,?,?,?,0.042,49.0,?,?,?,0.44,?,6.0
6.8,0.21,0.74,?,?,25.0,?,0.9916,3.13,?,?,6.0
8.6,?,?,7.3,?,?,63.0,0.9953,?,0.59,?,?
?,0.29,0.49,3.8,0.047,?,136.0,?,2.95,?,?,6.0
6.4,?,0.49,7.3,0.046,?,?,0.9956,?,?,9.2,?
?,0.55,0.01,?,?,?,?,?,3.15,?,11.9,?
6.4,?,?,?,?,?,?,0.9956,?,?,9.2,?
6.3,?,0.74,?,?,?,?,0.9932,?,?,?,6.0
6.7,0.33,?,?,?,?,94.0,?,?,?,11.4,?
?,0.29,?,?,0.047,?,?,?,?,0.4,?,?
?,0.34,?,?,0.046,?,223.0,?,?,0.52,10.7,?
?,?,?,?,?,?,77.0,?,?,?,?,?
?,?,?,?,?,?,53.0,0.98815,?,?,?,7.0
6.7,0.41,0.01,?,0.048,?,?,0.9942,3.24,?,?,?
?,?,?,?,?,31.0,?,?,?,?,12.9,?
?,?,0.49,?,0.031,44.0,?,?,3.07,?,?,?
5.8,?,?,?,0.04,?,?,0.9935,?,0.38,?,?
?,?,?,23.5,?,?,?,?,?,0.47,?,5.0
?,?,0.49,11.8,0.048,?,212.0,?,3.09,?,?,7.0
7.5,?,0.49,?,?,44.0,?,0.9906,3.07,0.46,?,?
8.2,?,?,5.2,?,?,100.0,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
8.0,0.14,0.49,1.5,?,?,?,0.9928,3.26,?,10.6,?
?,0.29,?,?,0.035,?,?,?,?,?,?,5.0
?,?,?,?,?,?,?,?,?,?,?,?
6.9,?,?,?,?,?,?,?,3.09,0.4,?,6.0
6.2,?,?,?,?,?,?,0.9937,3.22,?,?,6.0
?,?,0.49,13.3,?,?,243.0,?,?,0.48,?,6.0
?,0.22,?,?,0.029,31.0,128.0,0.9928,?,?,11.3,?
?,?,0.49,?,0.027,28.0,?,0.9919,?,?,11.3,?
8.9,?,0.49,1.6,?,17.0,131.0,0.9956,?,0.34,9.4,?
?,?,?,?,?,?,169.0,0.9957,?,?,?,6.0
?,0.14,0.49,?,?,?,118.0,0.9954,3.36,?,9.4,?
?,0.17,?,1.0,?,?,?,?,?,?,?,?
6.4,?,?,6.4,0.037,?,?,?,3.38,?,9.7,6.0
9.0,0.22,?,?,?,?,?,?,?,?,?,?
8.9,0.32,?,?,0.05,?,?,0.9956,?,0.34,9.4,?
8.2,?,0.49,?,0.057,14.0,?,?,3.19,?,11.5,?
?,0.15,0.24,7.7,0.047,?,?,0.9951,2.94,?,?,?
?,?,0.24,?,?,6.0,121.0,?,?,0.7,11.4,?
?,0.2,?,?,?,?,108.0,0.9928,?,?,?,?
?,?,?,?,?,?,?,0.9926,?,?,12.2,?
?,0.19,?,6.7,?,?,?,?,3.2,0.38,?,?
?,?,0.49,16.8,?,50.0,228.0,?,?,?,?,?
?,?,?,?,?,21.0,126.0,0.9933,?,?,10.2,?
?,?,?,?,0.043,29.0,?,0.9952,3.21,0.33,?,5.0
8.1,?,0.49,1.2,0.042,43.0,160.0,?,?,?,9.7,6.0
