@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real


@data
?,?,?,?,?,0.14717,?,0.12703,?,-0.64141,?,?,-0.08636100000000001,0.0058338999999999995,?,?,?,?,-0.71738,?,0.16491,?,?,0.9651200000000001,0.45353999999999994,0.18967,?,?,0.15402000000000002,0.74564,-0.48389,?,?,-0.22559,-0.42105,?,?,0.54781,?,?,?,?,-0.11229000000000001,?,?,-0.5454100000000001,-0.32324,?,?,?,0.61332
?,?,?,?,?,?,?,?,0.18868,?,?,?,?,-0.093579,?,?,?,?,-0.70994,?,?,?,?,?,?,0.90223,?,?,?,0.74564,?,?,-0.09248200000000001,?,-0.42105,?,0.027327999999999998,?,-0.051144,?,?,?,?,-0.33431,?,?,-0.30894,?,-0.53622,?,?
?,-1.8412,?,?,-1.1251,?,1.0355,1.2166,?,?,?,?,0.033202999999999996,-0.54094,0.18244000000000002,-0.7832899999999999,?,0.58673,?,?,1.3469,?,0.10505,0.0033689,?,?,0.88695,?,?,?,0.96867,-0.54094,?,?,?,?,?,?,?,7.3816,0.024259,?,?,-0.57834,?,-0.5454100000000001,?,?,-0.78459,?,?
?,-0.88125,-0.98411,?,?,?,0.8522799999999999,?,?,-0.64141,-0.62161,-0.23825,-0.14898,?,?,?,?,?,?,?,?,0.75548,?,?,?,?,?,?,?,?,?,0.15495,?,?,?,?,?,0.09385399999999999,?,?,?,?,?,-0.57834,-1.8003,?,-0.55678,-0.4899,?,-0.46486000000000005,?
-1.0416,-0.76546,?,-0.98946,?,?,0.8599100000000001,0.67183,0.1935,?,-0.62636,-0.23825,?,?,?,?,?,0.58673,?,-0.28811,?,?,0.18445,?,?,0.18967,0.055399000000000004,?,?,?,?,?,?,-0.22559,?,?,-0.21413000000000001,-0.016338,?,?,?,?,?,-0.57834,-1.6528,?,?,?,?,-0.46486000000000005,?
?,?,?,-0.93424,?,-0.49366000000000004,0.95868,?,?,-0.64141,?,-0.23825,-0.1467,0.6520199999999999,?,?,?,0.58673,?,-0.28811,?,0.75548,0.049069999999999996,?,?,0.18967,0.11257,?,?,?,?,?,?,-0.22559,?,?,-0.24378000000000002,-0.06907999999999999,?,-0.048934,?,1.5451,?,-0.55384,?,-0.5454100000000001,?,?,?,-0.05395,?
-1.0099,-0.62455,?,?,?,?,?,?,0.12401,?,?,?,?,0.70172,?,0.46801000000000004,-0.15694,0.58673,?,-0.28811,-0.0043684,?,?,?,?,?,?,-0.094832,?,?,-0.6102,?,?,-0.22559,-0.42105,?,?,?,?,?,-0.24827,1.5451,?,?,-1.012,?,?,-0.40815,?,?,?
?,?,?,?,?,?,?,?,?,-0.64141,?,?,-0.37924,?,0.061002,?,-0.047387,?,1.7603,?,?,?,?,?,?,1.1025,?,?,0.86798,?,?,?,-0.09248200000000001,?,-0.42105,?,?,?,0.13614,-0.26431,0.13242,-0.16374,?,-0.5182100000000001,-2.3354,-0.5454100000000001,?,-0.41371,-0.39991,-0.46486000000000005,?
0.58872,0.42773999999999995,?,0.8874299999999999,0.65733,-0.73633,?,?,0.40276,?,?,0.11005999999999999,?,-0.043873,0.11494000000000001,-0.043657,?,?,?,2.5742,4.1705,0.020912,0.064363,?,-0.43911000000000006,0.25871,?,-0.070518,?,1.141,?,?,-0.09248200000000001,?,?,-0.35231999999999997,?,2.2101,?,?,?,-0.16374,?,0.0094637,-1.3931,?,?,?,?,?,?
?,0.52464,?,?,?,-0.60651,?,?,?,-0.64141,?,-0.095761,?,?,?,?,?,?,?,2.2765,?,0.020912,0.084659,?,?,0.45048,?,-0.061780999999999996,?,?,?,?,?,?,?,?,?,?,-0.12975,-0.15662,?,-0.16374,?,-0.10858,?,1.1988,?,?,-0.30648000000000003,?,0.45071000000000006
?,0.47048999999999996,1.8623,?,?,?,?,?,-0.3594,?,?,-0.33325,-0.35714,?,?,0.7016600000000001,?,1.0588,?,-0.28811,?,?,?,-0.4775,?,?,?,-0.097432,?,1.4375,?,?,?,-0.22559,-0.42105,-0.35231999999999997,?,-0.13689,?,?,?,?,-0.11229000000000001,?,?,1.9245,?,?,0.28353,-0.46486000000000005,?
?,-0.5048600000000001,-0.804,-0.88566,?,0.18032,0.8800100000000001,-0.009172,0.25123,?,?,?,-0.11535,0.60231,-0.13310999999999998,?,?,1.3959,?,?,0.088737,0.57184,?,?,-0.20462,?,?,-0.054511000000000004,?,?,?,?,?,-0.22559,?,?,?,-0.092625,-0.23611,?,?,?,0.44478,-0.57834,?,?,-0.55678,-0.4899,?,?,?
-0.9192600000000001,?,?,?,-1.0261,-0.021563,?,?,0.26845,?,?,-0.30422,-0.11497,?,?,0.8688100000000001,-0.15691,?,?,0.16987,?,?,0.10029,?,-0.19295,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.27414,?,?,?,-0.5160600000000001,?,?,-0.5251600000000001,-0.45043999999999995,-0.7529,?,?
-0.90746,?,?,-0.82963,-1.0124,0.29399000000000003,0.7870199999999999,?,0.24949000000000002,-0.5053300000000001,-0.64444,?,-0.12204000000000001,?,?,?,-0.15733,0.58673,-0.045226,?,?,0.020912,?,-0.4775,-0.13376,0.18967,?,-0.1023,?,-0.44033,-0.48389,0.60231,?,-0.22559,?,?,?,-0.17833,?,0.81258,?,?,?,?,-1.6825,?,-0.51883,-0.44255,?,?,0.89389
-0.82206,?,-0.75852,?,-0.96816,?,?,-0.009172,0.22521999999999998,?,-0.64885,-0.30422,?,?,-0.13129000000000002,1.0042,-0.1572,?,-0.21706,?,0.08196,?,0.06345,?,-0.19222999999999998,?,?,-0.091679,?,?,?,0.60231,?,?,?,0.67667,-0.27026,-0.16702999999999998,-0.23264,0.38182,-0.2769,-0.16374,0.16624,-0.57834,?,?,?,-0.4899,?,-0.0038847,0.79132
?,-0.46308999999999995,?,-0.71737,?,?,?,-0.009172,?,?,?,?,?,?,-0.13027,?,-0.15705999999999998,?,?,?,0.24278000000000002,?,?,?,-0.16452999999999998,?,?,-0.054511000000000004,?,-0.44033,-0.6102,0.70172,?,?,?,?,-0.26179,?,?,?,?,?,?,-0.57834,?,-0.5454100000000001,-0.55678,?,-0.78459,?,?
?,?,?,?,?,0.16348,0.8890600000000001,?,0.25624,-0.5053300000000001,?,-0.30422,-0.11473,?,-0.10007,0.78381,?,0.58673,?,0.6278199999999999,?,0.020912,0.16517,?,?,?,0.21798,?,?,-0.44033,?,?,?,?,?,?,?,?,-0.21299,2.7510000000000003,?,?,?,?,?,-0.5454100000000001,?,?,?,?,?
-0.90097,?,-0.80105,?,?,0.19772,?,?,0.23908000000000001,-0.5053300000000001,-0.63276,?,-0.12275,?,?,?,-0.15722,?,0.63327,?,?,?,0.32421,-0.11684000000000001,-0.12003,1.3883,?,?,-0.071167,?,?,0.70172,0.050869,-0.22559,?,-0.09507,-0.2745,-0.088858,?,?,-0.28008,?,0.44478,?,?,?,?,?,?,?,?
1.0361,?,1.5749,?,?,-0.3667,?,-0.009172,?,-0.7775,?,?,-0.33077,0.35378000000000004,0.27151,-0.25748000000000004,?,?,?,?,?,?,?,-0.4775,-0.31945,?,2.608,?,0.81968,?,?,0.35378000000000004,?,?,?,?,?,?,?,?,?,-0.16374,?,-0.57834,-2.0426,?,-0.55678,-0.4899,-0.78459,?,?
?,?,?,?,?,?,?,?,-0.28429,-0.7775,?,-0.32269000000000003,?,?,?,?,-0.12345999999999999,?,3.8735,1.5438,?,0.020912,?,?,?,?,?,-0.060517999999999995,?,?,?,?,-0.09248200000000001,?,?,?,-0.059512999999999996,?,0.019375,?,?,?,?,?,?,-0.24946999999999997,?,-0.4899,?,?,?
?,?,?,?,?,-0.50685,?,?,?,-0.7775,?,?,-0.37594,0.5526,?,?,-0.13235,1.3959,4.3315,?,?,?,?,?,-0.37459000000000003,0.62979,2.7696,-0.060517999999999995,1.0319,-0.44033,?,0.5526,?,-0.22559,?,-0.35231999999999997,-0.083871,?,?,?,?,-0.16374,-0.11229000000000001,-0.57834,?,?,?,-0.4899,-0.78459,-0.46486000000000005,?
?,0.56075,?,1.3354,?,-0.39693,?,?,-0.058934,-0.7775,-0.8982,?,?,0.40349,?,-0.041836,-0.13047,1.3592,4.8079,2.0434,?,?,0.20786999999999997,?,?,0.61145,?,-0.050964999999999996,1.2192,?,-0.23126999999999998,?,?,-0.22559,-0.42105,?,-0.122,2.0067,?,?,?,?,?,?,?,?,?,-0.4899,?,?,0.93219
1.2678,?,1.8519,1.5848,1.3355,-0.48905,?,?,-0.18294000000000002,-0.7775,?,?,?,0.60231,0.25188,-0.067219,-0.1346,?,?,?,?,0.020912,?,?,-0.36598,?,?,?,?,?,?,?,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.11245999999999999,2.001,?,0.38182,?,?,-0.11229000000000001,?,?,?,?,?,?,-0.46486000000000005,0.93219
?,?,1.7586,?,?,?,?,?,?,?,-0.87669,?,-0.21404,?,?,?,-0.13597,?,5.9378,?,?,0.020912,?,-0.4775,?,?,?,?,?,?,?,?,?,?,?,-0.35231999999999997,?,?,-0.070797,0.81258,?,?,-0.11229000000000001,-0.57834,?,?,?,?,-0.78459,-0.46486000000000005,?
-0.95234,?,?,?,?,-0.62837,?,?,?,?,?,?,?,?,?,?,?,?,-0.24834,?,-0.53168,?,?,?,?,?,-0.58239,?,?,?,-0.67335,0.75143,0.12254000000000001,-0.22559,?,-0.35231999999999997,?,-0.11994,?,-0.26431,?,?,?,-0.39089,?,-0.45293,-0.40648,?,?,?,?
?,0.83152,?,?,2.0656,?,-1.7638,?,-0.70995,-0.64141,-0.092814,-0.3913,-0.44186000000000003,-0.69006,?,?,?,?,0.41921,-0.28811,?,2.2246,0.6158899999999999,2.8886,1.8346,?,?,?,?,?,?,-0.69006,?,-0.22559,3.7848,2.3488,0.22007,?,?,?,?,?,-0.11229000000000001,?,0.99018,0.70554,?,3.2121,?,?,?
?,?,-0.45236000000000004,?,?,?,?,?,?,?,?,?,?,-2.4298,-0.2767,?,?,?,?,?,?,0.51062,?,-0.79808,?,?,?,?,?,1.6351,?,?,?,?,?,?,?,?,?,?,0.3339,?,?,?,?,-0.5454100000000001,?,2.1113,2.2579,-0.46486000000000005,-2.1318
0.45211,?,-0.51883,?,?,?,?,-0.41777,?,?,?,?,?,?,?,-0.7570600000000001,?,?,?,?,-0.41981999999999997,?,?,1.446,0.38103000000000004,0.18967,?,?,-0.15191,?,?,?,?,1.4204,-0.020493,?,?,0.26809,?,?,?,-0.16374,-0.11229000000000001,-0.37319,?,?,?,?,?,?,?
?,0.83152,?,?,0.7628199999999999,0.032973,-0.69248,-0.41777,?,?,-0.6125,-0.35436,?,?,-0.16263,?,?,0.58673,?,?,-0.014352,?,0.089179,0.48425,?,0.18967,?,?,?,?,?,?,-0.09248200000000001,-0.22559,-0.42105,?,?,?,?,?,?,-0.16374,-0.11229000000000001,?,0.99018,-0.5454100000000001,?,-0.4899,-0.78459,-0.46486000000000005,0.93219
?,?,-0.86851,-0.94996,?,?,?,?,-0.033117,0.039015,?,?,-0.07069,0.75143,?,-0.52663,?,?,?,?,?,-1.3564,?,?,?,?,?,?,?,-0.44033,-0.67335,?,?,-0.22559,-0.42105,-0.35231999999999997,?,-0.019163999999999997,?,-0.26431,?,?,0.09661,?,?,-0.47058999999999995,?,?,?,-0.21499000000000001,?
1.1195,0.17394,?,1.5848,1.8509,?,-1.7638,?,-0.58834,?,2.1453,?,?,-2.0321,?,?,?,0.58673,-0.055011000000000004,-0.28811,?,0.51062,?,?,2.1196,0.07557,?,?,0.069316,5.0942,-0.67335,?,?,-0.22559,?,?,?,?,?,?,0.72096,?,-0.11229000000000001,?,?,-0.11370999999999999,?,?,2.2579,-0.46486000000000005,?
?,?,?,1.6013,1.3516,?,-0.9603200000000001,?,?,?,?,-0.3438,-0.34213000000000005,?,-0.13745,-0.046672000000000005,?,0.58673,1.2248,?,0.9421299999999999,0.020912,?,?,?,?,?,-0.10263,?,-0.44033,?,-0.19299000000000002,?,-0.22559,?,-0.35231999999999997,-0.13047,?,?,-0.15662,?,1.3743,?,-0.57834,?,?,-0.55678,?,?,?,0.50466
0.5515100000000001,?,?,0.82926,0.6007600000000001,?,?,?,-0.3658,?,-0.58755,?,-0.28822,?,?,-0.51531,?,?,0.53977,0.51334,?,?,0.093363,?,?,0.18967,0.34281,-0.10263,?,-0.44033,?,?,?,?,?,?,-0.0023248,0.34531999999999996,?,-0.26431,?,?,-0.11229000000000001,?,0.47138,?,?,?,?,?,0.9029200000000001
1.4557,?,?,?,?,-0.69787,?,-0.41777,-0.53023,-0.64141,-0.76645,-0.3438,?,0.40349,?,?,?,?,2.2384,?,2.3639,0.020912,-1.022,?,?,0.18967,0.6724899999999999,?,?,?,-0.23126999999999998,?,?,?,?,?,?,?,?,0.70489,-0.0033121,?,?,-0.5585399999999999,-0.80789,?,?,?,?,0.16593,0.56695
?,0.67808,?,?,?,-0.74354,-0.58534,-0.41777,?,?,?,-0.3438,?,0.6520199999999999,-0.11267,-0.60464,?,0.58673,?,0.51334,0.46438,?,0.18849000000000002,0.0033689,-0.42283000000000004,0.18967,0.31975,-0.083134,?,?,?,?,?,?,?,?,0.034741,0.38205,0.08064500000000001,?,?,-0.16374,?,-0.5613600000000001,0.90341,?,-0.5395300000000001,-0.46838,?,-0.46486000000000005,0.87126
?,?,?,0.7898,?,0.8323299999999999,?,?,?,-0.36924,?,?,?,?,?,-0.05741,?,?,?,2.3834,?,0.020912,?,-0.4775,?,2.1335,1.232,?,?,?,?,-1.1871,-0.09248200000000001,?,?,-0.22369,?,?,?,-0.26431,?,?,?,?,?,?,-0.55678,?,?,-0.3082,?
-0.13189,?,?,?,-0.33954,?,?,?,-0.17787,?,?,-0.35436,?,-0.5906399999999999,-0.07586699999999999,?,?,0.58673,?,?,?,1.4901,0.73439,0.48425,?,0.18967,?,?,-0.16330999999999998,?,0.7792,-0.5906399999999999,-0.09248200000000001,-0.22559,?,?,?,0.30764,?,?,0.084702,?,?,?,0.99018,-0.4501,-0.37606999999999996,?,?,?,?
?,?,?,?,?,?,-0.75944,?,-0.28429,?,-0.6008100000000001,?,-0.31865,?,?,0.3447,-0.14144,?,?,?,?,?,?,0.0033689,-0.54892,0.18967,?,-0.10486,-0.031594,?,0.71605,-0.39182,?,-0.22559,-0.22077,-0.09507,-0.15059,?,-0.13669,?,?,?,?,?,?,-0.070477,?,?,?,?,?
?,?,?,?,?,-0.46948,-0.6389100000000001,?,?,-0.64141,-0.64056,-0.35436,?,-1.0877,-0.21963000000000002,?,?,0.58673,?,0.51334,0.41636000000000006,?,-0.17424,?,?,?,?,-0.10486,?,?,?,?,?,0.18591,?,-0.09507,?,?,-0.25461,?,?,?,?,?,?,-0.5454100000000001,?,-0.4899,?,?,?
?,?,?,1.3198,1.5932,?,-1.3047,-0.41777,-0.46671999999999997,-0.64141,-0.46226999999999996,-0.37546999999999997,?,?,?,?,?,0.58673,0.45066000000000006,1.3148,0.7825,?,0.26496,?,0.17393,?,?,-0.037122,?,-0.14384,?,-1.1871,?,0.5974,-0.42105,?,-0.0086794,?,-0.0523,0.81258,-0.019218,?,0.9322299999999999,?,?,?,?,?,?,?,?
?,0.25613,?,?,?,-0.3667,-1.3621,?,?,?,?,?,?,?,?,-0.46671,-0.12939,0.58673,?,?,?,1.4901,?,?,?,?,0.6842600000000001,-0.037122,0.2743,-0.24266999999999997,1.3476,?,0.76762,?,0.17978,?,0.022033,0.32554,?,?,?,?,?,-0.048967000000000004,-0.31787,?,?,?,?,?,?
?,0.39313000000000003,0.07939,?,0.8200799999999999,?,?,?,?,?,?,-0.35436,?,?,-0.21505,?,?,0.58673,?,?,0.45335,?,-0.13657,-0.4775,?,0.18967,0.23176999999999998,?,-0.027356000000000002,-0.24266999999999997,1.6002,?,?,?,?,-0.35231999999999997,?,-0.24143,?,-0.15662,?,?,-0.11229000000000001,?,0.039902,-0.38529,-0.55678,-0.4899,-0.78459,-0.063812,?
?,0.83152,?,?,?,?,-0.33536,?,?,?,-0.6322,-0.35436,?,0.40349,?,?,-0.066912,?,?,0.51334,?,?,0.8857299999999999,0.9651200000000001,0.17565999999999998,?,?,?,?,-0.3415,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,?,?,-0.26431,?,?,?,?,0.99018,?,?,-0.41975,?,-0.46486000000000005,0.87545
?,?,-0.15694,0.5836899999999999,?,0.032973,-0.33536,?,?,-0.64141,?,?,-0.27016999999999997,?,?,-0.47098,?,?,-0.2304,-0.28811,-0.32629,?,?,?,?,0.18967,0.24043,-0.10486,?,-0.3415,?,0.25437,?,0.5974,-0.42105,-0.35231999999999997,?,?,0.059837,?,?,-0.16374,-0.11229000000000001,-0.53486,?,?,?,?,?,?,?
?,?,?,0.7898,0.56239,3.2304,-1.7638,?,-0.28429,0.039015,?,-0.2963,0.31156,?,?,?,4.5503,?,?,-2.4253,?,?,5.5393,5.8339,?,?,?,1.3267,?,0.54798,3.2422,-2.8274,?,?,?,?,?,?,?,?,3.845,-0.16374,?,2.4111,?,-0.5454100000000001,?,1.1304,?,?,-2.1318
0.45211,0.83152,0.8770100000000001,?,0.56239,?,?,?,?,0.31119,2.3809,?,0.31156,-2.8771,-0.09199,?,?,?,?,-2.4253,?,?,5.749,3.7061,?,?,?,1.3067,?,?,?,-2.8771,?,?,?,?,?,?,2.5777,?,?,?,-0.11229000000000001,2.4111,?,?,2.4793,?,2.2579,?,-2.1318
?,0.83152,0.8770100000000001,?,0.56239,?,?,?,-0.28429,0.58336,?,?,?,?,?,?,5.1425,0.58673,?,?,?,?,?,?,6.3758,3.1003,2.1287,?,?,0.25149,?,?,?,?,-0.42105,?,?,?,?,-0.26431,4.3349,?,?,?,?,-0.5454100000000001,?,?,?,-0.46486000000000005,-2.1318
?,?,?,?,?,3.2304,?,?,-0.28429,?,2.1158,-0.2963,?,?,-0.021230000000000002,?,?,?,?,-1.3567,?,?,?,?,?,?,1.1961,?,?,?,2.8633,-2.231,-0.09248200000000001,?,0.17978,?,3.0498,?,?,-0.26431,?,?,?,?,?,?,?,2.1499,2.0655,?,?
?,?,?,?,0.56239,?,?,?,-0.28429,0.039015,?,?,0.26308000000000004,?,-0.29257,-1.6345,0.6724600000000001,?,?,?,?,?,1.7846,1.1454,2.1965,?,-0.43028,-0.070812,-0.28271999999999997,?,2.9265,?,-0.09248200000000001,?,2.3828,?,3.1568,?,3.2689999999999997,?,?,?,?,?,0.99018,?,2.4793,?,2.2579,?,?
0.45211,?,0.8770100000000001,?,0.56239,3.2304,?,-0.55397,-0.28429,?,?,?,?,-1.9824,?,?,?,?,-1.1247,?,-1.2068,?,3.0154,1.7666,3.318,?,?,?,-0.097684,-0.14384,?,-1.9824,?,?,2.5831,?,?,3.8743,4.7638,?,4.6721,-0.16374,?,2.4111,?,?,?,2.1912,?,?,-2.1318
?,?,?,0.7898,?,?,?,-0.55397,?,0.039015,?,-0.2963,?,?,-0.13558,?,2.681,0.58673,?,-2.4253,?,?,4.0884,1.6864,?,?,?,-0.033379,0.08453300000000001,?,?,-2.8274,-0.09248200000000001,?,-0.42105,?,2.7257,2.1395,2.8482,-0.26431,?,-0.16374,-0.11229000000000001,?,?,?,?,2.2813,2.2579,?,-2.1318
1.2308,0.83152,?,?,?,?,-1.7638,-0.55397,?,-0.23315999999999998,?,-0.2963,-0.052022000000000006,?,-0.27545,-1.095,-0.048688999999999996,?,-0.69585,?,-0.9638700000000001,0.38821,-0.26461,?,?,-0.42062,?,?,-0.38291,?,?,?,?,-0.22559,?,?,?,0.14942,?,-0.26431,?,-0.16374,-0.11229000000000001,?,?,?,2.4793,?,?,?,?
0.45211,?,?,0.7898,?,3.2304,-1.7638,-0.55397,-0.28429,?,?,-0.25408000000000003,0.40851,?,-0.17901,?,8.2172,0.58673,-1.1756,-2.4253,-1.2068,?,?,2.4077,2.5357,?,?,-0.089869,?,?,1.4739,-1.8333,-0.09248200000000001,-0.22559,?,0.16218,?,6.3842,?,?,?,-0.16374,?,?,0.99018,?,2.4793,?,?,-0.46486000000000005,?
0.45211,0.83152,?,?,0.56239,3.2304,?,?,?,?,1.8508,-0.25408000000000003,?,?,?,?,?,?,?,?,?,?,?,0.9651200000000001,0.7721100000000001,0.15411,?,-0.11634000000000001,?,?,?,?,-0.09248200000000001,?,?,?,4.4329,?,?,?,4.4027,-0.16374,?,?,0.99018,?,?,?,2.2579,?,-2.1318
0.9712200000000001,?,?,?,1.1637,?,?,?,?,-0.09707,?,-0.25936,0.19844,?,-0.27637,?,-0.013975999999999999,-1.3014,?,-2.4253,-1.061,0.020912,?,?,0.33524,?,?,?,?,1.9316,1.8528,-2.4298,-0.09248200000000001,-0.22559,2.7834,2.0915,?,0.061832000000000005,0.15463,-0.26431,?,?,?,2.4111,?,?,?,?,?,-0.46486000000000005,-2.1318
0.9712200000000001,?,0.25664000000000003,1.4081,?,?,-1.7638,?,?,?,?,?,?,-1.6842,-0.28402,-1.4247,?,-1.3014,?,?,-1.061,0.33574,0.26943,?,1.5802,?,?,?,?,?,0.84236,?,-0.09248200000000001,-0.22559,6.5886,4.664,?,0.3538,0.54306,?,?,?,?,2.4111,?,?,?,?,?,?,-2.1318
?,?,0.25664000000000003,?,1.1637,?,?,?,-0.42617,?,?,-0.25936,?,?,?,?,-0.065177,?,?,-2.4253,?,?,-0.78141,?,?,?,-0.78637,?,?,2.1293,?,-2.3801,?,?,?,2.2202,0.20419,?,-0.01993,?,?,-0.16374,?,2.4111,?,-0.5454100000000001,2.4793,?,2.2579,-0.46486000000000005,?
?,?,?,0.7898,?,?,?,?,?,?,?,?,?,-2.3304,?,?,8.1508,?,-1.1578,-2.4253,-1.2068,?,?,2.4077,?,0.47418999999999994,0.27968000000000004,?,?,?,1.9791,?,-0.09248200000000001,?,-0.22077,?,7.2065,6.1243,7.5545,-0.26431,7.2203,-0.16374,-0.11229000000000001,?,0.99018,?,?,?,2.2579,?,-2.1318
?,?,?,?,?,?,?,?,?,?,?,?,0.45698999999999995,?,?,?,?,0.58673,?,-2.4253,?,3.3265,2.0173,?,?,?,?,?,?,?,4.0633,-3.076,-0.09248200000000001,1.0089,-0.42105,?,?,?,2.7349,?,2.5067,-0.16374,-0.11229000000000001,?,?,-0.5454100000000001,?,?,2.2579,?,?
?,?,0.8770100000000001,0.7898,0.56239,3.2304,?,-0.41777,?,?,?,?,0.28731999999999996,-2.0321,?,?,?,?,?,?,?,2.2246,?,?,?,-0.3025,-0.89604,?,-0.38735,3.3152,?,-2.0321,?,?,?,2.3488,1.6932,1.2259,1.7164,?,1.6838,-0.16374,?,?,?,?,?,2.6786,2.2579,?,?
0.45211,?,?,0.7898,?,3.2304,?,?,?,-0.23315999999999998,?,-0.26464,?,?,?,-1.6069,?,?,-1.5401,-2.6925,-1.3525,?,?,0.9651200000000001,?,?,?,-0.14037,?,3.3152,?,-2.0818,-0.09248200000000001,?,?,1.8343,1.1478,?,1.0876,-0.26431,?,?,?,2.4111,?,?,?,2.8478,?,-0.46486000000000005,?
?,?,?,?,1.4643,1.1749,-1.7638,?,-0.3907,?,0.5634600000000001,?,-0.052022000000000006,?,?,?,-0.098804,?,-1.0144,?,?,?,-0.44026000000000004,0.24381,?,?,?,?,?,2.5246,0.71605,-1.8333,-0.09248200000000001,?,4.1853,?,0.26137,-0.046477,?,?,0.24164000000000002,?,-0.11229000000000001,?,?,?,2.4793,?,?,-0.46486000000000005,?
?,?,?,?,?,1.8601,-1.7638,?,-0.28429,?,?,-0.14326,?,-1.9327,?,?,?,-1.5374,-1.2534,?,?,?,-0.77235,-0.23706,?,-0.6796800000000001,?,?,?,?,0.96867,?,-0.09248200000000001,?,4.7861,?,?,?,0.38353000000000004,-0.26431,?,-0.16374,-0.11229000000000001,?,0.99018,?,2.4793,1.8088,?,-0.46486000000000005,?
0.9712200000000001,?,?,?,?,?,?,-0.41777,?,-0.36924,?,-0.14326,?,?,?,-1.402,?,-1.5374,?,?,?,?,-0.63415,0.099548,-0.045456,-0.6796800000000001,?,?,-0.4922,2.9199,?,?,?,?,?,3.7636,?,?,0.5835199999999999,?,1.0401,?,-0.11229000000000001,?,?,?,?,?,2.2579,-0.46486000000000005,?
?,?,0.8770100000000001,?,0.56239,3.2304,-1.7638,-0.41777,-0.071453,?,1.3207,?,?,-2.3801,?,-1.4015,?,?,-1.5879,?,-1.3525,0.46166,?,0.6765899999999999,0.32828,-0.64046,?,?,-0.51812,2.0304,?,-2.3801,?,?,2.5831,2.2202,0.62145,0.2728,?,-0.26431,0.61173,-0.16374,?,2.4111,0.99018,?,2.4793,?,2.2579,?,-2.1318
0.9712200000000001,?,?,?,1.1637,1.8601,?,-0.41777,?,-0.23315999999999998,?,?,?,?,-0.2598,?,?,?,?,?,-1.2068,?,?,?,?,?,?,?,?,?,?,?,?,0.18591,?,?,0.4753,?,?,?,?,-0.16374,?,2.4111,?,?,2.4793,?,2.2579,?,?
?,0.83152,?,?,?,1.8601,?,?,?,?,?,?,0.31156,?,?,?,?,-1.5374,?,?,-1.2068,-0.34638,?,?,0.1292,?,-0.8795,?,?,1.4375,?,-1.6345,-0.09248200000000001,?,?,?,?,0.11175,0.18353,?,0.40919,?,-0.11229000000000001,?,0.99018,?,?,3.0276,?,?,-2.1318
?,0.83152,?,?,1.1637,1.8601,?,-0.41777,-0.28429,-0.23315999999999998,1.3207,?,0.31156,?,-0.28248,-1.2634,?,-1.5374,-1.2534,-2.6925,-1.2068,?,?,?,0.76567,-0.48097,-0.86531,?,-0.43581000000000003,?,0.021347,?,?,?,?,?,?,0.38676,?,?,0.72096,?,?,?,?,-0.5454100000000001,?,?,?,-0.46486000000000005,?
?,?,0.8770100000000001,?,0.56239,?,?,?,?,-0.09707,?,?,?,-2.231,-0.30589,?,-0.089042,-1.5374,-1.5879,?,?,-0.6087199999999999,-1.545,?,?,?,?,-0.16083,?,?,?,-2.231,-0.09248200000000001,?,?,3.635,?,?,?,?,?,-0.16374,?,?,0.99018,-0.5454100000000001,?,?,?,?,-2.1318
0.45211,?,0.8770100000000001,?,?,3.2304,?,?,?,-0.09707,?,-0.21186,0.57818,-1.9327,?,?,0.40560999999999997,?,?,-2.6925,-1.3525,0.96536,?,1.3773,?,?,-1.1001,?,-0.44286000000000003,?,?,?,?,?,4.5859,?,1.1679,0.7681899999999999,?,-0.26431,1.1483,?,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,?,2.9847,?,-0.46486000000000005,?
0.45211,?,?,0.7898,0.56239,?,?,?,?,?,?,?,?,-1.883,-0.28406,?,?,-1.5374,-1.5879,?,-1.3525,?,?,0.75903,?,?,-1.1815,-0.1517,?,?,?,?,?,?,4.9864,?,?,?,?,-0.26431,?,-0.16374,-0.11229000000000001,?,?,-0.5454100000000001,?,?,2.2579,?,?
