@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real


@data
-0.16138,?,?,-0.1658,?,?,0.47628000000000004,?,?,-0.64141,-0.6986100000000001,-0.33588,?,?,?,-0.07395800000000001,?,0.58673,?,0.35305,0.16499,?,?,?,?,?,0.036367000000000003,?,-0.07850499999999999,-0.44033,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,?,-0.078888,?,?,-0.16374,-0.11229000000000001,-0.57834,-0.29839,?,?,?,-0.70324,-0.46486000000000005,?
-0.48228000000000004,0.37121,?,-0.57052,?,?,?,-0.41777,?,?,?,?,?,?,-0.1311,0.032316000000000004,-0.14787999999999998,?,?,?,-0.13126,?,0.3332,0.24381,?,?,0.21186999999999998,?,?,-0.44033,0.96867,?,?,?,-0.42105,?,?,?,?,-0.26431,-0.12314000000000001,?,?,-0.57834,?,?,-0.55678,?,?,-0.46486000000000005,0.93219
?,0.37121,?,-0.44685,-0.64018,?,?,-0.28157,?,-0.64141,?,?,?,?,?,0.055499,?,0.58673,?,?,?,0.020912,0.080667,?,-0.28265,?,?,-0.095055,?,?,?,-0.043873,?,-0.22559,?,?,-0.14106,0.15600999999999998,?,?,-0.13587,?,?,?,-0.27216999999999997,-0.27692,?,-0.46681000000000006,?,?,?
?,?,?,?,-0.56502,?,?,-0.41777,-0.098057,?,?,?,?,?,-0.14715999999999999,0.071342,-0.14778,0.58673,?,?,?,?,0.11015,0.24381,?,0.18967,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.55942,?,0.062644,-0.53757,?,?,-0.46486000000000005,?
?,?,?,?,?,?,0.72449,?,-0.078319,?,-0.46915,?,?,?,?,?,?,?,?,?,-0.27621,?,?,0.24381,?,0.18967,?,-0.1009,?,?,?,0.10525,?,?,-0.22077,-0.09507,?,?,?,-0.26431,?,?,?,-0.5585399999999999,?,?,?,?,?,-0.46486000000000005,?
?,?,?,-0.4668,?,?,?,?,-0.078319,?,?,-0.33325,?,-0.39182,?,?,-0.14912999999999998,0.58673,?,?,0.06897400000000001,0.020912,?,?,?,0.18967,0.21675999999999998,?,-0.086075,?,0.7792,?,-0.09248200000000001,?,-0.42105,?,?,?,?,-0.26431,?,?,?,-0.57834,0.098365,?,-0.55678,-0.4899,-0.78459,?,0.93219
?,0.42536,?,-0.19225,-0.3926,-0.39693,?,-0.41777,?,?,?,-0.33325,-0.25163,?,?,?,?,0.58673,?,?,-0.26752,0.020912,0.2272,-0.4775,?,?,?,-0.10783,?,?,?,?,-0.09248200000000001,?,?,?,-0.08810599999999999,?,?,?,?,?,?,?,0.39728,-0.28015,?,-0.46708,?,-0.46486000000000005,?
?,?,?,-0.1658,-0.36687,-0.38228,?,?,?,-0.64141,?,?,?,?,?,-0.0015059000000000001,-0.14675,?,?,0.35305,0.15313,?,?,-0.4775,?,?,0.0059633,?,-0.086727,-0.3415,0.14765999999999999,0.05554,?,-0.22559,-0.42105,-0.35231999999999997,-0.12305999999999999,?,-0.09160599999999999,?,?,?,?,?,-0.24395,?,?,-0.4899,?,?,?
?,?,0.42431,0.13805,-0.071402,?,?,?,?,-0.64141,-0.70321,?,-0.261,?,-0.16245,?,?,?,?,?,0.15135,0.020912,-0.12778,-0.4775,-0.42821000000000004,?,?,?,-0.088018,?,?,0.25437,-0.09248200000000001,?,?,?,?,?,?,?,?,-0.16374,-0.11229000000000001,?,?,?,-0.54037,?,-0.45566999999999996,?,?
-0.30143000000000003,0.38606,?,?,?,-0.08490299999999999,?,?,?,?,-0.6832199999999999,?,-0.21544000000000002,?,?,?,?,0.58673,0.4824,?,?,0.75548,?,?,?,0.6256,?,?,0.004860499999999999,?,0.40028,-0.093579,?,?,?,-0.35231999999999997,?,0.27186,-0.09969700000000001,?,?,-0.16374,-0.11229000000000001,-0.57834,?,-0.42556000000000005,-0.55678,-0.4899,?,?,?
?,0.39998,0.062774,?,-0.67776,?,?,?,?,?,-0.6846300000000001,-0.33588,-0.22169,0.10525,?,?,?,0.58673,?,?,?,0.020912,0.16791,0.0033689,?,0.18967,0.19895,?,?,?,?,0.10525,-0.09248200000000001,?,?,?,-0.10929000000000001,?,?,-0.26431,?,?,?,-0.57834,?,?,?,-0.4899,?,?,0.93219
?,0.42536,?,?,?,?,?,?,?,?,-0.6998,-0.33588,-0.24165,-0.14329,-0.15384,0.087076,?,?,?,?,?,0.020912,?,?,?,?,?,?,-0.062848,-0.44033,0.46343,?,?,?,?,-0.35231999999999997,?,?,?,?,-0.14647000000000002,-0.16374,?,-0.57834,?,?,-0.55678,?,-0.78459,?,?
?,0.42536,?,-0.19225,-0.3926,-0.15511,0.4104,?,?,-0.64141,?,-0.33588,?,?,?,0.087076,?,0.58673,?,0.35305,0.24699000000000002,?,-0.06563,-0.4775,-0.354,0.18967,0.062988,?,?,-0.44033,0.46343,?,?,-0.22559,-0.42105,?,?,0.084435,-0.11588,?,?,?,-0.11229000000000001,-0.57834,?,?,-0.55678,?,-0.78459,?,0.93219
?,?,0.14384,?,-0.36687,?,?,?,?,?,?,-0.33588,-0.23638,?,?,?,-0.14675,?,-0.20485,?,?,0.020912,?,?,-0.40069,0.18967,?,?,-0.084362,-0.3415,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,?,-0.09160599999999999,-0.26431,?,-0.16374,?,-0.57834,?,?,-0.55678,-0.4899,?,?,0.8277399999999999
?,?,-0.11558,?,?,-0.058380999999999995,0.7003,-0.28157,0.013681,?,?,-0.33588,?,?,?,?,-0.14658,?,?,?,0.3237,0.75548,?,0.48425,?,0.4244,?,-0.073664,?,?,0.52658,-0.19299000000000002,?,?,-0.020493,?,?,0.35568,-0.07542,?,-0.10087,?,-0.11229000000000001,?,-0.70675,?,?,?,-0.78459,?,?
-0.37846,?,?,-0.57052,?,?,0.7003,?,0.013681,?,?,?,?,?,-0.11639000000000001,-0.1924,?,?,?,?,0.08114400000000001,?,?,?,?,?,0.1932,-0.095055,?,?,?,0.15495,-0.09248200000000001,?,-0.42105,?,-0.064808,0.34626,?,?,-0.059514,-0.16374,?,?,0.17374,-0.092238,?,-0.4899,?,-0.46486000000000005,?
?,?,?,?,?,?,0.6208,-0.28157,-0.009663,?,?,-0.33588,-0.21857,?,?,0.085376,-0.14703,?,?,0.35305,?,0.75548,?,?,?,?,0.23179,?,-0.043879,?,?,?,?,?,-0.42105,-0.35231999999999997,-0.14212,?,-0.10547999999999999,-0.26431,-0.13693,-0.16374,-0.11229000000000001,-0.57834,?,?,-0.55678,-0.4899,?,-0.46486000000000005,0.87545
?,?,-0.11558,-0.44685,-0.64018,-0.33245,?,-0.28157,?,-0.64141,-0.69487,-0.33588,?,?,?,?,?,0.58673,-0.085438,0.35305,?,0.020912,?,-0.4775,?,?,0.16157,?,?,?,0.40028,-0.093579,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.10822999999999999,?,?,-0.26431,-0.10299000000000001,?,?,-0.5623600000000001,?,?,?,-0.46965,-0.76832,?,?
?,0.42536,?,?,?,?,0.4104,?,?,-0.64141,?,-0.33588,?,-0.14329,?,?,?,0.58673,-0.068114,0.35305,?,?,?,?,-0.36046999999999996,?,0.062988,-0.095055,-0.06068099999999999,-0.44033,?,-0.14329,?,-0.22559,?,?,?,0.099505,-0.11126,-0.26431,?,?,-0.11229000000000001,?,-0.40978000000000003,?,?,?,-0.78459,?,?
?,?,?,-0.19225,?,-0.15511,?,?,?,-0.64141,?,?,-0.24165,?,-0.15147,?,?,?,-0.068114,?,?,?,?,-0.4775,?,0.18967,0.062988,-0.095055,?,-0.44033,0.46343,?,-0.09248200000000001,?,-0.42105,?,?,0.099505,-0.11126,?,?,-0.16374,-0.11229000000000001,?,?,-0.44533999999999996,?,?,-0.78459,?,?
?,0.38606,?,-0.4668,?,?,?,?,-0.009663,?,?,?,?,-0.093579,-0.11143,0.018557,-0.14661,?,0.4824,?,?,?,?,?,?,?,0.60115,?,0.0072591999999999995,?,?,?,?,?,?,-0.35231999999999997,?,0.27186,-0.09969700000000001,?,?,-0.16374,-0.11229000000000001,?,?,-0.42556000000000005,?,-0.4899,?,?,?
?,?,?,-0.4668,?,?,?,?,?,-0.64141,-0.6832199999999999,-0.33588,?,?,-0.1213,?,?,0.58673,?,?,?,0.020912,?,?,-0.27397,?,0.1856,-0.087925,?,-0.44033,0.14765999999999999,?,?,-0.22559,?,?,-0.10505,?,-0.074265,?,?,?,-0.11229000000000001,?,-0.19497,?,?,-0.4899,?,?,0.93219
-0.48228000000000004,?,?,-0.57052,?,?,?,?,-0.057264999999999996,?,-0.47875,-0.33325,?,?,-0.13258,?,-0.14718,0.58673,-0.024422,?,?,0.020912,0.33387,?,-0.081814,?,0.18366,-0.1009,?,?,0.7792,?,-0.09248200000000001,?,?,-0.35231999999999997,?,?,-0.11241,?,?,-0.16374,-0.11229000000000001,?,0.77122,?,?,-0.46546000000000004,-0.7649600000000001,?,?
?,0.35534,-0.21399,-0.5534600000000001,?,-0.31354,?,?,?,-0.64141,?,?,?,?,?,-0.1794,?,?,-0.15622,0.35305,?,?,0.39009,0.0033689,?,0.18967,?,?,-0.062472,?,?,?,?,-0.22559,-0.42105,?,-0.071163,?,-0.045364,?,?,-0.16374,?,?,0.15773,?,?,?,?,?,?
?,?,0.11067,?,?,?,0.50493,?,-0.13405,?,?,?,?,0.35378000000000004,?,?,?,0.58673,?,?,?,0.020912,0.15261,-0.4775,?,0.18967,?,?,-0.15834,?,?,0.35378000000000004,?,-0.22559,?,?,?,?,-0.10895,-0.26431,?,?,-0.11229000000000001,?,?,?,?,-0.46652,-0.67191,?,0.81871
?,0.41306000000000004,0.14384,?,?,?,0.47628000000000004,-0.28157,-0.05210599999999999,?,?,?,-0.23344,0.0058338999999999995,?,?,?,?,?,?,?,0.020912,?,?,-0.32761999999999997,?,0.045316,?,-0.066676,?,0.27397,?,-0.09248200000000001,?,-0.42105,?,?,0.20593000000000003,?,-0.26431,?,-0.16374,?,-0.57834,-0.13515,-0.5454100000000001,?,?,-0.78459,?,?
?,0.37121,-0.11558,-0.44685,?,-0.33245,?,?,0.013681,-0.64141,?,-0.33588,-0.212,0.15495,?,?,-0.14597000000000002,0.58673,0.076673,?,0.20457,?,?,?,-0.29574,?,?,?,?,-0.44033,?,0.15495,?,0.18591,-0.22077,?,-0.14,?,?,-0.15662,-0.13587,-0.16374,?,-0.57834,?,?,-0.55678,-0.4899,-0.71258,?,0.85967
?,?,?,?,-0.76044,?,0.80743,-0.41777,?,?,?,?,?,-0.34210999999999997,?,0.017144,?,0.58673,0.24658000000000002,?,?,0.020912,0.085476,0.24381,?,?,0.20649,?,?,-0.44033,?,-0.34210999999999997,?,?,?,?,-0.14424,?,-0.1101,?,?,-0.16374,?,?,?,-0.34144,?,?,?,?,?
-0.4608,?,-0.21399,?,-0.74385,?,0.7852600000000001,?,?,-0.5053300000000001,-0.66706,-0.33588,?,-0.2924,?,?,-0.146,?,?,?,?,?,0.079801,-0.4775,-0.32445,?,0.19495,?,?,?,?,?,?,?,-0.42105,-0.35231999999999997,-0.14740999999999999,0.21158000000000002,?,-0.26431,-0.14223,-0.16374,?,?,?,-0.4963,?,-0.4899,-0.78459,?,0.93219
-0.48228000000000004,0.37121,-0.23965999999999998,?,?,-0.33245,?,?,-0.057264999999999996,-0.5053300000000001,?,?,?,?,-0.12886,?,?,0.58673,0.24658000000000002,?,?,?,?,?,?,?,0.20649,?,?,?,0.71605,?,?,-0.22559,?,-0.35231999999999997,?,?,-0.1101,?,?,?,-0.11229000000000001,?,?,?,?,?,?,?,0.85413
?,0.35534,?,-0.5534600000000001,-0.74385,?,0.7852600000000001,-0.28157,?,?,-0.66706,-0.33588,?,-0.2924,?,-0.012613,?,0.58673,?,?,?,?,?,-0.4775,?,0.18967,0.19495,?,-0.058566,-0.44033,0.65289,?,?,-0.22559,?,-0.35231999999999997,?,0.21158000000000002,?,?,?,?,-0.11229000000000001,?,?,?,-0.55678,?,?,?,0.93219
?,?,?,?,?,-0.058380999999999995,?,-0.41777,-0.057264999999999996,?,-0.4648,?,-0.21846,?,?,0.065775,-0.14805,?,?,0.51334,?,?,0.27347,?,?,?,?,-0.1009,?,?,0.90551,?,?,?,?,?,?,?,?,-0.15662,?,?,-0.11229000000000001,?,0.28800000000000003,?,?,?,?,-0.46486000000000005,?
-0.25576,?,0.031049,?,?,?,0.57368,?,-0.1166,?,?,?,?,-0.39182,-0.15163,0.14253,?,1.2948,?,?,?,0.020912,?,?,-0.21381999999999998,0.18967,0.19328,-0.069703,-0.047945,-0.44033,?,?,?,?,?,?,?,?,?,?,?,?,-0.11229000000000001,?,?,-0.5454100000000001,-0.55678,?,?,?,?
?,?,?,-0.4855,-0.67776,?,?,-0.28157,?,-0.36924,?,?,-0.21563000000000002,0.0058338999999999995,?,?,-0.14583,?,?,?,?,?,?,?,?,?,?,?,-0.078095,?,0.27397,0.0058338999999999995,?,?,?,?,-0.10929000000000001,?,-0.083513,?,-0.10405,?,?,?,-0.24056,?,?,?,-0.78459,-0.46486000000000005,0.93219
-0.18914,?,?,?,?,0.086712,?,?,?,-0.36924,?,-0.32797,-0.23595,-0.34210999999999997,?,?,?,?,0.12053,?,0.2632,?,?,?,?,?,0.06455599999999999,?,?,?,?,?,?,?,?,-0.35231999999999997,?,-0.062487,?,?,?,-0.16374,?,-0.57834,?,?,?,-0.4899,?,?,?
?,?,?,?,?,?,0.47628000000000004,?,?,?,?,?,?,?,?,0.11304000000000002,-0.14887999999999998,?,?,?,?,0.020912,-0.08277999999999999,-1.0545,?,?,?,-0.097432,-0.08187799999999999,-0.44033,?,-0.2427,?,?,?,?,?,?,?,-0.26431,-0.15495,?,-0.11229000000000001,?,?,?,?,?,?,?,?
-0.12632000000000002,?,?,?,?,?,?,?,?,?,-0.47238,-0.33325,-0.24939,0.0058338999999999995,?,?,?,?,?,?,?,0.020912,0.18411,?,?,0.18967,0.31959,?,?,-0.44033,0.27397,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,-0.013512999999999999,-0.14015999999999998,?,?,?,-0.11229000000000001,?,?,?,-0.53446,-0.46205,?,-0.46486000000000005,?
-0.097535,?,?,?,?,0.086712,0.4104,?,-0.071453,-0.5053300000000001,-0.6623899999999999,?,?,?,?,0.08767,?,0.58673,?,0.35305,?,0.020912,-0.064851,-0.4775,-0.33871999999999997,0.18967,0.059994000000000006,?,?,?,0.52658,?,-0.09248200000000001,-0.22559,-0.42105,?,?,0.085378,?,?,?,?,?,?,?,?,-0.55678,?,-0.74508,?,?
?,?,?,?,?,?,?,-0.41777,-0.1505,?,?,?,-0.24939,?,?,0.26987,?,0.58673,?,?,0.061788,?,?,-0.4775,-0.24681,0.18967,0.23190999999999998,?,-0.0932,?,?,0.0058338999999999995,-0.09248200000000001,-0.22559,?,-0.35231999999999997,?,?,?,?,-0.14965,-0.16374,?,?,?,0.083636,-0.5351,-0.46285,-0.6542,-0.46486000000000005,?
?,0.42536,?,-0.30136999999999997,?,?,?,?,-0.071453,?,?,-0.33588,?,-0.19299000000000002,?,?,?,?,?,?,?,0.020912,?,?,-0.37395,0.18967,0.051287,?,?,-0.44033,?,-0.19299000000000002,?,-0.22559,?,-0.35231999999999997,?,?,?,-0.26431,-0.14965,?,?,?,?,-0.44143999999999994,?,-0.4899,?,?,?
?,?,?,-0.42918999999999996,?,0.29399000000000003,?,?,-0.1505,?,?,?,-0.24108000000000002,-0.34210999999999997,?,?,?,0.58673,?,?,?,?,-0.22953,-0.95837,?,0.18967,?,?,-0.08829400000000001,?,?,-0.34210999999999997,?,?,?,?,?,?,?,-0.26431,-0.18464,?,?,?,?,?,?,-0.4899,?,?,?
-0.097535,?,?,?,-0.6048100000000001,?,?,?,?,-0.36924,-0.6623899999999999,?,?,?,-0.15386,?,?,0.58673,?,?,?,0.020912,?,-1.0545,?,0.18967,?,-0.10345,?,?,0.52658,?,?,-0.22559,-0.42105,?,?,0.07878500000000001,-0.12397000000000001,?,-0.15600999999999998,?,?,-0.57834,?,?,?,?,-0.76417,?,?
?,?,?,?,?,?,?,?,-0.13405,?,?,-0.30685999999999997,-0.23025,?,?,?,?,0.58673,?,?,?,0.020912,-0.14592,-0.18898,?,0.18967,0.073837,?,-0.11525,-0.44033,?,?,?,-0.22559,-0.42105,-0.35231999999999997,?,-0.015396,?,-0.26431,-0.16130999999999998,-0.16374,?,-0.5551699999999999,?,?,?,?,?,-0.46486000000000005,?
?,0.41306000000000004,?,?,?,0.11602,?,?,-0.05210599999999999,?,-0.66076,?,-0.21141,?,-0.15395,?,?,?,-0.048089,0.35305,?,?,-0.08277999999999999,-1.0545,?,0.18967,?,?,-0.089902,-0.44033,0.5897399999999999,?,-0.09248200000000001,?,-0.42105,?,-0.16012,0.08161,-0.12282,?,?,?,?,?,-0.60425,?,-0.55678,?,?,?,?
-0.18914,0.42536,?,-0.41048,?,0.086712,?,-0.41777,?,?,-0.45503999999999994,-0.2963,?,?,?,?,?,?,0.13339,?,?,0.020912,-0.13460999999999998,?,?,?,?,?,?,?,?,?,-0.09248200000000001,-0.22559,?,-0.35231999999999997,-0.17282999999999998,?,?,?,-0.16768,-0.16374,-0.11229000000000001,?,?,?,?,?,-0.5883,-0.46486000000000005,0.73452
?,?,0.14384,?,?,0.11602,?,-0.28157,?,?,?,?,-0.20847,?,?,?,-0.14887999999999998,?,?,0.35305,0.27798,0.020912,?,?,?,?,?,?,-0.093703,-0.44033,0.5897399999999999,-0.2427,?,-0.22559,-0.42105,?,?,?,-0.12282,?,?,-0.16374,?,?,?,-0.49168,?,?,-0.74375,-0.46486000000000005,0.89107
?,?,?,?,?,?,?,-0.41777,?,?,?,?,-0.22471999999999998,-0.39182,-0.13230999999999998,?,?,?,0.37858,1.3148,0.32866,?,0.004488399999999999,-0.18898,?,?,0.23205,?,-0.051757000000000004,?,?,-0.39182,-0.09248200000000001,-0.22559,-0.42105,?,?,?,?,-0.15662,?,-0.16374,-0.11229000000000001,?,?,?,?,?,-0.78459,?,0.93219
-0.30143000000000003,?,?,?,?,?,?,?,-0.009663,-0.36924,?,-0.33588,?,-0.093579,?,?,-0.14602,?,?,0.35305,0.28117,?,0.007037300000000001,-0.76602,?,?,?,?,?,-0.3415,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,?,?,?,-0.12632000000000002,-0.16374,-0.11229000000000001,?,?,?,-0.52189,?,?,-0.46486000000000005,?
?,?,?,?,-0.4762,?,?,?,?,?,?,?,-0.2496,0.05554,?,?,?,?,?,0.51334,?,?,0.017666,?,?,0.18967,-0.017807,?,?,?,-0.041807,?,-0.09248200000000001,?,0.78062,?,?,-0.12088,-0.16328,-0.15662,?,-0.16374,?,?,0.47503999999999996,?,-0.52968,?,-0.7031,?,?
?,?,?,-0.80018,?,?,0.9910899999999999,?,-0.010642,-0.5053300000000001,-0.4844,?,?,?,?,?,?,1.2948,0.91995,2.1163,?,0.020912,?,-0.11684000000000001,?,0.25488,0.6239899999999999,?,0.028206000000000002,?,0.65289,?,-0.09248200000000001,?,?,-0.35231999999999997,?,0.318,-0.11241,?,-0.14753,?,?,-0.57834,?,-0.44076000000000004,-0.55678,-0.4899,?,-0.46486000000000005,0.93219
-0.48228000000000004,?,-0.23965999999999998,-0.57052,?,?,0.80743,?,-0.057264999999999996,-0.5053300000000001,?,?,-0.22169,?,?,?,-0.15083,1.2948,0.49682,1.3148,?,0.020912,-0.071022,?,-0.27726,?,0.41886999999999996,?,?,?,?,?,-0.09248200000000001,?,?,-0.35231999999999997,?,?,?,0.70489,?,?,?,-0.57834,?,-0.22659,-0.55678,-0.4899,-0.78459,?,0.93219
?,?,-0.21399,-0.5534600000000001,?,-0.31354,?,-0.28157,0.038633,?,?,?,?,-0.093579,?,0.35501,?,?,0.53445,0.35305,?,0.020912,?,-0.4775,?,?,?,-0.095055,?,-0.3415,0.33712,-0.093579,-0.09248200000000001,?,-0.42105,?,?,?,?,0.058754999999999995,-0.16768,?,?,?,-0.70675,-0.5454100000000001,-0.55678,?,?,?,0.93219
?,?,?,?,-0.31377,?,0.44011000000000006,-0.41777,?,-0.5053300000000001,-0.48546000000000006,?,?,?,-0.15249000000000001,?,-0.15104,?,?,?,0.085648,0.020912,?,?,?,?,?,?,-0.083784,-0.44033,0.52658,?,?,?,?,-0.35231999999999997,?,?,-0.14825,?,?,-0.16374,?,-0.57834,?,?,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219
?,?,0.22015,?,?,-0.39693,?,?,-0.071453,?,-0.6998,?,?,?,-0.15647,?,?,0.58673,-0.10115,?,?,?,?,?,-0.36413,0.18967,?,-0.1004,?,?,?,?,-0.09248200000000001,?,?,?,?,?,?,-0.15662,-0.15495,?,?,?,-0.29714,?,-0.55678,?,-0.78459,?,?
?,?,0.38725,0.10638,-0.10219,?,0.26611,-0.41777,?,-0.5053300000000001,?,-0.33325,-0.27655,?,-0.16119,?,?,0.58673,?,?,0.084379,?,?,?,-0.23601,0.18967,?,?,-0.081669,?,0.021347,0.20465999999999998,?,?,-0.42105,?,-0.1866,?,?,-0.26431,?,?,-0.11229000000000001,?,?,?,?,?,?,?,?
0.0733,?,?,?,?,?,?,?,-0.12322000000000001,?,?,?,-0.26493,?,?,?,?,0.58673,-0.082067,?,?,?,?,?,-0.41208,0.18967,0.075701,?,?,?,?,0.35378000000000004,?,-0.22559,?,?,?,0.11457,?,-0.26431,-0.1189,?,?,?,?,-0.1108,-0.5220899999999999,-0.44661000000000006,?,-0.46486000000000005,?
?,0.37121,-0.11558,?,-0.64018,?,?,?,?,-0.64141,?,-0.33588,?,-0.39182,?,?,?,?,0.17142000000000002,?,0.30875,?,?,?,?,0.18967,?,?,?,?,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,0.044879,?,?,?,-0.16374,?,?,?,?,?,?,-0.78459,?,0.93219
?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.13485999999999998,?,-0.15014,?,?,?,?,?,?,?,-0.2702,?,?,-0.09861900000000001,?,-0.44033,0.46343,-0.14329,-0.09248200000000001,-0.22559,?,-0.35231999999999997,?,0.019451,?,?,-0.19100999999999999,?,-0.11229000000000001,-0.57834,?,?,-0.55678,-0.4899,?,?,?
-0.4608,?,-0.21399,-0.5534600000000001,?,?,?,?,?,-0.64141,?,?,?,?,?,0.366,?,?,?,?,0.3415,?,?,-0.4775,?,?,0.31706999999999996,?,-0.036137999999999997,?,?,?,-0.09248200000000001,-0.22559,?,?,-0.19401,?,?,?,-0.18889,-0.16374,-0.11229000000000001,?,?,?,?,-0.4899,?,?,0.93219
?,?,?,?,-0.56502,?,?,-0.41777,-0.098057,?,?,?,-0.23684000000000002,0.0058338999999999995,-0.12793,0.36069,?,?,0.2487,?,?,?,?,?,?,?,?,-0.10436,?,?,?,?,?,-0.22559,-0.22077,-0.09507,?,-0.034233,-0.14478,?,?,-0.16374,?,?,?,?,?,-0.46053999999999995,-0.47798,-0.46486000000000005,?
?,?,?,?,?,?,?,?,?,?,?,-0.33325,?,-0.14329,-0.12633,?,-0.1514,?,?,0.51334,0.34226999999999996,?,?,-0.11684000000000001,?,?,0.38008000000000003,?,?,-0.44033,0.46343,-0.14329,?,?,-0.42105,-0.35231999999999997,?,?,-0.16559000000000001,?,?,-0.16374,-0.11229000000000001,?,?,-0.072326,?,?,-0.6463,?,?
-0.37846,?,-0.11558,?,?,-0.33245,?,?,?,-0.5053300000000001,?,-0.33588,-0.21038,?,?,0.27668000000000004,-0.1497,?,?,0.35305,0.29656,0.020912,-0.0067652,?,?,0.18967,0.21515,?,-0.048236,?,0.7792,-0.39182,?,-0.22559,-0.42105,?,?,?,-0.14594000000000001,-0.048934,?,-0.16374,?,?,-0.78756,?,?,?,?,-0.46486000000000005,?
?,?,0.031049,?,-0.4762,?,?,-0.41777,?,-0.5053300000000001,?,?,?,-0.043873,-0.15202000000000002,?,?,0.58673,0.28963,0.51334,?,0.020912,?,?,?,?,0.31609,?,?,?,?,-0.043873,?,-0.22559,-0.42105,?,?,?,?,-0.048934,?,?,?,?,?,?,?,?,?,-0.46486000000000005,?
-0.22921999999999998,?,?,?,?,-0.3667,0.5462899999999999,-0.28157,?,-0.64141,-0.6846300000000001,?,?,?,-0.14252,0.25737,?,0.58673,?,?,0.20225,0.020912,-0.078317,0.0033689,-0.34531999999999996,0.2232,?,?,?,-0.44033,?,?,?,-0.22559,?,-0.35231999999999997,-0.16542,0.058065,?,?,?,?,?,?,?,?,?,-0.4899,?,?,?
?,?,?,?,-0.56502,-0.3667,0.64673,?,?,?,?,-0.33325,?,-0.19299000000000002,?,?,?,?,?,1.3148,?,?,-0.22088000000000002,?,?,?,?,-0.10436,-0.046218,-0.44033,0.52658,?,?,?,?,?,?,?,?,?,?,?,-0.11229000000000001,?,-0.79606,?,?,?,?,-0.46486000000000005,?
-0.30143000000000003,0.38606,?,?,?,-0.35013,?,?,-0.009663,?,?,-0.33588,-0.22013000000000002,-0.2427,-0.13682,?,?,?,?,?,0.28183,?,?,-0.4775,?,0.18967,?,?,?,?,?,?,?,2.2434,?,-0.35231999999999997,-0.16752999999999998,?,?,?,?,?,-0.11229000000000001,-0.57834,-0.70675,?,?,?,?,-0.46486000000000005,?
-0.30143000000000003,?,?,?,-0.5432,-0.35013,?,?,?,?,?,-0.33588,-0.22013000000000002,-0.2427,?,?,-0.15022,0.58673,?,0.35305,?,?,-0.044297,?,-0.32329,0.18967,0.19271,-0.095055,-0.053078,?,?,?,-0.09248200000000001,2.2434,?,?,?,?,?,0.48951000000000006,?,?,-0.11229000000000001,?,?,?,?,?,-0.73552,?,0.8827799999999999
?,?,0.11067,?,?,?,?,?,-0.13405,?,?,?,-0.25306,?,-0.15123,0.54787,-0.15237,0.58673,0.21954,?,?,0.020912,-0.008833200000000001,?,-0.28912,?,?,-0.10783,-0.095069,?,?,?,-0.09248200000000001,?,?,-0.35231999999999997,?,-0.13595,-0.17137,?,?,-0.16374,-0.11229000000000001,?,0.6130899999999999,?,?,-0.4899,?,?,?
-0.16138,0.41306000000000004,?,?,?,?,?,?,-0.05210599999999999,-0.64141,-0.6986100000000001,?,?,?,-0.15795,0.34628000000000003,-0.15109,?,0.026662,0.35305,0.15135,?,?,?,-0.35222,?,0.10954000000000001,?,-0.08788,?,?,-0.19299000000000002,?,0.5974,-0.22077,-0.09507,?,?,-0.15403,0.058754999999999995,-0.18675999999999998,?,-0.11229000000000001,?,?,?,-0.48151000000000005,-0.39598,-0.60858,-0.46486000000000005,?
