@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
0,0.58,0.44,?,0.854,?,?,?,11
?,?,0.52,?,1.1835,?,0.27,?,22
?,?,?,0.225,1.115,0.378,0.2145,0.36,?
0,?,?,0.19,1.129,0.4385,0.256,?,12
?,0.625,0.485,0.19,?,?,?,?,16
?,0.6,0.47,0.175,?,0.4865,0.247,0.315,14
2,0.56,0.46,?,0.8395,0.3325,?,?,11
2,0.585,?,0.225,1.055,0.3815,0.221,0.365,14
2,?,0.435,0.18,?,0.36,?,0.25,?
1,0.56,0.445,0.155,0.8735,?,0.209,0.275,15
?,0.68,?,0.185,1.1095,?,0.245,0.34,?
0,0.455,?,0.14,0.5185,0.221,0.1265,?,?
0,0.49,?,0.145,?,?,?,0.21,?
?,0.31,?,0.085,?,?,0.0365,0.045,5
?,?,?,?,0.08,0.031,0.0215,?,?
2,0.27,0.195,?,?,0.0385,?,0.03,5
2,0.4,0.29,?,0.2795,0.1115,?,?,8
2,0.28,0.2,0.08,0.0915,?,0.0215,0.03,4
2,0.325,0.23,?,?,0.06,0.034,?,3
0,0.345,0.25,0.09,?,0.078,0.059,?,5
2,0.21,0.15,0.05,?,?,0.0085,0.01,?
0,?,0.27,0.09,0.1885,?,?,0.055,4
?,?,0.26,?,0.218,0.0935,0.0445,0.07,8
2,0.2,0.14,?,?,?,0.008,0.01,?
2,0.235,0.16,?,0.0545,0.0265,?,?,3
2,?,?,0.04,?,0.0095,0.006,0.005,3
2,?,0.11,0.04,?,0.0065,0.003,0.005,2
0,0.57,?,0.155,?,?,0.159,0.235,13
0,?,0.45,?,0.9715,0.3965,0.255,0.26,?
2,0.385,?,0.095,0.24,?,0.059,0.085,8
?,0.53,0.42,?,0.752,?,0.156,?,19
?,?,0.355,0.13,0.458,0.192,?,0.13,12
?,0.47,0.37,?,?,0.1845,?,?,11
?,?,0.335,0.11,?,0.1695,?,?,8
?,0.47,0.37,?,0.4985,0.2095,?,0.145,9
?,0.465,?,?,0.454,0.1895,0.08,0.155,10
1,0.52,?,0.14,?,0.2,0.145,0.179,10
2,0.29,0.23,0.075,?,?,?,0.04,6
?,?,0.205,0.07,?,0.0335,?,?,4
?,?,0.29,0.115,0.2705,0.093,0.066,0.0885,?
0,?,0.375,0.14,0.604,0.242,?,0.179,14
0,0.44,0.355,0.115,0.415,0.1585,?,0.131,10
?,?,0.325,?,?,?,0.057,?,?
2,?,0.35,0.115,0.3615,?,0.0695,?,7
0,?,?,0.105,0.257,0.099,?,?,9
?,?,0.245,0.075,?,0.0585,?,0.049,10
?,?,0.195,?,?,0.0315,0.018,0.027,7
2,?,?,0.045,?,?,0.0055,?,6
?,0.565,0.45,0.16,0.795,?,?,?,11
1,?,?,?,0.875,0.3695,0.2005,?,?
1,0.65,0.515,?,?,0.495,0.203,0.33,16
1,0.615,0.49,?,?,?,0.195,0.345,12
1,?,0.44,0.165,0.8,?,0.1735,?,11
?,?,0.37,0.12,?,?,0.131,?,12
1,0.485,0.39,?,0.591,?,0.141,0.12,8
?,0.5,?,?,0.6265,0.2605,?,0.16,9
1,0.525,0.405,?,?,0.3075,?,0.255,13
?,0.66,?,0.165,1.1905,0.4585,?,0.37,11
0,0.66,?,?,1.326,0.519,0.2625,?,12
?,0.52,0.4,0.145,0.66,0.267,?,0.22,?
0,0.44,0.34,0.105,0.364,0.148,0.0805,?,7
?,0.515,0.4,0.12,?,0.2705,0.179,0.17,?
0,?,?,?,0.452,0.1715,0.092,0.155,10
0,0.545,0.415,0.15,?,0.2795,0.163,0.2185,10
0,0.47,0.355,?,0.5465,0.2005,0.126,0.185,13
?,?,?,?,0.179,0.0705,?,?,9
1,?,0.355,0.13,?,0.245,0.132,?,?
?,0.435,?,0.125,0.406,?,0.1055,?,11
?,?,0.21,0.08,?,0.041,0.0265,?,?
0,?,0.32,?,0.387,0.165,0.1005,0.0985,10
?,?,?,?,0.474,0.21,0.109,?,15
1,?,0.345,0.135,0.443,0.1975,0.0875,?,13
?,0.59,?,0.155,?,?,?,?,?
?,0.57,0.44,?,?,0.3785,0.201,0.305,?
1,0.61,?,?,?,0.4145,0.2,0.345,9
0,0.61,0.475,0.14,1.133,?,?,?,?
1,?,?,0.14,0.9175,?,?,0.26,9
?,0.585,?,?,0.982,?,0.2495,0.27,9
1,?,?,0.15,0.8865,0.383,0.209,0.255,?
0,0.63,0.48,?,?,0.5015,?,0.515,16
0,0.625,?,0.175,?,0.5565,?,?,10
?,?,0.425,?,?,?,0.171,0.245,13
?,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,?
1,0.46,0.355,?,?,0.216,0.133,0.115,?
0,0.41,?,0.1,0.363,0.1735,?,0.11,?
?,0.495,?,?,?,0.284,?,?,10
1,?,?,0.17,0.6805,?,?,?,9
?,0.55,0.41,0.145,?,?,0.1905,?,?
2,?,?,0.14,?,0.164,0.076,?,?
0,?,?,0.12,?,?,0.058,0.095,12
?,0.51,?,0.15,0.745,0.2865,?,0.235,?
0,?,?,0.115,0.25,0.111,0.057,?,?
1,0.525,0.41,?,?,0.3585,0.207,?,17
0,0.66,?,?,1.514,0.526,?,0.42,18
2,?,0.42,?,0.6995,?,0.153,0.24,?
1,?,?,0.18,?,0.3015,0.1825,0.3,12
0,0.55,0.43,?,?,0.2565,0.186,?,8
1,0.605,0.47,?,0.939,?,0.201,?,12
1,?,0.495,0.145,?,?,0.2255,?,?
?,?,0.445,?,0.981,?,?,?,15
1,?,?,0.145,0.926,0.398,?,0.25,16
?,?,0.315,0.11,?,?,0.0635,?,?
?,0.39,0.3,0.1,0.265,?,0.06,0.0865,12
1,0.47,0.345,?,0.4885,0.2005,0.108,0.166,10
?,0.515,0.39,?,0.5555,?,0.1135,0.2235,11
1,0.425,0.345,?,?,0.16,?,0.154,?
?,?,0.27,0.09,0.195,?,?,0.059,8
1,0.485,0.37,0.13,0.458,0.181,0.113,?,9
2,?,?,0.1,0.228,?,0.0675,0.081,9
2,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,11
?,?,?,?,?,0.15,?,0.1515,11
?,0.195,?,0.05,0.032,?,?,0.012,3
?,?,0.24,0.075,0.155,0.0475,0.0355,0.06,?
1,0.495,?,?,0.4775,0.185,?,0.169,17
?,?,?,?,0.525,0.2085,0.1,0.1655,14
2,0.415,?,0.135,?,0.128,?,0.148,?
?,0.47,?,?,0.433,?,0.095,?,11
2,?,?,0.085,0.17,0.0655,?,0.049,6
2,?,0.225,0.075,?,0.0455,?,0.044,?
2,?,?,0.055,0.0515,0.018,0.0105,0.0195,?
?,0.345,?,?,0.169,0.06,?,0.054,9
1,0.485,?,?,?,?,?,?,17
0,?,0.385,0.115,0.6785,0.2945,0.138,0.195,11
0,0.5,0.385,0.105,0.498,0.1795,?,?,16
?,0.465,0.36,?,0.498,0.214,0.116,0.14,14
?,0.525,0.405,?,?,0.2655,?,0.225,11
?,0.425,0.335,?,0.322,?,?,0.125,?
0,0.38,0.305,0.095,0.2815,0.1255,?,0.09,7
1,0.53,0.415,0.145,0.944,0.3845,0.185,?,?
2,?,0.265,0.085,?,0.077,?,?,9
1,0.475,0.365,0.115,?,0.223,?,?,?
0,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,6
?,0.46,0.365,?,?,0.1895,?,0.158,?
?,0.47,0.36,0.13,?,0.198,?,?,?
2,0.36,?,0.1,0.2105,?,0.0525,0.075,8
2,0.355,?,0.09,?,0.05,?,?,?
2,0.38,?,?,?,?,0.054,?,?
?,?,0.26,?,?,?,0.0485,?,5
1,0.44,0.345,0.12,0.487,?,0.108,?,13
0,?,0.4,0.13,0.5735,0.219,?,0.195,?
2,0.325,?,0.085,?,?,?,0.05,6
1,0.62,?,?,?,0.4675,0.2655,?,12
?,0.59,0.45,0.16,0.9,0.358,0.156,0.315,18
2,0.33,0.255,0.095,?,?,?,0.06,?
?,0.45,?,0.13,0.3715,0.1605,?,?,?
?,?,?,?,0.347,0.12,?,?,10
2,0.33,?,0.075,0.1145,0.045,?,0.035,5
2,0.48,0.375,0.145,0.777,?,0.13,?,8
?,0.46,0.35,?,?,?,0.105,0.155,10
0,0.475,0.36,0.125,0.447,0.1695,?,0.14,?
?,?,?,0.065,?,?,?,0.025,4
?,?,0.245,0.09,0.1665,0.0595,0.04,?,5
1,?,?,0.13,?,?,?,0.145,10
?,0.31,0.225,?,?,0.054,0.024,?,?
0,?,0.28,0.11,0.2305,0.0945,0.0465,0.075,?
2,0.295,0.215,0.075,?,0.05,?,0.04,?
?,?,?,0.165,?,0.336,?,?,16
0,0.615,0.515,0.17,1.14,?,0.2245,?,15
?,?,?,0.195,?,0.5305,?,0.41,?
0,0.585,0.475,0.185,?,?,0.1615,0.33,?
1,0.65,0.525,?,?,?,?,0.53,?
1,?,0.45,0.17,?,?,?,0.295,?
0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,9
0,0.38,?,?,?,?,0.0615,?,?
1,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,?
0,0.395,0.295,?,0.2245,0.078,0.054,?,9
2,?,0.35,0.12,?,0.1815,0.144,?,10
0,?,0.38,0.15,0.605,0.2155,0.14,0.18,?
?,0.55,0.425,0.155,?,?,?,0.335,12
0,0.45,0.35,0.145,0.5425,?,?,?,12
2,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,?
0,0.5,?,?,0.655,?,?,0.205,16
?,0.53,?,?,0.8115,?,0.169,0.24,?
?,0.49,0.39,0.15,0.573,0.225,0.124,0.17,20
?,0.49,?,0.15,0.7865,?,0.14,0.24,22
0,0.52,0.395,0.18,?,0.158,?,0.245,?
?,?,?,?,0.74,0.2635,0.168,?,11
0,0.5,?,0.115,?,?,?,0.19,10
0,?,0.38,0.165,0.8165,0.25,?,0.265,?
?,0.37,0.275,0.1,0.2225,0.093,0.026,?,7
?,0.37,?,?,0.2295,?,0.0465,?,6
?,0.485,0.37,?,0.5725,0.204,0.1415,0.175,?
0,0.435,0.325,?,?,0.154,?,0.12,6
?,0.535,?,0.185,?,?,?,0.29,?
?,0.51,0.4,?,?,0.2455,?,?,?
2,?,?,0.185,0.909,?,?,0.255,?
?,0.535,0.4,?,?,0.3345,0.2125,?,?
0,?,?,0.125,0.927,0.26,0.1425,0.345,?
2,0.525,0.4,0.17,0.7305,?,0.2055,0.195,10
?,0.59,0.44,0.15,0.9555,0.366,0.2425,?,10
2,0.5,?,0.15,?,0.2535,?,0.19,9
?,0.255,?,?,?,0.0345,0.0205,0.025,4
?,0.43,?,0.115,0.3865,?,0.1065,0.11,?
2,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,8
1,?,0.11,0.02,0.019,?,0.0025,?,?
1,0.315,?,0.09,0.1285,?,?,?,6
1,?,0.105,0.05,0.0175,0.005,?,0.005,?
?,0.28,0.205,?,0.1165,0.0545,0.0285,0.03,4
0,?,?,0.12,0.444,?,0.1145,0.14,?
?,?,0.315,?,0.3515,?,0.091,0.1195,?
?,0.385,0.285,0.105,0.2905,?,0.0685,0.0875,11
0,0.48,0.385,?,?,0.1895,0.142,?,13
?,?,0.33,0.105,0.4525,?,0.103,0.123,?
2,?,?,?,0.316,?,0.0595,0.1105,11
2,?,0.3,0.125,?,0.191,0.09,0.1175,8
?,?,?,?,?,0.1535,?,?,9
2,0.315,?,0.09,0.203,0.0615,0.037,?,10
0,?,0.26,0.09,?,0.0775,?,0.0765,?
2,?,?,0.13,0.2765,0.0895,?,?,9
1,0.295,?,0.09,?,0.0405,0.0245,0.032,6
?,0.325,0.25,0.08,0.176,?,0.0355,?,?
2,?,0.3,0.1,?,0.104,0.0475,0.083,?
1,0.28,?,?,0.1135,?,?,?,6
?,0.355,?,0.085,0.201,0.069,?,?,7
2,0.35,0.255,0.08,0.1915,?,0.0385,?,?
1,?,0.2,0.065,0.1035,0.0475,?,0.03,6
1,?,?,0.07,0.0975,?,0.019,?,?
?,0.25,0.19,0.06,?,0.036,?,?,5
?,0.18,0.125,?,?,0.0095,0.0055,?,?
1,0.15,0.1,?,0.015,?,0.004,?,?
1,?,0.11,?,0.018,?,?,0.005,2
?,0.555,0.455,0.16,1.0575,0.3925,0.228,?,?
?,?,?,0.15,1.092,?,0.212,?,14
2,?,0.41,?,0.99,?,?,?,?
?,?,?,0.08,0.488,0.191,0.125,?,10
0,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,16
?,?,0.305,0.085,0.297,0.108,0.0705,0.1,9
0,?,?,0.105,0.525,0.2185,0.1195,0.155,11
2,?,0.4,?,?,0.2735,0.159,0.255,?
?,?,0.4,?,?,0.261,?,?,14
2,?,?,0.13,?,0.2405,0.1825,?,10
2,0.545,0.42,0.13,0.879,0.374,?,0.23,12
?,0.52,0.4,0.12,?,?,?,0.265,?
?,0.505,0.38,0.13,0.656,0.227,0.1785,?,?
?,0.525,?,?,0.8665,?,0.176,0.29,17
2,0.51,0.39,?,?,0.262,0.1835,?,?
?,0.52,0.385,0.115,0.669,?,0.172,?,?
0,?,?,0.125,0.6435,0.2415,0.1735,?,11
2,0.535,0.41,?,?,?,?,0.32,13
?,0.445,0.345,?,0.3795,0.143,0.074,0.125,9
2,?,?,0.205,0.835,?,?,0.245,13
0,?,0.265,0.09,?,0.078,0.057,?,?
?,0.535,0.42,?,?,0.2785,0.186,0.215,?
?,?,0.405,?,0.8175,0.2795,?,0.26,16
2,0.53,?,0.13,?,0.275,?,0.265,?
0,0.53,0.42,0.13,?,?,?,0.265,?
?,0.66,0.52,0.2,?,?,0.4805,0.45,?
2,0.52,?,?,?,?,0.2035,0.16,8
2,0.535,0.42,?,?,0.301,?,?,?
?,?,0.515,0.175,?,?,?,0.39,14
0,0.51,0.39,?,0.612,0.187,?,?,12
?,?,?,?,0.547,0.215,0.1615,?,?
0,0.605,0.46,0.17,?,0.347,0.3045,?,12
0,0.58,0.455,0.165,?,0.369,?,0.275,12
?,?,0.515,?,1.4805,0.5295,0.272,0.525,19
?,0.62,?,0.185,1.5275,0.69,?,0.35,12
?,0.615,0.525,?,1.1375,?,0.236,0.37,?
?,0.605,?,0.19,1.437,0.469,?,0.41,14
2,?,?,?,?,0.4775,?,0.27,?
?,0.57,0.43,0.12,?,?,0.167,0.31,?
?,?,?,?,1.2565,0.435,0.202,0.325,?
?,?,?,0.155,?,?,?,0.335,?
0,0.54,0.44,?,?,0.2385,?,0.3,16
2,0.64,0.51,?,1.613,0.6215,0.361,?,13
?,0.61,0.47,0.145,1.153,0.403,0.296,?,?
?,0.545,0.45,0.15,?,0.3365,?,?,10
0,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,12
?,0.345,0.27,?,?,0.0665,0.05,0.07,8
0,?,0.43,?,0.785,0.289,0.227,0.233,?
0,0.53,0.425,0.17,?,?,0.2395,?,16
?,?,?,0.165,0.9805,0.3155,?,0.2965,10
?,?,0.375,0.14,0.521,0.2,0.123,0.17,?
2,0.385,?,0.115,0.2685,0.0975,0.0825,0.085,?
?,?,0.34,0.135,0.462,?,?,0.12,8
?,?,0.38,0.14,0.7605,0.245,0.167,?,?
2,0.53,?,0.165,0.732,0.189,0.17,0.31,10
2,?,0.385,?,0.6775,0.236,0.179,0.2,14
2,0.49,0.38,?,0.6385,0.2305,?,0.195,?
2,?,0.35,0.14,?,0.2015,?,?,?
?,0.47,0.36,?,0.537,0.1725,?,0.195,14
?,?,?,0.165,0.93,0.3505,0.237,?,?
2,0.505,0.385,?,?,?,0.152,0.215,?
?,0.515,?,0.145,0.8815,0.292,0.206,?,9
1,0.385,?,0.125,0.244,?,?,0.085,5
1,0.215,0.155,0.06,0.0525,?,0.0165,0.015,?
2,?,0.415,?,1.042,0.3295,?,0.2905,?
0,0.515,?,?,0.5755,0.1975,0.13,?,?
?,?,?,?,?,0.211,0.1375,0.262,?
0,0.505,0.39,?,0.644,0.2475,?,?,8
0,?,?,?,0.8875,0.309,0.246,?,11
0,0.57,0.465,0.16,0.8935,?,0.2575,?,?
0,0.485,0.375,0.135,?,0.1925,0.1315,?,9
?,0.47,0.37,0.18,?,?,?,0.1625,8
2,0.575,?,?,?,?,?,?,?
2,?,0.465,?,?,?,0.26,0.3635,11
2,0.515,0.405,0.145,0.695,0.215,?,?,?
?,0.53,?,0.155,0.7155,0.2805,0.1685,0.214,10
2,0.44,0.335,0.11,0.394,0.157,0.096,?,8
?,?,0.42,0.16,0.745,?,?,?,?
0,0.425,0.345,?,0.3665,?,0.081,0.117,10
?,0.46,0.34,0.135,0.495,?,?,?,?
?,0.45,0.335,?,?,0.119,0.1055,?,9
2,?,0.33,?,0.4405,?,0.0935,0.155,8
1,?,0.275,0.1,0.22,0.094,0.045,0.065,6
2,?,?,0.135,0.6615,?,?,0.155,?
?,0.405,0.305,?,0.3185,?,0.0905,?,6
1,?,0.205,?,0.1015,?,?,?,5
0,0.48,0.4,0.125,0.759,0.2125,?,?,?
0,?,?,?,0.4195,0.153,0.1155,?,9
0,0.52,0.41,0.115,?,0.2855,0.179,0.235,?
2,0.505,?,?,0.875,0.2665,0.174,0.285,11
0,0.49,0.365,?,?,?,?,?,20
1,0.235,0.175,0.055,0.067,0.027,0.0125,0.018,?
?,0.255,0.185,?,?,0.0365,0.021,0.023,4
1,?,?,0.085,?,?,?,0.0535,6
1,?,0.25,?,0.1735,0.0765,?,0.049,?
?,0.335,?,0.08,?,0.0735,0.04,?,5
?,0.35,?,?,0.2055,?,?,?,5
1,0.35,?,0.07,0.18,0.0655,0.048,0.054,5
1,0.36,0.3,?,0.27,?,0.064,?,6
?,0.365,0.275,0.135,0.24,0.108,?,?,6
1,0.37,0.275,?,0.2215,0.097,?,0.0615,5
1,?,?,?,?,?,0.0585,0.0605,?
?,?,0.29,0.095,?,0.143,?,0.086,?
?,0.385,0.3,0.1,0.2895,?,0.063,0.09,6
1,0.395,0.29,?,?,0.138,?,0.082,6
?,?,0.29,0.095,?,?,0.084,0.077,5
1,0.4,0.31,0.1,0.306,0.13,0.06,?,5
?,?,0.325,?,0.394,0.208,0.0655,?,5
1,0.415,0.32,?,0.3735,?,0.0755,?,6
?,0.415,0.305,?,0.325,0.156,?,0.091,5
1,0.425,?,0.1,?,0.1185,?,0.0945,?
?,0.44,0.365,0.115,?,0.2435,0.084,0.1465,8
1,?,0.335,?,0.4895,?,?,?,?
?,0.445,?,?,0.378,?,?,0.089,?
1,?,0.35,0.13,0.547,0.245,?,0.1405,7
2,0.47,0.375,?,?,?,0.0935,0.169,?
1,0.475,0.365,0.125,?,0.229,0.1185,?,8
0,?,0.365,?,0.6395,0.2945,0.113,?,7
1,0.485,0.355,0.105,0.498,0.2175,0.096,?,8
?,0.49,?,0.125,0.609,?,0.096,0.1775,?
?,?,0.41,?,?,?,0.129,?,?
2,?,?,0.125,0.5975,0.27,0.1275,?,?
?,0.505,0.44,?,0.8275,0.3415,?,?,7
?,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,?
2,0.54,?,0.125,?,?,?,0.202,8
0,?,0.42,0.14,?,?,0.1725,0.21,?
?,0.545,0.44,?,0.9185,0.429,0.2015,0.2375,9
0,?,?,0.125,0.923,0.4035,0.175,0.283,7
?,0.55,?,0.15,1.0145,0.407,0.2015,?,?
0,?,0.45,?,?,0.362,0.1755,0.2765,?
?,?,0.435,0.145,?,0.4985,?,?,8
?,0.565,0.45,?,1.0595,?,0.24,0.265,9
?,?,0.455,?,0.952,?,0.2155,?,?
2,0.57,?,0.13,0.7535,0.349,0.1755,0.194,9
?,0.575,?,?,0.958,0.442,0.1815,?,?
?,0.59,0.475,0.165,1.077,?,?,?,?
?,0.59,0.46,0.13,1.102,0.455,?,?,11
0,0.595,0.48,0.15,1.11,0.498,0.228,0.33,9
0,0.595,0.48,?,?,?,0.296,0.32,?
0,?,?,?,1.1405,0.547,0.231,0.271,5
?,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,?
2,0.6,?,?,1.3445,0.549,0.2875,0.36,?
?,0.6,?,0.155,1.21,0.653,?,?,9
2,0.6,?,0.175,1.29,0.606,0.276,?,10
?,0.605,0.475,0.175,?,?,?,?,?
?,0.605,0.455,0.16,1.1035,?,0.3015,?,8
0,0.615,0.5,?,?,0.5585,0.33,0.292,11
?,?,0.52,0.15,?,?,0.2605,?,9
?,?,0.51,0.15,1.296,0.545,0.3315,?,8
?,0.615,0.505,0.165,?,0.5315,0.2815,0.41,?
0,0.62,0.505,?,1.3725,0.6285,0.275,?,10
2,?,0.5,0.165,?,?,0.2545,?,?
0,?,0.49,0.155,1.2085,0.465,?,?,?
?,0.625,0.49,0.2,1.3825,?,0.285,?,10
2,0.63,0.505,?,1.26,0.4525,0.2755,?,13
2,0.635,0.51,?,?,?,?,0.39,8
?,?,?,0.15,1.376,?,0.361,0.31,?
?,?,0.485,0.165,1.2945,0.668,?,?,8
?,?,0.51,0.165,1.486,?,0.332,?,7
2,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,?
?,?,0.52,?,?,0.586,0.291,?,8
2,?,0.58,?,2.0805,0.959,0.3415,?,16
2,0.66,?,?,1.3905,?,0.212,0.453,14
2,0.66,?,?,1.558,0.755,0.298,?,9
0,0.67,0.585,0.16,?,?,0.2945,?,9
0,0.675,0.525,0.17,1.8095,?,0.391,0.455,11
?,0.675,0.525,0.155,?,?,0.3405,0.42,8
0,0.68,?,0.195,1.7775,?,?,0.415,10
?,0.685,?,0.16,1.6675,?,0.3775,?,?
0,0.695,?,0.22,1.834,?,?,0.455,10
2,0.73,?,?,2.8255,?,?,0.897,16
?,?,0.14,?,?,?,0.012,0.0135,5
?,?,?,?,?,0.025,0.014,0.021,?
?,0.24,0.175,?,0.0665,0.031,0.0135,0.017,2
1,0.255,0.19,?,0.083,?,0.0215,?,5
1,0.255,0.18,0.055,?,?,?,?,?
1,0.265,0.195,0.06,?,?,0.025,0.0245,5
1,0.28,0.12,0.075,?,?,?,0.0345,?
1,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,4
1,0.3,?,0.08,?,0.05,?,0.043,?
?,0.3,?,0.095,?,?,?,0.037,5
1,0.305,?,0.07,0.141,?,?,0.037,?
?,0.315,?,0.075,0.1485,?,?,?,5
?,0.315,?,?,0.144,0.053,?,0.04,?
?,0.32,?,0.09,0.1575,?,0.0265,0.0425,?
1,?,?,?,0.187,?,0.0445,?,5
1,0.33,?,0.085,?,0.0775,0.0305,?,?
1,0.335,0.25,?,0.1825,0.0705,?,?,6
1,0.335,?,0.075,0.186,0.0945,0.038,?,6
?,0.34,?,?,?,?,0.0455,?,4
1,?,0.25,0.07,?,0.104,0.0425,?,6
1,0.345,0.265,0.1,?,0.111,0.0535,?,6
?,?,0.29,0.095,0.249,?,?,?,5
?,?,?,0.095,?,?,0.069,0.0795,6
1,0.375,0.28,?,?,0.084,0.06,?,5
1,?,0.265,0.08,0.251,0.124,?,0.07,5
1,0.41,?,?,?,?,0.0695,0.09,6
?,?,0.305,0.09,0.3535,0.157,0.0745,0.1,6
1,0.41,?,?,0.3335,0.1635,0.061,0.091,5
1,?,0.33,?,0.3595,?,0.081,?,?
1,0.42,?,?,?,0.169,0.092,0.1,4
1,0.42,?,0.1,0.3435,0.157,0.0795,?,5
?,0.425,0.34,0.1,0.382,0.164,0.096,?,?
1,?,?,?,0.377,0.1645,0.072,0.105,5
1,0.43,0.325,?,?,?,?,?,?
1,?,0.325,0.09,?,0.217,?,0.095,?
1,?,?,0.12,?,?,0.061,0.1125,7
1,0.435,?,0.115,0.3925,?,?,0.1145,?
?,0.44,?,0.13,0.4495,0.209,0.0835,0.134,5
?,0.44,0.325,0.09,0.35,?,0.067,?,6
0,0.445,0.335,?,0.4355,0.2025,0.1095,0.1195,?
1,0.445,?,?,?,0.1695,0.0945,0.1195,?
1,?,?,0.13,?,0.191,0.127,0.137,6
?,?,?,?,?,?,0.093,?,7
1,0.45,0.345,0.11,?,0.2355,0.0855,0.1135,?
1,0.45,0.335,0.105,?,?,0.153,?,6
1,0.455,?,0.125,0.5325,0.225,?,0.1465,?
?,?,0.375,0.12,0.497,0.2355,?,0.1295,?
1,?,0.36,0.1,0.4635,?,?,?,6
1,0.46,?,?,?,?,?,0.1265,?
1,?,0.365,?,0.467,0.2315,0.0925,0.113,6
?,0.465,0.37,?,?,0.261,0.098,?,?
1,?,?,0.11,?,?,0.0905,?,?
?,0.465,?,?,0.482,?,0.106,0.1095,5
2,?,?,0.12,0.612,?,0.15,?,7
0,?,0.365,?,0.582,?,?,0.146,7
?,?,?,0.125,0.537,?,?,0.15,8
0,0.475,?,0.12,?,0.3245,?,0.127,5
2,?,0.375,0.115,?,?,0.1065,0.17,5
2,?,?,?,0.64,0.2925,0.1405,0.1575,5
2,0.48,?,0.1,0.439,0.194,0.099,0.115,7
?,0.48,0.365,0.12,0.6015,?,?,0.14,6
?,?,0.37,0.115,0.4785,?,0.0955,0.129,6
2,0.49,0.385,0.125,0.649,?,?,?,7
2,0.495,0.395,0.135,?,0.3035,0.1295,0.1495,7
2,0.495,?,0.135,0.61,0.272,?,0.144,?
?,?,?,0.135,0.6595,0.3145,0.1535,0.1565,5
?,0.5,?,0.12,0.56,?,0.103,?,?
2,0.5,0.385,0.135,?,?,?,0.1535,6
?,?,?,0.125,0.6725,?,0.12,0.1825,6
0,0.505,?,?,?,?,0.141,0.1785,?
1,0.505,0.39,0.15,0.685,0.362,0.131,?,7
?,?,0.41,?,?,0.289,?,0.155,8
?,0.505,?,?,0.601,?,0.1205,?,7
?,0.51,0.39,0.135,0.769,0.3935,0.1455,?,7
1,0.51,?,0.1,0.5785,?,?,?,6
?,0.51,0.405,?,?,0.3655,?,?,6
2,0.51,0.405,0.15,0.7035,?,0.134,0.1885,7
?,?,?,0.145,0.796,0.3865,0.1815,0.1955,7
?,0.515,0.43,?,?,0.367,?,0.23,7
?,0.515,?,0.155,0.7125,?,0.137,?,6
0,?,0.415,?,0.724,0.3475,?,0.175,7
?,?,0.4,?,0.7325,0.334,?,?,10
?,?,0.425,?,?,?,0.197,?,7
0,0.53,?,0.15,0.8495,?,?,0.202,7
2,0.53,0.405,?,?,0.2715,0.1605,?,6
0,?,?,?,?,0.3935,0.196,0.205,7
2,?,?,?,?,?,?,?,?
2,0.535,0.435,0.14,?,0.3735,?,0.2195,7
?,?,0.445,?,0.9905,0.544,?,0.218,?
0,0.55,?,0.14,?,0.368,?,?,?
0,?,?,0.16,?,0.4525,0.207,0.274,?
0,?,?,0.13,?,?,0.1665,?,7
2,0.57,0.45,0.155,?,0.5625,0.2565,0.295,?
2,?,0.45,0.155,1.1935,0.513,?,0.343,9
?,0.57,?,?,1.107,0.54,0.255,0.27,?
2,0.57,0.445,0.14,1.0635,0.5265,0.2195,?,7
?,0.57,?,0.17,0.9035,?,?,0.214,?
2,0.575,0.475,0.16,?,0.4955,0.2745,0.29,8
0,0.575,0.46,0.16,1.103,0.538,0.221,0.249,?
0,?,?,0.15,?,?,0.2255,0.29,?
0,0.58,0.46,0.18,?,?,0.2595,0.276,7
2,?,0.455,?,1.012,?,0.2115,?,9
?,?,?,0.145,?,0.5585,0.22,?,7
2,0.58,?,?,?,0.586,?,0.237,?
?,0.59,0.465,0.155,1.136,?,0.2615,0.275,10
2,0.59,0.47,0.16,1.206,0.479,?,?,7
0,0.59,0.455,?,1.063,0.5155,0.2445,0.25,7
0,?,0.47,0.155,?,0.4515,?,0.155,10
?,0.595,?,0.15,?,?,0.2205,0.25,10
?,?,0.475,?,?,?,?,0.274,?
