@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,0.475,?,?,0.452,?,?,0.155,10
0,0.545,?,?,0.7335,0.2795,?,0.2185,?
0,?,?,?,?,0.2005,?,0.185,13
2,?,?,?,?,0.0705,?,?,9
1,?,?,?,?,?,?,0.168,11
1,?,0.33,0.125,0.406,?,?,?,?
2,?,?,?,0.1085,?,?,0.0345,6
0,?,0.32,?,?,0.165,0.1005,0.0985,?
1,0.45,?,?,0.474,?,0.109,0.1275,?
?,0.45,0.345,?,?,?,0.0875,0.1175,?
0,0.59,0.455,?,1.066,?,?,?,19
?,0.57,?,0.14,0.9535,?,?,?,?
?,0.61,?,?,?,?,0.2,0.345,?
?,0.61,?,?,?,?,?,?,10
?,?,?,?,?,?,?,?,?
0,0.585,0.435,?,0.982,?,0.2495,0.27,9
1,?,?,?,?,0.383,?,?,?
?,0.63,0.48,0.175,1.3675,0.5015,?,?,?
0,?,0.49,?,?,?,?,0.365,?
?,?,?,?,0.806,0.376,0.171,0.245,13
?,0.645,?,0.19,1.4635,0.6615,?,?,18
1,?,?,0.14,?,?,?,?,?
?,0.41,0.305,?,?,?,?,?,10
?,?,0.39,?,?,?,?,?,10
?,?,?,?,0.6805,0.28,?,?,9
?,0.55,?,?,0.8285,?,0.1905,0.25,12
?,?,0.335,0.14,?,?,?,?,?
0,?,?,0.12,0.3095,?,0.058,0.095,?
?,0.51,0.4,?,?,?,0.1675,?,?
0,?,?,0.115,0.25,?,?,?,8
1,?,0.41,?,0.874,?,?,?,17
0,?,?,?,?,0.526,0.2975,?,?
?,0.535,?,?,0.6995,0.2575,?,?,?
?,?,0.455,0.18,?,0.3015,?,?,12
0,0.55,?,?,?,?,?,?,8
1,?,?,0.14,0.939,?,0.201,?,?
?,?,?,0.145,1.054,?,?,?,11
?,0.56,0.445,0.195,0.981,0.305,0.2245,?,?
1,0.535,?,?,0.926,?,?,?,?
0,?,0.315,?,?,?,0.0635,?,9
?,0.39,?,0.1,?,?,0.06,0.0865,?
?,?,?,0.115,?,0.2005,?,0.166,?
?,0.515,?,0.14,?,?,?,0.2235,11
?,?,?,?,?,?,?,0.154,?
?,0.345,?,?,0.195,?,0.0455,?,?
?,0.485,?,?,?,0.181,0.113,?,?
?,0.37,0.285,0.1,?,0.0675,0.0675,?,9
?,?,?,?,?,0.0575,?,0.068,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,0.008,?,?
?,0.325,0.24,?,0.155,0.0475,?,0.06,?
1,0.495,?,?,0.4775,?,?,?,?
1,?,?,0.145,?,?,?,0.1655,?
?,?,0.345,0.135,0.3865,?,?,0.148,?
?,0.47,?,?,?,0.1525,?,?,?
?,0.32,?,0.085,0.17,?,0.047,0.049,?
2,0.31,0.225,0.075,?,0.0455,?,0.044,?
?,?,0.17,?,?,?,?,?,6
?,?,?,?,?,?,?,?,?
?,0.485,0.38,0.14,0.673,0.2175,0.13,?,?
?,?,?,?,0.6785,0.2945,?,?,?
0,0.5,0.385,?,0.498,0.1795,0.1095,?,?
1,?,?,?,?,0.214,?,?,?
0,?,?,0.16,?,?,?,?,?
?,?,0.335,?,0.322,?,?,?,9
?,0.38,?,?,?,0.1255,0.0525,0.09,7
1,?,0.415,0.145,?,?,?,0.265,?
2,?,0.265,?,?,?,?,?,9
?,?,?,?,0.49,?,0.1235,0.1335,?
?,0.43,?,?,?,?,?,0.1405,?
2,0.46,0.365,0.125,?,?,0.0945,?,?
1,0.47,?,0.13,0.5225,0.198,0.1065,0.165,?
?,?,?,?,0.2105,?,?,?,8
2,?,0.265,?,0.168,?,0.041,?,?
?,0.38,?,?,0.258,?,?,?,?
?,?,?,?,0.1905,0.081,?,0.055,?
?,0.44,0.345,0.12,?,0.1965,?,?,13
0,?,?,?,0.5735,?,0.1365,0.195,12
?,?,?,?,?,?,?,0.05,?
1,0.62,?,0.18,1.1785,0.4675,0.2655,?,?
?,?,0.45,0.16,?,?,?,?,18
?,?,0.255,?,0.1875,?,0.045,?,6
?,?,?,?,?,0.1605,0.0795,0.105,?
?,0.445,?,?,?,?,?,0.105,10
2,0.33,0.215,?,?,0.045,0.0265,?,5
?,?,0.375,0.145,0.777,?,?,?,?
1,0.46,0.35,?,?,0.193,?,0.155,?
?,?,?,?,?,?,?,0.14,?
2,0.255,?,?,?,?,0.014,?,?
?,0.335,0.245,?,0.1665,0.0595,0.04,?,?
?,0.47,?,?,0.466,?,0.099,?,10
?,?,?,?,?,?,?,?,?
?,?,?,0.11,?,?,?,?,?
?,?,?,?,?,?,0.0295,?,?
0,?,0.435,0.165,0.97,0.336,0.2315,?,?
?,0.615,?,?,1.14,0.4305,?,?,15
?,0.58,?,0.195,1.3165,?,0.254,?,?
?,?,?,?,?,?,?,?,10
?,?,?,?,?,?,?,?,?
1,0.535,?,0.17,?,0.3055,0.1555,?,10
?,?,0.34,?,?,?,?,?,9
0,0.38,0.305,?,?,0.1045,0.0615,?,?
?,?,0.355,0.12,?,0.1145,?,?,?
0,?,?,?,0.2245,?,?,?,9
?,0.455,0.35,0.12,?,?,0.144,?,?
?,0.485,?,?,?,?,?,0.18,?
?,0.55,0.425,0.155,0.9175,?,0.243,0.335,12
0,?,?,?,?,?,?,?,?
2,?,?,0.145,?,?,?,?,?
?,0.5,0.38,?,0.655,?,?,?,16
?,?,0.41,?,?,0.24,0.169,0.24,18
2,?,?,?,?,?,?,0.17,?
0,?,?,?,0.7865,?,?,0.24,22
?,0.52,0.395,0.18,0.64,?,0.11,0.245,21
2,?,?,0.145,0.74,?,0.168,?,11
?,?,0.375,?,?,0.185,0.148,?,?
?,0.45,?,0.165,?,?,0.1915,?,?
?,?,?,?,0.2225,?,?,?,7
1,?,?,0.1,?,0.0885,?,?,?
2,?,?,0.14,0.5725,0.204,0.1415,?,?
0,?,0.325,0.115,?,?,?,?,6
?,0.535,?,0.185,?,?,0.1725,0.29,?
?,?,?,0.14,0.6515,?,0.1665,0.185,?
?,?,?,0.185,?,?,?,?,?
0,0.535,?,?,0.8045,?,0.2125,?,?
?,?,?,?,0.927,?,?,?,?
?,0.525,?,?,?,0.279,0.2055,?,?
?,?,?,?,?,0.366,?,0.295,10
2,0.5,?,0.15,?,?,0.145,0.19,9
?,?,?,?,?,?,?,?,?
?,?,?,0.115,?,0.1475,?,?,?
2,0.38,?,0.12,0.283,?,?,?,?
?,?,?,0.02,?,0.0065,?,?,?
?,?,?,?,0.1285,0.043,?,0.04,6
?,0.155,?,0.05,?,?,0.0035,0.005,?
?,0.28,0.205,0.1,?,?,?,?,?
0,0.43,?,?,0.444,?,?,?,?
?,0.395,?,?,0.3515,?,0.091,0.1195,?
2,?,0.285,0.105,0.2905,?,?,?,11
0,?,0.385,0.135,?,?,0.142,?,?
?,?,?,?,0.4525,0.18,?,0.123,?
?,?,?,?,?,0.1205,0.0595,0.1105,?
?,0.4,0.3,0.125,?,?,0.09,?,8
?,0.415,0.325,0.14,0.417,?,0.1015,?,?
2,?,?,0.09,?,0.0615,0.037,?,?
?,?,?,?,0.207,0.0775,?,?,?
?,0.36,0.295,?,?,0.0895,0.057,?,9
?,?,?,?,?,?,?,?,?
?,0.325,0.25,?,?,?,0.0355,0.063,6
?,0.375,0.3,0.1,0.2465,?,0.0475,0.083,10
1,?,0.205,0.055,?,0.045,0.0275,0.0335,6
2,?,0.265,?,0.201,?,?,?,7
?,?,0.255,?,?,?,?,0.063,?
?,0.275,0.2,0.065,?,?,0.0205,?,6
1,?,0.205,?,0.0975,0.036,0.019,?,7
?,?,?,?,?,0.036,0.0115,0.0245,?
1,?,?,?,0.0265,?,?,0.0085,?
?,?,0.1,?,?,?,?,?,?
?,?,?,?,0.018,?,?,0.005,2
?,0.555,?,?,?,0.3925,?,?,?
?,?,0.44,?,1.092,0.416,0.212,0.4405,14
?,?,0.41,0.13,?,0.3865,?,?,?
?,0.465,?,0.08,?,?,?,?,?
?,0.49,0.36,?,0.5005,0.161,?,0.195,?
?,0.4,?,0.085,?,?,0.0705,?,9
?,?,0.375,?,?,?,?,?,11
2,0.505,?,0.125,?,?,?,0.255,12
?,?,0.4,?,?,0.261,0.2015,0.165,14
2,0.525,0.4,?,0.8295,0.2405,?,?,?
?,?,0.42,?,0.879,0.374,0.1695,0.23,?
2,?,0.4,0.12,?,0.298,0.1805,0.265,?
2,?,?,0.13,?,?,?,0.22,?
?,0.525,?,?,?,?,0.176,?,?
2,0.51,0.39,?,?,?,?,0.175,?
?,0.52,0.385,?,?,0.2385,0.172,?,?
?,?,0.405,?,?,?,0.1735,0.21,?
2,?,?,0.135,?,0.2855,?,?,?
?,0.445,?,0.09,?,0.143,?,0.125,?
2,0.53,0.44,0.205,0.835,0.32,?,?,13
?,0.36,0.265,0.09,?,?,0.057,?,?
0,0.535,?,0.15,?,0.2785,?,?,?
0,?,0.405,?,0.8175,0.2795,0.183,0.26,16
2,0.53,0.415,?,?,0.275,?,0.265,?
0,?,0.42,?,?,0.34,?,0.265,?
?,?,?,0.2,?,?,?,?,?
?,?,0.385,0.14,?,0.2485,?,?,?
2,0.535,0.42,?,0.8055,0.301,?,0.28,?
?,0.695,0.515,?,?,?,0.4105,?,?
?,?,?,?,?,?,?,?,?
2,?,0.355,?,?,0.215,0.1615,0.14,9
0,?,?,?,1.122,?,?,?,?
?,0.58,0.455,?,?,?,?,?,12
?,?,?,?,?,?,?,?,?
?,0.62,?,?,?,?,0.368,0.35,?
2,?,?,0.155,?,0.367,0.236,?,19
?,?,?,?,?,?,?,?,14
?,0.57,?,?,1.116,0.4775,0.2315,0.27,?
2,0.57,?,?,1.0615,?,?,0.31,?
2,?,0.405,?,1.2565,0.435,0.202,0.325,?
?,?,?,?,0.946,?,?,0.335,?
0,?,?,?,?,?,0.221,?,?
?,0.64,0.51,0.19,?,0.6215,0.361,?,?
0,?,?,?,?,0.403,?,?,?
?,?,0.45,0.15,0.978,?,?,?,10
?,0.59,0.445,?,1.1325,0.3825,0.234,0.32,12
2,0.345,0.27,?,?,0.0665,0.05,?,?
?,0.55,?,0.155,?,?,0.227,?,10
0,0.53,0.425,?,?,0.3485,0.2395,0.278,?
0,?,?,0.165,?,0.3155,?,?,?
?,?,?,0.14,?,?,?,0.17,7
?,?,0.275,0.115,0.2685,0.0975,0.0825,?,?
?,?,?,?,?,?,?,?,?
2,0.49,?,0.14,0.7605,?,?,?,9
?,0.53,0.41,?,0.732,?,?,0.31,?
2,?,?,?,0.6775,?,?,?,?
2,?,?,?,0.6385,?,0.142,?,12
2,?,?,0.14,0.5755,?,?,?,?
0,0.47,0.36,?,?,0.1725,0.1375,?,?
2,0.56,?,?,0.93,0.3505,?,?,?
?,0.505,?,?,0.6415,?,?,0.215,11
?,?,0.435,0.145,0.8815,?,?,?,?
1,0.385,0.28,?,0.244,?,?,?,5
1,?,?,?,?,0.021,?,0.015,?
?,0.55,?,0.175,?,?,?,?,?
0,?,?,?,0.5755,0.1975,?,?,8
2,0.495,?,?,0.709,0.211,?,?,?
?,?,?,?,0.644,0.2475,0.2025,?,?
?,0.6,?,0.165,0.8875,0.309,?,0.262,11
?,?,?,?,?,0.3145,?,?,?
?,0.485,0.375,?,?,?,?,?,?
?,?,?,?,?,?,?,0.1625,?
?,?,0.45,?,0.9215,?,?,?,11
?,?,?,0.16,?,?,?,?,11
2,?,?,?,0.695,?,?,0.234,?
?,?,0.41,?,?,0.2805,?,?,10
2,?,?,0.11,0.394,0.157,?,?,8
2,?,?,?,?,0.255,?,?,?
?,0.425,?,0.11,?,?,?,?,?
?,0.46,0.34,0.135,0.495,?,0.117,0.185,9
?,?,?,0.125,?,0.119,0.1055,0.115,?
?,?,?,?,?,0.152,0.0935,0.155,?
?,?,?,?,0.22,?,0.045,?,6
2,?,?,?,?,?,?,?,?
?,0.405,0.305,0.12,?,0.1235,?,?,?
1,0.28,?,0.07,?,?,0.03,0.03,?
?,0.48,?,0.125,?,?,?,?,?
?,?,?,0.13,?,0.153,0.1155,?,9
0,0.52,?,?,0.807,?,0.179,0.235,11
2,?,0.405,0.14,0.875,?,?,0.285,?
?,?,?,?,0.6835,?,0.1315,0.205,?
1,?,?,?,?,?,0.0125,0.018,?
?,0.255,?,0.06,0.088,?,0.021,0.023,?
?,?,?,?,?,0.071,0.0345,?,?
1,?,?,?,?,?,0.0345,0.049,?
1,?,0.25,0.08,?,?,0.04,?,5
1,0.35,0.27,0.09,0.2055,?,?,?,5
?,?,?,0.07,0.18,?,?,0.054,?
?,?,0.3,0.085,?,?,?,?,?
1,0.365,?,?,?,0.108,?,?,?
1,?,0.275,0.14,?,0.097,0.0455,0.0615,?
1,0.38,0.275,?,?,0.086,0.0585,?,6
?,0.385,?,?,0.312,?,0.0635,0.086,5
?,?,0.3,0.1,?,0.1215,0.063,0.09,6
1,?,0.29,?,?,?,?,?,?
?,0.395,?,0.095,?,0.127,0.084,?,5
?,0.4,?,0.1,?,0.13,0.06,0.094,?
1,0.41,?,?,?,?,?,0.106,5
?,?,?,0.11,?,0.175,?,0.109,?
?,?,0.305,?,0.325,?,?,?,?
?,?,?,?,?,?,0.0645,?,5
?,?,?,0.115,?,0.2435,?,?,8
?,?,?,0.1,0.4895,0.2745,?,?,6
?,?,0.325,0.1,0.378,0.1795,?,?,?
1,0.45,?,?,0.547,0.245,0.1405,?,7
?,?,?,0.12,?,0.266,?,?,?
?,0.475,?,0.125,0.5465,?,?,0.172,?
0,?,0.365,0.135,?,0.2945,?,?,?
?,0.485,?,0.105,0.498,?,0.096,?,8
2,?,?,?,?,?,?,0.1775,?
?,0.495,?,?,?,0.3355,0.129,?,?
2,0.5,0.4,?,?,?,?,0.166,?
?,?,?,?,?,?,0.1855,?,7
2,0.525,?,?,?,0.3375,?,?,7
?,0.54,?,0.125,0.891,0.4815,0.1915,?,?
0,0.54,?,?,0.805,?,?,0.21,10
0,?,?,0.135,0.9185,?,?,0.2375,9
?,?,0.43,?,?,0.4035,0.175,0.283,7
2,?,?,?,?,?,?,0.2875,?
?,?,?,0.15,?,0.362,0.1755,?,?
?,0.555,0.435,0.145,0.9685,?,0.168,0.2385,8
?,?,0.45,0.155,1.0595,?,?,?,?
?,0.57,?,?,?,?,?,0.2745,?
2,0.57,0.435,?,0.7535,0.349,0.1755,?,9
0,?,?,0.14,?,?,?,?,?
2,?,?,?,1.077,0.4545,?,0.3095,?
?,0.59,?,?,?,0.455,?,0.33,?
?,0.595,0.48,?,?,0.498,?,0.33,?
0,?,0.48,?,?,?,?,0.32,7
0,?,?,?,?,?,0.231,0.271,5
?,0.595,0.465,0.14,1.113,0.5175,0.244,?,11
2,?,?,0.175,?,?,?,?,10
?,?,0.475,?,?,0.653,?,0.3205,?
?,?,?,0.175,?,?,0.276,?,10
0,0.605,0.475,0.175,1.382,?,0.2325,?,?
2,?,0.455,0.16,?,0.421,?,0.325,?
0,?,0.5,0.175,1.377,0.5585,?,0.292,11
0,?,0.52,0.15,?,0.629,?,?,?
2,0.615,?,0.15,?,0.545,?,0.32,8
?,?,?,?,?,0.5315,0.2815,?,11
0,0.62,?,?,?,0.6285,?,0.3685,10
?,?,0.5,0.165,?,0.6355,0.2545,0.315,8
?,0.625,?,0.155,1.2085,?,?,0.411,?
?,0.625,?,?,1.3825,?,?,?,10
2,0.63,0.505,?,?,0.4525,?,?,?
?,?,?,?,?,?,0.305,0.39,?
0,0.635,0.5,?,?,?,0.361,0.31,9
?,?,?,0.165,?,0.668,0.2605,?,?
?,?,0.51,?,1.486,0.7595,0.332,?,?
?,?,0.525,?,1.4715,0.675,0.315,?,?
?,?,?,?,?,?,?,?,8
?,?,?,?,?,?,?,?,?
?,?,?,?,1.3905,0.5905,0.212,?,?
?,?,0.52,?,?,0.755,?,?,9
0,0.67,?,0.16,?,0.5445,?,0.413,?
?,0.675,?,?,?,0.784,?,0.455,?
?,0.675,?,0.155,1.4785,?,0.3405,0.42,8
0,?,?,?,1.7775,0.861,0.322,0.415,10
?,?,?,0.16,?,?,0.3775,?,10
?,?,?,?,?,0.8455,0.422,0.455,?
?,0.73,0.595,?,2.8255,?,?,0.897,?
?,0.205,0.14,?,0.046,0.0165,?,?,5
?,0.24,?,?,0.0705,0.025,?,?,4
1,0.24,?,?,?,?,?,0.017,?
?,0.255,0.19,?,0.083,0.0295,0.0215,?,?
1,?,0.18,0.055,0.083,?,0.0215,0.02,?
?,?,?,?,0.092,?,0.025,0.0245,?
1,0.28,?,?,?,0.0455,0.029,?,3
1,0.295,0.23,0.08,?,?,?,?,4
1,0.3,?,?,?,0.05,?,?,?
?,?,?,?,?,0.056,?,?,?
1,0.305,0.22,?,?,?,0.031,?,4
?,?,?,0.075,?,0.0585,0.0375,0.0425,5
1,0.315,?,?,0.144,?,?,?,7
1,?,0.24,?,?,?,?,?,?
?,?,?,?,0.187,?,?,0.05,?
1,?,0.265,0.085,0.196,?,?,?,5
?,0.335,0.25,0.075,?,?,?,?,?
?,?,0.25,?,0.186,?,?,0.0445,?
?,0.34,0.25,0.075,0.1785,0.0665,0.0455,?,4
?,0.34,?,0.07,?,0.104,?,?,6
1,0.345,?,0.1,?,0.111,?,0.065,?
?,?,?,0.095,0.249,0.1045,0.058,?,?
?,?,?,?,0.2865,?,?,?,6
?,?,0.28,?,0.215,0.084,?,0.055,5
?,0.385,0.265,0.08,?,0.124,0.037,0.07,5
?,0.41,?,0.09,0.339,0.155,0.0695,?,6
1,0.41,0.305,0.09,?,0.157,?,?,6
1,0.41,0.31,?,?,?,?,?,5
1,?,0.33,0.09,0.3595,?,?,?,5
?,0.42,0.32,0.115,0.376,0.169,?,0.1,?
1,0.42,?,?,?,?,?,?,?
?,?,0.34,0.1,?,0.164,?,0.1,5
?,?,0.315,?,?,0.1645,0.072,?,?
?,?,0.325,0.1,0.3645,?,?,?,?
?,?,?,0.09,?,?,0.087,?,6
1,?,0.325,0.12,0.3995,0.1815,0.061,?,?
?,?,0.34,0.115,0.3925,0.1825,?,?,?
?,0.44,?,?,?,?,?,0.134,?
?,0.44,?,?,?,0.148,?,?,?
0,?,0.335,?,0.4355,?,?,?,?
?,0.445,0.35,0.13,0.4195,?,?,0.1195,?
?,?,?,0.13,0.478,0.191,?,?,?
1,?,?,0.105,?,?,0.093,?,7
1,?,0.345,?,0.47,?,0.0855,?,?
?,?,0.335,?,?,0.2335,?,0.119,?
?,0.455,?,0.125,?,?,?,?,?
1,0.455,?,0.12,?,0.2355,0.1055,?,5
?,?,?,0.1,0.4635,0.2325,?,?,?
?,0.46,?,?,?,0.196,?,0.1265,6
1,0.465,?,?,0.467,0.2315,0.0925,0.113,?
1,?,?,0.115,0.534,0.261,?,?,6
?,?,?,0.11,0.4415,?,?,0.12,?
0,?,?,0.125,?,0.23,?,?,5
?,0.47,0.365,?,?,0.327,?,?,7
?,?,0.365,0.12,?,0.29,?,0.146,?
2,?,?,0.125,0.537,?,0.1215,?,?
0,?,?,0.12,0.5915,?,0.11,?,5
?,0.48,0.375,0.115,0.6765,?,0.1065,0.17,?
2,0.48,?,?,?,0.2925,?,?,?
?,0.48,?,0.1,0.439,?,0.099,0.115,?
?,?,?,?,?,0.312,0.117,?,6
0,?,0.37,?,0.4785,?,0.0955,?,6
2,?,?,?,?,0.32,?,?,?
2,?,?,0.135,?,0.3035,?,0.1495,7
2,?,?,?,?,0.272,0.1435,0.144,?
2,0.5,?,0.135,0.6595,?,?,?,?
?,0.5,0.385,0.12,?,?,0.103,?,7
2,?,?,0.135,0.6425,?,0.129,?,?
2,?,0.4,?,0.6725,?,0.12,?,?
?,?,?,0.13,0.674,0.3165,?,?,?
1,0.505,0.39,?,0.685,?,0.131,0.156,7
2,?,?,?,?,?,?,0.155,?
?,0.505,?,?,0.601,?,?,?,7
?,?,?,0.135,?,0.3935,?,0.19,?
?,?,?,?,0.5785,?,0.1225,?,?
?,?,0.405,0.135,?,?,?,?,?
?,?,0.405,?,?,?,?,?,?
?,0.51,?,0.145,?,0.3865,0.1815,?,7
0,0.515,?,?,0.834,0.367,?,0.23,?
2,0.515,?,0.155,0.7125,?,?,?,6
?,?,?,?,0.724,0.3475,?,?,?
2,?,0.4,?,0.7325,?,?,0.17,?
0,?,?,?,?,?,0.197,0.205,7
0,0.53,0.425,?,0.8495,?,?,0.202,7
2,0.53,?,0.125,0.6515,?,?,0.186,?
0,0.535,?,?,0.8215,?,?,?,?
?,?,?,?,0.7165,?,?,?,?
?,?,?,0.14,?,0.3735,?,0.2195,?
0,0.55,0.445,?,0.9905,0.544,0.178,0.218,8
0,?,0.43,?,?,?,?,?,?
?,?,?,0.16,0.967,?,0.207,?,?
?,0.565,?,0.13,0.6975,0.3075,?,?,?
2,0.57,0.45,?,1.195,0.5625,0.2565,0.295,9
2,?,0.45,?,?,?,0.21,?,?
?,0.57,?,?,?,?,?,0.27,?
?,0.57,0.445,?,?,?,?,?,7
?,0.57,?,?,?,?,?,?,6
?,?,?,?,?,?,?,0.29,?
?,?,?,?,?,0.538,?,0.249,8
0,?,?,?,1.1155,?,0.2255,0.29,6
?,?,0.46,0.18,1.0515,?,?,0.276,7
2,0.58,?,?,?,0.4985,?,0.2835,9
?,?,?,?,?,?,0.22,0.29,7
2,?,?,0.13,?,?,?,?,?
?,?,?,?,?,0.5245,?,0.275,?
?,?,?,0.16,?,?,0.2425,?,7
?,?,?,0.145,1.063,?,?,?,?
0,0.595,?,?,?,0.4515,?,?,?
0,?,0.45,?,?,?,0.2205,0.25,?
2,?,?,0.165,?,0.621,0.2435,?,?
?,?,?,?,1.0045,?,0.2095,0.2515,8
?,?,0.455,?,1.044,0.518,0.2205,0.27,8
0,?,?,0.15,?,?,?,0.295,8
?,0.605,?,?,1.161,0.572,?,?,8
?,0.605,?,?,1.2315,?,?,?,?
2,0.61,?,0.15,1.1625,0.565,0.258,?,?
?,?,?,?,?,?,?,?,?
?,0.615,?,?,?,0.585,?,0.33,7
?,?,0.51,?,?,?,0.276,0.388,10
?,?,?,?,1.3525,?,0.278,?,9
?,?,?,0.175,?,?,?,?,?
0,?,0.475,?,?,?,0.2475,?,?
?,0.625,0.5,0.165,?,?,?,?,?
0,?,?,0.2,?,0.5845,?,?,8
?,0.63,0.485,?,?,0.637,0.275,0.31,?
0,?,?,?,1.3075,0.599,?,?,?
?,?,0.48,0.15,1.1785,?,?,?,?
2,?,0.49,?,1.375,0.623,?,0.395,10
2,0.635,?,0.185,1.4065,0.684,0.3,0.3745,9
?,0.64,0.505,?,?,?,?,?,9
0,?,?,?,?,?,?,?,10
?,?,0.5,0.175,1.394,0.4935,0.291,?,?
?,?,?,?,?,?,0.236,?,9
?,0.645,?,?,?,?,?,?,10
?,0.645,0.52,0.175,1.561,0.709,?,0.4,7
?,?,0.505,?,?,0.684,?,0.336,?
?,?,?,?,?,0.633,?,?,10
?,0.645,?,?,1.2465,0.5475,?,?,9
0,?,0.515,?,1.212,?,?,?,9
?,?,?,?,?,?,?,?,?
2,0.65,?,?,?,0.6665,0.308,0.46,?
?,?,0.525,?,?,?,?,?,?
0,?,?,?,?,0.6895,?,?,8
?,?,0.51,?,?,?,?,?,?
0,?,0.505,0.185,?,0.69,?,?,?
?,0.66,?,?,1.5905,0.6425,0.297,0.5175,8
2,?,0.495,?,?,0.594,?,?,?
?,?,?,?,1.3695,?,0.294,?,5
?,?,?,?,?,?,?,?,10
0,?,?,0.225,?,0.739,0.2995,?,?
0,?,?,?,1.8375,0.7645,0.3615,?,?
2,?,?,?,?,0.7245,0.3215,?,11
?,0.69,?,0.175,?,0.8255,0.362,?,?
2,0.69,?,0.2,1.872,?,0.4015,0.48,?
0,?,0.535,0.175,?,?,?,?,?
?,0.705,0.535,0.18,1.685,0.693,0.42,?,11
2,0.71,?,?,2.198,?,?,0.5475,10
?,0.715,0.565,?,?,?,?,?,?
?,?,?,0.185,?,0.6655,0.383,0.405,10
?,0.735,?,?,2.555,1.1335,0.44,?,?
?,0.765,?,0.22,?,?,?,0.6205,?
1,0.185,?,?,?,0.012,?,?,?
?,?,?,0.045,?,?,?,0.011,?
1,0.195,0.135,?,?,0.0135,?,0.0095,3
?,0.2,?,?,0.0435,?,0.009,?,?
1,?,?,0.055,0.059,?,?,?,3
1,0.245,?,?,0.071,?,?,?,?
1,?,0.18,?,?,0.0245,?,?,?
?,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,?
?,?,0.195,?,?,?,0.02,0.028,5
?,?,0.21,?,0.1075,0.0415,0.024,?,4
?,0.285,?,?,0.096,0.0405,?,0.03,4
1,0.3,?,0.08,?,0.055,0.0265,?,?
1,0.315,0.235,?,0.151,?,?,?,?
?,0.32,?,?,?,?,0.0295,?,5
?,?,0.265,0.08,0.2015,?,?,?,4
?,?,0.28,?,?,?,0.0265,?,?
?,0.375,0.28,?,0.2345,0.1125,?,?,?
1,0.375,0.275,0.1,?,?,0.042,0.065,?
?,?,0.29,0.08,0.2485,0.122,0.0495,0.065,?
1,0.4,?,?,?,0.194,?,0.087,?
?,?,0.3,0.11,0.32,?,0.044,?,?
?,?,?,?,?,0.1255,0.057,0.0875,6
?,?,?,?,0.3245,?,?,0.106,?
?,?,?,?,?,?,0.07,0.1035,?
?,?,?,?,0.3625,0.174,0.0635,?,?
?,?,0.31,?,0.279,0.1255,0.051,?,5
1,?,?,?,?,?,?,0.1045,?
?,?,?,?,?,?,0.0865,0.1035,6
?,0.435,?,?,?,?,?,?,?
?,0.435,?,?,0.418,?,?,?,?
?,?,?,?,?,?,?,?,6
?,0.445,?,?,0.409,0.1675,0.1015,?,6
?,?,?,0.145,0.434,?,?,0.13,6
1,?,?,?,?,?,?,0.109,7
?,?,0.365,0.125,?,?,?,0.1315,?
?,0.45,0.34,0.12,?,0.241,0.1075,?,5
1,?,?,?,?,0.1865,0.0785,0.0975,6
?,0.45,0.33,0.1,0.411,0.1945,0.1,?,?
1,?,?,0.11,?,?,?,?,?
?,0.46,0.35,?,?,0.18,?,?,?
?,0.47,?,?,?,?,?,?,6
?,?,?,0.125,?,0.211,?,0.142,?
?,?,?,0.11,?,?,?,0.13,5
1,0.475,?,?,?,?,?,?,?
?,?,?,0.125,0.6245,?,0.1085,?,?
?,?,?,?,?,0.235,?,?,6
?,0.5,0.375,?,?,?,0.112,?,6
1,0.5,?,?,0.542,0.215,0.116,0.17,?
?,0.5,0.38,?,0.519,0.2485,?,?,?
?,?,?,?,?,0.2485,?,?,?
?,0.505,?,?,?,?,?,?,6
1,?,?,0.125,?,0.3465,?,?,?
0,?,?,?,?,?,?,0.1385,?
?,?,0.4,?,?,?,?,0.1525,?
1,0.51,?,?,?,?,?,0.166,?
1,0.515,0.385,0.125,0.6115,?,0.1265,0.15,7
2,0.52,0.4,0.145,?,?,0.1845,0.185,8
1,?,0.38,0.135,0.5395,0.2295,0.133,0.157,7
1,0.52,0.38,?,0.5545,?,0.1295,0.167,?
?,0.52,0.46,?,1.019,0.523,?,0.254,6
1,?,?,0.13,?,?,?,?,?
?,?,0.4,?,0.601,0.2625,?,0.1835,?
?,0.525,?,?,0.7555,?,?,?,?
1,0.525,?,?,?,?,0.1395,?,?
1,0.53,?,0.125,?,?,?,?,?
?,?,?,0.125,?,?,0.149,?,?
?,0.54,?,?,?,?,?,?,9
?,0.545,0.39,?,0.7835,?,0.1815,0.156,?
?,0.545,0.41,?,0.793,0.434,0.1405,?,?
2,?,0.415,?,?,0.4615,0.127,?,8
0,?,?,0.135,0.8145,?,?,0.175,?
?,?,?,?,?,?,0.195,?,7
