@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
?,?,0.385,?,0.6265,?,?,?,10
?,?,0.405,?,0.795,0.3075,0.205,?,14
?,0.66,?,0.165,1.1905,?,?,?,?
?,?,?,0.17,?,0.519,?,0.44,13
?,?,0.4,?,0.66,?,?,?,?
?,0.44,?,0.105,?,?,?,0.1175,8
I,0.515,?,?,0.659,?,?,?,13
?,?,?,?,0.452,0.1715,?,0.155,?
F,0.545,0.415,?,?,0.2795,0.163,?,?
?,?,?,0.13,?,?,?,0.185,14
?,?,?,0.065,0.179,?,0.0385,?,?
?,0.485,?,?,?,0.245,?,0.168,?
?,0.435,0.33,0.125,?,?,?,0.096,?
M,?,?,0.08,?,?,?,?,?
?,0.41,?,?,0.387,?,?,?,?
I,0.45,0.35,0.14,?,?,0.109,?,?
?,?,?,0.135,?,?,?,0.1175,14
?,?,0.455,0.155,1.066,?,?,?,20
?,?,0.44,?,0.9535,?,?,0.305,?
?,?,?,0.15,0.9665,0.4145,0.2,?,10
F,?,?,?,1.133,?,0.2355,?,?
?,0.56,?,?,?,0.4005,0.1975,0.26,?
?,?,?,?,0.982,?,?,0.27,10
?,0.58,0.445,0.15,0.8865,?,0.209,?,?
?,?,?,?,1.3675,0.5015,0.3035,?,17
F,?,?,0.175,?,?,?,?,11
I,?,0.425,0.15,0.806,0.376,0.171,?,?
?,0.645,?,?,1.4635,?,?,?,19
?,?,0.355,0.14,0.4935,?,?,?,?
?,0.41,?,0.1,0.363,?,?,?,?
?,?,?,?,0.6655,?,?,0.2,?
?,0.52,?,?,?,0.28,?,?,?
?,0.55,?,?,0.8285,?,?,?,13
M,?,?,?,0.4625,?,0.076,?,?
?,?,?,?,?,?,0.058,0.095,?
?,?,0.4,0.15,?,0.2865,?,0.235,13
F,0.37,?,0.115,0.25,?,0.057,0.075,?
?,?,0.41,0.175,0.874,0.3585,0.207,?,?
F,0.66,0.52,?,1.514,?,?,0.42,19
?,?,?,0.15,?,?,0.153,0.24,12
?,0.575,?,?,0.8525,0.3015,?,0.3,13
F,0.55,0.43,0.14,0.7135,0.2565,0.186,?,?
?,0.605,?,?,0.939,0.3385,?,0.32,?
I,0.605,0.495,?,?,0.369,0.2255,0.36,?
?,?,?,0.195,?,0.305,?,?,16
?,0.535,?,?,0.926,?,0.1965,0.25,?
?,?,?,?,0.286,?,0.0635,0.0835,?
?,?,?,?,?,0.1075,?,?,13
I,0.47,0.345,?,?,?,0.108,?,11
?,0.515,?,0.14,0.5555,?,0.1135,0.2235,?
?,0.425,?,?,0.425,?,0.0795,0.154,13
?,0.345,?,0.09,?,?,?,0.059,?
?,?,?,?,?,?,?,?,?
M,?,?,?,?,?,?,?,?
M,?,0.265,?,?,0.0575,0.042,?,12
?,?,0.345,0.17,?,?,0.0825,0.1515,?
?,?,?,0.05,0.032,?,?,?,4
?,?,?,?,?,0.0475,?,0.06,9
?,?,?,?,?,0.185,0.0705,?,?
I,?,?,?,?,?,?,?,15
?,?,?,?,0.3865,?,0.07,0.148,?
?,0.47,?,?,?,0.1525,?,?,?
M,0.32,?,0.085,0.17,?,?,?,7
?,0.31,0.225,0.075,?,?,0.0335,0.044,?
?,?,?,0.055,?,?,?,?,?
?,0.345,?,?,?,0.06,0.0425,0.054,10
?,0.485,0.38,?,?,?,0.13,0.195,18
?,?,0.385,0.115,?,0.2945,?,0.195,?
?,0.5,?,?,?,?,?,?,?
?,?,0.36,0.105,0.498,0.214,?,?,?
?,0.525,?,?,?,?,0.1125,0.225,?
?,0.425,0.335,0.095,0.322,?,0.061,0.125,?
F,?,0.305,0.095,?,?,?,0.09,8
I,?,0.415,?,0.944,0.3845,0.185,?,21
?,?,0.265,0.085,?,0.077,?,0.065,10
?,?,?,?,?,?,0.1235,0.1335,?
?,?,?,?,0.391,?,?,0.1405,7
?,0.46,0.365,?,?,?,?,?,?
I,?,?,?,0.5225,?,?,?,?
M,?,0.295,?,0.2105,0.066,?,0.075,?
?,?,0.265,?,?,0.05,?,0.063,8
?,0.38,?,?,0.258,?,0.054,?,?
?,0.355,0.26,?,0.1905,0.081,?,?,?
I,0.44,?,?,0.487,?,?,0.16,?
?,0.51,0.4,?,0.5735,?,?,?,?
?,?,?,?,?,?,0.038,?,7
I,?,?,?,?,0.4675,?,?,?
?,?,?,?,0.9,?,0.156,?,?
?,?,0.255,0.095,?,?,?,0.06,7
M,?,?,?,?,?,0.0795,0.105,9
I,?,?,?,0.347,?,0.084,?,?
M,?,0.215,0.075,0.1145,?,?,?,?
?,?,0.375,0.145,0.777,?,?,0.17,?
?,0.46,?,?,?,0.193,0.105,?,11
F,0.475,?,?,?,?,0.081,?,?
?,0.255,?,?,?,0.034,?,0.025,5
I,0.335,?,0.09,0.1665,0.0595,?,?,?
I,0.47,0.35,0.13,?,0.1845,?,?,11
?,0.31,?,?,0.1345,0.054,0.024,?,?
?,0.37,?,?,0.2305,?,?,0.075,?
?,?,0.215,?,?,0.05,?,0.04,?
?,?,?,0.165,0.97,?,?,0.295,?
F,?,?,0.17,?,?,?,?,?
?,?,?,0.195,1.3165,?,?,?,18
F,?,?,?,0.9585,0.4145,?,0.33,?
?,?,?,?,?,0.597,0.3445,?,?
?,?,0.45,?,0.781,?,0.1555,?,11
?,?,?,?,?,0.146,0.0885,?,?
?,?,?,?,?,?,0.0615,?,12
I,?,0.355,?,0.412,0.1145,0.0665,0.16,?
F,0.395,?,?,0.2245,?,0.054,?,?
?,?,?,0.12,0.4835,?,0.144,0.16,?
?,?,?,0.15,0.605,0.2155,?,0.18,15
M,?,?,?,0.9175,0.2775,0.243,?,?
?,0.45,0.35,0.145,?,0.1765,0.123,?,?
?,0.475,0.385,0.145,?,?,?,?,14
?,?,?,?,?,0.2405,?,?,?
F,0.53,0.41,0.165,?,?,?,?,?
?,0.49,?,0.15,0.573,?,?,?,?
F,?,0.385,0.15,0.7865,?,?,?,23
?,0.52,0.395,0.18,0.64,0.158,0.11,?,?
?,?,?,?,?,?,0.168,?,?
F,?,?,0.115,?,?,?,?,?
F,0.45,?,0.165,0.8165,0.25,?,?,?
?,?,?,0.1,?,?,?,?,8
?,?,0.275,?,?,0.0885,?,0.07,?
M,?,?,0.14,?,0.204,?,0.175,?
?,?,?,?,?,0.154,?,0.12,7
?,?,?,0.185,0.8345,0.3175,0.1725,0.29,16
?,0.51,0.4,?,0.6515,?,0.1665,0.185,?
M,0.565,0.44,?,?,?,?,?,?
F,0.535,?,?,0.8045,?,0.2125,?,?
?,?,0.405,?,0.927,0.26,?,0.345,?
M,?,?,0.17,?,0.279,?,0.195,?
?,?,0.44,0.15,?,0.366,0.2425,?,?
?,0.5,?,?,0.636,?,0.145,0.19,10
?,?,?,?,0.0865,?,0.0205,?,5
F,0.43,?,?,?,?,0.1065,?,?
M,?,?,?,?,0.1175,?,0.085,?
?,?,?,0.02,?,0.0065,0.0025,?,?
?,?,?,?,?,?,0.04,0.04,7
I,0.155,0.105,?,?,0.005,?,0.005,?
M,?,?,?,0.1165,?,0.0285,?,?
?,?,?,?,0.444,?,0.1145,0.14,?
?,0.395,0.315,0.105,?,?,?,?,?
?,?,?,0.105,?,?,?,?,?
F,0.48,?,?,0.536,0.1895,0.142,?,14
?,0.445,?,?,?,?,?,0.123,?
?,?,0.295,0.115,?,?,0.0595,0.1105,?
?,0.4,0.3,0.125,?,?,0.09,?,?
M,?,?,?,?,0.1535,?,0.144,10
M,0.315,0.25,?,0.203,0.0615,0.037,0.0795,?
?,?,?,?,0.207,0.0775,?,?,?
?,?,?,?,?,0.0895,?,0.1005,?
I,?,?,0.09,0.1105,?,0.0245,0.032,7
?,?,?,?,?,?,?,?,?
?,?,?,?,0.2465,0.104,0.0475,?,?
I,?,?,?,0.1135,?,?,0.0335,?
M,0.355,0.265,0.085,?,?,0.053,0.0695,?
M,0.35,0.255,0.08,?,?,?,?,9
?,?,0.2,?,?,?,?,?,7
?,0.29,0.205,0.07,0.0975,?,?,?,8
?,0.25,?,?,0.0765,?,0.0115,?,?
I,?,?,?,?,0.0095,0.0055,0.0085,4
I,?,0.1,?,0.015,?,?,?,2
?,?,0.11,0.025,?,?,?,0.005,3
?,?,?,?,1.0575,0.3925,?,?,13
?,?,0.44,?,1.092,0.416,?,?,15
?,?,?,0.13,?,?,0.243,?,?
M,?,0.36,?,?,0.191,0.125,0.155,?
?,0.49,0.36,0.11,?,?,0.107,?,?
M,0.4,0.305,?,?,0.108,0.0705,0.1,10
F,?,0.375,?,0.525,?,0.1195,?,12
?,?,0.4,?,0.77,?,0.159,?,13
?,?,0.4,0.12,?,0.261,0.2015,?,15
?,0.525,0.4,?,?,?,?,?,?
M,0.545,?,?,?,?,0.1695,0.23,?
?,0.52,?,0.12,?,?,0.1805,0.265,?
M,?,0.38,0.13,0.656,0.227,0.1785,?,?
M,0.525,0.425,?,0.8665,?,?,0.29,18
M,?,0.39,?,?,?,0.1835,?,?
M,0.52,?,0.115,?,?,?,0.205,?
?,0.52,?,0.125,?,?,?,?,?
M,0.535,?,0.135,0.862,?,0.1525,?,?
?,?,?,?,0.3795,?,?,0.125,?
M,?,0.44,?,0.835,?,0.2175,?,?
F,?,0.265,0.09,?,?,0.057,0.06,?
?,?,?,?,?,?,?,?,14
?,?,?,?,0.8175,0.2795,?,?,17
M,?,?,0.13,?,0.275,?,0.265,?
?,?,0.42,0.13,?,?,0.226,?,?
?,?,?,?,?,?,0.4805,?,?
?,?,0.385,?,0.6595,?,?,0.16,9
M,?,0.42,?,0.8055,?,0.181,0.28,14
?,?,0.515,0.175,1.5165,?,0.4105,0.39,?
?,?,?,0.105,0.612,?,?,?,13
?,0.485,0.355,?,0.547,?,?,?,10
?,?,0.46,0.17,1.122,0.347,?,0.315,?
?,?,?,0.165,1.1365,?,0.3005,?,?
M,?,?,0.175,1.4805,0.5295,?,0.525,?
M,?,0.505,0.185,?,?,?,0.35,?
?,?,0.525,?,?,?,?,0.37,?
?,?,?,?,?,0.469,?,0.41,15
M,?,0.44,?,?,?,?,0.27,13
M,0.57,0.43,?,?,0.348,?,0.31,?
M,?,?,?,?,?,?,?,?
?,0.55,?,0.155,0.946,0.313,?,0.335,?
?,?,?,0.135,0.959,?,?,?,17
?,?,?,0.19,?,0.6215,?,0.47,14
?,?,?,?,?,?,?,0.32,?
?,0.545,?,?,?,?,0.1905,?,?
F,0.59,0.445,?,?,0.3825,?,0.32,13
M,?,0.27,?,0.197,0.0665,?,?,?
F,0.55,?,0.155,0.785,?,0.227,?,?
?,0.53,0.425,0.17,?,?,?,?,17
?,0.53,?,?,0.9805,?,?,0.2965,11
?,?,0.375,?,?,?,?,0.17,8
?,?,?,?,0.2685,?,?,0.085,?
M,0.455,0.34,?,?,?,?,?,?
?,0.49,0.38,0.14,?,0.245,?,0.185,?
M,?,?,?,0.732,0.189,?,?,?
?,0.505,?,?,0.6775,?,0.179,?,15
?,0.49,0.38,?,0.6385,?,?,0.195,?
?,0.465,0.35,?,?,0.2015,?,?,?
F,0.47,0.36,?,0.537,0.1725,0.1375,0.195,?
?,?,0.41,0.165,?,?,0.237,?,?
?,?,?,?,?,0.246,?,?,?
?,?,0.435,0.145,?,?,?,?,10
?,?,?,0.125,0.244,0.102,0.038,?,?
I,?,?,?,?,?,?,0.015,5
?,?,0.415,?,?,?,?,0.2905,?
?,0.515,?,0.13,?,?,?,?,?
?,?,?,0.135,?,0.211,0.1375,?,12
?,0.505,?,?,?,0.2475,?,?,?
F,?,?,0.165,0.8875,0.309,0.246,?,?
F,?,?,?,0.8935,?,0.2575,0.263,?
?,0.485,?,?,0.556,?,0.1315,?,10
M,0.47,?,?,?,?,?,?,?
M,0.575,?,?,0.9215,?,?,0.256,?
M,?,?,0.16,?,?,?,?,12
M,0.515,?,?,?,?,?,0.234,?
M,?,?,0.155,?,?,?,0.214,?
?,0.44,0.335,0.11,?,0.157,?,?,9
?,?,?,0.16,0.745,0.255,?,?,?
?,?,0.345,0.11,0.3665,?,?,?,?
?,0.46,?,0.135,?,?,?,0.185,10
?,?,?,0.125,0.349,0.119,0.1055,?,?
?,?,?,?,?,0.152,0.0935,?,9
I,0.37,?,0.1,0.22,?,0.045,0.065,?
?,?,0.38,0.135,?,0.2875,?,0.155,10
M,?,0.305,0.12,?,?,?,?,7
?,?,?,?,?,?,?,?,?
F,?,?,0.125,?,?,0.179,0.24,?
F,0.44,0.34,?,0.4195,0.153,0.1155,?,?
F,0.52,0.41,0.115,0.807,?,?,0.235,12
M,?,0.405,?,?,?,0.174,?,?
F,0.49,?,0.13,0.6835,?,?,?,21
?,?,0.175,?,0.067,?,?,?,6
I,?,?,?,?,?,?,?,?
I,?,?,0.085,?,?,?,?,7
?,?,0.25,?,?,0.0765,?,?,?
I,0.335,?,?,?,0.0735,?,0.0575,6
I,?,?,?,?,?,0.0575,?,?
?,0.35,?,0.07,?,0.0655,0.048,?,6
?,?,?,0.085,?,?,?,?,?
?,?,0.275,?,0.24,?,0.0445,?,7
?,?,0.275,?,?,0.097,?,?,6
I,?,?,0.095,?,0.086,0.0585,0.0605,?
I,0.385,0.29,?,?,?,?,0.086,6
I,0.385,0.3,0.1,?,?,?,?,7
I,?,?,?,?,?,?,?,?
I,?,0.29,?,?,?,0.084,0.077,6
?,?,0.31,?,0.306,?,?,?,?
?,0.41,?,?,0.394,?,?,?,?
I,0.415,0.32,0.11,?,?,0.0755,?,?
?,?,0.305,?,0.325,?,0.0505,?,6
I,0.425,0.325,?,0.398,?,0.0645,?,6
?,?,0.365,?,0.501,?,?,?,9
I,?,0.335,?,?,?,?,0.1105,?
?,0.445,?,?,?,0.1795,?,?,7
?,?,0.35,0.13,?,0.245,0.1405,0.1405,?
?,?,?,?,?,?,?,?,8
?,0.475,?,?,0.5465,0.229,?,?,?
F,0.48,?,0.135,0.6395,?,?,?,8
I,?,?,0.105,0.498,?,?,0.1525,9
M,0.49,?,0.125,0.609,0.3065,?,0.1775,?
?,0.495,?,0.125,0.7555,?,0.129,0.214,?
?,?,?,?,0.5975,0.27,?,?,?
M,0.505,0.44,0.14,?,0.3415,0.1855,0.239,8
?,?,?,?,0.7635,0.3375,?,?,?
M,?,?,?,?,0.4815,?,0.202,9
?,0.54,?,?,?,0.369,0.1725,0.21,?
?,?,0.44,?,0.9185,?,?,?,10
?,0.55,?,?,?,?,0.175,?,8
?,?,0.45,0.15,1.0145,?,?,?,?
?,?,?,?,?,?,?,?,10
?,0.555,0.435,0.145,?,?,?,?,9
M,0.565,0.45,?,?,?,0.24,?,?
?,?,?,?,?,0.3895,?,?,?
?,0.57,0.435,?,?,0.349,0.1755,?,10
F,?,?,0.14,0.958,?,?,?,9
M,?,?,?,1.077,0.4545,?,?,9
M,?,?,0.13,1.102,?,?,?,12
?,?,?,?,1.11,0.498,0.228,0.33,?
?,0.595,?,?,1.2095,?,?,0.32,?
?,0.595,0.475,?,?,?,?,0.271,6
F,?,?,?,1.113,?,?,?,?
M,0.6,?,0.175,?,0.549,?,0.36,?
F,0.6,?,0.155,1.21,0.653,0.1695,?,10
?,?,0.495,?,?,?,?,0.3445,11
?,?,0.475,0.175,1.382,0.609,0.2325,?,?
M,?,0.455,0.16,?,0.421,?,?,?
?,0.615,?,0.175,?,?,?,?,?
?,?,?,?,?,0.629,?,0.345,?
?,?,?,?,1.296,0.545,0.3315,0.32,9
?,?,0.505,?,1.34,?,?,0.41,?
?,?,0.505,?,?,?,?,?,11
?,?,?,?,1.307,0.6355,0.2545,?,9
?,0.625,?,0.155,1.2085,?,?,?,?
F,?,?,?,?,?,?,?,11
?,?,0.505,?,1.26,0.4525,0.2755,0.406,14
?,?,?,?,1.3555,?,?,?,?
?,0.635,?,?,1.376,?,?,?,?
F,0.635,?,?,1.2945,?,0.2605,?,9
?,?,?,?,1.486,?,?,?,?
?,0.65,0.525,?,?,?,0.315,0.399,?
?,0.655,?,0.165,?,?,?,0.405,?
M,?,0.58,?,?,?,?,?,17
M,?,0.53,?,1.3905,?,?,0.453,?
M,0.66,0.52,0.19,1.558,?,?,?,?
F,?,?,0.16,?,0.5445,?,0.413,?
F,0.675,?,0.17,1.8095,?,?,0.455,?
?,0.675,0.525,?,1.4785,?,?,?,?
?,0.68,?,?,?,?,?,?,?
?,0.685,0.54,0.16,?,0.833,0.3775,?,11
?,?,?,0.22,?,0.8455,0.422,0.455,?
?,?,?,0.23,?,?,0.419,?,?
?,0.205,0.14,0.05,?,?,0.012,0.0135,6
?,?,0.175,?,0.0705,?,?,?,5
?,0.24,0.175,?,0.0665,?,?,?,?
I,?,?,?,?,0.0295,?,0.027,?
?,?,?,?,0.083,?,0.0215,?,?
I,?,?,0.06,0.092,?,?,?,6
I,0.28,?,?,?,?,?,?,?
?,?,?,0.08,0.1625,?,0.05,0.0385,5
I,?,0.235,0.08,?,?,?,?,?
I,?,?,?,?,?,0.0365,?,6
I,?,0.22,0.07,?,?,0.031,?,?
?,?,0.235,?,?,?,0.0375,0.0425,?
I,?,?,?,?,?,0.0305,?,8
?,?,?,?,0.1575,0.07,0.0265,0.0425,?
?,?,0.24,?,?,0.0825,0.0445,?,?
I,?,?,0.085,0.196,?,0.0305,0.0445,?
?,?,0.25,0.075,0.1825,0.0705,0.044,?,7
?,?,?,?,0.186,?,?,0.0445,7
?,?,?,?,0.1785,?,0.0455,?,5
?,?,?,?,0.2225,?,?,?,?
?,0.345,?,?,?,0.111,?,?,?
?,?,0.29,?,0.249,?,0.058,?,?
I,?,?,?,0.2865,0.1505,0.069,?,7
?,0.375,?,?,?,?,?,?,?
?,0.385,0.265,?,?,0.124,0.037,0.07,6
?,?,?,?,?,?,0.0695,?,7
?,?,0.305,0.09,?,?,0.0745,?,7
?,?,0.31,0.09,0.3335,?,0.061,0.091,?
?,0.415,0.33,0.09,?,?,?,?,?
?,?,?,0.115,?,0.169,0.092,?,?
I,?,0.315,?,?,?,0.0795,?,6
?,0.425,?,0.1,0.382,?,?,?,6
?,?,?,?,0.377,?,0.072,?,6
I,?,0.325,?,?,?,0.0825,0.105,7
I,0.43,?,?,?,?,?,0.095,?
?,0.435,0.325,?,?,0.1815,0.061,?,?
?,?,?,0.115,?,0.1825,?,?,?
I,?,0.345,?,?,0.209,0.0835,?,6
?,?,0.325,0.09,?,?,?,?,7
?,?,?,?,0.4355,?,?,0.1195,?
I,?,?,?,0.4195,?,0.0945,0.1195,7
?,0.45,0.36,?,?,?,0.127,0.137,?
I,?,?,0.105,0.4445,?,?,?,8
I,?,?,0.11,0.47,?,0.0855,?,?
?,0.45,?,0.105,?,?,?,0.119,?
?,?,?,0.125,?,0.225,?,0.1465,7
I,?,0.375,0.12,0.497,?,?,?,?
?,0.46,?,?,?,0.2325,?,?,?
?,0.46,0.345,0.105,0.449,0.196,?,0.1265,7
?,0.465,?,?,?,0.2315,0.0925,0.113,?
I,?,?,?,0.534,0.261,?,0.143,?
?,?,?,?,?,?,0.0905,?,7
?,0.465,?,0.125,0.482,0.23,?,?,?
M,?,?,?,?,?,?,?,?
?,?,?,?,0.582,?,0.092,?,8
M,?,0.37,0.125,?,0.222,?,?,9
?,0.475,?,?,0.5915,?,0.11,?,6
?,0.48,0.375,?,0.6765,0.3205,0.1065,?,?
?,?,0.385,?,?,0.2925,?,?,?
?,0.48,?,?,0.439,?,0.099,?,?
?,?,0.365,?,?,0.312,?,0.14,?
?,0.485,0.37,?,?,?,0.0955,0.129,?
M,0.49,?,?,0.649,?,0.124,0.1695,?
M,?,0.395,0.135,0.6335,0.3035,?,0.1495,8
M,0.495,?,?,0.61,0.272,0.1435,?,7
?,?,?,?,?,?,0.1535,?,?
I,?,?,?,0.56,?,0.103,0.135,8
M,0.5,0.385,0.135,?,?,?,?,?
M,0.5,0.4,0.125,0.6725,0.336,?,?,7
?,0.505,?,0.13,0.674,?,?,?,?
I,?,?,?,?,?,?,0.156,?
?,0.505,?,0.125,?,0.289,?,0.155,?
I,?,?,?,?,?,?,?,?
?,0.51,?,0.135,0.769,?,?,0.19,?
?,?,?,0.1,?,?,0.1225,?,7
?,0.51,?,?,?,0.3655,0.1585,0.18,7
M,0.51,0.405,0.15,?,0.347,?,0.1885,?
?,0.51,?,?,0.796,?,?,?,?
?,0.515,?,0.14,?,0.367,0.2,?,8
?,?,?,0.155,?,?,0.137,?,?
?,?,?,?,0.724,?,?,?,?
M,?,0.4,?,?,0.334,0.1575,0.17,?
?,0.53,?,0.13,0.7585,?,?,0.205,?
?,?,?,?,?,?,0.232,?,8
M,0.53,?,?,?,?,?,?,?
F,?,?,?,0.8215,?,?,?,8
?,0.535,?,?,?,0.2855,?,?,?
M,0.535,0.435,?,0.874,?,?,0.2195,?
?,0.55,?,?,?,?,0.178,?,9
F,?,0.43,?,0.8105,?,?,?,9
?,0.56,?,?,?,0.4525,?,?,?
F,0.565,0.4,?,?,0.3075,?,0.18,?
M,0.57,?,?,?,?,0.2565,0.295,?
M,?,0.45,0.155,?,?,0.21,?,?
F,0.57,0.455,0.15,?,?,?,?,8
M,?,?,0.14,1.0635,0.5265,0.2195,0.24,?
M,0.57,0.46,?,0.9035,?,0.1935,?,7
?,0.575,?,?,1.114,?,?,0.29,?
?,0.575,0.46,?,?,0.538,?,?,9
?,0.58,?,0.15,1.1155,?,?,?,?
?,0.58,0.46,0.18,1.0515,0.4095,?,0.276,8
?,?,?,0.15,1.012,0.4985,?,?,10
F,?,?,0.145,?,0.5585,0.22,?,8
?,?,0.49,0.13,1.1335,0.586,0.2565,0.237,?
?,0.59,0.465,0.155,1.136,0.5245,?,?,11
M,?,?,?,?,?,?,?,?
F,?,?,?,1.063,?,?,?,?
?,?,0.47,?,?,0.4515,0.178,?,11
?,?,?,?,1.114,0.5865,?,?,11
?,0.595,0.475,0.165,?,?,0.2435,0.274,9
?,?,0.46,0.14,1.0045,0.4655,?,?,9
?,?,?,0.15,?,?,0.2205,?,?
?,?,?,?,?,0.5265,?,?,9
?,?,0.475,?,?,?,?,?,9
M,0.605,?,?,?,?,0.262,?,11
M,0.61,0.47,0.15,?,?,?,?,?
M,?,?,0.155,?,?,0.239,?,10
F,?,?,?,1.2525,?,0.2595,0.33,?
?,0.62,?,0.18,1.3315,0.594,0.276,?,?
?,0.625,?,?,?,0.6235,?,0.365,10
M,?,0.49,?,?,0.5705,?,?,?
?,?,0.475,?,?,?,?,?,10
?,0.625,0.5,0.165,1.288,0.573,0.3035,?,?
?,?,?,?,?,0.5845,0.302,?,9
M,?,?,?,1.278,0.637,0.275,0.31,?
?,?,0.495,?,?,0.599,?,?,11
?,?,0.48,0.15,?,0.5185,?,0.3235,?
M,?,?,0.175,1.375,?,0.2705,0.395,11
?,0.635,?,?,1.4065,?,0.3,?,10
?,0.64,0.505,?,1.4025,0.705,?,?,?
?,0.64,?,?,?,0.693,0.326,?,11
F,?,0.5,?,1.394,?,?,?,?
?,?,?,0.155,1.2205,?,0.236,0.3185,10
M,0.645,0.52,0.175,?,0.779,?,?,?
M,0.645,0.52,0.175,1.561,0.709,0.3555,?,?
F,0.645,?,0.165,?,?,?,?,?
?,?,?,?,?,?,?,0.349,11
?,?,?,?,1.2465,?,?,0.3,10
F,0.645,?,?,?,0.515,?,0.385,?
M,0.65,?,?,1.304,0.57,?,?,?
?,?,0.52,?,1.6785,?,0.308,?,11
?,?,0.525,?,1.622,0.6645,0.3225,0.477,10
?,?,?,?,?,0.6895,?,?,?
F,?,0.51,0.175,1.6525,?,0.3365,0.403,?
?,?,0.505,?,1.528,0.69,?,0.441,11
?,0.66,0.535,?,1.5905,?,0.297,0.5175,?
M,?,0.495,?,1.6275,?,?,0.485,10
F,0.66,0.475,?,1.3695,?,0.294,?,6
?,?,0.525,0.165,?,?,?,?,?
F,0.675,?,0.225,1.587,?,?,0.435,10
F,0.675,?,0.195,?,0.7645,?,0.553,12
M,?,?,?,?,0.7245,0.3215,0.498,?
?,0.69,0.525,0.175,?,?,?,?,8
M,0.69,0.505,0.2,?,?,?,0.48,10
?,0.695,?,0.175,1.8385,?,?,?,?
?,0.705,?,?,?,?,0.42,?,12
M,?,0.565,0.205,?,1.012,0.5225,0.5475,?
?,?,0.565,0.175,1.9525,?,0.4185,0.4135,?
?,0.715,?,0.185,?,0.6655,0.383,?,?
?,?,?,?,?,?,0.44,?,?
?,0.765,?,?,2.302,?,0.509,0.6205,12
?,?,0.13,0.045,0.029,0.012,?,0.0095,4
?,0.195,?,?,?,?,?,0.011,3
?,0.195,?,0.04,?,?,0.005,?,4
I,0.2,?,?,0.0435,0.0155,0.009,?,?
I,0.225,?,0.055,0.059,0.027,0.0125,?,4
?,?,0.18,?,?,?,0.013,?,4
I,?,?,0.065,0.0685,0.0245,0.0155,0.0225,?
?,?,?,0.055,0.084,?,0.0175,?,?
I,0.275,?,0.065,0.106,0.054,?,?,6
?,0.28,0.21,?,?,?,0.024,0.034,?
?,?,?,?,?,?,0.0205,?,?
?,0.3,?,?,?,?,?,?,6
?,?,?,?,0.151,0.065,0.027,?,6
I,?,?,0.085,?,?,0.0295,?,?
I,0.34,0.265,0.08,0.2015,0.09,?,?,5
I,?,?,?,0.221,?,?,?,6
I,0.375,?,0.08,0.2345,?,?,0.067,?
I,?,?,0.1,0.2325,?,?,0.065,6
?,0.385,?,?,?,?,0.0495,0.065,7
?,0.4,?,?,?,0.194,?,?,?
?,0.405,0.3,?,0.32,?,?,0.093,7
?,?,?,0.1,0.282,0.1255,0.057,0.0875,?
I,?,0.325,0.1,?,0.132,?,0.106,?
?,?,?,0.105,?,?,0.07,0.1035,7
?,0.42,?,?,?,0.174,0.0635,0.105,?
?,?,?,?,?,0.1255,?,?,6
I,0.425,0.325,0.115,?,0.162,?,?,?
M,?,?,?,?,?,0.0865,0.1035,?
?,?,0.33,?,?,?,0.096,?,6
?,?,?,0.115,0.418,?,0.0735,?,7
I,0.44,?,0.11,?,?,?,?,?
I,?,?,0.105,0.409,?,0.1015,0.117,?
I,?,?,?,?,0.1945,?,0.13,7
I,0.445,?,0.11,?,?,?,0.109,?
?,0.45,?,0.125,0.462,?,?,?,8
I,0.45,?,?,?,?,?,0.12,6
?,?,?,0.105,0.3715,?,0.0785,?,7
?,?,0.33,?,?,?,?,?,6
I,0.45,?,0.11,0.3685,?,0.0885,0.102,6
?,?,0.35,?,0.4155,0.18,?,0.1175,7
?,?,0.36,0.105,?,0.27,?,?,?
?,0.47,?,?,0.4845,?,?,?,?
?,0.475,0.35,?,?,0.206,0.099,?,?
?,?,0.35,?,?,?,?,?,7
?,?,0.38,?,?,?,?,?,8
M,0.49,0.465,0.125,0.5225,?,0.13,?,?
?,?,?,?,0.5495,?,0.112,0.1585,?
?,?,?,?,0.542,0.215,?,?,?
I,?,0.38,?,0.519,?,?,?,8
?,0.5,?,?,0.5215,0.2485,?,0.131,?
?,?,?,?,?,0.246,?,?,?
I,?,0.405,?,0.6795,0.3465,0.1395,0.182,8
F,?,?,?,?,0.261,?,?,?
?,?,?,0.125,?,0.2615,0.1195,?,?
?,?,0.38,0.115,0.5155,?,0.1135,0.166,?
?,?,0.385,?,0.6115,?,0.1265,0.15,?
?,0.52,?,0.145,0.7765,0.3525,?,?,9
?,?,?,0.135,0.5395,0.2295,0.133,?,8
?,0.52,0.38,0.125,?,0.288,0.1295,0.167,?
?,?,?,?,?,?,?,?,7
?,0.525,?,?,?,0.325,?,?,8
?,?,?,?,?,0.2625,0.1285,?,?
?,0.525,?,0.12,?,?,?,0.201,?
?,0.525,0.395,0.12,0.608,?,?,0.1405,?
