@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
7.3,?,?,?,?,?,?,0.9962,?,?,?,?,?
6.9,?,0.81,?,0.137,52.0,?,0.9932,?,?,9.2,?,?
?,0.29,?,?,0.035,?,?,0.9908,2.99,0.39,11.3,?,?
?,0.29,0.55,?,?,?,?,?,3.12,?,?,4.0,?
?,0.31,?,?,0.029,?,?,?,?,0.43,10.4,5.0,2
8.6,0.26,0.41,2.2,0.049,29.0,111.0,?,?,?,?,5.0,?
7.5,?,0.34,?,0.06,26.0,111.0,0.9931,?,0.47,?,?,2
?,0.51,?,?,0.093,?,?,0.9981,?,?,9.0,5.0,2
7.5,0.21,?,?,?,26.0,?,0.9931,?,0.47,?,6.0,?
5.3,0.3,?,?,0.077,48.0,?,?,?,?,?,?,2
?,0.26,?,2.0,?,?,121.0,0.992,3.09,0.72,?,?,?
?,?,0.28,7.5,?,?,185.0,?,?,?,9.4,?,?
6.7,0.26,?,?,0.079,?,216.0,?,3.31,?,?,5.0,?
?,0.26,0.26,4.1,?,?,?,?,?,?,9.5,?,2
?,?,0.37,1.9,?,48.0,?,?,3.37,?,?,?,?
?,?,0.38,14.8,0.054,32.0,?,?,3.22,?,9.7,?,2
?,0.3,?,?,0.048,?,?,?,?,?,9.1,6.0,2
7.5,?,?,?,?,?,125.0,?,?,?,11.1,?,?
8.8,?,0.44,6.35,0.024,?,87.0,?,2.96,?,?,7.0,?
6.9,?,?,?,?,?,?,?,?,?,11.0,?,?
8.0,0.37,?,1.6,0.04,32.0,?,0.992,3.0,?,11.3,7.0,2
?,0.22,0.38,?,?,?,?,1.0002,3.22,0.5,?,?,?
8.2,?,0.33,?,0.036,?,118.0,0.9953,?,0.4,10.9,7.0,2
7.7,?,?,8.0,?,25.0,?,0.9951,2.97,?,10.9,5.0,2
6.2,0.55,0.45,12.0,?,?,186.0,?,?,0.5,?,6.0,?
6.4,?,?,?,0.033,28.0,?,0.9904,3.22,?,?,?,?
?,0.28,?,?,?,42.0,180.0,0.9974,3.37,?,?,?,?
7.8,?,?,?,?,?,?,?,3.18,0.65,10.0,?,2
6.5,?,0.34,?,?,?,?,1.0004,3.49,?,?,5.0,?
6.3,0.34,0.29,?,?,29.0,?,0.9952,?,?,10.1,6.0,2
?,0.15,?,?,?,?,?,?,3.43,0.39,?,?,?
6.3,0.27,0.25,5.8,?,?,155.0,?,3.28,?,?,?,2
?,?,?,?,?,?,?,0.995,3.28,0.38,?,?,?
?,0.2,0.37,16.95,?,43.0,190.0,?,3.03,0.42,9.2,?,2
6.3,?,0.21,5.1,0.035,29.0,?,?,3.36,?,10.1,7.0,2
7.3,?,0.69,?,?,58.0,?,?,?,0.45,8.6,5.0,?
5.2,0.24,0.45,3.8,?,?,128.0,0.992,?,?,11.2,8.0,?
?,?,?,?,?,39.0,?,?,?,0.42,?,?,?
7.4,?,0.37,?,0.048,?,?,0.9995,?,0.42,9.2,6.0,2
?,0.17,0.33,?,?,?,?,0.9934,3.19,0.39,?,7.0,?
?,0.21,?,?,0.049,?,213.0,1.0006,3.01,0.51,?,6.0,2
7.2,0.21,0.35,14.5,?,?,?,0.9982,?,?,8.9,6.0,2
7.1,?,0.4,?,?,?,?,?,?,?,10.6,?,?
8.4,?,?,?,?,29.0,132.0,?,3.1,?,?,7.0,?
7.4,0.24,0.31,?,?,52.0,?,0.9963,3.09,0.32,8.8,5.0,?
5.3,0.24,?,1.3,0.033,?,?,0.9906,3.59,?,11.0,8.0,2
?,0.28,?,8.8,0.04,?,?,?,3.32,?,10.2,?,2
6.3,?,0.21,?,0.035,?,142.0,0.9942,3.36,0.33,?,?,2
?,0.29,?,10.6,0.039,?,120.0,?,?,?,?,6.0,2
5.8,0.29,?,?,0.025,12.0,120.0,0.9894,?,?,?,7.0,2
?,?,?,?,0.038,?,?,?,3.28,0.38,?,?,?
6.3,?,0.42,?,0.028,45.0,107.0,0.9908,?,?,11.8,6.0,?
6.3,0.16,?,?,?,?,148.0,0.9914,?,?,?,5.0,2
?,?,0.39,6.7,0.036,6.0,117.0,0.9938,?,?,?,?,2
?,?,0.69,?,0.041,?,160.0,?,?,0.45,?,?,?
?,0.32,?,4.9,?,25.0,?,?,3.51,0.49,?,7.0,?
5.2,0.24,0.45,3.8,?,?,128.0,0.992,3.55,0.49,?,?,?
?,?,?,2.0,?,27.0,87.0,?,?,?,?,7.0,2
?,0.29,0.27,1.7,0.024,?,?,0.9893,3.21,?,12.6,7.0,2
9.2,?,?,2.4,?,18.0,?,?,3.04,?,9.3,?,2
?,0.37,0.15,?,?,?,?,0.9903,?,0.59,?,7.0,?
8.0,0.18,?,1.3,?,?,96.0,?,3.06,0.61,12.1,6.0,2
?,0.22,0.34,12.0,0.053,?,177.0,0.9983,3.52,0.44,9.9,?,?
7.4,?,?,1.6,?,?,?,?,3.28,?,?,?,?
6.5,0.52,?,1.4,?,5.0,?,0.9932,3.26,?,10.0,4.0,2
7.0,0.15,0.38,2.2,0.047,33.0,?,0.9928,3.13,0.39,10.4,8.0,2
5.9,0.415,0.13,1.4,?,11.0,?,?,?,?,10.5,?,?
8.1,0.45,0.34,8.3,?,33.0,?,0.9976,3.31,?,?,?,2
5.8,0.415,?,?,?,11.0,?,0.9922,3.29,0.52,10.5,5.0,?
?,?,0.16,12.9,0.042,26.0,?,?,3.28,?,9.0,5.0,2
?,0.105,0.32,12.4,?,34.0,106.0,0.998,3.54,?,9.2,?,?
6.0,?,?,1.6,0.047,30.0,?,0.9931,3.17,0.48,?,?,?
6.6,0.25,0.39,1.45,0.04,40.0,89.0,0.9911,3.35,0.4,?,7.0,2
?,0.36,0.45,?,0.042,11.0,?,0.9944,2.93,?,10.8,5.0,?
9.6,0.23,?,1.5,?,?,?,0.9937,2.96,0.49,?,?,2
?,?,0.45,?,0.047,33.0,?,0.9974,?,0.46,9.2,?,2
6.5,?,0.29,?,?,?,166.0,0.989,3.12,?,?,7.0,2
?,?,0.29,?,?,24.0,?,?,?,?,12.0,?,2
5.7,?,0.27,?,?,21.0,?,?,?,0.46,?,5.0,2
7.9,?,0.29,?,0.031,33.0,?,0.9918,?,?,11.8,?,2
6.9,0.2,0.28,1.2,0.048,36.0,159.0,0.9936,?,?,?,6.0,?
?,?,?,?,0.047,24.0,128.0,?,?,0.52,9.7,?,?
6.8,?,0.31,14.35,0.043,?,?,0.9988,3.17,0.54,9.1,5.0,2
8.7,?,?,2.3,?,27.0,?,?,2.99,?,10.0,?,?
?,?,0.34,?,0.042,?,?,0.9953,3.25,?,10.4,5.0,2
?,?,?,?,0.048,?,161.0,?,?,0.47,9.5,6.0,2
6.0,0.26,0.42,?,0.027,70.0,?,?,?,?,?,8.0,2
?,0.31,0.37,8.4,?,70.0,170.0,?,?,0.4,11.7,8.0,2
9.2,?,?,?,?,?,?,0.996,3.14,?,?,5.0,?
9.0,0.31,?,6.9,?,26.0,?,0.9937,?,?,?,5.0,2
?,0.16,0.33,?,?,17.0,?,0.9921,?,0.46,10.6,6.0,?
?,0.34,?,7.3,?,30.0,?,0.998,3.17,?,10.2,?,?
?,0.28,0.46,3.2,?,?,?,0.996,3.14,?,9.5,5.0,2
?,?,0.3,?,?,27.0,?,?,?,0.45,?,?,?
7.2,0.25,0.32,?,?,?,?,?,?,0.44,?,5.0,2
?,0.32,?,7.5,?,?,?,?,3.14,?,?,?,?
?,0.27,0.32,?,?,?,?,?,?,?,?,?,?
?,0.34,?,1.3,0.041,?,188.0,?,3.17,0.49,9.5,?,2
7.0,0.17,?,?,?,?,111.0,0.9938,3.2,0.49,10.8,6.0,?
6.7,0.25,0.23,?,?,?,?,0.9952,3.14,?,9.5,5.0,2
?,0.32,0.17,7.6,?,?,219.0,?,?,0.4,8.9,?,?
6.8,?,?,?,?,71.0,?,0.9959,3.14,?,8.9,5.0,?
?,0.6,0.001,?,0.042,?,79.0,0.9937,?,?,9.4,4.0,?
5.3,?,0.07,1.3,0.035,?,?,?,?,0.35,10.6,6.0,?
?,0.16,0.3,?,?,?,?,0.9967,3.47,0.44,9.0,?,?
?,?,0.36,2.1,0.034,26.0,172.0,0.9944,?,0.48,10.5,4.0,?
?,0.3,0.29,?,0.054,?,?,?,3.16,0.38,9.0,?,?
7.8,0.3,?,?,?,23.0,135.0,?,3.16,0.38,9.0,6.0,2
5.7,?,?,?,?,?,?,0.9942,?,?,?,6.0,?
?,?,0.29,16.85,?,?,?,?,3.16,?,?,?,?
7.5,0.14,0.34,1.3,0.055,50.0,?,0.9945,3.29,?,9.6,?,?
7.8,?,0.29,16.85,0.054,?,135.0,?,?,?,?,?,2
6.6,0.25,?,7.4,?,29.0,151.0,?,3.15,0.6,10.2,?,?
?,0.26,?,4.1,?,73.5,189.5,0.9942,?,0.38,9.4,?,2
8.2,0.23,0.49,0.9,?,15.0,?,?,?,?,10.4,6.0,?
6.0,?,0.32,6.3,0.03,?,?,?,3.52,0.41,10.4,?,2
?,0.45,?,?,0.039,?,82.0,?,3.23,?,9.5,?,2
7.4,?,0.43,1.4,?,?,?,0.9938,?,0.62,10.6,6.0,2
?,?,0.38,1.0,0.037,?,?,0.9918,?,?,?,5.0,2
7.5,0.14,0.34,1.3,0.055,?,153.0,?,?,0.8,9.6,6.0,2
7.7,0.25,?,?,?,?,?,0.9966,3.38,?,?,6.0,2
8.2,0.61,?,5.4,0.03,15.0,?,?,3.14,0.34,9.6,5.0,2
7.6,?,?,1.9,?,10.0,?,?,3.01,0.7,?,?,2
?,?,0.33,?,?,?,101.0,?,3.42,0.55,?,?,?
7.2,0.26,0.26,12.7,0.036,49.0,?,0.9986,3.41,?,10.0,6.0,2
6.4,0.25,?,?,0.042,?,?,?,3.0,0.44,9.1,?,?
?,0.32,?,?,0.039,?,?,?,3.36,?,9.4,?,?
?,0.25,?,2.0,0.042,19.0,189.0,0.9952,3.46,?,?,?,?
?,0.44,?,?,0.036,35.0,167.0,?,2.97,0.39,9.2,5.0,2
?,?,0.25,?,0.044,31.0,109.0,0.9949,?,0.36,?,?,?
?,0.61,?,5.4,0.03,?,?,?,3.14,?,?,?,?
?,0.42,0.45,9.1,?,20.0,125.0,?,3.12,0.36,10.1,6.0,?
?,0.22,?,?,?,?,?,?,?,?,?,?,2
?,0.26,0.3,2.2,0.025,33.0,?,?,?,?,?,6.0,?
?,0.46,0.32,?,0.033,?,138.0,?,?,?,?,7.0,?
?,0.41,?,?,0.065,65.0,?,?,?,?,8.9,?,2
?,0.32,?,?,?,22.0,184.0,?,3.09,0.43,?,?,2
6.6,?,0.38,?,0.026,?,104.0,?,?,?,?,8.0,?
7.1,0.21,?,1.4,0.037,45.0,?,?,?,0.33,9.9,6.0,?
7.6,?,?,1.6,?,5.0,?,0.9944,3.1,0.45,?,?,?
7.6,0.21,0.44,?,?,?,119.0,?,?,0.7,?,6.0,2
6.9,?,?,?,0.024,?,135.0,0.9948,3.16,?,10.7,7.0,?
?,?,?,?,0.074,29.0,?,0.998,2.96,0.42,9.2,6.0,?
?,0.22,0.4,14.75,?,?,129.5,0.9998,3.36,?,9.1,?,?
6.2,?,?,8.3,?,36.0,?,?,?,?,?,6.0,2
7.9,?,?,14.2,?,53.0,141.0,0.9992,?,0.46,?,6.0,2
?,0.25,0.26,?,?,36.0,135.0,?,?,0.72,10.7,7.0,?
7.3,0.22,0.4,?,0.042,44.5,?,0.9998,3.36,?,?,7.0,?
?,0.26,0.32,14.45,?,?,107.0,?,2.96,0.42,?,?,2
?,0.25,?,?,?,14.0,93.0,0.9939,?,?,?,?,?
6.8,0.18,0.37,?,?,?,?,0.992,?,0.45,10.8,6.0,?
?,0.17,0.37,1.5,0.028,?,?,?,?,?,10.8,?,?
6.4,0.3,?,?,?,?,192.0,?,3.1,?,9.0,?,?
?,0.33,?,?,0.049,?,?,?,?,0.44,10.7,6.0,2
?,?,?,?,0.049,10.0,?,0.9917,?,?,10.7,?,?
8.9,?,0.32,1.5,?,11.0,200.0,0.9954,3.19,?,9.4,5.0,?
7.0,0.26,?,?,?,?,?,?,2.94,0.35,8.8,6.0,2
6.4,?,?,7.8,0.046,?,192.0,?,3.1,0.37,?,?,?
6.3,0.21,0.4,?,?,?,134.0,0.9917,3.42,?,11.5,6.0,?
8.0,0.23,0.46,?,?,?,?,0.9907,3.23,?,12.5,6.0,2
?,?,?,1.0,?,14.0,59.0,?,?,?,10.5,?,2
?,?,?,6.7,?,?,?,?,?,?,?,?,2
7.6,0.32,0.36,?,?,?,?,?,3.23,?,?,?,?
?,?,0.16,1.5,0.049,?,97.0,0.9917,3.48,0.44,?,6.0,2
9.7,?,?,?,0.033,?,?,0.9926,?,0.47,10.8,6.0,2
8.0,?,?,?,0.045,41.0,?,0.9959,3.17,0.43,10.6,5.0,2
?,0.37,?,1.0,?,17.0,93.0,?,?,?,?,8.0,?
?,0.61,?,?,0.301,24.0,?,0.9993,?,?,?,5.0,?
?,0.26,?,7.1,?,25.0,?,0.993,?,?,11.1,?,?
?,0.37,0.36,1.0,0.034,17.0,?,0.9906,?,0.32,?,8.0,2
6.4,?,0.33,1.15,0.044,15.5,217.5,0.992,?,0.44,?,?,?
5.9,?,0.32,6.0,?,?,127.0,0.992,3.51,?,?,?,?
7.6,?,0.39,?,0.038,21.0,115.0,0.994,?,0.67,?,6.0,2
8.0,0.28,0.42,?,?,41.0,?,?,?,?,?,5.0,2
?,0.23,?,2.3,?,29.0,102.0,?,?,?,?,?,?
6.8,0.32,0.37,3.4,?,?,?,0.9902,?,?,?,?,?
7.2,0.23,0.39,2.3,0.033,29.0,?,0.9908,?,?,?,7.0,2
6.9,?,?,6.5,?,20.0,110.0,?,3.1,?,10.5,?,2
?,0.26,0.53,1.2,0.047,?,?,0.9921,?,?,?,6.0,2
?,?,?,?,0.033,?,96.0,?,?,0.32,12.4,?,?
7.3,?,?,13.0,0.043,46.0,?,?,3.06,?,8.7,6.0,?
7.9,0.41,0.37,4.5,0.03,?,114.0,?,?,0.54,12.4,7.0,2
?,?,0.37,?,?,?,93.0,?,?,0.54,12.6,7.0,2
7.7,0.39,?,?,?,29.0,?,?,?,0.44,?,6.0,2
7.7,?,0.31,1.3,0.043,?,?,?,?,0.5,?,?,?
?,0.32,?,?,?,46.0,195.0,0.993,?,?,10.5,5.0,2
6.8,?,0.37,3.4,0.023,19.0,87.0,?,3.14,0.53,12.7,6.0,?
7.3,?,?,3.6,0.024,?,?,?,3.17,0.51,?,5.0,?
7.1,0.44,0.37,2.7,?,35.0,128.0,?,3.07,0.43,13.5,7.0,?
10.3,0.25,0.48,?,0.042,28.0,164.0,0.998,?,?,9.7,5.0,2
?,0.14,?,1.8,?,44.0,178.0,0.9954,3.45,0.43,9.2,6.0,2
?,0.18,0.42,2.1,0.036,?,?,?,3.4,0.41,10.6,?,?
?,?,?,?,0.033,36.0,141.0,0.9918,2.98,?,?,?,?
7.1,0.44,?,?,?,35.0,?,?,3.07,0.43,13.5,?,2
?,?,0.22,?,?,?,?,0.9944,3.29,0.32,10.1,?,?
8.0,0.66,?,?,?,62.0,?,?,?,?,?,4.0,?
8.0,0.2,0.4,?,0.055,?,167.0,?,3.18,0.4,10.6,?,?
7.2,?,?,?,?,?,80.0,?,3.25,?,?,?,2
?,?,?,?,0.045,?,?,?,3.32,?,?,?,?
8.4,?,0.44,10.7,?,?,195.0,?,3.15,?,?,?,?
5.3,?,?,5.15,?,48.0,?,0.9952,?,?,10.5,7.0,?
?,?,?,1.1,0.049,28.0,?,?,3.13,?,?,?,?
?,0.245,?,?,0.047,24.0,152.0,0.9927,3.12,?,9.3,6.0,?
?,0.25,?,?,?,52.0,?,?,?,?,?,?,?
?,?,?,?,?,?,150.0,?,?,?,9.2,?,?
6.4,?,0.34,1.8,0.057,?,104.0,0.9959,?,?,?,6.0,2
?,0.18,?,1.4,0.046,?,157.0,?,3.33,?,?,6.0,2
?,0.17,0.27,6.7,?,?,223.0,0.9948,3.28,0.35,10.2,?,2
6.9,?,?,?,?,65.0,?,0.9955,3.08,0.39,?,?,?
?,0.21,0.38,?,?,?,245.0,0.9951,3.06,0.36,?,?,2
?,0.23,0.3,7.1,0.037,?,236.0,0.9952,?,0.34,?,?,2
?,0.19,0.68,1.5,?,31.0,?,?,3.32,?,?,?,2
7.3,?,0.65,?,?,?,157.0,?,3.33,?,9.4,6.0,?
9.6,?,?,1.45,0.039,77.5,?,0.9944,2.92,?,9.5,?,?
7.2,?,?,1.2,?,?,?,?,?,0.39,?,5.0,?
6.9,0.31,?,?,0.059,?,174.0,0.9963,3.46,0.62,?,7.0,2
7.5,?,0.34,4.2,?,36.0,?,0.991,?,?,?,?,2
8.0,0.22,?,14.6,?,?,?,?,?,?,?,?,?
?,?,0.29,?,?,?,145.0,0.9966,?,0.35,?,?,?
?,0.35,0.56,13.8,?,?,190.0,?,?,0.58,9.4,6.0,?
8.0,?,0.42,14.6,0.044,45.0,?,?,?,?,?,?,2
?,0.5,0.47,1.1,0.037,?,126.0,0.9938,3.21,0.42,?,5.0,2
?,0.39,?,?,0.169,?,162.0,0.9965,?,0.48,9.4,5.0,?
?,0.5,0.47,?,0.037,23.0,126.0,?,?,?,10.9,?,2
8.4,0.35,0.56,13.8,0.048,55.0,190.0,0.9993,?,?,?,?,?
6.2,0.22,0.27,1.5,?,?,?,0.9938,?,0.46,9.2,?,2
8.0,?,0.42,14.6,?,45.0,?,?,?,?,?,7.0,?
7.6,0.31,0.29,?,0.04,21.0,145.0,0.9966,?,0.35,?,5.0,2
?,0.24,0.36,?,?,10.0,?,?,?,0.37,?,?,2
6.6,0.27,?,1.9,0.025,14.0,153.0,?,?,?,?,?,?
?,0.16,0.41,1.7,0.026,?,140.0,?,?,?,12.5,?,?
?,0.27,0.34,?,0.028,26.0,?,?,?,?,?,?,2
7.4,0.31,?,?,0.039,51.0,?,?,3.02,?,?,?,2
8.0,0.45,0.36,?,?,?,151.0,0.9927,3.07,?,12.7,8.0,?
?,0.27,0.34,?,?,?,?,?,2.99,0.48,12.1,7.0,2
?,?,?,1.7,0.026,?,?,?,?,?,12.5,6.0,2
6.6,?,0.29,1.8,?,40.0,147.0,?,3.06,0.44,11.4,7.0,?
?,0.21,0.4,?,?,?,110.0,?,?,?,12.9,?,2
?,?,?,1.4,?,29.0,109.0,?,?,?,12.8,7.0,?
6.6,?,?,1.6,?,15.0,78.0,0.992,?,?,?,6.0,?
?,?,?,?,?,?,?,0.994,?,0.42,?,6.0,2
?,?,?,?,?,54.0,191.0,0.9966,3.04,0.56,?,6.0,?
?,?,?,1.1,0.037,?,79.0,?,3.5,0.54,?,6.0,2
?,?,0.22,4.3,?,10.0,102.0,0.993,3.0,0.87,?,4.0,2
6.9,0.41,?,?,?,?,?,?,3.0,?,11.6,?,2
?,0.23,?,9.2,0.038,?,?,0.9966,?,?,9.7,?,2
?,0.38,?,?,0.045,30.0,?,?,3.32,0.44,10.9,6.0,?
7.3,0.42,?,?,?,29.0,?,0.9925,3.19,0.37,12.6,?,?
7.3,?,0.39,5.2,0.04,?,163.0,0.9925,3.3,?,12.4,6.0,?
7.8,0.23,?,?,0.042,45.0,166.0,?,2.96,0.4,?,5.0,2
9.0,?,?,?,0.045,?,?,?,?,0.35,10.2,6.0,2
6.9,0.2,?,7.7,0.032,?,?,?,?,?,11.4,?,?
7.4,0.19,0.42,?,0.067,39.0,212.0,?,?,0.33,?,6.0,?
8.2,?,0.36,?,?,?,163.0,0.9952,?,0.3,?,6.0,?
?,0.59,0.71,?,?,61.0,?,1.0,2.95,?,?,5.0,?
7.9,0.14,?,1.8,?,?,114.0,?,3.33,0.49,?,?,?
6.8,?,?,1.8,0.047,34.0,105.0,0.99,3.13,0.49,12.8,8.0,?
9.7,?,?,1.5,0.049,?,?,?,2.98,0.62,9.5,5.0,?
9.2,?,0.68,1.6,0.046,?,130.0,0.9948,?,0.45,?,6.0,?
?,0.17,0.55,1.6,0.049,?,94.0,?,?,?,10.3,?,?
5.2,0.365,0.08,?,0.041,?,?,0.997,3.46,?,9.9,?,?
6.3,0.23,0.22,3.75,?,?,?,?,?,?,10.7,6.0,?
?,0.25,0.54,?,0.04,16.0,?,?,?,?,?,?,2
9.2,0.32,?,1.3,0.046,?,?,0.9949,3.08,?,9.6,?,?
6.4,0.31,?,?,0.04,?,?,0.9953,3.15,0.46,?,?,2
8.1,0.2,0.36,9.7,?,?,?,?,3.1,0.46,?,?,2
7.9,?,?,?,?,40.0,?,0.9932,?,?,11.2,6.0,?
?,?,?,1.4,?,?,?,?,?,?,10.8,5.0,?
6.4,?,0.31,?,0.044,?,96.0,0.9932,?,?,10.3,6.0,2
6.4,?,?,?,0.038,59.0,?,0.9955,3.03,?,?,?,?
?,?,0.42,1.5,0.044,6.0,114.0,0.9914,3.04,0.74,?,?,?
?,?,?,?,?,?,114.0,0.991,?,?,?,?,?
5.1,?,0.3,?,0.037,28.0,152.0,?,3.54,?,?,6.0,?
6.2,0.2,?,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0,5.0,?
?,?,?,?,0.043,?,?,0.9927,?,0.62,?,?,2
?,0.32,0.48,2.3,?,28.0,?,?,3.2,?,?,7.0,?
?,?,0.72,?,0.042,33.0,168.0,?,?,0.36,9.2,?,?
6.8,0.26,?,?,0.047,?,?,?,?,0.44,10.5,6.0,?
?,?,?,1.2,0.028,13.0,?,?,3.37,0.38,?,6.0,2
8.4,0.19,0.43,?,0.052,?,?,?,2.85,0.46,?,5.0,?
?,0.21,?,2.2,0.05,?,108.0,?,2.85,0.45,?,5.0,?
?,?,?,?,?,?,110.0,0.9972,3.4,?,?,?,2
7.9,?,0.64,?,?,?,?,1.0004,?,?,?,?,2
?,0.21,?,?,?,62.0,?,?,?,0.75,?,?,?
9.0,0.24,?,?,0.048,26.0,?,?,3.21,0.34,12.4,6.0,?
?,?,?,2.3,0.047,?,189.0,?,?,0.72,10.1,?,2
7.8,?,?,?,0.042,38.0,?,?,3.26,0.37,?,8.0,2
?,0.18,?,6.4,?,?,?,0.9956,?,?,10.0,?,2
6.7,?,?,?,0.048,?,251.0,0.9956,3.29,0.52,?,5.0,?
8.4,?,0.27,?,0.033,?,?,?,2.99,?,10.8,6.0,2
7.2,?,0.32,?,0.04,?,?,?,?,0.33,?,6.0,2
?,0.54,0.23,?,?,13.0,151.0,?,?,?,10.4,?,2
?,0.58,?,12.15,0.033,?,?,0.9959,2.99,?,?,6.0,?
6.6,?,0.31,12.4,?,?,181.0,0.9984,?,?,9.8,6.0,?
7.3,?,0.37,1.9,?,?,165.0,0.9908,?,?,12.2,?,?
7.3,0.39,0.37,?,?,36.0,?,0.991,3.39,?,?,8.0,?
7.0,?,?,?,0.039,?,163.0,?,3.21,0.35,12.2,?,2
8.2,?,0.4,?,0.039,35.0,?,?,?,0.34,11.9,?,?
7.8,?,?,7.0,0.042,38.0,?,0.9941,?,0.37,11.2,?,2
9.2,0.35,?,0.9,?,?,61.0,?,2.96,?,10.4,4.0,?
8.0,?,?,3.9,0.034,?,?,0.9917,3.29,?,12.8,7.0,?
6.5,0.37,?,3.9,?,?,130.0,?,?,0.39,12.7,?,?
5.7,0.21,0.24,?,?,60.0,189.0,0.995,?,0.72,?,?,?
6.7,?,?,?,?,?,251.0,?,?,0.52,10.0,?,2
7.8,?,?,?,0.04,?,?,?,3.43,?,?,?,?
?,0.19,0.41,?,0.04,?,143.0,0.9907,?,?,11.4,5.0,2
?,?,0.41,?,0.05,?,191.0,1.0,?,?,8.9,?,2
?,?,0.4,?,?,43.0,167.0,?,3.15,0.44,?,6.0,2
?,0.35,?,?,?,?,103.0,?,?,0.46,?,8.0,2
?,?,0.32,?,0.04,31.0,132.0,0.9922,3.36,?,?,7.0,?
6.2,0.12,0.26,5.7,0.044,56.0,158.0,?,3.52,0.37,?,?,?
6.0,0.13,?,5.7,0.038,56.0,189.5,?,?,0.43,10.6,?,2
6.4,0.25,?,?,0.04,42.0,?,?,3.19,?,11.3,?,?
?,?,?,1.4,0.051,?,?,?,3.22,0.38,9.5,4.0,2
?,?,?,?,?,?,?,?,2.92,0.42,11.4,5.0,?
6.7,?,?,?,0.046,?,?,?,3.33,0.33,10.1,?,?
?,?,?,0.9,?,?,?,0.9914,3.25,0.43,?,?,2
?,0.27,?,?,0.058,19.0,115.0,0.9958,?,?,8.9,5.0,2
7.3,0.22,0.41,?,?,?,191.0,?,3.32,?,?,6.0,?
7.4,0.64,0.47,?,0.168,42.0,185.0,?,2.9,?,9.3,?,2
7.6,?,?,?,0.052,?,116.0,?,?,0.4,10.4,?,2
?,0.26,?,9.2,0.042,41.0,162.0,0.9944,?,?,12.0,7.0,2
10.7,?,?,8.2,0.044,37.0,181.0,?,?,?,9.5,6.0,2
10.7,?,?,?,?,37.0,?,0.998,?,0.68,?,?,?
?,?,?,2.7,?,?,?,?,?,0.38,?,7.0,?
?,0.3,0.32,?,?,30.0,?,0.9911,?,0.41,?,?,?
6.9,?,0.41,?,0.047,?,?,0.9929,3.15,0.69,?,?,?
?,?,0.41,1.7,0.05,?,?,?,?,0.71,11.4,6.0,2
?,?,0.3,1.6,0.047,?,132.0,?,?,?,?,?,2
?,0.46,?,0.9,?,?,?,0.992,?,?,10.4,?,2
?,0.38,0.32,8.5,0.044,36.0,152.0,?,3.38,?,12.0,7.0,2
?,?,0.3,?,0.039,24.0,?,?,?,?,12.3,7.0,?
?,0.56,?,?,0.045,28.0,?,?,?,?,?,6.0,2
?,0.36,?,1.3,0.046,25.0,?,?,?,0.33,?,6.0,2
?,0.23,?,?,?,5.0,?,0.993,?,0.7,?,6.0,?
6.2,0.33,?,1.3,0.042,?,138.0,0.9956,?,0.64,9.5,5.0,?
5.6,?,?,?,?,?,?,0.9907,?,?,?,?,2
?,?,0.33,2.8,?,?,?,?,?,?,?,?,?
7.3,0.18,?,?,0.044,12.0,143.0,0.9918,3.2,?,11.3,?,2
8.1,?,?,?,0.037,?,?,0.9926,3.06,?,?,?,?
?,?,0.26,?,?,33.0,?,0.995,3.49,?,10.1,?,2
6.2,0.16,?,1.4,?,?,81.0,0.99,?,0.42,12.2,6.0,?
6.6,0.42,0.33,?,?,?,?,0.99,3.28,?,13.4,6.0,2
?,0.135,0.3,?,?,?,?,0.9946,?,?,9.3,?,?
5.6,0.49,?,4.5,0.039,17.0,?,?,?,?,?,?,?
?,?,0.33,1.6,?,27.0,?,0.9898,3.09,0.46,12.3,?,?
7.3,?,?,1.2,0.044,?,?,?,?,0.48,?,?,2
7.3,?,?,?,?,35.0,200.0,?,?,?,8.9,7.0,2
?,?,?,13.1,?,?,?,?,3.04,0.46,8.9,?,?
?,?,?,5.7,0.035,32.0,83.0,0.9928,?,?,11.5,6.0,2
?,?,?,?,0.05,35.0,200.0,0.9986,3.04,0.46,?,7.0,2
6.3,0.67,?,12.6,0.052,?,?,0.9979,3.17,0.52,9.3,?,?
?,0.4,0.29,?,0.044,31.0,?,?,?,?,11.1,8.0,?
7.1,0.26,?,2.2,0.044,29.0,128.0,?,3.34,?,10.9,8.0,2
?,?,0.48,?,0.043,11.0,73.0,0.9938,?,0.38,?,?,2
?,?,0.24,?,0.069,?,?,0.9942,3.15,?,10.2,?,?
8.2,?,0.36,?,0.034,?,?,0.9944,3.01,0.38,10.5,8.0,2
?,0.19,0.28,?,?,?,78.0,0.993,?,0.78,?,6.0,2
?,0.25,0.36,?,?,35.0,200.0,?,3.04,?,?,7.0,?
?,0.2,0.34,1.2,?,29.0,118.0,?,3.14,0.41,?,6.0,?
