@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,0.39,1.45,?,?,89.0,?,3.35,0.4,11.4,?,2
?,?,0.45,1.6,0.042,11.0,?,?,?,?,10.8,?,2
?,?,0.4,1.5,?,19.0,?,0.9937,?,0.49,10.9,?,2
6.3,?,0.45,13.0,0.047,33.0,182.0,0.9974,?,?,?,6.0,?
?,0.115,?,1.95,0.038,73.0,166.0,?,3.12,?,?,7.0,?
6.4,?,?,5.85,0.042,?,?,0.992,?,0.32,?,?,?
5.7,?,?,1.3,0.047,21.0,100.0,0.9928,3.27,0.46,9.5,?,?
?,?,0.29,5.3,0.031,33.0,?,?,3.06,?,?,7.0,2
6.9,0.2,?,1.2,?,36.0,?,0.9936,3.19,?,?,6.0,2
6.9,?,0.34,?,0.047,24.0,128.0,0.9944,?,?,9.7,6.0,?
6.8,?,?,?,0.043,?,?,0.9988,3.17,0.54,9.1,?,2
?,0.22,?,?,0.053,27.0,?,?,2.99,?,10.0,?,?
7.4,?,?,?,0.042,19.0,127.0,?,?,?,?,5.0,?
?,0.25,?,?,?,30.0,?,?,?,?,9.5,6.0,2
6.0,?,?,5.2,?,70.0,?,?,3.4,?,12.3,?,2
?,0.31,0.37,?,0.031,70.0,?,?,?,?,?,8.0,2
9.2,0.28,0.46,3.2,?,?,?,0.996,?,?,9.5,?,?
?,0.31,0.49,?,?,26.0,91.0,0.9937,2.99,?,?,5.0,2
?,0.16,?,?,0.076,?,57.0,?,?,0.46,?,?,?
?,0.34,0.49,?,?,?,?,0.998,3.17,0.61,10.2,5.0,?
?,0.28,?,?,?,?,?,0.996,?,?,?,5.0,?
7.2,?,?,?,0.048,27.0,?,?,?,0.45,?,?,2
7.2,0.25,0.32,1.5,0.047,?,?,?,3.26,?,?,?,?
?,0.32,?,7.5,?,71.0,?,0.9959,3.14,?,8.9,?,2
9.1,?,?,1.1,?,?,151.0,?,3.03,0.41,?,5.0,2
?,0.34,0.32,?,0.041,12.0,?,0.9953,3.17,0.49,9.5,?,?
?,0.17,?,?,0.025,?,111.0,?,3.2,0.49,10.8,6.0,?
6.7,0.25,0.23,7.2,?,?,?,?,?,?,9.5,5.0,?
?,?,0.17,7.6,0.042,?,?,0.9959,?,0.4,?,5.0,?
6.8,?,0.18,7.5,?,?,?,0.9959,?,0.41,8.9,5.0,2
6.1,?,?,?,0.042,24.0,?,?,3.31,0.38,?,?,?
?,0.395,?,1.3,0.035,?,?,0.992,3.5,?,?,6.0,?
?,0.16,0.3,?,0.037,37.0,?,0.9967,3.47,0.44,?,?,?
7.6,?,?,?,?,?,172.0,?,?,?,?,4.0,2
?,?,?,?,?,23.0,?,0.9998,?,?,?,?,2
?,0.3,0.29,16.85,?,23.0,135.0,?,?,?,?,6.0,?
?,0.26,0.27,?,?,73.5,?,0.9942,?,0.38,9.4,?,?
7.8,?,0.29,16.85,0.054,?,135.0,0.9998,3.16,0.38,9.0,?,?
7.5,?,0.34,1.3,?,?,153.0,0.9945,3.29,?,9.6,6.0,?
7.8,?,?,?,0.054,23.0,?,0.9998,3.16,?,?,?,?
6.6,0.25,?,?,0.043,29.0,151.0,?,?,?,10.2,7.0,2
5.7,0.26,?,?,?,?,189.5,?,?,0.38,?,?,?
8.2,?,?,?,?,?,?,?,?,0.38,?,?,2
?,?,?,?,0.03,?,?,?,3.52,0.41,10.4,5.0,2
?,0.45,?,0.8,?,13.0,82.0,0.9927,?,0.32,9.5,5.0,?
?,?,0.43,?,0.044,?,?,?,?,?,10.6,6.0,2
7.2,?,0.38,?,?,?,74.0,0.9918,?,0.37,11.0,5.0,?
?,0.14,?,?,?,?,?,0.9945,3.29,0.8,9.6,?,2
7.7,0.25,0.43,4.5,0.062,?,115.0,0.9966,3.38,0.5,?,6.0,2
?,?,0.45,?,?,15.0,118.0,?,?,?,?,5.0,?
7.6,?,0.44,?,?,?,?,0.9913,?,?,12.8,6.0,2
7.4,?,?,?,?,31.0,?,?,?,0.55,11.4,?,2
7.2,0.26,?,12.7,0.036,?,?,0.9986,3.41,0.5,?,?,?
?,?,?,8.6,?,57.0,173.0,0.9965,3.0,?,9.1,?,?
6.3,0.32,0.35,?,0.039,29.0,198.0,0.9984,3.36,0.5,?,?,2
?,0.25,?,?,?,19.0,189.0,?,3.46,?,10.2,6.0,?
9.8,?,?,2.8,?,35.0,?,?,?,0.39,9.2,5.0,2
7.2,0.2,?,4.5,0.044,?,?,0.9949,?,0.36,9.4,?,2
?,?,?,?,0.03,?,118.0,0.9954,3.14,?,9.6,?,?
7.5,0.42,?,9.1,0.029,?,?,0.996,?,?,?,6.0,?
7.4,?,0.33,?,0.045,?,101.0,?,3.42,?,11.4,?,2
6.4,?,0.3,2.2,0.025,33.0,?,0.992,3.21,?,10.6,?,?
7.9,0.46,?,4.1,0.033,?,138.0,?,?,0.44,?,7.0,2
?,0.41,?,11.8,?,65.0,225.0,?,?,0.51,8.9,5.0,2
?,0.32,0.37,1.2,?,?,?,?,3.09,?,9.3,5.0,2
?,0.21,?,2.2,?,?,104.0,0.9914,3.25,0.4,11.1,?,?
?,?,?,?,?,45.0,143.0,0.9932,?,0.33,?,?,?
?,0.26,0.47,1.6,0.068,?,?,?,?,?,?,5.0,?
7.6,?,?,?,0.036,10.0,?,?,?,0.7,12.8,?,?
6.9,0.25,?,?,?,?,135.0,0.9948,3.16,0.72,10.7,?,?
?,0.26,0.32,?,0.074,29.0,?,0.998,2.96,0.42,9.2,?,2
?,0.22,0.4,14.75,?,44.5,?,0.9998,?,?,9.1,?,?
?,?,?,8.3,0.025,36.0,216.0,0.9964,?,0.6,?,?,?
7.9,?,0.45,?,?,?,?,?,?,?,?,6.0,?
6.9,?,0.26,?,?,?,?,?,?,?,?,?,2
7.3,?,0.4,?,?,44.5,129.5,0.9998,?,0.41,?,7.0,?
7.1,0.26,?,?,0.074,29.0,?,0.998,?,0.42,9.2,6.0,2
7.4,?,?,?,?,14.0,93.0,?,?,?,10.7,?,2
6.8,0.18,0.37,1.5,0.027,37.0,?,?,?,?,?,6.0,2
7.0,?,0.37,?,?,?,?,?,3.3,?,?,7.0,2
?,?,0.38,7.8,?,?,192.0,?,?,?,?,?,2
5.0,0.33,0.16,1.5,0.049,?,97.0,?,?,?,10.7,?,?
?,?,?,1.5,?,?,97.0,0.9917,3.48,?,10.7,6.0,?
8.9,0.33,0.32,1.5,?,?,200.0,?,3.19,?,?,5.0,?
?,0.26,?,15.55,0.037,?,171.0,0.9986,2.94,0.35,8.8,6.0,?
?,?,0.38,7.8,0.046,?,192.0,?,3.1,?,9.0,5.0,?
?,?,0.4,1.7,0.031,?,134.0,?,3.42,0.49,?,6.0,2
8.0,?,?,?,?,?,?,?,?,0.47,12.5,6.0,2
?,0.28,?,1.0,?,14.0,59.0,0.9922,2.96,?,?,6.0,2
7.3,?,?,6.7,?,28.0,?,?,?,0.3,9.7,5.0,2
7.6,?,?,?,0.04,?,155.0,0.993,3.23,0.52,?,?,?
?,0.33,?,1.5,?,?,97.0,0.9917,3.48,?,?,?,2
9.7,?,0.45,?,0.033,?,?,0.9926,2.74,?,10.8,6.0,2
8.0,?,0.42,?,0.045,?,169.0,0.9959,?,?,10.6,?,2
8.2,0.37,?,1.0,0.034,?,93.0,0.9906,?,?,11.7,8.0,?
8.0,?,0.38,?,0.301,24.0,220.0,0.9993,2.94,0.48,?,5.0,2
?,?,0.44,?,?,?,126.0,0.993,?,0.34,11.1,8.0,?
8.2,?,?,?,0.034,?,93.0,?,3.04,?,11.7,8.0,?
?,0.23,0.33,?,0.044,?,?,0.992,?,?,11.0,?,2
?,?,0.32,?,0.034,?,?,0.992,3.51,?,?,?,2
?,?,0.39,?,0.038,?,?,0.994,3.16,?,10.0,?,?
?,?,?,?,?,?,169.0,?,?,?,10.6,?,2
?,0.23,?,?,0.033,?,102.0,?,?,0.54,12.3,?,?
6.8,0.32,0.37,3.4,?,19.0,?,0.9902,3.14,0.53,?,?,?
?,0.23,0.39,2.3,?,29.0,102.0,?,3.26,0.54,12.3,?,?
?,0.18,?,6.5,0.039,?,110.0,?,3.1,?,10.5,?,?
?,0.26,?,1.2,0.047,25.0,109.0,?,3.23,?,12.5,6.0,2
?,0.33,0.42,?,?,18.0,96.0,?,?,0.32,12.4,3.0,?
?,0.29,?,?,?,46.0,?,0.9986,3.06,?,8.7,?,2
?,0.41,0.37,4.5,0.03,40.0,114.0,0.992,3.17,?,12.4,?,2
?,?,?,?,0.033,27.0,?,?,3.16,?,12.6,?,?
7.7,0.39,?,5.2,?,?,?,?,?,?,11.0,?,?
7.7,?,0.31,?,?,?,155.0,0.9937,3.42,0.5,?,6.0,2
7.8,0.32,?,?,?,?,195.0,0.993,3.03,?,10.5,5.0,2
?,?,0.37,?,0.023,19.0,87.0,0.9902,3.14,0.53,12.7,?,2
?,?,0.39,3.6,?,35.0,?,?,?,?,?,5.0,?
7.1,0.44,0.37,2.7,?,35.0,128.0,?,3.07,0.43,?,?,2
?,0.25,?,2.2,0.042,28.0,?,?,?,0.59,?,?,?
7.9,?,0.28,1.8,?,?,178.0,0.9954,?,0.43,9.2,6.0,2
?,0.18,?,?,?,33.0,187.0,?,?,?,10.6,7.0,2
8.1,?,?,?,?,?,?,?,2.98,?,?,7.0,?
7.1,0.44,?,?,0.041,?,?,?,?,?,?,?,2
6.4,?,0.22,?,?,?,?,?,3.29,?,10.1,?,?
8.0,?,?,17.55,0.042,62.0,233.0,?,2.92,0.68,9.4,?,2
?,0.2,?,5.2,0.055,41.0,?,?,3.18,?,10.6,?,?
7.2,?,0.34,?,?,25.0,80.0,0.992,?,0.4,11.3,?,?
7.2,?,?,1.1,0.045,20.0,73.0,0.9925,3.32,?,?,7.0,?
?,0.57,0.44,?,?,?,?,0.9981,?,?,10.4,5.0,?
5.3,?,?,5.15,?,?,?,0.9952,3.82,?,?,?,2
?,?,0.33,1.1,?,28.0,150.0,0.9927,?,0.42,?,?,?
?,?,0.32,?,?,?,152.0,0.9927,3.12,?,9.3,?,2
7.3,?,0.41,?,0.037,52.0,165.0,0.9911,?,?,12.2,?,2
?,?,?,?,?,58.0,?,?,?,?,?,?,?
6.4,0.22,?,1.8,0.057,?,?,?,?,0.57,10.3,6.0,?
?,0.18,0.65,?,?,28.0,?,0.9946,?,0.62,?,?,?
6.4,0.17,?,?,0.036,88.0,223.0,?,3.28,0.35,10.2,6.0,2
?,?,0.16,6.8,0.034,65.0,?,0.9955,3.08,0.39,9.0,6.0,2
?,0.21,?,?,?,?,?,0.9951,3.06,0.36,9.3,?,2
6.4,0.23,?,7.1,?,63.0,?,0.9952,?,?,?,?,?
7.3,0.19,?,?,?,31.0,?,0.9946,?,?,?,?,?
7.3,0.18,0.65,?,0.046,?,157.0,0.9946,?,0.62,?,6.0,?
9.6,0.29,?,?,?,?,?,?,?,?,?,6.0,2
7.2,?,?,?,0.036,15.0,?,?,?,?,9.9,5.0,?
6.9,0.31,0.34,?,0.059,36.0,174.0,?,3.46,0.62,?,?,?
7.5,?,0.34,4.2,?,?,116.0,0.991,2.99,?,?,?,?
8.0,?,?,14.6,?,?,163.0,?,3.21,0.69,8.6,7.0,?
7.6,0.31,0.29,?,0.04,?,?,0.9966,?,0.35,?,5.0,?
8.4,0.35,0.56,13.8,?,?,190.0,?,3.07,0.58,?,?,?
?,?,0.42,?,?,?,163.0,1.0003,3.21,0.69,?,7.0,?
?,?,0.47,1.1,?,23.0,?,0.9938,?,?,10.9,5.0,2
?,0.39,0.31,?,0.169,32.0,162.0,0.9965,3.2,?,?,?,2
8.1,0.5,?,?,?,?,?,0.9938,3.21,?,?,5.0,?
8.4,?,?,?,?,?,190.0,0.9993,3.07,?,?,6.0,?
6.2,?,?,1.5,0.064,?,?,?,3.22,0.46,?,?,?
?,0.22,0.42,?,?,?,163.0,?,3.21,?,?,?,?
?,?,?,?,?,21.0,145.0,0.9966,3.04,?,9.4,5.0,2
7.0,0.24,?,4.9,0.083,10.0,133.0,?,3.33,0.37,?,6.0,2
?,0.27,0.3,1.9,0.025,14.0,153.0,0.9928,?,0.62,?,?,2
7.8,?,?,1.7,?,29.0,140.0,?,?,?,12.5,?,2
?,?,0.34,1.8,0.028,26.0,168.0,?,2.99,0.48,?,?,?
?,?,?,?,0.039,?,?,0.9977,?,?,8.7,5.0,?
8.0,?,?,8.8,?,50.0,151.0,?,?,?,?,?,2
7.7,0.27,?,?,?,?,?,0.9911,?,?,12.1,?,2
7.8,0.16,?,?,0.026,?,140.0,?,3.02,?,?,?,2
?,0.16,0.29,?,0.05,?,147.0,?,3.06,0.44,?,?,?
?,0.21,0.4,1.6,0.032,?,110.0,?,3.02,?,?,?,?
?,?,?,1.4,0.029,?,109.0,0.9902,?,0.51,?,?,?
?,0.16,0.3,1.6,?,15.0,?,?,3.38,?,?,?,?
8.4,0.16,0.33,?,?,16.0,?,?,?,0.42,?,6.0,?
?,?,0.32,9.2,?,54.0,?,0.9966,?,?,9.7,?,2
6.2,?,?,?,?,14.0,79.0,0.993,?,?,?,6.0,?
?,?,?,4.3,?,?,?,?,3.0,?,11.6,4.0,?
6.9,0.41,?,4.2,0.031,10.0,?,?,?,0.86,11.6,4.0,?
7.5,?,0.32,9.2,?,?,?,0.9966,?,?,?,?,2
7.5,?,0.33,?,0.045,30.0,131.0,?,?,?,10.9,?,2
?,?,0.38,6.8,?,?,?,?,?,?,?,7.0,2
7.3,?,?,5.2,?,?,163.0,0.9925,3.3,0.47,?,?,?
?,0.23,?,?,0.042,45.0,?,?,?,0.4,11.5,5.0,2
9.0,?,?,5.9,?,52.0,159.0,0.995,2.93,?,10.2,6.0,2
?,0.2,?,?,?,51.0,?,?,3.22,0.27,11.4,5.0,?
?,?,0.42,6.4,0.067,39.0,?,0.9958,?,0.33,?,6.0,?
?,0.2,?,?,0.035,60.0,163.0,?,3.05,0.3,10.3,6.0,?
?,0.59,0.71,17.35,0.038,61.0,?,1.0,2.95,0.75,9.3,5.0,2
7.9,0.14,0.45,1.8,0.05,17.0,114.0,0.9948,3.33,?,?,?,2
6.8,?,0.4,1.8,0.047,34.0,105.0,0.99,?,0.49,12.8,?,?
?,0.14,0.59,?,0.049,?,?,?,2.98,0.62,?,5.0,?
?,?,?,1.6,0.046,22.0,?,?,3.02,?,?,6.0,?
?,?,0.55,?,0.049,?,?,0.9949,3.02,?,10.3,?,2
5.2,0.365,0.08,13.5,0.041,?,?,?,?,?,?,6.0,?
?,?,0.22,?,?,?,116.0,0.9927,3.23,0.5,10.7,6.0,?
9.6,?,0.54,?,?,?,160.0,?,2.94,?,10.5,?,2
?,?,0.42,1.3,0.046,14.0,186.0,?,3.08,0.48,?,5.0,?
6.4,?,0.4,6.2,0.04,46.0,169.0,0.9953,?,?,9.3,?,2
?,0.2,0.36,9.7,?,63.0,?,0.997,?,?,?,?,2
7.9,?,?,?,0.026,40.0,190.0,?,?,0.39,?,6.0,2
7.0,0.15,?,1.4,0.039,?,177.0,?,?,?,?,?,2
6.4,?,?,1.1,0.044,?,?,?,3.54,0.51,?,?,?
6.4,?,0.53,6.6,?,?,?,0.9955,3.03,0.42,8.8,5.0,2
7.6,?,0.42,?,0.044,6.0,?,0.9914,?,0.74,?,?,?
7.3,0.43,?,4.6,?,17.0,114.0,?,?,?,?,?,2
?,?,0.3,?,0.037,28.0,?,0.992,?,0.56,10.1,?,2
6.2,?,0.26,?,?,?,161.0,?,?,?,11.0,5.0,?
?,0.16,?,1.3,?,21.0,182.0,0.9927,?,?,?,?,2
?,?,0.48,?,?,28.0,?,0.9911,3.2,0.52,?,7.0,?
?,0.22,?,?,?,?,168.0,0.9958,?,?,9.2,6.0,2
6.8,?,0.33,?,0.047,?,167.0,0.9928,?,0.44,?,6.0,?
5.2,0.37,0.33,1.2,0.028,?,?,?,?,?,?,6.0,2
?,?,0.43,?,?,20.0,104.0,0.994,2.85,?,?,?,2
8.3,?,?,2.2,?,24.0,?,?,2.85,?,9.5,5.0,2
?,?,0.32,8.8,0.058,?,110.0,0.9972,?,0.4,?,?,2
?,?,?,?,?,?,?,1.0004,?,?,9.3,7.0,2
?,?,0.39,?,0.034,62.0,?,0.991,3.09,?,?,8.0,2
9.0,?,0.5,?,0.048,?,?,?,3.21,0.34,12.4,?,?
?,?,?,2.3,?,?,?,?,?,?,10.1,6.0,?
7.8,?,0.36,7.0,0.042,?,161.0,?,3.26,?,?,?,?
6.7,?,?,6.4,?,40.0,251.0,0.9956,3.29,0.52,?,?,?
6.7,0.18,0.3,6.4,?,40.0,?,0.9956,3.29,0.52,?,5.0,?
?,?,?,?,?,?,116.0,?,?,?,?,6.0,?
7.2,?,0.32,0.8,0.04,50.0,121.0,0.9922,?,?,10.0,?,2
7.6,0.54,0.23,?,?,?,151.0,?,3.04,0.33,10.4,?,?
8.4,?,0.27,12.15,?,?,?,0.9959,2.99,?,10.8,6.0,?
?,?,?,?,0.059,?,?,?,?,?,9.8,?,?
7.3,?,?,1.9,?,?,?,0.9908,?,?,?,8.0,?
7.3,0.39,0.37,1.1,?,36.0,?,0.991,?,?,12.7,8.0,?
7.0,?,0.39,6.2,?,46.0,163.0,0.9928,?,0.35,?,7.0,2
?,0.35,?,6.3,?,?,?,?,?,?,11.9,?,2
7.8,?,0.36,7.0,?,?,?,0.9941,?,?,?,8.0,?
?,0.35,?,?,?,?,61.0,?,?,?,10.4,4.0,2
8.0,?,?,?,?,22.0,?,0.9917,?,?,?,?,2
?,?,?,?,?,?,?,?,?,0.39,12.7,7.0,?
?,0.21,0.24,?,?,60.0,?,0.995,?,0.72,10.1,?,2
?,0.18,0.3,?,0.048,?,?,0.9956,?,?,10.0,5.0,?
?,?,0.3,1.8,?,43.0,179.0,0.9955,3.43,0.41,?,5.0,?
?,?,0.41,1.1,?,?,143.0,0.9907,?,0.42,11.4,?,2
?,?,0.41,?,?,?,191.0,?,3.32,0.59,8.9,?,2
?,?,?,6.5,?,?,?,0.9953,?,0.44,9.3,?,2
?,0.35,?,2.4,?,35.0,?,?,?,0.46,12.0,?,?
6.5,?,?,?,?,?,132.0,?,?,?,?,?,2
?,?,0.26,?,0.044,?,158.0,?,3.52,?,?,?,2
6.0,0.13,?,5.7,0.038,56.0,?,?,?,0.43,10.6,?,?
6.4,0.25,0.33,1.4,0.04,42.0,115.0,0.9906,3.19,?,?,7.0,2
?,0.32,?,?,0.051,?,96.0,?,3.22,0.38,?,4.0,2
?,0.19,0.41,?,?,?,?,0.9907,2.92,?,?,?,?
6.7,0.13,0.28,?,?,35.0,?,?,3.33,?,10.1,7.0,2
?,0.14,?,0.9,?,22.0,?,0.9914,3.25,0.43,10.9,6.0,2
?,0.27,0.24,?,?,?,?,?,?,0.45,?,?,2
7.3,0.22,?,?,0.05,?,?,?,3.32,0.59,8.9,?,2
7.4,?,0.47,?,0.168,42.0,185.0,?,2.9,0.49,9.3,?,2
7.6,?,?,1.9,0.052,23.0,116.0,0.9941,3.25,0.4,10.4,?,?
8.3,?,?,?,0.042,?,162.0,0.9944,3.1,0.38,12.0,?,2
?,0.22,?,8.2,0.044,37.0,181.0,?,?,?,?,6.0,2
10.7,0.22,?,8.2,?,37.0,?,?,2.87,0.68,9.5,6.0,?
6.9,?,?,2.7,?,24.0,121.0,0.9902,3.14,0.38,?,7.0,?
6.2,0.3,0.32,?,?,30.0,130.0,0.9911,?,0.41,?,7.0,?
?,0.27,0.41,?,?,?,134.0,?,?,?,11.4,?,2
?,0.28,0.41,1.7,0.05,10.0,?,0.993,3.16,?,?,?,2
6.9,?,0.3,1.6,?,?,132.0,?,?,0.38,11.1,?,2
6.9,0.46,?,?,?,?,?,0.992,3.1,?,10.4,?,?
?,?,?,?,?,36.0,?,0.9932,?,0.35,12.0,?,2
5.7,0.43,0.3,5.7,?,24.0,?,0.992,?,0.61,12.3,7.0,?
?,0.56,0.16,?,0.045,?,92.0,?,?,0.35,?,6.0,?
?,?,0.56,1.3,?,25.0,102.0,0.9923,3.24,0.33,10.5,?,?
6.8,0.23,0.4,1.6,?,5.0,?,0.993,?,0.7,11.4,6.0,2
?,0.33,0.29,?,0.042,26.0,138.0,0.9956,?,0.64,?,5.0,2
?,0.49,0.13,?,0.039,17.0,116.0,?,3.42,?,?,7.0,2
6.6,0.42,0.33,2.8,?,15.0,?,0.99,?,0.51,?,?,?
?,0.18,0.29,1.2,0.044,?,?,?,3.2,0.48,11.3,?,2
8.1,0.19,0.4,?,0.037,?,180.0,?,?,?,?,6.0,2
?,0.19,?,?,?,33.0,123.0,?,?,?,10.1,?,2
?,0.16,?,?,0.029,23.0,81.0,0.99,?,?,12.2,6.0,?
?,?,0.33,2.8,0.034,?,?,0.99,?,?,13.4,6.0,2
5.7,?,0.3,4.6,0.042,?,101.0,0.9946,3.31,0.42,9.3,?,?
?,0.49,0.13,4.5,?,17.0,?,0.9907,3.42,0.9,?,?,?
6.9,0.19,?,?,0.039,27.0,?,0.9898,?,?,12.3,7.0,?
?,?,0.29,?,0.044,12.0,143.0,0.9918,3.2,?,11.3,?,?
7.3,?,?,13.1,0.05,?,200.0,0.9986,3.04,0.46,?,7.0,2
?,?,0.36,13.1,?,35.0,?,0.9986,?,?,8.9,?,?
?,?,?,?,?,?,83.0,0.9928,3.19,0.46,11.5,?,?
7.3,?,0.36,?,0.05,35.0,?,?,?,0.46,8.9,7.0,?
?,0.67,?,?,0.052,?,?,0.9979,3.17,?,?,?,?
?,?,0.29,?,?,?,?,0.994,?,?,11.1,8.0,?
7.1,0.26,?,2.2,?,29.0,128.0,?,?,0.64,?,8.0,2
9.0,?,?,6.6,?,?,?,?,?,?,11.6,?,2
?,0.39,0.24,?,0.069,9.0,117.0,?,3.15,0.35,10.2,?,2
?,0.22,?,6.8,?,12.0,?,?,3.01,0.38,?,?,?
7.1,0.19,0.28,?,0.033,?,78.0,?,?,0.78,?,?,2
7.3,?,0.36,?,0.05,35.0,200.0,?,?,0.46,8.9,7.0,2
?,0.2,0.34,1.2,0.04,?,?,0.9932,?,0.41,10.6,?,2
7.1,0.26,0.32,5.9,0.037,39.0,97.0,0.9934,3.31,?,11.6,6.0,?
?,?,?,5.7,?,?,?,?,?,0.46,11.5,?,2
?,0.3,0.33,4.1,0.035,?,?,0.9925,3.25,?,12.3,?,2
8.1,?,?,7.1,0.042,?,124.0,?,3.14,?,?,?,?
?,?,0.3,1.4,?,55.0,?,?,?,?,?,?,2
5.9,?,?,0.8,?,22.0,?,?,?,0.36,9.3,?,?
?,?,0.26,?,?,16.0,128.0,?,3.36,?,10.0,6.0,?
8.6,0.55,?,15.55,0.057,?,366.5,?,3.04,?,11.0,3.0,?
6.9,0.35,0.74,1.0,0.044,?,?,0.992,3.13,?,?,5.0,2
7.6,0.14,0.74,?,0.04,?,103.0,0.9916,3.07,0.4,10.8,?,2
?,?,0.49,11.8,0.042,?,?,0.998,?,0.34,?,4.0,2
6.2,0.18,0.49,4.5,?,17.0,90.0,?,?,0.37,11.6,?,2
?,0.165,?,?,?,?,105.0,?,?,?,?,?,?
9.8,?,?,?,0.056,36.0,?,0.9977,3.06,?,?,4.0,2
8.1,?,0.49,?,?,22.0,?,0.9944,?,0.41,?,?,2
6.8,0.22,0.49,?,?,26.0,?,0.991,3.25,0.35,11.4,6.0,?
?,0.22,0.49,?,?,?,?,?,3.05,0.34,?,6.0,?
7.4,?,?,1.1,0.042,35.0,156.0,0.9917,?,?,?,5.0,?
?,0.18,0.49,?,0.033,?,81.0,0.9923,?,0.68,10.4,?,?
?,0.22,?,?,?,18.0,87.0,?,3.3,?,9.6,?,?
?,?,?,?,0.048,?,119.0,0.9923,3.0,0.31,?,4.0,?
6.1,?,0.49,?,?,18.0,?,0.9928,3.3,?,?,?,2
?,0.36,?,?,?,?,94.0,0.9902,3.1,0.49,12.1,?,?
?,0.29,0.49,1.2,?,?,?,0.9893,?,0.33,?,6.0,2
?,0.25,?,?,0.042,?,?,0.9917,3.13,?,?,5.0,2
?,?,0.24,14.2,0.053,?,?,0.9982,3.17,?,?,?,2
8.5,0.56,0.74,?,?,51.0,?,?,2.99,?,?,?,2
?,?,0.49,1.1,?,?,?,0.9923,3.0,?,10.4,7.0,?
6.3,0.23,?,?,0.05,67.0,?,0.9951,?,0.34,9.5,5.0,?
6.1,?,0.49,7.6,0.052,67.0,?,?,3.16,?,?,5.0,2
?,0.26,0.74,?,0.05,56.0,?,0.998,?,0.44,?,5.0,2
?,?,?,?,0.057,17.0,?,?,?,?,10.5,5.0,?
8.0,0.25,?,?,0.061,?,?,?,3.08,0.34,?,?,?
7.0,?,?,5.3,0.04,?,125.0,0.9914,3.24,?,12.2,?,?
7.8,0.43,0.49,13.0,?,37.0,158.0,0.9955,3.14,?,?,6.0,?
8.3,?,0.74,?,0.044,33.0,130.0,0.9924,3.25,0.42,12.2,?,?
?,0.27,0.49,1.2,?,?,?,?,?,?,12.2,?,2
7.4,?,0.49,1.2,?,18.0,150.0,0.9917,?,0.47,?,6.0,?
?,?,?,1.2,?,?,150.0,?,?,?,11.2,6.0,2
6.9,?,0.49,?,?,49.0,?,0.9932,3.2,?,11.5,6.0,2
7.8,?,?,13.0,0.033,?,158.0,0.9955,3.14,0.35,?,6.0,?
?,0.4,?,1.1,0.048,11.0,?,0.9929,3.01,0.42,?,5.0,?
?,?,?,13.0,?,?,?,?,?,?,?,6.0,2
?,0.52,0.49,14.0,0.034,?,156.0,0.9958,3.14,?,11.8,7.0,?
?,?,0.49,19.8,?,?,231.0,1.0012,?,?,9.2,5.0,?
?,0.34,0.74,?,?,?,150.0,?,?,0.81,9.2,5.0,?
?,0.27,0.49,1.2,?,35.0,?,?,?,0.42,12.2,?,2
8.3,?,0.74,?,?,33.0,?,0.9924,?,?,12.2,?,2
?,0.22,?,2.7,?,?,144.0,0.991,3.31,0.41,12.2,6.0,2
7.9,0.11,0.49,4.5,?,27.0,?,?,?,0.42,10.6,?,?
?,0.17,0.74,3.6,?,?,128.0,0.9928,3.28,?,12.4,6.0,?
?,0.145,?,?,0.048,54.0,?,0.9946,3.56,?,?,?,2
7.4,0.16,?,?,0.055,18.0,150.0,?,?,0.47,?,?,2
8.3,0.19,0.49,1.2,0.051,?,?,?,3.06,0.46,?,6.0,?
8.0,?,?,?,?,?,?,0.9926,?,0.27,?,?,2
7.0,?,?,0.8,0.044,19.0,163.0,0.9931,?,0.53,10.2,?,2
?,0.19,?,?,0.036,49.0,?,0.9932,?,?,?,6.0,2
?,?,?,3.0,?,?,?,0.9903,3.13,?,12.3,7.0,?
?,0.24,0.24,1.6,0.046,15.0,?,?,3.19,?,?,?,2
?,0.4,0.49,1.1,0.048,?,138.0,?,3.01,0.42,?,?,?
7.6,0.52,?,?,0.034,37.0,156.0,0.9958,?,?,?,7.0,?
?,?,0.49,13.0,0.033,?,158.0,0.9955,?,?,11.3,6.0,2
?,0.21,0.49,1.35,0.052,6.0,?,0.9911,3.15,?,?,?,2
7.0,?,?,?,?,?,?,0.9938,3.21,?,?,?,?
?,0.25,?,3.6,0.057,13.0,85.0,0.9942,2.99,?,?,4.0,2
?,0.08,0.49,1.3,?,?,?,?,?,0.44,?,6.0,2
?,0.85,?,8.7,?,?,?,0.9962,?,0.36,10.7,?,?
7.6,0.51,0.24,?,0.04,10.0,?,?,3.05,0.29,?,6.0,?
7.9,?,0.24,4.6,?,39.0,?,?,2.99,?,11.5,?,?
7.7,0.16,?,?,?,?,124.0,?,?,?,10.7,?,?
?,?,0.49,1.3,0.05,18.0,148.0,?,?,0.44,?,?,?
