@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
8.9,0.32,?,?,0.05,?,131.0,?,3.13,0.34,?,5.0,?
?,?,0.49,7.7,0.045,?,169.0,0.9957,?,?,8.7,6.0,?
?,0.14,?,5.9,0.053,?,118.0,0.9954,3.36,?,9.4,6.0,?
?,?,?,?,0.039,46.0,131.0,0.993,3.09,?,10.5,7.0,2
6.4,?,0.49,?,?,?,?,0.9954,?,0.53,9.7,?,2
?,?,?,10.4,?,52.0,195.0,0.9987,?,0.44,10.2,?,2
8.9,?,?,1.6,?,?,?,?,?,?,9.4,?,?
?,?,?,?,0.057,14.0,?,?,3.19,0.35,11.5,6.0,2
?,?,?,?,0.047,?,?,?,2.94,0.31,9.6,6.0,?
6.9,0.25,0.24,1.8,?,6.0,121.0,?,?,?,?,?,?
8.2,0.2,0.49,?,0.057,14.0,108.0,?,3.19,?,?,6.0,?
7.1,?,0.49,?,0.041,28.0,?,?,3.41,0.58,12.2,?,2
?,?,0.49,?,0.037,15.0,?,?,3.2,?,11.0,?,?
?,0.25,?,?,0.048,?,?,?,3.03,0.52,?,6.0,2
7.5,0.14,?,?,?,21.0,?,?,?,?,10.2,6.0,?
7.8,0.49,0.49,?,0.043,?,149.0,0.9952,?,0.33,?,5.0,?
?,0.12,?,?,0.042,43.0,160.0,0.9934,3.13,0.48,?,?,?
?,?,?,?,0.239,?,?,?,2.96,0.51,?,5.0,?
7.9,0.22,?,?,?,?,?,?,?,?,?,?,?
7.8,0.49,?,7.0,?,29.0,149.0,0.9952,3.21,?,10.0,?,?
?,0.22,0.49,7.5,?,?,?,?,3.27,?,10.1,6.0,?
7.3,?,?,?,0.058,?,?,0.9998,3.42,0.36,?,?,2
8.1,?,0.49,12.3,0.049,?,144.0,?,?,0.57,10.2,7.0,?
?,?,?,?,?,50.0,?,0.9998,3.42,0.36,?,7.0,2
7.5,?,?,?,0.048,50.0,149.0,0.9962,3.17,0.59,?,7.0,2
6.4,?,?,7.5,?,42.0,151.0,0.9948,?,0.52,10.1,?,?
?,?,?,?,0.036,20.0,99.0,0.99,?,?,?,?,2
7.1,0.3,0.49,?,0.045,31.0,100.0,0.9942,?,0.59,10.2,?,?
6.9,0.26,?,?,?,39.0,?,0.9965,?,?,9.4,?,2
?,?,0.49,?,?,?,?,?,?,?,12.8,?,?
6.4,?,?,12.8,?,48.0,?,?,3.12,?,9.0,?,?
?,?,?,?,0.044,?,?,0.9928,?,?,10.9,4.0,?
?,?,0.28,?,0.053,?,176.0,1.0103,?,?,8.8,6.0,?
?,0.46,?,?,0.052,19.0,?,?,3.11,0.38,9.0,?,2
7.8,0.28,0.49,1.3,?,27.0,142.0,?,?,0.59,?,5.0,2
?,0.15,?,?,0.048,21.0,98.0,?,?,?,?,?,?
7.8,?,0.49,?,0.06,?,162.0,0.9966,3.26,?,?,?,?
?,0.31,0.49,7.7,0.05,52.0,?,?,?,?,8.8,5.0,2
6.6,0.325,?,7.7,?,?,217.0,0.996,?,0.4,9.3,5.0,?
6.6,?,0.49,?,0.049,62.0,?,0.9959,3.17,?,9.4,?,?
6.7,?,?,?,?,?,191.0,0.9954,?,0.4,?,?,?
6.7,?,0.49,1.4,0.047,?,?,0.9914,?,?,10.8,?,2
?,0.33,0.28,?,0.053,?,176.0,?,3.15,?,8.8,?,?
8.1,?,?,?,?,32.0,177.0,?,?,?,?,4.0,?
6.5,?,0.37,?,?,?,114.0,0.9911,?,?,11.5,8.0,2
7.8,?,0.56,?,0.04,8.0,?,0.9938,?,0.43,10.8,?,?
8.8,?,0.34,5.9,?,?,128.0,0.9927,?,0.51,?,?,2
7.9,?,?,1.2,?,?,?,0.9922,3.12,?,?,?,?
?,0.31,?,1.2,?,?,124.0,?,3.14,?,9.9,6.0,?
7.8,?,0.18,?,0.046,33.0,160.0,?,?,?,9.8,6.0,?
7.0,0.35,?,6.5,0.028,?,87.0,0.9936,3.4,0.42,11.4,?,2
6.6,?,?,4.8,0.138,41.0,?,0.9951,?,0.38,9.3,5.0,2
?,0.27,?,5.3,0.137,35.0,?,?,?,0.38,?,5.0,?
6.8,0.22,0.29,8.9,?,82.0,188.0,?,3.3,0.44,?,?,?
6.2,?,?,8.8,0.047,?,224.0,0.9961,?,?,8.9,5.0,2
?,0.35,?,?,0.028,27.0,87.0,?,?,?,11.4,7.0,?
7.3,?,0.37,1.8,?,?,156.0,?,3.11,?,11.1,?,2
6.2,?,0.2,6.6,?,42.0,170.0,0.9944,3.36,0.45,?,6.0,?
6.4,0.35,?,5.7,0.034,18.0,?,?,3.33,0.43,10.1,?,2
?,?,0.34,18.35,?,44.0,197.0,?,?,?,?,?,?
?,?,0.3,10.0,?,49.0,?,?,?,0.55,?,?,2
7.2,?,?,?,0.055,?,?,?,?,0.38,?,?,?
?,0.25,?,14.4,?,55.0,?,?,?,0.38,?,?,?
?,?,0.33,?,?,41.5,195.0,1.0,3.06,?,9.1,?,?
?,?,?,?,0.055,55.0,?,?,?,?,?,?,?
?,0.26,?,9.4,0.047,42.0,?,0.9982,?,?,10.0,5.0,2
7.3,?,?,?,0.049,?,?,1.0,?,?,?,7.0,2
6.7,?,?,1.55,?,?,216.0,?,3.55,0.63,9.4,3.0,2
?,?,0.25,?,0.034,?,?,?,3.27,0.55,?,?,?
9.0,0.43,?,?,?,?,?,0.9951,?,?,9.7,?,?
?,0.25,?,14.4,0.055,?,?,?,3.12,0.38,9.0,?,?
?,?,0.3,?,0.04,41.0,213.0,0.9927,3.28,0.49,11.8,6.0,2
6.7,?,0.22,8.6,0.048,?,198.0,0.9955,3.25,?,10.2,5.0,?
7.7,?,0.32,1.4,0.06,?,150.0,?,?,0.42,9.2,6.0,2
7.2,0.21,0.33,3.0,?,?,?,0.9928,3.25,?,11.0,?,?
?,?,?,?,0.041,47.0,190.0,0.9982,?,0.31,10.0,6.0,2
?,0.18,0.3,?,0.038,?,?,?,?,?,12.2,?,?
?,0.24,?,4.2,?,41.0,?,?,3.28,0.49,11.8,?,2
6.3,0.26,0.29,2.2,0.043,35.0,175.0,0.9918,?,0.43,11.6,?,2
?,0.26,?,1.8,?,?,121.0,?,?,0.61,?,?,?
7.9,0.29,0.36,?,0.033,43.0,208.0,?,?,0.46,?,5.0,2
?,0.27,?,?,0.046,6.0,114.0,0.9955,?,0.35,?,4.0,?
?,0.33,0.42,?,?,?,?,0.9954,3.16,0.44,?,5.0,2
?,?,0.42,6.4,?,25.0,148.0,0.9955,3.16,0.45,?,5.0,2
6.6,0.25,0.31,?,0.035,?,?,0.9921,?,0.47,?,6.0,?
6.4,?,0.22,?,?,?,?,?,?,0.55,?,6.0,2
?,?,0.29,16.95,0.056,48.0,179.0,0.9998,3.45,0.4,?,5.0,?
?,?,0.26,1.7,0.051,?,161.0,0.9946,3.36,?,?,4.0,2
6.8,?,0.3,?,?,?,180.0,0.9984,3.44,?,?,5.0,2
?,?,0.24,?,?,10.0,67.0,?,3.08,?,10.5,5.0,2
7.0,?,?,6.1,0.037,?,?,0.9939,3.24,?,10.8,?,?
7.9,?,?,?,?,25.0,178.0,0.995,?,0.51,10.0,6.0,2
6.6,0.34,0.27,6.2,?,?,?,?,?,0.49,10.1,?,2
?,0.3,0.24,6.6,0.123,?,?,0.9953,?,0.48,9.4,?,?
?,0.18,0.34,?,0.04,?,?,?,3.32,?,11.5,8.0,?
7.0,0.21,0.31,?,0.046,29.0,?,0.9939,?,?,?,?,2
6.8,0.27,0.32,?,?,?,142.0,?,?,?,9.9,?,?
9.3,?,?,?,0.05,28.0,178.0,?,?,0.43,?,4.0,?
5.8,0.23,0.27,?,0.043,24.0,69.0,?,?,0.31,?,6.0,2
7.6,?,?,2.6,?,?,?,?,3.46,0.44,?,7.0,2
?,0.15,0.48,?,0.052,?,190.0,?,?,0.45,?,7.0,2
?,?,1.0,19.5,?,33.0,148.0,0.9977,?,?,12.0,6.0,?
6.5,?,0.34,?,?,43.0,?,?,?,?,11.5,8.0,?
7.0,0.13,0.3,5.0,?,?,122.0,?,3.47,?,10.5,6.0,2
6.9,0.17,?,?,0.064,?,152.0,0.9952,3.29,0.37,?,?,2
7.0,0.3,0.32,6.4,?,28.0,?,0.9924,?,0.44,?,6.0,2
?,?,?,14.5,0.045,?,?,0.9986,3.48,0.36,?,?,2
6.8,?,?,?,0.123,35.0,116.0,?,?,0.48,?,?,2
?,?,0.33,?,0.036,45.0,138.0,?,3.2,0.68,?,?,?
9.2,?,?,?,0.031,?,99.0,?,2.94,0.3,10.4,?,?
?,0.34,?,?,?,68.0,198.0,?,3.36,0.37,?,?,?
?,?,0.04,2.5,?,48.0,?,0.9906,3.14,0.32,11.9,5.0,?
8.1,?,?,?,0.041,?,123.0,?,2.99,?,?,6.0,?
6.9,?,0.3,9.6,0.057,50.0,185.0,?,3.39,?,9.6,?,?
8.0,0.32,?,?,?,?,178.0,0.9928,3.29,?,12.0,?,2
6.1,?,0.23,3.1,0.052,15.0,104.0,?,?,0.42,8.7,5.0,2
?,0.16,?,?,0.057,50.0,?,0.9978,3.39,0.38,?,6.0,2
?,0.15,?,1.8,0.054,?,?,0.9946,3.24,?,?,?,?
8.4,?,0.29,1.05,0.032,4.0,?,0.9908,2.91,?,?,?,2
6.6,?,0.47,6.5,0.061,?,?,0.9954,?,?,?,?,2
7.7,?,0.4,?,0.038,28.0,152.0,?,?,0.32,12.9,?,?
6.3,?,0.23,14.9,?,?,?,?,?,0.35,?,6.0,?
?,0.3,?,10.0,0.042,?,?,?,3.23,?,9.3,6.0,?
?,?,?,1.1,0.133,?,136.0,?,?,?,?,?,2
6.1,0.34,0.31,?,?,46.0,238.0,0.9977,3.16,0.48,8.6,?,2
7.5,?,0.29,4.8,0.05,33.0,?,?,?,0.42,9.9,5.0,?
8.3,?,0.36,10.0,0.042,33.0,?,?,3.23,0.51,9.3,6.0,?
?,0.27,?,1.2,?,?,?,?,?,0.42,?,?,2
6.1,0.17,?,1.5,0.056,?,?,0.9924,3.2,?,?,6.0,2
7.4,?,?,?,?,?,174.0,0.9966,3.11,?,9.7,?,2
?,?,0.28,?,?,?,?,0.9921,3.38,0.51,?,?,2
?,0.255,0.44,12.3,0.045,53.0,197.0,?,3.24,?,9.5,6.0,?
?,?,?,1.4,?,43.0,?,?,3.42,?,?,7.0,?
6.4,?,0.28,?,?,?,?,0.9914,?,?,11.1,?,?
?,?,?,14.9,0.039,?,?,?,?,?,?,6.0,2
?,?,?,8.0,0.053,?,?,?,3.22,?,9.3,5.0,2
?,?,?,?,0.056,?,?,?,3.17,?,8.8,5.0,2
9.6,?,0.28,1.2,0.038,?,?,0.9926,?,?,?,?,2
?,0.62,?,8.7,?,81.0,224.0,0.99605,?,0.44,?,?,?
6.4,0.28,0.19,5.4,?,?,?,?,3.31,0.35,10.2,6.0,2
8.0,?,0.28,5.7,0.044,?,?,?,3.16,0.51,10.2,6.0,2
6.4,?,0.27,?,?,?,?,0.9916,3.46,?,11.0,7.0,2
?,0.21,0.3,10.9,?,?,?,?,3.4,0.5,?,?,?
6.7,0.27,?,?,?,54.0,202.0,0.9961,3.22,0.43,9.3,5.0,2
6.9,?,0.23,?,0.056,56.0,215.0,?,?,0.44,8.8,5.0,?
?,0.32,?,7.7,0.054,?,209.0,0.9961,3.17,?,8.8,5.0,?
7.4,?,?,1.7,0.051,?,?,0.9955,3.28,0.69,8.9,5.0,2
?,0.37,?,?,0.048,?,144.0,0.9922,?,0.38,?,5.0,2
7.7,0.43,0.28,4.5,0.046,?,?,?,?,?,12.2,?,?
7.8,?,?,9.9,0.059,33.0,181.0,?,?,0.42,10.9,?,?
6.5,0.18,0.26,1.4,?,40.0,141.0,0.9941,?,0.72,?,?,?
7.8,0.4,?,?,0.059,32.0,?,0.9955,3.04,0.43,10.9,6.0,?
?,0.39,?,?,0.059,33.0,181.0,0.9955,3.04,0.42,10.9,6.0,2
?,?,?,?,?,33.0,99.0,?,3.16,?,10.8,?,2
?,?,1.0,?,?,28.0,135.0,?,?,0.4,?,6.0,?
6.6,0.25,?,?,0.069,42.0,163.0,0.999,3.56,0.47,?,?,2
6.5,?,?,?,?,40.0,141.0,0.9941,3.34,0.72,?,6.0,?
?,?,0.36,1.8,0.034,?,?,0.9922,3.42,0.69,11.0,8.0,?
6.4,?,?,?,?,?,150.0,0.9922,3.42,0.69,11.0,?,?
?,0.17,0.31,5.4,?,?,150.0,?,3.24,0.38,?,5.0,2
?,?,0.37,?,?,13.0,?,?,?,?,?,?,2
8.5,0.21,?,9.25,?,73.0,142.0,?,3.05,0.37,?,?,?
8.7,0.45,0.4,1.5,?,17.0,?,0.9957,3.27,?,?,6.0,2
6.7,?,0.29,6.8,?,54.0,127.0,?,?,?,?,?,2
8.5,0.21,0.26,9.25,0.034,73.0,142.0,?,3.05,0.37,11.4,?,?
?,0.33,?,2.6,?,29.0,115.0,?,?,0.52,11.8,7.0,2
?,?,0.3,?,0.033,?,158.0,0.9909,?,?,12.1,?,2
8.2,0.36,?,?,0.035,37.0,?,?,?,?,12.0,?,?
?,0.2,?,1.6,?,?,189.0,0.991,3.08,?,12.1,7.0,2
?,0.16,?,?,?,26.0,176.0,0.9954,?,0.46,9.1,?,?
6.4,?,0.24,?,0.054,?,?,0.9943,3.36,?,?,5.0,?
?,?,?,?,0.056,21.0,?,?,3.2,?,?,?,2
?,0.35,?,?,?,?,?,?,3.27,0.64,?,?,2
?,?,?,2.0,0.064,?,120.0,?,?,0.54,?,?,?
?,0.37,?,6.3,?,?,?,?,3.16,0.47,?,6.0,2
?,0.37,0.32,1.4,0.037,?,?,?,3.19,?,?,5.0,?
?,0.25,?,?,0.039,?,?,0.9936,3.27,?,11.3,8.0,?
6.8,?,?,?,0.073,56.0,173.0,0.9984,3.06,?,8.7,6.0,2
6.4,?,0.21,?,?,?,?,?,3.39,0.58,?,?,2
7.6,?,0.22,10.2,?,?,?,0.9966,?,?,9.3,?,?
9.4,0.16,?,?,?,14.0,67.0,0.9942,?,0.32,9.5,5.0,?
?,?,?,?,0.073,?,?,0.9984,?,0.41,?,?,2
?,?,0.21,?,?,?,?,?,?,0.58,9.9,?,?
?,?,0.22,?,0.049,?,191.0,0.9966,3.08,0.4,?,?,?
?,?,0.39,12.4,?,?,?,0.9974,?,0.39,9.4,5.0,?
?,0.38,?,3.4,0.046,9.0,?,0.9944,3.15,0.41,9.4,?,2
?,?,?,?,?,?,184.0,?,?,?,8.8,?,?
?,?,?,?,?,29.0,119.0,0.9974,3.16,?,?,5.0,2
?,0.2,0.43,15.0,?,?,?,1.0008,?,?,8.8,?,2
?,0.36,0.21,?,?,39.0,184.0,?,3.18,?,9.9,6.0,?
7.6,0.38,0.2,3.4,?,?,?,?,?,0.41,?,5.0,2
5.6,0.46,?,4.8,?,?,?,?,3.29,?,?,?,?
?,?,0.38,?,0.038,18.0,?,0.9917,3.19,?,11.1,?,2
8.2,?,0.29,?,0.03,?,?,0.9911,?,0.32,12.8,7.0,?
6.8,0.3,0.35,2.8,?,?,164.0,?,?,0.53,?,?,?
6.7,0.27,0.3,?,?,?,?,0.9953,?,0.5,12.0,?,?
7.2,0.5,?,?,0.034,46.0,114.0,?,?,0.34,9.2,?,2
?,?,0.29,?,?,?,96.0,?,3.38,?,?,?,2
6.8,0.33,?,1.2,?,?,?,0.9889,?,?,13.0,?,?
?,?,?,2.8,0.038,10.0,164.0,?,3.09,?,12.0,6.0,?
?,?,?,?,?,23.0,110.0,?,?,?,?,?,?
?,0.42,0.29,4.1,?,?,?,?,3.0,?,?,7.0,2
7.3,?,?,6.3,0.054,?,?,0.9964,3.36,0.54,?,?,2
?,0.32,0.12,11.5,0.033,?,?,?,3.22,0.32,9.0,5.0,?
7.1,0.32,?,?,?,?,84.0,?,3.42,0.6,10.4,5.0,?
?,0.32,?,11.5,0.033,35.0,?,0.9974,?,?,9.0,?,2
?,?,?,6.3,?,?,?,0.9964,3.36,0.54,10.0,6.0,?
7.3,?,?,6.3,0.051,35.0,?,?,?,?,10.0,6.0,2
?,0.44,0.24,?,0.031,?,167.0,?,3.12,0.43,11.3,?,2
7.7,?,0.24,?,?,41.0,?,?,3.12,?,11.3,7.0,?
7.4,?,?,15.1,?,34.0,153.0,?,?,?,12.0,7.0,2
?,0.44,0.24,11.2,0.031,?,167.0,0.9948,?,?,11.3,7.0,?
?,?,?,?,0.03,?,?,?,?,0.51,12.0,?,2
?,0.21,0.3,5.6,?,?,160.0,?,?,0.41,?,6.0,2
8.0,0.55,?,12.6,?,37.0,?,?,?,0.56,?,?,?
7.0,0.19,0.23,5.7,?,?,104.0,?,?,0.54,?,6.0,2
?,0.24,?,2.2,?,?,102.0,0.992,?,0.64,?,?,?
6.5,?,0.36,11.0,?,53.0,?,?,3.44,?,9.3,6.0,?
7.0,0.19,0.23,5.7,0.123,?,104.0,?,?,0.54,?,6.0,?
?,0.18,?,?,?,24.0,?,0.9926,3.42,0.51,?,5.0,2
?,?,0.29,2.2,0.037,?,102.0,0.992,?,?,?,?,?
8.2,?,0.31,?,?,96.0,249.0,?,3.07,?,?,6.0,?
8.3,0.28,0.45,7.8,0.059,?,139.0,?,?,0.77,11.2,6.0,2
6.1,?,0.46,4.7,0.029,?,?,?,?,0.62,12.3,?,2
?,?,?,?,?,?,?,?,3.27,0.44,9.0,5.0,2
7.6,?,0.58,?,?,62.0,180.0,0.9966,?,?,9.0,?,2
?,?,0.2,?,?,?,157.0,0.998,3.27,0.44,?,?,?
8.7,?,?,?,?,?,243.0,?,?,0.82,9.0,?,2
?,?,?,?,0.042,?,189.0,?,3.25,0.42,?,?,?
?,0.25,0.25,?,0.046,50.0,181.0,0.9925,?,0.42,11.0,7.0,?
6.1,0.34,?,4.7,0.029,?,94.0,0.991,3.29,?,?,6.0,?
?,?,0.31,?,?,?,?,?,3.6,?,?,?,?
8.3,0.27,?,?,?,?,?,0.9955,3.28,?,?,5.0,2
?,?,?,?,0.048,44.0,172.0,0.9944,3.29,?,10.5,?,?
8.0,?,?,14.0,0.053,83.0,?,?,?,?,?,?,2
10.0,0.91,?,1.6,?,?,?,?,3.11,?,10.0,?,2
8.9,0.34,?,?,0.056,13.0,176.0,?,3.14,0.47,?,5.0,?
8.9,0.33,?,1.4,?,?,?,0.9946,?,0.47,?,5.0,?
8.0,0.22,?,14.0,0.053,?,197.0,?,?,0.45,9.8,?,2
6.7,0.18,0.19,4.7,?,57.0,161.0,0.9946,3.32,?,10.5,6.0,2
?,?,?,10.2,0.054,78.0,?,?,?,0.46,10.0,?,?
7.3,?,0.31,2.3,0.054,22.0,104.0,0.9924,?,0.92,11.5,7.0,2
?,?,?,7.8,?,57.0,?,0.9958,?,?,9.5,?,2
7.1,0.25,?,?,?,25.0,122.0,0.994,?,0.61,10.5,6.0,2
?,?,0.44,?,0.255,28.0,?,0.9958,?,?,?,?,?
?,?,?,13.9,?,45.0,?,0.9984,?,?,?,?,?
6.9,0.37,?,13.8,0.031,?,?,?,?,?,11.6,6.0,?
7.4,0.21,0.27,7.3,?,?,144.0,?,?,?,?,?,?
?,?,0.28,8.5,?,41.0,140.0,?,3.04,0.37,?,7.0,2
6.3,0.19,0.21,1.8,0.049,35.0,163.0,?,?,0.5,?,6.0,2
?,?,?,?,?,?,168.0,0.9945,3.34,0.49,10.4,6.0,2
5.8,?,0.2,16.05,0.047,?,?,0.9976,3.09,?,8.9,5.0,?
5.8,?,?,?,?,26.0,166.0,?,3.09,0.46,?,?,?
7.9,0.29,?,?,0.034,37.0,?,?,?,?,10.8,?,2
?,?,0.38,16.05,?,?,?,?,?,0.6,9.2,?,?
?,0.19,0.3,2.0,0.053,?,?,0.994,3.18,0.49,?,6.0,2
8.0,?,0.36,1.2,?,21.0,?,?,?,?,?,?,2
8.0,?,0.26,14.0,0.043,?,?,0.9986,3.03,0.57,?,6.0,?
7.2,?,0.61,?,0.043,?,103.0,0.9987,3.06,?,9.2,6.0,2
7.7,?,0.42,14.3,0.045,45.0,?,?,3.18,?,?,?,2
?,0.2,0.61,16.2,0.043,14.0,?,?,?,0.36,?,6.0,2
?,0.3,?,14.3,0.045,45.0,213.0,?,?,0.63,?,5.0,?
?,?,0.42,?,?,?,?,?,3.18,?,9.2,?,?
?,?,0.32,?,0.029,34.0,124.0,?,3.4,0.39,10.2,?,2
7.2,?,0.61,16.2,?,?,?,?,3.06,?,?,6.0,?
7.0,0.53,?,1.0,?,?,?,0.993,?,0.32,9.0,?,?
?,0.24,?,13.6,0.05,41.0,178.0,0.9988,?,?,?,5.0,?
7.2,?,?,?,?,?,?,?,3.34,0.42,?,?,?
7.6,0.15,?,?,?,24.0,?,?,3.14,?,?,5.0,2
?,?,?,14.3,?,?,213.0,0.9991,3.18,0.63,?,?,?
?,?,?,?,?,44.0,?,0.9989,3.18,0.64,?,?,2
?,?,?,18.3,?,40.0,142.0,?,?,0.41,?,5.0,2
?,?,?,18.3,?,?,?,?,?,0.41,8.7,5.0,?
6.8,0.35,0.44,?,0.056,?,161.0,?,3.14,0.44,?,5.0,2
?,?,0.33,10.3,0.039,73.0,212.0,?,?,0.49,?,6.0,?
?,?,0.67,8.1,?,53.0,?,?,?,0.41,8.9,6.0,2
?,?,?,8.1,?,?,?,0.9966,?,0.41,8.9,?,2
7.2,0.31,?,8.6,?,?,89.0,0.9976,3.29,?,?,?,?
6.7,?,0.31,?,0.03,41.0,104.0,?,3.29,0.62,12.6,7.0,2
10.0,0.23,?,?,?,?,?,?,?,?,?,6.0,2
?,0.21,?,?,0.039,14.0,118.0,?,2.96,0.34,10.4,?,?
?,0.23,?,?,0.04,26.0,183.0,0.9984,2.93,0.49,9.1,?,?
?,0.34,0.27,?,?,25.0,106.0,?,3.01,?,?,5.0,2
?,?,0.33,10.3,?,?,?,0.9969,2.93,0.49,9.5,6.0,2
7.5,?,?,?,?,53.0,166.0,?,?,0.41,?,?,2
6.0,0.28,0.35,1.9,0.037,?,120.0,0.9933,?,?,10.6,?,?
?,?,?,2.7,?,?,?,?,3.12,0.59,12.0,7.0,2
?,?,0.36,?,?,?,98.0,0.9914,2.93,?,12.5,7.0,?
7.6,0.13,?,9.3,0.062,40.0,?,0.9966,3.21,?,?,?,?
6.6,0.25,?,?,?,?,180.0,?,?,0.42,?,5.0,?
?,?,0.26,1.3,?,?,?,0.9926,3.04,?,9.9,?,2
7.9,?,0.27,?,0.036,20.0,112.0,?,?,?,11.7,6.0,2
?,0.23,0.3,2.1,?,?,153.0,0.9953,?,0.5,?,?,?
?,0.43,0.3,3.5,0.033,27.0,?,0.9906,?,?,12.0,?,2
?,0.36,0.36,5.7,0.038,26.0,?,?,?,?,12.5,?,2
?,?,?,8.1,0.045,54.0,180.0,?,?,0.42,?,5.0,?
7.1,?,?,1.3,0.041,20.0,71.0,?,?,0.74,?,6.0,2
6.6,0.35,0.29,14.4,0.044,?,177.0,?,3.17,?,8.9,6.0,?
7.3,?,0.5,?,0.049,56.0,189.0,0.9994,3.24,?,9.0,?,?
?,?,?,?,?,?,158.0,0.9976,?,0.49,?,7.0,2
7.6,?,0.34,9.3,0.062,40.0,126.0,?,?,?,?,?,?
?,?,0.19,?,0.055,?,?,?,3.29,0.41,9.4,5.0,2
?,?,?,1.7,0.028,?,59.0,0.9923,2.97,0.48,?,5.0,2
7.6,?,0.36,1.6,0.032,?,106.0,0.993,?,?,?,4.0,2
?,0.2,0.58,1.4,?,?,97.0,?,?,?,?,6.0,2
?,0.22,0.57,1.4,?,14.0,96.0,0.9932,3.16,0.43,10.0,6.0,?
?,?,0.28,1.6,?,46.0,169.0,?,?,?,?,?,2
?,0.27,?,6.8,?,47.0,193.0,?,3.23,0.39,?,6.0,?
8.8,?,0.33,9.7,0.036,?,172.0,0.9966,?,?,10.2,?,?
9.2,?,0.34,10.5,?,49.0,?,?,?,0.41,10.4,6.0,2
?,0.49,0.22,2.0,?,?,?,0.9924,?,0.37,?,?,?
?,?,?,?,?,?,93.0,0.9948,?,?,10.1,6.0,2
?,0.47,0.65,8.3,?,?,?,0.9964,?,0.35,9.2,5.0,2
6.8,?,0.36,?,?,?,?,0.9924,?,0.66,?,6.0,?
8.8,?,?,9.7,0.036,46.0,?,0.9966,3.08,?,10.2,5.0,2
9.2,?,?,?,?,?,?,?,3.04,0.41,?,?,?
7.3,?,?,4.6,?,?,?,0.9938,?,?,11.1,7.0,?
7.2,0.16,?,?,?,27.0,?,?,3.33,0.34,9.9,5.0,2
?,0.31,?,7.6,?,?,?,?,?,?,9.0,5.0,?
8.3,?,0.57,?,0.052,35.0,?,1.0001,2.93,0.64,8.6,?,?
6.8,?,?,?,?,?,143.0,0.9959,?,?,?,?,2
?,?,?,?,?,35.0,256.0,?,2.93,0.64,?,?,2
?,?,0.44,11.6,0.041,?,195.0,?,3.18,?,?,5.0,?
6.0,0.45,?,?,?,61.0,?,?,3.02,?,?,5.0,?
?,?,?,7.8,?,39.0,152.0,?,?,?,10.0,?,2
?,?,0.32,?,0.066,?,?,?,3.6,0.43,9.0,6.0,?
?,?,?,?,0.051,?,?,0.9932,?,0.4,?,?,?
?,0.19,?,?,0.046,37.0,?,?,3.34,?,?,?,2
?,0.31,?,6.7,0.054,29.0,160.0,0.9952,3.04,0.44,?,?,?
8.0,0.25,0.13,17.2,0.036,49.0,?,?,?,0.46,?,?,2
?,1.005,0.46,?,?,34.0,185.0,?,?,?,?,4.0,2
8.1,?,?,?,?,29.0,142.0,0.9925,?,0.34,?,?,2
?,0.24,0.38,?,0.044,49.0,?,?,?,?,?,6.0,2
?,0.25,?,17.2,0.036,?,?,?,?,0.46,9.7,?,2
6.4,?,0.28,11.1,?,66.0,?,?,?,?,?,?,2
?,0.15,0.33,?,0.027,?,?,0.9937,3.37,?,?,?,?
7.0,0.12,?,7.2,?,22.0,?,0.9966,?,0.38,9.2,?,2
?,0.32,?,16.6,0.056,53.0,238.0,?,?,?,?,6.0,?
?,?,?,?,?,13.0,91.0,0.993,?,0.37,?,?,?
8.5,?,0.31,1.0,?,?,91.0,?,?,?,?,?,2
9.5,?,0.47,1.3,?,?,123.0,0.9959,?,?,?,?,2
8.2,0.21,?,1.4,?,?,?,0.9958,?,?,?,?,2
?,?,0.55,16.6,?,53.0,?,1.0017,2.96,?,8.7,?,?
?,0.31,?,?,0.046,?,?,?,?,0.46,?,?,2
?,0.27,0.28,13.3,?,50.0,?,0.9979,?,?,?,?,2
?,0.21,0.3,8.1,?,?,?,?,?,?,10.5,?,2
8.0,?,0.35,9.2,?,53.0,186.0,?,?,?,9.5,?,?
?,?,0.31,?,0.047,?,?,?,3.43,0.53,10.1,?,2
6.3,?,?,3.2,0.03,?,?,?,?,?,?,7.0,2
8.3,?,?,?,?,32.0,116.0,?,?,?,10.7,6.0,?
?,0.41,?,?,0.03,49.0,?,?,3.53,?,11.7,7.0,?
7.6,?,0.26,?,0.086,37.0,?,0.9963,3.15,?,?,5.0,?
7.5,0.26,0.26,18.35,?,?,139.0,?,?,0.39,8.8,5.0,2
?,?,?,18.35,?,?,?,1.0011,?,0.39,8.8,5.0,?
6.8,0.27,?,?,0.048,76.0,?,0.9959,?,?,9.5,6.0,?
6.8,0.28,?,7.0,?,?,208.0,0.9973,?,?,?,?,?
?,0.2,0.27,6.3,?,30.0,143.0,0.9966,3.25,0.5,9.1,?,?
?,0.33,0.26,?,?,23.0,103.0,0.9932,3.19,0.54,10.5,6.0,2
7.5,0.38,0.5,?,?,57.0,?,0.9984,3.09,0.46,?,6.0,2
