@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.25,?,?,0.055,55.0,?,0.9986,3.12,0.38,?,7.0,2
7.3,0.26,?,17.85,0.049,?,195.0,?,3.06,0.44,9.1,?,2
7.2,?,0.28,?,0.055,55.0,205.0,?,3.12,?,?,7.0,?
?,0.26,?,9.4,?,42.0,?,0.9982,3.46,0.72,?,5.0,?
?,0.26,0.33,?,0.049,?,195.0,1.0,?,0.44,?,7.0,?
?,0.25,?,?,0.041,118.5,?,?,3.55,?,9.4,?,?
?,?,0.25,?,?,28.0,123.0,0.9915,3.27,?,11.4,6.0,2
9.0,0.43,0.3,?,0.05,?,?,?,3.11,0.45,9.7,?,?
7.2,0.25,0.28,?,?,?,205.0,0.9986,3.12,?,9.0,7.0,?
7.0,?,?,?,0.04,41.0,?,?,?,?,11.8,?,?
6.7,?,?,8.6,0.048,?,?,?,3.25,0.41,10.2,?,?
?,?,?,1.4,?,?,?,0.9952,3.37,0.42,9.2,6.0,2
?,0.21,0.33,3.0,0.036,35.0,?,0.9928,3.25,0.4,11.0,?,?
8.5,?,0.36,?,0.041,?,?,0.9982,?,?,?,?,?
?,0.18,?,2.0,?,39.0,190.0,?,3.32,0.37,?,?,2
7.0,0.24,0.3,4.2,?,41.0,?,?,?,0.49,11.8,6.0,?
?,?,?,?,0.043,35.0,?,?,?,0.43,?,6.0,?
?,0.26,0.3,?,?,?,121.0,?,3.44,0.61,10.2,?,?
?,?,0.36,?,0.033,?,208.0,?,3.14,?,?,5.0,?
6.5,0.27,?,?,0.046,?,114.0,0.9955,?,0.35,8.6,4.0,2
?,0.33,?,6.4,?,27.0,151.0,0.9954,3.16,?,9.6,5.0,?
6.7,?,?,?,0.057,25.0,?,0.9955,?,?,?,5.0,?
6.6,?,?,1.5,?,32.0,?,?,?,0.47,?,6.0,?
?,0.24,?,?,?,38.0,157.0,0.9934,?,?,9.9,?,?
?,0.26,?,16.95,?,?,179.0,?,3.45,0.4,9.6,5.0,?
?,?,0.26,1.7,0.051,25.0,161.0,0.9946,?,0.6,?,4.0,?
6.8,?,?,13.6,?,50.0,180.0,?,?,?,9.8,5.0,?
8.1,?,?,?,?,?,?,?,?,?,?,?,2
?,0.2,0.3,?,?,31.0,120.0,?,3.24,0.51,?,5.0,2
?,?,?,?,0.061,?,178.0,?,?,0.51,10.0,?,2
?,?,?,6.2,0.059,23.0,136.0,0.9957,?,0.49,10.1,?,?
?,0.3,0.24,6.6,?,?,?,0.9953,3.07,?,9.4,5.0,2
6.5,?,?,?,?,43.0,?,?,3.32,0.59,11.5,8.0,2
?,0.21,?,6.0,?,?,?,0.9939,?,?,?,6.0,2
?,?,?,1.5,0.044,?,142.0,?,?,?,9.9,?,2
?,?,0.33,?,?,?,?,?,?,?,9.0,4.0,2
5.8,?,0.27,1.8,?,24.0,?,0.9933,3.38,?,?,?,2
?,?,?,2.6,0.044,?,?,0.9941,?,0.44,10.8,?,?
8.2,?,0.48,?,?,24.0,?,0.995,?,0.45,10.9,?,2
?,0.4,?,19.5,0.041,?,?,0.9977,3.24,0.38,?,6.0,2
?,?,?,1.6,?,?,?,?,?,?,?,?,?
?,0.13,0.3,5.0,0.056,31.0,122.0,0.9945,?,?,?,?,2
6.9,?,?,4.6,0.064,?,?,?,3.29,0.37,?,6.0,?
7.0,?,?,6.4,0.034,?,97.0,0.9924,?,?,?,6.0,?
7.6,0.445,0.44,14.5,?,?,212.0,0.9986,?,0.36,10.0,6.0,?
?,0.3,0.24,?,0.123,35.0,?,0.9953,?,?,?,?,2
?,?,0.33,?,0.036,?,138.0,?,3.2,?,?,6.0,?
?,0.23,?,?,0.031,40.0,99.0,?,2.94,?,10.4,6.0,2
?,0.34,?,13.8,?,?,198.0,0.9988,3.36,?,9.5,6.0,?
?,0.545,?,?,0.031,?,?,?,3.14,0.32,11.9,5.0,2
?,0.3,?,1.1,0.041,49.0,?,?,2.99,?,?,6.0,2
?,?,0.3,?,?,?,185.0,0.9978,3.39,0.38,?,6.0,?
?,0.32,0.36,4.6,0.042,?,?,0.9928,?,?,?,?,2
?,?,0.23,3.1,0.052,?,?,0.9948,3.14,?,?,?,?
?,?,?,9.6,0.057,50.0,185.0,?,3.39,?,?,6.0,2
7.5,0.15,0.38,1.8,?,?,?,0.9946,3.24,0.44,?,?,?
?,?,?,1.05,?,4.0,?,?,?,0.32,?,?,2
?,0.37,0.47,6.5,?,23.0,150.0,?,?,0.45,?,6.0,?
?,?,?,?,?,28.0,?,?,3.18,0.32,?,?,?
?,?,?,14.9,?,47.0,?,?,3.14,0.35,?,6.0,2
8.3,?,0.36,10.0,0.042,?,169.0,?,?,0.51,9.3,6.0,?
6.6,0.22,0.58,?,0.133,52.0,?,?,3.1,0.3,9.1,?,?
?,0.34,?,12.0,0.053,?,?,?,3.16,0.48,8.6,5.0,?
?,0.22,?,?,0.05,33.0,87.0,?,3.14,0.42,9.9,5.0,?
?,0.3,?,10.0,?,33.0,169.0,?,3.23,0.51,?,?,2
?,?,?,1.2,0.044,20.0,102.0,?,3.28,0.42,?,5.0,?
6.1,0.17,0.27,?,?,?,?,0.9924,3.2,0.43,10.2,6.0,2
?,?,0.3,10.4,0.045,44.0,?,?,3.11,0.57,9.7,6.0,?
6.7,0.16,?,?,0.046,40.0,153.0,0.9921,?,0.51,11.4,7.0,2
?,?,0.44,?,?,53.0,?,0.9967,?,0.54,9.5,6.0,2
?,0.23,0.25,?,?,?,141.0,?,3.42,0.54,10.2,7.0,?
?,?,0.28,?,0.042,33.0,?,0.9914,?,?,?,6.0,?
?,0.25,?,14.9,?,47.0,142.0,?,?,0.35,9.7,?,?
?,0.27,?,8.0,0.053,?,202.0,?,?,0.43,?,?,?
?,0.29,?,?,?,56.0,?,0.9967,?,0.44,8.8,5.0,?
?,0.21,?,?,0.038,12.0,?,?,2.8,0.46,10.6,5.0,2
?,?,0.2,8.7,0.046,81.0,224.0,?,3.17,0.44,9.3,5.0,2
?,?,?,?,?,67.0,181.0,0.99435,3.31,?,10.2,6.0,2
?,0.3,?,?,0.044,?,?,0.9948,3.16,0.51,10.2,6.0,?
?,0.17,0.27,1.5,?,20.0,98.0,0.9916,3.46,0.42,11.0,?,?
7.3,?,?,10.9,0.037,18.0,?,?,3.4,0.5,9.6,6.0,?
?,?,?,?,0.053,54.0,?,0.9961,3.22,0.43,9.3,5.0,?
6.9,?,?,8.6,?,56.0,215.0,?,3.17,?,8.8,?,2
?,0.32,?,7.7,?,56.0,?,?,3.17,0.45,8.8,5.0,?
?,?,?,1.7,0.051,?,179.0,0.9955,?,?,8.9,?,2
?,0.37,?,?,0.048,?,144.0,?,3.17,?,10.0,?,2
?,0.43,0.28,?,0.046,33.0,102.0,0.9918,3.16,0.56,12.2,?,2
7.8,?,?,9.9,?,33.0,?,?,3.04,0.42,?,?,?
?,?,0.26,1.4,0.041,?,141.0,0.9941,?,?,?,?,2
?,0.4,?,9.5,?,?,178.0,0.9955,3.04,0.43,10.9,6.0,?
7.8,0.39,0.26,9.9,?,33.0,181.0,?,?,0.42,?,6.0,?
6.9,?,0.28,?,?,33.0,?,0.9924,3.16,?,?,6.0,2
7.7,0.49,?,?,?,28.0,135.0,0.9973,?,?,12.0,?,?
6.6,0.25,?,14.0,0.069,?,?,?,3.56,?,9.8,5.0,?
6.5,0.18,?,?,0.041,40.0,?,0.9941,3.34,?,?,6.0,2
6.4,0.15,0.36,?,0.034,43.0,?,0.9922,?,0.69,?,?,?
?,0.15,0.36,1.8,0.034,43.0,150.0,0.9922,3.42,?,?,?,?
?,?,?,?,?,47.0,150.0,?,3.24,?,9.8,5.0,?
?,0.32,0.37,1.8,?,13.0,200.0,?,3.49,0.44,10.5,?,2
?,0.21,0.26,?,?,73.0,142.0,?,3.05,?,11.4,?,?
?,0.45,0.4,?,0.067,?,100.0,0.9957,3.27,0.57,10.1,6.0,?
?,0.24,?,?,?,?,?,0.9932,?,?,?,7.0,2
?,0.21,?,?,0.034,?,?,0.9945,3.05,0.37,11.4,?,2
7.4,0.33,?,?,0.04,29.0,115.0,0.9913,3.07,0.52,11.8,7.0,?
7.2,?,?,?,?,50.0,?,?,3.33,?,12.1,?,2
8.2,?,0.29,7.6,0.035,?,122.0,0.9939,?,0.34,?,5.0,?
7.8,0.2,0.24,1.6,0.026,26.0,?,?,?,0.74,12.1,7.0,?
9.4,0.16,?,1.4,0.042,?,176.0,?,3.15,0.46,9.1,?,?
?,0.33,0.24,?,?,25.0,117.0,?,3.36,?,?,5.0,?
7.8,?,0.36,?,?,?,153.0,?,?,0.53,?,?,?
?,0.35,?,?,?,?,187.0,1.0002,3.27,?,?,5.0,?
?,0.37,?,?,0.064,?,120.0,0.9946,?,0.54,9.4,?,2
6.7,0.37,?,6.3,?,?,149.0,?,3.16,0.47,?,?,2
?,0.37,0.32,1.4,0.037,27.0,?,0.9918,3.19,0.62,12.0,?,2
?,0.25,?,9.05,0.039,?,?,?,3.27,0.34,?,?,?
?,0.23,0.29,15.4,0.073,56.0,173.0,?,3.06,?,?,?,?
6.4,0.26,0.21,?,0.04,?,?,0.9956,3.39,0.58,9.9,6.0,2
?,0.3,?,?,?,57.0,191.0,?,?,0.4,9.3,?,2
?,0.16,0.23,?,?,14.0,?,0.9942,?,?,?,5.0,?
6.8,?,0.29,?,0.073,?,173.0,?,3.06,0.41,?,6.0,2
6.4,?,?,?,0.04,35.0,162.0,0.9956,3.39,0.58,?,6.0,2
7.6,?,?,10.2,?,57.0,191.0,0.9966,?,0.4,9.3,?,?
7.5,0.33,?,12.4,?,?,?,0.9974,?,?,9.4,?,2
?,?,0.2,3.4,0.046,9.0,?,?,?,0.41,?,?,?
?,0.2,?,?,0.053,60.0,184.0,?,?,0.79,8.8,?,2
?,?,0.39,12.4,?,?,119.0,?,?,0.39,?,5.0,?
8.8,0.2,0.43,?,?,?,184.0,?,3.28,0.79,8.8,6.0,2
6.6,?,0.21,?,?,?,?,?,3.18,?,?,6.0,?
7.6,0.38,?,?,0.046,9.0,?,?,3.15,?,9.4,?,2
?,0.46,?,?,?,24.0,?,?,3.29,0.37,?,?,?
7.2,0.15,0.38,?,0.038,18.0,110.0,0.9917,3.19,?,11.1,?,?
?,0.42,0.29,?,?,31.0,100.0,0.9911,3.0,?,12.8,?,2
?,?,0.35,2.8,0.038,?,?,?,?,?,12.0,?,?
6.7,?,?,13.9,0.029,?,131.0,?,?,?,12.0,7.0,2
?,?,?,0.8,0.034,?,?,0.9932,?,?,?,?,?
?,?,0.29,1.0,?,27.0,?,?,?,0.44,?,6.0,?
?,?,0.28,1.2,0.032,38.0,131.0,0.9889,?,0.41,13.0,6.0,?
?,?,?,2.8,0.038,10.0,?,?,3.09,0.53,?,?,?
?,?,0.31,1.7,?,?,?,0.9926,?,?,10.9,5.0,?
?,0.42,0.29,4.1,?,?,?,?,3.0,?,12.8,7.0,?
7.3,?,0.24,?,?,34.0,231.0,?,?,0.54,?,6.0,2
?,0.32,0.12,11.5,0.033,?,?,0.9974,3.22,0.32,9.0,5.0,2
7.1,0.32,0.4,?,?,13.0,?,0.9944,3.42,?,?,5.0,2
?,?,0.12,11.5,0.033,?,165.0,?,?,0.32,?,?,2
7.3,0.19,?,?,0.054,34.0,231.0,0.9964,3.36,0.54,?,6.0,2
?,0.17,?,6.3,?,35.0,240.0,?,?,?,?,?,?
?,?,?,11.2,0.031,?,167.0,?,?,?,11.3,7.0,?
?,0.44,0.24,?,0.031,?,167.0,0.9948,3.12,0.43,11.3,7.0,?
7.4,?,?,?,0.03,34.0,153.0,0.9953,?,?,12.0,?,?
7.7,?,0.24,11.2,0.031,41.0,167.0,?,3.12,?,?,?,?
?,0.49,0.24,?,?,?,153.0,?,?,0.51,12.0,?,2
6.4,0.21,0.3,?,0.044,43.0,?,?,?,?,10.6,6.0,2
8.0,?,?,12.6,0.211,37.0,213.0,0.9988,?,0.56,?,5.0,2
7.0,?,0.23,?,?,27.0,104.0,?,?,?,?,6.0,2
7.2,?,0.29,2.2,0.037,37.0,?,0.992,3.27,0.64,11.0,7.0,2
6.5,0.34,0.36,?,0.052,53.0,247.0,?,3.44,0.55,?,?,2
?,?,?,?,0.123,27.0,?,0.9954,?,?,9.4,?,?
6.9,?,?,?,?,24.0,?,?,3.42,0.51,?,?,2
7.2,0.24,0.29,2.2,0.037,?,?,0.992,?,?,11.0,?,?
?,0.18,0.31,?,0.039,96.0,249.0,?,?,0.52,9.5,?,2
?,0.28,0.45,?,?,?,139.0,?,3.33,0.77,?,6.0,?
?,?,?,?,?,21.0,?,0.991,?,?,12.3,?,?
7.4,0.44,?,?,?,?,157.0,?,?,?,?,5.0,?
?,?,?,7.9,?,?,180.0,0.9966,?,?,?,5.0,2
7.4,0.44,?,?,?,?,?,?,3.27,0.44,9.0,?,?
?,0.49,0.57,?,?,?,?,1.0007,2.98,0.82,?,?,2
?,?,?,1.7,?,?,?,0.992,3.25,0.42,11.4,?,?
?,0.25,0.25,1.6,?,?,181.0,?,3.2,?,11.0,7.0,2
?,?,0.46,?,?,21.0,?,?,?,?,?,?,2
?,0.18,?,?,0.049,?,127.0,?,3.6,0.67,10.4,7.0,2
?,0.27,0.39,?,?,16.0,107.0,0.9955,3.28,0.59,10.3,?,?
6.8,0.24,?,?,0.048,?,172.0,?,?,?,10.5,7.0,?
8.0,0.22,0.28,14.0,?,?,197.0,?,3.14,?,9.8,?,?
10.0,?,?,1.6,?,?,181.0,?,3.11,0.46,10.0,4.0,?
?,?,0.34,1.6,?,?,?,0.9946,3.14,?,9.7,?,?
?,0.33,0.34,?,?,14.0,171.0,?,3.13,?,9.7,?,2
?,0.22,?,?,?,83.0,197.0,0.9981,3.14,0.45,?,?,?
?,?,0.19,4.7,?,57.0,161.0,?,?,?,10.5,6.0,?
7.8,0.2,0.28,?,?,78.0,186.0,?,3.14,0.46,10.0,?,2
7.3,?,0.31,?,0.054,?,?,?,?,0.92,11.5,?,?
6.6,?,0.3,?,0.049,?,202.0,?,?,?,?,5.0,?
7.1,0.25,0.3,?,0.042,?,122.0,?,?,0.61,?,?,?
7.6,0.36,?,8.3,?,28.0,142.0,0.9958,?,?,10.2,6.0,2
?,?,0.25,?,?,45.0,?,0.9984,3.34,0.5,9.8,6.0,2
6.9,?,0.28,13.8,0.031,34.0,?,0.9948,3.1,?,?,6.0,2
7.4,?,?,?,?,?,144.0,0.9932,?,0.38,11.8,?,2
8.2,?,0.28,8.5,?,?,140.0,0.9952,?,0.37,?,?,2
6.3,0.19,?,?,?,?,?,?,?,0.5,10.3,6.0,?
7.0,?,?,?,0.048,38.0,?,0.9945,?,?,10.4,6.0,?
5.8,?,0.2,?,0.047,?,166.0,?,3.09,?,8.9,?,?
?,0.33,?,?,0.047,26.0,166.0,?,3.09,?,?,5.0,2
7.9,0.29,0.31,7.35,?,37.0,?,0.9938,3.06,0.31,?,?,2
6.6,0.31,?,16.05,0.058,?,165.0,?,?,?,?,5.0,2
8.0,?,?,2.0,0.053,48.0,140.0,?,3.18,0.49,9.6,?,2
8.0,0.2,?,?,0.032,21.0,?,?,?,0.37,?,?,2
8.0,?,0.26,?,?,41.0,?,0.9986,3.03,0.57,?,6.0,?
7.2,0.2,?,16.2,?,14.0,?,?,?,0.36,9.2,6.0,2
?,?,0.42,14.3,0.045,?,?,0.9991,?,?,?,?,2
7.2,0.2,0.61,16.2,?,?,103.0,?,3.06,?,9.2,?,?
7.7,0.3,0.42,?,0.045,?,213.0,?,?,0.63,?,5.0,2
7.7,?,?,?,0.045,?,213.0,0.9991,?,?,?,5.0,?
6.4,?,?,?,0.029,34.0,124.0,0.9948,3.4,?,10.2,?,?
?,?,?,?,0.043,14.0,?,?,?,?,?,?,2
?,?,?,?,?,?,?,?,?,0.32,9.0,?,?
?,0.24,0.41,13.6,0.05,41.0,?,0.9988,?,?,9.7,?,2
?,?,0.4,17.85,0.049,50.0,185.0,?,3.34,0.42,?,?,2
7.6,0.15,?,1.3,0.036,24.0,112.0,0.9932,3.14,0.76,10.0,5.0,?
7.7,?,?,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,?,2
7.6,?,0.41,13.7,0.045,44.0,?,?,3.18,0.64,9.1,?,2
6.8,?,?,18.3,0.046,40.0,?,1.0,?,?,8.7,?,?
6.8,0.24,?,18.3,0.046,40.0,142.0,?,?,0.41,8.7,?,2
?,?,0.44,?,0.056,31.0,161.0,0.9952,3.14,0.44,?,?,?
7.9,?,?,10.3,0.039,?,?,0.9969,2.93,0.49,9.5,?,?
?,0.29,?,?,0.037,53.0,?,?,?,?,8.9,6.0,2
?,?,?,?,0.037,?,166.0,?,?,?,8.9,6.0,?
7.2,?,?,8.6,?,?,?,?,?,?,?,?,2
?,0.44,?,1.9,?,41.0,104.0,?,?,0.62,?,?,2
?,?,0.27,14.1,0.033,?,?,?,?,?,?,6.0,?
?,?,0.3,7.9,?,14.0,?,0.9942,2.96,0.34,?,?,?
8.8,?,0.35,10.7,?,26.0,?,?,2.93,?,?,?,?
7.8,?,?,1.2,?,?,?,0.9932,3.01,?,10.4,?,2
7.9,?,0.33,?,0.039,?,212.0,?,?,0.49,?,?,?
?,?,?,8.1,0.037,?,166.0,?,2.9,0.41,8.9,?,2
?,0.28,?,?,0.037,16.0,120.0,?,3.16,?,?,5.0,?
?,?,?,?,?,64.0,?,0.9916,?,0.59,?,?,2
?,?,?,5.7,0.038,?,?,?,2.93,?,12.5,?,?
7.6,0.13,0.34,9.3,0.062,?,?,0.9966,?,?,?,5.0,?
6.6,?,0.36,?,0.045,?,?,?,?,0.42,?,?,?
?,0.18,?,?,?,20.0,71.0,?,?,?,9.9,?,2
?,?,0.27,8.5,?,20.0,112.0,0.9939,?,?,?,?,?
?,0.23,0.3,2.1,?,21.0,?,?,3.09,?,9.6,6.0,2
6.8,?,0.3,3.5,0.033,?,?,?,3.0,0.37,12.0,?,?
7.2,?,?,5.7,0.038,?,98.0,0.9914,?,0.59,12.5,7.0,?
?,?,?,?,?,?,180.0,0.9958,?,0.42,?,5.0,2
7.1,?,0.26,1.3,?,?,71.0,?,?,0.74,?,?,2
?,?,?,?,0.044,?,?,0.9991,?,?,8.9,?,2
7.3,0.22,?,13.7,0.049,?,189.0,?,?,?,9.0,6.0,?
8.1,?,?,11.1,0.052,?,?,?,3.03,?,?,?,?
?,0.13,0.34,9.3,?,?,126.0,?,?,0.39,?,?,2
?,?,0.19,4.9,0.055,?,?,0.9953,?,0.41,?,?,?
?,0.37,?,1.7,?,10.0,59.0,0.9923,2.97,0.48,?,5.0,?
7.6,0.26,?,1.6,0.032,?,106.0,?,3.15,?,?,?,2
6.3,0.2,0.58,1.4,?,15.0,?,0.9931,?,0.43,?,?,2
6.3,?,?,1.4,0.208,14.0,?,0.9932,3.16,0.43,10.0,6.0,2
?,0.25,0.28,1.6,0.052,?,169.0,?,3.05,0.41,10.5,?,?
?,?,0.32,6.8,0.047,?,193.0,0.9938,?,?,?,6.0,?
?,0.34,?,9.7,0.036,?,?,0.9966,3.08,0.4,?,5.0,?
?,?,0.34,?,0.043,49.0,228.0,0.9974,?,0.41,?,6.0,2
7.1,?,?,2.0,?,146.5,307.5,?,?,?,?,3.0,?
9.2,?,?,6.2,?,15.0,?,0.9948,?,0.34,10.1,?,?
?,?,?,?,0.083,?,182.0,0.9964,3.0,?,?,?,?
6.8,0.28,0.36,1.6,?,?,?,0.9924,3.23,?,?,6.0,2
8.8,0.34,0.33,9.7,?,46.0,?,0.9966,3.08,?,?,5.0,2
9.2,0.27,?,?,?,49.0,?,?,?,?,10.4,6.0,2
?,?,?,4.6,0.08,34.0,172.0,?,?,?,?,7.0,?
7.2,0.16,0.35,?,0.031,27.0,84.0,?,3.33,0.34,?,5.0,2
?,0.31,0.32,7.6,?,35.0,?,?,?,0.38,?,?,2
?,0.36,?,15.0,0.052,?,256.0,1.0001,2.93,0.64,?,5.0,2
6.8,?,?,7.6,?,35.0,?,?,3.14,?,9.0,?,?
8.3,0.36,?,15.0,0.052,?,?,1.0001,?,?,?,5.0,?
6.3,0.25,0.44,?,0.041,48.0,?,0.9968,?,0.52,?,?,2
6.0,?,?,1.1,?,?,?,?,3.02,?,?,5.0,2
8.1,0.26,0.3,?,?,39.0,?,?,2.99,0.58,10.0,?,?
?,0.22,?,?,?,57.0,158.0,?,?,?,9.0,6.0,2
5.7,?,0.42,?,?,61.0,197.0,0.9932,?,?,?,?,2
7.2,?,0.31,?,?,?,135.0,?,?,0.57,10.2,?,?
6.7,?,?,6.7,?,29.0,160.0,0.9952,3.04,?,9.6,5.0,2
?,0.25,0.13,17.2,0.036,?,?,0.9996,2.96,0.46,9.7,5.0,?
9.9,1.005,?,1.4,?,34.0,185.0,?,3.02,?,?,4.0,?
8.1,?,?,8.2,0.028,?,?,?,3.01,0.34,13.0,7.0,2
?,0.24,0.38,4.3,?,?,172.0,?,?,0.74,10.8,6.0,?
8.0,0.25,?,?,?,49.0,219.0,?,2.96,0.46,9.7,?,?
6.4,0.29,0.28,?,0.063,?,169.0,0.9973,2.89,0.57,9.0,?,?
?,?,0.33,?,0.027,?,?,0.9937,?,0.4,?,?,2
?,?,?,7.2,0.058,22.0,89.0,0.9966,3.29,?,9.2,?,2
7.4,?,?,16.6,?,53.0,?,1.0017,?,?,?,?,2
8.5,0.17,0.31,1.0,?,13.0,?,?,2.79,?,10.1,5.0,?
8.5,?,?,?,?,?,91.0,?,?,?,?,?,?
?,?,0.47,1.3,?,21.0,123.0,?,?,?,9.5,5.0,2
8.2,?,?,?,?,11.0,99.0,?,?,?,?,?,?
?,0.32,0.55,16.6,0.056,53.0,238.0,?,?,0.58,8.7,?,?
6.8,?,?,?,?,50.0,173.0,?,?,0.46,?,?,?
?,0.27,?,13.3,?,50.0,?,0.9979,3.03,?,?,6.0,2
7.4,?,?,8.1,?,?,?,?,?,?,?,6.0,2
8.0,?,0.35,?,?,53.0,186.0,0.997,?,?,?,7.0,?
?,0.2,0.31,?,0.047,?,?,0.9934,3.43,0.53,?,?,?
?,?,?,3.2,0.03,?,?,?,3.53,?,?,?,?
8.3,0.49,?,2.5,?,?,?,0.9944,?,?,10.7,?,2
?,0.41,0.3,?,0.03,?,164.0,0.9927,3.53,0.79,?,7.0,?
?,0.2,0.26,?,0.086,37.0,?,?,?,0.42,?,?,2
?,?,0.26,?,0.084,?,?,?,3.17,0.39,8.8,5.0,?
7.5,0.26,0.26,?,0.084,33.0,?,?,3.17,?,?,?,?
?,?,?,?,?,76.0,?,0.9959,3.24,0.43,?,6.0,?
?,?,?,?,0.057,?,208.0,0.9973,?,?,10.2,?,2
8.4,?,?,?,?,30.0,?,0.9966,3.25,?,?,6.0,?
7.9,?,?,1.2,0.044,23.0,?,0.9932,?,0.54,10.5,?,?
7.5,?,0.5,12.8,0.042,57.0,184.0,?,3.09,?,9.0,6.0,?
7.6,?,?,14.2,0.056,53.0,212.5,?,?,?,?,?,?
?,?,0.3,14.2,0.056,53.0,?,0.999,?,0.46,?,?,2
7.6,0.2,?,14.2,0.056,?,212.5,0.999,?,?,8.9,8.0,2
7.6,?,0.3,?,0.056,53.0,212.5,0.999,?,0.46,?,8.0,2
7.6,0.2,?,?,0.056,53.0,212.5,?,?,?,8.9,?,?
?,0.19,?,16.65,0.049,48.0,181.0,1.0006,3.2,?,?,6.0,?
?,0.16,?,?,?,27.0,?,0.9937,?,0.53,?,6.0,?
?,?,?,?,?,?,?,?,?,?,?,?,?
8.0,?,?,?,?,?,201.0,0.997,?,0.53,?,6.0,2
7.1,?,?,3.3,0.034,30.0,?,0.9912,?,?,12.3,7.0,?
6.4,0.43,?,1.1,?,?,110.0,?,?,?,?,4.0,?
?,?,0.3,?,?,?,?,0.999,?,?,?,?,?
7.0,?,?,6.3,0.057,17.0,103.0,0.9957,3.5,?,9.6,5.0,2
?,0.3,0.22,5.25,0.053,?,180.0,?,?,0.45,11.6,6.0,2
?,?,?,14.6,0.043,?,168.0,?,3.34,0.67,?,?,?
?,0.2,?,11.8,0.055,?,?,?,3.34,0.82,8.9,6.0,?
7.0,0.28,?,?,?,47.0,?,0.9994,?,0.67,8.8,?,2
?,0.2,0.38,?,0.055,?,170.0,?,?,0.82,8.9,6.0,?
?,?,?,?,?,?,170.0,?,?,0.82,8.9,?,2
7.3,0.18,0.31,?,0.055,?,?,?,?,?,9.0,6.0,2
6.8,0.31,?,1.4,?,56.0,145.0,0.9922,?,0.46,10.0,?,?
6.7,?,?,?,0.038,58.0,147.0,0.9922,?,?,?,5.0,?
?,?,0.35,1.6,0.047,43.0,154.0,?,3.36,?,11.1,6.0,2
7.4,0.3,0.22,5.25,0.053,?,180.0,?,?,?,?,?,2
7.4,0.26,?,2.4,?,58.0,178.0,0.9941,?,?,?,6.0,?
?,0.28,0.33,?,?,47.0,?,0.9994,?,?,8.8,6.0,2
8.4,0.2,0.38,11.8,?,51.0,?,?,?,0.82,8.9,6.0,2
5.6,?,?,1.5,?,16.0,?,?,3.34,0.58,?,6.0,?
?,0.15,0.39,?,0.043,?,159.0,?,3.52,?,10.0,?,2
8.0,?,0.33,7.7,0.034,?,98.0,?,3.18,?,?,?,2
7.0,0.25,0.56,?,?,?,?,0.9918,?,0.53,?,?,2
7.2,?,0.39,1.8,?,21.0,?,0.9948,3.52,?,?,?,?
6.8,0.18,0.46,1.4,0.064,37.0,?,0.9924,3.37,?,11.1,5.0,?
6.6,?,0.22,16.7,0.046,?,133.0,0.9979,?,0.67,?,6.0,2
?,0.55,0.3,8.1,0.026,14.0,71.0,?,2.94,0.36,?,5.0,?
6.9,?,?,8.0,0.028,22.0,?,?,3.11,0.66,?,?,2
?,0.41,0.33,4.7,?,28.0,?,0.991,?,?,12.5,?,?
9.0,0.55,?,?,0.026,14.0,?,?,?,?,11.8,5.0,2
?,0.2,0.34,?,?,?,?,?,?,0.46,11.6,?,?
?,0.32,?,?,0.046,38.0,?,?,3.22,0.67,10.4,6.0,?
?,?,?,?,0.05,36.0,?,?,3.19,?,?,6.0,2
?,?,0.28,?,?,46.0,?,0.9928,?,0.42,10.1,?,2
?,?,?,7.6,0.04,?,?,?,3.11,0.53,?,6.0,?
6.3,0.21,0.28,1.5,?,46.0,142.0,0.9928,3.23,0.42,?,?,?
8.0,?,0.4,?,0.168,?,190.0,0.9991,?,0.64,9.2,5.0,?
?,?,?,?,0.16,?,?,0.9948,3.08,0.42,8.9,?,2
?,0.26,0.4,1.7,0.179,?,?,?,?,0.54,?,5.0,2
?,?,?,?,?,?,180.0,?,3.13,0.45,8.9,5.0,2
8.9,?,0.34,?,?,?,150.0,?,3.1,0.45,9.7,6.0,?
7.6,?,?,?,?,?,215.0,?,3.11,?,9.2,6.0,2
?,0.42,0.41,2.3,?,22.0,145.0,?,?,0.52,11.0,6.0,?
?,0.29,0.26,6.5,0.042,32.0,160.0,?,?,0.47,10.7,?,2
6.5,?,?,?,?,?,101.0,0.9916,?,?,10.8,?,?
7.2,?,0.33,12.7,?,?,183.0,?,?,?,?,?,?
?,0.35,0.36,?,?,?,?,?,?,0.48,?,?,2
8.8,0.2,?,1.1,?,18.0,72.0,0.9926,?,0.35,10.4,5.0,?
?,?,?,1.2,?,20.0,155.0,?,?,?,?,?,?
?,?,?,?,0.042,32.0,?,?,3.14,0.47,10.7,?,2
?,0.14,?,4.6,0.029,22.0,104.0,?,3.34,0.44,?,5.0,?
?,0.24,0.35,?,0.042,?,?,?,3.08,0.38,10.6,?,2
