@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,0.32,?,1.3,?,14.0,186.0,?,3.08,?,?,?
6.4,?,?,6.2,0.04,?,169.0,0.9953,3.15,?,?,6.0
8.1,?,?,?,0.044,63.0,?,?,3.1,0.46,10.0,6.0
7.9,0.255,?,2.0,0.026,40.0,190.0,?,3.04,0.39,?,6.0
7.0,0.15,0.34,1.4,0.039,21.0,?,0.9927,?,?,10.8,5.0
6.4,0.15,0.31,?,0.044,?,96.0,0.9932,3.54,0.51,10.3,6.0
6.4,?,?,6.6,?,59.0,234.0,0.9955,?,?,8.8,?
?,?,?,1.5,0.044,?,114.0,0.9914,3.04,0.74,?,6.0
7.3,0.43,0.37,4.6,0.028,17.0,114.0,0.991,?,0.43,?,6.0
5.1,?,0.3,?,?,28.0,152.0,?,?,?,?,?
?,0.2,0.26,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0,5.0
?,0.16,0.35,1.3,0.043,?,182.0,0.9927,?,?,10.8,6.0
7.7,0.32,?,2.3,0.04,28.0,114.0,?,?,?,12.8,7.0
6.5,?,?,6.8,?,33.0,168.0,0.9958,3.12,0.36,9.2,6.0
?,?,?,?,0.047,44.0,167.0,0.9928,?,?,?,6.0
5.2,?,?,?,?,?,81.0,0.9902,?,0.38,?,?
8.4,0.19,0.43,2.1,0.052,20.0,104.0,0.994,2.85,?,?,5.0
8.3,?,?,2.2,0.05,24.0,?,0.994,2.85,?,?,5.0
6.8,?,?,8.8,0.058,?,110.0,?,?,0.4,?,6.0
7.9,0.16,?,17.0,?,69.0,210.0,?,3.15,0.51,9.3,7.0
7.8,0.21,?,1.8,?,62.0,180.0,0.991,3.09,?,?,?
?,0.24,0.5,1.2,0.048,26.0,?,?,3.21,0.34,12.4,6.0
5.7,?,0.24,2.3,?,?,189.0,0.995,3.65,0.72,10.1,?
7.8,0.29,0.36,7.0,?,38.0,161.0,0.9941,3.26,0.37,11.2,?
6.7,0.18,?,?,0.048,?,251.0,0.9956,3.29,0.52,?,?
6.7,0.18,0.3,6.4,0.048,?,251.0,0.9956,3.29,0.52,10.0,5.0
8.4,?,0.27,?,0.033,?,116.0,?,?,?,10.8,?
?,0.16,?,0.8,0.04,50.0,?,0.9922,?,?,10.0,6.0
?,0.54,?,2.0,?,?,151.0,0.9931,3.04,0.33,?,5.0
8.4,?,0.27,?,0.033,37.0,?,0.9959,?,0.39,10.8,6.0
?,?,0.31,12.4,?,52.0,181.0,0.9984,3.51,?,?,?
7.3,?,?,?,?,51.0,?,0.9908,3.26,0.4,12.2,?
7.3,0.39,?,?,0.043,36.0,?,0.991,3.39,?,?,?
?,?,0.39,?,?,46.0,?,0.9928,?,?,12.2,7.0
?,0.35,?,6.3,0.039,?,?,?,3.15,0.34,?,7.0
7.8,0.29,0.36,7.0,?,38.0,161.0,?,3.26,0.37,11.2,8.0
?,0.35,?,0.9,?,15.0,?,?,2.96,0.28,?,?
8.0,?,0.39,3.9,?,22.0,?,?,?,?,12.8,7.0
6.5,0.37,0.33,3.9,0.027,?,130.0,0.9906,3.28,0.39,?,?
5.7,?,?,2.3,0.047,60.0,?,?,3.65,0.72,10.1,?
6.7,?,?,?,?,40.0,?,0.9956,?,0.52,?,?
7.8,0.13,?,1.8,?,43.0,?,0.9955,?,?,9.0,?
?,0.19,0.41,1.1,0.04,38.0,?,?,2.92,0.42,?,?
7.3,0.22,0.41,?,0.05,?,191.0,1.0,3.32,0.59,?,?
?,?,0.4,6.5,0.039,43.0,167.0,0.9953,3.15,0.44,9.3,?
6.8,?,0.32,?,?,35.0,103.0,0.9911,?,?,?,?
6.5,?,?,1.4,?,?,?,?,3.36,0.54,?,?
6.2,0.12,0.26,?,0.044,?,158.0,0.9951,?,0.37,?,?
6.0,0.13,?,?,?,56.0,?,0.9948,?,0.43,10.6,7.0
?,?,0.33,?,0.04,42.0,115.0,?,3.19,0.48,11.3,7.0
?,0.32,?,1.4,0.051,?,96.0,?,3.22,?,9.5,4.0
7.6,0.19,0.41,1.1,0.04,38.0,?,?,2.92,?,11.4,5.0
?,0.13,0.28,1.2,0.046,35.0,?,?,3.33,0.33,10.1,7.0
7.0,0.14,?,?,?,?,?,?,3.25,0.43,10.9,?
7.6,?,0.24,?,?,?,?,0.9958,?,0.45,?,?
7.3,0.22,0.41,15.4,0.05,?,?,?,?,0.59,?,?
7.4,0.64,0.47,?,0.168,42.0,185.0,0.9984,2.9,0.49,9.3,?
7.6,?,0.39,?,?,23.0,116.0,?,3.25,0.4,10.4,6.0
8.3,0.26,0.41,9.2,0.042,41.0,?,0.9944,3.1,?,12.0,?
10.7,0.22,0.56,8.2,0.044,37.0,?,0.998,2.87,?,9.5,6.0
10.7,?,?,8.2,0.044,?,181.0,?,?,?,9.5,6.0
?,0.23,?,2.7,0.032,24.0,121.0,0.9902,3.14,0.38,12.4,7.0
6.2,0.3,?,?,?,30.0,130.0,0.9911,?,0.41,11.2,7.0
6.9,0.27,?,?,0.047,?,134.0,0.9929,?,?,?,6.0
?,0.28,?,?,?,10.0,?,?,3.16,0.71,?,6.0
?,0.28,0.3,1.6,0.047,46.0,132.0,?,?,?,11.1,7.0
6.9,?,0.2,?,?,?,126.0,0.992,3.1,0.42,10.4,6.0
?,0.38,?,8.5,0.044,?,152.0,?,?,?,12.0,?
?,?,0.3,?,0.039,?,98.0,0.992,?,0.61,12.3,?
6.6,?,0.16,3.1,0.045,28.0,92.0,0.994,?,0.35,?,6.0
?,?,0.56,1.3,0.046,25.0,102.0,?,?,0.33,10.5,6.0
?,0.23,?,1.6,?,?,133.0,0.993,3.23,?,?,6.0
?,?,?,?,0.042,26.0,138.0,0.9956,3.77,?,9.5,5.0
5.6,0.49,?,4.5,0.039,17.0,?,0.9907,?,0.9,13.7,7.0
6.6,0.42,0.33,?,0.034,15.0,85.0,0.99,3.28,?,13.4,?
7.3,0.18,0.29,?,0.044,12.0,?,0.9918,3.2,?,11.3,?
?,0.19,0.4,0.9,?,73.0,180.0,0.9926,?,0.34,10.0,6.0
?,?,0.26,7.4,?,33.0,?,0.995,3.49,0.42,?,?
6.2,0.16,0.47,1.4,?,?,?,?,?,?,12.2,?
?,?,0.33,?,0.034,15.0,?,0.99,?,?,13.4,6.0
?,0.135,0.3,4.6,?,?,?,0.9946,?,?,?,?
5.6,0.49,?,?,0.039,17.0,?,0.9907,3.42,0.9,13.7,?
6.9,?,0.33,1.6,0.039,27.0,98.0,?,3.09,?,12.3,7.0
?,?,?,1.2,0.044,?,143.0,0.9918,3.2,0.48,?,7.0
?,0.25,0.36,?,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,7.0
7.3,?,0.36,?,0.05,35.0,?,0.9986,?,0.46,?,?
7.0,?,?,?,?,?,83.0,0.9928,3.19,0.46,11.5,6.0
7.3,0.25,?,13.1,?,35.0,200.0,?,3.04,0.46,8.9,7.0
6.3,?,0.48,12.6,0.052,?,?,0.9979,3.17,0.52,9.3,6.0
7.4,0.4,?,?,0.044,?,122.0,?,3.3,?,?,8.0
7.1,0.26,?,?,?,?,128.0,0.9937,3.34,0.64,?,8.0
9.0,?,0.48,6.6,?,11.0,?,0.9938,?,?,?,?
6.3,?,?,6.9,?,?,?,0.9942,?,0.35,?,4.0
8.2,0.22,?,6.8,0.034,12.0,?,0.9944,?,?,10.5,?
7.1,?,?,3.6,?,16.0,78.0,0.993,2.91,0.78,11.4,?
7.3,?,?,?,0.05,35.0,?,0.9986,?,?,?,?
7.9,0.2,?,?,0.04,29.0,118.0,0.9932,3.14,?,?,?
7.1,0.26,?,?,?,39.0,?,?,?,0.4,11.6,6.0
7.0,0.2,?,?,0.035,?,?,?,?,0.46,?,6.0
6.9,?,?,4.1,0.035,26.0,155.0,0.9925,?,?,?,?
8.1,?,0.49,7.1,0.042,?,?,0.9944,3.14,0.41,10.8,?
?,0.17,?,1.4,0.037,?,130.0,?,?,0.38,11.3,?
5.9,0.415,?,?,0.038,22.0,?,0.9932,3.36,0.36,9.3,5.0
?,?,?,?,0.045,?,128.0,0.9934,?,0.6,10.0,6.0
8.6,0.55,?,?,?,?,366.5,?,3.04,0.63,11.0,3.0
?,?,?,1.0,?,18.0,132.0,?,3.13,?,10.2,5.0
?,0.14,?,1.6,0.04,?,?,?,3.07,0.4,?,7.0
?,0.28,0.49,?,0.042,29.0,137.0,?,3.1,?,10.1,?
?,0.18,0.49,?,?,?,90.0,0.9919,3.27,0.37,11.6,?
?,0.165,0.24,1.1,0.051,?,105.0,0.9925,?,0.47,9.1,5.0
?,?,0.74,10.0,?,?,?,0.9977,3.06,?,10.0,4.0
8.1,?,?,7.1,0.042,22.0,?,?,?,?,?,6.0
6.8,?,?,0.9,?,?,128.0,0.991,3.25,?,11.4,6.0
?,?,?,?,0.045,34.0,140.0,0.99,?,0.34,12.7,6.0
7.4,0.25,0.49,?,?,35.0,?,?,?,0.55,?,5.0
?,0.18,0.49,1.1,0.033,?,81.0,0.9923,3.0,0.68,10.4,7.0
6.1,0.22,0.49,?,0.051,?,87.0,0.9928,3.3,0.46,?,5.0
7.0,0.39,0.24,1.0,0.048,8.0,?,0.9923,?,?,10.1,4.0
6.1,?,0.49,?,0.051,18.0,87.0,?,3.3,0.46,9.6,5.0
6.5,0.36,?,2.9,?,16.0,94.0,?,3.1,0.49,12.1,7.0
?,0.29,0.49,?,?,?,?,?,?,0.33,12.2,6.0
?,0.25,?,?,0.042,?,?,0.9917,3.13,?,?,5.0
6.9,?,0.24,14.2,?,?,94.0,?,3.17,0.5,9.6,5.0
?,?,?,?,?,?,243.0,?,2.99,?,9.2,?
8.2,?,?,1.1,?,28.0,?,0.9923,3.0,0.68,10.4,?
6.3,?,0.49,?,0.05,67.0,?,?,3.23,0.34,9.5,5.0
?,?,0.49,7.6,?,?,?,?,?,?,8.9,5.0
7.2,?,0.74,?,?,56.0,162.0,?,?,?,?,?
7.2,?,?,1.4,0.057,?,?,0.9928,?,0.35,?,?
8.0,0.25,0.49,1.2,0.061,27.0,?,?,3.08,0.34,9.4,?
7.0,?,?,5.3,0.04,34.0,?,0.9914,3.24,?,?,6.0
7.8,?,0.49,?,?,37.0,158.0,?,3.14,?,?,?
8.3,0.2,?,4.45,0.044,33.0,130.0,0.9924,?,0.42,12.2,?
6.3,?,0.49,1.2,?,35.0,?,?,3.38,0.42,?,6.0
?,0.16,0.49,?,?,18.0,150.0,0.9917,3.23,?,?,6.0
7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,6.0
6.9,?,0.49,6.6,0.036,49.0,172.0,?,?,?,11.5,?
?,?,0.49,13.0,?,37.0,158.0,0.9955,?,0.35,?,6.0
?,?,?,1.1,?,?,138.0,0.9929,3.01,?,9.3,?
?,0.43,0.49,13.0,0.033,37.0,158.0,?,?,?,?,6.0
?,0.52,?,?,0.034,37.0,?,0.9958,3.14,0.38,11.8,7.0
8.3,?,0.49,19.8,0.054,?,231.0,1.0012,2.99,0.54,?,5.0
?,0.34,?,?,0.069,?,150.0,?,3.0,0.81,?,5.0
?,?,0.49,?,?,35.0,92.0,0.9911,3.38,0.42,?,?
?,0.2,0.74,?,0.044,33.0,?,?,3.25,?,?,6.0
7.1,0.22,?,?,0.044,42.0,144.0,?,?,0.41,12.2,6.0
?,?,0.49,4.5,0.048,?,?,0.9946,3.24,0.42,?,6.0
8.5,?,?,3.6,0.05,29.0,?,0.9928,?,0.4,?,6.0
6.4,0.145,0.49,?,0.048,?,?,?,?,0.44,?,?
7.4,?,0.49,1.2,?,18.0,150.0,0.9917,3.23,?,?,6.0
?,0.19,0.49,?,?,?,137.0,?,?,0.46,?,?
?,?,0.49,?,0.031,?,?,?,3.16,?,12.7,?
7.0,?,0.74,?,0.044,19.0,163.0,0.9931,?,0.53,10.2,?
6.9,?,?,6.6,0.036,49.0,172.0,0.9932,?,?,?,?
7.1,?,0.49,?,?,?,?,?,3.13,0.39,12.3,7.0
?,?,0.24,1.6,0.046,?,60.0,0.9928,3.19,?,9.8,?
7.2,?,0.49,?,?,?,?,0.9929,?,0.42,?,5.0
?,?,?,14.0,?,37.0,?,?,3.14,0.38,11.8,7.0
?,0.43,?,?,?,37.0,158.0,?,?,?,11.3,6.0
?,0.21,0.49,1.35,0.052,?,48.0,0.9911,?,?,11.4,5.0
7.0,0.2,0.49,5.9,?,?,128.0,?,3.21,?,?,?
?,0.25,0.24,3.6,?,?,?,0.9942,2.99,?,9.5,4.0
7.2,0.08,?,1.3,?,?,148.0,?,?,0.44,?,?
7.1,?,0.49,8.7,?,?,184.0,0.9962,3.22,0.36,10.7,5.0
?,0.51,0.24,?,0.04,?,104.0,0.992,3.05,?,10.8,6.0
7.9,0.22,?,4.6,0.044,?,159.0,0.9927,?,0.28,?,6.0
?,0.16,?,?,?,20.0,?,0.9948,3.32,?,?,6.0
7.2,0.08,?,?,0.05,18.0,148.0,?,3.46,?,?,6.0
6.6,?,?,?,0.048,?,124.0,?,?,0.6,10.1,?
?,0.16,?,2.4,?,?,187.0,?,?,0.81,10.4,?
6.9,0.25,?,?,?,13.0,?,?,2.99,?,?,4.0
7.5,0.32,0.24,4.6,0.053,8.0,134.0,?,3.14,0.5,9.1,3.0
7.4,0.28,?,?,0.034,?,?,0.9918,?,?,10.6,6.0
?,0.15,?,?,0.033,?,?,0.9932,?,0.7,?,6.0
6.7,0.25,0.74,19.4,0.054,?,169.0,1.0004,3.51,0.45,9.8,6.0
6.5,?,0.74,13.3,0.044,?,?,0.9972,3.18,0.54,?,6.0
7.9,?,0.74,?,?,52.0,187.0,?,2.99,?,?,5.0
?,0.185,0.49,1.1,0.03,28.0,117.0,0.9918,3.55,?,10.3,6.0
?,0.2,0.49,1.3,?,8.0,?,0.9918,?,0.62,11.1,?
8.0,0.3,0.49,9.4,?,47.0,188.0,0.9964,3.14,0.48,?,5.0
8.0,0.34,?,9.0,?,39.0,180.0,?,3.13,0.38,12.3,8.0
7.7,0.35,?,?,?,?,?,?,3.14,?,12.4,?
?,?,?,?,0.03,45.0,?,?,3.13,0.38,?,7.0
?,?,?,1.1,0.039,6.0,?,0.9934,3.41,0.32,?,5.0
?,0.27,0.49,1.2,?,35.0,?,?,3.13,0.48,12.1,?
7.7,?,0.49,?,0.041,?,?,?,3.16,0.42,12.5,?
6.7,0.51,0.24,?,0.043,?,155.0,0.9904,3.22,?,13.0,?
?,?,0.49,9.3,0.03,26.0,132.0,0.994,?,0.32,11.0,?
8.3,?,0.49,1.7,?,?,?,0.9938,?,?,10.1,5.0
?,?,0.24,?,0.034,?,?,0.9933,3.13,0.36,9.2,?
?,0.36,?,?,0.039,?,?,0.9909,3.27,0.34,12.6,?
?,0.17,0.74,?,?,24.0,126.0,?,?,0.38,12.2,?
9.2,0.18,?,1.5,0.041,39.0,?,?,?,?,9.8,7.0
?,0.2,0.49,8.1,?,51.0,?,0.9954,3.1,0.52,?,6.0
?,0.26,0.74,?,?,?,160.0,0.996,?,0.64,?,?
6.8,0.21,?,?,?,?,170.0,0.9991,3.55,0.44,9.8,?
7.9,?,0.49,?,0.053,15.0,144.0,0.993,?,0.47,10.5,?
8.0,0.18,?,1.8,0.061,?,?,0.9942,?,0.48,?,5.0
?,0.23,0.74,?,?,15.0,?,?,3.02,?,11.2,?
?,0.22,?,9.4,?,?,?,0.9939,2.99,?,11.0,?
7.3,?,0.49,?,?,?,161.0,0.9937,3.01,0.28,11.2,?
7.4,0.19,?,9.3,0.03,?,132.0,0.994,2.99,0.32,?,7.0
?,0.155,0.49,1.3,0.039,?,?,0.9926,?,?,10.5,6.0
?,?,?,9.6,?,?,154.0,0.9951,?,0.33,10.6,?
8.2,0.24,?,9.3,0.038,52.0,163.0,?,3.02,?,10.6,6.0
8.4,0.23,0.49,7.8,?,?,95.0,0.9935,3.04,0.34,?,?
8.3,?,0.49,1.7,0.04,?,169.0,?,?,0.37,?,5.0
?,0.2,0.49,1.7,0.038,38.0,?,0.9939,3.05,0.37,10.1,?
6.6,0.3,0.24,1.2,0.034,?,?,0.9933,3.13,?,9.2,5.0
?,?,?,1.4,?,15.0,164.0,0.9927,3.25,0.63,?,5.0
8.0,0.25,?,?,?,?,185.0,?,3.34,?,?,?
6.6,?,0.49,18.15,0.042,41.0,158.0,?,?,0.39,8.7,6.0
?,?,?,12.5,0.037,47.0,?,0.9981,?,0.44,?,5.0
?,0.27,?,1.1,?,33.0,156.0,?,3.15,?,11.1,6.0
7.9,?,0.49,7.7,0.045,?,?,?,?,?,11.0,?
7.4,?,0.49,1.1,0.037,33.0,?,0.992,3.15,0.54,11.1,6.0
6.6,0.21,0.49,18.15,?,?,158.0,0.9997,3.28,0.39,?,6.0
?,?,0.74,?,?,47.0,156.0,0.9981,3.04,0.44,8.7,?
8.1,?,?,?,0.037,26.0,?,?,3.1,0.3,?,7.0
?,0.23,?,?,?,?,?,0.9941,3.14,0.3,11.1,7.0
7.3,0.26,0.49,5.0,0.028,?,107.0,0.9936,3.24,0.54,10.8,6.0
7.1,0.18,0.74,15.6,0.044,44.0,?,?,3.38,?,9.0,6.0
8.5,0.15,0.49,1.5,0.031,?,122.0,?,?,0.4,10.3,6.0
?,0.13,0.49,1.0,?,6.0,?,0.9926,?,0.32,?,5.0
?,0.28,0.49,?,?,32.0,148.0,0.9936,3.13,0.41,10.0,6.0
?,0.17,0.49,1.0,0.034,26.0,106.0,0.992,3.21,0.42,9.8,?
?,?,0.49,5.0,0.028,32.0,107.0,?,?,?,10.8,6.0
?,0.18,?,15.6,0.044,44.0,176.0,0.9996,?,0.67,?,6.0
7.1,0.53,0.24,?,0.029,?,86.0,0.993,3.16,?,9.1,?
7.2,0.16,?,1.3,?,27.0,104.0,?,3.23,?,?,6.0
7.3,?,0.49,?,?,28.0,?,?,?,0.72,?,?
8.9,0.13,0.49,?,?,6.0,?,0.9926,?,?,9.9,?
7.9,0.12,0.49,5.2,?,?,152.0,0.9952,3.18,?,?,6.0
?,0.29,?,?,0.034,35.0,?,0.9945,3.13,?,9.9,6.0
6.7,?,?,4.8,?,36.0,158.0,?,?,0.45,?,6.0
?,?,0.24,1.8,0.025,32.0,102.0,?,?,0.59,?,?
8.5,0.15,0.49,?,0.031,17.0,?,0.9932,3.03,0.4,?,6.0
?,0.18,0.49,?,?,?,157.0,?,3.18,0.48,10.6,?
?,0.19,0.99,1.2,?,?,129.0,0.9936,3.09,0.31,8.7,?
7.3,0.21,0.49,1.8,?,44.0,?,0.9912,?,?,?,7.0
6.9,?,0.49,7.6,?,25.0,156.0,?,?,0.63,?,7.0
?,?,?,8.2,0.056,32.0,164.0,?,3.29,?,?,7.0
6.9,?,?,1.3,0.032,35.0,?,0.9932,3.45,0.57,10.7,?
7.6,?,0.49,10.0,0.036,45.0,182.0,?,3.08,0.58,9.6,?
7.9,0.18,?,?,0.051,36.0,157.0,0.9953,?,0.48,10.6,6.0
6.2,?,?,?,?,12.0,115.0,0.9963,?,0.57,9.0,4.0
8.8,0.35,0.49,1.0,?,?,?,0.992,2.96,?,10.5,?
7.8,?,0.74,?,0.033,?,156.0,?,3.29,?,12.8,6.0
9.1,0.28,0.49,?,?,10.0,?,0.9958,3.15,0.46,10.1,?
7.1,0.34,0.49,1.5,0.027,26.0,?,?,3.3,?,12.2,7.0
7.8,?,0.74,?,?,33.0,156.0,0.991,3.29,0.52,?,6.0
9.1,0.28,0.49,2.0,0.059,10.0,112.0,0.9958,?,?,10.1,5.0
8.5,?,0.49,?,0.044,?,117.0,0.9938,3.14,0.51,10.1,6.0
7.6,?,?,?,?,36.0,158.0,?,3.06,0.41,9.2,?
7.5,?,?,1.8,0.055,19.0,?,?,3.33,0.44,?,5.0
7.4,?,0.49,?,0.055,49.0,?,?,3.52,?,9.7,6.0
?,0.3,?,?,?,35.0,157.0,0.9945,?,0.46,9.9,5.0
?,?,0.74,4.6,0.041,?,159.0,0.9946,3.21,0.45,9.9,5.0
?,0.3,?,?,?,?,?,?,3.52,?,?,?
6.9,0.22,?,7.0,?,50.0,?,?,?,?,10.3,?
?,?,0.49,3.1,0.045,?,?,0.9931,3.16,?,10.3,5.0
8.5,?,?,?,0.048,23.0,?,?,2.88,0.34,10.5,?
6.8,0.17,0.74,?,0.053,?,?,?,3.63,0.76,10.5,?
6.2,?,0.49,1.4,?,20.0,?,0.9931,3.32,0.44,9.8,6.0
?,?,0.49,1.8,0.05,17.0,128.0,?,3.31,0.58,?,?
6.4,0.18,0.74,?,0.046,?,?,0.9978,?,0.68,10.1,5.0
?,0.31,?,13.4,?,50.0,?,?,3.22,?,?,?
9.8,?,0.49,15.4,0.046,?,119.0,?,?,?,?,5.0
9.0,?,0.49,?,?,32.0,84.0,0.9938,2.94,0.32,?,6.0
8.4,0.24,?,7.4,0.039,46.0,108.0,0.9934,3.03,?,11.9,7.0
6.4,0.18,0.74,11.9,?,54.0,168.0,0.9978,?,0.68,10.1,5.0
6.4,?,0.74,7.8,0.045,52.0,?,?,3.21,0.42,?,6.0
7.3,0.3,0.74,?,0.039,?,165.0,?,3.02,0.4,8.7,?
?,0.31,?,1.3,0.042,?,?,?,3.11,0.46,?,5.0
?,0.25,0.74,?,?,?,209.0,0.9956,?,?,?,6.0
?,?,0.74,?,?,46.0,?,0.9982,3.02,?,8.7,5.0
7.0,0.27,0.74,?,0.036,27.0,?,0.9926,3.35,0.48,11.2,?
?,?,0.74,1.2,0.028,30.0,165.0,0.991,3.08,?,12.3,6.0
?,0.12,0.49,6.4,0.042,?,161.0,0.9945,3.34,0.44,?,6.0
?,?,?,?,?,25.0,?,0.9916,?,0.41,10.7,?
8.6,0.16,0.49,?,0.043,9.0,63.0,0.9953,?,?,?,?
7.0,0.29,0.49,?,0.047,?,136.0,?,?,0.4,?,6.0
?,?,0.49,?,0.046,?,?,0.9956,?,0.43,9.2,6.0
?,0.55,?,?,?,56.0,122.0,?,3.15,0.3,11.9,?
6.4,0.27,?,?,0.046,?,206.0,?,?,0.43,?,6.0
6.3,?,0.74,?,0.172,24.0,108.0,0.9932,?,0.39,9.9,6.0
6.7,?,0.49,?,0.167,20.0,94.0,?,?,?,11.4,?
7.0,?,?,3.8,?,?,?,0.9938,2.95,?,?,6.0
8.2,0.34,0.49,8.0,?,55.0,223.0,0.996,3.08,?,?,?
5.6,?,?,?,?,27.0,77.0,0.9906,3.28,0.36,?,?
?,0.41,?,?,0.034,?,?,0.98815,?,0.5,13.5,?
6.7,0.41,0.01,?,0.048,?,137.0,0.9942,3.24,0.35,?,5.0
7.1,0.26,0.49,2.2,0.032,31.0,113.0,0.9903,3.37,0.42,?,9.0
?,?,0.49,1.7,0.031,44.0,109.0,0.9906,3.07,?,?,6.0
5.8,0.19,0.49,?,0.04,44.0,118.0,0.9935,?,0.38,?,7.0
6.9,0.27,0.49,23.5,0.057,?,235.0,1.0024,2.98,0.47,8.6,?
8.1,0.2,?,?,0.048,?,212.0,0.9968,3.09,0.46,?,7.0
?,0.32,0.49,?,?,44.0,109.0,0.9906,3.07,0.46,12.5,6.0
?,?,?,5.2,0.04,?,100.0,0.9941,?,0.34,10.1,?
?,?,?,?,?,?,87.0,?,3.03,0.32,11.3,?
?,0.14,?,1.5,?,?,120.0,0.9928,?,0.4,?,?
8.0,0.29,0.49,11.7,0.035,?,131.0,0.9958,3.14,0.34,10.8,5.0
?,0.19,0.49,?,0.047,42.0,140.0,0.9932,?,0.47,10.7,6.0
?,0.34,?,7.3,0.045,61.0,?,0.9957,?,?,?,6.0
6.2,?,0.49,?,0.065,17.0,?,?,?,?,?,?
?,?,?,13.3,0.045,53.0,?,?,3.14,0.48,8.5,6.0
6.2,0.22,?,6.0,?,31.0,128.0,?,3.41,?,11.3,8.0
7.8,0.26,0.49,?,0.027,28.0,?,?,?,?,11.3,7.0
8.9,0.32,?,1.6,0.05,17.0,131.0,0.9956,3.13,0.34,?,?
?,?,?,7.7,?,16.0,169.0,?,3.11,0.37,8.7,?
7.0,0.14,?,?,0.053,?,118.0,?,3.36,?,9.4,6.0
9.0,?,0.49,?,?,?,131.0,0.993,?,?,10.5,7.0
?,?,0.49,?,0.037,37.0,161.0,0.9954,?,?,9.7,?
?,0.22,0.49,?,?,52.0,195.0,0.9987,3.31,0.44,?,6.0
?,?,?,1.6,0.05,17.0,?,0.9956,?,0.34,?,?
8.2,0.2,?,3.5,0.057,14.0,?,?,3.19,?,?,6.0
?,0.15,?,7.7,0.047,?,98.0,0.9951,?,0.31,9.6,6.0
6.9,0.25,0.24,1.8,0.053,?,121.0,?,3.23,0.7,11.4,5.0
8.2,0.2,0.49,3.5,?,14.0,108.0,?,3.19,0.35,11.5,6.0
7.1,0.28,0.49,6.5,0.041,28.0,?,0.9926,?,0.58,12.2,8.0
?,0.19,0.49,?,0.037,?,?,0.9938,3.2,?,11.0,7.0
8.3,?,0.49,16.8,?,50.0,228.0,1.0001,3.03,0.52,?,?
7.5,?,?,1.6,0.035,21.0,126.0,0.9933,?,?,10.2,6.0
?,?,0.49,?,0.043,29.0,149.0,?,3.21,0.33,?,5.0
8.1,?,0.49,1.2,0.042,43.0,?,0.9934,?,0.48,9.7,6.0
7.6,0.47,?,13.0,0.239,42.0,220.0,0.9988,?,?,?,5.0
7.9,0.22,0.49,?,0.042,?,105.0,?,3.1,0.39,10.5,5.0
?,?,0.49,7.0,0.043,?,149.0,0.9952,3.21,?,10.0,5.0
6.4,0.22,?,?,0.054,?,151.0,0.9948,3.27,0.52,?,?
?,?,?,?,0.058,?,?,0.9998,?,?,9.1,?
8.1,?,0.49,12.3,?,?,144.0,?,?,0.57,10.2,7.0
7.3,0.19,0.49,?,0.058,50.0,?,0.9998,3.42,?,?,7.0
7.5,0.24,0.49,?,?,?,149.0,?,3.17,0.59,?,7.0
6.4,0.22,0.49,?,?,42.0,151.0,?,3.27,?,?,6.0
?,0.21,0.49,1.2,?,?,99.0,?,3.05,0.28,?,?
?,?,?,1.6,?,31.0,?,?,?,0.59,?,5.0
6.9,0.26,0.49,?,?,?,166.0,?,3.65,?,9.4,4.0
7.6,?,0.49,3.95,?,?,?,0.9912,?,?,?,7.0
6.4,?,0.74,12.8,0.076,48.0,?,0.9978,?,?,?,6.0
8.2,?,0.49,?,0.044,29.0,?,?,?,?,10.9,?
?,0.33,?,31.6,?,?,?,1.0103,3.15,0.38,8.8,?
6.6,0.46,0.49,7.4,?,?,184.0,?,?,0.38,?,5.0
7.8,0.28,?,?,0.046,27.0,142.0,0.9936,?,0.59,10.2,5.0
5.8,?,?,1.1,?,21.0,98.0,0.9929,?,?,9.2,5.0
?,0.4,0.49,?,0.06,?,162.0,0.9966,3.26,?,11.3,?
6.6,?,0.49,7.7,0.05,52.0,?,0.9964,?,0.45,8.8,5.0
6.6,0.325,?,7.7,?,53.0,217.0,?,3.16,0.4,9.3,?
?,?,?,?,0.049,?,217.0,0.9959,3.17,?,9.4,?
?,0.26,0.49,?,0.047,54.0,191.0,0.9954,3.23,?,?,6.0
?,0.21,?,1.4,?,30.0,114.0,0.9914,2.92,0.42,?,7.0
7.9,?,0.28,31.6,0.053,?,176.0,1.0103,?,?,8.8,6.0
?,0.28,0.46,15.4,0.059,?,177.0,1.0004,?,0.58,9.0,?
?,0.13,0.37,1.0,0.036,48.0,?,0.9911,3.41,0.51,?,?
7.8,0.445,0.56,?,0.04,8.0,84.0,0.9938,?,?,?,?
?,?,0.34,5.9,?,33.0,?,0.9927,2.95,0.51,11.8,6.0
?,?,0.33,1.2,0.033,20.0,72.0,?,?,0.38,?,?
7.1,0.31,?,1.2,0.036,?,124.0,?,3.14,0.44,9.9,?
