@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,?,0.4,1.6,0.032,35.0,110.0,0.9907,?,0.6,?,?
?,?,?,1.4,?,?,?,?,3.15,0.51,?,?
6.6,0.16,0.3,?,?,15.0,78.0,0.992,3.38,?,11.2,6.0
8.4,?,0.33,1.5,?,16.0,98.0,0.994,?,?,9.7,?
?,0.23,0.32,9.2,0.038,54.0,?,0.9966,3.04,0.56,9.7,?
?,0.17,0.3,1.1,0.037,14.0,79.0,0.993,3.5,0.54,?,?
?,0.39,0.22,4.3,0.03,10.0,102.0,?,3.0,0.87,11.6,4.0
6.9,0.41,?,?,?,?,102.0,?,?,0.86,11.6,?
7.5,0.23,0.32,9.2,0.038,54.0,?,?,?,?,?,6.0
?,?,?,?,?,30.0,?,0.9942,3.32,?,10.9,6.0
7.3,?,0.38,6.8,?,29.0,122.0,0.9925,3.19,0.37,12.6,?
7.3,0.34,0.39,5.2,?,45.0,163.0,0.9925,3.3,0.47,?,?
7.8,0.23,0.28,?,0.042,45.0,166.0,?,2.96,0.4,11.5,5.0
9.0,0.245,?,5.9,0.045,?,159.0,0.995,?,0.35,10.2,6.0
6.9,0.2,?,?,0.032,?,176.0,0.9939,3.22,0.27,11.4,?
7.4,0.19,?,6.4,0.067,39.0,212.0,?,3.3,0.33,9.6,6.0
8.2,?,?,?,0.035,60.0,163.0,0.9952,?,0.3,10.3,6.0
?,0.59,0.71,?,?,61.0,228.0,1.0,?,?,?,5.0
7.9,0.14,0.45,?,0.05,17.0,?,0.9948,?,0.49,10.7,7.0
6.8,?,?,1.8,?,?,?,?,3.13,0.49,?,?
?,?,0.59,?,0.049,23.0,142.0,?,2.98,0.62,9.5,5.0
9.2,?,?,?,0.046,22.0,130.0,?,?,0.45,?,6.0
?,0.17,0.55,1.6,0.049,?,94.0,0.9949,?,0.61,10.3,6.0
5.2,0.365,?,?,0.041,?,142.0,0.997,3.46,0.39,9.9,6.0
6.3,0.23,?,?,0.039,?,116.0,?,3.23,0.5,?,?
?,0.25,0.54,1.3,0.04,16.0,160.0,0.9938,?,?,?,5.0
9.2,0.32,0.42,?,?,?,186.0,0.9949,3.08,?,?,5.0
6.4,?,0.4,6.2,0.04,?,169.0,0.9953,?,0.46,9.3,6.0
?,0.2,0.36,9.7,0.044,63.0,?,?,?,?,10.0,6.0
7.9,0.255,?,?,0.026,?,190.0,?,?,0.39,11.2,?
7.0,?,0.34,?,0.039,?,177.0,0.9927,3.32,?,10.8,5.0
?,0.15,?,1.1,0.044,?,?,0.9932,3.54,0.51,10.3,6.0
6.4,?,0.53,?,?,59.0,234.0,?,3.03,0.42,8.8,5.0
?,0.19,0.42,1.5,0.044,6.0,?,?,3.04,?,12.8,6.0
7.3,0.43,0.37,4.6,0.028,17.0,?,0.991,?,0.43,13.2,?
5.1,0.31,0.3,0.9,0.037,28.0,152.0,0.992,?,?,10.1,?
6.2,?,?,1.7,?,?,161.0,?,3.44,0.66,11.0,?
6.9,0.16,?,1.3,0.043,21.0,182.0,?,3.25,0.62,?,?
?,?,0.48,2.3,?,?,?,?,?,0.52,12.8,?
6.5,?,0.72,6.8,0.042,33.0,168.0,?,?,0.36,9.2,?
6.8,0.26,?,?,?,?,?,0.9928,3.12,?,?,?
5.2,?,?,1.2,?,13.0,81.0,0.9902,3.37,?,?,6.0
8.4,0.19,0.43,?,?,20.0,?,0.994,2.85,?,?,5.0
8.3,0.21,?,2.2,0.05,?,108.0,?,2.85,0.45,9.5,5.0
6.8,0.15,?,8.8,?,24.0,?,?,?,?,?,6.0
?,?,?,17.0,0.05,69.0,?,?,?,?,9.3,7.0
7.8,0.21,0.39,1.8,0.034,?,?,0.991,3.09,?,12.6,8.0
?,?,0.5,1.2,0.048,26.0,107.0,?,?,0.34,12.4,?
5.7,?,0.24,2.3,?,60.0,189.0,0.995,?,0.72,10.1,6.0
7.8,?,?,7.0,?,38.0,161.0,?,3.26,0.37,11.2,8.0
6.7,0.18,?,6.4,0.048,?,251.0,?,?,?,10.0,5.0
6.7,0.18,0.3,6.4,0.048,40.0,251.0,?,?,?,?,5.0
8.4,0.58,?,?,?,37.0,116.0,0.9959,2.99,0.39,10.8,?
?,0.16,?,?,0.04,50.0,121.0,0.9922,3.27,?,10.0,?
7.6,?,0.23,2.0,?,?,151.0,?,3.04,0.33,10.4,5.0
8.4,0.58,0.27,?,0.033,37.0,?,?,?,0.39,?,6.0
6.6,0.25,0.31,?,0.059,?,181.0,0.9984,?,?,?,6.0
7.3,0.23,0.37,?,0.041,51.0,165.0,0.9908,?,0.4,12.2,?
7.3,0.39,?,1.1,?,36.0,?,?,3.39,?,12.7,8.0
?,0.46,?,6.2,0.039,46.0,163.0,?,?,?,12.2,7.0
8.2,?,?,?,?,35.0,162.0,?,3.15,0.34,11.9,7.0
?,?,?,?,?,38.0,?,?,3.26,0.37,?,?
9.2,0.35,0.39,?,?,15.0,61.0,0.9924,?,?,?,?
8.0,0.57,0.39,3.9,0.034,22.0,122.0,0.9917,?,0.67,?,7.0
?,0.37,0.33,3.9,0.027,?,?,0.9906,3.28,0.39,?,7.0
?,0.21,0.24,?,0.047,60.0,189.0,0.995,3.65,0.72,?,6.0
6.7,0.18,0.3,6.4,?,?,251.0,?,3.29,0.52,?,5.0
?,0.13,0.3,?,0.04,43.0,179.0,0.9955,3.43,0.41,?,5.0
7.6,0.19,0.41,?,?,?,143.0,0.9907,?,0.42,11.4,5.0
7.3,?,0.41,15.4,0.05,55.0,?,?,?,0.59,8.9,?
6.3,?,0.4,6.5,0.039,43.0,167.0,0.9953,3.15,?,?,6.0
?,?,0.32,2.4,?,?,?,?,3.28,0.46,12.0,8.0
6.5,0.19,0.32,1.4,?,?,?,0.9922,3.36,0.54,10.8,?
6.2,?,?,?,?,56.0,158.0,0.9951,3.52,0.37,10.5,6.0
?,0.13,?,5.7,?,?,?,0.9948,3.59,?,10.6,?
6.4,?,?,?,?,42.0,115.0,0.9906,3.19,?,11.3,7.0
?,?,0.16,?,?,?,?,?,3.22,?,9.5,4.0
7.6,?,?,1.1,0.04,38.0,143.0,?,2.92,?,11.4,5.0
6.7,0.13,0.28,1.2,0.046,?,?,0.9927,?,0.33,?,?
7.0,0.14,0.41,?,0.037,22.0,95.0,?,3.25,?,?,6.0
?,?,0.24,3.8,?,19.0,?,?,3.15,0.45,?,5.0
7.3,?,?,?,?,55.0,191.0,1.0,3.32,0.59,?,?
7.4,0.64,0.47,14.15,0.168,?,185.0,?,?,0.49,?,?
7.6,?,0.39,1.9,?,?,?,?,3.25,?,10.4,6.0
8.3,?,0.41,9.2,0.042,?,162.0,0.9944,?,0.38,?,7.0
?,0.22,0.56,?,0.044,37.0,181.0,0.998,2.87,0.68,9.5,?
10.7,?,0.56,8.2,0.044,37.0,?,0.998,?,?,9.5,6.0
6.9,0.23,?,2.7,0.032,?,121.0,0.9902,3.14,0.38,12.4,7.0
6.2,0.3,0.32,1.7,0.032,?,?,0.9911,3.28,0.41,11.2,7.0
6.9,0.27,0.41,1.7,0.047,6.0,?,?,?,?,?,6.0
6.9,0.28,0.41,?,0.05,?,136.0,0.993,?,0.71,?,6.0
6.9,0.28,0.3,1.6,0.047,46.0,132.0,?,3.35,0.38,?,7.0
?,0.46,0.2,?,0.054,?,126.0,0.992,?,?,10.4,?
6.9,0.38,0.32,8.5,0.044,36.0,?,0.9932,3.38,?,12.0,?
5.7,0.43,0.3,5.7,0.039,?,98.0,?,?,0.61,?,7.0
6.6,0.56,?,3.1,?,28.0,92.0,?,?,0.35,9.1,?
7.1,?,0.56,1.3,0.046,?,102.0,?,?,?,?,6.0
6.8,?,?,?,?,?,133.0,0.993,?,?,11.4,?
6.2,0.33,0.29,1.3,?,?,?,0.9956,?,0.64,9.5,?
?,0.49,0.13,4.5,0.039,?,116.0,?,3.42,0.9,?,7.0
?,0.42,0.33,2.8,?,?,?,0.99,3.28,0.51,13.4,6.0
?,0.18,0.29,?,0.044,?,?,0.9918,3.2,0.48,11.3,?
?,0.19,0.4,0.9,0.037,73.0,?,?,?,?,?,?
?,?,0.26,?,0.034,?,?,0.995,?,?,10.1,?
6.2,0.16,?,?,0.029,23.0,?,?,?,0.42,12.2,6.0
6.6,0.42,0.33,?,?,15.0,?,0.99,3.28,0.51,13.4,6.0
5.7,0.135,?,4.6,?,?,101.0,0.9946,?,?,9.3,6.0
5.6,?,0.13,4.5,?,17.0,116.0,0.9907,3.42,?,13.7,7.0
?,0.19,0.33,?,?,27.0,?,0.9898,3.09,0.46,12.3,7.0
?,0.18,0.29,1.2,0.044,?,?,0.9918,3.2,?,?,7.0
7.3,?,0.36,13.1,0.05,35.0,200.0,?,3.04,0.46,?,7.0
?,0.25,0.36,?,?,35.0,?,?,?,?,8.9,7.0
?,?,?,?,?,?,83.0,?,?,0.46,?,6.0
7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,?,0.46,8.9,7.0
?,?,?,12.6,?,?,222.0,0.9979,3.17,0.52,9.3,?
7.4,?,?,5.4,?,31.0,122.0,?,3.3,0.5,?,8.0
7.1,0.26,?,?,0.044,29.0,?,?,3.34,?,?,8.0
9.0,0.31,?,6.6,?,?,?,?,?,0.38,11.6,5.0
?,0.39,0.24,6.9,0.069,?,117.0,0.9942,?,0.35,10.2,4.0
8.2,?,?,?,?,?,90.0,0.9944,?,?,?,8.0
7.1,?,0.28,?,?,16.0,78.0,?,2.91,?,11.4,6.0
7.3,?,0.36,13.1,?,35.0,200.0,0.9986,3.04,?,8.9,?
?,0.2,?,?,0.04,29.0,?,?,?,?,10.6,6.0
?,?,?,5.9,0.037,39.0,97.0,?,?,0.4,?,?
?,0.2,?,5.7,0.035,32.0,83.0,0.9928,3.19,?,?,?
?,0.3,0.33,?,?,26.0,155.0,0.9925,3.25,0.79,12.3,?
8.1,?,?,7.1,?,22.0,124.0,0.9944,?,0.41,10.8,?
?,?,0.3,?,0.037,55.0,?,?,3.29,?,11.3,?
?,?,0.02,0.8,0.038,22.0,?,0.9932,3.36,?,9.3,?
6.6,?,0.26,?,0.045,16.0,128.0,0.9934,3.36,0.6,10.0,?
8.6,0.55,0.35,15.55,0.057,?,366.5,?,3.04,?,11.0,3.0
?,0.35,0.74,1.0,?,?,132.0,0.992,3.13,?,10.2,?
?,0.14,?,1.6,?,27.0,?,0.9916,3.07,0.4,?,7.0
9.2,?,?,?,0.042,29.0,137.0,0.998,3.1,0.34,10.1,4.0
?,0.18,0.49,?,0.047,17.0,?,?,3.27,0.37,11.6,6.0
5.3,0.165,?,1.1,?,25.0,105.0,?,3.32,0.47,9.1,?
9.8,?,0.74,10.0,?,?,225.0,0.9977,3.06,0.43,10.0,4.0
8.1,0.29,0.49,7.1,0.042,?,?,?,?,?,10.8,6.0
?,?,?,0.9,0.052,26.0,128.0,0.991,3.25,0.35,11.4,6.0
7.2,?,0.49,?,0.045,34.0,?,0.99,?,0.34,12.7,?
?,0.25,?,?,0.042,?,156.0,0.9917,3.13,0.55,11.3,5.0
?,0.18,?,?,0.033,28.0,81.0,?,3.0,?,10.4,7.0
6.1,0.22,?,1.5,0.051,?,87.0,0.9928,3.3,?,?,5.0
7.0,0.39,0.24,1.0,0.048,8.0,?,0.9923,3.0,0.31,?,4.0
6.1,0.22,0.49,1.5,0.051,18.0,?,0.9928,?,0.46,?,?
?,?,0.49,2.9,?,16.0,?,0.9902,3.1,0.49,?,?
7.1,?,0.49,1.2,0.031,?,99.0,0.9893,3.07,?,?,?
?,?,?,1.1,0.042,35.0,156.0,?,3.13,0.55,?,5.0
6.9,0.23,0.24,?,?,19.0,?,0.9982,3.17,?,?,?
8.5,0.56,0.74,?,0.051,51.0,?,1.0005,2.99,0.7,?,?
?,?,?,?,0.033,28.0,?,?,3.0,0.68,10.4,7.0
6.3,0.23,?,?,0.05,67.0,?,?,?,0.34,?,5.0
6.1,0.25,0.49,7.6,0.052,67.0,?,?,3.16,0.47,?,?
?,0.26,0.74,13.6,0.05,?,162.0,0.998,3.03,?,?,?
7.2,?,0.24,1.4,0.057,?,117.0,0.9928,?,0.35,10.5,?
8.0,0.25,0.49,?,0.061,27.0,?,?,3.08,?,9.4,5.0
7.0,0.18,?,5.3,?,?,?,0.9914,3.24,0.4,12.2,?
7.8,0.43,?,13.0,0.033,37.0,158.0,0.9955,?,0.35,11.3,6.0
8.3,?,?,4.45,0.044,?,?,0.9924,?,0.42,12.2,6.0
6.3,0.27,?,?,0.063,?,?,?,?,0.42,12.2,?
7.4,0.16,0.49,1.2,0.055,?,?,0.9917,?,0.47,11.2,6.0
7.4,0.16,?,?,?,18.0,150.0,0.9917,3.23,0.47,?,?
6.9,?,?,?,0.036,49.0,172.0,0.9932,3.2,0.27,?,6.0
7.8,0.43,?,13.0,0.033,37.0,?,0.9955,?,?,11.3,6.0
7.2,?,0.49,?,?,11.0,138.0,?,?,0.42,?,5.0
?,?,0.49,13.0,?,37.0,158.0,0.9955,?,?,11.3,?
?,?,0.49,14.0,?,?,156.0,0.9958,3.14,0.38,11.8,?
?,?,?,19.8,?,50.0,?,1.0012,2.99,0.54,9.2,5.0
6.9,?,0.74,11.2,?,44.0,150.0,?,?,?,9.2,5.0
6.3,0.27,0.49,1.2,0.063,?,?,?,3.38,0.42,12.2,?
?,?,0.74,4.45,?,33.0,?,?,?,0.42,?,?
7.1,?,?,?,0.044,42.0,144.0,0.991,3.31,0.41,12.2,6.0
7.9,0.11,?,4.5,?,?,?,0.9946,3.24,?,10.6,6.0
?,0.17,?,?,0.05,29.0,128.0,0.9928,3.28,0.4,12.4,?
6.4,0.145,?,5.4,0.048,?,?,0.9946,?,0.44,10.8,?
?,0.16,0.49,1.2,?,18.0,?,?,3.23,0.47,11.2,?
8.3,0.19,0.49,?,0.051,?,137.0,0.9918,?,0.46,?,6.0
?,0.44,0.49,9.1,?,46.0,151.0,0.9926,?,0.27,?,8.0
7.0,?,?,?,?,19.0,?,?,?,0.53,10.2,5.0
?,?,0.49,6.6,?,?,172.0,0.9932,3.2,0.27,11.5,?
7.1,0.25,0.49,?,0.03,30.0,?,?,3.13,0.39,12.3,7.0
?,0.24,0.24,1.6,0.046,15.0,?,0.9928,3.19,0.39,9.8,?
7.2,?,0.49,1.1,?,?,?,0.9929,3.01,0.42,9.3,5.0
7.6,?,0.49,?,?,?,?,?,?,0.38,11.8,7.0
?,?,0.49,13.0,0.033,?,158.0,0.9955,3.14,?,11.3,?
7.8,0.21,?,1.35,?,6.0,48.0,?,3.15,0.28,?,?
?,?,?,?,?,?,128.0,0.9938,?,0.48,?,?
?,0.25,0.24,3.6,?,?,85.0,?,2.99,0.48,?,4.0
7.2,0.08,?,?,0.05,?,?,0.9945,3.46,?,10.2,?
7.1,?,0.49,?,?,?,?,0.9962,3.22,0.36,10.7,?
7.6,0.51,?,?,0.04,10.0,104.0,?,?,0.29,?,?
?,?,0.24,4.6,?,?,?,0.9927,?,?,11.5,6.0
7.7,?,0.49,2.0,0.056,20.0,?,?,3.32,0.49,10.7,?
7.2,0.08,?,1.3,?,18.0,148.0,0.9945,3.46,0.44,?,?
?,?,0.24,?,0.048,26.0,?,?,3.37,0.6,?,6.0
6.7,?,0.49,2.4,0.046,57.0,187.0,0.9952,3.62,?,10.4,6.0
?,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,?,0.48,?,?
7.5,?,0.24,4.6,0.053,8.0,?,0.9958,?,0.5,9.1,?
7.4,?,0.49,1.5,?,?,126.0,?,2.98,?,10.6,?
6.2,?,?,?,0.033,?,?,?,3.3,0.7,9.4,6.0
?,0.25,0.74,?,?,?,169.0,1.0004,3.51,0.45,9.8,6.0
6.5,?,?,?,0.044,68.0,?,0.9972,3.18,?,9.5,6.0
?,0.16,0.74,17.85,?,?,187.0,?,2.99,0.41,9.3,5.0
?,?,0.49,1.1,0.03,?,117.0,?,3.55,0.45,10.3,6.0
?,0.2,?,1.3,?,8.0,97.0,0.9918,?,?,11.1,?
?,?,?,?,0.046,47.0,188.0,0.9964,3.14,?,?,?
?,?,?,9.0,?,?,180.0,?,?,0.38,12.3,8.0
?,0.35,0.49,?,?,?,186.0,0.9931,3.14,?,12.4,?
?,0.29,?,?,0.03,45.0,?,0.9938,?,0.38,12.3,?
?,0.62,?,?,?,6.0,62.0,?,3.41,0.32,10.4,?
6.8,0.27,?,?,?,35.0,126.0,?,3.13,0.48,?,?
7.7,0.27,0.49,?,?,?,86.0,?,3.16,0.42,?,?
6.7,?,0.24,?,?,?,?,?,?,0.6,?,6.0
?,0.19,0.49,?,?,26.0,?,0.994,?,?,?,7.0
8.3,?,0.49,1.7,?,?,?,0.9938,3.05,0.37,10.1,5.0
6.6,0.3,0.24,1.2,?,?,121.0,0.9933,3.13,?,9.2,5.0
6.8,0.36,?,?,0.039,24.0,124.0,?,3.27,?,?,?
7.0,?,0.74,?,0.045,24.0,?,0.9942,?,0.38,?,?
?,0.18,?,1.5,0.041,?,130.0,?,3.04,?,9.8,?
8.1,?,0.49,8.1,?,?,205.0,?,?,0.52,11.0,?
7.8,0.26,0.74,7.5,0.044,59.0,160.0,0.996,3.22,?,?,6.0
?,0.21,?,14.5,?,?,?,0.9991,?,?,?,6.0
?,0.2,?,1.6,?,15.0,144.0,?,3.16,0.47,?,5.0
?,0.18,0.49,1.8,0.061,10.0,?,0.9942,?,0.48,10.0,5.0
8.8,0.23,0.74,?,?,?,126.0,?,3.02,?,?,?
7.3,?,0.49,?,?,29.0,134.0,?,?,0.32,?,7.0
7.3,0.22,0.49,9.9,0.031,48.0,161.0,0.9937,3.01,?,11.2,6.0
7.4,?,?,?,0.03,?,132.0,?,2.99,?,?,7.0
?,0.155,0.49,1.3,?,34.0,136.0,0.9926,?,0.77,?,6.0
8.2,0.22,0.49,9.6,0.037,?,?,0.9951,3.02,0.33,10.6,6.0
?,?,0.49,9.3,0.038,52.0,163.0,0.9952,?,0.33,?,6.0
8.4,0.23,0.49,?,?,22.0,95.0,0.9935,3.04,0.34,?,6.0
8.3,0.2,0.49,1.7,0.04,34.0,169.0,?,?,0.37,10.1,5.0
?,?,?,1.7,0.038,38.0,167.0,0.9939,3.05,?,?,6.0
?,0.3,0.24,1.2,?,?,?,0.9933,3.13,?,9.2,5.0
6.9,?,0.49,1.4,0.041,15.0,164.0,0.9927,?,?,11.0,5.0
?,0.25,?,?,0.044,31.0,185.0,0.998,3.34,?,10.0,6.0
6.6,?,?,18.15,0.042,?,?,0.9997,3.28,0.39,8.7,6.0
7.2,0.27,0.74,?,0.037,47.0,156.0,0.9981,3.04,0.44,8.7,5.0
14.2,?,?,?,0.037,?,156.0,?,3.15,?,?,6.0
?,0.28,?,7.7,?,?,195.0,0.9954,?,?,?,6.0
7.4,0.27,?,?,?,33.0,?,0.992,?,0.54,11.1,6.0
?,0.21,0.49,18.15,?,?,?,?,?,?,?,6.0
?,?,?,12.5,0.037,?,?,?,?,0.44,?,?
8.1,?,?,8.1,0.037,?,174.0,0.9943,3.1,?,11.2,?
7.5,?,?,?,0.049,61.0,209.0,?,?,0.3,11.1,?
?,0.26,0.49,?,?,32.0,107.0,?,3.24,0.54,?,6.0
?,?,0.74,15.6,0.044,?,?,0.9996,3.38,?,?,6.0
8.5,0.15,?,?,?,17.0,122.0,?,3.03,?,10.3,?
?,0.13,?,?,?,?,24.0,0.9926,2.91,0.32,?,5.0
?,0.28,?,?,0.04,?,?,?,3.13,0.41,10.0,6.0
6.0,0.17,?,1.0,0.034,?,?,?,?,?,?,6.0
7.3,?,?,5.0,0.028,?,107.0,0.9936,?,0.54,10.8,6.0
?,0.18,?,15.6,?,44.0,?,?,?,0.67,?,6.0
7.1,?,0.24,?,0.029,29.0,?,0.993,?,0.32,9.1,4.0
7.2,?,0.49,1.3,0.037,?,?,0.9924,?,?,?,6.0
?,?,?,1.1,?,28.0,?,0.9928,3.2,0.72,10.6,?
8.9,0.13,0.49,?,?,6.0,24.0,0.9926,?,0.32,?,5.0
7.9,0.12,?,?,0.049,?,152.0,?,3.18,0.47,10.6,6.0
6.7,0.29,0.49,4.7,0.034,35.0,156.0,0.9945,?,0.45,9.9,6.0
6.7,0.3,0.49,4.8,0.034,36.0,?,?,3.12,0.45,9.9,6.0
?,0.36,0.24,1.8,?,?,?,0.9903,?,0.59,12.8,?
?,0.15,?,1.5,?,17.0,122.0,?,3.03,0.4,?,?
7.9,?,0.49,5.2,?,?,157.0,0.9953,3.18,0.48,10.6,6.0
6.6,0.19,0.99,1.2,0.122,?,129.0,0.9936,3.09,0.31,?,6.0
7.3,?,0.49,1.8,0.038,?,?,?,3.32,0.44,?,?
6.9,0.3,0.49,?,?,25.0,156.0,?,?,0.63,?,?
7.9,?,0.49,8.2,?,32.0,164.0,?,3.29,?,?,7.0
?,?,0.49,1.3,?,?,148.0,0.9932,3.45,?,?,?
7.6,0.23,?,10.0,0.036,45.0,?,0.9967,3.08,0.58,9.6,6.0
7.9,0.18,0.49,5.2,0.051,36.0,157.0,?,3.18,0.48,?,6.0
6.2,0.43,?,6.4,0.045,?,?,?,?,?,?,?
8.8,?,0.49,?,?,?,56.0,?,2.96,0.33,10.5,?
7.8,0.3,?,?,0.033,?,156.0,?,?,?,?,6.0
?,0.28,?,2.0,?,10.0,112.0,0.9958,3.15,0.46,10.1,5.0
7.1,0.34,0.49,1.5,0.027,26.0,126.0,0.99,?,?,12.2,7.0
?,?,0.74,1.8,?,33.0,?,0.991,3.29,?,12.8,6.0
?,0.28,0.49,?,?,10.0,112.0,0.9958,3.15,0.46,10.1,5.0
8.5,?,?,?,?,29.0,117.0,0.9938,?,?,10.1,6.0
7.6,0.18,0.49,18.05,0.046,36.0,158.0,?,3.06,0.41,9.2,5.0
?,0.19,0.49,1.8,0.055,?,110.0,?,?,0.44,9.9,?
7.4,0.3,?,8.2,0.055,49.0,?,0.9974,3.52,?,9.7,6.0
6.7,0.3,0.74,?,?,?,?,0.9945,3.21,?,9.9,?
?,0.3,0.74,?,0.041,36.0,159.0,?,3.21,0.45,9.9,5.0
?,?,0.49,8.2,0.055,49.0,?,0.9974,3.52,?,9.7,6.0
?,?,?,7.0,0.063,?,?,0.9957,3.54,0.5,10.3,6.0
7.8,0.26,0.49,?,?,21.0,?,0.9931,3.16,0.35,10.3,5.0
8.5,0.17,0.49,8.8,0.048,23.0,108.0,?,?,0.34,10.5,?
6.8,?,0.74,2.4,0.053,61.0,182.0,0.9953,3.63,0.76,?,6.0
6.2,0.27,0.49,1.4,0.05,20.0,74.0,0.9931,3.32,0.44,9.8,?
7.1,?,0.49,?,?,?,128.0,0.9946,3.31,0.58,10.6,4.0
?,0.18,?,11.9,0.046,?,?,?,3.58,0.68,?,5.0
?,0.31,0.49,13.4,0.062,?,191.0,?,3.22,0.53,9.0,4.0
9.8,0.31,?,15.4,0.046,?,119.0,?,?,0.45,?,?
?,0.3,?,7.2,0.039,?,84.0,0.9938,2.94,0.32,11.5,6.0
?,0.24,?,7.4,0.039,?,?,0.9934,3.03,0.33,?,?
?,?,?,?,0.046,54.0,?,?,?,0.68,?,5.0
?,?,0.74,7.8,?,52.0,209.0,0.9956,3.21,0.42,9.2,6.0
7.3,0.3,0.74,13.5,0.039,?,?,0.9982,?,?,?,?
9.3,?,0.49,1.3,0.042,?,147.0,?,3.11,?,?,5.0
6.4,0.25,0.74,7.8,?,?,209.0,0.9956,?,?,9.2,6.0
7.3,?,0.74,13.5,?,46.0,165.0,0.9982,3.02,?,8.7,?
7.0,?,0.74,1.5,0.036,?,?,?,3.35,0.48,?,?
?,?,0.74,1.2,?,?,?,0.991,3.08,?,12.3,6.0
6.4,?,?,6.4,0.042,49.0,?,0.9945,3.34,?,10.4,6.0
6.8,0.21,0.74,?,0.047,25.0,111.0,0.9916,3.13,0.41,10.7,6.0
?,0.16,0.49,7.3,0.043,9.0,63.0,0.9953,?,?,10.5,?
?,0.29,?,?,0.047,37.0,?,0.9938,?,0.4,9.4,6.0
?,?,0.49,7.3,?,53.0,206.0,0.9956,3.24,0.43,?,6.0
?,0.55,0.01,2.7,0.034,56.0,122.0,?,3.15,0.3,11.9,5.0
?,0.27,?,7.3,0.046,?,?,0.9956,?,?,?,6.0
?,?,0.74,?,0.172,24.0,108.0,0.9932,?,0.39,9.9,6.0
?,0.33,?,?,?,?,94.0,0.9914,3.11,0.5,11.4,6.0
7.0,0.29,0.49,3.8,0.047,37.0,?,0.9938,?,0.4,9.4,?
8.2,0.34,?,8.0,0.046,55.0,223.0,0.996,?,?,?,6.0
5.6,0.39,0.24,?,?,?,?,0.9906,?,0.36,?,5.0
?,0.41,?,?,0.034,10.0,?,0.98815,3.32,0.5,13.5,?
6.7,0.41,?,2.8,0.048,39.0,137.0,?,?,0.35,9.5,?
?,?,?,?,0.032,31.0,113.0,0.9903,?,0.42,12.9,?
7.5,0.32,0.49,1.7,?,?,?,0.9906,3.07,0.46,?,?
5.8,0.19,?,?,0.04,44.0,118.0,0.9935,?,?,9.5,?
6.9,0.27,0.49,23.5,?,59.0,235.0,1.0024,2.98,?,?,5.0
8.1,?,0.49,?,?,?,212.0,0.9968,3.09,?,?,?
7.5,?,?,?,0.031,44.0,109.0,0.9906,3.07,?,12.5,6.0
?,?,0.49,?,?,19.0,?,?,3.12,?,?,?
7.8,0.26,?,?,0.027,28.0,?,0.9919,?,0.32,11.3,7.0
8.0,0.14,0.49,?,0.035,?,120.0,0.9928,?,0.4,10.6,?
?,0.29,?,11.7,0.035,40.0,131.0,0.9958,3.14,?,10.8,?
?,0.19,?,1.6,?,?,140.0,?,?,?,?,6.0
6.9,0.34,?,7.3,0.045,61.0,?,0.9957,3.09,?,?,6.0
6.2,?,?,?,0.065,17.0,?,0.9937,3.22,?,?,?
?,?,0.49,13.3,0.045,53.0,?,?,3.14,?,8.5,6.0
6.2,0.22,?,6.0,0.029,31.0,128.0,0.9928,?,0.36,?,8.0
7.8,0.26,0.49,?,?,?,?,0.9919,3.03,0.32,11.3,?
8.9,0.32,?,?,?,17.0,131.0,0.9956,3.13,0.34,?,5.0
6.5,?,0.49,?,0.045,?,?,0.9957,3.11,?,8.7,6.0
7.0,0.14,0.49,5.9,0.053,22.0,?,0.9954,3.36,0.36,9.4,?
9.0,0.17,?,1.0,?,?,131.0,0.993,3.09,0.51,10.5,?
?,0.26,0.49,?,0.037,37.0,161.0,?,3.38,0.53,?,6.0
?,?,0.49,?,0.048,?,195.0,0.9987,?,0.44,10.2,6.0
?,?,0.49,1.6,?,?,131.0,0.9956,3.13,0.34,?,5.0
8.2,0.2,0.49,3.5,0.057,?,?,0.9928,?,0.35,11.5,6.0
7.8,0.15,0.24,7.7,0.047,21.0,?,?,?,?,9.6,6.0
?,0.25,?,1.8,0.053,6.0,121.0,?,?,?,11.4,5.0
8.2,?,0.49,?,?,14.0,108.0,0.9928,?,0.35,11.5,6.0
7.1,0.28,?,?,0.041,28.0,111.0,?,?,0.58,12.2,8.0
7.4,0.19,0.49,6.7,?,15.0,?,?,?,?,11.0,7.0
8.3,0.25,?,16.8,?,?,?,?,3.03,0.52,?,6.0
7.5,?,?,?,?,?,126.0,0.9933,3.26,0.45,?,6.0
?,?,0.49,7.0,0.043,29.0,?,0.9952,3.21,0.33,?,5.0
8.1,?,?,1.2,0.042,43.0,160.0,0.9934,3.13,?,9.7,?
7.6,0.47,?,13.0,?,42.0,220.0,0.9988,2.96,?,?,?
7.9,0.22,?,?,0.042,?,105.0,?,?,0.39,?,5.0
7.8,?,0.49,?,0.043,?,149.0,?,?,?,10.0,5.0
6.4,?,?,7.5,0.054,?,151.0,0.9948,?,0.52,10.1,?
