@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
81.0,44.0,68.0,?,53.0,6.0,151.0,45.0,19.0,147.0,170.0,333.0,?,86.0,?,?,179.0,183.0,?
100.0,52.0,104.0,189.0,?,10.0,208.0,32.0,24.0,163.0,220.0,642.0,?,?,?,?,?,?,saab
?,?,?,?,?,?,?,?,18.0,?,163.0,268.0,170.0,?,7.0,?,192.0,?,?
90.0,48.0,?,134.0,56.0,11.0,160.0,?,20.0,?,?,366.0,185.0,76.0,?,14.0,?,?,?
?,?,?,199.0,?,5.0,165.0,?,20.0,128.0,?,?,136.0,72.0,?,?,196.0,?,bus
85.0,?,?,?,?,8.0,151.0,?,19.0,145.0,?,332.0,?,?,1.0,?,?,184.0,bus
100.0,?,101.0,?,57.0,?,222.0,?,25.0,?,225.0,?,211.0,?,7.0,17.0,188.0,197.0,?
?,?,74.0,141.0,61.0,?,?,?,19.0,?,175.0,?,?,?,6.0,?,183.0,?,?
89.0,36.0,?,172.0,?,8.0,157.0,?,19.0,?,?,?,?,63.0,5.0,22.0,?,205.0,opel
?,45.0,?,164.0,?,?,159.0,42.0,?,?,?,?,?,65.0,?,15.0,?,?,?
85.0,?,59.0,132.0,58.0,?,149.0,46.0,?,?,?,320.0,172.0,83.0,?,4.0,179.0,?,?
101.0,55.0,?,228.0,69.0,?,215.0,?,24.0,?,?,?,?,71.0,2.0,?,?,199.0,saab
85.0,?,?,?,?,9.0,?,44.0,?,?,168.0,?,176.0,?,?,7.0,?,?,?
?,?,?,124.0,51.0,?,?,?,18.0,141.0,164.0,?,149.0,77.0,5.0,15.0,184.0,?,?
95.0,36.0,?,191.0,73.0,6.0,156.0,?,?,126.0,?,?,124.0,?,2.0,19.0,?,204.0,bus
?,?,83.0,176.0,59.0,7.0,169.0,39.0,20.0,132.0,190.0,426.0,?,67.0,?,?,192.0,?,?
?,?,?,?,65.0,11.0,212.0,31.0,?,165.0,229.0,673.0,249.0,?,?,16.0,?,?,?
?,?,53.0,?,58.0,6.0,?,58.0,?,121.0,?,?,?,?,3.0,?,?,?,?
?,?,?,126.0,?,8.0,133.0,?,?,?,158.0,253.0,?,78.0,11.0,?,?,?,?
?,?,?,?,?,?,219.0,?,25.0,?,231.0,?,246.0,?,7.0,?,?,?,opel
?,44.0,?,140.0,58.0,11.0,?,?,20.0,157.0,?,?,176.0,74.0,?,?,?,193.0,van
94.0,43.0,?,170.0,67.0,?,?,46.0,?,142.0,?,310.0,177.0,65.0,?,8.0,?,?,bus
93.0,?,?,?,?,?,155.0,43.0,19.0,?,179.0,354.0,178.0,?,2.0,?,?,196.0,van
?,?,?,?,56.0,?,214.0,?,24.0,159.0,232.0,?,203.0,?,?,?,?,202.0,saab
?,36.0,77.0,?,56.0,7.0,155.0,42.0,?,126.0,?,?,?,?,?,?,?,?,saab
?,43.0,69.0,?,56.0,?,?,44.0,19.0,143.0,?,333.0,168.0,?,14.0,?,?,203.0,?
?,?,?,196.0,?,10.0,201.0,33.0,23.0,?,?,?,?,73.0,?,4.0,188.0,197.0,?
?,58.0,101.0,?,?,12.0,226.0,30.0,?,182.0,?,748.0,216.0,?,?,?,?,?,opel
?,?,?,?,55.0,4.0,129.0,?,18.0,127.0,146.0,?,140.0,81.0,4.0,?,?,184.0,?
?,39.0,88.0,?,63.0,?,?,?,?,?,197.0,457.0,?,?,?,?,?,198.0,saab
?,40.0,?,131.0,?,?,?,56.0,?,137.0,143.0,?,?,65.0,?,8.0,?,?,van
89.0,35.0,?,?,?,?,126.0,?,17.0,?,?,237.0,112.0,?,4.0,19.0,199.0,207.0,van
103.0,?,100.0,194.0,60.0,10.0,?,?,?,160.0,202.0,518.0,178.0,?,?,8.0,?,?,?
80.0,?,71.0,?,?,?,151.0,45.0,?,?,?,337.0,?,79.0,3.0,16.0,181.0,187.0,bus
86.0,42.0,?,116.0,?,6.0,152.0,45.0,19.0,141.0,175.0,?,?,?,?,4.0,?,183.0,?
?,?,?,187.0,?,?,?,?,?,154.0,?,?,175.0,63.0,?,9.0,?,?,?
?,39.0,?,?,60.0,7.0,119.0,?,?,134.0,140.0,212.0,?,61.0,7.0,?,?,?,?
83.0,37.0,?,113.0,?,6.0,122.0,55.0,?,129.0,143.0,?,?,79.0,0.0,?,?,185.0,van
?,45.0,68.0,?,?,5.0,148.0,?,?,144.0,?,?,184.0,80.0,5.0,?,181.0,?,bus
93.0,47.0,?,?,66.0,?,173.0,?,?,151.0,?,452.0,?,?,0.0,?,195.0,?,saab
?,?,88.0,157.0,61.0,?,?,45.0,?,?,165.0,?,?,64.0,1.0,?,?,?,?
96.0,?,80.0,?,?,?,146.0,?,?,148.0,161.0,316.0,161.0,64.0,?,10.0,?,207.0,van
107.0,?,?,179.0,?,8.0,?,26.0,?,?,?,?,232.0,83.0,?,20.0,181.0,?,?
87.0,?,?,179.0,75.0,6.0,146.0,?,?,141.0,167.0,?,?,?,?,1.0,?,201.0,?
83.0,?,?,?,?,6.0,148.0,45.0,?,?,167.0,?,183.0,75.0,?,?,?,?,?
86.0,?,?,?,55.0,?,?,?,?,136.0,154.0,?,?,74.0,3.0,4.0,180.0,?,opel
109.0,?,?,225.0,68.0,11.0,?,?,24.0,169.0,?,?,212.0,68.0,?,?,189.0,202.0,saab
?,37.0,?,186.0,71.0,7.0,154.0,42.0,?,127.0,171.0,?,132.0,67.0,2.0,8.0,?,206.0,?
100.0,44.0,93.0,?,62.0,8.0,186.0,35.0,?,147.0,202.0,?,?,?,0.0,?,193.0,198.0,opel
?,?,73.0,154.0,?,?,?,44.0,19.0,?,?,?,?,?,5.0,11.0,?,?,?
?,46.0,?,125.0,?,?,?,?,?,?,?,334.0,?,?,?,11.0,?,?,bus
116.0,53.0,110.0,231.0,?,?,217.0,31.0,24.0,?,?,?,?,?,?,?,?,?,?
89.0,46.0,77.0,?,?,?,?,?,20.0,?,?,?,177.0,?,?,17.0,183.0,191.0,?
89.0,48.0,85.0,?,?,8.0,169.0,?,?,?,188.0,?,?,?,16.0,?,?,?,?
83.0,41.0,?,155.0,?,?,144.0,46.0,?,141.0,168.0,309.0,147.0,71.0,4.0,12.0,188.0,?,?
88.0,43.0,?,?,?,?,154.0,?,19.0,150.0,174.0,?,?,?,6.0,2.0,?,?,?
96.0,?,?,215.0,69.0,?,?,33.0,23.0,?,220.0,598.0,200.0,73.0,?,6.0,187.0,194.0,?
?,?,?,?,62.0,6.0,135.0,?,?,?,151.0,?,144.0,83.0,16.0,16.0,180.0,?,saab
98.0,?,?,?,?,?,130.0,?,18.0,?,160.0,251.0,?,?,3.0,12.0,191.0,?,van
?,45.0,?,?,?,?,?,44.0,20.0,?,?,347.0,177.0,?,9.0,17.0,?,192.0,van
87.0,?,76.0,?,?,?,155.0,?,?,?,184.0,362.0,157.0,?,?,?,?,193.0,bus
93.0,?,63.0,139.0,?,8.0,132.0,50.0,18.0,?,158.0,?,121.0,67.0,?,?,?,?,?
109.0,55.0,?,169.0,?,?,?,27.0,?,?,?,870.0,247.0,84.0,10.0,11.0,184.0,183.0,?
?,?,?,164.0,?,7.0,151.0,?,19.0,?,168.0,?,139.0,?,0.0,?,?,?,?
98.0,?,?,207.0,69.0,?,?,?,?,?,212.0,?,?,75.0,4.0,?,?,?,bus
82.0,?,66.0,126.0,54.0,?,132.0,52.0,?,127.0,148.0,?,142.0,72.0,17.0,7.0,183.0,187.0,saab
91.0,?,?,?,?,9.0,177.0,?,?,135.0,?,465.0,?,?,9.0,?,195.0,?,?
?,?,77.0,?,61.0,6.0,?,?,21.0,139.0,?,?,141.0,?,4.0,?,?,?,bus
?,53.0,98.0,193.0,?,10.0,?,?,?,169.0,?,681.0,?,?,?,?,?,?,saab
?,?,78.0,166.0,59.0,7.0,?,44.0,19.0,?,?,342.0,?,?,15.0,?,193.0,197.0,opel
94.0,37.0,?,193.0,72.0,?,158.0,41.0,19.0,133.0,?,385.0,127.0,70.0,?,?,200.0,204.0,bus
89.0,36.0,68.0,149.0,60.0,8.0,133.0,?,18.0,134.0,?,265.0,?,?,6.0,?,?,209.0,?
85.0,45.0,70.0,130.0,?,?,?,45.0,?,146.0,171.0,?,187.0,?,2.0,5.0,?,186.0,?
?,45.0,?,?,63.0,?,149.0,44.0,19.0,?,?,?,?,71.0,?,?,189.0,196.0,bus
106.0,?,?,?,?,?,?,?,24.0,?,?,?,200.0,70.0,5.0,28.0,190.0,203.0,?
107.0,?,?,?,57.0,11.0,214.0,?,?,162.0,217.0,676.0,?,?,6.0,?,?,198.0,opel
?,?,100.0,?,59.0,?,192.0,?,22.0,?,210.0,?,195.0,64.0,?,?,?,?,opel
?,48.0,?,?,62.0,10.0,?,?,?,158.0,?,?,?,?,?,32.0,195.0,206.0,?
90.0,?,90.0,188.0,61.0,10.0,181.0,?,21.0,?,?,?,?,69.0,?,?,191.0,199.0,?
93.0,45.0,?,?,56.0,10.0,157.0,?,?,?,?,?,188.0,?,?,?,184.0,?,van
?,?,?,155.0,?,?,?,?,19.0,?,?,328.0,?,?,?,17.0,187.0,195.0,?
?,?,?,222.0,67.0,9.0,?,33.0,?,?,217.0,?,?,67.0,?,20.0,192.0,?,opel
90.0,42.0,63.0,126.0,?,?,152.0,45.0,?,?,173.0,?,?,?,0.0,15.0,180.0,?,bus
?,?,62.0,?,?,7.0,131.0,?,?,145.0,160.0,?,156.0,?,?,6.0,?,184.0,van
?,?,?,?,?,?,126.0,53.0,?,144.0,?,237.0,155.0,?,3.0,10.0,?,194.0,van
95.0,?,?,208.0,?,?,187.0,36.0,?,?,202.0,520.0,158.0,64.0,?,32.0,?,?,?
89.0,?,?,?,54.0,?,120.0,56.0,17.0,?,138.0,?,?,?,?,4.0,?,183.0,?
102.0,?,92.0,?,60.0,6.0,220.0,30.0,?,162.0,?,?,?,80.0,7.0,7.0,188.0,?,bus
105.0,54.0,100.0,?,?,10.0,221.0,30.0,25.0,170.0,?,718.0,?,?,?,?,187.0,199.0,saab
113.0,57.0,109.0,?,?,6.0,?,26.0,28.0,175.0,288.0,?,261.0,85.0,?,?,?,?,bus
?,43.0,65.0,?,56.0,?,?,?,?,?,169.0,?,171.0,85.0,6.0,3.0,?,?,?
?,?,96.0,?,66.0,10.0,188.0,35.0,22.0,157.0,?,533.0,231.0,68.0,?,?,?,?,saab
94.0,?,88.0,179.0,60.0,7.0,?,?,?,131.0,188.0,?,144.0,66.0,?,28.0,?,204.0,?
?,44.0,?,?,54.0,?,?,45.0,19.0,?,166.0,?,185.0,?,?,4.0,?,182.0,bus
?,49.0,96.0,?,61.0,?,181.0,?,?,158.0,?,494.0,?,?,?,15.0,?,?,?
?,44.0,?,?,?,6.0,?,?,?,144.0,?,332.0,?,68.0,10.0,?,?,193.0,opel
?,43.0,?,170.0,66.0,9.0,?,?,19.0,147.0,?,334.0,?,65.0,2.0,17.0,196.0,?,?
89.0,?,80.0,?,59.0,?,161.0,?,?,?,?,?,?,?,?,?,192.0,?,saab
?,44.0,?,160.0,63.0,?,142.0,?,?,?,160.0,300.0,171.0,?,?,2.0,201.0,?,?
104.0,?,?,?,59.0,?,188.0,35.0,22.0,?,?,?,205.0,67.0,11.0,8.0,193.0,200.0,opel
?,?,109.0,?,?,?,?,?,25.0,176.0,?,725.0,236.0,70.0,10.0,25.0,188.0,?,?
?,?,?,?,?,7.0,?,45.0,?,?,171.0,?,?,?,2.0,?,?,182.0,bus
?,?,?,184.0,55.0,7.0,?,?,?,171.0,?,822.0,229.0,?,7.0,?,?,187.0,bus
109.0,?,?,?,?,11.0,?,30.0,25.0,?,?,?,213.0,71.0,?,?,187.0,?,saab
?,44.0,76.0,125.0,54.0,10.0,156.0,?,?,?,?,?,176.0,76.0,12.0,12.0,184.0,193.0,?
?,?,?,?,62.0,5.0,?,32.0,?,158.0,?,625.0,219.0,?,8.0,?,191.0,?,bus
97.0,45.0,91.0,?,?,10.0,151.0,45.0,?,?,?,334.0,?,?,18.0,20.0,?,205.0,?
87.0,?,73.0,158.0,?,7.0,?,?,?,138.0,175.0,341.0,152.0,73.0,3.0,8.0,?,?,?
89.0,40.0,72.0,155.0,?,?,146.0,?,?,135.0,?,321.0,145.0,?,4.0,?,192.0,196.0,?
86.0,?,?,?,?,6.0,?,48.0,18.0,?,158.0,?,162.0,?,3.0,21.0,183.0,?,?
83.0,?,?,?,61.0,4.0,?,?,?,127.0,?,?,?,?,?,?,?,183.0,?
?,?,101.0,?,?,10.0,222.0,30.0,?,171.0,224.0,728.0,?,71.0,?,6.0,?,198.0,?
?,55.0,101.0,?,?,10.0,224.0,?,25.0,178.0,?,?,213.0,74.0,11.0,?,?,?,?
?,54.0,?,?,?,7.0,?,28.0,?,?,?,?,253.0,81.0,?,14.0,185.0,?,bus
?,?,?,228.0,65.0,12.0,?,?,24.0,163.0,?,668.0,220.0,?,?,25.0,?,205.0,?
88.0,?,77.0,?,59.0,6.0,?,44.0,?,?,?,343.0,177.0,64.0,9.0,?,?,208.0,?
?,44.0,84.0,?,?,10.0,?,?,?,?,163.0,312.0,166.0,?,?,6.0,?,206.0,van
89.0,40.0,?,147.0,?,?,132.0,50.0,?,?,155.0,?,?,?,16.0,?,203.0,?,?
?,46.0,101.0,?,66.0,?,192.0,?,?,151.0,?,?,?,66.0,?,32.0,?,200.0,opel
?,?,?,?,?,?,?,46.0,19.0,?,163.0,?,?,?,12.0,?,?,?,?
91.0,46.0,?,?,?,?,?,45.0,19.0,152.0,?,?,199.0,70.0,?,?,?,200.0,van
?,?,69.0,146.0,?,6.0,151.0,?,19.0,147.0,?,340.0,195.0,75.0,?,0.0,183.0,188.0,?
98.0,?,90.0,192.0,?,?,177.0,37.0,?,155.0,195.0,472.0,197.0,65.0,10.0,1.0,?,201.0,?
?,?,88.0,188.0,?,?,183.0,?,?,141.0,?,?,?,70.0,?,?,189.0,197.0,?
91.0,45.0,?,?,69.0,7.0,?,?,19.0,144.0,?,340.0,?,69.0,12.0,1.0,195.0,?,bus
109.0,49.0,?,?,59.0,?,207.0,?,?,156.0,?,635.0,213.0,70.0,13.0,?,191.0,202.0,saab
87.0,?,?,?,60.0,?,?,?,19.0,?,?,366.0,174.0,70.0,2.0,?,190.0,?,?
?,?,?,?,?,?,?,35.0,?,?,?,519.0,176.0,?,3.0,?,197.0,?,?
108.0,?,?,182.0,?,12.0,216.0,31.0,?,?,?,?,?,72.0,10.0,28.0,189.0,201.0,?
101.0,46.0,?,?,?,?,198.0,34.0,23.0,?,?,?,195.0,?,?,38.0,?,205.0,?
?,47.0,81.0,176.0,59.0,7.0,168.0,39.0,?,152.0,?,425.0,185.0,?,?,?,?,?,saab
89.0,47.0,?,147.0,58.0,10.0,153.0,?,?,?,?,?,?,?,13.0,7.0,?,197.0,van
?,?,77.0,153.0,59.0,?,154.0,44.0,?,145.0,?,?,?,?,?,14.0,184.0,?,?
108.0,?,?,?,62.0,11.0,202.0,33.0,?,?,?,608.0,235.0,?,?,3.0,?,200.0,saab
90.0,?,85.0,?,60.0,10.0,?,43.0,19.0,?,179.0,355.0,186.0,?,1.0,5.0,185.0,?,?
82.0,37.0,59.0,?,63.0,?,?,?,?,128.0,?,264.0,?,82.0,11.0,24.0,?,?,saab
84.0,45.0,?,?,?,6.0,?,46.0,19.0,?,?,317.0,?,75.0,5.0,1.0,183.0,?,bus
?,?,?,?,57.0,?,?,?,?,149.0,?,388.0,?,72.0,?,15.0,?,193.0,?
96.0,41.0,77.0,?,64.0,?,?,?,21.0,?,?,?,148.0,?,?,?,?,198.0,bus
?,?,72.0,187.0,71.0,5.0,161.0,?,20.0,144.0,?,399.0,?,70.0,?,?,196.0,203.0,?
97.0,47.0,87.0,164.0,?,9.0,?,?,20.0,149.0,?,?,?,68.0,1.0,?,192.0,?,van
?,47.0,77.0,204.0,?,6.0,?,?,?,150.0,?,?,182.0,?,6.0,?,199.0,?,bus
?,36.0,?,117.0,58.0,4.0,118.0,?,?,125.0,138.0,205.0,?,?,?,?,180.0,?,van
109.0,52.0,95.0,?,?,?,?,?,?,158.0,262.0,776.0,?,?,?,19.0,187.0,?,?
?,?,108.0,193.0,59.0,11.0,?,31.0,24.0,?,?,?,203.0,?,?,22.0,190.0,201.0,?
87.0,37.0,60.0,132.0,?,6.0,?,?,?,?,?,?,?,?,?,?,186.0,192.0,saab
?,36.0,54.0,?,?,7.0,?,?,18.0,126.0,?,229.0,?,78.0,?,5.0,180.0,184.0,saab
?,?,?,?,?,?,217.0,?,?,173.0,225.0,696.0,?,72.0,?,19.0,188.0,199.0,opel
?,?,60.0,122.0,56.0,6.0,139.0,?,?,?,?,281.0,?,?,0.0,5.0,179.0,186.0,?
?,?,?,?,?,4.0,250.0,27.0,?,162.0,?,?,262.0,88.0,5.0,?,182.0,?,bus
81.0,46.0,?,141.0,?,?,153.0,44.0,19.0,148.0,177.0,?,190.0,80.0,1.0,?,?,187.0,bus
100.0,?,109.0,?,67.0,?,217.0,?,?,?,?,704.0,206.0,72.0,?,?,?,199.0,?
88.0,44.0,?,?,?,8.0,142.0,?,19.0,143.0,?,296.0,174.0,68.0,?,?,?,?,opel
94.0,49.0,?,?,64.0,?,157.0,43.0,20.0,?,?,363.0,203.0,?,?,0.0,183.0,?,?
99.0,?,89.0,?,?,8.0,?,?,22.0,?,210.0,521.0,?,?,?,13.0,?,199.0,?
?,47.0,85.0,?,?,?,?,?,?,?,175.0,?,184.0,73.0,?,?,?,?,?
94.0,47.0,?,?,138.0,?,155.0,?,19.0,155.0,320.0,354.0,187.0,?,?,9.0,?,?,van
100.0,?,?,?,?,?,?,30.0,25.0,180.0,234.0,?,205.0,72.0,?,?,186.0,198.0,?
?,?,?,113.0,?,8.0,?,45.0,?,141.0,169.0,332.0,?,85.0,4.0,16.0,179.0,183.0,bus
?,38.0,?,160.0,?,25.0,140.0,47.0,?,?,?,?,?,?,?,11.0,?,?,?
?,?,?,?,65.0,?,?,44.0,19.0,?,?,348.0,143.0,66.0,?,17.0,?,203.0,van
?,47.0,?,?,?,6.0,154.0,?,?,146.0,176.0,356.0,190.0,?,?,?,?,?,?
?,?,?,?,63.0,7.0,176.0,?,?,154.0,?,467.0,?,70.0,?,?,189.0,195.0,saab
97.0,?,76.0,169.0,?,8.0,161.0,41.0,?,?,?,391.0,136.0,?,0.0,?,?,192.0,?
?,?,106.0,177.0,51.0,5.0,?,?,28.0,?,?,?,?,87.0,11.0,2.0,?,181.0,?
?,?,?,?,66.0,5.0,?,?,?,136.0,?,352.0,154.0,72.0,?,?,?,?,?
?,?,?,?,68.0,?,164.0,39.0,20.0,136.0,189.0,413.0,129.0,71.0,3.0,17.0,200.0,?,bus
87.0,42.0,?,150.0,64.0,?,?,50.0,18.0,?,157.0,265.0,?,?,?,?,?,201.0,van
107.0,53.0,108.0,213.0,64.0,12.0,206.0,?,23.0,?,?,627.0,?,65.0,?,?,194.0,?,saab
85.0,37.0,80.0,?,59.0,?,?,44.0,?,?,?,?,136.0,?,?,21.0,191.0,197.0,opel
101.0,52.0,?,162.0,53.0,?,?,?,24.0,163.0,226.0,669.0,204.0,74.0,?,11.0,186.0,?,opel
96.0,?,?,?,?,8.0,140.0,47.0,?,150.0,?,?,?,62.0,?,?,?,208.0,?
?,?,101.0,?,?,?,200.0,33.0,23.0,?,215.0,595.0,?,?,?,22.0,?,202.0,?
88.0,40.0,?,?,?,?,?,44.0,19.0,?,174.0,341.0,151.0,?,?,?,?,200.0,bus
?,38.0,64.0,?,59.0,?,134.0,?,?,?,152.0,?,135.0,?,1.0,23.0,179.0,188.0,opel
91.0,38.0,?,136.0,53.0,6.0,144.0,?,19.0,131.0,?,305.0,?,?,?,?,186.0,191.0,?
86.0,45.0,?,?,?,?,146.0,45.0,?,144.0,167.0,322.0,?,?,5.0,?,?,196.0,bus
?,?,86.0,175.0,?,?,?,?,?,?,191.0,?,?,?,?,28.0,?,199.0,?
?,45.0,?,188.0,64.0,?,161.0,?,20.0,?,190.0,390.0,?,?,4.0,2.0,194.0,?,saab
?,?,?,116.0,?,?,?,57.0,17.0,124.0,?,?,?,?,1.0,?,177.0,184.0,?
80.0,?,71.0,?,?,?,?,?,19.0,?,170.0,?,176.0,81.0,6.0,15.0,?,?,?
88.0,36.0,78.0,?,62.0,?,?,48.0,?,123.0,161.0,?,129.0,?,4.0,35.0,194.0,202.0,opel
85.0,45.0,82.0,?,?,11.0,159.0,43.0,?,156.0,?,?,173.0,?,10.0,?,?,193.0,van
101.0,?,?,?,54.0,12.0,216.0,?,?,172.0,220.0,?,187.0,68.0,?,24.0,190.0,201.0,opel
89.0,?,70.0,?,64.0,6.0,?,47.0,18.0,143.0,164.0,299.0,173.0,?,?,11.0,?,199.0,bus
?,?,?,183.0,?,?,149.0,?,19.0,127.0,178.0,?,?,69.0,0.0,17.0,?,?,?
87.0,?,70.0,169.0,?,?,152.0,44.0,19.0,?,?,341.0,171.0,?,?,?,184.0,187.0,?
?,?,72.0,?,?,6.0,?,50.0,?,123.0,?,?,125.0,?,?,20.0,200.0,?,?
96.0,39.0,?,?,51.0,6.0,133.0,?,?,?,154.0,255.0,150.0,86.0,6.0,?,?,182.0,?
?,?,101.0,?,61.0,11.0,?,31.0,?,152.0,227.0,650.0,193.0,?,5.0,?,?,196.0,opel
?,34.0,?,158.0,59.0,7.0,140.0,?,18.0,124.0,165.0,?,117.0,61.0,?,3.0,?,207.0,saab
?,45.0,?,?,54.0,?,149.0,?,19.0,145.0,169.0,?,?,?,?,?,181.0,?,?
91.0,41.0,?,?,65.0,9.0,?,36.0,21.0,137.0,202.0,?,?,?,11.0,24.0,193.0,?,opel
?,?,69.0,?,?,?,?,50.0,18.0,126.0,?,?,128.0,?,3.0,36.0,193.0,?,opel
106.0,53.0,?,203.0,?,?,220.0,?,?,167.0,228.0,710.0,?,71.0,?,?,188.0,?,opel
86.0,?,89.0,176.0,59.0,9.0,169.0,?,?,132.0,190.0,?,148.0,?,7.0,?,193.0,?,opel
?,50.0,?,?,?,?,208.0,?,?,?,223.0,639.0,?,?,?,?,?,?,?
84.0,?,70.0,145.0,62.0,?,?,?,18.0,?,?,?,140.0,?,?,9.0,?,?,van
?,53.0,108.0,?,61.0,?,217.0,31.0,24.0,?,226.0,694.0,209.0,67.0,0.0,?,?,201.0,saab
?,?,?,?,74.0,5.0,?,32.0,?,148.0,?,629.0,?,79.0,?,?,192.0,191.0,?
?,38.0,83.0,141.0,54.0,7.0,149.0,?,19.0,?,177.0,327.0,?,?,?,?,?,191.0,saab
85.0,42.0,70.0,?,56.0,7.0,150.0,45.0,?,145.0,177.0,328.0,172.0,?,?,?,?,185.0,bus
104.0,51.0,?,168.0,?,10.0,208.0,?,24.0,?,?,?,?,72.0,?,?,187.0,197.0,saab
85.0,37.0,68.0,145.0,60.0,?,130.0,?,?,130.0,?,?,?,?,?,?,195.0,?,?
93.0,?,64.0,?,51.0,?,135.0,51.0,18.0,?,164.0,?,155.0,?,16.0,?,185.0,185.0,?
?,40.0,?,131.0,?,7.0,150.0,?,?,134.0,167.0,330.0,165.0,80.0,?,1.0,180.0,?,opel
?,49.0,86.0,195.0,?,?,?,?,?,?,?,473.0,?,?,7.0,?,192.0,?,opel
98.0,?,?,202.0,59.0,11.0,?,34.0,?,?,?,586.0,165.0,61.0,1.0,33.0,194.0,208.0,saab
101.0,51.0,?,194.0,60.0,?,?,?,22.0,161.0,219.0,?,?,67.0,0.0,10.0,?,201.0,?
90.0,47.0,?,?,58.0,?,?,42.0,20.0,153.0,?,376.0,?,?,?,8.0,?,?,van
?,36.0,?,?,56.0,6.0,?,56.0,17.0,130.0,139.0,?,?,?,?,14.0,192.0,?,van
99.0,50.0,?,?,?,?,185.0,35.0,22.0,?,209.0,517.0,193.0,66.0,?,?,194.0,?,?
102.0,?,?,238.0,72.0,?,?,28.0,?,?,267.0,844.0,?,?,?,22.0,184.0,?,?
?,46.0,?,135.0,?,9.0,157.0,?,?,?,170.0,356.0,?,79.0,12.0,?,?,?,van
?,52.0,101.0,197.0,?,?,?,35.0,22.0,?,?,527.0,?,67.0,14.0,?,?,?,?
95.0,57.0,?,228.0,74.0,?,212.0,?,24.0,?,224.0,670.0,223.0,?,0.0,4.0,186.0,193.0,opel
?,53.0,?,194.0,?,6.0,204.0,32.0,23.0,?,?,?,214.0,?,?,?,?,?,bus
?,?,82.0,?,?,?,143.0,?,?,?,164.0,308.0,?,68.0,13.0,9.0,191.0,201.0,van
91.0,?,?,185.0,?,7.0,?,42.0,?,147.0,178.0,?,?,?,?,?,?,?,?
?,?,74.0,169.0,?,?,?,?,20.0,?,178.0,?,130.0,?,?,?,?,204.0,opel
?,38.0,74.0,?,62.0,?,161.0,?,20.0,135.0,181.0,388.0,?,?,?,?,197.0,?,opel
?,?,71.0,159.0,?,?,145.0,?,?,141.0,?,?,171.0,?,8.0,?,195.0,200.0,?
106.0,?,?,?,?,?,201.0,33.0,?,?,214.0,?,204.0,65.0,2.0,4.0,?,204.0,?
81.0,?,?,139.0,62.0,7.0,149.0,46.0,19.0,?,172.0,?,?,?,1.0,?,?,184.0,bus
92.0,43.0,?,124.0,52.0,?,139.0,?,18.0,144.0,164.0,282.0,?,79.0,?,?,183.0,?,?
83.0,45.0,?,161.0,68.0,?,?,46.0,18.0,144.0,?,?,?,71.0,10.0,?,191.0,?,van
103.0,57.0,?,?,?,?,218.0,?,?,173.0,226.0,?,250.0,?,?,?,187.0,?,?
?,42.0,90.0,192.0,61.0,9.0,?,37.0,?,?,?,480.0,138.0,61.0,?,?,199.0,?,?
90.0,?,62.0,147.0,?,6.0,?,52.0,?,?,149.0,?,?,?,13.0,4.0,201.0,?,van
?,52.0,107.0,211.0,62.0,?,?,33.0,?,?,?,?,?,?,9.0,17.0,194.0,?,opel
97.0,47.0,81.0,?,?,?,?,?,20.0,150.0,193.0,426.0,?,?,11.0,2.0,192.0,?,?
?,?,66.0,?,52.0,4.0,?,44.0,19.0,133.0,170.0,340.0,163.0,?,13.0,3.0,?,183.0,?
?,?,80.0,206.0,70.0,6.0,?,35.0,21.0,156.0,?,?,198.0,73.0,?,?,?,?,?
82.0,43.0,?,154.0,68.0,?,150.0,?,?,143.0,?,330.0,?,78.0,7.0,?,?,186.0,?
?,?,70.0,147.0,?,8.0,?,?,?,?,?,319.0,?,77.0,1.0,12.0,?,186.0,bus
96.0,54.0,?,175.0,?,10.0,?,?,?,?,221.0,682.0,?,75.0,?,?,?,?,opel
105.0,51.0,?,201.0,62.0,11.0,220.0,30.0,?,?,232.0,711.0,?,?,12.0,16.0,?,?,?
?,?,?,?,?,?,?,?,17.0,139.0,?,241.0,?,62.0,?,?,?,?,?
91.0,44.0,66.0,?,?,7.0,137.0,?,18.0,146.0,166.0,?,167.0,?,1.0,?,?,194.0,van
?,55.0,109.0,230.0,?,12.0,?,30.0,?,174.0,?,706.0,226.0,67.0,8.0,22.0,191.0,202.0,opel
?,?,?,?,54.0,?,222.0,30.0,?,159.0,?,735.0,206.0,83.0,4.0,?,?,184.0,?
