@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
1.0,?,-0.49311,?,-0.03692,?,?,0.90083,?,1.0,-0.10104,?,-0.12493,1.0,?,1.0,-0.17681,?,-0.20491,1.0,?,1.0,-0.26571,1.0,?,?,-0.33304,1.0,-0.36931,?,-0.4074,1.0,-0.44739,1
?,0.0,?,?,0.0,0.0,0.0,?,?,?,?,?,0.0,?,0.0,?,?,0.56098,-1.0,?,0.0,0.0,0.0,0.0,0.0,?,0.10976,?,?,?,?,0.0,0.0,?
1.0,0.99449,0.00526,?,-0.11313,?,-0.16431,?,-0.06257,0.96484,-0.07496,?,0.02966,0.87161,-0.20848,?,?,0.98298,-0.08935,0.89876,?,0.87836,?,?,?,0.87579,-0.17806,?,-0.16581,?,-0.25741,0.76586,?,?
1.0,?,0.10811,?,0.0,0.0,?,0.5473,0.82432,0.31081,?,?,0.0,?,0.0,?,-1.0,?,-1.0,0.0,0.0,?,?,?,?,?,-1.0,0.55405,?,?,0.0,0.0,0.0,0
?,?,-0.57224,?,-0.73371,0.89518,?,1.0,-0.35818,1.0,-0.23229,?,-0.86402,1.0,-0.57535,1.0,-0.79603,?,-0.88952,0.96601,-1.0,?,?,?,-0.76904,0.53777,-0.77986,0.8102,?,?,-1.0,0.30445,-0.76112,?
?,0.65909,?,0.0,?,0.0,?,0.77273,?,1.0,-0.2803,0.0,?,0.0,0.0,?,-0.22727,?,-1.0,1.0,?,?,?,0.0,0.0,1.0,-0.93939,?,?,?,0.0,?,0.0,?
1.0,0.86284,?,0.8092,?,0.67203,0.55785,?,0.69962,?,0.81533,0.19617,?,-0.04061,?,?,?,-0.341,0.65747,-0.48199,0.56092,-0.6023,?,?,?,-0.63038,0.08818,-0.57241,?,?,-0.19923,-0.42912,?,1
1.0,?,-0.61,0.0,0.0,1.0,-1.0,0.9,1.0,?,0.64,?,?,0.0,0.0,0.67,?,0.84,?,?,?,0.0,?,?,?,1.0,0.22,?,0.0,0.0,?,0.0,?,?
?,1.0,?,0.91404,0.52013,0.7802,?,?,0.84222,0.27639,?,0.09467,?,-0.2198,0.91404,-0.34168,?,-0.5136,?,?,0.44614,-0.74102,0.29162,-0.70838,0.03591,-0.71731,?,?,?,?,-0.44505,?,-0.53319,?
?,0.91353,?,-0.72973,1.0,-0.39466,0.55735,0.05405,0.2973,-0.18599,-0.10241,-0.03158,?,?,-0.03403,?,-0.00537,0.00342,?,?,7.5E-4,?,?,?,2.0E-5,-1.0E-5,?,?,0.0,0.0,0.0,?,?,0
1.0,0.21429,?,0.33333,0.07143,0.19048,?,?,0.09524,0.40476,?,0.30952,-0.04762,?,?,0.28571,-0.11905,?,0.04762,?,?,0.21429,-0.11905,?,-0.04762,0.22109,-0.0229,?,0.0,?,?,0.14694,?,?
1.0,1.0,-0.14754,?,?,0.57377,-0.01639,0.65574,0.01639,?,-0.03279,0.72131,?,0.68852,-0.16393,?,?,?,?,?,?,1.0,?,?,-0.34426,0.52385,?,?,-0.03279,?,-0.44262,0.4918,?,?
?,0.98182,0.0,0.88627,?,0.86249,0.04572,0.8,0.0,?,0.04545,0.79343,0.08436,?,0.09579,?,0.25455,?,0.12727,?,0.12608,0.68604,?,0.74545,0.22727,0.64581,?,0.67273,0.02727,0.60715,0.16465,?,0.17077,1
?,?,?,-0.78824,0.11342,?,?,0.66667,?,0.82143,0.40476,-0.6723,0.30729,?,?,0.46429,?,?,?,-0.5183,0.44961,?,?,0.32143,?,?,0.38848,0.57143,0.39286,-0.54891,?,0.25441,-0.55837,0
?,?,-0.07111,1.0,-0.02494,?,-0.06889,0.87778,?,0.83556,?,?,?,1.0,?,?,0.05333,0.88,-0.03778,?,?,1.0,-0.18667,0.84444,0.03556,1.0,-0.14162,0.82222,-0.14667,1.0,-0.15609,?,-0.44222,?
1.0,0.43636,-0.12727,0.58182,-0.14545,0.18182,?,0.34545,?,?,?,0.29091,0.29091,0.36364,-0.41818,0.2,?,0.36364,0.05455,?,0.49091,?,?,0.32727,0.16364,0.41098,-0.07027,0.34545,?,0.12727,?,?,?,?
1.0,1.0,-0.92453,1.0,?,?,?,?,0.0,?,-5.4E-4,0.45283,?,0.62264,?,?,?,?,?,0.5283,?,?,?,?,0.79245,0.92192,-0.00128,0.9434,?,1.0,0.43396,0.43396,-0.11321,1
?,0.7381,?,-0.7619,?,?,-0.14286,?,?,?,?,0.33333,0.0,0.28571,-0.07143,?,?,0.2381,?,?,0.04762,0.16667,?,-0.57255,?,0.24889,-0.51079,1.0,?,?,-0.04762,?,0.02381,?
1.0,?,?,?,?,0.39583,0.0,0.33333,-0.0625,0.47917,0.0,0.29167,0.10417,?,0.02083,0.4375,-0.22917,?,-0.22917,0.33333,0.08333,0.25,0.1875,0.39583,-0.1875,?,-0.10064,0.41667,?,?,-0.3125,0.33333,?,?
1.0,1.0,?,?,0.0,0.0,0.0,0.0,?,0.47744,-0.89098,-0.51504,0.45489,-0.95489,0.28571,?,1.0,?,?,0.0,?,?,0.20301,-1.0,-1.0,1.0,-1.0,1.0,1.0,?,?,?,?,0
1.0,0.95217,?,?,?,0.90996,?,0.84881,-0.49962,?,?,0.77937,?,?,0.37988,?,0.40844,0.95472,0.59862,0.53258,0.44088,0.46773,?,0.4044,0.44199,?,0.43221,?,1.0,?,?,0.18632,0.37191,1
1.0,0.5984,?,?,0.80521,0.76001,?,0.8401,-0.10984,0.97311,0.07981,?,-0.85727,0.91962,?,0.95452,?,0.88673,0.18135,0.98484,-0.69594,?,-0.85755,0.28604,?,1.0,0.17076,0.62958,0.42677,0.87757,0.81007,0.81979,0.68822,?
?,0.95882,?,?,-0.01918,?,0.02555,0.96974,-0.09316,0.98955,-0.02716,0.9798,-0.03096,1.0,?,1.0,?,?,?,?,-0.09284,0.97889,?,0.91567,?,?,?,0.90978,?,1.0,-0.10797,0.93144,?,1
?,0.0,0.0,-0.33672,0.85388,0.0,0.0,0.68869,-1.0,?,0.31385,-0.26048,?,-0.30241,0.65565,0.94155,?,0.0,?,?,0.0,?,?,0.0,0.0,1.0,?,0.0,0.0,?,0.61881,?,0.0,?
1.0,?,?,1.0,0.00843,0.98658,?,0.97868,-0.02844,0.9982,?,1.0,-0.01271,1.0,-0.02581,1.0,?,0.98485,?,1.0,-0.02612,?,?,?,-0.04527,0.99188,-0.03473,0.9702,?,1.0,-0.03855,0.9842,?,?
?,0.0,0.0,0.98919,?,0.18919,?,?,0.0,0.93243,0.07297,1.0,?,1.0,?,?,-0.11351,?,?,1.0,-0.21081,1.0,-0.41622,?,0.0,?,?,0.0,?,?,?,0.28919,-0.15676,?
?,0.64122,0.01403,?,?,0.52751,0.03466,0.19512,0.12195,0.43313,?,?,0.04878,0.29268,0.0,?,0.0,0.31707,0.07317,0.26829,0.12195,?,?,?,?,0.19304,0.05641,?,?,0.19512,0.0,0.17073,0.07317,?
1.0,?,1.0,1.0,-1.0,?,?,0.0,0.0,1.0,1.0,1.0,-1.0,?,1.0,1.0,?,0.0,0.0,?,0.0,?,?,0.0,0.0,1.0,?,1.0,1.0,1.0,?,0.0,0.0,0
?,0.34694,?,?,0.2449,0.40816,?,?,?,?,0.59184,0.12245,?,0.0,0.5102,?,?,-0.20408,0.55102,-0.28571,?,-0.28571,0.32653,?,?,?,0.14895,-0.59184,0.18367,?,0.0,?,?,1
?,0.0,?,1.0,-1.0,?,0.0,0.0,0.0,1.0,1.0,?,-0.25342,1.0,0.23288,1.0,-1.0,0.0,?,0.0,0.0,1.0,?,0.0,?,1.0,?,0.0,?,1.0,-1.0,0.0,0.0,0
?,0.89706,0.38235,0.91176,0.375,0.74265,0.67647,?,?,0.19118,?,?,0.86029,-0.20588,0.82353,?,?,?,?,?,?,-0.86029,?,?,-0.125,-0.67925,?,-0.55147,-0.42647,-0.44118,?,-0.28676,-0.56618,1
1.0,-1.0,0.28105,0.22222,?,?,-0.70984,-0.30719,0.71242,-1.0,?,?,?,-0.79085,-0.02614,-0.98039,?,-0.60131,-0.54248,?,-0.83007,?,-0.94118,-1.0,-0.43137,0.74385,?,-1.0,0.05229,?,?,?,?,?
?,?,-0.1,0.53333,0.0,0.33333,-0.13333,0.36667,0.11667,0.56667,?,0.71667,0.08333,?,-0.06667,0.53333,0.2,?,?,0.31667,?,0.7,?,?,?,0.46214,0.05439,?,0.03333,0.46667,0.03333,0.41667,-0.05,1
?,?,0.4,-0.27303,?,?,-0.04444,0.06192,?,?,0.02575,?,0.02726,?,-0.00166,?,-0.00883,0.0047,?,?,0.00238,?,?,-6.9E-4,?,1.9E-4,?,2.6E-4,5.0E-5,0.0,1.5E-4,?,2.0E-5,0
1.0,1.0,?,0.64865,0.2973,0.64865,?,0.86486,0.18919,?,-0.27027,0.51351,0.0,?,-0.05405,?,?,?,?,0.62162,0.05405,0.75676,?,?,-0.2973,0.61031,-0.22163,0.58478,?,0.72973,?,?,?,?
?,0.94531,-0.03516,?,-0.33203,-1.0,-0.01563,0.97266,?,0.93359,?,?,?,-1.0,?,0.95313,-0.03516,0.92188,-0.02734,-0.99219,0.11719,-0.93359,?,?,-0.00391,?,0.13758,0.90234,?,-1.0,?,-1.0,?,?
1.0,0.95202,0.02254,0.93757,-0.01272,?,?,?,?,0.96936,0.0052,0.95665,-0.03064,?,-0.00405,0.9948,-0.02659,0.99769,0.01792,?,-0.04971,0.93815,-0.0237,?,?,?,?,?,?,0.95434,?,0.95838,?,1
?,1.0,-0.05529,1.0,-1.0,0.5,?,?,-0.22222,1.0,-0.25712,0.16667,-0.11111,1.0,?,1.0,?,?,-0.42862,0.0,-0.25,?,-0.50333,1.0,-0.27778,1.0,-0.57092,1.0,-0.27778,?,-0.63156,1.0,-0.65935,?
?,?,-0.10345,0.24138,-0.10345,0.2069,-0.06897,?,?,0.03649,?,0.01707,-0.02383,?,?,0.00281,-0.00893,7.8E-4,-0.00523,-3.0E-5,?,?,?,-3.1E-4,-9.0E-4,?,-4.8E-4,?,?,?,-1.2E-4,?,?,1
?,0.62745,?,?,?,0.60784,?,0.62745,?,?,-0.11765,0.66667,?,?,-0.09804,?,-0.11765,?,-0.21569,0.58824,?,0.66667,-0.23529,0.45098,-0.2549,0.52409,-0.24668,0.56863,-0.31373,0.43137,?,?,-0.27451,?
1.0,0.25,?,0.46667,0.26667,?,0.23966,0.07766,0.19939,0.0107,?,-0.02367,0.10188,?,0.06317,-0.03766,?,?,0.01532,?,?,?,-0.00273,-0.01097,?,?,?,-0.00294,?,?,-0.00408,?,-0.00291,1
?,-0.65625,?,0.0625,?,?,0.0625,?,?,0.1875,0.0,-0.03125,?,?,?,?,-0.15625,0.4375,-0.375,0.0,?,0.0,?,0.03125,-0.46875,?,0.0,?,0.03125,-0.03125,?,0.0,0.09375,0
1.0,1.0,-0.01081,1.0,-0.02703,1.0,-0.06486,0.95135,?,?,?,0.98919,?,1.0,?,0.95135,0.09189,0.97838,-0.00541,1.0,0.06486,?,0.04324,0.97838,0.09189,0.98556,0.01251,1.0,-0.03243,1.0,0.02703,1.0,-0.07027,1
?,?,0.05426,?,0.08069,?,1.0,0.91473,-0.00775,?,0.03876,1.0,?,?,1.0,?,?,0.90698,?,1.0,?,1.0,?,0.8062,?,1.0,0.71613,0.84496,0.06977,?,?,?,1.0,0
1.0,0.90374,-0.01604,?,0.08021,?,?,0.93048,0.00535,0.93583,-0.01604,1.0,0.0,1.0,?,?,?,0.91444,?,?,0.02139,?,?,?,0.05348,?,0.04452,?,0.0107,1.0,?,0.97861,?,?
?,-0.205,0.2875,?,0.1,?,?,0.3225,0.35,?,-0.34617,?,0.275,-0.095,?,-0.0875,?,?,?,-0.48,?,0.29908,?,-0.58,?,0.3219,?,?,?,?,?,0.40445,0.0305,?
?,?,0.03333,0.63333,0.06667,0.7,?,0.7,?,0.63333,?,?,0.0,?,?,0.7,0.1,0.66667,0.1,0.73333,?,0.76667,0.0,?,?,?,?,?,0.13333,0.6,?,0.63333,0.16667,1
?,0.05866,?,0.06704,0.00838,?,-0.01117,0.00559,-0.03911,?,?,-0.00559,0.05307,0.06425,?,0.0,0.09497,-0.06425,0.07542,?,0.02514,?,?,?,0.00559,0.10335,?,?,-0.00279,0.04469,?,?,-0.03352,?
1.0,?,0.28713,0.72554,0.67248,0.47564,?,?,0.89109,?,0.84475,-0.47644,?,-0.75881,?,?,0.07208,?,-0.19525,?,?,-0.30851,-0.55089,?,?,0.16085,?,0.36752,?,?,-0.22535,0.50376,?,?
1.0,?,?,?,0.04598,?,?,?,?,?,-0.06609,-0.03736,0.0431,-0.08333,-0.04598,-0.09483,0.08046,?,?,0.02011,0.02299,-0.03736,?,0.03161,?,0.00862,0.01724,?,0.01149,?,?,?,-0.00575,?
?,?,-0.01084,0.79704,0.01084,?,0.00197,?,0.01084,?,?,0.8335,0.03251,0.85123,0.01675,?,-0.00788,0.79113,-0.02956,0.75961,?,0.74778,?,?,-0.01478,?,?,0.74089,-0.05025,0.82956,0.02956,?,0.00788,1
1.0,?,0.02568,0.00428,?,0.01997,-0.01997,?,-0.04993,?,-0.01284,0.01427,-0.02282,0.0,?,?,-0.02853,-0.01712,0.03566,?,0.00428,0.05136,-0.02282,0.05136,0.01854,?,0.01569,?,?,-0.02568,-0.01854,-0.01427,?,0
?,0.4709,?,0.42328,0.33598,?,0.47619,0.01852,?,?,?,?,0.31217,-0.4127,?,?,0.06878,-0.5,?,?,-0.1455,-0.14815,-0.38095,?,?,?,?,?,?,?,?,0.2672,?,?
?,0.08696,0.00686,0.13959,-0.04119,0.10526,-0.08238,0.12586,-0.06178,0.23341,?,?,0.0778,?,?,?,?,0.18993,0.07323,?,0.0,0.11213,-0.00229,0.15103,?,?,0.01373,0.11213,?,0.09611,?,0.1167,?,0
?,0.94333,0.38574,?,0.64534,?,0.77514,-0.55941,0.64899,-0.73675,0.42048,?,0.0,-0.62706,-0.31079,-0.38391,-0.62157,-0.12797,?,0.49909,-0.6362,0.71481,?,?,?,0.60098,?,?,0.60512,0.02742,0.54479,-0.21572,0.50457,?
1.0,0.01975,?,0.0409,-0.00846,0.02116,?,0.01128,0.04372,?,0.00141,?,?,?,?,-0.0409,?,-0.02398,-0.00423,?,-0.02539,0.01834,?,0.0,?,0.01834,-0.01128,0.00564,?,-0.01693,-0.02398,0.00705,?,0
1.0,0.85736,7.5E-4,0.81927,-0.05676,0.77521,-0.04182,0.84317,0.09037,?,?,?,-0.06124,0.78342,0.0351,0.83719,-0.06796,?,-0.1419,?,?,0.90515,0.0224,0.79686,-0.01942,0.82383,-0.03678,0.88125,-0.06423,?,-0.01942,?,-0.09186,?
?,1.0,-1.0,?,1.0,?,1.0,1.0,-1.0,1.0,?,-1.0,-1.0,-1.0,1.0,1.0,?,?,?,?,1.0,1.0,?,1.0,-1.0,1.0,?,1.0,1.0,-1.0,?,?,?,0
1.0,0.85209,?,?,0.76432,?,0.98903,-0.42625,?,?,0.4998,?,?,-0.859,-0.31044,-0.6603,?,?,-0.86063,0.28444,-0.80496,0.64649,?,?,-0.23324,0.71698,?,?,?,0.19667,?,-0.11215,0.64933,?
?,1.0,1.0,?,0.5125,0.625,-1.0,1.0,?,0.025,?,?,1.0,0.0,?,?,-1.0,?,1.0,1.0,1.0,0.3125,?,?,1.0,1.0,?,?,1.0,?,?,0.0,0.0,?
1.0,?,?,?,?,?,?,-0.4902,0.92157,?,?,-1.0,0.11765,-0.96078,?,-0.64706,?,-0.23529,-0.86275,0.35294,-1.0,0.7451,?,0.92157,-0.21569,0.92874,0.21876,0.72549,?,0.23529,?,?,0.90196,1
?,0.0,?,-1.0,?,?,1.0,0.0,0.0,-1.0,1.0,?,1.0,?,?,0.0,0.0,0.0,?,-1.0,-1.0,-1.0,1.0,?,0.4375,?,-1.0,0.0,?,-1.0,-1.0,-1.0,1.0,?
?,?,?,0.53695,0.90763,-0.22222,?,-0.33333,0.88889,-1.0,?,-1.0,?,-1.0,?,-0.66667,?,0.55556,-1.0,-0.22222,?,0.77778,?,?,?,0.9212,0.45019,0.57454,0.84353,?,1.0,-0.55556,1.0,1
?,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,?,0.0,0.0,?,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,?,0.0,0.0,0.0,0.0,?
?,1.0,?,1.0,?,0.5,?,?,0.0,0.91201,?,?,?,0.86922,0.16228,0.75,?,0.75,?,?,?,1.0,-0.25,?,?,0.73944,?,?,0.25,0.69635,0.29074,0.67493,0.30293,1
0.0,-1.0,1.0,?,1.0,0.0,0.0,?,-1.0,1.0,-1.0,1.0,-1.0,-1.0,?,?,?,-1.0,-1.0,0.0,?,0.0,?,?,?,1.0,-1.0,1.0,1.0,?,?,0.0,?,?
?,1.0,?,1.0,?,0.66667,0.11111,?,-0.11111,?,?,?,?,?,0.0,0.77778,0.0,?,-0.11111,0.77778,?,0.66667,-0.11111,0.66667,0.0,0.90347,?,?,0.11111,0.88889,?,1.0,?,1
0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,?,0.0,?,-1.0,?,0.0,0.0,1.0,0.75,0.0,?,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,?,-1.0,-1.0,1.0,1.0,0.0,0.0,0
1.0,1.0,?,1.0,?,1.0,?,1.0,?,?,0.0,1.0,-0.27273,1.0,?,?,0.09091,?,?,1.0,-0.36364,?,0.09091,1.0,-0.09091,?,?,?,?,1.0,-0.27273,?,-0.18182,1
1.0,0.62121,-0.63636,?,0.0,0.0,0.0,0.3447,0.28788,?,?,?,0.51894,0.36364,?,-0.53788,?,0.12121,?,?,-0.53409,?,?,0.29167,-0.27273,0.25758,?,0.43182,0.24242,?,-0.02273,0.17045,-0.41667,0
1.0,1.0,0.11765,1.0,0.23529,?,0.41176,1.0,0.05882,?,?,1.0,0.11765,?,0.47059,1.0,-0.05882,1.0,-0.11765,1.0,?,1.0,0.41176,1.0,?,1.0,?,1.0,?,1.0,0.35294,?,?,?
?,0.0,?,?,-0.62766,1.0,?,0.07979,-0.23404,?,?,?,?,?,?,0.0,?,0.82979,?,-0.25,?,0.17021,-0.70745,?,0.0,-0.19149,-0.46809,?,?,0.74468,0.90426,-0.67553,0.45745,0
?,0.91667,0.29167,0.83333,?,0.70833,0.25,0.875,?,0.91667,0.04167,0.83333,0.125,?,?,?,0.04167,?,0.08333,?,?,?,?,?,-0.125,0.83796,0.05503,?,0.20833,0.70833,0.0,0.70833,0.04167,1
1.0,0.1859,-0.16667,0.0,0.0,?,?,0.0,?,0.0,0.0,0.11538,-0.19071,0.0,0.0,?,?,?,?,0.0,0.0,-0.05128,?,?,?,?,?,0.125,0.09615,0.02564,?,0.16827,0.19551,0
1.0,1.0,?,?,?,0.99246,?,1.0,-0.33075,?,?,0.85788,?,?,?,0.73084,?,0.68131,?,0.8245,?,0.58829,-0.74785,?,?,0.48757,-0.85669,0.37941,-0.83893,0.24117,-0.88846,?,-0.89621,1
?,?,?,-1.0,?,?,?,?,?,0.46053,0.07018,0.22807,0.05702,?,0.34649,?,-0.03947,0.22807,0.5307,0.0,0.0,-0.29825,-0.16228,?,-0.66667,?,-1.0,1.0,-0.24561,0.35088,?,0.82895,?,?
1.0,?,0.24077,?,0.00369,0.80244,?,0.89919,-0.23486,?,?,0.73855,?,0.71492,-0.36078,0.47194,-0.61189,0.40473,?,0.61041,?,?,-0.32681,0.23966,?,0.29208,?,0.12777,-0.39143,?,-0.51329,0.18353,?,?
?,?,?,1.0,?,0.0,?,0.0,?,1.0,-1.0,1.0,?,?,0.0,1.0,-1.0,0.0,?,0.0,?,?,?,-1.0,?,?,?,?,?,?,?,0.0,0.0,0
1.0,0.92247,?,?,?,0.87024,?,0.81702,-0.2707,?,?,0.70302,?,?,?,?,-0.70729,0.2707,?,?,?,0.33509,-0.59691,0.1475,-0.63601,?,?,?,-0.54928,-0.0184,-0.54074,?,-0.47898,?
1.0,-1.0,-1.0,?,?,?,-1.0,1.0,0.53819,?,0.0,0.23958,-1.0,?,1.0,?,0.0,1.0,?,?,?,0.0,0.0,-0.71528,?,0.33333,?,1.0,-1.0,0.69792,-1.0,?,?,?
?,0.84177,?,0.5,?,?,0.9346,?,0.88186,?,0.61181,-0.93882,0.19409,?,?,?,?,?,-0.85654,?,?,?,-0.66878,0.74895,-0.28903,0.77937,0.07933,?,?,0.31435,0.62447,-0.00422,?,1
?,?,1.0,0.0,?,?,?,-1.0,-1.0,1.0,1.0,?,?,0.0,0.0,?,-1.0,1.0,?,0.0,0.0,1.0,?,?,-1.0,?,?,-1.0,1.0,-1.0,?,0.0,?,?
1.0,?,?,?,1.0,?,1.0,-0.33333,1.0,?,1.0,0.0,1.0,?,?,-1.0,?,?,?,-1.0,-0.92536,-1.0,?,?,-1.0,?,?,1.0,?,?,-1.0,1.0,-0.66667,1
0.0,-1.0,?,-1.0,?,0.0,0.0,-1.0,?,?,?,?,?,?,?,?,0.0,?,-1.0,?,?,?,?,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,?,0
1.0,1.0,?,?,0.14211,1.0,?,1.0,-0.125,1.0,?,?,0.48981,?,0.58986,?,1.0,1.0,?,1.0,0.92001,?,?,1.0,?,?,1.0,1.0,0.25,1.0,?,1.0,?,1
?,-1.0,?,0.0,?,0.0,?,0.0,?,?,?,0.0,0.0,1.0,-1.0,0.0,?,?,-1.0,?,0.0,1.0,1.0,?,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,?,?
1.0,?,-0.07896,0.58264,-0.1438,?,?,0.29796,0.04403,0.38096,?,0.28931,?,?,-0.18947,0.20269,-0.29441,0.15196,?,?,-0.31525,?,-0.26795,0.03004,?,-4.6E-4,?,?,-0.21129,-0.04717,-0.1895,0.01336,-0.27201,?
1.0,0.0,0.0,?,0.0,?,0.0,0.0,?,1.0,-0.33333,0.16667,0.26042,?,0.0,?,?,0.0,0.0,-0.19792,-0.21875,-0.16667,0.90625,-1.0,0.5,0.04167,0.75,?,-1.0,-0.125,-0.27083,-0.19792,?,0
1.0,?,?,0.99363,0.10123,?,0.14756,?,-0.26496,?,0.54701,?,?,0.73781,0.2738,0.66775,?,0.59615,0.29304,?,0.292,0.45582,0.28476,0.39023,0.27226,?,0.25553,0.27381,?,?,0.21378,0.18086,?,1
?,1.0,?,-1.0,?,?,?,1.0,?,0.81349,?,-1.0,?,-1.0,?,?,1.0,1.0,?,0.68839,-1.0,-1.0,-1.0,0.82937,0.36508,1.0,1.0,?,?,-1.0,?,-1.0,0.72831,?
?,0.93669,-0.0019,?,0.43204,?,?,0.93123,0.16828,0.96197,0.09061,?,?,0.91586,?,?,-0.25324,0.87379,-0.14482,?,?,0.75081,?,?,?,?,?,0.98544,0.09385,0.78317,?,?,?,1
1.0,?,-1.0,1.0,?,1.0,1.0,1.0,-0.5,1.0,?,?,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,?,1.0,-1.0,1.0,1.0,?,0.625,?,?,?,1.0,?,1.0,0
1.0,1.0,0.23058,?,-0.78509,?,-0.10401,?,?,?,0.2782,0.9812,-0.06861,1.0,0.0661,?,?,?,-0.15633,0.974,?,0.99624,?,1.0,?,?,-0.04597,?,0.03885,1.0,-0.13722,0.96523,?,?
?,0.36876,?,?,-1.0,-0.07661,?,1.0,?,?,-0.3871,?,-0.79313,-0.09677,?,0.48684,?,?,?,?,?,-0.11976,0.06895,?,0.06639,0.03443,-0.01186,?,?,?,0.00108,1.5E-4,0.00325,0
?,0.79847,0.38265,0.80804,-0.16964,?,?,0.98151,-0.07398,?,0.20663,0.99745,0.02105,?,?,?,?,?,?,1.0,?,0.90306,0.30804,1.0,-0.14541,1.0,-0.00394,?,0.07908,?,?,?,-0.0574,?
?,0.0,0.0,0.0,?,?,?,?,0.0,0.0,?,?,1.0,?,?,1.0,?,0.0,0.0,?,1.0,1.0,-1.0,?,?,?,0.0,1.0,1.0,1.0,-1.0,?,0.0,?
1.0,?,-0.28428,1.0,-0.25346,0.94623,-0.35094,1.0,?,0.92736,-0.49057,0.90818,-0.44119,?,-0.58899,0.69748,-0.58019,?,-0.57579,0.68459,?,?,?,0.49214,-0.73333,0.35504,-0.76054,0.26352,-0.78239,?,?,?,-0.7,1
?,?,?,0.0,0.0,0.0,?,-0.85,-1.0,?,?,?,-1.0,?,?,-1.0,?,?,?,?,-1.0,?,-1.0,?,1.0,-1.0,-0.2,?,?,?,?,0.0,0.0,?
1.0,1.0,?,0.95455,?,0.77273,0.0,1.0,0.0,0.95455,?,1.0,?,0.90909,-0.04545,1.0,0.0,1.0,?,?,0.09091,?,0.09091,?,?,0.91541,?,?,?,0.86364,-0.09091,?,0.04545,?
?,0.0,0.0,-1.0,1.0,?,1.0,-1.0,-1.0,0.0,?,-1.0,-1.0,?,-0.3125,-1.0,-1.0,1.0,?,1.0,?,?,?,?,-1.0,-1.0,?,0.0,?,1.0,-1.0,?,?,0
1.0,0.91176,?,?,0.17647,0.82353,0.08824,0.91176,?,?,?,?,0.14706,?,?,?,0.0,1.0,0.0,?,0.11765,?,0.02941,0.85294,0.02941,0.92663,0.026,0.94118,?,0.97059,?,0.91176,?,?
1.0,-1.0,?,-1.0,?,0.28354,1.0,-1.0,1.0,-1.0,?,1.0,?,-1.0,?,?,?,?,?,-0.31402,?,-1.0,?,1.0,?,?,?,1.0,-1.0,-1.0,-0.32317,?,1.0,?
?,?,-0.10526,0.83781,0.01756,0.83155,0.02615,0.68421,?,0.68421,0.0,0.79856,0.05028,0.78315,0.05756,?,0.47368,1.0,?,?,0.07631,?,0.08141,?,?,?,0.08968,?,-0.21053,0.6015,?,?,0.09719,?
?,-0.00641,-0.5,?,0.0,?,1.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.3141,0.92949,-0.35256,0.74359,?,?,0.0,?,?,?,?,0.0,?,0.0,?,0.0,?
1.0,1.0,0.45455,?,?,?,0.63636,1.0,-0.09091,1.0,?,0.81818,?,?,0.27273,1.0,?,?,?,?,-0.45455,1.0,0.0775,1.0,?,?,0.08867,?,?,1.0,?,0.72727,0.27273,?
?,?,-1.0,?,-1.0,-1.0,1.0,0.0,0.0,1.0,?,?,?,?,0.0,0.0,?,?,0.0,?,1.0,1.0,-1.0,-1.0,1.0,1.0,?,?,0.0,1.0,?,?,0.0,0
?,0.45455,?,0.63636,0.09091,0.27273,?,?,0.0,0.36364,-0.09091,0.45455,-0.09091,?,?,?,?,?,0.0,?,-0.09091,0.27273,?,?,-0.09091,0.34442,-0.01768,0.27273,0.0,?,0.0,0.28985,-0.01832,1
1.0,-1.0,-0.59677,0.0,0.0,?,0.64516,-0.87097,?,0.0,0.0,0.0,?,?,0.0,?,?,0.0,0.0,-1.0,-1.0,0.0,0.0,0.29839,0.23387,1.0,?,0.0,0.0,0.0,0.0,0.0,?,0
1.0,?,?,1.0,0.71429,1.0,?,?,?,?,?,1.0,0.02534,1.0,0.0,0.42857,?,1.0,?,1.0,-0.28571,?,?,0.28571,-0.28571,1.0,?,?,0.05182,1.0,0.57143,1.0,?,1
