@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,?,?,?,?,8.0,133.0,?,?,?,158.0,253.0,?,78.0,11.0,?,?,?,?
?,?,?,?,?,?,219.0,?,?,?,231.0,?,246.0,?,7.0,?,?,?,opel
?,44.0,?,140.0,58.0,?,?,?,20.0,157.0,?,?,176.0,74.0,?,?,?,?,van
94.0,43.0,?,170.0,67.0,?,?,46.0,?,?,?,310.0,177.0,65.0,?,8.0,?,?,bus
93.0,?,?,?,?,?,155.0,43.0,19.0,?,?,354.0,178.0,?,2.0,?,?,196.0,van
?,?,?,?,56.0,?,214.0,?,?,159.0,?,?,203.0,?,?,?,?,202.0,saab
?,36.0,77.0,?,56.0,7.0,155.0,42.0,?,126.0,?,?,?,?,?,?,?,?,saab
?,43.0,69.0,?,56.0,?,?,44.0,19.0,143.0,?,333.0,168.0,?,14.0,?,?,?,?
?,?,?,?,?,10.0,201.0,33.0,23.0,?,?,?,?,73.0,?,4.0,188.0,197.0,?
?,58.0,101.0,?,?,12.0,226.0,30.0,?,182.0,?,748.0,216.0,?,?,?,?,?,opel
?,?,?,?,55.0,4.0,129.0,?,18.0,127.0,146.0,?,140.0,?,4.0,?,?,?,?
?,39.0,88.0,?,63.0,?,?,?,?,?,197.0,457.0,?,?,?,?,?,198.0,?
?,?,?,131.0,?,?,?,56.0,?,137.0,?,?,?,65.0,?,8.0,?,?,van
89.0,?,?,?,?,?,126.0,?,17.0,?,?,237.0,112.0,?,4.0,19.0,199.0,207.0,?
103.0,?,100.0,194.0,60.0,10.0,?,?,?,160.0,202.0,518.0,178.0,?,?,8.0,?,?,?
80.0,?,71.0,?,?,?,151.0,45.0,?,?,?,337.0,?,79.0,3.0,?,181.0,187.0,bus
86.0,42.0,?,116.0,?,6.0,152.0,45.0,19.0,141.0,175.0,?,?,?,?,4.0,?,183.0,?
?,?,?,187.0,?,?,?,?,?,154.0,?,?,?,63.0,?,9.0,?,?,?
?,39.0,?,?,60.0,7.0,119.0,?,?,134.0,140.0,?,?,61.0,7.0,?,?,?,?
?,37.0,?,?,?,6.0,122.0,?,?,129.0,143.0,?,?,79.0,0.0,?,?,185.0,van
?,?,68.0,?,?,5.0,148.0,?,?,?,?,?,184.0,?,5.0,?,181.0,?,bus
93.0,47.0,?,?,?,?,173.0,?,?,151.0,?,452.0,?,?,0.0,?,?,?,saab
?,?,88.0,157.0,61.0,?,?,45.0,?,?,165.0,?,?,64.0,1.0,?,?,?,?
?,?,80.0,?,?,?,146.0,?,?,?,161.0,?,?,64.0,?,10.0,?,207.0,van
107.0,?,?,179.0,?,8.0,?,26.0,?,?,?,?,232.0,83.0,?,?,181.0,?,?
87.0,?,?,179.0,?,6.0,146.0,?,?,141.0,?,?,?,?,?,1.0,?,?,?
83.0,?,?,?,?,6.0,148.0,45.0,?,?,?,?,183.0,75.0,?,?,?,?,?
86.0,?,?,?,55.0,?,?,?,?,?,154.0,?,?,74.0,3.0,?,180.0,?,opel
109.0,?,?,225.0,?,11.0,?,?,?,169.0,?,?,212.0,68.0,?,?,?,202.0,saab
?,37.0,?,?,?,7.0,154.0,42.0,?,?,171.0,?,132.0,67.0,2.0,8.0,?,206.0,?
100.0,44.0,93.0,?,?,8.0,186.0,35.0,?,147.0,?,?,?,?,0.0,?,193.0,?,opel
?,?,73.0,154.0,?,?,?,44.0,?,?,?,?,?,?,5.0,?,?,?,?
?,46.0,?,125.0,?,?,?,?,?,?,?,334.0,?,?,?,11.0,?,?,?
116.0,53.0,110.0,231.0,?,?,217.0,31.0,24.0,?,?,?,?,?,?,?,?,?,?
89.0,46.0,?,?,?,?,?,?,20.0,?,?,?,177.0,?,?,?,183.0,?,?
89.0,48.0,85.0,?,?,8.0,?,?,?,?,188.0,?,?,?,16.0,?,?,?,?
?,?,?,155.0,?,?,144.0,46.0,?,?,168.0,309.0,147.0,?,4.0,12.0,188.0,?,?
88.0,43.0,?,?,?,?,154.0,?,19.0,150.0,174.0,?,?,?,6.0,?,?,?,?
96.0,?,?,215.0,69.0,?,?,33.0,23.0,?,220.0,598.0,200.0,?,?,6.0,?,194.0,?
?,?,?,?,62.0,6.0,135.0,?,?,?,151.0,?,144.0,83.0,16.0,16.0,180.0,?,?
98.0,?,?,?,?,?,?,?,18.0,?,160.0,?,?,?,3.0,12.0,191.0,?,van
?,45.0,?,?,?,?,?,44.0,?,?,?,347.0,177.0,?,9.0,?,?,192.0,van
?,?,76.0,?,?,?,155.0,?,?,?,184.0,362.0,157.0,?,?,?,?,193.0,bus
93.0,?,?,?,?,8.0,132.0,?,?,?,?,?,121.0,67.0,?,?,?,?,?
109.0,55.0,?,169.0,?,?,?,27.0,?,?,?,?,247.0,84.0,10.0,11.0,184.0,183.0,?
?,?,?,164.0,?,7.0,151.0,?,19.0,?,?,?,139.0,?,0.0,?,?,?,?
98.0,?,?,207.0,?,?,?,?,?,?,212.0,?,?,?,4.0,?,?,?,bus
82.0,?,66.0,126.0,54.0,?,?,52.0,?,?,148.0,?,142.0,72.0,17.0,7.0,?,187.0,saab
?,?,?,?,?,9.0,177.0,?,?,135.0,?,465.0,?,?,?,?,?,?,?
?,?,77.0,?,?,6.0,?,?,21.0,139.0,?,?,141.0,?,4.0,?,?,?,bus
?,53.0,98.0,193.0,?,10.0,?,?,?,?,?,681.0,?,?,?,?,?,?,saab
?,?,78.0,166.0,?,7.0,?,?,19.0,?,?,342.0,?,?,15.0,?,193.0,197.0,opel
94.0,37.0,?,193.0,72.0,?,158.0,41.0,19.0,133.0,?,385.0,127.0,?,?,?,200.0,204.0,bus
89.0,36.0,?,149.0,60.0,?,133.0,?,18.0,134.0,?,?,?,?,6.0,?,?,?,?
85.0,45.0,70.0,130.0,?,?,?,45.0,?,146.0,171.0,?,187.0,?,?,5.0,?,186.0,?
?,45.0,?,?,63.0,?,149.0,44.0,19.0,?,?,?,?,71.0,?,?,189.0,?,bus
?,?,?,?,?,?,?,?,24.0,?,?,?,200.0,?,5.0,?,190.0,203.0,?
107.0,?,?,?,?,11.0,214.0,?,?,162.0,217.0,676.0,?,?,6.0,?,?,198.0,opel
?,?,100.0,?,59.0,?,?,?,22.0,?,210.0,?,195.0,64.0,?,?,?,?,?
?,48.0,?,?,?,?,?,?,?,158.0,?,?,?,?,?,32.0,195.0,206.0,?
90.0,?,?,188.0,61.0,10.0,181.0,?,21.0,?,?,?,?,?,?,?,191.0,199.0,?
?,?,?,?,56.0,10.0,157.0,?,?,?,?,?,188.0,?,?,?,184.0,?,van
?,?,?,155.0,?,?,?,?,19.0,?,?,328.0,?,?,?,17.0,187.0,195.0,?
?,?,?,222.0,67.0,?,?,33.0,?,?,217.0,?,?,67.0,?,?,192.0,?,opel
?,42.0,63.0,126.0,?,?,152.0,45.0,?,?,173.0,?,?,?,0.0,?,180.0,?,bus
?,?,62.0,?,?,7.0,?,?,?,?,160.0,?,156.0,?,?,6.0,?,184.0,van
?,?,?,?,?,?,?,53.0,?,144.0,?,237.0,155.0,?,3.0,10.0,?,194.0,van
95.0,?,?,208.0,?,?,187.0,36.0,?,?,202.0,?,158.0,64.0,?,32.0,?,?,?
89.0,?,?,?,54.0,?,?,56.0,17.0,?,138.0,?,?,?,?,4.0,?,?,?
102.0,?,92.0,?,60.0,6.0,?,30.0,?,162.0,?,?,?,80.0,?,?,188.0,?,?
105.0,54.0,?,?,?,?,221.0,30.0,?,170.0,?,718.0,?,?,?,?,187.0,199.0,saab
113.0,57.0,?,?,?,6.0,?,?,28.0,?,288.0,?,261.0,85.0,?,?,?,?,bus
?,43.0,65.0,?,56.0,?,?,?,?,?,169.0,?,171.0,?,?,3.0,?,?,?
?,?,96.0,?,?,?,188.0,35.0,22.0,157.0,?,533.0,231.0,68.0,?,?,?,?,saab
?,?,?,?,60.0,7.0,?,?,?,131.0,188.0,?,144.0,66.0,?,?,?,204.0,?
?,44.0,?,?,54.0,?,?,45.0,19.0,?,?,?,185.0,?,?,4.0,?,?,bus
?,49.0,?,?,61.0,?,181.0,?,?,158.0,?,494.0,?,?,?,15.0,?,?,?
?,44.0,?,?,?,6.0,?,?,?,144.0,?,332.0,?,?,10.0,?,?,?,?
?,43.0,?,170.0,66.0,9.0,?,?,19.0,147.0,?,?,?,65.0,2.0,17.0,?,?,?
89.0,?,?,?,59.0,?,161.0,?,?,?,?,?,?,?,?,?,192.0,?,saab
?,?,?,160.0,63.0,?,?,?,?,?,160.0,300.0,?,?,?,?,201.0,?,?
?,?,?,?,?,?,188.0,?,22.0,?,?,?,205.0,67.0,11.0,?,193.0,200.0,opel
?,?,?,?,?,?,?,?,?,176.0,?,725.0,236.0,70.0,10.0,25.0,?,?,?
?,?,?,?,?,7.0,?,45.0,?,?,171.0,?,?,?,?,?,?,182.0,?
?,?,?,184.0,?,7.0,?,?,?,171.0,?,822.0,229.0,?,7.0,?,?,187.0,bus
?,?,?,?,?,11.0,?,30.0,?,?,?,?,213.0,71.0,?,?,187.0,?,saab
?,?,76.0,125.0,54.0,10.0,156.0,?,?,?,?,?,176.0,76.0,12.0,12.0,184.0,193.0,?
?,?,?,?,62.0,5.0,?,32.0,?,158.0,?,625.0,219.0,?,?,?,191.0,?,bus
97.0,45.0,?,?,?,10.0,151.0,45.0,?,?,?,334.0,?,?,18.0,20.0,?,205.0,?
?,?,73.0,158.0,?,7.0,?,?,?,138.0,175.0,?,152.0,73.0,?,?,?,?,?
?,40.0,72.0,?,?,?,146.0,?,?,135.0,?,?,145.0,?,4.0,?,192.0,196.0,?
86.0,?,?,?,?,6.0,?,48.0,18.0,?,?,?,162.0,?,3.0,21.0,?,?,?
83.0,?,?,?,61.0,4.0,?,?,?,127.0,?,?,?,?,?,?,?,183.0,?
?,?,?,?,?,?,222.0,30.0,?,171.0,224.0,?,?,?,?,6.0,?,198.0,?
?,?,?,?,?,?,?,?,?,178.0,?,?,213.0,74.0,?,?,?,?,?
?,54.0,?,?,?,7.0,?,28.0,?,?,?,?,253.0,81.0,?,14.0,185.0,?,bus
?,?,?,228.0,?,12.0,?,?,24.0,163.0,?,668.0,?,?,?,25.0,?,205.0,?
?,?,77.0,?,59.0,6.0,?,44.0,?,?,?,?,177.0,?,?,?,?,208.0,?
?,44.0,?,?,?,10.0,?,?,?,?,163.0,312.0,166.0,?,?,6.0,?,206.0,?
89.0,40.0,?,?,?,?,132.0,50.0,?,?,155.0,?,?,?,16.0,?,203.0,?,?
?,46.0,101.0,?,66.0,?,192.0,?,?,?,?,?,?,?,?,32.0,?,200.0,?
?,?,?,?,?,?,?,46.0,19.0,?,163.0,?,?,?,12.0,?,?,?,?
91.0,46.0,?,?,?,?,?,?,19.0,152.0,?,?,199.0,70.0,?,?,?,200.0,van
?,?,69.0,146.0,?,6.0,151.0,?,19.0,147.0,?,340.0,195.0,75.0,?,0.0,183.0,188.0,?
98.0,?,90.0,192.0,?,?,177.0,37.0,?,155.0,195.0,?,197.0,65.0,10.0,1.0,?,201.0,?
?,?,?,188.0,?,?,183.0,?,?,141.0,?,?,?,70.0,?,?,?,197.0,?
91.0,45.0,?,?,69.0,7.0,?,?,19.0,144.0,?,340.0,?,?,12.0,?,195.0,?,bus
109.0,49.0,?,?,59.0,?,207.0,?,?,156.0,?,635.0,213.0,?,13.0,?,191.0,202.0,saab
87.0,?,?,?,60.0,?,?,?,?,?,?,366.0,174.0,70.0,2.0,?,190.0,?,?
?,?,?,?,?,?,?,35.0,?,?,?,?,176.0,?,3.0,?,197.0,?,?
?,?,?,?,?,12.0,?,?,?,?,?,?,?,72.0,10.0,28.0,?,?,?
101.0,46.0,?,?,?,?,?,?,23.0,?,?,?,195.0,?,?,?,?,205.0,?
?,47.0,81.0,176.0,59.0,7.0,168.0,39.0,?,?,?,425.0,185.0,?,?,?,?,?,saab
89.0,?,?,147.0,58.0,10.0,153.0,?,?,?,?,?,?,?,13.0,7.0,?,197.0,van
?,?,77.0,?,59.0,?,154.0,44.0,?,145.0,?,?,?,?,?,14.0,?,?,?
108.0,?,?,?,?,?,202.0,?,?,?,?,?,?,?,?,3.0,?,?,saab
90.0,?,85.0,?,60.0,10.0,?,43.0,?,?,179.0,355.0,186.0,?,1.0,5.0,185.0,?,?
82.0,37.0,59.0,?,63.0,?,?,?,?,128.0,?,264.0,?,82.0,11.0,?,?,?,?
84.0,45.0,?,?,?,6.0,?,?,19.0,?,?,317.0,?,75.0,5.0,1.0,183.0,?,bus
?,?,?,?,57.0,?,?,?,?,?,?,388.0,?,?,?,15.0,?,193.0,?
96.0,41.0,77.0,?,64.0,?,?,?,21.0,?,?,?,148.0,?,?,?,?,?,bus
?,?,72.0,187.0,71.0,?,161.0,?,20.0,144.0,?,399.0,?,70.0,?,?,196.0,203.0,?
97.0,?,87.0,164.0,?,9.0,?,?,20.0,149.0,?,?,?,68.0,?,?,192.0,?,van
?,47.0,77.0,204.0,?,6.0,?,?,?,?,?,?,182.0,?,6.0,?,199.0,?,bus
?,36.0,?,?,58.0,4.0,118.0,?,?,125.0,138.0,205.0,?,?,?,?,180.0,?,van
?,52.0,95.0,?,?,?,?,?,?,158.0,262.0,?,?,?,?,19.0,187.0,?,?
?,?,108.0,193.0,59.0,?,?,31.0,?,?,?,?,203.0,?,?,22.0,190.0,?,?
87.0,37.0,?,132.0,?,6.0,?,?,?,?,?,?,?,?,?,?,186.0,192.0,saab
?,36.0,54.0,?,?,7.0,?,?,18.0,126.0,?,229.0,?,78.0,?,?,180.0,184.0,saab
?,?,?,?,?,?,217.0,?,?,173.0,225.0,696.0,?,72.0,?,?,188.0,199.0,opel
?,?,60.0,122.0,56.0,6.0,?,?,?,?,?,281.0,?,?,0.0,5.0,179.0,186.0,?
?,?,?,?,?,4.0,250.0,?,?,162.0,?,?,262.0,88.0,5.0,?,182.0,?,bus
81.0,46.0,?,141.0,?,?,153.0,44.0,19.0,148.0,177.0,?,190.0,80.0,1.0,?,?,187.0,bus
100.0,?,109.0,?,?,?,217.0,?,?,?,?,704.0,?,72.0,?,?,?,199.0,?
88.0,?,?,?,?,?,142.0,?,19.0,143.0,?,296.0,174.0,68.0,?,?,?,?,opel
94.0,49.0,?,?,64.0,?,157.0,43.0,?,?,?,363.0,203.0,?,?,0.0,183.0,?,?
99.0,?,89.0,?,?,8.0,?,?,22.0,?,?,521.0,?,?,?,?,?,?,?
?,?,85.0,?,?,?,?,?,?,?,?,?,184.0,73.0,?,?,?,?,?
94.0,?,?,?,138.0,?,155.0,?,?,?,320.0,354.0,187.0,?,?,9.0,?,?,van
100.0,?,?,?,?,?,?,30.0,25.0,180.0,234.0,?,205.0,?,?,?,186.0,198.0,?
?,?,?,113.0,?,8.0,?,45.0,?,?,169.0,332.0,?,?,4.0,?,179.0,183.0,?
?,38.0,?,160.0,?,25.0,140.0,47.0,?,?,?,?,?,?,?,11.0,?,?,?
?,?,?,?,65.0,?,?,44.0,19.0,?,?,348.0,143.0,66.0,?,17.0,?,203.0,van
?,?,?,?,?,6.0,154.0,?,?,146.0,?,356.0,190.0,?,?,?,?,?,?
?,?,?,?,63.0,7.0,176.0,?,?,154.0,?,467.0,?,?,?,?,189.0,195.0,saab
97.0,?,76.0,169.0,?,?,161.0,41.0,?,?,?,391.0,136.0,?,0.0,?,?,?,?
?,?,?,?,51.0,?,?,?,28.0,?,?,?,?,87.0,11.0,2.0,?,181.0,?
?,?,?,?,66.0,?,?,?,?,136.0,?,352.0,154.0,72.0,?,?,?,?,?
?,?,?,?,?,?,164.0,39.0,20.0,136.0,189.0,413.0,129.0,71.0,3.0,17.0,200.0,?,?
?,42.0,?,?,64.0,?,?,?,18.0,?,157.0,265.0,?,?,?,?,?,201.0,van
107.0,53.0,108.0,213.0,64.0,12.0,206.0,?,23.0,?,?,627.0,?,65.0,?,?,194.0,?,saab
85.0,37.0,80.0,?,59.0,?,?,?,?,?,?,?,136.0,?,?,21.0,191.0,197.0,?
?,52.0,?,162.0,53.0,?,?,?,24.0,163.0,226.0,669.0,204.0,?,?,?,186.0,?,opel
96.0,?,?,?,?,8.0,?,47.0,?,150.0,?,?,?,62.0,?,?,?,208.0,?
?,?,101.0,?,?,?,200.0,33.0,23.0,?,215.0,?,?,?,?,22.0,?,202.0,?
88.0,40.0,?,?,?,?,?,44.0,19.0,?,174.0,341.0,151.0,?,?,?,?,200.0,bus
?,38.0,64.0,?,59.0,?,134.0,?,?,?,152.0,?,135.0,?,1.0,?,179.0,188.0,opel
91.0,38.0,?,136.0,53.0,6.0,144.0,?,19.0,?,?,?,?,?,?,?,186.0,191.0,?
86.0,45.0,?,?,?,?,146.0,45.0,?,144.0,167.0,322.0,?,?,5.0,?,?,?,bus
?,?,?,175.0,?,?,?,?,?,?,191.0,?,?,?,?,28.0,?,?,?
?,45.0,?,188.0,?,?,161.0,?,20.0,?,190.0,390.0,?,?,4.0,?,194.0,?,saab
?,?,?,116.0,?,?,?,57.0,17.0,124.0,?,?,?,?,?,?,177.0,184.0,?
?,?,71.0,?,?,?,?,?,19.0,?,170.0,?,176.0,81.0,6.0,?,?,?,?
?,36.0,78.0,?,62.0,?,?,48.0,?,123.0,161.0,?,129.0,?,?,35.0,194.0,?,opel
85.0,45.0,82.0,?,?,11.0,159.0,43.0,?,156.0,?,?,173.0,?,10.0,?,?,193.0,van
101.0,?,?,?,54.0,12.0,216.0,?,?,?,220.0,?,187.0,68.0,?,?,190.0,201.0,opel
?,?,70.0,?,64.0,6.0,?,47.0,?,143.0,?,299.0,?,?,?,11.0,?,199.0,bus
?,?,?,183.0,?,?,149.0,?,?,?,178.0,?,?,?,0.0,17.0,?,?,?
?,?,70.0,?,?,?,?,44.0,19.0,?,?,341.0,?,?,?,?,184.0,187.0,?
?,?,72.0,?,?,6.0,?,50.0,?,?,?,?,125.0,?,?,20.0,200.0,?,?
96.0,39.0,?,?,?,6.0,?,?,?,?,154.0,?,150.0,86.0,6.0,?,?,182.0,?
?,?,?,?,61.0,11.0,?,31.0,?,152.0,227.0,650.0,193.0,?,5.0,?,?,?,opel
?,34.0,?,158.0,59.0,7.0,?,?,18.0,124.0,165.0,?,117.0,61.0,?,3.0,?,207.0,saab
?,45.0,?,?,54.0,?,?,?,19.0,145.0,169.0,?,?,?,?,?,181.0,?,?
91.0,41.0,?,?,?,9.0,?,36.0,?,137.0,202.0,?,?,?,11.0,24.0,193.0,?,opel
?,?,?,?,?,?,?,50.0,18.0,126.0,?,?,128.0,?,3.0,36.0,193.0,?,opel
?,53.0,?,203.0,?,?,220.0,?,?,167.0,228.0,710.0,?,71.0,?,?,188.0,?,opel
86.0,?,?,176.0,59.0,?,169.0,?,?,?,?,?,?,?,7.0,?,193.0,?,opel
?,?,?,?,?,?,208.0,?,?,?,223.0,639.0,?,?,?,?,?,?,?
?,?,?,?,62.0,?,?,?,?,?,?,?,140.0,?,?,?,?,?,van
?,53.0,108.0,?,61.0,?,217.0,31.0,24.0,?,?,694.0,209.0,67.0,0.0,?,?,201.0,saab
?,?,?,?,74.0,5.0,?,32.0,?,?,?,?,?,79.0,?,?,?,191.0,?
?,38.0,83.0,141.0,54.0,7.0,149.0,?,19.0,?,?,?,?,?,?,?,?,191.0,saab
85.0,42.0,70.0,?,56.0,7.0,?,?,?,145.0,177.0,328.0,172.0,?,?,?,?,185.0,bus
104.0,51.0,?,168.0,?,10.0,208.0,?,24.0,?,?,?,?,72.0,?,?,187.0,?,saab
85.0,?,?,?,60.0,?,130.0,?,?,130.0,?,?,?,?,?,?,195.0,?,?
93.0,?,?,?,?,?,?,?,18.0,?,?,?,155.0,?,?,?,185.0,185.0,?
?,40.0,?,?,?,7.0,150.0,?,?,134.0,167.0,330.0,165.0,80.0,?,1.0,?,?,?
?,49.0,86.0,195.0,?,?,?,?,?,?,?,473.0,?,?,7.0,?,192.0,?,?
98.0,?,?,202.0,59.0,11.0,?,34.0,?,?,?,586.0,165.0,61.0,1.0,33.0,194.0,208.0,saab
101.0,?,?,194.0,60.0,?,?,?,22.0,?,219.0,?,?,67.0,0.0,10.0,?,?,?
90.0,47.0,?,?,?,?,?,?,?,153.0,?,376.0,?,?,?,8.0,?,?,?
?,36.0,?,?,56.0,6.0,?,56.0,?,130.0,139.0,?,?,?,?,14.0,192.0,?,van
99.0,50.0,?,?,?,?,185.0,35.0,?,?,?,?,193.0,66.0,?,?,194.0,?,?
102.0,?,?,238.0,72.0,?,?,28.0,?,?,?,844.0,?,?,?,22.0,184.0,?,?
?,46.0,?,135.0,?,9.0,157.0,?,?,?,170.0,356.0,?,79.0,12.0,?,?,?,van
?,52.0,101.0,?,?,?,?,?,22.0,?,?,527.0,?,67.0,?,?,?,?,?
?,57.0,?,?,74.0,?,212.0,?,24.0,?,224.0,670.0,223.0,?,0.0,4.0,186.0,?,opel
?,?,?,194.0,?,6.0,204.0,32.0,23.0,?,?,?,214.0,?,?,?,?,?,?
?,?,82.0,?,?,?,143.0,?,?,?,?,308.0,?,68.0,13.0,9.0,191.0,?,van
91.0,?,?,185.0,?,?,?,42.0,?,?,178.0,?,?,?,?,?,?,?,?
?,?,74.0,?,?,?,?,?,?,?,178.0,?,130.0,?,?,?,?,?,opel
?,38.0,?,?,?,?,161.0,?,20.0,135.0,?,388.0,?,?,?,?,197.0,?,opel
?,?,71.0,159.0,?,?,145.0,?,?,?,?,?,171.0,?,8.0,?,195.0,200.0,?
106.0,?,?,?,?,?,201.0,33.0,?,?,214.0,?,204.0,65.0,2.0,4.0,?,204.0,?
81.0,?,?,139.0,62.0,7.0,149.0,46.0,?,?,?,?,?,?,1.0,?,?,184.0,bus
92.0,?,?,124.0,52.0,?,139.0,?,18.0,144.0,164.0,282.0,?,?,?,?,183.0,?,?
?,45.0,?,161.0,68.0,?,?,?,?,144.0,?,?,?,71.0,10.0,?,191.0,?,van
103.0,57.0,?,?,?,?,218.0,?,?,173.0,226.0,?,250.0,?,?,?,187.0,?,?
?,42.0,90.0,192.0,61.0,9.0,?,37.0,?,?,?,480.0,138.0,61.0,?,?,199.0,?,?
90.0,?,62.0,147.0,?,6.0,?,52.0,?,?,?,?,?,?,13.0,4.0,201.0,?,van
?,52.0,107.0,211.0,62.0,?,?,33.0,?,?,?,?,?,?,9.0,?,194.0,?,opel
97.0,47.0,?,?,?,?,?,?,20.0,150.0,193.0,426.0,?,?,11.0,2.0,192.0,?,?
?,?,?,?,52.0,4.0,?,44.0,19.0,133.0,170.0,?,163.0,?,?,3.0,?,183.0,?
?,?,80.0,206.0,70.0,6.0,?,35.0,21.0,156.0,?,?,198.0,?,?,?,?,?,?
82.0,43.0,?,?,68.0,?,150.0,?,?,?,?,?,?,78.0,7.0,?,?,186.0,?
?,?,70.0,147.0,?,8.0,?,?,?,?,?,319.0,?,77.0,?,12.0,?,186.0,?
96.0,54.0,?,175.0,?,?,?,?,?,?,221.0,682.0,?,?,?,?,?,?,opel
105.0,?,?,201.0,62.0,11.0,220.0,?,?,?,232.0,?,?,?,12.0,16.0,?,?,?
?,?,?,?,?,?,?,?,17.0,139.0,?,241.0,?,62.0,?,?,?,?,?
91.0,44.0,66.0,?,?,7.0,137.0,?,18.0,146.0,166.0,?,?,?,1.0,?,?,?,van
?,55.0,109.0,230.0,?,12.0,?,30.0,?,174.0,?,706.0,226.0,67.0,8.0,22.0,191.0,202.0,?
?,?,?,?,?,?,222.0,?,?,?,?,735.0,206.0,83.0,4.0,?,?,?,?
?,56.0,?,202.0,?,?,?,?,25.0,179.0,234.0,725.0,212.0,?,15.0,?,189.0,196.0,?
82.0,?,?,141.0,?,8.0,?,?,19.0,?,173.0,342.0,?,?,11.0,9.0,?,187.0,?
?,?,104.0,?,?,9.0,211.0,?,?,?,?,?,223.0,74.0,1.0,?,?,196.0,saab
101.0,?,101.0,183.0,57.0,?,?,30.0,?,?,225.0,741.0,?,71.0,5.0,?,186.0,?,?
?,?,78.0,150.0,63.0,?,?,?,?,160.0,?,367.0,?,?,5.0,9.0,?,?,?
?,45.0,?,?,?,5.0,?,?,22.0,?,?,?,?,?,4.0,?,?,?,bus
?,?,64.0,122.0,?,?,?,?,19.0,?,?,?,?,?,1.0,?,179.0,182.0,bus
?,?,?,201.0,?,10.0,?,?,?,?,?,?,?,?,1.0,?,185.0,?,?
104.0,54.0,?,?,?,?,218.0,?,?,?,223.0,?,?,?,?,21.0,?,?,opel
?,46.0,79.0,?,62.0,?,167.0,40.0,?,?,?,418.0,193.0,?,12.0,?,191.0,?,opel
?,38.0,76.0,?,?,?,142.0,47.0,18.0,131.0,?,?,?,?,?,?,?,?,?
90.0,?,?,?,?,11.0,?,43.0,20.0,?,172.0,?,186.0,75.0,?,2.0,?,193.0,van
83.0,?,?,?,70.0,6.0,?,44.0,?,?,?,338.0,?,?,3.0,?,?,186.0,bus
?,?,?,?,?,12.0,221.0,?,25.0,?,223.0,?,?,?,11.0,12.0,?,195.0,opel
93.0,45.0,81.0,?,?,?,?,41.0,?,147.0,180.0,383.0,?,?,?,11.0,?,199.0,?
?,?,86.0,?,?,?,?,45.0,19.0,134.0,?,?,139.0,?,?,18.0,?,189.0,?
102.0,?,?,?,?,10.0,212.0,?,?,?,?,?,?,66.0,?,?,191.0,?,?
?,?,109.0,?,?,?,?,?,?,174.0,229.0,709.0,?,70.0,?,?,189.0,?,?
?,45.0,?,175.0,60.0,9.0,?,?,20.0,?,?,?,169.0,63.0,16.0,?,?,?,saab
85.0,43.0,66.0,?,?,6.0,?,?,?,?,173.0,?,?,86.0,4.0,9.0,180.0,183.0,bus
102.0,?,98.0,177.0,?,?,?,?,?,171.0,?,?,?,72.0,5.0,?,?,196.0,?
?,54.0,105.0,164.0,?,?,?,?,27.0,165.0,269.0,891.0,243.0,?,?,?,181.0,?,?
?,45.0,?,?,?,6.0,?,41.0,?,144.0,181.0,373.0,?,69.0,?,?,?,?,bus
106.0,?,98.0,?,?,11.0,215.0,31.0,?,170.0,222.0,?,214.0,68.0,?,?,?,201.0,?
?,?,82.0,136.0,54.0,10.0,?,?,19.0,?,?,359.0,?,?,1.0,?,?,197.0,?
88.0,36.0,?,113.0,?,?,118.0,?,17.0,?,137.0,?,?,?,?,14.0,180.0,183.0,van
?,?,98.0,?,?,?,?,31.0,?,?,?,?,223.0,72.0,?,31.0,?,198.0,opel
?,?,?,?,?,?,?,30.0,25.0,?,?,?,?,73.0,?,?,?,197.0,?
?,?,?,185.0,?,10.0,219.0,30.0,25.0,?,?,?,?,?,?,12.0,187.0,?,?
?,36.0,66.0,?,57.0,?,?,52.0,18.0,?,?,252.0,?,?,?,27.0,183.0,?,opel
?,?,?,133.0,55.0,?,146.0,?,19.0,132.0,170.0,314.0,149.0,?,?,18.0,?,?,saab
97.0,?,?,209.0,?,?,?,34.0,?,?,224.0,?,194.0,?,?,?,?,?,?
?,53.0,100.0,?,?,11.0,?,30.0,?,?,229.0,?,?,?,?,?,?,199.0,saab
?,?,112.0,201.0,?,?,214.0,32.0,?,?,?,?,?,?,0.0,?,?,206.0,saab
?,?,?,?,60.0,8.0,150.0,?,?,?,?,331.0,?,?,2.0,33.0,191.0,?,opel
