@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,?,?,?,?,6.0,?,?,17.0,?,137.0,?,127.0,?,?,?,185.0,189.0,?
?,?,?,?,?,?,?,52.0,?,?,?,253.0,?,?,?,8.0,184.0,?,?
104.0,?,103.0,?,69.0,?,?,30.0,?,176.0,231.0,?,246.0,?,?,4.0,187.0,196.0,opel
?,44.0,80.0,?,?,?,?,?,20.0,?,?,?,?,?,?,17.0,?,?,?
?,?,68.0,170.0,67.0,?,142.0,?,18.0,?,?,?,?,65.0,?,?,?,203.0,?
93.0,?,85.0,?,?,?,155.0,?,19.0,?,?,?,?,?,2.0,9.0,?,196.0,?
?,?,?,?,56.0,?,?,31.0,?,?,?,?,203.0,71.0,?,?,191.0,202.0,?
?,36.0,77.0,?,56.0,?,?,?,19.0,?,177.0,361.0,123.0,?,8.0,?,?,201.0,?
?,?,?,?,56.0,7.0,?,44.0,?,?,170.0,333.0,?,63.0,?,?,198.0,?,?
99.0,?,104.0,196.0,?,10.0,?,33.0,?,152.0,221.0,604.0,199.0,?,?,4.0,?,197.0,saab
98.0,?,?,?,65.0,?,226.0,?,?,182.0,225.0,748.0,216.0,71.0,?,1.0,185.0,?,?
?,37.0,?,118.0,55.0,?,?,52.0,?,?,?,245.0,?,81.0,?,?,?,184.0,?
?,39.0,88.0,?,?,9.0,?,38.0,21.0,?,?,?,156.0,?,0.0,?,?,?,?
?,40.0,?,?,?,?,118.0,56.0,?,137.0,143.0,?,?,?,10.0,?,?,199.0,?
?,?,70.0,138.0,?,?,126.0,53.0,17.0,128.0,147.0,237.0,?,?,?,19.0,199.0,?,van
?,?,?,?,?,10.0,185.0,?,?,160.0,?,?,178.0,62.0,?,?,?,?,saab
?,?,71.0,128.0,?,?,?,?,19.0,?,171.0,?,?,?,?,16.0,?,?,?
?,?,?,116.0,?,?,152.0,45.0,19.0,141.0,?,335.0,172.0,85.0,?,?,179.0,183.0,?
?,?,?,?,61.0,?,166.0,?,20.0,154.0,?,?,?,?,13.0,9.0,?,?,saab
?,?,?,140.0,60.0,7.0,119.0,?,?,?,?,212.0,141.0,?,?,8.0,200.0,207.0,?
?,37.0,62.0,113.0,?,6.0,?,55.0,?,129.0,?,218.0,?,79.0,?,7.0,?,185.0,?
82.0,45.0,?,150.0,?,5.0,148.0,?,?,?,?,322.0,?,80.0,?,0.0,181.0,?,?
?,47.0,?,?,?,7.0,?,38.0,?,?,?,?,205.0,66.0,0.0,?,?,?,saab
91.0,?,?,?,?,9.0,149.0,?,?,157.0,?,?,140.0,?,1.0,26.0,197.0,207.0,?
?,?,?,?,63.0,9.0,146.0,?,19.0,148.0,161.0,316.0,161.0,?,?,10.0,?,?,?
?,57.0,106.0,?,51.0,?,?,?,?,172.0,?,?,?,?,?,20.0,?,184.0,bus
87.0,44.0,?,?,?,6.0,?,?,?,141.0,?,326.0,178.0,?,?,1.0,?,201.0,bus
83.0,?,?,?,59.0,6.0,?,45.0,19.0,?,167.0,327.0,183.0,?,?,0.0,?,?,?
?,?,?,129.0,?,7.0,?,?,18.0,?,154.0,?,?,74.0,?,?,?,?,opel
?,54.0,?,225.0,?,?,?,?,24.0,169.0,?,?,212.0,?,11.0,32.0,189.0,202.0,saab
?,37.0,?,?,71.0,?,154.0,42.0,19.0,127.0,171.0,?,?,?,2.0,?,?,?,bus
100.0,44.0,93.0,?,?,8.0,?,?,?,?,?,521.0,?,66.0,0.0,?,?,198.0,?
?,?,73.0,154.0,?,7.0,151.0,?,?,?,?,?,160.0,?,5.0,?,?,?,?
?,46.0,?,?,57.0,?,?,?,19.0,147.0,?,?,188.0,82.0,?,?,180.0,?,?
116.0,?,110.0,?,?,?,?,?,?,?,231.0,?,?,?,?,?,?,?,?
89.0,46.0,?,125.0,52.0,?,156.0,44.0,?,?,171.0,?,177.0,?,?,?,?,?,van
?,?,?,189.0,?,8.0,?,39.0,?,153.0,?,?,190.0,?,16.0,?,?,201.0,?
?,?,70.0,?,?,?,144.0,46.0,19.0,141.0,168.0,?,147.0,71.0,?,12.0,188.0,195.0,?
88.0,?,?,?,55.0,11.0,154.0,?,19.0,?,174.0,350.0,164.0,?,6.0,2.0,?,?,?
96.0,?,?,?,?,?,200.0,33.0,?,147.0,?,?,?,?,?,?,?,?,opel
?,?,?,132.0,62.0,6.0,135.0,?,18.0,?,?,?,144.0,83.0,16.0,16.0,?,184.0,saab
?,?,66.0,?,?,7.0,?,?,18.0,138.0,?,?,?,69.0,3.0,12.0,?,194.0,?
89.0,?,?,?,?,?,?,44.0,20.0,160.0,?,?,?,?,?,?,?,?,?
87.0,42.0,?,?,65.0,?,155.0,42.0,?,?,184.0,362.0,157.0,76.0,?,12.0,?,193.0,?
93.0,?,63.0,?,57.0,?,132.0,?,?,?,?,260.0,?,67.0,3.0,?,?,?,?
?,55.0,?,?,?,?,?,?,?,165.0,?,?,247.0,84.0,10.0,11.0,184.0,183.0,?
?,?,75.0,?,64.0,7.0,151.0,?,19.0,?,168.0,345.0,?,?,?,?,?,204.0,?
?,?,?,?,?,?,?,?,22.0,?,?,?,?,?,4.0,6.0,?,?,?
82.0,?,?,?,?,?,132.0,?,?,?,?,252.0,142.0,?,?,?,?,187.0,saab
91.0,40.0,?,?,?,9.0,?,38.0,21.0,135.0,?,?,165.0,66.0,?,35.0,195.0,?,?
98.0,40.0,77.0,?,?,?,?,37.0,?,?,?,?,?,?,?,?,?,201.0,bus
106.0,?,98.0,?,?,10.0,?,?,?,?,?,?,?,?,8.0,21.0,188.0,197.0,saab
?,?,?,166.0,59.0,7.0,?,?,19.0,141.0,?,?,?,?,15.0,?,?,197.0,opel
94.0,37.0,?,?,72.0,6.0,158.0,?,?,?,?,385.0,?,70.0,0.0,?,?,?,?
89.0,?,68.0,149.0,60.0,?,133.0,50.0,?,134.0,?,?,?,62.0,?,18.0,201.0,?,?
85.0,?,70.0,?,58.0,8.0,?,45.0,19.0,?,171.0,?,187.0,?,?,5.0,?,?,?
86.0,45.0,?,?,63.0,?,149.0,?,?,?,?,?,?,71.0,?,?,?,196.0,bus
106.0,?,?,?,61.0,10.0,?,32.0,?,153.0,227.0,?,?,70.0,5.0,?,?,?,saab
107.0,?,?,?,?,11.0,?,31.0,?,162.0,217.0,?,?,66.0,?,5.0,189.0,198.0,?
109.0,51.0,?,?,59.0,10.0,?,34.0,?,?,210.0,?,195.0,64.0,?,?,?,?,?
?,?,107.0,?,62.0,10.0,205.0,?,?,?,222.0,?,?,65.0,?,32.0,195.0,?,opel
90.0,?,90.0,188.0,61.0,?,?,36.0,?,?,?,?,220.0,?,6.0,19.0,191.0,?,?
93.0,?,83.0,?,?,10.0,?,?,?,?,180.0,?,188.0,?,?,21.0,?,?,van
82.0,?,70.0,155.0,?,?,?,?,?,?,172.0,?,?,?,5.0,17.0,?,?,?
?,52.0,?,222.0,67.0,?,?,33.0,?,163.0,?,589.0,?,67.0,?,?,192.0,?,opel
?,?,63.0,126.0,55.0,?,152.0,?,?,?,?,336.0,?,?,?,15.0,?,?,?
93.0,?,62.0,117.0,49.0,?,?,52.0,18.0,?,?,?,?,78.0,8.0,6.0,?,?,van
91.0,41.0,?,?,?,9.0,?,53.0,18.0,?,159.0,237.0,155.0,?,?,?,?,?,van
95.0,45.0,?,?,?,10.0,?,?,22.0,150.0,202.0,?,158.0,?,7.0,?,?,?,?
89.0,?,?,111.0,54.0,5.0,?,56.0,?,?,138.0,?,147.0,82.0,7.0,4.0,181.0,183.0,?
?,?,?,194.0,60.0,?,?,30.0,?,?,247.0,731.0,209.0,?,7.0,7.0,?,?,?
105.0,?,?,?,?,10.0,221.0,?,?,170.0,232.0,718.0,202.0,73.0,0.0,?,?,199.0,?
113.0,?,109.0,194.0,?,6.0,260.0,?,?,175.0,?,?,261.0,85.0,11.0,?,?,183.0,?
?,43.0,65.0,127.0,?,?,149.0,?,19.0,143.0,?,?,171.0,85.0,6.0,3.0,180.0,?,bus
98.0,?,?,?,?,10.0,?,?,22.0,?,?,533.0,231.0,?,?,?,?,?,saab
94.0,38.0,?,179.0,60.0,7.0,170.0,?,21.0,?,188.0,?,144.0,66.0,?,28.0,?,?,saab
?,?,?,?,54.0,?,151.0,?,?,?,?,?,185.0,?,3.0,?,?,?,?
?,49.0,96.0,?,?,?,?,?,?,158.0,?,?,?,62.0,?,?,202.0,209.0,?
89.0,?,82.0,?,54.0,?,?,?,?,?,?,332.0,?,68.0,?,14.0,?,?,opel
?,43.0,?,?,66.0,?,?,45.0,19.0,?,?,?,143.0,?,?,?,?,206.0,van
?,38.0,80.0,169.0,?,?,161.0,?,?,?,?,389.0,137.0,?,5.0,15.0,?,?,?
98.0,?,78.0,?,63.0,?,?,?,18.0,?,160.0,300.0,?,63.0,19.0,2.0,201.0,?,?
?,52.0,?,?,59.0,?,?,?,?,161.0,?,530.0,?,?,11.0,8.0,?,?,opel
99.0,?,109.0,220.0,?,?,221.0,?,?,?,?,?,?,?,?,?,?,?,opel
?,42.0,?,125.0,?,7.0,?,?,?,140.0,?,327.0,172.0,85.0,2.0,?,?,?,bus
107.0,57.0,?,?,?,?,?,?,26.0,?,?,?,229.0,?,?,?,?,?,?
?,?,?,205.0,?,?,?,30.0,?,?,?,720.0,213.0,71.0,6.0,?,?,?,saab
89.0,?,76.0,?,?,?,156.0,44.0,?,?,?,?,176.0,76.0,12.0,?,184.0,193.0,van
99.0,51.0,?,?,62.0,?,?,?,?,?,222.0,?,?,?,?,?,?,190.0,?
?,45.0,91.0,?,63.0,10.0,151.0,?,19.0,?,?,?,171.0,?,18.0,?,?,?,?
?,?,?,?,?,?,151.0,44.0,19.0,138.0,?,341.0,?,?,3.0,?,?,?,?
89.0,?,?,?,?,?,146.0,45.0,?,?,175.0,?,?,72.0,?,?,192.0,?,bus
?,?,75.0,?,?,?,140.0,48.0,?,?,158.0,?,?,72.0,3.0,21.0,?,?,opel
?,?,?,?,?,?,?,50.0,18.0,127.0,152.0,?,?,?,?,?,180.0,?,saab
102.0,?,?,?,58.0,?,222.0,?,?,?,224.0,728.0,203.0,?,?,6.0,189.0,?,?
?,?,?,?,68.0,?,?,?,?,?,228.0,737.0,213.0,?,?,20.0,?,196.0,opel
101.0,?,?,188.0,57.0,7.0,?,?,26.0,?,?,?,253.0,?,?,?,?,185.0,?
117.0,52.0,?,?,?,12.0,?,31.0,24.0,?,228.0,668.0,?,?,?,?,?,205.0,?
?,?,?,167.0,59.0,6.0,151.0,?,19.0,145.0,?,?,177.0,64.0,?,?,202.0,208.0,?
?,?,?,158.0,62.0,10.0,145.0,46.0,?,?,163.0,312.0,?,?,10.0,?,199.0,?,?
89.0,40.0,69.0,?,58.0,?,132.0,50.0,18.0,137.0,155.0,?,151.0,?,16.0,6.0,203.0,209.0,?
?,?,101.0,?,?,8.0,?,?,?,?,?,?,169.0,66.0,1.0,?,191.0,?,opel
?,?,?,137.0,?,5.0,?,?,?,131.0,?,?,?,?,?,?,?,?,?
91.0,?,?,148.0,?,?,147.0,45.0,19.0,?,?,?,199.0,?,?,?,?,?,van
?,?,69.0,?,64.0,?,?,?,19.0,147.0,?,340.0,195.0,75.0,?,0.0,?,?,bus
?,?,?,192.0,?,?,177.0,?,21.0,?,195.0,?,?,65.0,10.0,?,193.0,?,?
93.0,42.0,?,188.0,?,10.0,183.0,?,?,141.0,208.0,504.0,168.0,70.0,3.0,?,189.0,?,opel
?,?,?,171.0,?,?,?,44.0,?,?,?,?,179.0,?,?,1.0,?,?,bus
109.0,?,109.0,?,?,10.0,?,32.0,?,?,?,?,?,?,?,31.0,191.0,?,?
87.0,45.0,82.0,?,?,?,?,?,19.0,?,?,366.0,?,?,?,?,190.0,?,opel
?,?,?,?,63.0,?,?,35.0,?,156.0,202.0,?,?,?,3.0,5.0,?,205.0,opel
108.0,?,?,182.0,55.0,?,?,?,?,?,229.0,?,214.0,?,?,28.0,?,201.0,?
?,?,?,195.0,?,?,?,?,?,150.0,213.0,?,?,?,7.0,?,?,205.0,?
95.0,?,81.0,176.0,?,?,?,?,20.0,?,?,?,185.0,67.0,?,?,?,?,?
?,?,?,?,?,10.0,?,44.0,19.0,?,175.0,349.0,?,74.0,?,?,?,?,?
87.0,45.0,?,?,59.0,7.0,154.0,44.0,19.0,?,?,?,?,?,?,14.0,184.0,?,?
?,?,105.0,203.0,62.0,11.0,202.0,?,?,164.0,?,?,?,?,12.0,3.0,?,200.0,?
?,?,?,?,?,?,?,?,?,?,?,?,186.0,?,?,5.0,185.0,196.0,?
?,?,59.0,?,63.0,?,135.0,51.0,?,128.0,?,264.0,?,?,?,?,?,185.0,saab
?,?,?,?,?,6.0,146.0,?,?,142.0,?,?,180.0,75.0,?,1.0,?,?,bus
?,?,?,156.0,57.0,8.0,161.0,?,?,?,187.0,?,?,72.0,?,?,?,?,opel
96.0,?,?,177.0,?,?,?,?,21.0,134.0,?,?,?,?,?,?,?,?,?
?,45.0,?,187.0,71.0,5.0,?,40.0,?,?,178.0,399.0,186.0,?,?,?,?,203.0,?
?,47.0,87.0,164.0,?,?,?,?,20.0,?,?,?,?,?,?,?,?,202.0,?
?,?,?,204.0,72.0,6.0,?,?,?,?,?,?,182.0,69.0,?,16.0,?,?,?
?,36.0,?,?,?,?,?,?,?,125.0,138.0,?,138.0,85.0,?,15.0,?,183.0,van
?,?,95.0,?,58.0,4.0,?,?,?,158.0,262.0,?,?,?,?,?,?,?,?
?,51.0,108.0,193.0,?,11.0,217.0,?,?,?,?,?,203.0,?,15.0,22.0,?,201.0,?
?,?,?,?,57.0,6.0,?,52.0,?,?,154.0,?,?,?,?,14.0,186.0,?,saab
82.0,36.0,54.0,?,53.0,?,125.0,54.0,?,126.0,?,?,?,?,?,?,?,?,?
105.0,56.0,?,209.0,?,?,?,?,24.0,?,?,?,?,?,?,?,188.0,?,?
?,?,?,122.0,56.0,6.0,?,49.0,18.0,?,?,?,?,?,?,?,?,?,?
?,?,?,227.0,?,?,250.0,?,?,?,280.0,?,?,?,?,11.0,?,182.0,bus
?,46.0,71.0,?,61.0,7.0,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,224.0,67.0,9.0,?,30.0,24.0,162.0,?,?,206.0,?,6.0,?,?,199.0,opel
88.0,?,?,?,?,?,?,48.0,?,?,?,?,?,68.0,?,?,?,?,?
?,?,?,159.0,?,?,?,?,20.0,158.0,?,363.0,?,?,?,?,?,?,?
?,?,?,?,?,?,186.0,35.0,?,144.0,210.0,521.0,166.0,?,6.0,?,?,?,saab
?,?,85.0,?,58.0,?,?,44.0,?,155.0,175.0,345.0,?,73.0,?,?,?,?,van
?,47.0,?,?,138.0,?,155.0,?,?,?,?,?,187.0,?,?,9.0,?,196.0,?
?,?,107.0,?,63.0,?,?,30.0,25.0,180.0,234.0,?,?,?,?,?,?,?,?
?,42.0,65.0,?,?,8.0,?,45.0,19.0,141.0,169.0,?,?,85.0,?,16.0,?,?,bus
?,38.0,70.0,160.0,?,?,?,?,18.0,?,162.0,?,?,?,?,11.0,192.0,?,?
?,?,90.0,166.0,?,?,153.0,?,?,?,170.0,348.0,?,66.0,?,17.0,194.0,?,?
86.0,?,75.0,?,?,?,154.0,?,19.0,?,176.0,356.0,?,74.0,?,?,?,?,bus
?,?,?,187.0,?,?,?,37.0,21.0,154.0,?,467.0,?,70.0,?,2.0,?,?,?
?,?,76.0,169.0,?,?,161.0,41.0,20.0,?,?,?,?,72.0,?,?,?,192.0,?
?,?,?,177.0,?,?,?,?,?,?,?,?,?,?,?,2.0,182.0,?,?
?,?,75.0,?,?,?,?,43.0,19.0,?,175.0,?,154.0,72.0,?,?,?,195.0,bus
?,?,?,186.0,?,?,?,39.0,?,?,189.0,413.0,129.0,71.0,?,?,200.0,203.0,?
?,42.0,?,?,?,10.0,?,50.0,?,141.0,?,265.0,159.0,?,7.0,0.0,?,201.0,?
?,53.0,?,?,?,?,?,32.0,23.0,163.0,?,?,202.0,?,?,?,?,?,saab
?,?,80.0,?,59.0,8.0,?,?,?,?,?,?,136.0,?,?,?,?,197.0,?
?,?,?,?,53.0,10.0,?,?,?,?,?,?,?,?,?,?,?,?,?
96.0,?,77.0,?,?,8.0,?,?,?,?,?,?,124.0,62.0,15.0,3.0,?,?,?
?,?,101.0,204.0,62.0,12.0,?,?,?,158.0,?,?,164.0,?,?,?,192.0,?,?
88.0,?,73.0,173.0,?,7.0,150.0,44.0,?,?,?,341.0,?,?,?,20.0,?,?,bus
80.0,?,64.0,?,59.0,?,134.0,51.0,18.0,126.0,?,259.0,135.0,?,1.0,?,179.0,188.0,?
?,38.0,75.0,?,?,?,?,47.0,19.0,?,165.0,?,?,?,?,?,?,191.0,?
86.0,45.0,?,?,?,?,146.0,?,19.0,?,?,?,176.0,72.0,5.0,6.0,189.0,?,?
?,?,?,?,60.0,9.0,?,?,21.0,?,?,433.0,138.0,?,1.0,28.0,?,?,saab
89.0,45.0,?,?,64.0,?,161.0,?,?,151.0,?,390.0,?,?,4.0,?,194.0,?,saab
?,36.0,?,?,?,?,?,?,17.0,?,135.0,?,?,?,?,?,?,?,?
80.0,?,?,133.0,60.0,?,?,?,?,146.0,170.0,330.0,?,81.0,6.0,?,180.0,?,?
?,36.0,?,160.0,?,?,?,?,18.0,123.0,?,?,?,66.0,4.0,?,194.0,202.0,?
?,?,?,?,?,11.0,159.0,43.0,?,156.0,?,?,?,76.0,?,21.0,183.0,?,?
101.0,53.0,?,?,54.0,?,?,?,?,?,?,?,187.0,?,?,?,190.0,?,opel
89.0,44.0,70.0,158.0,64.0,?,?,?,18.0,143.0,?,?,?,?,?,?,?,199.0,bus
96.0,?,?,183.0,?,?,?,43.0,?,?,?,341.0,?,?,0.0,?,?,205.0,?
?,43.0,?,169.0,?,7.0,?,?,19.0,?,177.0,?,?,?,?,12.0,?,?,bus
?,34.0,?,?,?,?,?,50.0,18.0,?,158.0,263.0,?,?,?,20.0,200.0,?,saab
?,39.0,?,?,?,?,133.0,52.0,18.0,?,?,?,?,?,?,0.0,181.0,182.0,?
98.0,?,101.0,?,61.0,11.0,207.0,31.0,23.0,?,?,?,193.0,71.0,?,7.0,?,196.0,?
90.0,34.0,?,158.0,?,7.0,140.0,?,18.0,?,165.0,298.0,?,?,1.0,?,201.0,?,?
?,?,70.0,?,54.0,?,149.0,?,?,?,?,326.0,?,?,?,?,?,?,?
?,41.0,?,197.0,?,?,183.0,?,21.0,137.0,?,504.0,?,?,11.0,?,193.0,200.0,opel
?,36.0,?,?,57.0,7.0,135.0,?,?,?,?,?,128.0,66.0,?,?,?,?,?
?,?,98.0,203.0,63.0,11.0,?,?,?,?,228.0,?,214.0,?,10.0,?,?,?,?
?,38.0,?,?,59.0,9.0,169.0,?,?,?,?,?,?,?,?,?,?,202.0,opel
112.0,50.0,104.0,197.0,58.0,?,?,32.0,?,?,223.0,639.0,?,?,15.0,?,?,202.0,saab
84.0,?,?,145.0,?,?,?,?,18.0,134.0,?,?,140.0,?,11.0,?,194.0,202.0,?
?,?,?,?,?,?,?,31.0,?,?,?,?,209.0,67.0,0.0,9.0,188.0,201.0,?
99.0,?,?,226.0,74.0,?,202.0,?,?,148.0,234.0,?,?,79.0,?,11.0,?,191.0,?
84.0,?,?,?,?,?,149.0,?,?,?,?,327.0,149.0,?,?,?,185.0,?,saab
85.0,42.0,?,?,?,?,150.0,45.0,?,?,?,328.0,?,82.0,10.0,?,?,?,?
104.0,51.0,?,?,54.0,?,?,?,?,?,220.0,?,221.0,?,?,?,187.0,?,saab
?,37.0,68.0,145.0,60.0,?,130.0,51.0,?,?,?,?,121.0,?,?,?,?,?,van
93.0,?,?,?,?,?,?,?,?,?,164.0,?,?,78.0,?,12.0,185.0,185.0,?
?,40.0,?,?,?,7.0,150.0,?,?,134.0,?,?,165.0,80.0,?,?,?,?,opel
?,49.0,?,?,?,8.0,?,37.0,?,?,203.0,473.0,?,?,?,?,192.0,?,?
98.0,?,109.0,202.0,?,?,199.0,?,23.0,154.0,?,586.0,?,?,?,?,194.0,?,saab
?,?,98.0,?,60.0,10.0,?,?,22.0,?,?,572.0,219.0,?,?,?,?,?,?
90.0,?,73.0,?,?,11.0,?,42.0,?,153.0,?,376.0,?,?,11.0,8.0,?,?,?
91.0,?,60.0,?,?,?,119.0,56.0,?,?,139.0,?,?,?,6.0,14.0,192.0,198.0,van
99.0,?,88.0,204.0,?,?,185.0,35.0,?,159.0,?,?,?,?,12.0,?,?,?,?
?,?,?,238.0,?,4.0,238.0,?,?,163.0,267.0,?,?,?,?,?,184.0,184.0,bus
?,?,?,?,59.0,9.0,?,44.0,20.0,?,?,356.0,?,?,?,3.0,184.0,191.0,?
?,52.0,101.0,197.0,?,?,?,35.0,?,?,208.0,?,203.0,67.0,?,?,?,?,?
95.0,57.0,?,228.0,?,?,212.0,?,24.0,?,?,?,223.0,?,?,4.0,186.0,193.0,opel
?,53.0,91.0,194.0,?,?,?,?,23.0,161.0,231.0,?,?,?,?,?,?,?,?
91.0,39.0,82.0,164.0,?,?,143.0,46.0,?,137.0,164.0,?,158.0,?,13.0,?,?,?,?
91.0,?,75.0,?,?,7.0,?,?,?,147.0,?,?,192.0,72.0,8.0,?,?,?,bus
94.0,?,?,169.0,59.0,7.0,?,?,20.0,?,178.0,?,?,?,?,?,?,?,?
?,?,?,178.0,?,?,161.0,?,20.0,?,?,?,?,?,?,?,?,?,?
?,43.0,?,?,?,?,145.0,45.0,?,?,?,322.0,?,?,?,?,?,?,bus
106.0,?,101.0,?,64.0,11.0,201.0,?,?,?,?,?,?,?,?,?,192.0,?,?
?,?,68.0,?,62.0,?,149.0,?,?,?,172.0,323.0,171.0,?,?,?,?,184.0,bus
?,43.0,?,?,52.0,?,?,49.0,18.0,?,?,282.0,172.0,79.0,?,?,?,?,van
?,45.0,?,?,?,8.0,?,46.0,?,?,169.0,305.0,179.0,71.0,?,?,191.0,?,?
?,57.0,?,?,?,11.0,?,?,?,173.0,226.0,706.0,250.0,?,10.0,2.0,?,?,?
98.0,?,90.0,?,61.0,9.0,?,37.0,?,144.0,189.0,480.0,138.0,?,?,8.0,?,?,saab
?,41.0,?,147.0,60.0,?,?,52.0,18.0,141.0,149.0,?,157.0,61.0,?,4.0,201.0,?,van
?,52.0,107.0,211.0,?,?,200.0,?,?,161.0,?,602.0,?,67.0,9.0,?,194.0,?,opel
97.0,47.0,81.0,?,?,?,168.0,?,?,?,?,?,182.0,?,11.0,2.0,?,198.0,opel
?,?,66.0,121.0,52.0,4.0,152.0,44.0,19.0,?,?,?,?,?,?,?,?,?,opel
100.0,49.0,?,?,?,?,183.0,35.0,?,156.0,?,?,198.0,?,3.0,13.0,?,199.0,?
?,?,71.0,?,?,?,?,?,?,?,?,?,?,78.0,?,?,181.0,?,bus
?,?,?,147.0,?,8.0,147.0,?,?,145.0,?,?,?,?,?,?,181.0,186.0,?
?,?,104.0,?,?,10.0,?,?,?,?,?,?,?,?,?,23.0,186.0,?,opel
?,?,?,?,?,11.0,?,?,?,163.0,?,?,?,72.0,?,?,?,?,saab
92.0,40.0,?,?,?,8.0,?,?,?,?,149.0,?,?,62.0,?,?,?,210.0,?
?,?,66.0,?,63.0,7.0,?,48.0,?,?,?,?,167.0,?,1.0,9.0,188.0,194.0,?
104.0,55.0,?,?,67.0,?,?,30.0,?,?,?,?,?,67.0,?,?,191.0,202.0,?
?,?,?,?,54.0,?,?,30.0,?,?,?,735.0,?,?,4.0,?,?,?,?
?,?,?,202.0,61.0,?,?,?,?,?,?,725.0,212.0,?,?,1.0,?,196.0,?
?,40.0,73.0,?,?,?,?,?,?,?,?,342.0,153.0,?,11.0,?,181.0,187.0,?
97.0,55.0,104.0,219.0,?,?,211.0,?,?,?,?,?,?,74.0,?,?,186.0,196.0,?
?,?,?,?,?,?,?,?,25.0,177.0,225.0,741.0,204.0,71.0,5.0,?,?,?,opel
?,?,?,?,63.0,11.0,?,43.0,20.0,?,?,?,?,73.0,5.0,?,?,?,?
?,?,?,213.0,71.0,?,186.0,35.0,?,145.0,204.0,533.0,?,?,4.0,?,195.0,198.0,?
86.0,?,64.0,?,54.0,6.0,?,?,?,143.0,170.0,?,?,?,1.0,?,?,182.0,?
?,?,?,?,?,?,?,?,24.0,?,?,?,?,?,1.0,?,?,?,?
?,?,91.0,?,?,?,?,?,24.0,?,223.0,?,?,?,4.0,?,?,?,?
94.0,?,?,?,?,?,?,?,?,?,190.0,418.0,?,?,?,15.0,191.0,?,opel
?,?,?,?,?,?,?,?,?,131.0,167.0,?,?,?,5.0,10.0,?,?,van
90.0,?,?,143.0,60.0,11.0,?,?,?,159.0,172.0,374.0,186.0,75.0,2.0,?,184.0,?,van
?,?,?,156.0,?,?,151.0,44.0,?,?,?,338.0,?,80.0,3.0,11.0,181.0,?,?
?,?,103.0,?,?,?,221.0,?,?,?,?,?,?,?,?,12.0,?,?,?
93.0,?,81.0,177.0,64.0,?,?,?,?,147.0,?,?,?,70.0,?,?,?,?,saab
82.0,39.0,?,?,?,?,?,45.0,19.0,134.0,?,?,?,71.0,?,?,?,?,opel
102.0,?,?,193.0,?,10.0,?,?,?,?,?,663.0,?,66.0,7.0,21.0,?,201.0,?
?,?,109.0,?,?,11.0,?,?,25.0,?,229.0,?,?,?,12.0,?,189.0,201.0,saab
?,?,?,?,?,9.0,?,?,?,?,180.0,?,?,?,16.0,?,?,206.0,?
85.0,43.0,?,?,?,?,151.0,45.0,19.0,143.0,?,333.0,168.0,?,4.0,9.0,180.0,183.0,?
?,?,?,?,56.0,10.0,219.0,?,?,171.0,?,706.0,?,72.0,?,?,186.0,?,?
106.0,?,105.0,164.0,?,?,247.0,?,27.0,165.0,269.0,891.0,?,?,?,?,?,?,bus
94.0,?,?,?,?,6.0,?,?,19.0,144.0,181.0,373.0,191.0,?,?,5.0,193.0,198.0,?
106.0,?,98.0,?,68.0,?,215.0,31.0,24.0,170.0,?,679.0,214.0,68.0,?,29.0,189.0,?,opel
94.0,?,82.0,136.0,54.0,?,?,43.0,?,?,?,?,161.0,?,?,?,?,197.0,van
?,36.0,?,113.0,?,?,?,57.0,17.0,128.0,?,?,136.0,?,?,?,?,183.0,van
102.0,?,98.0,?,?,?,?,31.0,?,?,?,?,?,?,?,?,?,?,opel
?,?,100.0,204.0,62.0,?,227.0,30.0,?,178.0,231.0,757.0,204.0,?,?,?,186.0,197.0,opel
105.0,?,?,?,57.0,10.0,219.0,30.0,25.0,?,?,?,217.0,?,5.0,?,?,195.0,?
?,36.0,?,?,?,8.0,?,52.0,18.0,127.0,?,?,?,?,?,27.0,?,?,?
91.0,39.0,?,?,55.0,?,?,46.0,?,?,?,?,?,77.0,9.0,18.0,?,?,?
?,?,94.0,?,?,10.0,195.0,?,22.0,147.0,?,?,?,70.0,?,14.0,188.0,?,opel
?,?,?,?,64.0,11.0,?,?,?,?,229.0,710.0,214.0,?,?,?,?,?,saab
?,51.0,112.0,?,?,?,214.0,?,?,?,?,?,194.0,65.0,?,36.0,?,?,?
