@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
103.0,?,103.0,?,?,?,?,31.0,?,165.0,?,?,?,?,5.0,?,?,196.0,opel
?,?,53.0,?,58.0,6.0,?,?,?,?,137.0,?,127.0,70.0,3.0,20.0,185.0,?,?
?,?,66.0,126.0,52.0,8.0,?,?,?,140.0,?,?,?,78.0,11.0,8.0,?,183.0,?
?,58.0,103.0,?,69.0,11.0,219.0,?,25.0,?,231.0,?,?,?,?,?,?,?,opel
84.0,44.0,80.0,140.0,?,?,156.0,?,?,?,166.0,?,176.0,?,?,17.0,?,193.0,?
?,43.0,?,170.0,?,6.0,142.0,46.0,18.0,?,?,?,?,65.0,10.0,8.0,198.0,?,?
?,?,?,?,?,12.0,?,?,19.0,157.0,?,?,?,?,?,?,?,196.0,van
112.0,?,110.0,?,56.0,?,214.0,31.0,24.0,?,?,676.0,203.0,?,?,27.0,?,?,?
?,?,?,157.0,?,?,155.0,?,?,?,177.0,?,?,?,?,15.0,?,201.0,saab
?,?,?,?,56.0,?,?,?,?,143.0,?,?,?,?,14.0,?,?,203.0,opel
99.0,48.0,?,?,?,?,201.0,?,?,?,221.0,?,199.0,?,?,?,?,197.0,saab
98.0,?,101.0,?,?,?,226.0,?,?,?,225.0,748.0,?,?,?,1.0,?,196.0,?
?,37.0,?,?,55.0,4.0,?,?,?,?,?,?,?,81.0,?,?,180.0,?,saab
91.0,?,88.0,?,?,?,175.0,38.0,21.0,132.0,197.0,?,?,?,0.0,23.0,?,?,?
?,?,?,?,?,?,?,56.0,17.0,?,?,?,153.0,65.0,?,?,193.0,?,?
89.0,?,70.0,?,58.0,7.0,?,53.0,?,128.0,?,237.0,?,?,?,?,199.0,?,?
103.0,49.0,100.0,?,60.0,10.0,?,?,22.0,?,?,?,?,62.0,13.0,8.0,198.0,?,saab
80.0,?,?,128.0,56.0,?,?,?,?,147.0,?,?,176.0,?,3.0,?,?,?,bus
?,?,?,?,53.0,6.0,152.0,45.0,19.0,?,175.0,?,172.0,?,5.0,?,?,183.0,?
100.0,?,?,187.0,61.0,?,166.0,?,20.0,154.0,189.0,415.0,?,?,13.0,?,?,?,?
86.0,?,?,?,60.0,?,119.0,?,17.0,134.0,140.0,?,?,61.0,7.0,?,?,207.0,?
?,?,?,113.0,?,?,122.0,?,?,129.0,?,?,?,79.0,?,7.0,181.0,185.0,?
82.0,?,68.0,150.0,69.0,5.0,?,?,19.0,144.0,?,?,184.0,?,?,?,181.0,184.0,bus
?,47.0,?,200.0,?,?,173.0,?,21.0,?,?,?,205.0,?,?,3.0,?,?,?
91.0,?,88.0,157.0,61.0,?,?,45.0,?,157.0,?,326.0,?,?,?,?,?,207.0,van
?,?,?,?,63.0,?,?,?,?,?,161.0,?,?,64.0,5.0,10.0,199.0,207.0,?
?,?,106.0,?,?,8.0,257.0,26.0,28.0,?,?,?,232.0,83.0,2.0,?,?,?,?
87.0,44.0,?,179.0,?,?,?,45.0,?,141.0,167.0,?,178.0,?,6.0,1.0,?,?,bus
?,?,73.0,?,?,6.0,?,45.0,?,?,?,327.0,?,?,8.0,0.0,?,?,?
?,?,66.0,129.0,?,?,135.0,50.0,18.0,?,154.0,?,?,?,3.0,4.0,180.0,187.0,?
109.0,?,109.0,?,?,?,214.0,31.0,?,?,226.0,675.0,?,?,?,?,?,?,?
?,?,?,186.0,?,?,154.0,42.0,?,127.0,?,362.0,?,?,2.0,?,?,206.0,bus
100.0,44.0,93.0,?,62.0,?,?,?,22.0,147.0,?,521.0,151.0,?,?,?,193.0,198.0,?
?,?,?,?,65.0,7.0,?,?,19.0,143.0,178.0,?,160.0,?,?,11.0,?,189.0,bus
?,?,?,125.0,57.0,?,151.0,?,19.0,?,170.0,334.0,?,?,9.0,?,?,184.0,?
?,53.0,110.0,?,?,12.0,217.0,31.0,24.0,165.0,231.0,692.0,222.0,67.0,16.0,?,?,206.0,?
89.0,?,?,125.0,?,10.0,?,?,20.0,160.0,?,?,?,78.0,7.0,17.0,?,191.0,?
?,48.0,85.0,?,?,8.0,?,39.0,?,?,?,427.0,190.0,64.0,?,?,195.0,201.0,?
?,41.0,?,155.0,65.0,7.0,?,46.0,?,?,?,?,?,71.0,?,?,?,?,bus
?,?,84.0,?,?,?,?,44.0,?,?,?,?,?,73.0,?,?,185.0,196.0,?
?,?,103.0,215.0,?,10.0,?,33.0,23.0,?,?,?,?,73.0,6.0,6.0,187.0,?,?
88.0,?,?,?,?,?,135.0,?,18.0,125.0,?,265.0,?,?,16.0,16.0,?,?,?
?,?,66.0,130.0,?,?,?,?,18.0,?,?,251.0,123.0,69.0,3.0,?,?,?,?
89.0,?,?,246.0,102.0,?,?,44.0,20.0,160.0,?,347.0,?,?,9.0,?,183.0,192.0,van
?,42.0,76.0,?,65.0,?,155.0,42.0,?,138.0,184.0,362.0,?,?,?,12.0,189.0,?,bus
93.0,36.0,?,139.0,57.0,?,?,?,?,?,?,?,?,?,?,?,193.0,201.0,?
109.0,?,?,169.0,?,?,241.0,?,?,?,265.0,?,?,?,10.0,11.0,?,183.0,?
90.0,?,75.0,?,64.0,?,?,?,?,?,?,?,?,66.0,?,0.0,?,204.0,?
98.0,?,?,207.0,69.0,?,?,?,?,?,?,570.0,?,?,?,6.0,?,195.0,?
?,37.0,66.0,?,?,?,?,?,?,127.0,?,?,142.0,72.0,?,?,?,187.0,?
?,40.0,98.0,?,?,?,?,?,?,?,?,?,?,?,9.0,35.0,195.0,?,?
?,?,?,171.0,?,6.0,?,?,?,139.0,?,457.0,?,?,4.0,?,?,?,bus
?,?,98.0,?,?,?,?,31.0,24.0,169.0,?,?,218.0,73.0,?,21.0,?,?,saab
?,?,78.0,166.0,?,7.0,151.0,44.0,?,?,?,?,174.0,68.0,15.0,?,?,197.0,?
?,37.0,?,?,72.0,?,?,?,19.0,?,?,385.0,?,?,?,14.0,200.0,204.0,?
?,?,68.0,?,60.0,?,?,50.0,?,?,?,265.0,?,?,?,18.0,?,?,?
?,?,?,?,58.0,?,?,45.0,19.0,146.0,171.0,?,?,?,?,?,181.0,?,bus
?,45.0,?,152.0,?,6.0,?,44.0,?,145.0,?,?,176.0,?,?,?,189.0,196.0,?
?,48.0,?,202.0,?,?,?,?,24.0,153.0,227.0,?,?,70.0,?,?,?,203.0,?
107.0,52.0,?,186.0,57.0,?,214.0,?,?,?,?,?,?,?,6.0,5.0,?,198.0,?
?,?,100.0,?,?,?,192.0,?,?,161.0,210.0,?,?,?,14.0,3.0,?,?,?
?,?,107.0,?,62.0,10.0,?,?,?,?,222.0,624.0,?,65.0,?,?,195.0,206.0,opel
?,?,?,188.0,?,?,?,36.0,?,158.0,211.0,?,?,?,?,19.0,?,199.0,saab
93.0,45.0,?,142.0,?,10.0,?,43.0,?,?,?,364.0,188.0,75.0,1.0,?,?,197.0,van
?,41.0,?,?,?,?,?,?,?,138.0,172.0,328.0,152.0,?,5.0,?,187.0,195.0,bus
96.0,52.0,104.0,?,67.0,?,?,?,?,163.0,217.0,?,?,?,12.0,?,192.0,?,opel
90.0,?,63.0,?,?,?,152.0,?,19.0,?,?,?,173.0,?,0.0,15.0,?,184.0,?
93.0,40.0,?,?,?,?,131.0,?,18.0,?,160.0,249.0,156.0,?,?,6.0,184.0,184.0,van
?,?,?,?,56.0,?,?,?,?,?,?,237.0,155.0,?,?,?,?,194.0,?
95.0,45.0,?,208.0,64.0,?,187.0,?,22.0,?,?,520.0,158.0,64.0,?,32.0,?,?,?
89.0,37.0,51.0,?,?,5.0,?,?,?,?,?,213.0,?,82.0,7.0,4.0,?,183.0,?
?,?,?,?,60.0,?,220.0,?,25.0,162.0,?,731.0,?,?,7.0,?,?,?,?
105.0,?,?,?,?,?,?,30.0,?,170.0,232.0,718.0,202.0,?,?,?,187.0,?,?
?,?,109.0,194.0,56.0,?,?,26.0,?,?,288.0,?,?,?,11.0,?,182.0,183.0,?
?,43.0,?,?,56.0,8.0,?,?,19.0,?,?,?,171.0,?,?,3.0,180.0,?,bus
98.0,?,96.0,?,66.0,10.0,?,?,?,?,207.0,?,?,?,?,1.0,?,?,?
?,38.0,?,?,?,7.0,?,?,?,?,188.0,435.0,?,66.0,2.0,28.0,?,?,?
?,44.0,63.0,123.0,54.0,?,151.0,45.0,19.0,147.0,?,?,185.0,?,?,?,179.0,182.0,bus
?,49.0,96.0,201.0,61.0,?,181.0,?,21.0,?,?,?,180.0,?,19.0,?,?,209.0,?
?,44.0,82.0,136.0,?,?,?,?,19.0,144.0,170.0,?,?,68.0,10.0,14.0,?,?,?
?,?,?,?,?,?,150.0,?,19.0,?,164.0,334.0,?,?,2.0,?,?,206.0,?
89.0,?,80.0,169.0,?,?,?,41.0,20.0,?,186.0,389.0,?,?,?,?,?,197.0,saab
98.0,?,78.0,160.0,63.0,8.0,?,?,?,?,?,?,?,63.0,19.0,?,201.0,207.0,?
?,52.0,96.0,?,?,?,?,35.0,?,161.0,?,?,205.0,?,11.0,8.0,193.0,200.0,?
?,?,?,?,66.0,11.0,221.0,30.0,?,?,234.0,725.0,?,70.0,?,?,?,?,?
?,?,?,?,54.0,?,?,?,19.0,?,171.0,327.0,172.0,85.0,?,8.0,?,182.0,?
?,?,?,?,?,?,?,28.0,?,?,243.0,822.0,?,77.0,?,?,?,187.0,?
?,54.0,?,?,?,11.0,?,30.0,25.0,?,?,720.0,213.0,?,6.0,14.0,?,200.0,?
?,44.0,76.0,?,54.0,10.0,?,?,?,?,?,352.0,176.0,76.0,?,?,?,?,van
?,51.0,88.0,188.0,62.0,?,203.0,?,23.0,?,?,?,?,?,8.0,?,?,?,?
?,45.0,?,?,63.0,?,151.0,45.0,?,?,?,?,?,65.0,?,?,?,?,?
87.0,41.0,?,?,?,?,151.0,?,?,?,175.0,341.0,?,?,?,?,?,194.0,?
?,40.0,?,?,?,?,146.0,?,?,?,?,321.0,145.0,72.0,?,10.0,?,?,bus
86.0,40.0,?,?,?,6.0,?,?,?,?,158.0,?,162.0,?,?,21.0,?,190.0,?
?,37.0,54.0,?,?,4.0,?,?,18.0,?,?,?,?,85.0,?,6.0,?,?,?
?,?,?,?,?,?,222.0,?,?,?,?,728.0,203.0,71.0,?,?,?,?,?
?,55.0,101.0,?,68.0,10.0,224.0,?,?,?,?,?,?,74.0,11.0,20.0,?,?,?
?,?,106.0,?,?,7.0,236.0,28.0,?,164.0,256.0,833.0,?,81.0,?,?,?,185.0,bus
117.0,?,110.0,228.0,?,12.0,?,31.0,24.0,?,?,?,220.0,66.0,21.0,?,194.0,205.0,?
88.0,44.0,?,?,?,6.0,?,?,?,145.0,?,?,?,64.0,?,?,202.0,?,?
?,?,84.0,158.0,?,?,145.0,?,19.0,?,?,312.0,166.0,?,?,?,199.0,?,?
89.0,40.0,?,?,?,?,132.0,50.0,?,137.0,155.0,?,151.0,?,?,6.0,203.0,?,?
?,46.0,?,210.0,66.0,?,?,35.0,?,151.0,208.0,546.0,169.0,66.0,?,?,191.0,200.0,?
88.0,?,58.0,?,?,?,?,46.0,19.0,?,?,319.0,157.0,?,12.0,0.0,180.0,183.0,?
?,46.0,?,148.0,61.0,9.0,147.0,45.0,?,152.0,?,?,?,?,?,11.0,189.0,?,van
81.0,?,?,?,64.0,6.0,151.0,?,19.0,?,171.0,?,?,75.0,5.0,0.0,?,188.0,?
?,50.0,?,?,?,9.0,?,?,?,?,?,?,?,65.0,10.0,?,193.0,201.0,?
93.0,42.0,?,?,?,?,183.0,?,?,?,208.0,?,?,?,?,?,?,?,?
?,45.0,76.0,?,69.0,?,?,44.0,?,?,?,340.0,179.0,?,12.0,1.0,?,201.0,bus
109.0,?,?,?,?,10.0,207.0,?,24.0,?,?,635.0,?,?,13.0,?,?,?,?
87.0,?,?,164.0,?,?,?,?,?,?,181.0,366.0,174.0,70.0,?,2.0,190.0,?,?
100.0,?,96.0,?,?,9.0,186.0,35.0,22.0,156.0,?,?,176.0,62.0,?,?,197.0,?,?
?,?,109.0,?,?,?,?,31.0,24.0,?,?,687.0,214.0,72.0,10.0,28.0,?,?,saab
?,46.0,105.0,?,?,?,?,?,?,150.0,213.0,?,195.0,66.0,7.0,38.0,192.0,205.0,?
95.0,47.0,81.0,176.0,?,?,168.0,39.0,20.0,?,?,425.0,?,67.0,?,4.0,?,198.0,?
?,47.0,?,?,58.0,10.0,?,44.0,?,?,175.0,?,?,?,?,?,?,?,?
87.0,45.0,77.0,153.0,59.0,?,154.0,44.0,?,145.0,?,350.0,?,75.0,15.0,14.0,?,?,?
108.0,?,?,?,62.0,11.0,202.0,?,?,?,?,?,235.0,?,?,3.0,190.0,?,saab
?,47.0,85.0,?,?,?,?,43.0,19.0,?,179.0,?,?,75.0,1.0,?,185.0,?,van
?,37.0,59.0,?,63.0,7.0,?,?,?,?,151.0,264.0,143.0,?,?,?,?,185.0,saab
84.0,?,68.0,?,?,?,146.0,?,?,142.0,?,317.0,?,?,5.0,?,?,?,bus
?,47.0,81.0,?,?,8.0,?,?,?,149.0,?,?,?,?,9.0,?,?,?,opel
96.0,41.0,?,177.0,64.0,5.0,?,?,21.0,134.0,?,485.0,?,74.0,?,4.0,?,198.0,bus
?,?,?,?,71.0,5.0,161.0,?,?,?,?,?,186.0,70.0,7.0,?,?,?,bus
97.0,?,87.0,164.0,?,?,156.0,?,?,?,173.0,359.0,?,?,1.0,13.0,?,202.0,?
?,47.0,?,?,?,6.0,167.0,?,?,?,?,?,?,69.0,6.0,?,199.0,?,bus
?,?,?,?,?,4.0,118.0,?,17.0,125.0,?,205.0,?,85.0,9.0,15.0,?,183.0,?
?,?,95.0,?,?,?,?,29.0,?,?,?,?,?,82.0,?,?,?,?,bus
?,?,?,?,59.0,?,?,?,?,?,?,694.0,203.0,72.0,15.0,22.0,?,201.0,saab
?,37.0,60.0,132.0,?,?,?,52.0,18.0,129.0,154.0,243.0,?,?,?,?,186.0,192.0,?
?,36.0,54.0,?,?,?,?,?,?,?,?,?,?,?,1.0,?,180.0,184.0,saab
?,?,98.0,?,?,?,?,31.0,24.0,?,?,696.0,?,72.0,?,?,?,?,opel
?,39.0,?,?,56.0,?,139.0,49.0,18.0,?,?,281.0,142.0,80.0,?,?,179.0,?,?
?,?,?,?,?,4.0,?,?,?,162.0,280.0,?,?,?,?,11.0,182.0,182.0,bus
81.0,46.0,71.0,141.0,?,?,153.0,?,19.0,?,177.0,?,190.0,?,?,14.0,?,?,?
?,51.0,109.0,?,67.0,?,?,30.0,?,?,?,?,206.0,?,6.0,18.0,189.0,?,?
88.0,44.0,?,145.0,56.0,?,142.0,48.0,?,143.0,?,?,?,68.0,7.0,18.0,188.0,197.0,opel
94.0,?,87.0,?,?,?,?,43.0,?,?,179.0,?,203.0,75.0,4.0,0.0,?,?,van
?,?,89.0,?,?,8.0,186.0,?,?,?,?,521.0,166.0,68.0,6.0,?,?,?,?
?,?,?,145.0,58.0,?,?,44.0,?,155.0,175.0,345.0,184.0,?,4.0,?,186.0,?,?
?,47.0,85.0,333.0,?,49.0,?,43.0,?,?,320.0,?,187.0,?,?,?,?,?,van
100.0,57.0,?,?,?,?,227.0,?,?,?,?,756.0,205.0,?,6.0,?,?,198.0,?
?,42.0,65.0,?,?,8.0,?,?,19.0,?,169.0,332.0,?,85.0,4.0,?,?,183.0,?
91.0,?,?,160.0,?,25.0,140.0,?,?,139.0,162.0,?,130.0,67.0,?,?,?,202.0,van
?,44.0,?,?,?,?,153.0,?,19.0,?,170.0,?,?,?,9.0,?,194.0,?,van
86.0,47.0,?,?,68.0,6.0,154.0,?,?,146.0,176.0,356.0,?,?,?,?,?,?,bus
?,?,83.0,187.0,63.0,?,?,?,?,?,205.0,467.0,222.0,?,?,2.0,189.0,195.0,saab
?,?,?,?,?,8.0,?,41.0,?,?,?,?,136.0,?,?,?,?,192.0,opel
108.0,?,106.0,177.0,51.0,5.0,?,?,?,170.0,285.0,?,?,?,11.0,?,182.0,181.0,bus
?,?,75.0,?,66.0,?,153.0,?,?,?,175.0,?,154.0,?,2.0,0.0,?,?,?
98.0,?,70.0,186.0,?,6.0,?,?,20.0,?,?,413.0,?,71.0,?,?,?,?,?
?,42.0,64.0,150.0,64.0,?,?,50.0,?,?,?,?,159.0,?,7.0,0.0,193.0,?,van
?,53.0,108.0,213.0,?,?,?,32.0,?,163.0,?,?,202.0,?,21.0,?,194.0,?,saab
85.0,?,?,158.0,?,8.0,?,?,?,?,?,?,?,?,?,?,?,197.0,?
?,52.0,?,?,?,10.0,?,?,24.0,?,?,669.0,204.0,?,?,?,?,194.0,opel
96.0,?,?,?,?,8.0,?,?,18.0,?,?,?,?,?,?,3.0,201.0,208.0,?
103.0,?,101.0,?,?,?,?,?,?,158.0,?,?,164.0,66.0,?,?,?,?,?
88.0,?,73.0,?,68.0,?,?,?,?,?,?,?,?,69.0,?,?,196.0,200.0,?
80.0,?,64.0,?,?,?,?,51.0,18.0,126.0,?,?,135.0,?,?,?,?,?,?
91.0,38.0,?,?,53.0,6.0,?,?,19.0,?,?,305.0,149.0,?,1.0,?,186.0,191.0,?
?,?,?,155.0,66.0,7.0,146.0,?,19.0,?,167.0,?,?,?,5.0,?,?,?,?
?,?,?,175.0,?,?,170.0,39.0,?,?,?,433.0,?,68.0,?,28.0,?,?,saab
?,45.0,?,?,?,?,?,?,?,?,?,390.0,?,?,4.0,?,194.0,?,?
?,36.0,51.0,116.0,56.0,?,?,57.0,?,124.0,?,?,?,84.0,?,12.0,?,?,?
?,?,71.0,?,60.0,7.0,?,?,19.0,?,170.0,?,176.0,?,?,15.0,?,?,?
?,36.0,?,?,?,6.0,?,?,?,123.0,161.0,?,129.0,?,?,35.0,?,?,?
?,45.0,?,?,56.0,?,?,?,20.0,?,?,?,?,?,?,?,?,?,?
101.0,53.0,?,?,?,?,216.0,?,?,?,220.0,685.0,?,?,4.0,24.0,?,201.0,?
?,?,?,158.0,64.0,?,?,?,?,143.0,?,299.0,173.0,66.0,?,11.0,193.0,?,?
96.0,36.0,?,?,?,?,149.0,43.0,19.0,?,?,?,127.0,?,0.0,?,?,205.0,?
?,43.0,?,169.0,72.0,?,?,?,19.0,?,?,?,171.0,76.0,?,12.0,?,?,?
?,?,72.0,?,56.0,6.0,?,50.0,?,?,?,?,?,?,5.0,20.0,?,?,saab
?,?,?,117.0,51.0,?,?,52.0,?,?,154.0,?,?,?,?,?,181.0,?,?
98.0,48.0,?,195.0,61.0,?,?,31.0,23.0,?,227.0,650.0,193.0,71.0,?,7.0,189.0,?,?
?,34.0,?,?,?,7.0,140.0,?,18.0,?,?,298.0,?,?,?,?,?,207.0,?
?,45.0,70.0,120.0,?,?,149.0,?,?,?,?,326.0,?,81.0,8.0,?,?,?,?
?,?,?,?,65.0,?,?,36.0,21.0,?,202.0,?,?,66.0,?,?,193.0,?,?
?,36.0,69.0,142.0,57.0,7.0,?,?,?,126.0,?,?,?,?,3.0,36.0,?,?,opel
106.0,53.0,?,?,?,11.0,?,?,25.0,167.0,228.0,710.0,?,71.0,10.0,?,?,?,?
?,38.0,?,176.0,?,9.0,?,?,20.0,?,?,428.0,?,?,?,33.0,193.0,202.0,?
?,?,?,?,?,11.0,?,?,24.0,?,?,?,?,?,15.0,?,191.0,?,?
84.0,?,70.0,?,?,9.0,?,?,?,134.0,?,?,140.0,?,?,?,194.0,?,?
?,?,108.0,?,61.0,11.0,217.0,31.0,24.0,168.0,?,?,?,67.0,?,9.0,188.0,?,?
99.0,?,?,226.0,?,?,?,32.0,?,?,?,629.0,186.0,79.0,?,11.0,192.0,191.0,?
84.0,38.0,?,?,?,7.0,149.0,?,?,132.0,177.0,?,?,74.0,6.0,29.0,?,?,?
?,?,?,?,?,?,?,?,19.0,145.0,?,?,?,?,10.0,14.0,?,?,bus
?,?,105.0,168.0,?,10.0,?,?,24.0,?,?,?,?,72.0,?,20.0,?,197.0,?
?,37.0,?,?,?,?,130.0,?,18.0,130.0,150.0,?,121.0,?,?,?,195.0,203.0,?
93.0,42.0,?,?,?,?,135.0,?,18.0,?,?,?,?,?,?,?,?,?,van
?,?,?,131.0,?,?,?,45.0,19.0,134.0,167.0,330.0,165.0,?,?,1.0,?,186.0,opel
91.0,49.0,86.0,195.0,63.0,8.0,?,37.0,?,?,203.0,?,?,67.0,7.0,?,?,198.0,?
98.0,?,?,?,?,?,199.0,?,?,154.0,?,586.0,?,61.0,?,33.0,194.0,208.0,?
101.0,51.0,?,?,?,10.0,?,34.0,?,?,?,572.0,?,?,0.0,?,192.0,?,saab
?,?,?,?,?,?,161.0,?,20.0,?,?,376.0,185.0,77.0,?,?,183.0,?,van
91.0,?,60.0,?,?,6.0,?,56.0,17.0,130.0,?,?,118.0,?,?,14.0,192.0,?,?
?,?,88.0,?,64.0,?,?,?,?,?,?,?,?,?,?,11.0,194.0,201.0,?
?,53.0,?,?,72.0,4.0,?,?,26.0,?,?,?,242.0,85.0,?,22.0,?,184.0,bus
?,?,?,?,?,?,157.0,?,20.0,?,170.0,?,177.0,?,12.0,?,184.0,?,van
?,?,?,?,?,?,?,?,22.0,?,?,?,203.0,67.0,?,?,?,202.0,?
95.0,?,104.0,228.0,?,10.0,?,31.0,?,175.0,?,670.0,223.0,?,?,?,?,193.0,?
101.0,?,?,194.0,?,?,?,?,?,?,231.0,636.0,214.0,78.0,5.0,14.0,192.0,192.0,?
91.0,?,?,?,?,?,143.0,46.0,19.0,?,?,308.0,158.0,68.0,?,?,?,?,?
91.0,?,?,185.0,75.0,?,?,42.0,19.0,?,178.0,?,?,72.0,?,?,192.0,199.0,?
94.0,?,74.0,?,?,7.0,?,41.0,?,?,178.0,?,?,63.0,?,?,198.0,?,opel
?,?,74.0,?,62.0,?,?,41.0,?,?,?,388.0,?,63.0,?,?,?,?,opel
95.0,?,?,159.0,64.0,6.0,?,?,?,?,169.0,?,?,?,8.0,?,?,?,?
106.0,52.0,101.0,213.0,64.0,?,201.0,?,?,158.0,?,?,?,65.0,?,4.0,?,204.0,saab
?,?,?,139.0,?,?,?,?,?,145.0,?,323.0,?,?,?,?,180.0,184.0,?
92.0,?,?,?,52.0,6.0,139.0,?,18.0,?,164.0,?,?,?,?,16.0,183.0,185.0,?
?,?,?,161.0,68.0,?,142.0,?,18.0,?,?,?,179.0,71.0,10.0,?,?,?,?
103.0,?,?,?,69.0,?,218.0,30.0,24.0,?,?,706.0,250.0,?,?,2.0,?,?,?
?,42.0,90.0,192.0,?,?,178.0,37.0,21.0,?,?,480.0,?,61.0,3.0,?,?,208.0,saab
?,?,?,?,?,6.0,128.0,?,?,141.0,149.0,?,?,61.0,?,4.0,201.0,208.0,?
?,?,?,211.0,?,?,?,?,?,161.0,?,?,?,67.0,9.0,?,?,?,?
97.0,47.0,?,?,?,8.0,?,39.0,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,4.0,152.0,?,19.0,133.0,?,?,?,87.0,?,3.0,180.0,183.0,?
?,49.0,?,?,70.0,?,183.0,?,21.0,156.0,?,517.0,198.0,73.0,?,?,198.0,?,?
?,?,?,?,?,7.0,150.0,?,19.0,143.0,?,?,173.0,?,7.0,?,181.0,186.0,?
78.0,43.0,?,147.0,65.0,8.0,147.0,?,?,?,169.0,319.0,168.0,?,1.0,12.0,?,?,bus
?,?,?,?,58.0,?,?,?,?,?,?,?,?,?,13.0,23.0,186.0,?,?
?,51.0,?,?,62.0,11.0,?,30.0,25.0,163.0,?,?,202.0,72.0,?,?,189.0,?,saab
?,40.0,62.0,?,?,?,?,52.0,?,139.0,?,241.0,150.0,62.0,13.0,?,?,?,?
?,?,?,151.0,?,7.0,?,?,18.0,146.0,?,280.0,?,?,1.0,?,188.0,194.0,?
?,?,?,230.0,?,?,?,30.0,24.0,174.0,230.0,706.0,?,?,8.0,22.0,?,?,?
?,50.0,?,?,54.0,4.0,222.0,30.0,?,159.0,?,?,?,?,4.0,?,186.0,184.0,?
?,?,?,?,61.0,?,?,?,25.0,?,?,?,212.0,?,15.0,?,189.0,?,?
82.0,40.0,73.0,141.0,57.0,8.0,?,?,19.0,?,?,?,153.0,75.0,11.0,?,181.0,?,?
97.0,?,?,?,71.0,?,?,32.0,24.0,171.0,222.0,658.0,223.0,74.0,?,24.0,?,?,?
?,?,?,?,?,13.0,?,30.0,25.0,?,225.0,741.0,?,?,?,10.0,186.0,?,?
?,?,?,?,?,?,?,43.0,20.0,?,?,?,176.0,73.0,5.0,?,185.0,?,van
94.0,?,?,?,?,?,?,35.0,?,?,204.0,?,?,?,4.0,13.0,?,198.0,bus
?,?,64.0,?,?,?,148.0,?,19.0,?,?,?,?,?,?,3.0,179.0,?,?
104.0,?,?,?,?,?,?,?,24.0,173.0,?,?,221.0,74.0,1.0,?,?,194.0,saab
104.0,?,?,?,67.0,?,?,?,?,?,223.0,?,196.0,?,4.0,21.0,187.0,?,opel
?,46.0,79.0,?,62.0,?,?,40.0,?,?,190.0,418.0,?,67.0,?,?,191.0,?,?
?,?,?,143.0,?,?,142.0,47.0,18.0,?,?,301.0,?,71.0,?,10.0,?,?,van
?,?,?,?,?,?,161.0,43.0,?,?,?,?,?,75.0,2.0,2.0,?,?,?
83.0,?,71.0,?,70.0,?,151.0,?,?,147.0,174.0,?,198.0,80.0,3.0,?,?,186.0,?
?,?,103.0,?,72.0,12.0,221.0,30.0,?,177.0,?,?,?,72.0,11.0,?,?,195.0,?
93.0,?,81.0,177.0,?,7.0,160.0,?,20.0,?,?,?,?,?,11.0,11.0,?,199.0,?
82.0,39.0,?,?,54.0,7.0,153.0,?,?,134.0,174.0,338.0,?,?,?,18.0,?,?,?
?,?,?,?,57.0,10.0,?,?,24.0,?,?,?,?,?,?,?,?,?,opel
?,54.0,?,?,?,?,?,31.0,?,?,229.0,?,214.0,?,12.0,?,?,?,saab
?,45.0,?,?,?,?,?,42.0,?,149.0,?,?,?,?,?,12.0,?,206.0,?
85.0,?,?,?,?,?,?,?,?,?,?,333.0,?,86.0,?,?,?,?,?
?,?,?,?,56.0,10.0,?,?,25.0,?,?,?,?,72.0,?,17.0,186.0,?,?
106.0,?,?,164.0,48.0,5.0,?,?,?,?,269.0,?,?,84.0,?,1.0,181.0,182.0,?
94.0,?,?,?,?,?,?,41.0,?,?,181.0,373.0,191.0,?,5.0,?,193.0,?,bus
106.0,55.0,98.0,224.0,68.0,?,?,31.0,?,170.0,?,679.0,214.0,?,?,29.0,?,201.0,opel
?,?,?,?,54.0,?,155.0,43.0,19.0,?,176.0,359.0,161.0,74.0,1.0,6.0,?,?,?
?,?,?,?,?,3.0,?,?,17.0,?,?,?,?,?,?,14.0,180.0,183.0,van
?,?,?,?,?,10.0,?,?,?,174.0,?,?,?,72.0,?,?,?,?,?
?,?,?,204.0,?,?,?,30.0,25.0,?,?,757.0,?,73.0,?,?,186.0,?,opel
?,54.0,96.0,185.0,?,?,?,30.0,?,?,231.0,706.0,?,?,5.0,12.0,?,195.0,?
86.0,?,66.0,128.0,57.0,?,?,52.0,?,?,?,252.0,139.0,?,5.0,?,183.0,?,?
