@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,?,?,211.0,?,11.0,?,?,?,165.0,229.0,673.0,?,?,?,?,188.0,?,?
85.0,34.0,?,127.0,?,6.0,116.0,58.0,17.0,?,?,?,?,70.0,?,?,?,189.0,?
?,?,?,126.0,52.0,8.0,?,52.0,18.0,?,158.0,253.0,?,78.0,11.0,8.0,?,183.0,?
104.0,58.0,?,230.0,?,?,?,30.0,?,?,?,?,246.0,71.0,7.0,4.0,?,?,?
?,44.0,80.0,?,58.0,?,?,44.0,?,?,?,349.0,176.0,74.0,?,17.0,?,193.0,?
?,43.0,68.0,?,?,?,142.0,?,?,142.0,164.0,?,?,?,?,8.0,?,203.0,bus
?,?,85.0,?,65.0,?,?,43.0,?,157.0,179.0,?,?,?,?,9.0,?,196.0,van
?,50.0,?,?,?,11.0,?,?,24.0,?,232.0,676.0,?,?,?,?,?,202.0,?
?,36.0,?,?,?,?,?,42.0,?,126.0,177.0,361.0,?,?,?,?,?,?,saab
?,?,?,158.0,56.0,7.0,149.0,44.0,19.0,?,?,?,168.0,63.0,14.0,?,?,203.0,?
99.0,?,104.0,?,?,10.0,201.0,33.0,?,152.0,?,604.0,?,?,8.0,?,?,197.0,?
?,?,101.0,208.0,65.0,?,?,30.0,?,?,225.0,?,216.0,?,?,?,185.0,?,?
?,37.0,54.0,118.0,55.0,4.0,?,52.0,18.0,?,?,?,140.0,?,4.0,?,?,?,saab
?,?,?,?,?,?,?,38.0,?,132.0,?,457.0,?,?,?,23.0,191.0,?,?
?,?,?,131.0,?,?,118.0,56.0,?,137.0,143.0,209.0,?,65.0,?,?,193.0,?,?
?,?,?,138.0,58.0,?,126.0,?,?,?,?,237.0,112.0,?,?,?,?,207.0,?
103.0,49.0,?,194.0,60.0,10.0,?,?,?,?,?,518.0,178.0,?,?,8.0,?,?,?
80.0,45.0,71.0,?,?,?,151.0,45.0,?,?,?,337.0,176.0,79.0,3.0,16.0,?,187.0,?
?,42.0,?,116.0,?,?,152.0,?,?,?,175.0,?,172.0,?,?,?,?,183.0,?
?,?,81.0,?,61.0,?,166.0,40.0,20.0,?,?,415.0,?,63.0,?,?,?,?,saab
?,?,?,140.0,?,7.0,?,55.0,17.0,?,?,?,?,?,?,?,?,?,van
?,?,?,?,53.0,?,122.0,55.0,?,?,?,?,?,?,?,?,?,?,?
82.0,?,68.0,?,69.0,5.0,148.0,45.0,19.0,144.0,?,?,?,?,?,?,181.0,?,?
93.0,47.0,?,?,?,7.0,?,?,21.0,151.0,?,?,?,66.0,0.0,3.0,?,?,?
?,43.0,88.0,157.0,61.0,?,149.0,?,19.0,157.0,165.0,?,?,?,1.0,26.0,?,?,?
?,45.0,?,162.0,?,9.0,?,46.0,?,?,161.0,316.0,161.0,64.0,5.0,?,?,?,?
?,?,106.0,?,?,?,257.0,?,?,172.0,275.0,?,?,83.0,?,20.0,?,184.0,bus
?,44.0,?,?,75.0,6.0,?,45.0,?,?,167.0,?,?,?,?,?,?,201.0,?
?,46.0,73.0,?,?,?,?,45.0,19.0,?,167.0,?,183.0,75.0,?,?,?,191.0,bus
?,?,?,?,?,7.0,?,50.0,?,?,?,?,?,74.0,?,?,?,?,?
109.0,?,?,225.0,?,11.0,214.0,31.0,24.0,169.0,?,675.0,?,?,?,?,?,?,saab
?,?,?,186.0,?,7.0,?,?,?,?,?,?,?,?,?,?,197.0,?,?
100.0,?,93.0,?,?,?,?,?,22.0,?,?,521.0,?,?,0.0,?,?,?,opel
?,?,73.0,?,?,?,151.0,44.0,?,?,?,?,?,76.0,5.0,11.0,185.0,?,?
?,?,73.0,125.0,?,6.0,151.0,45.0,?,147.0,?,334.0,188.0,82.0,?,11.0,?,?,?
116.0,?,110.0,?,67.0,?,?,?,?,165.0,231.0,?,222.0,?,16.0,28.0,?,?,?
89.0,?,77.0,?,?,?,156.0,44.0,?,160.0,?,?,177.0,78.0,?,?,?,?,van
89.0,48.0,?,?,?,?,?,39.0,?,?,188.0,427.0,?,?,?,?,195.0,201.0,?
83.0,?,?,155.0,65.0,7.0,?,?,?,?,?,?,?,?,?,12.0,188.0,?,?
?,43.0,?,?,?,11.0,?,?,19.0,?,174.0,?,?,73.0,?,?,185.0,196.0,?
?,47.0,103.0,215.0,?,?,?,?,?,?,?,?,?,73.0,6.0,6.0,?,?,opel
?,?,?,?,?,6.0,?,?,18.0,?,151.0,265.0,?,?,16.0,?,180.0,?,?
?,38.0,66.0,?,?,7.0,130.0,?,?,?,160.0,?,123.0,?,?,?,?,194.0,?
?,?,81.0,?,?,?,?,?,20.0,?,?,347.0,?,?,?,17.0,?,?,?
?,42.0,?,159.0,65.0,?,?,?,?,?,?,?,157.0,?,6.0,?,?,193.0,?
93.0,36.0,?,139.0,?,?,?,?,?,?,158.0,?,121.0,67.0,3.0,?,193.0,?,van
?,55.0,102.0,169.0,51.0,?,241.0,27.0,?,165.0,?,?,247.0,?,?,11.0,?,?,bus
?,38.0,75.0,?,?,?,151.0,43.0,?,?,?,?,?,66.0,?,?,195.0,?,?
98.0,?,86.0,?,?,?,192.0,?,?,?,212.0,570.0,221.0,75.0,?,?,?,195.0,?
82.0,?,?,?,54.0,7.0,?,52.0,18.0,?,?,?,?,72.0,?,?,?,?,saab
91.0,?,98.0,?,?,9.0,177.0,38.0,?,?,194.0,?,?,66.0,9.0,?,?,?,?
?,?,?,171.0,?,6.0,172.0,?,?,?,?,?,141.0,?,?,?,199.0,?,bus
?,53.0,98.0,?,60.0,?,?,?,24.0,?,?,681.0,218.0,73.0,?,?,?,197.0,?
93.0,?,?,?,?,?,151.0,?,19.0,?,182.0,?,?,?,?,?,193.0,?,?
94.0,?,?,?,?,?,?,?,19.0,133.0,184.0,?,?,?,0.0,14.0,200.0,204.0,?
?,?,68.0,?,?,?,?,50.0,?,134.0,153.0,265.0,119.0,?,?,?,?,?,?
85.0,?,?,?,?,?,151.0,?,19.0,146.0,171.0,?,187.0,79.0,?,?,181.0,?,bus
86.0,?,73.0,152.0,?,6.0,149.0,44.0,?,?,170.0,?,?,71.0,?,?,?,?,bus
?,48.0,107.0,?,61.0,?,?,?,?,153.0,227.0,?,200.0,70.0,?,?,?,203.0,saab
107.0,?,?,?,57.0,?,?,?,24.0,?,?,?,?,?,?,?,?,?,opel
?,?,100.0,?,59.0,10.0,192.0,34.0,?,161.0,?,?,?,64.0,14.0,?,196.0,202.0,?
?,?,?,215.0,62.0,?,?,32.0,?,158.0,?,?,?,?,9.0,?,?,?,?
?,50.0,?,?,61.0,?,181.0,?,?,?,?,492.0,?,?,?,?,?,199.0,saab
?,45.0,83.0,?,?,?,157.0,?,20.0,155.0,?,?,?,75.0,?,21.0,184.0,?,van
?,?,70.0,155.0,64.0,?,?,?,19.0,?,172.0,?,152.0,72.0,5.0,?,?,?,?
96.0,52.0,?,?,67.0,?,?,?,23.0,?,217.0,?,226.0,?,?,20.0,?,?,opel
90.0,42.0,63.0,?,?,?,?,?,?,?,173.0,336.0,?,?,0.0,15.0,?,?,?
93.0,?,62.0,117.0,49.0,?,?,52.0,?,?,?,?,?,?,?,?,184.0,?,?
?,?,66.0,131.0,?,?,?,53.0,?,144.0,?,237.0,?,?,?,?,191.0,?,?
?,45.0,105.0,208.0,?,?,?,36.0,?,?,202.0,?,?,?,?,?,?,?,?
?,37.0,?,?,?,?,120.0,?,?,?,?,213.0,?,?,7.0,?,?,?,van
?,51.0,?,?,60.0,?,?,?,?,162.0,?,?,209.0,?,?,?,188.0,?,bus
?,54.0,?,?,?,?,221.0,?,?,170.0,232.0,718.0,?,73.0,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,982.0,?,?,11.0,21.0,182.0,183.0,bus
87.0,?,?,127.0,?,?,?,?,?,?,169.0,?,171.0,?,6.0,?,?,?,?
?,51.0,96.0,?,66.0,?,188.0,?,22.0,157.0,?,?,?,?,?,?,191.0,199.0,?
94.0,?,?,?,60.0,?,?,?,?,?,188.0,?,144.0,66.0,?,?,195.0,?,saab
?,44.0,?,?,54.0,7.0,?,?,?,?,166.0,?,?,?,?,?,179.0,182.0,bus
106.0,?,?,?,61.0,10.0,?,?,?,158.0,?,494.0,?,?,?,?,202.0,?,opel
?,44.0,?,?,?,?,149.0,?,19.0,?,?,?,168.0,68.0,?,?,?,?,?
93.0,43.0,88.0,?,?,9.0,?,?,19.0,?,?,?,?,?,?,17.0,?,?,?
89.0,?,?,?,59.0,?,?,?,20.0,131.0,186.0,?,137.0,68.0,5.0,?,192.0,?,?
?,?,78.0,?,63.0,?,?,?,?,148.0,160.0,300.0,?,?,19.0,2.0,?,?,?
?,52.0,?,?,?,?,188.0,35.0,22.0,?,?,530.0,205.0,?,11.0,8.0,?,200.0,?
99.0,?,?,220.0,?,?,221.0,30.0,25.0,176.0,234.0,?,236.0,70.0,?,?,188.0,200.0,opel
86.0,?,65.0,?,54.0,7.0,150.0,45.0,?,140.0,?,?,172.0,85.0,2.0,?,180.0,?,?
107.0,?,?,184.0,55.0,7.0,?,?,?,?,243.0,822.0,?,77.0,7.0,11.0,?,187.0,?
109.0,54.0,103.0,?,?,11.0,222.0,30.0,?,?,?,?,?,71.0,?,?,?,200.0,?
89.0,?,?,?,54.0,?,156.0,?,?,151.0,?,?,176.0,?,?,?,?,193.0,?
?,?,?,188.0,?,?,203.0,?,?,?,222.0,625.0,219.0,?,?,?,191.0,?,bus
?,?,91.0,?,?,10.0,151.0,?,?,?,?,?,?,65.0,?,?,197.0,?,?
?,41.0,?,158.0,64.0,?,?,?,19.0,138.0,?,?,152.0,73.0,?,8.0,190.0,?,?
?,?,72.0,155.0,?,?,146.0,45.0,?,135.0,?,?,?,?,4.0,10.0,192.0,196.0,bus
?,?,?,?,62.0,6.0,140.0,?,18.0,?,?,?,?,?,?,21.0,?,?,opel
83.0,37.0,?,?,?,4.0,?,?,18.0,?,?,271.0,?,?,?,?,?,183.0,saab
?,?,?,?,?,?,222.0,30.0,?,?,?,?,203.0,?,13.0,6.0,?,?,opel
?,?,101.0,219.0,?,?,?,?,?,178.0,228.0,?,213.0,?,?,?,?,196.0,opel
?,54.0,?,?,?,7.0,?,?,26.0,164.0,?,833.0,?,?,6.0,14.0,185.0,?,?
?,?,110.0,228.0,65.0,?,?,31.0,?,?,228.0,?,?,66.0,21.0,?,?,?,?
88.0,44.0,77.0,167.0,?,6.0,151.0,?,?,145.0,?,343.0,177.0,?,?,?,202.0,208.0,opel
95.0,44.0,?,?,?,?,?,46.0,19.0,148.0,?,?,166.0,64.0,10.0,?,199.0,206.0,van
?,?,?,147.0,?,6.0,?,50.0,?,?,?,260.0,151.0,61.0,16.0,6.0,203.0,209.0,opel
97.0,46.0,?,?,?,8.0,?,?,22.0,?,?,?,169.0,?,?,32.0,?,?,?
88.0,38.0,58.0,?,?,?,148.0,46.0,19.0,?,?,319.0,157.0,?,?,?,?,?,?
?,46.0,?,148.0,61.0,9.0,?,?,19.0,?,?,?,199.0,?,?,?,189.0,200.0,van
?,?,?,?,?,?,?,?,?,147.0,?,?,?,?,?,?,?,188.0,?
?,50.0,90.0,192.0,63.0,9.0,177.0,37.0,21.0,155.0,?,472.0,?,65.0,?,?,193.0,201.0,saab
?,42.0,?,?,62.0,?,?,?,?,?,?,?,168.0,70.0,?,?,?,197.0,?
?,?,?,?,?,?,?,?,?,?,?,340.0,179.0,?,12.0,?,?,?,?
?,?,109.0,?,?,10.0,207.0,?,?,?,?,?,?,70.0,?,?,191.0,?,saab
87.0,?,?,?,?,?,?,?,?,?,181.0,?,174.0,?,?,?,?,?,opel
?,?,?,206.0,?,?,186.0,?,22.0,156.0,?,519.0,176.0,?,?,?,197.0,?,?
?,?,?,?,55.0,12.0,?,?,24.0,?,?,687.0,214.0,?,?,?,?,?,?
?,?,?,?,?,10.0,198.0,?,?,150.0,213.0,?,195.0,?,?,38.0,?,?,saab
?,47.0,81.0,?,59.0,?,168.0,39.0,20.0,152.0,?,?,185.0,?,4.0,?,?,?,?
?,?,?,?,?,10.0,?,44.0,?,151.0,175.0,349.0,?,?,?,7.0,?,?,van
?,?,?,153.0,59.0,?,154.0,44.0,?,?,?,?,172.0,?,15.0,?,?,?,opel
?,54.0,105.0,?,?,?,202.0,33.0,?,164.0,?,?,235.0,68.0,12.0,?,?,?,?
90.0,?,85.0,?,?,10.0,?,?,?,155.0,?,355.0,?,?,?,?,185.0,196.0,?
82.0,37.0,?,134.0,?,?,135.0,51.0,?,?,151.0,?,143.0,82.0,11.0,?,?,?,?
84.0,45.0,?,148.0,64.0,?,?,46.0,19.0,?,168.0,317.0,?,75.0,?,?,183.0,?,?
?,?,?,?,?,8.0,?,?,?,149.0,?,388.0,197.0,?,?,15.0,?,?,?
?,41.0,77.0,177.0,64.0,5.0,?,?,?,134.0,?,?,148.0,74.0,?,4.0,?,?,?
?,?,72.0,?,?,5.0,?,40.0,?,?,178.0,399.0,?,70.0,?,?,?,203.0,bus
97.0,?,87.0,?,?,?,?,?,20.0,?,?,359.0,182.0,68.0,?,?,?,202.0,van
?,?,77.0,?,72.0,6.0,167.0,?,20.0,?,188.0,429.0,?,69.0,6.0,?,?,?,bus
87.0,?,53.0,?,58.0,?,118.0,?,?,?,138.0,205.0,138.0,?,9.0,?,?,?,?
109.0,52.0,?,?,58.0,?,?,29.0,?,158.0,?,776.0,?,82.0,0.0,?,187.0,?,?
104.0,51.0,?,?,?,?,?,?,24.0,163.0,232.0,694.0,?,?,?,22.0,190.0,201.0,saab
87.0,37.0,?,132.0,57.0,6.0,128.0,?,18.0,129.0,?,243.0,?,?,?,?,186.0,?,saab
?,?,54.0,117.0,?,7.0,?,?,?,?,?,229.0,?,?,1.0,5.0,180.0,184.0,?
?,?,?,?,?,11.0,217.0,?,24.0,173.0,?,?,?,72.0,?,?,?,?,?
?,39.0,?,?,?,6.0,?,49.0,?,131.0,?,?,?,80.0,?,5.0,?,186.0,opel
?,54.0,100.0,?,?,?,?,27.0,?,162.0,?,923.0,262.0,88.0,5.0,?,?,?,bus
81.0,?,?,?,?,?,153.0,44.0,19.0,?,?,?,?,?,1.0,?,182.0,187.0,?
100.0,51.0,?,224.0,67.0,9.0,217.0,?,24.0,?,?,?,?,?,?,18.0,189.0,?,?
88.0,?,?,145.0,?,8.0,142.0,?,?,143.0,?,296.0,?,?,7.0,18.0,?,?,?
?,49.0,?,?,64.0,?,157.0,?,20.0,158.0,?,?,203.0,75.0,?,0.0,?,?,van
?,?,89.0,?,?,8.0,186.0,35.0,?,?,210.0,?,?,68.0,?,13.0,191.0,199.0,?
90.0,47.0,85.0,145.0,?,?,?,?,?,155.0,?,?,184.0,?,4.0,?,?,197.0,?
?,47.0,?,333.0,?,?,?,?,?,155.0,320.0,354.0,?,135.0,12.0,?,?,196.0,?
?,?,?,207.0,63.0,?,227.0,30.0,?,180.0,234.0,?,?,?,6.0,?,?,198.0,?
86.0,42.0,?,?,50.0,?,?,45.0,?,?,?,332.0,?,?,?,16.0,?,?,bus
91.0,?,?,?,66.0,?,?,47.0,?,?,162.0,?,?,?,4.0,11.0,?,202.0,van
93.0,44.0,?,166.0,65.0,10.0,?,44.0,?,?,170.0,?,143.0,?,?,?,?,203.0,?
?,?,75.0,165.0,68.0,?,?,?,?,146.0,?,356.0,?,?,?,3.0,188.0,?,?
90.0,?,?,?,?,?,?,?,21.0,154.0,?,?,222.0,?,1.0,2.0,189.0,195.0,saab
?,?,76.0,169.0,?,?,?,41.0,20.0,?,189.0,391.0,?,?,0.0,?,188.0,192.0,opel
108.0,57.0,?,?,?,?,256.0,26.0,28.0,170.0,?,966.0,?,?,11.0,2.0,182.0,181.0,bus
?,41.0,?,162.0,66.0,?,?,?,19.0,136.0,?,352.0,?,?,?,?,188.0,?,bus
?,?,70.0,?,?,6.0,?,39.0,?,136.0,189.0,?,?,71.0,?,?,200.0,?,bus
87.0,?,64.0,150.0,64.0,?,?,50.0,18.0,141.0,?,?,?,67.0,?,0.0,?,?,?
?,?,?,?,?,12.0,206.0,32.0,23.0,163.0,?,627.0,202.0,65.0,?,?,?,?,?
85.0,?,?,?,?,8.0,?,44.0,?,?,?,?,?,69.0,6.0,21.0,191.0,197.0,?
101.0,52.0,?,162.0,?,?,212.0,?,24.0,163.0,?,?,204.0,74.0,?,11.0,?,194.0,?
?,39.0,?,160.0,62.0,?,?,?,?,?,?,?,?,62.0,?,?,?,208.0,?
103.0,?,?,?,?,?,?,?,?,?,215.0,595.0,?,66.0,8.0,?,192.0,?,?
88.0,?,?,?,68.0,?,?,?,?,?,?,?,?,69.0,?,?,196.0,?,?
80.0,?,64.0,?,?,?,?,51.0,?,?,?,259.0,135.0,76.0,1.0,23.0,179.0,?,?
?,38.0,75.0,136.0,53.0,?,144.0,47.0,?,131.0,?,?,?,69.0,?,?,186.0,191.0,saab
86.0,?,?,?,?,?,146.0,?,19.0,144.0,167.0,322.0,176.0,?,5.0,?,189.0,?,bus
?,?,?,?,60.0,9.0,170.0,39.0,21.0,134.0,?,?,?,68.0,?,?,?,199.0,?
89.0,?,77.0,188.0,?,?,?,?,?,?,190.0,?,?,?,?,?,?,?,?
?,?,?,116.0,56.0,4.0,?,57.0,17.0,124.0,135.0,209.0,?,?,1.0,12.0,177.0,?,?
?,43.0,71.0,?,?,7.0,?,?,19.0,?,?,330.0,?,81.0,6.0,?,180.0,?,bus
?,36.0,?,?,?,?,140.0,?,?,123.0,161.0,?,?,66.0,?,35.0,?,202.0,opel
?,?,82.0,?,?,?,?,?,20.0,?,?,?,?,?,10.0,?,?,?,?
101.0,?,?,184.0,?,?,?,31.0,?,?,220.0,685.0,187.0,?,?,24.0,?,?,?
?,44.0,70.0,?,?,?,?,?,18.0,?,?,299.0,173.0,?,9.0,?,?,199.0,?
96.0,?,?,?,?,6.0,149.0,43.0,?,?,?,341.0,?,?,?,?,?,205.0,bus
87.0,43.0,70.0,?,72.0,?,?,?,?,?,?,341.0,?,?,?,?,?,187.0,?
?,?,?,?,?,?,?,50.0,18.0,123.0,158.0,?,?,?,?,20.0,?,206.0,saab
?,39.0,?,117.0,?,6.0,?,?,?,?,154.0,?,?,?,?,?,181.0,182.0,van
98.0,?,?,?,61.0,?,207.0,?,23.0,152.0,?,650.0,193.0,?,5.0,7.0,?,196.0,opel
?,34.0,?,158.0,?,?,140.0,47.0,?,?,165.0,298.0,?,61.0,?,?,201.0,207.0,saab
?,45.0,?,120.0,?,?,?,45.0,?,?,?,?,?,?,?,?,181.0,?,?
?,41.0,?,197.0,?,9.0,?,?,21.0,?,?,504.0,?,66.0,11.0,?,193.0,200.0,opel
?,36.0,69.0,?,?,?,?,50.0,?,?,?,266.0,128.0,?,3.0,?,193.0,203.0,opel
?,?,?,203.0,?,11.0,?,?,?,167.0,?,?,?,?,?,24.0,188.0,197.0,opel
?,?,?,176.0,59.0,?,?,39.0,20.0,?,190.0,?,148.0,?,?,?,?,202.0,opel
?,50.0,104.0,?,?,?,?,?,?,?,?,?,?,67.0,?,22.0,?,?,?
84.0,?,70.0,?,?,?,136.0,48.0,?,?,159.0,280.0,?,?,?,9.0,?,202.0,van
?,53.0,108.0,206.0,61.0,11.0,?,?,?,168.0,?,694.0,?,?,0.0,9.0,?,?,saab
?,?,91.0,226.0,74.0,5.0,?,?,?,?,?,?,186.0,?,4.0,11.0,?,?,?
?,38.0,83.0,141.0,?,?,?,?,?,?,177.0,?,149.0,74.0,?,29.0,?,?,saab
?,42.0,?,130.0,56.0,?,?,?,19.0,?,?,?,172.0,?,?,14.0,?,?,?
104.0,51.0,?,168.0,54.0,10.0,208.0,?,?,?,?,641.0,221.0,?,?,?,187.0,?,saab
?,?,?,?,?,?,?,?,18.0,?,?,?,121.0,65.0,3.0,?,?,?,?
?,?,?,123.0,?,7.0,?,51.0,18.0,?,164.0,262.0,?,?,16.0,12.0,?,185.0,van
84.0,?,71.0,?,?,7.0,?,45.0,?,?,?,330.0,165.0,80.0,12.0,1.0,?,?,opel
?,?,?,?,63.0,?,?,?,?,?,?,?,201.0,?,7.0,5.0,192.0,?,?
?,47.0,?,?,?,?,?,34.0,23.0,?,207.0,?,?,61.0,?,?,194.0,?,?
?,51.0,?,194.0,60.0,?,195.0,34.0,?,?,219.0,?,?,67.0,?,?,?,201.0,?
90.0,47.0,73.0,?,58.0,?,?,?,?,?,?,?,185.0,?,?,8.0,183.0,?,van
?,36.0,60.0,?,56.0,?,?,?,?,?,139.0,?,?,?,6.0,?,192.0,198.0,?
99.0,?,88.0,?,?,?,?,?,?,?,209.0,?,?,?,?,11.0,?,?,opel
?,?,?,238.0,?,4.0,?,?,26.0,163.0,267.0,?,242.0,85.0,?,22.0,184.0,184.0,bus
89.0,?,?,?,?,9.0,?,44.0,?,158.0,?,356.0,?,?,?,3.0,?,191.0,van
101.0,52.0,?,?,?,?,?,35.0,?,?,?,?,203.0,?,?,?,?,?,?
?,57.0,?,228.0,74.0,10.0,?,31.0,?,175.0,224.0,?,?,74.0,0.0,4.0,?,193.0,?
?,?,91.0,194.0,?,?,204.0,?,?,161.0,?,636.0,?,?,?,?,?,?,?
91.0,?,82.0,?,68.0,10.0,?,?,19.0,137.0,?,308.0,?,68.0,?,?,?,?,?
91.0,?,?,?,75.0,7.0,?,?,?,?,?,362.0,192.0,72.0,?,?,192.0,199.0,?
94.0,?,?,169.0,59.0,?,?,?,?,?,178.0,394.0,130.0,?,?,6.0,?,204.0,?
92.0,38.0,?,178.0,?,9.0,161.0,?,20.0,?,?,?,?,?,?,29.0,?,?,?
?,?,?,159.0,?,?,?,?,?,?,169.0,?,?,67.0,8.0,4.0,?,?,bus
?,?,?,213.0,64.0,?,?,?,23.0,158.0,?,607.0,?,65.0,?,4.0,192.0,?,saab
?,?,68.0,139.0,62.0,?,149.0,?,?,?,?,323.0,?,?,?,14.0,?,?,bus
92.0,?,?,?,52.0,?,?,?,?,144.0,?,282.0,?,?,4.0,16.0,?,185.0,?
?,45.0,?,161.0,?,?,142.0,46.0,18.0,?,?,?,179.0,?,?,3.0,191.0,?,?
?,?,105.0,?,69.0,?,?,?,?,?,?,?,250.0,?,10.0,?,187.0,195.0,opel
98.0,?,90.0,?,?,?,?,?,21.0,?,?,?,?,61.0,3.0,?,199.0,208.0,saab
90.0,?,?,?,?,?,?,?,?,?,149.0,246.0,?,?,13.0,?,?,?,van
106.0,?,?,211.0,?,?,200.0,?,23.0,?,?,602.0,200.0,67.0,9.0,?,?,?,opel
97.0,47.0,81.0,?,?,?,?,39.0,?,?,193.0,?,?,?,?,2.0,192.0,?,opel
85.0,?,?,121.0,?,?,?,?,?,?,170.0,?,163.0,87.0,13.0,3.0,?,?,opel
?,49.0,?,206.0,70.0,?,183.0,35.0,?,?,?,?,?,73.0,3.0,13.0,?,199.0,bus
?,?,?,?,?,?,?,?,?,?,?,330.0,173.0,78.0,?,?,181.0,?,bus
78.0,?,70.0,147.0,?,?,?,46.0,?,?,169.0,?,168.0,77.0,?,?,?,?,bus
96.0,?,104.0,?,58.0,?,215.0,31.0,?,?,221.0,?,?,?,13.0,?,?,?,opel
?,?,?,?,?,11.0,?,?,?,?,232.0,711.0,202.0,72.0,12.0,16.0,?,?,?
?,?,?,?,?,?,?,?,?,139.0,?,241.0,150.0,?,13.0,?,204.0,?,?
91.0,?,66.0,151.0,?,?,?,?,?,?,166.0,?,?,?,1.0,?,188.0,?,van
?,55.0,?,?,?,?,218.0,?,?,?,?,?,226.0,67.0,?,?,191.0,?,opel
?,?,93.0,?,?,?,222.0,?,?,?,254.0,735.0,?,83.0,?,?,?,?,?
?,?,?,202.0,?,?,?,30.0,?,?,234.0,?,212.0,72.0,15.0,1.0,?,?,?
?,40.0,?,?,?,8.0,153.0,44.0,?,?,173.0,?,?,?,?,?,?,?,?
97.0,?,?,?,71.0,?,?,32.0,24.0,?,?,658.0,?,?,?,24.0,186.0,196.0,?
101.0,?,?,183.0,?,?,?,?,?,177.0,225.0,?,?,?,?,?,?,?,opel
?,46.0,?,?,63.0,?,?,?,?,?,?,367.0,?,?,?,9.0,185.0,?,?
94.0,45.0,?,?,?,5.0,186.0,?,?,?,?,?,?,?,4.0,13.0,?,?,?
?,?,?,122.0,54.0,?,?,46.0,?,?,170.0,?,?,?,?,?,?,?,?
?,55.0,100.0,201.0,66.0,?,?,31.0,24.0,173.0,?,680.0,?,74.0,?,?,?,?,?
?,?,?,?,?,11.0,?,?,?,?,?,?,?,74.0,4.0,21.0,187.0,196.0,?
?,46.0,?,181.0,?,8.0,?,?,?,?,190.0,418.0,?,67.0,?,15.0,?,?,?
?,?,?,143.0,59.0,?,?,47.0,18.0,131.0,?,?,?,?,5.0,?,?,196.0,van
90.0,48.0,?,?,?,?,161.0,?,?,?,?,?,?,75.0,2.0,?,?,?,?
83.0,46.0,?,?,70.0,?,151.0,44.0,19.0,147.0,?,?,198.0,?,3.0,11.0,181.0,?,?
104.0,57.0,?,?,72.0,12.0,?,?,?,177.0,223.0,718.0,?,?,11.0,12.0,186.0,?,opel
?,?,?,177.0,64.0,?,?,?,20.0,?,?,?,?,70.0,11.0,?,?,?,?
82.0,?,86.0,?,54.0,7.0,153.0,?,?,?,?,338.0,139.0,?,?,?,183.0,189.0,opel
?,51.0,?,193.0,57.0,?,?,?,?,?,?,?,184.0,66.0,?,21.0,?,?,?
?,54.0,?,189.0,?,?,220.0,31.0,25.0,?,?,709.0,214.0,?,?,?,?,?,?
97.0,?,76.0,175.0,?,?,?,?,?,?,?,?,169.0,?,16.0,12.0,?,?,?
?,?,?,?,57.0,6.0,151.0,?,19.0,143.0,173.0,?,?,86.0,4.0,?,180.0,?,?
?,54.0,?,?,56.0,10.0,?,31.0,25.0,?,219.0,706.0,223.0,?,5.0,?,186.0,196.0,?
?,54.0,105.0,164.0,?,?,247.0,?,?,?,269.0,?,?,?,?,?,?,?,bus
?,?,?,?,?,?,?,?,19.0,?,181.0,?,?,69.0,5.0,?,193.0,?,?
?,?,98.0,?,?,?,?,31.0,24.0,?,?,?,214.0,?,?,29.0,?,?,opel
?,43.0,?,?,54.0,10.0,155.0,43.0,?,?,?,359.0,161.0,?,1.0,?,?,197.0,van
?,?,?,?,?,3.0,?,57.0,?,128.0,137.0,204.0,?,?,7.0,14.0,?,?,van
102.0,?,?,?,?,?,?,?,24.0,?,228.0,?,223.0,?,0.0,?,187.0,?,opel
?,56.0,?,204.0,?,12.0,227.0,?,25.0,?,?,757.0,204.0,?,0.0,?,?,197.0,opel
105.0,?,96.0,185.0,?,?,?,?,25.0,?,231.0,?,217.0,?,5.0,?,?,195.0,?
86.0,36.0,?,128.0,?,8.0,131.0,52.0,?,?,148.0,252.0,139.0,76.0,?,?,183.0,187.0,?
?,39.0,?,?,55.0,?,146.0,?,?,?,?,314.0,149.0,?,?,?,184.0,189.0,?
?,?,?,?,?,10.0,195.0,34.0,22.0,147.0,224.0,?,?,?,?,?,?,197.0,?
115.0,53.0,100.0,?,?,11.0,220.0,?,?,?,?,?,?,71.0,?,?,?,?,?
