@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
91.0,?,83.0,?,59.0,?,?,39.0,20.0,?,?,?,142.0,?,0.0,?,?,199.0,?
?,55.0,103.0,211.0,65.0,?,212.0,?,24.0,165.0,?,?,?,72.0,?,16.0,188.0,196.0,?
?,?,?,?,?,?,?,?,17.0,?,?,197.0,127.0,70.0,?,20.0,185.0,?,?
95.0,?,?,?,52.0,?,133.0,?,?,?,158.0,253.0,?,?,?,8.0,?,?,?
104.0,58.0,?,?,?,11.0,219.0,?,?,?,231.0,?,?,71.0,?,?,187.0,?,opel
?,44.0,?,?,?,?,?,?,?,?,?,349.0,?,?,?,?,?,?,van
?,?,68.0,?,?,?,?,?,?,?,?,?,?,?,10.0,8.0,198.0,?,bus
?,?,?,?,65.0,12.0,?,?,?,?,179.0,354.0,?,?,?,?,184.0,?,van
112.0,?,?,?,56.0,11.0,214.0,?,?,159.0,?,?,?,?,18.0,?,?,202.0,?
91.0,36.0,?,?,56.0,7.0,?,42.0,?,126.0,?,361.0,?,?,?,15.0,195.0,?,?
92.0,43.0,69.0,?,?,?,?,44.0,?,143.0,170.0,?,168.0,?,?,18.0,?,?,opel
99.0,?,?,?,63.0,10.0,201.0,33.0,?,?,221.0,?,?,?,8.0,?,?,?,?
?,58.0,101.0,?,?,?,?,?,?,?,?,?,?,?,?,1.0,185.0,?,opel
?,?,54.0,118.0,?,4.0,?,?,?,127.0,?,?,140.0,81.0,4.0,13.0,?,?,?
?,?,88.0,189.0,63.0,?,175.0,?,?,?,197.0,457.0,156.0,69.0,0.0,23.0,?,?,?
?,?,?,?,?,?,?,?,?,?,143.0,209.0,?,65.0,?,?,?,?,van
?,35.0,?,?,58.0,?,126.0,?,?,?,147.0,?,?,64.0,4.0,?,?,?,van
?,?,?,?,60.0,?,?,35.0,?,?,202.0,?,?,62.0,?,8.0,?,?,?
80.0,45.0,?,?,56.0,?,?,45.0,?,?,?,?,176.0,?,3.0,16.0,?,?,bus
?,42.0,?,116.0,?,6.0,?,?,19.0,?,?,?,?,?,5.0,4.0,179.0,?,bus
100.0,?,?,?,?,9.0,?,40.0,20.0,154.0,189.0,?,175.0,63.0,?,?,198.0,?,?
?,39.0,?,?,?,7.0,?,55.0,17.0,134.0,?,?,?,61.0,?,?,?,?,van
83.0,37.0,?,?,?,?,122.0,?,17.0,129.0,?,218.0,?,?,?,7.0,181.0,?,van
82.0,?,?,?,?,?,148.0,45.0,?,144.0,169.0,322.0,?,?,5.0,0.0,?,?,bus
?,?,88.0,200.0,?,7.0,?,38.0,?,151.0,197.0,452.0,?,?,?,3.0,195.0,?,?
91.0,?,88.0,157.0,61.0,?,?,?,?,?,?,326.0,140.0,64.0,1.0,?,197.0,?,?
?,45.0,80.0,?,?,?,?,?,19.0,148.0,?,316.0,?,?,5.0,10.0,?,207.0,?
107.0,?,?,179.0,51.0,?,?,26.0,?,172.0,?,?,?,83.0,2.0,20.0,?,?,?
?,44.0,70.0,179.0,?,?,?,?,?,141.0,167.0,326.0,178.0,?,?,?,194.0,?,bus
?,?,73.0,?,59.0,?,?,?,?,146.0,167.0,?,183.0,?,8.0,0.0,?,191.0,?
?,?,?,?,55.0,?,?,50.0,?,?,154.0,?,?,74.0,3.0,?,?,?,?
109.0,?,?,?,?,?,214.0,?,24.0,?,?,?,212.0,?,?,?,?,?,saab
?,?,?,?,71.0,?,?,42.0,?,127.0,171.0,?,132.0,?,?,8.0,197.0,206.0,?
?,?,?,?,?,?,186.0,35.0,?,?,202.0,?,?,?,?,?,?,198.0,opel
82.0,?,73.0,?,?,7.0,151.0,44.0,19.0,143.0,?,341.0,?,?,?,?,?,?,?
?,?,73.0,?,57.0,?,?,?,?,147.0,?,334.0,188.0,82.0,?,?,?,184.0,?
116.0,?,?,?,67.0,12.0,?,?,?,?,?,692.0,?,?,?,?,192.0,206.0,?
?,?,?,?,?,10.0,156.0,?,?,?,?,351.0,?,?,?,?,?,?,?
89.0,48.0,?,?,?,?,?,?,?,?,?,?,?,64.0,16.0,5.0,195.0,201.0,?
?,41.0,70.0,?,65.0,7.0,144.0,46.0,?,141.0,?,309.0,147.0,?,4.0,?,?,?,?
88.0,?,?,?,55.0,11.0,?,?,?,?,174.0,350.0,?,73.0,6.0,?,?,196.0,van
?,?,103.0,215.0,?,?,?,?,?,147.0,220.0,?,?,?,6.0,?,?,?,opel
?,?,57.0,?,62.0,?,?,50.0,?,?,?,?,?,?,?,16.0,?,?,?
?,?,?,?,55.0,?,130.0,?,?,138.0,?,?,123.0,?,3.0,12.0,?,?,?
?,45.0,?,?,?,?,?,?,?,?,200.0,347.0,?,?,9.0,17.0,183.0,?,van
87.0,42.0,?,?,?,?,155.0,?,19.0,138.0,184.0,?,?,76.0,6.0,?,189.0,?,?
?,?,63.0,?,?,8.0,132.0,?,18.0,136.0,?,?,?,?,3.0,?,?,201.0,?
109.0,?,102.0,?,?,?,?,?,?,165.0,265.0,?,?,84.0,?,?,?,183.0,bus
90.0,38.0,?,?,?,?,151.0,?,?,?,?,?,?,66.0,?,0.0,?,?,?
?,?,86.0,207.0,69.0,5.0,192.0,?,?,?,?,?,221.0,?,4.0,?,?,?,?
?,37.0,66.0,126.0,?,7.0,?,52.0,18.0,?,?,252.0,?,72.0,?,7.0,183.0,?,?
91.0,?,?,?,64.0,9.0,?,38.0,?,?,?,465.0,?,?,?,?,?,?,?
?,?,?,171.0,?,?,172.0,?,?,?,?,457.0,?,72.0,?,?,199.0,?,bus
?,?,98.0,193.0,60.0,?,?,?,?,169.0,?,681.0,?,73.0,?,21.0,188.0,?,?
93.0,43.0,?,?,?,7.0,?,44.0,?,141.0,182.0,?,?,?,?,?,193.0,197.0,opel
94.0,37.0,72.0,?,72.0,6.0,?,41.0,19.0,?,?,385.0,127.0,?,0.0,14.0,?,?,?
89.0,?,?,?,?,8.0,?,?,?,?,153.0,265.0,?,?,?,?,?,209.0,?
85.0,?,?,?,58.0,?,151.0,?,19.0,?,?,334.0,?,?,?,?,?,186.0,bus
?,?,73.0,?,63.0,?,?,44.0,19.0,?,170.0,335.0,176.0,71.0,?,?,?,?,?
?,?,?,?,?,10.0,207.0,32.0,?,?,?,?,200.0,?,?,28.0,?,203.0,?
?,?,?,186.0,57.0,11.0,214.0,31.0,24.0,?,?,?,?,66.0,6.0,?,?,?,?
?,51.0,?,197.0,59.0,?,?,34.0,?,161.0,?,553.0,195.0,64.0,14.0,?,196.0,202.0,?
109.0,48.0,107.0,?,62.0,?,?,?,?,158.0,?,?,168.0,?,?,32.0,?,206.0,?
90.0,50.0,90.0,?,?,10.0,181.0,?,21.0,?,211.0,?,220.0,69.0,?,?,?,?,?
?,?,83.0,142.0,?,?,157.0,?,?,?,180.0,364.0,?,75.0,1.0,?,?,197.0,?
?,41.0,?,?,?,?,?,?,?,138.0,172.0,328.0,?,?,?,17.0,?,195.0,?
96.0,?,?,?,?,?,?,?,?,?,217.0,?,?,?,?,?,?,?,opel
90.0,?,63.0,?,?,7.0,152.0,?,19.0,?,173.0,336.0,173.0,?,0.0,?,?,?,bus
?,?,?,117.0,?,7.0,?,?,18.0,145.0,160.0,?,156.0,?,8.0,6.0,184.0,184.0,van
?,?,66.0,131.0,56.0,9.0,126.0,?,?,?,?,?,?,?,3.0,10.0,191.0,?,?
95.0,45.0,?,?,?,10.0,?,?,?,?,202.0,520.0,158.0,64.0,7.0,?,?,?,saab
?,?,51.0,?,?,5.0,?,?,17.0,127.0,?,?,?,82.0,7.0,?,181.0,183.0,van
?,51.0,?,?,60.0,6.0,?,30.0,?,?,?,?,?,?,?,7.0,188.0,186.0,bus
?,?,?,?,?,10.0,?,30.0,25.0,170.0,?,?,?,73.0,?,13.0,187.0,199.0,saab
?,?,?,194.0,56.0,?,?,?,?,175.0,288.0,?,261.0,?,11.0,?,?,183.0,?
?,?,?,?,?,8.0,?,?,19.0,143.0,?,322.0,171.0,?,6.0,?,180.0,?,?
?,?,?,?,66.0,?,?,35.0,?,?,?,533.0,?,68.0,?,?,?,199.0,saab
?,?,?,179.0,?,?,?,?,?,131.0,?,?,?,66.0,?,?,195.0,204.0,saab
?,44.0,63.0,123.0,54.0,?,151.0,?,?,?,?,329.0,185.0,?,?,4.0,?,?,?
?,?,96.0,201.0,?,10.0,?,?,?,?,?,?,?,?,19.0,?,202.0,209.0,?
?,?,?,?,?,?,?,?,19.0,144.0,170.0,?,?,?,?,?,?,?,opel
93.0,?,88.0,170.0,66.0,9.0,150.0,?,19.0,?,?,?,143.0,65.0,2.0,?,?,?,van
?,38.0,80.0,?,59.0,?,161.0,41.0,?,131.0,?,389.0,?,68.0,?,?,192.0,?,?
98.0,44.0,78.0,?,?,8.0,?,47.0,18.0,?,160.0,300.0,171.0,?,19.0,?,?,?,van
104.0,?,96.0,?,59.0,?,?,?,22.0,161.0,?,?,?,?,?,8.0,?,200.0,?
99.0,?,?,?,?,?,221.0,?,?,?,234.0,?,236.0,70.0,10.0,?,188.0,200.0,?
?,?,65.0,?,?,?,?,?,19.0,140.0,?,327.0,?,85.0,2.0,8.0,180.0,?,?
?,?,?,184.0,55.0,?,234.0,?,?,?,?,822.0,?,77.0,?,11.0,187.0,?,bus
?,54.0,?,?,63.0,11.0,?,?,?,?,229.0,720.0,213.0,71.0,6.0,14.0,?,?,saab
?,?,76.0,?,?,?,?,?,20.0,151.0,?,?,?,?,12.0,12.0,184.0,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,77.0,?,?,191.0,?,bus
97.0,?,?,161.0,63.0,10.0,151.0,?,?,148.0,?,?,?,?,?,?,197.0,?,?
87.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,72.0,155.0,?,7.0,?,45.0,19.0,135.0,?,?,?,?,4.0,10.0,192.0,196.0,?
86.0,?,?,146.0,62.0,?,?,?,?,?,158.0,?,?,?,?,?,183.0,?,opel
?,37.0,54.0,?,?,?,?,50.0,?,127.0,?,?,?,?,?,?,?,?,?
?,?,101.0,?,?,10.0,?,30.0,?,?,224.0,?,?,71.0,?,?,?,?,?
?,?,?,219.0,68.0,?,?,?,?,?,?,?,213.0,?,?,20.0,?,196.0,opel
101.0,54.0,106.0,188.0,?,?,236.0,?,?,?,256.0,833.0,253.0,?,?,?,?,185.0,bus
?,?,?,?,65.0,?,212.0,31.0,24.0,163.0,228.0,?,220.0,?,?,25.0,194.0,205.0,saab
?,44.0,77.0,?,59.0,6.0,?,?,19.0,?,?,?,?,64.0,?,12.0,?,?,?
?,?,?,158.0,?,10.0,145.0,?,?,148.0,163.0,?,166.0,?,?,?,?,?,?
?,40.0,?,?,?,?,?,?,18.0,137.0,?,260.0,?,?,16.0,?,?,209.0,opel
?,46.0,101.0,?,?,8.0,192.0,35.0,?,?,208.0,?,?,66.0,1.0,32.0,191.0,200.0,?
88.0,?,?,137.0,?,5.0,?,46.0,19.0,131.0,?,?,?,?,12.0,?,?,183.0,?
?,?,?,148.0,61.0,?,147.0,?,19.0,152.0,168.0,?,?,70.0,?,11.0,189.0,200.0,van
?,47.0,?,146.0,?,6.0,?,44.0,19.0,?,171.0,340.0,195.0,?,?,?,?,188.0,?
?,?,90.0,192.0,63.0,9.0,?,?,21.0,155.0,?,472.0,197.0,65.0,?,1.0,193.0,201.0,saab
?,42.0,?,?,?,10.0,183.0,?,?,141.0,208.0,?,?,70.0,?,?,189.0,?,opel
91.0,?,76.0,?,?,7.0,150.0,?,?,?,?,?,179.0,?,?,1.0,?,201.0,?
?,49.0,109.0,?,?,10.0,?,32.0,?,?,?,635.0,213.0,70.0,?,?,?,202.0,saab
?,45.0,?,?,60.0,?,?,42.0,?,?,181.0,?,174.0,70.0,?,?,?,196.0,opel
100.0,49.0,?,?,?,9.0,186.0,?,?,156.0,?,?,?,62.0,?,5.0,?,205.0,?
?,52.0,?,?,55.0,?,?,31.0,24.0,?,229.0,?,214.0,72.0,?,28.0,?,?,?
?,46.0,105.0,?,?,?,?,?,23.0,?,213.0,578.0,?,?,7.0,38.0,?,?,?
?,?,?,?,?,?,168.0,?,20.0,?,?,425.0,?,?,?,?,191.0,?,?
89.0,?,?,147.0,58.0,10.0,?,?,?,151.0,?,?,186.0,?,?,7.0,?,?,?
87.0,?,?,153.0,59.0,?,?,?,?,145.0,181.0,350.0,?,?,15.0,14.0,?,189.0,opel
?,54.0,105.0,203.0,?,?,?,?,?,?,216.0,608.0,?,68.0,12.0,?,?,200.0,?
90.0,47.0,85.0,?,?,10.0,?,?,?,155.0,179.0,?,?,?,1.0,?,?,?,?
?,37.0,?,?,?,7.0,?,?,?,?,?,?,?,?,?,?,?,185.0,?
84.0,45.0,68.0,?,64.0,6.0,146.0,?,19.0,?,168.0,?,?,75.0,5.0,?,183.0,?,bus
?,47.0,?,156.0,?,?,161.0,?,20.0,149.0,187.0,?,?,?,?,15.0,?,193.0,?
96.0,?,?,?,64.0,5.0,177.0,?,?,134.0,?,?,148.0,?,0.0,4.0,?,198.0,?
97.0,45.0,72.0,187.0,?,?,?,?,20.0,?,178.0,399.0,186.0,70.0,?,7.0,196.0,203.0,bus
?,?,87.0,164.0,?,9.0,?,43.0,20.0,?,?,359.0,182.0,?,1.0,?,192.0,?,van
96.0,47.0,?,204.0,72.0,?,167.0,?,20.0,?,?,?,182.0,?,?,?,?,?,bus
?,36.0,?,?,?,4.0,?,57.0,?,125.0,?,?,?,85.0,9.0,15.0,?,?,van
109.0,?,?,189.0,58.0,?,227.0,29.0,?,158.0,262.0,776.0,217.0,82.0,?,?,?,186.0,?
104.0,51.0,?,193.0,?,?,217.0,31.0,24.0,?,?,?,?,?,?,22.0,190.0,201.0,?
?,?,60.0,?,?,?,?,52.0,?,?,?,243.0,?,71.0,?,?,?,?,?
?,?,?,117.0,?,?,?,?,?,?,?,229.0,?,?,1.0,5.0,?,?,?
?,56.0,98.0,209.0,?,?,217.0,?,?,173.0,225.0,696.0,?,?,?,19.0,188.0,?,?
?,?,60.0,?,?,6.0,139.0,49.0,?,?,?,281.0,?,?,?,?,179.0,?,?
106.0,?,100.0,?,?,4.0,250.0,?,?,?,?,?,?,?,?,?,182.0,182.0,?
?,46.0,?,?,61.0,7.0,?,?,?,148.0,177.0,347.0,?,80.0,?,?,?,187.0,bus
100.0,51.0,?,?,67.0,?,217.0,30.0,?,?,?,?,206.0,72.0,?,?,?,?,opel
?,?,?,?,?,8.0,142.0,?,19.0,?,159.0,?,?,68.0,?,18.0,188.0,197.0,opel
94.0,?,87.0,159.0,64.0,?,157.0,43.0,20.0,?,179.0,?,?,75.0,4.0,?,183.0,194.0,van
?,?,89.0,195.0,?,?,186.0,?,?,?,210.0,521.0,166.0,?,?,?,191.0,199.0,?
?,?,?,145.0,58.0,?,152.0,?,?,?,?,345.0,?,73.0,?,2.0,186.0,197.0,?
?,47.0,?,?,?,49.0,?,?,?,?,320.0,?,?,?,?,?,?,196.0,van
?,?,107.0,207.0,?,?,227.0,30.0,25.0,?,?,?,?,?,?,19.0,186.0,198.0,?
?,42.0,?,113.0,?,?,152.0,?,?,?,169.0,?,?,85.0,?,16.0,?,?,?
?,38.0,?,160.0,?,25.0,140.0,?,18.0,?,?,296.0,130.0,67.0,?,?,?,?,van
93.0,?,?,?,65.0,?,153.0,?,?,156.0,170.0,348.0,?,66.0,9.0,?,194.0,203.0,?
86.0,47.0,?,165.0,68.0,?,154.0,43.0,?,146.0,?,356.0,?,?,7.0,3.0,?,?,?
?,49.0,?,187.0,?,7.0,?,?,21.0,?,?,467.0,222.0,70.0,1.0,2.0,?,?,saab
97.0,37.0,76.0,169.0,?,?,?,?,?,131.0,?,?,?,?,?,?,188.0,192.0,?
?,57.0,?,?,51.0,5.0,?,26.0,28.0,170.0,285.0,?,?,87.0,11.0,?,?,?,bus
?,?,?,?,?,5.0,?,?,19.0,?,175.0,?,154.0,72.0,2.0,0.0,188.0,195.0,bus
?,38.0,?,?,?,?,164.0,?,?,136.0,?,?,?,?,3.0,?,?,203.0,bus
87.0,?,64.0,?,?,?,?,50.0,18.0,141.0,?,265.0,?,?,7.0,?,?,?,?
107.0,?,?,?,64.0,?,206.0,?,?,163.0,?,?,?,?,?,?,194.0,?,saab
?,?,80.0,?,59.0,?,?,?,19.0,?,?,?,?,69.0,6.0,?,?,197.0,?
101.0,52.0,?,?,?,?,?,?,24.0,?,226.0,?,?,74.0,?,11.0,?,194.0,opel
96.0,?,77.0,160.0,?,8.0,140.0,47.0,18.0,150.0,161.0,294.0,124.0,62.0,?,?,201.0,?,?
?,?,?,204.0,?,12.0,?,33.0,?,?,215.0,?,?,66.0,?,?,192.0,?,opel
?,?,?,?,?,?,?,44.0,19.0,137.0,?,341.0,?,69.0,2.0,20.0,?,200.0,?
?,?,?,?,?,8.0,134.0,?,?,?,152.0,?,135.0,?,1.0,?,179.0,188.0,?
?,38.0,?,136.0,?,6.0,?,47.0,?,131.0,?,?,?,69.0,?,7.0,186.0,191.0,?
86.0,45.0,71.0,155.0,?,?,?,45.0,?,?,167.0,322.0,?,?,?,?,189.0,?,?
86.0,?,?,?,?,9.0,?,?,?,?,?,?,138.0,?,1.0,?,?,199.0,saab
?,?,77.0,?,64.0,9.0,?,41.0,20.0,151.0,190.0,390.0,?,66.0,?,2.0,?,201.0,saab
78.0,36.0,51.0,?,56.0,4.0,?,?,?,124.0,?,?,?,?,1.0,12.0,177.0,184.0,?
?,43.0,?,133.0,?,7.0,150.0,?,?,?,170.0,330.0,?,81.0,6.0,?,180.0,?,?
88.0,?,78.0,?,?,?,?,?,?,?,?,287.0,129.0,66.0,?,?,?,?,opel
?,?,?,?,?,?,?,?,?,156.0,170.0,?,173.0,76.0,10.0,?,?,?,?
?,53.0,?,184.0,54.0,?,216.0,?,24.0,172.0,?,?,?,68.0,?,24.0,190.0,201.0,?
?,?,?,?,?,6.0,141.0,?,?,?,?,299.0,173.0,?,9.0,11.0,193.0,199.0,?
96.0,36.0,74.0,?,70.0,?,?,?,?,?,178.0,341.0,?,?,?,17.0,201.0,205.0,bus
87.0,?,?,169.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
93.0,34.0,72.0,144.0,?,?,133.0,?,18.0,123.0,158.0,?,125.0,?,5.0,?,?,206.0,?
96.0,39.0,?,117.0,?,?,133.0,?,18.0,?,?,?,150.0,86.0,?,?,181.0,?,?
98.0,?,101.0,?,?,?,207.0,?,23.0,?,227.0,?,?,?,?,?,?,?,opel
?,34.0,?,?,?,?,140.0,47.0,?,?,165.0,?,?,?,?,3.0,201.0,?,?
?,45.0,?,?,54.0,?,?,45.0,?,145.0,?,?,?,?,8.0,?,?,184.0,bus
?,?,?,?,?,?,183.0,?,?,?,?,?,153.0,66.0,?,?,?,?,?
?,36.0,?,?,?,7.0,?,?,18.0,?,?,266.0,128.0,?,3.0,?,?,?,opel
106.0,53.0,?,?,63.0,11.0,220.0,?,?,?,?,710.0,214.0,?,?,?,?,?,?
?,?,89.0,?,?,?,169.0,?,20.0,?,?,?,?,?,7.0,33.0,?,?,?
112.0,?,?,197.0,?,?,208.0,?,?,?,?,639.0,?,67.0,?,?,191.0,202.0,saab
84.0,?,?,?,?,?,136.0,48.0,18.0,134.0,159.0,280.0,140.0,?,11.0,?,?,?,van
104.0,?,?,?,?,11.0,?,?,?,168.0,?,694.0,?,67.0,?,9.0,?,201.0,?
?,?,91.0,?,?,5.0,?,?,?,?,?,629.0,?,79.0,4.0,11.0,192.0,?,?
84.0,?,?,141.0,?,7.0,149.0,45.0,19.0,?,?,?,?,74.0,6.0,?,185.0,?,?
85.0,?,70.0,?,56.0,?,?,45.0,?,?,?,?,?,?,10.0,14.0,?,185.0,?
?,?,?,168.0,?,?,208.0,32.0,?,?,220.0,?,221.0,72.0,?,?,?,197.0,saab
?,?,?,?,?,6.0,?,?,?,?,150.0,?,?,?,?,14.0,195.0,203.0,van
?,?,?,?,51.0,?,135.0,?,18.0,?,?,262.0,155.0,78.0,?,12.0,?,?,?
84.0,?,?,?,55.0,?,?,45.0,?,?,?,?,?,?,?,?,?,186.0,?
91.0,?,86.0,?,63.0,8.0,?,?,21.0,156.0,?,473.0,201.0,67.0,?,5.0,192.0,?,opel
?,?,?,?,59.0,?,199.0,?,23.0,?,?,586.0,?,61.0,?,?,?,?,?
?,51.0,?,194.0,?,10.0,?,34.0,?,?,?,?,219.0,?,?,10.0,192.0,?,?
90.0,?,73.0,?,58.0,11.0,?,?,?,153.0,?,?,185.0,?,?,?,?,?,van
?,?,?,?,?,6.0,?,?,?,?,?,?,118.0,67.0,6.0,?,?,?,van
99.0,?,88.0,204.0,64.0,10.0,?,35.0,22.0,?,209.0,517.0,?,66.0,?,?,194.0,?,?
?,?,101.0,238.0,?,4.0,?,?,26.0,163.0,?,?,?,85.0,7.0,22.0,?,?,?
89.0,46.0,?,?,59.0,9.0,?,?,20.0,158.0,?,?,?,?,12.0,?,?,?,van
101.0,?,?,197.0,62.0,9.0,?,35.0,?,?,?,527.0,?,?,14.0,?,?,202.0,saab
?,57.0,?,228.0,?,?,?,31.0,?,?,224.0,670.0,?,?,?,4.0,?,?,?
?,53.0,?,?,?,6.0,204.0,?,23.0,?,?,?,214.0,78.0,5.0,?,?,?,bus
?,?,?,?,?,10.0,143.0,46.0,?,137.0,?,?,?,?,13.0,?,191.0,201.0,?
?,?,?,?,75.0,7.0,154.0,?,19.0,?,?,?,?,?,?,8.0,?,?,bus
?,?,?,169.0,59.0,?,?,?,?,133.0,?,394.0,?,?,6.0,6.0,198.0,?,?
92.0,38.0,?,?,?,9.0,161.0,41.0,20.0,?,?,388.0,?,?,?,29.0,?,?,?
?,43.0,?,159.0,64.0,?,145.0,?,?,?,?,322.0,?,?,8.0,4.0,?,?,?
106.0,?,101.0,?,?,?,201.0,?,?,158.0,?,?,?,?,?,?,?,?,saab
81.0,43.0,?,139.0,?,7.0,149.0,46.0,?,?,?,323.0,?,?,?,?,180.0,?,?
?,?,?,?,52.0,6.0,139.0,49.0,?,?,?,282.0,172.0,?,?,16.0,?,?,?
?,?,73.0,?,?,?,?,?,18.0,?,169.0,?,?,?,?,?,?,?,van
103.0,57.0,?,?,?,11.0,218.0,?,?,173.0,226.0,?,?,?,?,?,?,?,?
98.0,42.0,?,?,?,?,?,?,?,144.0,189.0,480.0,?,?,?,8.0,?,?,saab
?,?,?,?,60.0,6.0,?,?,18.0,?,?,?,157.0,61.0,13.0,?,?,208.0,van
106.0,?,?,?,?,8.0,200.0,33.0,23.0,161.0,?,?,200.0,?,9.0,17.0,?,?,?
?,?,?,?,?,?,168.0,?,20.0,150.0,?,426.0,182.0,?,11.0,?,?,?,?
?,?,?,121.0,52.0,4.0,?,?,?,?,170.0,340.0,?,?,?,3.0,180.0,183.0,?
100.0,?,80.0,206.0,?,?,?,?,?,?,?,?,198.0,73.0,3.0,?,?,?,?
?,?,?,154.0,?,?,150.0,45.0,19.0,?,?,330.0,?,78.0,7.0,?,181.0,?,?
78.0,43.0,?,?,?,?,?,?,19.0,?,?,319.0,168.0,?,?,?,?,186.0,bus
?,?,104.0,175.0,58.0,?,215.0,31.0,24.0,?,?,?,?,75.0,?,?,?,194.0,?
?,51.0,?,?,?,11.0,?,?,?,?,?,711.0,202.0,72.0,12.0,?,189.0,?,saab
92.0,?,?,?,?,?,?,?,?,?,?,?,?,62.0,?,?,?,?,van
?,?,66.0,151.0,?,?,?,48.0,?,?,166.0,?,167.0,?,1.0,?,188.0,?,?
?,?,?,?,?,?,?,30.0,24.0,?,?,706.0,?,67.0,?,?,?,202.0,?
?,?,?,?,54.0,4.0,?,?,?,?,?,?,?,?,?,?,?,?,?
107.0,56.0,105.0,?,?,?,?,?,?,?,?,725.0,?,?,?,?,189.0,?,opel
82.0,?,?,?,?,?,?,44.0,19.0,?,?,?,?,75.0,?,?,181.0,?,?
97.0,55.0,?,?,?,9.0,?,?,?,171.0,?,?,?,?,?,24.0,?,196.0,?
101.0,?,?,?,?,13.0,225.0,30.0,25.0,177.0,?,741.0,204.0,71.0,?,?,186.0,198.0,?
?,?,78.0,150.0,?,?,?,43.0,20.0,160.0,170.0,?,?,?,?,?,?,?,?
?,45.0,?,?,71.0,?,186.0,35.0,?,?,?,?,182.0,?,?,?,?,?,bus
86.0,42.0,64.0,?,54.0,?,?,46.0,?,143.0,?,?,?,?,1.0,3.0,?,?,bus
?,?,100.0,?,66.0,?,214.0,?,?,?,224.0,?,221.0,?,?,?,185.0,?,saab
104.0,54.0,91.0,?,?,11.0,?,?,24.0,170.0,223.0,?,196.0,74.0,?,?,187.0,?,opel
94.0,46.0,79.0,181.0,?,?,?,?,?,148.0,190.0,418.0,?,?,?,15.0,?,198.0,opel
?,38.0,?,?,?,?,142.0,47.0,18.0,131.0,?,?,?,?,?,10.0,189.0,196.0,?
?,?,?,143.0,?,?,161.0,43.0,?,?,?,?,?,?,?,2.0,184.0,193.0,van
?,46.0,?,156.0,?,?,?,?,?,147.0,174.0,?,?,80.0,?,?,?,?,?
?,57.0,103.0,?,72.0,?,?,?,?,?,?,?,218.0,72.0,?,12.0,186.0,195.0,opel
?,45.0,?,?,64.0,7.0,?,?,20.0,?,180.0,?,188.0,70.0,11.0,?,?,?,?
82.0,?,?,?,?,?,?,45.0,?,134.0,?,338.0,?,71.0,11.0,18.0,183.0,189.0,?
102.0,?,?,?,57.0,?,212.0,?,?,?,?,?,184.0,?,?,21.0,?,201.0,?
?,54.0,109.0,189.0,?,11.0,220.0,?,?,?,229.0,?,214.0,?,12.0,23.0,189.0,201.0,?
?,45.0,76.0,175.0,?,9.0,?,42.0,20.0,?,180.0,?,169.0,?,16.0,?,?,206.0,?
?,?,?,130.0,57.0,?,?,?,19.0,143.0,?,?,?,86.0,4.0,?,180.0,?,?
?,?,98.0,177.0,?,?,219.0,31.0,?,?,?,706.0,223.0,?,5.0,?,?,?,opel
?,54.0,?,164.0,?,?,247.0,27.0,?,165.0,?,?,?,?,12.0,?,?,182.0,?
?,?,?,179.0,69.0,6.0,?,?,?,?,181.0,373.0,191.0,?,5.0,5.0,?,198.0,bus
?,55.0,98.0,224.0,68.0,11.0,215.0,?,24.0,170.0,222.0,679.0,214.0,68.0,?,29.0,189.0,201.0,?
?,?,82.0,136.0,54.0,10.0,?,?,?,149.0,?,?,161.0,74.0,?,?,?,?,?
?,?,?,?,57.0,3.0,?,57.0,17.0,128.0,137.0,?,?,?,?,?,?,?,?
102.0,54.0,?,167.0,53.0,10.0,217.0,?,?,174.0,228.0,692.0,223.0,72.0,0.0,31.0,187.0,?,?
?,56.0,?,?,?,12.0,227.0,?,?,178.0,231.0,?,204.0,73.0,?,?,?,?,?
?,54.0,?,185.0,57.0,10.0,?,30.0,?,?,?,706.0,?,75.0,5.0,12.0,187.0,?,opel
86.0,?,?,?,57.0,?,131.0,?,18.0,127.0,?,252.0,?,76.0,5.0,27.0,183.0,?,opel
91.0,?,72.0,?,55.0,7.0,?,?,?,?,?,?,?,?,9.0,?,184.0,?,?
97.0,?,?,?,?,?,195.0,34.0,?,?,224.0,?,?,?,0.0,?,?,?,?
