@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
volkswagen,diesel,?,two,sedan,fwd,?,97.3,?,?,55.7,2261.0,ohc,four,?,?,3.01,?,23.0,52.0,4800.0,37.0,46.0,?,2
volkswagen,gas,std,two,sedan,fwd,front,97.3,171.7,65.5,?,2209.0,ohc,four,?,mpfi,3.19,3.4,9.0,85.0,5250.0,?,34.0,7975.0,?
?,diesel,?,four,?,fwd,?,97.3,171.7,65.5,55.7,?,ohc,?,97.0,?,3.01,?,23.0,?,?,37.0,46.0,7995.0,?
?,gas,?,?,sedan,fwd,front,97.3,171.7,65.5,55.7,?,ohc,four,109.0,mpfi,3.19,?,9.0,85.0,?,27.0,34.0,8195.0,2
?,gas,std,four,?,fwd,?,?,171.7,65.5,55.7,?,?,four,?,?,?,3.4,9.0,85.0,?,27.0,34.0,8495.0,?
volkswagen,diesel,turbo,?,?,fwd,front,97.3,?,?,?,?,ohc,four,97.0,?,?,?,23.0,68.0,4500.0,?,?,9495.0,?
?,?,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2300.0,ohc,four,109.0,mpfi,3.19,3.4,10.0,?,?,26.0,?,9995.0,2
?,gas,?,?,convertible,fwd,?,?,159.3,?,55.6,2254.0,?,?,?,?,3.19,3.4,8.5,90.0,5500.0,24.0,?,?,?
?,gas,std,?,?,fwd,?,?,?,64.0,51.4,?,ohc,four,?,?,?,?,8.5,90.0,?,24.0,29.0,9980.0,?
volkswagen,?,std,?,sedan,fwd,front,?,180.2,?,?,?,?,five,136.0,?,?,3.4,8.5,?,?,19.0,24.0,13295.0,0
volkswagen,?,?,four,?,?,front,100.4,180.2,66.9,55.1,?,ohc,four,?,idi,?,?,23.0,68.0,4500.0,?,38.0,13845.0,0
volkswagen,gas,?,four,wagon,fwd,front,100.4,183.1,?,55.1,2563.0,?,four,109.0,?,?,3.4,?,?,5500.0,25.0,31.0,12290.0,?
?,gas,std,four,sedan,rwd,?,104.3,?,?,?,?,ohc,?,?,mpfi,?,3.15,?,114.0,5400.0,23.0,?,12940.0,?
?,?,std,?,wagon,rwd,front,104.3,?,?,57.5,3034.0,ohc,four,141.0,?,3.78,3.15,?,?,?,23.0,28.0,13415.0,-1
?,?,?,?,sedan,?,?,?,188.8,67.2,56.2,2935.0,?,four,?,mpfi,3.78,3.15,?,?,5400.0,?,?,15985.0,-2
volvo,gas,std,four,wagon,?,?,104.3,?,?,?,?,?,four,?,mpfi,?,?,9.5,114.0,5400.0,24.0,?,16515.0,-1
volvo,gas,turbo,four,sedan,rwd,front,?,188.8,67.2,56.2,?,ohc,?,?,?,3.62,3.15,7.5,?,?,?,?,?,-2
volvo,gas,?,?,wagon,?,front,104.3,?,67.2,?,3157.0,ohc,four,130.0,mpfi,3.62,?,7.5,162.0,5100.0,?,?,18950.0,?
volvo,gas,?,four,?,?,front,?,188.8,?,55.5,?,?,?,141.0,mpfi,?,3.15,?,114.0,?,23.0,?,16845.0,?
volvo,?,turbo,four,sedan,rwd,?,109.1,?,68.8,?,?,?,?,141.0,mpfi,?,3.15,8.7,?,5300.0,19.0,25.0,19045.0,-1
?,gas,std,four,?,rwd,front,?,188.8,?,?,3012.0,ohcv,six,173.0,?,?,2.87,8.8,?,5500.0,18.0,?,?,-1
volvo,diesel,turbo,four,?,rwd,front,109.1,188.8,?,55.5,?,ohc,?,?,?,?,?,?,?,?,?,27.0,22470.0,-1
volvo,?,turbo,four,sedan,rwd,?,109.1,?,68.9,55.5,3062.0,ohc,four,141.0,?,?,?,9.5,114.0,?,19.0,25.0,22625.0,?
