@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
20.0,3,9800.0,?,?,?,0,0,0,?,?,7.0,1972.0,1972.0,?,1,?,0.0,3,?,2,3,3,3,?,894.0,5,0.0,0.0,?,0,4,1,4,894.0,0.0,0.0,?,?,0.0,1.0,0.0,3.0,?,?,5.0,?,0.0,1,?,2,2.0,?,4,4,?,256.0,0.0,0.0,0.0,0.0,0.0,0.0,?,8,?,149900.0
?,4,18386.0,1,?,3,0,4,0,?,7.0,?,?,?,?,1,2,0.0,?,3,0,3,3,3,5,0.0,?,0.0,1470.0,1470.0,?,0,1,4,1675.0,?,0.0,3493.0,0.0,?,3.0,0.0,3.0,?,2,10.0,?,1.0,1,2003.0,2,3.0,870.0,4,4,2,302.0,0.0,0.0,0.0,0.0,?,0.0,2008,8,4,295000.0
20.0,3,10386.0,?,3,3,0,4,0,0,8.0,5.0,2004.0,?,1,1,3,246.0,2,3,2,2,?,3,2,1464.0,5,0.0,536.0,2000.0,0,0,1,4,?,0.0,0.0,2000.0,1.0,?,2.0,0.0,3.0,1.0,2,8.0,6,0.0,1,?,0,3.0,888.0,4,?,2,168.0,0.0,0.0,0.0,0.0,0.0,0.0,?,8,4,305900.0
?,3,13474.0,1,3,3,?,4,0,0,7.0,5.0,1990.0,1991.0,1,1,1,246.0,?,3,?,2,3,3,0,700.0,5,0.0,0.0,700.0,0,2,1,4,?,?,0.0,2243.0,?,0.0,2.0,1.0,4.0,1.0,?,?,6,1.0,1,1990.0,1,?,?,4,4,2,127.0,44.0,224.0,0.0,?,0.0,0.0,2007,8,4,225000.0
30.0,3,12342.0,1,0,3,0,?,0,0,4.0,5.0,?,1950.0,?,1,2,?,3,?,1,3,?,3,?,262.0,5,0.0,599.0,861.0,0,0,1,4,861.0,0.0,0.0,861.0,0.0,0.0,1.0,?,1.0,1.0,3,4.0,6,?,5,1961.0,2,2.0,539.0,4,4,2,158.0,0.0,0.0,0.0,0.0,?,0.0,2009,8,4,82500.0
20.0,3,12378.0,1,0,3,0,4,?,0,?,5.0,2003.0,2004.0,1,1,2,?,2,3,2,0,3,?,2,?,5,?,622.0,1896.0,0,?,1,4,1944.0,0.0,0.0,1944.0,?,0.0,2.0,0.0,3.0,1.0,0,8.0,?,3.0,1,2003.0,0,?,708.0,4,4,2,208.0,175.0,0.0,0.0,0.0,?,0.0,2006,8,4,360000.0
60.0,?,7685.0,?,0,3,0,4,?,0,6.0,?,1993.0,1994.0,1,1,1,?,3,3,2,?,3,3,0,518.0,?,0.0,?,697.0,0,?,1,4,697.0,804.0,0.0,?,0.0,0.0,2.0,?,3.0,1.0,2,6.0,6,?,1,1993.0,0,2.0,?,4,4,2,?,63.0,0.0,?,0.0,0.0,0.0,2006,?,4,?
20.0,?,8000.0,1,3,3,0,4,0,0,6.0,?,1948.0,2002.0,?,1,?,0.0,?,2,1,3,3,3,0,680.0,?,0.0,292.0,972.0,0,0,1,4,?,?,0.0,972.0,1.0,0.0,1.0,0.0,?,1.0,3,5.0,6,1.0,5,1948.0,2,1.0,240.0,4,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,132000.0
190.0,4,?,1,3,3,0,4,0,1,5.0,7.0,1939.0,1950.0,1,1,?,0.0,3,3,?,?,3,2,4,507.0,5,?,?,793.0,0,4,1,?,793.0,325.0,0.0,1118.0,1.0,0.0,1.0,0.0,?,1.0,3,5.0,6,1.0,5,1939.0,2,2.0,410.0,4,4,2,0.0,0.0,?,?,?,0.0,?,2006,8,4,119900.0
20.0,3,215245.0,1,2,2,0,?,2,?,7.0,5.0,1965.0,1965.0,?,1,2,0.0,3,3,1,?,3,1,0,?,4,820.0,80.0,2136.0,?,4,?,4,2036.0,?,0.0,2036.0,2.0,?,2.0,0.0,3.0,1.0,3,8.0,6,2.0,1,1965.0,1,2.0,513.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,8,4,375000.0
?,?,9600.0,1,3,?,0,4,?,0,7.0,7.0,1925.0,1990.0,1,1,2,0.0,3,3,0,?,1,3,3,?,5,0.0,?,728.0,0,?,1,4,?,809.0,0.0,?,?,1.0,1.0,1.0,3.0,1.0,?,6.0,?,?,?,1925.0,2,?,546.0,1,4,?,0.0,0.0,234.0,?,0.0,0.0,?,2006,8,?,178000.0
60.0,?,7795.0,1,0,?,0,4,0,0,7.0,5.0,2004.0,2005.0,1,1,2,0.0,2,3,?,2,3,3,2,425.0,?,0.0,291.0,716.0,0,0,1,4,716.0,716.0,0.0,1432.0,1.0,0.0,2.0,1.0,3.0,?,?,6.0,6,?,1,2004.0,?,2.0,432.0,4,4,2,100.0,51.0,?,?,0.0,0.0,?,?,8,4,188500.0
?,?,13005.0,1,0,3,?,0,?,0,7.0,7.0,1980.0,?,1,1,1,?,2,3,1,?,3,3,2,692.0,?,0.0,?,845.0,?,4,1,4,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,?,4.0,1.0,0,?,6,1.0,1,1983.0,1,2.0,?,4,?,2,288.0,195.0,0.0,0.0,?,?,0.0,2009,8,4,260000.0
60.0,?,?,1,?,3,?,4,0,0,8.0,5.0,2006.0,?,1,1,?,0.0,2,3,2,?,3,0,?,0.0,?,0.0,?,?,0,0,?,4,1088.0,?,0.0,1959.0,0.0,0.0,2.0,1.0,?,1.0,2,8.0,6,1.0,1,2006.0,1,3.0,?,4,4,2,208.0,46.0,0.0,0.0,0.0,0.0,0.0,2007,8,4,270000.0
?,3,9900.0,1,3,2,0,?,1,0,?,?,1993.0,1993.0,1,1,1,256.0,?,3,2,2,3,1,2,987.0,5,0.0,?,?,?,0,1,4,?,1274.0,?,?,1.0,0.0,2.0,?,4.0,1.0,2,9.0,6,1.0,1,?,1,3.0,656.0,4,4,2,340.0,60.0,144.0,0.0,0.0,0.0,0.0,2009,?,4,?
80.0,3,14115.0,1,3,3,0,4,0,0,7.0,5.0,1980.0,1980.0,1,1,1,225.0,?,3,1,2,3,0,?,1036.0,5,0.0,336.0,1372.0,0,4,1,4,1472.0,0.0,0.0,?,?,0.0,?,0.0,?,1.0,3,?,6,?,?,?,2,2.0,588.0,4,4,2,233.0,?,?,?,0.0,0.0,0.0,2009,8,?,187500.0
60.0,?,?,1,?,3,0,0,0,0,9.0,5.0,2006.0,2006.0,1,1,3,?,?,3,2,0,1,0,?,?,5,0.0,1249.0,?,?,0,?,4,1249.0,1347.0,0.0,2596.0,0.0,0.0,3.0,?,4.0,1.0,2,9.0,6,0.0,1,2006.0,1,?,840.0,4,4,2,240.0,154.0,0.0,?,0.0,0.0,0.0,2006,6,5,342643.0
60.0,?,?,?,?,3,?,?,0,0,8.0,5.0,2004.0,2004.0,1,1,?,388.0,2,3,2,0,3,0,2,970.0,5,0.0,?,1136.0,0,0,1,4,1136.0,?,?,2468.0,1.0,0.0,2.0,?,4.0,1.0,2,10.0,6,1.0,3,2004.0,?,3.0,872.0,4,4,2,184.0,154.0,0.0,0.0,0.0,0.0,0.0,?,8,4,354000.0
60.0,3,10380.0,1,?,3,?,4,0,?,7.0,5.0,1986.0,1987.0,1,1,1,172.0,2,3,1,3,?,1,?,28.0,0,1474.0,0.0,1502.0,0,0,1,4,1553.0,1177.0,0.0,2730.0,1.0,0.0,?,1.0,4.0,1.0,2,8.0,?,1.0,1,1987.0,0,2.0,576.0,?,4,2,201.0,96.0,0.0,0.0,0.0,0.0,0.0,2007,8,4,301000.0
20.0,?,?,1,3,3,0,4,0,?,?,?,1955.0,2005.0,1,1,2,0.0,3,2,1,3,3,3,?,256.0,5,?,906.0,1162.0,0,?,1,4,1163.0,?,0.0,1163.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,?,0.0,1,1955.0,?,?,220.0,1,?,?,142.0,98.0,0.0,0.0,?,0.0,?,2006,8,4,126175.0
80.0,3,11275.0,?,3,?,0,0,?,0,7.0,7.0,1967.0,2007.0,4,6,1,300.0,?,2,1,?,?,3,5,0.0,5,?,710.0,710.0,?,?,?,4,?,1080.0,0.0,?,0.0,0.0,2.0,1.0,5.0,?,2,11.0,6,?,3,1961.0,0,2.0,564.0,4,4,2,240.0,0.0,0.0,?,0.0,?,0.0,2010,8,4,242000.0
?,?,5000.0,1,?,3,0,4,0,?,5.0,6.0,1941.0,1950.0,1,1,?,?,3,3,1,3,3,0,1,?,5,0.0,604.0,720.0,0,3,0,1,803.0,0.0,0.0,803.0,0.0,0.0,1.0,?,2.0,?,?,5.0,6,0.0,5,?,2,2.0,360.0,4,?,2,0.0,0.0,?,0.0,0.0,0.0,0.0,2007,8,4,87000.0
120.0,3,10846.0,1,?,3,0,1,?,4,?,?,1993.0,1993.0,1,?,2,?,2,3,?,2,3,1,?,1619.0,?,0.0,100.0,?,0,0,1,4,?,?,0.0,1719.0,2.0,0.0,1.0,1.0,1.0,1.0,2,6.0,6,2.0,1,?,0,2.0,473.0,?,4,2,122.0,30.0,0.0,0.0,0.0,0.0,0.0,2008,2,4,324000.0
20.0,3,11600.0,1,3,?,0,4,0,0,6.0,5.0,1960.0,1960.0,3,1,1,175.0,3,3,?,3,3,3,4,565.0,5,?,818.0,1383.0,0,4,1,?,1383.0,0.0,0.0,?,0.0,0.0,?,1.0,3.0,1.0,3,7.0,?,0.0,1,1960.0,?,1.0,292.0,4,4,2,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2006,8,?,145250.0
?,?,11888.0,?,0,0,0,?,0,0,6.0,6.0,1916.0,1994.0,1,1,2,0.0,3,3,0,3,3,3,5,0.0,5,0.0,844.0,?,0,2,0,0,1445.0,689.0,0.0,2134.0,0.0,0.0,2.0,?,5.0,1.0,2,10.0,6,?,5,?,2,2.0,?,4,4,2,0.0,?,268.0,0.0,0.0,0.0,0.0,2009,?,4,214500.0
70.0,4,6402.0,1,?,3,?,?,0,0,5.0,5.0,1920.0,?,?,?,?,0.0,3,?,2,3,3,2,5,0.0,5,0.0,596.0,?,0,4,?,4,596.0,?,0.0,1192.0,0.0,0.0,1.0,0.0,3.0,1.0,?,6.0,6,0.0,5,1920.0,2,?,189.0,1,1,0,0.0,?,137.0,0.0,0.0,0.0,0.0,2009,8,?,?
?,3,10624.0,1,0,3,0,4,0,2,5.0,4.0,1964.0,1964.0,1,1,1,84.0,3,?,1,3,3,?,2,40.0,?,?,?,1728.0,0,4,1,4,1728.0,?,0.0,1728.0,?,1.0,2.0,0.0,?,?,?,10.0,?,0.0,5,2002.0,?,1.0,352.0,4,4,?,155.0,0.0,0.0,0.0,0.0,0.0,?,2007,8,4,119000.0
20.0,3,8176.0,1,3,3,0,?,?,?,?,6.0,1958.0,1992.0,1,1,?,0.0,3,3,1,3,3,3,4,846.0,5,?,210.0,1056.0,0,1,1,4,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,?,?,1.0,3,6.0,6,?,1,1958.0,1,1.0,308.0,4,4,?,0.0,?,0.0,0.0,0.0,0.0,?,?,8,4,?
?,4,8198.0,1,3,3,0,3,0,4,7.0,?,2004.0,2004.0,1,?,3,146.0,2,3,2,2,3,0,?,720.0,5,0.0,638.0,1358.0,0,0,1,4,1358.0,?,0.0,1358.0,1.0,?,?,0.0,2.0,1.0,2,6.0,6,1.0,1,2004.0,1,2.0,484.0,4,?,2,192.0,30.0,0.0,0.0,0.0,0.0,0.0,2008,8,4,207000.0
60.0,?,?,1,0,3,0,4,0,?,6.0,5.0,1998.0,1998.0,?,1,2,0.0,3,3,?,?,3,1,2,828.0,?,?,115.0,943.0,0,2,1,4,943.0,?,0.0,1638.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,2.0,?,1998.0,?,?,472.0,4,4,2,100.0,38.0,0.0,0.0,0.0,?,0.0,2008,8,4,?
190.0,3,?,0,0,1,0,0,2,1,5.0,6.0,1965.0,?,1,1,2,0.0,3,3,1,?,3,1,?,1249.0,1,?,103.0,1499.0,?,0,1,4,?,167.0,0.0,1786.0,2.0,0.0,2.0,0.0,?,1.0,3,7.0,6,2.0,1,1965.0,0,2.0,529.0,?,4,?,670.0,0.0,0.0,0.0,?,0.0,700.0,2008,8,4,?
20.0,3,14157.0,1,0,?,0,0,0,0,9.0,5.0,?,2006.0,3,?,?,200.0,?,3,2,0,3,1,2,1249.0,5,0.0,?,1922.0,0,0,1,?,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,3.0,1.0,2,8.0,6,1.0,1,2005.0,0,?,676.0,4,4,?,?,51.0,?,0.0,0.0,0.0,0.0,2007,8,?,377426.0
20.0,3,?,1,3,3,?,4,?,0,7.0,5.0,?,2003.0,1,?,1,113.0,2,3,2,2,?,?,2,810.0,5,0.0,726.0,1536.0,0,0,1,4,1536.0,0.0,0.0,1536.0,?,0.0,2.0,0.0,3.0,1.0,2,7.0,?,0.0,1,2002.0,1,2.0,532.0,4,4,2,?,74.0,0.0,0.0,?,0.0,?,2008,8,4,214000.0
20.0,3,14145.0,1,3,3,0,?,?,0,7.0,7.0,1984.0,1998.0,1,1,2,0.0,2,3,?,?,3,2,0,213.0,5,0.0,995.0,?,0,0,1,4,?,0.0,0.0,1621.0,?,0.0,2.0,0.0,?,1.0,2,8.0,6,0.0,1,1984.0,1,2.0,?,?,4,2,108.0,?,0.0,0.0,?,?,400.0,2006,8,4,202500.0
20.0,3,12400.0,?,0,3,0,?,0,0,6.0,7.0,?,1998.0,?,1,1,176.0,3,3,1,3,0,3,4,585.0,5,0.0,630.0,1215.0,0,4,1,0,1215.0,0.0,0.0,1215.0,0.0,0.0,1.0,?,3.0,1.0,3,6.0,6,0.0,1,1958.0,2,1.0,?,?,4,2,0.0,0.0,0.0,0.0,234.0,0.0,0.0,2009,?,4,155000.0
?,3,?,1,3,3,0,4,?,0,?,?,2002.0,?,1,1,2,0.0,?,3,2,?,3,3,5,?,5,0.0,?,967.0,0,0,1,4,?,915.0,0.0,1908.0,?,0.0,2.0,1.0,4.0,1.0,2,?,?,0.0,1,2002.0,0,?,?,4,4,2,135.0,0.0,0.0,?,0.0,0.0,0.0,2010,8,4,202900.0
20.0,2,8400.0,1,3,3,?,?,0,0,?,4.0,1950.0,1950.0,1,1,2,?,1,1,?,3,0,?,5,0.0,5,0.0,?,721.0,0,2,?,4,?,0.0,?,841.0,0.0,0.0,1.0,?,2.0,?,3,4.0,?,0.0,?,1950.0,2,1.0,294.0,4,4,0,250.0,0.0,24.0,0.0,0.0,0.0,?,?,8,4,82000.0
120.0,3,8849.0,1,?,3,0,?,?,4,9.0,5.0,?,2005.0,?,1,?,616.0,0,3,2,?,3,3,?,28.0,5,0.0,?,1684.0,0,0,?,4,1684.0,0.0,0.0,1684.0,0.0,0.0,?,0.0,2.0,1.0,0,6.0,6,1.0,1,2005.0,1,2.0,?,4,?,2,495.0,72.0,0.0,0.0,0.0,0.0,0.0,2008,8,4,266000.0
160.0,4,2592.0,?,3,3,?,4,0,4,?,3.0,1976.0,1976.0,?,1,?,?,3,3,?,2,?,3,4,129.0,1,232.0,175.0,536.0,?,4,1,4,536.0,?,0.0,1112.0,0.0,0.0,1.0,?,?,1.0,3,4.0,6,0.0,1,?,2,1.0,336.0,4,4,2,182.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,8,4,85000.0
50.0,?,6435.0,?,3,3,0,4,0,0,6.0,5.0,1939.0,1950.0,1,1,?,0.0,3,?,0,3,?,3,5,0.0,5,0.0,972.0,?,0,?,1,4,972.0,605.0,0.0,1577.0,?,0.0,?,0.0,3.0,1.0,1,?,6,?,?,1939.0,2,1.0,312.0,4,4,2,0.0,0.0,?,0.0,0.0,0.0,0.0,2006,?,4,140200.0
20.0,3,12772.0,1,0,3,0,1,?,0,6.0,8.0,1960.0,1998.0,3,1,2,0.0,3,2,1,3,3,2,1,498.0,5,?,460.0,?,0,?,1,?,958.0,0.0,?,?,0.0,?,1.0,0.0,2.0,?,3,5.0,6,0.0,?,1960.0,1,?,301.0,4,4,2,0.0,?,0.0,0.0,0.0,?,15500.0,2007,8,4,151500.0
20.0,?,17600.0,?,0,?,0,4,0,0,6.0,5.0,1960.0,1960.0,1,1,1,?,3,3,1,3,3,3,1,1270.0,5,0.0,208.0,1478.0,0,0,1,?,1478.0,?,0.0,?,1.0,?,2.0,0.0,3.0,1.0,?,6.0,6,2.0,?,1960.0,2,2.0,498.0,4,4,2,?,40.0,0.0,?,0.0,0.0,0.0,2009,8,4,?
160.0,3,2448.0,?,3,3,0,4,0,3,7.0,5.0,?,2004.0,?,1,3,106.0,2,?,2,2,3,3,2,573.0,5,0.0,191.0,764.0,0,0,1,4,764.0,862.0,0.0,1626.0,1.0,0.0,2.0,1.0,2.0,1.0,2,6.0,?,0.0,?,?,1,2.0,474.0,?,4,2,0.0,27.0,0.0,0.0,?,?,0.0,?,?,4,154000.0
?,3,?,1,?,3,0,4,0,0,9.0,5.0,?,?,3,1,1,870.0,0,?,?,0,3,3,2,1410.0,5,0.0,438.0,1848.0,0,0,1,?,1848.0,880.0,0.0,?,1.0,0.0,2.0,1.0,?,?,0,?,6,2.0,1,2006.0,?,3.0,706.0,?,4,2,?,0.0,?,0.0,0.0,0.0,0.0,2006,6,?,437154.0
120.0,3,7820.0,?,0,3,0,4,0,4,9.0,5.0,?,2007.0,3,1,?,362.0,0,3,2,0,3,3,?,0.0,?,0.0,1869.0,1869.0,0,0,1,4,1869.0,0.0,0.0,1869.0,0.0,0.0,2.0,0.0,2.0,1.0,0,?,6,1.0,?,?,?,2.0,617.0,4,4,2,?,54.0,0.0,0.0,0.0,?,?,2007,6,?,318061.0
120.0,3,5271.0,1,?,2,0,4,1,0,7.0,5.0,1986.0,1986.0,1,?,2,?,3,3,2,?,?,?,2,1082.0,?,0.0,371.0,?,0,2,?,?,1453.0,?,0.0,1453.0,1.0,0.0,1.0,1.0,?,1.0,2,6.0,6,1.0,1,?,1,2.0,445.0,4,4,2,0.0,80.0,0.0,0.0,184.0,0.0,0.0,2006,8,0,190000.0
50.0,?,9084.0,1,3,3,0,4,0,0,5.0,6.0,1941.0,1950.0,1,1,?,0.0,3,3,1,3,0,2,3,?,4,380.0,?,616.0,0,4,?,4,616.0,495.0,0.0,1111.0,?,?,1.0,0.0,3.0,1.0,3,?,6,0.0,5,1941.0,2,1.0,200.0,4,1,2,48.0,0.0,0.0,?,?,0.0,0.0,2008,5,?,95000.0
30.0,4,8520.0,1,3,?,0,4,0,0,6.0,?,1928.0,2003.0,1,1,2,?,3,2,0,3,3,3,?,0.0,5,?,624.0,624.0,0,2,?,4,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,?,5,2005.0,2,?,484.0,?,4,2,106.0,0.0,0.0,0.0,0.0,0.0,?,?,8,4,105900.0
50.0,?,8400.0,1,3,0,?,4,0,0,6.0,5.0,1940.0,2000.0,1,?,2,0.0,3,3,1,3,3,?,3,388.0,?,0.0,552.0,940.0,0,0,1,4,?,403.0,0.0,?,0.0,0.0,1.0,?,2.0,1.0,3,6.0,6,?,?,1940.0,2,?,240.0,4,4,2,?,0.0,108.0,0.0,0.0,0.0,?,2006,8,4,?
20.0,3,11249.0,1,1,3,0,4,0,0,6.0,5.0,1995.0,1995.0,?,1,?,0.0,2,2,2,2,1,3,0,334.0,1,544.0,322.0,1200.0,0,0,1,4,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,?,1,?,1,2.0,521.0,4,4,?,?,?,0.0,0.0,0.0,?,0.0,2007,8,4,177500.0
?,3,9248.0,1,0,3,0,?,0,0,6.0,6.0,1992.0,1992.0,1,1,1,?,?,?,2,2,?,3,2,560.0,?,0.0,598.0,1158.0,0,2,1,4,1167.0,0.0,0.0,1167.0,1.0,0.0,2.0,?,3.0,1.0,2,?,6,0.0,1,1992.0,?,2.0,400.0,4,?,?,120.0,26.0,0.0,0.0,?,?,0.0,?,8,4,173000.0
120.0,4,4224.0,?,3,?,0,?,0,4,5.0,5.0,?,1976.0,1,1,2,0.0,3,3,2,2,3,3,0,874.0,5,?,268.0,?,0,4,1,4,1142.0,?,0.0,?,1.0,0.0,1.0,?,3.0,1.0,3,6.0,6,?,1,?,?,2.0,?,4,4,2,536.0,90.0,0.0,0.0,?,0.0,?,2007,8,4,134000.0
80.0,3,?,1,0,3,0,4,0,0,?,?,1958.0,1958.0,?,1,1,120.0,3,3,1,3,3,0,1,300.0,4,294.0,?,1062.0,0,0,1,1,1352.0,0.0,0.0,?,0.0,1.0,1.0,0.0,3.0,?,?,?,3,0.0,3,1958.0,?,1.0,288.0,4,?,2,168.0,0.0,294.0,?,0.0,?,0.0,2006,?,0,?
60.0,3,12011.0,1,0,?,0,1,0,0,8.0,?,1998.0,?,1,1,1,530.0,2,?,2,2,?,0,2,?,5,0.0,130.0,1086.0,0,0,1,4,1086.0,838.0,?,1924.0,1.0,0.0,2.0,?,3.0,?,2,7.0,6,1.0,1,1998.0,1,?,592.0,4,4,2,208.0,75.0,0.0,0.0,374.0,?,0.0,2006,8,?,280000.0
85.0,3,7540.0,1,?,3,0,1,?,0,6.0,6.0,1978.0,?,1,1,2,0.0,3,3,1,2,3,0,2,773.0,5,0.0,115.0,888.0,0,?,1,4,?,0.0,0.0,?,1.0,?,1.0,0.0,2.0,?,3,?,6,1.0,1,1978.0,1,2.0,?,4,?,2,0.0,0.0,0.0,0.0,192.0,0.0,0.0,2007,?,4,156000.0
50.0,?,9144.0,1,3,3,0,?,0,0,?,?,1940.0,1982.0,?,?,2,0.0,3,3,1,3,3,3,4,?,5,0.0,484.0,?,0,2,1,4,?,517.0,0.0,?,1.0,0.0,1.0,0.0,3.0,1.0,3,8.0,6,0.0,5,1940.0,2,1.0,240.0,4,?,0,0.0,0.0,?,0.0,0.0,?,0.0,2008,8,4,145000.0
160.0,4,1680.0,1,3,3,0,4,0,3,?,8.0,1972.0,2007.0,?,1,1,510.0,3,3,?,?,?,3,0,162.0,?,0.0,321.0,483.0,0,?,1,4,483.0,504.0,0.0,?,0.0,0.0,1.0,1.0,2.0,1.0,2,5.0,6,0.0,?,1972.0,?,1.0,264.0,4,4,?,250.0,0.0,0.0,0.0,?,?,0.0,2009,8,4,118000.0
?,3,18800.0,1,0,3,?,2,0,?,6.0,5.0,1976.0,1976.0,1,1,?,120.0,?,3,?,2,3,?,2,712.0,?,0.0,84.0,?,0,?,1,4,790.0,784.0,0.0,1574.0,1.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,1.0,1,?,0,?,566.0,4,4,?,?,?,0.0,0.0,?,?,?,2006,8,4,190000.0
70.0,?,10690.0,1,?,3,0,4,?,0,?,7.0,1920.0,1997.0,3,?,2,?,3,2,?,?,0,3,4,456.0,5,0.0,216.0,672.0,0,2,1,0,672.0,?,0.0,1344.0,0.0,0.0,1.0,0.0,3.0,?,3,6.0,6,?,?,1964.0,2,1.0,?,4,1,?,0.0,128.0,218.0,0.0,0.0,0.0,0.0,2009,8,4,147000.0
20.0,3,9500.0,1,?,3,0,4,0,0,?,5.0,1963.0,?,1,?,1,247.0,3,3,1,?,3,3,1,609.0,?,0.0,?,1394.0,0,2,1,4,?,0.0,0.0,1394.0,1.0,0.0,1.0,1.0,3.0,1.0,3,?,6,2.0,1,?,?,?,514.0,4,4,2,0.0,76.0,?,0.0,185.0,0.0,0.0,?,8,4,159000.0
80.0,?,9150.0,1,?,3,?,0,0,0,6.0,5.0,1962.0,?,1,5,1,305.0,3,3,?,2,3,1,2,?,5,0.0,728.0,?,0,2,1,4,1431.0,0.0,0.0,1431.0,0.0,1.0,1.0,0.0,?,1.0,3,6.0,6,1.0,?,1962.0,1,1.0,296.0,4,4,?,64.0,?,0.0,?,0.0,?,?,2008,?,4,?
20.0,3,7800.0,1,3,?,?,4,?,0,5.0,6.0,?,1954.0,1,1,1,200.0,3,3,2,?,?,?,?,540.0,5,0.0,728.0,1268.0,0,2,1,4,?,0.0,?,?,0.0,0.0,1.0,0.0,2.0,1.0,3,?,6,1.0,1,1954.0,?,1.0,244.0,4,?,2,0.0,98.0,0.0,0.0,0.0,0.0,?,2010,8,4,132000.0
20.0,3,9830.0,1,?,?,0,0,0,?,?,7.0,?,2006.0,1,1,?,0.0,3,2,?,3,3,3,0,?,4,258.0,733.0,1063.0,0,?,1,4,1287.0,?,?,1287.0,?,0.0,1.0,0.0,3.0,?,?,7.0,?,1.0,5,1997.0,0,2.0,576.0,4,4,2,364.0,17.0,0.0,?,182.0,0.0,0.0,2010,8,4,?
60.0,3,?,1,0,?,?,4,0,0,?,?,2000.0,2000.0,1,1,?,?,3,?,2,2,3,3,5,?,?,0.0,?,953.0,0,0,1,4,953.0,?,?,1664.0,0.0,0.0,2.0,1.0,3.0,?,3,7.0,6,1.0,1,2000.0,1,2.0,460.0,4,?,?,100.0,40.0,0.0,0.0,0.0,0.0,0.0,2006,8,4,172400.0
120.0,?,?,1,3,3,0,4,?,4,6.0,5.0,?,1984.0,1,1,2,0.0,3,3,1,2,3,3,0,623.0,3,121.0,0.0,744.0,0,4,1,4,752.0,0.0,?,752.0,1.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,?,1984.0,2,1.0,264.0,4,?,2,?,0.0,0.0,0.0,90.0,0.0,0.0,2010,8,4,125000.0
