@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
4.0,1895.0,550.0,379.0,200.0,1446.67,6.0,450.0,2272.0,43.4,?,1.72,166267.2,1179.5,34.7,64.55,2363.18,?,641.5,652.2,1755.0,?,49.92,40.26,?,10058.5,?,?,41.0,?,1.74,160401.5,1217.5,34.4,?,6489.1,15.0,614.0,608.2,?,7773.0,45.91,38.34,?,39066.0,524764.8,1580.0,40.3,40.84,?,150266.8,1149.5,34.1,?,4866.83,?,573.7265312999999,680.29,1755.0,?,43.4,36.45,1535.16,29299.5,?,2628.0,?,?,1.52,143737.7,1284.5,33.5,142.9,3244.55,?,554.0819663,?,1755.0,5827.0,41.79,34.76,1527.55,19533.0,409677.9,2374.0,38.0,?,0.92,134548.4,1191.1,?,?,1622.28,15.0,574.6,?,1755.0,5565.0,?,?,1601.79,9766.5,?,580.0,250.0
?,?,450.0,?,260.0,816.95,5.0,?,?,?,101.84,?,?,4386.9,100.4,156.6,13188.23,15.0,1424.1,1584.3,8776.71,8799.0,101.0,?,13571.8,34474.5,1067772.0,3561.0,98.2,?,2.76,602224.7,3819.0,97.2,?,8792.15,?,?,1389.6,8699.73,8735.0,?,98.45,13596.37,22983.0,973523.7,?,92.8,96.49,3.05,552124.4,3896.7,?,52.2,?,15.0,1294.2,?,?,8585.0,?,94.34,12063.5,?,954628.6,3678.0,86.2,83.21,?,526596.4,2790.6,?,334.8,14488.6,15.0,1143.8,1316.3,8364.78,?,?,?,11379.37,?,929027.1,?,81.9,81.05,?,486347.8,?,90.4,251.1,?,?,?,1176.5,8343.6,8382.0,87.27,85.56,?,33626.25,865878.9,?,330.0
4.0,2050.0,?,492.0,240.0,527.22,10.0,2100.0,3629.0,137.4,125.83,3.45,1059966.2,?,117.4,216.2,?,14.0,1994.6,2025.0,?,9208.0,123.37,?,9501.3,24130.0,1660444.0,?,?,?,2.45,961139.2,4586.1,112.8,?,18285.88,14.0,1763.9,1837.4,?,9168.0,?,?,9576.9,12065.0,?,3052.0,?,?,2.75,921019.4,4602.1,?,299.4,43446.8,15.0,?,1963.7,9114.22,?,?,119.13,?,47096.0,1391757.1,2918.0,120.2,?,2.29,832123.7,5136.1,109.6,?,32585.1,15.0,1757.7,1817.6,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,104.71,2.47,784948.5,?,109.1,149.7,21723.4,?,?,?,9000.91,9022.0,?,112.0,?,?,1167697.4,3300.0,?
4.0,?,250.0,168.32,160.0,948.12,6.0,?,?,?,?,5.97,249110.7,?,?,217.0,10445.6,15.0,733.8,?,1755.0,?,60.74,54.26,?,41407.0,601988.1,?,50.9,57.62,4.3,?,2684.3,50.3,162.75,7834.2,?,742.7,?,1755.0,8102.0,58.66,51.86,?,31055.25,588020.5,?,49.1,59.29,3.53,?,2103.5,47.5,?,5222.8,15.0,769.6,717.9,1755.0,8231.0,?,?,2556.96,?,605688.7,?,47.8,?,3.39,?,?,45.0,?,2611.4,?,645.9,744.5,1755.0,?,?,46.45,?,10351.75,?,3670.0,46.3,?,3.25,192689.2,?,?,258.2,9452.7,?,?,?,?,8420.0,?,44.79,2206.19,?,629797.2,1000.0,200.0
4.0,1650.0,432.0,?,160.0,851.23,5.0,550.0,?,?,61.52,6.11,?,?,64.5,239.5,?,15.0,797.3,?,1755.0,?,67.81,63.25,3758.77,42587.0,?,4986.0,?,60.78,3.94,?,?,61.5,179.63,?,15.0,757.8,861.8,1755.0,?,65.0,?,3538.71,31940.25,?,6788.0,?,59.4,?,280451.7,?,?,119.75,6228.3,15.0,795.0,818.5,1755.0,?,?,?,3347.72,?,589389.6,?,52.4,?,5.4,?,2931.4,?,59.88,3114.15,?,746.8,?,?,8013.0,?,?,?,10646.75,?,7196.0,51.3,56.13,?,249110.7,2562.3,52.8,217.0,?,15.0,733.8,?,1755.0,8002.0,?,54.26,2978.26,41407.0,601988.1,700.0,?
4.0,?,800.0,804.0,240.0,369.9,7.0,1300.0,6790.0,203.8,162.84,?,1640293.0,10855.3,229.3,393.3,69444.8,11.0,2738.8,3148.0,9248.4,9380.0,158.63,?,10082.0,49572.0,?,6370.0,190.3,?,5.33,1523166.6,12930.0,?,?,52083.6,?,2595.2,?,9329.64,9396.0,148.76,?,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,?,?,2284.4,?,9297.06,?,?,146.2,10149.0,24786.0,?,7045.0,?,?,4.72,?,8245.0,?,98.33,17361.2,11.0,2451.2,?,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,?,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14.0,2220.6,?,9231.76,9286.0,?,140.2,?,48260.0,1734973.5,1600.0,?
4.0,1450.0,336.0,?,?,442.61,2.0,1800.0,3098.0,255.8,216.48,?,?,18468.3,292.4,250.58,49414.13,?,3447.8,3676.1,9967.33,10099.3,?,204.8,?,?,2310101.4,4242.0,245.1,225.0,?,1670609.2,18690.9,300.5,?,?,?,3355.8,?,?,?,?,189.5,11763.0,?,2303248.1,6458.0,224.7,198.55,6.73,1622664.0,?,306.7,83.53,?,11.0,?,3662.6,9132.66,9260.0,171.13,178.3,11568.0,12732.0,2435004.3,6790.0,203.8,162.84,6.46,?,10855.3,229.3,393.3,69444.8,11.0,2738.8,3148.0,?,9380.0,158.63,?,10082.0,49572.0,?,?,190.3,?,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11.0,2595.2,3000.0,?,9396.0,?,159.0,9700.0,37179.0,1908975.7,1850.0,400.0
?,1130.0,260.0,?,300.0,511.56,3.0,?,5909.0,?,147.44,6.88,?,8146.1,?,?,34722.4,11.0,2284.4,?,?,?,140.9,146.2,10149.0,?,?,7045.0,160.0,?,4.72,?,8245.0,173.8,98.33,?,?,2451.2,?,9254.28,?,?,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,?,4.09,?,6622.5,147.6,?,?,14.0,2220.6,2244.1,?,9286.0,136.6,?,9821.0,?,1734973.5,4079.0,143.4,131.56,3.44,1137397.7,?,132.6,324.3,?,?,?,?,9216.19,?,129.24,?,10078.4,?,?,3629.0,137.4,125.83,3.45,1059966.2,?,117.4,216.2,36571.75,14.0,?,2025.0,9185.48,9208.0,?,127.33,9501.3,24130.0,?,1700.0,?
4.0,1200.0,1100.0,?,?,451.35,?,?,5606.0,149.1,?,4.09,?,?,?,432.4,73143.5,14.0,2220.6,?,?,?,136.6,?,9821.0,48260.0,?,?,143.4,131.56,3.44,1137397.7,?,132.6,324.3,54857.63,14.0,?,2143.3,?,9244.0,129.24,?,10078.4,36195.0,1654038.4,3629.0,137.4,125.83,?,?,6232.8,117.4,216.2,?,14.0,1994.6,2025.0,9185.48,?,?,127.33,9501.3,24130.0,?,3882.0,130.5,?,?,961139.2,4586.1,112.8,108.1,18285.88,?,1763.9,1837.4,?,9168.0,120.24,?,?,12065.0,1673301.4,3052.0,?,108.42,2.75,?,4602.1,?,299.4,43446.8,?,1821.6,?,?,9131.0,?,?,9459.4,?,?,1500.0,370.0
4.0,?,?,?,370.0,371.34,4.0,2300.0,2406.0,274.0,?,?,2171922.8,15503.0,319.38,207.36,39565.93,11.0,4188.65,4741.56,9916.9,?,204.7,?,11274.9,?,2606321.0,2265.0,267.8,?,2.4,2116613.8,?,306.93,138.24,?,?,3962.24,4472.3,?,9988.0,?,218.4,?,25821.42,2271543.7,?,261.5,186.8,3.5,?,14711.0,294.47,?,13188.64,?,3746.01,?,?,9908.0,196.76,215.0,9258.4,12910.71,2183435.0,?,259.5,204.02,?,1901366.0,16139.0,?,334.1,65885.5,11.0,3499.4,?,9784.77,9867.6,191.63,212.1,7966.5,?,?,3098.0,255.8,216.48,3.8,1704943.8,?,292.4,?,49414.13,?,3447.8,?,?,10099.3,?,204.8,8857.0,38196.0,2310101.4,1900.0,390.0
4.0,?,?,171.6,?,878.55,?,420.0,?,?,39.43,0.92,134548.4,1191.1,33.7,71.45,1622.28,15.0,574.6,680.5,1755.0,5565.0,41.03,33.37,1601.79,9766.5,?,2693.0,?,37.64,1.55,134312.5,1529.0,31.43,175.7,3994.7,15.0,589.5,?,?,4930.0,38.7,32.04,?,37933.0,?,?,?,37.42,?,?,?,30.49,131.78,?,?,544.0,652.8,?,?,36.4,30.32,1625.98,?,?,?,34.6,37.16,2.28,120470.6,?,?,87.85,1997.35,?,481.1,?,1755.0,4730.0,35.67,?,1645.98,18966.5,390388.5,3840.0,33.4,36.56,?,115107.4,?,28.61,43.93,998.68,15.0,229.2,582.9,1755.0,4758.0,?,27.13,?,?,408321.5,520.0,130.0
?,?,?,767.2,280.0,542.42,6.0,?,7045.0,160.0,?,4.72,?,8245.0,?,?,?,?,?,2526.4,9254.28,9306.0,136.56,?,?,12393.0,1732937.5,?,149.1,134.8,?,?,6622.5,147.6,432.4,73143.5,14.0,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,?,143.4,?,3.44,?,8758.2,132.6,?,54857.63,14.0,2014.5,2143.3,9216.19,9244.0,129.24,?,10078.4,36195.0,1654038.4,3629.0,?,125.83,3.45,1059966.2,?,117.4,?,?,14.0,?,2025.0,9185.48,9208.0,123.37,?,9501.3,?,1660444.0,3882.0,130.5,117.05,?,961139.2,?,112.8,?,?,14.0,1763.9,1837.4,9153.66,9168.0,120.24,121.94,?,12065.0,1673301.4,2200.0,440.0
4.0,?,470.0,508.8,240.0,817.74,6.0,1100.0,3157.0,92.8,96.49,3.05,552124.4,3896.7,96.9,?,?,15.0,?,?,8555.54,?,?,94.34,?,11491.5,954628.6,3678.0,?,83.21,?,526596.4,2790.6,94.1,334.8,14488.6,?,?,1316.3,8364.78,?,90.95,89.79,11379.37,44835.0,929027.1,2734.0,81.9,?,2.44,486347.8,3157.3,90.4,251.1,?,15.0,1082.5,1176.5,8343.6,8382.0,87.27,85.56,?,?,865878.9,?,76.9,79.93,2.04,463829.0,4107.4,88.2,167.4,7244.3,15.0,1032.5,?,8271.46,?,?,?,8993.0,22417.5,833494.6,?,?,78.63,?,?,4521.3,85.9,83.7,3622.15,15.0,?,1104.7,?,8186.0,83.55,80.05,6703.06,11208.75,817526.9,?,350.0
4.0,1650.0,510.0,181.5,110.0,?,3.0,820.0,7196.0,?,56.13,5.97,?,?,?,217.0,10445.6,?,733.8,?,?,?,?,?,?,41407.0,601988.1,5275.0,?,57.62,?,?,?,50.3,162.75,7834.2,15.0,742.7,812.7,1755.0,8102.0,58.66,51.86,?,31055.25,588020.5,?,49.1,59.29,?,?,2103.5,47.5,108.5,?,?,769.6,717.9,1755.0,8231.0,56.99,?,?,20703.5,605688.7,4072.0,47.8,57.88,3.39,?,2034.8,?,54.25,2611.4,?,645.9,?,1755.0,8418.0,56.37,46.45,2424.37,10351.75,626960.3,3670.0,46.3,52.26,3.25,192689.2,1979.0,40.1,258.2,9452.7,15.0,629.9,764.5,1755.0,8420.0,54.62,44.79,2206.19,40234.0,?,920.0,120.0
4.0,1430.0,440.0,57.2,40.0,772.31,4.0,280.0,3321.0,31.4,33.0,2.69,116552.6,?,?,?,?,?,763.2,582.8,?,4695.0,?,25.62,1936.75,36818.0,415431.1,2898.0,?,31.47,2.68,98042.9,?,26.74,110.93,?,?,?,768.0,1755.0,4630.0,31.3,23.87,1991.43,27613.5,413834.5,?,?,?,?,?,1668.9,?,?,?,15.0,431.1,550.4,1755.0,4252.0,30.13,?,?,?,402158.1,?,26.9,?,?,?,1163.3,24.86,36.98,720.7,?,331.3,467.1,?,4198.0,29.95,19.7,2000.42,9204.5,420359.6,2309.0,24.3,26.87,3.51,85072.2,867.4,23.92,134.3,1872.6,15.0,225.7,409.3,1750.0,4063.0,27.84,18.37,?,35763.0,?,350.0,120.0
4.0,720.0,?,?,100.0,?,6.0,490.0,2374.0,38.0,39.43,?,134548.4,?,33.7,71.45,1622.28,15.0,574.6,680.5,1755.0,?,41.03,33.37,1601.79,?,403875.0,?,?,?,1.55,?,?,?,175.7,3994.7,15.0,589.5,765.8,1755.0,?,38.7,?,?,?,377828.6,2790.0,35.7,?,?,124042.2,1083.9,?,131.78,2996.03,15.0,544.0,652.8,?,?,36.4,30.32,1625.98,?,?,4638.0,?,?,?,?,?,29.55,87.85,1997.35,15.0,?,?,1755.0,4730.0,35.67,28.87,?,18966.5,?,3840.0,?,36.56,2.32,115107.4,2211.5,?,?,998.68,?,?,582.9,1755.0,4758.0,?,27.13,1859.5,?,?,630.0,120.0
4.0,?,400.0,269.1,?,723.64,7.0,730.0,5728.0,52.4,57.65,5.4,262789.0,?,?,59.88,3114.15,15.0,746.8,815.5,1755.0,8013.0,62.78,56.45,3387.72,?,606524.2,7196.0,51.3,?,?,249110.7,2562.3,52.8,217.0,10445.6,15.0,733.8,815.5,1755.0,8002.0,?,54.26,?,?,601988.1,5275.0,?,?,4.3,225500.9,?,50.3,162.75,?,15.0,742.7,812.7,?,8102.0,?,?,?,?,?,4691.0,49.1,59.29,3.53,212073.3,?,?,108.5,5222.8,15.0,769.6,?,1755.0,8231.0,56.99,48.4,2556.96,20703.5,605688.7,4072.0,47.8,57.88,3.39,?,?,45.0,?,2611.4,15.0,?,744.5,1755.0,8418.0,?,?,?,10351.75,626960.3,?,170.0
?,1900.0,420.0,?,100.0,575.02,?,720.0,?,?,57.88,3.39,198459.6,2034.8,?,?,?,?,?,?,1755.0,?,56.37,?,2424.37,10351.75,626960.3,3670.0,46.3,52.26,3.25,192689.2,1979.0,40.1,258.2,?,15.0,?,?,1755.0,8420.0,?,?,2206.19,?,?,?,?,51.63,2.67,?,1298.1,?,?,7089.53,15.0,627.6,669.8,?,8690.0,?,42.87,?,30175.5,611105.4,3213.0,44.5,49.8,2.48,176542.9,1563.4,?,129.1,4726.35,?,611.8,670.1,1755.0,9048.0,50.28,41.8,?,20117.0,?,?,43.4,?,1.72,?,?,34.7,64.55,2363.18,?,?,?,?,8315.0,?,40.26,1718.9,?,540680.6,?,?
?,390.0,?,?,160.0,547.1,?,1000.0,3678.0,?,83.21,3.25,526596.4,2790.6,?,?,?,15.0,?,1316.3,8364.78,?,?,89.79,11379.37,44835.0,?,2734.0,81.9,?,2.44,486347.8,3157.3,90.4,?,10866.45,15.0,1082.5,1176.5,?,8382.0,?,?,10555.47,?,?,2247.0,?,?,?,463829.0,4107.4,88.2,?,7244.3,15.0,1032.5,1203.3,8271.46,8325.0,85.37,82.89,8993.0,?,?,2217.0,?,?,1.81,?,4521.3,85.9,83.7,?,?,1014.9,?,8148.33,8186.0,83.55,80.05,?,11208.75,?,3255.0,?,76.29,2.84,417524.0,5146.3,81.7,372.0,?,14.0,1005.0,?,8002.21,8058.0,?,?,5062.76,?,788018.3,?,220.0
?,?,340.0,446.6,?,727.56,6.0,?,3052.0,124.4,?,?,921019.4,?,110.3,299.4,43446.8,15.0,1821.6,1963.7,9114.22,9131.0,116.56,?,9459.4,47096.0,1391757.1,?,120.2,107.2,2.29,832123.7,5136.1,109.6,?,?,15.0,?,1817.6,9063.61,9078.0,112.15,115.7,10304.2,?,1181856.2,2264.0,116.3,?,?,?,?,?,?,21723.4,15.0,?,?,9000.91,9022.0,?,?,10411.45,?,1167697.4,?,111.4,104.33,2.5,704586.3,6622.6,107.5,?,?,15.0,1836.6,1932.5,?,?,110.51,?,12423.86,?,?,3152.0,?,103.03,?,685697.5,?,105.5,208.8,?,?,?,?,8842.18,8864.0,105.52,105.32,12113.01,?,?,1900.0,?
4.0,2410.0,530.0,?,?,525.58,6.0,?,?,54.2,?,5.41,280451.7,3755.8,?,?,?,?,?,?,1755.0,?,?,?,3347.72,21293.5,589389.6,5728.0,52.4,57.65,5.4,262789.0,?,54.2,59.88,3114.15,15.0,?,815.5,1755.0,8013.0,62.78,56.45,?,10646.75,606524.2,?,?,?,?,249110.7,2562.3,?,217.0,10445.6,15.0,?,815.5,1755.0,8002.0,60.74,?,?,?,601988.1,5275.0,50.9,57.62,4.3,?,?,50.3,162.75,7834.2,?,742.7,812.7,?,8102.0,?,51.86,?,31055.25,?,4691.0,?,?,3.53,?,2103.5,47.5,?,5222.8,15.0,769.6,?,1755.0,8231.0,56.99,48.4,?,?,?,840.0,?
?,?,120.0,13.2,30.0,779.57,?,160.0,?,12.7,11.56,?,41015.52,?,14.54,?,?,?,192.6,?,?,?,11.91,?,363.13,16871.5,146872.1,2580.93,12.1,?,1.24,?,?,?,17.03,154.4,?,183.6,?,1612.95,?,?,?,392.96,8435.75,?,?,?,8.5,?,?,?,12.67,56.6,610.4,12.0,?,208.6,?,1582.0,?,?,?,32776.0,129102.4,2649.0,?,?,2.25,32793.7,?,11.73,42.45,?,?,167.9,209.6,1450.47,?,10.17,9.35,508.64,?,?,2312.0,?,?,?,?,?,10.79,28.3,?,?,?,?,1439.0,1450.0,9.91,?,590.64,16388.0,121857.2,250.0,60.0
?,1430.0,320.0,?,30.0,?,?,?,2422.0,?,23.81,?,?,?,?,67.15,?,15.0,?,?,1750.0,?,24.05,?,?,?,?,?,?,?,2.06,?,544.5,?,?,?,?,226.9,?,1750.0,4527.0,23.28,?,?,8940.75,519679.8,1892.0,?,?,?,?,504.5,?,?,989.3,?,210.1,345.3,1750.0,?,?,14.2,694.38,34738.0,410490.1,1562.0,16.8,19.22,?,55940.0,494.6,?,?,741.98,15.0,222.7,288.6,1750.0,2687.0,17.23,13.37,562.83,26053.5,?,?,15.5,17.69,1.67,?,?,18.3,53.65,494.65,15.0,202.8,260.4,1750.0,2455.0,?,12.54,450.34,?,268843.7,270.0,30.0
4.0,1190.0,?,130.9,110.0,642.37,?,870.0,6788.0,54.2,?,5.41,280451.7,3755.8,?,119.75,6228.3,?,795.0,?,1755.0,?,63.69,58.55,3347.72,21293.5,589389.6,?,52.4,57.65,5.4,262789.0,2931.4,54.2,59.88,?,?,746.8,?,?,8013.0,62.78,56.45,3387.72,10646.75,?,7196.0,?,?,?,?,2562.3,?,217.0,?,?,733.8,815.5,?,8002.0,60.74,54.26,2978.26,?,?,5275.0,50.9,57.62,?,225500.9,2684.3,?,162.75,7834.2,15.0,?,?,?,8102.0,58.66,51.86,2850.2,31055.25,588020.5,4691.0,?,?,3.53,?,?,?,?,5222.8,?,?,717.9,1755.0,?,?,48.4,?,?,?,?,150.0
4.0,930.0,?,93.0,100.0,770.16,5.0,?,?,36.2,37.64,?,?,1529.0,?,175.7,?,15.0,?,765.8,1755.0,4930.0,?,?,1653.06,37933.0,377828.6,?,?,37.42,1.28,?,?,30.49,?,2996.03,15.0,544.0,?,?,4718.0,?,?,?,?,?,?,34.6,37.16,?,120470.6,1861.2,29.55,87.85,?,?,481.1,?,1755.0,4730.0,?,28.87,1645.98,18966.5,?,?,?,?,?,?,?,?,43.93,998.68,?,?,582.9,?,4758.0,34.98,27.13,1859.5,9483.25,408321.5,?,31.4,?,?,?,?,27.68,?,?,15.0,?,582.8,1755.0,4695.0,32.83,?,1936.75,36818.0,?,?,110.0
4.0,1660.0,430.0,282.2,?,?,5.0,1200.0,2217.0,72.9,78.63,1.81,427087.7,4521.3,85.9,83.7,3622.15,15.0,?,1104.7,?,8186.0,83.55,80.05,6703.06,?,817526.9,?,69.4,76.29,?,417524.0,5146.3,?,372.0,15748.8,14.0,1005.0,?,8002.21,8058.0,79.65,76.92,5062.76,?,788018.3,3713.0,?,73.13,?,382101.5,?,?,279.0,11811.6,?,907.1,1004.6,7976.88,8020.0,?,?,5096.97,32782.5,?,6796.0,?,?,3.72,365186.2,4730.8,?,186.0,?,14.0,?,?,?,?,?,?,4756.68,?,?,?,?,65.61,?,339325.9,3878.4,?,93.0,3937.2,14.0,831.8,938.4,7924.48,7994.0,?,65.65,4294.06,10927.5,?,?,240.0
4.0,?,560.0,36.0,?,?,4.0,?,?,12.1,?,?,38193.64,287.2,13.6,17.03,154.4,12.0,?,?,1612.95,1649.0,?,?,392.96,?,141542.6,2952.0,11.6,8.5,1.99,35859.4,322.5,12.67,56.6,610.4,?,165.1,208.6,1504.36,1582.0,?,?,435.1,?,129102.4,?,11.4,6.97,?,32793.7,388.9,11.73,42.45,457.8,?,?,209.6,1450.47,?,?,9.35,?,24582.0,123618.0,2312.0,10.6,5.44,2.58,30012.46,345.3,10.79,?,305.2,12.0,180.3715071,158.45,?,?,9.91,?,590.64,16388.0,?,1381.0,10.0,3.91,3.0,27231.21,316.5,?,?,152.6,?,197.6795574,152.25,?,1456.0,?,8.34,686.16,8194.0,122031.7,130.0,30.0
?,1500.0,330.0,?,360.0,?,7.0,1300.0,3152.0,?,?,?,685697.5,?,?,?,17584.3,15.0,?,1473.5,8842.18,8864.0,105.52,?,12113.01,?,?,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15.0,1424.1,?,?,?,?,101.89,13571.8,34474.5,?,3561.0,98.2,98.64,?,602224.7,3819.0,97.2,104.4,?,15.0,1298.8,1389.6,?,?,98.12,98.45,13596.37,22983.0,973523.7,?,?,96.49,3.05,552124.4,?,96.9,52.2,?,15.0,?,1288.0,8555.54,?,?,?,12063.5,11491.5,?,3678.0,?,83.21,3.25,526596.4,2790.6,94.1,334.8,?,?,1143.8,?,?,8393.0,90.95,89.79,11379.37,?,?,?,440.0
?,?,510.0,?,90.0,?,?,580.0,?,?,?,?,212073.3,2103.5,47.5,?,?,15.0,769.6,717.9,1755.0,?,?,48.4,2556.96,?,?,?,?,57.88,3.39,?,?,45.0,54.25,?,15.0,?,?,1755.0,?,?,46.45,2424.37,?,626960.3,3670.0,46.3,52.26,?,?,1979.0,?,?,?,?,629.9,?,1755.0,8420.0,54.62,?,2206.19,?,629797.2,2964.0,45.6,?,?,?,1298.1,?,?,?,15.0,?,?,1755.0,?,?,42.87,?,?,611105.4,?,44.5,?,2.48,176542.9,1563.4,35.0,?,?,15.0,611.8,670.1,1755.0,?,?,41.8,?,20117.0,?,?,110.0
4.0,1600.0,360.0,272.0,?,728.63,7.0,1200.0,2217.0,?,?,?,?,?,85.9,83.7,?,15.0,?,1104.7,8148.33,8186.0,?,?,?,?,817526.9,?,?,76.29,?,417524.0,5146.3,?,372.0,?,?,?,1270.5,8002.21,8058.0,79.65,76.92,5062.76,?,?,3713.0,?,73.13,?,?,?,?,279.0,11811.6,14.0,?,?,7976.88,?,?,73.66,?,32782.5,?,?,?,?,3.72,?,4730.8,?,?,7874.4,14.0,?,?,?,?,?,69.26,4756.68,?,669640.3,6713.0,?,65.61,5.65,339325.9,3878.4,?,?,3937.2,?,831.8,938.4,7924.48,7994.0,71.56,65.65,4294.06,10927.5,648845.6,?,310.0
5.0,2140.0,?,235.4,110.0,?,?,?,?,50.9,57.62,4.3,225500.9,2684.3,50.3,162.75,?,15.0,?,812.7,?,?,58.66,?,2850.2,31055.25,588020.5,4691.0,49.1,59.29,?,?,2103.5,?,108.5,?,?,769.6,717.9,?,?,?,?,?,?,?,?,47.8,?,3.39,198459.6,2034.8,?,?,?,15.0,?,?,?,8418.0,56.37,?,2424.37,?,?,?,?,52.26,3.25,192689.2,1979.0,?,258.2,9452.7,?,629.9,764.5,1755.0,?,54.62,?,?,?,629797.2,2964.0,?,51.63,?,183726.0,1298.1,?,?,7089.53,?,627.6,669.8,1755.0,?,51.89,42.87,1976.26,30175.5,?,840.0,140.0
?,?,520.0,381.9,190.0,814.35,?,?,2217.0,72.9,78.63,?,427087.7,4521.3,85.9,83.7,3622.15,15.0,1014.9,1104.7,8148.33,8186.0,?,80.05,?,11208.75,817526.9,?,69.4,76.29,?,417524.0,5146.3,81.7,?,?,14.0,?,1270.5,?,?,79.65,76.92,5062.76,43710.0,788018.3,3713.0,66.2,?,?,?,5131.4,?,?,11811.6,?,?,?,7976.88,?,75.42,73.66,?,32782.5,692600.0,?,?,70.75,3.72,?,4730.8,74.3,186.0,?,14.0,886.4,?,?,?,73.57,69.26,?,?,?,6713.0,?,?,?,?,?,70.2,?,3937.2,14.0,831.8,938.4,?,7994.0,?,65.65,?,10927.5,648845.6,1400.0,240.0
?,2670.0,?,213.6,?,?,?,?,2790.0,?,37.42,1.28,?,1083.9,30.49,?,?,15.0,544.0,?,?,4718.0,36.4,?,1625.98,28449.75,377633.3,4638.0,34.6,37.16,2.28,120470.6,?,?,87.85,?,15.0,?,?,1755.0,?,?,28.87,1645.98,18966.5,390388.5,3840.0,33.4,?,?,115107.4,2211.5,?,43.93,998.68,?,229.2,?,?,4758.0,34.98,?,?,?,?,?,31.4,33.0,2.69,?,1430.8,27.68,147.9,?,?,763.2,?,1755.0,4695.0,?,?,1936.75,36818.0,415431.1,?,?,?,2.68,?,1571.1,26.74,?,?,15.0,412.0,?,1755.0,4630.0,?,23.87,1991.43,?,413834.5,430.0,90.0
5.0,2290.0,710.0,?,40.0,637.2,3.0,190.0,?,21.4,23.81,?,70232.2,?,?,67.15,?,?,284.1,346.1,?,3739.0,24.05,?,1013.4,17881.5,?,?,?,22.28,2.06,64539.9,544.5,21.11,33.58,468.15,?,226.9,?,?,?,?,15.27,897.88,?,?,1892.0,17.4,20.75,?,?,504.5,?,?,989.3,15.0,?,?,?,2818.0,19.49,14.2,694.38,?,?,1562.0,?,19.22,?,55940.0,?,19.23,80.48,?,15.0,222.7,?,1750.0,2687.0,17.23,?,562.83,26053.5,?,2197.0,15.5,17.69,1.67,52148.6,417.7,18.3,?,494.65,?,202.8,?,?,2455.0,15.85,12.54,450.34,17369.0,?,?,?
