@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
4.0,?,450.0,?,260.0,816.95,5.0,?,2700.0,?,101.84,2.65,625829.2,4386.9,100.4,?,?,?,?,?,8776.71,8799.0,101.0,101.89,?,?,1067772.0,?,?,98.64,2.76,602224.7,3819.0,?,?,?,15.0,1298.8,?,?,8735.0,98.12,98.45,?,22983.0,973523.7,3157.0,92.8,?,3.05,552124.4,3896.7,?,52.2,4396.08,15.0,1294.2,1288.0,?,8585.0,95.35,?,12063.5,11491.5,954628.6,3678.0,86.2,?,3.25,?,2790.6,94.1,?,?,15.0,?,?,8364.78,8393.0,90.95,89.79,11379.37,44835.0,?,2734.0,?,?,2.44,?,?,90.4,251.1,?,?,1082.5,1176.5,8343.6,?,87.27,?,?,33626.25,?,700.0,330.0
4.0,2050.0,700.0,492.0,240.0,527.22,10.0,2100.0,?,?,125.83,?,?,6232.8,117.4,?,?,14.0,?,2025.0,9185.48,?,123.37,127.33,9501.3,?,1660444.0,3882.0,130.5,117.05,2.45,961139.2,?,?,108.1,18285.88,14.0,?,?,9153.66,9168.0,?,?,?,12065.0,1673301.4,?,124.4,108.42,2.75,921019.4,?,110.3,?,?,?,?,?,9114.22,9131.0,116.56,?,9459.4,47096.0,?,?,?,107.2,2.29,832123.7,5136.1,109.6,?,?,?,1757.7,1817.6,9063.61,9078.0,112.15,?,?,?,1181856.2,?,116.3,104.71,?,784948.5,4858.1,109.1,?,?,15.0,?,1795.3,9000.91,9022.0,?,?,?,?,1167697.4,3300.0,?
4.0,1052.0,250.0,168.32,160.0,948.12,6.0,770.0,7196.0,?,?,5.97,?,?,52.8,217.0,10445.6,15.0,733.8,815.5,1755.0,8002.0,60.74,?,2978.26,41407.0,601988.1,5275.0,?,57.62,4.3,225500.9,?,?,?,7834.2,15.0,742.7,812.7,1755.0,8102.0,58.66,51.86,2850.2,31055.25,588020.5,4691.0,49.1,?,3.53,212073.3,?,?,?,5222.8,15.0,?,717.9,1755.0,8231.0,56.99,48.4,?,20703.5,605688.7,?,47.8,57.88,3.39,?,2034.8,45.0,54.25,2611.4,15.0,?,744.5,1755.0,?,56.37,46.45,2424.37,10351.75,?,?,?,52.26,3.25,?,?,40.1,?,9452.7,?,?,764.5,1755.0,8420.0,54.62,44.79,2206.19,?,?,1000.0,200.0
4.0,1650.0,?,264.0,160.0,851.23,5.0,550.0,6713.0,56.2,61.52,?,?,?,?,239.5,12456.6,15.0,797.3,809.8,?,8003.0,67.81,63.25,3758.77,42587.0,628132.9,?,55.5,60.78,3.94,297210.1,?,61.5,179.63,?,15.0,?,861.8,1755.0,8018.0,?,60.53,3538.71,31940.25,610502.7,?,54.2,59.4,?,280451.7,3755.8,58.1,?,?,15.0,?,818.5,?,8001.0,63.69,58.55,3347.72,21293.5,589389.6,5728.0,52.4,?,?,?,2931.4,54.2,59.88,3114.15,15.0,746.8,?,?,8013.0,62.78,?,3387.72,10646.75,606524.2,7196.0,?,?,5.97,249110.7,2562.3,52.8,?,10445.6,?,733.8,?,1755.0,8002.0,60.74,54.26,2978.26,41407.0,601988.1,700.0,200.0
4.0,3350.0,?,?,?,369.9,?,1300.0,6790.0,203.8,?,6.46,?,?,229.3,393.3,69444.8,11.0,2738.8,3148.0,?,9380.0,158.63,169.5,?,?,2318397.0,?,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11.0,2595.2,?,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,?,147.44,6.88,?,8146.1,?,196.65,34722.4,11.0,2284.4,?,9297.06,9347.0,140.9,146.2,10149.0,24786.0,?,7045.0,160.0,141.34,4.72,1341072.8,8245.0,?,?,17361.2,?,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,?,1732937.5,?,149.1,134.8,4.09,?,6622.5,147.6,432.4,73143.5,?,2220.6,2244.1,?,9286.0,?,?,9821.0,?,1734973.5,1600.0,370.0
?,?,336.0,507.5,350.0,?,2.0,1800.0,3098.0,255.8,216.48,3.8,1704943.8,18468.3,292.4,250.58,49414.13,?,3447.8,?,9967.33,10099.3,190.5,204.8,8857.0,?,2310101.4,?,?,225.0,6.54,1670609.2,?,300.5,167.05,?,11.0,3355.8,3686.3,?,?,?,?,?,?,2303248.1,6458.0,224.7,?,?,?,?,?,83.53,16471.38,11.0,?,3662.6,9132.66,?,?,178.3,?,12732.0,2435004.3,?,203.8,?,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11.0,2738.8,?,9248.4,9380.0,?,169.5,?,?,2318397.0,?,?,?,?,1523166.6,?,210.7,294.98,52083.6,?,2595.2,3000.0,9329.64,9396.0,?,?,?,37179.0,1908975.7,1850.0,400.0
?,?,260.0,339.0,300.0,511.56,3.0,1400.0,5909.0,177.6,147.44,6.88,1451175.9,8146.1,?,196.65,34722.4,?,2284.4,?,?,?,?,146.2,10149.0,?,1681849.3,7045.0,160.0,?,?,1341072.8,?,?,?,17361.2,?,2451.2,?,?,9306.0,136.56,?,9291.0,12393.0,1732937.5,5606.0,149.1,?,4.09,1284199.4,6622.5,147.6,432.4,73143.5,?,2220.6,?,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,3.44,1137397.7,?,?,324.3,54857.63,?,?,2143.3,9216.19,?,129.24,?,10078.4,36195.0,1654038.4,3629.0,137.4,?,?,?,6232.8,?,?,36571.75,?,1994.6,2025.0,9185.48,9208.0,?,?,?,?,1660444.0,1700.0,390.0
4.0,1200.0,?,300.0,250.0,451.35,?,?,5606.0,149.1,134.8,?,1284199.4,6622.5,?,432.4,73143.5,?,2220.6,?,?,9286.0,?,140.2,9821.0,48260.0,1734973.5,4079.0,?,131.56,?,1137397.7,8758.2,?,?,54857.63,14.0,?,2143.3,9216.19,9244.0,129.24,?,?,36195.0,1654038.4,?,137.4,125.83,3.45,1059966.2,6232.8,?,216.2,?,?,1994.6,2025.0,9185.48,?,?,?,?,?,?,3882.0,130.5,117.05,2.45,961139.2,4586.1,?,108.1,?,?,?,1837.4,9153.66,9168.0,?,?,9576.9,?,1673301.4,3052.0,124.4,108.42,2.75,921019.4,4602.1,?,?,43446.8,15.0,1821.6,1963.7,9114.22,9131.0,116.56,?,9459.4,47096.0,?,1500.0,370.0
4.0,1450.0,336.0,?,370.0,371.34,4.0,?,?,274.0,195.1,2.7,2171922.8,15503.0,319.38,?,39565.93,?,4188.65,?,?,9963.0,204.7,222.6,11274.9,38732.14,2606321.0,?,267.8,192.1,?,2116613.8,16335.0,306.93,138.24,26377.29,11.0,3962.24,4472.3,?,9988.0,201.66,218.4,11479.8,?,2271543.7,2576.0,261.5,186.8,3.5,?,14711.0,?,69.12,13188.64,11.0,3746.01,?,9833.67,9908.0,196.76,215.0,?,12910.71,2183435.0,3131.0,259.5,?,?,1901366.0,16139.0,276.1,?,?,11.0,3499.4,3823.6,9784.77,9867.6,191.63,212.1,7966.5,50928.0,2217708.7,3098.0,255.8,216.48,3.8,1704943.8,18468.3,292.4,?,?,?,3447.8,3676.1,?,?,190.5,204.8,?,38196.0,2310101.4,1900.0,?
4.0,1560.0,400.0,171.6,?,878.55,5.0,?,?,38.0,39.43,0.92,134548.4,1191.1,33.7,?,?,15.0,?,680.5,?,5565.0,41.03,33.37,?,9766.5,403875.0,2693.0,36.2,37.64,1.55,134312.5,?,?,?,3994.7,?,589.5,?,1755.0,4930.0,?,?,?,37933.0,377828.6,?,35.7,?,1.28,?,1083.9,?,131.78,?,15.0,?,652.8,?,?,?,30.32,?,28449.75,377633.3,?,?,37.16,2.28,120470.6,?,?,87.85,1997.35,15.0,?,667.8,1755.0,4730.0,?,28.87,1645.98,18966.5,390388.5,3840.0,33.4,36.56,2.32,115107.4,?,28.61,43.93,?,15.0,229.2,582.9,?,?,?,27.13,1859.5,9483.25,?,?,130.0
4.0,2740.0,610.0,767.2,280.0,?,6.0,1500.0,7045.0,?,141.34,4.72,1341072.8,?,?,98.33,17361.2,11.0,?,2526.4,9254.28,9306.0,136.56,?,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,?,147.6,432.4,73143.5,14.0,?,2244.1,9231.76,9286.0,136.6,?,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,?,?,8758.2,?,324.3,54857.63,14.0,?,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,1654038.4,?,137.4,125.83,?,1059966.2,6232.8,117.4,216.2,?,14.0,1994.6,2025.0,?,?,123.37,127.33,?,?,1660444.0,3882.0,130.5,?,?,961139.2,4586.1,112.8,?,?,14.0,1763.9,1837.4,9153.66,?,?,121.94,?,?,?,2200.0,440.0
?,2120.0,?,508.8,240.0,817.74,?,1100.0,3157.0,92.8,96.49,3.05,552124.4,?,96.9,52.2,4396.08,15.0,1294.2,1288.0,8555.54,?,95.35,94.34,12063.5,11491.5,954628.6,3678.0,86.2,?,?,526596.4,?,94.1,334.8,?,?,1143.8,?,8364.78,8393.0,90.95,89.79,11379.37,44835.0,929027.1,2734.0,?,81.05,2.44,?,?,?,251.1,?,15.0,1082.5,1176.5,8343.6,8382.0,87.27,85.56,?,33626.25,?,2247.0,?,79.93,2.04,463829.0,4107.4,?,?,?,?,?,1203.3,?,8325.0,?,82.89,?,?,?,2217.0,72.9,?,1.81,427087.7,4521.3,85.9,83.7,3622.15,15.0,1014.9,1104.7,8148.33,8186.0,?,80.05,?,11208.75,?,1300.0,?
4.0,1650.0,?,181.5,110.0,651.83,?,?,?,?,56.13,5.97,?,2562.3,52.8,217.0,10445.6,15.0,733.8,?,1755.0,?,60.74,54.26,2978.26,?,601988.1,5275.0,?,57.62,4.3,?,2684.3,50.3,162.75,7834.2,?,742.7,?,?,8102.0,58.66,51.86,2850.2,31055.25,?,4691.0,?,?,3.53,212073.3,2103.5,47.5,?,5222.8,15.0,769.6,717.9,1755.0,8231.0,?,48.4,?,20703.5,605688.7,4072.0,?,57.88,3.39,198459.6,2034.8,45.0,?,?,?,645.9,744.5,?,8418.0,?,46.45,2424.37,10351.75,626960.3,3670.0,46.3,52.26,?,192689.2,?,40.1,258.2,?,15.0,629.9,764.5,?,8420.0,54.62,44.79,2206.19,?,629797.2,920.0,?
4.0,1430.0,?,57.2,40.0,772.31,4.0,280.0,?,31.4,33.0,2.69,116552.6,1430.8,27.68,?,2882.8,?,763.2,?,1755.0,4695.0,32.83,25.62,1936.75,?,415431.1,2898.0,?,31.47,2.68,?,?,?,110.93,?,15.0,?,768.0,1755.0,?,31.3,?,1991.43,27613.5,413834.5,3302.0,29.5,29.93,3.56,92354.2,1668.9,?,?,1441.4,15.0,431.1,550.4,1755.0,?,?,21.54,2134.49,?,402158.1,2507.0,26.9,?,?,85347.6,1163.3,24.86,?,?,15.0,?,467.1,?,?,29.95,?,?,9204.5,420359.6,2309.0,24.3,26.87,3.51,?,867.4,23.92,134.3,?,?,?,?,1750.0,?,27.84,18.37,1549.44,?,420700.5,?,120.0
?,?,190.0,72.0,100.0,798.68,?,490.0,2374.0,38.0,?,0.92,?,?,33.7,71.45,1622.28,15.0,574.6,?,1755.0,5565.0,?,33.37,1601.79,9766.5,403875.0,2693.0,36.2,37.64,1.55,134312.5,1529.0,31.43,175.7,3994.7,15.0,589.5,?,?,4930.0,38.7,?,1653.06,37933.0,?,2790.0,35.7,?,1.28,?,?,?,131.78,2996.03,?,544.0,652.8,1755.0,4718.0,36.4,?,1625.98,?,377633.3,4638.0,?,?,2.28,120470.6,1861.2,?,87.85,1997.35,15.0,481.1,667.8,1755.0,4730.0,35.67,28.87,1645.98,18966.5,390388.5,?,?,36.56,2.32,?,?,?,?,?,15.0,?,582.9,?,4758.0,34.98,?,?,9483.25,408321.5,630.0,120.0
4.0,2070.0,?,?,?,?,?,?,?,52.4,57.65,5.4,?,?,54.2,59.88,?,?,746.8,815.5,1755.0,?,62.78,56.45,3387.72,?,606524.2,?,51.3,?,5.97,249110.7,2562.3,?,217.0,10445.6,15.0,733.8,815.5,?,8002.0,60.74,54.26,2978.26,?,601988.1,?,50.9,57.62,?,225500.9,2684.3,50.3,162.75,?,15.0,742.7,812.7,1755.0,8102.0,?,51.86,?,?,588020.5,4691.0,?,59.29,3.53,?,2103.5,47.5,108.5,5222.8,15.0,769.6,717.9,1755.0,?,56.99,48.4,2556.96,20703.5,605688.7,4072.0,47.8,?,3.39,198459.6,2034.8,45.0,54.25,?,?,?,?,?,8418.0,56.37,?,2424.37,10351.75,?,1000.0,170.0
4.0,?,420.0,?,?,575.02,6.0,?,4072.0,?,57.88,3.39,198459.6,?,?,54.25,?,?,645.9,744.5,?,8418.0,56.37,?,2424.37,10351.75,626960.3,?,46.3,?,?,192689.2,1979.0,40.1,258.2,?,15.0,629.9,764.5,?,8420.0,54.62,?,2206.19,40234.0,?,2964.0,45.6,?,?,183726.0,1298.1,39.7,193.65,7089.53,15.0,627.6,?,1755.0,8690.0,?,?,?,?,611105.4,3213.0,44.5,?,?,176542.9,1563.4,35.0,129.1,4726.35,15.0,611.8,?,?,9048.0,50.28,41.8,?,20117.0,?,?,?,46.94,1.72,166267.2,1179.5,?,?,?,?,641.5,652.2,?,8315.0,?,40.26,1718.9,10058.5,540680.6,940.0,?
4.0,390.0,?,62.4,160.0,547.1,?,1000.0,3678.0,?,83.21,?,?,2790.6,?,334.8,?,?,?,1316.3,?,?,90.95,?,11379.37,?,?,?,81.9,81.05,2.44,486347.8,?,90.4,?,?,15.0,1082.5,?,8343.6,8382.0,87.27,85.56,10555.47,33626.25,865878.9,2247.0,?,?,?,?,?,?,167.4,7244.3,?,?,?,8271.46,8325.0,85.37,?,?,22417.5,833494.6,2217.0,?,78.63,?,427087.7,4521.3,85.9,?,3622.15,15.0,1014.9,1104.7,8148.33,8186.0,83.55,80.05,6703.06,11208.75,?,3255.0,69.4,?,?,?,5146.3,81.7,372.0,15748.8,?,?,?,8002.21,8058.0,79.65,?,5062.76,?,788018.3,1300.0,220.0
?,1540.0,340.0,446.6,290.0,727.56,6.0,?,3052.0,124.4,108.42,?,?,4602.1,110.3,299.4,?,15.0,?,1963.7,?,?,?,?,9459.4,?,?,?,?,107.2,2.29,?,?,109.6,224.55,?,15.0,1757.7,1817.6,?,9078.0,112.15,115.7,10304.2,?,?,2264.0,116.3,?,2.47,784948.5,4858.1,109.1,149.7,21723.4,15.0,1534.6,?,9000.91,9022.0,109.02,?,?,23548.0,1167697.4,?,111.4,104.33,2.5,?,?,?,74.85,?,15.0,?,?,8920.04,8938.0,110.51,?,12423.86,11774.0,1181572.6,3152.0,?,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15.0,1408.4,1473.5,8842.18,?,105.52,?,?,?,1188995.8,?,430.0
4.0,2410.0,?,?,90.0,?,6.0,640.0,6788.0,54.2,?,5.41,280451.7,3755.8,?,?,6228.3,?,795.0,818.5,?,?,?,58.55,3347.72,21293.5,?,5728.0,52.4,?,5.4,262789.0,2931.4,54.2,59.88,3114.15,?,?,815.5,1755.0,?,62.78,?,?,10646.75,606524.2,7196.0,51.3,?,5.97,?,?,52.8,217.0,?,?,733.8,?,1755.0,?,?,?,2978.26,?,601988.1,5275.0,50.9,?,4.3,225500.9,?,?,162.75,?,15.0,?,?,1755.0,8102.0,58.66,?,2850.2,31055.25,588020.5,?,?,?,3.53,?,?,47.5,?,?,15.0,?,?,?,8231.0,56.99,48.4,2556.96,?,?,?,130.0
4.0,?,120.0,?,30.0,?,?,160.0,2611.13,12.7,11.56,1.5,41015.52,373.9,14.54,34.05,?,?,?,?,1591.75,1601.0,?,10.41,363.13,?,146872.1,2580.93,12.1,10.03,1.24,?,287.2,13.6,?,154.4,?,?,211.1,?,1649.0,11.62,10.06,?,?,141542.6,2952.0,11.6,8.5,1.99,35859.4,322.5,12.67,56.6,610.4,?,165.1,?,?,1582.0,10.86,?,435.1,32776.0,129102.4,?,11.4,6.97,?,32793.7,388.9,?,42.45,457.8,12.0,167.9,209.6,?,1507.0,10.17,9.35,?,?,?,2312.0,?,?,2.58,30012.46,345.3,10.79,?,?,12.0,180.3715071,158.45,1439.0,?,9.91,?,590.64,?,121857.2,250.0,60.0
?,1430.0,320.0,?,?,477.9,?,170.0,2422.0,21.4,23.81,?,?,?,22.05,?,?,15.0,?,346.1,1750.0,3739.0,?,?,1013.4,?,428725.0,?,19.9,22.28,2.06,64539.9,?,?,?,468.15,15.0,?,347.5,1750.0,4527.0,?,?,897.88,?,519679.8,?,17.4,?,?,?,504.5,20.17,107.3,989.3,15.0,210.1,?,1750.0,?,?,14.2,694.38,?,?,1562.0,?,?,1.51,55940.0,?,19.23,80.48,?,15.0,222.7,288.6,1750.0,2687.0,17.23,13.37,562.83,26053.5,?,2197.0,?,17.69,1.67,52148.6,417.7,18.3,?,?,15.0,?,260.4,1750.0,2455.0,15.85,12.54,?,?,?,?,30.0
4.0,?,?,?,110.0,642.37,5.0,870.0,6788.0,?,?,?,280451.7,?,?,119.75,6228.3,15.0,795.0,?,1755.0,8001.0,63.69,?,?,21293.5,?,?,?,57.65,?,?,2931.4,?,59.88,3114.15,?,746.8,815.5,1755.0,8013.0,62.78,?,?,?,606524.2,?,?,56.13,5.97,?,?,52.8,217.0,?,15.0,?,?,1755.0,?,60.74,54.26,?,?,601988.1,?,?,57.62,?,225500.9,?,?,?,?,15.0,?,812.7,?,8102.0,58.66,51.86,2850.2,31055.25,?,4691.0,49.1,?,?,212073.3,2103.5,47.5,?,5222.8,15.0,?,717.9,1755.0,8231.0,56.99,?,2556.96,20703.5,605688.7,1100.0,150.0
4.0,?,?,93.0,100.0,770.16,?,460.0,2693.0,36.2,?,?,?,1529.0,31.43,175.7,?,15.0,589.5,?,1755.0,4930.0,?,32.04,1653.06,37933.0,?,2790.0,35.7,?,?,124042.2,?,?,?,2996.03,?,544.0,?,1755.0,4718.0,36.4,30.32,1625.98,28449.75,377633.3,?,?,?,2.28,?,1861.2,29.55,?,?,15.0,481.1,?,?,4730.0,?,28.87,1645.98,?,390388.5,3840.0,33.4,36.56,?,?,?,28.61,?,?,15.0,229.2,?,1755.0,?,?,27.13,1859.5,?,408321.5,3321.0,31.4,33.0,2.69,116552.6,1430.8,27.68,?,?,?,763.2,?,1755.0,4695.0,32.83,25.62,1936.75,?,415431.1,?,?
4.0,1660.0,430.0,?,?,728.63,?,1200.0,2217.0,72.9,78.63,1.81,?,4521.3,?,83.7,?,?,1014.9,1104.7,?,8186.0,83.55,?,6703.06,11208.75,817526.9,3255.0,?,?,2.84,417524.0,5146.3,81.7,372.0,15748.8,?,1005.0,?,8002.21,8058.0,?,?,5062.76,43710.0,788018.3,?,66.2,73.13,?,?,5131.4,76.9,279.0,11811.6,?,?,1004.6,?,8020.0,75.42,73.66,?,?,692600.0,6796.0,62.6,70.75,?,?,4730.8,?,186.0,?,?,?,909.2,7930.66,8004.0,73.57,?,?,21855.0,?,6713.0,59.1,65.61,5.65,?,3878.4,70.2,93.0,3937.2,14.0,831.8,?,?,?,71.56,?,4294.06,10927.5,?,1500.0,?
4.0,1800.0,?,?,20.0,?,4.0,110.0,2580.93,12.1,?,1.24,?,287.2,13.6,17.03,154.4,?,183.6,?,1612.95,1649.0,?,10.06,392.96,?,?,?,?,?,?,35859.4,?,?,?,610.4,12.0,165.1,?,1504.36,1582.0,10.86,9.79,435.1,32776.0,129102.4,2649.0,11.4,6.97,2.25,32793.7,?,?,42.45,457.8,?,?,?,1450.47,?,?,9.35,508.64,24582.0,123618.0,2312.0,10.6,5.44,?,30012.46,?,?,?,305.2,?,180.3715071,?,1439.0,1450.0,?,?,?,?,?,1381.0,10.0,?,?,27231.21,?,9.85,?,?,12.0,197.6795574,?,?,1456.0,?,8.34,686.16,?,122031.7,?,30.0
4.0,?,330.0,?,360.0,867.43,7.0,?,?,?,103.03,?,?,3526.1,105.5,?,17584.3,15.0,?,1473.5,?,?,105.52,105.32,?,45966.0,1188995.8,2700.0,?,101.84,?,625829.2,?,?,?,?,15.0,?,1584.3,8776.71,8799.0,101.0,?,13571.8,34474.5,1067772.0,3561.0,?,?,?,602224.7,3819.0,97.2,104.4,8792.15,15.0,1298.8,?,?,?,98.12,98.45,13596.37,22983.0,?,?,92.8,?,3.05,?,3896.7,96.9,52.2,4396.08,?,?,?,8555.54,8585.0,?,94.34,12063.5,?,?,?,86.2,?,3.25,526596.4,2790.6,?,?,?,?,1143.8,?,8364.78,8393.0,90.95,89.79,11379.37,?,?,?,440.0
4.0,2300.0,?,207.0,?,536.26,6.0,?,?,49.1,59.29,?,212073.3,2103.5,?,?,?,15.0,?,717.9,1755.0,?,56.99,48.4,2556.96,?,605688.7,?,47.8,57.88,3.39,198459.6,?,45.0,54.25,2611.4,15.0,645.9,?,1755.0,8418.0,56.37,46.45,2424.37,10351.75,626960.3,3670.0,46.3,?,3.25,192689.2,1979.0,?,258.2,?,15.0,?,764.5,?,?,?,?,?,?,?,2964.0,45.6,51.63,2.67,183726.0,1298.1,?,193.65,?,15.0,?,669.8,1755.0,8690.0,51.89,?,1976.26,30175.5,611105.4,3213.0,44.5,49.8,2.48,176542.9,1563.4,?,?,?,?,611.8,670.1,?,9048.0,?,?,1766.35,20117.0,566492.3,?,110.0
4.0,1600.0,360.0,?,170.0,?,7.0,1200.0,?,?,78.63,1.81,427087.7,4521.3,85.9,?,3622.15,15.0,1014.9,1104.7,8148.33,8186.0,?,?,?,11208.75,?,3255.0,69.4,76.29,2.84,?,?,?,?,?,?,1005.0,1270.5,?,8058.0,79.65,?,5062.76,43710.0,788018.3,?,66.2,73.13,?,?,?,?,279.0,?,14.0,?,1004.6,7976.88,?,?,73.66,?,32782.5,692600.0,6796.0,?,70.75,3.72,?,?,74.3,186.0,7874.4,14.0,?,909.2,?,?,?,69.26,4756.68,21855.0,669640.3,6713.0,?,?,?,339325.9,3878.4,?,?,?,14.0,831.8,?,7924.48,?,71.56,65.65,?,10927.5,?,?,310.0
?,?,470.0,?,110.0,663.38,6.0,?,?,?,?,4.3,225500.9,2684.3,?,162.75,7834.2,15.0,742.7,?,?,8102.0,58.66,51.86,2850.2,31055.25,?,?,49.1,59.29,?,212073.3,2103.5,?,108.5,?,15.0,769.6,717.9,?,8231.0,56.99,48.4,?,20703.5,?,?,47.8,?,?,?,?,?,?,?,15.0,?,?,?,8418.0,56.37,46.45,?,?,?,3670.0,46.3,?,3.25,192689.2,1979.0,40.1,?,9452.7,15.0,629.9,?,?,?,?,?,?,40234.0,?,2964.0,45.6,51.63,?,?,?,?,?,?,15.0,?,669.8,1755.0,8690.0,?,?,1976.26,30175.5,611105.4,840.0,?
?,2010.0,?,381.9,190.0,?,?,?,?,?,?,1.81,427087.7,4521.3,85.9,83.7,3622.15,15.0,1014.9,?,8148.33,?,?,?,6703.06,11208.75,?,?,?,76.29,2.84,417524.0,?,81.7,372.0,?,14.0,1005.0,1270.5,8002.21,?,79.65,76.92,?,43710.0,788018.3,?,66.2,73.13,?,?,5131.4,76.9,279.0,11811.6,14.0,?,1004.6,?,8020.0,?,73.66,?,32782.5,?,?,?,?,3.72,365186.2,?,?,?,7874.4,14.0,?,?,7930.66,8004.0,73.57,69.26,4756.68,21855.0,669640.3,6713.0,59.1,65.61,?,?,3878.4,70.2,?,3937.2,14.0,831.8,938.4,7924.48,?,?,?,4294.06,?,648845.6,1400.0,240.0
5.0,?,?,213.6,?,600.56,?,?,?,?,37.42,?,124042.2,1083.9,30.49,131.78,2996.03,15.0,544.0,?,1755.0,4718.0,36.4,30.32,?,?,377633.3,?,?,?,2.28,120470.6,?,29.55,87.85,1997.35,?,?,667.8,?,4730.0,35.67,28.87,1645.98,18966.5,?,3840.0,33.4,36.56,?,?,?,?,43.93,998.68,15.0,229.2,?,?,?,34.98,27.13,1859.5,?,?,?,?,33.0,?,116552.6,1430.8,27.68,?,?,15.0,?,582.8,?,?,?,25.62,1936.75,?,415431.1,?,30.9,31.47,2.68,?,1571.1,?,?,2162.1,15.0,412.0,768.0,1755.0,4630.0,31.3,23.87,1991.43,?,413834.5,430.0,90.0
5.0,?,?,?,40.0,637.2,?,190.0,?,?,23.81,?,70232.2,724.1,22.05,?,?,?,284.1,346.1,1750.0,?,?,16.21,1013.4,17881.5,428725.0,1785.0,19.9,?,?,64539.9,?,21.11,33.58,?,15.0,226.9,347.5,?,4527.0,23.28,?,897.88,?,519679.8,?,17.4,?,?,?,?,20.17,107.3,989.3,15.0,210.1,345.3,1750.0,?,?,?,694.38,?,410490.1,1562.0,?,?,1.51,55940.0,494.6,19.23,80.48,?,15.0,222.7,288.6,1750.0,2687.0,?,13.37,562.83,?,279532.2,?,?,?,1.67,?,417.7,?,53.65,?,?,?,260.4,1750.0,?,?,?,450.34,17369.0,268843.7,?,70.0
5.0,?,?,189.6,80.0,?,4.0,?,2628.0,39.3,40.21,1.52,?,1284.5,33.5,142.9,?,15.0,554.0819663,663.97,1755.0,?,41.79,34.76,1527.55,?,409677.9,?,?,39.43,0.92,134548.4,1191.1,33.7,71.45,?,?,574.6,680.5,1755.0,5565.0,41.03,33.37,1601.79,9766.5,?,?,36.2,37.64,1.55,?,?,?,175.7,3994.7,15.0,589.5,?,1755.0,?,?,?,1653.06,37933.0,377828.6,2790.0,35.7,37.42,1.28,124042.2,?,?,131.78,2996.03,15.0,544.0,652.8,1755.0,4718.0,?,30.32,?,?,377633.3,?,?,37.16,?,120470.6,?,29.55,87.85,1997.35,15.0,?,667.8,1755.0,?,35.67,28.87,1645.98,?,?,?,90.0
