@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
4.0,1895.0,550.0,?,200.0,1446.67,?,450.0,?,43.4,?,1.72,?,1179.5,34.7,64.55,2363.18,15.0,?,652.2,?,8315.0,49.92,40.26,1718.9,?,540680.6,1627.0,?,41.25,?,160401.5,1217.5,34.4,285.8,?,15.0,?,608.2,1755.0,?,45.91,?,?,39066.0,524764.8,1580.0,40.3,?,1.15,150266.8,1149.5,34.1,214.35,4866.83,?,573.7265312999999,680.29,?,?,43.4,?,1535.16,29299.5,?,2628.0,39.3,40.21,?,143737.7,?,?,142.9,3244.55,15.0,?,663.97,1755.0,5827.0,41.79,34.76,1527.55,19533.0,409677.9,?,38.0,?,?,?,?,33.7,71.45,1622.28,?,574.6,680.5,1755.0,5565.0,41.03,?,1601.79,9766.5,403875.0,?,250.0
4.0,2100.0,?,546.0,260.0,?,5.0,?,2700.0,103.0,?,?,?,?,?,156.6,?,15.0,1424.1,?,?,8799.0,101.0,?,?,34474.5,?,3561.0,?,98.64,?,602224.7,?,?,104.4,8792.15,15.0,?,1389.6,8699.73,?,98.12,98.45,13596.37,?,973523.7,3157.0,?,?,3.05,?,3896.7,96.9,52.2,?,15.0,?,1288.0,8555.54,8585.0,95.35,?,12063.5,11491.5,?,?,?,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15.0,1143.8,?,8364.78,8393.0,?,?,11379.37,44835.0,929027.1,?,81.9,81.05,2.44,486347.8,3157.3,90.4,?,10866.45,?,1082.5,?,8343.6,8382.0,87.27,85.56,10555.47,33626.25,865878.9,700.0,330.0
?,?,?,492.0,?,527.22,10.0,?,3629.0,137.4,?,3.45,1059966.2,6232.8,?,?,36571.75,14.0,1994.6,2025.0,9185.48,9208.0,?,?,?,24130.0,1660444.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14.0,1763.9,?,9153.66,9168.0,120.24,?,9576.9,?,?,3052.0,?,108.42,?,921019.4,4602.1,110.3,299.4,43446.8,15.0,1821.6,?,?,?,?,119.13,?,47096.0,?,2918.0,120.2,107.2,2.29,?,5136.1,109.6,?,32585.1,?,1757.7,?,9063.61,9078.0,112.15,?,10304.2,35322.0,?,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15.0,1534.6,?,9000.91,9022.0,109.02,?,10411.45,23548.0,1167697.4,3300.0,450.0
4.0,1052.0,250.0,168.32,160.0,948.12,6.0,?,7196.0,51.3,56.13,5.97,?,?,52.8,217.0,10445.6,?,?,815.5,?,8002.0,60.74,54.26,2978.26,41407.0,?,5275.0,?,57.62,4.3,225500.9,2684.3,50.3,162.75,?,?,742.7,?,?,8102.0,58.66,51.86,2850.2,?,588020.5,4691.0,49.1,59.29,3.53,?,2103.5,47.5,108.5,?,?,?,717.9,1755.0,8231.0,56.99,48.4,2556.96,?,?,4072.0,47.8,57.88,?,?,2034.8,45.0,?,2611.4,?,645.9,?,1755.0,8418.0,56.37,46.45,2424.37,?,?,3670.0,46.3,?,?,192689.2,1979.0,40.1,258.2,?,?,629.9,764.5,1755.0,8420.0,54.62,44.79,?,40234.0,?,?,200.0
?,1650.0,432.0,?,160.0,851.23,?,550.0,?,?,61.52,?,320957.3,?,?,?,12456.6,?,797.3,?,1755.0,8003.0,?,?,3758.77,42587.0,628132.9,?,55.5,?,3.94,297210.1,?,61.5,179.63,9342.45,15.0,757.8,?,?,?,65.0,60.53,?,31940.25,610502.7,6788.0,?,59.4,5.41,280451.7,?,58.1,119.75,?,?,?,818.5,?,8001.0,63.69,58.55,3347.72,?,589389.6,5728.0,52.4,57.65,5.4,262789.0,2931.4,?,?,3114.15,?,746.8,815.5,1755.0,?,?,56.45,?,10646.75,606524.2,7196.0,51.3,56.13,5.97,249110.7,?,?,217.0,?,15.0,733.8,815.5,1755.0,?,60.74,54.26,2978.26,?,601988.1,700.0,200.0
4.0,?,800.0,?,240.0,369.9,?,1300.0,6790.0,?,?,?,1640293.0,10855.3,229.3,?,69444.8,?,2738.8,?,?,9380.0,?,169.5,10082.0,49572.0,2318397.0,?,190.3,154.36,?,1523166.6,12930.0,210.7,294.98,52083.6,11.0,2595.2,3000.0,?,9396.0,148.76,159.0,?,37179.0,1908975.7,?,177.6,?,6.88,?,?,188.9,?,?,11.0,2284.4,2627.5,?,9347.0,140.9,146.2,?,?,1681849.3,?,?,141.34,?,1341072.8,?,173.8,98.33,?,11.0,2451.2,2526.4,9254.28,9306.0,?,138.8,?,12393.0,?,?,?,134.8,?,1284199.4,6622.5,?,432.4,73143.5,?,?,2244.1,9231.76,9286.0,136.6,140.2,?,?,1734973.5,1600.0,370.0
4.0,1450.0,336.0,?,?,442.61,2.0,1800.0,3098.0,255.8,216.48,3.8,1704943.8,18468.3,292.4,250.58,49414.13,11.0,?,3676.1,9967.33,?,190.5,204.8,8857.0,38196.0,2310101.4,?,?,225.0,?,1670609.2,?,300.5,167.05,?,11.0,?,3686.3,9403.58,9489.1,?,189.5,11763.0,25464.0,?,6458.0,224.7,198.55,6.73,1622664.0,15001.6,306.7,?,16471.38,11.0,2871.3,3662.6,?,?,?,?,?,12732.0,2435004.3,6790.0,203.8,?,6.46,1640293.0,10855.3,?,?,?,11.0,2738.8,3148.0,9248.4,9380.0,158.63,169.5,?,49572.0,2318397.0,6370.0,?,154.36,5.33,1523166.6,12930.0,?,?,52083.6,11.0,?,?,9329.64,?,148.76,159.0,?,?,1908975.7,1850.0,400.0
4.0,?,260.0,339.0,?,?,?,1400.0,5909.0,177.6,147.44,?,1451175.9,8146.1,188.9,196.65,34722.4,?,2284.4,2627.5,9297.06,9347.0,140.9,?,?,?,1681849.3,7045.0,160.0,?,4.72,1341072.8,?,173.8,98.33,?,?,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,?,1732937.5,?,?,?,4.09,1284199.4,6622.5,147.6,?,?,14.0,?,2244.1,9231.76,9286.0,136.6,140.2,9821.0,?,?,?,?,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14.0,2014.5,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,?,?,137.4,125.83,?,?,6232.8,117.4,216.2,?,?,1994.6,?,9185.48,9208.0,?,?,9501.3,24130.0,?,1700.0,390.0
?,?,1100.0,300.0,250.0,451.35,7.0,?,5606.0,149.1,134.8,4.09,1284199.4,6622.5,?,432.4,73143.5,14.0,?,2244.1,?,9286.0,136.6,?,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,3.44,?,8758.2,?,?,54857.63,?,?,2143.3,9216.19,9244.0,?,?,?,36195.0,1654038.4,3629.0,137.4,?,3.45,?,?,117.4,216.2,36571.75,14.0,?,?,9185.48,9208.0,?,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,?,2.45,961139.2,4586.1,?,108.1,?,14.0,1763.9,1837.4,?,9168.0,120.24,?,9576.9,12065.0,1673301.4,3052.0,?,?,2.75,921019.4,4602.1,?,?,43446.8,?,1821.6,?,?,?,116.56,?,9459.4,?,?,?,?
4.0,1450.0,336.0,536.5,370.0,?,?,2300.0,?,?,?,2.7,2171922.8,15503.0,?,207.36,39565.93,?,4188.65,?,9916.9,9963.0,204.7,222.6,?,38732.14,?,2265.0,267.8,?,2.4,?,16335.0,306.93,138.24,26377.29,?,3962.24,4472.3,9925.49,9988.0,?,218.4,11479.8,25821.42,2271543.7,2576.0,261.5,186.8,3.5,?,14711.0,?,69.12,?,11.0,3746.01,?,9833.67,?,?,?,9258.4,12910.71,2183435.0,3131.0,?,204.02,?,1901366.0,?,276.1,334.1,65885.5,?,3499.4,?,9784.77,9867.6,191.63,212.1,?,50928.0,?,?,255.8,?,3.8,1704943.8,18468.3,292.4,?,49414.13,?,3447.8,3676.1,9967.33,?,190.5,204.8,8857.0,38196.0,2310101.4,1900.0,?
4.0,1560.0,400.0,171.6,?,878.55,5.0,420.0,2374.0,38.0,39.43,?,134548.4,1191.1,33.7,71.45,1622.28,?,?,680.5,1755.0,5565.0,41.03,?,?,?,?,2693.0,36.2,?,1.55,?,?,31.43,?,3994.7,?,?,765.8,?,?,?,?,?,37933.0,377828.6,2790.0,35.7,37.42,1.28,?,?,30.49,131.78,2996.03,15.0,544.0,?,1755.0,4718.0,?,30.32,?,?,377633.3,?,?,?,2.28,?,1861.2,29.55,87.85,1997.35,15.0,481.1,667.8,?,?,35.67,28.87,1645.98,?,390388.5,?,?,36.56,2.32,115107.4,?,?,?,?,?,?,582.9,?,?,34.98,?,1859.5,9483.25,?,520.0,?
?,2740.0,610.0,767.2,280.0,542.42,?,1500.0,7045.0,?,?,4.72,1341072.8,8245.0,?,98.33,?,11.0,2451.2,?,?,?,136.56,138.8,9291.0,12393.0,?,?,149.1,134.8,?,?,6622.5,147.6,432.4,73143.5,?,2220.6,2244.1,9231.76,9286.0,136.6,140.2,?,?,1734973.5,?,143.4,131.56,3.44,1137397.7,?,?,324.3,?,14.0,?,?,9216.19,9244.0,129.24,?,10078.4,36195.0,?,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,?,?,14.0,1994.6,2025.0,?,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,?,?,2.45,961139.2,?,112.8,108.1,18285.88,?,1763.9,1837.4,9153.66,?,120.24,121.94,9576.9,?,1673301.4,2200.0,440.0
4.0,?,470.0,508.8,240.0,?,?,1100.0,3157.0,92.8,?,3.05,552124.4,?,96.9,52.2,?,15.0,1294.2,1288.0,?,8585.0,95.35,94.34,12063.5,11491.5,?,3678.0,86.2,83.21,3.25,526596.4,2790.6,?,334.8,?,?,1143.8,1316.3,8364.78,?,90.95,89.79,11379.37,44835.0,?,2734.0,81.9,81.05,?,486347.8,?,90.4,251.1,10866.45,15.0,?,?,8343.6,8382.0,87.27,85.56,10555.47,?,865878.9,2247.0,?,79.93,2.04,?,4107.4,88.2,167.4,7244.3,15.0,1032.5,?,8271.46,8325.0,?,82.89,8993.0,22417.5,833494.6,?,?,78.63,1.81,?,?,85.9,83.7,3622.15,15.0,1014.9,?,?,8186.0,83.55,80.05,6703.06,11208.75,?,1300.0,?
4.0,?,?,181.5,110.0,?,3.0,?,?,?,56.13,?,?,2562.3,52.8,?,?,?,733.8,815.5,1755.0,8002.0,60.74,54.26,2978.26,41407.0,601988.1,5275.0,?,57.62,4.3,225500.9,2684.3,?,?,7834.2,15.0,742.7,?,?,?,58.66,?,?,31055.25,588020.5,?,49.1,59.29,3.53,212073.3,?,?,108.5,5222.8,?,?,717.9,1755.0,8231.0,?,?,2556.96,?,605688.7,?,47.8,57.88,?,?,?,?,54.25,2611.4,15.0,645.9,744.5,?,8418.0,56.37,?,2424.37,10351.75,626960.3,3670.0,?,52.26,?,192689.2,?,?,258.2,9452.7,15.0,629.9,?,1755.0,8420.0,54.62,44.79,?,?,629797.2,?,120.0
4.0,1430.0,440.0,57.2,40.0,?,4.0,280.0,?,31.4,33.0,2.69,?,1430.8,27.68,147.9,?,15.0,763.2,?,?,?,32.83,?,1936.75,36818.0,?,2898.0,30.9,31.47,?,?,?,26.74,?,2162.1,15.0,412.0,768.0,?,?,31.3,?,1991.43,27613.5,413834.5,?,29.5,29.93,3.56,?,1668.9,?,?,?,15.0,?,550.4,1755.0,4252.0,?,?,2134.49,18409.0,402158.1,2507.0,?,?,3.31,?,1163.3,24.86,36.98,?,15.0,331.3,?,1751.67,4198.0,29.95,?,2000.42,9204.5,420359.6,2309.0,24.3,?,?,85072.2,867.4,23.92,134.3,?,15.0,225.7,409.3,1750.0,4063.0,27.84,?,1549.44,35763.0,?,350.0,120.0
4.0,?,?,72.0,100.0,798.68,?,490.0,2374.0,?,39.43,?,?,1191.1,33.7,71.45,?,15.0,574.6,680.5,?,5565.0,41.03,33.37,1601.79,9766.5,403875.0,2693.0,36.2,37.64,1.55,?,1529.0,?,175.7,3994.7,15.0,589.5,?,1755.0,?,38.7,?,?,37933.0,377828.6,?,35.7,37.42,1.28,124042.2,?,30.49,131.78,2996.03,15.0,544.0,?,1755.0,?,36.4,30.32,1625.98,?,?,4638.0,34.6,?,2.28,120470.6,1861.2,29.55,?,1997.35,?,?,667.8,1755.0,?,35.67,28.87,?,18966.5,?,3840.0,33.4,36.56,2.32,115107.4,2211.5,?,43.93,?,?,229.2,?,1755.0,?,34.98,27.13,?,9483.25,408321.5,630.0,120.0
?,?,400.0,269.1,130.0,723.64,7.0,730.0,5728.0,?,?,?,?,?,54.2,59.88,3114.15,15.0,746.8,815.5,1755.0,8013.0,62.78,56.45,?,10646.75,?,7196.0,?,56.13,5.97,249110.7,2562.3,?,217.0,?,15.0,733.8,815.5,1755.0,8002.0,60.74,54.26,2978.26,?,?,5275.0,50.9,57.62,4.3,225500.9,2684.3,50.3,162.75,7834.2,?,742.7,812.7,1755.0,?,58.66,?,?,31055.25,?,4691.0,49.1,59.29,?,212073.3,2103.5,?,108.5,?,15.0,?,?,1755.0,8231.0,?,?,?,20703.5,605688.7,?,47.8,?,3.39,198459.6,?,?,?,?,15.0,645.9,744.5,1755.0,8418.0,56.37,46.45,2424.37,10351.75,?,1000.0,?
?,?,420.0,?,?,?,6.0,720.0,4072.0,?,?,?,?,2034.8,?,?,2611.4,15.0,645.9,?,?,8418.0,56.37,?,2424.37,10351.75,?,?,?,?,?,?,1979.0,40.1,258.2,?,?,629.9,764.5,1755.0,?,54.62,44.79,2206.19,40234.0,629797.2,?,?,51.63,2.67,183726.0,1298.1,?,?,?,?,?,669.8,?,?,?,42.87,1976.26,30175.5,?,?,?,?,2.48,176542.9,?,35.0,?,?,15.0,611.8,670.1,1755.0,9048.0,?,41.8,1766.35,20117.0,?,?,43.4,46.94,1.72,?,1179.5,?,64.55,2363.18,?,?,652.2,?,8315.0,49.92,?,?,?,540680.6,?,?
4.0,390.0,100.0,?,?,?,8.0,1000.0,3678.0,86.2,83.21,?,526596.4,2790.6,?,?,14488.6,?,1143.8,?,?,?,90.95,?,11379.37,44835.0,929027.1,?,81.9,?,2.44,486347.8,3157.3,?,251.1,?,15.0,1082.5,?,?,?,87.27,85.56,10555.47,33626.25,865878.9,?,76.9,79.93,2.04,?,4107.4,88.2,?,7244.3,?,?,1203.3,8271.46,8325.0,85.37,?,8993.0,22417.5,833494.6,?,?,?,1.81,?,?,?,83.7,3622.15,15.0,?,1104.7,?,8186.0,?,80.05,6703.06,?,817526.9,3255.0,69.4,?,?,?,5146.3,81.7,?,15748.8,?,?,?,8002.21,8058.0,?,?,?,43710.0,788018.3,1300.0,?
4.0,1540.0,340.0,?,?,727.56,?,1500.0,3052.0,?,108.42,2.75,921019.4,?,110.3,?,?,?,1821.6,1963.7,9114.22,9131.0,?,119.13,?,47096.0,1391757.1,?,?,107.2,?,832123.7,5136.1,109.6,?,32585.1,15.0,1757.7,?,?,9078.0,?,?,10304.2,35322.0,?,2264.0,?,?,2.47,784948.5,4858.1,109.1,149.7,21723.4,?,?,1795.3,9000.91,9022.0,109.02,112.0,10411.45,?,?,?,?,104.33,2.5,704586.3,6622.6,107.5,?,?,?,?,1932.5,8920.04,?,?,108.51,12423.86,?,?,?,106.0,?,3.15,?,?,?,208.8,17584.3,15.0,?,?,8842.18,8864.0,?,105.32,?,?,?,1900.0,430.0
?,2410.0,?,216.9,90.0,?,?,?,?,54.2,59.4,?,?,3755.8,?,119.75,?,15.0,795.0,818.5,?,?,?,58.55,?,?,?,?,52.4,57.65,?,?,2931.4,?,59.88,3114.15,15.0,746.8,?,?,?,?,56.45,?,10646.75,?,7196.0,?,?,?,249110.7,2562.3,52.8,217.0,10445.6,?,733.8,?,1755.0,8002.0,?,54.26,2978.26,?,?,5275.0,50.9,57.62,4.3,?,2684.3,50.3,162.75,?,15.0,742.7,812.7,?,?,58.66,?,?,31055.25,?,4691.0,?,?,?,212073.3,2103.5,47.5,108.5,5222.8,15.0,?,717.9,1755.0,8231.0,56.99,?,?,?,?,840.0,?
4.0,?,120.0,?,?,?,8.0,160.0,2611.13,12.7,?,?,41015.52,?,14.54,34.05,?,?,?,232.9,1591.75,?,11.91,10.41,?,16871.5,?,2580.93,12.1,10.03,?,38193.64,287.2,13.6,17.03,154.4,?,183.6,211.1,1612.95,1649.0,?,10.06,?,8435.75,?,2952.0,?,?,?,35859.4,322.5,12.67,56.6,?,12.0,165.1,208.6,?,?,?,9.79,?,32776.0,129102.4,2649.0,11.4,?,2.25,32793.7,388.9,11.73,42.45,?,12.0,167.9,209.6,1450.47,?,10.17,9.35,508.64,?,123618.0,2312.0,10.6,5.44,2.58,30012.46,345.3,?,28.3,?,12.0,180.3715071,158.45,1439.0,1450.0,9.91,8.85,590.64,?,?,?,60.0
4.0,1430.0,?,?,?,477.9,6.0,170.0,2422.0,?,?,2.51,70232.2,724.1,?,67.15,936.3,15.0,284.1,346.1,1750.0,?,24.05,16.21,1013.4,?,?,1785.0,19.9,22.28,2.06,?,544.5,21.11,33.58,?,?,226.9,347.5,?,4527.0,23.28,15.27,897.88,8940.75,519679.8,1892.0,?,20.75,2.46,61843.9,504.5,?,107.3,989.3,?,?,?,1750.0,?,19.49,?,694.38,34738.0,?,1562.0,?,19.22,1.51,?,?,?,80.48,741.98,15.0,222.7,288.6,1750.0,?,?,?,?,26053.5,?,2197.0,?,17.69,?,?,417.7,?,53.65,?,15.0,202.8,260.4,1750.0,2455.0,?,?,450.34,17369.0,268843.7,270.0,30.0
?,1190.0,?,130.9,110.0,?,5.0,?,6788.0,?,?,?,280451.7,3755.8,58.1,119.75,?,15.0,795.0,818.5,1755.0,?,?,58.55,?,21293.5,589389.6,5728.0,52.4,57.65,?,262789.0,2931.4,?,?,?,?,746.8,?,1755.0,8013.0,62.78,56.45,?,?,606524.2,7196.0,51.3,56.13,5.97,?,?,52.8,217.0,10445.6,?,?,?,?,?,?,?,2978.26,41407.0,?,?,50.9,57.62,4.3,225500.9,?,50.3,162.75,7834.2,?,742.7,812.7,?,8102.0,58.66,51.86,2850.2,?,?,4691.0,49.1,?,?,?,2103.5,47.5,108.5,5222.8,?,769.6,717.9,1755.0,?,?,48.4,?,20703.5,?,1100.0,?
?,930.0,?,93.0,100.0,770.16,5.0,?,?,?,?,?,134312.5,?,31.43,175.7,3994.7,15.0,589.5,765.8,?,4930.0,38.7,?,1653.06,?,377828.6,2790.0,35.7,37.42,?,124042.2,?,?,?,?,?,?,652.8,?,4718.0,36.4,?,1625.98,?,377633.3,4638.0,?,?,?,120470.6,?,29.55,87.85,?,15.0,?,?,?,4730.0,35.67,28.87,1645.98,?,390388.5,3840.0,?,?,2.32,?,?,?,43.93,998.68,15.0,?,?,?,4758.0,?,?,1859.5,9483.25,408321.5,?,31.4,?,2.69,116552.6,1430.8,27.68,?,2882.8,15.0,?,?,1755.0,4695.0,32.83,25.62,?,?,415431.1,580.0,110.0
4.0,?,430.0,282.2,170.0,?,?,1200.0,?,?,78.63,1.81,427087.7,4521.3,?,?,3622.15,?,?,1104.7,?,?,83.55,?,6703.06,?,817526.9,3255.0,69.4,76.29,2.84,417524.0,5146.3,81.7,?,?,14.0,?,1270.5,8002.21,8058.0,?,76.92,?,43710.0,?,3713.0,66.2,73.13,3.06,382101.5,5131.4,76.9,279.0,?,14.0,907.1,?,7976.88,8020.0,75.42,73.66,?,32782.5,?,6796.0,?,70.75,3.72,?,4730.8,?,186.0,7874.4,14.0,886.4,?,7930.66,?,73.57,69.26,4756.68,?,669640.3,6713.0,59.1,65.61,?,339325.9,3878.4,70.2,?,3937.2,14.0,831.8,938.4,7924.48,?,71.56,65.65,?,10927.5,?,?,?
?,?,?,?,?,459.54,4.0,?,2580.93,?,10.03,?,?,?,13.6,17.03,?,12.0,183.6,?,1612.95,1649.0,11.62,?,392.96,8435.75,141542.6,?,11.6,8.5,?,35859.4,322.5,?,?,610.4,12.0,?,?,1504.36,?,10.86,?,435.1,32776.0,129102.4,?,11.4,6.97,2.25,32793.7,?,?,?,?,?,?,?,?,?,10.17,?,?,24582.0,123618.0,2312.0,10.6,?,2.58,?,345.3,10.79,?,305.2,?,?,?,1439.0,?,9.91,8.85,?,16388.0,121857.2,1381.0,?,?,?,?,316.5,9.85,14.15,?,?,?,152.25,1442.31,1456.0,9.73,?,686.16,?,122031.7,?,?
?,?,330.0,?,360.0,867.43,7.0,1300.0,3152.0,106.0,?,?,685697.5,3526.1,105.5,?,17584.3,?,?,1473.5,?,8864.0,105.52,?,12113.01,?,1188995.8,2700.0,103.0,101.84,2.65,625829.2,?,100.4,?,13188.23,15.0,1424.1,1584.3,8776.71,8799.0,101.0,101.89,?,?,?,3561.0,98.2,98.64,2.76,602224.7,3819.0,?,?,8792.15,?,?,1389.6,8699.73,8735.0,?,98.45,?,?,?,3157.0,?,96.49,3.05,?,3896.7,96.9,52.2,4396.08,15.0,?,1288.0,8555.54,?,95.35,?,?,?,?,3678.0,?,83.21,3.25,526596.4,2790.6,94.1,?,14488.6,?,1143.8,?,8364.78,?,90.95,89.79,?,44835.0,?,1700.0,440.0
4.0,2300.0,?,207.0,90.0,536.26,?,?,4691.0,49.1,?,?,?,?,47.5,108.5,5222.8,?,769.6,?,?,8231.0,56.99,48.4,?,20703.5,605688.7,4072.0,47.8,57.88,3.39,?,?,?,54.25,?,15.0,?,?,?,8418.0,?,46.45,2424.37,?,?,3670.0,46.3,?,3.25,192689.2,1979.0,40.1,258.2,9452.7,15.0,?,764.5,1755.0,8420.0,54.62,44.79,2206.19,?,629797.2,2964.0,?,?,2.67,?,?,?,193.65,7089.53,15.0,627.6,?,1755.0,?,?,?,?,30175.5,611105.4,3213.0,44.5,?,?,176542.9,?,35.0,129.1,4726.35,15.0,611.8,?,1755.0,9048.0,?,41.8,?,?,?,740.0,110.0
4.0,1600.0,360.0,?,?,728.63,?,?,2217.0,72.9,?,1.81,?,4521.3,?,83.7,?,15.0,1014.9,?,8148.33,8186.0,?,80.05,6703.06,11208.75,817526.9,3255.0,69.4,76.29,2.84,417524.0,5146.3,?,372.0,?,?,1005.0,?,8002.21,?,79.65,?,5062.76,43710.0,?,3713.0,?,73.13,3.06,382101.5,?,76.9,279.0,?,?,907.1,?,7976.88,8020.0,?,?,5096.97,32782.5,692600.0,?,62.6,?,3.72,365186.2,4730.8,74.3,186.0,7874.4,14.0,?,?,?,8004.0,?,69.26,4756.68,?,669640.3,6713.0,?,?,?,?,3878.4,70.2,?,3937.2,14.0,831.8,938.4,7924.48,?,71.56,?,4294.06,?,648845.6,1500.0,?
?,2140.0,470.0,235.4,110.0,663.38,6.0,?,5275.0,?,?,4.3,?,2684.3,?,?,7834.2,15.0,742.7,?,1755.0,8102.0,58.66,51.86,?,31055.25,?,?,49.1,59.29,?,212073.3,2103.5,?,108.5,5222.8,15.0,769.6,?,1755.0,?,?,48.4,?,20703.5,605688.7,4072.0,?,57.88,3.39,?,2034.8,45.0,?,?,15.0,?,744.5,?,8418.0,56.37,46.45,2424.37,?,626960.3,3670.0,?,52.26,?,192689.2,?,40.1,258.2,?,15.0,629.9,764.5,1755.0,8420.0,54.62,44.79,?,?,629797.2,?,45.6,?,2.67,?,?,39.7,193.65,7089.53,15.0,627.6,?,?,?,?,42.87,?,?,?,?,140.0
5.0,2010.0,520.0,381.9,?,?,?,1200.0,?,?,78.63,1.81,427087.7,4521.3,?,?,3622.15,15.0,?,?,8148.33,?,?,?,?,?,817526.9,?,69.4,?,2.84,?,5146.3,81.7,372.0,15748.8,?,1005.0,?,8002.21,?,?,?,5062.76,?,?,3713.0,?,73.13,?,382101.5,?,76.9,?,?,14.0,907.1,?,7976.88,?,75.42,?,?,32782.5,?,6796.0,62.6,70.75,3.72,365186.2,4730.8,?,186.0,7874.4,14.0,?,?,7930.66,8004.0,73.57,69.26,4756.68,?,669640.3,?,?,?,?,339325.9,3878.4,70.2,93.0,?,14.0,?,938.4,7924.48,?,71.56,?,4294.06,?,?,1400.0,240.0
5.0,2670.0,690.0,213.6,80.0,600.56,?,?,?,?,37.42,?,124042.2,1083.9,30.49,?,?,?,?,652.8,?,4718.0,?,30.32,?,?,?,4638.0,34.6,?,?,120470.6,?,29.55,87.85,1997.35,?,?,?,1755.0,?,35.67,28.87,1645.98,18966.5,390388.5,3840.0,33.4,?,2.32,115107.4,?,28.61,?,998.68,?,229.2,582.9,1755.0,4758.0,?,27.13,1859.5,?,?,3321.0,31.4,33.0,2.69,116552.6,?,27.68,147.9,2882.8,15.0,?,582.8,1755.0,?,?,?,?,36818.0,415431.1,2898.0,?,?,?,?,1571.1,26.74,?,?,15.0,412.0,768.0,1755.0,4630.0,?,23.87,1991.43,27613.5,?,430.0,90.0
5.0,?,710.0,?,?,637.2,3.0,?,?,21.4,?,2.51,70232.2,724.1,22.05,?,936.3,?,284.1,?,?,?,?,16.21,1013.4,17881.5,?,1785.0,19.9,22.28,2.06,64539.9,?,21.11,?,?,?,226.9,?,?,?,?,15.27,897.88,8940.75,519679.8,?,17.4,20.75,?,61843.9,?,20.17,?,?,15.0,210.1,345.3,1750.0,?,?,14.2,694.38,?,410490.1,1562.0,16.8,?,1.51,?,494.6,?,80.48,741.98,?,222.7,288.6,1750.0,?,17.23,?,?,26053.5,279532.2,?,15.5,17.69,1.67,52148.6,?,?,53.65,494.65,15.0,?,?,1750.0,?,15.85,12.54,?,?,?,240.0,?
