@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
?,0.57,?,0.155,0.733,?,0.159,?,14
?,?,?,0.16,?,0.3965,?,?,?
M,?,?,0.095,?,?,0.059,0.085,?
?,0.53,0.42,?,0.752,0.299,?,0.205,?
?,?,0.355,?,?,?,0.1055,?,?
?,0.47,0.37,?,?,0.1845,0.1055,?,12
F,0.435,?,?,0.38,?,0.086,?,?
?,0.47,?,0.14,?,?,?,0.145,10
I,0.465,?,?,0.454,0.1895,?,?,?
?,?,0.405,?,0.5775,0.2,0.145,?,11
?,?,0.23,0.075,?,?,?,?,7
M,0.275,0.205,?,?,?,?,?,5
?,?,0.29,?,?,0.093,?,?,10
F,0.5,0.375,0.14,?,0.242,0.1415,0.179,?
F,?,?,?,?,0.1585,?,?,11
?,0.42,0.325,0.115,?,0.1,0.057,?,?
M,?,?,?,0.3615,?,?,?,?
F,?,0.29,?,0.257,0.099,?,0.085,?
M,0.32,?,0.075,?,?,?,?,11
M,0.255,0.195,0.065,0.08,0.0315,?,0.027,?
M,0.205,?,0.045,?,0.017,?,0.0155,7
?,0.565,0.45,?,0.795,0.3605,?,?,12
?,0.555,0.425,0.18,0.875,0.3695,?,0.255,?
I,0.65,0.515,?,?,0.495,?,0.33,17
?,0.615,?,0.155,0.9885,?,?,0.345,13
I,?,0.44,0.165,?,0.335,0.1735,0.25,12
?,?,0.37,0.12,0.514,?,?,0.155,?
I,?,0.39,0.125,0.591,?,?,0.12,9
I,?,0.385,0.15,?,0.2605,0.1665,?,10
I,0.525,?,?,?,0.3075,?,?,?
?,?,0.5,?,?,?,?,?,?
F,0.66,?,0.17,?,?,0.2625,?,?
?,?,0.4,0.145,?,?,0.1055,0.22,?
F,0.44,?,?,?,0.148,?,?,8
?,?,0.4,0.12,0.659,?,0.179,?,?
?,0.475,?,?,0.452,0.1715,?,0.155,11
F,0.545,?,?,0.7335,0.2795,?,0.2185,11
F,?,?,?,?,0.2005,?,0.185,14
M,?,?,0.065,0.179,0.0705,0.0385,?,10
I,0.485,?,?,?,?,?,0.168,12
I,?,0.33,0.125,0.406,0.1685,?,?,12
M,?,?,?,0.1085,?,?,0.0345,7
F,0.41,0.32,?,?,0.165,0.1005,0.0985,?
I,0.45,?,?,0.474,?,0.109,0.1275,?
?,0.45,0.345,?,?,?,0.0875,0.1175,?
F,0.59,0.455,?,1.066,0.382,?,?,20
?,0.57,?,0.14,0.9535,?,0.201,0.305,?
?,0.61,?,?,?,?,0.2,0.345,10
?,0.61,?,?,1.133,?,?,0.35,11
I,?,?,0.14,?,?,0.1975,?,?
F,0.585,0.435,?,0.982,0.4055,0.2495,0.27,10
I,?,?,?,?,0.383,?,0.255,11
F,0.63,0.48,0.175,1.3675,0.5015,0.3035,?,?
F,0.625,0.49,?,?,?,?,0.365,?
I,?,?,?,0.806,0.376,0.171,0.245,14
F,0.645,?,0.19,1.4635,0.6615,?,?,19
I,0.46,?,0.14,?,?,0.133,?,?
?,0.41,0.305,0.1,0.363,?,?,?,11
?,?,0.39,0.125,0.6655,?,?,?,11
?,?,?,?,0.6805,0.28,0.174,?,10
?,0.55,0.41,?,0.8285,?,0.1905,0.25,13
?,0.45,0.335,0.14,?,?,0.076,?,?
F,?,?,0.12,0.3095,?,0.058,0.095,?
I,0.51,0.4,?,?,?,0.1675,?,?
F,?,?,0.115,0.25,?,?,?,9
I,?,0.41,?,0.874,?,?,0.205,18
F,0.66,0.52,?,?,0.526,0.2975,?,?
?,0.535,?,?,0.6995,0.2575,?,0.24,?
?,?,0.455,0.18,?,0.3015,?,0.3,13
F,0.55,?,?,0.7135,?,?,?,9
I,?,?,0.14,0.939,?,0.201,?,?
?,?,?,0.145,1.054,?,?,?,12
?,0.56,0.445,0.195,0.981,0.305,0.2245,?,?
I,0.535,?,?,0.926,?,?,?,17
F,?,0.315,?,?,?,0.0635,0.0835,10
?,0.39,0.3,0.1,?,?,0.06,0.0865,?
I,?,?,0.115,?,0.2005,?,0.166,?
?,0.515,?,0.14,?,?,?,0.2235,12
?,?,0.345,0.125,?,?,?,0.154,?
?,0.345,?,0.09,0.195,?,0.0455,0.059,9
?,0.485,0.37,?,?,0.181,0.113,0.136,?
?,0.37,0.285,0.1,?,0.0675,0.0675,?,10
?,?,?,?,?,0.0575,?,0.068,12
F,0.44,?,?,?,?,?,0.1515,?
?,0.195,?,?,?,?,0.008,?,?
?,0.325,0.24,0.075,0.155,0.0475,?,0.06,9
I,0.495,?,?,0.4775,?,?,?,18
I,?,?,0.145,?,?,?,0.1655,?
?,?,0.345,0.135,0.3865,?,?,0.148,13
F,0.47,?,?,?,0.1525,?,?,12
?,0.32,?,0.085,0.17,?,0.047,0.049,?
M,0.31,0.225,0.075,?,0.0455,?,0.044,9
M,?,0.17,?,?,?,?,0.0195,7
?,?,?,?,0.169,?,0.0425,?,?
?,0.485,0.38,0.14,0.673,0.2175,0.13,?,?
F,?,?,0.115,0.6785,0.2945,?,?,?
F,0.5,0.385,?,0.498,0.1795,0.1095,?,?
I,?,?,?,?,0.214,?,0.14,15
F,0.525,?,0.16,?,0.2655,?,?,?
?,?,0.335,?,0.322,?,?,?,10
F,0.38,0.305,?,?,0.1255,0.0525,0.09,8
I,0.53,0.415,0.145,?,?,?,0.265,?
M,?,0.265,?,?,?,?,?,10
?,?,?,?,0.49,?,0.1235,0.1335,9
?,0.43,0.34,0.12,?,?,?,0.1405,7
M,0.46,0.365,0.125,0.467,?,0.0945,?,?
I,0.47,?,0.13,0.5225,0.198,0.1065,0.165,?
?,?,?,?,0.2105,?,?,?,9
M,?,0.265,?,0.168,?,0.041,?,?
?,0.38,?,?,0.258,?,0.054,?,?
?,?,?,?,0.1905,0.081,?,0.055,?
I,0.44,0.345,0.12,?,0.1965,?,?,14
F,?,?,?,0.5735,0.219,0.1365,0.195,13
?,?,?,?,?,?,?,0.05,?
I,0.62,?,0.18,1.1785,0.4675,0.2655,0.39,13
?,?,0.45,0.16,?,0.358,?,?,19
?,?,0.255,?,0.1875,?,0.045,?,7
?,0.45,?,?,0.3715,0.1605,0.0795,0.105,?
?,0.445,?,0.12,?,?,?,0.105,11
M,0.33,0.215,?,?,0.045,0.0265,?,6
?,?,0.375,0.145,0.777,?,0.13,?,?
I,0.46,0.35,0.12,?,0.193,?,0.155,?
F,?,?,?,?,?,?,0.14,?
M,0.255,?,?,0.079,?,0.014,?,?
I,0.335,0.245,0.09,0.1665,0.0595,0.04,?,?
?,0.47,?,0.13,0.466,?,0.099,?,11
?,?,0.225,?,?,0.054,?,?,?
?,0.37,?,0.11,0.2305,?,?,?,?
?,0.295,?,?,?,?,0.0295,?,?
F,?,0.435,0.165,0.97,0.336,0.2315,?,?
F,0.615,?,0.17,1.14,0.4305,?,0.42,16
?,0.58,?,0.195,1.3165,?,0.254,?,?
?,?,?,?,?,?,?,?,11
?,?,?,?,?,?,0.3445,?,?
I,0.535,?,0.17,?,0.3055,0.1555,?,11
F,?,0.34,?,?,?,?,?,10
F,0.38,0.305,?,?,0.1045,0.0615,?,?
?,?,0.355,0.12,?,0.1145,?,?,?
F,?,?,?,0.2245,0.078,?,?,10
?,0.455,0.35,0.12,?,0.1815,0.144,?,?
?,0.485,?,?,0.605,?,?,0.18,?
?,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
F,?,?,?,?,?,?,?,13
M,?,?,0.145,?,0.235,0.108,?,?
?,0.5,0.38,?,0.655,?,?,?,17
?,?,0.41,0.165,0.8115,0.24,0.169,0.24,19
M,?,?,?,?,?,?,0.17,21
F,0.49,?,?,0.7865,?,?,0.24,23
?,0.52,0.395,0.18,0.64,?,0.11,0.245,22
M,?,?,0.145,0.74,0.2635,0.168,?,12
?,?,0.375,?,0.5945,0.185,0.148,?,11
?,0.45,?,0.165,?,?,0.1915,?,?
?,?,?,?,0.2225,?,0.026,?,8
I,0.37,?,0.1,?,0.0885,?,?,?
M,?,0.37,0.14,0.5725,0.204,0.1415,?,?
F,?,0.325,0.115,?,?,?,?,7
?,0.535,?,0.185,?,?,0.1725,0.29,?
?,?,?,0.14,0.6515,?,0.1665,0.185,?
M,?,?,0.185,0.909,?,?,?,?
F,0.535,?,?,0.8045,0.3345,0.2125,?,13
?,?,?,?,0.927,?,?,?,?
?,0.525,?,0.17,?,0.279,0.2055,?,?
?,?,?,0.15,0.9555,0.366,0.2425,0.295,11
M,0.5,0.375,0.15,?,?,0.145,0.19,10
?,?,?,?,?,?,?,0.025,?
?,?,?,0.115,?,0.1475,?,?,?
M,0.38,?,0.12,0.283,?,?,?,?
?,0.165,?,0.02,?,0.0065,?,0.005,?
?,?,0.23,0.09,0.1285,0.043,?,0.04,7
?,0.155,?,0.05,?,0.005,0.0035,0.005,4
?,0.28,0.205,0.1,?,0.0545,?,?,?
F,0.43,?,?,0.444,0.155,?,?,?
?,0.395,?,?,0.3515,?,0.091,0.1195,?
M,0.385,0.285,0.105,0.2905,?,0.0685,?,12
F,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,?
?,?,?,?,0.4525,0.18,?,0.123,?
?,?,?,0.115,0.316,0.1205,0.0595,0.1105,?
?,0.4,0.3,0.125,?,0.191,0.09,?,9
?,0.415,0.325,0.14,0.417,?,0.1015,?,?
M,?,0.25,0.09,?,0.0615,0.037,?,?
?,?,?,?,0.207,0.0775,?,0.0765,?
?,0.36,0.295,?,?,0.0895,0.057,0.1005,10
?,?,?,?,?,?,?,?,?
I,0.325,0.25,?,?,?,0.0355,0.063,7
?,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
I,0.28,0.205,0.055,?,0.045,0.0275,0.0335,7
M,?,0.265,?,0.201,?,?,?,8
?,?,0.255,?,0.1915,?,?,0.063,9
?,0.275,0.2,0.065,?,0.0475,0.0205,?,7
I,?,0.205,0.07,0.0975,0.036,0.019,?,8
?,0.25,?,?,0.0765,0.036,0.0115,0.0245,?
I,?,0.125,0.035,0.0265,?,?,0.0085,4
I,?,0.1,?,?,?,?,?,?
?,?,?,?,0.018,?,?,0.005,3
?,0.555,?,0.16,1.0575,0.3925,?,?,?
?,?,0.44,?,1.092,0.416,0.212,0.4405,15
?,?,0.41,0.13,?,0.3865,?,?,?
?,0.465,?,0.08,?,?,?,0.155,?
?,0.49,0.36,?,0.5005,0.161,0.107,0.195,?
?,0.4,?,0.085,?,?,0.0705,?,10
?,0.48,0.375,?,?,?,?,?,12
M,0.505,?,0.125,?,?,?,0.255,13
?,0.52,0.4,?,?,0.261,0.2015,0.165,15
M,0.525,0.4,?,0.8295,0.2405,?,?,?
?,?,0.42,0.13,0.879,0.374,0.1695,0.23,?
M,?,0.4,0.12,0.823,0.298,0.1805,0.265,?
M,?,?,0.13,?,?,?,0.22,?
?,0.525,?,?,0.8665,?,0.176,?,?
M,0.51,0.39,?,0.6565,?,?,0.175,?
?,0.52,0.385,0.115,?,0.2385,0.172,?,?
F,?,0.405,?,0.6435,?,0.1735,0.21,?
M,?,?,0.135,?,0.2855,?,?,?
?,0.445,0.345,0.09,0.3795,0.143,?,0.125,?
M,0.53,0.44,0.205,0.835,0.32,?,0.245,14
F,0.36,0.265,0.09,?,0.078,0.057,0.06,?
F,0.535,?,0.15,?,0.2785,?,?,14
F,?,0.405,?,0.8175,0.2795,0.183,0.26,17
M,0.53,0.415,?,0.8425,0.275,?,0.265,?
F,?,0.42,?,?,0.34,?,0.265,?
?,0.66,?,0.2,?,?,?,?,?
?,0.52,0.385,0.14,?,0.2485,0.2035,?,9
M,0.535,0.42,?,0.8055,0.301,?,0.28,14
?,0.695,0.515,?,?,?,0.4105,0.39,?
?,?,?,?,?,?,?,?,?
M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
F,?,?,?,1.122,?,?,0.315,?
?,0.58,0.455,0.165,?,0.369,?,?,13
?,?,?,0.175,?,?,?,?,?
?,0.62,?,?,?,?,0.368,0.35,?
M,?,?,0.155,1.1375,0.367,0.236,?,20
F,?,?,?,?,?,0.2655,0.41,15
M,0.57,?,?,1.116,0.4775,0.2315,0.27,?
M,0.57,0.43,?,1.0615,?,?,0.31,15
M,?,0.405,?,1.2565,0.435,0.202,0.325,?
?,?,0.44,?,0.946,?,?,0.335,16
F,0.54,0.44,?,?,?,0.221,?,?
?,0.64,0.51,0.19,?,0.6215,0.361,?,?
F,?,?,?,?,0.403,?,?,?
?,?,0.45,0.15,0.978,?,?,0.3,11
?,0.59,0.445,?,1.1325,0.3825,0.234,0.32,13
M,0.345,0.27,?,?,0.0665,0.05,?,?
?,0.55,?,0.155,?,?,0.227,?,11
F,0.53,0.425,?,?,0.3485,0.2395,0.278,17
F,0.53,?,0.165,?,0.3155,?,?,?
?,?,?,0.14,?,?,?,0.17,8
?,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,?
?,?,?,?,?,?,?,?,9
M,0.49,?,0.14,0.7605,?,?,?,10
?,0.53,0.41,0.165,0.732,?,?,0.31,?
M,0.505,0.385,0.145,0.6775,?,?,?,?
M,?,?,?,0.6385,?,0.142,?,13
M,?,?,0.14,0.5755,?,0.1505,?,?
F,0.47,0.36,?,?,0.1725,0.1375,?,15
M,0.56,?,?,0.93,0.3505,?,?,?
?,0.505,?,?,0.6415,?,?,0.215,12
M,?,0.435,0.145,0.8815,0.292,?,?,?
I,0.385,0.28,?,0.244,?,?,?,6
I,?,?,?,?,0.021,?,0.015,?
M,0.55,?,0.175,?,?,0.2325,?,?
F,?,?,?,0.5755,0.1975,?,?,9
M,0.495,0.385,0.135,0.709,0.211,?,?,?
?,?,?,?,0.644,0.2475,0.2025,?,?
?,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
F,?,?,?,?,0.3145,?,?,?
?,0.485,0.375,?,?,?,?,?,?
?,0.47,?,?,?,?,?,0.1625,?
?,0.575,0.45,?,0.9215,?,?,?,12
?,?,?,0.16,?,?,?,?,12
M,0.515,?,?,0.695,?,?,0.234,?
?,?,0.41,?,?,0.2805,?,?,11
M,?,?,0.11,0.394,0.157,?,?,9
M,?,?,?,?,0.255,0.157,?,?
?,0.425,?,0.11,?,?,?,?,?
M,0.46,0.34,0.135,0.495,?,0.117,0.185,10
?,0.45,?,0.125,?,0.119,0.1055,0.115,?
?,?,?,?,?,0.152,0.0935,0.155,?
?,?,?,?,0.22,?,0.045,?,7
M,0.515,?,?,?,?,?,?,?
M,0.405,0.305,0.12,?,0.1235,?,?,?
I,0.28,?,0.07,?,0.041,0.03,0.03,?
?,0.48,?,0.125,?,?,?,?,?
?,?,0.34,0.13,?,0.153,0.1155,?,10
F,0.52,?,?,0.807,?,0.179,0.235,12
M,?,0.405,0.14,0.875,0.2665,?,0.285,?
?,?,0.365,?,0.6835,?,0.1315,0.205,21
I,0.235,?,?,?,?,0.0125,0.018,?
?,0.255,?,0.06,0.088,?,0.021,0.023,?
I,?,?,?,0.1715,0.071,0.0345,?,?
I,?,?,?,?,?,0.0345,0.049,?
I,?,0.25,0.08,?,?,0.04,?,6
I,0.35,0.27,0.09,0.2055,?,?,?,6
?,?,?,0.07,0.18,?,0.048,0.054,6
?,?,0.3,0.085,?,?,?,0.0745,?
I,0.365,?,?,?,0.108,?,0.0735,?
I,?,0.275,0.14,0.2215,0.097,0.0455,0.0615,?
I,0.38,0.275,0.095,?,0.086,0.0585,0.0605,7
I,0.385,?,?,0.312,?,0.0635,0.086,6
?,?,0.3,0.1,?,0.1215,0.063,0.09,7
I,?,0.29,0.095,?,?,?,?,7
?,0.395,?,0.095,?,0.127,0.084,?,6
?,0.4,0.31,0.1,?,0.13,0.06,0.094,?
I,0.41,?,?,?,0.208,?,0.106,6
?,?,0.32,0.11,?,0.175,?,0.109,?
?,?,0.305,?,0.325,0.156,0.0505,0.091,6
?,?,?,?,?,0.1185,0.0645,?,6
?,0.44,?,0.115,?,0.2435,0.084,?,9
?,?,?,0.1,0.4895,0.2745,?,?,7
?,?,0.325,0.1,0.378,0.1795,?,?,?
I,0.45,?,?,0.547,0.245,0.1405,?,8
?,?,?,0.12,?,0.266,?,?,?
?,0.475,?,0.125,0.5465,?,?,0.172,?
F,?,0.365,0.135,0.6395,0.2945,0.113,0.175,?
I,0.485,?,0.105,0.498,?,0.096,?,9
M,?,?,?,?,?,?,0.1775,?
?,0.495,?,?,?,0.3355,0.129,?,?
M,0.5,0.4,?,0.5975,?,?,0.166,?
M,?,?,?,?,?,0.1855,?,8
M,0.525,?,?,?,0.3375,?,?,8
?,0.54,?,0.125,0.891,0.4815,0.1915,?,9
F,0.54,?,?,0.805,?,?,0.21,11
F,?,?,0.135,0.9185,?,?,0.2375,10
?,0.55,0.43,?,0.923,0.4035,0.175,0.283,8
M,?,?,?,?,?,0.2015,0.2875,?
?,?,?,0.15,?,0.362,0.1755,?,10
?,0.555,0.435,0.145,0.9685,?,0.168,0.2385,9
?,0.565,0.45,0.155,1.0595,0.4735,?,?,?
?,0.57,?,0.15,?,?,?,0.2745,?
M,0.57,0.435,?,0.7535,0.349,0.1755,?,10
F,0.575,?,0.14,?,?,?,?,?
M,0.59,?,?,1.077,0.4545,?,0.3095,?
M,0.59,?,0.13,1.102,0.455,0.2055,0.33,?
F,0.595,0.48,?,?,0.498,?,0.33,?
F,?,0.48,?,?,?,?,0.32,8
F,?,?,?,?,?,0.231,0.271,6
?,0.595,0.465,0.14,1.113,0.5175,0.244,?,12
M,?,0.475,0.175,?,?,?,?,11
F,?,0.475,?,?,0.653,?,0.3205,?
M,0.6,?,0.175,?,?,0.276,?,11
F,0.605,0.475,0.175,1.382,?,0.2325,?,?
M,?,0.455,0.16,1.1035,0.421,?,0.325,?
F,?,0.5,0.175,1.377,0.5585,?,0.292,12
F,?,0.52,0.15,?,0.629,?,?,?
M,0.615,?,0.15,?,0.545,?,0.32,9
?,?,?,?,1.34,0.5315,0.2815,?,12
F,0.62,?,?,?,0.6285,0.275,0.3685,11
?,?,0.5,0.165,?,0.6355,0.2545,0.315,9
?,0.625,0.49,0.155,1.2085,?,?,0.411,11
?,0.625,?,?,1.3825,?,?,0.381,11
M,0.63,0.505,?,1.26,0.4525,?,?,?
?,?,0.51,0.17,?,?,0.305,0.39,9
F,0.635,0.5,?,?,?,0.361,0.31,10
?,?,?,0.165,?,0.668,0.2605,0.2715,?
?,?,0.51,?,1.486,0.7595,0.332,?,?
?,?,0.525,?,1.4715,0.675,0.315,?,11
?,?,?,?,?,?,0.291,?,9
?,?,?,?,?,?,?,?,?
?,?,0.53,?,1.3905,0.5905,0.212,?,15
?,?,0.52,?,1.558,0.755,0.298,?,10
F,0.67,?,0.16,?,0.5445,?,0.413,?
?,0.675,?,?,?,0.784,?,0.455,?
?,0.675,?,0.155,1.4785,?,0.3405,0.42,9
F,0.68,?,?,1.7775,0.861,0.322,0.415,11
?,?,?,0.16,?,?,0.3775,?,11
?,?,?,?,?,0.8455,0.422,0.455,?
?,0.73,0.595,?,2.8255,?,?,0.897,?
I,0.205,0.14,?,0.046,0.0165,?,?,6
I,0.24,?,?,0.0705,0.025,0.014,?,5
I,0.24,0.175,?,0.0665,?,?,0.017,?
?,0.255,0.19,?,0.083,0.0295,0.0215,?,?
I,?,0.18,0.055,0.083,0.031,0.0215,0.02,?
?,?,?,?,0.092,?,0.025,0.0245,?
I,0.28,0.12,?,0.117,0.0455,0.029,?,4
I,0.295,0.23,0.08,?,?,?,?,5
I,0.3,0.235,0.08,?,0.05,?,0.043,?
?,0.3,?,?,0.1385,0.056,?,?,?
I,0.305,0.22,?,?,?,0.031,?,5
?,?,0.235,0.075,?,0.0585,0.0375,0.0425,6
I,0.315,?,?,0.144,?,?,?,8
I,?,0.24,?,?,?,?,?,?
?,?,?,0.075,0.187,?,?,0.05,?
I,?,0.265,0.085,0.196,?,?,?,6
?,0.335,0.25,0.075,?,?,?,?,7
I,?,0.25,?,0.186,?,?,0.0445,7
?,0.34,0.25,0.075,0.1785,0.0665,0.0455,?,5
?,0.34,0.25,0.07,?,0.104,?,?,7
I,0.345,?,0.1,?,0.111,?,0.065,?
?,0.37,?,0.095,0.249,0.1045,0.058,?,?
?,?,?,?,0.2865,?,?,?,7
?,?,0.28,?,0.215,0.084,?,0.055,6
?,0.385,0.265,0.08,?,0.124,0.037,0.07,6
?,0.41,?,0.09,0.339,0.155,0.0695,?,7
I,0.41,0.305,0.09,?,0.157,?,?,7
I,0.41,0.31,0.09,0.3335,?,?,0.091,6
I,0.415,0.33,0.09,0.3595,0.17,?,?,6
?,0.42,0.32,0.115,0.376,0.169,?,0.1,?
I,0.42,?,?,?,?,?,?,?
I,?,0.34,0.1,?,0.164,?,0.1,6
?,0.425,0.315,?,?,0.1645,0.072,?,?
?,0.43,0.325,0.1,0.3645,?,?,?,?
?,?,?,0.09,?,?,0.087,0.095,7
I,?,0.325,0.12,0.3995,0.1815,0.061,0.1125,?
?,0.435,0.34,0.115,0.3925,0.1825,?,?,?
I,0.44,?,?,?,?,?,0.134,?
?,0.44,?,?,?,0.148,?,?,?
F,?,0.335,?,0.4355,?,?,?,?
?,0.445,0.35,0.13,0.4195,?,?,0.1195,?
?,?,?,0.13,0.478,0.191,?,?,?
I,?,?,0.105,?,0.197,0.093,0.1335,8
I,?,0.345,?,0.47,?,0.0855,?,?
I,?,0.335,?,0.447,0.2335,?,0.119,?
?,0.455,?,0.125,?,0.225,0.126,0.1465,?
I,0.455,?,0.12,0.497,0.2355,0.1055,?,6
?,?,?,0.1,0.4635,0.2325,?,?,?
?,0.46,?,?,?,0.196,?,0.1265,7
I,0.465,?,?,0.467,0.2315,0.0925,0.113,?
I,?,?,0.115,0.534,0.261,?,?,7
?,?,?,0.11,0.4415,?,?,0.12,?
F,?,?,0.125,?,0.23,?,?,6
?,0.47,0.365,?,?,0.327,0.15,?,8
?,?,0.365,0.12,?,0.29,?,0.146,?
M,?,?,0.125,0.537,?,0.1215,?,?
F,?,?,0.12,0.5915,0.3245,0.11,?,6
?,0.48,0.375,0.115,0.6765,?,0.1065,0.17,?
M,0.48,?,?,?,0.2925,?,?,?
?,0.48,?,0.1,0.439,?,0.099,0.115,?
?,?,?,?,?,0.312,0.117,0.14,7
F,?,0.37,?,0.4785,?,0.0955,?,7
M,?,?,?,?,0.32,?,?,?
M,?,?,0.135,0.6335,0.3035,?,0.1495,8
M,?,?,?,?,0.272,0.1435,0.144,?
M,0.5,?,0.135,0.6595,?,0.1535,?,?
?,0.5,0.385,0.12,?,?,0.103,?,8
M,?,?,0.135,0.6425,?,0.129,?,?
M,?,0.4,?,0.6725,?,0.12,?,?
?,0.505,?,0.13,0.674,0.3165,0.141,?,?
I,0.505,0.39,?,0.685,?,0.131,0.156,8
M,0.505,0.41,?,?,?,?,0.155,?
?,0.505,?,?,0.601,?,?,0.185,8
?,?,0.39,0.135,?,0.3935,?,0.19,?
?,?,0.375,?,0.5785,?,0.1225,?,7
?,0.51,0.405,0.135,?,?,?,?,7
?,?,0.405,?,?,?,?,?,?
?,0.51,0.41,0.145,?,0.3865,0.1815,?,8
F,0.515,?,?,0.834,0.367,?,0.23,?
M,0.515,?,0.155,0.7125,?,?,?,7
?,0.525,?,?,0.724,0.3475,?,0.175,?
M,?,0.4,?,0.7325,?,?,0.17,?
F,?,?,?,?,?,0.197,0.205,8
F,0.53,0.425,?,0.8495,?,?,0.202,8
M,0.53,?,0.125,0.6515,?,?,0.186,?
F,0.535,?,?,0.8215,?,0.196,0.205,?
?,?,?,?,0.7165,?,?,?,?
M,?,0.435,0.14,?,0.3735,?,0.2195,8
F,0.55,0.445,?,0.9905,0.544,0.178,0.218,9
F,?,0.43,?,?,?,?,?,?
?,?,0.455,0.16,0.967,?,0.207,?,?
?,0.565,?,0.13,0.6975,0.3075,?,0.18,?
M,0.57,0.45,?,1.195,0.5625,0.2565,0.295,10
M,?,0.45,?,?,0.513,0.21,?,?
?,0.57,0.455,?,?,?,?,0.27,?
?,0.57,0.445,0.14,1.0635,0.5265,?,0.24,8
?,0.57,?,?,?,?,?,?,7
M,0.575,?,?,?,?,?,0.29,?
F,?,0.46,?,?,0.538,?,0.249,9
F,?,?,0.15,1.1155,?,0.2255,0.29,7
?,?,0.46,0.18,1.0515,0.4095,?,0.276,8
M,0.58,?,0.15,?,0.4985,0.2115,0.2835,10
?,?,?,?,1.137,?,0.22,0.29,8
M,?,?,0.13,?,?,?,?,9
?,?,?,?,?,0.5245,?,0.275,?
?,0.59,?,0.16,?,?,0.2425,?,8
F,?,?,0.145,1.063,?,?,0.25,?
F,0.595,?,?,?,0.4515,?,?,11
F,?,0.45,?,?,?,0.2205,0.25,?
M,?,?,0.165,?,0.621,0.2435,?,9
?,?,?,?,1.0045,0.4655,0.2095,0.2515,9
?,?,0.455,?,1.044,0.518,0.2205,0.27,9
F,?,?,0.15,?,?,?,0.295,9
M,0.605,?,?,1.161,0.572,?,?,9
?,0.605,?,0.165,1.2315,?,?,?,?
M,0.61,?,0.15,1.1625,0.565,0.258,0.3085,?
?,?,?,?,?,?,?,?,?
F,0.615,?,?,?,0.585,0.2595,0.33,8
?,0.62,0.51,?,?,?,0.276,0.388,11
?,?,?,?,1.3525,?,0.278,?,10
?,?,?,0.175,?,0.5705,?,?,?
F,?,0.475,?,?,?,0.2475,?,10
?,0.625,0.5,0.165,1.288,?,?,?,?
F,?,0.485,0.2,?,0.5845,?,?,9
?,0.63,0.485,?,1.278,0.637,0.275,0.31,?
F,?,?,0.165,1.3075,0.599,?,?,?
M,?,0.48,0.15,1.1785,?,?,?,?
M,?,0.49,?,1.375,0.623,?,0.395,11
M,0.635,?,0.185,1.4065,0.684,0.3,0.3745,10
M,0.64,0.505,?,?,0.705,?,?,10
F,?,0.5,?,?,?,?,?,11
?,?,0.5,0.175,1.394,0.4935,0.291,?,10
?,?,?,0.155,1.2205,?,0.236,?,10
?,0.645,?,?,?,?,?,0.432,11
?,0.645,0.52,0.175,1.561,0.709,?,0.4,8
F,?,0.505,?,?,0.684,?,0.336,?
?,?,0.5,?,?,0.633,?,?,11
F,0.645,?,?,1.2465,0.5475,?,?,10
F,?,0.515,?,1.212,?,?,?,10
?,?,?,?,?,?,?,?,?
M,0.65,?,0.21,1.6785,0.6665,0.308,0.46,?
M,?,0.525,?,1.622,?,?,?,10
F,0.655,?,?,?,0.6895,0.331,?,9
?,0.655,0.51,?,?,?,?,?,?
F,?,0.505,0.185,?,0.69,?,?,?
?,0.66,?,?,1.5905,0.6425,0.297,0.5175,9
M,?,0.495,?,?,0.594,?,?,?
?,?,0.475,?,1.3695,0.641,0.294,?,6
?,?,0.525,?,1.6085,?,0.3145,?,11
F,?,?,0.225,?,0.739,0.2995,0.435,?
F,0.675,?,?,1.8375,0.7645,0.3615,0.553,?
M,?,?,?,?,0.7245,0.3215,?,12
?,0.69,0.525,0.175,1.7005,0.8255,0.362,?,?
M,0.69,?,0.2,1.872,?,0.4015,0.48,?
F,?,0.535,0.175,1.8385,?,?,0.503,?
?,0.705,0.535,0.18,1.685,0.693,0.42,?,12
M,0.71,?,?,2.198,?,?,0.5475,11
?,0.715,0.565,?,?,?,?,?,?
?,?,0.525,0.185,?,0.6655,0.383,0.405,11
?,0.735,?,?,2.555,1.1335,0.44,?,?
?,0.765,?,0.22,?,?,?,0.6205,?
I,0.185,?,0.045,?,0.012,?,?,?
?,0.195,?,0.045,?,0.018,?,0.011,3
I,0.195,0.135,0.04,?,0.0135,?,0.0095,4
?,0.2,?,0.04,0.0435,?,0.009,?,?
I,?,?,0.055,0.059,?,?,?,4
