@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
?,?,0.45,0.16,0.9715,?,?,?,?
?,0.385,0.3,?,0.24,0.0885,?,?,?
?,?,?,0.185,0.752,?,0.156,0.205,20
?,?,?,?,0.458,?,?,0.13,?
I,?,0.37,0.12,?,0.1845,0.1055,0.155,12
F,0.435,?,?,0.38,?,0.086,?,9
I,0.47,0.37,0.14,0.4985,0.2095,?,?,10
I,0.465,?,0.13,?,0.1895,?,0.155,?
I,0.52,?,?,?,?,?,?,?
?,?,?,0.075,?,0.043,0.0255,0.04,7
?,0.275,0.205,0.07,0.094,?,?,?,?
?,?,0.29,0.115,0.2705,?,0.066,0.0885,10
F,0.5,0.375,0.14,?,?,?,0.179,?
F,?,?,0.115,?,?,?,0.131,?
M,?,0.325,?,0.2885,?,?,0.1135,15
M,0.445,?,?,?,0.1565,?,0.117,?
?,0.38,?,0.105,?,?,0.051,?,10
?,?,?,?,?,?,0.038,?,11
?,?,?,?,?,?,?,0.027,8
M,0.205,?,0.045,0.0425,0.017,?,0.0155,7
?,?,?,0.16,0.795,?,?,0.23,?
I,?,?,0.18,?,0.3695,?,?,11
?,?,?,?,1.1625,?,?,0.33,17
?,?,?,?,?,0.4145,?,?,?
?,0.56,?,0.165,0.8,0.335,0.1735,?,?
I,?,0.37,0.12,?,0.2075,0.131,?,13
I,?,?,0.125,0.591,?,?,0.12,9
I,0.5,?,0.15,?,0.2605,0.1665,0.16,10
?,?,0.405,0.15,0.795,?,?,?,14
F,?,?,0.165,?,0.4585,0.298,0.37,?
F,?,0.53,0.17,1.326,0.519,?,0.44,?
?,?,?,?,?,?,0.1055,0.22,?
?,0.44,?,?,0.364,0.148,?,?,?
I,?,?,0.12,0.659,0.2705,0.179,0.17,?
F,0.475,0.35,0.115,?,?,0.092,0.155,?
?,?,0.415,?,0.7335,0.2795,0.163,?,?
?,0.47,0.355,?,?,?,0.126,0.185,14
M,0.35,?,0.065,?,0.0705,?,0.06,?
?,?,?,0.13,?,0.245,0.132,0.168,?
I,0.435,0.33,?,0.406,0.1685,?,0.096,12
?,0.28,?,0.08,0.1085,0.041,0.0265,0.0345,7
F,?,0.32,0.115,0.387,?,0.1005,0.0985,?
I,0.45,0.35,0.14,?,0.21,?,?,16
?,0.45,?,0.135,?,0.1975,0.0875,0.1175,?
F,?,?,0.155,?,?,0.2275,?,20
?,?,?,0.14,0.9535,0.3785,0.201,0.305,17
?,0.61,?,?,?,?,?,0.345,?
F,0.61,0.475,?,1.133,?,0.2355,0.35,11
?,?,0.425,?,?,0.4005,?,?,10
F,0.585,0.435,?,0.982,0.4055,?,?,?
I,0.58,0.445,?,0.8865,?,?,?,?
F,0.63,?,?,1.3675,?,?,0.515,?
?,?,0.49,0.175,1.233,?,0.247,0.365,?
I,0.55,?,?,?,?,?,?,?
F,?,0.525,?,?,0.6615,?,0.435,?
I,0.46,?,0.14,0.4935,0.216,0.133,?,13
?,?,0.305,0.1,?,0.1735,0.065,0.11,11
?,0.495,?,?,0.6655,?,0.162,?,11
I,?,0.425,0.17,?,?,0.174,?,10
F,?,0.41,?,?,?,0.1905,?,?
M,?,?,?,0.4625,?,0.076,?,14
?,0.405,?,?,0.3095,?,0.058,0.095,13
I,0.51,0.4,?,?,0.2865,?,?,?
?,?,?,?,0.25,0.111,0.057,0.075,9
I,0.525,?,0.175,0.874,0.3585,0.207,?,18
?,0.66,?,?,?,?,0.2975,?,19
M,?,0.42,0.15,0.6995,?,0.153,0.24,?
?,?,0.455,0.18,0.8525,?,?,0.3,13
?,?,?,?,?,0.2565,?,?,?
?,0.605,?,?,?,?,?,0.32,13
I,0.605,?,0.145,1.054,0.369,0.2255,0.36,?
?,?,0.445,?,?,?,?,?,?
?,?,0.42,?,?,0.398,0.1965,?,17
?,?,0.315,?,?,?,0.0635,?,?
?,0.39,0.3,0.1,?,?,0.06,?,13
?,0.47,?,0.115,?,?,0.108,?,11
I,0.515,?,?,?,0.2,0.1135,?,?
?,0.425,0.345,?,0.425,0.16,?,0.154,?
?,0.345,?,0.09,0.195,?,0.0455,?,?
I,0.485,?,0.13,0.458,0.181,?,?,?
M,0.37,0.285,0.1,?,0.0675,?,?,?
M,?,0.265,?,0.1775,?,0.042,?,12
F,0.44,0.345,?,0.4085,?,?,?,?
?,0.195,?,?,?,0.01,0.008,?,?
M,0.325,0.24,0.075,?,0.0475,?,?,?
I,?,?,0.125,?,0.185,0.0705,?,18
?,0.45,?,?,?,0.2085,0.1,?,15
M,0.415,0.345,0.135,?,0.128,0.07,0.148,?
?,?,?,?,?,?,?,?,12
M,0.32,?,0.085,0.17,?,?,0.049,?
?,?,0.225,0.075,?,?,0.0335,?,9
?,?,?,?,?,?,?,0.0195,7
?,?,?,?,?,0.06,?,0.054,?
I,0.485,?,0.14,0.673,0.2175,0.13,0.195,?
F,0.5,?,0.115,0.6785,?,?,?,?
?,0.5,?,0.105,?,?,0.1095,?,17
?,?,0.36,?,?,?,0.116,0.14,15
?,?,?,0.16,0.658,?,?,?,?
F,0.425,0.335,?,?,0.1205,0.061,?,10
F,?,0.305,?,?,?,?,0.09,?
?,?,?,0.145,0.944,?,?,0.265,?
?,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,?
I,0.475,0.365,?,0.49,?,?,?,9
F,0.43,?,?,0.391,0.1555,0.095,0.1405,7
M,?,0.365,0.125,0.467,?,?,0.158,10
I,0.47,0.36,?,0.5225,0.198,?,?,9
?,?,0.295,0.1,0.2105,0.066,0.0525,0.075,?
?,0.355,0.265,0.09,?,?,?,?,?
M,0.38,0.235,0.1,?,0.1055,?,?,7
?,0.355,?,0.085,?,?,?,?,6
?,0.44,0.345,?,0.487,0.1965,0.108,?,?
F,?,0.4,?,?,?,?,?,13
M,0.325,0.24,?,?,?,?,0.05,?
I,?,0.485,0.18,1.1785,?,0.2655,0.39,?
?,?,0.45,0.16,0.9,0.358,?,0.315,19
M,0.33,0.255,0.095,?,?,?,0.06,7
M,0.45,?,0.13,?,?,0.0795,?,9
I,0.445,0.33,?,0.347,0.12,?,?,11
?,?,?,0.075,?,0.045,0.0265,0.035,?
?,0.48,?,?,?,?,?,0.17,9
I,?,?,?,?,0.193,0.105,?,?
?,0.475,0.36,?,0.447,0.1695,?,0.14,?
M,?,?,?,0.079,0.034,0.014,0.025,?
?,?,?,?,0.1665,0.0595,0.04,0.06,?
?,0.47,0.35,0.13,?,0.1845,?,0.145,?
?,0.31,0.225,?,0.1345,?,0.024,?,7
?,0.37,?,?,0.2305,?,?,0.075,10
M,?,0.215,?,0.129,0.05,0.0295,0.04,?
F,?,0.435,?,?,0.336,?,0.295,17
F,?,0.515,?,1.14,?,?,0.42,?
I,0.58,?,0.195,1.3165,?,?,?,18
?,?,?,?,0.9585,0.4145,0.1615,0.33,?
I,?,?,0.18,1.626,?,?,0.53,?
?,0.535,0.45,0.17,?,?,0.1555,?,11
F,?,?,?,0.3675,?,?,0.12,10
F,0.38,?,0.105,?,0.1045,0.0615,?,?
I,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,?
?,?,?,?,?,0.078,?,?,?
?,0.455,?,0.12,?,?,0.144,?,11
F,?,0.38,?,?,0.2155,0.14,0.18,?
M,?,0.425,?,?,?,?,?,13
F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,?
?,0.475,?,?,0.6175,?,0.108,?,?
F,?,0.38,0.155,0.655,?,0.143,?,17
F,?,?,0.165,0.8115,?,?,0.24,?
M,?,0.39,0.15,?,?,0.124,?,?
F,?,0.385,0.15,0.7865,?,0.14,?,?
F,0.52,?,?,0.64,0.158,0.11,0.245,22
?,?,?,0.145,?,?,?,?,?
?,0.5,0.375,0.115,?,0.185,0.148,0.19,?
F,0.45,?,?,?,0.25,?,0.265,23
?,0.37,0.275,?,?,0.093,0.026,0.08,?
I,0.37,?,0.1,?,0.0885,0.0465,0.07,7
M,?,0.37,0.14,?,0.204,0.1415,0.175,10
F,?,0.325,?,0.3915,0.154,0.094,?,7
?,0.535,?,0.185,0.8345,?,0.1725,?,16
M,?,0.4,0.14,0.6515,0.2455,?,0.185,10
?,0.565,?,?,?,?,?,0.255,?
?,0.535,0.4,0.15,?,?,0.2125,?,?
?,0.535,0.405,?,?,0.26,0.1425,0.345,?
M,0.525,?,?,?,0.279,0.2055,?,?
?,0.59,0.44,?,?,?,?,0.295,11
?,?,?,?,0.636,?,?,?,10
?,?,?,0.075,?,0.0345,?,?,5
F,0.43,?,0.115,0.3865,0.1475,0.1065,?,?
M,?,0.29,0.12,0.283,?,?,?,?
I,0.165,?,0.02,?,0.0065,?,?,4
I,0.315,?,0.09,?,0.043,0.04,?,7
?,?,?,0.05,0.0175,?,0.0035,0.005,4
M,?,0.205,0.1,?,?,?,?,5
F,0.43,?,0.12,?,?,0.1145,0.14,?
?,?,?,?,0.3515,0.1185,0.091,0.1195,16
?,0.385,?,?,?,?,?,0.0875,12
F,0.48,?,0.135,?,?,?,?,14
?,?,0.33,?,0.4525,0.18,?,?,9
?,0.395,0.295,0.115,0.316,?,?,?,?
?,?,0.3,0.125,?,?,?,0.1175,9
?,?,0.325,?,?,?,0.1015,0.144,10
?,?,0.25,0.09,?,0.0615,?,?,?
F,?,0.26,0.09,0.207,?,0.0435,?,10
?,0.36,0.295,0.13,?,?,0.057,0.1005,10
I,?,0.225,0.09,?,?,?,0.032,?
I,0.325,?,?,?,0.0595,0.0355,0.063,?
M,?,?,0.1,?,0.104,?,?,11
?,0.28,?,0.055,0.1135,0.045,0.0275,?,7
?,0.355,?,?,0.201,0.069,?,0.0695,8
M,?,0.255,?,0.1915,?,?,0.063,9
?,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,?
I,0.29,0.205,0.07,?,?,0.019,0.035,?
?,?,0.19,0.06,0.0765,0.036,0.0115,?,?
?,?,0.125,?,?,0.0095,0.0055,0.0085,4
?,0.15,?,?,0.015,0.0045,?,?,?
I,?,0.11,?,?,?,0.0055,0.005,3
M,0.555,0.455,?,?,0.3925,0.228,?,13
?,0.555,?,0.15,1.092,0.416,?,0.4405,?
M,?,?,0.13,0.99,?,0.243,?,15
M,?,?,0.08,0.488,0.191,?,0.155,11
?,0.49,?,?,?,?,0.107,?,17
?,0.4,0.305,?,?,0.108,?,0.1,10
?,?,?,0.105,?,0.2185,?,0.155,?
M,?,0.4,0.125,0.77,?,?,?,13
F,?,0.4,?,0.6515,0.261,0.2015,?,?
?,0.525,0.4,?,?,?,?,?,11
M,0.545,?,?,0.879,?,?,?,?
M,0.52,0.4,0.12,?,?,?,0.265,?
?,0.505,0.38,0.13,?,?,0.1785,0.22,13
M,?,?,0.12,?,?,?,?,?
?,0.51,0.39,?,?,?,0.1835,0.175,10
M,?,0.385,?,0.669,0.2385,?,0.205,?
?,0.52,?,0.125,?,?,0.1735,?,?
M,?,0.41,0.135,0.862,?,?,0.32,14
?,?,0.345,0.09,0.3795,0.143,?,?,10
M,0.53,?,0.205,0.835,?,0.2175,?,?
F,0.36,0.265,?,0.2065,0.078,0.057,?,8
F,0.535,?,0.15,?,0.2785,?,?,?
F,?,?,0.14,0.8175,?,?,?,17
M,0.53,0.415,0.13,0.8425,?,0.1945,?,20
F,?,?,0.13,?,?,?,0.265,17
F,0.66,?,0.2,1.676,?,?,?,17
M,?,0.385,0.14,0.6595,?,?,?,9
M,?,?,?,?,0.301,0.181,0.28,?
?,?,0.515,?,1.5165,?,?,?,15
?,?,?,0.105,?,?,0.15,0.195,?
?,0.485,?,0.12,?,?,?,0.14,10
?,0.605,?,0.17,?,0.347,?,0.315,13
?,?,?,0.165,1.1365,?,?,0.275,13
M,0.65,?,?,?,?,?,?,?
?,?,0.505,?,1.5275,0.69,?,?,?
M,?,?,?,1.1375,?,?,0.37,?
?,?,?,?,?,0.469,?,0.41,?
M,0.57,0.44,?,?,?,?,0.27,13
M,0.57,0.43,?,1.0615,?,0.167,0.31,15
M,0.585,?,0.15,?,0.435,?,?,?
?,?,0.44,?,0.946,?,0.1825,0.335,16
F,0.54,0.44,?,?,0.2385,?,?,?
M,?,?,?,?,0.6215,0.361,?,14
F,0.61,?,?,1.153,0.403,?,0.32,14
M,0.545,0.45,0.15,0.978,?,?,0.3,?
?,?,0.445,0.13,?,0.3825,0.234,?,?
?,?,?,0.095,0.197,?,?,0.07,9
?,0.55,0.43,0.155,0.785,0.289,?,0.233,?
?,?,?,?,0.949,?,?,0.278,17
F,0.53,0.455,0.165,0.9805,0.3155,?,0.2965,11
?,0.485,?,0.14,?,?,?,0.17,8
M,0.385,0.275,0.115,?,0.0975,?,?,8
?,?,?,?,?,0.1675,0.158,?,?
M,0.49,0.38,?,0.7605,0.245,?,?,?
?,?,?,0.165,0.732,?,0.17,?,?
M,?,0.385,0.145,?,?,?,0.2,?
?,?,0.38,0.14,0.6385,?,?,?,?
M,?,?,?,0.5755,?,?,?,?
?,0.47,?,0.145,0.537,?,0.1375,0.195,15
?,?,0.41,0.165,?,?,0.237,?,?
M,0.505,0.385,?,0.6415,?,?,?,?
M,?,?,0.145,?,0.292,0.206,0.255,?
?,?,0.28,?,0.244,?,?,0.085,?
?,0.215,0.155,0.06,0.0525,0.021,?,?,?
M,0.55,?,0.175,?,0.3295,?,0.2905,?
F,0.515,?,?,0.5755,0.1975,0.13,0.1845,9
?,?,?,0.135,?,0.211,?,?,12
F,?,?,?,?,?,?,?,?
F,0.6,?,0.165,0.8875,?,0.246,0.262,?
?,?,?,?,?,?,0.2575,?,?
F,?,?,0.135,?,0.1925,?,?,10
?,0.47,0.37,?,?,?,?,0.1625,9
?,?,?,?,0.9215,?,?,?,?
M,?,0.465,?,?,?,0.26,?,12
?,?,0.405,0.145,?,?,0.1635,?,?
M,0.53,0.41,0.155,0.7155,0.2805,?,0.214,11
?,?,0.335,0.11,0.394,0.157,0.096,0.122,9
?,0.52,0.42,?,?,0.255,?,?,?
?,?,?,0.11,?,?,0.081,0.117,11
M,?,?,0.135,?,0.1655,?,?,?
M,?,0.335,0.125,?,0.119,?,0.115,?
M,?,0.33,0.13,?,?,?,0.155,9
I,?,0.275,0.1,0.22,0.094,0.045,0.065,7
M,?,0.38,?,0.6615,0.2875,?,?,10
?,?,?,?,?,?,0.0905,?,?
?,?,?,0.07,?,0.041,?,0.03,6
F,0.48,0.4,0.125,0.759,0.2125,0.179,?,15
?,0.44,?,?,?,?,?,?,?
?,?,0.41,0.115,?,?,0.179,?,?
?,?,?,0.14,0.875,?,?,0.285,12
F,0.49,0.365,?,?,0.165,0.1315,?,?
I,0.235,?,0.055,0.067,0.027,0.0125,?,6
?,0.255,0.185,0.06,?,?,?,?,5
?,0.315,?,0.085,?,?,?,?,7
?,0.325,?,?,?,?,?,?,7
I,0.335,0.25,0.08,?,?,0.04,?,6
I,0.35,0.27,0.09,?,?,?,?,6
?,?,0.25,0.07,?,?,0.048,0.054,?
I,?,?,0.085,0.27,?,0.064,0.0745,7
?,?,0.275,?,?,?,?,0.0735,7
?,0.37,0.275,?,?,0.097,?,0.0615,?
?,0.38,?,0.095,0.1375,0.086,0.0585,0.0605,7
?,0.385,?,0.095,?,?,?,?,?
?,0.385,?,0.1,?,?,?,0.09,7
I,?,?,?,0.319,0.138,0.08,0.082,?
I,0.395,0.29,?,0.304,?,0.084,?,?
?,?,?,0.1,0.306,?,?,0.094,6
I,0.41,0.325,?,0.394,0.208,0.0655,0.106,?
I,0.415,0.32,0.11,0.3735,?,0.0755,0.109,?
?,0.415,?,0.1,0.325,?,?,?,6
?,0.425,0.325,0.1,?,0.1185,?,0.0945,?
I,?,?,?,?,?,0.084,?,9
I,0.445,?,?,?,?,0.086,?,7
I,?,?,0.1,?,0.1795,0.1,0.089,?
?,?,0.35,0.13,?,0.245,?,0.1405,8
?,0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,?
?,?,0.365,0.125,0.5465,0.229,0.1185,0.172,9
F,0.48,?,0.135,?,0.2945,?,?,?
I,0.485,?,0.105,0.498,?,0.096,0.1525,9
?,0.49,0.385,0.125,?,?,?,?,?
?,?,0.41,?,0.7555,?,0.129,?,?
M,?,?,0.125,0.5975,?,0.1275,?,?
?,?,?,0.14,0.8275,?,0.1855,0.239,8
?,0.525,?,0.13,?,?,?,0.225,8
?,?,0.405,0.125,0.891,?,?,0.202,?
?,0.54,0.42,0.14,0.805,0.369,?,?,?
?,?,?,?,0.9185,?,0.2015,?,?
F,?,?,?,0.923,0.4035,0.175,0.283,?
?,0.55,?,?,?,?,0.2015,0.2875,10
F,0.55,0.45,0.15,0.875,?,0.1755,?,10
M,?,0.435,0.145,?,?,0.168,0.2385,?
?,0.565,0.45,?,1.0595,?,0.24,0.265,10
?,?,?,?,?,0.3895,?,?,9
M,0.57,0.435,?,0.7535,0.349,0.1755,?,?
F,0.575,?,?,?,0.442,0.1815,?,?
?,?,?,0.165,1.077,0.4545,?,?,9
M,0.59,0.46,?,?,?,0.2055,0.33,?
F,0.595,0.48,0.15,?,?,0.228,0.33,10
F,?,?,?,?,0.5225,?,0.32,?
?,?,0.475,0.16,1.1405,0.547,?,?,6
?,?,0.465,0.14,?,?,?,0.305,?
?,?,?,0.175,?,0.549,0.2875,?,?
?,?,0.475,?,?,?,?,0.3205,?
M,0.6,?,?,1.29,?,?,0.3445,?
?,0.605,0.475,?,?,0.609,0.2325,0.3985,?
M,?,?,0.16,1.1035,?,?,?,9
?,?,?,?,1.377,0.5585,?,?,?
F,?,0.52,?,1.3435,0.629,0.2605,0.345,?
?,?,0.51,?,?,0.545,0.3315,?,?
?,0.615,?,0.165,?,0.5315,0.2815,?,12
F,0.62,?,?,1.3725,0.6285,?,0.3685,11
M,?,?,?,?,?,?,0.315,?
?,0.625,0.49,?,1.2085,?,?,?,11
F,0.625,0.49,0.2,?,0.5895,0.285,?,?
?,?,?,?,1.26,?,?,0.406,14
?,0.635,?,0.17,?,0.619,0.305,?,9
F,0.635,?,?,?,0.6495,?,?,?
F,0.635,?,0.165,1.2945,?,?,0.2715,?
?,?,0.51,0.165,?,0.7595,0.332,?,?
M,?,0.525,0.175,?,0.675,?,0.399,?
M,?,?,0.165,1.4095,?,?,?,?
M,0.655,?,0.205,2.0805,0.959,0.3415,0.601,?
M,?,?,?,1.3905,0.5905,0.212,0.453,?
M,?,0.52,0.19,1.558,?,0.298,0.4,10
F,?,0.585,0.16,1.309,?,0.2945,0.413,10
F,0.675,?,?,?,0.784,0.391,0.455,?
F,0.675,?,0.155,1.4785,?,?,?,9
?,0.68,?,0.195,1.7775,?,?,?,11
?,0.685,?,0.16,?,?,0.3775,0.475,?
?,?,0.56,?,1.834,0.8455,?,?,11
?,?,?,?,2.8255,?,?,0.897,?
?,?,?,0.05,?,?,?,0.0135,6
I,?,0.175,?,?,?,0.014,?,5
I,?,?,?,0.0665,?,?,0.017,?
I,?,?,0.05,?,?,0.0215,0.027,6
I,?,?,?,0.083,?,0.0215,?,4
I,?,0.195,?,?,?,0.025,0.0245,?
?,0.28,?,?,?,0.0455,?,?,?
I,0.295,?,?,0.1625,?,?,?,?
?,?,0.235,0.08,?,?,0.0265,0.043,?
?,0.3,?,0.095,0.1385,?,?,?,?
I,0.305,0.22,?,?,0.062,0.031,0.037,5
I,?,0.235,?,0.1485,0.0585,?,0.0425,?
I,0.315,0.23,?,0.144,?,?,0.04,8
?,?,?,0.09,?,0.07,0.0265,0.0425,5
I,0.325,?,?,?,0.0825,?,0.05,?
?,?,?,?,0.196,?,0.0305,0.0445,?
?,0.335,?,0.075,?,?,0.044,0.055,7
?,?,0.25,0.075,?,0.0945,0.038,?,7
I,?,?,?,0.1785,0.0665,?,?,?
?,0.34,?,?,0.2225,0.104,0.0425,0.055,7
?,0.345,?,?,0.2455,?,?,0.065,?
I,?,?,?,?,?,0.058,0.067,?
?,0.37,0.28,?,0.2865,0.1505,0.069,?,7
I,0.375,?,?,0.215,?,?,0.055,?
?,0.385,0.265,?,?,?,0.037,0.07,6
?,?,?,?,?,?,0.0695,0.09,7
I,?,0.305,?,0.3535,0.157,0.0745,?,7
?,0.41,?,0.09,0.3335,0.1635,0.061,0.091,6
?,0.415,?,0.09,0.3595,0.17,0.081,0.09,6
?,0.42,?,0.115,0.376,0.169,?,0.1,5
?,?,?,0.1,0.3435,?,0.0795,0.09,6
?,0.425,0.34,0.1,?,0.164,?,?,?
I,0.425,0.315,?,?,0.1645,0.072,0.105,6
I,0.43,0.325,0.1,?,?,?,?,?
?,?,0.325,?,0.425,?,?,?,7
?,0.435,0.325,0.12,0.3995,?,0.061,?,?
I,?,?,?,0.3925,0.1825,?,0.1145,6
I,0.44,?,?,?,0.209,0.0835,0.134,?
I,?,0.325,0.09,0.35,?,0.067,0.105,?
F,?,?,?,?,0.2025,0.1095,0.1195,6
?,?,0.35,0.13,0.4195,?,?,?,7
?,0.45,?,0.13,0.478,0.191,?,?,?
?,0.45,?,0.105,?,?,?,?,?
I,?,0.345,0.11,?,0.2355,?,?,?
I,?,0.335,?,0.447,?,0.153,?,7
I,0.455,0.355,?,?,?,?,?,7
?,0.455,?,?,0.497,0.2355,?,0.1295,6
I,?,0.36,0.1,0.4635,?,0.093,?,7
I,?,0.345,?,0.449,?,?,0.1265,7
?,0.465,?,0.115,?,0.2315,0.0925,?,?
I,0.465,0.37,?,?,?,0.098,?,7
I,?,0.345,0.11,?,0.1755,0.0905,0.12,?
?,?,0.35,?,0.482,?,?,?,6
?,0.47,?,?,?,?,?,?,?
F,0.47,?,?,0.582,0.29,0.092,0.146,?
?,?,?,0.125,?,0.222,0.1215,0.15,9
?,0.475,?,0.12,0.5915,?,?,0.127,?
M,?,?,?,?,0.3205,?,?,6
?,?,?,?,?,0.2925,0.1405,?,6
?,?,0.36,0.1,0.439,?,0.099,?,?
?,?,0.365,0.12,?,?,0.117,0.14,?
?,?,?,?,0.4785,?,0.0955,0.129,7
?,0.49,?,?,0.649,0.32,?,0.1695,?
?,?,0.395,0.135,0.6335,?,0.1295,?,?
M,?,?,0.135,?,0.272,?,?,?
M,0.5,?,?,?,?,0.1535,0.1565,?
?,?,0.385,?,?,?,?,?,8
?,?,0.385,0.135,?,0.3195,?,?,7
?,0.5,?,?,0.6725,0.336,?,?,7
?,0.505,?,?,0.674,?,?,0.1785,9
I,0.505,?,0.15,0.685,0.362,0.131,?,8
M,?,?,0.125,?,0.289,0.133,0.155,?
I,?,?,?,0.601,?,?,?,8
?,?,0.39,0.135,?,0.3935,?,0.19,8
?,?,?,0.1,?,?,?,?,?
I,0.51,0.405,?,0.769,?,?,0.18,7
?,?,?,0.15,?,0.347,?,0.1885,?
?,0.51,?,0.145,?,?,?,?,8
?,0.515,0.43,?,?,0.367,?,?,?
?,?,0.39,0.155,0.7125,?,0.137,0.155,7
?,0.525,?,?,0.724,?,?,0.175,?
?,0.525,0.4,?,?,?,0.1575,0.17,?
F,0.53,0.425,?,0.7585,?,0.197,?,?
?,0.53,?,0.15,0.8495,?,0.232,?,8
?,?,0.405,?,0.6515,?,?,?,7
?,?,0.4,?,?,?,?,?,8
?,?,?,0.14,?,?,0.1595,?,8
?,0.535,0.435,?,0.874,?,?,?,?
F,?,0.445,?,0.9905,?,0.178,?,9
?,?,0.43,?,?,?,?,0.275,9
F,0.56,0.455,?,?,?,0.207,?,?
F,?,0.4,0.13,0.6975,0.3075,0.1665,0.18,?
M,?,?,?,?,?,?,?,10
M,?,0.45,?,1.1935,0.513,?,?,10
?,?,0.455,0.15,?,?,0.255,0.27,?
M,?,0.445,?,?,0.5265,0.2195,0.24,8
?,0.57,0.46,?,0.9035,?,0.1935,?,?
?,?,0.475,0.16,1.114,?,0.2745,0.29,9
?,0.575,0.46,?,1.103,0.538,?,0.249,9
F,0.58,0.46,0.15,1.1155,0.5575,0.2255,?,?
?,?,0.46,?,1.0515,?,0.2595,0.276,?
M,?,?,0.15,?,0.4985,?,0.2835,10
?,?,0.45,?,?,?,0.22,?,?
M,0.58,0.49,?,?,0.586,?,?,?
?,0.59,?,0.155,?,0.5245,0.2615,?,?
M,0.59,?,?,?,0.479,?,0.309,?
?,?,?,?,1.063,?,?,0.25,?
F,?,0.47,0.155,1.121,0.4515,?,0.155,?
F,0.595,?,0.15,?,0.5865,0.2205,?,11
?,0.595,?,?,?,0.621,?,0.274,?
F,?,?,0.14,1.0045,?,?,?,9
?,?,0.455,0.15,?,0.518,?,0.27,9
?,?,?,0.15,?,?,0.2645,?,?
?,0.605,?,?,1.161,0.572,0.2455,0.275,?
M,?,0.47,?,?,?,?,0.2925,11
?,0.61,0.47,?,1.1625,?,?,?,11
?,?,0.475,?,?,0.554,?,0.3295,?
?,?,?,0.16,1.2525,0.585,?,0.33,?
?,0.62,0.51,0.18,?,0.594,?,?,11
F,0.625,0.48,0.17,1.3525,?,?,0.365,10
?,?,?,0.175,1.3325,0.5705,0.271,?,10
F,0.625,?,?,?,0.4755,0.2475,?,?
F,0.625,0.5,?,?,?,?,0.315,9
F,0.625,0.485,0.2,1.38,0.5845,?,0.401,?
M,?,?,0.155,?,?,0.275,0.31,?
?,?,0.495,0.165,1.3075,?,?,0.315,11
M,?,?,?,1.1785,?,0.248,?,8
M,?,?,?,1.375,?,?,?,11
?,0.635,?,0.185,1.4065,0.684,0.3,0.3745,10
M,?,?,?,?,?,0.2655,0.335,10
F,0.64,0.5,?,?,?,0.326,0.409,11
F,?,0.5,0.175,1.394,?,?,0.4,10
?,0.645,?,?,?,?,0.236,0.3185,?
?,?,0.52,0.175,1.636,0.779,0.342,?,11
M,0.645,0.52,?,1.561,0.709,0.3555,0.4,?
?,?,0.505,?,1.4325,0.684,0.308,?,?
?,0.645,0.5,0.175,?,?,?,0.349,11
?,0.645,?,0.16,1.2465,0.5475,0.327,?,?
?,?,?,?,1.212,0.515,0.2055,0.385,10
M,?,?,?,?,?,?,?,9
M,0.65,0.52,?,?,0.6665,0.308,0.46,11
M,?,0.525,?,?,0.6645,0.3225,?,10
?,0.655,0.46,0.16,?,?,0.331,0.1825,?
F,0.655,0.51,0.175,?,?,0.3365,?,?
F,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11
M,0.66,?,0.19,?,?,?,0.5175,9
?,0.66,0.495,?,?,?,?,?,10
?,0.66,0.475,?,1.3695,0.641,?,?,?
M,0.67,?,?,1.6085,0.682,0.3145,?,?
?,0.675,?,0.225,1.587,0.739,0.2995,?,10
?,?,0.565,?,?,?,0.3615,?,?
M,?,?,0.185,1.607,?,0.3215,0.498,12
M,0.69,?,?,1.7005,?,0.362,0.405,?
M,0.69,0.505,?,1.872,?,0.4015,0.48,10
F,0.695,?,0.175,?,0.8035,?,0.503,10
F,0.705,0.535,0.18,?,0.693,0.42,?,?
M,?,?,?,2.198,1.012,?,?,?
?,0.715,0.565,?,?,?,?,0.4135,?
?,?,0.525,?,?,0.6655,?,0.405,11
?,0.735,?,?,2.555,1.1335,?,0.6,?
M,0.765,?,?,2.302,1.007,?,0.6205,?
?,?,?,0.045,?,0.012,?,0.0095,?
?,?,0.15,0.045,0.0375,0.018,?,0.011,3
?,0.195,?,?,?,0.0135,?,0.0095,4
?,?,0.155,0.04,?,?,?,0.007,?
?,?,?,0.055,?,0.027,?,0.015,4
?,?,?,0.065,0.071,?,0.013,0.0215,?
I,?,?,?,0.0685,0.0245,0.0155,?,5
?,?,0.195,?,0.084,0.0365,?,0.025,7
I,?,?,?,0.106,?,0.02,?,6
I,?,?,?,0.1075,?,0.024,?,5
