@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
?,?,?,0.04,?,0.0065,0.003,?,3
?,?,?,?,0.733,?,?,?,14
?,?,?,?,0.9715,0.3965,0.255,0.26,12
?,?,?,0.095,?,0.0885,?,0.085,9
?,?,?,?,0.752,?,0.156,?,20
F,?,0.355,0.13,0.458,0.192,?,0.13,13
?,?,0.37,0.12,0.4705,0.1845,0.1055,?,?
?,0.435,?,0.11,?,0.1695,0.086,?,?
?,0.47,0.37,?,0.4985,?,?,0.145,?
I,?,0.38,0.13,?,?,?,?,?
I,?,0.405,?,?,0.2,?,0.179,?
?,0.29,0.23,0.075,0.1165,?,0.0255,?,7
M,?,?,?,?,0.0335,?,0.0325,?
?,0.375,0.29,?,0.2705,?,0.066,0.0885,?
F,?,?,?,0.604,0.242,0.1415,?,15
F,0.44,0.355,0.115,?,?,0.0925,?,?
?,?,?,?,?,?,?,?,15
M,?,0.35,0.115,0.3615,0.1565,?,0.117,?
?,?,?,?,0.257,?,0.051,?,?
M,0.32,0.245,0.075,0.1555,?,?,0.049,11
M,?,0.195,?,?,?,0.018,0.027,8
?,?,0.155,0.045,?,0.017,?,0.0155,?
F,0.565,0.45,0.16,?,0.3605,0.1555,0.23,12
?,0.555,0.425,0.18,0.875,0.3695,?,0.255,11
I,0.65,?,?,1.1625,?,?,0.33,?
I,0.615,0.49,?,0.9885,0.4145,?,0.345,?
?,?,0.44,0.165,?,0.335,?,0.25,12
I,0.48,?,?,?,0.2075,0.131,0.155,?
I,0.485,?,?,?,0.287,?,0.12,9
?,?,0.385,?,0.6265,0.2605,0.1665,0.16,?
I,0.525,0.405,0.15,?,?,0.205,0.255,?
F,?,?,0.165,1.1905,?,0.298,0.37,?
?,?,0.53,0.17,1.326,0.519,?,?,13
?,0.52,?,?,0.66,?,?,0.22,13
F,0.44,?,?,?,0.148,?,?,8
I,0.515,?,?,?,0.2705,?,?,?
?,?,?,?,?,0.1715,?,?,11
?,0.545,0.415,0.15,0.7335,?,?,?,11
?,?,0.355,?,0.5465,0.2005,?,0.185,14
M,?,0.255,0.065,0.179,?,?,?,?
?,?,?,0.13,?,?,0.132,?,?
?,0.435,0.33,?,?,0.1685,?,?,12
M,0.28,?,?,0.1085,0.041,?,?,7
F,0.41,?,?,?,?,0.1005,?,11
I,0.45,0.35,0.14,?,0.21,0.109,?,16
?,?,0.345,?,0.443,?,?,0.1175,?
?,?,0.455,?,?,0.382,0.2275,0.415,?
F,0.57,0.44,0.14,?,?,?,?,17
I,?,0.475,0.15,?,0.4145,0.2,0.345,10
F,0.61,0.475,?,?,0.5275,?,?,11
I,?,?,0.14,0.9175,0.4005,0.1975,?,10
F,?,?,?,?,?,0.2495,?,10
I,0.58,0.445,?,?,0.383,0.209,0.255,?
?,?,0.48,0.175,?,0.5015,?,?,?
?,?,?,0.175,?,0.5565,0.247,0.365,?
I,0.55,?,?,?,?,?,0.245,?
F,?,?,0.19,1.4635,?,?,?,?
?,0.46,0.355,?,?,0.216,0.133,0.115,13
?,0.41,0.305,0.1,?,?,?,?,11
I,?,0.39,0.125,0.6655,0.284,?,?,?
I,0.52,?,?,?,?,?,0.195,?
?,0.55,?,0.145,?,0.3095,0.1905,?,13
M,?,0.335,0.14,0.4625,0.164,0.076,?,14
F,?,?,0.12,?,0.138,0.058,0.095,?
I,0.51,?,?,0.745,?,?,0.235,13
F,?,?,?,?,?,?,0.075,?
?,?,0.41,?,0.874,?,0.207,?,18
F,0.66,0.52,0.18,1.514,?,0.2975,0.42,?
M,0.535,?,?,0.6995,?,0.153,?,?
?,0.575,0.455,?,?,0.3015,?,?,13
?,0.55,?,?,0.7135,0.2565,0.186,?,9
?,?,?,?,?,?,?,?,13
?,?,0.495,0.145,1.054,0.369,0.2255,?,12
?,?,0.445,0.195,0.981,0.305,0.2245,?,?
?,?,0.42,?,?,?,0.1965,?,17
?,?,?,?,?,?,?,0.0835,?
?,?,0.3,0.1,?,?,0.06,?,?
I,0.47,0.345,?,0.4885,?,?,?,11
?,?,0.39,?,?,?,0.1135,0.2235,12
I,0.425,0.345,?,?,?,0.0795,0.154,13
?,?,?,?,?,0.078,0.0455,?,9
I,0.485,?,?,0.458,0.181,?,?,?
M,0.37,?,?,0.228,?,?,0.081,10
M,?,?,?,0.1775,?,0.042,0.068,12
?,0.44,?,0.17,?,0.15,0.0825,?,?
M,?,0.145,0.05,?,?,?,?,?
M,0.325,0.24,?,0.155,0.0475,?,?,?
I,0.495,0.37,0.125,0.4775,?,?,?,18
I,0.45,?,0.145,0.525,?,0.1,0.1655,?
M,?,0.345,?,?,?,?,0.148,?
?,0.47,0.355,?,0.433,0.1525,?,0.152,12
M,0.32,0.24,?,?,?,?,?,?
M,?,0.225,?,0.1295,?,0.0335,0.044,?
M,?,0.17,0.055,?,0.018,0.0105,0.0195,?
?,?,0.255,0.08,?,0.06,?,0.054,?
I,?,0.38,?,0.673,0.2175,0.13,?,?
F,0.5,?,?,0.6785,?,0.138,?,12
?,0.5,0.385,0.105,?,0.1795,0.1095,?,?
?,?,0.36,?,?,0.214,0.116,0.14,15
F,0.525,0.405,?,?,?,0.1125,0.225,?
?,?,?,0.095,0.322,0.1205,?,0.125,?
F,0.38,?,?,?,0.1255,?,?,?
I,0.53,?,0.145,0.944,0.3845,0.185,?,21
M,0.34,0.265,0.085,0.1835,0.077,?,0.065,?
?,0.475,0.365,0.115,0.49,?,0.1235,?,?
F,0.43,0.34,?,0.391,?,0.095,?,7
?,?,0.365,?,0.467,?,0.0945,?,?
I,0.47,?,0.13,0.5225,?,0.1065,0.165,9
?,?,?,0.1,?,?,0.0525,?,9
M,?,0.265,?,?,?,0.041,?,8
?,0.38,0.235,?,?,0.1055,0.054,0.08,7
?,0.355,0.26,0.085,?,0.081,?,0.055,?
?,?,0.345,?,?,0.1965,?,?,14
F,?,?,0.13,?,0.219,0.1365,0.195,13
M,0.325,0.24,?,0.173,0.0795,?,0.05,?
?,0.62,?,?,?,?,0.2655,0.39,?
F,0.59,?,0.16,?,?,?,?,19
M,0.33,0.255,?,0.1875,0.0735,?,0.06,?
?,?,?,0.13,?,?,0.0795,?,9
?,?,?,0.12,0.347,?,0.084,?,?
?,0.33,0.215,?,?,0.045,0.0265,?,6
?,0.48,0.375,?,?,0.216,0.13,0.17,9
?,0.46,?,?,0.4885,?,0.105,0.155,?
F,0.475,0.36,0.125,0.447,?,0.081,?,9
M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,?
?,?,0.245,0.09,0.1665,0.0595,?,?,6
?,?,0.35,0.13,?,0.1845,?,?,?
?,?,0.225,?,?,?,0.024,?,?
?,0.37,0.28,0.11,?,?,0.0465,0.075,10
M,0.295,?,0.075,?,?,0.0295,?,7
F,0.555,?,0.165,?,?,0.2315,?,?
F,?,?,?,?,?,0.2245,0.42,16
?,0.58,?,?,?,?,?,?,?
?,0.585,?,0.185,?,0.4145,0.1615,0.33,11
?,?,0.525,0.18,1.626,?,0.3445,0.53,18
?,0.535,0.45,0.17,0.781,?,0.1555,0.295,11
F,?,0.34,?,0.3675,?,0.0885,?,?
F,0.38,?,?,0.281,0.1045,?,?,?
?,?,?,0.12,?,?,?,?,19
?,0.395,?,?,?,0.078,?,?,?
M,?,0.35,0.12,?,0.1815,0.144,?,11
?,0.485,?,0.15,0.605,?,0.14,0.18,15
?,?,0.425,0.155,?,?,0.243,0.335,?
F,0.45,0.35,?,0.5425,0.1765,?,?,?
M,?,?,0.145,?,0.235,0.108,0.215,?
?,0.5,?,?,?,?,?,?,?
?,?,?,?,0.8115,?,?,0.24,?
M,?,?,?,0.573,?,?,0.17,21
F,0.49,?,?,0.7865,?,0.14,0.24,23
F,?,0.395,?,0.64,?,0.11,?,?
M,0.54,0.415,?,?,0.2635,?,?,12
F,0.5,0.375,?,?,?,0.148,0.19,11
?,?,?,0.165,?,0.25,0.1915,?,?
?,0.37,?,0.1,0.2225,?,?,?,?
?,0.37,?,?,0.2295,0.0885,?,0.07,7
M,0.485,0.37,?,0.5725,?,0.1415,?,10
?,0.435,?,0.115,?,?,0.094,?,?
?,0.535,0.405,?,?,?,0.1725,?,?
M,?,0.4,?,0.6515,0.2455,0.1665,0.185,10
M,?,0.44,?,0.909,0.344,?,?,15
F,0.535,?,?,0.8045,0.3345,?,0.21,?
?,?,0.405,?,?,0.26,?,0.345,?
?,?,?,?,?,?,?,?,11
?,0.59,0.44,?,?,?,?,?,?
?,?,?,?,0.636,?,?,0.19,?
?,?,?,0.075,0.0865,0.0345,0.0205,0.025,5
F,0.43,0.325,?,0.3865,?,0.1065,0.11,?
M,?,0.29,0.12,0.283,0.1175,?,0.085,9
?,?,?,0.02,?,0.0065,?,?,4
?,0.315,?,0.09,?,?,0.04,0.04,7
I,?,0.105,?,0.0175,?,?,?,4
M,?,0.205,0.1,0.1165,?,?,0.03,?
F,0.43,0.335,0.12,?,?,0.1145,0.14,13
?,0.395,0.315,?,?,0.1185,?,?,?
?,0.385,?,?,?,?,?,?,?
?,0.48,0.385,?,0.536,?,?,?,14
F,?,0.33,0.105,?,0.18,?,?,9
M,0.395,0.295,0.115,0.316,?,?,?,?
?,?,?,?,0.417,0.191,0.09,0.1175,9
M,?,0.325,?,?,?,?,0.144,?
M,?,0.25,?,?,?,?,?,?
F,?,0.26,?,0.207,0.0775,0.0435,?,10
?,0.36,0.295,0.13,?,?,0.057,?,?
I,0.295,0.225,?,0.1105,0.0405,0.0245,?,?
?,0.325,0.25,0.08,?,0.0595,?,0.063,7
M,0.375,?,0.1,?,0.104,0.0475,0.083,?
I,0.28,?,?,?,0.045,?,0.0335,?
M,?,?,0.085,0.201,?,0.053,?,8
?,0.35,0.255,?,?,?,0.0385,?,?
I,0.275,0.2,?,?,?,?,?,?
I,?,?,0.07,0.0975,?,?,?,?
?,0.25,?,?,0.0765,?,?,?,?
I,0.18,0.125,?,?,?,0.0055,?,4
?,?,?,0.025,0.015,?,0.004,?,?
?,0.16,?,?,0.018,?,0.0055,?,3
M,0.555,?,?,?,?,?,0.293,?
?,0.555,0.44,?,?,?,?,0.4405,?
?,0.525,?,?,?,0.3865,0.243,0.295,?
?,?,?,0.08,0.488,?,0.125,?,11
?,?,?,0.11,0.5005,0.161,0.107,0.195,17
?,0.4,0.305,?,?,0.108,?,?,10
?,?,0.375,?,0.525,0.2185,0.1195,0.155,12
M,0.505,0.4,0.125,0.77,?,0.159,0.255,13
F,?,0.4,?,?,0.261,0.2015,0.165,?
?,0.525,?,0.13,0.8295,0.2405,?,?,?
?,0.545,0.42,?,?,0.374,0.1695,?,?
?,?,?,0.12,?,?,0.1805,?,?
M,?,0.38,?,?,0.227,?,0.22,13
M,?,?,0.12,0.8665,?,0.176,?,?
M,?,?,?,?,0.262,?,?,10
M,?,0.385,?,0.669,0.2385,0.172,?,?
?,0.52,0.405,0.125,?,0.2415,?,?,12
?,0.535,?,?,?,0.2855,0.1525,0.32,?
?,0.445,0.345,?,?,?,?,0.125,10
?,?,?,?,?,0.32,0.2175,0.245,14
F,?,0.265,0.09,?,0.078,0.057,?,?
?,0.535,?,?,?,0.2785,?,0.215,14
?,?,?,0.14,0.8175,?,?,?,17
M,0.53,?,0.13,?,0.275,?,0.265,?
?,0.53,?,?,1.001,?,?,?,?
?,0.66,0.52,?,?,0.673,?,0.45,17
M,?,?,?,?,?,0.2035,?,?
?,0.535,?,0.13,?,?,?,?,14
?,?,0.515,?,1.5165,0.578,0.4105,0.39,?
F,0.51,0.39,0.105,?,0.187,?,0.195,13
M,?,0.355,?,0.547,?,0.1615,?,?
?,?,0.46,?,1.122,?,0.3045,0.315,?
?,0.58,0.455,0.165,1.1365,?,?,?,?
?,?,?,0.175,?,?,0.272,?,?
M,0.62,?,?,1.5275,?,?,?,?
?,?,?,0.155,?,?,0.236,0.37,?
F,?,?,0.19,1.437,0.469,?,0.41,?
M,?,0.44,?,1.116,0.4775,0.2315,?,13
?,0.57,?,?,1.0615,0.348,0.167,?,?
M,?,?,?,1.2565,?,?,0.325,?
?,0.55,0.44,?,?,0.313,?,?,?
F,0.54,?,0.135,?,?,0.221,?,17
?,?,?,0.19,1.613,?,0.361,?,?
F,?,?,?,1.153,?,0.296,0.32,?
?,?,?,?,0.978,?,?,0.3,?
?,0.59,0.445,0.13,1.1325,?,?,?,13
?,?,0.27,?,0.197,?,?,0.07,9
F,0.55,0.43,?,?,0.289,?,0.233,11
F,0.53,?,?,0.949,0.3485,?,?,?
F,?,?,?,?,?,0.2815,0.2965,11
?,0.485,0.375,0.14,0.521,?,?,?,?
M,0.385,0.275,?,0.2685,?,?,?,8
M,?,0.34,0.135,0.462,0.1675,?,0.12,?
?,?,0.38,0.14,0.7605,?,?,?,?
?,0.53,?,0.165,0.732,0.189,?,?,?
?,?,0.385,?,?,0.236,?,?,?
M,0.49,?,0.14,?,?,0.142,0.195,?
?,0.465,?,0.14,?,?,?,?,15
F,0.47,?,?,?,0.1725,0.1375,?,?
M,0.56,?,?,0.93,0.3505,?,?,13
M,?,0.385,?,0.6415,0.246,0.152,0.215,?
M,0.515,0.435,?,0.8815,?,?,0.255,10
I,?,?,0.125,?,?,0.038,0.085,?
I,?,0.155,0.06,?,?,0.0165,0.015,?
?,?,0.415,?,?,0.3295,0.2325,0.2905,?
?,0.515,?,0.13,0.5755,0.1975,0.13,0.1845,9
M,0.495,?,?,0.709,0.211,?,0.262,?
?,?,0.39,?,0.644,?,?,0.1635,9
?,0.6,?,?,?,0.309,0.246,?,12
?,?,?,0.16,0.8935,0.3145,?,0.263,10
F,0.485,0.375,?,?,0.1925,?,0.1685,10
?,0.47,?,?,?,0.1915,?,?,?
?,0.575,0.45,?,0.9215,0.3275,?,?,12
M,0.58,0.465,?,1.0345,?,?,0.3635,12
?,?,0.405,0.145,?,0.215,0.1635,0.234,15
M,?,?,0.155,0.7155,0.2805,?,?,?
M,?,?,0.11,?,?,?,?,?
?,0.52,?,?,0.745,?,?,0.2885,11
F,0.425,0.345,0.11,0.3665,0.125,0.081,?,?
?,?,?,0.135,0.495,0.1655,0.117,?,10
M,?,?,?,?,0.119,?,?,?
M,0.425,?,0.13,0.4405,0.152,?,?,?
?,?,?,0.1,0.22,?,0.045,0.065,?
?,?,?,0.135,?,?,0.2095,?,10
M,0.405,?,0.12,0.3185,0.1235,?,0.095,7
?,?,?,?,?,?,?,?,?
?,0.48,?,0.125,0.759,0.2125,0.179,?,15
?,?,0.34,0.13,0.4195,0.153,?,?,?
F,?,?,0.115,0.807,0.2855,?,0.235,12
?,0.505,?,0.14,0.875,0.2665,?,0.285,12
?,?,?,0.13,0.6835,?,0.1315,?,21
I,0.235,?,?,?,0.027,0.0125,?,?
I,?,0.185,0.06,?,0.0365,?,?,5
I,?,0.24,0.085,?,0.071,?,0.0535,7
I,?,0.25,0.08,?,0.0765,?,?,7
?,?,0.25,?,?,?,0.04,0.0575,6
I,?,?,0.09,0.2055,?,?,?,6
?,?,0.25,?,0.18,?,0.048,?,6
I,?,0.3,?,?,0.1185,?,0.0745,7
I,?,?,0.135,?,?,0.0445,0.0735,?
I,?,?,?,?,0.097,0.0455,?,?
I,?,0.275,0.095,?,0.086,0.0585,0.0605,7
?,?,?,0.095,?,?,0.0635,?,6
I,0.385,?,0.1,0.2895,?,0.063,0.09,7
?,0.395,?,?,0.319,0.138,?,0.082,7
I,?,0.29,?,0.304,?,0.084,?,6
I,0.4,0.31,0.1,?,?,?,0.094,?
?,?,0.325,?,?,?,0.0655,0.106,6
?,0.415,?,0.11,?,?,?,?,7
M,?,0.305,0.1,?,0.156,?,?,?
I,?,0.325,0.1,?,?,0.0645,0.0945,?
I,0.44,0.365,0.115,?,0.2435,0.084,?,?
I,0.445,0.335,0.1,?,?,?,?,?
?,0.445,?,?,?,?,0.1,0.089,?
?,?,?,?,0.547,?,?,0.1405,8
M,?,0.375,?,0.5805,?,0.0935,?,?
?,0.475,0.365,0.125,?,0.229,?,?,?
F,0.48,?,?,?,0.2945,?,?,?
I,?,?,0.105,0.498,?,0.096,?,9
?,0.49,0.385,?,0.609,?,0.096,?,8
?,0.495,?,?,?,?,?,0.214,?
M,?,0.4,0.125,0.5975,?,?,?,9
M,?,?,0.14,?,?,?,0.239,?
?,?,?,0.13,?,?,0.1425,0.225,8
M,?,?,?,?,?,?,?,?
F,?,0.42,?,0.805,0.369,0.1725,?,?
?,0.545,0.44,0.135,?,?,?,0.2375,10
?,?,?,?,0.923,0.4035,?,0.283,8
M,0.55,?,?,1.0145,0.407,?,?,?
F,?,?,0.15,0.875,?,?,0.2765,10
?,?,0.435,?,0.9685,0.4985,?,0.2385,9
M,0.565,0.45,?,1.0595,?,?,0.265,?
M,0.57,?,?,?,?,?,?,?
M,0.57,0.435,0.13,0.7535,?,0.1755,?,10
F,?,0.465,0.14,?,?,?,?,?
M,0.59,?,?,?,?,?,0.3095,?
M,?,0.46,?,1.102,0.455,0.2055,0.33,?
?,0.595,0.48,?,?,?,0.228,?,10
?,?,?,0.16,1.2095,?,?,0.32,?
?,?,?,0.16,?,0.547,0.231,0.271,?
?,0.595,?,0.14,1.113,0.5175,?,0.305,12
?,?,0.475,0.175,1.3445,?,?,?,11
?,?,0.475,0.155,1.21,0.653,?,?,?
?,?,?,?,?,?,0.276,?,11
F,?,?,0.175,1.382,?,?,0.3985,?
M,?,?,0.16,?,0.421,0.3015,0.325,9
F,0.615,?,0.175,?,?,?,0.292,12
F,?,?,?,?,0.629,?,?,10
M,0.615,0.51,0.15,1.296,0.545,?,?,9
M,?,0.505,0.165,1.34,?,?,?,?
?,0.62,0.505,?,?,0.6285,0.275,?,11
M,?,0.5,0.165,?,?,?,?,?
F,?,?,?,1.2085,?,?,0.411,?
F,0.625,?,0.2,?,0.5895,?,0.381,11
M,0.63,?,?,?,0.4525,0.2755,0.406,14
?,?,0.51,0.17,?,?,?,0.39,?
F,0.635,?,0.15,?,0.6495,?,?,?
F,?,0.485,?,?,?,?,0.2715,9
F,?,0.51,?,?,0.7595,?,0.321,8
?,0.65,?,?,1.4715,0.675,?,0.399,?
?,0.655,?,?,1.4095,?,0.291,?,9
?,0.655,0.58,?,2.0805,?,?,0.601,17
?,?,0.53,0.17,1.3905,?,0.212,?,?
?,?,?,?,1.558,?,0.298,?,?
F,0.67,0.585,0.16,?,?,?,0.413,?
?,?,0.525,0.17,?,?,0.391,?,?
?,?,?,?,1.4785,?,0.3405,?,9
F,0.68,?,0.195,?,0.861,0.322,?,?
?,?,?,0.16,?,?,?,?,?
?,?,?,?,?,?,0.422,?,?
M,0.73,0.595,0.23,2.8255,?,?,0.897,?
I,0.205,0.14,0.05,0.046,?,0.012,?,?
?,?,0.175,0.055,0.0705,?,0.014,0.021,5
?,0.24,0.175,?,?,?,0.0135,0.017,3
?,?,?,0.05,?,?,0.0215,0.027,6
?,0.255,?,0.055,?,0.031,?,0.02,?
I,?,0.195,0.06,?,0.0345,?,0.0245,?
?,0.28,?,0.075,?,?,?,0.0345,?
I,0.295,?,0.08,?,?,?,?,5
?,0.3,?,?,0.131,?,?,0.043,?
?,?,0.23,0.095,0.1385,?,0.0365,?,6
?,0.305,?,?,?,?,0.031,0.037,5
I,0.315,0.235,0.075,0.1485,?,0.0375,?,6
I,?,?,0.07,0.144,0.053,0.0305,?,8
I,0.32,?,0.09,?,?,0.0265,0.0425,?
I,?,?,?,0.187,?,0.0445,?,?
I,?,?,?,0.196,0.0775,?,?,6
?,0.335,?,?,0.1825,0.0705,?,?,7
I,0.335,?,0.075,?,0.0945,0.038,0.0445,?
?,0.34,0.25,?,0.1785,0.0665,?,0.045,?
I,0.34,?,0.07,0.2225,?,?,?,?
?,0.345,?,?,?,0.111,?,0.065,?
?,?,0.29,?,0.249,?,0.058,0.067,?
?,0.37,?,0.095,0.2865,0.1505,?,?,7
?,0.375,0.28,0.09,?,?,0.06,?,?
?,?,0.265,0.08,?,0.124,0.037,?,?
I,0.41,?,0.09,?,0.155,0.0695,?,?
?,0.41,0.305,?,?,?,?,?,?
I,?,0.31,?,0.3335,0.1635,?,0.091,?
I,?,0.33,?,0.3595,?,?,0.09,?
?,0.42,?,0.115,?,0.169,?,0.1,?
I,?,0.315,0.1,0.3435,?,0.0795,0.09,?
I,?,0.34,0.1,0.382,0.164,0.096,?,?
?,?,?,?,?,?,0.072,?,?
I,0.43,?,?,0.3645,?,0.0825,0.105,?
I,?,0.325,?,0.425,?,0.087,?,7
?,?,?,0.12,?,0.1815,0.061,?,?
I,?,?,?,0.3925,?,?,0.1145,6
?,?,0.345,?,?,0.209,0.0835,?,?
I,0.44,0.325,0.09,?,0.148,?,0.105,7
F,0.445,?,?,?,0.2025,0.1095,0.1195,6
I,0.445,?,0.13,0.4195,?,?,?,7
?,0.45,?,0.13,?,0.191,0.127,0.137,7
I,?,0.355,?,?,?,?,0.1335,?
I,0.45,?,?,0.47,0.2355,0.0855,?,7
?,?,?,?,0.447,?,?,0.119,7
?,0.455,?,?,0.5325,0.225,?,?,?
?,0.455,0.375,?,0.497,0.2355,0.1055,?,6
I,0.46,?,?,?,0.2325,0.093,0.115,7
?,?,0.345,?,?,0.196,?,?,7
?,?,?,?,?,0.2315,?,0.113,7
?,0.465,?,?,?,0.261,0.098,0.143,?
I,?,0.345,?,?,?,?,0.12,?
F,?,?,0.125,0.482,0.23,?,?,6
?,?,0.365,0.12,0.612,0.327,?,?,8
F,0.47,0.365,0.12,0.582,0.29,0.092,?,?
?,?,?,?,0.537,0.222,0.1215,?,9
F,0.475,0.36,0.12,0.5915,?,?,0.127,6
?,0.48,0.375,0.115,0.6765,?,?,?,?
M,?,0.385,?,?,0.2925,?,?,6
M,?,0.36,?,0.439,0.194,?,0.115,?
M,?,0.365,?,?,?,?,0.14,?
?,0.485,?,0.115,0.4785,?,?,0.129,?
?,?,?,?,?,?,?,0.1695,8
M,0.495,0.395,?,0.6335,0.3035,0.1295,0.1495,?
M,?,0.4,?,?,?,0.1435,0.144,?
?,0.5,?,?,0.6595,?,?,?,6
I,0.5,0.385,?,?,?,0.103,?,?
M,?,?,?,0.6425,0.3195,0.129,0.1535,?
?,0.5,0.4,0.125,?,?,?,0.1825,?
F,?,?,0.13,0.674,?,?,?,9
?,?,?,0.15,?,0.362,?,?,8
M,?,0.41,0.125,0.642,0.289,?,0.155,9
I,?,?,0.125,?,?,0.1205,0.185,?
M,?,0.39,?,0.769,?,0.1455,?,8
?,?,0.375,?,0.5785,?,?,0.175,7
?,0.51,0.405,0.135,?,0.3655,?,?,7
?,0.51,?,0.15,?,?,?,?,?
M,?,?,?,0.796,?,?,?,?
?,0.515,0.43,0.14,?,?,0.2,0.23,?
M,0.515,0.39,?,0.7125,0.3695,0.137,0.155,?
?,0.525,0.415,?,0.724,?,0.173,0.175,?
M,?,0.4,0.14,?,0.334,0.1575,?,?
F,0.53,0.425,0.13,?,0.325,?,?,8
?,?,?,?,0.8495,?,?,0.202,8
M,?,?,?,?,0.2715,?,0.186,7
?,0.535,?,0.135,?,0.3935,0.196,0.205,8
?,?,0.43,0.14,?,0.2855,0.1595,0.2155,?
?,?,?,?,0.874,?,?,?,?
?,0.55,?,0.155,?,?,0.178,?,9
?,?,0.43,0.14,0.8105,?,?,0.275,?
?,0.56,0.455,?,?,?,0.207,0.274,9
F,?,0.4,0.13,?,0.3075,0.1665,?,?
M,?,0.45,?,?,0.5625,?,0.295,?
M,0.57,?,0.155,?,?,0.21,0.343,10
F,?,?,?,1.107,0.54,0.255,?,8
?,?,?,0.14,?,?,0.2195,?,?
M,?,0.46,0.17,?,0.4075,?,?,7
M,0.575,?,0.16,1.114,?,?,0.29,?
F,0.575,0.46,0.16,?,?,0.221,0.249,9
?,0.58,0.46,0.15,?,?,?,?,?
F,0.58,0.46,0.18,1.0515,?,0.2595,?,8
?,?,0.455,?,?,?,?,?,10
?,0.58,0.45,0.145,1.137,0.5585,0.22,?,?
?,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9
?,0.59,?,0.155,1.136,0.5245,?,?,11
?,?,?,?,?,?,?,?,8
?,0.59,0.455,0.145,1.063,?,0.2445,0.25,?
?,0.595,?,0.155,?,0.4515,?,0.155,11
?,0.595,0.45,?,?,0.5865,0.2205,?,?
?,0.595,?,?,1.213,0.621,?,?,?
F,0.595,?,0.14,1.0045,0.4655,0.2095,0.2515,?
M,?,?,?,?,0.518,0.2205,0.27,9
?,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,?
?,?,?,0.155,1.161,0.572,0.2455,?,9
?,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
M,?,0.47,0.15,?,0.565,?,0.3085,11
?,?,0.475,?,?,0.554,?,?,10
?,0.615,?,?,1.2525,?,?,?,?
?,?,0.51,?,1.3315,0.594,0.276,?,?
?,0.625,0.48,0.17,?,?,?,?,?
M,?,0.49,?,1.3325,0.5705,?,0.405,?
?,0.625,0.475,0.175,?,?,0.2475,0.349,10
F,?,0.5,0.165,1.288,0.573,?,?,?
F,?,?,?,?,?,0.302,0.401,9
M,?,?,0.155,1.278,?,0.275,0.31,8
?,?,?,0.165,1.3075,0.599,?,?,11
M,0.63,0.48,0.15,?,0.5185,0.248,0.3235,?
?,0.635,0.49,0.175,1.375,?,?,?,?
?,?,0.525,0.185,?,?,?,0.3745,10
?,0.64,?,0.155,1.4025,0.705,?,0.335,?
?,0.64,?,?,?,0.693,0.326,0.409,?
?,?,?,0.175,1.394,0.4935,?,?,?
F,0.645,0.5,?,?,0.6145,0.236,0.3185,?
?,?,0.52,?,1.636,0.779,?,?,11
M,?,?,0.175,?,0.709,?,0.4,?
?,?,0.505,?,1.4325,?,?,?,8
M,?,0.5,0.175,1.3385,?,0.299,?,11
F,?,?,?,1.2465,0.5475,?,0.3,10
F,0.645,0.515,?,1.212,?,0.2055,0.385,?
?,0.65,?,?,1.304,?,0.312,0.3725,9
?,0.65,?,0.21,1.6785,0.6665,?,?,?
M,0.65,?,?,?,0.6645,0.3225,?,10
?,?,?,?,?,?,?,0.1825,?
?,0.655,0.51,?,?,0.8515,?,?,10
?,?,?,0.185,1.528,?,?,0.441,11
?,0.66,0.535,?,1.5905,0.6425,0.297,?,9
?,?,0.495,?,?,?,0.3595,0.485,10
?,?,0.475,0.18,?,0.641,0.294,?,6
M,0.67,0.525,0.165,?,0.682,?,?,?
?,?,0.57,0.225,?,?,?,0.435,?
?,?,?,0.195,1.8375,0.7645,?,?,?
M,0.68,?,?,?,0.7245,?,0.498,12
?,0.69,?,0.175,1.7005,0.8255,0.362,0.405,?
M,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,?
?,0.695,0.535,?,1.8385,?,0.396,0.503,10
F,0.705,0.535,?,?,0.693,0.42,?,?
M,0.71,?,?,2.198,?,?,?,11
M,?,0.565,?,1.9525,?,0.4185,?,10
?,0.715,?,0.185,?,?,?,0.405,11
?,0.735,?,0.22,2.555,1.1335,?,0.6,?
M,0.765,?,?,2.302,?,0.509,?,12
I,0.185,0.13,0.045,?,0.012,?,?,?
?,0.195,0.15,0.045,0.0375,?,0.006,0.011,3
I,?,?,?,0.0325,?,0.005,0.0095,4
I,?,?,?,0.0435,?,0.009,0.007,?
?,0.225,0.165,?,0.059,?,?,0.015,4
I,?,?,?,0.071,?,?,0.0215,?
I,?,?,0.065,?,?,?,?,5
I,?,?,0.055,?,0.0365,0.0175,?,7
I,0.275,0.195,?,0.106,0.054,0.02,?,?
?,?,0.21,?,0.1075,?,?,?,5
