@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
M,0.385,0.3,0.095,0.24,0.0885,0.059,?,9
I,?,0.42,?,0.752,?,?,?,20
F,?,?,?,?,?,0.1055,?,?
?,?,0.37,0.12,0.4705,0.1845,0.1055,?,?
F,0.435,0.335,?,0.38,0.1695,?,0.11,9
I,0.47,0.37,?,?,?,?,?,10
?,?,0.38,?,0.454,?,?,0.155,?
?,0.52,?,?,0.5775,?,0.145,?,11
?,?,0.23,0.075,0.1165,?,0.0255,0.04,7
M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
?,?,?,?,?,?,0.066,?,10
F,0.5,0.375,?,?,0.242,?,0.179,?
?,0.44,0.355,0.115,?,0.1585,?,?,?
?,0.42,0.325,?,0.2885,0.1,0.057,?,15
?,?,0.35,?,0.3615,?,0.0695,?,?
F,?,0.29,0.105,0.257,0.099,?,?,?
?,?,0.245,0.075,?,?,0.038,?,?
?,?,0.195,0.065,0.08,0.0315,?,?,?
M,0.205,0.155,?,?,?,?,?,7
F,?,?,0.16,?,?,?,0.23,12
I,?,0.425,0.18,?,?,?,?,?
?,?,0.515,0.16,1.1625,?,?,?,?
I,?,?,0.155,?,0.4145,?,?,13
I,0.56,0.44,?,0.8,0.335,?,?,?
I,?,?,0.12,?,?,0.131,?,?
I,0.485,0.39,0.125,?,?,0.141,0.12,9
I,0.5,?,0.15,0.6265,?,?,?,10
?,?,?,0.15,0.795,?,?,?,?
F,?,?,0.165,?,?,0.298,?,12
?,?,?,0.17,?,?,0.2625,?,?
I,0.52,?,0.145,0.66,?,?,0.22,?
F,?,?,?,0.364,0.148,?,?,8
I,0.515,?,0.12,?,0.2705,0.179,?,?
F,?,0.35,?,0.452,0.1715,?,?,?
?,?,?,0.15,0.7335,0.2795,?,?,11
?,0.47,0.355,?,?,0.2005,?,0.185,14
M,?,?,0.065,0.179,?,0.0385,0.06,10
?,?,0.355,?,?,0.245,0.132,?,?
?,0.435,0.33,0.125,?,?,0.1055,?,12
M,?,?,?,0.1085,0.041,?,?,7
F,?,?,?,0.387,?,0.1005,?,11
?,?,?,0.14,?,0.21,0.109,0.1275,16
I,?,?,?,0.443,?,0.0875,?,14
F,?,0.455,0.155,1.066,?,?,0.415,?
F,0.57,?,?,0.9535,0.3785,?,?,?
?,0.61,0.475,0.15,?,?,0.2,0.345,10
F,0.61,?,0.14,?,?,0.2355,?,11
I,?,?,0.14,0.9175,0.4005,?,?,?
?,?,0.435,?,0.982,?,?,?,?
?,0.58,?,?,?,?,0.209,0.255,?
?,0.63,?,?,1.3675,0.5015,0.3035,?,?
?,0.625,0.49,?,1.233,0.5565,0.247,?,?
I,?,?,?,0.806,0.376,?,0.245,14
?,0.645,?,0.19,?,0.6615,?,?,19
?,?,0.355,0.14,?,0.216,0.133,?,?
F,0.41,?,0.1,?,?,?,?,?
I,?,0.39,0.125,0.6655,0.284,0.162,0.2,?
?,?,?,0.17,?,0.28,0.174,?,?
F,0.55,?,?,?,?,?,?,13
?,?,0.335,?,0.4625,0.164,?,?,14
F,?,?,?,0.3095,?,0.058,0.095,?
I,0.51,?,?,?,?,0.1675,?,13
?,?,?,0.115,0.25,0.111,0.057,0.075,9
?,0.525,0.41,0.175,0.874,?,?,0.205,?
F,0.66,?,?,?,0.526,?,?,19
?,0.535,?,?,?,0.2575,0.153,?,12
?,0.575,0.455,?,?,0.3015,?,?,13
?,0.55,0.43,?,0.7135,0.2565,0.186,0.225,?
?,0.605,0.47,0.14,?,0.3385,0.201,?,13
?,?,0.495,0.145,?,0.369,0.2255,?,?
?,0.56,0.445,?,?,?,?,0.335,16
I,?,?,?,?,?,0.1965,?,?
?,?,?,0.11,?,?,0.0635,?,10
F,?,0.3,?,0.265,0.1075,0.06,?,?
I,0.47,0.345,?,0.4885,?,?,0.166,11
?,?,?,?,?,?,0.1135,?,12
?,?,0.345,?,0.425,0.16,?,?,?
?,?,?,0.09,?,0.078,0.0455,0.059,?
I,?,0.37,?,?,0.181,0.113,?,10
M,0.37,?,?,0.228,?,?,?,10
?,0.35,0.265,0.09,0.1775,0.0575,?,?,12
?,0.44,?,0.17,?,?,?,0.1515,?
M,?,0.145,0.05,0.032,0.01,0.008,?,?
M,?,0.24,0.075,0.155,?,?,?,?
I,?,0.37,?,?,?,?,0.169,18
I,0.45,?,0.145,0.525,0.2085,0.1,?,15
?,0.415,0.345,?,?,?,0.07,?,13
?,0.47,?,0.14,0.433,?,0.095,0.152,?
M,0.32,0.24,0.085,?,0.0655,?,?,?
?,0.31,?,?,?,0.0455,0.0335,0.044,9
M,0.235,?,?,?,0.018,?,0.0195,?
?,0.345,?,0.08,0.169,?,?,?,?
?,?,0.38,0.14,0.673,?,?,?,18
?,0.5,0.385,0.115,?,0.2945,?,?,?
F,0.5,0.385,0.105,?,0.1795,?,0.17,17
?,?,0.36,?,0.498,?,?,0.14,?
F,0.525,0.405,0.16,?,?,?,0.225,12
F,0.425,?,?,0.322,?,?,0.125,10
?,0.38,?,?,?,?,?,?,?
?,?,0.415,?,?,?,0.185,0.265,?
M,0.34,0.265,0.085,0.1835,0.077,0.046,?,?
I,?,0.365,0.115,?,?,0.1235,?,9
F,?,0.34,0.12,0.391,?,?,0.1405,7
?,?,?,0.125,?,0.1895,?,0.158,10
I,0.47,?,0.13,0.5225,0.198,0.1065,0.165,9
M,0.36,0.295,0.1,?,0.066,0.0525,0.075,9
?,?,0.265,?,?,0.05,0.041,?,8
?,0.38,?,0.1,0.258,0.1055,?,0.08,?
?,0.355,0.26,?,0.1905,?,0.0485,?,?
I,?,?,?,0.487,?,?,0.16,14
F,?,0.4,?,?,?,?,0.195,13
?,0.325,?,?,?,0.0795,0.038,0.05,7
I,?,0.485,0.18,1.1785,0.4675,?,?,?
F,?,0.45,?,0.9,0.358,0.156,0.315,?
M,0.33,0.255,?,0.1875,0.0735,0.045,0.06,?
?,0.45,0.34,?,0.3715,?,?,?,?
I,0.445,0.33,?,?,?,0.084,0.105,11
M,?,?,?,0.1145,0.045,0.0265,?,6
M,0.48,0.375,?,0.777,0.216,0.13,?,?
I,?,0.35,?,0.4885,?,0.105,?,?
F,0.475,?,?,?,?,?,?,9
M,?,?,0.065,0.079,0.034,0.014,0.025,5
?,?,0.245,0.09,?,0.0595,?,0.06,6
I,0.47,0.35,0.13,0.466,?,?,0.145,?
M,0.31,?,?,?,0.054,?,?,7
?,0.37,0.28,?,0.2305,0.0945,0.0465,?,?
M,?,0.215,?,0.129,?,0.0295,?,7
?,0.555,0.435,0.165,?,?,?,0.295,?
?,0.615,?,0.17,1.14,?,0.2245,0.42,16
?,0.58,0.49,?,?,0.5305,0.254,?,18
?,?,0.475,0.185,?,?,0.1615,0.33,?
I,?,?,0.18,1.626,?,0.3445,?,18
I,0.535,?,?,0.781,0.3055,0.1555,0.295,11
?,0.415,?,0.13,?,0.146,?,?,?
F,0.38,?,0.105,0.281,?,0.0615,0.09,?
?,?,0.355,0.12,?,?,?,?,19
?,0.395,0.295,0.095,?,0.078,0.054,?,10
M,0.455,?,?,?,0.1815,0.144,?,?
?,?,?,0.15,?,?,0.14,?,?
?,0.55,?,?,0.9175,0.2775,0.243,0.335,?
F,0.45,?,?,?,0.1765,0.123,0.175,13
?,0.475,?,?,0.6175,?,0.108,?,?
?,?,0.38,?,0.655,0.2405,?,0.205,17
F,0.53,0.41,0.165,?,?,?,?,?
?,?,0.39,0.15,?,0.225,0.124,?,?
?,?,0.385,?,0.7865,?,0.14,0.24,23
?,0.52,0.395,?,0.64,?,?,0.245,22
M,0.54,?,?,?,?,?,?,12
?,0.5,?,0.115,0.5945,0.185,?,?,11
F,?,?,0.165,0.8165,0.25,?,?,23
F,?,0.275,0.1,?,?,0.026,?,8
I,0.37,0.275,0.1,0.2295,0.0885,?,0.07,7
M,?,0.37,?,0.5725,?,?,?,?
F,?,?,?,0.3915,0.154,0.094,?,7
?,0.535,0.405,0.185,0.8345,0.3175,?,0.29,?
?,?,0.4,0.14,0.6515,?,?,?,?
M,?,?,0.185,?,0.344,0.2325,0.255,?
F,0.535,?,0.15,?,?,?,0.21,?
?,?,0.405,0.125,?,?,?,0.345,?
?,?,0.4,?,0.7305,0.279,0.2055,?,11
M,?,?,?,?,?,0.2425,0.295,11
M,?,0.375,?,0.636,0.2535,?,0.19,10
I,?,?,0.075,0.0865,?,?,?,5
F,?,?,?,?,?,0.1065,0.11,11
M,?,0.29,0.12,?,0.1175,?,0.085,9
?,?,?,0.02,0.019,?,?,0.005,?
?,0.315,?,?,0.1285,0.043,0.04,0.04,7
?,?,?,?,?,?,0.0035,?,4
?,0.28,0.205,?,0.1165,0.0545,0.0285,?,5
?,0.43,?,?,0.444,?,?,?,13
?,?,0.315,?,0.3515,0.1185,0.091,?,?
?,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12
F,?,?,0.135,0.536,?,?,0.173,?
F,?,?,?,0.4525,0.18,0.103,0.123,9
?,?,0.295,?,?,0.1205,?,0.1105,?
?,0.4,?,?,?,0.191,?,?,?
M,?,0.325,0.14,?,0.1535,0.1015,?,10
M,0.315,0.25,?,?,?,0.037,0.0795,11
?,0.345,0.26,?,0.207,?,?,0.0765,10
?,?,0.295,0.13,0.2765,?,?,?,10
I,0.295,0.225,0.09,?,?,0.0245,?,?
?,?,0.25,?,0.176,?,?,?,7
M,0.375,?,0.1,0.2465,0.104,?,0.083,?
?,?,?,0.055,0.1135,0.045,0.0275,0.0335,7
?,?,?,?,?,?,?,?,?
?,0.35,0.255,?,?,0.08,0.0385,?,9
?,?,?,?,?,0.0475,?,?,7
I,0.29,0.205,0.07,?,0.036,?,0.035,8
I,?,0.19,?,?,0.036,?,0.0245,?
?,0.18,0.125,0.035,0.0265,?,?,0.0085,?
?,?,?,0.025,?,0.0045,0.004,0.005,?
I,?,?,0.025,0.018,0.0065,0.0055,?,3
?,?,?,0.16,?,?,0.228,?,?
M,0.555,?,0.15,?,?,0.212,0.4405,15
?,0.525,?,?,0.99,?,0.243,?,15
?,?,0.36,?,?,?,0.125,0.155,11
F,?,0.36,?,0.5005,0.161,?,0.195,?
M,0.4,?,0.085,?,?,0.0705,?,10
?,0.48,0.375,0.105,?,?,?,?,12
M,0.505,?,0.125,0.77,0.2735,?,?,13
F,?,?,?,?,0.261,0.2015,0.165,?
?,?,0.4,0.13,0.8295,?,?,0.275,11
M,?,0.42,?,0.879,0.374,0.1695,0.23,?
M,?,0.4,0.12,?,?,0.1805,0.265,?
M,?,?,0.13,?,0.227,?,0.22,13
M,?,0.425,?,0.8665,0.2825,?,?,?
M,?,?,?,0.6565,?,?,0.175,10
?,?,0.385,?,0.669,0.2385,?,?,12
F,0.52,?,?,?,?,0.1735,?,12
?,?,0.41,0.135,?,?,0.1525,0.32,?
?,0.445,0.345,?,?,0.143,0.074,?,?
M,0.53,0.44,0.205,?,0.32,0.2175,0.245,14
F,?,0.265,?,?,0.078,?,0.06,?
F,?,0.42,?,0.7365,0.2785,?,0.215,14
?,?,?,?,?,?,?,?,17
M,0.53,0.415,?,?,?,?,0.265,20
?,0.53,?,?,1.001,0.34,?,0.265,?
?,?,?,?,1.676,0.673,?,0.45,?
?,?,0.385,0.14,?,0.2485,?,?,9
M,0.535,?,?,0.8055,0.301,0.181,?,?
?,0.695,0.515,?,?,0.578,?,?,15
?,?,0.39,?,?,?,0.15,?,13
M,0.485,?,?,0.547,0.215,?,?,?
F,?,?,0.17,1.122,?,0.3045,?,13
F,?,?,?,1.1365,?,0.3005,0.275,13
M,?,?,0.175,?,0.5295,0.272,0.525,20
?,?,?,?,?,?,0.368,0.35,13
?,?,?,0.155,1.1375,0.367,0.236,0.37,?
?,0.605,0.495,0.19,1.437,?,?,0.41,?
?,0.57,?,?,1.116,?,0.2315,0.27,13
M,?,?,0.12,1.0615,0.348,?,?,?
M,0.585,0.405,0.15,?,0.435,0.202,?,?
?,0.55,0.44,0.155,0.946,?,?,0.335,?
F,0.54,0.44,?,?,?,0.221,?,17
M,0.64,?,?,?,0.6215,?,?,14
?,0.61,0.47,?,1.153,0.403,?,0.32,?
?,?,?,?,0.978,0.3365,?,0.3,11
F,?,0.445,0.13,?,?,0.234,0.32,13
M,?,?,0.095,?,0.0665,0.05,0.07,?
?,?,0.43,0.155,0.785,0.289,0.227,?,11
?,0.53,?,0.17,?,0.3485,0.2395,0.278,?
?,0.53,?,0.165,?,?,0.2815,?,?
I,?,0.375,?,0.521,0.2,0.123,?,8
M,0.385,?,?,?,0.0975,?,?,?
M,?,?,?,?,?,?,?,?
?,?,?,0.14,0.7605,?,0.167,0.185,?
M,0.53,?,0.165,0.732,?,0.17,0.31,?
M,0.505,0.385,?,0.6775,0.236,0.179,0.2,?
?,0.49,?,0.14,?,0.2305,?,0.195,13
?,?,?,0.14,?,0.2015,0.1505,0.19,?
?,0.47,0.36,?,?,0.1725,0.1375,?,?
?,?,?,?,0.93,0.3505,0.237,?,13
?,?,?,?,0.6415,?,0.152,0.215,12
?,?,?,0.145,?,0.292,0.206,0.255,10
?,?,?,0.125,0.244,0.102,0.038,0.085,6
I,?,0.155,0.06,0.0525,?,0.0165,?,?
M,0.55,?,0.175,?,?,?,0.2905,?
F,?,0.39,?,0.5755,0.1975,?,?,9
M,0.495,?,?,?,0.211,?,?,?
?,0.505,0.39,?,?,?,0.2025,0.1635,?
F,0.6,?,?,0.8875,0.309,0.246,0.262,?
F,0.57,0.465,?,0.8935,0.3145,0.2575,?,10
?,0.485,0.375,?,0.556,?,0.1315,0.1685,?
?,?,0.37,0.18,?,0.1915,?,?,?
M,?,0.45,0.165,?,0.3275,0.225,?,12
M,?,0.465,0.16,1.0345,?,0.26,0.3635,?
M,0.515,?,0.145,0.695,0.215,?,?,?
?,?,0.41,?,0.7155,?,0.1685,?,?
?,?,?,?,0.394,?,0.096,?,9
M,0.52,0.42,?,?,0.255,?,0.2885,11
?,?,0.345,0.11,0.3665,?,0.081,?,11
?,?,?,?,0.495,0.1655,0.117,0.185,?
?,?,0.335,?,0.349,0.119,0.1055,0.115,?
M,0.425,?,0.13,0.4405,?,0.0935,?,?
I,0.37,0.275,?,?,?,?,?,7
M,0.515,0.38,0.135,0.6615,0.2875,?,0.155,10
?,?,0.305,?,0.3185,?,0.0905,0.095,?
I,?,0.205,0.07,0.1015,?,?,0.03,6
?,?,?,0.125,0.759,0.2125,0.179,?,15
?,?,0.34,?,0.4195,?,0.1155,0.13,?
?,0.52,0.41,0.115,?,?,0.179,?,?
M,0.505,?,0.14,0.875,?,?,?,12
F,?,?,0.13,0.6835,0.165,0.1315,0.205,?
I,0.235,0.175,?,?,?,0.0125,0.018,6
I,?,0.185,0.06,0.088,?,?,0.023,?
I,0.315,0.24,0.085,0.1715,?,?,?,?
?,?,0.25,0.08,?,?,0.0345,0.049,7
?,0.335,0.25,0.08,0.183,0.0735,0.04,?,6
?,0.35,?,0.09,?,0.075,0.0575,0.062,?
?,0.35,?,0.07,0.18,?,0.048,0.054,6
?,0.36,0.3,?,?,?,?,0.0745,7
I,?,?,?,?,?,?,?,?
?,0.37,?,?,?,0.097,?,?,6
?,?,?,0.095,?,?,?,?,7
?,0.385,0.29,0.095,0.312,?,0.0635,?,6
I,0.385,0.3,0.1,?,0.1215,?,?,?
I,0.395,0.29,?,0.319,0.138,?,0.082,7
I,?,0.29,0.095,?,?,?,?,6
?,0.4,?,0.1,0.306,0.13,0.06,0.094,6
?,0.41,0.325,?,?,0.208,?,?,6
I,?,?,0.11,?,?,?,?,7
M,0.415,?,0.1,0.325,0.156,?,?,6
I,0.425,0.325,?,?,0.1185,?,0.0945,6
I,0.44,?,?,?,0.2435,?,?,?
I,0.445,?,?,0.4895,?,0.086,0.1105,7
I,?,?,?,0.378,?,0.1,?,?
?,?,0.35,0.13,0.547,?,?,0.1405,8
M,?,?,?,?,?,?,?,8
?,?,0.365,?,?,0.229,0.1185,0.172,9
?,?,?,?,0.6395,0.2945,?,0.175,8
I,?,0.355,?,0.498,?,0.096,?,9
M,0.49,?,?,?,0.3065,0.096,0.1775,8
F,?,0.41,?,?,0.3355,?,?,?
?,?,0.4,0.125,?,?,?,0.166,?
M,?,?,?,?,0.3415,0.1855,0.239,?
?,?,?,?,?,?,0.1425,?,8
M,0.54,0.405,0.125,0.891,0.4815,0.1915,?,9
F,?,?,0.14,0.805,0.369,?,?,11
F,0.545,0.44,0.135,?,0.429,0.2015,0.2375,?
?,0.55,?,0.125,?,0.4035,0.175,?,?
?,?,?,?,?,?,?,0.2875,?
?,0.55,0.45,0.15,0.875,0.362,?,?,10
?,?,0.435,0.145,0.9685,?,0.168,?,9
?,?,?,?,?,?,?,?,?
M,0.57,0.455,0.15,?,0.3895,?,?,9
?,0.57,?,?,?,0.349,?,0.194,?
?,?,0.465,0.14,0.958,?,0.1815,0.2705,?
M,?,0.475,0.165,?,0.4545,0.244,0.3095,?
M,0.59,?,0.13,?,?,?,?,?
F,?,?,?,?,0.498,?,?,?
?,?,0.48,0.16,?,0.5225,0.296,0.32,?
F,?,0.475,0.16,?,0.547,0.231,0.271,6
F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,?
M,0.6,0.475,0.175,?,?,0.2875,0.36,?
F,?,0.475,?,1.21,0.653,0.1695,?,?
M,0.6,?,0.175,?,?,0.276,?,11
?,?,?,0.175,?,0.609,0.2325,?,10
?,?,?,?,1.1035,0.421,?,0.325,9
?,0.615,?,?,1.377,?,0.33,0.292,?
?,0.615,?,0.15,?,?,?,0.345,10
?,?,?,?,1.296,?,0.3315,?,?
?,?,?,0.165,?,0.5315,?,0.41,?
F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11
?,?,?,?,?,?,?,?,?
?,0.625,0.49,0.155,1.2085,?,?,?,?
F,?,0.49,0.2,1.3825,0.5895,?,0.381,?
?,0.63,?,?,?,0.4525,?,?,?
M,0.635,0.51,?,1.3555,?,0.305,?,?
F,0.635,?,?,?,?,?,0.31,10
F,?,0.485,0.165,?,?,0.2605,0.2715,9
?,?,0.51,?,?,?,?,?,8
?,0.65,0.525,?,1.4715,0.675,0.315,0.399,?
?,?,?,0.165,?,?,0.291,?,?
M,?,?,?,?,0.959,?,0.601,?
M,?,0.53,?,1.3905,0.5905,?,?,15
M,0.66,0.52,0.19,1.558,?,?,?,?
?,0.67,?,0.16,1.309,0.5445,?,0.413,?
F,?,?,0.17,?,0.784,0.391,0.455,12
?,?,?,0.155,1.4785,?,?,0.42,?
?,0.68,?,0.195,1.7775,0.861,?,?,?
?,0.685,?,0.16,?,0.833,?,0.475,?
?,?,?,0.22,?,?,?,?,11
?,0.73,?,0.23,2.8255,?,?,?,17
?,0.205,0.14,?,0.046,0.0165,0.012,0.0135,6
?,?,?,0.055,0.0705,0.025,0.014,0.021,?
I,0.24,?,0.065,0.0665,?,?,?,3
I,?,?,0.05,?,0.0295,0.0215,0.027,6
?,0.255,?,0.055,0.083,0.031,?,?,?
?,0.265,0.195,?,0.092,0.0345,?,0.0245,6
I,0.28,?,0.075,?,0.0455,?,0.0345,?
?,0.295,?,0.08,0.1625,?,?,?,?
I,?,0.235,0.08,0.131,0.05,0.0265,?,4
I,0.3,0.23,0.095,?,?,?,?,?
?,?,?,0.07,?,0.062,?,0.037,5
I,?,0.235,?,?,0.0585,?,?,?
I,?,0.23,?,?,?,?,0.04,?
I,0.32,?,?,0.1575,0.07,0.0265,0.0425,5
?,?,?,0.075,0.187,0.0825,0.0445,?,?
I,0.33,0.265,?,?,0.0775,0.0305,0.0445,?
I,0.335,0.25,0.075,?,?,0.044,?,?
?,?,0.25,?,?,0.0945,0.038,0.0445,?
?,0.34,0.25,0.075,0.1785,?,?,?,?
?,0.34,0.25,0.07,0.2225,?,0.0425,?,7
I,0.345,0.265,0.1,?,0.111,0.0535,?,7
I,0.37,0.29,0.095,0.249,0.1045,?,?,6
?,0.37,?,?,?,?,?,0.0795,?
I,0.375,0.28,0.09,?,?,?,0.055,6
I,0.385,0.265,0.08,?,0.124,0.037,0.07,?
?,?,?,0.09,?,0.155,0.0695,0.09,7
?,?,0.305,?,?,?,0.0745,?,7
I,0.41,0.31,0.09,0.3335,?,?,0.091,?
?,0.415,0.33,?,0.3595,?,0.081,?,?
I,0.42,0.32,?,0.376,?,?,0.1,5
I,0.42,?,?,?,0.157,?,0.09,?
?,?,?,0.1,?,?,0.096,0.1,6
I,0.425,?,?,0.377,?,0.072,?,6
?,0.43,?,0.1,0.3645,?,0.0825,?,?
?,0.43,?,0.09,?,0.217,?,?,7
I,?,?,?,0.3995,0.1815,?,?,8
?,0.435,?,?,?,0.1825,0.078,0.1145,?
?,?,0.345,?,0.4495,0.209,?,?,6
?,0.44,?,?,?,0.148,0.067,?,7
?,0.445,0.335,0.11,0.4355,0.2025,0.1095,?,?
?,0.445,0.35,?,?,0.1695,?,0.1195,7
?,0.45,0.36,?,0.478,?,0.127,?,?
?,?,0.355,?,0.4445,?,?,?,8
I,0.45,0.345,0.11,?,?,0.0855,0.1135,7
?,?,0.335,?,?,0.2335,?,0.119,?
I,0.455,0.355,0.125,?,?,0.126,0.1465,?
?,?,?,0.12,?,0.2355,?,?,?
?,?,?,0.1,0.4635,?,0.093,0.115,?
?,?,0.345,?,?,?,?,?,7
I,0.465,0.365,0.115,0.467,?,?,0.113,?
I,?,?,?,?,0.261,?,?,7
?,?,?,?,0.4415,0.1755,0.0905,0.12,7
?,?,?,?,?,?,0.106,0.1095,6
M,0.47,?,0.12,0.612,?,0.15,?,?
F,?,?,?,0.582,0.29,?,?,8
?,?,0.37,?,?,0.222,?,0.15,9
?,?,0.36,0.12,?,?,0.11,0.127,6
M,0.48,0.375,?,0.6765,0.3205,?,0.17,6
M,0.48,0.385,?,0.64,?,?,0.1575,6
?,?,0.36,?,0.439,0.194,0.099,?,8
?,?,?,0.12,?,0.312,?,0.14,?
?,?,?,0.115,?,0.1995,0.0955,?,?
?,0.49,0.385,0.125,?,0.32,?,0.1695,8
?,0.495,?,0.135,0.6335,0.3035,0.1295,?,8
M,0.495,0.4,0.135,0.61,0.272,?,?,7
?,0.5,0.39,0.135,0.6595,0.3145,0.1535,?,?
?,0.5,0.385,?,?,?,0.103,0.135,?
M,0.5,0.385,?,?,0.3195,?,?,7
?,?,?,?,?,?,0.12,?,?
?,0.505,?,?,0.674,?,0.141,0.1785,?
I,?,0.39,?,?,?,?,0.156,?
?,0.505,0.41,?,?,0.289,?,0.155,?
?,0.505,0.355,?,0.601,0.25,?,?,?
M,?,0.39,0.135,0.769,0.3935,0.1455,?,?
?,?,?,?,0.5785,?,?,0.175,?
?,?,?,?,?,0.3655,0.1585,0.18,7
M,0.51,?,?,?,0.347,0.134,?,?
?,?,?,0.145,0.796,0.3865,?,?,?
?,?,?,0.14,0.834,0.367,0.2,?,?
M,?,?,0.155,0.7125,0.3695,?,0.155,7
F,?,0.415,?,?,0.3475,?,0.175,8
?,?,0.4,0.14,0.7325,0.334,?,?,11
F,0.53,?,?,?,?,?,?,?
F,?,?,?,0.8495,?,0.232,0.202,8
M,0.53,0.405,?,?,0.2715,?,?,?
?,0.535,?,0.135,0.8215,0.3935,0.196,0.205,8
M,?,0.43,?,0.7165,?,?,?,?
?,0.535,?,?,?,?,0.229,?,?
?,?,?,0.155,?,0.544,0.178,?,9
?,0.55,?,?,0.8105,0.368,0.161,0.275,9
?,?,?,?,?,0.4525,?,0.274,9
?,?,0.4,0.13,?,?,?,?,8
?,0.57,?,?,1.195,0.5625,0.2565,0.295,?
?,?,0.45,0.155,?,0.513,0.21,0.343,10
?,0.57,0.455,0.15,?,0.54,0.255,0.27,8
?,?,0.445,0.14,1.0635,?,0.2195,0.24,8
?,?,?,0.17,0.9035,0.4075,?,0.214,?
?,?,0.475,0.16,1.114,0.4955,?,0.29,?
F,0.575,0.46,0.16,1.103,?,0.221,?,?
F,?,?,?,1.1155,0.5575,0.2255,?,?
?,?,?,0.18,1.0515,?,0.2595,?,8
?,0.58,0.455,0.15,1.012,?,?,0.2835,10
?,?,0.45,0.145,?,0.5585,0.22,0.29,8
?,0.58,0.49,0.13,?,?,?,0.237,9
M,?,0.465,?,1.136,?,?,0.275,?
M,0.59,?,0.16,1.206,0.479,?,?,?
F,?,0.455,0.145,1.063,0.5155,?,?,?
F,0.595,0.47,?,?,0.4515,?,0.155,?
F,0.595,?,?,1.114,0.5865,0.2205,?,11
?,0.595,0.475,0.165,1.213,?,?,0.274,9
F,0.595,?,0.14,?,?,?,?,?
?,0.595,?,0.15,?,?,?,?,9
F,0.605,0.49,?,?,?,0.2645,0.295,?
M,?,0.475,?,?,0.572,0.2455,0.275,9
M,?,?,0.165,?,?,0.262,?,?
?,?,?,?,?,?,?,?,11
?,0.61,0.475,?,?,0.554,0.239,?,?
F,0.615,?,0.16,1.2525,0.585,?,0.33,?
?,?,?,0.18,?,0.594,0.276,0.388,?
?,0.625,0.48,0.17,?,?,?,?,?
?,0.625,?,?,?,?,0.271,0.405,10
?,?,0.475,?,?,?,0.2475,0.349,?
F,0.625,?,0.165,?,0.573,?,?,9
?,?,?,?,?,0.5845,?,?,?
M,0.63,0.485,?,1.278,0.637,0.275,0.31,?
F,0.63,?,?,1.3075,?,?,?,11
M,0.63,?,?,?,?,?,?,?
M,?,?,0.175,?,0.623,?,?,?
M,?,?,0.185,1.4065,0.684,0.3,0.3745,10
M,?,0.505,0.155,?,?,0.2655,0.335,?
?,?,0.5,0.17,?,?,?,0.409,11
F,0.64,0.5,0.175,1.394,?,?,0.4,10
F,?,?,?,1.2205,?,?,?,?
M,?,0.52,0.175,?,?,0.342,?,?
M,0.645,0.52,?,1.561,?,?,0.4,?
?,?,0.505,?,1.4325,?,0.308,0.336,8
M,0.645,?,0.175,?,0.633,0.299,0.349,?
F,?,?,?,1.2465,?,0.327,0.3,10
F,?,0.515,?,?,?,?,0.385,10
?,?,?,?,1.304,0.57,0.312,0.3725,9
M,?,0.52,?,1.6785,0.6665,0.308,0.46,11
?,?,0.525,0.185,1.622,0.6645,?,?,?
F,0.655,?,?,?,0.6895,?,?,?
?,?,?,0.175,?,0.8515,0.3365,0.403,10
?,?,?,0.185,1.528,0.69,0.3025,?,11
?,0.66,0.535,0.19,1.5905,0.6425,0.297,?,?
M,?,?,?,?,0.594,0.3595,0.485,10
F,0.66,0.475,0.18,1.3695,?,0.294,?,6
M,?,0.525,0.165,1.6085,?,?,0.4005,?
F,0.675,?,?,1.587,?,0.2995,?,?
?,0.675,0.565,0.195,1.8375,?,0.3615,0.553,12
M,?,?,0.185,?,0.7245,0.3215,?,12
?,?,?,?,?,?,0.362,?,8
?,0.69,?,?,1.872,?,?,?,?
?,?,0.535,?,?,0.8035,0.396,0.503,10
F,0.705,?,?,1.685,?,?,0.4045,?
?,0.71,?,0.205,2.198,1.012,?,0.5475,?
M,?,?,0.175,?,0.7645,?,0.4135,?
F,0.715,0.525,0.185,?,?,0.383,0.405,?
F,?,?,0.22,?,1.1335,0.44,0.6,11
M,0.765,0.6,?,2.302,?,?,?,?
?,0.185,0.13,0.045,?,0.012,?,0.0095,4
?,0.195,?,0.045,?,?,?,?,3
?,0.195,0.135,0.04,0.0325,0.0135,?,?,4
I,?,?,0.04,?,0.0155,?,?,4
I,0.225,?,?,0.059,0.027,?,0.015,4
?,?,?,?,?,0.03,0.013,0.0215,4
I,0.25,0.18,0.065,0.0685,?,?,0.0225,5
?,0.265,0.195,0.055,0.084,?,?,?,7
