@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
1.0,?,-0.92453,1.0,0.75472,0.49057,-0.0566,?,0.0,1.0,-5.4E-4,?,?,?,?,?,?,?,?,0.5283,?,?,?,?,?,0.92192,?,?,-1.0,1.0,0.43396,?,?,?
1.0,?,0.83333,-0.7619,?,0.33333,?,?,?,?,0.12808,0.33333,0.0,0.28571,-0.07143,-0.38214,?,?,0.02381,?,?,0.16667,-0.2619,-0.57255,?,?,-0.51079,1.0,?,-0.66667,-0.04762,0.2619,0.02381,0
1.0,?,0.04167,?,?,?,?,0.33333,?,?,?,?,0.10417,0.54167,?,0.4375,-0.22917,?,-0.22917,?,?,0.25,?,?,?,?,?,?,?,0.58333,?,0.33333,?,?
1.0,1.0,?,?,?,0.0,0.0,?,?,?,-0.89098,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,?,?,?,?,0.0,?,0.0,0
?,?,0.06595,?,?,0.90996,?,?,-0.49962,0.90023,0.6132,?,?,?,0.37988,0.66145,?,?,?,0.53258,?,?,0.44511,?,?,0.34374,0.43221,?,?,0.23405,?,?,?,?
?,?,?,0.82809,?,?,0.70709,?,?,0.97311,0.07981,?,?,?,0.88444,?,-0.05206,?,0.18135,?,-0.69594,?,?,?,-0.30063,?,?,?,?,0.87757,0.81007,0.81979,?,?
?,0.95882,?,1.0,?,?,?,?,?,?,?,?,?,1.0,?,?,-0.05179,?,?,?,-0.09284,?,?,0.91567,-0.15675,0.95677,?,?,0.01307,?,-0.10797,?,?,1
?,0.0,0.0,?,0.85388,?,0.0,0.68869,-1.0,?,0.31385,?,?,-0.30241,?,0.94155,?,0.0,?,0.0,?,-0.18043,?,?,?,1.0,-1.0,0.0,?,?,?,?,?,0
?,?,0.00876,1.0,0.00843,0.98658,?,?,?,0.9982,-0.0351,?,?,1.0,-0.02581,1.0,?,?,?,1.0,?,1.0,-0.04744,?,?,?,?,0.9702,?,1.0,-0.03855,?,?,1
?,0.0,?,?,-0.22703,?,?,?,0.0,0.93243,0.07297,?,?,?,?,?,?,?,0.0,1.0,-0.21081,?,?,?,?,1.0,-0.17568,?,0.0,?,?,?,?,?
1.0,0.64122,0.01403,?,?,?,?,?,?,?,0.04755,0.21951,?,?,0.0,?,0.0,0.31707,0.07317,0.26829,?,?,0.05813,?,?,0.19304,0.05641,0.1741,?,0.19512,?,0.17073,0.07317,?
1.0,?,?,?,-1.0,0.0,?,0.0,0.0,?,?,1.0,?,1.0,?,?,-1.0,?,?,?,?,?,?,0.0,0.0,?,-1.0,1.0,?,?,?,0.0,?,?
1.0,?,?,?,?,?,?,?,?,?,0.59184,0.12245,0.55102,0.0,?,?,?,?,?,-0.28571,0.44898,?,?,?,0.22449,?,?,?,?,-0.34694,?,-0.26531,?,1
1.0,?,?,1.0,-1.0,?,0.0,0.0,0.0,1.0,?,1.0,-0.25342,?,0.23288,?,-1.0,0.0,?,?,?,1.0,1.0,0.0,?,1.0,-1.0,0.0,?,?,-1.0,?,?,0
1.0,0.89706,?,0.91176,0.375,0.74265,0.67647,0.45588,0.77941,?,0.88971,-0.02206,?,?,?,?,?,?,0.47794,-0.73529,?,?,0.08824,?,?,?,-0.24131,?,?,?,-0.50735,?,-0.56618,?
1.0,?,0.28105,?,0.15033,?,-0.70984,?,0.71242,?,?,-0.81699,0.33987,?,-0.02614,?,-0.83007,?,?,?,?,?,-0.94118,?,-0.43137,?,?,?,?,?,0.02614,?,?,0
1.0,?,?,?,0.0,?,?,0.36667,0.11667,?,?,?,0.08333,?,?,?,?,?,-0.01667,?,?,0.7,?,0.25,0.13333,?,0.05439,0.4,?,?,?,?,-0.05,1
?,-0.26667,0.4,?,?,?,-0.04444,?,?,?,?,-0.00885,?,?,-0.00166,?,-0.00883,0.0047,?,?,0.00238,?,0.00102,?,?,?,?,2.6E-4,5.0E-5,0.0,1.5E-4,-8.0E-5,?,?
?,?,?,0.64865,0.2973,0.64865,?,?,0.18919,1.0,?,0.51351,?,0.62162,?,?,?,?,?,?,?,0.75676,?,?,?,0.61031,?,0.58478,?,?,?,?,?,?
1.0,?,-0.03516,?,-0.33203,?,-0.01563,0.97266,?,?,?,?,?,?,?,?,-0.03516,?,-0.02734,?,?,-0.93359,?,?,-0.00391,?,?,0.90234,-0.06641,?,?,?,-0.34375,?
1.0,?,?,0.93757,?,?,?,?,?,0.96936,0.0052,?,?,?,?,?,?,?,?,0.93584,?,?,-0.0237,?,-0.04451,0.96215,?,0.97399,?,0.95434,-0.0341,0.95838,0.00809,?
?,?,-0.05529,?,-1.0,?,?,?,-0.22222,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.27778,?,?,?,-0.27778,?,-0.63156,?,-0.65935,?
?,?,-0.10345,0.24138,?,0.2069,?,0.07405,?,0.03649,?,0.01707,?,0.00741,?,0.00281,?,?,?,?,?,?,?,?,-9.0E-4,?,?,?,-2.4E-4,?,-1.2E-4,-8.0E-5,?,?
?,0.62745,?,?,?,?,?,0.62745,?,?,?,?,-0.13725,?,-0.09804,?,-0.11765,0.54902,-0.21569,?,?,?,?,?,-0.2549,?,?,0.56863,-0.31373,0.43137,-0.21569,?,?,0
1.0,0.25,0.16667,0.46667,0.26667,?,?,?,?,?,0.14922,?,?,?,?,?,?,-0.0323,?,?,?,?,?,-0.01097,?,-0.00621,-0.00586,?,-0.0052,-8.9E-4,?,?,-0.00291,1
1.0,?,?,?,?,0.0,?,?,0.0625,?,?,?,0.09375,0.0625,?,?,?,?,?,?,-0.09375,0.0,0.0,?,-0.46875,0.03125,?,?,?,?,0.0,?,?,?
?,?,?,?,?,?,?,?,?,?,-0.03243,0.98919,?,?,?,?,?,0.97838,?,?,?,1.0,0.04324,?,0.09189,?,0.01251,1.0,?,?,0.02703,?,?,?
1.0,0.85271,?,?,?,1.0,?,0.91473,-0.00775,0.83721,0.03876,?,?,1.0,1.0,?,?,?,?,?,?,?,?,?,?,1.0,?,0.84496,0.06977,?,?,1.0,?,?
?,?,?,?,0.08021,1.0,0.01604,?,?,?,-0.01604,?,0.0,?,?,?,?,?,?,?,?,?,-0.01604,?,?,0.96974,?,?,?,?,0.09091,?,?,?
1.0,-0.205,?,?,?,?,?,?,0.35,?,?,?,0.275,-0.095,0.21,?,?,?,?,-0.48,?,0.29908,?,-0.58,?,0.3219,-0.28475,?,?,-0.27104,-0.31228,?,?,0
1.0,?,?,?,0.06667,0.7,?,?,?,?,0.0,?,0.0,?,?,0.7,0.1,?,?,?,?,?,?,?,0.13333,?,0.10168,0.6,?,0.6,0.16667,?,0.16667,1
?,?,?,0.06704,0.00838,?,-0.01117,?,-0.03911,?,-0.07542,?,0.05307,0.06425,?,?,0.09497,-0.06425,0.07542,?,?,?,?,?,?,0.10335,-0.00838,?,?,0.04469,?,?,?,?
1.0,0.94653,?,0.72554,?,?,?,0.01267,0.89109,?,?,?,?,-0.75881,?,?,?,?,?,-0.52475,?,?,?,?,-0.64792,0.16085,-0.5642,?,-0.41901,?,?,0.50376,-0.0598,?
1.0,?,0.01437,?,0.04598,0.01437,0.04598,?,?,0.01724,?,-0.03736,?,-0.08333,?,-0.09483,0.08046,?,?,?,?,?,-0.01149,?,?,0.00862,0.01724,?,0.01149,?,?,?,-0.00575,?
?,?,?,0.79704,0.01084,?,0.00197,?,?,0.78424,-0.00985,0.8335,?,0.85123,?,?,-0.00788,0.79113,?,?,0.0335,?,0.05517,?,?,0.78041,?,0.74089,-0.05025,?,?,0.79015,?,1
?,?,?,?,?,?,-0.01997,?,-0.04993,?,?,?,-0.02282,?,-0.03281,?,?,-0.01712,?,?,?,?,?,?,0.01854,?,?,0.01997,0.00713,-0.02568,?,?,0.01997,?
1.0,0.4709,?,0.42328,?,0.25661,?,?,0.49471,?,?,-0.34127,0.31217,?,0.3254,?,0.06878,-0.5,?,-0.14815,?,?,?,-0.2328,?,?,?,0.15873,-0.21693,0.24868,?,?,?,?
?,0.08696,0.00686,?,-0.04119,0.10526,-0.08238,0.12586,-0.06178,?,?,?,0.0778,0.14645,?,0.29062,?,0.18993,?,0.1167,0.0,?,-0.00229,?,-0.10297,?,?,?,-0.06636,?,-0.07323,?,-0.06865,0
?,?,0.38574,?,?,?,?,?,0.64899,-0.73675,?,?,0.0,-0.62706,-0.31079,-0.38391,-0.62157,-0.12797,?,0.49909,?,0.71481,-0.3766,0.73857,-0.05484,0.60098,0.30384,0.45521,?,0.02742,?,?,?,1
?,?,?,0.0409,?,?,?,0.01128,?,?,0.00141,?,-0.03103,?,0.06065,?,?,?,-0.00423,0.04372,?,0.01834,?,?,?,?,?,0.00564,?,?,?,?,0.0,0
1.0,0.85736,7.5E-4,?,?,0.77521,-0.04182,0.84317,0.09037,?,0.11949,0.88051,?,?,?,?,-0.06796,?,?,0.88125,?,0.90515,?,0.79686,?,0.82383,?,0.88125,?,?,?,?,?,?
1.0,?,?,1.0,?,?,?,?,?,?,-1.0,?,?,-1.0,1.0,1.0,1.0,?,1.0,?,?,1.0,?,?,?,?,1.0,?,?,?,?,?,?,?
1.0,?,?,?,?,?,0.98903,-0.42625,0.88744,?,?,?,?,?,?,-0.6603,-0.55262,-0.1926,-0.86063,?,-0.80496,0.64649,?,?,?,?,0.21343,?,0.5831,?,0.66315,?,0.64933,?
?,1.0,?,?,0.5125,0.625,?,1.0,1.0,?,?,1.0,?,?,0.0,?,?,?,1.0,1.0,1.0,0.3125,1.0,1.0,?,?,?,1.0,1.0,-0.94375,?,0.0,?,?
?,?,0.54902,0.62745,1.0,?,1.0,?,?,?,?,?,?,-0.96078,?,?,?,?,?,0.35294,?,0.7451,-0.72549,?,?,?,0.21876,0.72549,?,0.23529,0.90196,-0.11765,?,?
?,0.0,0.0,?,-1.0,?,?,0.0,?,?,?,1.0,?,1.0,?,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,?,-1.0,?,?,1.0,0
?,?,0.44444,?,?,?,1.0,-0.33333,?,?,0.33333,?,?,-1.0,?,?,-0.77778,?,-1.0,?,-0.77778,?,?,?,?,?,0.45019,0.57454,?,?,?,?,?,?
0.0,?,?,?,?,?,?,?,?,0.0,?,?,?,0.0,?,0.0,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,0.0,0.0,?,?
?,?,0.0,?,?,?,?,?,?,?,0.12094,?,0.1421,0.86922,0.16228,0.75,?,0.75,0.5,?,?,?,?,?,0.5,?,?,0.75,?,?,?,?,0.30293,?
0.0,-1.0,1.0,?,?,?,0.0,1.0,?,?,?,?,?,-1.0,-1.0,?,?,-1.0,-1.0,?,?,0.0,?,?,-1.0,?,-1.0,?,?,-1.0,?,?,?,?
?,?,?,1.0,0.0,0.66667,?,1.0,?,0.88889,?,?,?,0.77778,0.0,0.77778,?,?,?,?,?,?,?,0.66667,0.0,?,?,1.0,?,?,?,?,?,1
0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,-1.0,0.0,0.0,?,0.75,?,0.0,?,0.0,?,?,?,0.0,?,?,?,-1.0,?,?,?,?,0
?,?,?,?,?,1.0,0.09091,?,?,1.0,?,?,-0.27273,1.0,?,?,0.09091,?,0.0,?,-0.36364,?,?,1.0,-0.09091,1.0,-0.04914,?,0.45455,1.0,?,?,?,1
1.0,0.62121,?,?,0.0,?,0.0,0.3447,?,?,0.39394,?,?,?,0.31439,?,0.32955,?,?,0.01894,-0.53409,-0.57576,?,?,?,0.25758,?,?,0.24242,?,?,0.17045,-0.41667,?
?,?,?,?,0.23529,1.0,?,1.0,?,?,?,?,0.11765,1.0,?,1.0,?,?,-0.11765,?,?,1.0,?,?,?,?,?,?,?,?,0.35294,1.0,?,1
1.0,?,0.0,-1.0,?,?,?,?,-0.23404,?,?,?,?,?,?,?,?,?,-0.07979,-0.25,1.0,0.17021,?,?,?,?,?,?,?,?,?,?,?,0
1.0,?,0.29167,0.83333,-0.16667,?,?,0.875,?,?,0.04167,?,0.125,?,0.0,?,?,1.0,?,0.66667,-0.08333,?,0.16667,?,?,0.83796,0.05503,1.0,0.20833,0.70833,0.0,0.70833,?,?
1.0,?,?,?,?,?,?,?,0.0,0.0,0.0,0.11538,?,0.0,0.0,0.0,?,?,0.0,?,0.0,-0.05128,-0.06571,0.07853,?,?,-0.10897,?,0.09615,?,-0.04808,?,?,?
?,1.0,-0.08183,?,-0.11326,?,-0.29802,1.0,-0.33075,?,?,?,?,?,-0.4817,0.73084,?,?,-0.63544,?,?,?,?,?,-0.96296,?,-0.85669,?,-0.83893,0.24117,?,?,-0.89621,1
?,1.0,?,?,1.0,-1.0,-0.82456,?,?,?,0.07018,?,?,?,0.34649,?,-0.03947,?,0.5307,0.0,0.0,-0.29825,?,?,?,?,-1.0,?,-0.24561,?,?,0.82895,?,?
?,?,?,?,?,?,?,?,-0.23486,?,?,?,-0.30539,?,?,0.47194,?,0.40473,-0.55059,0.61041,?,?,?,0.23966,-0.52142,?,?,0.12777,-0.39143,0.15657,-0.51329,0.18353,?,1
0.0,?,1.0,1.0,-1.0,?,0.0,?,?,?,?,1.0,?,0.0,?,?,?,0.0,0.0,?,?,?,1.0,-1.0,?,?,?,-1.0,?,?,?,?,?,?
1.0,0.92247,-0.19448,0.96419,?,?,?,?,?,0.79271,-0.28909,?,-0.49639,0.63338,-0.49967,0.37254,?,?,?,?,?,0.33509,?,?,?,0.09312,-0.59589,-0.07162,?,?,?,-0.07457,-0.47898,1
?,?,-1.0,-0.50694,?,1.0,?,1.0,?,?,?,?,?,1.0,?,0.0,?,?,1.0,1.0,?,0.0,0.0,?,?,?,?,1.0,?,?,?,?,?,?
1.0,0.84177,?,?,0.7616,?,0.9346,?,0.88186,?,?,?,0.19409,?,-0.25527,?,?,?,?,0.16245,-0.86498,0.51477,-0.66878,0.74895,?,?,?,?,?,?,0.62447,-0.00422,0.69409,?
1.0,1.0,1.0,?,?,?,?,-1.0,-1.0,1.0,?,?,?,?,0.0,?,?,1.0,1.0,?,0.0,?,?,?,-1.0,1.0,1.0,?,?,?,?,?,0.0,?
?,?,0.63548,1.0,?,?,?,-0.33333,?,-1.0,?,?,1.0,?,?,?,?,-1.0,?,?,-0.92536,-1.0,?,?,-1.0,?,?,?,-1.0,?,?,?,?,?
?,?,?,?,?,0.0,0.0,-1.0,?,?,-1.0,-1.0,?,?,?,?,?,?,?,-1.0,?,0.0,0.0,?,?,1.0,?,?,?,?,?,?,?,?
?,1.0,?,1.0,?,?,0.22108,1.0,?,?,0.39495,?,?,?,0.58986,?,1.0,?,?,1.0,?,1.0,?,?,?,?,1.0,?,0.25,?,?,?,1.0,1
?,-1.0,?,?,?,?,?,?,?,?,?,0.0,0.0,?,-1.0,0.0,?,-1.0,?,?,0.0,1.0,?,1.0,?,?,-1.0,?,?,?,?,0.0,0.0,?
?,0.64947,-0.07896,0.58264,?,?,-0.21384,?,0.04403,0.38096,?,?,?,0.03459,?,0.20269,-0.29441,?,?,?,-0.31525,?,?,?,-0.25124,?,?,?,?,?,?,?,?,1
?,?,?,?,?,?,?,?,0.0,1.0,-0.33333,?,?,0.0,?,0.0,?,0.0,?,-0.19792,-0.21875,?,?,?,?,?,?,?,-1.0,?,?,-0.19792,?,?
1.0,?,?,0.99363,?,?,?,?,?,?,0.54701,?,?,?,?,?,0.28714,?,?,0.52494,0.292,?,?,?,?,?,0.25553,0.27381,?,0.22427,?,?,0.19083,?
?,?,?,?,-1.0,?,-1.0,?,?,?,0.7619,?,?,?,?,?,?,?,1.0,?,-1.0,-1.0,-1.0,0.82937,?,?,?,1.0,?,?,-0.3254,?,?,?
1.0,0.93669,-0.0019,?,0.43204,?,-0.40129,?,?,?,?,?,?,?,?,0.84628,?,0.87379,-0.14482,0.84871,?,?,?,?,?,0.87293,?,?,0.09385,0.78317,-0.10194,?,?,?
?,1.0,-1.0,?,?,?,1.0,1.0,-0.5,?,1.0,?,1.0,?,?,0.0,0.0,?,?,?,?,?,?,1.0,1.0,?,0.625,?,?,-0.75,1.0,?,?,?
?,?,?,1.0,?,1.0,?,?,0.15414,1.0,0.2782,0.9812,-0.06861,?,0.0661,?,?,0.83584,-0.15633,0.974,?,?,0.09242,1.0,-0.01253,0.96238,-0.04597,?,0.03885,?,-0.13722,?,?,?
?,0.36876,?,-1.0,-1.0,-0.07661,?,?,0.95041,0.74597,?,?,-0.79313,-0.09677,?,0.48684,0.46502,?,?,?,-0.20188,?,?,?,?,0.03443,-0.01186,-0.00403,?,?,?,?,0.00325,0
?,?,0.38265,?,?,?,?,?,?,?,?,0.99745,?,?,?,?,-0.13074,0.95663,0.07717,?,0.00191,?,0.30804,?,-0.14541,?,?,?,?,1.0,-0.1875,?,?,1
?,?,0.0,0.0,?,?,0.0,?,?,0.0,0.0,1.0,1.0,1.0,?,?,?,0.0,?,?,1.0,?,?,1.0,1.0,?,?,1.0,?,1.0,?,0.0,?,?
?,?,-0.28428,1.0,?,?,-0.35094,?,?,?,-0.49057,0.90818,?,?,-0.58899,0.69748,-0.58019,?,-0.57579,0.68459,-0.70975,?,-0.87327,?,?,?,?,?,-0.78239,?,?,?,?,?
?,?,0.0,?,0.0,?,0.0,?,?,?,0.0,?,?,?,?,?,-1.0,-1.0,?,1.0,?,?,?,1.0,?,?,?,?,-1.0,?,1.0,?,0.0,0
?,1.0,?,?,?,?,?,1.0,?,0.95455,0.0,?,?,?,-0.04545,1.0,0.0,?,?,0.86364,?,0.77273,?,?,0.04545,?,?,?,?,?,?,?,0.04545,1
?,0.0,0.0,?,1.0,1.0,?,-1.0,?,?,?,-1.0,?,?,?,?,?,1.0,-1.0,1.0,?,?,0.0,?,?,?,-1.0,?,0.0,1.0,?,?,?,0
1.0,?,?,?,0.17647,?,?,0.91176,?,?,-0.17647,0.97059,0.14706,?,?,1.0,0.0,1.0,?,?,0.11765,?,?,0.85294,0.02941,?,?,?,?,0.97059,?,0.91176,0.05882,?
1.0,-1.0,?,-1.0,0.15244,0.28354,1.0,-1.0,1.0,?,?,?,?,-1.0,-0.23476,0.28301,?,?,?,-0.31402,?,?,-1.0,?,?,?,?,?,-1.0,?,-0.32317,0.14939,?,?
?,0.47368,-0.10526,?,?,0.83155,0.02615,?,?,?,?,0.79856,?,0.78315,?,?,0.47368,1.0,0.05263,?,?,?,?,?,0.21053,?,?,?,?,?,0.09534,0.57418,0.09719,?
1.0,?,?,?,?,-0.01923,?,?,?,0.0,?,?,?,?,0.0,0.0,?,?,?,-0.35256,?,-0.34615,-0.80769,0.0,?,-0.61538,?,0.0,0.0,0.0,?,0.0,?,?
?,1.0,?,1.0,0.54545,0.81818,0.63636,1.0,?,1.0,0.0,?,?,?,0.27273,?,-0.63636,?,?,0.90909,?,?,0.0775,?,?,1.0,0.08867,?,?,?,0.63636,?,0.27273,?
0.0,-1.0,?,1.0,?,?,?,?,?,1.0,-1.0,?,?,0.0,0.0,0.0,?,?,?,?,1.0,?,?,?,1.0,1.0,1.0,?,?,?,?,?,?,?
1.0,?,?,0.63636,?,0.27273,0.18182,0.63636,?,?,-0.09091,0.45455,?,?,-0.01343,?,-0.18182,?,?,0.36364,?,?,0.18182,0.36364,?,?,-0.01768,?,?,0.36364,?,0.28985,?,?
?,?,-0.59677,0.0,?,?,?,?,1.0,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,0.0,0.29839,?,1.0,0.51613,0.0,?,?,0.0,0.0,0.0,?
?,?,?,1.0,?,?,?,?,-0.14286,0.85714,-0.14286,?,?,?,0.0,?,?,1.0,0.03617,?,?,1.0,0.0,?,-0.28571,?,?,1.0,?,?,0.57143,?,?,1
?,?,1.0,?,?,?,1.0,?,?,1.0,?,1.0,-1.0,?,?,1.0,?,?,-1.0,1.0,1.0,?,?,1.0,?,1.0,?,1.0,1.0,?,?,1.0,?,0
?,?,?,0.53945,0.82161,?,?,?,0.87916,-0.73939,0.58226,-0.92099,?,?,-0.24942,?,?,-0.24012,-0.82881,0.18823,-0.78699,0.51557,-0.5743,?,?,?,?,?,?,0.25974,?,?,?,1
?,1.0,?,?,?,1.0,?,?,?,1.0,?,1.0,?,1.0,?,1.0,?,?,?,1.0,?,?,?,?,?,?,1.0,?,1.0,?,1.0,?,?,?
1.0,?,0.04174,?,0.15766,?,0.19791,?,?,?,?,0.76221,?,?,0.4836,0.60101,0.51752,?,0.5218,?,?,0.42546,?,0.3334,?,?,?,0.22307,?,?,?,0.11573,0.46571,1
?,?,?,1.0,?,1.0,?,?,?,0.0,0.0,1.0,-1.0,?,0.0,?,?,0.0,?,?,1.0,?,1.0,0.0,0.0,?,?,?,?,-1.0,-1.0,?,?,0
?,0.93537,0.13645,0.93716,?,?,?,?,?,?,?,0.6526,0.75,0.5083,?,?,0.82742,?,?,0.13712,0.85615,?,?,-0.07361,?,?,0.78004,?,?,?,0.64363,?,0.55835,?
?,?,-1.0,?,?,?,1.0,?,?,?,1.0,-1.0,-1.0,-1.0,?,?,?,1.0,?,-1.0,?,?,-1.0,?,?,?,?,?,?,?,?,-1.0,?,0
?,?,0.13069,?,?,0.64615,0.19038,0.36923,?,0.44793,?,?,?,0.25192,0.37115,0.15215,?,?,?,-0.03462,?,?,?,?,?,-0.1994,?,-0.23832,?,?,?,?,?,?
0.0,1.0,?,?,?,?,?,?,?,1.0,?,1.0,?,1.0,?,1.0,?,?,?,?,?,1.0,-1.0,1.0,?,?,-1.0,?,?,1.0,-1.0,1.0,1.0,?
1.0,0.97467,?,?,?,0.88783,?,?,?,?,?,?,0.52284,?,0.5882,0.58548,?,0.48869,?,?,?,?,0.75622,?,?,?,0.78541,?,?,?,?,?,0.74242,?
0.0,?,0.0,?,1.0,?,?,?,1.0,0.0,?,?,?,?,?,0.0,?,?,?,0.0,0.0,?,?,?,?,1.0,-1.0,0.0,?,?,?,0.0,0.0,0
1.0,?,0.15451,?,0.29757,?,0.3679,0.70588,?,0.57449,?,?,0.74676,0.31705,?,0.19128,?,?,?,?,?,-0.18479,?,?,0.65708,?,?,?,?,?,?,?,0.35095,1
0.0,0.0,?,?,?,?,1.0,?,0.0,?,?,?,?,?,?,?,-1.0,0.0,?,?,0.0,?,1.0,?,0.0,?,?,0.0,0.0,?,1.0,0.0,?,?
?,0.88804,0.38138,0.65926,?,?,0.87892,-0.06726,?,-0.39597,?,?,?,?,0.26906,?,?,?,-0.30942,-0.46637,?,?,?,?,-0.61055,?,?,?,?,?,-0.09461,0.42152,0.12556,1
?,1.0,?,?,?,?,1.0,1.0,1.0,1.0,?,?,?,?,1.0,1.0,1.0,?,?,?,?,1.0,?,1.0,?,?,1.0,1.0,?,1.0,1.0,?,?,?
1.0,?,?,?,0.10278,?,?,0.5558,0.05252,1.0,0.21225,0.71947,?,0.68798,?,?,?,?,-0.02845,?,?,0.5312,0.44872,?,0.57549,0.44174,0.482,0.12473,?,?,?,0.30588,?,?
?,0.0,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,?,?,0.0,0.0,0.0,?,0.0,?,?,?,?,?,0.0,0.0,0.0,?,0.0,?
1.0,?,?,?,?,?,?,?,?,0.94054,?,?,0.04719,0.98625,?,?,0.07135,0.98551,-0.00706,?,0.0498,?,?,?,0.08101,?,?,?,?,?,0.07061,?,?,1
0.0,1.0,1.0,?,-1.0,-1.0,?,0.0,0.0,0.0,?,?,?,0.0,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,-1.0,-1.0,?,?
?,?,?,?,0.01513,?,0.02258,?,0.01282,?,?,?,?,0.68101,0.05058,?,?,0.63403,?,?,0.06856,0.63077,?,?,?,?,?,0.38228,0.0676,?,?,?,?,?
?,?,?,?,?,?,?,0.76087,?,?,?,?,?,?,0.13712,0.93478,?,?,?,?,?,?,?,?,?,?,0.22216,0.7107,?,1.0,-0.06522,0.56522,?,?
?,?,?,?,?,?,?,0.8,?,?,?,?,?,?,-0.83519,0.49259,?,?,?,0.98215,?,1.0,?,?,?,?,-0.24549,?,0.02037,?,?,?,?,?
1.0,?,?,0.41245,?,0.26459,?,?,?,0.19455,0.25292,?,?,?,0.22957,?,?,0.05058,?,?,?,?,0.29961,?,0.28482,-0.06024,?,-0.14786,?,?,?,-0.19066,?,0
1.0,0.5754,?,?,?,?,?,?,0.03373,0.61706,?,?,-0.02381,0.62698,?,?,0.02579,0.60317,?,0.47817,?,?,?,?,?,?,-0.01237,?,?,?,?,0.625,?,?
?,?,-0.15271,-0.04433,?,0.08374,-0.02463,?,?,?,?,?,?,0.05911,?,0.0197,?,?,-0.2069,0.06897,0.01478,0.06897,?,0.07882,?,?,-0.04926,?,?,0.04433,?,?,-0.10837,0
?,0.61857,0.1085,?,?,?,?,?,?,?,?,0.71588,-0.00224,0.79754,?,0.83669,?,0.6868,-0.0906,?,-0.01342,?,?,0.71253,-0.09508,0.69845,?,?,0.0481,0.78859,-0.05145,0.65213,?,1
?,0.25316,0.35949,0.0,0.0,?,-1.0,?,0.0,?,-0.07342,?,0.0,0.0,?,?,?,?,0.0,0.00759,?,-0.2,0.33671,?,?,?,?,?,?,?,-1.0,0.0,0.0,0
?,0.88103,?,?,?,?,-0.01822,?,?,?,?,?,0.01179,?,?,?,?,?,?,?,-0.14577,?,?,?,-0.19507,?,?,?,-0.12862,?,?,0.91747,-0.16827,?
1.0,?,?,0.0,?,?,0.0,?,?,?,?,0.0,0.0,?,?,?,-0.45417,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,0
?,?,?,?,0.01305,?,?,0.89179,-0.10223,0.90103,-0.08428,0.9304,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.11808,?,-0.13051,0.83524,-0.12452,0.86786,?,?
?,0.0,?,1.0,0.12889,0.88444,?,0.0,?,1.0,?,?,0.19556,1.0,?,1.0,?,0.0,?,1.0,?,?,-0.18667,?,?,?,-1.0,0.0,?,?,0.11778,?,?,0
1.0,?,0.03714,0.85143,?,?,?,0.79571,?,?,?,?,-0.06714,?,?,?,?,0.81,?,?,-0.08429,?,-0.05,?,?,?,-0.08669,?,-0.10429,?,?,?,?,?
?,0.0,?,0.0,?,?,0.0,0.0,?,0.0,?,-1.0,?,1.0,?,0.0,?,?,?,?,?,0.0,?,?,?,?,1.0,?,?,?,0.0,0.0,?,0
?,0.4987,?,?,?,?,-0.04156,0.5013,?,0.44675,?,0.55844,-0.11948,?,?,0.52727,-0.05974,?,?,?,?,0.49091,?,?,?,?,-0.0328,0.43117,?,0.54545,?,?,-0.08571,?
?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,0.0,?,?,?,?,-1.0,0.0,?,?,?,0.0,?,?
1.0,?,0.5,1.0,0.25,?,1.0,?,?,-0.13336,0.80454,?,0.60793,?,?,?,?,?,?,?,?,-0.16178,?,?,?,?,?,0.01033,-0.07036,0.02224,-0.04142,?,-0.02017,?
1.0,0.0,?,0.0,0.0,1.0,1.0,-1.0,?,?,0.0,?,?,?,0.0,?,0.0,?,1.0,?,?,1.0,-1.0,?,?,?,-1.0,0.0,0.0,0.0,?,1.0,1.0,0
?,0.87048,0.38027,0.64099,?,?,?,?,?,?,0.79346,?,?,?,?,?,-0.12539,?,?,?,?,-0.13013,?,0.15552,-0.66421,0.38544,?,?,?,?,?,0.5146,?,1
