@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {b, g}


@data
1.0,?,?,?,-0.2381,?,?,0.45238,-0.14286,?,0.12808,?,?,?,-0.07143,?,?,0.2381,?,0.45238,?,?,?,?,-0.10234,?,?,?,0.0,-0.66667,?,0.2619,0.02381,b
?,?,0.04167,?,-0.10417,?,0.0,?,?,?,0.0,?,0.10417,?,?,0.4375,?,0.35417,?,?,?,0.25,0.1875,0.39583,?,?,-0.10064,?,?,?,?,?,?,g
1.0,?,1.0,?,0.0,?,?,?,?,?,?,-0.51504,?,?,0.28571,?,1.0,?,?,0.0,?,?,0.20301,-1.0,?,?,?,1.0,1.0,?,?,?,?,?
?,?,?,0.93614,?,?,?,?,?,?,?,?,?,0.72254,0.37988,0.66145,?,?,0.59862,0.53258,?,?,?,0.4044,?,0.34374,?,?,1.0,?,?,?,0.37191,?
1.0,?,?,?,?,?,0.70709,0.8401,-0.10984,0.97311,0.07981,?,?,?,?,0.95452,?,?,0.18135,?,?,0.8667,-0.85755,0.28604,?,?,?,?,?,0.87757,?,?,0.68822,b
?,?,?,?,-0.01918,?,?,?,?,?,-0.02716,?,-0.03096,?,?,1.0,?,0.9384,?,0.9762,?,?,?,0.91567,?,?,-0.06995,?,?,1.0,?,?,?,g
1.0,?,?,-0.33672,0.85388,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,-1.0,?,0.0,?,?,?,?,0.04447,?,?,0.0,b
?,?,?,?,?,?,?,?,?,?,-0.0351,1.0,-0.01271,?,-0.02581,?,?,?,2.5E-4,1.0,-0.02612,1.0,-0.04744,?,-0.04527,?,-0.03473,?,-0.02478,?,?,?,-0.04112,g
?,0.0,?,0.98919,?,?,?,0.0,0.0,?,0.07297,?,-0.2,?,0.07027,?,?,?,0.0,?,-0.21081,1.0,-0.41622,?,?,1.0,?,0.0,0.0,1.0,?,?,?,?
?,?,?,?,?,0.52751,?,?,?,?,0.04755,0.21951,0.04878,?,?,?,?,0.31707,0.07317,0.26829,0.12195,0.23698,?,?,?,?,0.05641,?,?,?,0.0,0.17073,0.07317,?
?,?,1.0,?,?,0.0,0.0,?,?,1.0,1.0,?,?,1.0,?,?,-1.0,0.0,?,?,?,?,?,0.0,?,1.0,?,?,?,?,?,0.0,?,?
?,?,?,?,?,?,?,?,0.44898,0.30612,0.59184,0.12245,0.55102,0.0,?,?,?,?,0.55102,-0.28571,?,?,?,-0.61224,0.22449,-0.46579,?,-0.59184,0.18367,-0.34694,0.0,?,?,?
1.0,?,0.0,?,-1.0,?,?,0.0,?,1.0,1.0,1.0,?,?,0.23288,?,-1.0,0.0,0.0,?,0.0,?,1.0,0.0,0.0,?,?,?,0.0,1.0,?,?,?,?
1.0,?,?,?,0.375,?,?,?,?,?,?,?,?,-0.20588,?,?,?,-0.5,0.47794,-0.73529,?,?,?,?,-0.125,?,?,-0.55147,-0.42647,?,?,?,-0.56618,g
?,-1.0,?,0.22222,?,-0.75693,?,?,0.71242,-1.0,?,?,?,-0.79085,?,?,?,?,-0.54248,?,-0.83007,?,?,-1.0,?,?,?,?,?,?,0.02614,-0.40201,?,b
1.0,?,-0.1,?,?,0.33333,-0.13333,?,?,?,0.01667,?,?,?,-0.06667,0.53333,?,?,?,?,0.2,?,0.0,?,?,0.46214,0.05439,0.4,0.03333,?,?,0.41667,?,g
?,?,?,?,?,?,-0.04444,0.06192,-0.06879,?,0.02575,?,0.02726,?,-0.00166,-9.3E-4,?,0.0047,?,?,?,?,0.00102,?,?,?,-4.3E-4,?,?,0.0,1.5E-4,?,?,?
?,?,?,?,?,0.64865,?,?,?,?,?,0.51351,?,?,?,?,?,0.71833,?,0.62162,?,?,?,0.35135,?,?,?,?,?,?,-0.59459,?,-0.24324,?
?,?,?,-1.0,-0.33203,?,?,?,0.01172,0.93359,?,?,0.16406,-1.0,?,0.95313,?,0.92188,-0.02734,?,0.11719,?,0.34766,0.95703,-0.00391,0.82041,?,0.90234,?,-1.0,-0.1875,?,?,b
1.0,0.95202,?,?,?,?,?,?,-0.01734,?,0.0052,0.95665,?,0.9526,?,?,?,0.99769,?,0.93584,?,0.93815,?,?,?,0.96215,?,?,?,?,?,?,?,?
?,?,-0.05529,1.0,-1.0,?,?,0.36111,?,1.0,-0.25712,?,?,?,-0.3466,?,?,1.0,-0.42862,0.0,-0.25,1.0,?,1.0,-0.27778,?,?,1.0,?,?,-0.63156,?,?,?
?,0.31034,?,0.24138,-0.10345,0.2069,?,?,-0.05431,0.03649,?,?,?,?,-0.01482,?,?,7.8E-4,-0.00523,-3.0E-5,-0.00299,-2.8E-4,-0.00166,-3.1E-4,?,?,-4.8E-4,?,?,-1.2E-4,-1.2E-4,?,?,?
1.0,?,?,0.72549,0.0,?,?,?,?,?,?,0.66667,-0.13725,0.64706,-0.09804,?,-0.11765,0.54902,?,0.58824,-0.19608,0.66667,?,?,-0.2549,?,-0.24668,?,?,0.43137,?,?,?,b
1.0,?,?,?,?,?,?,?,?,?,0.14922,?,?,?,?,?,?,-0.0323,0.01532,?,?,?,?,?,?,-0.00621,?,?,?,-8.9E-4,-0.00408,2.5E-4,-0.00291,g
?,?,0.15625,0.0625,0.0,0.0,?,?,0.0625,?,0.0,?,0.09375,0.0625,?,0.15625,?,?,-0.375,0.0,-0.09375,0.0,0.0,0.03125,?,?,?,?,?,?,?,0.0,?,b
1.0,?,-0.01081,1.0,?,?,?,0.95135,-0.01622,?,?,?,0.08649,1.0,-0.06486,0.95135,0.09189,?,?,1.0,?,?,?,0.97838,?,?,?,1.0,?,1.0,?,1.0,?,?
1.0,0.85271,?,?,?,?,?,0.91473,-0.00775,?,?,?,?,?,?,0.81395,?,0.90698,?,?,0.5067,?,?,0.8062,?,?,?,0.84496,?,1.0,?,?,?,?
?,?,-0.01604,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,0.91444,0.04278,?,?,?,-0.01604,?,?,?,?,?,?,?,?,0.97861,?,?
?,-0.205,?,0.23,0.1,?,?,0.3225,?,0.36285,-0.34617,?,0.275,?,?,?,?,?,0.31408,?,?,?,0.33176,?,?,0.3219,?,?,?,?,?,?,?,?
1.0,?,?,0.63333,?,0.7,?,0.7,0.0,?,0.0,0.8,0.0,?,?,?,?,?,0.1,0.73333,?,0.76667,?,0.63333,?,?,0.10168,0.6,0.13333,0.6,0.16667,?,0.16667,?
1.0,?,?,?,0.00838,?,-0.01117,0.00559,?,?,?,?,?,0.06425,-0.03352,?,0.09497,-0.06425,?,?,?,?,?,0.00838,0.00559,?,?,?,?,0.04469,?,?,-0.03352,?
?,0.94653,?,?,0.67248,0.47564,0.82455,?,0.89109,?,?,-0.47644,?,-0.75881,0.41743,?,?,?,?,?,?,?,?,-0.04119,-0.64792,0.16085,-0.5642,?,-0.41901,?,-0.22535,0.50376,-0.0598,g
1.0,0.0546,?,-0.02586,0.04598,0.01437,?,-0.07759,?,?,?,-0.03736,0.0431,?,?,?,?,?,?,?,0.02299,?,?,0.03161,?,?,0.01724,0.02586,0.01149,?,?,?,?,?
?,?,?,0.79704,?,0.8,?,?,?,0.78424,?,?,?,?,0.01675,?,?,?,?,?,?,0.74778,0.05517,0.72611,-0.01478,?,?,?,-0.05025,0.82956,?,?,?,g
1.0,0.03852,0.02568,0.00428,?,?,-0.01997,?,-0.04993,?,-0.01284,?,?,?,?,-0.04708,-0.02853,-0.01712,?,?,0.00428,?,?,?,?,?,?,?,?,-0.02568,?,?,0.01997,b
?,?,?,0.42328,0.33598,0.25661,?,?,0.49471,-0.02116,0.53968,?,0.31217,-0.4127,?,?,?,?,?,-0.14815,?,?,?,?,0.00265,?,?,0.15873,?,0.24868,-0.24339,0.2672,0.04233,?
?,?,?,0.13959,-0.04119,?,?,?,-0.06178,0.23341,?,?,0.0778,?,?,?,-0.04805,?,?,0.1167,?,?,-0.00229,0.15103,?,?,0.01373,?,-0.06636,?,-0.07323,0.1167,?,?
?,?,?,?,0.64534,?,?,-0.55941,?,-0.73675,?,?,?,?,?,?,?,-0.12797,?,0.49909,-0.6362,?,?,0.73857,?,?,?,?,?,0.02742,0.54479,?,0.50457,?
?,?,?,0.0409,-0.00846,?,?,?,?,?,?,?,-0.03103,?,0.06065,?,0.0268,?,?,?,-0.02539,?,?,?,?,?,?,?,?,-0.01693,?,?,0.0,b
?,?,?,?,?,0.77521,-0.04182,0.84317,?,?,0.11949,?,?,?,0.0351,?,?,?,?,?,0.01195,?,?,0.79686,-0.01942,?,?,?,-0.06423,0.73936,?,?,-0.09186,g
?,?,-1.0,1.0,?,?,?,1.0,?,1.0,-1.0,?,?,?,?,?,?,?,1.0,-1.0,?,?,?,?,-1.0,?,?,?,1.0,?,?,?,?,?
?,0.85209,?,0.38887,?,0.08858,?,?,?,?,?,?,0.10768,?,-0.31044,-0.6603,?,?,-0.86063,?,?,0.64649,-0.3523,?,?,?,0.21343,?,?,?,?,-0.11215,?,?
?,1.0,1.0,1.0,?,0.625,-1.0,?,?,0.025,0.03125,?,1.0,?,0.0,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,?,?,?,?,0.0,?
?,1.0,?,?,?,0.01961,1.0,?,?,?,?,?,0.11765,-0.96078,?,-0.64706,-0.68627,?,-0.86275,0.35294,?,?,?,0.92157,-0.21569,0.92874,0.21876,0.72549,?,0.23529,0.90196,-0.11765,0.90196,?
?,?,?,?,?,?,?,?,?,-1.0,1.0,?,?,1.0,?,?,?,0.0,?,-1.0,?,?,1.0,?,0.4375,?,?,?,0.0,?,?,?,?,b
?,0.44444,0.44444,0.53695,?,-0.22222,1.0,?,0.88889,?,?,?,?,-1.0,?,?,-0.77778,?,?,-0.22222,-0.77778,?,?,?,?,?,?,?,0.84353,?,?,-0.55556,?,?
0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,0.0,0.0,0.0,0.0,?,1.0,?,?,?,0.0,0.0,0.0,?,b
?,?,?,?,?,0.5,?,?,?,0.91201,0.12094,?,?,0.86922,0.16228,?,?,0.75,?,?,?,1.0,-0.25,?,?,0.73944,0.26388,0.75,?,0.69635,0.29074,0.67493,?,?
?,?,1.0,?,1.0,?,?,?,?,1.0,-1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1.0,?,1.0,?,-1.0,0.0,0.0,?
?,?,?,1.0,?,0.66667,0.11111,1.0,?,0.88889,?,1.0,-0.22222,?,?,?,?,?,?,?,-0.11111,?,?,0.66667,0.0,?,?,?,0.11111,?,?,1.0,?,g
?,?,?,?,0.0,0.0,0.0,?,?,0.0,?,?,?,?,?,1.0,?,?,0.0,0.0,?,?,1.0,?,?,?,?,?,?,?,?,?,?,b
1.0,?,0.45455,1.0,-0.45455,?,?,1.0,?,?,?,?,-0.27273,1.0,-0.18182,?,?,1.0,0.0,?,?,?,0.09091,?,-0.09091,?,?,1.0,0.45455,1.0,?,?,-0.18182,g
1.0,0.62121,?,?,?,?,?,0.3447,0.28788,?,?,?,0.51894,0.36364,?,-0.53788,?,0.12121,-0.14773,?,?,-0.57576,0.17803,?,?,?,-0.57576,?,?,?,?,0.17045,?,?
?,?,0.11765,1.0,0.23529,1.0,?,1.0,?,?,?,?,?,?,0.47059,?,-0.05882,1.0,?,1.0,?,?,?,1.0,?,?,?,1.0,0.05882,1.0,?,?,?,?
1.0,?,0.0,-1.0,?,1.0,0.51064,?,?,?,?,?,-0.59043,?,?,0.0,?,0.82979,-0.07979,-0.25,?,0.17021,?,0.0,0.0,?,?,?,-0.48936,?,?,?,?,b
?,?,?,0.83333,?,0.70833,?,?,-0.08333,?,?,?,0.125,?,?,?,?,?,0.08333,?,?,0.75,?,0.83333,-0.125,0.83796,?,1.0,?,?,?,0.70833,0.04167,?
?,?,-0.16667,?,0.0,?,?,0.0,?,?,?,?,-0.19071,?,?,0.0,?,?,?,?,?,-0.05128,?,?,?,0.17308,-0.10897,0.125,?,0.02564,-0.04808,?,?,?
1.0,?,?,1.0,?,?,?,1.0,-0.33075,?,?,?,-0.47265,0.91904,-0.4817,?,?,0.68131,?,?,-0.78316,?,?,0.67033,?,?,-0.85669,?,?,?,?,0.29221,?,?
?,?,1.0,-1.0,?,?,?,?,?,0.46053,0.07018,?,0.05702,?,0.34649,?,?,?,?,0.0,?,?,?,1.0,?,1.0,?,1.0,?,0.35088,0.20175,0.82895,?,?
?,?,?,?,?,?,-0.30133,?,?,?,?,?,?,?,?,?,-0.61189,0.40473,?,0.61041,?,?,-0.32681,0.23966,-0.52142,?,-0.4839,?,?,0.15657,?,0.18353,?,?
0.0,?,1.0,?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,-0.17674,?,-0.22602,?,?,?,-0.28909,0.70302,-0.49639,?,-0.49967,?,?,0.2707,?,0.40506,-0.54172,?,-0.59691,0.1475,?,?,-0.59589,?,-0.54928,?,-0.54074,-0.07457,?,?
1.0,?,?,?,?,?,?,?,?,?,0.0,?,-1.0,?,?,0.0,?,1.0,1.0,1.0,?,0.0,0.0,-0.71528,?,0.33333,-1.0,?,-1.0,?,-1.0,?,?,?
?,0.84177,0.4346,0.5,0.7616,?,0.9346,?,?,?,0.61181,?,0.19409,?,-0.25527,-0.62869,?,?,?,?,?,?,?,?,?,0.77937,?,0.64135,0.42827,?,0.62447,?,?,?
?,1.0,1.0,0.0,0.0,?,-1.0,?,?,1.0,?,1.0,?,?,?,?,?,?,1.0,?,?,1.0,?,?,-1.0,?,1.0,-1.0,?,?,?,?,?,b
1.0,?,?,?,?,?,?,-0.33333,1.0,?,?,?,?,?,1.0,-1.0,?,?,?,?,?,?,?,-0.33333,-1.0,0.19235,?,1.0,?,?,-1.0,?,-0.66667,g
?,?,1.0,?,-1.0,?,0.0,-1.0,1.0,?,?,-1.0,?,?,1.0,?,?,?,-1.0,?,?,?,?,1.0,-1.0,?,1.0,?,-1.0,?,1.0,0.0,?,?
?,1.0,?,?,?,1.0,?,?,-0.125,1.0,?,?,?,?,0.58986,?,1.0,?,?,1.0,?,?,?,1.0,?,1.0,?,?,?,?,?,?,1.0,?
?,-1.0,?,?,?,0.0,0.0,?,?,?,0.0,?,0.0,?,?,0.0,?,-1.0,-1.0,?,?,?,?,1.0,?,?,?,0.0,?,?,0.0,0.0,0.0,?
?,?,?,0.58264,?,?,?,?,?,?,?,0.28931,?,?,?,?,?,0.15196,?,?,-0.31525,?,-0.26795,0.03004,?,-4.6E-4,-0.2321,?,-0.21129,?,-0.1895,?,-0.27201,?
?,0.0,?,?,0.0,?,?,?,0.0,?,?,0.16667,0.26042,?,?,?,0.0,?,0.0,?,-0.21875,?,0.90625,-1.0,?,?,0.75,-0.22917,-1.0,?,-0.27083,?,?,b
?,1.0,0.05149,?,0.10123,0.96142,0.14756,?,-0.26496,?,?,?,?,?,0.2738,0.66775,?,0.59615,?,0.52494,?,?,0.28476,?,0.27226,?,?,?,0.23568,?,0.21378,0.18086,?,?
?,?,?,?,-1.0,?,?,?,?,0.81349,?,-1.0,?,?,?,?,?,?,1.0,?,-1.0,-1.0,?,0.82937,0.36508,1.0,?,?,?,-1.0,?,-1.0,?,?
?,?,?,?,0.43204,?,-0.40129,0.93123,0.16828,0.96197,0.09061,?,?,0.91586,?,?,-0.25324,?,-0.14482,?,0.26133,0.75081,?,?,-0.02589,?,-0.02302,0.98544,?,?,?,?,-0.14725,g
1.0,1.0,?,?,1.0,?,?,?,?,?,1.0,?,?,1.0,1.0,?,0.0,?,1.0,?,1.0,1.0,-1.0,?,1.0,?,?,?,?,?,?,?,1.0,b
?,?,0.23058,?,-0.78509,?,?,?,0.15414,1.0,0.2782,?,-0.06861,?,?,?,?,0.83584,-0.15633,?,?,0.99624,?,?,-0.01253,?,?,?,?,1.0,?,0.96523,?,?
1.0,0.36876,-1.0,?,?,-0.07661,?,1.0,0.95041,?,-0.3871,?,?,?,1.0,?,0.46502,?,-0.27461,?,?,-0.11976,0.06895,?,?,?,-0.01186,-0.00403,?,?,0.00108,1.5E-4,0.00325,b
1.0,?,?,?,-0.16964,1.0,?,?,?,0.70217,0.20663,0.99745,0.02105,?,0.02487,?,?,0.95663,?,1.0,0.00191,0.90306,?,?,?,?,?,?,?,?,?,1.0,?,?
0.0,0.0,?,?,0.0,?,?,0.0,?,?,?,?,1.0,?,1.0,?,-1.0,?,0.0,?,?,?,?,1.0,1.0,?,0.0,?,?,?,-1.0,?,?,?
1.0,1.0,?,1.0,?,?,?,?,?,0.92736,-0.49057,0.90818,?,?,-0.58899,0.69748,?,0.59623,-0.57579,0.68459,?,0.54465,-0.87327,?,-0.73333,?,?,0.26352,?,0.16604,?,0.13994,-0.7,?
?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,?,-1.0,?,0.0,?,?,?,?,?,?,?,?,1.0,?,?,?,1.0,?,?,?,?,?,b
?,?,?,?,-0.09091,?,0.0,?,?,0.95455,0.0,?,?,?,-0.04545,?,?,1.0,?,0.86364,0.09091,0.77273,?,0.90909,0.04545,?,?,0.95455,?,?,?,0.86364,?,g
?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,-1.0,?,?,-1.0,1.0,-1.0,?,-1.0,0.0,0.0,1.0,?,?,?,?,0.0,?,?,0.0,0.0,?
?,0.91176,-0.08824,?,0.17647,?,0.08824,0.91176,?,?,?,?,0.14706,0.94118,?,?,?,?,?,?,?,?,?,0.85294,?,0.92663,0.026,?,?,0.97059,0.05882,?,?,g
1.0,?,?,?,?,?,1.0,?,?,?,?,?,?,-1.0,-0.23476,?,-1.0,?,?,-0.31402,-1.0,?,-1.0,1.0,?,-1.0,-0.03578,?,-1.0,-1.0,-0.32317,?,1.0,?
1.0,?,-0.10526,0.83781,?,?,0.02615,?,?,?,?,?,0.05028,?,?,0.84211,0.47368,?,?,?,?,0.70301,?,0.42105,?,?,?,0.52632,-0.21053,0.6015,?,?,?,?
1.0,?,-0.5,?,?,-0.01923,?,0.0,?,?,?,?,?,0.0,?,?,?,?,?,?,0.74359,-0.34615,?,?,?,?,-0.51282,0.0,?,?,0.0,0.0,0.0,?
?,1.0,0.45455,?,?,?,0.63636,?,?,1.0,0.0,0.81818,?,?,?,?,-0.63636,?,-0.27273,?,-0.45455,1.0,?,1.0,?,?,?,?,?,?,?,?,?,?
?,-1.0,-1.0,1.0,?,-1.0,?,?,0.0,?,-1.0,?,-1.0,0.0,0.0,?,0.0,?,?,?,1.0,1.0,?,-1.0,?,?,1.0,0.0,?,1.0,?,0.0,?,?
1.0,0.45455,0.09091,?,0.09091,?,?,?,?,0.36364,?,?,?,?,-0.01343,?,?,0.45455,?,0.36364,?,0.27273,?,0.36364,?,?,-0.01768,?,0.0,0.36364,?,0.28985,?,?
?,?,-0.59677,0.0,?,?,?,-0.87097,?,?,?,?,0.0,?,?,?,?,?,?,?,-1.0,?,0.0,0.29839,?,1.0,0.51613,0.0,0.0,?,?,0.0,0.0,?
?,1.0,?,?,?,?,?,?,?,?,-0.14286,?,0.02534,1.0,0.0,0.42857,-0.14286,1.0,0.03617,1.0,?,?,0.0,?,?,?,0.04891,?,0.05182,?,?,1.0,?,g
?,?,?,?,-1.0,1.0,?,?,1.0,1.0,?,1.0,-1.0,1.0,?,1.0,?,1.0,-1.0,?,?,1.0,1.0,1.0,?,1.0,1.0,?,1.0,?,1.0,1.0,1.0,b
?,?,?,0.53945,0.82161,?,?,-0.38033,0.87916,?,0.58226,-0.92099,0.16731,-0.82417,?,?,-0.63342,?,-0.82881,0.18823,?,?,?,?,?,0.69097,?,?,?,?,?,?,?,g
0.0,?,-1.0,?,1.0,1.0,?,1.0,?,1.0,-1.0,?,?,?,-1.0,1.0,1.0,?,?,1.0,1.0,1.0,?,1.0,?,1.0,?,1.0,?,1.0,1.0,?,?,b
?,0.92657,?,0.89266,?,0.86098,?,0.83675,0.36526,0.80619,?,?,0.40552,0.66586,0.4836,?,0.51752,?,0.5218,?,?,0.42546,0.55684,0.3334,?,?,?,0.22307,?,?,0.49124,?,0.46571,g
?,1.0,1.0,?,?,1.0,-1.0,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,?,?,1.0,1.0,?,?,?,?,0.0,?,?,?,?,0.0,?
?,?,0.13645,?,0.25359,0.85705,0.38779,?,?,0.72352,?,?,?,?,0.73586,0.41629,?,?,0.85952,?,0.85615,?,0.88869,?,?,-0.20995,?,?,0.71454,?,0.64363,?,?,?
?,?,-1.0,?,?,?,?,?,1.0,?,?,?,?,?,?,1.0,?,?,-1.0,?,-1.0,?,?,?,?,?,-1.0,?,-1.0,?,?,?,?,?
?,?,0.13069,?,0.24323,?,0.19038,?,0.45577,0.44793,?,0.25,?,?,?,?,?,-0.09808,0.575,?,?,?,?,-0.14943,?,?,0.34976,?,?,?,?,?,?,g
0.0,1.0,-1.0,?,1.0,?,-1.0,1.0,?,1.0,?,1.0,?,1.0,?,1.0,-1.0,?,1.0,1.0,1.0,?,?,?,-1.0,1.0,-1.0,?,?,?,?,1.0,1.0,b
?,0.97467,?,0.9412,0.20036,?,0.32248,0.89009,?,?,?,?,?,?,?,0.58548,?,?,?,?,?,?,?,0.26832,?,0.16813,0.78541,?,?,-0.02962,?,?,?,g
?,?,0.0,1.0,?,0.0,?,1.0,?,0.0,?,?,?,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,0.0,?,1.0,?,0.0,b
?,?,?,?,?,?,?,?,?,?,0.62719,?,?,?,?,?,?,?,?,?,0.76969,-0.18479,?,?,?,-0.38798,?,-0.46799,?,-0.53146,?,?,0.35095,?
0.0,0.0,0.0,1.0,1.0,?,?,0.0,0.0,0.0,0.0,?,-1.0,0.0,?,-1.0,?,?,?,?,?,1.0,1.0,?,?,?,1.0,?,?,?,1.0,?,0.0,b
1.0,0.88804,0.38138,?,?,0.29148,?,-0.06726,?,-0.39597,0.80441,?,0.56502,?,?,?,-0.08205,-0.6278,?,?,?,?,?,?,?,0.30406,?,?,-0.29838,?,?,0.42152,0.12556,?
?,?,-1.0,1.0,?,1.0,?,?,?,?,1.0,?,?,1.0,?,?,?,1.0,?,?,?,1.0,-1.0,1.0,-1.0,?,?,?,?,?,?,?,1.0,b
1.0,?,?,?,?,0.78826,0.15266,0.5558,?,1.0,0.21225,?,?,?,?,?,?,?,?,0.57399,0.42528,?,?,?,?,0.44174,0.482,?,?,0.3507,?,?,?,?
?,?,?,0.0,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?,?,0.0,0.0,?,0.0,?,?,?,?,1.0,0.0,?,0.0,0.0,?,?,?
1.0,?,0.00892,?,-0.0026,?,?,?,0.01598,0.94054,?,0.97213,?,0.98625,0.01858,?,0.07135,0.98551,-0.00706,0.9777,?,0.96358,?,0.93274,0.08101,?,0.04356,?,?,0.97845,0.07061,?,?,?
0.0,?,1.0,?,?,?,-1.0,?,?,0.0,0.0,?,?,?,?,0.0,?,0.0,?,-1.0,?,?,?,?,0.0,1.0,?,?,0.0,?,?,-1.0,?,?
?,?,?,0.71442,0.01513,0.71063,0.02258,?,?,?,?,?,0.04393,0.68101,0.05058,0.67023,?,?,?,0.64503,0.06856,?,?,?,0.18065,0.59935,?,0.38228,?,?,?,?,0.09346,g
?,?,?,0.91973,?,?,?,?,?,?,0.73746,?,?,?,?,?,-0.25084,?,?,?,0.24582,?,?,1.0,-0.53846,?,0.22216,0.7107,0.53846,?,?,0.56522,?,?
?,?,?,?,?,?,?,0.8,?,0.45556,-0.42778,1.0,?,1.0,?,0.49259,?,?,-0.05926,?,?,?,?,0.6963,-0.26481,?,?,?,?,?,-0.27105,1.0,?,?
?,?,?,?,0.07393,?,?,?,0.1323,?,?,?,?,?,?,?,?,?,?,0.24903,?,?,?,?,0.28482,-0.06024,0.26256,-0.14786,?,?,?,?,0.28794,?
?,?,?,0.75198,-0.05357,?,?,?,0.03373,0.61706,?,?,-0.02381,0.62698,?,?,?,?,?,0.47817,?,?,0.0377,?,?,?,-0.01237,?,?,0.68849,-0.01389,0.625,-0.03175,?
?,0.06404,?,?,0.05911,0.08374,?,?,?,0.06404,0.0,0.12315,-0.09852,?,?,?,?,?,?,?,?,?,?,?,?,0.28079,-0.04926,-0.05911,?,?,?,?,-0.10837,b
1.0,?,0.1085,0.70694,?,?,?,?,0.00224,?,0.15772,?,?,?,?,?,?,?,?,0.62528,-0.01342,0.60962,?,0.71253,-0.09508,?,?,?,?,?,?,0.65213,-0.04698,g
?,0.25316,?,0.0,0.0,?,?,?,0.0,?,-0.07342,?,?,0.0,0.0,?,0.0,0.0,0.0,?,?,?,0.33671,?,?,?,-1.0,0.0,?,?,?,?,?,?
1.0,?,?,?,?,0.94105,-0.01822,?,?,?,?,?,0.01179,?,?,0.87138,?,0.90782,?,?,?,0.82851,-0.12433,?,?,?,?,0.84352,?,0.88424,?,?,-0.16827,?
?,0.42708,?,?,?,?,?,?,?,0.58958,?,0.0,0.0,0.0,0.0,0.16458,?,?,-0.18333,0.0,?,?,?,?,?,-1.0,?,?,?,?,0.0,?,0.0,?
?,?,?,0.92007,?,0.92442,?,0.89179,?,0.90103,-0.08428,?,?,?,-0.08918,?,?,0.89451,-0.04024,?,?,?,?,?,?,?,-0.11808,?,-0.13051,0.83524,?,?,-0.12235,?
1.0,0.0,0.0,1.0,?,0.88444,?,0.0,?,1.0,-0.42444,1.0,?,?,-0.05333,?,?,?,0.0,1.0,-0.04,?,?,0.0,?,?,-1.0,?,?,?,?,?,?,?
1.0,?,?,?,-0.00143,?,0.00714,0.79571,?,?,0.0,?,?,0.86429,0.00286,0.82857,?,?,?,0.76857,-0.08429,?,?,?,-0.06857,?,-0.08669,?,?,?,-0.05,?,-0.15143,g
?,0.0,?,?,0.0,?,0.0,0.0,0.0,0.0,0.0,?,1.0,?,?,?,?,0.0,0.0,0.0,?,0.0,?,?,0.0,1.0,?,?,?,?,0.0,0.0,0.0,b
?,?,?,?,?,?,?,0.5013,?,?,0.05974,?,?,0.51688,-0.03636,0.52727,?,0.55325,-0.01039,?,?,?,?,?,0.0,0.53215,-0.0328,?,?,0.54545,-0.05455,?,?,g
0.0,?,?,?,?,?,?,0.0,?,0.0,?,?,0.0,?,?,0.0,0.0,?,0.0,0.0,0.0,?,?,0.0,?,1.0,-1.0,0.0,?,?,?,?,0.0,?
1.0,?,0.5,?,0.25,0.25,?,?,?,?,0.80454,?,?,-0.4382,?,?,?,?,?,-0.26477,-0.09025,-0.16178,?,?,?,-0.02089,-0.10242,?,?,?,?,0.02249,?,?
?,0.0,0.0,?,0.0,1.0,1.0,?,-1.0,0.0,0.0,1.0,-0.11111,0.0,?,?,0.0,-1.0,?,1.0,?,?,?,0.0,?,?,?,?,?,0.0,?,1.0,1.0,b
?,?,?,0.64099,?,0.31347,0.86625,-0.03933,0.9074,-0.42173,?,?,?,?,0.22735,-0.81136,-0.12539,?,?,-0.38334,?,?,?,0.15552,?,0.38544,-0.51568,0.52573,?,0.56239,?,?,?,?
1.0,?,?,0.0,?,?,0.0,-1.0,?,0.0,0.0,1.0,0.37333,?,?,?,?,-1.0,?,?,?,?,?,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,b
