@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {b, g}


@data
?,1.0,?,1.0,?,?,-0.0566,?,0.0,1.0,?,?,0.07547,?,-0.0566,?,?,?,?,?,?,?,?,1.0,?,?,-0.00128,?,?,?,?,?,?,g
?,?,?,?,?,?,?,0.45238,?,-0.67285,0.12808,?,0.0,0.28571,-0.07143,?,?,0.2381,0.02381,0.45238,?,?,?,?,-0.10234,?,?,?,?,-0.66667,?,?,0.02381,b
1.0,0.4375,?,0.58333,?,?,?,?,-0.0625,0.47917,0.0,?,?,?,?,?,?,0.35417,-0.22917,0.33333,?,?,0.1875,?,?,?,-0.10064,?,-0.08333,0.58333,?,0.33333,?,g
?,1.0,1.0,?,?,?,?,?,?,0.47744,?,-0.51504,0.45489,?,?,?,?,?,0.0,0.0,?,?,?,-1.0,?,?,-1.0,?,1.0,0.0,?,0.0,?,?
1.0,?,?,0.93614,?,?,?,?,?,0.90023,0.6132,?,?,0.72254,?,0.66145,?,?,0.59862,?,?,?,?,0.4044,?,?,?,?,?,0.23405,?,0.18632,0.37191,?
1.0,0.5984,?,?,?,?,0.70709,0.8401,?,?,0.07981,?,-0.85727,0.91962,?,?,?,0.88673,?,?,-0.69594,?,?,?,?,?,?,0.62958,?,0.87757,0.81007,?,0.68822,?
?,0.95882,?,1.0,-0.01918,0.98313,?,?,-0.09316,?,-0.02716,?,?,?,-0.05343,?,?,0.9384,?,?,-0.09284,?,?,?,-0.15675,?,?,?,?,?,?,0.93144,?,?
1.0,?,?,-0.33672,?,?,?,?,?,0.97078,?,-0.26048,?,?,0.65565,0.94155,?,?,?,0.0,0.0,-0.18043,?,0.0,?,1.0,?,?,?,0.04447,0.61881,0.0,?,?
?,?,?,?,?,0.98658,-0.00763,?,-0.02844,?,?,1.0,?,?,?,?,?,?,2.5E-4,?,-0.02612,?,?,?,-0.04527,?,?,?,?,1.0,?,0.9842,?,?
?,0.0,0.0,0.98919,?,?,?,0.0,0.0,?,?,?,-0.2,?,?,1.0,-0.11351,?,0.0,?,-0.21081,1.0,?,0.0,?,?,-0.17568,?,?,1.0,-0.25946,?,-0.15676,b
1.0,0.64122,?,?,?,?,0.03466,0.19512,?,0.43313,?,?,0.04878,?,?,0.36585,?,?,?,0.26829,0.12195,0.23698,?,?,?,?,?,?,0.05504,0.19512,0.0,?,0.07317,?
1.0,?,?,1.0,-1.0,?,0.0,?,0.0,1.0,?,1.0,-1.0,1.0,?,?,?,?,?,?,?,1.0,?,0.0,?,1.0,-1.0,?,?,?,-1.0,0.0,0.0,b
?,0.34694,0.20408,0.46939,?,?,0.20408,0.46939,?,0.30612,0.59184,?,?,?,0.5102,?,?,-0.20408,0.55102,?,0.44898,?,?,?,0.22449,?,?,-0.59184,0.18367,-0.34694,?,-0.26531,-0.2449,?
?,?,?,?,?,?,?,0.0,0.0,1.0,1.0,?,?,?,0.23288,?,?,?,0.0,?,?,?,1.0,0.0,?,1.0,?,?,?,?,-1.0,0.0,0.0,?
1.0,?,?,?,0.375,?,0.67647,?,?,?,?,?,0.86029,?,0.82353,-0.375,0.67647,?,?,-0.73529,0.38235,?,0.08824,-0.74265,?,-0.67925,-0.24131,?,-0.42647,?,-0.50735,?,?,?
?,?,?,?,0.15033,?,-0.70984,?,?,?,?,?,0.33987,?,?,-0.98039,-0.83007,-0.60131,?,-0.04575,?,?,?,?,?,0.74385,?,-1.0,0.05229,?,?,-0.40201,-0.48241,?
?,?,?,0.53333,?,?,-0.13333,?,0.11667,?,?,?,?,?,?,0.53333,0.2,0.41667,?,0.31667,?,?,?,?,0.13333,0.46214,?,?,0.03333,0.46667,?,0.41667,-0.05,?
?,?,?,?,0.12159,?,?,0.06192,?,?,0.02575,?,0.02726,?,?,-9.3E-4,-0.00883,?,?,?,?,?,0.00102,-6.9E-4,?,?,?,?,?,?,?,?,?,?
1.0,?,-0.37838,?,0.2973,?,-0.24324,?,0.18919,?,?,?,?,?,?,?,?,?,-0.17666,?,0.05405,0.75676,?,?,-0.2973,0.61031,?,?,-0.23027,?,?,?,-0.24324,g
?,?,-0.03516,-1.0,-0.33203,?,?,?,0.01172,?,?,?,?,?,?,0.95313,?,?,-0.02734,?,?,?,?,0.95703,?,?,?,?,-0.06641,?,?,-1.0,-0.34375,b
1.0,0.95202,?,?,?,0.93526,?,0.96705,-0.01734,?,?,0.95665,?,?,?,?,?,?,?,?,-0.04971,?,-0.0237,?,?,?,?,0.97399,?,?,?,?,0.00809,?
?,1.0,-0.05529,1.0,-1.0,0.5,-0.11111,?,?,1.0,?,0.16667,-0.11111,?,?,1.0,?,?,?,?,-0.25,?,-0.50333,?,?,?,-0.57092,?,-0.27778,1.0,-0.63156,?,-0.65935,b
?,?,?,?,?,0.2069,?,0.07405,?,?,?,?,-0.02383,?,?,0.00281,-0.00893,?,?,?,?,-2.8E-4,-0.00166,?,?,?,?,-1.8E-4,?,?,?,?,?,g
1.0,0.62745,?,?,?,0.60784,-0.07843,0.62745,?,0.68627,?,?,?,0.64706,?,0.54902,?,?,?,?,-0.19608,?,?,?,-0.2549,?,-0.24668,0.56863,-0.31373,0.43137,?,0.47059,?,b
?,?,0.16667,?,0.26667,?,0.23966,?,?,0.0107,0.14922,-0.02367,?,?,?,?,?,?,?,?,?,?,?,-0.01097,?,?,-0.00586,?,-0.0052,?,-0.00408,?,-0.00291,g
?,?,?,?,0.0,?,0.0625,0.625,0.0625,?,?,?,0.09375,?,0.0,0.15625,?,0.4375,?,0.0,-0.09375,?,?,0.03125,?,?,?,?,0.03125,-0.03125,?,?,?,b
?,?,?,?,-0.02703,?,-0.06486,?,?,?,?,?,?,1.0,-0.06486,0.95135,?,0.97838,?,?,?,?,?,0.97838,?,0.98556,0.01251,1.0,?,?,?,?,?,?
?,0.85271,0.05426,?,0.08069,1.0,?,?,?,?,?,1.0,?,1.0,?,?,?,?,?,?,?,1.0,?,?,0.03876,1.0,?,?,0.06977,1.0,?,1.0,1.0,?
1.0,?,-0.01604,1.0,?,?,0.01604,0.93048,?,?,?,1.0,0.0,?,0.06417,?,?,?,?,0.96791,?,?,?,0.96257,0.05348,?,0.04452,0.87701,?,1.0,0.09091,0.97861,0.06417,g
1.0,-0.205,0.2875,0.23,0.1,0.2825,0.3175,0.3225,?,0.36285,?,?,0.275,?,0.21,-0.0875,0.235,-0.34187,?,-0.48,-0.08,0.29908,?,?,?,?,-0.28475,?,0.185,?,-0.31228,?,0.0305,b
?,?,?,?,?,?,?,0.7,?,?,?,?,0.0,?,?,0.7,?,?,?,?,-0.03333,?,0.0,?,?,0.65932,?,?,0.13333,0.6,0.16667,0.63333,?,?
?,0.05866,-0.00838,?,?,0.0,?,?,-0.03911,0.01676,?,?,?,?,-0.03352,0.0,?,-0.06425,0.07542,-0.04749,0.02514,?,-0.00559,0.00838,?,0.10335,?,0.03073,-0.00279,0.04469,?,0.04749,?,b
1.0,?,?,0.72554,?,0.47564,?,?,0.89109,?,?,-0.47644,?,?,?,-0.66455,0.07208,?,?,?,?,?,?,-0.04119,-0.64792,?,?,0.36752,-0.41901,?,-0.22535,?,?,?
1.0,?,?,?,?,0.01437,0.04598,?,0.00862,?,?,?,0.0431,?,?,?,0.08046,?,?,?,0.02299,-0.03736,?,?,?,0.00862,?,0.02586,?,?,0.01149,-0.04598,-0.00575,?
?,0.72414,?,?,?,0.8,0.00197,?,?,0.78424,-0.00985,?,?,0.85123,0.01675,0.80099,?,?,-0.02956,?,?,?,0.05517,?,?,?,?,0.74089,-0.05025,?,0.02956,?,?,?
1.0,0.03852,?,?,?,?,-0.01997,0.0214,-0.04993,?,-0.01284,?,?,?,?,?,-0.02853,?,0.03566,?,?,0.05136,?,?,?,?,0.01569,0.01997,?,?,-0.01854,?,?,?
1.0,?,0.22751,?,?,0.25661,?,0.01852,?,?,0.53968,?,0.31217,-0.4127,0.3254,?,0.06878,-0.5,?,?,-0.1455,?,-0.38095,?,0.00265,0.03574,-0.31739,?,-0.21693,?,-0.24339,0.2672,0.04233,g
?,0.08696,?,?,?,?,?,0.12586,?,?,?,0.12357,?,0.14645,?,?,?,?,0.07323,?,?,0.11213,?,?,-0.10297,?,0.01373,0.11213,-0.06636,?,-0.07323,0.1167,?,?
?,0.94333,?,?,0.64534,?,0.77514,?,0.64899,?,?,-0.76051,?,?,?,-0.38391,?,?,?,0.49909,?,?,?,0.73857,?,?,?,?,?,0.02742,?,-0.21572,?,?
?,?,0.00705,?,-0.00846,?,?,?,?,0.00282,?,?,-0.03103,-0.01975,0.06065,-0.0409,0.0268,-0.02398,?,0.04372,?,?,0.0,?,-0.01269,?,?,0.00564,?,-0.01693,-0.02398,?,?,b
1.0,0.85736,7.5E-4,?,?,?,-0.04182,?,0.09037,?,?,?,?,?,?,?,?,0.8357,-0.1419,0.88125,0.01195,0.90515,0.0224,?,?,?,?,0.88125,?,0.73936,?,0.79089,?,?
1.0,1.0,-1.0,?,?,?,?,?,?,?,?,?,-1.0,?,?,?,1.0,?,?,-1.0,1.0,?,?,1.0,-1.0,?,1.0,1.0,?,?,?,-1.0,1.0,?
?,?,?,?,?,?,?,?,0.88744,?,?,?,?,?,?,?,-0.55262,?,-0.86063,?,?,?,?,?,?,?,0.21343,?,?,?,?,?,?,g
?,1.0,?,?,?,0.625,-1.0,?,?,?,0.03125,1.0,?,?,0.0,?,?,1.0,?,1.0,1.0,0.3125,?,1.0,1.0,1.0,?,?,?,?,?,?,0.0,?
?,1.0,?,?,?,0.01961,1.0,-0.4902,?,?,?,?,0.11765,-0.96078,-0.33333,?,?,-0.23529,?,?,-1.0,?,?,0.92157,?,?,?,?,0.56863,0.23529,0.90196,?,0.90196,?
?,?,0.0,-1.0,?,-1.0,?,?,?,-1.0,?,1.0,1.0,1.0,?,?,?,?,?,-1.0,?,?,?,?,?,?,-1.0,?,0.0,?,?,-1.0,?,?
1.0,?,?,0.53695,?,?,?,-0.33333,?,?,0.33333,-1.0,?,-1.0,?,?,?,0.55556,?,?,?,?,?,?,?,?,?,?,0.84353,?,?,-0.55556,?,?
0.0,?,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,0.0,0.0,?,0.0,?,0.0,0.0,?,0.0,?,0.0,?,0.0,?,1.0,0.0,?,0.0,?,?,?,?,?
?,1.0,?,?,?,?,0.5,?,0.0,0.91201,?,?,0.1421,0.86922,?,?,0.25,?,?,?,?,1.0,?,?,?,?,0.26388,0.75,?,0.69635,?,?,0.30293,g
0.0,?,1.0,1.0,1.0,?,0.0,?,?,?,?,?,?,?,-1.0,?,?,-1.0,?,?,0.0,?,?,?,?,1.0,-1.0,?,1.0,?,?,?,?,?
1.0,?,?,?,?,?,?,1.0,?,?,-0.11111,1.0,?,0.77778,?,0.77778,?,?,?,0.77778,-0.11111,?,-0.11111,?,?,0.90347,-0.05352,1.0,0.11111,?,-0.11111,1.0,?,?
?,?,?,?,?,0.0,?,?,?,?,0.0,-1.0,-1.0,?,?,?,0.75,?,?,0.0,0.0,-1.0,?,0.0,0.0,?,-1.0,?,?,1.0,?,?,?,b
1.0,1.0,?,1.0,-0.45455,1.0,?,?,?,1.0,0.0,?,?,?,-0.18182,1.0,0.09091,?,0.0,?,-0.36364,1.0,?,1.0,?,?,?,?,?,1.0,?,?,-0.18182,g
?,?,?,0.0,?,0.0,0.0,0.3447,?,?,0.39394,?,0.51894,0.36364,0.31439,?,0.32955,?,-0.14773,?,?,-0.57576,?,?,-0.27273,0.25758,-0.57576,?,0.24242,0.18182,?,?,-0.41667,b
1.0,?,?,1.0,?,?,?,1.0,?,?,?,?,?,1.0,?,1.0,-0.05882,?,?,1.0,0.35294,?,?,?,-0.11765,?,?,1.0,?,?,?,1.0,?,g
?,0.0,?,?,?,1.0,?,?,?,?,?,0.12766,-0.59043,?,-1.0,?,0.0,?,?,?,?,?,?,?,0.0,?,?,-0.2234,-0.48936,?,?,?,?,?
?,?,0.29167,?,?,0.70833,?,0.875,?,?,?,?,?,0.70833,?,0.875,?,?,?,?,-0.08333,?,0.16667,?,-0.125,?,0.05503,?,?,?,?,?,?,?
1.0,0.1859,?,?,?,?,0.0,0.0,?,0.0,0.0,?,-0.19071,0.0,?,?,0.0,?,0.0,0.0,0.0,?,?,?,?,0.17308,-0.10897,?,0.09615,0.02564,?,?,0.19551,b
?,?,?,?,?,?,-0.29802,?,?,?,?,0.85788,?,?,-0.4817,?,?,?,?,0.8245,-0.78316,0.58829,?,0.67033,?,?,?,?,-0.83893,?,?,0.29221,?,g
?,?,?,-1.0,1.0,?,?,?,0.21053,0.46053,?,0.22807,0.05702,?,0.34649,?,?,?,?,?,?,?,?,1.0,?,?,-1.0,1.0,?,?,?,?,?,?
1.0,1.0,0.24077,?,?,0.80244,?,?,-0.23486,?,?,?,?,0.71492,?,?,-0.61189,?,?,0.61041,?,?,?,?,?,?,?,?,?,0.15657,-0.51329,0.18353,?,?
0.0,-1.0,?,1.0,?,0.0,0.0,?,?,?,?,?,1.0,0.0,?,?,?,0.0,0.0,0.0,?,?,1.0,?,?,1.0,-1.0,?,?,?,-1.0,0.0,0.0,?
?,0.92247,-0.19448,?,?,?,-0.22602,?,?,?,-0.28909,0.70302,?,?,?,?,?,?,?,?,-0.54172,?,?,?,?,?,?,-0.07162,?,-0.0184,?,?,-0.47898,?
?,?,?,?,1.0,1.0,?,1.0,?,0.0,0.0,0.23958,?,?,?,?,0.0,?,?,?,1.0,?,0.0,?,1.0,?,?,1.0,?,?,?,0.47569,?,b
?,0.84177,?,?,?,?,?,-0.37764,?,?,0.61181,-0.93882,0.19409,?,-0.25527,-0.62869,?,-0.25105,?,?,-0.86498,0.51477,-0.66878,0.74895,-0.28903,0.77937,?,?,?,?,0.62447,?,?,?
?,?,?,0.0,0.0,?,?,?,?,?,1.0,?,?,?,?,?,-1.0,1.0,1.0,?,?,1.0,?,?,?,?,1.0,?,?,?,1.0,?,0.0,?
?,?,?,?,?,0.77123,?,?,1.0,?,?,0.0,?,-1.0,?,?,0.0,?,?,-1.0,?,-1.0,?,?,?,?,-1.0,?,?,?,?,?,?,g
?,-1.0,?,?,-1.0,0.0,?,-1.0,?,?,?,?,?,-1.0,?,?,?,?,?,-1.0,1.0,?,0.0,1.0,?,?,1.0,1.0,-1.0,?,1.0,0.0,0.0,b
?,?,0.06843,?,?,1.0,?,1.0,-0.125,1.0,?,1.0,?,1.0,0.58986,?,?,?,0.0,1.0,?,?,1.0,?,1.0,?,1.0,?,0.25,?,?,1.0,1.0,g
0.0,-1.0,?,0.0,0.0,?,?,?,0.0,?,?,?,0.0,?,?,?,0.0,?,?,?,?,?,?,1.0,-1.0,?,?,0.0,0.0,?,?,?,?,?
?,?,?,0.58264,-0.1438,?,-0.21384,0.29796,0.04403,0.38096,-0.26339,0.28931,-0.31997,0.03459,?,0.20269,?,?,-0.29052,?,-0.31525,?,?,?,?,-4.6E-4,?,-0.02612,-0.21129,?,-0.1895,?,-0.27201,?
1.0,?,0.0,0.0,0.0,?,?,?,?,1.0,?,?,0.26042,?,0.0,?,?,?,?,?,-0.21875,?,?,?,?,0.04167,0.75,-0.22917,?,-0.125,?,-0.19792,?,b
?,?,0.05149,0.99363,?,0.96142,?,?,?,0.66026,0.54701,?,?,0.73781,0.2738,0.66775,0.28714,?,0.29304,0.52494,?,?,?,?,?,0.3293,0.25553,?,0.23568,0.22427,0.21378,?,?,g
1.0,?,?,?,-1.0,?,?,?,?,?,?,?,?,?,1.0,0.47364,?,?,1.0,?,-1.0,?,-1.0,?,?,?,?,1.0,0.50794,-1.0,?,?,0.72831,b
?,?,?,0.60761,?,?,?,?,0.16828,?,0.09061,0.99676,0.08172,0.91586,0.05097,0.84628,?,?,-0.14482,?,?,0.75081,?,0.84547,-0.02589,?,?,?,?,0.78317,?,0.85841,-0.14725,g
1.0,?,?,?,?,1.0,?,?,?,1.0,1.0,?,1.0,1.0,?,0.0,0.0,?,1.0,?,1.0,?,?,1.0,?,?,?,?,?,?,1.0,?,?,?
1.0,?,?,?,?,1.0,-0.10401,?,?,?,0.2782,?,?,1.0,?,?,?,?,-0.15633,0.974,0.03728,?,?,?,?,?,?,?,?,?,?,0.96523,?,?
?,0.36876,-1.0,?,?,-0.07661,?,?,?,?,-0.3871,?,-0.79313,?,1.0,?,0.46502,?,?,-0.14343,?,?,?,?,0.06639,?,?,-0.00403,?,?,0.00108,?,0.00325,?
1.0,?,?,0.80804,-0.16964,?,?,?,-0.07398,?,?,?,0.02105,?,?,?,?,0.95663,?,1.0,?,0.90306,?,?,?,?,?,?,0.07908,?,?,1.0,-0.0574,g
?,?,0.0,0.0,?,?,?,?,?,0.0,?,1.0,?,?,?,?,-1.0,?,0.0,1.0,?,?,-1.0,?,1.0,1.0,0.0,?,1.0,1.0,-1.0,?,?,?
1.0,1.0,-0.28428,?,?,0.94623,?,?,?,0.92736,?,0.90818,?,?,-0.58899,0.69748,?,0.59623,?,?,?,?,?,0.49214,?,?,?,?,-0.78239,?,?,?,?,g
1.0,0.0,?,?,0.0,?,0.0,?,?,0.0,?,?,?,?,?,?,?,-1.0,-1.0,?,-1.0,?,?,1.0,1.0,?,?,1.0,?,?,1.0,?,?,?
1.0,?,?,?,?,0.77273,0.0,?,0.0,0.95455,?,1.0,?,0.90909,?,1.0,0.0,1.0,?,?,?,?,?,?,?,?,0.02897,?,?,?,-0.09091,0.86364,?,g
?,0.0,?,?,?,1.0,1.0,-1.0,-1.0,?,0.0,?,-1.0,-1.0,-0.3125,?,?,1.0,?,1.0,?,?,0.0,?,?,-1.0,?,?,0.0,?,-1.0,?,?,?
?,?,?,?,0.17647,?,?,?,-0.02941,?,?,0.97059,?,0.94118,?,?,?,1.0,0.0,0.76471,0.11765,?,?,0.85294,?,?,0.026,?,?,0.97059,?,0.91176,0.05882,?
?,-1.0,?,-1.0,0.15244,?,?,-1.0,?,?,-1.0,1.0,?,-1.0,-0.23476,0.28301,-1.0,1.0,?,-0.31402,?,?,?,?,?,?,-0.03578,1.0,?,?,?,?,1.0,?
?,0.47368,-0.10526,0.83781,0.01756,0.83155,?,?,-0.05263,?,0.0,0.79856,?,0.78315,0.05756,?,?,?,?,?,?,?,?,?,?,0.65419,?,?,-0.21053,?,?,0.57418,0.09719,?
?,-0.00641,?,?,?,?,1.0,?,0.0,?,0.0,?,0.0,?,?,0.0,0.0,?,?,?,?,?,?,0.0,0.0,?,-0.51282,?,?,?,?,0.0,?,?
1.0,?,0.45455,1.0,?,?,?,?,?,1.0,?,?,?,?,?,1.0,?,?,?,?,-0.45455,1.0,0.0775,1.0,?,1.0,?,?,0.36364,1.0,0.63636,0.72727,?,?
?,-1.0,?,?,?,?,?,?,?,?,-1.0,1.0,?,0.0,?,?,0.0,0.0,?,?,1.0,1.0,?,?,?,1.0,1.0,?,0.0,1.0,?,?,0.0,?
?,0.45455,?,0.63636,?,?,?,0.63636,?,?,-0.09091,?,?,0.48612,?,?,?,?,0.0,?,-0.09091,0.27273,0.18182,?,?,?,-0.01768,?,?,?,?,0.28985,-0.01832,?
1.0,-1.0,?,?,?,?,?,?,?,0.0,0.0,?,0.0,?,0.0,0.0,0.0,?,?,-1.0,?,?,0.0,0.29839,?,?,?,?,0.0,?,0.0,?,?,b
?,?,?,?,?,?,?,?,?,0.85714,?,?,0.02534,?,0.0,0.42857,?,1.0,0.03617,1.0,?,1.0,?,0.28571,?,?,?,?,?,?,?,1.0,0.0,?
?,?,1.0,?,?,1.0,1.0,1.0,1.0,1.0,?,1.0,?,?,?,?,?,?,?,1.0,1.0,?,1.0,?,-1.0,?,?,1.0,1.0,?,?,?,1.0,b
1.0,?,?,?,0.82161,?,0.95275,?,?,?,0.58226,?,0.16731,?,-0.24942,?,-0.63342,-0.24012,?,0.18823,?,?,?,?,?,0.69097,0.10484,0.52798,0.39762,?,?,?,?,?
0.0,?,?,?,1.0,?,-1.0,?,?,?,?,?,?,?,-1.0,?,1.0,1.0,?,1.0,1.0,?,?,?,1.0,?,1.0,1.0,?,1.0,1.0,?,?,b
?,?,?,?,?,0.86098,0.19791,?,0.36526,0.80619,0.40198,0.76221,?,?,?,?,?,0.53392,?,?,0.54212,?,?,?,?,0.26978,?,0.22307,?,0.14312,?,?,?,?
?,?,?,1.0,?,1.0,?,?,?,0.0,0.0,?,-1.0,0.0,?,0.0,?,?,?,?,?,1.0,1.0,?,0.0,?,?,0.0,?,-1.0,?,?,?,b
?,0.93537,?,?,0.25359,0.85705,0.38779,?,?,?,?,?,0.75,0.5083,?,?,?,0.25539,?,?,?,0.00494,?,?,?,?,0.78004,?,0.71454,-0.38532,0.64363,-0.47419,0.55835,g
?,?,?,-1.0,?,?,1.0,1.0,?,?,?,?,?,-1.0,-1.0,1.0,1.0,?,-1.0,-1.0,?,-1.0,?,?,?,?,?,1.0,?,?,?,?,?,?
1.0,?,0.13069,?,?,0.64615,0.19038,?,?,?,?,0.25,0.57308,0.25192,?,?,?,?,?,?,?,?,?,?,0.40006,-0.1994,0.34976,?,?,?,?,?,0.31154,g
?,1.0,-1.0,1.0,1.0,?,-1.0,?,?,1.0,-1.0,?,1.0,1.0,?,?,?,?,?,1.0,1.0,?,?,1.0,?,1.0,?,1.0,?,?,-1.0,?,1.0,b
1.0,0.97467,?,0.9412,0.20036,?,0.32248,?,?,?,?,?,0.52284,?,?,?,?,?,?,?,0.68159,?,?,?,?,?,?,0.07497,?,?,0.77702,-0.10289,?,?
?,0.0,0.0,1.0,1.0,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,?,0.0,0.0,?,1.0,?,?,?
?,?,?,?,0.29757,0.72582,?,0.70588,0.5683,?,?,?,?,?,0.67697,?,?,?,?,-0.12064,0.76969,?,?,?,0.65708,-0.38798,?,?,?,-0.53146,?,?,0.35095,?
0.0,?,?,1.0,?,?,?,0.0,?,0.0,?,-1.0,-1.0,0.0,?,?,?,0.0,?,?,0.0,1.0,1.0,?,?,?,?,0.0,?,-1.0,?,?,0.0,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.26906,?,-0.08205,?,?,?,-0.55605,-0.16449,-0.64338,0.09562,-0.61055,0.30406,?,0.43227,?,0.47029,?,?,?,?
0.0,?,-1.0,?,?,1.0,1.0,?,?,1.0,?,?,?,?,1.0,?,?,?,?,?,-1.0,1.0,?,?,?,?,?,?,?,1.0,?,?,?,?
1.0,0.73523,-0.38293,?,?,?,?,?,?,?,?,?,0.28954,?,?,?,?,?,-0.02845,?,?,0.5312,0.44872,?,?,?,?,?,1.0,?,?,0.30588,?,g
?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,0.0,?,0.0,0.0,?,0.0,?,0.0,?,1.0,1.0,?,?,0.0,?,0.0,0.0,?
1.0,0.94649,0.00892,?,?,?,0.00372,0.95801,?,?,0.0353,?,0.04719,?,?,0.94277,?,?,-0.00706,0.9777,?,?,?,?,?,?,0.04356,0.97473,?,?,0.07061,1.0,?,g
0.0,?,?,-1.0,-1.0,?,?,?,?,?,?,-1.0,?,0.0,?,0.0,?,?,?,?,1.0,1.0,?,?,?,?,-1.0,0.0,?,?,-1.0,?,-1.0,b
?,?,?,?,?,?,?,?,?,0.34615,0.05594,?,?,?,0.05058,?,?,0.63403,-0.04662,?,0.06856,0.63077,?,?,0.18065,0.59935,?,?,0.0676,?,?,?,?,?
?,?,1.0,?,?,?,?,?,0.10702,0.86789,0.73746,?,?,0.7592,?,?,?,?,?,0.64883,0.24582,?,?,1.0,-0.53846,0.89262,?,?,?,1.0,-0.06522,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,-0.12581,?,-0.83519,0.49259,0.01852,?,?,0.98215,?,1.0,0.22037,?,-0.26481,?,?,?,0.02037,?,?,1.0,?,?
1.0,?,0.15564,0.41245,?,?,?,0.23346,0.1323,0.19455,?,?,0.36965,?,?,-0.03891,?,0.05058,?,0.24903,0.09728,?,?,?,?,-0.06024,?,?,?,?,?,?,0.28794,b
1.0,?,?,?,-0.05357,0.61508,-0.0119,?,?,?,?,?,?,0.62698,0.0119,?,?,0.60317,?,?,?,?,?,?,0.03968,?,?,?,?,?,-0.01389,?,?,g
1.0,?,-0.15271,?,?,?,?,-0.01478,?,?,?,?,-0.09852,0.05911,?,?,-0.02956,-0.12808,-0.2069,?,0.01478,0.06897,?,0.07882,0.16256,?,?,?,-0.0936,?,0.05419,0.07389,-0.10837,b
1.0,0.61857,0.1085,?,-0.06935,?,?,?,?,?,0.15772,0.71588,?,0.79754,?,0.83669,-0.16555,0.6868,?,0.62528,-0.01342,?,0.11745,0.71253,?,?,?,0.63311,0.0481,?,?,?,?,?
?,0.25316,?,?,0.0,?,-1.0,0.0,0.0,?,-0.07342,0.0,?,0.0,?,?,?,?,?,0.00759,?,?,0.33671,-0.1038,0.35696,?,-1.0,0.0,0.0,?,?,?,?,b
1.0,0.88103,-0.00857,0.89818,-0.02465,?,?,?,?,?,?,?,0.01179,0.90782,-0.13719,0.87138,?,0.90782,?,?,-0.14577,0.82851,-0.12433,?,-0.19507,?,?,0.84352,?,0.88424,?,?,?,g
?,?,?,0.0,0.0,?,?,?,?,0.58958,0.02083,?,?,?,0.0,?,?,0.59167,?,?,0.0,?,?,0.9875,?,?,-1.0,?,?,0.0,0.0,0.0,0.0,?
?,?,?,?,?,?,?,0.89179,?,?,?,?,?,0.93094,?,0.86025,?,0.89451,?,?,?,?,?,0.8298,?,0.86453,?,?,?,?,-0.12452,?,-0.12235,?
?,?,?,1.0,?,0.88444,-0.02,?,?,1.0,-0.42444,?,?,1.0,-0.05333,?,?,?,?,?,-0.04,?,?,?,?,1.0,-1.0,?,?,1.0,?,0.90667,?,?
?,?,?,?,?,0.79,?,0.79571,-0.04286,?,?,0.85571,?,?,?,?,?,?,?,?,?,?,?,0.77,?,0.81598,?,?,?,?,-0.05,0.82143,?,g
1.0,0.0,?,?,?,?,0.0,?,0.0,0.0,?,?,1.0,?,?,0.0,?,?,?,?,0.0,?,?,?,?,1.0,?,0.0,?,0.0,?,0.0,?,?
1.0,?,0.01818,0.43117,?,0.50649,?,0.5013,?,0.44675,0.05974,?,?,0.51688,?,0.52727,-0.05974,?,-0.01039,?,?,0.49091,?,?,0.0,0.53215,?,?,0.03377,?,-0.05455,?,?,g
0.0,0.0,0.0,?,0.0,?,?,0.0,?,0.0,?,0.0,0.0,0.0,?,0.0,?,?,?,?,0.0,?,?,?,0.0,?,-1.0,0.0,?,0.0,0.0,0.0,?,?
?,?,0.5,?,0.25,?,?,0.16851,?,?,0.80454,-0.34107,0.60793,?,0.37856,?,0.16709,-0.36676,?,?,?,?,?,-0.07782,?,-0.02089,?,0.01033,?,0.02224,?,0.02249,-0.02017,?
?,?,?,?,0.0,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,?,1.0,?,1.0,?,-1.0,?,?,1.0,-1.0,?,0.0,0.0,?,?,1.0,b
?,?,?,?,?,?,?,?,0.9074,-0.42173,0.79346,?,?,-0.81049,?,?,-0.12539,?,?,-0.38334,?,?,?,0.15552,?,?,-0.51568,?,?,?,-0.05938,?,?,g
